v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12
2.602280519e+01,2.958300812e+01,4.889873119e+01,8.361958276e+01,2.315840858e+01,2.976649782e+01,4.319610052e+01,6.620090621e+01,7.519051568e+01,7.102084093e+01,9.461582885e+01,4.663745168e+01
2.993072634e+01,9.479413957e+01,9.620420305e+01,3.151549577e+01,7.456392736e+01,7.938393616e+00,4.324549982e+01,7.534151098e+01,6.494742627e+01,3.635751435e+01,8.448271786e+01,6.431420227e+01
5.058928450e+00,8.820521247e+01,3.881300013e+01,5.845061870e+01,3.282536277e+01,3.944760484e+01,8.532448010e+01,7.459328646e+01,5.467362388e+01,1.379116406e+01,4.370745179e+01,6.056842978e+00
2.527456094e+01,1.649917745e+01,3.131480895e+01,4.470649922e+01,4.159900408e+01,2.014482279e+01,1.850420356e+01,5.943868428e+01,2.435377361e+01,7.771883271e+01,1.003041321e+01,5.840290673e+01
1.205968606e+01,7.118333144e+01,9.599338221e+01,8.531988610e+01,2.078823673e+01,8.268496881e+01,3.958740016e+00,3.297251452e+01,9.409221681e+01,1.438155246e+01,9.990476942e+01,7.759402033e+01
8.930641326e+01,7.975779407e+01,6.167344373e+01,9.135210474e+01,2.924069185e+01,1.102534283e+01,6.430099861e+01,2.510741518e+00,5.699346121e+01,5.621320937e+01,7.556836884e+01,3.089110800e+01
1.021571064e+01,4.485239078e+01,6.598130722e+01,3.683280895e+01,5.873933915e+01,5.184733598e+01,6.907073031e+01,1.443339398e+01,4.727883421e+01,6.822173258e+01,5.897923503e+01,9.157954776e+01
6.532765752e+01,5.523867212e+01,5.092790547e+01,4.671366567e+01,6.567796866e+01,5.294849978e+01,2.021148933e+01,2.043038234e+01,5.460012908e+00,2.503205163e+01,9.218547022e+01,2.777422986e+01
9.786651069e+01,4.909545349e+01,1.512947730e+01,5.006766857e+01,4.965114382e+01,5.476535127e+01,9.991805892e+01,5.036159029e+01,5.933973999e+01,1.180324093e+01,9.137154148e+01,9.020350891e+01
4.835204011e+01,9.604876942e+01,2.237631871e+01,3.374254974e+01,5.678694764e+01,2.163311652e+01,1.952236922e+01,4.787803041e+01,7.066240229e+01,1.641868381e+01,6.782412686e+01,2.815364436e+00
3.872571473e+01,3.186211506e+01,7.485502230e+01,9.038808249e+01,9.273243235e+01,2.947782749e+01,1.421031778e+01,2.001671318e+00,1.569011183e+01,5.220639195e+00,2.196870046e+01,8.807118672e+01
4.860799043e+01,3.984776263e+01,8.518948822e+01,9.733695927e+01,4.483999429e+00,8.353350077e+01,8.834989236e+01,3.377453037e+01,5.927975076e+01,2.688405705e+01,3.761565635e+01,3.235215182e+01
6.770126166e+00,4.004652656e+01,6.112736577e+01,2.823905114e+01,7.204655895e+01,5.124238684e+01,9.456341760e+01,2.365858070e+01,6.015966783e+01,7.959028228e+01,7.193360611e+01,5.189869440e+01
8.598487570e+01,1.534404652e+01,8.497938296e+00,4.390897765e+01,4.171590658e+01,4.431258607e+01,8.744946325e+01,9.525795512e+01,6.189089874e+01,4.396470733e+01,3.249233144e+01,1.512999645e+01
1.108084619e+01,9.565083423e+01,9.530510053e+01,2.071521351e+00,5.473229900e+01,5.637191863e+01,7.658474456e+01,7.628243108e+01,8.971769727e+01,9.249492057e+01,3.126532701e+01,4.250430142e+01
4.250714017e+01,9.618473140e+01,6.403889258e+01,2.454535111e+01,3.715422214e+00,2.927586536e+01,9.133868834e+01,4.687546540e+01,2.693083110e+01,1.240644425e+01,1.942721771e+01,9.532220646e+01
1.663925880e+01,6.213733317e+01,6.539759485e+01,4.491264990e+01,1.432735898e+00,4.702434950e+01,3.330029858e+01,3.969043128e+01,3.268682328e+01,9.175089552e+01,7.882228090e+01,8.280969487e+01
6.137541639e+01,1.125747441e+01,1.567763216e+01,2.923480087e+01,6.770469075e+01,6.128319148e+01,9.608140642e+01,5.248641298e+00,4.440811449e+01,3.557154722e+01,7.670834088e+00,7.394848238e+01
1.583089341e+01,3.420480425e+01,2.334427351e+01,5.372299765e+01,2.322113242e+01,8.148490916e+01,1.519195975e+00,2.837397531e+01,2.737528545e+00,2.629822245e+01,4.929323143e+01,5.530704453e+01
7.397217047e+01,5.732643750e+01,3.128722179e+01,3.492286568e+01,4.909718112e+01,9.882868430e+01,5.192458193e+01,6.201162281e+01,7.882982082e+01,1.979917511e+01,2.611595399e-01,4.180878945e+01
9.234982739e+01,5.623684680e+01,5.153700866e+01,5.613806248e+01,7.342103093e+01,6.102785151e+01,4.954634665e+01,3.644985270e+01,1.969820966e+01,5.697330257e+01,6.195466125e+01,5.820247627e-01
1.099951963e+01,4.645446755e+00,6.267212396e+01,4.583710638e+01,2.446112275e+01,3.189804586e+01,1.914730847e+01,4.268856105e+01,8.510006747e+01,5.170451996e+01,4.352535345e+01,3.564673450e+01
6.081570923e+00,5.050312920e+01,8.752091819e+01,4.379637940e+01,9.893242121e+01,7.163302541e+01,6.287018720e+01,6.828820834e+01,1.668715322e+01,2.704497558e+00,9.266689462e+01,2.072291395e+01
3.158283834e+01,7.129881183e+01,4.055048582e+01,3.977390292e+01,4.484691049e+01,8.234325858e+00,1.738461906e+01,1.944058901e+01,3.225747246e+01,1.583474224e+01,5.902963748e+01,1.316112327e+01
5.801404621e+01,9.738137943e+01,5.232784293e+01,2.543378017e+01,9.901202398e+01,1.195614784e+01,9.563975891e+01,3.521125185e+01,2.638714451e+00,5.741114084e+01,8.354471454e+00,2.436894293e+01
5.870768345e+00,4.968780416e+01,9.887607841e+00,1.145212349e+01,3.375035293e+01,5.247186954e+01,4.585602030e+00,7.457324354e+00,6.584381293e+01,9.979996923e+01,9.308517029e+00,2.974028305e+01
5.191576774e+01,2.428415080e+01,2.549962421e+01,1.077126346e+01,8.789633095e+01,5.153257645e+01,3.824565467e+01,5.135312808e+01,9.641153892e+01,4.650494288e+01,2.433082601e+01,6.191455657e+01
7.804989315e+01,4.385471701e+00,7.976934708e+01,5.921224915e+01,4.839664972e+01,7.845877956e+01,5.780998308e+01,2.116027794e+01,3.897268047e+01,7.268147947e+01,4.048845296e+01,5.238470766e+01
8.524178846e+01,4.125445787e+01,1.067923993e+01,8.283197778e+01,4.323856931e+01,4.770553913e+01,1.790375490e+01,4.992829464e+01,9.995555175e+01,8.727551017e+01,5.804450362e+01,5.899412350e+01
3.187535446e+00,3.362427296e+01,6.029578259e+01,7.167547813e+01,8.027464932e+01,4.697937496e+00,3.349516390e+01,8.164032092e+01,8.737307988e+01,7.515405372e+01,6.712527072e+01,3.622703080e+01
6.672808760e+01,3.632491660e+01,6.272121172e+01,5.070497947e+01,7.598543725e+01,9.769255027e+01,6.777924286e+00,1.148930560e+01,2.035588878e+01,3.774977580e+01,6.589963158e+01,3.808648419e+01
7.668107416e+01,4.444643886e+01,9.616370493e+01,7.641551554e+01,8.590745999e+01,4.028610352e+01,1.116284572e+00,5.255917764e+01,2.498941949e+01,2.979173001e+01,5.253354635e+01,2.581817290e+01
6.312693772e+01,1.266540592e+01,3.490590952e+01,2.054320292e+01,5.303335799e+01,5.010368501e+01,2.408715217e+00,4.459620279e+01,1.121352569e+01,8.358168095e+00,5.256644433e+00,3.788692731e+00
9.479811677e+01,1.732863312e+01,4.114345583e+01,8.700229401e+01,2.435369165e+01,8.721744647e+01,8.979483004e+01,2.455933069e+01,6.076575863e+01,3.485177002e+01,3.712966217e+01,9.813068640e+01
9.504031121e+01,9.030399948e+00,4.006938238e+01,5.627034927e+01,4.239561689e+00,4.753375467e+01,6.556456542e+01,3.810220346e+00,5.664023514e+01,1.300305192e+01,7.572101584e+00,3.209501653e+01
3.480993043e+01,1.475597305e+01,8.152431990e+01,9.910758305e+01,6.802361419e+01,1.149037193e+01,5.412489952e+01,2.420933791e-01,2.122580507e+00,1.823004302e+01,2.924590802e+01,1.152254415e+01
8.261498755e+01,7.032213895e+01,4.958860395e+01,5.022281938e+01,5.324098860e+01,4.416967873e+01,7.716337828e+01,1.048704399e+01,1.476089001e+01,2.309492572e+01,3.460039307e+01,7.257580681e+01
4.172754582e+01,5.112564438e+00,2.367397291e+01,8.319189159e+01,1.521738888e+01,6.133478367e+01,4.666193707e+00,9.815364543e+01,3.694849501e+01,1.796034733e+00,7.282164516e+01,6.344023099e+01
1.079977345e+01,3.490079985e+01,6.017086441e+01,4.817744560e+00,6.017848814e+01,8.405478152e+01,3.000474446e+01,7.554972328e+01,2.446264120e+01,9.200715994e+01,3.260573427e+01,2.505505644e+01
8.617673124e+01,8.218520978e+01,5.241719450e+01,9.115552730e+01,9.130455196e+01,2.668136446e+01,8.579855578e+01,9.507467840e+01,9.777949992e+01,4.954849465e+01,2.134719416e+01,1.602271721e+01
4.231165079e+01,4.268725918e+01,3.151880476e+01,1.456958010e-01,1.162964693e+01,1.850390815e+01,6.237403521e+00,5.670280194e+01,5.689491595e+01,2.177895194e+01,6.573709028e+01,6.134150478e+01
2.072096596e+01,2.521625453e+01,7.649973422e+01,1.519360384e+00,7.254063925e+01,4.297620764e+01,5.901918241e+01,2.486603721e+01,9.742572555e+01,3.835029003e+01,8.285394385e+01,3.178935156e+01
3.942433871e+00,4.306568966e+01,3.542874762e+01,5.585102083e+01,6.513253446e+01,8.692141151e+01,7.676764609e+01,8.748833367e+01,3.186827073e+01,8.797077441e+01,5.675085614e+01,5.878373528e+01
6.883029789e+01,2.480209500e+01,9.332445481e+01,9.896896508e+01,2.138274223e+00,4.691371318e+01,3.058449757e+01,3.795549588e+01,4.181408959e+01,4.753209538e+01,3.087049345e+01,4.347305143e+01
8.145901719e+00,2.882930644e+01,6.884619455e+01,6.452721170e+01,9.295538733e+01,4.822846462e+01,5.967197382e+01,3.944853489e+01,5.098551732e+01,6.707469340e+01,1.322084562e+00,2.358437491e+01
5.393671694e+01,3.112905755e+01,8.910504727e+01,4.637865660e+01,1.099988383e+01,5.440169975e+01,9.409874705e+01,6.704729788e+01,9.704950942e+01,4.439448977e+00,4.425935572e+01,2.575807793e+01
5.126993278e+01,1.924121942e+01,4.089114145e+01,8.927611399e+00,2.825380064e+01,2.575692721e+01,9.246339425e+01,4.866986552e+01,4.963848286e+01,9.655133041e+01,5.610354898e+01,8.400683089e+01
8.336083421e+01,7.273215756e+01,9.111931316e+01,8.163255772e+01,9.717094486e+00,5.233727429e+00,5.870364974e+01,1.710990121e+01,6.658675889e+01,2.999596751e+01,1.389923302e+01,2.472666007e+01
7.320236517e+01,2.633829305e+01,6.923427471e+01,3.011168663e+01,8.692155847e+01,8.664985117e+01,2.315404664e+01,3.022274193e+01,5.716053046e+01,8.178584504e+00,8.486693377e+01,4.441816643e+01
1.989033971e+00,6.839584438e+01,8.236279761e+00,1.365749201e+01,2.235791138e+01,6.471632377e+01,8.941064917e+01,9.943644772e+01,7.598727542e+01,3.861697251e+01,8.195609398e+01,4.355515029e+01
8.085420965e+01,8.599390460e+00,4.654958765e+01,4.298787171e+01,8.351498526e+01,5.834068336e+01,6.899731899e+01,9.144352074e+00,6.958742186e+01,9.866953077e+01,4.404171796e+01,3.878617411e+00
5.839274431e+01,3.383684510e+01,6.504901663e+01,5.461328207e+01,2.886395975e+01,1.476458313e+01,4.764590142e+01,7.895677926e+01,8.465801350e+01,2.220618870e+01,5.243572544e+01,7.503146654e+01
9.795600037e+01,4.250631489e+01,5.895587476e+01,1.807184358e+01,6.374275507e+01,4.320212101e+01,3.172074660e+01,6.373573666e+01,3.560780468e+01,4.131085006e+00,1.602732283e+01,4.756352311e+01
9.336790844e+01,2.432767127e+00,6.035812540e+01,7.527405065e+01,7.393574305e+01,9.154522211e+01,4.024370027e+01,5.980790434e+01,6.735030862e+01,4.624817878e+01,5.887386381e+01,7.032936427e+01
1.463657250e+01,6.007918930e+01,9.560378471e+01,9.717146517e+01,3.737996891e+01,8.365967911e+01,9.856981141e+01,1.201688540e+01,3.994576925e+01,6.056242445e+01,6.765382191e+01,7.247951800e+01
1.472003394e+01,7.342503599e+01,8.869552682e+01,8.002232373e+01,3.605583339e+01,6.326522501e+01,5.496953581e+01,9.901294990e+01,4.862292186e+01,3.122623607e+01,8.456841344e+00,6.510345881e+01
6.939222869e+01,7.715656379e+01,9.048208089e+01,5.018634689e+01,9.410793295e+01,7.976483438e+01,9.984272961e+01,6.718899919e+01,1.461852215e+01,2.607406544e+01,9.773283492e+01,5.304773143e+01
5.769156325e+01,1.599376471e+01,1.713708453e+01,2.795299001e+01,5.644592016e+01,2.496331089e+01,4.274883117e+01,2.505579652e+01,3.490817994e+01,9.137633842e+01,4.337663800e+01,3.453645694e+01
4.321638179e+01,6.530957562e+01,8.432278112e+01,5.766161694e+01,8.189962072e+01,6.251238214e+01,3.443994786e+01,3.957627523e+01,6.271125450e+01,3.991769085e+01,8.816731576e+01,5.600454982e+01
4.972725565e+01,5.580388678e+01,8.959729250e+01,7.817681539e+01,5.501257486e-01,2.617066545e+01,9.091262556e+01,6.101400730e+01,9.000957492e+01,5.837782978e+01,9.929038972e+00,7.199740686e+01
3.853071464e+01,6.849260336e+01,5.926795650e+01,1.097694781e+01,8.063514021e+00,2.027417303e+01,7.378453235e+01,8.705412751e+01,2.202948008e+01,1.022144635e+01,9.541383175e+01,6.810358370e+01
1.518057088e+01,4.535897091e+01,1.143979558e+01,8.267239947e+01,2.581768071e+01,5.208272766e+01,2.931666901e+01,2.851787092e+01,8.813294660e+01,2.693015709e+00,7.791913212e+01,8.884198756e+01
7.612504510e+01,6.297955006e+01,1.218289583e+01,6.633526066e+00,9.966709157e+01,3.660567029e+01,6.181540385e+01,2.908270316e+01,9.972866060e+01,2.442305532e+01,4.811379116e+01,3.129694417e+01
9.203298777e+01,8.621825008e+01,3.562603665e+01,5.970822279e+01,9.432385081e+01,9.800355331e+01,3.571397698e+01,8.641919515e+01,7.624448291e+01,9.613845004e+01,8.246936800e+01,4.399941627e+01
5.449833621e+01,9.051720522e+01,8.134119551e+01,7.754572185e+01,5.835778043e+01,2.983941678e+01,1.806656289e+01,6.065705004e+01,7.550842821e+01,1.281500468e+01,3.174497853e+01,5.860301777e+01
7.363211950e+01,2.402707231e+01,2.082103302e+01,6.874527807e+01,7.560045235e+01,6.503136012e+01,6.238675131e+01,5.427697591e+01,3.831734076e+01,6.148555120e+01,3.056330139e+01,8.291997115e+01
9.226165522e+01,2.777732561e+00,5.534644355e+01,5.498617234e+01,6.593161361e+01,4.749446934e+01,2.909459426e+01,9.798110621e+01,7.408479508e+01,4.901466425e+01,9.714809668e+01,1.577817793e+01
7.025257255e+01,2.033057437e+00,2.502008061e+01,2.931844703e+01,1.510645696e+01,8.042690574e+01,6.838374260e+01,9.157518200e+01,4.642458244e+01,7.560538214e+00,2.109970685e+01,4.859290305e+01
5.942394732e+01,8.476806502e+01,1.411048250e+01,7.099121475e+01,4.909261735e+00,1.530025366e+01,8.341607947e+01,7.703950176e+01,9.670469160e+01,5.455313729e+01,9.480638344e+01,2.932395506e+01
2.564596721e+01,5.888119009e+01,4.643810519e+01,6.647034482e+01,8.324762995e+01,3.391286962e+01,6.252905714e+01,9.838322913e+01,1.318024161e+01,5.728871372e+01,4.559647494e+01,3.070464569e+01
9.948548994e+01,9.116374349e+01,3.068327526e+01,9.336725335e+00,7.260564993e+01,5.250182103e+01,7.640019990e+01,4.120060426e+01,7.445711444e+01,8.097636515e+01,3.299278185e+01,6.383374717e+01
5.536793679e+01,1.286293793e+01,3.476257614e+01,5.117036749e+01,7.055627082e+00,6.758231292e+01,6.601746637e+01,8.761562540e+01,5.224166033e+01,3.206818322e+01,4.597386525e+01,6.606031754e+01
4.365331464e+00,2.821052210e+01,6.858289378e+01,6.747172984e+01,6.104735858e+01,7.174459353e+01,7.223624086e+01,3.120606106e+01,6.673625218e+01,3.079639521e+01,4.279725043e+01,9.315741137e+01
4.123866780e+01,5.232426349e+01,5.842950722e+01,6.463797348e+01,6.687112058e+00,9.896823526e+01,6.531824077e+01,7.035825155e+01,8.077462652e+00,5.818187207e+01,1.452243264e+01,6.597360527e+01
9.771698124e+01,9.800259994e+01,3.197221134e+01,5.316015258e+01,3.081044070e+01,6.267620602e+01,3.260739854e+01,2.385741079e+01,9.088175943e+01,2.880281883e+01,3.192025984e+01,4.168491278e+01
6.511119350e+01,2.988587453e+01,8.722179495e+00,7.568783352e+01,1.663469641e+01,9.567616343e+01,8.604281261e+00,4.095370012e-01,5.164142311e+01,1.192346892e+01,9.591459804e+01,5.222708387e+01
5.005604804e+01,7.196810625e+01,1.626921507e-01,5.366999509e+01,3.038029051e+01,8.501384242e+01,9.230139855e+01,9.531787569e+01,2.995759096e+01,3.965043450e+01,8.439201628e+01,4.195691306e+00
6.506287398e+01,9.959448457e+01,7.225924919e+01,1.762025680e+00,2.757367848e+00,4.117658383e+01,3.220815060e+01,7.967801055e+01,3.000765157e+01,3.685472857e+01,2.693628521e+01,9.745738250e+01
6.147070651e+01,3.268308410e+01,1.096361031e+00,4.065869275e+01,1.646918059e+01,7.510866325e+01,8.265480153e+01,4.165369421e+01,6.140193026e+01,9.369583613e+01,7.293888691e+01,2.986255416e+01
3.833116738e+01,1.814979808e+01,2.634666417e+01,7.714253778e+01,1.258211669e+01,8.510513237e+00,1.199392749e+01,9.659468186e+01,1.684665979e+01,8.641697545e+01,4.760974085e+01,7.840702876e+01
2.812326326e+01,7.985080194e+01,2.703231208e+01,7.627956849e+01,6.000859425e+00,8.372504789e+00,4.961276131e+01,2.673137078e+01,1.707817550e+00,1.002501416e+01,3.861434313e+01,6.684587333e+01
9.044198594e+01,5.742209820e+01,7.033404868e+01,5.938448032e+01,2.633276706e+01,5.505737938e+01,1.084807066e+01,9.446034171e+01,2.324492825e+01,2.782632655e+01,2.734000831e+01,6.169195508e+01
7.123564657e+01,9.604983515e+00,6.821157024e+01,3.401261970e+01,8.493070453e+01,8.950327167e+01,9.297674394e+01,1.721905066e+01,5.911406253e+01,9.041873426e+01,3.987952724e+01,1.399645673e+01
9.217444137e+01,5.457048925e+01,2.789040558e+00,6.858797037e+01,8.678863371e+01,6.044943012e+01,6.105538174e+01,7.658667976e+01,1.056803348e+01,4.722688219e+01,6.739403690e+01,9.010528988e+01
2.825754361e+01,2.496313099e+01,6.458109989e+01,6.938764436e+01,7.123673298e+01,5.910312575e+01,1.407282126e+01,5.190468093e+00,1.440453684e+00,2.324594740e+01,9.304194417e+01,2.013787705e+01
2.908053255e+01,2.018806386e+01,2.898111170e+01,9.634163517e+01,2.807042689e+01,9.349774781e+01,9.710093584e+01,7.015633369e+01,8.673876201e+01,1.105021057e+01,4.796429511e+01,8.383275724e+01
6.544001610e+01,9.024749427e+01,2.662934781e+01,2.038809337e+01,6.930163447e+01,3.047007023e+01,8.400696306e+01,7.759507939e+01,6.566230700e+01,3.288982995e+01,2.602498927e+01,4.176238198e+01
3.178647779e+01,1.774806214e+01,4.859188160e+01,1.109336710e+01,3.804829035e+01,3.035827934e+01,7.390727535e+01,7.760223054e+01,9.360554577e+01,4.227883657e+01,7.311659461e+01,9.254282138e+01
1.575287614e+01,4.713626714e+01,7.943429977e+01,6.761832272e+01,6.748092300e+00,7.830898923e+01,4.564889259e+01,9.975048271e+01,1.131699312e+01,9.110745781e+01,8.688413845e+00,1.174436623e+01
7.723542981e+01,8.940673764e+01,3.468123853e+01,8.511070905e+01,6.481875697e+01,7.699874809e+01,2.455765833e+01,6.117597865e+01,1.691254466e-01,3.009463182e+01,7.775719322e+01,1.991900795e+01
5.080442546e+01,3.240121366e+01,7.456127702e+01,1.301954190e+01,6.127708341e+00,8.386177322e+01,8.087011063e+01,8.214806139e+01,2.331923288e+01,8.276733402e+01,8.047511954e+01,2.484147510e+00
3.147316108e+01,9.635581054e+01,1.173835996e+00,4.143365229e+01,8.641294062e+01,8.248153076e+01,6.160478983e+01,2.301907823e+01,4.105797787e+01,4.387495783e+01,8.719616885e+01,7.532724981e+01
9.400637274e+01,4.223919731e+01,4.844076911e+00,3.782161095e+01,2.221977690e+00,7.542704449e+01,9.483065844e+01,3.665865761e+01,5.701093016e+01,7.963513506e+01,5.575113053e+01,1.596336775e+00
6.758291852e+01,6.135515287e+01,5.279953626e+01,4.202479190e+01,8.435571831e+01,3.243014393e+00,5.356122010e+01,2.004810546e+01,6.593194134e+01,4.120039372e+01,6.458976111e+01,4.320889288e+01
7.937569298e+01,3.068345589e+00,6.415362636e+01,1.476950957e+01,2.185438842e+01,2.962291095e+01,1.774587082e+01,3.324363540e+01,8.862435921e+01,7.747668257e+01,5.382448186e+01,9.471701248e+01
8.699091240e+00,4.606824810e+01,6.878188707e+01,7.672573259e+01,2.892333288e+01,1.742393637e+01,9.662665757e+00,4.280440099e+01,3.202488425e+01,2.846549256e+01,8.567686756e+01,8.912889059e+01
5.329958216e+00,2.092516750e+01,3.284654734e+01,1.230974985e+01,4.565200338e+00,2.620897401e+01,6.691299978e+00,7.722473484e+01,9.350557850e+01,2.653147568e+01,7.660962656e+01,4.744507454e+00
8.158961082e+01,7.326463257e+01,9.931877592e+01,6.088851046e+01,5.112644633e+01,4.626196045e+01,8.096102662e+00,1.420007105e+01,8.959817918e+01,8.731905750e+01,3.607991417e+01,8.694238074e+01
4.132500543e+01,4.072858873e+01,8.177870413e+01,3.713305184e+01,6.473027472e+01,9.776838784e+01,4.101443844e+00,8.698661476e+01,2.106997088e+01,5.758252120e+01,8.189312125e+01,4.924903890e+01
5.906013248e+01,5.207985674e+01,7.829972300e+01,4.605802083e+01,8.753158066e+00,7.704362941e+00,2.386086163e+01,1.695519081e+01,1.357662395e+01,9.795721536e+01,4.613622500e+01,7.869519141e+01
3.201542130e+01,9.976243220e+01,5.112583443e+01,5.199687068e+01,5.469746490e+01,3.026600097e+01,1.649124760e+01,8.270411444e+01,5.831896600e+01,1.512455627e+01,1.899551239e+01,6.194489782e+00
4.197007634e+01,1.458478471e+01,3.574029545e+00,6.234434600e+01,3.236987431e+01,6.839751700e+01,7.802444155e+01,6.494616541e+01,7.381999621e+01,5.735759389e+01,6.464863624e+01,3.990954048e+01
7.085789058e+01,3.136004387e+01,7.720224899e+01,8.697433185e+01,8.973460632e+01,1.115871813e+01,9.329748208e+01,7.611440050e+01,6.717199932e+01,9.214872697e+01,9.924103302e+01,7.084609174e+01
3.054651324e+01,7.433322748e+01,7.961635447e+01,1.352972084e+01,8.954747636e+01,9.686372040e+01,6.987358818e+01,2.762018774e+01,4.614841126e+01,2.568247208e+01,6.053595169e+00,9.859848279e+01
8.395971431e+01,1.068969788e+00,8.503895653e+01,2.333531608e+01,5.933623308e+01,9.978382868e+01,6.037733856e+00,4.082521680e+00,3.655135830e+01,5.232026604e+01,7.274531980e+01,4.760951035e+01
2.109468580e+01,3.893716725e+01,8.081115743e+01,6.693792033e+01,3.695534855e+01,7.155621929e+01,7.988868110e+01,4.013338739e+01,6.750328573e+01,5.126889586e+01,3.527013567e+01,1.792264549e+01
7.823556654e+00,9.460437742e+01,7.008746379e+01,8.628942354e+01,9.267351035e+01,3.034128875e+00,1.389786865e+01,4.947255880e+01,2.622575923e+01,5.866625079e+01,8.840671440e+01,8.453919185e+01
5.843545846e+01,4.991926379e+01,3.314455968e+01,5.940517982e+01,9.817753897e+01,5.433070413e+01,4.550689749e+01,2.553257540e+01,4.049884917e+01,9.540296456e+01,4.515855323e+01,2.228453252e+01
8.054872915e+01,9.655651657e+01,9.913005645e+00,4.239353491e+01,1.383250285e+00,5.264800341e+01,9.618317522e+01,2.430923289e+01,7.158562007e+01,4.364705788e+01,9.350951124e+01,7.314690218e+01
7.294391423e+01,6.361698709e+01,5.128982620e+01,7.248538852e+01,8.812578523e+01,8.843297974e+01,2.876679242e+01,8.206009492e+01,3.160146822e+01,6.494016351e+01,1.182018647e+01,4.496303160e+01
4.953501156e+01,3.831252944e+01,5.813346238e+01,4.854933308e+01,5.629109739e+01,9.694653565e+01,4.001793877e+01,2.541919884e+01,5.909100330e+01,1.622084573e+01,2.256850940e+00,8.998327184e+00
1.946726684e+01,3.579236809e+01,2.993414049e+01,7.348481784e+00,7.976334141e+00,4.878624713e+01,7.632536168e+01,1.838419945e+01,9.988808973e+01,4.274435651e+01,6.606004682e+01,2.517116799e+01
2.399222311e+01,5.294736688e+01,8.308774728e+01,5.824881951e+01,7.526807692e+01,4.943164294e+01,4.380044183e+01,7.636864343e+01,3.388600671e+01,8.678393280e+01,7.032136567e+01,8.704046193e+01
2.739154947e+01,8.119464820e+01,3.207305286e+01,1.434633952e+01,9.542597588e+00,4.243706951e+01,8.422094134e+01,9.878574572e+01,5.200041382e+01,4.117366314e+01,2.687562093e+01,9.919237896e+01
1.247057649e+01,6.822106272e+01,7.499790064e+01,8.029713986e-01,5.720822448e+01,8.614805089e+01,4.035821789e+01,6.582416606e+01,2.091495755e+01,7.910980446e+01,2.291838705e+01,4.321417896e+00
5.885581450e+01,4.986229584e+01,4.745842874e+01,4.091091038e+01,3.157326898e+01,5.300371704e+01,5.992904924e+01,8.149803829e+01,3.821757463e+01,8.628765236e+01,5.988160124e+01,5.634305994e+01
2.649348988e+01,1.637309855e+01,9.471097075e+01,3.878733327e+01,3.631761530e+01,5.401742517e+01,2.144653133e+01,5.558198989e+01,4.815436501e+01,8.586623458e+01,3.306039738e+01,1.786872784e+01
8.579356827e+01,2.119805595e-01,2.280886405e+00,4.544868678e+01,6.604242217e+01,2.440882697e+01,4.494098572e+01,4.845295711e+01,5.374384560e+01,4.982456303e+01,7.814890049e+01,6.150979896e+01
9.459432174e+01,8.277302523e+01,8.531900876e+01,6.505739718e+01,9.499922327e+01,2.125987563e+01,4.425660721e+01,8.310690688e+01,3.077645003e+01,5.595859249e+01,2.877190302e+01,8.081008525e+01
9.920071016e+01,6.382666386e+01,3.674073000e+01,5.800014701e+01,9.775759255e+01,7.606333963e+01,8.502070896e+01,7.100348055e+01,1.066428861e+01,8.598031317e+00,7.003352152e+01,3.751994457e+01
6.291776978e+01,7.139540885e+01,1.820237490e+01,9.530614331e+01,3.494538107e+01,2.481551363e+01,8.104123436e+01,3.048565953e+01,2.728177835e+01,4.831312281e+01,8.663098685e+01,4.960889171e+01
3.613726600e+00,3.162573876e+01,3.613091916e+01,2.182892151e+01,8.794123199e+01,1.962188073e+01,6.849204471e+01,4.720649053e+01,5.317325290e+01,6.737595878e+01,1.920421228e+01,8.763141612e+01
3.958820445e+01,7.709516098e+01,7.099591655e+01,6.948962749e+01,5.772704668e+01,1.174517658e+01,1.215394536e+01,6.607840343e+01,9.536269880e+01,6.566673571e+01,8.926830360e+01,8.018688578e+01
5.162630885e+01,7.914855430e+01,4.266154476e+01,8.091673233e+01,6.964490104e+01,7.422891621e+00,7.411285291e+01,1.796486551e+00,8.302937599e+01,1.404428748e+00,7.425173189e+01,1.062606111e+01
2.315180285e+01,3.378808493e+01,4.427569150e+01,8.552078353e+01,8.005002900e+01,9.429300299e+00,2.711624206e+01,4.906753369e+01,5.551789986e+01,1.410861580e+01,4.737856232e+01,1.881390138e+01
8.448783507e+01,5.479360175e+01,8.968864329e+01,4.425799706e+01,5.574688729e+01,9.544089832e+01,8.445663348e+00,7.829979204e+01,6.618567036e+01,6.330970713e+01,2.800103814e+01,9.170522752e+01
7.585332571e+01,2.965712932e+01,2.987640037e+01,7.733669635e+01,2.941140429e+01,2.638902827e+01,3.685636329e+00,6.900444298e+01,3.043538771e+01,2.869101701e+01,2.798858936e+01,2.967998800e+01
2.626369551e+00,9.285902390e+01,1.875239006e+01,1.947065037e+01,6.880481971e+00,8.675651715e+01,9.461259009e+01,9.030326423e+01,3.759944483e+01,5.765890236e+01,7.092765527e+01,4.462018566e+01
8.296154299e+01,7.477877837e+01,4.733116564e+01,2.631506288e+01,8.585065413e+00,2.794385203e+01,7.386980314e+00,7.313553010e+01,1.813514760e+01,3.384322366e+01,1.724396393e+01,4.804902781e+01
