v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86
1.816237045e+01,7.114009251e+01,9.659634789e+01,3.693789162e+01,6.538303442e+01,5.527526827e+01,2.336900175e+01,6.037482274e+01,5.529293679e+01,8.515392113e+01,4.453480417e+01,2.699363091e+01,6.537808543e+01,8.754632519e+01,4.131774787e+01,6.431900211e+00,8.584919628e+01,5.194574220e+01,5.566428386e+01,5.318117730e+01,1.088538254e+01,5.061450999e+01,9.512897514e+01,9.155084863e+01,9.778160500e+01,1.697017552e+00,2.649543722e+01,6.530563057e+01,3.027089265e+01,8.263256550e+01,3.302795987e+01,3.756454955e+01,3.480493368e+01,8.771973019e+01,2.305380724e+00,8.684730301e+01,8.669981658e+01,4.025300882e+01,4.754359006e+01,4.407572011e+01,1.816838143e+01,4.543887076e+01,7.884851271e+01,1.575371609e+01,5.767729961e+01,4.923625793e+01,9.740278710e+01,4.021298812e+01,3.278255773e+01,8.616889613e+01,5.097028808e+01,7.066415214e+01,7.506464486e+01,6.425327452e+01,5.738793922e+01,9.888739916e+01,6.853520277e+01,8.406688730e+01,5.076432488e+01,7.099079165e+01,3.996039164e+01,9.456916078e+01,5.092817912e+01,1.230539224e+01,7.145505944e+01,9.993643480e+01,8.956730553e+01,4.403718745e+01,5.775435331e+01,4.168864388e+00,6.819064113e+01,6.924659075e+01,3.071194288e+01,8.027867951e+00,8.938949726e+01,7.880009584e+00,4.538834373e+01,8.205335400e+01,9.060925396e+01,4.181099836e+01,3.325698168e+01,3.086103322e+00,5.079432446e+01,1.424711065e+01,3.117352953e+01,9.056882551e+01
8.594136262e+01,3.858455894e+01,8.871368690e+01,5.646409402e+01,1.284490450e+01,6.271433171e+01,2.242265723e+01,6.007602907e+01,9.592757915e+01,9.446471075e+01,3.713145420e+01,6.986983531e+01,5.013716132e+01,9.033900012e+01,7.688669993e+01,9.287003006e+01,5.063247736e+01,5.433284900e+01,2.998105798e+01,6.047461932e+01,6.853705201e+01,4.307026028e+01,6.450215542e+01,3.865709556e+01,1.354529115e+01,4.630739462e+01,7.978066364e+01,9.089544025e+01,7.498894313e+01,1.236468024e+01,6.728861481e+01,7.220819387e+01,1.125450997e+01,9.927079980e+01,6.262694662e+01,9.318918783e+01,5.927185899e+01,2.670602570e+00,9.997457837e+01,8.207420702e+00,1.460312453e+01,4.938724535e+01,2.919910885e+01,5.150818486e+00,7.562438432e+01,2.136853262e+01,4.563065838e+01,8.135156358e+00,6.189621188e+01,9.542120040e+01,5.363161077e+01,1.066501911e+01,6.739318439e+01,2.508691226e+01,2.510257543e+01,1.305419696e+00,2.316782966e+01,2.977537810e+01,7.920787818e+01,5.152092562e+01,5.736196132e+01,8.657697697e+01,3.071979987e+01,8.256531262e+01,6.628762259e+01,3.389561076e+01,8.599737149e+00,5.332900613e+01,8.590948807e+01,9.064178113e+01,3.925094729e+01,3.631538239e+00,5.643702129e+01,9.909671168e+01,9.321356206e+01,2.827879603e+01,3.593934873e+01,8.162047949e+01,1.093449416e+00,9.689060280e+01,6.622915539e+01,1.226860968e+01,9.857443396e+01,2.301633219e+01,2.857620918e+00,8.803208443e+01
1.383576917e+01,6.175482588e+01,9.906249627e+01,1.029435348e+01,2.045729051e+01,8.975889606e+01,8.520127539e+01,2.996251698e+01,6.792287234e+01,8.758046985e+01,1.941429252e+01,8.288083010e+01,8.256052907e+01,2.465245178e+01,8.283285028e+01,7.559585291e+01,6.967106971e+01,8.410728723e+01,4.739273058e+01,7.603792373e+01,6.656453027e+00,8.118642747e+01,8.184154609e+01,6.390744060e+01,4.968548511e+01,5.557903432e+01,2.831496099e+01,1.406430936e+01,2.065079160e+01,4.218325054e+00,5.629975164e+01,5.751209526e+01,6.662507557e+01,6.784198418e+01,1.543715295e+01,5.241158296e+00,3.124697034e+01,7.442879173e+01,4.787428715e+00,3.965800709e+01,7.341285204e+01,5.006900986e+01,1.217403181e+01,9.060777834e+01,2.676865266e+01,8.452709942e+01,8.897215125e+01,1.605947986e+01,8.633008836e+01,2.396332733e+01,1.572645347e+01,6.117975686e+01,5.441236072e+01,8.334140150e+01,6.377725863e+01,7.065237495e+01,9.466272407e+01,8.311782352e+01,8.620890551e+01,6.706628823e+01,6.473905922e+01,8.396065579e+01,5.350984472e+01,3.841484231e+01,5.820429790e+01,7.366904082e+01,1.448854417e+01,5.960191088e+01,2.892691275e+01,3.136740032e+01,9.646274956e+01,1.341550607e+01,9.390276952e+01,1.866009861e+01,4.888048903e+01,5.634943893e+01,9.087149210e+01,4.808863703e+01,8.850739934e+01,8.562783162e+01,9.172526137e+01,2.862290367e+01,8.172769304e+01,9.116687936e+01,2.023307103e+01,7.747046224e+01
2.777345645e+01,1.526451278e+01,3.560180423e+01,8.980752277e+01,6.992762019e+01,2.518675996e+01,7.333382677e+00,5.357091478e+01,7.681436739e+01,5.767863502e+00,5.480996284e+01,9.154990474e+01,2.066557759e+01,9.268587933e+00,2.082848235e+01,4.382646884e+01,4.684443133e+01,1.666722486e+01,5.021950565e+01,2.479408855e+01,8.240781946e+01,1.826225665e+01,4.833279280e+01,5.697813186e+01,8.386003083e+01,6.429267519e+01,5.390295572e+01,1.263154731e+01,9.146748035e+01,8.572923839e+01,8.776070532e+01,3.795077074e+01,5.365844024e+01,9.457410367e+01,2.515553038e+00,4.601302348e+01,5.797312500e+00,4.189081767e+01,7.816368880e+01,8.293511708e+01,5.492892555e+01,2.572315227e+01,7.875107646e+01,2.478385994e+01,7.754062053e+01,7.336330008e+01,7.295450248e+01,4.659234058e+01,8.681248090e+01,4.496154318e+01,9.237363763e+01,4.717796212e+01,9.969543540e+01,3.661455909e+01,3.227785952e+01,4.678594401e+01,8.198019881e+01,7.613656720e+01,5.397861932e+01,9.204956595e+01,5.629122774e+00,7.557375345e+01,4.854129356e+01,9.498435795e+01,5.564196815e+01,4.446808481e+01,6.646215473e+01,1.207850389e+00,8.651199925e+00,7.560769377e+01,3.674742038e+01,4.106813536e+01,2.596684806e+01,5.860814326e+01,8.190192300e+01,9.958292092e+01,1.594485843e+01,4.970835935e+00,1.719879247e+01,8.947539713e+01,4.034113685e+01,8.813861429e+01,6.912897688e+01,6.214719811e+01,1.797767642e+00,3.757315300e+01
6.848136812e+01,9.950946978e+01,5.075709952e+01,8.462249722e+01,6.374080667e+01,7.424712239e+01,3.972076401e+01,1.573783551e+01,9.887417604e+01,2.868890933e+01,8.352266883e+00,3.313320395e+01,9.477876103e+01,4.003298799e+01,8.298519707e+01,6.550348618e+01,9.068947667e+01,5.841242753e+01,7.520636609e+01,6.080889409e+01,5.945464441e+01,7.744794148e+01,8.492724574e+01,5.536108162e+01,2.606930317e+01,4.640106628e+01,7.914210149e+01,6.319782256e+01,3.512467001e+01,7.666314965e+01,5.345388498e+01,2.909775287e+01,9.405346012e+01,7.213544368e+01,5.550636718e+01,7.811721354e+01,6.623660957e+01,5.173975088e+01,4.724246899e+01,1.054303985e+01,9.514068219e+01,5.691636914e+01,3.343627388e+01,7.147368812e+01,1.841422407e+01,9.325409223e+01,8.624437326e+01,2.627094453e+01,7.834499123e+01,5.600376738e+01,9.323534291e+01,4.956481408e+00,2.147061787e+01,2.469282892e+01,9.741848977e+01,4.774894585e+01,5.110346886e+01,8.349313926e+00,7.250406640e+01,2.104229397e+00,2.990949245e+01,1.400675200e+01,4.474214465e+01,7.299033595e+01,8.433813627e+01,9.690235189e+01,5.802024617e+01,5.622570054e+01,9.942465237e+01,4.172325590e+01,7.170556375e+01,8.552079413e+01,6.991503043e+01,7.410866641e+01,1.020129463e+01,3.422484673e+01,6.897942154e+01,3.700987514e+01,3.948416911e+01,6.754188102e+01,6.838755578e+00,5.572609170e+01,8.534218920e+01,4.922150428e+01,1.759049630e+01,9.235783981e+01
7.675181919e+01,9.398535924e+01,4.076580305e+01,8.639360893e+00,7.407990235e+01,7.099322344e+01,2.502054400e+01,1.363794615e+00,5.840712517e+01,7.862557812e+01,5.361268269e+01,2.343604272e+01,2.493306975e+01,9.911325882e+01,4.355743074e+01,2.477845244e+01,8.385476479e+01,4.359271400e+01,7.048643667e+01,6.610735164e+01,1.302476819e+01,9.504266478e+01,7.819607916e+01,4.388566982e+01,8.983560218e+01,1.701774571e+01,6.504720254e+01,8.388165371e+01,8.983090798e+01,2.422535045e+01,4.423768876e+00,1.424077619e+01,6.488211013e+01,4.009846038e+01,2.088561620e+01,1.216830535e+01,6.258770744e+01,2.618682028e+01,7.616765898e+01,5.835242042e+01,5.619920715e+01,6.890705330e+00,5.657372912e+01,1.817061001e+01,3.239888757e+01,9.746534967e+01,6.032018256e+01,9.889286869e+01,7.154594979e+01,9.320565805e+01,1.443129217e+01,1.628000847e+01,4.482952650e+01,1.346598219e+01,2.763578740e+01,1.133624676e+01,5.634558076e+00,1.819509244e+01,1.932471172e+01,6.865245708e+01,3.979425074e+01,3.639095249e+01,9.932700546e+01,2.162917855e+01,3.579088863e+01,5.908809366e+01,5.654211493e+01,1.335601897e+01,1.983056537e+01,5.723232526e+01,1.743943668e+01,2.089449044e+01,5.708972094e+01,4.450839834e+01,6.275346094e+00,2.800442706e+01,1.819534368e+01,6.085979990e+00,9.339108223e+00,3.834189472e+01,1.879589482e+01,5.717500723e+01,1.593202770e+01,6.955539458e+01,6.197465293e+01,4.961444549e+01
5.349633927e+01,7.189833296e+00,5.716419357e+01,1.441141568e+01,8.371881253e+01,7.409819800e+01,7.690301045e+01,5.335426538e+01,8.039871843e+01,7.744998966e+01,3.566262439e+01,6.894916652e+01,3.046051855e+01,5.875785279e+01,2.224351994e+01,7.648749954e+01,3.606468101e+01,6.333182768e+00,3.193671000e+01,4.478295165e+01,6.248520171e+01,9.559332565e+01,7.263870553e+00,3.620094409e+01,6.916962818e+01,2.708147645e+01,8.251179696e+01,4.889398469e+01,7.189665874e+01,3.306673260e+01,7.857313120e+01,1.947152328e+01,5.747597815e+01,2.048035983e+01,8.019879293e+01,7.667506937e+01,3.260725246e+01,3.928572522e+01,5.111085047e+01,9.919867437e+01,8.822127822e+00,9.509233587e+01,8.724328813e+01,3.244231729e+01,7.650614987e+01,1.610788824e+01,6.653950323e+01,9.254625670e+01,7.182325006e+00,4.897863016e+01,4.568213756e+01,4.646630638e+01,3.863602483e+01,1.651569782e+01,6.396998524e+01,6.547021723e+01,9.081169971e+01,4.198792335e+01,9.853442985e+01,1.551918465e+01,1.356131255e+01,6.105227118e+01,4.306670385e+01,5.515404598e+01,7.076178587e+01,9.611546979e+00,2.925832663e+01,3.112583720e+01,2.491037223e+01,3.740823715e+01,5.580419714e+01,9.146120402e+01,7.184362169e+01,6.497060618e+01,8.591536542e+01,8.545054187e+01,3.832898089e+01,8.187909944e+01,1.414139122e+01,8.526329259e+01,8.595590162e+01,1.866994593e+01,5.478317621e+01,6.039652407e+01,2.628235453e+01,4.380542392e+01
4.188444794e+01,7.458131994e+00,3.982658740e+01,5.054064345e+01,8.751772763e+01,8.570826543e+01,4.271354308e+01,7.842077366e+01,8.348636961e+01,3.232270219e+01,8.676920075e+01,3.191480747e+01,2.006449206e+01,9.198215663e+01,8.189743235e+01,5.236709069e+01,2.402061047e+01,6.921780234e+01,7.747911173e+01,6.831621074e+01,5.968502392e+01,8.618899114e+01,9.316720108e+01,5.302550705e+01,4.187440743e+01,5.449696280e+01,3.281282915e+01,2.579354167e+01,5.982801430e+01,4.562270499e+00,7.871223646e+00,4.596426562e+01,4.834718801e+00,6.286769156e+01,6.556836973e+01,6.643961415e+01,4.358626713e+00,2.406088965e+01,8.044582153e+01,6.213319986e+01,3.038826402e+01,1.791556305e+01,5.341110767e+01,7.095846133e+01,5.130315792e+01,7.513622046e+01,6.748446061e+01,7.770070727e+01,8.087392507e+01,5.324948402e+01,8.296247275e+01,2.114473320e+01,9.272556410e+01,2.989250196e+01,9.683155695e+01,8.104061399e+01,9.140263903e+01,4.497648698e+01,8.604878676e+01,2.910880650e+01,4.385319345e+01,8.688618972e+01,4.779818909e+01,3.537567082e+01,5.095747638e+01,3.116779124e+01,5.020618367e+01,2.679439898e+01,2.105539730e+01,2.726084957e+01,6.932164268e+00,7.838888789e+01,8.553570876e+01,8.516803036e+01,3.503662061e+01,6.549550492e+01,9.218332191e+01,2.099872487e+01,7.775193562e+01,2.415401351e+01,3.457981750e+01,6.801537436e+01,9.757224639e+01,1.962268445e+01,5.859992371e+01,3.325251261e+01
2.519434693e+01,6.349730257e+01,5.085608448e+01,5.550499077e+01,7.595364536e+01,2.042560632e+01,5.940117165e+01,1.003864569e+01,2.124797289e+01,7.833359872e+01,8.870986843e+01,3.497485040e+01,7.623293987e+01,5.471108174e+01,4.174784483e+01,5.970063771e+00,8.966971853e+01,4.483972340e+01,6.436744366e+01,5.082751783e+01,5.008368931e+00,3.860161053e+01,5.639660448e+01,5.500257517e+01,1.413053844e+01,9.709922830e+01,9.421719668e+01,7.795426527e+01,6.437397511e+01,6.466355228e+01,6.129857860e+01,9.857078005e+01,9.264805610e+01,7.499428877e+01,9.098114904e+00,7.144613656e+01,6.963946563e+01,7.410271881e+01,6.217111975e+00,3.436714332e+01,8.219668590e+01,9.918924725e+00,9.638544861e+01,6.869696258e+01,2.573097186e+01,5.093143088e+01,1.952277536e+01,3.790587600e+01,7.922662973e+01,1.978626819e+01,6.397957442e+01,6.097612609e+01,4.446137889e+01,9.537960359e+01,3.250511969e+01,1.781318466e+01,8.653146786e+01,5.393669625e+01,8.892571497e+00,7.530651335e+00,2.033227227e+01,3.921873343e+01,3.104512830e+01,5.700438892e+01,2.599758974e+01,8.548530609e+01,5.340649963e+01,7.969881068e+00,5.769722380e+01,4.286053854e+01,6.117377660e+01,2.801182128e+01,3.932065740e-01,5.810614655e+01,6.733856161e+00,8.725858226e+00,1.687174523e+01,4.088795207e+01,1.664618145e+01,2.676206771e+01,7.967948157e+01,3.599918308e+01,8.339123265e+01,4.670665208e+01,6.548594000e+01,6.669569177e+01
5.980626251e+01,4.740839967e+01,1.341383712e+01,7.880549777e+00,5.462566958e+01,1.129383029e+01,7.112796656e+01,3.687529208e+01,1.192894807e+01,2.987569564e+00,1.360681636e+01,7.824028918e+01,4.705143946e+01,2.518846705e+01,2.194686095e+01,2.597729691e+01,6.197837094e+00,4.329815503e+01,2.188273260e+01,6.300669822e+01,7.035020558e+00,1.878437556e+00,8.999959875e+01,3.432280146e+01,1.698410139e+01,6.406278468e+01,8.009889006e+01,3.128182188e+01,5.404139742e+01,6.621306916e+01,8.768398552e+01,8.674423779e+01,8.624049559e+01,6.374665745e+01,6.831463039e+01,9.511688473e+00,9.785781227e+01,1.572068489e+01,5.975919367e+01,7.860415682e+01,2.150454659e+01,1.560840480e+01,1.883105671e+01,7.699578668e+01,8.487812747e+01,1.064538804e+01,9.411111700e+01,7.340066113e+01,8.806196628e+01,3.407507293e+01,6.902958801e+01,4.638278440e+01,7.833443729e+01,5.371478824e+01,8.388248486e+01,3.191786203e+01,6.243324812e+01,6.561284421e+01,5.611541999e+00,9.413164899e+01,9.878468010e+01,8.152406738e+01,7.188606131e-01,5.965851187e+01,9.545087406e+00,9.834256230e+01,3.388989581e+01,9.632652238e+01,1.548820211e+01,5.850748246e+01,3.991952171e+01,3.697458935e+01,6.158326779e+01,7.318193929e+01,8.185717452e+01,4.781915505e+01,4.201490369e+01,1.648248979e+01,9.751415772e+01,9.243612417e+01,9.288783463e+01,1.052983571e+01,3.794370174e+01,2.382627328e+01,8.094531558e+00,7.889156182e+00
3.964926537e+01,2.180182486e+01,7.974022807e+01,9.555366629e+01,8.284901125e+01,6.488623229e+01,9.079336160e+01,4.770272694e+00,9.905942639e+01,7.803058840e+01,8.699073874e+01,1.702246986e+01,9.843988777e+00,8.875547099e+01,1.023658593e+01,8.940774564e+01,1.386230631e+01,9.331563679e+01,6.542089428e-01,7.097888678e+01,7.889497456e+01,9.228130879e+01,5.126143775e+00,9.703747807e+01,9.169089222e+01,6.074642227e+01,7.950879306e+01,5.951082842e+01,4.929828411e+01,5.212403834e+00,4.718810031e+01,6.040435145e+01,9.001128603e+01,7.091532629e+01,8.298557026e+01,7.694338590e+01,7.005870585e+01,3.930631925e+00,6.511698181e+01,7.904982490e+01,1.036866480e+01,5.263894984e+01,8.233726012e+01,3.846900859e+01,3.640391411e+00,8.090657574e+01,8.729164072e+01,4.225057988e+01,7.211049585e+01,7.056367187e+01,4.767160623e+01,1.720213587e+01,9.690145115e+01,2.997715623e+01,4.656796479e+01,9.403146987e+01,4.660699797e+01,7.431875742e+01,6.100079748e+01,5.268321478e+01,2.185610776e+01,8.209111287e+01,1.976267067e+01,6.682975607e+01,8.309060857e+00,4.003245942e+01,1.271681201e+01,4.614267669e+01,8.764100657e+01,7.780618999e+01,2.287434976e+01,3.884323081e+01,7.622731798e+00,8.868505685e+00,8.804614099e+01,2.909880750e+01,5.973511591e+01,3.143158191e+01,7.112798657e+01,8.921703319e+01,3.151990875e+01,6.826315676e+01,2.581737548e+01,8.360612353e+01,6.402305350e+01,1.872644136e+00
5.654751591e+01,9.949286836e+01,1.432741541e+01,5.818132264e+01,5.356112803e+01,8.215400821e+01,4.474014141e+01,4.401061060e+01,8.917134883e+01,4.040168082e+01,6.854427132e+01,4.944986608e+01,6.847018552e+01,6.106749963e+01,6.685429796e+01,5.549821497e+01,9.399028495e+01,5.592836083e+01,5.910182423e+01,8.512432433e+01,7.496167073e+01,2.819359938e+01,9.963349902e+01,9.954631536e+01,6.129169702e+01,4.360991732e+01,8.056689558e+01,5.839366979e+01,8.550609825e+01,3.542131067e+01,3.852533921e+01,4.383323546e+01,7.721336432e+01,7.488574974e+01,4.040088269e+00,1.692703510e+00,8.432648158e+01,6.942794285e+01,8.985299007e+01,1.252560052e+01,4.697361462e+01,1.743555146e+01,8.827245001e+01,2.688003420e+01,2.104448050e+01,8.588453611e+01,2.292514344e+01,5.012032313e+00,2.137551487e+01,1.541798092e+01,7.879457465e+01,7.529190616e+01,2.670281337e+01,8.718910192e+01,5.562032550e+01,7.002431770e+01,9.926370075e+01,4.067479623e+01,9.709884675e+01,3.391307286e+01,6.061438840e+01,7.686831531e+01,2.543699032e+01,3.589635089e+01,8.113117448e+01,3.992133349e+01,2.386224530e+01,6.685390570e+01,1.601456899e+01,8.927289096e+01,9.590907938e+01,7.634187646e+01,5.925556978e+01,8.731533321e+01,6.541276604e+01,7.193129432e+01,8.647803911e+01,3.598292762e+01,5.872120591e+00,9.652360438e+01,5.482180866e+01,6.109296114e+01,1.001788128e+01,3.853620880e+01,8.148247773e+01,4.258138544e+01
8.468552136e+01,9.662635391e+01,9.287377723e+01,4.838643327e+01,6.894371805e+00,3.932613921e+01,1.266983583e+01,4.048039024e+01,8.109510293e+01,5.312668178e+01,9.544010583e+01,1.097471937e+01,9.289702930e+01,8.910165945e+01,5.221958433e+01,6.250927338e+01,1.783572372e+01,5.885059690e+00,6.823705847e+01,1.866341502e+01,5.039257435e+01,8.898407613e+01,9.642152581e+01,3.331157163e+01,1.198508435e+01,3.194767049e+01,3.097898323e+00,9.668539060e+01,8.714897891e+01,3.580076142e+01,5.902092230e+00,7.891281656e+01,1.528268919e+01,1.555640537e+01,6.796794043e+00,5.941707860e+01,3.428573474e+01,8.690853705e+01,4.659612353e+01,8.777596740e+00,1.065602859e+01,2.322746744e+01,7.414059650e+01,6.594764851e+01,4.426323420e+01,7.492142807e+01,9.252039540e+00,3.640360318e+01,7.394680227e+01,7.113832155e+01,1.345310869e+01,4.550821230e+01,4.426683475e+01,7.478994622e+01,4.391987093e+01,6.332746920e+01,6.713210238e+01,5.302702535e+01,2.877206774e+01,5.430889671e+01,2.141949142e+01,3.776295443e+01,7.909086163e+01,1.682866973e+01,1.211080533e+01,7.638398586e+01,8.271054406e+01,4.411017258e+01,6.692854768e+01,6.975305135e+01,5.361147706e+01,6.433726603e+01,1.681072934e+01,8.425473382e+01,6.556814559e+01,1.717639380e+01,7.639434081e+01,4.742269361e+01,9.971816716e+01,3.173103598e+00,7.531793159e+00,6.721977996e+01,3.260782817e+01,6.863666469e+01,9.149669119e+01,6.263496660e+01
8.967285559e+01,6.767112766e+01,4.567078654e+00,6.362125506e+01,3.204638680e+01,6.579399991e+01,9.552426879e+01,3.747478311e+01,3.638846966e+01,9.586249400e+01,4.979450335e+01,4.403282384e+01,4.303828635e+01,8.260166391e+01,3.179589131e+01,4.593316261e+01,8.409507827e+01,5.870825030e+01,1.678936913e+01,9.782353348e+01,9.898006841e+01,9.435926079e+01,7.989231390e+01,6.583843742e+01,7.055407191e+01,3.421373938e+01,6.868355497e+01,4.876601012e+01,4.861019098e+01,4.806676214e+01,2.196521021e+01,2.272722937e+01,7.444697692e+01,2.724516341e+00,2.252456551e+01,9.127469938e+01,1.224224498e+00,4.011468303e+01,9.827945265e+00,6.567500685e+01,6.255242265e+01,9.449077521e+01,2.446508258e+01,7.058005603e+01,4.460422759e+01,3.387826544e+01,8.150539423e+01,1.154704841e+01,4.260288387e+01,5.208347604e+01,9.964330768e+01,4.336287531e+01,3.127799486e+01,2.539378172e+01,1.550781828e+01,6.671273850e+01,6.455550852e+01,4.955748879e+00,8.646664741e+00,7.952390876e+01,9.207666884e+01,7.898939740e+01,6.377272452e+01,7.900301524e+01,6.596251228e+01,3.298639335e+01,1.713495310e+01,5.221752814e+01,4.167926956e+01,6.840391341e+00,8.230348150e+01,4.694385475e+01,5.016231434e+01,9.296269354e+01,1.278361694e+01,4.919178269e+01,8.283783795e+01,5.481488720e+01,7.535108511e+01,9.151918629e+01,2.252287180e+01,8.715016472e+00,2.443067755e+01,5.223054672e+01,1.452655231e+01,9.643376538e+01
1.105443555e+01,4.678497312e+01,3.539978879e+01,8.957716627e+00,3.466634860e+01,1.908353043e+01,4.124568891e+01,8.093137487e+01,1.126624900e+01,9.781809463e+00,6.324957541e+01,7.882933526e+01,4.594679802e+01,6.446566240e+01,3.997434651e+01,9.891006892e+00,3.311274886e+01,5.882789261e+01,6.097917227e+01,2.096122764e+01,7.860045535e+01,8.555261058e+01,8.880854182e+01,1.089788784e+01,2.038859676e+01,5.445985694e+00,5.197126338e+00,5.997342120e+01,1.223780076e+01,8.345760021e+01,4.327875228e+01,5.773354881e+01,7.183350674e+01,9.069321743e+01,5.401833740e+01,1.017218544e+01,2.817944530e+01,7.710969980e+01,7.285301729e+01,9.894401595e+01,9.811293488e+01,5.057364263e+01,4.553476310e+01,9.488029787e+01,7.334125708e+01,6.616338321e+01,2.601124996e+01,9.215833422e+00,5.339105507e+01,9.903344729e+01,6.981955914e+01,5.328192330e+01,1.167465404e+00,2.036606538e+01,4.537952663e+01,8.572849430e+01,1.038929063e+01,5.918069897e+01,2.029765357e+01,5.242021179e+01,5.293648362e+01,9.140246336e+01,9.087409089e+01,4.405695850e+01,7.150106249e+01,4.812959316e+01,5.936826257e+01,6.176457767e+01,3.014347006e+01,1.203570762e+01,2.633472306e+01,8.207067767e+01,1.062376066e+00,5.402311632e+01,3.183634819e+00,9.918134169e+01,4.212478589e+01,8.870710233e+01,9.139597800e+01,7.336697964e+01,4.017875293e+00,7.304248854e+01,5.514899721e+01,3.199650336e+00,2.304707158e+01,5.596876050e+00
5.384426773e-01,2.598032088e+01,3.281351623e+01,4.014838665e+01,5.738287419e+01,8.035119325e+01,9.572593338e+01,2.343897681e+01,9.054615560e+01,9.074772841e+01,7.165613467e+01,2.857173957e+01,4.415810242e+01,6.092318930e+01,3.741505695e+01,9.340899813e+01,2.656060288e+01,8.482042277e+00,9.591791878e+01,8.049138103e+01,6.211258228e+00,4.068678213e+01,9.072990819e+01,5.162906099e+01,7.407844622e+01,7.447331547e+01,1.660440020e+01,9.793140752e+01,7.421951946e+01,2.898514862e+01,1.524826016e+01,7.322607342e+01,9.596821996e+01,6.608707842e+01,4.206500562e+01,2.295430483e+01,4.723312688e+01,6.677412229e+01,3.339744730e+01,4.447126441e+01,1.795801303e+01,9.583872093e+01,7.952367985e+00,5.347244191e+01,1.864327714e+01,7.291707695e+01,4.966755666e+01,1.879939698e+01,5.695392809e+01,2.360375349e+01,9.845866114e+01,3.393868264e+01,9.612583730e+01,3.768987529e+01,3.026453310e+00,8.776899702e+01,9.615577119e+01,5.238677011e+01,4.961932128e+01,5.412530549e+01,4.611286416e+01,9.984721697e+01,8.532199148e+01,3.047392423e+01,7.194941344e+01,8.048157535e+01,8.074842650e+01,9.045124355e+01,3.498407661e+01,6.269521988e+01,9.316310406e+01,3.578096881e+01,1.261183783e+01,4.789155140e+01,4.271851249e+01,3.970484795e+01,3.936984935e+01,7.453887828e+01,6.238101847e+01,5.030065983e+01,5.251518294e+01,6.516177859e+01,3.666901146e+01,6.142115990e+01,6.450808979e+01,7.063694648e+01
5.814746197e+01,2.466844846e+01,1.799716459e+01,3.249028188e+01,1.963138974e+01,4.772282133e+01,6.490941279e+00,2.450905436e+01,8.453442361e+01,5.824231583e+01,6.736298265e+01,6.727897241e+01,2.602335570e+00,7.348741464e+01,7.084403018e+01,6.629685548e+01,1.261054608e+01,2.428966703e+01,4.340303605e+01,1.434913953e+01,9.535795264e+01,5.495933731e+01,6.438976713e+01,9.988109397e+00,5.658748049e+01,4.568715168e+01,1.082424033e+01,3.436280645e+01,9.421422563e+01,9.060534556e+01,9.615708593e+01,5.896108814e+01,6.761148478e+01,3.968024715e+01,9.174467253e+01,9.503857486e+01,8.304307742e+01,7.981498757e+01,9.386456816e+01,9.805115348e+01,3.372043560e+01,8.736969589e+01,1.992842945e+01,1.900942352e+01,3.146553127e+01,4.079493104e+01,9.646335244e+01,1.566826910e+01,1.466063646e+01,8.433320628e+01,9.175136910e+01,2.833672094e+01,7.788645735e+01,2.225908819e+00,4.934732524e+01,6.871167345e+01,8.671619142e+01,3.202989290e+01,1.022073088e+01,7.263512699e+01,8.447914652e+01,9.038674090e+01,1.789492788e+00,6.804650710e+01,4.864389781e+01,5.035316992e+01,1.338651676e+01,7.689841925e+01,6.676397456e+00,2.636069534e+00,6.343807197e+01,3.086422993e+01,1.165880369e+01,2.330252706e+01,3.569899315e+01,3.328684694e+01,4.795763431e+01,7.349968506e+01,1.083237310e+01,9.847522488e+01,4.156930155e+01,3.367876350e+01,4.024643434e+01,7.096350825e+01,9.189711260e+01,5.613109393e+01
