v1,v2,v3,v4,v5,v6,v7,v8
3.924482368e+01,2.196409723e+01,2.969616226e+00,4.190458949e+01,2.930891397e+00,7.735969210e+01,2.915653782e+01,5.216698859e+01
2.693160939e+01,2.475491738e+01,1.941310764e+01,6.944545485e+01,9.986467560e+01,1.668514486e+01,9.754154763e+01,6.632673527e+01
7.729650643e+01,2.554201147e+01,2.006603748e+01,8.762541742e+01,8.124111479e+01,6.287887851e+01,7.912631320e+01,5.077189435e+01
5.036464181e+01,6.421304744e+01,3.891462222e+01,9.823349916e+00,5.885359829e+01,1.571383065e+01,7.990786480e+01,4.074021936e+01
1.256408580e+01,8.685805400e+01,9.113807333e+01,1.244403167e+01,1.494736469e+01,7.087454086e+01,3.954068382e+01,8.148046176e+01
2.588549777e+00,8.287066142e+01,6.084209652e+01,6.580229131e+01,2.292645730e+01,9.162685206e+01,7.632705841e+01,1.568881156e+01
3.551766873e+01,4.823282035e+01,6.878250648e+01,8.073312873e+01,1.682212956e+01,8.201475023e+01,2.890447917e+01,3.450084728e+01
1.480413640e+01,9.195528370e+01,9.736539157e+01,8.366823975e+01,4.530418877e+01,2.848176137e+01,9.082481374e+01,6.058867866e+01
9.978714607e+01,4.811681111e+01,4.556524415e+01,2.320281764e+01,6.366025550e+01,4.949668177e+01,2.509393704e-01,4.421455795e+01
5.856441336e+01,2.033461398e+01,8.468727370e+01,2.928263244e+01,6.646511884e+01,6.263179439e+01,9.067709909e+01,8.120104253e+01
4.233765934e+00,3.506521319e+01,2.760156072e+01,9.062309220e+01,5.451894635e+01,8.196963048e+01,2.889013774e+01,1.375292321e+01
7.942981594e+01,6.184454636e+01,4.574075986e+01,6.297754480e+01,5.700306416e+01,1.915477952e+01,6.827505435e+01,6.137163661e+01
3.085691881e+01,2.530369888e+01,1.197468114e+01,7.518639005e+00,4.660295003e+01,9.314185507e+01,7.877181292e+01,5.668991307e+01
3.079042792e+01,6.939083609e+01,2.326051338e+01,9.861707150e+01,2.670927973e+01,1.761587102e+01,5.213507510e+01,3.722684979e+01
4.268509409e+01,3.456369523e+01,7.628654350e+01,7.682888444e+01,6.674695992e+01,8.488366208e+01,5.980354239e+01,8.843896403e+01
9.138137076e+01,9.846740031e+01,7.976177253e+01,8.623311831e+01,2.935600300e+01,5.701055032e+01,3.381763780e+01,7.866254744e+01
2.899300304e+01,7.853996855e+01,2.792187962e+01,4.542911580e+01,9.021052406e+01,2.552272924e+01,6.560541754e+00,5.870551782e+01
7.025688955e+01,8.266037346e+01,2.737702721e+01,3.441742293e+01,1.734096141e+00,8.054366995e+01,1.376963355e+01,4.385472336e+01
3.475275990e+01,4.122136394e+01,7.645381708e+01,9.021370494e+00,9.146260818e+01,8.187888851e+01,6.761368674e+01,4.171319683e+00
8.398340678e+01,7.126810065e+01,8.014136249e+01,7.147721068e+01,2.009638047e+01,1.187757029e+01,8.740227402e+01,6.313895709e+01
2.368310520e+01,6.995619107e+01,4.037832912e+00,6.058111586e+01,2.047226505e+01,1.569024452e+01,6.950106223e+01,2.358916617e+01
3.034531104e+01,4.316605910e+01,6.701524752e+01,5.537777712e+01,4.162411806e+01,3.675015403e+00,6.277439180e+01,3.994896385e+01
5.840665133e+01,7.679351522e+01,9.707138757e+01,2.266695255e+01,3.113845760e+01,3.615410406e+01,5.638925082e+01,1.588651911e+01
4.605764049e+01,8.651730127e+01,7.662513756e+01,3.971018656e+01,8.143039663e+01,9.542302178e+01,1.033560089e+01,3.926888020e+01
9.207065289e+01,2.182235344e+01,9.821839690e+01,1.179089688e+01,7.843591287e+01,2.182319223e+01,1.674955212e+01,9.005736906e+01
8.268043135e+01,4.651932028e+01,5.196466497e+01,3.353188174e+01,8.402963183e+00,8.173992141e+01,1.311208459e+01,1.311616589e+01
5.395421087e+01,4.754404914e+01,9.193943184e+01,4.530084123e+01,9.574485034e+00,3.961440306e+01,3.270988335e+01,7.738599087e+01
4.647088895e+01,9.649607580e+01,2.504944614e+01,6.036089491e+01,2.320646033e+01,4.845538686e+01,2.316220618e+01,1.765198642e+01
1.429294693e+01,2.448760842e+01,1.724082031e+01,4.346529088e+01,3.818496998e+01,6.323553134e+01,3.266900375e+01,6.005145994e+01
2.189219477e+01,1.042168479e+01,4.137750171e+01,8.670730132e+00,2.969759848e+01,4.207227093e+00,3.893636806e+01,5.896716112e+01
4.351475405e+01,4.977291232e+01,2.381471645e+01,2.141652705e+01,2.721932166e+01,1.587330156e+01,3.600876246e+01,3.078637763e+01
8.984961873e+01,8.359691745e+01,5.350266069e+01,1.044086458e+01,6.078285383e+00,4.369108790e+00,4.538030166e+01,9.469526858e+01
4.719154646e+00,9.605195578e+01,3.673255679e+01,2.244261514e+01,3.335240098e+01,2.667924496e+01,7.433896622e+01,8.026155032e+01
3.234972114e+01,5.946535130e+01,6.935211818e+01,2.787794239e+01,9.962306592e+01,7.592129972e+01,8.260302479e+01,6.444065883e+01
4.216331940e+01,3.784713465e+01,5.328930780e+01,1.301372682e+01,6.792343169e+01,3.540581211e+01,4.215191624e+01,3.519102705e+01
5.028761199e+01,1.640292354e+01,9.445077295e+01,7.748363403e+01,3.831948296e+01,1.938840834e+01,7.470604310e+01,5.953173363e+01
4.586778404e+01,2.996595598e+01,6.555678206e+01,1.889319449e+01,9.416511577e+01,6.235918438e+01,8.517663955e+01,1.199826646e+01
5.373698744e+01,2.968590510e+01,4.605651497e+01,5.257182257e+01,9.907384959e+01,7.925913739e+01,9.230232209e+01,6.523192191e+01
1.008821157e+00,1.390820050e+01,7.614550686e+01,9.728955186e+01,2.418151945e+01,9.885484989e+01,8.946652292e+01,7.217771513e+01
6.131272416e+01,4.302805797e+01,6.379800985e+01,1.082043500e+01,7.320497569e+01,6.431594635e+01,9.264864038e+01,3.140859579e+01
2.997863556e+01,9.107674358e+01,1.615390125e+01,8.319419097e+01,5.615705780e+01,3.343020661e+01,1.562061278e+01,2.930101121e+00
8.647920772e+00,5.143677067e+01,3.449553582e+01,4.765214295e+01,7.064567798e+00,9.247250295e+01,7.693380438e+01,2.017856513e+01
6.707470116e+01,2.731563930e+01,1.997374897e+01,8.010535743e+01,2.169845719e+01,9.819574419e+01,7.413641939e+01,8.945001666e+00
3.206099732e+01,4.361049274e+00,2.808761270e+01,9.112763832e+01,5.032923044e+01,6.422224906e+01,6.396714588e+01,1.469457591e+01
6.321344975e+00,4.324328157e+01,8.942352250e+01,4.671551040e+01,9.801181139e+01,6.825822285e+01,4.737552942e+01,8.777738457e+01
8.563588613e+01,4.679482440e+01,6.797244760e+01,6.446620471e+01,1.548587023e+01,3.821407652e+01,8.106562477e-02,6.258921909e+01
4.400051501e+01,2.002352911e+01,9.496892778e+01,4.448675251e+01,4.754330643e+01,7.880117625e+01,3.093622877e+01,9.073761551e+00
1.416485202e+01,1.974804246e+01,9.019130811e+01,8.180745492e+01,1.481211119e+01,8.490937822e+01,7.564544539e+01,6.665697517e+01
3.431476215e+01,7.660920042e+01,5.371353385e+01,4.509190435e+01,3.986016938e+01,4.076324210e+00,8.847544670e+01,1.511185288e+01
9.241071286e+01,5.280938300e+01,7.667432407e-01,8.475150944e+01,2.608583706e+01,2.416636505e+01,6.256827616e+01,6.335162879e+01
4.463984095e+01,6.665084027e+01,1.034714906e+01,5.327783557e+00,5.566548609e+01,4.835630307e+01,5.070350730e+01,6.011232562e+01
7.973180296e+01,3.302215388e+01,8.165315427e+01,8.592277229e+01,7.687323660e+01,6.777459925e+01,9.961421901e+01,8.608256676e+01
8.117254349e+01,4.506372308e+01,3.905078512e+01,9.826228058e+01,4.189421710e+00,4.699649883e+01,6.373570514e+01,7.179346833e+01
2.145236855e+01,5.906023964e+01,7.604386940e+00,2.777240847e+01,6.876708592e+01,6.146042433e+01,2.644506883e+01,4.805254159e+01
7.991167559e+01,9.591593304e+01,8.635464606e+01,2.515510575e+00,4.323363653e+01,6.571442572e+01,5.524014918e+01,2.670158263e+01
2.641927574e+01,5.112309600e+01,5.787638443e+01,6.732000491e+01,1.389866323e+01,3.513821907e+01,8.132672667e+01,7.620493397e+01
9.553311445e+01,6.537287878e+01,6.774414470e+01,5.264561775e+01,8.814255027e+01,5.502355984e+01,2.975258823e+01,1.071415712e+01
8.502518939e+01,3.380398357e+01,8.037848118e+01,7.773157581e+01,3.154807659e+01,4.119942613e+01,9.316919294e+01,9.020526038e+01
4.038479466e+01,4.969365216e+01,4.371526921e+01,9.415532192e+01,3.312130230e+01,7.893847384e+01,8.998432763e+00,7.233833066e+01
3.469054067e+00,1.072379186e+00,5.574993772e+01,8.831382635e+01,1.950508812e+00,6.955737167e+01,2.984005366e+01,6.477500932e+01
8.133716105e+01,7.848063733e+01,6.178129783e+01,3.534736763e+01,5.467401210e+01,3.236687004e+01,7.051530537e+01,5.009700945e+01
9.256119741e+01,9.925702381e+01,5.282498912e+01,9.946064803e+01,5.120330316e+01,9.611108325e+01,4.676670932e+00,3.314978765e+01
7.620951741e+01,4.593893804e+01,8.154195499e+01,9.367728880e+01,9.297147708e+01,1.659305262e+01,5.792201244e+00,9.908975436e+01
7.077376511e+01,4.133007480e+01,6.208599609e+01,9.039438040e+01,8.328994784e+01,7.841414575e+01,5.798943305e+01,3.564491213e+01
7.520135605e+01,9.983916284e+01,5.171461280e+01,2.494942200e+00,1.322777536e+01,9.765480750e+01,3.467560498e+01,4.002457837e+01
5.359341759e+01,9.042551853e+01,8.859104087e+01,7.003063793e+01,2.558677637e+01,7.906905074e+00,9.023620438e+01,5.034083847e+01
7.606328446e+01,3.052525207e+01,4.288045342e+01,5.387224580e+01,3.097598993e+01,8.363661358e+01,1.238001306e+01,5.393345038e+01
7.767680021e+01,3.368922309e+00,5.215111668e+01,3.893362026e+01,9.435953590e+01,3.868210790e+01,8.553202924e+01,7.905708380e+01
3.582040620e+01,5.390956508e+01,8.805043808e+01,7.416062704e+01,7.737166773e+01,9.828709920e+01,9.768294232e+01,8.562501574e+01
9.296909314e+00,5.336777113e+01,8.071700180e+01,5.223362778e+01,6.068039267e+01,2.295090742e+01,9.247030600e+01,8.709754948e+01
6.714259429e+01,9.888912091e+01,7.142828364e+01,4.660512549e+01,7.771311519e+01,8.859313884e+01,9.009379767e+01,3.157383771e+01
8.098159545e+01,8.903097531e+01,6.597705682e+01,8.908073813e+00,2.953968856e+01,2.044772167e+01,9.828373597e+01,9.181535003e+01
8.419315251e+01,6.769115675e+01,1.328820615e+01,8.690520145e+01,9.313511824e+01,4.611327776e+01,3.134545194e+00,6.660982352e+00
7.597379962e+01,2.949696377e+01,3.524058699e+00,2.378824617e+01,8.633427101e+01,2.359356534e+01,1.868930281e+00,1.391269576e+00
9.601846686e+01,5.457272945e+01,5.402049382e+01,8.668503268e+01,6.161025722e+01,5.155770492e+01,2.923777954e+01,8.007753407e+01
1.699579206e+01,9.996517224e+01,8.559425827e+01,4.705201670e+01,2.675479559e+00,2.479183969e+01,9.872448445e+01,4.727181037e+01
6.790314649e+01,6.925746021e+01,7.869645443e+01,1.371878451e+01,1.896484674e+00,4.809077893e+01,9.097822196e+01,2.999593050e+01
7.014379688e+01,1.284331369e+01,5.153884586e+01,3.079757561e+01,6.950272226e+01,2.060995156e+01,7.845954663e+01,9.138626482e+00
3.119727897e+01,5.031570047e+01,7.965712450e+01,8.707386374e+01,8.244161669e+01,8.902207535e+01,4.374503104e+01,2.627392831e+01
5.319667490e+01,3.266553324e+01,8.766931100e+01,2.130627474e+00,4.155920294e+01,3.139875087e+01,5.252048050e+01,4.379227738e+01
4.138363841e+01,2.325645206e+01,1.987749837e+01,7.014220226e+01,8.017524830e+01,4.419429143e+01,9.507668643e+01,1.361555209e+01
2.823150657e+01,4.806154936e+01,4.615246907e+01,3.366222268e+01,6.432337588e+01,5.728505685e+01,4.380171297e+01,8.880616082e+01
7.192516498e+01,6.589951567e+01,2.284343438e+01,3.435817084e+01,2.480241411e+01,6.994878296e+01,5.730272828e+01,1.780292479e+01
6.063240762e+01,1.847466564e+01,8.203901653e+01,7.576046257e+01,3.140964766e+01,4.359732262e+01,3.157545648e+01,1.926348142e+00
2.579785993e+01,7.337625078e+01,2.142837535e+01,2.650438216e+00,2.197441251e+00,1.086125646e+00,1.717349210e+01,5.515694861e+01
3.333489672e+01,9.614324844e+01,7.371247706e+01,2.466742023e+01,6.625358731e+01,7.056985955e+01,9.525346707e+01,5.816379797e+01
5.522848948e+01,5.720795004e-02,1.308486085e+01,2.962143446e+01,5.826776540e+01,9.595897989e+01,7.677369496e+01,8.981953750e+01
1.325332937e+01,9.731184542e+01,3.771336189e+01,4.878828204e+01,5.868916105e+01,8.797681406e+01,5.148775330e+01,4.959524170e+01
3.109261756e+00,2.213777102e+01,3.855903626e+01,9.560264422e+00,9.631584567e+01,7.550346105e+01,7.551630476e+01,9.091218955e+01
2.144002364e+00,9.013117949e+01,1.371944964e+01,7.022926857e+01,6.422862180e+01,3.819691036e+01,9.728733209e+01,6.253531140e+00
4.021656005e+01,5.067679260e+01,3.713471638e+01,9.070666220e+01,3.366186924e+01,8.770169332e+01,1.334522545e+01,1.102807530e+01
7.815157486e+01,5.353354567e+01,2.721739434e+01,2.800611335e+01,4.398994369e+01,9.377703068e+01,4.981104183e+00,6.307814974e+01
4.283794313e+01,2.619637446e+00,9.102882268e+01,7.558642544e+01,3.567055330e+01,7.242304120e+01,3.645835546e+01,8.895552930e+01
3.325597066e+01,1.815581685e+01,4.043031962e+01,7.085257036e+01,2.053452830e+01,2.115956901e+01,5.244614754e+01,8.311596954e+01
5.389147542e+01,7.817792795e+01,4.529348037e+01,3.379372429e+01,5.252672454e+00,3.916250751e+01,6.584641242e+01,5.374353793e+01
2.819034115e+01,8.176167521e+01,2.564334928e+01,5.000614292e+00,6.997745856e+00,6.652425448e+01,6.111510440e+00,6.482489452e+01
1.451434915e+01,4.521069490e+01,2.312503969e+01,4.997589999e+01,9.068518831e+01,1.242552540e+01,3.619366336e+01,8.055484122e+01
8.353731841e+01,9.916397904e+01,1.423294744e+01,6.841216464e+01,4.787083929e+01,8.509976608e+01,1.028517686e+01,9.503613717e+00
7.616103253e+01,1.875729068e+01,1.404535753e+01,1.238315555e+01,7.868506119e+01,9.855569155e+01,8.597292962e+01,8.943158585e+01
3.109456008e+01,8.248962637e+01,1.607788917e+01,6.327583886e+01,8.859646123e+01,1.472548915e+01,7.201960261e+01,7.572011880e+01
8.390185588e+00,6.210395229e+01,1.925812352e+01,6.044282319e+01,3.919615540e+01,4.485662338e+01,6.323805729e+01,5.307880861e+01
6.746870895e+01,2.709446488e+00,4.110294407e+01,1.643471298e+01,5.422767779e+01,2.221189907e+01,9.149775655e+01,9.458458737e+01
9.535783620e+01,4.724408717e+01,2.666590138e+01,5.685554363e+01,9.711151000e+00,6.554073515e+01,6.420496326e+01,7.896604335e+01
8.847522279e+01,6.248037628e+01,9.390098201e+01,7.615753004e+01,3.520890182e+01,3.753852515e+01,8.165783599e+01,8.596729181e+01
4.778638315e+01,1.140489444e+01,4.862092536e+00,4.259415163e+01,9.856199215e+01,8.060854886e+01,3.481539288e+01,6.030885324e+01
8.324252563e+01,2.119397604e+01,2.627914706e+01,8.281474237e+01,7.477349595e+01,5.183202162e+01,1.205570680e+01,5.834553509e+01
1.392842362e+01,7.491187510e+01,4.831748492e+01,1.106775627e+01,9.662188401e+01,5.015038870e+01,2.013289749e+01,7.962246932e+01
2.478498991e+00,4.373812389e+01,7.416141488e+01,3.733602102e+00,5.812981892e+01,4.641801434e+01,5.228454005e+01,7.191246689e+01
1.886373252e+01,8.451598624e+01,3.918311988e+01,8.210234625e+01,7.195937641e+00,8.129593322e+01,7.822822221e+01,6.878796820e+01
7.693500879e+01,6.396320232e+00,2.266876765e+01,3.829519187e+01,8.343556911e+01,3.074328164e+01,2.437171622e+01,5.325001389e+01
9.289786154e+01,8.820152609e+01,5.980534851e+01,2.941438644e+01,4.208646098e+01,7.210841408e+01,5.187244984e+01,5.675110193e+01
2.355865489e+01,8.375418213e+01,8.292278968e+01,3.614510315e+00,2.077655148e+01,9.732146165e+01,1.006417988e+00,3.324544146e+01
4.611445882e+01,6.853040660e+01,5.569981579e+01,3.949423406e+01,8.785728416e+01,1.390719766e+01,6.175674874e+01,4.989298297e+01
3.827564993e+01,8.519678369e+01,6.069336104e+01,8.427096076e+01,4.687961406e+01,3.388269985e+01,1.084574828e-01,7.337437620e+01
6.457821957e+01,9.147149609e+01,2.837715833e+01,6.011405325e+01,1.317171471e+01,7.264945468e+00,6.887237952e+01,7.051662526e+01
5.527132117e+00,7.291501889e+01,2.406405695e+01,9.928974573e+01,3.998480238e+01,2.966182002e+01,6.215901397e+01,7.224024774e+01
2.073294731e+00,1.345084531e+01,1.460944349e+01,4.788188483e+01,5.843019557e+01,4.183066361e+01,2.556000814e+01,3.975454596e+01
7.585728759e+01,1.596306340e+01,5.864883546e+01,1.212377701e+01,2.828065107e+01,6.597617552e+01,9.886051644e+01,7.542276621e+01
5.610068112e+01,7.069561764e+01,5.660076617e+01,1.418392252e+01,8.380902120e+01,1.037066448e+01,5.876947017e+01,9.778518422e+00
3.651033320e+01,7.365966825e+01,6.544674075e+01,8.619662997e+01,3.738599631e+01,3.534870774e+01,6.147631012e+01,6.844979823e+01
9.053270826e+00,2.958743620e+01,2.066191374e+01,6.682744914e+01,2.883490123e+01,6.613360992e+01,2.330446747e+01,3.782025773e+01
7.564297677e+01,9.464093520e+00,9.890675033e+01,1.158321827e+01,5.963126430e+01,1.221800143e+01,2.480605169e+01,8.153586645e+01
1.588720441e+01,3.253469691e+01,3.951487119e+01,2.010479119e+00,1.693845497e+01,7.687252639e+01,6.962898046e+01,2.619359536e+01
5.633853375e+00,9.625100840e+01,6.347123163e-01,8.004924947e+01,7.914214486e+01,5.271385248e+00,7.032300375e+01,4.054712988e+01
3.001499395e+01,9.552594968e+01,1.336672404e+01,3.795904473e+01,4.591077883e+01,6.298170176e+01,2.222828892e+01,6.008192243e+00
5.195941071e+01,9.469732042e+01,9.683591276e+01,5.219787757e+00,5.585374708e+01,5.086422606e+01,9.034930528e+01,9.554823041e+01
5.646296876e+01,8.663244810e+01,8.130383329e+01,4.229200342e+00,8.355109791e+01,6.004402337e+01,8.100897944e+01,5.603131072e+01
2.447119469e+01,2.379297041e+00,9.025775259e+01,1.385503875e+01,3.120092634e-01,6.845338217e+01,4.840168161e+00,5.907385194e+01
3.701479773e+01,7.637656816e+01,1.561381562e+01,9.839295359e+01,4.032559221e+01,5.832651525e+00,8.515110969e-01,2.553348634e+01
3.935641021e+01,8.643028975e+01,6.757573350e+01,1.296120596e+01,6.837296917e+01,7.804227754e+00,2.960141651e+01,5.762789480e+01
2.863572076e+01,2.776070678e+01,2.185284301e+01,7.845881899e+01,5.535033131e+01,6.778858588e+00,2.512685449e+01,4.964558373e+01
6.735453424e+01,9.004448631e+00,4.974041745e+01,3.884243812e+01,4.047076715e+01,5.237842884e+01,1.089536772e+01,6.389196773e+01
4.516565521e+01,2.541126762e+01,5.592318892e+01,1.436908727e-01,7.670003090e+01,9.928659957e+01,9.130969901e+01,5.566609417e+01
6.471581620e+01,6.741256793e+01,5.927482431e+01,1.796915225e+01,2.272507970e+01,4.781019912e+01,7.974480806e+01,8.280524490e+01
5.657222213e+01,7.891996307e+01,1.064927023e+00,9.171567065e+01,4.299634265e+00,6.519845246e+00,3.665233094e+01,5.759825717e+01
4.290167873e+01,6.370481425e+01,7.304744446e+01,2.358600796e+01,9.460512307e+01,9.388782196e+01,4.764340564e+01,3.039666412e+01
3.488856968e+01,2.276955492e+01,3.394787432e+01,4.865459816e+01,1.048267603e+01,4.580178606e+01,2.258637994e+01,6.796694821e+01
4.881958319e-01,1.561734879e+01,3.559947712e+01,1.582883732e+01,5.283132469e+01,7.836273396e+01,6.240950216e+01,1.857709302e+01
4.810455053e+01,3.409764059e+01,4.322395480e+01,8.356405933e+01,3.531134422e+01,2.623313899e+01,5.232584685e+01,1.038530039e+01
5.992715872e+01,2.382608020e+01,9.946195370e+01,9.352032003e+01,6.802460807e+01,5.388621490e+01,4.438737309e+01,1.236007437e+01
4.485002335e+01,5.367551279e+01,1.675130956e+01,8.546083241e+00,6.312394862e+01,8.917411459e+01,4.357218950e+01,6.100735485e+01
7.409120052e+01,2.643064943e+01,3.386723555e-02,2.520107991e+01,1.959263152e+01,8.240570188e+01,5.000132225e+01,2.721000311e+01
1.748200077e+01,1.328130834e+01,5.241536387e+01,3.488194739e+00,3.101194945e+01,2.729413663e+01,9.299717523e+01,5.653141139e+01
8.079783713e+01,9.064727722e+01,2.750720120e+01,6.451343837e+01,6.231688285e+01,5.589470809e+01,6.382460722e+01,4.908397355e+01
1.284034239e+01,7.045618462e+01,8.924925780e+01,1.161832928e+01,7.838421872e+01,9.716170914e+01,8.857832743e+01,1.648969967e+01
8.106100983e+01,3.952382226e+01,7.295887992e+01,1.875672035e+01,5.715528629e+01,1.552445406e+01,9.342585035e+01,5.450374307e+01
5.968950981e+01,4.831473311e+01,8.065769166e+00,1.820728185e+01,3.278854467e+00,8.544279233e+01,7.660915061e+01,8.928940417e+01
4.316839015e+01,7.286126777e+01,8.786627008e+01,2.438622754e+01,1.851466765e+01,4.999708398e+01,5.023655519e+01,1.470740067e+01
4.551897833e+01,2.304654626e+01,7.467477617e+01,1.091389266e+01,4.895363584e+01,3.187644575e+01,8.774817244e+01,6.571747817e+01
9.661921216e+01,2.853402461e+01,4.679378207e+01,1.002010984e+00,6.895711347e+01,7.670811339e+01,6.123774065e+01,5.471832691e+01
2.593952407e+01,3.117596729e+01,5.124361863e+01,6.978730418e+01,1.267066792e+01,8.048425954e+01,5.869320218e+01,7.637579116e+01
7.545050547e+01,1.295038676e+01,5.052548018e+01,4.071822524e+01,5.102808403e+01,5.792533037e+01,1.176146829e+01,9.542207388e+01
7.711543266e+01,5.511635247e+01,8.300751673e+01,3.839626876e+01,3.724477179e+01,5.740696088e+01,9.294798749e+00,4.879431316e+01
3.213418992e+01,4.519589435e+01,6.120274717e+01,5.840673384e+00,2.332284937e+01,4.371857231e+01,8.323813373e+01,6.585559768e+01
2.845012836e+01,8.965560997e+00,3.327861422e+01,2.271429674e+00,8.210039912e+00,1.885506537e+01,9.656234881e+01,3.754537320e+01
6.933107328e+01,1.263231128e+01,7.357657717e+01,7.582918833e+01,1.184378207e+01,6.709416762e+01,5.164619340e+01,2.783735187e+01
6.720680380e+01,8.837667345e+00,6.383732625e+01,4.200638202e+01,5.607832929e+01,9.275553910e+01,3.400660414e+00,1.187102756e+01
6.210247965e+01,5.021289610e+01,1.289453906e+00,6.254302286e+01,7.245608090e+01,6.795924078e+01,5.593096051e+01,7.240756837e+01
2.533812238e+01,1.385169666e+00,7.589136878e+01,9.127117889e+00,7.042726180e+01,3.021172774e+01,9.112742017e+01,8.290329364e+01
3.543353267e+01,9.055599093e+01,6.906504893e+01,7.166201213e+01,4.406825760e+01,9.016625391e+01,2.302032524e+01,6.435250578e+01
7.368967488e+01,1.932719136e+01,7.554057813e+00,4.740869110e+01,5.326943178e+00,3.849330466e+01,3.005455437e+01,9.032801850e+01
7.841906970e+01,8.329045728e+01,6.220844890e+01,8.203921729e+01,8.654409247e+01,1.333113830e+01,8.414599627e+01,5.016624266e+01
4.620937893e+01,6.151122857e+01,8.080703244e+01,8.645736935e+01,6.447585108e+01,1.452219324e+01,3.180678267e+01,5.700519800e+00
8.617363795e+01,1.610806537e+01,1.976914504e+01,8.740840557e+01,4.514572720e+01,5.945715489e+01,8.099334031e+01,1.739175450e+01
2.041216622e+01,8.783992311e+01,2.139696486e+01,3.171902166e+01,8.109792777e+01,2.952967154e+01,7.610564565e+00,5.497333736e+01
4.075748271e+01,9.323781563e+01,1.011580452e+01,5.490198323e+00,4.463504768e+01,1.492164508e+01,4.597324177e+00,9.324432317e+01
8.224966061e+01,2.793820335e+01,4.949154373e+01,1.846131111e+01,1.252425907e+01,6.214420434e+01,3.331054870e+01,4.217323056e+01
2.632212153e+01,2.721818538e+01,4.349672863e+01,3.265326645e+01,7.996409229e+01,7.966782793e+01,4.614298237e+01,7.464670127e+01
8.158650993e+01,7.138313882e+01,9.868262780e+01,5.555359846e+01,3.505206471e+01,6.178871693e+01,7.779778388e+00,8.266003756e+01
3.188006459e+01,7.557564908e+01,5.112276874e+01,2.315552490e+01,5.418758711e+01,1.347965567e+01,2.990146217e+01,5.449781439e+01
9.895296186e+01,4.616655330e+01,3.167732480e+00,7.472663927e+01,7.600889932e+01,5.143288714e+01,9.422262796e+01,2.702662637e+01
3.642850288e+01,2.687186279e+01,6.782292461e+00,6.459746886e+00,7.514666085e+01,7.764462179e+01,3.873780797e+01,9.858855740e+01
9.629497622e+01,4.145627945e+01,7.313359956e+01,1.994579287e+01,2.553570195e+00,8.939929691e+01,2.328461788e+01,2.464051792e+01
4.253161097e+01,3.525049697e+01,7.066671028e+01,1.256374851e+00,9.489605972e+01,3.266070289e+01,1.783331586e+01,8.571183496e+01
7.646813421e+01,5.724450910e+01,6.293643091e+01,2.889897448e+01,4.447009247e+01,5.626803993e+01,3.801470829e+01,4.786362478e+01
3.521707347e+01,8.602023377e+01,9.647716891e+01,2.819598049e+01,8.370424588e+01,8.401010950e+01,3.889001312e+01,8.363460058e+01
9.063509734e+01,2.987641446e-01,3.795250290e+01,9.782335881e+01,7.855002951e+01,5.191869116e+01,9.123612397e+01,1.260390329e+01
8.266846169e+00,5.175882757e+01,5.639590790e+01,6.930863828e+01,8.446984394e+01,1.969749680e+01,6.353638096e+01,9.146219147e+01
1.918634352e+01,2.107550909e+01,4.319043283e+01,6.759906815e+01,2.633395136e+01,8.733845520e+01,6.894045105e+01,7.166340039e+01
9.511204314e+01,1.359869733e+01,4.263090305e+01,1.894167453e+01,1.946929239e+01,9.045257999e+01,2.596464650e+01,3.797431977e+01
5.796023633e+01,2.460183283e+01,4.723036188e+01,8.656848377e+01,7.885994837e+01,9.757595505e+01,8.447166656e+01,9.849748441e+01
1.211792779e+01,9.767503037e+01,2.977910475e+01,7.172256893e+01,9.326144056e+01,7.933572097e+01,7.951083003e+01,3.916887872e+01
8.375162702e+01,8.976943092e-01,1.527739239e+01,5.165128781e+01,4.555864925e+01,2.262277541e+01,7.322275512e+01,7.188400869e+01
4.505910416e+01,6.906759186e+01,9.877260467e+01,7.342078864e+01,3.395745875e+01,2.230538042e+01,7.090926920e-01,1.974543847e+01
2.476880750e+01,2.512849104e+00,7.857840434e+01,3.803442933e+01,4.482405071e+01,5.758309875e+01,1.964971959e+01,4.226199813e+01
8.676944471e+01,6.892119330e+01,5.466715474e+01,3.691800862e+01,8.987851863e+01,7.524877560e+01,3.475018847e+01,7.201103273e+01
9.965669756e+01,5.348026412e+01,4.959401023e+01,2.104148769e+01,7.456601584e+01,4.073964458e+01,4.136900481e+01,8.793192519e+01
2.132165735e+01,7.737175500e+01,2.245086918e+01,2.792053926e+01,9.747012380e+01,8.764199513e-01,1.838404915e+01,6.075034405e+01
8.829796477e+01,4.980203409e+01,7.958484096e+01,3.925653650e+01,2.451705589e+01,2.125215556e+01,1.236475052e+00,5.382804471e+00
8.559612335e+01,4.779637740e+01,4.705393469e+01,4.955651917e+01,7.316681941e+01,2.716296184e+01,6.858000373e+01,2.938309034e+01
5.726652855e+00,6.989824576e+01,2.487033635e+01,2.300635640e+01,9.365084032e+01,2.638042468e+01,5.626059550e+01,5.278847221e+01
1.828649061e+01,3.660687267e+01,1.146126368e+01,7.937243405e+01,8.428183207e+01,5.368937298e+01,1.074341941e+01,1.022421725e+01
7.979079476e+00,7.094659846e+01,5.255391347e+00,1.050468122e+01,7.467530515e+01,5.561062469e+00,2.125982379e+00,1.509837440e+01
3.176920633e+01,1.194317671e+01,6.973109012e+01,1.331571334e+01,2.086122670e+01,3.414497933e+01,5.121233789e+01,7.418862076e+01
