v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
2.072675874e+01,1.712869757e+01,7.851968215e+01,8.074143478e+01,6.013733904e+01,8.066875824e+01,7.386654025e+01,7.217491977e+01,8.967940227e+01,3.765756819e+01,4.925896870e+01,1.422988473e+01,8.351400276e+01,1.218051888e+01,7.655089086e+01,3.922615219e+01,7.181626483e+01,2.072624710e+01,9.474499119e+01,5.509014060e+01,7.425572683e+01,1.147436620e+01,5.372655720e+01,2.676868620e+01,2.337318748e+01,2.355459008e+01,1.548741193e+01,5.764520718e+01,8.695010867e+01,7.991226075e+01,5.665264134e+01,8.960922670e+01,1.705049047e+01,1.454685814e+01,8.343826789e+01,9.076348839e+01,5.452616970e+01,7.540765752e+01,8.789862408e+01,6.817009624e+01,6.680690910e+01
3.258221022e+01,8.460084195e+01,6.009831065e+01,8.591000733e+01,3.491352539e+01,5.290825250e+01,4.918779608e+00,1.095904053e+01,1.458324121e+01,1.463196559e+01,7.832155893e+01,7.598129444e+01,2.695033840e+01,4.231612192e+01,8.239151379e+01,7.466450822e+00,3.829694363e+01,6.393094643e+01,7.943546219e+01,3.101095260e+01,6.813333002e+01,5.863547679e+01,6.870387757e+01,6.921217847e+01,2.547345393e+01,6.808522480e+01,5.998558908e+01,1.197513603e+00,2.123887485e+01,1.108536122e+01,7.011282356e+01,5.841067272e+01,8.691425695e+01,6.416301997e+01,2.670316053e+01,6.632431803e+01,8.188439893e+01,2.732232346e+01,7.011347885e+01,6.192137157e+01,2.923393513e+01
8.212880102e+01,6.454638877e+01,5.624973640e+01,8.010893094e+01,8.974123495e+01,5.483673236e+01,5.726699867e+01,9.711625025e+01,7.826240672e+00,3.696539383e+01,2.943730244e+01,4.357427820e+01,3.396983915e+01,9.786531547e+01,5.303597809e+01,9.352323598e+00,8.540425257e+01,1.659942046e+01,5.813378752e+01,5.717089166e+01,3.666237482e+01,4.101396743e+01,2.130711466e+01,9.419932660e+01,9.271089584e+01,3.680663126e+01,7.094080299e+01,1.851785407e+01,1.210743733e+01,6.637150113e+01,4.775008429e+01,9.416491467e+00,9.949227445e+01,3.692741777e+01,1.233963694e+01,8.003241147e+01,5.390378688e+01,3.458977897e+01,9.507638252e+01,5.369332490e+01,4.979851990e+01
6.452877924e+01,4.683880914e+00,7.013680185e+00,9.230839218e+01,2.658191635e+01,4.515385203e+01,5.025264477e+00,1.802291168e+01,1.557393570e+00,1.856177547e+01,2.254384371e+01,7.989895574e+01,1.773746826e+01,1.864077727e+01,4.335767963e+01,8.937562053e+00,9.103875986e+01,1.884067814e+01,3.160979810e+01,2.021071844e+01,6.263043211e+00,5.725954942e+01,5.445874366e+01,7.424017863e+01,7.070915559e+01,1.374977687e+01,8.322062047e+01,6.805257274e+01,7.043563500e+01,9.461602811e+01,4.482241568e+01,3.857854282e+00,4.560408974e+01,7.548781875e+00,6.086633151e+00,7.542132457e+01,9.007329852e+01,2.123177104e+01,4.241947330e+01,3.649226934e+01,8.975204341e+01
7.592499597e+01,6.736694081e+01,5.567251524e+01,6.966624411e+01,4.944340682e+00,3.895346134e+01,5.598915034e+01,6.442745168e+00,7.408868435e+01,2.396415127e+01,8.469934417e+01,1.120060222e+01,5.182234703e+01,1.136478900e+01,4.979628674e+01,8.473057528e+01,9.110859256e+01,7.235893144e+01,5.744313311e+01,1.465828031e+01,3.045233045e+01,7.700459616e+01,3.347944399e+01,4.083678972e+01,3.383870417e+01,2.503590781e+01,1.926099411e+01,6.508859475e+01,8.071795486e+01,3.772217481e+01,3.198207634e+01,4.208643101e+01,6.244636352e+01,5.422797774e+00,9.868970853e+01,3.628062475e+01,4.294039197e+01,3.601191877e+01,6.635054012e+01,6.056358361e+01,5.265826889e+01
3.263845972e+01,1.188963958e+01,1.088235432e+00,6.889490331e+01,3.892716906e+01,7.712950244e+01,4.262688347e+01,4.070081090e+01,7.188790714e+01,7.253452536e+01,4.718957207e+01,9.558296726e+01,3.371668880e+01,3.704989203e+01,5.236497412e+01,1.177458982e+00,4.200944473e+01,3.706703669e+01,1.687634754e+01,7.132047118e+01,7.737882819e+01,2.701315072e+01,4.278057446e+01,6.264481953e+01,9.422921509e+01,6.743926005e+01,4.053996216e+01,2.476389470e+01,1.717830158e+01,9.848425819e+01,6.361499470e+01,3.640150593e+01,9.197403046e+00,3.605487884e+01,3.969602807e+01,5.273783702e+00,1.280866608e+01,8.335320058e+01,5.004248407e+01,1.014671650e-01,4.643604595e+01
2.685885981e+01,3.787358841e+01,5.383243299e+01,9.032572353e+01,7.384337041e+01,4.716500228e+01,3.044654582e+01,3.878011489e+01,5.495795792e+01,4.428157315e+01,3.950142912e+01,3.584793630e+01,1.965486849e+01,1.499465501e-01,8.915344970e+01,3.834625777e+01,7.695476681e+01,5.317209981e+01,5.161556895e-01,9.625377501e+01,5.785264004e+01,2.557704651e+01,2.659644966e+01,3.618324895e+00,2.381435085e+01,4.693325375e+00,4.145191612e+01,3.736514484e+01,5.656063001e+01,9.919328014e+01,4.804375908e+01,6.569079387e+01,3.760677115e+00,2.796566887e+01,5.497386735e+01,6.403619251e+00,1.225652858e+01,5.193541506e+01,1.363651463e+00,3.533836279e+01,9.169178510e+00
9.854498485e+01,5.942360237e+01,5.940277282e+01,8.805473647e+01,2.010375355e+01,3.392660478e+01,9.338897750e+01,6.341161010e+01,7.339013866e+00,8.783947916e+01,1.559829616e+01,2.524948704e+00,1.782328384e+01,6.343520607e+01,4.728031268e+01,1.190686865e+01,7.511543453e+01,1.861196343e+01,4.243974897e+01,9.673049961e+01,6.241644226e+01,7.065962369e+01,9.491656971e+01,1.073028103e+01,6.005379132e+01,3.667242225e+01,2.295061028e+01,8.689287121e+01,5.136268421e+01,1.118916403e+01,9.826539494e+01,9.156342260e+01,8.649047386e+01,2.373412037e+01,1.600512804e+01,2.830816420e+01,9.353525480e+01,2.764749997e+01,3.188453654e+01,3.212617955e+01,8.591407567e+01
7.637690831e+01,2.050058191e+01,5.597147282e+01,5.371050972e+00,1.730456702e+01,4.447219239e+01,4.336530629e+01,8.073303909e+01,1.136849710e+01,5.138412128e+01,4.685006216e+01,4.898477409e+01,6.373800226e+01,2.676159025e+01,2.623826376e+01,1.676915168e+01,9.824817933e+01,8.134266502e+01,3.569564577e+01,9.084637576e+01,9.488330158e+01,1.680702732e+01,5.128579933e+01,2.971037474e+01,7.588357011e+01,1.037662508e+01,1.576895410e+01,5.629693311e+00,4.897767726e+01,5.975105446e+00,1.120828421e+01,6.403913425e+01,5.514323493e+01,8.004813028e+01,3.646571481e+01,8.499466247e+01,4.368628519e+01,6.254746020e+01,7.324447153e+01,8.111269296e+01,1.652649683e+01
3.844727362e+01,6.652769988e+01,2.065855533e+01,2.524075541e+01,4.235875856e+01,9.387267009e+01,4.573496077e+01,8.444809924e+01,9.533500383e+01,1.498401635e+01,9.096412793e+01,3.981558668e+01,7.465284381e+01,1.252355552e+01,1.099302919e+01,2.651050426e+00,6.689876685e+01,8.018751915e+01,8.116001877e+01,9.345099585e+00,3.026064899e+01,5.398817571e+00,3.846917681e+01,6.057890323e+01,7.380085032e+01,1.137103018e-01,4.685638404e+01,2.675636475e+01,5.962216147e+01,2.515136490e+01,1.164199259e+01,9.807264390e+01,9.973393945e+01,7.021437512e+01,8.367083329e+01,7.307058570e+01,1.894591126e+01,5.054331097e+01,8.058668236e+01,5.552750355e+00,9.937011889e+01
4.129131219e+01,8.880584440e+01,2.996807530e+01,6.245772737e+01,4.784474271e+01,3.616828301e+01,6.553720055e+01,9.455755619e+01,2.955990194e+01,1.317519466e+01,9.463209316e+01,4.668884552e+01,6.333256858e+01,4.525712541e+01,6.510459676e+01,1.056995863e+01,9.164186434e+01,9.764586723e+01,7.560989766e+01,3.142835827e+01,9.564982028e+00,9.812629073e+00,9.739333376e+01,7.967332411e+00,8.080263631e+01,5.117692675e+01,9.569365543e+01,4.627828253e+00,8.022952647e+01,7.118133544e+01,8.330376205e+01,4.042633360e+01,2.862202302e+00,5.266386467e+01,8.560510791e+01,7.989996423e+01,8.900468320e+01,2.204526878e+01,9.850408127e+01,9.959382253e+01,2.228803137e+00
2.135623804e+01,1.771267283e+01,7.791975742e+01,3.283220227e+00,7.143231150e+01,2.359086104e+01,4.905404388e+01,5.181170038e+01,7.200561217e+01,5.839994048e+01,6.475340639e+01,8.814396254e+01,9.586775895e+00,7.606098386e+01,7.282586468e+01,6.488144908e+00,2.200839674e+01,5.536358353e+01,5.876030962e+01,1.808842363e+01,8.308460928e+01,2.018599162e+01,7.641126887e+01,9.447993877e+01,2.163037858e+01,5.159841161e+01,3.623712765e+01,5.230341825e+01,5.515618564e+01,9.379274366e+01,3.587587405e+01,4.582464077e+01,8.493393736e-01,8.140905938e+01,4.575507315e+01,3.725063542e+01,6.050725340e+01,3.705704212e+00,1.982886066e+01,8.380809384e+01,4.459913702e+01
5.246472243e+01,9.820717611e+01,5.104604047e+00,4.527590970e+01,5.959995788e+01,6.441118919e+00,5.333565217e+01,5.208121545e+01,4.376674617e+01,5.417390706e+01,8.576467025e+01,6.466045155e+01,2.564114251e+01,1.939295665e+01,5.275899539e+01,1.821385657e+01,8.644187398e+01,6.164162712e+01,9.273654520e+01,7.190359839e+01,9.741427016e+01,8.332169553e+01,5.949887308e+01,8.164577888e+01,1.360054621e+01,7.245395636e+01,4.066813782e+01,2.299411879e+01,2.515874874e+01,5.899008641e+01,9.065957288e+01,3.096678759e+01,1.655358520e+01,1.823693248e+01,5.132255203e+00,7.612339448e+01,6.257897177e+01,4.792309808e+01,1.242461960e+01,3.699629259e+01,5.041509703e+01
8.314209011e+01,4.052065775e+01,6.676063490e+01,4.120967497e+01,1.997044422e+01,9.206767768e+01,7.646313594e+01,8.281387036e+01,5.689565312e+01,9.167492485e+01,2.923276989e+01,4.739112222e+01,1.603632854e+00,7.683749045e+01,7.053534476e+00,5.308024393e+01,9.947064804e+01,2.445704940e+01,7.325499061e+00,5.131470024e+01,2.217198715e+01,1.718647800e+01,6.028366197e+01,9.623820542e+01,4.468827604e+01,8.358458135e+01,3.336341480e+01,3.963327191e+01,8.255833214e+01,9.864776686e-01,1.778256036e+01,6.925507499e+00,2.254667165e+01,2.783425235e+01,8.621205885e+01,9.602790595e+01,1.914268552e+01,7.790379622e+01,3.769236547e+00,5.222963694e+01,2.190376167e+01
2.195861837e+01,8.414053175e+01,6.211621498e+01,2.212891517e+01,8.818675436e+00,7.105535662e+01,1.396461552e+01,2.229975655e+01,9.948332522e+00,6.274985313e+01,1.162143866e-01,1.222915735e+01,3.718146072e+01,8.589857711e+01,2.233840189e+01,1.940229836e+01,1.138112385e+01,3.275355154e+01,6.376466842e+01,2.558962716e+01,7.796288170e+01,9.387922645e+01,2.950931019e+01,5.599928644e+00,4.230177613e+01,2.527582808e+01,8.158523514e+01,1.446704803e+00,7.189866084e+01,3.339607997e+01,9.756315435e+01,7.104412219e+00,6.282719883e+01,3.013548614e+01,6.715240107e+01,5.360908139e+01,3.515511871e+01,5.557337301e+01,7.912182647e+00,4.830070870e+01,8.131629834e+01
3.001572226e+01,6.710421663e+01,9.726549246e+01,7.774492501e+01,8.014386243e+01,2.622995510e+01,9.230641594e+01,7.988096631e+01,4.004380887e+00,9.053111485e+01,5.413130294e+01,5.191970418e+01,2.533118690e+01,8.313281128e+01,2.314542291e+00,4.255624195e+01,8.664380080e+01,7.417189669e+01,7.410568000e+01,4.596770607e+01,6.752785562e+01,5.581771582e+01,9.110829766e+01,9.496452571e+01,1.085825154e+00,6.600365344e+01,7.283996046e+01,7.741703842e+01,6.737877488e+01,6.272406466e+01,9.780157205e+01,9.188733060e+01,4.903936594e+01,2.299463603e+01,9.924157328e+01,8.204884853e+01,5.275674720e+01,5.260818253e+01,8.888675075e+01,3.205553588e+01,9.034132163e+01
9.964492775e+00,8.570327383e-01,4.056050118e+01,4.907078451e+01,3.583360965e+01,8.948389220e+00,2.912115303e+01,6.947262741e+01,9.606104446e+01,4.090956691e+01,6.140907549e+01,4.484165491e+01,5.235433000e+01,9.110387089e+01,6.117779698e+00,5.420924365e+01,1.283358121e+01,7.607026242e+01,6.116053811e+01,2.444271752e+01,7.521202822e+01,9.727181396e+01,1.196594422e+01,6.032060090e+01,6.844362544e+01,4.956576254e+00,7.274441277e+01,9.424547724e+00,3.312969735e+01,9.099322860e+01,4.675165250e+01,6.761272104e+01,4.961653986e+01,3.617742165e+01,1.500562307e+01,1.952204639e+01,5.162386409e+01,3.274013875e+00,8.847199604e+01,7.709976957e+01,1.198308488e+01
9.020264624e+01,1.606463475e+00,7.242298974e+01,1.287924377e+01,1.931387291e+01,9.897149036e+01,7.366320293e+01,7.022276597e+01,9.092697597e+00,7.131304134e+01,2.610780446e+01,3.322231533e+01,1.491959606e+01,7.022031762e+01,1.426188876e+01,8.781490710e+01,4.862668920e+01,9.988048706e+01,7.422523316e+01,7.929797218e+01,2.843798756e+01,7.083031039e+01,8.886661381e+01,2.669497175e+01,7.867471592e+01,9.027803658e+01,5.989185952e+01,4.192544015e+01,3.666858341e+01,7.596998467e+01,6.912259640e+01,8.817764549e+01,8.217208548e+00,9.081966040e+01,7.169967279e+00,3.274516326e+01,1.128931155e+01,3.546651516e+01,8.719998978e+01,2.788533105e+00,6.938638840e+01
9.089381718e+00,4.072114383e+00,6.251989494e+01,6.073163641e+01,4.143268132e+01,3.069795895e+00,2.960111503e+01,7.076283631e+01,6.162733461e+01,6.490909173e+01,1.919899974e+01,2.110885078e+01,7.963191170e+01,1.151529009e+01,7.489185132e+01,2.410951812e+01,7.045162098e+01,6.663485490e+01,3.878276238e+01,4.828435365e+01,2.374735338e+01,9.627343179e+01,5.067581140e+01,4.555187417e+01,8.223979919e+01,5.011918829e+01,9.041652914e+01,3.350793439e+01,6.636713345e+01,9.261608483e+01,4.175323640e+01,6.716729113e+01,7.362710784e+01,4.274926320e+01,2.616433183e+01,1.126200085e+01,1.824533265e+01,2.469672594e+01,3.487034409e+01,6.036390054e+01,8.585424573e+01
2.556850926e+01,7.687991916e+01,5.425714091e+01,9.639976491e+01,7.368159137e+00,8.214430632e+01,1.600701615e+01,5.996167954e+01,5.353798544e+01,4.142077446e+01,5.657717080e+01,4.960068204e+01,2.058961856e+01,2.622232424e+01,1.848741413e+01,7.832451225e+01,6.659684451e+00,9.186569265e+01,6.969608676e-02,4.793800209e+01,9.017659863e+01,5.887052532e+01,4.395358811e+01,8.312846488e+01,6.260536866e+01,5.735631872e+01,4.255051404e+01,8.120569451e+01,2.945765443e+01,9.046630902e+01,2.975715156e+01,7.049719772e+01,3.098684204e+01,3.058125879e+00,9.333656939e+01,8.856393592e+01,7.963085431e+01,1.491393526e+01,4.475232063e+01,5.524035310e+01,7.822821413e+01
1.084161010e+01,7.214067206e+01,7.942024281e+01,1.135451725e+01,6.343522855e+01,2.539125131e+01,3.124870694e+01,9.731812830e+00,5.216173426e+01,7.408784570e+01,5.495564651e+01,9.905539226e+01,4.621617174e+01,4.707502532e+01,8.988759094e+01,4.729856991e+01,7.683248148e+01,3.007290663e+00,8.456471828e+01,8.839361082e+01,5.258683167e+01,4.959333070e+00,7.091255886e+01,2.498038110e+01,8.841190066e+01,3.402348239e+01,1.490885305e+01,1.500263994e+01,4.023688021e+01,4.214497739e+01,6.125770121e+01,4.831114237e+01,3.954820296e+01,9.253183110e+01,5.554826605e+01,6.618391877e+01,5.782389161e+00,5.683394476e+01,6.738284768e+01,3.580143118e+01,7.211339454e+01
6.949861883e+01,5.801954876e+00,3.093255143e+01,2.613697882e+00,2.725913964e+01,4.296421417e+01,3.029187370e+00,8.293386107e+01,2.234072201e+01,4.244588829e+01,5.152386498e+01,6.998758964e+00,1.940714161e+01,3.291978225e+01,1.303846393e+00,8.457037953e+01,2.354421818e+01,9.394120635e+01,4.100919102e-01,5.208702299e+01,5.604919483e+01,5.689214586e+01,2.830030191e+01,1.735679296e+00,8.909449083e+01,5.672038291e+01,2.014105264e+01,6.145270803e+01,7.519511377e+01,6.839569012e+01,9.905082685e+01,5.325605043e+01,7.017253280e+01,3.977645226e+01,6.349963023e+01,5.283786610e+01,7.485944535e+01,2.862594942e+01,4.036708547e+01,1.264337311e+01,1.642694460e+01
3.631526537e+01,6.698998341e+01,4.079784140e+01,5.715466142e+01,3.431130116e+01,3.949899814e+00,7.348580906e+01,5.025672514e+01,3.630000644e+01,7.661911275e+01,9.407772404e+01,5.377544123e+01,7.870848075e+00,9.000749316e+01,9.992195367e+01,6.845313574e-01,2.506972686e+01,6.139963404e+01,1.815933263e+01,8.691073888e+01,6.394900609e+01,6.056487391e+01,3.365968537e+01,3.891765255e+01,1.523734781e+01,1.939515999e+01,3.347416103e+01,7.558090523e+01,8.727959296e+01,7.071028659e+01,8.170421907e+01,7.142854131e+01,7.732714602e+01,3.827337703e+01,6.489045600e+01,2.620443437e+01,1.935183996e+01,2.397087828e+01,7.699470536e+01,5.183351738e+01,9.581308803e+01
8.485008025e+01,5.311135881e+00,7.443145016e+01,5.312108150e+01,4.062926237e+01,6.416471707e+01,2.809250910e+00,8.845311395e+00,3.903383428e+01,7.531299552e+01,6.611287753e+01,5.501153497e+01,2.321867877e+01,1.187344105e+01,8.996484643e+01,4.159787109e+01,8.910996499e+01,3.444815801e+01,4.125129754e+01,7.796204510e+01,8.568098534e+01,5.482349172e+01,2.003803101e+01,5.543480324e+01,2.186766330e+01,4.568417797e+01,2.768900716e+01,1.541899643e+01,6.551211253e+01,1.016713253e+01,1.208309148e+00,1.688138674e+01,2.231797961e+01,8.188659474e+01,9.768726171e+01,4.698545722e+01,2.895791061e+01,7.115508812e+00,1.384613198e+01,3.630825276e+01,7.238894064e+01
7.847147607e+01,8.195110138e+01,9.700988739e+01,9.725972238e+01,4.512506907e+01,9.476588976e+01,8.649446151e+01,4.316575718e+01,5.454056461e+01,5.573183870e+01,1.141912549e+01,8.397894262e+01,6.204503453e+01,4.691411789e+01,5.508605607e+01,3.483888979e+01,7.070493444e+01,9.411574119e+00,2.365987486e+00,7.676126989e+01,2.447218233e+01,2.761854471e+01,7.915072065e+01,8.220765690e+01,9.591401765e+01,3.826238668e+01,5.422299289e+01,9.520584352e+01,9.736760654e+01,7.129669454e+01,2.987161048e+01,7.293658619e+00,9.798695123e+00,3.522902250e+00,1.369576922e+01,3.103027398e+00,7.677551169e+01,7.905932493e+01,3.408330400e+01,8.846368671e+01,5.520573454e+01
7.892622863e+00,5.122732078e+00,8.073547537e+01,6.010172310e+01,3.425669917e+01,2.969965151e+01,3.931030765e+01,6.613990794e+01,2.085690264e+01,4.581311402e+01,7.186792345e+01,4.718992025e+01,7.862551789e+01,8.656100188e+01,3.968170185e+01,2.007615029e+01,7.861026947e+01,7.188085278e+01,8.931832606e+01,5.435838417e+00,7.012583178e+01,1.527447469e+01,3.668820044e+01,9.406551418e+01,1.969400213e+01,2.046500501e+01,3.175311280e+01,2.506448858e+01,9.029215098e+01,1.788153348e+01,6.819739721e+01,5.382013258e+01,9.434384102e+01,6.436533462e+01,9.146786376e+01,3.858203861e+01,4.458975975e+01,8.050427821e+01,8.775361407e+01,5.473525997e+01,5.001893680e+01
8.708360326e+01,5.358223119e+01,2.926750448e+01,4.995939089e+01,2.384055540e+01,6.259141925e+01,1.527838735e+00,5.421656943e+01,2.161001110e+01,6.087164820e+01,7.803112117e+01,9.486941552e+01,3.682269525e+01,8.926027489e+01,5.512335387e+01,5.252319213e+01,7.117471157e+01,1.172258625e+01,9.871031658e+01,3.517249940e+01,1.824577933e+01,7.339794015e+01,3.093004480e+01,6.273281909e+00,7.832481844e+01,5.085286679e+01,2.681862345e+01,1.811516262e+01,4.988851822e+01,9.778392830e+01,2.289145416e+01,2.938885278e+01,4.461519178e+01,7.757888843e+01,7.640241047e+01,6.183983222e+01,8.209973090e+00,4.008856433e+01,2.882365336e+01,9.574576748e+01,2.320304390e+01
2.117371818e+01,5.150801637e+01,3.837784184e+01,9.618520788e+01,3.263061153e+01,1.557276341e+01,3.886086526e+00,7.517254231e+01,1.227398065e+01,8.318490335e+01,2.994641756e+01,3.616393971e+00,5.677450589e+01,3.437789243e+01,3.512637335e+01,5.908972895e+01,4.369594673e+01,8.205603048e+01,8.671902141e+01,6.083894675e+01,4.658069505e+01,3.260171497e+01,3.392375884e+00,1.499093885e+01,4.650062007e+01,9.060540492e+00,8.950669853e+01,7.807524659e+01,2.082795981e+01,6.309048605e+01,9.700988155e+01,4.762041169e+01,5.332898605e+01,9.098439564e+00,3.483206834e+01,9.672839877e+01,3.418308021e+01,1.760152495e+00,3.359730361e-01,4.465177788e+01,5.761583578e+01
1.949865436e+01,6.879484587e+01,9.641443002e+01,9.869545293e+01,7.077068480e+01,6.358624328e+01,2.366370493e+01,2.235561530e+00,7.826612384e+01,6.535486869e+01,5.788431585e+01,1.989969136e+01,8.843401730e+01,5.513730370e+01,6.129633907e+01,4.954917919e+01,9.928135830e+01,8.604557230e+01,3.865409635e+01,4.300600886e+01,1.800648328e+01,5.502431852e+01,4.437647416e+01,3.474424287e+01,1.459114443e+01,4.422524316e+00,3.066798310e+01,1.882676241e+01,9.668166511e+01,3.287259023e+00,7.947842536e+01,5.811383148e+01,4.514375597e+01,6.172370378e+01,4.592266201e+00,6.919221902e+00,9.728080307e+01,6.093723517e+01,9.890194160e+01,6.863182742e+01,5.756492250e+01
7.985752453e+01,5.325438443e+01,4.754344537e+01,8.169314408e+01,3.088719753e+01,9.792085791e+00,7.073490013e+01,3.807709584e+01,7.123192812e+01,1.474760192e+01,1.694520986e+01,8.641021991e+01,1.126230587e+01,7.837311916e+01,5.154599994e+01,8.743639108e+01,1.472899385e+01,5.708512047e+01,1.593019072e+01,9.810806630e+01,4.838105428e+01,5.140183415e+01,7.046320398e+01,5.789655243e+01,9.154504609e+01,3.150875885e+01,4.557576831e+01,8.639096608e+01,9.598010921e+01,5.131557158e+01,3.949223208e+01,9.495406363e+01,2.556061485e+01,6.288840799e+01,8.443443873e+01,9.894978868e+01,3.971098420e+01,4.526098912e+01,8.704780510e+01,7.922407327e+01,6.327109574e+01
5.255980588e+01,2.140807348e+01,7.982195022e+01,1.705624891e+01,6.370073945e+01,2.189743575e+01,1.719046520e+01,4.643321315e+01,8.595907449e+01,3.262105074e+01,4.097117230e+01,4.207796257e+01,6.677937624e+01,6.829175819e+01,8.510534469e+01,9.999049329e+01,5.622328438e+01,8.355960831e+01,3.056896844e+01,4.605943130e+01,7.329806719e+01,8.370139026e+01,6.657745843e+00,8.018406739e+01,4.272429597e+01,5.371437852e+01,9.081073240e+01,9.770171448e+01,5.398917560e+00,6.501666686e+01,3.028715617e+01,5.313113048e+01,1.883721544e+01,2.408338192e+01,7.486880309e+01,4.242334902e+01,7.111613017e+01,9.342119682e+01,8.565953899e+01,7.579641871e+01,6.273900992e+01
8.636685361e+01,7.660920483e+01,9.524915729e+01,7.803672571e-01,9.266548367e+01,5.081797833e+01,3.568259450e+01,8.506915254e+01,7.952506251e+01,6.430365519e+01,7.237485580e+01,5.249920377e+01,3.231592944e+01,8.971934712e+01,2.673227071e+01,4.347811389e+01,4.314811723e+01,6.277242408e+01,8.942617790e+01,5.972170641e+00,2.222893651e+01,9.362299339e+01,5.684733867e+01,6.308415214e+01,5.932706924e+01,6.021749299e+00,1.733659187e+01,3.017848662e+01,1.863457002e+01,8.291697490e+01,7.535343033e+01,2.251533896e+01,7.901641581e+01,9.654363019e+01,6.039808799e+01,5.828091368e+01,5.524591080e+01,7.933541628e+01,6.656246552e+01,4.695191774e+01,6.593975488e+01
7.907829829e+01,7.712791158e+01,8.723376607e+01,6.661078238e+01,9.426244797e+00,6.587144917e+01,4.797692958e+01,4.185929891e+01,8.353818257e+01,9.211425696e+01,8.002635002e+01,6.968950091e+01,7.494464321e+01,5.149297211e+01,9.456787973e+01,9.085594282e+00,9.685692544e+01,2.370533762e+01,7.448757879e+01,5.031733019e+01,4.899000655e+01,5.992106737e+01,2.355198131e+01,5.187438240e+01,4.032562991e+01,6.535627455e+01,7.913652350e+01,7.400287573e+01,6.491670913e-01,2.087383408e+01,7.451972791e+01,7.367214420e+01,7.812458934e+01,2.393507423e+01,6.266540723e+01,8.802274059e+01,3.305190901e+01,3.952718624e+01,2.959753844e+01,5.818606262e+01,4.819658819e+01
9.199358206e+01,4.734875890e+01,8.420545856e+01,8.407439176e+01,9.398404110e+01,1.841525007e+01,3.209949720e+01,1.880058802e+01,8.692214409e-01,2.832169618e+01,4.994022041e+01,1.869067260e+01,5.608367668e+01,3.119520709e+01,3.842761037e+01,4.368639485e+01,6.881702446e+01,7.494872953e+00,2.360582120e+01,7.992450561e+01,6.580817241e+01,7.642181843e+01,9.982713633e+01,7.802503461e+00,5.700884598e+00,4.850005006e+01,4.531601345e+01,8.137074271e+01,1.387261547e+01,3.673088723e+01,3.107591747e+01,8.497010093e+01,7.371114643e+01,3.217963391e+01,6.880808696e+01,1.932122680e+01,8.095405592e+01,9.949361020e+01,8.474978483e+00,3.082814314e+01,4.289936329e+01
9.017876635e+01,9.135969998e+00,3.153325924e+01,1.334566953e+01,4.110322375e+01,3.998028333e+01,7.928494755e+01,4.610005812e+01,2.889177776e+01,9.195313082e+01,5.745753297e+01,6.374558905e+01,2.386636364e+01,7.713751263e+00,6.950968783e+01,4.831123508e+01,5.727920512e+01,4.290074347e+01,9.702453415e+01,2.987493290e+01,5.623380467e+01,3.307188347e+01,3.401175682e+01,8.807671576e+01,5.269565172e+01,9.778517634e+01,6.216592898e+01,1.588405410e+01,9.147668016e+01,8.811325480e+01,3.309424022e+01,5.156775662e+00,1.057680981e+01,7.379737636e+01,4.944978431e+01,3.186694551e+01,2.439597166e+00,5.066578991e+00,8.768124983e+01,8.130617130e+01,7.709821465e+00
2.510281468e+01,1.117249803e+01,4.292955200e+01,3.541351775e+00,5.589476176e+00,1.509089552e+01,8.860044771e+01,8.128461765e+01,9.172681627e+01,2.556649643e+01,3.729741251e+00,8.676377614e+01,6.094909315e+01,2.288852610e+01,9.911384683e+00,8.862573627e+01,6.478598915e+01,7.361294163e+00,3.954084602e+01,7.309570990e+00,8.965281677e+00,2.783017728e+01,2.805911969e+01,8.927824970e+01,2.457902099e+00,2.389728390e+01,4.519905384e+01,9.417199052e+01,6.933144872e+01,1.504777859e+01,2.961024024e+01,6.529105891e+01,8.255753265e+01,9.732540431e+01,6.640005640e+01,3.138065155e+01,2.597641242e+01,1.771857843e+01,7.115714058e+01,6.643993120e+01,8.608741568e+01
2.641811893e+01,5.094485006e+01,5.920911160e+01,4.368611868e+01,6.501931374e+01,6.811037501e+01,8.838885989e+01,1.022292300e+01,4.750173306e+01,8.543095473e+01,5.309903242e+01,7.754128076e+01,4.639675864e+01,8.491614233e+01,4.197763415e+01,9.350419460e+01,9.591109157e+01,4.562248158e+00,6.982300426e+01,6.631205671e+01,3.037152973e+01,9.732232411e+01,4.790593481e+01,5.162038004e+01,5.545279939e+01,9.857772735e+01,9.766729996e+01,8.873963029e+01,6.753832618e+00,4.357259702e+01,5.972517950e+01,6.708647668e+01,2.359117804e+01,3.687511636e+01,3.905269737e+01,2.696921151e+01,6.177551770e+01,7.411502365e+01,7.938888013e+01,3.190504787e+01,8.991783135e+01
