v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73
3.194515618e+01,6.684127937e+01,2.452061509e+01,1.891421452e+01,1.735024855e+01,7.944080645e+01,8.450629342e+01,5.250988847e+01,4.079515459e+01,7.461438065e+01,9.723056254e+01,1.923763405e+00,1.630777042e+01,1.691261016e+01,2.926109340e+01,7.710074938e+01,5.217715875e+01,1.652760560e+01,1.351005172e+01,6.519907809e+01,2.983980775e+01,5.839257408e+01,4.154740880e+01,9.403528579e+01,2.565957442e+01,6.208974546e+01,7.028762126e-01,9.108921843e+01,8.430400560e+01,6.803837749e+01,9.756315830e+01,5.210721993e+01,2.979703249e+01,8.313591711e+01,5.933846831e+01,1.971128461e+01,9.497476202e+01,8.660803529e+01,6.372232961e+01,3.296779871e+01,4.400852904e+01,7.390129379e+01,2.959355796e+01,1.948501926e+01,8.278980397e+01,6.297983345e+00,4.866496981e+00,4.783184712e+00,2.005964257e-01,6.081620539e+01,5.674300716e+01,9.031742162e+01,7.204356452e+01,2.296470887e+01,4.529682181e+01,4.979465055e-01,3.087696675e+01,5.951918337e+01,6.434490297e+01,3.033836428e+01,8.580349017e+01,3.187128171e+01,5.056216613e+01,5.459353426e+01,5.338015498e+01,5.349295396e+01,7.488797391e+01,4.090001514e+01,9.494801705e+01,5.122350092e+01,2.771493479e+01,5.874159869e+01,2.231748954e+01
4.648253021e+01,8.560086800e+01,5.338000301e+00,9.292503518e+01,3.255025261e+01,8.860414718e+01,4.760900523e+01,9.797783378e+01,4.309963300e+01,1.377321409e+01,9.238334371e+01,1.526957764e+01,3.436929037e+01,6.020019983e+01,6.410573116e+01,8.983413382e+01,2.536745027e+01,5.626738824e+01,6.458706566e+01,9.148484505e+01,2.896738930e+01,3.662454294e+01,3.614545120e+01,3.928920481e+01,8.204777316e+01,7.869943833e+01,5.301914118e+01,7.436395638e+01,5.504537696e+00,5.546170295e+01,8.016929496e+01,9.666081127e+01,2.843420249e+00,6.165772090e+01,3.172035443e+01,1.879587375e+01,2.697480323e+01,5.482292400e+01,9.461616605e-01,4.052042021e+01,6.800352463e+01,9.834392160e+01,4.554172436e+01,4.494551595e+01,8.034081695e+01,5.442263193e+01,3.543481607e+01,3.020063562e+01,8.690024236e+01,2.046446580e+01,8.056305195e+01,6.386691156e+01,6.008642123e+01,8.759057042e+01,6.756412369e+01,7.948577700e+01,7.631693298e+01,4.135412318e+01,8.593432234e+00,1.287017767e+01,4.735311561e+01,8.670264874e+01,5.019061942e+01,4.683371062e+01,4.947402494e+01,6.246885375e+01,5.517466668e+01,8.874109392e+00,1.612672723e+01,1.593292684e+01,2.738332349e+01,3.622635060e+01,2.819770473e+01
5.595076584e-01,9.493362329e+00,3.577811991e+01,8.641423559e+01,5.309145149e+01,8.954473591e+01,9.280136393e+01,9.757223500e+01,3.398165541e+01,7.354289331e+01,3.875398628e+01,7.658127192e+01,9.266070857e+00,5.176733094e+01,5.580422185e+01,9.367923907e+01,1.858030686e+01,8.354773341e+01,5.845771920e+01,8.027636098e+01,1.353032730e+01,5.208407748e+01,1.836399124e+01,6.726327317e+01,6.530066932e+01,5.149388176e+01,4.382697792e+01,5.678643402e+01,1.652462748e+01,4.524558889e+01,8.705218122e+01,5.689138003e+01,5.562562594e+01,6.156079331e+01,1.684132994e+01,2.835185425e+01,4.549317737e+00,4.366001089e+01,2.538982596e+01,2.472532424e+01,6.475932183e+01,9.148547767e+01,8.504564865e+01,5.727336047e+01,7.570516442e+01,1.087186179e+01,8.543355355e+01,2.697491487e+01,4.916376323e+01,8.067305842e+01,8.963758314e+01,7.762134389e+01,8.647874776e+01,3.774901690e+01,7.698754930e+01,4.004624496e+01,5.789487994e+01,8.281573531e+01,9.314635363e+01,6.642381177e+01,9.242188906e+00,1.864084271e+01,2.622715749e+01,7.647957630e-01,8.061769604e+00,3.752704569e+01,9.115651686e+01,7.455138265e+01,1.719061863e+01,1.851344741e+01,7.258051915e+00,2.526869652e+01,5.867123523e+01
5.996486015e+01,1.113368552e+01,3.344852924e+01,5.722620222e+01,2.003506859e+01,1.295491281e+01,2.652425373e+01,4.508398021e+01,7.078564063e+01,6.775234127e+01,3.551454070e+01,7.276071612e+01,4.783170545e+01,1.680121892e+01,3.129897978e+01,8.409924462e+01,6.428790925e+01,2.156115066e+01,3.548776623e+01,3.431831047e+01,5.510491926e+01,5.327608043e+00,3.414923846e+01,9.066276560e+01,4.819697453e+01,3.895229252e+01,9.053055960e+01,6.747690443e+01,9.899277931e+01,6.269924006e+01,1.253512937e+01,9.903994026e+01,7.880456140e+01,1.676609503e+01,4.023201390e+01,6.365240921e+01,2.127684241e+01,7.286596198e+01,7.573525427e+01,1.470313698e+01,7.477287770e+01,6.343419786e+01,7.944820190e+00,5.913658669e+01,5.965697490e+01,8.110202548e+01,8.105214172e+01,4.719697640e+01,2.597705619e+01,1.884868578e+01,6.546136610e+01,8.565148809e+01,8.343628131e+00,7.959311937e+01,4.208275495e+01,5.268807840e+01,3.651544902e+01,9.798312884e+01,7.768713354e+00,5.415470068e+01,3.206026524e+01,4.592946535e+01,2.180821329e+01,2.867881699e+01,2.030702439e+01,7.047086234e+01,9.900582802e+01,9.197280022e+01,3.022756601e+01,5.510369446e+01,3.499517612e+01,4.371779817e+01,4.091186401e+01
6.639518018e+01,9.348384267e+01,8.772151617e+01,9.837469055e+01,4.551810535e+01,5.760870818e+01,5.205755131e+01,8.148843383e+01,8.665071326e+01,8.239619637e+01,9.922926151e+01,9.449782346e+01,8.628240961e+01,9.446933067e+01,5.913686014e+01,7.910827794e+01,1.737596737e+01,2.123274346e+01,6.740243071e+01,9.075044067e+00,8.684928557e+01,1.290628830e-01,2.629012501e+01,2.326423908e+01,1.957034543e+01,5.157010261e+01,4.842979919e+01,3.943528238e+00,1.823068846e+00,2.906490131e+01,5.349714468e+01,7.347425657e+01,3.488607399e+01,2.682694528e+01,1.656299169e+01,2.110450333e+01,5.184228117e+01,3.216499399e+01,8.562915399e+01,6.376587746e+01,4.196826269e+01,1.378877896e+01,7.065069856e+01,8.919117355e+01,9.893862543e+01,9.571049795e+01,5.475765395e+01,8.491488564e+01,4.490942633e+00,7.089963292e+01,3.127403504e+01,4.485556344e+01,1.685790506e+01,4.631532126e+00,8.533213430e+01,9.344022092e+01,9.017571159e+01,1.573535992e+01,5.491928012e+01,3.290609771e+01,1.803138883e+01,1.663343147e+01,7.680880717e+00,1.099417381e+01,4.315319173e+01,6.571657172e+01,6.931369143e+01,3.263947114e-01,4.357364612e+01,4.184013335e+01,2.823123065e+01,3.665197387e+01,2.058599604e+01
7.890656897e+01,9.772005905e+00,5.480662833e+00,1.684948226e+01,7.864591769e+01,5.348910579e+01,3.660635644e+01,8.435792466e+00,7.620866901e+01,4.623172837e+01,4.902401597e+01,1.641886948e+01,3.080470098e+01,7.150940542e+00,4.652964526e+01,6.156537729e+01,9.678526243e+01,5.242396034e+01,3.951575305e+01,9.069056698e+01,5.181173547e+01,8.721548919e+01,1.154128970e+01,1.052917306e+01,3.175599775e+01,7.081077623e+01,6.740906286e+01,3.661123710e+01,1.803809917e+01,2.177659556e+01,3.266485649e+01,4.404369093e+01,9.560755082e+01,9.408731971e+01,5.129781610e+01,3.793379117e+01,7.063810979e+01,8.652331353e+01,7.757893172e+01,3.775461149e+01,4.115583759e+01,5.904211987e+01,3.337627198e+01,2.084342655e+01,3.064659850e+01,3.733907566e+00,8.629783684e+01,3.220915883e+01,5.555146715e+01,5.459031325e+01,2.699912656e+01,5.238686925e+01,4.699302449e+01,6.277897560e+01,7.770784804e+01,3.992673766e+01,1.376219704e+01,6.896601447e+01,7.869935022e+01,8.230738854e+01,6.939390821e+01,6.135007083e+01,8.186508117e+01,7.558179078e+00,3.013788750e+01,8.463325107e+01,3.635338506e+00,2.358311526e+01,6.766081630e+01,5.663593772e+01,7.010105152e+01,9.899259752e+01,3.128278442e+00
2.762966034e+01,1.482782374e+01,2.537788732e+00,8.038057206e+01,4.065774735e+01,1.185612905e+01,2.893124910e+00,5.421956534e+01,7.220601752e+01,4.246996240e+01,9.038378651e+01,7.353851481e+00,5.803350329e+01,5.168975945e-01,3.937038898e+01,1.434377969e+01,6.413764316e+00,5.413631379e+01,3.656406691e+01,1.024726921e+01,6.945385762e+01,6.350286374e+01,8.511981551e+01,5.972235664e+01,4.321038003e+01,3.783096041e+01,4.461670079e+01,4.695623311e+01,9.386614777e+01,4.668350800e+01,3.424341928e+01,3.021025909e+01,1.617966502e+00,5.135130002e+01,6.939994331e-01,9.451634472e+01,7.394475245e+01,5.835064364e+01,4.200951497e+01,4.580076532e+01,9.162079443e+01,7.565684294e+01,9.786834188e+01,9.723411176e+01,3.648995225e+01,3.617780114e+01,4.508566621e+01,5.235729470e+01,8.857037704e+01,9.048916988e+01,2.816713692e+01,1.201360618e+01,9.592442265e+01,3.924509524e+01,7.783771062e+00,5.431210297e+01,9.170714014e+01,5.869650732e+01,9.666576315e+01,4.249738154e+01,3.918032158e+01,8.709324735e+01,1.816093426e+01,4.072676900e+01,7.155034242e+01,5.462328874e+01,4.237062247e+01,2.629122755e+01,5.886685772e+01,7.842338154e+01,4.506226839e+01,4.796614943e+01,1.904071437e+01
4.164750881e+01,4.860136870e+01,3.108449762e+01,7.058404064e+01,5.911476803e+01,7.276121010e+01,2.549693806e+01,1.186691234e+01,7.659867620e+01,6.823295252e+00,4.898851651e+01,7.840152967e+01,4.672689750e+01,4.349423581e+01,7.551337087e+01,9.278726548e+01,7.466606319e+01,4.713121273e+01,7.092018384e+01,1.825479129e+01,8.946239278e+01,9.734361116e+01,3.845546983e+01,3.175620258e+01,4.588321668e+01,3.376717838e+01,1.792547807e+01,9.700335734e+01,4.958750704e+01,5.244510691e+00,8.527630199e+01,1.031545141e+01,1.343666920e+01,9.015548417e+01,3.023382852e+01,6.769960050e+01,7.427403808e+01,1.038115899e+01,8.103796552e+01,8.862026809e+01,6.038857453e+01,1.335882584e+00,2.023999840e+01,9.545056581e+01,9.225307360e+01,9.025353937e+01,3.055977537e+01,6.059259824e+01,5.808650671e+01,4.609483654e+01,8.714883683e+01,2.246575349e+01,7.695061060e+01,7.272786512e+01,8.569946952e+00,2.652510011e+01,1.858131270e+01,2.379159770e+01,6.342932670e+01,9.208417537e+01,6.462192029e+01,2.276156028e+01,5.062416221e+01,1.486574688e+01,4.581428548e+01,9.704429899e+01,4.438573526e+00,1.330568673e+01,1.070289877e+01,8.828400697e+01,4.670769142e+01,6.493736216e+01,9.667984670e+01
2.640286288e+01,6.498943111e+01,4.955710772e+01,4.901478269e+01,9.147551187e+01,1.839642201e+01,6.116488570e+01,9.714340179e+01,6.745994121e+01,6.985061953e+01,1.691079393e+01,9.954549836e+01,3.784958685e+01,6.715559560e+01,1.571148597e+01,6.857589203e+01,4.959041289e+01,4.725411403e+01,3.770567990e+01,2.590953224e+01,2.156397714e+01,8.257404197e+01,2.070044041e+01,2.360010324e+01,9.721714383e+00,5.782512473e+01,1.012584958e+01,7.951839746e+00,6.296528349e+01,1.267295749e+01,8.602573593e+01,7.401057819e+01,1.213675979e+01,7.935719961e+00,3.406227883e+01,5.241969097e+01,7.823406994e+01,2.982639565e+00,2.518503107e+01,2.127751842e+01,2.698472675e+01,7.176062935e+01,4.744537443e+01,3.343832085e+01,2.038959591e+01,3.425373360e+01,2.388425092e+00,7.146950168e+01,7.213968859e+01,9.944609675e+01,1.167632709e+01,1.575103911e+01,3.946302209e+01,7.028816847e+01,4.589960063e+01,9.261980838e+01,4.407632380e+01,7.932034598e+01,8.990061602e+01,8.922008509e+01,7.104434472e+01,9.606751713e+01,4.811754277e+01,3.023399048e+01,3.508973963e+01,5.303949141e+01,2.036445456e+01,7.741953847e+01,6.126839125e+01,6.156985216e+01,9.182394592e+01,7.687790754e+01,4.769667528e+01
4.658367423e+01,6.916740592e+01,3.963895800e+01,7.343320235e+01,8.557544772e+01,6.413163076e+01,9.806213634e+01,9.844040502e+01,4.171609711e+01,2.394013956e+01,2.745673773e+01,3.193889932e+00,5.446104119e+01,5.103273295e+01,6.042564806e+01,9.895728191e+01,8.186065287e+01,2.053859191e+00,6.402672503e+01,2.148445483e+01,7.176178196e+01,3.914121332e+00,5.307592574e+01,3.363473808e+01,9.572004492e+01,2.866227779e+01,6.397770119e+01,4.371488821e+01,8.963973043e+01,6.672064183e+01,3.063236001e+01,3.355975005e+01,9.594911687e+01,8.106270647e+01,2.895338006e+00,1.135178399e+01,1.292274537e+01,5.622502650e+00,3.154883695e+01,4.188499694e+01,4.346897975e+00,5.301190247e+01,6.890800401e+01,9.374349704e+01,2.337674246e+01,8.490754272e+01,9.797824007e+01,4.924136816e+01,1.795904594e+01,2.618278837e+01,8.666265524e+01,1.322651421e+01,6.071213154e+01,8.960076808e+01,1.253415368e+01,2.087684839e+01,6.932652993e+00,4.868263389e+01,7.816648237e+01,9.938650660e+01,4.328873646e+00,7.422159805e+01,4.856185140e+01,9.143852729e+01,6.766163545e+01,8.441095354e+01,7.174498900e+00,7.424628386e+00,5.948393171e+01,7.614750047e+01,5.637538479e+00,8.810251576e+00,6.280407853e+01
3.412382966e+00,7.252237685e+01,6.566987832e+01,2.742929809e-01,1.789384840e+01,8.827023279e-01,9.357792368e+01,6.506985143e+01,9.886782674e+01,3.050737011e+01,9.186047912e+01,1.077735519e+01,7.717517582e+01,4.084568372e+01,3.172403086e+01,1.450376037e+01,8.826566655e+01,4.417389638e+01,2.793916221e+01,8.906497516e+01,8.725829956e+01,6.170193609e+01,7.346745090e+01,9.878394836e+01,6.483685596e+01,8.801618684e+00,2.962096968e+00,4.649327358e+01,5.304776152e+01,4.899481734e+01,4.446297829e+01,2.118525517e+01,2.514308883e+01,1.729525409e+00,8.413184652e+01,9.390625665e-01,7.205227556e+00,7.013369953e+01,9.569148582e+00,1.987902992e+01,4.092793598e+01,2.358343390e+01,1.467232355e+01,5.882271894e+01,4.542438341e+01,8.964637303e+01,2.341609351e+01,7.507170084e+01,5.428449125e+01,2.586578210e+01,6.781658398e+01,5.135692882e+00,4.520714207e+01,5.937853676e+01,1.780729051e+01,7.045245220e+01,7.609313630e+01,4.075524877e+01,8.816308974e+00,7.124987344e+01,3.112832746e+01,7.642920290e+01,8.517749695e+01,3.552777917e+01,3.343901623e+01,3.327866485e+01,6.714209883e+01,8.193791059e+01,2.626786718e+01,6.356307026e+01,7.006324599e+01,2.599721141e+01,1.085883985e+01
5.497923700e+01,7.853712121e+01,8.876977794e+01,9.468700287e+01,7.039376911e+01,5.655946906e+01,8.602768203e+01,3.776389559e+01,7.131076581e+01,6.381406669e+01,9.291203510e+01,2.801152917e+01,8.517607043e+01,5.830657424e+01,3.100902075e+01,6.879637432e+01,5.595830062e+01,3.654829716e+01,1.638852364e+01,3.004223536e+01,2.710547642e+01,4.017401951e+01,5.667496034e+01,6.826111153e+01,4.203362130e+01,5.923215514e+01,1.294921073e+01,3.774821088e+01,3.488224290e+01,3.349558430e+01,1.502907225e+01,8.326496448e+01,4.014611643e+01,4.003081498e+01,9.656595645e+01,9.690519990e+01,7.564830803e+01,3.388292248e+01,1.051540092e+00,1.499272782e+01,3.311865324e+00,9.473662735e+01,4.989758939e+01,7.525181358e+01,5.116928629e+01,2.667745489e+01,6.590791220e+01,5.676818774e+01,5.177588678e+00,6.765971605e+01,7.257608267e+01,4.839628926e+01,3.626605598e+01,7.288222407e+00,1.242947548e+01,5.903326259e+01,1.089260037e+01,5.316540807e+01,7.938464086e+01,3.554865833e+01,6.522026694e+01,9.934516418e+01,1.598958039e+01,3.641605974e+01,5.147111033e+01,2.627064444e+01,9.164880054e+01,4.879904450e+01,5.923778568e+01,9.143755315e+01,7.890571967e+01,7.147556325e+01,1.598007220e+01
9.984562793e+01,3.984916355e+01,9.294104880e+01,1.635671539e+01,6.224354427e+01,7.099951701e+01,6.901709798e-01,5.933912431e+01,6.770495675e+01,3.420487654e-01,1.435538253e+01,3.319508484e+01,2.200100271e+01,7.225986976e+01,8.915418327e+01,6.742887542e+01,8.861169123e+01,5.256798962e+00,7.186409256e+01,3.808192529e+01,3.803490014e+01,8.237213768e+01,3.195834422e+01,9.948477814e+01,7.216583954e+01,8.762458428e+01,4.360100837e+01,4.460304298e+01,3.206605446e+01,6.432880965e+00,3.827247795e+01,8.619023106e+01,5.364594185e+01,7.169293623e+01,6.618985570e+01,3.972334741e+01,8.028048920e+00,7.395209435e+01,2.726722386e+01,6.731604351e+01,1.584114379e+01,5.174795332e+01,8.308022017e+01,8.567752166e+01,2.769809650e+01,3.873165695e+01,5.006234934e+01,3.480699395e+00,2.132394056e+01,3.061928406e+01,3.772988970e+01,6.649839826e+01,3.431847959e+01,7.355955331e+01,8.103640610e+01,3.789119791e+01,4.006949239e+01,4.705542987e+01,2.355191625e+01,7.923882191e+01,2.471869066e+01,8.339355644e+01,1.929137502e+01,7.889178194e+01,3.803854213e+01,8.602600524e+01,3.865237863e+01,1.731813477e+01,2.864580978e+01,7.608373276e+01,5.364889694e+01,1.801998046e+01,6.991674082e+00
5.828280947e+01,8.179655589e+01,2.085811854e+01,2.015925046e+01,3.445462963e+01,6.094728755e+01,8.745190628e+01,1.346790573e+01,9.412813447e+01,1.883187359e+01,2.602287221e+01,8.661930048e+01,3.267750971e+01,7.900553183e+01,7.050792730e+01,1.980805669e+01,5.762419644e+01,4.457609271e+01,6.499170771e+01,2.874323052e+01,8.522898555e+01,1.686662370e+01,9.298024870e+01,6.362976487e+01,8.241352340e+01,5.767147227e+01,2.662564023e+01,5.600068676e+01,8.468057567e+01,8.144562126e+01,4.784280439e+01,2.414258885e+01,3.632363219e+01,7.807120580e+01,3.590937189e+01,4.967125949e+01,2.087027340e+01,7.680140600e+01,2.483815069e+00,6.437437693e+01,7.026505572e+01,1.721821796e+01,4.643922136e+01,5.605356703e+01,9.389076888e+01,5.535904239e+01,6.992101356e+01,2.068432879e+01,1.739841116e+01,5.912521443e+01,5.406313308e+01,6.039620571e+01,5.036731904e+01,9.119455755e+00,7.534365712e+01,9.233621294e+01,7.095481816e+00,2.250828415e+01,9.083225769e+01,1.085264829e+01,5.200993844e+01,5.090360071e+01,7.731538410e+01,2.905093501e+01,4.597914860e+01,1.771636115e+01,1.967059052e+01,8.188883047e+01,6.168178481e+01,8.644041335e+01,9.138581843e+01,6.104495106e+01,7.267068490e+01
1.456858566e+01,1.213505420e+01,1.358191211e+01,5.428024096e+00,8.789045627e+01,6.175465558e+01,1.732514614e+00,7.509796234e+01,6.682356938e+01,2.779463618e+01,2.244172377e+01,8.704944106e+01,7.175934606e+01,1.817311451e+01,4.598127779e+01,2.285957830e+01,3.570917202e+01,2.090069735e+01,7.975619287e+01,5.123028913e+01,5.387595827e+01,6.133791720e+01,3.916272557e+00,2.729388787e+01,4.713782756e+01,7.435855819e+01,4.937416016e+01,5.808529471e+01,3.609497260e+01,5.060889431e+01,9.043066544e+01,4.449302967e+01,6.994887582e+01,9.469914348e+01,9.273483531e+01,6.110279623e+01,4.302177587e+01,4.786971630e+01,9.348670607e+01,1.866703393e+01,6.207139618e+01,7.489117567e+01,5.304041246e+01,1.357533345e+01,5.818273904e+01,9.220614710e+01,8.069623604e+01,9.967989560e+01,4.253028662e+00,4.556434669e+01,6.152424507e+01,1.653528205e+01,1.964496081e+01,1.458015832e+01,4.250557172e+01,9.022646204e+01,2.400075138e+01,4.645749328e+00,4.037567138e+00,2.298737007e+01,9.014860254e+01,7.773940283e+00,7.865246643e+01,8.415202019e+01,9.458452068e+01,1.577859711e+01,3.942415155e+00,2.128080505e+01,1.691080440e+01,6.189798866e+01,2.874311046e+01,4.169927160e+00,4.652952684e+01
8.503218335e+00,8.849169534e+01,2.972869145e+01,8.771662760e+01,4.484669705e+01,8.751671174e+01,5.455397679e+01,5.296586000e+00,9.036964953e+01,5.900898622e+01,1.676188648e+01,9.136668745e+01,7.606580672e+01,1.118325343e+00,6.004277003e+01,6.622697196e+01,2.281779078e+01,8.319588911e+01,1.296983849e+01,9.449032500e+01,5.951903393e+01,7.007635721e+01,6.476161505e+01,3.853639929e+01,9.715626652e+01,7.460234317e+00,7.068233365e+00,5.074806196e+00,6.441221277e+01,9.017582832e+00,3.653758872e+01,3.443616959e+01,7.600191156e+01,8.406668444e+01,6.507450921e+01,4.717067796e+01,5.257878448e+01,4.951357103e+01,8.801568925e+01,4.127019207e+01,4.186302300e+01,5.943676381e+00,5.107102667e+01,8.388038525e+01,7.688415708e+01,9.285475099e+01,6.011796470e+01,6.493640574e+01,2.810714432e+01,6.943393292e+01,9.715170284e+01,9.289168929e+01,8.319709252e+01,1.903674884e+00,2.075482521e+01,2.740692455e+01,3.113050951e+01,8.688888794e+01,7.181940945e+00,8.661170087e+01,9.533663753e+00,6.612221692e+01,4.823195284e+01,8.847981597e+01,1.633784540e+01,2.521422007e+01,7.410805926e+01,2.479762651e+00,7.582700754e+01,6.031597160e+01,9.771128679e+01,2.072895854e+01,9.463695187e+01
2.984110325e+01,4.270503996e+01,2.681694422e+01,2.569948816e+01,7.127335628e+01,1.300344602e+01,4.757327215e+01,1.481698395e+01,1.732038937e+01,7.903035530e+01,8.317383073e+01,4.193127976e+01,4.410425512e+01,2.301219564e+01,3.520181194e+01,1.301226595e+01,4.172852197e+01,7.616892764e+01,4.295503022e+01,7.970809922e+01,6.124112549e+01,6.654434414e+01,7.533886430e+01,8.176783460e+01,2.445448813e+01,6.804783722e+01,4.883635235e+01,7.417454423e+01,3.461386477e+01,2.996963644e+01,9.587780863e+01,3.454992660e+01,7.845976749e+01,8.455035473e+01,7.352750244e+01,9.841022050e+01,7.686541441e+01,8.973465018e+00,4.763463707e+01,5.401230131e+01,5.631321882e+01,3.080166188e+01,1.706543774e+00,2.918964443e+01,1.539932801e+01,8.122173879e+01,9.071580023e+01,1.013067008e+01,5.462352890e+01,9.622407590e+01,7.779935378e+01,8.364321092e+01,3.811721403e+00,3.560678247e+01,5.589740916e+01,5.915704921e+01,8.810775051e+01,9.740349385e+01,6.172290866e+00,3.278743643e+01,2.564869268e+01,2.205015459e+01,4.474556671e+01,8.381621166e+01,7.140263641e+01,6.026515839e+01,6.180936865e+01,8.335961868e+01,7.008565295e+01,5.486414223e+01,1.142222027e+01,5.019978577e+01,2.373745075e+01
9.059193979e+01,2.868317094e+01,7.312007323e+01,7.650284980e+01,4.250898476e+01,8.250205191e+01,6.258709100e+01,3.905884151e+01,2.950099478e+01,6.470002229e+01,1.756893688e+01,3.750951790e+01,2.479044391e+01,5.702720948e+01,3.874222130e+01,5.105764910e+00,9.467630268e+01,4.999890024e+01,7.218605829e+01,2.103120760e+01,4.595962588e+01,9.909792889e+01,2.647554857e+01,3.202008469e+01,5.962586163e+01,8.029412963e+01,2.720689814e+01,6.368006422e+01,4.797568367e-01,8.030483954e+01,7.879686404e+01,1.596353937e+01,8.375791302e+01,6.096243151e+01,6.923435551e+00,1.573976306e+00,3.149030271e+01,9.532427493e+01,9.798900292e+01,4.406788498e+01,7.006596995e+01,4.632633327e+01,6.703315171e+01,8.823586170e+01,9.842985049e+01,5.886403937e+01,1.914407205e+01,6.955688163e+01,8.071039920e+01,2.087355184e+01,3.005012540e+01,4.349762414e+01,4.502635505e+01,9.265462650e+01,9.965689190e+00,6.272772988e+01,5.652320168e+01,2.293685616e+01,4.956760836e+01,4.262371920e+01,6.893811204e+01,2.924115813e+01,1.867968493e+01,9.153230913e+01,1.775426249e+01,2.448350794e+00,4.549626507e+01,3.816672002e+00,9.604084816e+01,3.089962220e+01,4.594166737e+01,7.862734760e+01,1.847211490e+01
5.307869574e+01,4.830914261e+01,2.210346373e+00,9.100972529e+01,1.436611600e+01,1.777810337e+01,5.945221025e+01,9.403933746e+00,9.705789090e+01,2.191273478e+00,1.074165734e+01,3.560238894e+01,6.248146075e+01,6.527268724e+01,7.351370324e+00,1.674237244e+01,8.400902780e+00,7.916354518e+00,9.436299618e+01,6.016161667e+01,5.220271491e-01,5.392381601e+01,2.090868335e+01,5.589780793e+01,6.548715946e+01,3.387425366e+01,7.892642508e+01,6.304462065e+01,5.196693016e+01,7.892840190e+00,2.707357242e+01,4.542857431e+01,3.976584396e+01,2.665998656e+01,9.008603136e+01,5.389777944e+00,3.349468748e+00,1.647172305e+01,9.909477968e+01,2.195866228e+01,7.987310780e+01,8.915057071e+01,3.697403228e+01,1.112633936e+00,4.017850732e+01,8.562904146e+01,6.094011754e+01,3.387583917e+01,9.634069177e+01,2.870370846e+01,8.195673341e+01,5.914425428e+00,3.375284351e+01,8.496337895e+01,8.233495098e+01,8.298685815e+01,9.465750343e+01,9.113501981e+01,7.170128681e+01,2.766310629e+01,6.502296700e+01,1.856957608e+01,4.035313567e+00,5.896545897e+01,9.873056914e+01,5.846992089e+01,1.836735465e+01,2.535197316e+01,9.588487270e+01,6.263953534e+01,9.175526098e+01,3.771050481e+01,5.677129076e+01
4.701253693e+01,4.661899407e+01,1.875279803e+01,6.443441947e+01,7.900654320e+01,4.041341385e+01,7.731825832e+01,7.357102543e+00,6.574842112e+01,6.184827752e+00,9.464617661e+01,1.676957130e+01,9.832798454e+01,8.832560351e+01,4.024114218e+01,9.827458571e+01,1.086986106e+01,2.396928633e+01,2.171538558e+00,3.559594253e+01,5.077149193e+01,6.152325349e+01,2.228621062e+00,4.112648735e+01,4.705961204e+01,8.626584682e+01,2.712719328e+01,3.314363877e+01,6.987318823e+01,6.844070039e+01,3.222766268e+01,6.032980692e+01,8.430935465e+01,5.799353932e+01,8.857697822e+01,5.528275981e+01,2.349157417e+01,3.911906305e+01,3.993186287e+01,7.754886915e+01,4.286844607e+00,2.437540487e+01,7.263723097e+01,3.444083800e+01,6.296827048e+00,3.072115453e+01,6.879300605e+01,6.707864436e+01,8.507401937e+01,9.586307023e+01,6.059505963e+01,1.215590474e+01,7.094017842e+01,9.123093191e+01,1.312800666e+01,8.799643593e+01,8.492940733e+01,5.895943448e+01,5.408476803e+01,4.993415809e+01,6.701614580e+01,1.286829775e+01,2.196058775e+00,3.076012546e+01,4.134524059e+01,6.695183042e+01,6.592825135e+01,9.258741464e+01,5.994990649e+01,3.223821663e+01,5.292110593e+01,9.033760253e+00,8.877845520e+00
