v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56
5.086321693e+01,8.137685108e+01,8.356136616e+01,8.726046701e+01,1.603881239e+01,2.976336916e+01,2.581458536e+01,2.158064589e+01,7.706730878e+01,3.420746740e+01,2.344110048e+01,6.599577514e+01,3.506455762e+01,4.818781460e+01,1.086000234e+01,8.514209188e-01,9.814703310e+01,2.259324215e+00,3.794040268e+01,7.659394629e+01,6.120588790e+01,7.025587139e+00,5.577934374e+01,3.498941257e+01,4.323765318e+01,4.706576295e+01,2.006926914e+01,9.532358211e+01,1.471063173e+01,9.724294845e+01,1.147799683e+01,3.136548490e+01,6.996686043e+01,1.545459880e+01,2.310388142e+00,2.348247306e+01,6.545307859e+00,7.578395293e+01,5.256488923e+01,7.371155729e+01,6.389282052e+01,1.417827807e+00,1.541849969e+01,4.119425391e+01,4.181472529e+01,2.341087169e+01,5.215598591e+01,3.260922108e+01,9.471005463e+00,7.760036151e+00,7.603660947e+01,5.958129346e+01,5.736851105e+01,6.345801708e+00,3.667399919e+01,1.438289280e+01
9.491996814e+01,9.949735912e+01,4.281370392e+01,1.052085943e+01,6.328343114e+01,9.386795010e+01,4.665939554e+00,7.836841045e+01,2.542436440e+01,2.105570800e+01,8.609257708e+01,5.791921442e+01,2.464996635e+01,1.467830257e+01,3.393245627e+00,8.711226021e+01,1.439608425e+01,3.835958517e+01,6.328720791e+01,3.694015343e+01,7.307502506e+00,4.377320765e+01,6.297576353e+01,4.104993573e+01,2.745104231e+01,5.698591003e+01,7.991104396e+01,6.096285885e+01,8.075706425e+00,6.592002655e+01,8.248645981e+01,7.670586716e+01,6.683226465e+00,3.788500607e+00,4.252067438e+01,2.726409485e+00,7.057604928e+01,2.486274081e+01,7.109214771e+01,1.937708197e+01,6.947230173e+01,3.500605045e+01,1.176210229e+01,2.087159912e+01,7.331701264e+01,1.045202380e+00,9.864644946e+01,6.364570528e+01,8.944624389e+01,7.371984367e+01,6.164228834e+01,8.863647402e+01,5.643507895e+01,3.116272029e+01,2.100981528e+01,9.664943790e+01
1.404194138e+01,2.804501180e+01,9.493290656e+01,8.910457448e+01,1.538203767e+01,9.163371513e+01,3.880053756e+01,3.439255580e+01,5.038582735e+01,7.700850028e+00,7.603984527e+00,1.258646584e+01,9.034865293e+01,3.066956906e+01,8.007901503e+01,1.199260754e+01,4.597985254e+01,9.829297490e+01,1.073521367e+01,8.149276551e+01,4.691068712e+01,4.039341033e+01,3.332452172e+01,4.996165451e+01,8.081616811e+01,4.914787468e+01,7.431467126e+01,4.371432024e+01,3.654865719e+01,8.442256536e+01,9.613028505e+01,8.386063278e+01,5.901080065e+01,8.460414847e+01,8.057462920e+01,8.524135558e+01,6.040250278e+01,8.069475701e+01,3.763970943e+01,8.901402945e+01,2.316010698e+01,8.146759235e+01,8.024318863e+01,9.803604994e+01,6.287375996e+01,4.590598642e+01,7.857751179e+01,7.122911351e+01,5.238452799e+01,2.247774633e+00,2.329661266e+01,9.565095822e+01,1.230451379e+01,6.185956428e+01,8.186696405e+01,6.793867653e+01
3.110293162e+01,5.516519859e+01,2.477801448e+01,2.260302662e-01,8.023184349e+01,2.834299306e+01,4.928371066e+01,2.239019404e+01,1.444051290e+01,7.138592920e+01,1.258001027e+01,6.681507188e+01,4.211799234e+01,6.955128996e+01,9.987568888e+01,5.448532993e+01,6.469244245e+01,1.236848144e+01,9.791230797e+01,2.627186778e+01,8.773197545e+01,1.392363039e+01,4.423914724e+01,6.832276151e+01,5.880135015e+01,6.186450489e+01,5.853360429e+00,6.559873073e+01,3.148292212e+01,1.845503087e+01,7.084929341e+01,6.392054183e+01,6.412650567e+01,7.098366944e+01,8.274750941e+01,8.084619399e+01,4.233810354e+01,3.744243691e+01,5.674824500e+01,6.927855106e+01,3.740985870e+01,2.022857324e+01,2.896935990e+00,1.037647033e+01,6.822065430e+01,3.528133912e+01,6.256662481e+01,6.132813032e+01,8.841211676e+01,4.043573633e+01,2.929930736e+01,5.297252658e+01,7.159983582e+01,7.423086020e+01,2.179555915e+01,9.721405041e+01
7.867422046e+01,6.326562677e+01,8.370722145e+01,5.807520267e+01,5.613274601e-01,1.014800594e+01,1.120244821e+01,3.933840723e+01,7.867201094e+01,4.309214566e+01,4.301787122e+01,9.379630527e+01,8.411070476e+01,2.664572556e+01,9.366943654e+01,4.913910155e+01,4.932342817e+01,3.502582638e+01,8.660338517e+01,3.326230459e+01,9.418390575e+01,2.741129411e+01,2.425155565e+01,7.943026837e+01,1.023838007e+01,5.481425140e+01,8.338849237e+01,9.096448109e+01,2.970658819e+01,6.484544548e+01,5.877648674e+01,2.297599627e+01,2.241459958e+00,8.060956429e+01,1.856489206e+01,5.608269132e+01,4.927573753e+01,7.918907182e+01,5.172188721e+01,5.766477735e+01,6.010014946e+01,2.738415925e+01,6.323664444e+01,8.344052347e+01,8.950344468e+01,3.593445064e+01,8.725168141e+01,8.662299181e+01,5.202583970e+00,1.695839946e+01,1.229437912e+01,4.391684663e+00,4.639657309e+01,5.956315673e+01,9.550404414e+01,3.285793589e+00
4.627965822e+01,9.206773494e+01,5.451809942e+01,8.524545406e+01,5.717326160e+01,1.555858627e+00,6.605943145e+01,4.455944366e+01,4.015625810e+01,4.560716032e+01,7.455319733e+01,7.051062423e+01,5.385335262e+01,3.592075200e+01,1.534457141e+01,8.602757279e+01,8.324670477e+01,8.401464046e+01,8.982133352e+01,7.047757929e+01,8.375579680e+01,2.101598354e+01,1.952551100e+00,4.298698970e+01,7.920109198e+01,3.840411449e+01,9.640524195e+01,6.076494039e+01,5.103957989e+00,7.975668028e+01,5.268430085e+01,8.902858360e+01,5.628219520e+01,5.399626001e+01,4.388512304e+01,6.773256760e+01,7.111602517e+01,6.760345089e+01,9.592485606e+01,3.647685743e+01,8.953978438e+01,7.290575251e+01,1.090757763e+01,7.543716916e+01,5.121309266e+01,7.822019981e+01,9.566163083e+01,4.878324331e+01,7.668068684e+01,8.832398614e+01,4.998811910e+01,9.883134768e+01,1.824114670e+00,2.086680401e+01,7.309953404e+01,2.324487992e+01
3.809629732e+01,6.289386275e+01,6.452217318e+01,5.511007124e+01,9.767923959e+01,5.832447729e+01,7.160810625e+01,5.923858199e+01,3.490287235e+01,4.480035668e+01,5.591768374e+01,3.169120780e+01,9.264852117e+01,8.930388594e+01,9.731821414e+01,5.661082724e+01,4.869652358e+01,7.040668060e+01,3.526292075e+01,4.741681594e+01,1.622966110e+01,4.124376563e+01,7.104379333e+01,3.794159200e+01,1.356522679e+01,5.283161054e+01,6.054366068e+01,3.455459578e+01,2.563511308e+00,9.438215633e+01,4.001871098e+01,8.700673623e+01,1.470332694e+01,6.569065599e+01,4.073966514e+01,1.833840567e+01,7.367574430e+01,3.760696537e+01,7.360185887e+01,9.251096694e+01,7.984320590e+01,8.630772794e+01,7.903396774e+01,1.516720394e+01,1.032152685e+01,3.298466209e+01,9.263265889e+00,6.030995945e+01,7.710754564e+01,4.123903406e+01,4.637818841e+01,5.401320945e+01,5.155085161e+01,6.508056973e+01,6.099505116e+01,4.486186704e+01
5.567231600e+01,8.041387483e+01,1.062266362e+00,6.573490197e+01,4.943796157e+01,2.632801886e+01,6.154831625e+01,2.316797715e+00,7.049886728e+01,6.296089306e+01,1.039272190e+01,8.646624862e+01,3.941371065e+00,1.383367073e+01,2.668557567e+01,9.134420345e+01,9.514421561e+01,6.067558552e+01,4.157174735e+00,4.869241508e+01,5.437153840e+01,2.468067577e+01,6.158262046e+01,7.903038358e+01,9.845490896e+01,1.489171627e+01,3.144998128e+01,5.368452310e+01,1.906314320e+01,4.855373431e+01,1.422802015e+01,8.123406164e+01,9.833366004e+00,3.435963460e+01,7.176197856e+01,5.163999524e+01,8.672636744e+01,7.806736209e+01,1.769365637e+01,3.200502411e+01,8.059991874e+01,1.783097483e+01,5.944065639e+01,3.915622266e+01,6.320236223e+01,7.317913087e+00,6.175712565e+01,5.055037956e+01,5.299801035e+01,6.824236712e+00,5.520836709e+00,4.529871908e+01,6.995319609e+01,1.650414774e+01,3.438239363e+01,8.372731402e+01
2.137180534e+01,6.738172637e+01,6.722415623e+00,1.553673220e+01,3.539984738e+01,5.505940384e+01,6.137589475e+01,8.431403316e+01,1.843220005e+01,1.376355746e+01,4.390748403e+01,4.838316275e+01,6.351153174e+01,5.810044251e+01,1.555841540e+01,5.042658764e+01,4.519276552e+01,6.605693606e+01,8.033403692e+01,8.393837187e+01,1.384235908e+01,6.582437068e+01,3.864688713e+01,1.611485720e+01,7.226531361e+01,1.922907594e+01,2.912217260e+01,3.130233514e+01,1.068890744e+01,3.112528156e+01,5.981107955e+01,2.851018046e+00,2.058263058e+01,7.927024330e+01,7.982448824e-01,1.690329273e+01,1.500742878e+01,1.893020436e+01,2.956410107e+01,1.421867018e+01,7.453758563e+01,3.082638821e+00,6.585626077e+01,9.958910872e+01,7.503848589e+01,1.346231952e+01,5.799231425e+01,8.097311843e+01,4.589740605e+01,5.201766050e+01,6.623640644e+01,1.657655049e+00,2.341107029e+01,6.387365759e+01,9.093234636e+00,7.211335281e+01
4.166103087e+01,6.477049102e+01,4.102303394e+01,5.521485449e+01,5.008456141e+00,1.086332091e+01,1.986765962e+00,3.416268350e+01,7.050549195e+01,2.416407365e+01,7.104616838e+01,9.701573453e+01,9.982258622e+01,6.368787273e+00,9.049807529e+01,1.432327163e+00,5.889495900e+00,3.420690466e+01,8.302446918e+01,7.291540933e+00,5.456598078e+01,4.926747047e+01,8.675247836e+01,2.163729332e+01,6.100843980e+01,2.610665453e+00,3.718730861e+01,1.740618639e+01,5.316615229e+01,5.112879430e+00,5.435990401e+01,1.008227329e+01,6.182919367e+01,5.868752286e+01,2.479382957e+01,4.445613061e+01,8.571127075e+01,1.943311306e+01,4.317444849e+01,8.495887976e+01,5.607444351e+01,4.927368206e+01,3.775874537e+01,5.418694556e+01,6.107596059e+01,6.598322301e+01,6.836437678e+01,8.634745755e+01,3.475233843e+01,6.475797981e+01,4.851041518e+01,6.764671067e+01,5.905046486e+01,8.281054797e+01,5.778818943e+01,5.528607798e+01
5.278199853e+01,9.506624496e+01,5.569963540e+01,9.142481563e+01,2.711628633e+00,8.205738419e+01,8.859189610e+01,6.887162000e+01,3.363296378e+01,3.994758546e+01,3.847088253e+01,7.860361902e+01,8.833894998e+01,2.369824991e+01,3.262509328e+01,4.147175312e+01,6.323003971e+01,5.280939112e+01,1.158781716e+01,6.877599882e+01,9.329977788e+01,6.831488963e+01,6.754879854e+01,4.468452740e+01,8.007512359e+01,9.471510969e+01,6.155762563e+01,8.596872221e+01,8.180709863e+01,8.840001246e+01,7.546673706e+01,8.087617211e+01,9.961731388e+01,7.883919941e+01,1.440495256e+01,9.734808951e+01,7.997812155e+01,1.246483805e+01,4.195676385e+01,7.209138257e+01,8.300564242e+01,7.029627330e+01,3.852598621e+01,4.089814410e+01,6.074596262e+01,8.114772294e+01,4.360010165e+01,3.126587283e+01,1.211044181e+01,5.877026002e+01,3.854621740e+01,1.230265054e+01,2.504821449e+01,4.855842426e+01,9.656228324e+01,2.076733804e+01
3.382989335e+01,8.421916232e+01,4.906239003e+01,7.624587977e+01,7.670732322e+01,3.439587130e+01,8.415906479e+00,9.134103306e+01,7.334806634e+01,8.062409329e+01,9.249688329e+01,5.997961139e+00,9.101467427e+01,4.256830473e+01,7.084888350e+01,1.417810642e+01,4.812430441e+01,8.555991969e+01,3.697096385e+01,3.562024740e+00,4.558915065e+01,1.665164619e+01,6.516427244e+01,8.482442452e+01,3.750961606e+01,3.407769220e+01,7.631314068e+01,3.736048297e+01,4.135429455e+01,1.646302213e+01,9.209284735e+00,9.195809832e-01,1.816694315e+01,3.220531979e+01,5.598528758e+01,1.575721644e+01,2.147459664e+01,7.798821589e+01,1.436932524e+01,4.730946061e+00,6.039745092e+01,7.279694859e+01,4.292396002e+01,7.996868511e+01,1.727906879e+01,6.588478903e+01,6.632047657e+01,4.095304836e+01,2.324173397e+01,3.189789160e+01,8.168589955e+01,3.250819683e+01,4.432143736e+01,3.637441617e+01,8.728375833e+01,9.838054423e+01
5.453002050e+01,2.298612365e+01,1.834641548e+01,8.409480905e+01,9.581315199e+01,6.887117241e+01,8.614609886e+01,5.176044904e+01,9.103510834e+01,7.582920461e+01,5.856883417e+01,1.108345748e+01,8.779745544e+01,8.436837350e+01,5.705593179e+01,5.919598155e+01,2.003844923e+00,2.122392091e+01,5.180965957e+00,5.650090184e+01,2.278145738e+01,7.508966441e+01,7.113479772e+01,9.142771076e+01,7.607189328e+01,6.638083249e+01,7.278461534e+01,8.838580152e+01,1.671491709e+01,4.438608803e+01,9.110547713e+01,8.141401921e+00,2.996215879e+01,3.547282801e+01,3.684254018e+01,8.191527648e+01,2.745322402e+00,1.105729908e+01,9.124951537e+01,3.798053244e+00,8.098338902e+01,3.163430962e+01,2.899983323e+01,8.470213511e+01,9.131152396e+01,4.448115605e+01,5.006206352e+01,9.404746193e+01,5.182695524e+01,2.023181983e+01,2.305001232e+01,7.971720220e+01,9.426906315e+01,2.228422007e+01,4.270880788e+01,8.538449040e+01
3.341885721e+01,9.267427323e+01,5.130601393e+01,6.291867784e+01,3.090518945e+01,2.041728504e+01,7.832822971e+01,2.244789320e+01,5.991780757e+01,9.205546388e-01,6.766984516e+01,4.346384934e+01,4.679160954e+01,5.895838184e+01,8.700933310e+01,7.584087767e+01,7.727693692e+01,4.469421790e+01,3.452103527e+01,3.791368341e+01,9.594999149e+01,9.543182732e+01,3.576364095e+01,1.012079840e+00,6.905957563e+00,8.870366727e+00,6.914605284e+01,5.462632787e+01,2.754388109e+01,1.404560856e+01,5.419493247e+01,1.219641035e+01,6.423287299e+00,7.282473212e+01,1.595419245e+01,5.797547189e+01,7.441522243e+01,1.355748487e+01,1.915915956e+01,6.612958292e+01,2.424048259e+01,1.771763701e+01,3.432544478e+01,8.122047742e+01,9.031333332e+01,9.334018891e+00,7.264037269e+01,9.316044681e+01,7.621584966e+01,8.371956284e+01,6.803174875e+01,5.261392106e+01,4.993147382e+01,1.892492286e+01,7.991435924e+01,6.495060460e+01
2.800867136e+01,8.413868591e+01,7.383675635e+01,5.008587618e+00,7.939604141e+01,9.017961133e+01,2.504733823e+01,3.748039530e+00,3.075957026e+01,4.715717018e+01,7.931023478e+01,8.147720963e+01,4.544239776e+01,9.351004906e+01,7.754470645e+01,6.706335919e+01,7.868189799e+01,8.803261524e+01,5.275953899e+01,5.838942275e+01,5.722023931e+01,6.248888821e+01,6.890598630e+01,8.131511351e+01,5.757953386e+01,2.995796351e+00,8.159020284e+01,4.975494168e+01,4.300977228e+01,8.472856881e+01,6.609610978e+01,4.351661422e+00,6.538574458e+01,9.994900276e+01,4.758839549e+01,2.453163803e+01,1.426313092e+01,8.143777254e+01,2.925983701e+01,6.074128212e+01,6.352868523e+01,3.301693090e+01,5.788451575e+01,3.741987269e+01,3.997560506e+01,2.885922378e+01,5.823516068e+01,3.653292684e+01,7.352007077e+01,5.634388609e+01,2.646513670e+01,7.029560522e+00,8.173640009e+01,2.801052688e+01,9.000782041e+01,6.234222789e+01
7.019805080e+01,3.555659149e+01,7.767230723e+01,4.322026946e+01,2.019872914e+01,1.619245793e+01,1.833609281e+01,2.703474518e+01,3.099705754e+01,7.803676030e+01,9.850951790e+01,7.987013019e+00,7.951085497e+01,7.227522856e+01,5.254182704e+01,1.034245492e+01,8.990743790e+01,5.958556657e+01,6.863292875e+01,6.901342494e+01,4.303641086e+00,5.349647515e+01,9.755752502e+01,1.447119514e+01,5.800121787e+01,4.001952240e+01,1.399474467e+01,2.065096696e+01,5.788343942e+01,5.143205075e+01,6.142170575e+01,1.289246791e+01,4.047052945e+01,8.706041768e+01,3.252797346e+00,1.553832853e+01,5.540035414e+01,5.622143609e+01,6.590979918e+01,1.583384501e+01,2.877225125e+01,9.888357353e+01,5.590672253e+01,8.209042003e+01,2.631430664e+01,6.636238579e+01,8.615522360e+01,3.907749073e+00,8.609454298e+01,7.442647431e+01,1.539923888e-01,3.087429438e+01,1.728656744e+00,3.901761524e+01,1.032255328e+01,4.912032200e+01
9.221239361e+01,3.125603672e+01,9.516252520e+00,1.072626089e+01,9.471103552e+01,3.300464279e+01,1.770922412e+00,6.613829062e+01,3.700170991e+01,9.893377870e+01,3.010979079e+00,7.546983191e+01,5.496713414e+01,5.015009011e+01,7.609463353e+01,7.908570020e+01,8.446688010e+01,1.147823584e+01,3.486114760e+01,7.571114745e+01,1.541184197e+01,3.110318377e+01,6.078061782e+01,8.650355669e+01,6.360232250e+01,1.068260422e+01,2.815173412e+01,2.666806029e+01,5.085013264e+01,4.722982260e+01,9.740695737e+01,6.362358506e+01,8.667420149e+01,9.134876808e+01,9.263883562e+01,5.362316961e+01,4.787551868e+01,8.763046264e+01,5.784988058e+01,4.107487999e+01,7.979451562e+01,7.752235374e+01,1.230741566e+01,4.371249006e+01,5.308160641e+01,7.774710653e+01,7.624721774e+01,1.489382192e+01,9.944325208e+01,5.242355453e+01,2.059683403e+01,6.467704701e+01,3.248519205e+00,7.189348489e+00,8.909769539e+01,1.992468556e+01
6.281431655e+01,4.656735606e+01,5.313958175e+01,5.617662415e+01,2.251877032e+01,1.808005250e+01,5.420360733e+00,7.587677263e+01,5.206497036e+01,8.671166943e+01,2.172414474e+01,5.347749235e+01,7.119659351e+01,2.237039139e+01,1.411894159e+01,8.122199491e+01,2.994834363e+01,7.048748508e+00,2.478905499e+00,1.938111540e+01,9.721150485e+01,8.579545969e+00,9.151297314e+01,2.408109849e+01,8.253026885e+01,2.513693148e+01,3.775858338e+01,2.967561311e+01,5.799897612e+01,6.217867386e+01,3.643005134e+01,4.422563141e+01,1.257316923e+01,8.051875698e+01,5.867367793e+01,2.324402182e+01,8.651452238e+01,6.072306345e+01,2.034751696e+00,6.347313485e+01,9.948282985e+01,3.129090080e+00,5.369237246e+01,6.722569451e+01,7.281773307e+01,5.422989683e+01,1.168847249e+01,9.965711027e+01,1.850891277e+01,5.660055244e+00,7.723184215e+01,4.694629604e+01,5.728998804e+01,4.375103616e+01,2.536510074e+01,6.626887031e+01
4.253108179e+01,2.105103786e+00,2.900674332e+01,8.128452429e+00,4.100571003e+01,7.509730665e+01,7.709063311e+01,3.008925285e+01,2.212487814e+01,5.862455327e+01,6.219167260e+01,7.081739538e+01,2.519387027e+01,5.200527419e+00,4.141332782e+01,4.017229280e+01,8.047499846e+00,8.171041340e+01,4.208353452e+01,2.396289038e+01,3.327706738e+01,5.463303850e+01,4.119961846e+01,7.875653349e+01,7.905088236e+00,6.016602207e+01,5.139498638e+01,6.312696180e+00,5.746103248e+00,7.274852574e+01,9.309308079e+01,9.880924154e+01,7.924597163e+01,2.780982117e+01,6.126833739e+00,6.401987869e+00,4.079360535e+01,7.864602778e+01,4.491997094e+01,9.280795696e+01,6.489677302e+01,5.866627162e+01,2.764915451e+01,2.106589375e+01,9.185711128e+01,5.161617969e+01,7.487991841e+01,4.038064098e+01,4.828436945e+00,6.522580583e+01,3.227648536e+01,1.278601150e+00,8.410521374e+01,9.589305214e+01,5.441077767e+01,7.365407426e+01
5.578451276e+01,9.963658233e+01,9.065210815e+01,7.559425687e+01,8.044334469e+01,8.451503463e+01,3.662590665e+01,2.404769792e+01,9.240567030e+01,9.915649563e+01,6.509634118e+01,6.671830243e+00,5.652415119e+01,1.984462998e+01,6.815694827e+01,9.851985756e+01,8.418348288e+01,8.820646732e+01,6.671410025e+01,1.444268917e+00,8.644284881e+01,5.024720306e+00,2.319579318e+00,2.913771591e+01,9.655788652e+01,8.506371092e+01,7.181096871e+01,3.047980687e+01,8.938004388e+01,9.848640335e+01,2.781466472e+01,2.105514474e+01,8.656678879e+01,6.795203489e+01,1.968174083e+01,8.292344641e+01,8.161056116e+01,2.932055263e+01,8.596107447e+01,3.477152483e+01,7.333886120e+01,9.744815787e+01,1.552474480e+00,2.958171035e+01,1.146494900e+01,6.074767202e+01,4.230347523e+01,6.995217803e+01,2.902468526e+01,9.510396315e+01,4.415627172e+01,5.191243968e+01,4.792869627e+01,8.328788359e+00,2.003552728e+01,6.542117904e+01
9.033140335e+01,6.648248193e+01,5.507281318e+00,6.838233632e+01,3.056973866e+01,7.250919683e+01,6.680637193e+01,8.028501308e+01,4.782011852e+01,9.290421638e+01,4.017033056e+01,6.814080378e+01,3.762563385e+01,5.042581495e+01,2.977072768e+01,9.770278127e+01,2.211397826e+01,2.157715237e+01,2.785749712e+01,6.632822337e+01,1.363097911e+01,5.132512837e+01,7.670865838e+01,3.384089633e+01,3.876114534e+01,7.923076657e+01,3.283382345e+01,2.914667492e+01,6.704029481e+00,9.406356875e+01,2.020306145e+01,1.141627643e+01,8.641265060e+01,1.682544557e+01,2.133051127e+01,8.236318347e+01,6.587503085e+01,7.495625682e+01,4.417782680e-01,7.941278647e+01,2.224615450e+00,4.885900439e+01,5.725297166e+01,7.485770624e+01,7.521902648e+00,8.076285549e+01,1.622578633e+01,5.312651834e+01,9.819820561e+01,5.516822344e+01,4.192487186e+01,7.249259657e+00,6.395891580e+01,1.402597581e+01,5.557616495e+01,5.281271854e+01
3.034673482e+01,4.907056895e+01,2.833964346e+01,5.143869694e+00,8.341013200e+01,8.311732201e+01,1.721057396e+01,4.913451725e+01,6.301998615e+01,1.035779524e+01,9.813368661e+01,2.564523718e+01,9.380996825e+01,2.131322015e+01,5.890435944e+01,1.051381744e+01,6.458044885e+01,9.599259765e+01,1.149455671e+01,9.670534096e+01,3.355796383e+01,6.031287458e+01,3.598624842e+01,7.434876453e+01,3.775982999e+01,7.478849275e+01,6.906932995e+01,9.102979376e+01,3.119037156e+01,5.322036008e+01,7.799367714e+01,4.446930284e+01,6.876838388e+01,2.193374158e+01,4.318146794e-01,4.477464003e+01,5.768515733e+01,2.626716470e+00,9.037110839e+01,5.281495951e+01,5.958969546e+01,2.241652845e+01,9.498702075e+01,4.795454138e+01,6.961166315e+01,5.419635663e+01,7.931815729e+01,9.330435154e+01,5.905538145e+01,1.186739019e+01,4.332681354e+01,8.919409207e+01,9.021749279e+00,1.044374833e+01,2.146507144e+01,5.991453420e+01
9.652058976e+01,8.894659121e+00,5.920889681e+01,9.553220660e+01,1.011839246e+01,9.836154098e+01,1.821509407e+01,4.724276193e+01,8.460627054e+01,3.152707429e+01,4.962408583e+01,3.842423197e+01,2.119164838e+01,1.850419164e+01,7.224229988e+01,3.889048302e+01,7.359341460e+01,7.249853209e+00,7.308104676e+01,9.143433716e+01,8.612153597e+01,4.739564835e+01,8.789923203e+01,6.540550201e+01,4.551344814e+01,9.769432817e+01,6.450411414e+01,8.653857208e+01,6.061068875e+01,8.049366557e+01,7.879573547e+01,5.428448628e+01,7.696258473e+01,2.020996387e+01,7.304167723e+00,5.104261895e+00,1.713432812e+01,4.795668815e+01,4.814847217e+01,4.270002328e+01,8.873922257e+01,9.224422556e+01,9.325314866e+01,5.662202581e+00,5.621294087e+01,5.239429518e+01,4.169687932e+01,9.617815313e+01,7.726117017e+01,1.494581135e+01,8.792097984e+01,9.594434268e+01,9.356865017e+01,1.665868454e+01,6.581752347e+01,4.634950569e+01
1.318579381e+01,5.981561533e+01,2.855026889e+01,8.806277951e+01,7.477035377e+01,7.457441134e+01,3.556679092e+01,2.281640419e+01,8.379443406e+01,4.069342946e+01,1.518518548e+01,7.358464979e+01,1.347640340e+01,6.009647545e+01,1.594926333e+01,1.604914640e+01,7.362887402e+01,5.573440730e+01,9.209114057e+01,6.365734712e+01,8.678223209e+01,6.535449258e+01,6.217769153e+01,3.502580502e+01,8.866004035e-01,8.557575946e-01,5.155749322e+01,9.358132779e+01,5.971521987e+01,9.993853421e+01,2.870394403e+01,6.509573247e+01,1.488485255e+01,9.045788574e+01,5.897102733e+01,8.971435114e+01,6.284919086e+01,1.056609173e+01,5.154528877e+00,3.770869632e+01,6.418883759e+01,6.355269050e+01,6.608301894e+01,1.270219728e+01,3.750710259e+00,2.437336799e+01,1.210332658e+01,1.826257306e+01,8.514920744e+01,7.500766567e+01,9.036116880e+01,7.953194527e+01,4.785196146e+01,9.339144220e+01,2.917174170e+01,7.635286727e+01
8.040631969e+00,7.875739105e+01,7.715798141e+01,5.119446455e+01,8.186937285e+01,1.251572639e+01,2.027879742e+01,3.784275801e-01,8.209331566e+01,2.392650832e+01,4.088304643e+00,2.266871667e+01,5.093471701e+01,9.415647522e+01,3.642313487e+01,7.963917204e+01,2.386359504e+00,5.897135603e+00,2.170673128e+00,4.129825177e+01,2.846306924e+01,3.601325987e+01,5.162029559e+00,4.398281706e+01,8.405862496e+01,6.526960563e+01,4.894070604e+01,9.170526342e+01,6.518510142e+01,8.212490568e+01,2.013276471e+01,5.456623158e+01,2.989848300e+01,2.610651248e+01,3.706752172e+01,2.638264013e+01,7.884033876e+01,6.175183352e+01,5.806192682e+01,2.186275337e+01,1.548535596e+01,4.463047280e+01,7.886262616e+01,1.990387000e+00,1.137496942e+01,7.364631840e+01,5.133463621e+01,4.081589858e+01,2.868167001e+01,5.156681932e+01,6.097457329e+00,2.810144081e+01,1.401650124e+01,8.747220590e+00,2.884550795e+01,9.737694349e+00
1.940200357e+01,4.136836853e+01,2.872781340e+01,3.728693471e+01,7.481337406e+00,5.784010554e+01,4.232079394e+01,7.098019907e+01,4.528913564e+01,6.430333631e+01,3.438857690e+01,4.482977725e+01,9.362413785e+01,2.395520649e+00,3.605725618e+01,3.436628394e+01,2.772942148e+01,7.839616187e+01,5.828514812e+01,8.979025077e+01,9.147925616e+01,5.663989521e-01,8.145982982e+01,2.599110464e+01,6.925258359e+01,9.838320032e+00,1.521196254e+01,7.065615228e+01,6.219248066e+01,6.986573015e+01,1.097417503e+01,8.628253232e+01,4.672921780e+01,1.021169504e+01,4.187081319e+01,4.928620371e+01,6.616097297e+01,8.452428803e+01,8.134024004e+01,9.654710148e+01,5.044617783e+01,8.995365454e+01,4.760241660e+00,4.889301449e+01,7.173263133e+01,6.842902595e+01,5.332818204e+01,5.288690850e+01,9.099350434e+01,8.118386096e+01,4.494759563e+00,8.212511334e+01,4.075665031e+01,7.471419495e+01,8.615046708e+00,4.671029652e+01
8.487486399e+01,3.054678014e+01,9.053278490e+01,8.904364049e+00,4.590465009e+01,4.765835229e+01,9.410973138e+01,8.240702280e+01,7.291427473e+00,8.415943770e+01,9.524792614e+01,6.847664466e+01,9.996812824e+01,3.926488053e+01,3.412028599e+01,9.093626687e+01,4.005277347e+01,9.832457751e+01,9.051932370e+01,1.126634815e+01,8.900736296e+01,4.578125251e+01,6.605540067e+01,1.320924672e+01,4.517250498e+01,3.486493680e+00,8.396020739e+01,4.817641481e+01,8.972586474e+01,8.620286612e+01,5.516559130e+01,8.799428970e+01,3.958346075e+01,9.606122921e+01,2.090343618e+01,1.448681780e+01,2.108598052e+01,1.230655649e-01,3.556788011e+01,3.309385602e+01,9.143423989e+01,8.104747424e+01,9.580045853e+01,6.862743432e+01,5.480871887e+01,4.780216884e+01,4.694039709e+01,2.800439364e+01,3.232194439e+00,5.021950662e+01,4.439893539e+01,1.895653433e+01,9.259556019e+01,4.274744076e+01,1.540303121e+01,5.931482882e+00
