v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79
6.569222153e+01,9.937938818e+00,6.250981125e+01,5.359315237e+01,5.121139154e+01,8.266683272e+01,7.718050540e+01,5.001816712e+01,6.524629168e+01,1.970943876e+01,6.705903530e+01,6.715006381e+00,6.759086646e+01,9.783953516e+01,4.326887964e+01,2.685701946e+01,1.597180503e+01,1.203734786e+01,7.772662262e+01,9.861766183e+01,4.798866529e+01,9.363961566e+01,9.585780792e+01,8.081150904e+01,3.085180120e+01,2.369851889e+01,1.115560075e+01,2.430644130e+01,2.519552747e+01,7.095539204e+01,3.461737162e+01,3.583516874e+01,4.514081055e+01,1.131899454e+01,2.450830164e+01,2.203176113e+01,7.326827955e+01,3.642744934e+01,1.745554536e+01,4.865527275e+01,1.580530873e+01,9.776733323e+01,7.178668623e+00,5.604761462e+01,5.790112543e+01,1.357968112e+01,9.691898524e+01,2.141058506e+00,8.120219845e+01,1.085863654e+01,9.189032685e+01,1.446291257e+01,2.348131163e+01,8.137676656e+01,8.433302307e+00,5.839590754e+01,6.325286325e+01,9.491078065e-01,1.538204247e+01,2.956631135e+00,8.495493158e+01,4.008527968e+01,5.673979587e+01,2.213387965e+01,6.638213701e+01,8.825530741e+01,5.528674811e+01,8.236951549e+01,6.512813697e+01,2.402460702e+01,7.881253596e+01,8.393984222e+01,7.444711302e+01,3.506315834e+01,1.339336716e+01,9.618723515e+01,7.988879492e+01,1.488348643e+01,2.853744500e+01
4.736621099e+01,9.920245548e+01,1.853715408e+01,5.791402841e+01,6.918356263e+01,2.529694770e+01,6.863137858e+01,9.185128258e+01,4.668348540e+01,1.669587417e+00,3.601823764e+01,2.818818278e+00,9.230918857e+01,4.266529809e+01,4.785228805e+01,8.349733144e+01,9.597512984e+00,9.299969072e+01,8.500049723e+01,5.611799173e+01,6.241786242e+01,2.470645337e+01,2.978546907e+01,1.722823391e+01,2.945823426e+01,8.568858380e+01,6.335869508e+01,7.777205302e+01,2.090881419e+01,7.107419928e+01,7.920882290e+01,9.428969239e+01,2.262884159e+01,5.932637769e+01,1.996452906e+01,5.569092091e+01,4.046779615e+01,1.111579315e+00,3.615074107e+01,6.718353804e+00,7.321260996e+01,2.919186755e+01,5.221707096e+01,1.275356803e+01,2.959403336e+01,6.278450911e+01,8.464463300e+01,7.621192126e+01,6.486722424e+01,5.277466405e+01,4.745206047e+01,8.733748394e+00,2.241338320e+00,1.177234763e+01,1.684292054e+01,8.664202362e+01,6.114876794e+01,8.686879235e+01,1.737549971e+01,7.369614099e+01,6.162739020e+01,9.975792112e+00,3.750798030e+01,2.150472892e+01,5.963947152e+01,5.539879747e+01,2.428866217e+01,8.412343058e+01,1.677037812e-01,2.303340659e+01,6.394568234e+01,5.498669041e-01,1.324465288e+01,1.459275648e+01,7.787250820e+01,9.082707266e+01,8.731296427e+01,4.172351801e+01,6.432026392e+01
8.031786943e+01,2.469267073e+01,4.498966601e+01,7.462671238e+01,6.776410816e+01,9.117843958e+01,2.243463742e+01,9.495263984e+01,4.050223273e+01,5.895941006e+01,8.402593923e+01,8.969233632e+01,7.809378681e+01,1.404877499e+01,6.439481621e+01,2.209984526e+01,8.532202660e+01,3.840707063e+01,8.957913762e+01,1.126715527e+01,7.094771369e+01,1.405230394e+01,5.784212051e+01,9.788644189e+01,2.715441440e+01,2.602589325e+01,4.522141966e+01,1.925203511e+01,7.649229614e+01,5.270473700e+00,9.953580658e+01,9.340377976e+01,5.270905723e+01,5.792592229e+01,2.501695353e-01,8.020328617e+01,8.393668686e+01,6.193465585e+01,2.883349046e+01,2.917344326e+01,5.719158520e+00,6.008642502e+01,2.341853697e+01,9.889789828e+01,2.393743084e+01,7.334056138e+01,5.170187030e+01,6.658476159e+01,6.792340192e+00,7.369129176e+01,3.282302900e+01,4.947188022e+01,4.432159118e+01,8.517861580e+01,2.742753322e+01,5.738231549e+01,3.531956639e+01,8.304505673e+01,5.122838626e+01,7.078611107e+01,3.151776804e+00,1.895182528e-01,5.246440674e+01,8.226445348e+01,8.706204558e+01,9.697149511e+01,5.631379103e+00,4.906003427e+00,8.592353600e+01,7.783113067e+01,4.754139699e+01,8.317676800e+01,1.503384455e+01,8.653600358e+00,2.283048183e+01,3.464989758e+01,9.613996323e+01,3.031661050e+01,6.601769802e+01
8.240442761e+01,3.192709295e+01,1.149150722e+01,9.515275578e+01,3.498916846e+01,9.731501097e+01,6.549012998e+01,9.326157047e+01,7.628211163e+01,6.750640274e+01,9.215481368e+01,4.226478844e+00,3.069797262e+01,6.762398801e+01,6.429819905e+01,6.315010599e+01,5.634619028e+01,4.765003133e+01,2.526004326e+00,3.322005456e+01,5.489954085e+01,7.477663413e+01,5.944004304e+01,9.505253384e+01,2.676190452e+01,4.610265348e+01,5.254265079e+01,5.339340027e+01,7.599192579e+01,7.581901849e+01,9.513754352e-01,9.260148528e+01,2.072727072e+01,5.172035241e+01,5.558372238e+01,6.381840946e+01,1.498966897e+00,3.592659337e+00,3.623968200e+01,8.408661839e+01,7.899439814e+00,8.920735844e+01,2.040019064e+00,3.889738317e+01,8.575642975e+01,8.539971445e+01,7.875713105e+01,7.215285025e+01,2.446333476e+01,2.705243090e+01,4.824365085e+01,7.938209764e+01,5.082130218e+01,1.202746229e+01,2.779855360e+01,3.972582707e+01,8.287681566e+01,1.685586563e+01,9.539583384e+01,1.533932249e+00,2.675476312e+01,7.019030699e+01,6.549166372e+01,1.625929142e+01,4.467735085e+01,4.725395919e+01,3.956324479e+01,6.643778405e+00,2.942804545e+01,6.852768133e+01,2.397279043e+01,3.232054555e+01,4.206556629e+01,3.645115664e+01,8.686091341e+01,7.686501501e+00,8.718867301e+01,6.100639573e+01,2.885500680e+01
5.977972734e+01,2.886522985e+01,8.144270106e+01,5.269427964e+01,5.340045533e+01,9.842187862e+00,8.666288535e+01,6.002043648e+00,5.268881445e+01,9.318703860e+01,5.210583380e+01,5.521735019e+01,1.793564797e+01,1.450699938e+01,6.610935722e+01,4.576336346e+00,2.254326951e+01,6.681623988e+01,4.965139312e+01,3.600480687e+01,6.350685760e+01,1.118906198e+01,4.825719008e+01,5.579995299e+01,1.685996701e+01,2.791851023e+01,2.658874584e+01,4.303962043e+01,5.738327277e+01,9.500270092e+01,2.523089233e+01,7.090284725e+01,1.427099690e+01,8.469971317e+01,2.697870746e+01,2.148553303e+01,4.059495568e+01,5.807477663e+01,4.552744460e+01,4.460092115e+01,2.676982993e+01,9.032648468e+01,2.802795067e+01,9.685438720e+01,7.689432489e+00,2.444208757e+01,1.583916265e+01,7.911043050e+01,3.523693942e+01,9.755300408e+01,4.432345468e+00,3.874624362e+01,5.783632854e+01,4.744163070e+01,9.184310693e+01,7.245566676e+01,1.361350968e+01,9.678689566e+01,1.847154377e+01,6.214342241e+01,5.396279472e+01,6.903934422e+01,9.107798989e+01,3.573808979e+01,7.772448785e+01,9.860240785e+01,3.076189853e+01,6.191124999e+01,4.658467635e+01,2.798992894e+01,4.790801880e+01,6.769874244e+01,9.699846213e+01,6.783753418e+01,2.718744606e+01,2.598034207e+01,5.733192024e+01,7.548155680e+01,3.383917727e+01
6.032826924e+01,9.523993261e+01,6.108519946e+01,9.802824038e+01,1.669743105e+01,2.972336367e+01,6.422056027e+01,7.432406051e+01,9.480066254e+00,8.819221617e+01,8.791460181e+01,2.391143253e+01,3.587440610e-01,4.843587817e+01,7.960716184e+01,5.602617424e+01,9.629700547e+01,4.522512039e+01,6.185644210e+01,8.776183073e+01,9.298953682e+01,7.559619086e+01,5.652266505e+01,3.030768093e-02,4.384603436e+01,1.983089967e+01,6.563614666e+01,1.095515645e+01,6.501684168e+01,4.366424124e+01,6.608839814e+01,9.261937811e+00,7.094036429e+01,5.645110806e+01,2.781499590e+01,1.317663751e+01,8.136944877e+01,3.539530046e+01,2.271391354e+00,3.727306013e+00,5.569967965e+01,1.186436474e+01,4.518591106e+01,1.155976425e+01,9.020170544e+01,5.074205066e+01,1.120368895e+01,4.247093885e+01,2.541943932e+01,7.635464020e+00,8.714328542e+01,6.036743228e+01,9.067400204e+01,9.661145068e+01,6.165382270e+01,4.029927074e+00,2.664016712e+01,9.354698090e+00,1.132385708e+01,4.596231553e+01,4.997541947e+01,6.491183557e+01,9.222518282e+01,6.310299831e+00,5.386930098e+01,4.336130396e+01,1.475311460e+01,7.179140552e+01,7.441887134e+01,7.827806902e+01,6.025366174e+01,3.145718278e+01,6.181241581e+01,7.768629542e+01,3.121846526e+01,4.427453080e+01,2.015308870e+01,9.602889018e+01,2.133834452e+00
4.692382993e+01,2.280630550e+01,3.160807510e+01,4.610991648e+01,5.289841671e+01,1.381512383e+01,6.646219062e+01,8.472160753e+01,2.041606057e+01,2.863543892e+01,7.565803307e+00,7.749107473e+01,3.226015964e+01,2.225928365e+01,6.389057495e+01,8.741979267e+01,7.482345911e+01,1.941001798e+00,3.124898704e+01,2.172054820e+01,8.897742733e+01,2.553372062e+01,4.467770253e+01,7.143052610e+01,8.910990990e+01,2.190315499e+01,4.989143876e+01,3.401345160e+01,4.585890802e+01,6.974022960e+01,5.929813894e+01,4.851607400e+01,7.384403585e+01,7.713985425e+01,1.541995622e+01,5.902165744e+00,4.537377468e+01,6.800565476e+01,6.138177349e+00,3.788302902e+01,6.380736826e+01,6.424306627e+01,3.558092838e+01,3.997858217e+01,7.311770351e+01,4.960971432e+01,6.418838436e+01,4.635394250e+01,6.254577393e+01,9.963480034e+01,9.221283660e+01,6.157575483e+01,8.108587254e+01,9.377891166e+00,1.194596035e+01,1.247098027e+01,1.823837915e+01,1.398559148e+01,6.104639200e+01,6.600580852e+01,6.148915466e+01,3.921811318e+00,4.024555890e+01,7.918269872e+01,5.307714563e+01,3.199740825e+01,9.893621461e+01,1.075285460e+01,4.857113184e+01,4.425832104e+01,8.353969429e+01,4.892773634e+01,5.157421772e+01,9.412235523e+01,9.526443237e+01,1.956808654e+01,5.298782384e+01,7.141809958e+01,5.387157934e+01
6.695236542e-01,1.997296777e+01,3.869286176e+00,5.159682716e+01,8.273200632e+01,6.830377280e+01,7.327572631e+01,5.299578302e+01,7.208954791e+01,5.626782830e+01,5.393505291e+01,6.784666059e+01,7.778783181e+01,1.806012738e+01,8.606629159e+01,5.572548751e+01,8.263645314e+01,6.072205415e+01,8.160105822e+01,7.589621656e+01,9.167342168e+01,2.096018944e+01,7.332646752e+01,8.094396169e+01,9.495854498e+01,6.675645353e+00,5.265210996e+00,1.782681459e+01,1.322810331e+01,7.122450635e+01,6.363182711e+01,2.910497286e+01,2.476901550e+01,9.808961930e+01,9.731917588e+01,2.693053482e+01,5.514646423e-01,2.134022419e+01,8.874801448e+01,4.278924704e+01,4.256603370e+01,8.871531020e+01,4.355015400e+01,9.607649296e+01,7.194332378e+01,7.982917679e+01,7.704988577e+01,9.264372891e+01,1.174221557e+01,6.001362023e+01,5.520586778e+01,9.220893543e+01,9.992623684e+01,9.562583931e+01,1.691108409e+01,5.535816462e+01,1.554906110e+00,9.917524354e+01,1.119978173e+01,9.032519959e+00,6.430594098e+01,9.283022591e+01,4.766198195e+01,1.571561693e+01,4.806598472e+01,5.310212696e+00,1.952075800e+01,7.304802706e+01,5.034204462e+01,1.503276420e+01,5.357243710e+01,6.456726094e+01,2.991015303e+01,8.035184025e+01,5.240424304e+01,3.653318257e+01,9.841928666e+00,4.322692458e+01,4.126473139e+01
7.311427397e+01,8.863909597e+01,4.689799557e+01,7.032170952e+01,8.504036563e+01,4.463413391e+01,5.124525406e+01,8.009658563e+01,4.574147016e+01,5.803872645e+01,4.976679413e+01,9.576213804e+01,3.453547395e+01,5.320346668e+01,1.540924061e+01,8.726919809e+01,2.360713870e+01,7.151265152e+01,3.967783448e+01,1.901086845e+01,3.279690303e+01,4.545497730e+01,3.533277086e+01,6.846543584e+01,5.909416873e+01,5.500204384e+01,2.882494047e+01,7.026492111e+01,6.248270369e+01,1.372535446e+01,5.876552419e+01,7.157528487e+01,9.451250499e+01,1.377240383e+01,4.522208451e+01,6.585157828e+01,9.079379003e+01,5.093597224e+01,6.489314034e+01,9.304343271e+01,6.192083906e+01,8.623750756e+01,8.703639840e+01,9.073811835e+01,2.460698373e+01,6.550083508e+01,2.923208071e+01,2.677152222e+01,3.304601854e+01,7.628472006e+01,7.302212635e+01,5.204479872e+01,7.765969224e+00,4.897278599e+01,6.870848102e+00,3.603094754e+01,7.633087662e+01,3.334119052e+01,9.718553091e+00,9.870536133e+01,2.482215369e+01,4.944198019e+00,6.946065772e+01,1.096803302e+01,4.568655425e+01,3.002214454e+00,6.621439168e+01,3.223865214e+01,4.618026266e+01,7.595531106e+01,3.278135515e+01,1.179658761e+01,6.488511464e+01,9.158882811e+00,3.229549884e+01,6.788635343e+00,5.208520712e+01,7.921651908e+01,4.242383544e+00
4.972732154e+01,5.076795966e+01,2.811409532e+01,2.575807916e+01,9.546109556e+01,7.819580787e+01,4.705933784e+01,7.521488532e+01,5.425131131e+00,5.821080075e+01,9.388108189e+01,5.971953807e+01,1.966313740e+01,8.262062135e+01,8.404821025e+01,4.178351395e+01,6.721469174e+01,6.244541448e-01,7.785451990e+01,2.157623500e+01,5.469575219e+00,6.827118213e+01,9.038611750e+01,3.845766961e+01,8.489427679e+01,7.998536439e+01,5.766872061e+01,1.211139584e+01,4.497211190e+01,2.664175486e+01,1.494285303e+01,1.006420909e+01,6.100458175e+01,4.680927614e+01,8.356774269e+01,4.969675470e+01,5.770331633e+01,7.619006740e+01,5.264327407e+01,8.795547338e-01,3.669573386e+01,9.371590041e+01,4.518694373e+00,5.821346367e+01,4.327973597e+01,9.803054641e+00,6.057691363e+01,7.325941396e+01,6.406426115e+01,1.923693243e+01,3.457287388e+01,8.811225395e+01,3.477006877e+01,4.547266017e+01,2.498091540e+01,7.660776317e+01,2.173222800e+01,3.756958842e+01,8.781739636e-01,5.616204695e+01,2.449558558e+01,1.968694617e+01,9.397199210e+01,2.609054062e+01,8.453889089e+01,5.698638776e+01,7.633526393e+01,2.939771048e+01,4.276122371e+01,1.115561641e+00,3.780176168e+01,4.244938491e+01,1.305791246e+00,5.783459231e+01,2.145083391e+01,3.594995980e+01,5.687762171e+01,1.079649924e+01,4.054464257e+01
9.644556009e+01,6.275529503e+01,6.475082541e+01,7.916035124e+01,7.259938137e+01,6.639799191e+01,6.626953845e+01,1.732424752e+00,3.209485578e+01,2.660179435e+01,4.816365589e+01,1.134356850e+01,8.272486498e+01,6.319673950e+01,6.597063261e+01,4.988957217e+01,3.070928088e+00,8.154163129e+01,2.548035159e+01,9.489588074e+01,2.926263791e+01,4.683466021e+01,2.321505972e+01,3.106012495e+01,7.914082467e+01,7.771744149e+01,8.902158929e+00,5.639055017e+01,2.350930011e+00,8.763395273e-02,2.347276913e+01,9.549707307e+01,6.799190433e+01,3.254809611e+01,7.047867685e+01,3.583198778e+01,1.166137748e+01,6.556413027e+01,9.475821556e+01,3.088833505e+01,8.562250380e+01,1.720302356e+01,5.593226033e+01,1.618978605e+01,8.026093868e+01,8.042633435e+01,9.640628838e+00,3.983685043e+01,8.202817799e+01,3.169534668e+00,9.261801048e+01,6.850462808e+01,2.722891423e+01,3.091172751e+00,7.963474953e+01,2.446112162e+01,3.317374691e+01,1.117155736e+01,5.503615508e+01,6.296035560e+00,2.882160135e+01,9.473802640e+01,7.307154921e+01,5.197063387e+01,5.650906681e+01,9.755727033e+01,6.692043239e+01,5.823129114e+01,4.164463403e+01,4.328844886e+01,3.283430959e+01,9.746906481e+01,2.332784648e+01,1.495076556e+00,2.597877867e+01,4.741446798e+01,6.798388577e+01,2.316599153e+01,4.505425087e+01
4.374900205e+01,4.396437039e+00,7.878089070e+01,7.184923575e+01,4.826008242e+01,5.646762685e+01,6.006616646e+00,7.252826580e+01,9.875373777e+00,1.126756855e+01,7.949071560e+00,8.060076665e+01,1.688378852e+01,2.628547464e+01,9.620474496e+01,8.376042642e+01,4.529929117e+01,5.329504944e+01,7.872188798e+01,4.733321138e+01,1.619439389e+01,4.323965608e+01,5.463307590e+01,7.849848821e+01,7.414537988e+01,1.923164031e+01,4.105836478e+01,5.971632847e+01,6.239387305e+01,8.349670649e+01,4.389155859e+01,2.754650828e+01,3.372204637e+01,2.444725673e+01,2.269404863e+01,3.959158498e+01,6.145991250e+01,9.934549445e+01,8.552454897e+01,9.299136149e+01,9.946832718e+01,3.792723855e+01,6.958553147e+01,1.356898699e+01,5.062620461e+01,3.463315996e+01,4.814571276e+01,7.592119246e+00,4.217748459e+01,5.653817340e+01,2.020911603e+01,4.127506987e+01,7.591799412e+01,5.617544508e+01,1.330410853e+01,4.196767627e+01,6.398763778e+01,9.939340229e+01,6.650224045e+01,3.680589719e+01,8.094243184e+01,8.937778597e+01,3.384695978e+01,6.248830034e+01,7.141193524e+01,1.094577134e+01,7.916896739e+01,7.618980873e+01,1.418578013e+00,9.162690640e+01,6.894045700e+01,8.867041443e+00,9.791307750e+01,8.119648721e+00,3.487938872e+01,7.113853126e+01,3.879506662e+01,9.268892859e+01,7.752890190e+00
8.924648075e+01,1.321800062e+01,6.489998361e+01,7.203026033e+01,1.617353284e+00,1.257692134e+01,6.784238157e+01,7.758433140e+01,8.545238429e+01,1.626398934e+01,3.965557170e+01,2.122565766e+01,9.667946096e+00,7.224496369e+00,9.414604290e+01,1.489493762e+01,5.314639435e+01,1.547112103e+01,9.791881479e+01,1.431798624e+01,1.330943784e+01,4.986803921e+01,3.891049667e+01,9.391660025e+01,1.443217598e+01,9.741704820e+01,9.187132547e+01,5.901381310e+01,4.393072586e+01,1.210843601e+00,5.984613527e+01,9.874180406e+00,7.521262972e+01,4.796387828e+01,3.853559500e+00,5.901540036e+01,7.053138086e+00,3.352287805e+01,8.934506997e+01,7.595339505e+01,9.477537247e+01,9.528181424e+00,6.768072400e+01,4.927729740e+01,5.883913036e+01,2.259584111e+01,6.166855745e-01,8.017760169e+01,2.595503139e+01,8.711797590e+01,5.440643529e+00,8.721473463e+01,2.159746698e+01,5.072061551e+01,4.742588044e+00,3.033886737e-01,5.307928932e+01,8.079025724e+01,3.047698771e+01,3.382066396e+01,1.473689111e+01,8.382001847e+01,7.847969221e+01,1.885276584e+00,3.758955510e+01,7.369940839e+01,2.631439235e+01,4.758190418e+01,6.464290072e+01,2.943909942e+00,3.111409493e+01,9.107540096e+01,5.439866368e+01,3.286755294e+01,6.923680198e+01,3.941334395e+00,7.154201751e+01,4.432354589e+01,5.594537781e+01
5.320578676e+01,7.702308109e-01,2.970597132e+01,7.356275782e+01,5.506084453e+01,1.097074757e+01,2.335589165e+01,5.502231204e+01,9.785746819e+01,8.432459392e+01,8.313469981e+01,2.238433403e+01,4.645400040e+01,5.438620570e+01,5.119948439e+01,5.779371009e+01,1.855561675e+00,9.282347138e+01,6.733136874e+01,6.202275341e+01,2.255065099e+01,8.839607684e+01,1.639947039e+01,4.924816361e+01,5.328585387e+00,6.842731668e+01,7.048452818e+01,2.154934376e+01,4.119405549e+01,1.444766916e+01,1.770330890e+01,1.219892482e+01,3.209538110e+01,8.415815251e+01,7.121776883e+01,6.947250170e+01,4.857227812e+01,8.601217268e+01,7.267398162e+01,6.795999448e+01,7.977037186e+01,7.049272702e+01,9.111799777e+01,3.743695721e+01,5.206983533e+01,7.962325924e+01,5.940428925e+00,5.421038214e+01,7.079131489e+01,3.344724857e+00,7.564545519e+01,2.692426956e+00,2.237959208e+01,2.328500042e+01,7.006285154e+01,4.372517065e+00,4.683753480e+01,5.228062782e+01,9.947596796e+01,8.282429332e+01,2.467975427e+01,3.427561715e+01,9.700555859e+01,4.575832259e+01,2.697826528e+01,8.864656201e+01,4.674942751e+00,4.233600989e+01,1.212825467e+01,4.674288575e+01,5.752131066e+01,8.290977375e+01,1.783885442e+01,1.970887643e+01,9.568615018e+01,9.818704534e+01,7.761302454e+01,4.394331469e+01,1.154647391e+01
1.460104492e+01,8.682435707e+01,6.165696801e+01,2.166174669e+01,3.794704215e+01,7.703684332e+01,2.157341055e+01,3.336661277e+01,7.076242286e+01,5.230393267e+01,4.867152591e+01,4.821146251e+01,4.304505505e+01,1.188958126e+01,9.582206603e+01,7.300158672e+01,6.194575502e+01,5.420195510e+01,4.606894182e+00,8.108548818e+00,4.530649571e+01,8.623471741e+01,1.093529625e+01,9.492625617e+01,2.253152750e+01,5.896812125e+01,3.029634869e+01,6.001431198e+01,2.571270742e+01,5.961043324e+01,2.612450860e+01,5.435413002e+01,3.592036240e+01,6.136720014e+01,5.187484730e+01,9.035260828e+01,1.894775300e+01,6.535383907e+01,8.037901874e+01,3.550297174e+01,7.149955134e+01,6.570810261e+00,2.265357988e+01,3.420143872e+00,9.767228491e+01,9.889111079e+01,8.943530391e+01,6.692031884e+01,7.236137374e+01,5.224960010e+01,3.261700387e+01,5.899981060e+01,4.669988729e+01,4.646132437e+01,5.821277969e+01,6.105273235e+01,7.404310522e+01,9.948103758e+01,8.981775408e+01,8.667914516e+00,8.786593731e+01,1.151904652e+01,3.090537561e+01,8.460916471e+01,9.544608527e+01,9.803067177e+01,7.529433802e+01,7.165326393e+01,4.196067824e+00,2.197933728e+01,4.061078880e+01,1.702746783e+01,9.951555132e+01,1.226275081e+01,6.005823892e+01,3.294729148e+01,6.721986802e+01,5.514872028e+01,2.508714880e+01
8.969904359e+01,7.450341769e+01,6.838418712e+01,4.946379517e+01,8.606546819e+01,7.118793634e-01,8.646745835e+01,1.954464197e+01,5.316960078e+01,3.608889842e+01,6.200878294e+01,4.024683661e+01,1.397263640e+01,9.699255149e+01,5.599464278e+01,8.781979183e+01,1.530797928e+01,1.303649392e+01,4.540094710e+01,2.448198482e+01,1.161697972e+01,6.613079674e+01,4.160232041e+01,5.908306298e+01,6.616317386e+01,7.577733681e+00,1.636202979e+00,4.993017411e+01,4.944580194e+01,3.803720700e+01,6.599461696e+01,8.646382430e+01,3.468600130e+01,4.325493165e+01,9.331448402e+01,1.025848089e+01,9.774439433e+01,3.376478467e+01,1.741162649e+00,2.708968333e+01,4.866930408e+01,1.627491690e+01,5.693910072e+01,1.047828668e+01,3.586525760e+01,9.576162864e+00,1.365379213e+01,6.380084739e+01,5.499126577e+01,8.283269739e+00,6.351833808e+01,2.650396435e+01,5.831433058e+01,1.624183297e+01,8.800978772e+01,4.203012206e+01,8.382977418e+01,9.754451576e+01,4.947381350e+00,7.171066687e+01,6.244663401e+00,3.281950481e+01,9.604952688e+01,4.704862689e+01,5.721915199e+01,9.501964066e+01,9.745040875e+01,5.374622455e+01,2.875853695e-01,7.903201811e+01,5.527144529e+01,5.825421098e+01,5.539736571e+01,1.654668663e+01,1.823677205e+01,1.852165077e+01,6.341418540e+01,9.729430811e+00,3.243958528e+01
2.381969097e+01,3.714638532e+01,1.134888574e+01,7.486230136e+01,1.862976907e+01,5.595941635e+01,1.816486231e+00,1.503772929e+01,2.560786751e+01,4.131840662e+01,2.913793368e+01,3.891322704e+01,1.058301982e+00,9.500426282e+01,6.025353445e+01,3.485491613e+01,2.218701765e+01,3.977243698e+01,4.990407544e+01,5.504981114e+01,3.919797982e+01,9.551324819e+01,6.739426961e+01,9.671004374e+01,8.818269966e+01,6.497831905e+01,2.563720567e+01,3.313851560e+01,4.239409828e+01,8.848917923e+00,9.327846471e+01,8.080331297e+01,7.107199949e+01,9.568832724e+01,6.404155787e+01,7.177177710e+01,7.382400608e+01,1.734134555e-03,8.648122168e+01,9.416289721e+01,4.503480500e+01,8.118054304e+01,2.621847732e+01,7.609983532e+01,8.280205017e+01,2.356433792e+01,7.789899931e+01,1.437250532e+01,3.835929385e+01,9.906334672e+01,1.211534031e+01,6.747508209e+01,6.892512699e+01,8.873258879e+01,5.500808592e+01,5.473212607e+01,1.546869782e+01,1.742992947e+01,8.849453397e+01,7.902821767e+01,8.594002885e+01,7.338906721e+01,5.473304576e+01,3.449205386e+01,8.197637527e+01,8.764169477e+01,4.922314162e+01,8.615928109e+00,3.937651699e+00,9.270261135e+01,6.285717913e+01,3.475073336e+00,4.731789081e+01,9.962793441e+00,7.962373251e+01,5.210176336e+01,7.414846208e+01,9.959770946e+01,2.044728079e+01
1.187953485e+00,7.467866028e+01,1.332508650e+01,2.016373919e+01,4.632178799e+00,7.258395019e+01,6.171976117e+01,9.167049949e+01,2.055740590e+01,5.205370224e+01,2.899661462e+01,2.444379522e+01,7.757200398e+01,5.229725735e+01,6.034201582e+01,3.162346156e+01,9.901964445e+01,4.499685580e+01,1.727217670e+01,9.587598671e+01,3.495338087e+01,8.764782583e+01,2.859949961e+01,8.748098940e+01,7.788299282e+01,3.286141516e-01,9.956063836e+01,8.348199872e+01,9.702665973e+01,4.587814117e+01,1.927517834e+01,9.102917896e+01,1.418383724e+01,9.876036278e+01,2.233106961e+01,8.241248148e+01,1.119606084e+01,6.356854689e+01,8.358859123e+01,7.008075058e+01,1.942958321e+01,4.003695915e+01,1.333441033e+01,5.561191145e+00,6.876782692e+01,9.698241824e+01,7.551922950e+01,9.088553635e+01,4.272971913e+01,6.351881628e+01,2.458310382e+01,3.388209898e+01,2.007872275e+01,4.677490725e+01,2.935505360e+01,2.911132769e+01,6.246301798e+01,3.479326049e+01,7.058665887e+01,3.542235141e+01,3.808964435e+01,1.790336163e+01,7.696533663e+01,2.950167932e+01,7.444746827e+01,3.486492554e+01,7.560854120e+00,7.063044400e+01,2.744217785e+01,1.746476159e+01,8.497149842e+01,2.024030229e+01,8.932826548e+01,1.135717372e+01,1.815277643e+01,6.087356816e+01,1.773617393e+01,3.381044504e+01,2.523247621e+01
1.870264131e+01,6.323351437e+00,5.971926370e+01,5.025224145e+01,8.397976033e+00,4.882566785e+01,4.361464318e+01,6.027186235e+01,4.360678268e+01,3.035636943e+01,8.362516898e+01,1.213332976e+01,7.788033716e+01,9.025568559e+01,5.493615964e+01,5.030903294e+01,2.869048179e+01,5.161554770e+01,5.973749761e+01,8.364705852e+01,8.393254268e+01,9.608475620e+01,2.145305973e+01,5.814488372e+01,8.465940921e+01,6.411673198e+01,9.055884412e+01,5.789377555e+00,1.940994251e+01,6.366094762e+01,4.058179577e+01,5.866248990e+01,1.037927395e+01,8.361676475e+01,9.461262647e+01,9.165503536e+01,8.815437183e+01,7.400949780e+01,8.587939242e+01,4.441507309e+01,6.319897468e+01,4.356711509e+01,7.103781784e+01,8.024074479e+01,6.133770035e+01,9.161707571e+01,5.562961391e+01,5.200625362e+01,2.284788064e+01,3.825051454e+01,8.077575925e+01,5.291468427e+01,4.917871551e+01,9.770580858e+01,2.063467370e+01,8.954597538e+01,6.819902893e+01,5.293024475e+01,4.897699265e+01,7.089384617e+00,1.480204399e+01,5.843853934e+01,5.990599127e+01,7.716040300e+01,4.626870004e+01,4.865526995e+01,1.996830196e+01,4.625290134e+01,1.840361236e+01,7.661230442e+01,1.091331399e+01,6.170016920e+01,8.323179232e+01,3.697183097e+01,3.702942821e+01,9.964862711e+01,8.700630652e+01,6.130179824e+01,9.236197621e+01
