v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87
2.884016509e+01,1.804579649e+01,2.277927964e+01,3.839044324e+00,5.837420143e+01,7.857318088e+01,9.085788264e+01,6.319504721e+01,4.176866080e+01,1.544122920e+01,2.108881349e+01,1.682449754e+01,2.277392260e+01,4.461762922e+01,7.587497965e+01,6.558372165e+01,8.638294731e+01,1.258147360e+01,8.363867078e+01,4.179510166e+01,6.599919341e+01,2.274910736e+01,4.229887609e+01,4.709809132e+01,8.341646669e+01,9.036517464e+01,4.416302334e+01,8.603971722e+01,5.149604306e-01,4.326313629e+01,2.721587359e+00,3.882779347e+01,5.797135359e+01,2.764699332e+01,4.041235837e+01,6.578795143e+01,7.516652628e+01,1.703621598e+01,5.722029987e+01,5.389146098e+01,4.637778837e+01,4.574253633e+01,8.981203047e+01,2.264602870e+01,3.137272280e+01,9.246378947e+01,6.910297629e+01,6.646423886e+01,6.997061542e+01,9.082715502e+01,2.245504729e+00,5.382491482e+01,9.731370193e+01,5.384693098e+00,4.489411024e+01,6.017230008e+00,4.991712515e+01,4.272131902e+01,1.278114706e+00,2.798575534e+01,3.031110984e+01,9.438461092e+01,4.688676603e+01,7.393629366e+01,4.490719072e+01,5.800248002e+01,6.045688395e+00,1.897832247e+01,8.899440963e+00,7.211683075e+01,9.134945848e+01,8.322356965e+01,9.961538416e+01,1.268682730e+01,4.384279350e+01,1.855805272e+01,4.507718524e+01,3.499647888e+01,9.526419294e+01,6.334559598e+01,1.469412123e+01,7.953292257e+01,3.378126087e+01,5.848031407e+01,7.586237184e+01,3.216151102e+01,1.240861202e+01
3.000807511e+01,5.716509865e+01,4.049637947e+01,9.624025838e+01,2.844697861e+01,3.249816849e+01,2.035397735e+01,7.056395029e+01,6.271642798e+01,7.441945870e+01,2.944325977e+01,1.543380111e+01,9.968119017e+01,9.683901208e+01,3.310920750e+01,9.761762365e+01,2.370124340e+01,3.047765286e+01,6.283555200e+00,4.267006026e+01,5.028752296e+01,8.085429140e+01,7.678638174e+01,8.307657871e+01,1.953405101e+01,9.996485255e+01,8.332153444e+01,8.895978600e+01,5.568214422e+01,6.285214573e+01,1.488481378e+01,9.656937661e+01,8.866838120e+01,4.916193376e+01,8.842073978e+01,9.211997439e+01,7.605712096e+01,7.569842978e+01,5.176275775e+01,1.831180335e+01,4.775696065e+01,8.919111054e+01,8.046699467e+01,4.279529382e+01,5.594165086e+01,1.818952352e+00,3.027771197e+01,6.831813703e+01,9.433361956e+01,2.328089556e+01,2.520960128e+01,9.376770939e+01,5.962368150e+01,7.279917941e+01,8.775925940e+01,6.550319360e+01,2.398298099e+01,8.548676241e+01,7.689972508e+01,4.675682931e+01,4.970565064e+01,1.777822757e+01,7.021649494e+01,9.563611730e+01,1.462976170e+01,9.384084549e+01,8.755438749e+01,7.518172054e+01,7.749766035e+01,9.783695288e+01,6.977600259e+01,1.099545191e+01,3.747722523e+01,2.309995465e-01,6.960944663e+01,2.640275006e+01,3.879888543e+01,4.098814285e+01,7.431503949e+01,8.958256047e+01,8.980332714e+01,8.183464292e+01,2.139665939e+01,8.630680503e+01,6.435437075e+01,5.366789422e+01,4.047032365e+01
6.256026429e+01,8.569626382e+01,7.774561812e+01,8.856471971e+01,7.322057558e+01,6.379981612e+01,9.745994828e+01,4.164417720e+01,2.664434271e+01,1.262042841e+01,4.399942377e+01,2.005257322e+01,4.529515897e+01,2.063183914e+01,7.148180320e+01,7.035560623e+01,2.796902137e+01,6.268488801e+01,5.021254583e+01,6.986035613e+01,2.502794026e+01,1.850209576e+01,2.240217204e+01,1.458474401e+01,2.223586827e+01,5.456448550e+01,4.096324757e+01,1.307131748e+01,4.076412033e+01,8.961455647e+01,9.985390580e+01,3.718303055e-01,7.469983681e+01,6.968102389e-01,5.824771891e-02,5.842349938e+01,4.248381619e+01,4.568738669e+01,4.531698768e+01,1.196339265e+01,1.570026197e+01,9.302286318e+01,3.394462861e+01,6.571379651e+01,8.298977626e+01,4.207109889e+01,5.064786800e+01,9.861970099e+01,7.679222747e+01,6.857681107e+01,2.774216530e+01,1.348064678e+01,5.552127427e+01,1.381666863e+00,4.608531325e+01,1.099097391e+01,5.225160313e+01,5.251084660e+01,6.962936486e+01,5.927786268e+01,2.718589026e+01,8.617228287e+01,5.423909293e+01,4.067976534e+01,3.246997025e+00,4.665752884e+01,6.534000641e+01,9.159738743e+01,1.200749533e+01,4.484585168e+01,9.706004912e+01,6.670687797e+01,2.814498030e+01,8.828295296e+01,2.967225300e+01,1.198787420e+01,6.974098500e+01,9.740996719e+01,2.632929916e+01,2.027248399e+01,7.951066562e+01,3.661030653e+01,3.013587713e+00,7.103059902e+01,3.375622247e+01,7.165993801e+01,2.824131194e+00
5.347241294e+01,2.772842656e+01,6.051709026e+01,7.354583666e+00,5.557545568e+01,2.564195545e+01,1.066292382e+01,6.582563412e+01,9.223964443e+01,9.108336466e+01,6.545825222e+01,1.980022817e+01,5.374137682e+01,8.650332040e+01,6.846863101e+01,8.485951239e+01,4.340552733e+00,2.299308538e+01,1.910264663e+01,6.830045790e+01,2.136542337e+01,6.582401398e+00,2.508710377e+01,9.736967339e+01,8.867312418e+01,3.563570421e+01,2.070963363e+01,3.049915651e+00,3.207886871e+01,4.111634601e+01,7.023715580e+01,1.474341863e+00,1.854909622e+01,5.399371685e+01,5.093780458e+01,8.696258495e+01,9.644382479e+01,6.277281716e+00,3.509848369e+01,1.505515853e+01,7.441698994e+01,4.539062366e+01,9.460689888e+01,4.521714195e+01,6.398524492e+01,4.779650917e+01,5.196837417e+01,5.142497949e+01,7.010762752e+01,4.375266885e+01,1.062292229e+01,1.010614811e+01,4.452112273e+01,7.725693274e+01,2.570212015e+01,1.784383707e+01,7.117351296e-02,8.232472393e+01,3.561087029e+01,9.846892352e+01,9.355550868e+01,9.651266353e+01,7.346205963e+01,9.407328014e+01,5.886543609e+01,5.416861565e+01,2.326317746e+01,9.216972650e+01,2.405159144e+00,5.950992141e+01,7.897192516e+00,6.645529306e+01,1.793160770e+01,8.480453855e+01,3.700360102e+01,6.282568502e+00,2.257545482e+01,6.249942415e+01,6.459986083e+01,8.797006480e+01,8.233512341e+01,7.874212756e+01,1.123652616e+01,7.484096788e+01,3.499268865e+01,6.545027760e+01,9.245824278e+01
8.353004978e+01,9.975591047e+01,1.208927001e+01,5.294368054e+01,3.503849691e+00,5.601709434e+01,7.269979696e+01,1.581612240e+01,5.372054020e+01,2.609104202e+01,3.891206142e+01,5.844768361e+01,2.661972804e+01,9.222965466e+01,4.735055698e+01,9.569159532e+01,9.705185737e+01,4.158592430e+01,8.276696194e+01,4.682290636e+01,3.987893609e+01,7.185078587e+01,4.350232752e+01,4.056863876e+01,9.619889971e+01,4.468329491e+01,1.548778061e+01,6.017046836e+01,4.328708186e-01,1.368141912e+01,3.713924845e+00,4.304663159e+01,7.793532126e+01,3.562509370e+01,6.794348713e+01,3.873788400e+01,9.651545511e+01,6.727593575e+01,8.262565541e+01,2.076013989e+01,7.522103580e+01,8.332788990e+01,9.203931908e+01,5.238074286e+01,2.320424523e+01,3.591201298e+01,7.504826322e+01,8.682556783e+01,2.696897573e+01,8.261552929e+01,6.269201466e+01,1.111581544e+01,1.674753132e+01,4.739811863e+01,3.453109676e+00,4.744990249e+01,8.705258341e+01,8.420379341e+01,3.973988672e+01,8.913720248e+01,6.391412526e+01,1.727835226e+01,3.973104799e+01,4.280544201e+01,2.680906193e+01,1.040438970e+01,6.253659903e+01,3.506641155e+01,7.072359856e+01,7.959192812e+01,1.533791261e+01,3.160019804e-01,2.772210813e+01,9.758123771e+00,1.806301128e+00,6.742706487e+01,6.422808655e+01,5.181290717e+01,1.802553656e+01,9.278688698e+01,1.901776557e+01,2.664468668e+01,7.289399657e+01,1.849587131e+00,4.378853037e+01,4.549280083e+01,6.343610264e+01
9.537654237e+01,1.508038301e+01,4.993357024e+01,7.280282811e+01,3.863323121e+01,5.232597984e+00,4.519145420e+01,4.790377338e+01,1.092453393e+01,2.820345797e+01,9.429322648e+00,4.821229167e+01,2.356140834e+01,9.408446476e+01,9.696209905e+01,5.759007114e+01,9.425068663e+01,2.482144754e+01,7.829507598e+01,2.938486830e+01,6.054960846e+01,7.228876713e+01,5.485349653e+01,6.673795348e+01,4.294691903e+01,6.141244370e+01,2.390017779e+01,4.781778516e+01,3.382373771e+01,7.723068197e+01,2.904509261e+01,3.352851215e+01,9.058464471e+01,5.400693244e+01,8.312572493e+01,7.361925279e+00,7.087895834e+01,4.410291504e+01,9.174987245e+01,8.570243308e+01,3.470071447e+01,6.598912260e+00,9.294710025e+01,5.111790816e+01,8.951260634e+01,8.137111612e+01,3.162567102e+01,7.130685847e+01,8.701037976e+01,6.427875246e+01,9.446304602e+01,3.369825508e+01,8.561172499e+01,8.344916700e+01,7.742238353e+00,4.834063281e+00,7.514233037e+01,7.779894270e+01,9.440347022e+01,3.603746867e+01,8.156951031e+01,4.315738612e+01,4.026449217e+01,1.438440322e+01,6.171814202e+01,5.379410188e+01,8.495648221e+00,1.078316826e+01,6.804653914e+01,4.995652266e+01,1.219616439e+01,8.912173038e+01,9.387485291e+01,2.593961537e+01,2.557191572e+01,2.362268283e+01,3.720228444e+01,4.751692039e+01,6.097235931e+01,2.644684067e+01,5.614075759e+01,9.591123441e+01,7.395416756e+01,4.705598694e+01,1.883360875e+01,6.321435265e+01,4.219450074e+01
5.113709122e+01,2.810930580e+00,8.675037705e+01,9.078356467e+01,9.425055094e+01,1.426917263e+01,8.901355861e+01,3.872840844e+01,9.012379506e+01,9.145521193e+01,6.621162895e+01,1.011533179e+01,5.093115663e+01,7.407164678e+01,4.091004194e+01,2.428786021e+01,8.862659568e+01,1.062280464e+00,8.608410490e+01,6.856820281e+01,7.352584393e+01,5.440054341e+01,4.460935703e+01,2.225703120e+01,5.312636952e+00,6.853391542e+01,3.623481921e+01,6.629770647e+01,2.301774798e+01,9.402684878e+01,9.577883897e+01,4.625239026e+01,2.693227770e+01,1.647206474e+01,4.253077041e+01,2.892407171e+01,7.893299177e+01,2.915384796e+01,6.288214885e+01,8.683092513e+01,5.503653152e+01,5.250116813e+01,8.675454686e+01,4.889471985e+01,7.665662504e+01,4.860367920e+01,3.353133333e+01,8.360447521e+01,3.638370612e+00,9.327422408e+00,8.884571543e+01,5.863956620e+01,8.651318493e+01,9.148414430e+00,1.202362520e+01,2.461407341e+00,8.562607512e+01,5.183836963e+01,3.965695209e+01,8.484779850e+01,6.989526177e+00,5.962883479e+01,3.261244120e+00,4.584220946e+01,7.827432914e+00,4.469853092e+01,5.358010879e+01,6.786258611e+01,9.008593013e+01,3.804173680e+00,8.203770399e+01,1.347079885e+01,4.117298322e+01,9.746590123e+01,8.245392916e+01,7.007580958e+01,1.285215890e+01,9.221055434e+01,4.893838564e+00,1.250197674e+01,3.820189294e+01,3.108624077e+01,4.001903661e+01,1.757680252e+01,7.709678092e+01,6.848444359e+01,9.424115944e+01
6.019058302e+01,3.875685281e+01,6.407585625e+01,8.683985611e+01,7.925465229e+01,9.662890887e+01,8.006137054e+01,6.110013650e+01,2.586821447e+01,9.112332636e+01,6.517623949e+01,5.164358292e+01,9.823360022e+01,1.085837031e+01,5.076015698e+01,3.511703524e+01,6.519062242e+01,8.283857180e+01,2.587689923e+01,4.222110590e+01,8.646354046e+01,6.187543041e+01,9.438362187e+01,9.857165252e+01,3.608867923e+01,9.470264843e+01,2.092200013e+01,2.406375569e+01,9.568470561e+01,5.717639110e+01,5.688943910e+01,6.182647512e+01,2.434461519e+01,8.092796499e+01,4.557527693e+01,9.751790874e+01,8.558796534e+01,2.647865529e+01,6.981713260e+01,8.988465495e+01,8.874442419e+01,5.543557435e+01,8.382231244e+01,6.723180625e+00,9.927498086e+00,7.125778199e+01,1.241579594e+01,8.399717345e+01,4.049635578e+01,9.776706574e+01,6.306476610e+01,4.102879361e-01,3.961341866e+01,4.907249955e+01,8.365248975e+01,9.051682985e+01,3.033526666e+01,9.461233112e+01,4.145774372e+01,2.669484594e+00,4.475844081e+01,2.357244126e+01,6.914394969e+01,6.810544972e+01,4.983365892e-01,9.198434276e+01,8.511683368e+01,9.408160087e+00,1.061489096e+01,8.908954486e+01,2.892751763e+01,2.939418435e+01,9.779301530e+01,7.684385382e+00,2.951417167e+01,1.094885484e+01,1.694819484e+01,8.066897258e+01,6.930460308e+01,9.560300501e+01,5.237197750e+01,3.362969624e+01,6.683635081e+01,8.826606636e+01,3.112294078e+01,6.170015082e+01,6.826703168e+01
1.077168951e+01,5.526256285e+01,9.971895563e+01,1.286794484e+01,6.477016848e+00,1.724957751e+01,9.970866280e+01,9.907662706e+01,5.399134013e+01,2.236613101e+01,7.349701991e+00,7.624699913e+01,6.012151994e+01,8.334335602e+01,3.856881398e+01,2.689939660e+01,5.071883601e+01,6.153636838e+01,5.656509871e+01,8.898854297e+01,5.267401023e+01,3.028363312e+01,4.324979539e+01,9.447573698e+01,3.125157803e+01,9.784645218e+01,4.979182417e+01,4.467118381e+01,2.351994763e+01,9.898883695e+01,8.143394973e+01,6.994534809e+01,8.602953398e+01,2.992317853e+01,6.149986458e+01,8.748974865e+01,5.309234488e+01,1.734435840e+01,8.259775517e+01,1.299463406e+00,2.106539021e+01,8.387184885e+00,1.901661409e+00,6.568923521e+01,8.567294229e+01,3.065890777e+01,2.547072438e+01,3.318270047e+01,2.418855592e+01,5.580387278e+00,6.540881149e+01,7.172889955e+01,5.118762749e+00,3.921651613e+01,6.995812650e+01,2.309171186e+01,4.017919356e+01,7.422317116e+01,8.486234769e+01,5.274196473e+01,4.154803584e+01,9.907069484e+01,2.877487203e+01,4.032724435e+01,1.271979724e+01,4.855696773e+01,3.048166009e+01,2.547112936e+01,9.516078485e+01,8.285862285e+01,9.350682348e+01,1.268364524e+01,4.401571851e+01,9.284816229e+01,7.383510438e+00,9.675046123e+01,7.625194360e+01,4.552427073e+01,6.821142903e+01,3.757369810e+00,2.867658529e+01,7.102107436e+01,2.621065538e+01,9.419484979e+01,8.403118582e+01,7.005447310e+00,8.922927057e+01
6.716870875e+01,4.932803292e+01,2.180398473e+01,4.009532227e+00,6.866666834e+01,8.412375318e+01,9.891873028e+01,3.771370079e+01,3.031235859e+01,4.343746032e+01,9.098193493e+01,3.758658781e+00,1.355386456e+01,6.999139524e+01,4.799975936e+01,7.004885203e+01,4.432469864e+01,4.505777008e+01,7.793872300e+01,4.787116599e+01,7.832045095e+01,1.969068295e+01,4.816701934e+01,4.293728768e+01,8.079790950e+01,6.114836216e+01,6.624498867e+01,5.530027465e+01,4.019846067e+01,6.599086908e+01,8.350481100e+01,7.927585516e+01,8.003910095e+01,5.844820010e+01,5.529705979e+01,6.999335808e+01,9.560762948e+01,4.056018112e+01,9.483863960e+01,9.933167301e+01,6.156486745e+01,4.734949395e+01,9.068190346e+01,9.606440743e+01,1.874056973e+01,4.318743025e+01,1.051876507e+01,3.450461163e+00,1.641578169e+00,1.803869459e+00,7.333988487e+01,5.985312406e+01,7.966352696e+01,4.154155417e+00,9.578476964e+01,5.907403675e+01,8.106522643e+01,7.968436768e+00,1.047510687e+01,7.403767329e+01,3.298604559e+01,2.217289171e+01,4.232221056e+01,5.909142453e+01,7.822361044e+01,2.342684758e+01,5.004420930e+01,4.599855965e+01,7.577138470e+01,6.306559698e+01,3.704694650e+01,2.450703199e+01,8.258952538e+01,2.608093097e+01,8.226517286e+01,4.212270787e+01,4.246381028e+01,1.276338100e+01,3.427142812e+01,7.887423825e+01,6.185269488e+01,7.204287332e+01,6.095537704e+01,5.515259242e+01,5.890265599e+01,5.600166030e+01,7.067212658e+01
1.982405465e+01,6.613513463e+01,8.387995209e+01,4.548483569e+01,4.031607418e+01,7.301343581e+01,4.240521278e+01,4.073631855e+01,4.690479872e+01,4.469856602e+01,6.473069914e+01,5.163022881e+00,3.167151933e+01,6.628335281e+01,6.596935238e+01,1.382406680e+01,8.421482287e+01,8.207096587e+01,8.973631833e+01,4.698926033e+01,7.624353397e+01,7.484881333e+01,3.112885283e+01,2.205970739e+01,6.847936177e+01,1.224763757e+01,2.118072929e+01,6.065282948e+01,3.272134598e+01,8.349277625e+01,8.882211748e+01,3.279165341e+01,4.504642348e+01,9.353388590e+01,6.286345597e+01,2.789556133e+00,9.926543064e+01,6.003311315e+01,4.801559607e+01,7.116655093e+01,3.539495115e+01,4.552371145e+01,2.503727855e+01,3.274201095e+01,9.796039940e+01,7.330732721e+01,2.358171854e+01,7.253339793e+00,3.035752657e+01,6.674921099e+01,3.367404234e+01,7.954039604e+01,5.783695239e+01,5.455672770e+00,6.029288156e+01,9.124003507e+01,8.833853166e+01,3.605907081e+01,1.309397763e+01,9.349929611e+01,8.732255786e+01,3.981574294e+01,5.070000298e+01,3.899667738e+01,7.665626499e+01,2.756854865e+01,9.440317384e+01,1.092358209e+01,5.545702005e+01,2.497520299e+01,2.380946138e+01,2.335885825e+01,6.362419655e+01,7.860604938e+01,4.960640238e+01,2.959892321e+01,4.857137283e+01,3.531973904e+01,5.888340256e+00,7.152455840e+01,7.891891916e+01,6.939062186e+01,2.550642053e+01,2.292611649e+01,2.047486685e+01,3.630154427e+01,9.499845124e+01
4.386666865e+01,1.776262452e+01,1.811559373e+01,5.112451324e+00,4.531151746e+01,2.396206007e+01,3.883778869e+01,1.311119934e+00,5.319093957e+01,2.253112072e+01,9.381169259e+01,7.301942636e+00,2.607505281e+01,9.295255307e+01,9.143934617e+01,2.392534644e+01,4.978381883e+01,8.086726750e+01,8.682075006e+01,1.446761406e+00,1.779578403e+00,2.232350792e+01,3.576606908e+01,9.803869503e+01,8.034363839e+01,3.507230171e+01,4.081217704e+01,5.317830247e+01,5.403162142e+01,9.354872066e+01,6.786051508e+01,5.122096443e+01,7.248073803e+01,4.574528371e+01,8.822141443e+01,5.450605971e+01,3.488287571e+01,7.210005602e+01,3.303627820e+01,8.037263819e+01,7.892925941e+01,1.426876679e+00,7.404730611e+00,9.222895636e+00,7.945211912e+01,4.376702784e+01,2.623149518e+01,1.380650610e+01,4.618770070e+01,7.199587283e+01,8.060894842e+01,5.889569939e+01,6.552466421e+01,4.636477028e+01,2.854610879e+01,9.633777731e+01,6.927709101e+01,2.987703982e+01,8.600922083e+01,5.549655106e+01,3.251593645e+01,2.055684271e+01,3.366556869e+01,5.631683043e+01,5.939028907e+01,4.235928550e+01,2.716955816e+01,6.574789038e+01,6.915949114e+01,5.511145057e+01,1.575882755e+01,5.943971023e+01,4.129723482e+01,2.349153548e+01,8.748189732e+01,6.153284441e+01,4.298712627e+01,8.592805758e+01,4.898212794e+01,6.329372228e+01,8.871177680e+01,1.021166714e+01,9.196343085e+01,2.925912334e+01,3.368128093e+01,4.102103023e+01,3.814640621e+01
6.954926961e+01,4.899393041e+01,7.077979786e+01,4.668030036e+01,3.722313192e+01,2.034678451e+01,8.136829997e+01,9.311898670e+01,5.769272454e+01,4.923174013e+01,8.628843041e+01,5.551163550e+01,9.364686481e+01,1.257474145e+01,8.179167261e+01,9.706688459e+01,9.738803079e+01,7.865759992e+01,2.564821351e+01,9.699572616e+00,1.630422324e+00,5.730515036e+01,4.107359311e+01,9.205627772e+01,8.783046510e+01,8.284789705e+01,5.332523054e+01,5.305239385e+01,8.025497769e+01,4.451955116e+01,3.321156626e+01,7.230563908e+00,8.873841300e+01,1.849453314e+01,9.135621007e+01,8.684785547e+01,8.656299047e+01,6.569747552e+01,6.969132202e+00,1.115460089e+01,6.420837531e+01,1.076913393e+01,5.972410078e+01,9.485227245e+01,2.814453308e+01,7.401911920e+01,9.469989749e+01,5.762343719e+01,6.502916348e+01,4.109454032e+01,6.079178615e+01,6.370873760e+01,4.057108286e+00,2.513873346e+01,6.729433906e+01,3.431745426e+01,8.980329793e+01,2.396277198e+01,8.166340514e+01,6.683950009e+01,5.887589759e+01,1.156951908e+01,2.667124438e+01,4.440211274e+01,3.927750373e+01,3.299507603e+01,4.892564099e+00,9.530907102e+01,1.328350151e+01,8.679242060e+00,3.800782422e+01,4.953821947e+01,8.142595340e+01,6.613542340e+01,6.947335040e+01,2.946921270e+01,2.352080524e+01,8.441398688e+01,3.475635056e+01,6.475850564e+01,2.973637380e+01,1.277777056e+01,6.325006680e+01,1.979095377e+01,3.825367961e+01,1.025653243e+01,4.915752631e+01
7.422827032e+01,7.148848901e+01,9.998835085e+01,1.507283671e+01,7.392303770e+01,9.812641282e+01,2.237398716e+01,5.054336961e+01,1.164621372e+01,8.300120867e+01,3.138159346e+01,2.474610538e+01,9.767526365e+01,8.118907463e+00,8.946892414e+01,9.993748745e+01,8.786694173e+01,3.593586273e+01,6.039353912e+01,6.775963571e+01,5.035785768e+01,1.912012253e+01,9.268694225e+01,7.204028779e+01,2.493118373e+01,8.978852610e+01,7.717607403e+01,4.389392419e+01,3.624183649e+01,2.139160077e+01,1.419689648e+01,6.671511691e+01,2.565278227e+01,5.510894024e+01,5.343256118e+01,5.243651244e+01,2.547466870e+01,5.096058456e+01,3.245468523e+01,6.560227859e+01,1.734163666e+00,1.691207213e+01,4.084300863e+01,8.664081715e+01,4.411581330e+01,1.147213250e-01,6.427307887e+01,5.625102290e+00,3.661207197e+01,8.028946585e+01,6.985493842e+01,3.228423032e+01,3.721065135e+01,2.346953401e+01,8.219839320e+01,6.724084535e+01,6.088303002e+01,9.984323664e+01,4.484555490e+01,4.503291627e+01,9.070199343e+01,6.213737566e+01,4.478069680e+01,8.108909246e+01,7.050945532e+01,6.346959553e+01,7.545682693e+01,5.164157072e+01,2.222575009e+01,1.173264169e+01,4.706159633e+01,9.180446493e+01,1.310284682e+01,5.022099070e+01,1.522628099e+01,8.230913519e+01,1.397201345e+01,5.115730524e+01,1.488744609e+00,3.421341517e+01,9.862780268e+01,4.946819281e+01,4.926024288e+01,7.766757953e+01,6.557187441e+01,1.263909538e+01,7.020158393e+01
6.274089123e-01,4.725978443e+00,7.575265633e+01,3.255581768e+01,2.972071287e+01,8.048103535e+01,5.191362805e+01,2.092207834e+01,7.072816469e+01,6.349208329e+01,2.545336739e+01,5.983095096e+01,5.167250757e+01,8.369039165e+01,8.778267446e+01,1.237107048e+01,6.014274980e+01,4.213492760e+01,3.301801585e+01,5.598087918e+01,2.892287183e+01,5.851429647e+00,9.560272682e+01,5.111296978e+01,3.645207165e+00,1.509649219e+01,6.757763163e+01,9.010614663e+01,4.470894892e+01,5.379114956e+01,2.610466456e+01,1.731903441e-01,9.174773347e+01,3.270062029e+01,3.009078051e+01,4.302073954e+01,6.594793210e+01,9.444071212e+01,3.412268241e+01,8.881626280e+01,6.959441559e+01,8.864503118e+01,4.206466409e+01,9.750210214e+01,8.061934953e+01,2.060031011e+00,7.655638677e+01,8.297861468e+01,9.624886646e+01,8.304710714e+00,4.794773520e+01,6.535184673e+01,7.161811609e+01,8.026390115e+01,1.074688980e+01,2.482658952e+01,4.115753133e+01,2.714813678e+01,8.272858872e+01,1.660826409e+01,6.272904016e+01,3.549709254e+00,1.241456157e+01,3.475089122e+01,4.312808197e+01,4.071335309e+01,3.203317435e+01,9.466588240e+01,1.596799818e+00,8.454185525e+01,5.755336281e+01,7.578109373e+01,8.661784457e+00,3.303296088e+01,3.799942547e+01,8.880022555e+01,3.447800492e+01,7.034535074e+01,9.201884999e+01,2.385076597e+01,1.177096205e+01,8.781670500e+01,1.300857337e+01,9.857865488e+01,9.081317121e+01,9.209159483e+01,1.575338385e+01
5.867312860e+01,1.601807579e+01,5.301412336e+01,5.045409888e+01,7.872178824e+01,5.980609595e+01,8.785512661e+00,7.480373858e+01,1.592990425e+01,8.707296263e+01,6.734224206e+01,5.699544861e+01,1.485425395e+01,5.345394070e+01,7.815830684e+01,1.476091301e+01,5.313004969e+01,2.898141400e+01,7.197982712e+01,3.123858939e+01,9.605873020e-01,8.050521333e+01,5.023290761e+01,5.464357780e+01,2.361100022e+01,8.117664608e+01,5.310652340e+01,6.692201913e+01,1.972117402e+01,7.251773586e+01,6.130635419e+00,4.875533834e+00,2.411378681e+01,9.701128655e+00,3.445107987e+01,6.028283800e+01,5.298450119e+01,4.317022107e+01,6.712712047e+01,6.707285183e+01,4.110796652e+01,7.176107163e+01,3.580082316e+01,2.461438189e+01,9.664024263e+01,9.631027474e+01,1.607805506e+01,2.982884672e+01,1.861409872e+01,5.020674290e+01,4.253732614e+01,5.269345752e+01,6.731511887e+01,7.556258169e+01,9.453909736e+01,1.942851349e+01,2.379718178e+01,8.067454575e+01,7.988511896e+01,1.974250459e+01,4.252811573e+01,6.994097903e+01,9.309878699e+01,8.192395443e+01,3.980017962e+01,4.613086235e+01,6.429308855e+01,4.525626196e+01,8.660224214e+01,4.817125378e+01,5.018849841e+01,7.137188881e+01,1.032886169e+01,7.534316966e+01,2.306745850e+01,8.928173471e+01,9.255305331e+01,5.339935330e+01,2.618432786e+01,7.852978455e+01,5.752714878e+01,8.669143000e+01,6.614398436e+01,4.622678640e+01,6.644540610e+01,1.816971283e+01,5.807263814e+01
5.702280331e+01,2.142230084e+01,5.684647400e+01,2.702451596e+01,7.439288095e+01,5.302418268e+01,3.669710899e+01,8.388430040e+01,1.751825333e+01,5.736466507e+01,6.231987956e+01,6.717170600e+01,2.670450686e+00,3.772117411e+01,8.802182458e+01,5.893181030e+01,8.466911998e+01,4.286895857e+01,6.949259296e+00,1.622241426e+00,9.035564492e+01,1.368568332e+01,1.331451249e+01,2.609766615e+00,4.323750105e+01,2.753338085e+01,8.371024330e+01,5.923761080e+01,9.862765154e+01,9.018331599e+01,9.381209242e+01,6.294079016e+00,3.532235169e+01,9.298702144e+00,2.928152671e+01,9.470307774e+01,8.548006781e+01,3.263364688e+01,5.293298749e+01,5.518174120e+01,5.189225260e+01,3.122395345e+01,5.618853207e+01,5.195433255e+00,7.746494214e+01,8.056315744e+01,2.491469503e+01,4.756361927e+01,4.872767716e+01,5.794644612e+00,2.307968235e+01,8.400610944e+01,8.622047741e+01,7.590878622e+01,5.137995667e+01,1.486710473e+01,2.538565680e+01,8.418271346e+01,7.338499109e+01,4.487059461e+00,1.416292339e+01,6.031558146e+01,1.984761956e+01,6.285341347e+01,1.790101989e+01,5.124956448e+00,2.964144155e+01,2.294973603e+01,2.879955005e+01,6.017241498e+01,8.229736036e+01,2.731909599e+01,1.201170969e+01,6.754818647e+01,1.880853473e+01,1.032231088e+01,9.518276183e+01,5.844909516e+01,6.286190695e+01,4.185734687e+01,7.014677310e+01,6.272634138e+01,3.505020408e+01,1.372195158e+01,6.514552098e+01,3.254303021e+00,6.952702001e+01
