v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99
1.523278689e+01,3.588870267e+01,2.596925549e+01,1.287352681e+01,2.497253092e+01,2.401181849e+01,9.963578846e+01,5.898672684e+00,4.612554260e+01,4.414805573e+01,1.798559183e+01,2.867307610e+00,5.375661577e+01,6.146683412e+01,1.203137028e+01,9.318337834e+01,8.745142250e+01,7.407784215e+01,5.268919556e+01,7.527371328e+01,8.489376775e+01,3.621027817e+01,1.017372121e+01,5.071341181e+01,4.433904109e+01,5.481471434e+01,1.305409181e+01,3.174813608e+01,7.685163708e+01,7.054590772e+01,2.417007608e+01,5.538313637e+01,2.987223514e+00,2.564547495e+00,1.618743344e+01,2.483841011e+01,8.951836862e+01,6.665568852e+01,6.898349975e+00,2.447067711e+01,3.040684939e+00,9.978838312e+00,4.826497481e+01,5.950117517e+01,2.373278414e+01,2.734901197e+01,7.821719514e+01,3.536581266e+00,7.561514198e+01,3.721818508e+01,3.160771879e+01,9.932783041e+00,6.222312750e+01,6.063210752e+00,6.253339558e+01,9.716803138e+01,3.701775505e+01,6.380203472e+01,9.971845232e+01,1.579257288e+01,2.740012674e+01,7.576836609e+01,9.479458543e+01,4.478594739e+01,4.625728068e+01,4.455342062e+01,6.652402889e+01,4.802459107e+01,5.577835444e+01,6.619605632e+01,3.426049891e+01,1.161621675e+01,5.635812677e+01,1.945040166e+01,2.132525367e+01,6.008490011e+01,4.081849811e+01,8.917518254e+01,5.506134512e+01,1.909739882e+01,2.346529560e+01,9.658738122e+01,2.787646083e+01,7.689130692e+01,9.666545071e+01,9.977693878e+01,7.358202777e+01,3.817156132e+01,3.087709748e+01,1.133195249e+01,7.024177300e+01,9.874399963e+01,7.620842425e+00,5.535723969e+01,9.870517424e+00,1.013939166e+01,5.452475474e+01,7.531082774e+01,2.073410105e+01
5.350334317e+01,6.612076004e+01,9.867153067e+01,1.318899617e+01,2.747173505e+01,9.119144396e+01,4.923833044e+01,4.857684049e+01,6.591655692e+01,9.366601299e+01,1.067484451e+01,4.488825069e+01,9.151858488e+01,9.521577679e+01,5.804582625e+01,9.797023166e+01,2.863829531e+01,5.716756059e+01,2.986079981e+01,4.807496717e+01,6.734049478e+01,1.166593262e+01,4.780935866e+01,3.491321736e+01,9.657476013e+01,2.992202470e+01,1.350771310e+01,3.368524529e+01,7.863727901e+01,5.339057703e+01,1.759520089e+01,7.294782479e+01,5.218897815e+01,7.115975554e+00,6.785116929e+01,4.254621078e+01,1.348977367e+00,4.920505489e+01,8.427351175e+01,7.646856640e+01,3.340195370e+01,8.602670179e+01,2.200740357e+01,9.562778627e+01,3.533806466e+01,4.228217547e+01,3.369906798e+01,1.147157178e+01,6.726418416e+01,9.867946393e+01,4.323511869e+01,1.494619245e+01,1.872644466e+00,4.824543680e+01,3.380529138e+01,3.651496057e+01,3.187860063e+01,5.726370936e+01,8.751938218e+01,4.280159232e+01,1.555571742e+01,5.776323582e+00,1.146053212e+01,1.500408787e+01,2.556723178e+01,2.200393670e+01,9.568339003e+01,6.117192470e+01,3.845158610e+01,6.419851026e+01,5.016653016e+01,2.701937157e+01,6.473127786e+01,2.873258987e+01,8.692056900e+01,3.031454923e+00,9.855044011e+01,4.658886459e+01,1.830362912e+01,3.771814799e+01,5.574321492e+01,9.177705275e+01,9.877660463e+01,8.864686505e+01,4.566426689e+01,2.313282493e+01,8.893421823e+01,8.738639144e+01,2.773667741e+01,9.503705905e+01,6.593405406e+01,8.769534515e+01,5.045924387e+01,8.737108705e+01,4.342363783e+01,4.233924466e+01,7.141333039e+01,1.546379513e+01,4.061379682e+01
9.707082985e+01,6.958217753e+01,6.083604003e+01,3.186071557e+01,8.197630232e+01,3.447482512e+01,7.033857160e+01,7.820709717e+01,8.113473131e+01,7.792174972e+01,5.030127180e+01,7.819808926e+01,7.308043886e+01,6.199126575e+01,6.053630671e+01,8.989557983e+01,2.027201584e+01,7.745094201e+00,5.771348540e+01,4.196263992e+00,2.123100898e+01,7.385461257e+01,9.921248988e+01,2.942914200e+01,1.504386352e+01,8.186105800e+01,6.700444498e+01,4.593960933e+01,5.153038592e+01,2.283677854e+01,2.299021338e+01,9.547821143e+01,1.782494892e+01,4.185764751e+01,7.696205331e+01,3.890678367e+01,6.505891910e+01,8.571199043e+01,4.603280959e+01,2.469721877e+00,8.350563473e+01,7.630247617e+00,3.524703254e+01,7.442231960e+01,9.142606859e+01,2.768371117e+01,8.981963903e+01,9.861698602e+01,9.520408001e+01,5.401828530e+01,7.658057230e+01,9.903149128e+01,3.707096517e+00,7.350557896e+01,1.884317345e+01,7.640328731e+01,8.918177838e+01,4.747984781e+01,1.188385237e+01,3.023114150e+00,3.606614850e+01,2.588851570e+01,9.034927187e+01,1.625603519e+01,2.615690272e+01,1.855647918e+01,9.793654577e+01,1.908450013e+01,6.761425757e+01,1.367016558e+01,3.333771764e+01,3.082193027e+01,5.428252512e+01,2.597485247e+01,7.622122280e+01,9.709518317e+01,5.346270853e+01,7.398366427e+01,6.825609768e+01,5.855381740e+01,7.887131204e+00,5.504807084e+01,3.662250180e+01,7.224948476e+01,1.610846415e+00,7.091637845e+01,2.860532992e+00,4.616849326e+01,3.986170490e+01,8.145058985e+01,6.212534768e+01,8.464894919e+01,4.675464826e+00,2.997812803e+01,2.354152859e+01,9.518746114e+01,1.452875580e+00,1.714211023e+01,3.230542559e+01
4.470707257e+01,8.526779367e+01,2.918906693e+01,9.089740304e+01,1.761516722e+01,3.312887432e-01,5.617194470e+01,7.974983255e+00,1.089419888e+01,6.639070361e+01,5.238976822e+01,6.774596312e+01,9.366594595e+01,4.386887189e+01,2.403903927e+01,4.823319812e+01,2.215982948e+01,4.558632849e+01,8.416725124e+01,9.777654212e+01,1.705303863e+01,6.173209394e+01,3.578333568e+01,6.555862661e+01,1.384373378e+01,9.480353668e+01,3.290911084e+01,6.408669035e+01,8.161781085e+01,3.335917821e+01,9.840219702e+01,1.354503736e+01,6.883324825e+01,8.153594194e+01,9.222716803e+01,5.662976269e+01,3.048959991e+01,8.114080013e+01,1.448682272e+01,2.772845178e+01,5.869680089e+01,9.094286882e+00,1.458862956e+01,8.894106229e+01,5.916389575e+01,5.245217665e+01,8.577930845e+01,6.583436616e+01,4.374437570e+01,7.798124524e+01,1.308620289e+01,3.444723232e+01,8.736587945e+01,5.788411125e+00,9.557783079e+01,2.147104973e+01,8.509608339e+01,5.490884372e+01,8.934443580e+01,6.551884374e+01,8.175845835e+01,3.113405917e+00,7.436294054e+01,1.857105089e+01,1.081914698e+01,4.947521394e+01,2.611936326e+01,8.267233164e+01,5.964199806e+00,6.675428079e+01,9.495124896e+01,2.390575552e+00,9.249963571e+01,7.731142752e+01,3.736780347e+01,8.347081304e+01,4.594473397e+01,3.400587864e+01,7.179423970e+00,4.165992239e+01,8.064679999e+01,5.169804666e+01,4.484797329e+01,4.112603718e+01,6.027152937e+01,9.709507729e+01,7.142790100e+00,8.948063007e+01,1.443978722e+00,7.750281956e+01,4.929607610e+01,3.029585536e+01,8.510624745e+01,1.310836164e+01,7.265447797e+01,4.311480259e+01,4.758417602e+01,5.579677232e+01,2.130976762e+01
1.670480102e+01,6.181517748e+00,1.559697917e+01,8.812556955e+01,3.367287609e+01,6.319509782e+01,7.264410293e+01,7.180300052e+01,3.882911703e+01,7.575493650e+01,9.706906291e+01,2.728945285e+01,7.842213087e+01,2.465204246e+00,2.137811176e+01,4.842549751e+01,9.521579459e+01,5.439836103e+01,1.907707259e+01,1.371930264e+01,3.024905202e+01,9.074734787e+01,8.534773423e+01,3.121609585e+00,5.438323958e+01,2.208531318e+01,1.379736656e+01,1.436749686e+01,5.684812226e+01,2.024298874e+01,6.889170659e+01,1.092047962e+01,5.978388774e+01,6.033726841e+01,3.952449876e+01,1.262639323e+01,4.379769423e+01,6.551483024e+01,5.660808925e+01,8.070752974e+00,4.007507150e+01,2.694450540e+01,7.532783797e+01,4.473955313e+01,8.057948603e+00,7.143535835e+01,3.416780321e+01,8.094509354e+00,4.193073376e+01,8.769455591e+01,8.124711575e+00,1.901066392e+01,8.549224526e+01,4.597722672e+01,6.019856925e+01,5.298604528e+01,6.957208972e+01,4.762397193e+01,5.579964764e+01,8.014336797e+01,4.748068725e+01,1.940273115e+01,9.184241358e+01,1.480353007e+01,1.634700574e+01,6.095526590e+01,4.835469125e+01,9.361794398e+01,1.043649904e+01,4.888029313e+01,1.372508563e+01,7.733628325e+01,9.536572454e+01,5.361021108e+01,9.745500823e+01,6.097975795e+01,6.456001784e+01,2.877900686e+01,7.234511053e+01,2.634577522e+01,8.916248270e+01,3.673593350e+01,7.509043864e+01,7.884818583e+01,2.099705400e+01,3.672480631e+01,3.402505645e+01,9.685714769e+01,1.005309487e+01,1.088325361e+01,5.852726922e+01,5.590919042e+01,7.254050580e+01,3.526165214e+01,3.729818749e+01,3.417193584e+01,5.884712507e+01,4.568773791e+01,6.970693306e+01
5.027133682e+01,3.660565957e+01,7.547310695e+01,8.951349820e+00,9.293610049e+01,2.705048139e+01,5.860827986e+01,8.086680929e+01,3.413506602e+01,7.409479037e+01,5.220189645e+01,7.204328700e+01,8.752063178e+01,9.898066285e+01,9.127680012e+01,5.327816240e+01,3.682874689e+01,6.605054679e+00,7.400465346e+01,2.428166140e+01,8.333049752e+01,7.234970967e+01,7.392386867e+01,4.314991532e+01,1.477485303e+01,4.671421124e+01,5.576160799e+01,4.703400609e+01,8.891164787e+01,9.666559347e+01,7.820833994e+01,3.300668476e+01,1.194283629e+01,8.038430943e+01,7.497900825e+00,6.771441176e+01,7.575745353e+01,9.953713884e+01,2.206717344e+01,7.550707325e+00,2.725291988e+01,9.431836097e+01,4.002017606e+01,6.080678698e+01,1.115211707e+01,4.563880298e+01,9.667400766e+01,4.789311964e+01,7.575168288e+01,9.058151269e+01,3.853634713e+01,6.630665275e+01,8.297125708e+01,6.872646810e+01,4.459729878e+01,8.720090002e+00,8.077935537e+01,1.068615962e+01,1.837384411e+01,5.334420198e-01,9.534896752e+01,7.296002344e+01,6.466997318e+00,6.854157753e+01,5.900687004e+01,1.967803108e+01,1.520533639e+00,5.329495219e+01,2.299863890e+01,5.919248595e+01,5.878406077e+01,4.664787871e+01,6.786025191e+01,3.362576735e+01,7.423978890e+01,1.681069920e+01,7.525047294e+01,9.185005572e+01,5.991588439e+01,9.905367329e+01,4.665193790e+01,2.396013297e+01,7.286450140e+01,1.606354948e+00,4.383498392e+01,6.295713796e+01,2.673078402e+01,1.235837378e+01,6.257540730e+01,5.120974968e+01,1.434013194e+01,9.466465174e+01,7.530661134e+01,1.901074856e+01,4.953251583e+01,4.376674570e+01,6.839709543e+01,1.066930866e+01,1.979772333e+01
8.805991103e+01,4.865424731e+01,1.269474003e+01,7.550583590e-01,7.061887033e+01,5.162534304e+01,3.081995649e+01,7.941962966e+01,1.175198406e+00,3.429011948e+01,7.133825914e+01,5.319709924e+01,2.040917797e+01,1.705335797e+01,1.595241134e+01,1.572226654e+01,2.657337474e+00,4.635868054e+01,9.075019851e+01,7.029397834e+01,3.906148909e+01,8.190656971e+01,2.107109740e+01,5.576354808e+00,7.723025959e+01,4.503989881e+01,7.732612922e+00,1.286783064e+01,3.033766596e+01,4.412015288e+01,6.054228342e+01,4.704955766e+01,6.652770168e+01,6.326149154e+00,3.881285397e+01,3.786296044e+01,7.789425226e+01,4.171814342e+01,7.103814200e+01,5.852510549e+00,7.366944072e+01,5.321489348e+01,6.661397675e+01,2.205381474e+01,4.224105707e+01,7.174031643e+01,7.955784736e+01,5.121006280e+01,3.906448020e+01,3.562552236e+01,4.489782649e+01,2.093912653e+01,5.007164227e+01,4.217140409e+01,2.677120159e+00,1.057328968e+01,5.087368207e+01,3.473780280e+01,8.426216001e+01,2.580231451e+01,6.698826324e+01,9.994597718e+00,8.388698298e+01,3.338237872e+01,6.485553592e+00,4.348886080e+01,6.091458071e+01,3.175715419e+01,5.277693453e+01,7.294065841e+01,4.957565542e+01,4.897904280e+01,2.712443511e+01,6.295974053e+01,2.830183707e+01,9.062584156e+01,3.278503462e-02,5.012433608e+01,5.938164854e+01,9.311747260e+00,2.322522874e+01,5.830221501e+00,2.102517521e+01,9.239053487e+01,7.825825651e+01,5.096348511e+01,6.008883733e+01,1.890002524e+01,8.530925427e+01,5.634981923e+01,7.037675920e+01,8.678663250e+01,6.979919064e+01,9.834301809e+01,6.048031817e+01,3.381434629e+00,5.559689812e+01,3.308735764e+01,4.433397201e+01
2.574992129e+01,1.677162402e+01,1.813862017e+01,1.495621682e+01,1.868083033e+01,7.634055591e+01,8.017061042e+01,9.812852789e+01,9.989982161e+01,6.966098987e+01,9.507796997e+01,9.031783084e+01,7.157510388e+01,4.598137554e+01,6.345283177e+01,9.979370320e+01,4.458060903e+01,4.569128623e+00,7.671226905e+01,8.667457363e+00,7.142144695e+01,2.443147047e+01,9.712571002e+01,9.118508047e+01,6.853807743e+01,4.021389985e+01,1.737548848e+01,4.738007508e+00,3.229607030e+01,2.894987526e+01,7.145879986e+01,4.855291802e+01,4.780497989e+01,1.754745414e+01,3.087345699e+01,7.837736090e+01,8.619565084e+01,2.949430192e+01,3.398591639e+01,3.620476447e+01,2.315876869e+01,2.300921820e+00,5.885993326e+01,2.880632521e+01,3.558055459e+01,1.694994573e+01,5.259386967e+01,3.048441558e+01,6.900887134e+01,3.844630786e+01,7.290555633e+01,3.530314933e+01,8.893168465e+01,7.645903131e+01,9.475951455e+01,8.466386351e+01,9.133309565e+01,8.500381160e+01,2.667653157e+01,6.824508534e+00,4.580193093e+01,6.120905557e+01,2.801726572e+01,3.153547933e+01,1.120474129e+01,6.528081333e+01,5.081855392e+01,3.321395355e+01,9.812980915e+01,8.639166794e+00,3.352117975e+01,3.620046294e+01,7.237603990e+01,3.827281393e+01,3.059874841e+01,8.584636263e+01,8.238747474e+01,1.865787952e+00,5.276596557e+00,8.043659406e+01,1.855131586e+01,4.083851932e+01,7.162312216e+01,7.083635646e-01,3.866395134e+01,6.788318132e+01,8.779753709e+01,7.326784753e+01,1.243165562e+01,2.029150716e+01,1.624392599e+01,4.242483635e+01,7.204923981e+01,3.711312988e+01,1.855862245e+01,3.095984821e+01,2.227785467e+01,3.994828903e+01,7.902463721e+01
9.085582333e+01,8.244854698e+00,3.212819536e+01,9.808097035e+01,8.654299019e+01,2.613204104e+01,1.981059888e+01,7.513511688e+01,7.729843865e+01,9.643389799e+01,2.730592311e+01,6.782919361e+01,4.878004227e+01,4.979888815e+01,7.568029662e+01,7.801989334e+01,3.923806123e+01,6.069287184e+01,3.681360541e+01,5.847402287e+00,3.492184385e+00,9.140302726e+01,5.755091849e+00,8.216460706e+00,3.747139262e+01,8.192731693e+01,6.295556153e+01,2.862889780e+01,7.605474801e+01,9.626058827e+01,6.321154608e+01,5.804811054e+01,4.598097671e+01,8.246538786e+01,6.304874762e+01,4.790799830e+01,8.440255692e+00,1.186703497e+01,6.251385720e+00,7.439902497e+01,2.706519567e+01,3.407104782e+01,5.087897862e+01,4.030563650e+01,3.360774062e+00,6.042034157e+01,7.628963819e+01,1.680288845e+01,2.645391009e+01,6.159699238e+01,8.328542819e+01,4.506855237e+01,2.880889038e+00,9.126291794e+01,1.932664953e+01,6.015111092e+01,6.796913913e+01,3.011850344e+01,5.218770885e+01,7.266230513e+01,9.692395128e+01,1.248399246e+01,4.376369396e+01,2.076569176e+01,9.073732609e+01,6.505319044e+01,2.437026006e+01,7.184271642e+01,6.181869461e+01,6.912376909e+00,1.564814286e+01,4.266737799e+01,4.531236209e+01,6.551730121e+01,9.334311946e+01,9.313824375e+01,3.343369389e+00,3.416332419e+01,5.626521621e+01,4.958154029e+01,9.678274178e+01,4.126773666e+01,5.443475269e+01,4.035498073e+01,1.003509391e+01,9.154192195e+01,9.145974117e+01,7.635332406e+01,9.708727845e+01,1.141154391e+01,7.407869292e+01,4.462403534e+01,3.626787587e+01,8.763719199e+01,7.889054487e+01,4.083993408e+01,8.065058513e+00,8.708069290e+01,6.511995588e+01
7.975253017e+01,2.607490236e+01,2.685899703e+01,9.483447289e+01,7.441928024e+01,6.225445236e+01,6.902165530e+01,5.035272206e+01,1.497054503e+01,2.847786254e+01,6.380212403e+01,2.130271678e+01,1.538900051e+01,7.151006205e+00,5.607822786e+01,4.729920362e+01,4.935875571e+01,5.795461362e+01,9.629115198e+01,5.436918513e+01,7.175914648e+01,2.808952311e+01,4.526054506e+01,4.492663684e+00,9.046067608e+01,6.694803632e+01,1.760543117e+01,1.190584962e+01,5.536498364e+01,5.103248794e+01,9.903586294e-01,4.619589470e+01,3.659908891e+01,8.453087424e+01,7.896429478e+01,5.245940258e+01,9.419711343e+01,5.563006012e+01,6.636527367e+01,2.715323134e+01,9.052510932e+01,5.719436993e+01,3.992713753e+01,4.748165924e+01,2.193987324e+01,5.276025926e+01,4.098740224e+01,1.477122014e+01,1.260821288e+01,1.938465639e+01,2.650194365e+01,9.377908089e+01,3.485610814e+01,5.301036052e+01,3.851667057e+01,4.416751585e+01,8.711748508e+00,8.770958462e+01,9.442491088e+01,2.120880954e+01,6.816998406e+01,3.801364423e+01,1.634074964e+01,5.839808097e+01,9.926867715e+01,8.910327624e+01,8.662814451e+01,8.965317993e+01,2.676664928e+01,2.223015020e+01,7.193510020e+01,9.359909073e+01,1.049291980e+01,8.624300083e+01,7.270759852e+01,7.909867932e+01,1.817397790e+01,2.542706262e+01,5.799850751e+00,4.441963613e+01,1.590088527e+01,3.878182760e+01,4.345883859e+01,6.937586010e+01,3.258789003e+01,8.141783995e+01,4.836252265e+01,9.604772816e+01,3.838555801e+01,8.557373305e+01,2.388246965e+01,3.979541084e+01,1.921090207e+01,4.321037094e+01,2.304052123e+01,6.982837594e+01,9.125915099e+01,2.557025274e+01,5.266875779e+00
2.423274525e+01,4.006296323e+01,8.129148784e+01,6.433216220e+01,5.231069081e+01,8.780298715e+01,6.111581274e+01,4.691827764e+01,2.733106817e+01,1.724417519e+01,5.677073658e+01,4.850431531e+01,7.510761941e+01,4.891325982e+01,4.058478978e+01,2.615484972e+00,1.089213224e+01,2.837442218e+00,3.419579626e+01,8.461314324e+01,9.847820037e+01,8.816108420e+01,2.826524118e+01,6.086166049e+00,9.517011293e+01,9.823962539e+01,7.512467897e+01,2.899993362e+01,1.804739337e+01,4.484206716e+00,9.021778582e+01,7.310266571e+01,1.415704621e+01,7.017446975e+01,6.318067902e+01,9.104675121e+01,7.833525682e+01,4.707404240e+01,6.756473710e+01,9.153333712e+01,2.457568489e+01,2.543552128e+01,7.461596360e+01,3.073630893e+01,9.641337383e+01,8.640134747e+00,3.780364472e+01,9.386321377e+01,7.947616698e+01,5.410488208e+01,5.104650352e+01,4.912243396e+00,7.324017558e+01,2.648853167e+01,4.969013354e+01,8.742832065e+01,9.401026539e+01,6.492861291e+01,8.595472679e+01,3.367464572e+01,6.058919073e+01,5.879585369e+01,8.216267395e+01,1.579998292e+01,2.506533408e+01,2.630837341e+01,5.954639079e+01,8.113150127e+01,7.252070956e+01,2.023541981e+01,4.633176134e+01,7.007723791e-03,8.076592039e+01,6.238164629e+01,1.779176637e+01,3.001068134e+01,2.709764036e+01,8.718680254e+01,8.942811082e+01,5.805395426e+01,4.072426655e+01,1.142621449e+01,7.295250002e+01,9.223655824e+01,4.498544836e+01,8.427554697e+01,6.200005209e+01,6.120896908e+01,2.939737370e+01,6.351014726e+01,3.966498696e+01,5.625016057e+01,1.762469218e+01,6.426065913e+01,8.599272778e+01,3.851690675e+01,1.286420305e+01,2.774072760e+01,1.371182584e+01
5.906240696e+01,4.334261372e+01,6.522054493e+01,3.550409061e+00,5.400563583e+01,6.420366434e+01,9.888725805e+00,3.125947439e+01,1.914551391e+01,8.685545307e+01,3.646663873e+00,2.377333516e+01,2.003069569e+01,1.106256116e+01,5.088009390e+01,2.429662276e+01,9.956668505e+01,8.670263559e+00,6.148615151e+01,3.038785191e+01,8.318883551e+01,5.230173880e+01,3.557601483e+01,7.427193529e+00,2.439587989e+01,7.858002399e+01,8.831894288e+01,9.991209773e+01,1.214471668e+01,7.632354796e+01,2.655954947e+01,7.980232587e+01,7.010586828e+01,9.348313493e-01,6.577755232e+01,2.027964466e+01,2.844769347e+01,3.885346100e+01,2.392965149e+01,5.310549582e+01,3.742679350e+00,5.815432166e+01,1.075282207e+01,7.626178287e+01,3.047240471e+01,5.803444674e+01,8.198833950e+01,9.749786709e+01,2.615219204e+01,4.729955530e+01,8.497107820e+01,3.192639635e+01,8.716835150e+01,9.057208720e+01,2.060246415e+01,7.658790991e+01,4.742424595e+01,5.246657982e+01,5.626514355e+01,1.753516551e+01,8.117284847e+01,1.977644664e+01,7.941885757e+01,1.680316789e+01,1.893327972e+01,3.753991053e+01,4.998226923e+01,3.154019458e+01,9.118628995e+00,6.071941641e+01,7.160456759e+00,7.622724139e+01,8.467019952e+01,3.807241799e+00,1.995679421e+01,9.729521680e+01,5.231419859e+01,4.190722949e+01,3.254722257e+01,7.484566310e+01,5.904849877e+00,4.314889040e+00,4.429027428e+01,2.867143169e+01,8.302247309e+00,8.339209402e+01,2.186744131e+01,2.101543830e+01,1.200256673e+01,6.160899619e+01,6.949337953e+01,5.108270392e+01,2.934936802e+01,5.035492007e+01,3.040686284e+01,9.915677453e+01,3.436340349e+01,2.056393181e+01,2.735836303e+01
5.997724166e+01,5.622734920e+01,5.684804458e+01,2.028348348e+01,3.329724208e+01,1.563396844e+01,2.743277520e+00,4.616134456e+01,5.853723701e+01,7.041070376e+00,9.053280989e+01,7.368797107e+01,4.633305401e+01,1.385016468e+01,5.394671252e+01,7.637769688e+01,2.731466685e+01,2.365398868e+01,6.057707028e+01,8.079500983e+01,7.073587176e+01,5.394364992e+01,7.285476282e+01,6.443884860e+01,7.364904860e+01,2.280992994e+01,5.895990120e+01,1.784713751e+01,3.214593095e+01,7.905062920e+01,6.622490750e+01,3.734200248e+01,8.991724730e+00,9.823977858e+01,2.852362083e+01,5.978217507e+01,2.630587388e+01,5.538612921e+01,4.665244094e+01,9.252293702e+01,5.891941753e+01,9.004689233e+01,3.144384778e+01,4.337743914e+01,1.950522334e+01,3.936884139e+00,3.705300253e+01,1.116335605e+00,9.825862807e+01,8.265190109e+01,2.344794033e+01,7.436548302e+00,6.007822192e+01,1.058614505e+01,5.906002186e+01,4.348251442e+01,6.509268931e+01,7.649365268e+01,5.638910746e+01,7.320395176e+01,6.594495172e+01,5.988779665e+01,4.211851262e+01,3.044476453e+01,3.227205253e+01,6.510356315e+01,5.693529680e+00,3.080103883e+01,3.199154695e+01,3.011411738e+01,2.130626707e+00,3.137548406e+01,9.389481742e-02,2.468556841e+01,5.025615640e+01,3.686348382e+01,3.188897030e+00,2.284898977e+01,2.611033937e+01,5.584353648e+01,5.455485356e+01,5.150698759e+01,6.655627555e+01,4.328507690e+01,4.280463349e+01,2.864509890e-01,8.544823833e+01,3.326619731e+01,8.044509893e+01,3.228886016e+01,7.739575605e+01,7.528364829e+01,3.923769329e+01,2.792160951e+01,7.857489659e+01,2.031964608e+01,1.093760433e+00,1.695942532e+01,2.853500396e+01
5.562737350e+01,8.951696225e+01,5.160708630e+01,9.657584716e+01,9.098986622e+01,5.955186854e+01,8.702987084e+01,4.848738385e+01,7.061586326e+01,5.201001439e+01,8.156984747e+01,6.151860459e+01,1.385967068e+01,1.679930628e+01,5.030874385e+01,3.880478224e+01,3.093361549e+01,2.837715985e+01,2.192230907e+01,3.356776762e+01,6.289096051e+01,1.032907681e+01,3.522354996e+01,9.870567986e+00,7.697747682e+01,6.199892446e+01,7.548625059e+01,5.873806493e+01,6.797781394e+01,6.782708676e+01,6.346693312e+01,5.407559775e+01,1.222336651e+01,7.681690663e+01,2.426990761e+01,2.501885303e+01,6.949053823e+01,1.775602754e+00,8.107158969e+01,4.067747033e+01,6.252629806e+01,9.617610200e+01,9.842860127e+01,5.330472894e+00,1.914338588e+01,1.927482323e+01,3.950883120e+01,1.088325853e+01,6.044863085e+01,5.758812982e+01,1.343250431e+01,1.102137002e+01,9.609999242e+01,5.586256367e+01,2.405645400e+01,4.107683281e+01,5.388195615e+01,6.215817814e+01,3.672317452e+01,7.998077331e+01,9.776869666e+01,2.153493446e+01,9.767231295e+01,2.394234627e+01,8.848700707e+01,3.627746476e+01,8.258639755e+01,3.250784196e+01,3.242295308e+01,9.767790147e+01,8.663541981e+01,1.897644055e+01,9.712869858e+01,2.684939457e+00,4.591326669e+01,2.614839270e+01,2.579553099e+01,7.655658319e+01,3.146357882e+00,8.883419738e+01,8.561654090e+01,1.253135267e+01,9.281854441e+01,7.139055810e+01,2.482172297e+01,2.488755712e+01,8.794425309e+01,5.830608582e+00,3.196737392e+01,8.479808099e+01,6.958814525e-01,4.192598011e+01,1.908479412e+01,2.083667446e+01,1.380256614e+01,4.904991827e+01,9.570099246e+01,1.965082312e+01,8.628658812e+01
1.373310277e+01,4.174515194e+01,5.445446222e+01,4.740002909e+01,9.319660207e+01,8.289025074e+01,8.865280679e+01,7.895765827e+01,1.140253674e+01,6.628761898e+01,8.197400014e+01,6.462465010e+01,5.907973016e+01,5.383586453e+01,4.030732405e+01,4.948159362e+01,6.451400572e+01,3.285488076e+01,5.471728288e+00,4.309907617e+01,7.298565496e+01,6.391912282e+01,1.395551292e+01,6.018550315e+01,5.092857089e+01,4.100644308e+01,3.360879462e+01,9.045477288e+01,2.474890567e+01,7.311801589e+01,8.393429344e+01,5.655470265e+01,5.851160237e+01,5.159483506e+01,7.207689078e+01,9.653795579e+01,5.321482421e+01,6.892856708e+01,9.562318282e+01,9.733989644e+01,5.628708055e+01,8.437199387e+01,9.564214591e+01,9.362220085e+01,1.730084150e+01,7.216997466e+01,5.417644343e+00,7.016667955e+01,7.593687687e+01,1.772714903e+01,8.457166148e+01,8.057611222e+01,7.633526025e+01,7.124397568e+00,4.246472860e+01,7.073280917e+01,8.686622025e+01,9.831599634e+01,3.710462098e+01,8.793962351e+01,9.957390305e+01,7.000400797e+01,6.636616937e+01,9.713297074e+01,2.118801802e+01,2.346888393e+01,9.742332006e+01,5.622673426e+01,5.941011533e+01,5.036454706e+01,7.181072206e+01,1.217992573e+01,3.011141211e+00,9.419174897e+01,8.049764284e+01,2.399489378e+01,8.975843778e+01,5.074715273e+01,9.474822142e+01,3.814235726e+01,3.985578179e+01,7.251534347e+01,5.350878026e+01,1.334598019e+01,3.094894613e+01,1.575283558e+01,7.497532537e+01,4.402337912e+01,9.652411111e+01,5.999156240e+01,8.750003091e+01,3.600766290e+01,4.386213003e+01,5.558636184e+01,3.328336610e+01,5.295149587e+00,8.295989617e+01,4.133116702e+01,3.552075534e+01
