v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80
2.093048196e+01,2.507261676e+01,5.692335191e+01,2.883692469e+01,6.272512469e+01,5.475444255e+01,3.281940077e+01,5.137437854e+01,4.754690447e+01,1.378344208e+01,6.012471071e+01,3.036361300e+01,9.860029074e+01,9.744103174e+01,9.299977993e+01,9.423249120e+01,2.911039047e+01,7.825578779e+01,7.719095383e+01,1.051913129e+00,7.369519146e+01,7.047227443e+01,5.024521978e+01,9.806800047e+01,7.333697989e+01,2.838926797e+01,6.315371768e+01,5.242710519e+01,2.049046914e+01,8.734984869e+01,5.658530456e+01,7.640353852e+01,6.652905538e+01,8.164402126e+01,3.304463802e+01,1.032738222e+00,1.975784941e+01,4.799690496e+01,7.193296572e+01,5.071034040e+01,9.098666771e+01,3.644826144e+01,8.160175569e+01,9.601747134e+01,3.847321624e+01,6.062224202e+01,3.623875930e+01,8.847381081e+01,9.814756043e+01,6.549014303e+01,2.231557383e+01,5.917072319e+01,8.293085030e+00,7.353348036e+01,7.455261747e+01,5.869112115e+01,8.787226654e+01,1.537476381e+01,5.008955629e+01,9.673773197e+01,8.087912215e+01,5.343723820e+01,8.185014857e+01,9.144143618e+01,5.255765076e+01,1.811635219e+00,4.609779656e+01,8.265605517e+01,7.259031224e+01,8.944649462e+00,6.013409927e+01,4.180898060e+00,5.297603011e+01,1.016810135e+01,4.516775608e+01,2.086427879e+01,4.959632353e+01,5.482299951e+01,3.420918166e+01,9.073764882e+01
8.989054914e+01,8.517154228e+01,6.146020338e+00,1.829284106e+01,2.005534658e+01,2.178371782e+01,5.634358418e-01,2.771534470e+01,7.407230284e+01,7.465546428e+00,7.886059703e+01,7.946411334e+01,3.803842428e+00,6.969940896e+01,6.339034222e+01,1.993791400e+01,6.011429156e+01,5.535957950e+00,5.484292649e+01,2.853991687e+01,6.495567088e+00,4.803192635e+01,3.672579372e+01,9.660384801e+01,7.930182462e+01,4.563564423e+00,9.673381969e+01,8.514325833e+01,4.418305871e+01,5.108041920e+01,1.072695734e+01,8.926623873e+01,5.060366037e+01,2.106693360e+01,8.591721757e+01,5.471095554e+00,4.334943188e+01,5.555502246e+01,4.832372768e+01,7.578263173e+01,3.241677783e+01,9.634206519e+01,1.946522295e+00,1.262102553e+01,7.534746928e+01,6.136321032e+01,7.314851272e+01,6.740523383e+01,3.454069132e+01,2.448403408e+01,4.745839296e+01,3.925503331e+01,3.772212271e+01,4.034123038e+01,9.945002779e+01,7.956319094e+01,8.660381622e+00,5.547963446e+01,5.371582093e+01,3.753264302e+01,2.557026067e+00,7.872495513e+01,3.997288137e+01,6.866818172e+00,1.199439017e+01,4.785623855e+01,2.124799835e+01,4.656298499e+01,6.507342037e+01,8.539878147e+01,1.595090621e+01,1.774628323e+01,5.641586777e+01,5.123298593e+01,3.973175614e+01,8.183921111e+01,2.602262964e+01,3.835385243e+01,5.321932968e+01,7.709375616e+01
9.878189016e+01,1.420410217e+01,5.633289312e+01,5.771719511e+00,8.744601584e+01,2.686168851e+01,6.858091887e+01,5.555704589e+01,6.757166700e+01,8.593007735e+01,6.711844246e+01,2.815692743e+01,6.540690017e+01,8.253331652e+01,7.572264932e+00,4.280391006e+01,6.379651075e+01,6.836657370e+01,6.019046082e+01,7.362839985e+01,5.146492801e+01,4.861535669e+00,9.379278546e+01,3.215614891e+01,2.363444424e+01,9.193748184e+01,6.358190227e+01,4.672767588e+01,4.747518656e+01,7.338133275e+01,7.612781251e+01,5.325049126e+01,2.790907860e+01,4.837404847e+00,4.477522406e+01,5.606661552e+01,5.038663334e+01,1.665416361e+00,8.587373459e+01,1.745656634e+01,5.452962354e+01,1.781091788e+01,5.573351216e+01,7.778899413e+01,5.308456292e+01,5.243156683e+01,3.420309139e+01,9.438376947e+01,9.960899380e+01,9.968722981e+01,7.808707319e+01,7.325186124e+01,9.879904138e+01,9.906036910e+01,8.281726442e+01,2.644092023e+01,5.540216825e+01,8.551337021e+01,4.993929467e+01,1.579783155e+01,6.096409399e+01,5.918952461e+01,4.103017590e+01,6.251947358e+00,4.432330138e+01,7.667288970e+01,8.684843154e+01,7.218799463e+01,9.746562871e+01,7.957701534e+01,1.285109729e+01,9.457666998e+01,9.994004777e+01,5.956827718e+01,3.643620910e+01,6.611986727e+01,9.948409802e+01,4.284596497e+00,3.197602980e+01,9.180085148e+01
7.497283246e+01,9.159534555e+01,9.457361281e+01,9.879237259e+00,9.910112903e+01,1.523478334e+01,8.257109145e+01,1.322744301e+01,5.443213171e+01,4.368220908e+01,4.991221936e+01,1.921221316e+01,7.268229683e+01,6.945197651e+01,8.788028573e+01,8.429935127e+01,9.912135590e+01,2.943052479e+01,2.789882860e+01,8.663416508e+01,6.629747009e+01,3.179496860e+01,9.540961018e+01,9.675423422e+01,3.044667568e+01,3.181759563e+01,9.683036342e+01,4.441857311e+01,8.942539922e+00,6.798778955e+01,7.174598937e+01,8.591373546e+01,4.035387272e-01,1.328745702e+01,8.995253160e+01,6.370776697e+01,9.175094536e+01,1.531403941e+01,3.623215117e+01,1.382378817e+01,4.414173835e+01,6.280719502e+00,9.472476899e+01,2.420766313e+00,2.354807368e+01,4.901697969e+01,5.773870086e+01,8.567468369e+01,6.690932358e+01,2.197947915e+01,3.501919578e+01,6.301457735e+01,3.021252905e+01,9.870118331e+01,3.074036779e+01,9.012448918e+01,9.032616367e+01,6.176771422e+01,5.445857687e+00,7.661218264e+01,4.456417755e+01,9.153268976e+01,1.641958563e+01,7.735365488e-01,9.592590683e+01,8.130747805e+01,7.329941596e+01,1.282675109e+01,4.060789003e+01,8.024686272e+01,4.773676390e+01,7.676062663e+01,1.686063286e+01,5.490791291e+01,8.215579580e+01,2.202212721e+01,7.065867003e+01,8.141603198e+01,8.410776833e+01,3.080738997e+01
6.975343217e+01,1.239515515e+01,3.062616832e+01,8.411372017e+01,9.097985292e+01,3.842381643e+01,4.642244353e+01,4.463885164e+01,5.312587488e+01,3.264075522e+01,4.617680037e+01,1.983707963e+01,2.351795590e+01,2.552113351e+01,6.615732467e+01,3.828054909e+01,4.444383138e+01,5.047779317e+01,3.434694037e+01,5.772091610e+01,2.283847520e+01,5.244722637e+01,4.564721505e+01,2.501346033e+01,2.001886990e+00,3.293051448e+01,3.821771720e+01,8.807476632e+01,3.286811888e+01,3.897160526e+01,5.391849689e+01,7.996149992e+01,7.943917142e+01,9.072388169e+01,9.805830386e+01,8.819959506e+01,1.746416312e+01,2.767332845e+01,5.791676183e+01,2.699752477e+01,2.862065708e+01,4.613408791e+01,7.570029637e+01,8.087175648e+01,7.459540991e-02,7.624822942e+01,3.556523962e+01,8.479312419e+01,7.361012896e+01,7.380711902e+01,6.279772001e+01,1.576441581e-01,9.673911753e+00,5.813228064e+01,7.348094367e+01,9.371503771e+01,2.918332308e+01,5.116573661e+01,4.529967908e+01,6.259249298e+01,6.746534863e+01,2.729896767e+01,9.250879586e+01,8.534783247e+01,2.075152470e+01,5.164928673e+01,3.605929829e+01,3.576048189e+01,7.700088472e+00,4.361948480e+01,3.983963139e+01,8.796519037e+01,9.964197191e+01,1.941211427e+01,3.525302627e+01,8.521677023e+01,2.227908765e-01,2.968386894e-02,5.348299291e+01,1.953367572e-01
3.746990110e+01,1.930272725e+01,5.624277656e+00,6.255663704e+01,7.781333765e+01,8.590112289e+01,5.854641871e+01,9.761340287e+01,3.935122977e+01,1.236537063e+01,4.679868106e+01,5.178596825e+01,8.667600866e-01,1.184949033e+01,5.085579083e+01,9.099793771e+01,5.623755235e+00,1.644538730e+01,1.855103269e+01,8.197819582e+01,9.540141086e+01,2.383860261e+01,6.731229390e+01,3.126602409e+01,9.856979362e+00,4.995321664e+01,1.427392878e+01,9.313702044e+01,1.175311239e+01,3.570791319e+01,8.969772372e+01,2.297369578e+00,4.650608902e+01,2.586700580e+01,2.499169327e+01,7.323025575e+01,9.957629190e+01,2.232478776e+01,6.133187601e+01,9.303366677e+01,5.654466804e+01,2.287455801e+01,8.066789255e+01,9.685758993e+01,4.694445951e+01,9.718679073e+00,5.121523526e+01,2.358794853e+01,9.215154743e+01,3.547675357e+01,9.037168707e+01,5.553182207e+01,5.967380887e+00,6.402749296e+01,4.546221301e+01,6.103108637e+01,2.968703219e+01,7.966594823e+01,9.809489768e+01,4.314919542e+01,1.852960304e+01,7.529570330e+01,2.232696682e+01,1.469768514e+01,5.565043141e+01,1.341742945e+01,7.280788639e+01,5.250889974e+01,7.720630637e+01,4.125116923e+01,9.316613109e+01,1.961480618e+01,3.826971304e+01,2.396101383e+01,7.671032158e+01,5.035062949e+01,2.371361258e+01,7.376559948e+01,4.247148349e+01,3.159344662e+01
2.183614036e+01,8.730510189e+01,1.137893570e+01,3.201100256e+01,5.318209417e+01,7.481315807e+01,2.472365979e+01,3.600713598e+01,8.739843605e+01,1.670076321e+01,5.374592432e+01,6.137619344e+00,2.011403269e+01,1.965677984e+01,6.473264305e+01,3.312369131e+00,5.633180922e+01,4.121584933e+01,2.208759586e+01,6.799780263e-01,1.102271964e+01,7.799089080e+01,6.959277716e+01,9.622953624e+01,2.397592120e+01,4.334552588e+01,7.353731842e+00,5.877139188e+01,4.211584382e+01,1.951295606e+01,3.282769751e+00,3.812774909e+01,6.204194776e+01,5.406832074e+01,8.247723553e+01,9.790409122e+01,3.096708096e+01,8.120303741e+01,6.989607539e+01,7.406812659e+01,3.124475302e+01,8.356383581e+00,6.652391187e+01,5.204631596e-01,5.884377359e+01,3.813044878e+01,9.342226877e+01,8.117421364e+01,5.120005753e+01,2.795955131e+01,5.852615686e+01,6.455288038e+01,6.302201513e+01,5.793634813e+01,8.101486719e+01,9.860870955e+01,3.113225087e+01,1.025760174e+01,4.663362357e+01,4.353177124e+01,8.214021573e+01,2.904309906e+01,8.514845089e+01,9.168449883e+01,3.274562902e+01,1.710285344e+01,1.912868033e+01,2.707356935e+01,1.369639777e+01,4.199943439e+00,4.623162316e+01,8.973716765e+01,2.761577487e+01,5.817439691e+01,1.223983066e+00,4.350234341e+00,5.738471878e+01,5.399503054e+01,7.445365648e+01,6.324342307e+01
4.381330426e+01,8.795811359e+01,7.718288862e+01,6.308683967e+01,4.197669379e+01,2.792079764e+01,1.263000037e+01,4.747234255e+01,1.063697224e-01,7.041112946e+01,8.793499470e+01,7.131927583e+01,5.423921575e+01,3.780529127e+01,2.399619128e+01,3.898439982e+01,2.109578068e-02,3.157722074e+01,1.181440527e+01,3.325443596e+01,2.348763765e+01,6.102218601e+01,7.204835572e+01,4.124145616e+01,1.100731059e+00,4.485494945e+01,1.408123700e+01,5.701028194e+01,2.248615307e+01,4.357726284e+01,2.016739119e+01,1.683225455e+01,7.887849166e+01,3.023452047e+00,4.295546881e+01,9.347630758e+01,2.117807071e+01,1.419461023e+01,2.732617051e+01,5.182865345e+01,6.729624287e+01,4.523013663e+00,2.475977505e+01,1.003018873e+01,5.099758031e+00,1.579973057e+01,9.428952451e+01,9.687965464e+01,6.546480372e+01,6.776773570e+01,8.313701179e+01,9.579248256e+01,4.124705506e+01,6.315576687e+01,9.575647871e+01,8.840268598e+01,2.261065328e+01,7.632289157e+01,5.480393583e+01,3.998073808e+01,3.485998323e+01,3.807854008e+01,6.345361466e+01,4.433402836e+01,7.151483354e+01,5.619062140e+01,4.962717078e+01,1.835400737e+01,2.242818216e+01,8.804341579e+01,9.790294888e+01,1.758579576e+01,3.096058586e+01,4.459878109e+01,9.999913620e+01,7.291682054e+00,2.657838272e+01,1.044248195e+01,2.958453954e+00,2.309733854e+01
9.810784494e+01,6.147651650e+01,9.693769258e+01,9.483973124e+01,4.613801990e+01,5.124525185e+01,4.675830289e+01,9.630528170e+01,4.623649385e+01,1.577922896e+01,3.568830538e+01,3.178041459e+00,5.972004756e+01,2.801072087e+01,1.839072322e+01,4.455077638e+01,8.696862160e+01,8.541878927e+01,4.453629304e+01,6.961844574e+01,4.216016668e+01,7.693286953e+01,8.469322327e+01,7.819543755e+01,4.346419212e+01,1.948368202e+01,2.943793027e+01,1.327555797e+01,5.202516863e+01,2.578168961e+01,9.757732392e+01,4.306757808e+01,8.339254564e+01,9.409029548e+01,3.077973302e+01,2.691343581e+01,3.844466877e+00,9.794152516e+01,7.640841060e+01,6.654056004e+01,5.485076834e+01,5.967585499e+01,9.566598618e+01,2.814686819e+01,4.051330653e+01,5.097811961e+01,7.881387595e+01,8.764334211e+01,2.138543332e+01,9.615204680e+01,9.066060744e+01,3.373723076e+00,9.585970809e+01,6.116148601e+01,5.616017977e+01,6.252322468e+01,4.516248132e+01,3.621077027e+01,1.816281725e+01,2.833250723e+01,4.621782391e+01,3.490513773e+00,1.270085845e-01,1.810143503e+01,6.356953622e+01,8.348898876e+01,9.043846032e+01,6.316723696e+01,7.023296833e+01,9.765962095e+01,5.962860805e+01,6.201103049e+01,5.144258055e+00,5.042245136e+01,5.606905762e+01,9.953935821e+01,8.530003008e+01,8.407811585e+01,3.436965832e+01,6.040738789e+01
2.055512194e+01,8.575935114e+01,6.784575419e+01,9.687008376e+01,4.813531712e+01,2.421146460e+01,3.782410535e+01,1.595865456e+00,5.364284900e+01,1.148847781e+01,3.362185954e+01,1.683291370e+01,8.728702145e+01,6.859583608e+01,3.088019025e+01,8.616883582e+01,9.035306597e+01,6.656714205e+01,6.676461674e+01,7.616887163e+01,2.108563135e+01,6.507654510e+01,2.727267120e+01,1.302627784e+01,1.265761785e+00,6.274110682e+01,6.958905909e+01,4.026440890e+01,9.799854498e+01,7.148118399e-01,4.536214233e+01,5.046649333e+01,1.654407175e+01,4.317931910e+01,3.316034513e+01,4.341353201e+01,1.290848600e+01,5.105990100e+01,7.297170055e+01,1.309633541e+01,8.917283427e+01,3.831144655e+01,5.142195136e+01,5.132421414e+01,5.978514684e+01,6.389924878e+01,4.949409512e+01,3.914865346e+00,2.412964406e+01,6.442954350e+01,7.814203614e+01,4.847869861e+01,6.655945900e+01,8.502338068e+01,5.906753253e+01,2.173384584e+01,7.400638237e+01,2.497249643e+01,7.919876252e+01,7.839839267e+01,5.368859693e+01,7.444879442e+01,6.866701868e+01,9.534964187e+00,2.501914207e+01,9.098312065e+01,8.025327533e+01,7.991813453e+01,9.155048120e+01,8.141493659e+01,2.299909209e+01,3.050998050e+01,5.309653540e+01,4.746795346e+01,7.018978966e+01,2.473668775e+01,6.896393176e+01,1.749668114e+01,4.418717329e+01,1.402167466e+01
4.449471719e+01,8.082023052e+01,6.416630091e+01,5.988352248e+01,6.699446235e+01,2.206139639e+01,4.915534095e+01,6.408756112e+00,4.211436144e+01,3.101973871e+01,1.223972039e+00,8.400408035e+01,8.018551545e+00,3.595637181e+01,1.638063283e+01,9.204504418e+01,8.645236180e+01,6.200698811e+01,9.767363990e+00,2.959637971e+01,2.313767196e+01,2.651247089e+01,7.392486224e+01,1.414440579e+01,6.671147497e+01,4.980121407e+01,5.853452304e+01,1.378863122e+01,5.510026647e+01,2.122689120e+01,6.757552852e+01,3.265803251e+01,7.440058876e+01,5.003863876e+01,9.540831078e+01,3.476133668e+01,5.736592663e+01,8.533495009e+01,5.775363091e+01,6.541599465e+00,9.887908061e+00,5.813576387e+01,8.194324052e+01,6.243507815e+01,6.901456544e+00,6.148964428e+01,4.797073761e+01,1.959770236e+01,7.679956755e+01,6.601841122e+01,3.270721041e+01,4.442249703e+01,9.141109304e+01,9.016081108e+01,2.173062032e+01,9.797203501e+01,7.545313527e+01,6.159563439e+01,1.165674233e+01,2.716443582e+01,3.945334540e+01,5.046138555e+01,6.824925928e+01,5.580604204e+01,3.981303063e+01,5.406648731e+01,8.910453564e+01,2.721813781e+01,5.566301197e+01,3.158259010e+01,5.818378099e+01,1.463045921e+01,6.768475492e+01,4.990624655e+01,5.762718722e+01,2.254386474e+01,4.632068175e+01,3.040910508e+01,1.757650991e+01,5.055530409e+01
3.668650191e+01,8.179619750e+01,9.890306686e+01,8.836794069e+01,9.020689819e+01,9.460872435e+01,7.376942508e+01,2.230444056e+01,9.702902023e+01,6.848111221e+01,5.987100016e+01,4.611679871e+01,5.062228167e+01,5.332473028e+01,2.570281420e+01,9.493744644e+01,2.219816873e+01,9.270020494e+01,8.211911829e+01,8.524214180e+01,5.118894649e+01,1.135407757e+01,4.245592217e+01,1.527029360e+01,1.650677218e+01,3.175466117e+01,8.567549812e+01,5.643475309e+01,6.171044927e+01,3.633012760e+01,3.447904070e+01,4.379690776e+01,9.802010757e+01,8.428691527e+01,8.594683999e+00,5.634231943e+01,3.428724463e+01,6.084629611e+01,8.354252957e+01,3.726296735e+01,7.538752405e+01,6.211965695e+01,1.514399145e+01,4.331785811e-01,5.427622829e+00,4.715775590e+01,9.807262173e+01,8.576661255e+01,1.418586067e+01,6.846054117e+01,4.435343726e+01,1.086051713e+01,7.159762880e+01,8.111076274e+01,9.203344753e+01,8.741676080e+00,4.471909812e+01,1.331328940e+01,7.454829688e+01,9.001565805e+01,5.940951371e+01,6.356519301e+01,8.790877331e-01,9.964475421e+01,4.664482312e+01,1.437272275e+01,8.877323090e+01,2.332229233e+01,8.385950631e+00,8.716411249e+01,2.269088187e+01,9.066481022e+01,9.152797832e+01,9.230429139e+01,1.805885051e+00,5.747353481e+01,8.120024076e+01,1.708122340e+01,6.950640514e+01,8.456152526e+01
4.855746535e+01,4.939424689e+01,3.185684276e+01,1.301570078e+01,9.472994542e+01,7.466512289e+01,7.091693562e+01,1.132581174e+01,6.195369986e+01,6.598124111e+01,7.647711996e+01,9.850863753e+01,1.456827482e+01,2.873724309e+01,1.282222304e+01,7.027573745e+01,1.827271786e+01,4.326167246e+01,8.260130786e-01,4.268803822e+01,6.516756379e+01,1.209657313e+00,8.029332023e+01,9.742048883e+01,4.146158609e+01,6.660556382e+01,1.194454567e+01,6.390303236e+01,9.899275111e+01,3.473035540e+01,5.715898785e+01,6.049535042e+01,6.714392453e+01,5.828264886e+01,6.394844391e+01,8.385217718e+01,4.236434056e+01,2.481085589e+01,5.303205634e+01,8.862823231e+01,7.842753328e+01,7.202867250e+01,4.056828675e+01,1.136737268e+01,3.070805414e+01,7.290140551e+01,1.426646671e+01,6.775502392e+01,4.068733676e-01,8.061499882e+01,7.683013422e+01,5.339434180e+01,5.703358267e+01,1.373443311e+01,9.046671094e+01,9.083482951e+00,8.944576370e+01,8.983376666e+01,5.666017260e+01,9.627768898e+01,7.355637305e+01,7.538235982e+01,7.673163771e+01,8.749252740e+01,2.551359754e+01,8.201286042e+01,9.670887646e+01,3.651871434e+01,1.654371805e+01,5.948794326e+01,5.855963180e+01,5.194439276e+01,6.228598203e+01,1.813338151e+00,7.340284569e+01,1.491031431e+00,6.922172744e+00,7.872651549e+01,6.240901378e+01,1.495051363e+01
1.206655553e+01,2.639932766e+01,3.396521768e+01,6.489662904e+01,9.248816434e+01,6.060784047e+01,8.266937342e+00,7.821365899e+00,2.330561497e+01,4.246107405e+01,2.915870338e+01,6.364676440e+01,5.685425433e+00,4.575481805e+01,4.673738126e+01,6.589314646e+01,5.491847215e+01,6.958106883e+01,7.353640205e+01,9.926823794e+01,4.254761783e+01,7.776815192e+01,6.650629367e+01,3.344251576e+01,6.651876465e+01,8.143678580e+01,9.452921922e+01,4.423990566e+01,2.399697901e+01,1.360945422e+01,5.141174462e+01,8.450485538e+01,8.364010683e+01,5.131632321e+01,7.805672039e+01,2.553889518e+01,8.537328734e+01,2.643686653e+01,4.999752935e+01,7.103535098e+01,3.331265573e+01,8.877507232e+00,3.901660605e+01,8.815262350e+01,1.183017689e+01,4.286366898e+01,2.397640361e+01,8.755864371e+01,8.429919457e+01,9.649530725e+01,4.794132526e+01,7.102111580e+01,1.357678868e+01,5.018225410e+00,7.603190854e+01,5.079310687e+01,2.330535692e+01,7.289796476e+01,6.999257288e+01,8.023080790e+01,7.360769978e+01,1.885396836e+01,2.047944197e+01,1.749682364e+01,1.368961048e+01,5.149928836e+01,9.477844375e+01,8.313442518e+01,7.098515353e+01,6.274647342e+01,9.594275897e+01,8.672777897e+01,6.236072938e+01,7.088222196e+00,7.710731462e+01,1.455081485e+01,7.285420904e+01,1.465054938e+01,9.915596089e+01,5.506904299e+01
5.880297628e-01,8.818542584e+01,2.290318515e+01,3.257917412e+00,2.209472178e+01,7.049121878e+01,7.125769399e+01,8.383151653e+01,4.568087815e+01,9.738264676e+01,7.439405144e+01,4.626022714e+01,5.305773338e+01,4.651058546e+01,6.353243496e+01,1.305222440e+01,7.687468837e+01,9.098507768e+01,2.481847525e+01,8.142535471e+01,3.201978808e+01,5.074531527e+01,4.822512251e+01,7.540488216e+01,1.942661990e+01,7.788640374e+01,9.972732472e+01,2.718254987e+01,2.792539830e+01,6.883969550e+01,2.104643499e+01,8.280606040e+00,3.152464558e+01,9.098796140e+01,2.171867106e+01,1.693793801e+01,4.250122836e+01,9.363947401e+01,6.240867353e+01,2.757555004e+01,3.568795141e+01,5.348276083e+01,3.140066286e+01,7.647830273e+01,3.547321286e+01,4.811158549e+01,6.732081540e+01,7.034427605e+01,8.000418692e+01,7.264620631e+01,3.422954339e+01,6.837399971e+01,9.518596632e+01,6.825434225e+01,2.104288589e+01,4.352852525e+00,9.748658809e+00,3.367501327e+01,1.774730843e+01,3.294231664e+01,7.581639059e+01,6.168646141e+01,8.575122790e+01,5.838106645e+01,6.886388530e+01,3.258525092e+01,5.668374229e+01,4.821916035e+01,6.690277016e+01,5.223125444e+01,4.823032901e+01,2.906932055e+01,6.293079473e+01,5.479359855e+01,7.421299921e+01,8.729760743e+01,6.132943934e+01,7.676444085e+01,3.833513865e+01,9.516876795e+01
6.806526438e+01,6.458134983e+01,3.277783656e+01,9.817245194e+01,8.974705624e+01,5.451560629e+01,7.961591828e+01,8.947779527e+01,9.602539036e+01,5.316040251e+01,3.921083877e+01,7.982442128e+01,6.300217521e+01,4.207139208e+01,1.045694881e+01,9.146941466e+01,8.566578740e+01,2.909054533e+01,3.055855688e+01,2.402972100e+01,9.405850862e+01,5.142904194e+01,3.099931529e+01,7.411870141e+01,2.212143988e+01,7.607028304e+01,5.044790258e+01,7.203542042e+01,2.060773986e+01,3.156826180e+01,8.875662682e+01,8.880203199e+01,5.184143696e+01,6.660761247e+01,2.058421644e+00,9.294664872e+01,2.520710874e+01,4.728171374e+01,3.444581851e+01,5.332880576e+01,6.574050018e+01,6.225733991e+01,9.302520002e+01,8.695621477e+01,3.557237947e+01,3.795607304e+01,4.131221320e+01,4.600866292e+01,2.196431162e+00,9.750058361e+01,1.846644158e+00,8.149517172e+01,5.588638226e+01,1.858832232e+01,2.924656964e+01,3.232297450e+01,5.989338177e+01,5.469856826e+01,9.269556583e+01,4.245660741e+01,9.323849174e+01,5.260855597e+01,4.792393782e+01,1.077673135e+00,1.758579997e+01,3.758201487e+01,9.703317928e+01,3.764067893e+01,8.385481145e+01,4.973294417e+01,5.218471782e+00,3.253266973e+01,2.366904254e+00,1.076421421e+01,6.168585059e+00,4.676090524e+01,5.840608113e+01,1.291593884e+01,9.787564591e+01,6.349793069e+01
2.670707594e+01,5.829943009e+01,6.534251730e+01,7.915345496e+01,7.581223485e+01,4.742158830e+01,3.362998289e+01,1.507315006e+01,6.695126454e+01,8.585522759e+01,6.195840341e+00,3.815228761e+01,7.409093147e+01,6.338549095e+01,5.397073923e+01,9.154219233e+01,2.278056068e+00,9.069949669e+01,2.440776978e+01,2.187944813e+01,4.401182476e+01,4.071756318e+01,6.005255302e+01,9.179728852e+01,2.891160153e+01,3.089570687e-01,3.000731984e+01,2.313273620e+01,5.448163379e+01,3.422710753e+01,8.814626042e+01,1.156549461e+01,9.185698691e+01,3.470174334e+01,7.805186561e+00,6.049557342e+01,4.056534652e+01,6.283730132e+01,3.003595049e+01,1.149326696e+01,6.850679789e+01,6.232351396e+01,6.635881029e+00,8.951836658e+01,3.811634684e+01,2.654812577e+01,6.691334392e+01,1.081085810e+01,1.311820840e+01,2.282324346e+01,4.073680713e+01,7.763095266e+00,6.294103545e+01,7.486598114e+01,5.451242110e+01,6.534275711e+01,1.109474536e+01,6.346948819e+01,7.014203185e+01,3.861734971e+00,9.017188776e+01,4.966532669e+01,7.329738170e+00,5.763282107e+00,5.654404275e+01,5.563299680e+01,3.516299524e+01,3.286887476e+01,7.710068988e+01,9.593836968e+01,5.110152058e+01,7.349561292e+00,9.353169649e+00,7.576941950e+01,3.747967663e+01,9.611191779e+01,3.174275117e+01,8.098399616e+01,4.325112782e+01,6.461949644e+00
7.026579545e+01,1.022287703e+01,6.682422717e+01,8.364074387e+01,5.507161533e+01,5.807660449e+01,9.856241963e+01,8.507823646e+01,1.180609624e+01,5.406272902e+01,3.284490843e+01,1.047991814e+01,2.531680335e+01,2.677519906e+01,9.580980812e+01,4.437279627e+01,4.685337231e+01,2.616265938e+01,7.833408683e+00,6.062516883e+01,9.039410842e+01,7.749347168e+00,6.277545134e+00,2.888996036e+01,5.033641397e+01,2.165081190e+01,8.214912365e+00,7.968900201e+01,7.230725130e+01,7.165634387e+01,8.311344127e+01,9.253590298e+01,6.875159908e+01,3.500801548e+00,1.475659803e+01,2.511842137e+01,5.880531306e+01,5.911644227e+01,9.990481603e+01,7.092610267e+01,6.613033531e+01,6.837108659e+01,4.173728531e+01,3.503906705e+01,6.312823462e+01,7.090490570e+01,3.890855169e+01,3.864692084e+01,3.556999938e+01,6.212758819e+01,7.462198118e+01,7.512283712e+01,9.525387348e+01,8.572145704e+01,8.062948293e+01,6.635931911e+01,8.298915552e+01,4.257367756e+01,3.668138594e+00,7.344336434e+01,1.987542019e+01,7.972007254e+00,3.981180162e+01,1.582741794e-01,3.618582032e+00,5.443778180e+01,2.035373484e+01,5.874809998e+01,6.881194321e+01,5.672027147e+01,9.645102444e+01,8.166182116e+01,4.827890140e+00,5.964564514e+01,2.702117284e+01,7.130554755e+01,7.326759916e+01,3.856334385e+01,6.705357826e+01,5.557003407e+01
7.567387590e+01,8.713414598e+01,7.796996138e+01,1.485761584e+01,5.326611687e+01,3.776547972e+01,8.370949790e+01,5.602196342e+01,4.933514342e+01,7.425445080e+01,4.007551223e+01,5.275496761e+01,1.322473043e+01,2.893664237e+01,6.435432755e+01,9.891149697e+01,1.630896213e+01,2.435145073e+01,8.966339509e+01,6.846635267e+01,9.652583982e+00,4.512361586e+00,3.784357343e+01,7.404143587e+01,5.589513723e+01,9.787574668e+01,9.465441262e+01,3.280892126e+01,9.073301522e+01,3.796511764e+01,4.947333544e+01,8.319698836e+01,4.986994227e+00,2.114160884e+01,6.947098499e+01,7.471496386e+01,4.929825362e+01,4.045394437e+01,6.966856743e+01,9.002056031e-01,4.181827930e+01,1.148778231e+01,8.402019348e+01,9.078385621e+01,3.666316310e+00,1.235340939e+01,3.813740805e+01,4.442135036e+01,7.388408115e+01,2.612632301e+01,7.076632636e+01,3.507606308e+01,1.714315835e+01,9.678427012e+01,3.829182415e+01,7.881431351e+01,2.075516459e+01,3.935163665e+01,2.030738473e+01,4.494937382e+01,2.491088171e+00,5.022681748e+01,9.326628972e+01,1.631887371e+01,9.368621302e+01,3.129222651e+01,6.086225742e+01,6.436295305e+01,8.668910912e+01,3.587848329e+01,4.958887946e+00,4.298429037e+01,1.504919674e+01,6.696172745e+01,2.742892190e+01,4.899824101e+01,1.225957047e+01,7.021695782e+01,7.434313960e+01,7.902945466e+01
