v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45
7.600920933e+01,3.836911946e+01,4.101022973e+01,5.860274771e+01,5.879801045e+01,2.385191124e+01,1.004703233e+01,8.839978460e+01,9.512707031e+01,9.678353425e+01,9.569533584e+01,7.891807749e+01,8.365063667e+01,9.324736538e+01,3.521416806e+00,5.875064066e+00,6.967113288e+01,4.755432811e+01,6.130567108e+01,6.858122870e+00,3.515087702e+01,7.706161536e+01,9.960901234e+01,1.054781640e+01,4.677908742e+01,8.883316234e+01,8.775476556e+01,5.590512917e+01,4.684661494e+01,7.328024618e+01,1.807093334e+01,8.202042107e+01,2.108764309e+01,8.129802147e+01,4.155746082e+01,5.269251047e+01,6.380997274e+01,1.744141700e+01,2.066209544e+01,7.144710921e+01,1.732207652e+01,9.239028742e+01,1.053780404e+01,6.697273085e+01,2.503196341e+01
5.897736504e+01,9.894871911e+01,1.275271854e+00,8.572057667e+01,1.549186932e+01,1.836492327e+00,8.426253338e+01,1.644669531e+01,4.634830849e+01,7.402401558e+01,3.746732425e+01,3.798091597e+01,1.767703274e+00,4.046627742e+01,4.949343320e+01,2.789187613e+01,3.011204763e+01,1.708498630e+01,9.728934294e+01,4.867584533e+01,7.262958322e+01,4.902759920e+01,5.203834598e+01,2.709028020e+01,3.014439605e+01,3.934753987e+01,1.603710587e+01,1.618187353e+01,5.994591531e+01,5.751868813e+01,3.856881809e+01,8.979133677e+00,8.283957339e+01,8.867778969e+01,7.220197306e+01,5.349355713e+01,6.019929874e+01,4.408878535e+01,8.658797866e+01,9.860752925e+01,9.067258311e+01,6.044458799e+00,3.765106761e+01,2.227677725e+01,5.819681204e+01
2.655183189e+01,3.497783729e+01,8.320044109e+01,4.656409987e+01,8.014767878e+01,7.433689804e+01,6.534721524e+01,4.618378955e+01,2.078991011e+01,6.266246925e+01,3.295537489e+01,2.866391113e+01,4.866743233e+01,7.819682571e+01,7.841830739e+01,3.537066243e+01,9.039459899e+01,6.307417336e+01,5.750825456e+01,5.531711926e+01,2.510897047e+01,3.114062940e+01,5.256531300e+01,3.864297854e+01,7.935458877e+01,5.155477360e+01,2.729425143e+01,4.877797389e+01,8.117288896e+01,6.790915216e+01,5.017786879e+01,2.121069327e+01,9.005786966e+01,4.029801886e+01,3.929373406e+00,2.353662507e+01,6.411472050e+00,1.855949572e+01,9.297783220e+01,3.914831333e+01,4.269613671e+01,5.103498231e+01,8.901312665e+01,7.542216576e+01,4.150320061e+01
7.857981128e+01,2.082990196e+01,6.040637725e+01,8.269523983e+01,6.138833189e+01,4.093916417e+01,4.802816077e+01,8.395676870e+01,9.424013963e+01,2.102837818e+01,7.123569292e+01,5.803075678e+01,4.337368116e+01,9.591738011e+01,1.342311870e+01,2.247478652e+00,9.525737154e+01,5.170201472e+01,4.980863619e+01,7.514109883e+01,4.960344559e+01,6.794509376e+01,7.662688450e+01,2.785314253e+01,4.314342643e+01,3.042402434e+00,5.030808428e+01,4.708958866e+01,6.964923378e+01,7.368574322e+01,5.563747506e+00,1.003754092e+01,5.814328583e+01,6.396713910e+00,3.705025890e+00,5.604625157e+01,2.642418662e+01,2.277695427e+01,5.077207142e+01,8.206146700e+01,5.818084452e+01,8.068591804e+01,5.994419128e+01,1.047008388e+01,7.704407063e+01
6.248050404e+01,8.002667461e+01,2.402330672e+00,9.570621951e+01,9.713319270e+01,6.034526577e+01,2.531707858e+01,8.871650142e+01,4.616552323e+01,5.300755460e+01,1.430224440e+01,8.190869757e+00,8.887460545e+01,6.773492377e+01,2.476963940e+01,5.144101610e+00,6.361891769e+01,9.362570244e+00,8.956475219e+01,4.032180744e+01,3.743516402e+01,1.999611522e+01,3.275668082e+01,6.321740654e+01,2.578584519e+00,6.166355163e+01,9.438271045e+01,5.220922869e+01,4.992629428e+01,8.944570161e+01,6.789802608e+01,2.079316362e+01,9.876472353e+01,1.470849526e+01,7.167589025e+01,8.873607941e+01,9.083535624e+01,7.159336845e+01,8.784817310e+01,6.546474358e+01,5.823607369e+01,9.363122172e+01,4.035218457e+01,5.791776547e+01,3.598420964e+01
5.320082862e+01,4.971060435e+01,7.346958484e+01,6.052396771e+01,1.341578194e+01,1.155083386e+01,4.745252903e+01,5.462646581e+01,2.249869097e+00,7.268237052e+01,7.465182523e+01,7.835993659e+01,8.046137768e+01,1.046174154e+00,8.756861673e+01,5.524212974e+01,9.208849852e+01,6.609442047e+01,4.707831775e+01,1.600798980e+01,2.558325662e+01,3.733703399e+01,5.112177469e+01,9.318864073e+01,4.103874577e+01,8.301987092e+01,4.643932358e+00,1.128286313e+01,1.786471220e+01,8.497495913e+01,5.212724604e+01,3.394157850e+01,4.831502769e+01,4.112116566e+00,6.557032474e+01,8.445750346e+01,8.363809757e+01,2.726858017e+01,7.193285154e+01,3.876683774e+01,8.742360824e+01,5.627469825e+01,1.988760915e+01,1.781528909e+01,8.748333721e+01
3.773017733e+01,9.324517313e+01,9.087804518e+00,7.924964442e+01,4.403144602e+01,7.697847127e+01,6.341341730e+01,1.104128198e+01,3.928989313e+01,2.672426648e+01,3.433802201e+01,7.284463135e+01,1.136488571e+01,8.242112317e+01,6.104532991e+01,9.950968532e+01,8.228736620e+01,5.079943899e+01,8.210987156e+01,3.426270970e+01,3.807083856e+01,9.254979497e+01,3.973594220e+01,1.581570796e+01,9.426186354e+01,5.304431828e+01,6.928329693e+01,8.959321872e+01,5.767871026e+01,6.370140947e+01,1.196683873e+01,9.353778604e+01,6.854747375e+01,7.961493215e+01,3.877513338e+01,9.456125762e+00,6.232632205e+01,4.831324737e+01,7.367061982e+01,3.008583861e+01,9.285351955e+01,6.056854147e+01,4.276783592e+00,9.801630068e+01,3.000631371e+01
2.682280571e+00,7.582643861e+01,7.937980718e+01,4.980326422e+01,4.906364949e+01,4.857151565e+01,2.579174154e+01,9.644986828e+01,2.947583196e+01,4.301085386e+01,1.051124733e+01,3.532636807e+01,7.066910663e+00,9.217525630e+01,6.537591694e+01,9.015666277e+01,7.883805436e+01,3.726899178e+01,6.943664545e+00,3.670894571e+01,4.523466750e+01,6.995509461e+01,5.416274355e+01,5.929610223e+01,6.711763157e+01,2.652420284e+01,1.406377208e+01,7.801915783e+01,5.537833756e+01,8.829523638e+01,3.093974807e+01,9.420701016e+01,2.533807447e+01,5.497651368e+01,5.901465625e+01,3.494307776e+01,6.378182725e+01,8.914161934e+01,5.852803867e+00,2.460967521e+00,4.877645312e+00,3.463767870e+01,5.597643931e+01,1.118775118e+01,6.883508418e+01
2.548191115e+00,5.282998639e+01,5.862012270e+01,2.161709803e+01,2.632504039e+01,6.878581654e+01,9.003966313e+00,4.698099494e+01,3.761953717e+01,9.572307011e+01,4.478560378e+01,8.747689707e+01,4.207049936e+00,4.817319970e+01,3.015904776e+01,2.671098869e+01,3.158353936e+00,5.104724014e+01,4.176851647e+01,3.485242424e+00,6.938736539e+01,2.300180165e+01,7.771045300e+01,2.326865688e+01,9.383060913e+01,1.985552022e+00,9.500281574e+01,5.090933949e+01,3.686855687e+01,6.810395689e+01,5.464245671e+01,6.282980114e+01,7.436083560e+01,9.097349671e+00,8.199370375e+01,8.787352055e+01,8.474988940e+01,5.746951464e+01,6.601916419e+01,8.398649970e+01,8.279923342e+01,8.984122384e+01,4.853991787e+01,9.037833883e+01,9.198887020e+01
2.077875130e+01,9.356470230e+01,6.345004987e+01,1.202609900e+01,3.180938037e+01,6.015869821e+01,7.388121880e+01,9.016286484e+01,4.823932527e+01,4.153292664e+01,3.040004652e+01,3.722690024e+01,9.423353091e+01,3.651507389e+01,2.627992173e+01,7.388635414e+01,8.607136505e+00,3.927518060e+01,1.913080788e+01,6.365143065e+01,4.928838042e+01,1.714049936e+00,6.444217457e+01,1.282563459e+00,9.201177808e+01,5.009076318e+01,4.609502842e+01,9.939294952e+01,8.697768730e+01,1.639875653e+01,2.994001770e+01,5.038539687e+01,4.887409048e+01,1.377920892e+01,6.240680372e+00,6.494062238e+01,1.784234872e+01,4.537505183e+01,9.552500075e+01,4.135881615e+01,3.498391406e+01,7.924320784e+01,3.564198480e+01,7.484801198e+01,9.240709827e+01
4.126273312e+01,1.718166080e+01,7.477248160e+00,5.356093100e+01,8.768617510e+01,1.677948437e+01,5.386545886e+01,6.360623354e+01,4.076606897e+01,8.937886231e+01,9.035916672e+01,1.237311542e+01,5.015110535e+01,2.518236118e+01,8.227099856e+01,1.153081810e+01,4.027557976e+01,1.965155199e+01,9.432009784e+00,5.267130438e+01,7.007389306e+01,4.552164152e+01,1.951436036e+01,2.246469521e+01,6.347919576e+01,9.406906536e+01,4.851229600e+01,9.497211600e+01,4.784381682e+01,2.851837488e+00,9.325364015e+01,7.723630147e+01,9.208732936e+01,1.359661596e+01,5.541605246e+01,5.701476088e+00,5.381283245e+01,2.157016111e+01,1.556175216e+01,9.725871122e+01,7.707228700e+01,6.911148717e+01,9.163684306e+01,9.517043212e+01,2.122645779e+01
5.330145872e+01,1.511998453e+01,7.888314347e+01,5.638915051e+01,2.022481336e+01,3.745553936e+01,2.775142924e+01,1.858613214e+01,7.115293420e+01,4.519868384e+01,6.804788306e+01,1.813434272e+01,1.112317542e+01,3.393817632e+01,9.344228258e+01,7.797092495e+01,4.287276846e+01,9.477855130e+01,7.668806115e+01,4.320048140e+01,8.778205940e+00,9.463887237e+00,2.401951246e+01,7.246579081e+00,6.747346596e+01,4.825473613e+01,4.208370566e+01,3.753891735e+00,8.501231265e+01,9.447081013e+00,4.159741064e-01,3.491799096e+01,7.623160147e+00,9.149701376e+00,1.349060250e+01,2.335887120e+00,2.419324258e+01,4.341582399e+01,8.143661648e+01,7.769236777e+01,4.664549552e+01,9.800252540e+01,9.667010205e+01,4.333348382e+01,1.621853942e+01
5.876860478e+01,5.162048248e+01,5.480053387e+01,9.453132109e+01,7.924365520e+00,1.245723762e+01,9.325448739e+01,4.460058853e+01,9.127821033e+01,8.219140511e+01,4.237513505e+01,6.683586767e-01,7.863038344e+01,9.559962259e+01,2.538266708e+01,2.264361286e+01,1.819002806e+01,2.365902692e+01,9.184416522e+01,5.461192623e+01,2.950282121e+01,3.187082879e+01,8.735487855e+01,1.752601112e+01,6.676413754e+01,6.192913757e+01,4.992317564e+01,8.426803686e+01,9.401568493e+01,7.017910180e+01,2.732556625e+01,6.217947369e+01,4.252890453e+01,5.375141566e+01,2.746345954e+01,9.870046733e+01,7.730485056e+01,7.227734487e+01,5.129046801e+01,9.606659575e+00,4.712032150e+01,3.504332295e+01,6.443599395e+01,8.905779712e+01,8.489820086e+01
9.740682121e+01,4.124753527e+01,9.131400559e+01,7.009980093e+01,9.474254975e+01,7.360358496e+01,2.468503086e+01,6.490077685e+01,5.152410318e+01,6.767101560e+01,3.054300434e+01,5.790943888e+01,2.724602208e+01,1.728628104e+01,6.005282028e+01,8.029357776e+01,5.469049390e+00,8.575300370e+01,8.153006941e+01,2.842828566e+00,5.748550404e+01,7.566750481e+01,6.922034725e+01,9.778251731e+01,5.702814753e+01,1.731002531e+01,7.210947075e+01,5.387905698e+01,2.305062426e+01,7.181109835e+01,6.008681059e+01,6.138326448e+01,3.324518813e+01,5.541098450e+01,7.752580354e+01,7.294760337e+01,6.194366991e+01,7.434996588e+00,1.391972973e+01,5.279316228e+01,5.620443135e+01,1.303800139e+01,7.257973154e+01,3.703792597e+01,8.868468541e+01
9.901161716e+01,2.575366492e+01,7.754112545e+01,5.543189636e+01,3.988274378e+01,7.357361205e+01,3.436185009e+01,1.694823009e+01,5.091441253e+01,9.435270762e+01,3.264960374e+01,7.369539852e+01,1.358788563e+01,6.586299661e+01,9.145697365e+01,7.903876377e+01,9.585028707e+01,9.621441411e+01,2.835613397e+00,2.032140852e+01,7.717653924e+01,2.320879680e+01,5.482865144e+01,9.785221181e+01,7.648170536e+01,1.101656335e+01,1.551859328e+01,9.605392344e+01,3.385085752e+01,3.184300694e+01,2.863603762e+01,2.735077795e+01,4.942245696e+01,3.875993173e+01,2.128931493e+00,5.214921007e+01,9.524212344e+01,8.718283722e+01,3.928990773e+00,3.412399946e+01,1.606443549e+01,6.934167889e+01,2.345984246e+01,1.680059353e+01,4.509581274e+01
9.141510569e+00,9.952419605e+01,7.789168480e+01,8.936320606e+01,2.831590028e+01,8.631649443e+01,1.205903441e+01,9.829199372e+01,6.485974860e+01,1.446444332e+01,2.400427320e+01,1.155937854e+01,6.602722132e+01,5.885916972e+01,5.322795312e+00,2.410209560e+01,6.142313931e+01,8.804651225e+01,2.131441054e+01,9.434275037e+01,5.549260878e+01,9.835126864e+01,3.091138763e+01,5.007164804e+01,4.436789016e+01,9.909108242e+01,9.257131091e+01,2.722117859e+01,4.726190417e+01,2.632238512e+01,3.796084226e+01,2.767648752e+00,4.428013891e+01,4.214892251e+01,8.442674333e+01,6.391579310e+01,9.689138566e+01,5.049409688e+01,4.338824966e+01,9.681345533e+01,1.419872020e+01,1.801568974e+01,3.176529174e+01,8.834556708e+01,5.491287830e+01
6.753413521e+01,2.248211218e+01,3.935224993e+01,4.096446271e+01,1.929755771e+01,1.599795734e+01,1.351223549e+01,1.438633359e+01,9.198870415e+01,5.254419575e+01,3.961593371e+01,7.995105182e+01,4.465486883e+01,2.734647601e+01,7.209826137e+01,2.866982553e+01,8.038952081e+01,6.727327721e+01,5.913940428e+01,7.217730299e+01,8.366061168e+01,7.869374765e+01,4.263037115e+01,1.829638673e+01,4.992410627e+01,5.567778394e+01,7.489001675e+01,2.341749959e+01,6.316574846e+01,4.891437571e+01,5.209068087e+01,1.453941669e+00,6.461229241e+01,2.904364344e+01,9.355473428e+01,9.743517706e+01,6.281792681e+01,9.193395981e+01,4.349784661e+01,9.937933444e+01,7.272801363e+00,2.328272907e+01,9.509845455e+01,3.991724843e+01,6.576458354e+01
3.726971918e+01,7.794475298e+01,1.746120857e+01,2.643939383e+01,6.939300449e+00,2.537582362e+01,6.096072169e+01,8.203867093e+01,6.077975992e+00,4.084994689e+01,2.365359334e+01,5.507445070e+01,6.882628149e+01,9.066334901e+01,8.724179214e+01,8.937602854e+00,7.082675691e+01,5.356098066e+01,1.500483815e+01,1.414752687e+01,5.485812658e+01,4.838693329e+01,1.261082511e+01,4.914893953e+01,4.861527584e+01,6.433723932e+01,4.352826447e+01,3.156233755e+01,6.550534793e+01,7.024902413e+01,2.216168848e+01,4.385620159e+01,1.548700422e+01,8.267505252e+01,1.059606635e+01,9.931547116e+01,1.023430757e+01,3.098714658e+01,4.977999177e+01,7.340590856e+01,5.172652764e+01,6.256830588e+01,6.608145411e+01,3.927112463e+01,4.329893018e+00
4.906295289e+01,8.962216031e+01,5.505959026e+00,9.633388520e+01,7.723500457e+01,4.495536789e+01,5.546849763e+01,2.440365849e+01,7.727519880e+01,9.291510212e+01,7.693732652e+01,2.537609941e+01,5.934611742e+00,1.016968771e+01,3.242420010e+01,6.879210190e+01,9.796226868e+01,8.270349074e+01,5.922154164e+01,3.698103317e+00,8.525056955e+01,5.144248170e+00,3.062671485e+01,5.792837304e+01,8.172294488e+01,2.429055745e+01,2.270809319e+01,5.050472152e+01,7.040786537e+01,2.795982600e+01,5.313189881e+00,4.266386254e+00,3.359715516e+00,7.923760403e+01,1.229440104e+01,3.655498894e+01,5.964308804e+01,8.899203298e+01,4.821869763e+00,1.618024071e+01,3.211282277e+01,3.696353716e+00,2.954560835e+01,4.691258199e+01,3.213149961e+01
4.659191872e+01,7.862931310e+01,9.943020298e+01,4.739438951e+01,2.432990224e+01,2.395386608e+01,1.537243330e+01,6.458019665e+01,6.771516336e+01,9.753470121e+01,7.006410488e+01,3.238790931e+01,3.591727709e+01,5.227589529e+01,7.572997708e+01,7.937266003e+01,7.897465020e+01,5.243073065e+01,1.515342210e+01,7.598558120e+01,2.724411498e+00,5.463192028e+01,6.995904865e+01,6.174981333e+01,9.360245796e+01,8.619001686e-01,8.849982939e+01,6.175739871e+00,9.007612169e+01,4.864530461e+01,1.929358223e+01,1.518344345e+01,9.929861479e+01,2.839547337e+01,4.931893690e+01,4.369096253e+01,6.357263980e+01,6.788040975e+01,6.016166161e+01,4.320141400e+01,6.381873084e+01,5.924294034e+01,2.614969278e+01,4.893324480e+01,1.458182796e+01
9.992880919e+01,7.480037973e+00,8.481457867e+01,1.148321826e+01,4.634885755e+01,7.723223230e+01,5.930465738e+01,7.399078932e+01,4.452805804e+01,5.988482002e+01,6.651984652e+00,4.058037997e+01,2.676165893e+01,6.284763166e+01,6.988570489e+01,2.002087852e+01,6.768046521e+01,4.990700000e+01,1.011465520e+01,1.450253763e+01,2.660776559e+01,8.566273483e+01,5.726137679e+01,8.658743121e+00,2.260769366e+01,8.664806409e+01,1.845068705e+01,4.154917698e+01,5.456292461e+01,7.876246787e+01,2.286359604e+01,3.573433664e+01,4.006295161e+01,8.297439180e+01,1.237561541e+01,7.380189834e+01,8.907056217e+00,7.107865046e+01,3.345936347e+01,1.377351963e+01,9.620003607e+01,7.975658232e+01,1.527624177e+01,9.098537260e+01,3.721504895e+01
8.684188102e+01,1.045980578e+01,7.430474104e+01,8.693386748e+01,4.801776572e+01,4.623623955e+01,1.094903390e+01,9.480481502e+01,7.138631707e-01,2.765375323e+01,2.166240272e+01,8.318776634e+01,8.185800913e+01,2.992576771e+01,3.811977275e+01,6.032797468e+01,3.750999705e+01,4.646591261e+01,1.796951434e+01,3.923258259e+01,3.366924399e+00,5.962865036e+00,2.901993899e+00,4.088168964e+01,7.336949360e+01,1.871668366e+01,1.474229545e+01,3.910844750e+01,6.929490393e+01,3.784839624e+01,4.123527804e+01,4.032046398e+01,3.023619149e+01,2.516825184e+01,6.678263047e+01,4.657598091e+01,5.585671885e+01,9.368733878e+01,8.295200323e+01,9.455719588e+01,3.839195394e+01,4.674185478e+01,7.957729344e+01,6.773616982e+01,5.984605768e+01
8.663708310e+01,6.781166378e-01,1.837969796e+01,8.212715543e+01,6.637429560e+01,8.312978566e+01,3.162361780e+01,5.866590673e+01,9.481431200e+01,3.001535713e+01,4.433823344e+01,3.916840021e+01,8.638391778e+01,5.456423406e+01,4.252872815e+00,6.430956267e+01,5.734359484e+00,9.855231263e+01,9.819576585e+01,8.340693048e+01,2.360707446e+01,9.579138275e+01,6.946185624e+00,7.859432202e+01,7.738598952e+01,6.641882449e+01,5.855086495e+01,6.343709369e+01,3.772926273e+01,8.003055445e+01,1.813593382e+01,7.585748923e+01,5.129947254e+00,7.610480084e+01,2.581481797e-01,3.567776789e+01,6.612493314e+01,7.315767410e+01,8.985259112e+01,7.256333937e+00,6.173247414e+01,5.945754823e+01,8.976939193e+01,5.023447825e+01,2.127393703e+00
4.168125035e+01,1.633042338e+01,6.711028484e+01,5.556420456e+01,9.080035435e+01,4.689736273e+01,8.911288881e+01,9.331115207e+01,1.286716954e+01,8.610459127e+01,5.142334444e+01,9.325669641e+01,1.187562630e+01,4.501913082e+01,8.418300214e+01,2.448424327e+01,6.215883167e+01,5.927833232e+01,6.976951036e+01,9.453620308e+01,8.029455293e+01,4.549846069e-01,7.118720150e+01,2.539537530e+01,9.457454425e+01,6.613124109e+01,2.879358438e+01,4.682789402e+01,8.454901350e+01,6.305823150e+01,8.701094794e+01,2.630675769e+01,9.441077171e+01,8.971964227e+01,5.099751648e+01,5.151360479e+01,1.571812668e+00,9.166112791e+01,3.871559514e+01,4.515521635e+01,1.380301059e+01,9.739339912e+01,8.017690512e+01,6.993071186e+01,6.272770171e+01
2.531479025e+01,5.017211432e+01,1.928195778e+01,1.078500466e+01,5.560697938e+01,5.880434376e+01,6.690971224e+01,3.812038329e+01,4.729793112e+01,5.407470110e+00,2.206560701e+01,9.739980801e+00,3.645623267e+01,8.559820029e+01,8.661006116e+01,2.460419456e+00,6.945746669e+01,1.846998824e+01,6.269040135e+01,4.712357645e+01,3.752606004e+01,6.629138936e+01,4.304339245e+01,2.032269048e+01,6.513484341e+01,3.336321158e+01,4.391987627e+00,4.393926766e+01,1.178862375e+00,2.372987150e+01,9.080799738e+01,4.354784988e+01,9.434332018e+01,7.864260323e+01,5.622839324e+01,9.476063486e+01,7.458894063e+01,4.492709375e+01,4.675456114e+01,8.489533593e+01,6.536731923e+01,3.206114220e+01,3.957832402e+01,3.396254787e+01,4.355260684e+01
8.188147174e+01,2.941937488e+01,2.448143542e+01,8.504849933e+01,5.146342335e+01,4.719724830e+01,9.858989471e+01,2.014054969e+01,6.508322152e+01,5.437962788e+01,6.477106247e+01,6.774412206e+00,9.031656690e+01,4.665538370e+01,4.857614891e+00,3.756257831e+01,2.396874897e+01,7.049853914e+01,6.822519194e+01,1.556170131e+01,9.103254575e+01,4.160040250e+01,9.110681225e+01,3.066570229e+01,2.098996787e+01,2.821056248e+01,3.732379220e+01,9.996564429e+01,8.190492779e+01,5.977005837e+01,8.357992707e+01,4.206062334e+01,6.481982168e+01,4.475929772e-01,8.124052870e+01,3.367909748e+01,9.467646800e+01,2.749077282e+00,6.060790504e+01,9.733753263e+01,5.032883028e+01,9.656453223e+01,4.562591622e+01,4.145276633e+01,5.406387775e+01
9.160262529e+01,2.211977791e+01,9.215899569e+01,4.718169657e+01,1.813733408e+01,1.994470960e+01,8.248699396e+01,6.221868749e+01,6.800294384e+01,2.482961960e+01,2.584121528e+01,2.975967250e+01,8.241767213e-02,7.966219325e+01,2.773585404e+01,6.184354270e+01,9.997198951e+01,5.210404000e+01,2.120131950e+01,3.248851608e+01,9.131122665e+01,2.697838835e+01,3.937151849e+01,9.368664813e+01,1.003473074e+00,6.556809215e+01,4.127230249e+01,2.195727243e+01,7.419021786e+00,2.303999842e+01,2.933799609e+01,6.907296470e+01,5.671664974e+01,4.241143260e+01,4.441304609e+01,4.334336549e+01,7.865767544e+01,2.281902069e+01,4.747791372e+01,6.018307239e+01,1.278626401e+01,2.990112232e+01,8.829839698e+01,6.352554959e+01,1.938789736e+01
6.851444355e+01,4.596321209e+01,7.379191421e+01,6.870765515e+01,7.946278411e+01,9.721502999e+00,4.222237297e+01,6.589012239e+01,7.218689869e+01,4.139990717e+01,9.259662205e+01,5.088366448e+01,7.370816674e+01,2.369932605e+01,3.399702581e+01,3.076134111e+01,4.213799709e+01,6.020699646e+01,2.676728481e+01,9.773500286e+01,5.383598039e+01,9.608874913e+01,4.474567917e+01,1.254715930e+01,8.129655589e+01,1.310787139e+00,9.851056900e+01,8.322228395e+01,8.236304006e-01,4.013034215e+01,9.311256533e+01,6.440584950e+01,9.526009958e+01,3.028504340e+01,9.133702712e+01,7.879421296e+01,4.376241141e+01,9.529020624e+01,9.445918740e+01,4.537796771e+00,8.133954343e+01,9.127957566e+01,3.124054486e+01,4.581898319e+01,3.451645578e+01
1.632086689e+01,9.020731565e+00,9.778401630e+01,7.178921016e+01,9.516578148e+01,7.256500609e+01,4.611290052e+01,8.216675358e+01,8.538075814e+00,7.006392625e+01,3.754471153e+01,3.422898806e+01,5.052270302e+01,7.213884873e+01,1.788362190e+01,4.064447839e+01,7.843487643e+01,7.879466912e+01,6.287351819e+01,8.911907012e+01,6.639936344e+01,4.639382573e+01,9.327746769e+01,9.260190858e+01,7.575316589e+01,2.274686110e+01,4.393375796e+01,1.083932306e+00,2.970133163e+01,5.275164358e+01,2.314576652e+01,3.476123983e+00,6.213943432e+01,5.259241390e+01,4.481017764e+01,3.131959465e+01,9.167887053e+01,4.547561254e+01,6.218769972e+01,3.261390075e+01,1.397038550e+01,3.594793886e+01,9.685567799e+01,9.479616709e+00,4.794516972e+01
1.799558765e+01,7.550355822e+01,4.572915267e+01,4.066518824e+00,7.295068958e+01,8.867891332e+01,7.321607709e+01,8.375569405e+00,7.685463141e+01,5.232144572e+01,5.230121974e+01,2.366089422e+01,6.683342392e+00,7.990649127e+01,7.852129284e+01,3.179924620e+01,5.022794048e+01,6.116808703e+01,1.550226174e+00,4.229926945e+00,5.738236538e+01,2.076914243e+01,3.379487594e+00,3.231610399e+01,9.390202540e-01,6.952679900e+01,7.207808461e+01,8.402634321e+01,2.622720172e+01,9.877915884e+01,4.438042297e+01,3.356478926e+01,4.160651866e+01,9.433337597e+01,9.142357879e+01,1.293227194e+00,6.118181984e+01,1.843715343e+01,7.295890130e+00,9.813492652e+00,2.949951474e+01,2.874864621e+01,3.332972365e+01,9.894935612e+01,8.315322289e+01
2.671873930e+01,8.676821238e+01,5.028652934e+01,2.711160893e+01,8.086127466e+01,5.200759046e+01,5.471159160e+01,4.592745585e+01,9.055752311e+01,8.365208875e+01,5.428345622e+01,1.633773485e+01,6.149339183e+01,3.662083145e+01,4.110603201e+00,1.413669575e+01,3.298038867e+01,8.712853617e+01,2.419190047e+01,6.289629698e+01,8.863470214e+01,9.567595519e+01,6.611553088e+01,1.797105535e+01,6.432978740e+01,1.012402668e+01,7.290961484e+01,3.561857838e+01,4.862971649e+01,9.904300193e+00,1.876158273e+01,6.402345057e+01,2.630086427e+01,8.921011719e+01,1.585588670e+01,3.182179076e+01,9.586354199e+01,7.274359781e+01,8.540042182e+01,8.736100722e+01,6.824768662e+01,7.594793175e+01,2.934362492e+01,7.973113241e+00,6.269937246e+01
2.386716721e+01,6.952790237e+01,3.288946334e+01,9.001373521e+00,8.613690023e+01,5.374765509e+01,8.256392926e+01,2.417318718e+00,9.348729060e+01,3.287657641e+01,2.301857341e+01,8.334976256e+01,4.898528756e+01,1.525385178e+01,6.371721938e+01,2.411113022e-01,3.528163182e+01,6.257679343e+01,5.640186093e+00,3.590171237e+01,1.793112067e+01,9.427667483e+01,9.256342097e+01,5.635945604e+01,9.281374595e+01,9.664570571e+01,5.970793569e+01,8.101838702e+01,4.382039093e+01,1.971723896e+01,1.071512624e+01,8.568614352e+01,4.540541461e+01,2.186592391e+01,7.632227815e+01,2.065731371e+01,7.348394623e+01,5.201900649e+01,9.436127522e+01,2.925887720e+01,7.072890813e+01,4.570906004e+01,7.159034767e+01,7.968512298e+01,5.859285569e+01
1.080910640e+01,7.432168953e+01,6.798064563e+00,7.501321109e+01,9.629869689e+01,6.391242011e+01,4.397996977e+01,2.095749281e+00,7.305218855e+01,7.917521124e+01,6.912404034e+01,8.493556038e-01,5.316864203e+01,4.090059060e+01,1.838782984e+01,5.585966575e+01,4.543590220e+01,2.014900728e+01,2.749867674e+01,9.590190384e+01,3.814089502e+01,1.369954830e+01,3.172063449e+00,5.457980496e+01,2.768416412e+01,7.157321788e+01,8.947268931e+01,7.282233444e+01,2.213938627e+01,4.612063656e+01,1.907033554e+00,5.913855925e+01,4.573189433e+01,2.455885840e+01,2.017885800e+01,9.088658786e+01,3.582273839e+00,1.073772372e+01,9.258945053e+01,4.952557768e+01,2.662824293e+01,5.554849940e+01,9.199659896e+00,6.728766666e+00,1.132662200e+01
4.922378673e+01,5.382774345e+01,4.347950866e+00,6.713286361e+01,3.023444569e+01,1.039584220e+01,3.150288971e+01,8.850312058e+01,3.888458421e+00,8.316250018e+00,2.687973745e+01,1.715771953e+01,6.286697426e+01,4.512038398e+01,2.727296993e+01,3.724157531e+01,1.442027867e+01,3.413064803e+01,2.398837320e+01,2.256187174e-01,8.973293870e+01,7.418126587e+01,1.331302032e+01,7.723075535e+01,9.837795407e+00,5.256760246e+01,9.300653230e+01,5.570319851e+01,5.380323495e+01,8.742650702e+01,1.239132275e+01,5.164350721e+01,5.680684010e+01,9.468500274e+01,2.918360586e+01,2.621256151e+01,5.745235284e+01,2.625842489e+01,5.176373033e+01,9.833965092e+01,9.849327009e+01,4.870939698e+01,5.740685115e+01,7.056800716e+01,9.542579065e+01
