v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100
2.807641866e+01,9.857098543e+01,5.787607747e+01,5.863253530e+01,5.145826630e+00,9.636837697e+01,3.698087237e+01,2.865322566e+01,4.795578780e+01,1.271769402e+01,2.734862261e+00,9.760456618e+00,6.694959573e+01,2.625316638e+01,6.534289096e+01,3.262071358e+01,9.451245839e+01,1.713978596e+00,4.232851119e+01,3.605544519e+01,7.707020448e+00,2.743923819e+00,2.857527114e+01,9.437258919e+01,7.810923310e+01,1.423662731e+01,2.706739141e+01,1.732930684e+01,5.784034840e+01,8.502454954e+00,7.218055803e+01,7.902984055e+01,6.092706065e+01,4.791155385e+01,2.324637681e+01,1.316299068e+01,7.236665822e+01,4.503991295e+00,9.652393735e+01,1.245193287e+00,4.227734233e+01,9.730679922e+00,6.574101410e+00,7.282712628e+01,9.147105653e+01,6.936164482e+01,3.422015961e+01,1.333437251e+01,4.454538962e+01,7.673889349e+00,1.705766110e+01,1.707999804e+01,4.384203372e+01,4.205871394e+01,9.283744435e+01,8.758355242e+01,6.808006354e+01,2.724141255e+01,5.951584095e+01,7.910902377e+01,9.049198147e+01,3.268900687e+01,2.205997462e+01,8.754870403e+01,1.182897771e+01,1.156928473e+01,5.763563421e+01,7.334336625e+01,4.193342948e+01,8.686644811e+01,1.581937275e+01,8.978189760e+01,4.987441766e+01,6.208945377e+01,3.654759139e+01,9.730111987e+01,5.899319633e+01,3.634178366e+01,7.398226085e+01,1.917413077e+01,9.692574498e+00,1.430356283e+01,3.013627600e+01,1.140658101e+01,3.841134676e+01,6.558445203e+01,9.463394729e+01,5.449229721e+01,5.471630558e+01,2.678380482e+01,9.654814308e+01,9.638114042e+00,9.066214168e+01,7.786436599e+01,9.818942571e+01,6.032152947e+01,7.947984233e+01,4.464855194e+01,4.425303779e+01,5.110378210e+01
3.600222596e+01,3.304553604e+01,3.881238618e+01,5.902607624e+01,5.633498099e+01,1.102630867e+01,1.324065390e+01,6.211648360e+01,6.586517073e+00,7.571650194e+01,4.382022043e+01,6.943332159e+01,8.781349163e+01,2.352014549e+01,9.903181982e-02,8.769030498e+01,6.770848039e+01,6.881629597e+01,6.074364616e+01,2.815040686e+00,7.341062569e+01,7.127495717e+01,9.453968959e+01,5.009943319e+01,3.913789908e+01,2.183573620e+01,8.865221890e+00,7.176479477e+01,6.633440020e+00,1.720572748e+00,5.045273353e+01,4.130917628e+01,8.402716989e+01,6.293367060e+01,9.663874228e+01,9.289737848e+01,6.307530540e+01,2.848055087e+01,6.892096279e+01,6.182613190e+01,7.996277767e+00,6.083455839e+01,8.833293942e+01,9.503353427e+01,6.440349294e+01,6.170361840e+01,4.809692096e+01,6.201177995e+01,6.859454082e+01,5.670317939e+01,7.715624072e+01,3.161362828e+00,4.327600299e+01,1.433740158e+01,4.981584329e+01,4.797410451e+01,6.133970660e+01,3.829806684e+01,2.094708050e+01,7.929197925e+01,2.802922480e+01,5.933851595e+01,4.678604586e+01,8.309273924e+01,8.741552433e+00,7.943691036e+01,7.958158448e+00,3.201431961e+01,4.591007464e+01,2.667617182e+00,2.296226095e+01,9.478788211e+00,3.879501855e+01,5.656572646e+01,2.667404596e+01,7.634305931e+01,1.898384318e+01,1.124339179e+00,9.331805112e+01,2.263570023e+01,5.522336626e+01,8.723459025e+00,2.681165187e+01,9.386260420e+01,2.977478347e+01,4.466547831e+01,9.631389252e+01,6.860143206e+01,8.551279798e+01,3.190729287e+01,5.808982991e+01,4.965583173e+01,8.214986989e+01,4.142592543e+01,5.667033055e+01,9.198449599e+01,2.349074638e+01,8.782685194e+01,4.840266352e+01,9.585963294e+01
3.989085784e+01,5.144072028e+01,8.531314416e+01,1.810830846e+01,2.303743037e+01,1.579047600e+01,2.572077445e+01,4.416800955e+01,1.816545994e+01,6.675024591e+01,7.863377972e+01,8.502354616e+01,2.776493787e+01,7.898475996e+01,3.994241176e+01,9.753216952e+01,9.680301115e+01,4.470320528e+01,6.572948384e+01,2.672923199e+01,5.484367845e+01,1.955422617e+01,6.098947741e+01,8.229478198e+01,8.612889161e+01,6.654431813e+01,2.104710346e+01,6.215867572e+01,4.079883573e+00,6.104317529e+01,9.164790597e+01,5.870079193e+01,9.589406730e+01,9.049744933e+01,8.886408535e+00,3.161666894e+01,9.951846689e+01,8.134750536e+01,9.644043479e+01,4.859824910e+00,1.054090604e+01,5.506352421e+01,3.910593425e+00,6.780472694e+01,3.953930916e+01,3.206106442e+01,5.793402491e+01,4.721145307e+01,3.356820382e+01,3.759527956e+01,7.841467977e+01,7.449723230e+01,4.047271361e+01,3.161617374e+00,1.599196697e+01,5.959841675e+01,8.208343275e+01,8.535154568e+01,4.576953337e+01,1.983859410e+01,3.153641252e+01,6.074250381e-01,9.262848593e+01,6.912886497e+01,9.837516407e+01,6.192763656e+01,8.816048529e+01,1.556720722e+01,5.247089261e+01,2.057532010e+01,8.478628489e+01,5.152554798e+01,5.643648122e+01,3.808969052e+01,6.936108681e+01,3.174763927e+01,8.498207584e+01,7.047694190e+01,8.782427855e+01,3.818861472e+01,2.697901426e+01,6.507153334e+01,3.552925603e+01,3.211216152e+01,4.144429452e+01,8.793984191e+01,6.933137037e+01,9.551345593e+01,7.039412570e+01,8.473254912e+01,3.859287177e+01,8.194722911e+01,6.393833232e+01,9.638112224e+00,2.675578082e+01,3.647748501e+01,9.880434036e+01,4.907753171e+01,6.109395963e+01,6.493449281e+01
8.045877295e+01,3.334419459e+01,1.480546298e+01,5.792287604e+01,2.292143842e+01,4.050779841e+01,8.870639586e+01,3.828099638e+01,3.667283692e+01,3.913731962e+01,9.915115312e+01,2.879262381e+01,5.658068512e+01,4.422530874e+00,1.040273846e+01,2.061317175e+01,8.594823411e+01,2.076917885e+00,3.483260525e+01,8.495287206e+01,8.812457646e+01,7.209708882e+01,6.967152286e+01,9.711800592e+01,8.280159946e+01,6.693505685e+01,4.837366747e+01,2.966011637e+01,8.621299206e+01,2.466819346e+01,2.207212300e+00,5.821099804e+01,6.386922555e+01,3.531099243e+01,2.217929264e+01,1.487626015e+01,4.376259008e+01,1.206259391e+01,1.365420841e+01,9.655887083e+01,4.393272140e+01,8.167613073e+01,1.810550142e+01,7.400896345e+01,7.113997534e+01,1.003433089e+01,5.835455003e+01,9.266910892e+01,7.983901299e+01,1.323714691e+01,7.268999397e+01,9.726755727e+01,3.112010002e+01,7.795483558e+01,6.383985707e+01,8.054759188e+01,6.229955747e+01,5.287314837e+01,4.250227201e+01,1.604369431e+01,9.311628146e+01,1.729947914e+01,9.003340340e+01,9.541174332e+01,2.254234169e-01,8.917023783e+01,9.084031850e+01,7.528165882e+01,7.886702206e+01,5.095572705e+01,2.549278561e+01,2.747936094e+01,2.574670808e+01,1.265775580e+01,6.066313819e+01,6.755135723e+01,4.063872958e+01,6.549041648e+01,4.558628721e+01,9.487992046e+01,5.950229345e+01,7.346120537e+01,5.432210871e+01,4.618155343e+01,4.897064167e+01,3.998893668e+01,9.273218426e+01,9.549914919e+01,2.700806201e+00,6.640527134e+01,1.703331796e+01,3.425470382e+01,7.484506910e+01,5.708423310e+01,8.105670800e+01,6.137140014e+01,4.425140965e+01,4.042650509e+01,8.022836223e+01,2.829091303e+01
6.558671758e+01,3.260865242e+01,5.369307401e+01,8.908896697e+01,4.999080012e+01,6.061299536e+01,9.483777893e+01,2.973426303e+01,1.664026790e+01,6.651916164e+01,6.802544096e+01,9.603869100e+01,2.081332804e+01,5.471308231e+01,6.080462415e+01,4.817744055e+00,6.857140058e+01,2.906514210e+01,4.883891853e+01,4.271943074e+01,6.432450854e+01,2.181792637e+01,3.375855926e+01,2.344898050e+01,4.175787353e+01,9.503999362e+01,5.996564643e+01,6.858567456e+01,2.167645705e+01,9.435721057e+01,3.209673764e+01,5.473125716e-01,9.119626702e+01,7.689830953e+01,8.044771147e+01,1.090943641e-02,2.694450440e+01,3.856482389e+01,9.894713317e+01,9.703000779e+01,3.812548120e+01,9.883802164e+01,3.671520177e+01,9.123242157e+01,4.884336571e+00,9.454583686e+01,7.640973547e+01,4.919643382e+01,2.890318199e+01,8.238025592e+01,6.249074535e+00,1.415810310e+01,2.221314548e+01,9.665624910e+01,1.389303623e+01,2.614809033e+01,8.997313801e+01,9.077419045e+01,8.281413492e+01,2.589922738e+01,5.597668893e+01,9.378489058e+01,2.672081540e+01,4.865493776e+00,9.433655753e+01,1.126608652e+01,9.865219520e+01,5.740275260e+01,4.274062916e+01,5.688921377e+01,2.334150837e+01,6.294009076e-01,5.187127270e+01,4.543035380e+01,6.117365652e+01,3.669649454e+00,7.216909979e+00,5.272958213e+01,1.172089479e+01,5.759671035e+01,4.729320511e+01,7.906294511e+01,1.043583155e+01,3.686186092e+01,6.447215471e+01,3.811356242e+01,6.421766851e+01,7.141056817e+01,2.907659630e+01,2.159901960e+01,5.417776186e+01,4.068985348e+01,9.917412064e+01,2.233243500e+01,7.907173610e+01,1.764036625e+01,2.030819064e+01,1.099514123e+01,3.171981712e+01,7.988130244e+01
3.305452656e+01,1.350530091e+01,2.095183695e+01,4.122663086e+01,6.773897782e+01,3.435782138e+01,4.974706861e+01,5.653727935e+01,8.923865417e+01,8.724442805e+01,6.507283239e+01,5.880770657e+01,4.893057788e+00,8.596693546e+01,1.460239327e+01,1.253702047e-01,6.814943151e+01,8.463846249e+01,9.402185809e+00,3.913551390e+01,4.466222155e+01,3.310408398e+01,4.891874368e+01,7.191321652e+01,9.736327603e+01,8.440745711e+01,6.891290464e+01,4.013917376e-01,7.237148865e+01,5.750492733e+01,5.087538038e+01,5.576176717e+01,3.941370272e+00,1.497293337e+01,7.742871955e+01,6.010315526e+01,2.313451469e+01,4.845025418e+01,1.151436636e+01,9.222570144e+01,2.499217782e+01,7.675524861e+01,6.017901243e+01,5.075604650e+01,5.479124166e+01,7.834900246e+00,8.487179604e+00,7.391459630e+01,8.823563169e+01,9.581487734e+01,3.293253268e+01,6.680229345e+01,2.285243654e+01,2.330647358e+01,7.726313078e+01,7.318076016e+01,1.974820622e+01,6.727385066e+01,1.915632204e+01,9.173020037e+01,5.728420261e+01,7.018866852e+01,3.591108707e+01,1.274750374e+01,3.248582822e+01,1.248976917e+01,5.463001561e+01,6.172459189e+01,1.136420293e+01,3.437225537e+01,1.013478752e+01,5.635646812e+01,7.428734454e+01,7.037674415e+01,4.610912952e+01,2.306541596e+01,1.245601498e+01,2.893782576e+01,4.932822991e+01,2.841962467e+01,6.723464910e+01,4.170794725e+00,3.497601710e+01,2.536506025e+01,5.825211933e+01,7.638658333e+01,8.534501061e+01,1.340627509e+01,7.005229075e+01,3.347349099e+01,3.522724090e+01,1.529308948e+01,4.284854336e+01,3.310354057e+01,7.170297498e+01,8.603628638e+01,3.298490069e+01,3.995568602e+01,3.417934260e+01,1.511830562e+00
9.816224424e+01,9.694869966e+01,9.658095652e+01,9.372898057e+01,5.984139158e+01,2.776142603e+01,4.621646585e+01,2.387106427e+01,2.155870160e+00,8.535474299e+01,7.707913622e+00,5.021278225e+00,6.436054345e+01,7.606761263e+01,6.374925883e+01,1.295750616e+01,9.545472617e+01,8.328621794e+00,1.732160399e+01,1.525645448e+01,4.321006622e+01,2.367230413e+01,4.829344315e+01,3.063560609e+01,9.728635912e+00,9.535395234e+01,2.710179554e+00,8.650969904e+01,3.863868792e+01,1.569757432e+01,1.739768139e+01,6.412539058e+01,9.736335663e+01,6.794457748e+01,7.634213196e+01,5.112461461e+01,4.694781017e+01,4.850633121e+00,5.228104315e+01,4.932828484e+01,3.106713868e+01,5.688521766e+01,5.614458607e+01,5.743386915e+01,4.463071227e+01,5.006540857e+01,9.182662725e+01,8.313644301e+00,2.087544857e+01,2.832306117e+01,6.965448310e+00,6.592644461e+01,1.562855239e+01,9.517510908e+00,3.185974237e+01,4.130252760e+01,5.653288712e+01,3.871128618e+01,1.148995312e+01,2.091152629e+01,4.574051491e+01,6.632091149e+01,6.822659313e+01,6.110467740e+01,6.527735493e+01,3.696173343e+01,8.658157730e+01,4.711958200e+01,2.252938958e+01,3.389809642e+01,9.891556267e+01,6.081194355e+01,1.979846551e+01,1.118007817e+01,2.977009560e+01,3.540241001e+01,2.266958797e+01,7.312460267e+01,6.207331022e+01,1.512521867e+01,8.213194584e+01,6.269163799e+00,7.081168858e+01,1.652179604e+01,4.737211777e+01,7.049016117e+01,4.389506278e+00,1.884935023e+01,6.875503596e+01,1.155924173e+01,4.811147108e+01,6.537371328e+01,3.828927140e+01,6.356997617e+01,2.659961227e+01,9.977903950e+01,4.175306468e+01,1.510343595e+01,3.709587326e+01,4.047824106e+01
5.597000361e+00,3.284240014e+01,7.214386267e+01,4.243614586e+01,4.965425966e+01,1.824304039e+01,8.421257023e-01,5.781503977e+01,4.946834089e+01,2.660457657e+01,8.440972254e+01,5.668790026e+01,2.602059003e+01,6.719803228e+00,9.320823912e+01,1.954674639e+00,1.855460075e+01,3.500705393e+01,4.481222715e+01,8.534011755e+01,5.763928964e+00,3.149592053e+01,3.358797820e+01,6.457799219e+00,3.557304350e+01,6.337016935e+01,6.598323357e+01,1.660273367e+01,8.130088035e+01,2.627427337e+01,1.438261814e+01,1.584778142e+01,5.507378097e+01,4.632918671e+01,5.906695118e+01,4.415325962e+01,5.362765293e+01,1.509795144e+01,9.446369392e+01,3.438182074e+01,6.862499405e+01,4.987772729e+01,7.088046992e+01,8.783608226e+01,4.711571564e+01,9.191038528e+01,8.928226972e+01,1.767250752e+01,3.334000884e+01,9.413141563e+01,3.535937021e+01,7.668662275e+01,7.361897332e+01,7.907208745e+01,8.187400603e+01,9.023864653e+01,5.083967964e+01,6.969840831e+01,5.269200287e+01,7.277363924e+01,3.585698376e+01,5.437980611e+01,1.906774160e+01,9.479729985e+01,9.685534336e+01,5.789302184e+00,5.675846261e+01,5.650349772e+01,4.842252849e+01,8.564481391e+01,2.797258405e+00,9.648847196e+01,2.900999522e+01,9.380304302e+01,8.938917249e+01,7.883332161e+00,8.878718926e+01,6.608679897e+01,3.162847409e+01,2.982525303e+01,8.747963016e+01,8.429775134e+01,4.768636477e+01,9.415719151e+01,4.850913332e+01,3.874414345e+01,9.779169191e+01,8.787945235e+01,1.780418443e+01,5.106707068e+01,1.867576309e+01,9.745338353e+01,3.303103266e+01,1.000744274e+00,4.483771615e+01,8.083427563e+01,4.168541211e+01,4.188037410e+01,1.371388796e+00,5.038133612e+00
1.299733660e+01,8.823282524e+01,1.263212368e+00,8.391695085e+00,7.702237032e+01,9.569878139e+01,1.522227302e+00,5.465290007e+01,9.767392679e+01,8.142035237e-01,3.778389365e+00,8.281613595e+01,8.274972461e+01,1.670449327e+01,2.965511368e+01,3.642174820e+01,4.880406685e+01,9.152396891e+01,1.514587383e+00,9.489813437e+01,1.444830539e+01,8.971503336e+01,9.479656627e+01,4.205581603e+01,8.478619233e+01,6.159867526e+01,1.837420017e+01,9.498492211e+01,1.584999479e+01,3.347572339e+00,8.089159595e+01,8.286443546e+01,6.719058352e+01,1.360450841e+01,5.133604720e+01,6.880321027e+01,5.303836266e+01,7.122696803e+01,2.233921944e+01,5.216843833e+01,7.664778248e+01,5.499233118e+01,7.677939282e+01,9.288297292e+01,6.240007040e+01,4.242840799e+01,4.834977306e+01,2.307926586e+01,9.116307109e+01,3.361953994e+01,7.550276448e+01,8.150135137e+01,4.027814870e+01,9.418627684e+01,4.458487647e+01,7.061674785e+01,4.290419353e+01,5.802075575e+01,4.883908916e+01,9.897343096e+01,5.445993394e+01,4.934478163e+01,2.713429956e+01,6.442178738e+01,2.280740266e+01,3.203483905e+01,7.594039363e+01,3.297022758e+01,7.443196700e+01,2.481880632e+01,6.394272352e+01,8.890805656e+01,3.758400546e+01,4.304919692e+01,2.924428099e+01,4.693949128e+01,9.937780793e+01,5.563945322e+01,8.948885609e+00,8.228224971e+01,7.798099437e+01,9.899148352e+01,5.489447643e+01,9.357180576e+01,1.961793017e+01,5.126241990e+01,2.678755221e+01,5.426498488e+01,4.846037374e+01,7.486176963e+01,2.114349494e+01,1.045584288e+01,2.266889567e+01,5.628299159e+00,6.047268307e+01,6.651994608e+00,1.558308006e+01,3.965710629e+01,9.770965402e+01,4.574160364e+01
1.751399861e+01,9.847328775e+01,2.006908646e+00,7.725279102e+01,2.937453236e+01,8.939408621e+01,5.228242396e+00,9.180036816e+01,9.186245200e+01,1.669922965e+01,8.550833292e+01,7.165100618e+01,3.617287710e+01,7.316562050e+01,7.668915605e+01,9.973614821e+01,4.748969049e+01,5.013155674e+01,8.361622628e+01,8.274656038e+01,2.906424759e+01,2.646427308e+00,5.248223849e+01,6.864117372e+01,9.114700350e+01,3.220044975e+01,5.788072797e+01,6.237476942e+01,5.132109272e+01,7.802950341e+01,8.737569484e+01,1.346883698e+01,7.154708722e+01,1.275004097e+01,2.244098635e+01,5.826106664e+01,9.387697095e+01,2.190060346e+01,5.127647967e+01,5.101514983e+01,2.059108862e+01,6.207951191e+01,3.497393564e+01,8.657975665e+01,2.628798867e+01,8.535690987e+01,5.127460276e+01,6.418341669e+01,4.717794632e+01,3.555823649e+01,9.123242286e+01,4.018365993e+01,4.937357236e+01,9.516230444e+01,9.792047888e+00,6.372237140e+01,7.106748820e+01,3.092622151e+01,8.816333149e+01,7.775466860e+01,6.368149586e+00,8.159480936e+01,8.005074315e+01,4.533574989e+01,8.537395200e+01,5.938618070e+01,5.714422899e+01,3.239347835e+01,9.120397823e+01,7.278838005e+01,1.309313728e+01,1.138433184e+01,2.222900802e+01,4.639717810e+01,4.202943871e+01,2.531502938e+01,7.093793357e+01,1.578996379e+01,3.104808957e+01,7.931428544e+01,6.279280751e+01,2.605847413e+01,5.846589045e+01,4.542894013e+01,7.482163659e+00,4.406690037e+01,6.357326420e+01,4.994591895e+01,4.902906068e+01,2.192094433e+01,5.505923410e+01,4.854926980e+01,4.576335097e+01,1.298973190e+01,9.309440004e+01,9.910558093e+01,2.538898601e+01,9.434018036e+01,8.056652575e+01,9.772240467e+01
2.829627789e+01,9.662004762e+01,3.972215693e+01,1.209760968e+01,9.665232023e+01,3.983322119e+01,7.604281586e+01,2.170210858e+01,4.595158327e+01,5.541665523e+01,4.408898174e+01,7.012185794e+01,1.077929187e+01,3.098989879e+01,3.969446835e+01,6.284021344e+01,3.164131442e+01,6.800535336e+01,6.703085467e+01,9.297053157e+01,9.949296426e+01,1.502248995e+01,2.829306145e+01,4.812158649e+01,2.213347691e+01,6.733351078e+01,1.966539760e+01,6.040230722e+01,8.118011190e+00,9.245700584e+01,2.858096193e+01,3.322254426e+01,9.665122190e+01,9.168189045e+01,6.613801478e+01,3.340487752e+00,1.123489859e+01,2.126189650e+01,3.671987183e+01,1.609627550e+01,7.012968012e+01,3.770550170e+01,9.771108574e+01,7.356717343e+01,6.341764153e+01,6.772234954e+01,9.275623105e+01,4.087670736e+01,4.076961215e+01,5.797165865e+01,9.992340333e+01,1.542613741e+01,5.471242481e+01,8.832468945e+01,6.931111229e+01,1.296506085e+00,6.792986731e+01,1.003343856e+01,8.570649497e+01,6.298048733e+01,6.184586554e+00,4.441373271e+01,6.742294003e+01,6.658356995e+01,3.894967412e+01,8.066736130e+01,4.725619220e+01,6.572352629e+01,4.065592862e+01,8.842558734e+01,1.928374779e+01,9.565403316e+01,8.606136889e+01,7.362375091e+01,7.630949141e+01,5.260218872e+01,6.155783471e+01,2.819993268e+01,2.309721718e+01,6.384443586e+01,7.297371092e+01,5.402499212e+01,6.788113015e+00,5.588265188e+01,4.021121865e+01,2.753548201e+01,3.325814048e+01,5.802354548e+01,5.455365552e+01,5.439811413e+01,5.181200189e+01,1.576387093e+01,6.923545953e+01,4.412755482e+01,3.022380434e+01,9.768344679e+01,2.969829547e+01,2.406267863e+01,7.268751981e+01,1.081464320e+01
7.754018178e+00,6.114864170e+01,2.027459553e+01,2.074150133e+01,2.911209195e+01,6.920840026e+01,5.003346144e+01,9.633681299e+01,3.380403886e+01,3.071040308e+01,4.820563052e+01,4.690896334e+00,5.288314571e+01,3.072277572e+01,7.776693400e+01,8.402116525e+00,5.770650711e+01,9.681018469e+01,6.613079857e+01,2.157565611e+01,9.596216016e+01,2.800768470e+01,4.100109208e+01,3.934610376e+01,3.353211475e+01,3.688559911e+01,6.833209343e+01,6.052701368e+01,3.059258295e+01,7.451125321e+01,9.958091306e+01,4.240814604e+01,1.685848191e+01,8.669029736e+01,9.280235403e+01,6.216615941e+01,7.129830698e+01,7.906947764e+01,4.839950907e+01,8.180101763e+01,2.641425557e+01,4.962461076e-01,4.168884995e+00,9.448844011e+01,2.592494237e+01,5.209594823e+01,6.026842889e+01,1.411193168e+01,7.694728487e+01,3.746294644e+01,8.618879783e+01,5.453714597e+01,6.578560778e+01,5.924798032e+01,9.018962071e+01,3.355177061e+01,7.986804280e+00,8.299785324e+01,7.538362211e+01,8.120845840e+01,4.716818320e+01,4.385609307e+01,8.995930448e+01,2.524052987e+00,3.735150939e+01,2.622142482e+01,8.869216097e+01,1.377313997e+01,5.440733906e+01,7.549071656e+01,3.168655441e+01,7.846701509e+01,3.407462929e+01,9.833675424e+01,3.982939324e+01,4.291920358e+01,5.390817045e+01,4.156770042e+01,6.387145784e+01,3.208677461e+01,5.858249060e+01,2.116456375e+01,4.818492705e+00,5.996702107e+01,4.019646980e+01,1.809925383e+01,8.416084328e+01,3.561437506e+01,1.426118094e+01,5.866762992e+01,2.603981906e+01,7.491552887e+01,7.548688228e+01,7.092731905e+01,6.622158415e+01,8.639826215e+01,6.044161851e+01,7.585126568e+01,4.015145706e+01,9.865079483e+01
5.236629223e+00,6.266769466e+01,3.648871703e+01,2.662784085e+01,1.109757009e+01,7.205174772e+01,1.266416526e+01,6.869853262e+01,2.631234688e+01,8.905569480e+01,4.174897398e+01,7.444654598e+01,3.346480208e+01,3.060380563e+01,7.008987696e+01,7.315512314e+01,8.734834232e+01,8.687027670e+01,4.439114846e+01,6.937241789e+01,7.674712012e+01,7.957803297e+00,7.209711616e+00,1.106843875e+01,3.823516569e+01,2.656429348e+01,8.136088198e+00,5.212054337e+01,2.049888309e+01,8.931633761e+01,3.660526313e+01,2.587605089e+01,2.153834788e+01,8.947281251e+01,6.441582051e+00,8.141757031e+01,9.233184036e+01,2.944392925e+01,9.036046278e+01,7.015115575e+01,5.886027060e+01,6.270002831e+00,6.356981998e+01,3.605500541e+01,5.382557792e+01,1.994290511e+01,2.317105971e+01,4.361922576e+01,1.231595659e+01,2.146146893e+01,2.255433454e+01,2.341953709e+01,1.253785001e+00,6.250163279e+01,1.088066926e+01,6.886795056e+01,1.845133501e+01,1.799850966e+01,4.503219396e-01,4.282545821e+01,1.270799646e+01,7.225424085e+01,7.568210077e+01,9.235788343e+01,6.689071840e+01,3.029907932e+01,3.894507189e+01,1.772498208e+01,7.355953778e+01,9.572665948e+01,1.410917053e+01,3.613255311e+01,5.125651091e+01,4.680716517e+01,7.683210554e+01,3.620936815e+01,8.095061865e+01,9.523530248e+00,3.133570770e+01,4.014688074e+01,7.080291197e+01,8.563786271e+01,3.843394173e+01,6.401775675e+00,7.735011878e+01,1.529452091e+01,7.453850631e+01,2.996966704e+01,5.852020584e+01,8.877195106e+01,3.466942684e+01,4.390993192e+01,1.625496134e+01,9.400201190e+01,2.788073701e+01,4.828904080e+00,9.939699631e+01,1.462022950e+01,9.876445202e+01,6.921763872e+01
9.795304093e+01,8.291893445e+01,2.801822203e+00,2.989269841e+01,9.332074106e+01,3.399236503e+01,9.834986803e+01,5.490255480e+01,4.943077233e+00,5.070981689e+00,3.831069994e+01,2.491871447e+01,5.521231108e+01,6.657224778e+01,6.669514866e+01,1.732382501e+00,5.073635184e+01,8.335552824e+01,2.474751172e+01,9.455357386e+01,4.132651011e+01,9.951150254e+01,6.506650160e+01,8.956233138e+01,5.268473102e+01,3.501022913e+01,4.639751116e+01,8.609054700e+00,4.757629737e+01,5.397487360e+01,7.111881847e+01,7.171831656e+00,3.636215493e+01,1.140182448e+01,3.788238684e+01,8.619766541e+01,7.651029734e+01,5.211372378e+01,3.856789817e+01,4.453721117e+01,6.807004384e+00,3.193591473e+01,7.033425139e+01,4.651958609e+01,6.792281697e+01,2.663308925e+01,6.068912518e+01,5.236414931e+01,1.804987674e+01,1.026920112e+01,3.798948074e+01,4.487997214e+00,3.105361985e+01,3.977096285e+01,3.237595129e+01,6.188466098e+00,1.334434244e+01,6.319419506e+01,3.122615104e+01,6.822328509e+01,9.416331946e+01,5.140869700e+01,3.853690114e+01,2.088588889e+01,5.746201968e+01,1.563626978e+01,9.153687795e+01,3.588825682e+01,5.210862828e+01,6.473622293e+01,3.967170758e+01,5.990095010e+01,3.389999780e+01,2.217482529e+01,2.195483551e+01,8.355882731e+01,7.594632966e+01,3.941694956e+01,5.381907102e+00,4.321683064e+01,5.043906394e+01,5.621730608e+01,5.637720590e+01,6.364095143e+01,2.915655639e+01,9.600634165e+01,1.592029895e+01,5.862756273e+01,7.264091345e+01,1.311533939e+01,1.669724701e+01,9.333035358e+00,1.942924382e+01,7.527226305e+01,3.004257800e+01,2.191510045e+00,3.216409707e+01,1.103817076e+01,2.628895514e+01,8.342753806e+01
6.839106454e+01,9.539229542e+01,1.580376650e+01,3.721448362e+01,3.861736402e+00,4.151691645e+01,4.800708832e+01,9.468805836e+01,5.666641693e+01,2.385467381e+00,5.092799063e+01,2.585195584e+01,7.513529546e+00,8.562925216e+01,8.643230907e+01,8.758636944e+01,9.630144618e+01,6.594852922e+01,9.384922327e+01,2.312549429e+01,6.188202276e+01,5.817443264e+01,9.080458246e+01,9.559803942e+01,6.395713998e+01,3.972260253e+01,8.886925417e+01,1.632530186e+01,1.743486443e+01,5.260273460e+01,1.692177612e+01,6.639563027e+01,9.817679526e+01,6.457560545e-01,3.575952006e+01,6.051147190e+01,5.555153496e+01,6.166250670e+01,8.131998079e+01,2.880124806e+01,9.502068425e+01,6.353000775e+01,7.372566231e+01,6.257013835e+01,4.405383380e+01,7.224185533e+01,1.506153126e+01,1.782818359e+01,2.071661368e+01,7.176903021e+01,3.303724612e+01,5.568725920e+01,8.644126187e+00,1.391093004e+01,5.997194911e+01,9.317681759e+01,2.892605507e+01,8.253079054e+01,4.411037766e+01,8.969344692e+01,9.144578400e+01,5.333849714e+01,1.466470384e+01,4.225066077e+01,6.482615235e+01,4.336437690e+00,7.519647970e+01,3.190896495e+01,8.257753770e+01,8.015584146e+01,1.220032118e+01,1.518293876e+00,8.304369847e+01,3.537157834e+01,9.158472097e+01,3.343008880e+01,3.388747005e+01,4.502047504e+01,8.116186337e+01,6.095849479e+01,3.272497628e+01,5.707767609e+01,7.413794419e+01,6.046457425e+01,1.288639954e+01,6.175596768e+01,1.355624958e+01,9.930054751e+01,1.360580051e+01,1.840613173e+01,4.733433708e+01,7.541109649e+01,9.047281549e+01,6.001222757e+01,4.587635702e+01,8.564160326e+01,2.975704763e+01,3.686840146e+01,8.824227219e+01,6.747839975e+01
