v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96
1.167168185e+00,6.911194627e+01,7.980686989e+00,3.764623148e+01,3.813263197e+00,1.678221103e+01,8.861586187e+01,9.922265845e+01,4.152663579e+01,7.759232507e+01,2.538625311e+01,6.696387150e+01,8.821198766e+01,9.392185608e+01,2.876571689e+01,2.350825714e+01,8.184880013e+01,9.611160545e+01,9.009641675e+01,1.800957631e+01,9.738958999e+01,5.957523254e+01,4.895770171e+01,4.318375622e+01,6.040311624e+01,7.051214106e+01,4.712454584e+01,4.816070237e+01,8.849802754e+01,2.149142856e+01,2.997849348e+01,3.523921574e+01,3.654652458e+01,8.256524790e+01,8.254558711e+01,4.187720532e+01,7.368746504e+01,6.746779762e+01,4.212369721e+01,9.175161451e+01,3.429332421e+01,7.353548516e+01,1.512097506e+01,6.878565282e+01,6.947325888e+01,4.897894901e+01,8.263361500e+01,4.329857745e+01,8.675819882e+00,6.521590556e+01,9.843557041e+01,3.580073509e+00,1.296495892e+01,2.605264236e+01,2.318716106e+01,5.402196068e+01,6.659641464e+01,6.539570446e+01,2.553608605e+00,8.608366341e+01,8.576242873e+01,1.253975556e+01,6.459998907e+01,5.125051660e+01,5.477005044e+01,8.517958100e+01,7.495932795e+01,7.816192048e+01,5.057421560e+01,1.850902662e+01,5.796173680e+01,3.944211427e+00,6.343688671e+01,9.073244358e+01,2.699228048e+01,4.634796143e+01,9.865031544e+01,2.486772263e+01,7.292915869e+01,5.983838415e+01,7.756078131e+01,5.309425740e+00,8.578655942e+00,4.819634176e+01,9.508911687e+01,1.468644944e+01,8.349833988e+01,3.742214133e+00,7.327156339e+01,5.784923617e+01,3.748553510e+01,1.835425482e+00,6.718353637e+01,3.647455024e+01,3.171631052e+01,3.162675311e+01
2.575440649e+01,8.269311076e+01,9.437429503e+01,5.704607908e-01,6.970435305e+01,4.500628425e+01,4.868382188e-01,6.717648201e+01,6.444020915e+01,1.441368355e+01,1.276343053e+01,3.725360364e+00,9.725303007e+01,5.836023749e+01,1.392158871e+01,2.532117440e+01,9.626215800e+01,5.991325539e+01,1.276182589e+01,4.251785729e+01,9.468355006e+01,4.035373088e+01,8.137960666e+01,1.818544423e+01,5.162924869e+01,4.405930673e+01,1.507050566e+01,8.125772454e+01,1.499240996e+01,7.551681099e+01,9.885584214e+01,1.168531507e+01,9.051859253e+01,9.029006212e+01,3.310151228e+01,5.947619098e+01,9.627622377e+00,1.735795555e+01,4.273217439e+00,3.914125784e+01,4.901667756e+01,4.769981161e+01,9.158652716e+01,7.410182309e+01,5.363328167e+01,2.769339197e+01,7.274611503e+01,5.971429380e+01,7.316947261e+01,8.608511703e+01,3.954333508e+01,6.467124645e+01,9.568547331e+01,5.228496265e+01,5.158401040e+01,1.787983524e+01,4.463737444e+00,8.194733452e+00,6.601476511e+01,4.674230272e+01,5.032723484e+01,3.040749507e+01,2.437723573e+01,8.756203933e+01,1.778381499e+00,1.353025379e+01,9.260837876e+01,5.947346906e+01,9.845644593e+01,4.476227302e+00,8.002332955e+01,9.745451168e+01,4.895552209e+01,2.883239748e+01,2.886114721e+01,2.145148718e+01,8.096251865e+01,4.148855547e+01,8.926903732e+01,7.646992359e+01,3.542716439e+01,6.582964129e+01,9.628527707e+00,4.724313796e+01,8.389813456e+01,6.711768684e+01,8.051139585e+01,8.558372744e+01,9.017573844e+01,9.528301288e+01,6.034404963e+01,3.872749403e+01,8.029884239e+01,5.953176568e-01,7.762809295e+01,6.651983190e+01
3.949488490e+01,9.457722725e+01,6.112434615e+01,2.557405948e+01,6.013307698e+01,8.048986955e+01,5.682934000e+00,5.626675090e+01,7.641433010e+01,7.331043021e+01,9.463025449e+01,4.042859069e+01,3.487586170e+01,6.048999357e+01,7.398375817e+01,7.979171609e+01,5.326570038e+01,5.486603870e+01,2.527390203e+01,8.196104411e+01,9.190567210e+01,9.481126530e+01,3.429761145e+01,2.191397756e+01,1.728592293e+01,3.623603364e+01,4.327095684e+01,5.872773185e+01,8.984553477e+01,3.842296084e+01,4.573291952e+01,6.694729004e+01,6.217551415e-01,8.049983487e+01,4.533220306e+00,6.660636059e+01,1.480925033e+01,1.884375445e+01,4.008084544e+01,6.926096565e+01,5.730566331e+01,1.423543559e+01,3.782901628e+00,4.234254055e+01,7.615378862e+01,4.553675799e+01,5.522432055e+01,5.868630702e+01,6.626104228e+01,8.185797225e+01,6.706869361e+01,8.696910869e+01,1.812312373e+01,6.760581778e+01,3.772102502e+01,5.325371580e+01,9.695897051e+01,8.395279417e+01,9.677893360e+01,7.618838694e+01,4.654390291e+01,2.618630117e+01,2.945226081e+01,7.188134212e+01,8.014432698e+01,4.886464157e+01,8.895248495e+01,6.156273742e+01,3.792590193e+01,8.273310386e+01,9.871293096e+01,7.482595601e+01,2.378203782e+01,5.124330413e+01,6.508719417e+01,3.839575579e+01,9.571246293e+00,1.285076213e+01,9.604793613e+01,5.595800895e+01,9.030157183e+00,7.564750537e+01,4.940240603e+00,3.084586662e+01,7.771829177e+01,6.792236170e+01,3.252030454e+01,6.452915470e+01,5.943361026e+01,2.558545407e+01,6.020067871e+00,3.930940412e+01,7.195601676e+01,8.655263820e+01,8.772143090e+01,7.700606698e+01
8.290927492e+01,5.804549224e+01,1.432759985e+01,5.001632983e+01,8.112720735e+01,2.031433372e+01,6.218703543e+01,4.626354572e+00,5.669095684e+01,3.565971682e+01,4.903754952e+01,1.427110500e+01,9.890763412e+01,3.323743935e+01,2.311862193e+00,8.559998416e+01,9.205024548e+01,5.209909763e+01,2.706038094e+01,1.825298287e+01,9.145104229e+01,5.297149522e+01,2.187302242e+01,2.720827880e+01,7.640060764e+01,1.940812158e+01,7.411663299e+01,3.860088276e+01,5.221817853e+01,4.679868409e+01,2.673510993e+00,1.913072935e+01,8.501915423e+01,1.603423867e+01,4.983475083e+01,7.076049636e+00,9.412280484e+01,7.932203396e+01,5.336347550e+01,8.800057541e+01,2.056578933e+01,1.125101110e+00,2.072538494e+00,6.570997440e+01,8.408459533e+01,6.403406616e+01,8.107937380e+01,6.680721932e+01,5.271190142e+01,1.831724118e+01,8.265310362e+00,2.221165504e-01,5.421867236e+01,9.022125912e+01,8.851548867e+01,7.635875798e+01,6.320620911e+01,7.408739117e+00,1.667520694e+01,2.251127356e+01,6.134920073e+00,4.824322064e+01,4.072985546e+01,5.536675610e+01,5.019515695e+01,8.237953047e+01,7.037526720e+01,3.646378527e+01,2.808206031e+00,6.084774278e+01,3.829706087e+01,4.331558106e+01,9.304794591e+01,1.212239820e+01,4.366727574e+00,4.176485615e+01,5.306802155e+01,1.998062591e+01,9.911227922e+01,7.219445675e+01,5.111654019e+01,6.871160050e+01,7.161275452e+01,7.045848974e+01,6.350230578e+01,2.977886739e+01,8.842298467e+01,2.987059011e+01,7.950729956e+01,1.734897748e+01,2.643173779e+01,9.333285382e+01,9.438810956e+01,4.655231294e+01,7.207478363e+01,4.383182771e+01
6.628976043e+00,5.077939819e+01,1.676799829e+01,5.263174870e+01,6.624985976e+01,2.884011069e+01,1.312665604e+01,9.738798899e+01,4.502347406e+01,9.443087363e+01,4.430175797e+01,7.903151131e+01,4.223009907e+01,9.004153497e+01,2.280033039e+01,6.755049382e+01,3.382889373e+01,6.784829641e+01,7.482662147e+00,7.836660106e+01,8.606247180e+01,2.213227775e+00,8.791768199e+01,1.949656851e+01,9.632312985e+01,6.884863663e+01,9.232936856e+01,9.663347718e+01,2.750104605e+01,6.768233650e+01,9.846629494e+01,3.517175794e+01,8.677319092e+01,5.357238626e+00,6.689731120e+01,5.394350178e+01,2.913294909e+01,4.328549526e+01,3.358131365e+01,4.536926549e+01,9.635706608e+01,7.376021833e+01,5.352554484e+01,3.038446584e+01,8.875597850e+01,6.624262586e+01,7.791214024e+01,5.107413672e+01,7.022769795e+01,7.977849192e+01,8.443893117e+01,2.549565796e+01,8.286253173e+01,9.758702914e+01,4.199193005e+00,4.144593434e+01,9.878529227e+01,8.386463830e+01,4.943546453e+01,3.728038342e+01,5.091944591e+01,9.071394599e+01,9.891619062e+01,6.232403382e+01,1.522067421e+01,3.326821349e+01,4.142445368e+01,7.149001513e+01,3.118503877e+01,3.518678359e+01,5.735357949e+01,7.448773649e-01,7.357942171e+00,9.216192388e+01,9.870398082e+01,5.923481036e+01,6.379621113e+01,3.471502828e+01,5.324688860e+01,6.966939921e+01,3.715284885e+01,9.680110423e+00,5.365855233e+01,7.102322394e+01,6.416729323e+01,6.920685377e+00,5.796562441e+01,1.375610482e+01,1.724029762e+01,6.356473398e+01,9.493518394e+00,9.014622979e+01,1.243135145e+01,9.592388074e+01,2.591795705e+00,6.043497878e+01
4.710234140e+01,6.861157550e+01,3.684278573e+01,9.324252725e+01,2.027486705e+01,5.793062418e+01,2.837632556e+01,5.386500056e+01,6.784021476e+01,4.461819332e+01,9.730968378e+01,8.677504373e+01,7.431422310e+01,3.414271662e+01,6.675861042e+01,4.852266270e+01,7.184269510e+01,7.343327722e+01,8.506860792e+01,1.862689180e+01,8.492475855e+01,2.691413797e+01,8.927377986e+00,3.125351683e+01,8.449948994e+01,5.453818500e+01,6.592334708e+01,1.017969534e+01,2.800016339e+01,1.356672438e+01,3.946602252e-01,4.320645743e+00,4.318300124e+01,1.239243294e+01,3.823752422e+01,7.826167150e+01,2.523061451e+01,4.532965396e+01,1.271530342e+01,3.866660748e+01,5.392731467e+01,5.779971646e+01,2.339832651e+01,1.900140999e+01,4.032350082e+01,9.236021446e+01,6.160312318e+00,3.685159663e+01,4.811433082e+00,4.468124202e+01,7.847799713e+01,9.279139933e+01,6.759743310e+00,9.110414296e+01,7.505752070e+01,9.897924823e+01,9.034918611e+00,7.242936993e+00,1.792729255e+00,9.252759530e+01,7.886336917e+01,9.974866665e+01,6.795757725e+01,4.662695473e+01,6.871890963e+01,8.131744341e+01,1.748998991e+01,5.572623961e+01,7.665892792e+01,3.794723213e+01,8.496539656e+01,9.793703130e+01,8.234896158e+01,5.992333038e+00,7.153429212e+01,1.285086775e+01,3.232039613e+01,8.252715474e+01,9.070730820e+01,4.535866388e+01,4.670469921e+00,7.963828845e+01,3.560781308e+01,4.027920779e+01,7.392102777e+01,8.339731636e+01,8.176142614e+01,8.738244014e+01,3.291292361e+01,9.113956059e+01,3.107099470e+01,9.243280711e+00,9.060458930e+01,8.644188854e+01,6.919283331e+01,6.916194001e+01
6.767229533e-01,6.377137447e+01,4.402114658e+01,3.683179901e+01,2.048243715e+01,4.858816797e+01,5.282371687e+01,7.423735158e+00,4.086502133e+01,5.987622931e+01,8.028136769e+01,3.106029476e+01,5.205798589e+00,7.901026756e+01,6.036700249e+01,1.429365683e+01,5.852381841e+01,3.513989432e+01,3.360440858e+01,8.761468372e+00,8.464538565e+01,2.721144177e+01,2.746448931e+01,9.771632896e+01,7.988459012e+01,9.735551280e+01,3.943179112e+01,9.585805738e+01,2.770058258e+01,9.723910087e+01,2.871009427e+01,8.599690329e+00,1.042693532e-01,7.643222675e+01,9.636114588e+01,5.812342574e+01,3.583153276e+01,8.383532791e+01,3.970713193e+01,4.886172786e+01,7.504841590e+01,1.251393249e+01,7.373628365e+01,1.832054139e+01,4.503144509e+01,3.939962822e+01,2.054902183e+01,8.656937971e+01,6.863545285e+01,5.578370873e+01,9.786153206e+01,9.318970494e+01,8.169981566e+01,5.146693457e-01,2.909585941e+01,3.028916812e+01,4.677938952e+01,4.793846186e+01,1.318439378e+01,4.020008264e+01,9.253673914e+01,6.754768444e+01,6.086363081e+01,3.013611199e+01,1.341519218e+01,7.716235517e+01,5.892404134e+01,6.385367259e+01,4.613581461e+00,6.237145903e+01,5.278862842e+01,8.568122833e+01,9.860822136e+01,5.729386706e+01,5.455497545e+01,4.607113474e+01,7.755959317e+01,5.429991563e+01,6.890851035e+01,8.646824216e+01,2.445638619e+01,2.452050731e+01,2.419411437e+01,2.353215856e+01,3.322993121e+01,4.420032570e+01,7.623388610e+01,8.487991806e+00,6.519028433e+01,8.006352435e+01,1.358810608e+01,3.998515435e+01,4.401715351e+01,8.203512403e+01,7.184572840e+00,2.606875789e+01
1.682563182e+01,5.476023838e+01,7.433500274e+01,1.073708113e+01,7.184821745e+01,8.794453523e+01,1.102519794e+01,4.917353986e+01,1.588405370e+01,3.608444613e+01,9.430114874e+01,5.988538744e+01,8.120985084e+01,1.152307358e+01,8.399692809e+01,2.767988327e+01,2.192516642e+01,1.065119732e+01,5.337033548e+01,2.819495567e+01,6.337209132e+01,7.470661268e+01,3.200782077e+01,7.577734735e+01,4.383032516e+01,7.521519913e+01,2.595773061e+01,4.020393141e+01,1.352824322e+01,3.294401955e+01,4.645082386e+01,6.773114470e+01,8.963257872e+01,7.621660568e+00,2.543179940e+01,2.755084695e+01,7.752067953e+01,4.031786460e+01,8.812345285e+01,4.117541207e+01,1.005893397e+01,7.115755842e+01,4.337376998e+01,5.512520226e+01,4.795269998e+01,4.319166785e+01,9.402633266e+01,7.975237177e+01,5.079390680e+01,9.491431315e+01,3.816112000e+00,3.195653783e+01,1.956891142e+01,9.405251996e+01,3.360458173e+01,9.209447192e+01,2.909717376e+01,6.121882612e+01,1.522680121e+01,7.753881454e+01,2.778552063e+01,8.125137874e+01,5.429804679e+01,2.458686966e+01,2.215892804e+01,1.567965139e+01,5.122006701e+01,9.305686890e+01,3.777598838e+01,8.696727377e+01,6.909919779e+01,6.893358594e+01,5.388726730e+01,4.377498263e+01,9.533388754e+01,2.425719430e+00,8.651468283e+01,1.022893071e+01,6.941341306e+01,2.747935281e+01,7.745542979e+01,9.154602003e+01,6.769087040e+01,9.269868271e+01,9.277231447e+01,9.893488708e+01,9.195568449e+00,7.710116656e+01,7.567523764e+01,8.699286812e+01,9.932562498e+01,1.082791355e+01,5.761000995e+01,7.565553952e+01,3.970649683e+01,9.240159304e+01
8.877980273e+01,7.773481753e+01,5.636097824e+01,7.672290284e+01,5.726050043e+00,3.162810877e+01,7.878668037e+01,5.490601794e+01,5.739158536e+01,4.140694193e+01,9.891252607e+01,6.406317605e+00,7.732671174e+01,5.239028124e+00,6.415617871e+00,9.880889687e+01,3.332140939e+01,9.854106911e+01,5.015668789e+01,7.926527496e+00,5.470088614e+01,5.314457350e+01,9.171472059e+01,5.805383549e+01,6.259357276e+01,4.788716243e+01,7.286486303e+01,2.722987486e+01,8.946638623e+01,4.144332463e+01,5.398483862e+01,5.719422564e+01,3.716617421e+01,8.830431632e+01,9.506043122e+01,7.875723344e+01,8.041333906e+01,5.412083166e+01,6.162704121e+01,8.953909751e+01,4.637619620e+00,6.779447926e+01,4.778139551e+01,1.435795465e+01,3.669866043e+01,1.090629104e+01,9.312729092e+01,9.963451164e+00,7.546832768e+01,3.827899797e+01,8.479546353e+01,6.843515386e+01,2.175383546e+00,1.583429300e+01,6.140641448e+01,7.808704228e+01,2.504289888e+00,4.713042668e+01,2.105083888e+00,6.921190333e+01,9.544257811e+01,1.902838860e+01,8.401854867e+01,8.688270687e+01,7.840774022e+01,1.067001352e+01,5.575694629e+01,8.759236193e+01,3.990670466e+01,8.821663998e+01,5.983512737e+00,4.559708773e+01,1.917524765e+01,9.582362238e-01,8.542350175e+01,6.032306783e+01,7.547062898e+01,2.530217350e+01,6.412789481e+01,3.088578578e+01,9.557980657e+01,5.137938186e+01,3.333646944e+01,5.161181887e+01,9.138461672e+01,7.647141239e+01,8.676483329e+01,5.517318786e+01,5.290302378e+01,1.091924738e+01,5.818753581e+01,1.174501880e+01,6.189750128e+01,2.700136147e+01,4.502956524e+01,8.841028736e+01
3.723278591e+01,1.667416534e+01,6.609864151e+00,1.365577332e+01,1.668223239e+01,9.121932804e+01,3.472760331e+01,5.402158377e+01,9.300331102e+01,6.089032284e+01,1.118907865e+00,7.245796351e+01,2.410143378e+00,2.836975437e+01,7.525696675e+01,7.035594877e+01,5.225559890e+01,7.922893033e+01,6.709073995e+01,1.547396454e+01,4.963237283e+01,4.340019660e+01,7.476620356e+01,3.264946066e+01,8.837977498e+01,8.021845152e+01,7.576348766e+01,5.369356590e+01,1.257962932e+01,6.088563991e+01,3.783324058e+01,4.210465415e+00,2.855458638e+01,9.943855898e+01,3.642082258e+01,3.571013757e+01,9.154957050e+01,3.350952845e+01,7.155961917e+01,4.940094248e+01,6.448892320e+01,1.928916098e+01,8.754009328e+01,3.313514952e+00,2.251643909e+01,7.557921492e+01,1.165699736e+01,6.147830961e+01,1.086140361e+00,7.999495948e+01,2.302868303e+01,9.007288829e+01,3.826971132e+01,2.439969266e+01,7.786421902e+01,5.049964459e+01,9.844152140e+01,8.695363079e+01,6.750475516e+01,6.542804605e+01,4.056608075e+01,9.334391562e+01,9.299244830e+01,7.600656435e+01,1.697343875e+01,6.945860333e+01,9.499938861e+01,2.654933908e+01,5.967206455e+01,9.137415353e+01,5.436733056e+01,6.239840899e+01,1.363723120e+01,5.148147164e+01,4.441054560e+01,6.805480524e+01,3.537109928e+01,7.807648969e+01,6.690117736e+01,4.862549680e+01,4.978043548e+01,5.601193561e+01,1.191063165e+01,5.518127610e+01,8.833733855e+01,1.080530607e+01,3.799868789e+01,5.930422820e+01,5.792572412e+01,5.548574367e+01,1.585961340e+01,8.871317941e+01,7.397106071e+01,4.020487982e+01,8.417890350e+01,6.803159029e+01
3.404235922e+01,8.684505348e+01,1.125107367e+01,5.794874713e+01,1.370246767e+01,6.280351916e+01,6.669680939e+01,3.775813226e+01,6.412713720e+01,5.191322574e+01,4.715052329e+01,6.775024703e+01,5.761624712e+01,7.875242065e+01,5.333775109e+01,1.196959705e+00,3.558536807e+01,2.764960432e+01,6.002508792e+01,2.660275003e+01,1.853278275e+01,6.771950614e+01,4.544619442e+01,5.249248240e+01,4.085218249e+01,1.620218528e+01,7.160244639e+00,7.113058367e+01,4.184908984e+01,1.154204470e+01,1.922142258e+01,4.719843750e+01,5.254344296e+01,7.496224176e+01,5.749381118e+01,7.400745702e+01,2.219649940e+01,5.657580966e+01,5.240257666e+01,6.239267656e+01,9.254958577e+01,3.734088526e+00,7.501569461e+01,2.640050867e+01,1.095961895e+01,1.845258625e+01,2.047409865e+01,5.786074242e+01,8.302868952e+01,9.520125680e+01,2.616982400e+01,1.936796847e+01,3.500122682e+01,1.235637087e+01,6.438359859e+01,2.882418310e+01,1.819659669e+01,4.927538180e+01,4.211142944e+01,3.214686947e+01,3.191395425e+01,1.071563076e+01,9.650402989e+00,5.002124002e+01,4.410348778e+01,8.614741913e+01,9.861629998e+01,7.185787738e+01,7.181248362e+01,9.229752446e+01,3.900089909e+01,7.887341833e+00,1.740197902e+01,3.910449320e+01,9.066192654e+01,4.734200066e+01,6.656768868e+01,4.624177416e+01,7.890853890e+01,6.148519350e+01,2.958012536e+01,8.932580631e+01,7.321917143e+01,5.347743282e+01,3.827787307e+01,7.833147975e+01,7.217840654e+01,1.830996644e+01,5.429896572e+01,6.325976412e+01,5.587762613e+01,7.098536239e+01,9.838803213e+01,1.237687145e+01,3.078513308e+01,7.013148792e+00
3.155631286e+01,2.512912268e+01,5.336729002e+00,6.165556913e+01,5.302065585e+01,6.177116863e+01,9.137136241e+00,4.326325464e+01,4.875965841e+01,3.824579428e+01,4.111803734e+01,6.627735742e+01,1.671019541e+01,6.497507742e+01,8.381236263e+01,8.169575654e+01,9.024174161e+01,1.354700495e+01,2.593372366e+01,8.466504157e+01,3.945151939e+01,7.289473905e+01,8.289767470e+01,2.845657327e+01,4.293361977e+01,1.644228065e+01,1.053632922e+01,7.167530549e+01,5.122900697e+00,5.821974802e+01,5.719874593e+01,1.743057510e+01,6.882942291e+01,8.722464376e+01,4.075067463e+01,6.127813026e+01,9.901773545e+01,2.195615469e+01,2.010856601e+01,3.241072406e+01,1.039950409e+01,6.616825560e+01,8.170093633e+01,2.438919280e-01,8.525225441e+01,8.056660062e+01,6.831791314e+01,7.620727951e+01,2.127487710e+01,6.232272219e+01,6.104778045e+01,8.180059819e+00,5.567723424e+01,5.431184453e+01,3.633939885e+01,3.853213331e+01,3.211935587e+01,9.590058094e+01,7.976056745e+01,5.800845381e+00,5.453449093e+01,8.857881480e+01,5.010127875e+01,6.999486757e+01,2.014819171e+01,8.745495804e+01,1.862061853e+01,3.997798595e+01,2.636998431e+01,5.911353716e+00,2.788283531e+01,2.763271598e+01,7.715283699e+01,9.662067731e+01,4.852790809e+01,7.562644763e+01,7.279642612e+01,3.028055844e+01,5.413619101e+01,7.139386183e+01,2.799845522e+01,3.401894874e+01,9.389438658e+01,7.982861908e+01,2.736676328e+01,9.832245862e+01,2.846985351e+01,2.564731513e+01,1.694957953e+01,4.687171223e+01,6.453034696e+01,3.544747043e+01,3.290191041e+01,3.216149709e+01,3.944080804e+01,6.406691174e+01
7.478445825e+01,9.149231600e+01,4.477115007e+01,1.522079589e+01,8.827806122e+01,5.116199981e-01,5.375450183e+01,2.393485343e+01,3.760970462e+01,3.013991231e+01,5.555977059e+01,9.733673434e+00,7.245225305e+01,1.170086256e+01,3.190326416e+01,8.771404524e+01,1.069004857e+01,8.214877158e+01,8.409969479e+01,3.224401365e+00,1.542530785e+01,4.963528164e+01,5.845533959e+01,2.592331135e+01,9.496738770e+01,6.418996218e+01,2.244519126e+01,6.167336929e+01,1.667404988e+01,2.935979919e+01,2.245122728e+01,8.796246594e+01,4.498451499e+01,1.660835189e+01,3.043853935e+01,2.721224767e+00,2.673534918e+01,9.534144827e+01,1.252125641e+01,3.833709467e+00,1.656571043e+01,4.039968807e+01,8.968017649e+01,4.762372710e+01,5.150882415e+00,1.413199850e+01,7.008936301e+01,9.819169374e+01,8.723004551e+01,2.641647453e+00,4.862999513e+01,9.598725874e+01,6.985882446e+01,2.599749102e+01,7.530664703e+01,4.170108506e+01,9.926452687e+01,8.574897246e+00,5.856118678e+01,5.067462982e+01,6.098944656e+00,4.645813471e+01,5.835671618e+00,7.710259052e+01,3.423751835e+01,2.103580630e+01,2.384058193e+01,8.946935163e+01,5.874500951e+01,9.075820212e+01,3.608897979e+01,8.058768458e+01,4.042451949e+01,7.239353676e+01,7.414073720e+01,1.927421008e+01,2.105746016e+00,9.033873230e+01,3.190507377e+01,7.582201488e+01,1.284723616e+01,2.169575034e+01,5.584455021e+01,8.880385472e+01,4.382306563e+01,3.885168885e+01,8.763744255e+00,6.503599831e+01,2.237290713e+01,3.709246926e+01,1.080657198e+01,3.080699593e+01,4.559860987e+01,9.799808906e+00,4.896958284e+01,3.532850258e+01
1.092226361e+01,6.227294329e+01,2.547207575e+01,9.961743775e+01,5.968450323e+01,3.208544445e+01,9.337193607e+01,7.742682252e+00,7.928435543e+01,7.659702510e+01,3.281582069e-01,1.162107859e+01,1.840392758e+01,2.238836049e+01,3.383984433e+01,6.097222221e+01,4.265378111e+01,3.286315807e+01,9.214587734e+01,1.133131634e+01,1.068829982e+01,6.573400548e+01,3.589162899e+01,3.234438542e+01,3.103260937e+01,2.419660782e+01,7.374324331e+01,8.593932262e+01,8.745235582e+01,3.501978556e+00,9.465667096e+00,6.871487275e+01,7.418060231e+01,8.127595688e+00,6.604956963e+00,2.584679706e+01,1.886275801e+01,6.850541916e+01,2.697981157e+01,3.207059330e+01,2.256643103e+01,4.621482343e+01,1.663970249e+01,6.114653044e+01,1.136139496e+01,2.646657652e+01,4.484785890e+01,7.308856921e+01,2.337894290e+01,7.812301401e+01,5.645911110e+01,3.812027711e+01,8.691118174e+01,9.951905633e+01,6.071772516e+01,8.901469187e+01,7.542697086e+00,1.322496604e+01,5.443028222e+01,5.301617592e+01,9.913671208e+01,9.730664355e+01,6.023218230e+01,3.278614649e+00,4.658875804e+01,3.375808447e+01,8.733716065e+00,8.195566958e+01,1.718439381e+01,1.486399171e+00,9.020298969e+01,7.951958719e+01,4.050768728e+01,9.855407222e+01,4.086030400e+01,2.351716832e+01,5.615967594e+01,9.984059552e+01,7.386587741e+01,2.838432379e+00,1.809037865e+01,7.592681216e+01,1.733123923e+01,3.022804239e+00,5.387165295e+01,8.620529301e+01,2.329068912e+01,8.262326523e+01,9.795241045e+01,4.031249538e+01,2.679241281e+01,1.207812197e+01,1.023283548e+01,4.855952066e+01,4.979018187e+00,7.859244700e+01
7.625097002e+01,7.962739073e+01,3.670094278e+01,5.168591195e+01,7.331890046e+01,6.068387707e+01,3.812325421e+01,6.065833977e+01,9.783354871e+00,8.361613557e+01,4.809243760e+00,6.759672466e+01,3.422947450e+01,7.340008775e+00,8.734907688e+01,9.103278263e+01,9.833750866e+01,8.145550039e+01,2.317340801e+01,8.906147545e+01,1.679950299e+01,6.273078735e+01,4.840650819e+01,8.675102439e+01,7.399460629e+01,4.333332879e+01,1.807429873e+01,4.979585656e+01,2.224551641e+01,2.530470020e+00,4.084510716e+01,4.577575993e+01,4.523025112e+01,9.911425876e+01,4.705563813e+01,4.026482662e+01,6.942255074e+01,4.836806337e+01,5.059133813e+01,6.905483572e+00,3.348921807e+01,8.424397014e+01,7.295477133e+01,7.236690111e+00,4.474566184e+01,1.954846367e+01,1.846039253e+01,6.644022203e+01,1.990363015e+01,4.161567930e+01,9.481163033e+01,4.397255201e+01,2.095932288e+01,2.626519845e+01,2.550627975e+01,3.275647854e+01,8.107969047e+01,1.687141488e+01,9.473233007e+01,9.545118664e+00,2.276411987e+01,3.577733482e+01,7.240206145e+01,9.715231291e+00,1.096244858e+01,9.530406794e+01,9.886027128e+01,3.315294235e+01,4.120478435e+01,9.001897031e+01,7.571540818e+01,7.479715626e+00,1.490392716e+01,7.594499253e+01,1.620327891e-01,8.933836021e+01,3.885776725e+01,8.069653634e+01,8.908202337e+01,3.647949891e+01,3.433129933e+01,5.860723554e+01,8.440215546e+01,1.264731107e+01,9.820734680e+01,3.908025009e+01,4.575228925e+01,5.959961074e+01,5.402646255e+01,3.650223152e+01,7.161371978e-01,4.616914986e+01,2.884269729e+01,5.947263370e+01,2.421195210e+01,1.658786095e+01
