v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11
7.481546881e+01,5.668450583e+01,9.040896596e+01,8.148072101e+01,4.484824934e+01,1.104654448e+01,9.332891494e+01,5.475734717e+01,6.762492725e+01,6.695526729e+01,6.849685965e+01
7.258118112e+01,4.641824453e+00,6.857968440e+01,6.031782739e+00,5.695724835e+01,1.910264833e+01,4.816654300e+01,9.152287537e+01,6.666346451e+01,6.680533501e+01,4.213341305e+01
5.624284877e+01,1.543932957e+01,2.735793625e+01,9.852191615e+00,5.639430111e+01,7.022713106e+01,7.594806133e+01,1.686977566e+00,5.667923722e+01,8.621581488e+01,7.831112157e+01
6.913884851e+01,6.249193568e+01,4.326246838e+01,2.557292177e+01,6.896776134e+01,2.931933067e+00,4.190816168e+01,4.218827886e+01,2.930276104e+01,7.531655761e+01,6.255284166e+01
5.678890245e+01,6.991184840e+01,4.242671075e+01,5.566068975e+01,8.866195853e+01,7.789217134e+01,5.826227369e+01,6.898054242e+01,8.572026476e+01,4.462680309e+01,9.052205350e+01
1.781472189e+01,6.289857541e+01,6.551976874e+01,3.610403587e+01,4.029013874e+01,3.477616104e+01,9.743255573e+01,7.365222287e+00,1.782514754e+01,1.956834878e+01,8.808423153e+01
3.068991245e+01,4.689058725e+01,2.939487717e+01,8.841198482e+01,7.973099367e+01,7.589893479e+01,7.391031233e+01,1.334135458e+01,1.906907802e+01,7.109086722e+01,2.515865825e-02
4.467856257e+01,1.085169096e+01,2.437323012e+01,7.123173831e+01,7.840972472e+01,2.017253126e+01,5.152917805e+01,9.925700379e+01,1.621804879e+00,6.329925599e+01,1.180361497e+00
8.843303796e+01,2.352337566e+01,6.947033549e+01,7.790609780e+00,9.919566507e+01,7.338927877e+01,6.859450062e+01,4.898068019e+01,8.476341568e+01,4.942872905e+01,3.237168147e+01
5.477686641e+01,7.254219731e+01,2.625736188e+01,9.523480867e+01,3.552788878e+01,3.144281004e+01,7.583472448e+01,4.062230466e+00,4.118251343e+01,2.027419125e+01,2.289409140e+00
6.432131413e+01,1.934966912e+01,5.806668220e+01,6.140854158e+01,3.938276906e+01,6.156721804e+01,8.439904502e+01,9.451856489e+01,9.912682336e-01,4.161314371e+01,6.843858890e+00
8.049703577e+00,2.289494058e+01,2.540453985e+01,6.154207648e+01,8.373601625e+01,3.073549161e+01,4.274294839e+01,7.462834868e+01,7.737613979e+01,4.726328664e+01,5.625195090e+01
9.169671847e+01,1.142548849e+01,9.615301037e+01,1.922349321e+01,9.662786372e+01,1.977262838e+01,3.852040641e+01,3.864901872e+01,9.678222598e+01,4.418937510e+01,2.143025475e+01
3.594759580e+01,4.949137005e+01,9.434951390e+01,3.044671778e+01,3.136922055e+01,2.858288716e+01,4.919990982e+01,2.405837418e+01,9.051520944e+01,1.288829473e+01,8.834242784e+01
9.825409956e+01,5.110994473e+01,4.558125971e+01,1.222304073e+01,7.656275400e+01,2.355791233e+01,2.545274716e+01,7.540550178e+01,8.460176383e+01,6.160552240e+00,4.032659573e+01
1.769315567e+01,8.117121843e+01,4.257844135e+01,6.748940789e+01,4.739672316e+01,2.904596021e+01,6.740034914e+01,4.877208068e+01,6.858679013e+01,7.317905585e+00,5.745206356e+01
5.752836621e+01,6.206468751e+01,9.792975217e+00,6.530280431e+01,7.064711020e+01,9.799574698e+01,3.776313458e+01,7.109592834e+01,8.510102315e+01,6.626975478e+01,2.963534851e+01
9.989859802e+01,3.662780158e+01,5.503453273e+01,9.946817881e+01,7.748156353e+01,6.338536754e+01,3.435242622e+01,8.579267746e+01,4.351728954e+01,7.731002108e+01,2.784511681e+01
5.008739448e+01,4.932868796e+00,4.604711378e+01,7.185536169e+01,1.394623652e+00,3.163879730e+01,8.741919359e+01,7.055110547e+01,1.621935140e+01,2.873575161e+01,8.410450103e+01
3.502118786e+01,3.724798441e+01,8.557112469e+01,3.484275741e+01,1.962596212e+01,6.213785700e+01,6.842528579e+01,1.003243110e+01,7.454069502e+01,3.211009389e+01,3.140102159e+01
2.224196312e+01,2.204521500e+01,1.915839959e+01,6.987359921e+00,5.101128535e+01,2.537558226e+01,3.712134954e+01,8.289397870e+01,9.769449755e+01,3.840384291e+01,3.089154729e+01
1.263051539e+01,7.232765747e+00,4.779178935e+01,6.344242659e+01,4.356944753e+01,1.047851855e+01,4.210439239e+01,9.794024917e+01,3.779717067e+01,4.920307580e+01,4.965091734e+01
8.857182570e+01,4.258912408e+01,5.662590326e+01,5.749975215e+01,6.391299365e+01,1.400647950e+01,4.366740770e+01,2.511701353e+01,9.007738597e+00,4.275661573e+01,2.621873282e+01
1.821219151e+01,2.530603277e+01,4.504095540e+01,8.636528280e+01,8.113329020e+01,6.293099291e+00,4.511586701e+01,7.510056529e+01,4.157813078e+01,5.885849468e+01,5.277909510e+00
7.909900623e+01,2.862374077e+01,1.062431308e+01,1.438852727e+01,6.435507845e+01,4.250139234e+01,6.333964245e+01,4.916822729e+01,7.017360722e+01,7.570571886e+01,6.760069274e+01
9.968411803e+01,1.217022133e+01,7.747730771e+01,4.361725402e+01,6.993724225e+01,1.160098533e+01,1.223478327e+01,5.084690690e+01,3.164798756e+00,2.569778823e-01,5.452215557e+01
8.122347195e+01,9.607373952e+01,6.739657101e+01,8.313060938e+01,7.471045736e+01,9.618849547e+01,1.424184169e+01,9.879743037e+01,6.120797558e+01,4.241078074e+01,9.018434577e+01
4.873939080e+01,9.685161066e+00,9.024093530e+01,8.137764769e+01,7.601299976e+01,8.447002291e+01,9.992815679e+01,7.922567611e+01,5.095270090e+01,6.193974203e+01,7.294330386e+01
1.323976358e+01,1.732065933e+01,2.676552849e+01,2.020978777e+01,9.439261170e+01,2.690109472e+01,1.096190262e+01,5.734211867e+01,8.457902764e+00,3.497679615e+01,5.396351095e+01
8.989824735e+01,4.219392454e+01,7.380543765e+01,2.252080708e+00,6.335529823e+01,8.356825493e+01,4.616913086e+01,6.164503935e+01,7.777352707e+01,6.420297255e+01,1.632183961e+01
6.152009867e+00,6.046660933e+01,6.267447512e+01,8.773675853e+01,1.881192057e+01,1.475727544e+00,7.343190893e+01,6.504133320e+01,1.188055612e+01,5.896789611e+01,2.211299774e+01
8.461307071e+01,1.533366037e+00,9.369812939e+01,3.440044110e+01,8.008545373e+01,2.043080002e+01,3.015352103e+01,7.417816383e+00,9.442205840e+00,9.843865308e+01,3.969946940e+01
3.206405760e+01,4.764227542e+01,1.393744757e+01,2.921006001e+00,2.881706355e+00,2.397552009e+01,5.367607593e+01,3.483708398e+01,6.676804016e+01,1.274569493e+01,1.947397242e+01
9.937239026e+01,7.496454203e+01,1.710559494e+01,7.257957493e-02,7.430292707e+01,9.233432789e+01,9.586848414e+01,9.393691270e+01,2.274734187e+01,5.868670824e+01,8.269804267e+01
3.279660768e+01,4.340171027e+01,3.359435242e+01,3.872341386e+01,1.578657942e+01,9.946301276e+00,4.860136504e+01,4.420092179e+01,1.663972495e+01,6.264057744e+01,2.248670141e+01
4.445801234e+00,9.595588015e+01,6.538872259e+00,5.809948599e+00,5.903110744e+01,4.894967280e+01,3.480787572e+01,7.534719178e+01,9.382934777e+01,8.944326453e+01,9.399124037e+01
5.916020947e+01,4.618436243e+01,8.489007552e+01,8.714278643e+00,9.424644768e+01,5.858079175e+01,3.588199726e+00,1.669956578e+01,8.883252052e+01,7.779102071e+01,2.510931294e+01
4.501929398e+01,6.474053083e+01,9.390398388e+01,2.915344283e+01,1.147935568e+01,2.555159301e+01,4.577805706e+01,5.561420608e+01,9.174151908e+01,3.481679848e+01,2.458276683e+01
6.359096078e+01,2.519530554e+01,3.925734780e+01,5.725980117e+01,1.911456787e+00,5.056700922e+01,3.410741806e+00,7.919796579e+01,1.967240044e+01,8.694827429e+01,9.827423137e+01
3.656665157e+01,3.765557462e+01,4.133613369e+01,1.939872487e+01,3.148134503e+01,8.508507875e+01,1.197527467e+01,1.275528557e+01,8.910298991e+01,5.400732400e+01,5.245026116e+01
9.535528422e+01,4.536906355e+01,3.019169872e+01,1.111735187e+01,3.453231778e+01,5.461524758e+01,2.737221582e+01,6.842837734e+01,5.146730516e+01,4.568188689e+01,1.034653933e+01
6.060850334e+01,9.212374699e+01,3.517346198e+01,9.625494232e+01,2.856014511e+01,2.872499618e+01,3.398289440e+01,8.159976433e+01,9.479451729e+01,7.150905246e+01,7.345545948e+01
6.212714858e+01,6.975841945e+01,1.923899563e+00,4.873849227e+01,4.949949158e+00,9.062078273e+01,1.213288751e+01,3.373152792e+01,3.934689801e+01,9.390353042e+01,6.729952819e+01
3.929532055e+01,6.068514206e+01,3.616313754e+01,6.858796560e+01,9.180214056e-01,4.225785096e+01,1.038154747e+01,3.329524482e+01,7.224853638e+00,8.880972173e+01,1.502429119e+01
3.890959580e+01,9.561672368e+01,3.237179274e+01,6.231816847e+01,3.837168149e+00,8.217502430e+01,6.541445565e+01,3.282283541e+01,1.176170761e+01,9.240061070e+01,1.427493402e+00
2.315715555e+01,9.271353486e+01,9.422673445e+01,9.295770544e+01,3.885814366e+01,2.035914777e+01,2.700062262e+01,9.670728400e+01,9.291151111e+01,4.360728207e+01,1.543654450e+00
1.891958382e+01,8.858740409e+01,1.370817816e+01,2.323807759e+01,9.170725445e+01,1.079982125e+01,3.631421022e-01,9.166342771e+01,1.109803037e+01,6.335385401e+01,9.653957071e+01
1.811182357e+01,4.712036783e+01,2.147303511e+01,3.769291594e+01,7.263222333e+01,6.272678931e+01,9.020594713e+01,2.336266957e+01,3.279519177e+01,9.973644352e+01,8.615021151e+00
1.063223429e+01,4.264659540e+01,5.018754343e+01,5.318730062e+01,4.576761662e+01,7.281011598e+01,8.918531215e+01,7.194983270e+01,1.197099622e+01,7.667791388e+01,5.690279625e+01
9.139117891e+01,7.828834541e+01,9.409443377e+01,4.508811911e+01,2.070820705e+01,5.599729831e+01,2.421378894e+01,1.309155704e+01,1.169152416e+01,8.893848655e+01,3.415845133e+01
3.256216859e+01,6.333730621e+01,9.633768764e+01,7.623362767e+01,5.697524350e+00,7.040222389e+01,1.280797394e+01,6.521614048e+01,1.091440760e+01,1.552716670e+01,7.938637970e+01
7.618003964e+01,1.174642661e+01,8.593859896e+01,5.279330645e+01,7.528108303e+01,2.869453387e+01,2.536771363e+01,5.364027375e+01,6.815717980e+01,5.956531392e+00,9.038392599e+01
8.308680102e+01,1.132162958e+00,8.666894247e+01,3.376146668e+01,8.754815948e+01,5.248873331e+01,2.449140958e+00,2.215136372e+01,5.151722870e+01,9.105591893e+01,6.038531022e+01
4.159038678e+01,3.498147636e+01,9.568980947e+01,8.837715254e+01,3.684661596e+01,7.804933436e+01,5.415308024e+01,9.849906572e+01,7.060373196e+01,1.201264131e+01,6.012422568e+01
8.757878450e+01,2.043022098e+00,6.274374478e+01,4.816566148e+01,2.021104623e+01,7.982467460e+01,3.917064291e+01,1.671635953e+01,8.847499143e+01,5.800255847e+00,3.433472594e+01
9.783673596e+01,7.610319778e+01,9.074461039e+01,2.014152552e+01,2.461853326e+01,1.893491039e+01,7.408644718e+01,9.108038538e+01,6.579024468e+01,2.110889688e+01,7.125416422e+01
8.523275921e+01,6.008717105e+01,5.999585764e+01,8.944468262e+01,4.313097789e+01,8.786394365e+01,6.812321705e+01,4.739498456e+01,3.814811548e+01,5.803315561e+01,4.390886558e+00
4.946554220e+01,6.264865873e+01,2.962437364e+01,9.595501069e+01,6.094792562e+01,9.651281360e+01,3.973477414e+01,3.849619449e+01,1.332893079e+01,8.447377682e+00,3.751824377e+01
6.736768739e+01,9.235763221e+01,1.058391254e+01,2.784154295e+01,1.259426077e+01,3.311438914e+01,5.817595167e+01,6.463600006e+01,8.175664418e+01,3.308075411e+01,1.953185420e+01
6.457474691e+01,9.817577970e+01,6.411266472e+01,3.036461616e+01,4.956303047e+01,3.038832967e+01,9.860965939e+01,1.959908158e+01,3.764167822e+01,3.118216500e+01,8.904388486e+01
8.590230023e+01,7.507010338e+01,1.953412979e+01,1.900742499e+01,9.958695457e+01,4.467713170e+01,3.879859695e+01,5.284359886e+01,7.336756654e+01,8.787845308e+01,5.721357760e+01
2.233060211e+01,2.525689634e+01,2.247022632e+01,9.440228861e+01,2.745207404e+01,5.555006126e+01,8.859116109e+01,4.055245800e+01,1.946716420e+01,9.017231735e+00,6.924356387e+01
1.165782991e+01,3.818206242e+01,4.179683958e+01,9.776023387e+01,6.892569270e+00,5.877700571e+01,6.067907174e+01,6.569092846e+01,9.923222017e+01,1.984571937e+01,7.086541041e+01
6.557097312e+00,2.008287118e+01,2.983995901e-01,8.667141661e+01,8.336583168e+01,8.949862731e+01,7.918134241e+01,1.830572809e+01,5.048580056e+01,5.661111544e+01,9.443473597e+01
1.152217257e+01,1.159971646e+01,6.976353136e+01,4.010685993e+01,7.565938811e+00,3.631614334e+01,8.525351142e+01,3.315046696e+01,6.706875824e+01,7.019558620e+01,3.851223466e+01
3.903556332e+00,5.071291267e+01,9.895909040e-01,7.899551317e+01,1.491982493e+01,4.119517809e+01,4.300043480e+01,9.622675667e+01,7.298910091e+01,2.755426518e+01,4.108183371e+01
4.489056753e+01,7.217072382e+01,8.611314799e+00,9.455121663e+01,8.581605484e+01,1.538949516e+01,6.720257357e+01,8.869842306e+01,4.059750240e+01,7.844902587e-02,6.696075783e+01
1.491548877e+01,4.995147267e+01,1.318163775e+01,9.958406568e+01,4.889245340e+00,9.661312923e+01,6.650808706e+01,6.256817410e+01,8.823526697e+01,3.721086246e+01,2.703315999e+01
5.273514271e+01,6.923488524e+01,2.583514590e+01,2.007689924e+01,2.303699384e+01,8.299617142e+01,2.597581676e+01,5.992117771e+01,7.951158450e+01,4.895653139e+01,7.194511906e+01
5.461675997e+01,8.518768329e+01,4.976230764e+01,7.501533554e+01,7.412265076e+01,5.084085809e+01,3.783515573e+01,9.262123532e+01,9.167590305e+01,8.383772768e+01,5.703647031e+01
8.267084593e+01,5.897941889e+01,7.753082790e+01,7.510522796e+01,2.363301523e+00,6.247714995e+01,5.225942099e+01,3.369971391e+00,8.644678819e+01,2.600615152e+01,2.523594712e+01
7.511582499e+01,6.593439986e+01,8.058347497e+01,7.114699752e+01,1.451354539e+01,1.819198268e+01,2.845471466e+01,5.232657689e+00,7.472470395e+01,6.670627504e+01,1.426822554e+01
7.001024886e+01,6.535265925e+01,7.666891096e+01,9.385820357e+00,3.066519413e+01,3.666582986e+01,7.602750315e+01,6.834897634e+01,5.523659490e+01,3.715692697e+00,5.232669749e+01
5.898493122e+01,7.909274512e+01,3.301216736e+01,9.706598379e+01,4.111524442e-01,5.845487081e+01,2.725818811e+01,5.245587100e+01,7.968975693e+00,1.470794589e+01,1.607836444e+01
9.223290550e+01,7.001957240e+01,9.469161933e+01,1.177742906e+01,8.399260897e+01,4.958726646e+00,8.393671917e+01,8.664770342e+01,7.894111932e+00,9.050756050e+01,1.774527850e+01
9.052978089e+01,6.148679555e+01,3.228468603e+01,9.682710575e+01,2.186090964e+01,3.504277358e+01,3.046434400e+01,3.478746123e+01,5.915439285e+01,1.700856076e+01,8.489874611e+01
6.282970664e+01,1.764166964e+01,3.344825664e+01,4.833466515e+01,9.282606178e+01,6.764482794e+01,4.417090743e+01,6.074726577e+01,1.842307621e+01,2.296012413e+01,2.925756527e+00
6.683510732e+01,2.458461570e+01,9.271082745e+01,1.123143811e+01,4.099587935e+01,3.270117585e+01,6.596188755e+01,9.435934037e+01,2.924676017e+01,9.757381411e+01,4.520152499e+01
9.643019750e+01,9.851045401e+01,4.831593215e+01,2.796140627e+01,9.264306569e+01,1.730104446e+01,7.681939381e+00,3.922965962e+01,2.418589807e+01,9.012678930e-01,4.455431623e+01
3.361524539e+01,4.816070186e+01,8.943499814e+01,3.017028932e+00,4.942593696e+01,6.415412040e+01,1.258487186e+01,7.813840990e+01,9.358064981e+01,1.358683662e+01,5.589480020e+01
4.665877216e+01,9.922879816e+01,3.111269569e+01,2.365292451e+00,9.152199113e+01,8.456243819e+01,5.310547282e+01,8.130439611e+01,7.094911611e+01,4.755128193e+01,8.559687105e+01
3.432631359e+01,4.338494621e+00,2.287945113e+01,8.560795532e+00,2.683528796e+00,5.503955676e+01,5.872855382e+01,8.040785605e+01,8.818867789e+01,4.493598099e+01,9.535064118e+01
5.745440050e+01,5.609608260e+01,6.704110462e+01,3.202044025e+01,2.266778846e+01,5.547779363e+01,8.126616291e+01,7.417748519e+01,6.162895269e+01,4.070608728e+01,8.230801651e+01
1.013052262e+01,8.428115201e+01,7.013551593e+01,6.398820330e+01,7.199899043e+01,4.017629041e+01,3.076205184e+01,7.933135759e+01,9.534809244e+01,2.459951678e+01,6.983246528e+01
2.946689960e+01,5.957179777e+01,7.293871560e+01,1.517336784e+01,1.041002336e+01,6.224133093e+01,7.173318522e+01,4.740604195e+01,6.600977587e+01,1.838175024e+01,4.254003381e+01
6.773193339e+01,8.487971512e+01,9.508984092e+01,6.751149006e+01,2.113996723e+01,8.683814432e+01,3.951651986e+01,1.978648072e+01,1.117438404e+01,5.084857187e+01,9.664172166e+01
5.954214217e+00,1.419938956e+01,4.271609119e+01,7.394654160e+01,9.294510699e+01,6.099615509e+01,3.333046380e+01,8.795993889e+01,2.495851823e+01,7.409211190e+01,2.331784582e+01
3.122516726e+01,3.921643932e+01,4.770029224e+00,7.672361529e+01,3.565013274e+01,1.199936560e+01,9.200339165e+01,9.444418741e+01,1.432584869e+00,2.767060830e+01,8.218361641e+01
9.819476803e+01,3.524321634e+01,9.654151892e+01,7.550194321e+01,7.961578998e+01,8.860518600e+01,7.186914707e+01,8.767529173e+01,9.108209990e+00,2.661822188e+01,3.986599260e+01
6.581151656e+01,5.796277880e+01,7.065567568e+01,5.405818103e+01,5.348621379e+01,1.576498365e+01,2.378610315e+01,1.144074209e+01,4.362520603e+01,4.203809664e+01,2.354724040e+01
9.405728557e+01,7.550679916e+01,6.330059603e+01,1.116842476e+00,5.455410799e+01,8.468903234e+01,7.309666781e+00,8.454823068e+01,7.423832355e+01,6.595952364e+01,5.266524910e+01
7.913886684e+01,7.026598284e+01,9.952022704e+01,8.877038758e+01,6.605303361e+01,3.212306548e+01,1.959275504e+01,1.514327489e+01,9.392610389e+00,4.446303077e+01,3.297355861e+01
7.475285891e+01,9.716638114e+00,5.657701106e+01,8.681422856e+01,1.335855733e+01,8.087020480e+01,8.198104548e+01,5.826857131e+01,5.307357157e+01,2.749149275e+01,5.866966694e+01
6.370942931e+01,7.815846180e+01,9.030108194e+01,6.051095592e+01,5.178494259e+01,1.357798577e+01,3.098815004e+01,2.963623589e+01,3.804239169e+00,6.933245672e+01,1.240277309e+01
2.261369004e+01,9.187727989e+01,4.269782077e+01,7.657760292e+01,6.533733401e+01,3.510491662e+01,5.350233377e+01,5.668164878e+01,2.479660837e+01,1.629952046e+01,5.596871177e+01
6.334401726e+01,6.234284010e+01,6.654566276e+01,4.661093978e+01,9.614338861e+01,9.852256114e+01,7.882655244e+01,3.055361492e+01,4.000455776e+01,1.306138251e+01,1.145177187e+01
9.088491047e+01,5.941339087e+01,1.750968628e+00,8.150382924e+01,6.870482385e+01,7.479830818e+01,1.322435361e+01,4.067952515e+01,2.030025273e+01,3.674030470e+01,5.856892880e+01
2.829598795e+00,4.316463828e+01,1.524812209e+01,9.365515694e+01,4.562758212e+01,2.892579324e+01,6.392941099e+01,9.788186160e+01,6.230229462e+01,4.084838703e+01,8.075323689e+01
4.242361016e+01,4.700558245e+01,4.761375703e+01,3.006872569e+01,5.821760901e+01,9.589827282e+00,7.617156703e+01,7.950692016e+01,9.008689423e+01,8.741506739e+01,7.460656254e+01
2.657599860e+01,6.702304264e+01,8.294627807e+01,1.244968927e+01,8.457879939e+01,7.400949840e+01,8.378320025e+01,6.375989705e+01,1.431181274e+01,2.867349456e+00,2.772885443e+01
1.360381238e+01,5.980797629e+00,2.337552622e+01,7.372065073e+00,7.726454765e+01,6.935868917e+01,1.646966091e+01,4.778049807e+01,7.234518251e+01,5.176114822e+01,2.016305369e+01
7.992214529e+01,3.431446718e+01,7.096098586e+01,3.964426745e+01,2.407775454e+01,7.717891987e+01,3.958021945e+00,1.595843882e+01,6.796172695e+00,9.333371407e+01,8.377343573e+00
4.334173540e+01,3.112916011e+01,4.570734679e+01,3.377050425e+00,2.491510277e+01,1.028247214e+01,2.321785116e+01,5.790862536e+01,9.517800047e+01,2.426286493e+01,8.569976511e+01
3.349495621e+01,3.533011995e+01,2.325736615e+01,6.586501441e+01,6.278954693e+01,3.754129040e+01,7.069109329e+01,1.102458741e+01,4.685088092e+01,4.747236964e+01,3.578251425e+01
6.368396477e+01,2.666026048e+00,6.609841962e+01,7.308869504e+01,6.461882844e+01,5.518410878e+01,3.669192960e+01,8.167217154e+01,8.051656164e+01,9.359158341e+01,4.308513056e+01
5.909274550e+01,3.339147808e+01,9.626913853e+01,8.389822408e+00,9.965909057e+01,1.384090739e+01,5.859586951e+01,9.020016529e+01,8.667346894e+01,9.550979143e+01,7.324014467e+01
1.108140176e+01,1.167720893e+01,2.970179959e+01,7.280575907e+01,9.187430262e+00,5.239594931e+01,3.726951507e+01,6.796555120e+01,2.701299066e+01,9.424824994e+01,1.433387931e+01
1.416818925e+00,6.498360967e+01,4.350012344e+01,3.182603586e+01,8.153364088e+01,1.706764201e+01,5.511137404e-01,3.933235590e+01,6.149050797e+01,9.261209487e+01,8.402902432e+01
6.043845710e+01,7.596432183e+01,4.582533132e+01,5.493891656e+00,6.861586339e+01,6.521006311e+01,9.670742785e+01,1.259839002e+01,7.308228727e+01,1.069635841e+01,3.153465160e+01
6.947890170e+01,2.014624640e+01,6.385368385e+01,8.806006811e+01,9.109142139e+01,8.394513146e-01,6.787640248e+01,1.740479239e+01,8.870061401e+01,3.347954971e+01,1.006150360e+01
7.306647465e+01,2.379191382e+01,8.142580071e+01,7.883525425e+01,7.867109113e+01,8.709173034e+01,6.709286357e+01,6.904670189e+01,5.427145936e+01,6.129170330e+01,4.205325852e+01
3.448462941e+01,2.559779130e+01,6.912514733e+01,9.026538085e+01,1.764910256e+01,8.287080322e+01,5.023828948e+01,7.865972302e+01,1.935098617e+01,2.173689795e+01,7.866063833e+01
6.003783195e+01,5.559438489e+01,4.053689847e+01,1.169994735e+01,9.216958713e+01,6.143392089e+01,6.893512510e+01,7.102506909e+00,7.551182285e+01,9.150903520e+01,5.325852040e+01
2.768069487e+01,8.023288061e+00,7.488306871e+01,8.065648827e+00,8.879226624e+01,5.303113515e+01,5.527684499e+01,2.865325288e+01,3.140511049e+01,4.400603848e+01,6.572546322e+01
7.759249515e+01,6.092673142e+01,3.639280922e+01,8.791656175e+01,1.977385206e+01,1.429400990e+01,9.654736246e+00,6.219600515e+01,2.687025841e+00,4.486638845e+01,1.048426788e+01
2.169367648e+01,4.113107184e+01,4.753985645e+01,4.401120722e+01,7.724015818e+00,6.690440938e+01,2.602513172e+01,7.122490774e-02,1.249277544e+01,9.766556033e+01,7.144697474e+01
1.645291781e+01,2.482614729e+01,6.353065750e+01,8.279152203e+01,9.042118802e+01,3.152879214e+01,1.522215902e+01,4.358517460e+01,4.373791602e+01,3.167056821e+01,6.700707025e+01
6.668272473e+00,7.585721486e+01,7.571614197e+01,5.308746824e+01,3.572704758e+01,2.166352026e+01,8.143708968e+01,5.507420894e+01,8.261589024e+01,7.115209508e+01,2.092340213e+01
7.175172328e+01,9.720288078e+01,5.412156899e+01,1.235225599e+01,4.657024346e+01,7.386808351e+00,5.991039236e+01,6.012646470e+01,9.642998690e+01,8.279820629e+01,9.418432934e+01
3.038771028e+01,9.052703187e+01,6.842771458e+01,3.307355969e+01,5.624401560e+01,5.017351457e+01,9.616052809e+01,1.845458444e+01,6.963638173e+01,2.276928700e+01,5.841410264e+01
8.405231238e+01,4.739326222e+01,6.201352625e+01,3.973775619e+01,4.886716850e+01,6.830743224e+01,8.550706707e-01,4.082696541e+01,6.833801153e+01,7.272016427e+01,2.836058286e+01
5.887954876e+01,7.671574825e+01,6.187854660e+01,9.192276596e+01,6.639535163e+01,7.761450781e+01,8.444649084e+01,5.728665729e+01,4.102769637e+01,4.091554411e+01,2.486163369e+01
3.486290802e+01,7.421261204e+01,7.503866175e+01,5.755374648e+01,4.848693484e+01,4.680764777e+01,1.826665441e+01,8.808695267e+01,8.012012542e+01,2.799866386e+01,5.710631146e+01
9.432562189e+01,4.421576363e+01,4.381912632e+01,4.642645228e+01,6.301178303e+01,8.573420192e+01,7.085946883e+00,2.891559943e+01,9.937334469e+01,1.648757334e+01,3.174366664e+01
4.390800183e+01,2.122400011e+00,1.786822044e+01,3.324991815e+01,5.619494542e+01,8.377933598e+01,5.950395729e+01,3.872287935e+01,6.222068843e+01,5.653775989e+01,2.176851552e+01
4.882231688e+01,8.533276179e+01,3.959532653e+01,2.267377288e+01,8.577320994e+01,3.934243612e+01,8.008543886e+01,4.103709720e+01,3.661400565e+01,5.184398237e+01,9.768918324e+01
5.049209357e+01,7.946567305e+01,6.253525728e+01,1.329729553e+01,6.415995480e+01,3.439509504e+01,3.373358820e+01,2.598609223e+01,7.891794611e+01,1.528768631e+01,5.435202114e+01
2.305824157e+01,6.784928926e+01,3.680065228e+01,4.734583037e+01,6.759914867e+01,6.073109672e+01,4.239359672e+01,5.278483171e-01,9.104827119e+01,6.706163854e-01,6.485383227e+01
7.261761946e+01,8.036527821e+01,6.514951632e+01,4.086936486e+01,8.804002224e+01,6.618143028e+01,1.237706819e+01,3.214353403e+01,2.136161958e+00,1.266045547e+01,3.480671178e+01
6.440125729e+01,8.691772323e+01,4.592961104e+01,3.526672609e+01,9.350254460e+01,9.362049356e+01,7.285222437e+01,2.901563002e+01,1.985389358e+00,6.665866921e+01,2.332577716e+00
5.201989524e-02,9.482844871e+01,4.709382487e+01,4.908926399e+00,7.676872936e+00,9.901406096e+01,2.863748875e+01,3.033713437e+01,4.908218451e+00,5.661783654e+00,9.185245839e+01
1.955965469e+01,9.703428170e+01,6.408769712e+01,8.712955221e+01,5.182117414e+00,4.357667941e+01,3.277340930e+01,6.062783269e+01,5.952628002e+01,2.503926461e+01,6.096704750e+01
3.092402376e+01,3.851290536e+00,9.585688334e+01,5.760551526e+01,8.825121694e+01,1.152361365e+01,1.294505016e+01,4.348011994e+01,6.348058392e+01,1.889700276e+01,3.898290091e+01
6.611613440e+01,6.034083007e+00,6.939670368e+00,1.562300837e+01,9.349107695e+01,2.943389798e+01,3.350086528e+01,5.386401900e+01,4.094439601e+01,5.413799706e+01,5.998307411e+01
4.319723451e+01,2.795651947e+01,4.846560702e+01,1.832067487e+01,1.535969303e+01,3.334168410e+01,6.530939202e+01,7.098932547e+01,8.198808477e+01,3.005204150e+01,7.567514799e+01
8.004859113e+01,1.272935251e+01,7.819890136e+00,2.225698366e+01,4.144956507e+01,9.170218323e+00,8.406149440e+01,7.308495808e+01,7.431668668e+01,1.682249548e+00,7.776751553e+00
9.729029330e+01,9.112332546e+01,7.466473149e+01,6.011066538e+01,9.389563556e+01,7.998654287e+01,9.850399443e+01,5.297498718e+01,8.281516844e+00,7.181754306e+00,6.829213446e+01
2.359953148e+01,6.553859290e+01,3.476193511e+01,1.770493082e+01,8.358511296e+01,4.047034806e+01,6.072002960e+01,2.064051257e+01,7.592348324e+01,1.220091540e+01,2.929437199e+01
6.377738231e+00,5.016055470e+01,2.257662527e+01,2.288648348e+01,9.475548307e+00,4.585719739e+01,7.939804599e+01,8.548546116e+01,6.755841126e+01,6.003211437e+01,3.698826283e+01
9.125422270e+01,2.597462725e+01,1.519363459e+01,7.760507339e+01,7.165863837e+01,3.790146235e+01,6.214256923e+01,7.684636407e+01,1.980925584e+01,8.874979863e+01,1.610835196e+01
1.505868922e+01,8.406858941e+01,3.964512391e+01,4.407257045e+00,8.131228312e+01,1.637898961e+01,6.790598585e+01,2.422639322e+01,1.793062186e+01,1.762342779e+01,4.449908794e+01
