v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83
1.601766431e+01,4.635593146e+01,1.031986756e+01,2.250677820e+01,2.837666827e+01,4.267904729e+01,5.221633997e+01,1.486268774e+01,8.341338603e+01,5.654231176e+01,8.062117718e+01,8.066098954e+01,9.129208359e+01,9.303052982e+01,7.104495121e+01,7.491405499e+01,8.347273721e+01,4.841407351e+01,5.174058159e+01,3.169397575e+01,5.625115916e+01,6.545509942e+01,1.676156127e+01,5.913301836e+01,7.142262392e+01,8.437001591e+01,6.281633201e+01,9.313853279e+01,5.283894737e+01,6.540471596e+01,8.601827528e+01,4.073354671e+01,1.267045452e+01,4.431146865e+01,3.660483074e+01,7.742816045e+01,7.848020138e+01,2.052888740e+01,2.149545892e+00,7.935466195e+01,4.075255822e+01,6.079397769e+01,1.115831050e+01,5.182442470e-01,7.886198697e+01,3.228449794e+01,9.603782231e+01,2.302682018e+01,2.296971962e+01,9.984942377e+01,6.922797503e+01,8.525072276e+01,3.412777554e+01,9.140778579e+01,5.117949214e+01,7.310282775e+01,5.602729578e+01,3.510446496e+01,7.512465024e+01,4.271776211e+01,5.303847277e+01,5.652162910e+01,2.333122989e+01,5.696336811e+01,5.115544853e+01,1.771651813e+01,9.517747598e+01,3.640284199e+01,1.478561250e+01,2.339802317e+01,3.969058542e+01,5.804198402e+01,9.730560754e+01,3.682691321e+01,2.460989998e+01,2.772372826e+01,2.504463436e+00,9.761473915e+01,8.363968943e+00,7.308196747e+01,6.794646248e+01,9.761829012e+00,9.674420249e+01
7.656440444e+01,8.778998896e+01,9.274320895e+00,3.732165004e+01,6.948568274e+01,5.059666087e+01,1.113681250e+00,7.951124404e+01,2.976909795e+01,4.248925450e+01,6.857865502e+01,5.785041753e+01,9.740898935e+01,7.731378179e+00,5.591298888e+01,1.133074169e+00,7.673507842e+01,8.026040173e+01,2.251795873e+01,8.605986618e+01,6.039675503e+01,8.231749937e+01,4.933272136e+01,8.925231937e+01,6.071172734e+01,9.051528722e+01,5.515077864e+01,3.635243544e+01,5.512107653e+01,4.820086884e+01,9.903778371e+01,3.009080896e+01,4.961049797e+01,8.529956535e+01,4.128095383e+01,6.573763283e+01,6.343538880e+01,1.199313309e+01,2.448195165e+01,8.980711852e+01,6.132990371e+01,7.077932071e+01,8.126319363e+01,8.204641880e+01,2.245843742e+01,7.675270028e+01,6.697872096e+01,5.360611594e+01,1.947677707e+01,7.947786369e+01,4.465639674e+01,3.580363251e+01,8.520086700e+01,6.156893444e+01,9.126241779e+01,1.157583992e+01,3.887395625e+01,4.071421484e+01,7.007433368e+01,5.503088598e+01,6.516463076e+01,8.179337649e+01,9.521384037e+01,5.144088557e+01,8.670805399e+01,1.969924406e+01,6.514528746e+01,5.252079713e+00,3.641263119e+01,1.525547982e+01,8.444667729e+01,7.040491176e+01,3.197846817e+01,1.542750727e+00,1.806747058e+01,8.425795333e+01,3.053161444e+01,7.719253142e+01,1.267411104e+01,8.364840297e+01,4.544131446e+01,9.920916793e+01,4.078967777e+01
3.421535279e+01,1.164449015e+01,6.530548077e+01,5.684449871e+01,1.639756934e-01,1.970783964e+01,8.896772639e+01,5.537741887e+00,6.833017136e+01,1.727602853e+00,4.526233148e+01,2.543422361e+01,9.652746444e+01,5.836342666e+01,8.126246790e+01,4.634289056e+01,7.964855685e+01,9.627829549e+01,4.531799768e+01,1.026682435e+01,5.737783032e+01,7.496003737e+01,3.536537292e+01,8.553892749e+00,3.941235752e+01,9.320551820e+01,2.399054261e+01,5.841205690e+01,3.646392882e+01,7.165765250e+01,1.096380974e+01,5.870991908e+01,1.604842447e+01,4.168986579e+01,6.738067559e+01,9.501142315e+01,1.731357368e+01,2.657410944e+00,8.809389528e+01,5.793873232e-01,1.480798029e+00,3.264938136e+01,9.500004138e+01,7.763886359e+01,4.771676511e+01,6.116312787e+01,7.025162181e+01,1.625523500e+01,9.695786101e+01,5.292028191e+01,6.710131823e+01,9.585889695e+01,1.966492264e+01,7.584760731e+00,3.631845637e+00,9.017162975e+01,7.323941775e+01,9.383794639e+01,8.451864680e+01,7.315520179e+01,4.159278899e+01,8.219680275e+01,6.194824071e+01,3.606171280e+01,9.924029826e+01,9.992918272e+01,1.817100539e+01,4.196012562e+01,5.072371687e+01,7.277053177e+01,1.386496220e+01,8.501536905e+01,6.631686450e+01,9.525960361e+01,1.733174488e+01,1.690921130e+01,9.328667846e+01,6.659215323e+00,9.136022468e+01,2.427409582e+01,3.852595280e+01,8.348898290e+00,7.430452326e+01
5.515828201e+01,6.951483816e+01,2.943163366e+01,5.626459128e+00,6.362387079e+01,9.670943115e+01,7.412787965e+01,9.630161915e+00,2.042303310e+01,9.228165652e+01,4.381178285e+01,6.060280115e+01,3.486135675e+01,5.483403555e+01,7.123368397e+01,7.783387287e+01,3.656432138e+01,7.111054243e+01,7.007185978e+01,2.196344044e+00,6.688166814e+01,6.418435947e+01,7.482664938e+01,4.062641494e+01,3.226954680e+01,8.605873209e+01,9.326186766e+01,3.297719313e+01,6.736327576e+01,6.310019573e+01,5.448433902e+01,9.301437088e+01,7.320314674e+01,1.956033007e+00,8.632657407e+01,5.457874683e-02,8.662512856e+01,1.855625811e+01,8.776260023e+01,3.074565878e+01,2.545646791e+00,2.093502192e+00,9.266831359e+01,3.948999562e+01,6.456234657e+00,1.135249668e+01,2.462576942e+01,7.919649822e+01,7.920254099e+01,8.899268768e+01,3.592633326e+01,9.201509285e+01,4.121791167e+01,4.105334946e+01,2.391185552e+01,6.132468484e+01,5.485148981e+01,1.775836288e+01,8.685254498e+01,6.334179466e+00,4.084627701e+01,6.275896699e+01,7.433027555e+01,1.791680333e+01,6.278288072e+01,8.197413596e+01,4.287394427e+01,9.739544936e+01,8.174126829e+01,5.356060626e+01,5.389349842e+01,1.168067861e+01,4.302512237e+01,5.600241582e+01,7.855188851e+01,8.912058909e+01,7.231440361e+01,2.236299105e+01,1.011899297e+01,2.222962448e+01,3.345477807e+01,3.376367422e+01,6.083964988e+01
5.671553769e+01,3.107112097e+01,3.582366318e+01,6.215660700e+01,2.984088323e+01,9.291799994e+00,5.361541253e+01,6.438602556e+01,5.224816963e+01,8.068592703e+01,5.719576194e+00,8.264529132e+01,8.607123798e+01,9.089279260e+01,1.790027948e+01,3.227817443e+01,7.121562103e+00,9.113245318e+01,6.128207506e+01,8.149643104e+01,2.910288059e+01,2.146758415e+01,7.411131093e+01,9.017955271e+00,1.575911776e+01,6.894744990e+01,7.325308114e+00,5.678848919e+00,2.287907661e+01,3.386559162e+01,5.628408317e+01,4.952829879e+01,1.258695426e+01,3.499537687e+01,5.329785210e+00,3.885456817e+01,2.614067055e+01,7.316051933e+01,5.002246875e+01,7.027997854e+01,1.268966319e+01,5.283268663e+01,1.256466604e+01,8.055750868e+00,4.595610311e+01,8.352089615e+01,3.684859972e+01,3.711887515e+01,2.408257623e+01,6.590268864e+01,7.259673966e+01,8.071965616e+01,5.544935955e+01,4.835269131e+01,5.172224713e+00,9.288251481e+01,9.816185079e+01,6.584927962e+01,8.626129076e+01,4.564544562e+01,5.118747138e+00,6.085002908e+01,6.622412738e+01,7.716966311e+01,1.077997024e+01,2.712819185e+01,8.609533537e+01,8.219666649e+01,5.171282478e+01,9.032215265e+00,7.024705208e+01,8.773366471e+01,6.434961448e+01,3.843068768e+01,1.932559550e+01,4.355439231e+01,5.137732208e+01,4.039749788e+00,8.043590375e+01,5.111727901e+01,5.416113073e+01,1.230212534e+01,4.495641027e+01
1.253155698e+01,2.736091523e+01,2.198002852e+01,5.816914183e+01,3.546152082e+01,1.305337146e+01,4.490041079e+01,1.081711814e+01,5.177214808e+01,5.149621170e+01,8.166263512e+01,5.104833339e+01,6.408060738e+01,1.384870401e+01,7.850292443e+01,4.931748957e+01,7.244242314e+01,9.692192512e-01,6.448767475e+01,2.906591708e+01,7.071513218e+01,7.381292272e+01,1.632598760e+01,1.029043626e+01,4.122201093e+01,5.949278463e+01,9.003062320e+01,1.546806744e+01,2.828507154e+01,5.158264471e+01,4.527100181e+01,2.853777016e-01,2.866803341e+01,3.285906973e+01,2.321543868e+01,8.128823110e+01,4.268113438e+01,9.537714312e+01,5.784512479e+00,9.628523160e+01,5.189075525e+01,6.010412773e+01,3.648193428e+01,7.730340670e+01,7.630049451e+01,4.094630658e+01,3.615188145e+01,5.496075354e+01,9.307254923e+01,4.890914060e+01,4.536992894e+01,5.306640460e+01,4.027723424e+01,3.673940429e+01,4.157208608e+01,4.034405066e+01,8.705786015e+01,3.104890296e+01,4.608093193e+01,1.790657733e+01,4.606836242e+01,9.525686355e+01,3.380691868e+01,4.496303571e+01,6.594927103e+01,9.158423380e+01,1.120959773e+01,8.483935657e+01,9.452405324e+01,7.417976537e+01,3.830932532e+01,2.962060251e+01,2.596588356e+01,3.060947795e+01,5.715869834e+01,6.433823918e+00,9.509673918e+00,2.469304145e+01,8.481331900e+01,9.482618424e+01,8.968867826e+00,3.204369489e+01,1.029009405e+01
5.171322846e+01,6.066243677e+01,8.813404352e+01,7.053584113e+01,2.614936452e+00,7.891299155e+01,6.275059584e+01,7.070083119e+01,2.421372805e+01,1.945805902e+01,1.141369343e+01,4.959512173e+01,2.053881917e+01,6.363988274e+01,6.751538973e+01,4.061192257e+01,8.875152307e+00,9.359714288e+01,6.978909651e+01,3.461084735e+01,1.522175042e+00,5.536597024e+01,6.616331537e+01,7.492551108e+01,9.499350554e+00,5.733822242e+01,1.735505779e+01,3.879676789e+01,8.927083682e+01,7.850174906e+01,9.742245525e+01,5.126896305e+01,5.388950842e+01,6.572418621e+01,6.086692425e+01,1.313249194e+01,4.111800523e+00,9.560258067e+01,2.848911909e+01,5.770282307e+01,6.751621012e+01,9.344957546e+01,4.032835790e+01,6.804633464e+01,6.018951061e+01,9.959284290e+01,4.767725175e+01,2.560508474e+00,4.872186546e+01,2.668619221e+01,6.434047893e+01,8.138570618e+01,5.926685025e-01,6.871709228e+01,4.769570173e+01,7.410447569e+01,5.599076735e+01,4.850083705e+01,6.314021632e+01,7.507275405e+01,6.914565067e+01,1.408028390e+01,2.649974021e+00,1.478628883e+01,1.641954862e+01,9.652268215e+01,4.249439252e+01,6.133009171e+01,3.839033627e+01,8.556548360e+01,9.084017626e+01,6.336157119e+01,6.797404224e+01,6.757418342e+01,3.155859884e+01,9.886331238e+01,5.987677704e+01,4.565826837e+01,8.391567458e+01,3.118272508e+01,9.597783609e+01,3.072542646e+00,3.412696529e+01
7.686241987e+01,1.273240751e+01,5.262765441e+01,7.764843059e+01,8.102395095e+01,3.783310462e+01,2.062764629e+01,3.203901884e-02,2.737240647e+01,1.040657806e+01,8.265200134e+01,1.659098031e+01,5.661457573e+01,9.627525431e+01,3.725013634e+01,5.672592858e+01,5.404173149e+01,9.668994919e+01,2.150155916e+01,1.281758553e+01,1.704296596e+01,6.960362257e+01,7.369064200e+01,5.873175255e+01,9.082708304e+01,9.715946115e+01,5.607938504e+01,7.800037842e+01,8.166758154e+01,4.231441745e+01,2.938510439e+00,5.464841868e+01,8.157909345e+01,7.178613940e+01,6.839094509e+01,4.937137027e+01,2.128562846e+01,7.307779107e+01,2.335397013e+01,6.311737968e+00,9.620133102e+01,2.633214394e+01,5.648944651e+01,8.926877930e+01,5.918705588e+01,2.715214514e+01,2.918789369e+01,4.267366590e+01,7.184612658e+01,1.711398308e+01,2.427106526e+01,6.702757242e+01,7.681328006e+01,9.611524451e+01,4.357012440e+01,2.327478005e+01,8.317440001e+00,9.254395094e+01,3.557986583e+01,5.765529530e+01,6.365418118e+01,4.647748709e+01,1.316049882e+01,3.723262792e+01,9.418061188e+01,4.855766623e+01,8.909642269e+01,6.410325789e+01,6.598375125e+01,1.653468422e+01,7.582301137e+01,3.068947675e+01,4.839479296e+01,4.781728291e+01,4.211719956e+01,9.722835709e+01,4.478820848e+01,3.428447074e+01,2.727280457e+01,2.435355649e+01,5.703903735e+01,7.418217024e+01,6.122781168e+01
6.960240410e-01,3.978979231e+01,5.463980455e+01,6.599763065e+01,8.509384305e+01,2.030122963e+00,8.082242806e+01,7.220188760e+01,7.016897220e+00,8.929006866e+01,1.027349891e+01,7.953113362e+01,4.410990470e+01,2.551345186e+01,7.022331047e+00,2.523100276e+01,8.058761067e+01,4.123720599e+01,4.006684985e+01,9.231509165e+01,8.204361823e+01,3.673188787e+01,2.321552733e+01,2.335680050e+01,4.842729884e+01,2.834146132e+01,9.401394241e+01,8.890209062e+01,2.550983915e+01,7.239989609e+01,1.286112468e+01,4.001710955e+01,9.702219318e+01,7.610654977e+00,1.163869410e+01,9.190220211e+01,8.103514600e+01,7.978806529e+01,5.734520411e+01,3.035638573e+01,1.943167045e+01,4.232781119e+01,5.055033741e+01,8.648861940e+01,9.181764302e+01,7.760732875e+01,8.677313439e+01,2.507611520e+01,2.278446006e+01,4.279338903e+01,6.040447991e+01,4.009920631e+00,8.098410603e+01,1.021295804e+01,5.079276833e+01,4.675621183e+01,1.203327034e+01,5.038023376e+01,4.529456964e+01,2.958656379e-01,3.637466409e+01,6.729936377e+01,1.306804843e+00,5.890349213e+01,3.752496439e+01,8.307994566e+01,9.896981273e+01,2.133809224e+01,9.166508762e+01,4.328602658e+01,3.623160819e+00,6.144320032e+01,1.959964297e+01,1.064327999e+01,1.184170272e+01,3.428665534e+01,7.223709403e+00,7.946628126e+01,2.137938343e+01,6.333565112e+00,5.603625001e+01,1.500742552e+01,2.097441579e+01
7.104050424e+01,5.819636069e+01,5.346102112e+01,7.091918939e+01,6.238728795e+00,5.158864939e+01,7.316694408e+01,9.015774126e+01,2.352887297e+01,7.322829800e+01,4.657709715e+01,2.263498049e+01,6.373124346e+01,8.351501541e+01,6.690665754e+00,7.097196088e+01,8.952645655e+00,8.726516912e+01,5.685868137e+01,3.612790657e+01,7.886484097e+01,8.046155385e+01,3.514065614e+01,2.671821877e+01,4.867347012e+00,2.396260172e+01,5.884114798e+01,5.772871279e+01,4.115462189e+01,3.018107631e+01,6.830820642e+01,1.093595201e+01,5.351275029e+01,3.597235932e+01,2.957495563e+01,6.603060773e+01,1.640723867e+01,7.257371916e+01,5.253786320e+01,6.047533248e+01,4.773014772e+01,2.159106508e+01,4.725157785e+01,3.134456886e+01,6.475540895e+01,2.406204796e+01,7.749480159e+00,4.230686684e+01,4.085646701e+00,8.807837977e+01,5.955645435e+01,7.450616969e+01,6.620576840e+00,1.091098129e+01,2.583463479e+01,5.103795299e+01,9.807626725e+01,5.851748018e+01,5.568162943e+01,4.577960887e+01,2.297299310e+01,4.323815453e+01,4.599920416e+01,7.820870902e+01,5.004643862e+01,6.028420870e+01,5.768425367e+01,2.004272530e+01,3.427264209e+01,5.419641816e+01,1.171478967e+01,4.620012220e+01,4.633445357e+01,8.901446798e+00,2.793898949e+01,6.081031579e+01,9.989504281e+01,7.600260506e+01,5.112669537e+01,2.170887196e+01,7.851835181e+01,6.379698784e+01,4.336429736e+01
6.072988292e+01,8.061230240e+01,9.496040565e+01,7.343759536e+01,1.593831860e+01,1.341186712e+00,5.570411186e+01,1.474629773e+00,9.595899887e+01,7.079594360e+01,1.370126258e+01,9.447686914e+01,2.728621269e+01,7.628038936e+01,5.203134027e+01,5.864059613e+01,8.353101277e+01,7.982475430e+01,7.887653056e+00,5.199498068e+01,3.979692811e+01,4.479844827e+01,1.538337621e+01,8.722095953e+00,1.464102076e+01,6.022400215e+01,6.892074289e+00,8.128030494e+01,9.486510033e+01,4.318599663e+01,2.292290613e+01,3.963306085e+01,1.661489234e+01,7.137620681e+01,9.972729703e+01,1.007167807e+01,9.936914223e+01,1.288357455e+01,4.341669761e+00,6.086251341e+01,4.174046517e+01,1.988635720e+00,1.382774259e+01,1.493407000e+01,5.164091083e+01,3.215532499e+01,5.637231898e+00,4.631883161e+01,9.575594619e+01,7.519756859e-01,9.476083055e+01,9.469901136e+01,5.413647836e+01,7.622566162e+01,1.598751895e+01,8.507481740e+01,1.966007438e+01,1.290413634e+01,6.370216786e+01,8.483871315e+01,4.284605930e+01,7.116051008e+01,7.893312341e+01,3.661049020e+01,5.345569971e+01,1.895017057e+01,3.052179144e+01,2.090054803e+01,2.280942808e+01,5.303617674e+01,2.567900052e+00,7.690876782e+01,8.790758827e+01,1.922049111e+01,2.326708585e+01,7.245820614e+00,6.835942473e+01,8.180985090e+01,5.257564957e+01,7.679842889e+01,5.362651852e+01,1.276499324e+01,8.583762722e+01
4.827987360e+01,4.860955232e+01,4.370734117e+01,1.905943230e+01,9.004361794e+01,2.793817799e+01,5.304840078e+01,3.845284301e+01,6.319583609e+01,4.238640604e+00,8.379769565e+01,3.404829448e+01,4.027242208e+01,1.333341220e+01,1.805819873e+01,6.612261290e+01,7.256054362e+01,5.071471083e+01,8.762781022e+01,5.326957197e+01,4.931622549e+01,6.222234266e+01,5.270291082e+01,4.628121102e+01,8.160899647e+00,2.912723607e+01,9.984404882e+01,8.213826496e+01,8.605507831e+01,5.246059161e+01,4.969654807e+01,1.482837928e+01,2.356104596e+01,3.094194164e+01,9.731903419e+01,8.558127299e+01,2.562753489e+01,7.197083138e+01,5.320824003e+01,2.058011258e+01,9.722000111e+01,4.012490445e+01,6.667944879e+01,1.637621792e+01,8.483946947e+01,4.794189251e+01,4.117524624e+01,4.017543248e+01,7.644387883e+01,5.114714784e+00,1.578661214e+01,2.210711571e+01,2.412051921e+01,9.742309567e+01,8.702627441e+01,3.913633632e+01,3.247217041e+01,4.383531660e+01,9.616105976e+01,3.787939340e+01,6.870173163e-01,4.933283605e+01,6.093524217e+01,6.114448096e+01,5.354152420e+01,9.442704452e+01,6.875902123e+01,8.420200827e+01,2.719742692e+01,9.882486364e+01,6.362279381e+01,9.178160344e+01,4.143561308e+01,2.056300971e+01,4.799739207e+00,6.109996225e-01,2.637361518e+00,6.804276701e+01,2.804672286e+01,1.731503341e+01,2.583958852e+01,7.644525692e+01,7.617958295e+01
6.746675592e+01,5.794344115e+01,7.356174933e+01,8.404621109e+01,9.000351511e+00,3.185786459e+01,9.856772251e+01,4.586699882e+01,5.499518785e+01,4.563836578e+01,6.883672717e+01,2.475107060e+01,4.877209126e+01,5.684809667e+01,2.345633112e+01,5.023797903e+01,9.532531389e+01,7.403927877e+01,1.832843414e+01,3.638706859e+01,8.320556212e+01,9.582052457e+01,8.514625820e+01,7.913414454e+01,3.203428496e+01,5.625627936e+01,4.234334400e+01,8.304437026e+00,5.423534998e+01,4.952693251e+00,7.171485408e+01,6.951038370e+00,2.763505016e+01,5.272581145e+01,7.405281177e+01,9.349818627e+01,1.749161907e+01,8.451507358e+01,4.826343359e+01,9.270360517e+01,8.545576860e+01,4.064307512e+01,1.801817796e+01,3.110948361e+01,3.762286194e+01,1.695630118e+01,8.191688909e+01,6.588859073e+01,2.169269433e+01,2.850568849e+01,2.453052858e+01,8.648211712e+01,6.315497902e+01,4.245594032e+01,4.290653082e+01,5.486237191e+01,4.005911505e+01,5.375528404e+01,3.387497326e+01,2.759241087e+01,8.603087291e+01,7.131925140e+01,3.290551566e+01,3.032737606e+01,7.189576112e+01,4.846393584e+01,6.558015512e+01,3.487996191e+00,4.752352253e+01,6.548725840e+00,2.015961752e+01,2.776083121e+00,9.145193457e+01,4.867720578e+01,2.958585118e+01,2.357184484e+01,5.274638539e+00,1.053046477e+01,3.286245371e+00,7.118123029e+01,4.083698236e+01,6.089811068e+01,2.480991266e+01
6.409694024e+01,5.433598151e+01,9.978357149e+01,6.431574810e+01,7.369799148e+01,9.554843008e+01,7.084515001e+01,2.959378876e+01,8.236480487e+01,3.532617127e+01,4.339862366e+01,8.492363448e+01,8.757985808e+01,6.303530392e+01,2.007672664e+01,7.547217169e+01,1.530534245e+01,3.692131277e+01,7.365851673e+01,1.848496311e+01,8.502251781e+01,5.507307270e+01,1.570728994e+01,9.567927729e+01,5.000302738e+01,9.440927833e+01,2.951755040e+01,1.169627115e+01,9.430472218e+01,6.856432306e+01,3.119083884e+01,9.295190159e+01,6.438947050e+01,2.439657755e+01,6.883586155e+01,6.993727437e+01,4.306288512e+00,6.885520324e+01,6.017119266e+01,9.523823920e+01,8.805885511e+01,3.448203865e+01,5.819172626e+01,4.380167228e+01,6.679597593e+01,8.413963048e+01,3.586489346e+01,2.210823288e+01,4.159544645e+01,5.272604204e+01,8.083011095e+01,7.064012503e+01,3.565764427e+01,6.909771293e+01,6.240335788e+01,5.852389609e+01,9.066047090e+01,2.585053388e+01,8.657987063e+01,4.843877282e+00,2.422622970e+01,9.150159507e+01,5.001439386e+01,1.938190214e+01,5.452636567e+01,5.691998246e+01,8.292919443e+01,5.564637806e+01,9.132318573e+01,2.596743326e+01,5.327367549e+01,2.838344508e+01,4.858676280e+01,6.909469402e+01,5.694650524e+01,6.465654986e+01,3.092991764e+01,8.505955955e+01,1.739061383e+01,5.809005881e+01,2.299601721e+01,4.023208100e+01,1.561172146e+01
3.131957997e+01,1.356541092e+01,5.827028613e+01,8.772548242e+01,5.557662386e+01,6.440016480e+01,8.828887575e+00,4.550583963e+01,1.610517750e+01,2.156238911e+01,3.650185851e+01,1.672659167e+01,1.016783246e+01,1.226022996e+01,6.074722366e+01,2.666269426e+01,3.191047876e+01,3.636502401e+00,9.930072650e+00,7.470317167e+01,2.246209715e+01,2.372366297e+01,8.846097829e+01,3.290027945e+01,2.587318764e+01,8.672331695e+01,3.332143689e+01,4.690267345e+01,4.587920716e+01,3.732530471e+01,1.234732736e+01,1.971533275e+01,3.169899119e+01,6.827473801e+00,2.370052384e+00,4.598456376e+01,8.430126248e+01,3.164795779e+00,6.084035251e+01,3.347233136e+01,8.132374904e+01,1.446985838e+01,7.466096391e+01,1.930266631e+01,3.987412541e+01,8.348077015e+01,2.500146652e+01,2.007922803e+01,8.913326908e+00,3.042949716e+01,4.792491251e+01,2.374381931e+01,1.177353045e+01,8.980958460e+01,9.305424087e+01,4.301378661e+01,7.244021043e+01,2.273808375e+01,8.639198813e+01,2.372112538e+01,6.095399491e+01,7.411775607e+01,5.045469450e+01,8.857023567e+01,3.295904698e+01,3.282213740e+01,8.171484548e+01,7.439575857e+01,2.248736417e+01,7.725305039e+01,1.142422302e+01,5.662635882e+01,9.867148904e+01,2.273573613e+01,9.226429310e+01,1.604221390e+01,4.203640882e+01,6.822375895e+01,8.081265336e+01,9.631898698e+01,7.696803259e+01,9.331488438e+01,4.004246037e+01
3.704337831e+01,3.125864227e+01,2.919437020e-01,7.580671274e+01,6.305320479e+01,9.742595043e+01,9.704029659e+01,9.438499054e+01,8.395379708e+01,4.901866385e+01,1.120684229e+01,2.664693573e+01,9.508008391e+00,8.441811325e+01,6.201411319e+00,9.331241361e+01,2.130141142e+01,3.882129765e+01,1.956920323e+01,4.503615139e+01,9.538970744e+01,3.974828505e+01,5.498608550e+01,3.997090872e+01,1.904047390e+01,6.419358720e+01,3.083705565e+01,7.402315358e+01,2.372923557e+00,1.564892327e+01,8.536071505e+01,9.054533622e+01,9.656117578e+01,5.866808564e+01,6.572693705e+01,4.252404883e+01,3.982492369e+01,9.957934346e+01,4.209371827e+01,6.936996283e+01,9.425617698e+01,4.669538542e+01,7.348632907e+00,4.308385797e+01,7.384808066e+01,6.822621693e+01,2.111604300e+01,4.136046170e+01,8.370632713e+01,5.069092799e+00,8.501840422e+01,1.520514845e+01,4.463965837e+01,8.126455675e+01,5.498107767e+01,6.869374682e+01,6.581338292e+01,7.294150427e+01,3.869372658e+01,7.798725084e+01,5.424066759e+01,1.897172487e+01,8.976041415e+01,2.104927072e+01,6.207792639e+01,9.906668426e+01,3.389475256e+01,4.360742393e+01,1.477713032e-01,4.836781339e+01,5.093275602e+01,8.512728352e+01,5.186538316e+01,3.451658322e+01,2.814695812e+01,3.465235167e+01,7.022687249e+01,3.778673553e+01,1.331353355e+01,9.703185894e+01,2.282659848e+01,4.349238756e+01,8.495324418e+00
2.260168415e+01,9.758940409e+01,3.321602174e+01,3.553618079e+01,8.752639769e+01,6.718435170e+01,8.643284464e+01,6.048511477e+01,3.692871991e+01,3.268048124e+01,1.053420785e+00,6.294617072e+01,7.588353807e+01,3.471980632e+01,6.701471399e+01,5.120783732e+00,9.963417204e+00,8.760558535e+01,2.915790116e+01,2.658645111e+01,3.990203853e+01,7.833831633e+01,4.359324753e+01,7.799999154e+00,7.007041069e+01,1.106059360e+01,8.069113772e+01,3.743523338e+00,1.892349064e+01,2.373125202e+01,5.349214747e+01,6.447053444e+01,4.125677253e+01,5.393898189e+01,9.037312199e+01,3.985660449e+01,9.506318035e+01,7.785929172e+01,7.417065730e+01,7.961947361e+01,4.521566059e+01,1.909903097e+01,6.069421028e+01,2.976002687e+01,2.723892695e+01,4.617949686e+01,9.297545118e+00,8.077492265e+01,2.325544660e+01,6.893413542e+00,7.739942317e+01,4.247403671e+01,5.724789955e+01,4.604209841e+01,3.283290547e+01,3.430881066e+01,8.327695376e+01,6.910455436e+01,9.292594200e+01,8.706272890e+01,7.590174878e+01,9.084680320e+01,4.406460429e+00,9.721983289e+01,7.567865030e+00,2.477549212e+01,3.758053742e+01,6.506113429e+01,7.144896891e+01,9.589825667e+01,4.493720326e+00,3.822846030e+01,4.557754185e+01,2.600495622e+01,5.269163632e+01,7.077679946e+01,4.920058671e+01,2.946558617e+01,9.592895198e+01,1.143899512e+01,7.382872647e+01,2.942358804e+00,8.558562084e+01
5.540396599e+01,7.785188784e-02,3.585942984e+00,5.458164765e+00,9.595043969e+01,1.361165883e+01,7.470310250e+01,5.338960238e+01,1.881505341e+01,8.848517452e+01,5.999380441e+01,8.505195021e+01,8.994054512e+01,5.881170153e+01,1.434608629e+01,6.339203532e+00,4.710480731e+01,2.942640568e+01,8.256379068e+01,5.556986293e+01,9.781886914e+01,6.139009476e+01,8.943394944e+01,8.323769917e+01,2.136807046e+01,8.999009021e+01,1.242398068e+00,3.991089924e+01,7.134413346e+01,7.684377812e+01,3.467523244e+01,1.000298673e+01,6.070254055e+01,1.146272431e+01,2.032615410e+01,4.805093703e+01,1.100202895e+01,2.810100160e+01,3.971780499e+01,1.087309238e+01,1.956908588e+01,4.733199697e+01,4.315338025e+01,7.119909114e+01,5.247622838e+01,2.799299915e+01,7.642587042e+01,5.825026238e+01,2.154305472e+01,1.833690433e+01,2.086869650e+01,8.448158760e+01,4.204546742e+01,7.165850664e+01,8.382040048e+00,5.519897928e+01,5.791780806e+01,4.612602365e+01,6.245133143e+01,4.827975725e+01,4.394320194e+01,5.081385839e+01,3.577011054e+01,1.337673009e+00,5.025432420e+01,4.789253147e+01,8.455097129e+01,1.784065147e+01,4.898349909e+01,5.691697444e+01,3.840479233e+01,5.699253536e+01,8.656657368e+01,5.482402933e+01,3.887031083e+01,4.969024930e+01,4.150584510e+01,5.341013314e+01,9.020679289e+01,1.707348071e+01,2.118952097e+01,9.314361655e+01,5.429062848e+01
