v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95
3.931659396e+01,9.950922325e+01,3.992172157e+01,5.427637608e+01,4.600625393e+01,7.096214968e+01,3.287843692e+01,7.601882384e+01,8.176405759e+01,2.296778471e+01,3.207012511e+01,9.190170690e+01,5.172196224e+01,9.955410242e+01,8.505207860e+00,1.436288363e+01,4.406824501e+00,3.984662607e+01,4.555888002e+01,2.552699103e+01,7.826319846e+01,8.575600211e+01,8.526986943e+01,1.241269962e+01,1.665832192e+01,9.734794525e+01,3.049318340e+01,8.528135949e+01,2.751920533e+01,4.839374884e+00,6.745047401e-01,9.684754229e-01,5.048254527e+01,8.502450805e+00,9.212516253e+01,6.144270901e+01,9.184406258e+01,6.796005176e+01,6.203965836e+00,2.121456649e+01,6.690749530e+01,9.472010225e+01,2.452134562e+01,2.375287867e+01,7.924980094e+01,5.164820465e+01,9.227209731e+01,9.839539520e+01,6.320814690e+01,1.178453838e+01,2.317797351e+01,4.390319617e+01,6.660086847e+01,4.885439584e+00,2.300391468e+00,4.208006133e+01,3.936085876e+01,1.014632079e+01,8.030997248e+01,6.716732263e+01,4.818721604e+01,7.342175621e+01,8.152348663e+01,3.460897220e+01,9.930238795e+01,4.813593356e+01,7.733337692e+01,2.558447666e-01,9.075350179e+01,8.281585725e+01,6.566250513e+01,9.020570367e+01,4.700951383e+00,8.379444271e+01,8.138992281e+01,5.484743544e+01,5.763407690e+01,2.274784509e+01,9.094736880e+01,8.717138405e+01,9.038407688e+01,9.044241268e+01,4.681578247e+01,7.772512186e+01,9.561225640e+01,4.480532343e+01,3.358937820e+01,4.533088164e+01,2.945387821e+01,2.297146002e+01,4.835015689e+01,7.499042354e+01,2.616348571e+01,5.133126479e+01,3.712553803e+01
7.727118576e+01,8.158934449e+01,4.819026131e+01,8.810574641e+01,3.873712302e+01,5.601443765e+01,3.446133835e+01,4.767221966e+01,5.694366098e+01,6.304987802e+01,5.336400972e+01,8.447163005e+01,2.968302835e+00,8.502457676e+01,4.154326298e+01,8.138229522e+01,5.688964602e+01,9.269133611e+01,7.459199067e+01,3.588468887e+01,8.783527937e+01,7.635914887e+01,7.365061431e+01,9.533399321e+01,3.653425022e+01,3.036612489e+01,4.051041159e+01,7.503197860e+01,3.864521494e+01,6.399538180e+01,1.010922147e+01,6.839501435e+00,1.843327749e+01,1.921102394e+00,2.715952617e+01,9.259421363e+01,6.131491033e+00,8.757042823e+01,1.286036396e+01,7.097816395e+01,4.915791230e+01,7.883342884e+01,1.321284980e+01,8.164677353e+01,3.006447265e+01,2.992791499e+01,5.359653591e+00,2.297032638e+01,7.340206190e+01,1.872832713e+01,8.112620668e+01,3.292787861e+01,1.272925835e+01,7.144917903e+01,5.014816476e+01,8.364483465e+01,7.920994540e+01,9.717423573e+01,3.622014432e+01,4.971879069e+01,8.535528966e+01,7.771589844e+01,9.307361035e+01,3.770682419e+01,1.389484981e+01,4.429410023e+01,6.375563760e+01,7.374977751e+01,4.263895464e+01,2.593208846e+01,6.067272631e+01,1.560885866e+01,1.736983859e+01,4.109951869e+01,3.659884418e+01,7.636869510e+01,1.817886960e+01,2.530159166e+01,9.935769566e+01,7.476485521e+01,9.095620249e+01,4.031053962e+01,1.077891685e+01,3.610564002e+01,5.522321899e+01,6.938047202e+01,6.634178304e+01,3.301334966e+01,4.294061159e+01,1.161977581e+01,1.919592147e+01,5.104841565e+01,6.382018322e+01,8.597986702e+01,9.017370387e+01
8.691557534e+01,6.157057555e+01,8.890473731e+01,9.017752453e+01,1.193551509e+01,4.366435250e+01,8.473866013e+01,8.274737067e+01,5.250323057e+01,6.362248153e+01,8.332336181e+01,1.139323379e+01,5.029985710e+01,6.765484210e+01,5.637407824e+01,3.632531994e+01,4.621285187e+01,5.843591730e+01,2.056365852e+01,8.239560833e+01,8.437189302e+01,4.789872171e+01,6.190865053e+01,5.710189122e+01,8.326238085e+00,5.116130565e+01,1.940277616e+00,1.613233317e+01,4.514435868e+01,8.897262501e+01,6.772725556e+01,8.015097010e-01,4.310963599e+01,4.633574075e+01,6.959646282e+01,9.930787872e+01,3.331191183e+01,5.796253880e+01,6.324977674e+01,8.999847464e+01,6.748990333e+01,1.573873227e+01,8.255016563e+00,9.135962056e+01,7.592857040e+01,1.960158691e+01,8.601597228e+01,2.796693108e+00,8.273707762e+01,7.819965735e+01,9.627226762e+01,9.986897598e+01,7.727956108e+01,5.617753236e+01,2.024251571e+01,9.957501513e+01,9.956331628e+01,7.862899917e+01,4.796515667e+01,3.836703862e+00,2.764744313e+01,6.354870671e+01,9.975226809e+01,4.734293287e+01,7.582541766e+01,9.373507992e+01,3.314616531e+01,3.272141491e+01,9.617976520e+01,3.792057456e+01,1.977500701e+01,9.590342654e+01,3.434734551e+01,5.355619864e+00,6.272746285e+01,8.607199685e+01,7.184811821e+01,4.701174820e+01,6.353711495e+01,1.587973159e+01,4.408969805e+01,1.069202058e+01,5.522442469e+01,7.614264552e+01,3.625820389e+01,6.411060008e+01,3.906982843e+01,6.551140078e+01,7.498950163e+01,8.431053819e+01,4.260921551e+01,4.588584758e+01,3.115160765e+00,2.219154833e+01,8.329630289e+01
9.496830571e+01,9.899850480e+01,3.412038995e+01,2.558309505e+01,1.023804353e+01,9.408194447e+01,6.106579230e+01,4.781796318e+01,7.948237591e+01,9.678735653e+01,6.336868948e+01,7.834928344e+01,3.557444387e+01,3.062670145e+01,3.188589451e+01,7.066658650e+01,7.473001524e+01,9.905483497e+01,6.328337508e+01,3.208793610e+01,3.764183734e+01,5.291208568e+00,7.982734485e+01,2.256529820e+01,8.591935878e+01,7.658604070e+01,3.138557678e+01,8.078249109e+01,4.975990167e+01,3.369985170e+01,8.742983467e+01,1.122203647e+01,8.568043821e+00,2.179382855e+01,9.225841954e+00,4.261910078e+01,6.290514875e+01,5.234888960e+01,2.410060225e+01,9.870598630e+01,1.702607980e+01,5.321294226e+00,6.465382888e+01,3.383337417e+01,7.759901216e+01,4.933786232e+01,1.718234871e+01,5.769049834e+01,5.797070985e+01,8.295762027e+01,9.177076014e+01,8.292604200e+01,5.940251703e+01,9.192439729e+01,7.020327985e+01,7.325414853e+01,2.145116349e+01,4.447476157e+01,7.951098777e+01,3.267245039e+01,6.888299914e+01,7.505000718e+01,2.620149291e+01,5.384003473e+01,9.827316646e+01,4.155776238e+00,9.926084479e+01,2.161887833e+01,3.228926027e+01,3.339624620e+01,1.444306011e+01,3.480246447e+01,7.223595244e+01,4.821759477e+01,4.788979492e+01,6.407079460e+01,3.796291159e+01,2.728237754e+01,8.490839526e+01,8.863091423e+00,1.937180220e+01,1.461333355e+01,9.637955366e+01,3.476802763e+01,6.442999342e+01,7.669228962e+01,3.135483732e+01,3.752983348e+01,2.419297634e+01,6.874528362e+01,2.841242212e+01,1.319037131e+00,6.860920697e+01,3.608831211e+01,6.054940990e+00
3.799200449e+01,6.419385134e+01,8.252212656e+01,8.805453337e+01,9.416771362e+01,2.875979144e+01,1.404356154e+01,3.469460124e+01,7.374843173e+01,9.196113608e+01,8.597055847e+01,3.265350673e+01,4.779870902e+01,2.757195855e+01,6.664469673e+01,7.426295213e+01,6.033233381e+01,6.507930636e+01,4.629705626e+00,1.468764890e+01,6.070429720e+00,9.546417242e+01,4.663679485e+00,8.387923329e+01,5.015508698e+01,1.631592619e+01,7.536856202e+00,1.927556797e+01,8.568472255e+01,7.762106542e+01,9.497620531e+01,2.250003578e+01,7.166213091e+01,8.613808513e+01,5.528474656e+01,3.385736945e+01,2.573242730e-01,8.651359710e+00,2.105250330e+01,5.572808054e+01,1.597375573e+01,3.237793964e+01,9.038886960e+01,6.345521421e+01,6.675350816e+01,6.478560467e+00,1.081862349e+00,4.299480845e+01,3.730007917e+01,2.121321686e+00,2.796861619e+01,6.977951587e+01,3.874532628e+01,4.481345515e+01,1.283767575e+01,7.535008137e+01,5.890923227e+01,4.698117497e+01,7.495922321e+01,2.984214496e+01,3.218259029e+01,6.107160424e+00,8.143639449e+01,6.584276414e+01,1.413187820e+01,5.051074342e+01,1.610851942e+01,1.577409909e+01,9.020632085e+01,2.124824263e+01,8.962412032e+01,2.191748766e+01,5.557035886e+01,4.292855811e+01,9.853589627e+01,4.532110300e+01,7.666657005e+01,6.216925467e+01,8.177231436e+01,5.674504719e+01,7.564145743e+01,9.440081216e+01,4.123159125e+01,6.790242048e+01,3.724526743e+01,4.717737893e+01,8.339676468e+01,3.356447051e+01,7.875252427e+01,5.759568007e+01,3.831451880e+01,3.236009709e+01,8.494591421e+01,2.693619689e+01,3.514009768e+01
9.854919933e+01,3.230166543e+01,8.613511174e+01,9.918805419e+01,4.679712367e+01,6.897386196e+01,5.487120866e+01,1.021361465e+01,9.205704704e+01,4.766400802e+01,5.172820292e+01,6.069412188e+01,2.421238542e+01,5.114010981e+01,1.576644668e+00,8.604533103e+01,6.274163751e+01,8.749824071e+01,6.632627346e+01,5.556956646e+01,5.102201793e-01,7.362275230e+01,3.260879584e+01,9.730331602e+01,4.771285670e+01,3.199926946e+01,9.156812615e+00,7.478390746e+01,5.212173316e+01,8.945422257e+01,5.833672617e+01,1.833597187e+01,2.404482888e+01,6.568442570e+01,7.377330830e+01,3.594178030e+01,7.978476973e+01,7.348250664e+01,6.653618652e+01,5.544772427e+00,7.646104698e+01,9.053265730e+01,7.075146561e+01,3.529867005e+01,4.834632132e+01,8.447736466e+01,8.334632155e+01,8.201920927e+01,3.281942743e+01,7.106623079e+01,7.612466026e+01,3.503002738e+01,8.346903816e+01,3.359159461e+01,3.966329832e+01,6.959885994e+00,6.335351409e+01,6.317660632e+00,6.133250082e+01,8.093891242e+01,5.415146973e+01,6.713232295e+00,8.528667109e+01,7.769247543e+01,5.433736210e+01,2.036300677e+01,5.620927998e+01,1.608130103e+01,6.458100012e+01,1.682564656e+01,6.271463256e+01,7.805402443e+01,4.171283983e+01,7.447907925e+01,6.401119177e+01,9.073225374e+01,3.897503306e+00,3.087566584e+01,1.200736639e+01,8.078395239e+01,2.550405760e+01,7.238526995e+01,8.843495183e+01,1.383490962e+01,8.233451242e+01,4.582145469e+01,9.032713361e+01,7.547946141e+01,1.450748698e+00,4.362991267e+01,6.823259130e+00,2.533819738e+01,3.231781748e+01,9.665803382e+00,5.445797271e+01
1.627429790e+01,5.392003827e+01,5.911004834e+01,5.301707265e+01,8.848996831e+01,1.533491686e+01,9.966901637e+01,1.637968043e+01,6.598532294e+00,2.430136181e+01,5.755174894e+01,1.539242023e+01,9.038770456e+00,7.443552727e+01,6.888547592e+01,4.718716974e+01,1.069146968e+01,9.720902390e+01,3.479076433e+01,8.711581536e+00,7.373065763e+01,4.249684202e+01,3.508447575e+01,9.269647360e+01,5.525956461e+01,9.446984936e+01,8.758376811e+01,3.872167059e+01,4.800034105e+01,2.460260429e+01,5.629058536e+01,8.573231372e+00,2.168398705e+01,7.412778933e+01,3.691270065e+01,9.864852997e+01,6.703026382e+01,8.260877659e+01,2.471870308e+01,6.894321156e+01,4.069359429e+01,3.739863362e+01,3.036985391e+01,5.290805818e+01,7.618437690e+01,2.883473036e+01,9.738331483e+01,7.869971696e+01,6.971702424e+01,7.621065591e+01,1.247242185e+01,2.341313952e+01,4.662570811e+01,3.976790750e+01,9.891877134e+01,7.895769861e+01,2.903456331e+01,1.803399713e+01,5.958127684e+01,1.130727663e+01,3.173054485e+00,8.773378024e+01,2.009278598e+01,3.923133778e+01,6.365698207e-01,3.390407202e+01,7.784453127e+01,6.590620033e+01,3.412007609e+01,5.009307117e+01,1.005462332e+01,4.124017576e+01,3.000125400e+01,8.129540062e+01,6.204612436e+01,4.436804422e+00,1.622585351e+01,8.631393407e+01,7.785485490e+01,2.532265904e+01,3.948576107e+01,4.912593856e+01,3.755449000e+01,2.696711666e+01,7.700620627e+01,7.333296685e+01,2.508490145e+01,2.846642000e+01,4.509021872e+00,3.937670271e+01,1.579606599e+01,8.746994579e+00,7.716403280e+01,1.389609124e+01,2.417128034e+00
1.242841078e+01,1.155165353e+01,5.190189962e+01,8.885570492e+01,5.243318827e+01,1.944391128e+01,4.825171978e+01,7.268036010e+01,7.115973597e+01,8.964336875e+01,5.184288245e+01,1.032261546e+01,8.147917032e+00,8.872651941e+01,5.659577506e+01,9.819280533e+01,9.066739968e+01,4.675862805e+01,1.393634900e+01,4.885900650e+01,6.063149175e+01,5.198169838e+01,6.305115994e+01,1.560924271e+01,6.353653809e+01,5.099830069e+00,7.631777351e+01,1.113123558e+01,7.273650502e+01,6.417147600e+00,8.555107947e+01,8.992873569e+01,8.815328847e+01,4.327665089e+00,2.183192290e+01,9.267169503e+01,2.940420141e+01,5.110714243e+01,1.376393634e+00,6.201347235e+01,1.745688977e+01,1.555636561e+01,4.706792347e+01,5.926402635e+01,4.098887764e+01,6.594895239e+01,7.414531174e+01,5.527174233e+01,8.458642073e+01,1.317220700e+01,3.819888874e+00,5.812175319e+01,6.986322013e+01,4.805422929e+01,1.686022939e+01,8.487262401e+01,1.636630330e+00,2.529329488e+01,5.202003735e+01,4.488159350e+00,9.627279410e+01,7.418701820e+00,1.314111903e+01,7.990868311e+01,8.810373758e+01,7.772294113e+01,4.464411106e+01,1.856286898e+01,3.745162154e+01,6.642270063e+00,8.265471287e+01,5.792059845e+01,8.172188291e+01,2.453463005e+01,7.452838070e+01,7.502129010e+01,6.679260329e+01,7.301077148e+01,6.684159944e+01,2.571601589e+01,2.255507461e+01,7.798692180e+01,8.613343056e+00,1.342039504e+00,3.762239029e+01,9.317225517e+01,4.729983810e+00,5.321833063e+01,4.699968208e+01,4.816629394e+01,2.640297982e+01,6.937822300e+01,3.094553487e+01,7.188591321e+01,2.363782772e+01
2.049062979e+01,4.652270362e+01,6.606648877e+01,9.943454305e+01,5.229117930e+01,5.153828372e+01,4.177388831e+01,7.059964080e+01,2.558937545e+01,6.425585240e+01,4.698887388e+01,6.663019625e+01,5.141292851e+00,3.025992295e+01,7.957313274e+01,5.261247199e+01,3.387722145e+01,1.092350031e+01,2.538951041e+01,1.842294265e+01,7.239878416e+01,3.417011624e+01,3.883442741e+01,4.527166708e+00,6.111954380e+00,4.719273507e+01,6.420808225e+01,5.733287753e+01,2.483726637e+01,8.455083360e+01,6.974364803e+01,3.544657896e+01,6.870491030e+01,3.455905891e+01,9.990129052e+01,1.987079284e+01,5.398355868e+01,4.869589184e+01,6.243862949e+01,5.418296073e+01,8.071844789e+01,5.760293912e+01,6.413100602e+01,8.784867330e+01,3.212903876e+00,6.964676768e+00,9.030148911e+01,8.691874025e+00,7.639733445e+01,9.677111250e+01,8.595760234e+01,1.839064246e+01,2.795859530e+01,5.263049016e+01,6.336062241e+01,2.566046457e+01,6.433107272e+01,2.707323249e+01,1.929317253e+01,5.113567274e+01,9.998825536e-01,7.080493934e+01,2.673509256e+01,6.725455109e+01,3.436023767e+01,3.481188590e+01,6.064337231e+01,2.140125169e+01,7.913497374e+01,1.057734044e+01,2.269680252e+01,1.195575036e+01,8.882643203e+01,5.032638226e+01,9.578465652e+01,9.379911491e+01,5.881919934e+01,9.098602726e+01,8.084233338e+01,1.173305864e+01,4.497674908e+01,1.088162212e+01,6.230015864e+01,2.477503339e+01,7.164238918e+01,3.000701915e+00,3.983259802e+01,2.483272654e+01,4.732668865e+01,8.961938632e+01,3.821109041e+01,3.763432262e+01,6.082619861e+01,9.734975946e+01,9.072767616e+01
3.185692633e+00,5.188972090e+01,7.673245883e+01,3.660613690e+01,2.614268361e+01,4.057941795e+01,5.147974332e+01,8.316128406e+01,7.603398642e+01,4.720525962e+01,7.923724940e+01,3.337532716e+01,6.986949846e+01,2.767729769e+01,5.895074209e+01,7.019374894e+01,1.744113098e+01,5.235685658e+01,3.924781108e+01,2.470972317e+01,7.536405541e+01,8.267584106e+01,3.965994399e+01,1.498842225e+01,3.784528190e+01,9.832116223e+01,5.824649796e+01,9.052110648e+01,7.385710770e+01,4.136404254e+01,5.337544926e+01,9.857416296e+01,2.306813396e+01,6.892596047e-01,3.063434686e+01,4.152308730e+01,4.595306264e+01,4.539770969e+01,5.129646955e+01,7.812885278e+01,7.793509242e+01,4.130408781e+01,8.974699918e+01,9.210788604e+01,6.030674386e+01,3.369379089e+00,4.859511364e+01,4.933399068e+00,5.187266035e+01,6.222599654e+01,9.682055807e+01,9.956689220e+01,4.803683546e+01,5.319093494e+01,9.524566881e+01,1.280742131e+01,7.819627922e+01,1.400319276e+01,7.852740733e+01,2.506180161e+00,4.469204189e+01,6.006443238e+01,9.927503470e+00,9.789309789e+01,8.091419978e+01,6.775766388e+01,7.669067510e+01,2.428748139e+01,5.032122505e+01,3.576516490e+01,1.612489040e+01,4.113556688e+00,7.108782550e-01,1.841849643e+01,7.276705250e-01,3.496323057e+01,2.302075826e+01,1.702115776e+01,4.721034842e+01,6.200961656e+01,2.097423983e+00,5.944248845e+00,5.445600010e+01,2.236432113e+01,8.828410835e+01,9.436498946e+01,9.412468009e+00,2.342802389e+01,6.052001389e+01,3.256815256e+01,7.151681975e+01,7.371978237e+01,5.317740846e+01,3.659656151e+01,1.370212453e+01
2.185749484e+01,4.004167613e+01,5.433702611e+01,2.662526160e+01,2.182699373e+01,8.101508047e+01,8.269216324e+01,7.624936019e+01,6.537304688e+01,2.670865363e+01,6.250313881e+01,8.227883820e+01,2.029726038e+01,4.671335532e+01,3.517627110e+01,9.824583141e+01,1.607215838e+01,4.971920647e+01,3.366724339e+01,1.787605841e+01,2.036776176e+01,7.430369326e+01,4.900004894e+01,7.760800990e+01,1.055757851e+01,1.984291646e+01,3.764533730e+01,7.905444693e+01,4.376462338e+00,8.266268375e+00,6.547048517e+01,3.352207347e+01,1.735221326e+01,5.380739981e+01,1.978558572e+00,1.609740018e+01,1.666326548e+01,3.078941231e+01,3.413939049e+01,1.163776673e+01,4.585222632e+01,5.938583418e+01,4.139604425e+01,1.513469457e+01,8.543344161e+01,4.593098676e+01,1.301948368e+01,2.442309720e+01,1.945681886e+01,6.460590182e+01,6.914354250e+01,8.099882657e+01,9.414619812e+01,2.576416296e+01,2.650679321e+01,6.516489730e+01,7.307324331e+01,5.313275936e+01,1.360156971e+01,1.183009957e+01,9.664778267e+01,9.836979955e+01,2.971881257e+01,8.075437811e+01,6.432590539e+01,6.695362919e+01,4.534027264e+01,9.373594277e+01,7.670053596e+01,9.398876535e+01,6.085709230e+00,1.325494204e+01,1.066559168e+01,3.572959203e+01,3.675363878e+01,5.401599313e+01,1.833325153e+01,8.974326956e+01,9.704874748e+01,6.439852487e+00,6.733493063e+01,7.188549906e+01,1.551696931e-01,2.776119352e+01,6.186444176e+00,1.017600021e+01,6.976304126e+01,8.570788751e+01,2.475067599e+01,1.099348857e+01,6.800463792e+01,2.375353693e+01,4.692470059e+01,6.994036348e+01,3.670155526e+01
1.223815891e+01,4.307006591e+01,2.630131685e+01,9.691451382e+01,9.860009567e+01,2.892912258e+01,4.734923579e+01,8.162065653e+01,6.730688456e+01,9.492897205e+01,2.108601374e-01,1.277249061e+01,8.400450461e+00,4.463090104e+01,5.796140103e+01,2.418736502e+01,4.047035292e+01,3.568472431e+01,4.432829118e+01,5.821609325e+01,8.724418722e+01,1.547718931e+01,1.166056712e+01,1.354549182e+01,7.412400235e+01,6.148476574e+01,3.237019142e+01,3.001245845e+01,5.545375665e+01,3.532208317e+01,2.829574580e+01,7.108917411e+01,8.273582806e+01,3.559405860e+01,1.340746635e+01,6.785064771e+00,3.029744440e+01,6.510033744e+01,3.047442535e+01,5.750460244e+00,6.428233914e+01,8.015473282e+01,6.584844222e+01,9.559396140e+01,8.496908111e+01,2.635808918e+00,8.667015189e+00,2.568265519e+01,9.051957127e+01,3.095835459e+01,7.876777969e+01,9.875589232e+00,2.637499994e+01,5.775047595e+01,8.726990531e+01,5.944947382e+01,1.559479803e+01,3.897492055e+01,6.905345406e+01,3.313003419e+01,7.050310948e+01,1.852310088e+01,8.889623690e+01,1.881131222e+01,6.279483933e+01,6.194232689e+01,8.203575534e+01,2.447726439e+01,4.581093491e+01,1.209182765e+01,6.524425432e+01,2.286711255e+01,2.816814272e+01,4.548606079e+01,7.465715615e+01,5.936708781e+01,4.603625093e+00,5.086917847e+01,6.078412632e+01,1.547750482e+00,8.992070708e+01,6.506651027e+01,5.275425474e+01,3.102242837e+00,5.083887838e+01,6.318205043e+01,8.026722739e+01,6.115784346e+01,8.584616254e+01,1.810642327e+01,6.806566676e-01,2.053589599e+00,7.414515032e+01,1.315101040e+01,2.114131062e+01
4.482246069e+01,3.875879676e+01,3.474435372e+01,1.770363932e+01,9.066357429e+01,1.730997937e+01,2.033095149e+01,6.014901134e+01,2.028029976e+01,7.025758284e+01,9.582100057e+01,1.203067316e+01,3.652814168e+01,1.949346004e+00,2.535593988e+01,7.627084177e+01,3.616104500e+01,2.627816370e+01,8.217498596e+01,3.525925144e+01,2.940679211e+01,6.826467737e+01,8.906939498e+01,5.513936328e+01,3.353069052e+01,7.882936254e+01,6.233546015e+01,5.287620790e+01,1.160676656e+01,2.797944805e+01,1.113795170e+01,1.855498535e+01,3.780790078e+01,5.921758599e+01,7.701221483e+01,2.779876330e+01,3.933742301e+01,6.644990599e+01,3.320478274e+01,7.150507165e+01,4.090682091e+01,6.601340333e+01,8.908314150e+01,3.092394048e+01,8.962730801e+01,8.240562416e+01,2.888146408e+01,8.758331078e+01,7.299204389e+01,3.688074155e+01,9.618492678e+01,8.470498415e+01,8.238389946e+01,9.169195043e+01,1.018923729e+01,1.998519019e+01,7.319550851e+01,6.985531948e+01,4.358819348e+01,6.217599346e+00,4.877591840e+01,1.288237832e+01,6.531973706e-01,5.989808131e+01,1.925320681e+01,4.558509670e+01,3.125512376e+01,2.319041842e+00,2.815500464e+01,2.478879574e+01,8.903274624e+01,4.670290095e+01,7.801701337e+01,2.802234732e+01,3.692580595e+01,9.627789273e+01,6.672363710e+00,2.369726088e+01,4.833195093e+01,2.394355079e+01,2.232371635e+01,3.757794781e+01,3.013338762e+01,6.823859211e+01,3.227128430e+00,5.044847415e+01,4.472396504e+01,2.234169824e+01,7.398980157e+01,1.864467044e+01,2.483073912e+01,3.213635883e+01,4.532125013e+01,4.365274049e+01,3.019851731e+01
5.249874795e+01,8.004504568e+01,9.698408713e+01,1.392643414e+01,2.277497832e+01,6.394016778e+01,1.509687715e+00,9.144371287e+01,7.383038029e+01,7.349751515e+01,5.928363456e+01,6.915520196e+00,1.612398844e+01,1.085136239e+01,7.147147108e+01,4.803975757e+01,9.049885124e+00,4.295733324e+01,2.749055454e+01,9.374663395e+01,5.083768774e+00,2.470902352e+01,6.967363768e+01,3.021908089e+01,6.463598630e+01,8.169983033e+01,2.057212205e+01,7.126486172e+01,5.155160807e+01,5.157860289e+01,4.723261856e+01,2.761098161e+01,3.336831351e+01,5.472404660e+01,1.265172288e+01,6.907265483e+01,3.143250731e+01,4.615709207e+00,3.310778324e+01,5.129637846e+00,6.768470624e+01,6.756854883e+01,3.249128111e+01,9.785022581e+01,9.994918887e+01,5.533760591e+01,5.996546247e+01,3.552889809e+01,2.992204133e+01,2.996559846e+01,1.072137375e+00,9.551935573e+01,3.182273863e+01,4.097412494e+01,1.985897349e+01,7.828238887e+01,7.834228928e+01,7.514931832e+01,3.522663981e+01,5.945443174e+01,6.136223873e+01,6.406459071e+01,1.535701434e+00,7.698868336e+00,7.644352221e+01,7.251145058e+01,2.432403631e+01,7.467224105e+01,7.857538811e+01,6.724867403e+01,3.300701379e+01,4.031213765e+01,2.088799463e+01,6.289848053e+01,8.415103517e+01,5.501707275e+01,4.614214619e+01,6.454576936e+01,4.066369117e+01,5.773981491e+00,3.018574120e+01,8.716894931e+01,6.492353835e+01,7.982995146e+01,4.517133733e+01,3.279216981e+00,2.177299298e+01,4.824982876e+01,9.479330487e+01,3.132130566e+01,4.638654099e+01,6.413280560e+01,9.131374107e+01,6.201388586e+01,7.131531227e+01
2.209669973e+01,3.569049742e+01,4.218442122e+01,3.909887040e+01,3.255516186e+01,4.848018450e+01,8.163758001e+01,6.379584594e+01,4.511100989e+01,4.699895934e+00,7.290553448e+01,3.394136213e+00,6.535097106e+01,2.264223812e+01,6.790076989e+01,5.611418890e+01,1.394159590e+01,7.796052671e+01,7.190013082e+01,7.812688314e+01,6.311479003e+01,5.113676674e+01,8.984849167e+01,5.124306691e+01,7.810894698e+01,2.830094839e+01,8.085770115e+01,8.374720873e+01,9.512912998e+01,9.963447734e+01,1.842253582e+00,7.942899059e+01,1.950791826e+01,1.736153504e+01,2.411283601e+01,3.458483759e+01,9.979898007e+01,6.836521717e+01,6.571904140e+01,4.355583206e+01,8.982278340e+01,4.989304602e+01,3.786937799e+01,3.806247012e+00,6.330373401e+01,6.861552220e+01,9.233153606e+01,5.659499697e+01,3.725357244e+01,2.468642690e+01,3.967193295e+01,1.702490426e+01,5.290010098e+01,6.538136898e+01,3.372541485e+01,2.651425176e+01,4.993189325e+01,9.934278419e+01,3.307176444e+01,3.188562677e+01,5.351967790e+01,7.412201315e+01,8.183740321e+01,6.006726826e+01,6.611189110e+01,8.656212175e+01,3.605527751e+01,9.302858301e+01,5.229422955e-01,2.565087596e+01,8.219903869e+00,6.156882231e+00,9.976720453e+01,3.425667131e+01,2.375316199e+01,5.574493405e+01,5.882181994e+00,5.822164374e+01,8.993289570e+01,2.473167078e+01,9.890936489e+01,5.480893730e+00,2.999483584e+01,9.030680901e+01,6.461976318e+01,8.354936379e+01,2.921709593e+01,3.809423833e+01,7.714635325e+01,4.682348310e+01,1.733688367e+01,2.681539711e-01,6.447530432e+01,7.880315065e+01,5.256620217e+01
4.182702071e+01,1.074245054e+01,1.432446927e+01,4.649050652e+01,7.474904444e+01,6.708822737e+01,5.550775600e+01,2.601352192e+01,4.285376581e+01,5.136128570e+01,5.800736634e+01,2.701022857e+01,7.380559543e+00,8.299907207e+01,8.433031913e+01,2.048232117e+01,8.241512051e+01,3.603805118e+01,7.645079436e+01,1.921235262e+01,9.575442516e+01,8.062009396e+01,7.746463252e+01,8.187456535e+01,1.137609117e+01,9.367656497e+01,4.083917280e+01,2.806917259e+01,2.586140134e+01,1.587240047e+01,8.691872167e+01,5.601037715e+01,8.522517758e+01,8.181101715e+00,3.978853503e+00,8.316404985e+01,1.487431463e+01,7.572702414e+01,7.813990883e+01,7.390017781e+01,7.755159314e+01,3.875169281e+01,8.767041473e+01,1.814913788e+01,9.852300025e+01,9.877535219e+01,7.273542644e+01,6.966944371e+01,1.528778680e+01,3.355769792e+01,2.660230617e+01,2.386571482e+01,5.804624658e+01,2.141758152e+01,9.698576894e+01,6.440923828e+01,4.700905012e+01,8.526022733e+00,9.816832234e+01,4.806954247e+01,7.704335626e+01,3.430266991e+01,8.914032861e+01,9.980972778e+01,7.977933396e+01,4.693012637e+00,7.807755875e+01,1.936627154e+01,5.385085285e+01,7.251389504e+01,5.730549012e+01,6.343975926e+01,5.405625251e+01,4.079387962e+01,2.480812327e+01,9.413974651e+01,6.090082228e+01,3.683587581e+01,3.917277144e+01,3.181075681e+01,2.196337896e+01,8.601693817e+01,1.943099118e+01,7.998163599e+01,8.957310293e+01,1.648548699e+01,5.091791591e+01,4.698181791e+01,1.731954932e+01,6.744260426e+01,7.987224703e+01,4.034496492e+01,4.233479467e+01,1.267958261e-01,6.857434687e+01
