v1,v2,v3,v4,v5,v6,v7
9.889790978e+01,1.392020206e+01,5.634318564e+01,8.392524484e+01,7.300709009e+01,1.084457459e+01,6.382386918e+01
1.769616098e+00,8.525588002e+01,2.458325578e+01,5.185130543e+01,9.193946459e+01,7.348369021e+01,5.490973288e+01
9.271966858e-01,3.034736027e+01,7.928623286e+01,1.613344637e+01,7.671242669e+01,9.181249332e+01,6.843428420e+01
6.841391878e+01,9.882731882e+01,7.681906740e+01,8.316378384e+01,5.379931346e+01,8.711849487e+01,6.464700157e+01
3.415619691e+01,8.618950252e+01,1.293811242e+01,1.455521194e+01,3.430152366e+01,5.248294069e+01,2.438475817e+01
6.805448615e+01,9.092647636e+01,7.527517428e+01,1.071068544e+01,4.832421022e+01,5.302654537e+01,7.838287619e+01
9.934513580e+01,7.547171985e+01,5.054295790e+01,7.501367817e-01,5.178828245e+01,8.378355975e+01,8.774571968e+01
9.684070409e+01,4.078282456e+01,9.533535379e+01,4.880018962e+01,8.468813330e+01,3.122354855e+00,5.246819325e+01
6.391760756e+01,4.970729619e+01,9.747330421e+01,2.277929993e-01,6.128780512e+01,7.145860948e+01,4.816169308e+00
4.051392100e+01,9.527097240e+01,8.660968140e+01,4.951082985e+01,6.934762413e+01,9.010929037e+01,9.107692376e-01
1.778057248e+01,8.816828759e+01,1.051146014e+01,9.091053339e+00,4.574086258e+01,6.451216915e+01,5.276932731e+01
1.801124718e+01,7.732281917e+01,4.018924010e+01,9.230678497e+01,6.730140784e+01,7.119832924e+01,2.587356472e+00
5.792284329e+01,8.679725924e+01,1.438261422e+00,3.186435365e+01,1.968183803e+00,6.114365582e+00,5.747753493e+01
8.861529615e+01,9.580526702e+01,7.990483012e+01,6.640547905e+01,6.646427419e+01,7.955438729e+01,8.214236965e+00
4.854306339e+01,8.451558693e+01,9.445622705e+01,8.908806647e+01,1.724724940e+01,5.763219113e+01,3.329990789e+01
4.704138054e+00,7.032672123e+01,6.011241810e+01,6.370767810e+01,8.923787115e+00,8.657499692e+01,4.942664003e+01
4.492268764e+01,9.312742498e+01,4.233922550e+01,3.101708506e+01,2.545906926e-01,3.735476383e+01,5.457075396e+01
4.937610747e+01,8.805930108e+01,7.540832801e+01,6.690467271e+01,1.687555772e+01,7.448940918e+01,9.839239909e+01
2.184445923e-01,8.393887024e+01,3.950357262e+01,3.014877860e+01,9.648357191e+01,2.739539642e+01,4.575826493e+01
6.410990004e+01,1.529969069e+01,4.378618741e+01,3.588555735e+01,9.496902611e+00,9.626966096e+01,4.170530823e+01
3.009298865e+00,2.721344555e+01,7.575268039e+01,2.269145227e+01,6.300857449e+01,3.971439584e+01,4.202705655e+01
1.094369972e+00,2.656559173e+01,8.643239293e+01,5.616697389e+01,3.727719384e+01,9.721466327e+01,4.420548262e+01
4.163497215e+01,9.689545922e+01,9.964853314e+01,3.309991939e+01,3.735026179e+01,9.068144642e+01,8.877547726e+01
9.458720541e+01,2.262996723e+01,8.327776126e+01,4.720570937e+01,7.747380272e+01,2.873386426e+01,5.830154342e+01
6.105739462e+01,8.021632396e+01,9.341010239e+01,4.867561359e+01,3.322070568e+01,8.606368939e+01,1.646423460e+01
2.744071759e+01,5.721425295e+01,9.392939488e+01,8.680141311e+01,1.453756288e+01,3.410124734e+01,9.016420334e+01
1.197845580e+01,5.809835826e+00,5.626156792e+01,8.732319105e+00,6.846276388e+01,4.342504334e+01,4.323295593e+01
2.368256155e+01,7.533426477e+01,8.716048975e+01,9.801620355e+01,6.573455223e+01,2.081004517e+01,5.023895569e+01
4.374952226e+01,3.090135735e-01,1.430581726e+01,9.181244924e+01,6.243484034e+01,6.298170992e+01,1.061325148e+01
4.395302516e+01,1.994285767e+01,4.703602435e+01,2.227564111e+01,8.338938778e+01,3.949522751e+01,4.878325301e+01
2.726481916e+01,4.670259762e+01,7.101856018e+01,1.633738437e+01,9.113031382e+01,6.131753641e+01,4.495059409e+01
8.224828149e+00,7.766373325e+01,5.131732716e+01,9.007923649e+01,4.330631641e+01,5.453778692e+01,8.134331801e+00
4.544611679e+01,2.408830604e+01,7.183186956e+00,2.528815857e+01,7.994686177e+01,5.640717184e+00,7.990048620e+01
5.293614248e+01,3.725415955e+01,2.367628662e+01,1.659013929e+01,9.845154997e+01,6.653300032e+01,1.778293572e+01
4.683301512e+01,9.936009469e+01,6.199572243e+00,9.623367156e+01,4.410550001e+01,1.609705645e+00,2.974164263e+01
9.240368696e+00,7.356154197e+01,3.072569635e+01,9.551189480e+01,1.017070078e+01,4.514898117e+01,8.131255879e+01
3.313881506e+01,6.871863196e+01,9.701960111e+00,5.878854337e+01,5.250620335e+01,5.557847728e+01,7.940664471e+01
2.966957976e+01,4.303336320e+01,9.608804709e+01,9.719834684e+01,4.310497813e+01,8.741970969e+01,7.881765712e+01
5.569900375e+01,5.237687397e+01,8.532354109e+01,7.228198545e+00,8.325580268e+01,9.839658182e+01,8.471833732e+01
4.564916414e+01,7.955692376e+01,3.337898166e+01,9.448108388e+01,4.139035893e+01,6.907379608e+01,3.854172440e+01
2.680176621e+01,6.200280850e+01,6.833028842e+01,4.354588091e+01,5.765931817e+01,4.245427371e+01,6.814559862e+01
3.931805541e+01,2.449931729e+01,1.230981760e+01,6.849417728e+01,3.742041933e+01,2.691441473e+01,9.681824453e+01
2.709999918e+00,3.257499852e+01,3.303436072e+01,9.985919812e+01,3.094843864e+00,3.562010902e-01,1.532638234e+01
7.273751210e+01,4.855921916e+01,8.066318306e+01,9.483703889e+01,9.327569892e+01,2.322470321e+00,2.815425228e+01
7.180970988e+01,1.505279322e+01,7.299532926e+00,2.697999313e+01,5.759383668e+01,9.658869540e+01,4.466775147e+01
1.455881755e+01,9.010989938e+00,8.986841803e+01,4.493016786e+01,8.091818666e+01,8.513983104e+01,5.891571271e+01
2.959378683e+01,7.856959501e+01,7.371977853e+01,8.976366640e+01,7.442563780e+01,8.671994084e+01,3.572558710e+01
1.301114905e+01,3.931703049e+00,6.673097173e+00,6.758850738e+01,3.181080296e+01,1.928889211e+01,4.596093038e+01
4.699824910e+01,2.967096917e+01,2.925771951e+01,3.538073203e+01,7.258114051e+01,7.614422620e+01,4.388710037e+01
2.260272081e+01,1.433156191e+01,7.653410654e+01,2.033595117e+01,6.098276975e+01,3.170687129e+01,5.067875521e+01
2.331594530e+01,4.260550018e+01,4.467181007e+01,1.784322955e+01,6.558415516e+01,3.742187603e+01,8.895154434e+01
7.731512473e+01,1.426345833e+01,9.378371049e+01,3.544435178e+01,6.929505601e+01,5.748789350e+01,4.715711030e+01
2.205714241e+01,2.998142827e+00,4.001854549e+01,8.411513733e+01,8.015711948e+01,4.155113131e+01,6.886789448e+01
5.235404690e+01,8.045132903e+01,7.283482381e+01,8.193420907e+01,9.230602475e+01,7.165622198e+01,3.501237027e+01
2.769081970e+01,7.483340437e+01,8.802288714e+00,6.705114301e+01,4.918654831e+01,2.027087682e+01,7.073374602e+01
6.939851754e+01,3.475800757e+01,2.798922910e+01,8.358668331e+01,7.591844224e+01,2.214987903e+01,5.880477435e+01
5.284561244e+00,5.696822081e+01,3.656090728e+01,1.865713959e+01,3.793978124e+00,1.361407928e+00,6.036648368e+01
4.192128555e+00,7.024442113e+01,5.509966480e+01,4.213456109e+01,5.368982039e+01,2.475582547e+01,6.413085911e+01
1.520611034e+01,1.907193224e-01,1.503481050e+00,6.412125551e+01,4.364471634e+01,8.922616342e+01,4.141463646e+01
9.769034204e+01,7.566806082e+01,3.207518447e+01,5.820058281e+01,4.184514066e+00,3.991039090e+01,9.122958282e+01
9.488210743e+00,2.207387346e+00,9.757183430e+01,7.827713134e+01,9.602352875e+01,7.987883243e+01,6.188699599e+01
2.113883681e+01,5.798832863e+01,1.013773857e+01,7.773002092e+00,1.099982272e+01,3.487379267e+01,9.336052517e+01
9.518608455e+01,6.544248369e+01,2.485123371e+01,4.555440495e+01,1.063707552e+01,2.369979582e+01,2.683817519e+00
5.532200897e+01,9.236201097e+00,8.392220515e+00,7.636862516e+01,8.677734951e+01,8.433542655e+00,7.232005642e+00
3.160118929e+01,9.184222866e+01,2.401175072e+01,4.251139857e+01,2.462472172e+01,8.576933501e+01,9.636418584e+01
2.124750199e+01,5.590024306e+01,9.566960642e+01,7.895476928e+01,1.541373446e+01,3.592466898e+01,5.344783492e+01
5.017340698e+01,4.566585273e+00,9.300853800e+01,8.421823693e+01,3.397875996e+01,4.775352897e+01,6.718458411e+01
9.083632068e+01,4.720161758e+01,8.564838864e+01,3.953052335e+01,8.880631140e+01,4.656692350e+01,2.427982117e+01
2.011899099e+01,4.841676248e+01,1.862476069e+01,3.641577194e+01,1.460819885e+01,5.375772410e+01,4.315599203e+01
3.257039312e+01,3.698625293e+01,5.222824120e+01,9.244355598e+01,9.877989285e+01,4.633100562e+01,3.437913850e+01
7.660361463e+01,6.318296277e+01,5.013002775e+01,7.760330389e+01,5.444090881e+01,8.756545037e+01,7.041923628e+01
9.637899608e+01,8.954142413e+01,8.248424792e+01,7.815542905e+01,1.004111937e+01,9.883934388e+01,9.889904754e+01
7.783771839e+01,9.715651511e+01,5.245513020e+01,1.730554692e+01,6.333515249e+01,6.031620466e+01,8.355730451e+01
6.483027120e+01,2.810565515e+01,1.000136392e+01,4.297389563e+01,6.820470069e+01,1.325018526e+01,9.147698486e+01
8.855549845e+01,6.261435752e+01,2.125375617e+01,8.454958292e+01,1.646664030e+01,9.923031387e+01,4.732973468e+01
5.388322202e+01,9.261949504e+01,8.264759852e+01,9.397107370e+01,9.280922892e+01,1.644673403e+01,9.338683185e+00
4.519653828e-01,9.083752057e+01,1.961583530e+01,7.389024726e+01,9.472576008e+01,3.958007734e+01,6.267198194e+01
5.708287554e+01,9.570825487e+01,2.347979024e+01,7.404539863e+01,3.909787031e+01,6.221935806e+01,4.093231668e+01
4.896389906e+01,3.526289928e+01,1.132702765e+01,2.388668771e+01,6.658180214e+01,9.202668928e+01,4.449118652e+01
9.546039146e+01,7.246449988e+01,7.386680379e+01,9.105364403e+01,6.620702218e+01,3.546196795e+01,9.760632704e+00
9.351906252e+01,9.434390153e+01,3.907360100e+01,6.138678152e-01,6.133605731e+01,7.023769915e+00,5.296991307e+01
5.745946082e+01,2.386344971e+01,2.553479745e+01,4.938357501e+01,2.534693646e+01,9.144163214e+01,7.659638483e+01
3.025290638e+01,9.270693497e+01,9.866501285e+01,6.222973328e+01,4.643183448e+01,4.054585675e+01,9.204965697e+01
1.339073522e+01,5.144577279e+01,4.652175379e+01,1.046203053e+01,4.566589078e+01,6.943356009e+00,3.501861937e-01
8.118560204e+00,8.084847820e+01,5.071178710e+01,1.573342040e+01,4.088139911e+01,3.109016947e+01,3.256802098e+01
4.305585028e+01,7.557236546e+01,5.119886502e+01,5.135250778e+01,1.837316787e+01,5.696416159e+01,1.508960272e+01
4.889221376e+01,5.546927837e+01,9.595886750e+01,5.790010592e+01,3.492239065e+01,9.210615393e+01,3.209915412e+01
4.236391745e+01,1.487830786e+01,6.349466315e+01,4.675637157e+01,2.547079367e+01,3.035317433e+01,1.059017973e+01
1.260657707e+01,5.550831058e+01,2.108784867e+01,7.530517103e+01,3.898041302e+01,7.743878579e+01,8.936666739e+01
5.851326922e+01,9.840659459e+01,7.032851726e+01,9.701723961e+01,3.114792279e+01,5.518461082e+00,2.682452033e+01
2.495810150e+01,5.477787918e+01,7.828116392e+00,2.299742067e+01,5.594680117e+01,5.287809473e+01,5.681049276e+01
4.555956986e+01,5.977862696e+00,3.247739652e+01,4.948932820e+01,3.786733280e+01,5.910577000e+01,1.839148185e+01
7.793341408e+01,2.907470078e+01,4.829725211e+01,5.327550297e+01,8.590240074e+01,5.909590473e+01,7.856685535e+01
4.585191986e+00,8.292839528e+01,4.810253885e+01,1.024023857e+01,9.017612365e+01,9.058417741e+01,5.772031709e+01
8.491388728e+01,5.628597179e+01,9.519929390e+01,1.392480393e+01,9.486810452e+01,9.364523359e+01,6.966064063e+01
1.414075879e+01,6.814379004e+01,3.419259279e+01,2.563140391e+01,2.673357251e+00,9.303677278e+00,2.857505688e+01
6.763349642e+01,8.301421240e+01,7.390326511e+01,2.872642984e+01,2.886059939e+00,7.283209615e+01,1.496365723e+01
8.688102060e+01,2.790309170e+01,6.685279905e+01,9.645320285e+01,3.649385448e+01,2.251673873e+01,8.335279756e+01
2.631807065e+00,1.862400011e+00,7.247566630e+01,1.818661010e+01,3.544343236e+01,2.963480135e+01,7.542113704e+01
8.661537052e+01,3.913436541e+01,6.968648097e+01,1.884754723e+01,1.396715732e+01,9.643075573e+01,1.009884880e+01
5.864853166e+00,7.839267873e+01,2.725688439e+01,8.321835709e+01,5.630112560e+01,4.483180293e+01,9.905338443e+01
6.464493170e+01,2.824531145e+01,2.689928128e+01,4.045346906e+01,3.589214949e+01,4.942912004e+01,6.360774241e+01
3.296262127e+01,7.829375782e+01,6.094403786e+01,9.594188873e+01,8.865965041e+01,4.206895802e-01,5.621762001e+00
6.345778186e+00,9.368125497e+01,7.790672969e+01,2.938479743e+01,8.955667920e+01,4.250430620e+00,4.765137284e+01
2.934549329e+01,9.651423289e+01,5.837126630e+01,7.040376027e+01,6.773901330e+01,4.451838840e+01,8.427837137e+01
6.316221692e+01,6.786950601e+01,7.889445477e+01,2.306915046e+01,8.475993937e+01,7.083863037e+01,2.760239386e+01
3.883388351e-01,9.674058780e+01,2.316453624e+01,9.500163336e+00,8.293887429e+01,3.474824471e+01,7.456110127e+01
6.679279108e+01,3.044407121e+01,9.842767942e+01,8.808502032e+01,8.413766139e+00,1.724064289e+01,9.279753414e+01
7.260500519e+01,7.394258952e+01,2.869576087e+01,8.532220849e+01,6.688074205e+01,6.503482828e+01,6.050230384e+01
1.830142081e+01,6.050602508e+01,5.761134160e+01,7.723653511e+01,3.158815430e+01,8.354356077e+00,1.620874702e+01
6.595344087e+01,8.971313959e+01,8.926743930e+01,5.637419970e+01,5.155842656e+01,4.313736197e+00,8.401385854e+01
6.015476595e-01,8.795643951e+01,3.037412685e+01,7.357360163e+01,9.347422830e+01,1.266594930e+01,2.363265964e+01
7.923263916e+01,8.607268298e+01,9.944258742e+01,9.672773103e+01,1.011976723e+00,2.241290188e+01,7.368515276e+01
8.107783544e+01,4.649989160e+01,3.875097390e+01,2.241092051e+01,2.442936341e+01,5.736612171e+01,3.396524337e+01
2.428379809e+01,2.122528035e+01,4.164944193e+01,2.919525984e+01,2.720899780e+01,8.539588159e+01,9.162242672e+01
4.150576488e+01,6.847950869e+01,8.597935372e+01,3.564433959e+01,9.181980125e+01,3.643643170e+01,2.602639490e+01
4.741423209e+01,8.980885474e+01,6.408232111e+01,4.084620148e+01,2.065581343e+01,3.400061041e+01,9.584471719e+01
6.893220267e+01,5.606502115e+00,1.511262481e+01,8.861787729e+01,2.491226427e+01,4.875042687e+01,3.199672855e+00
2.082056660e+01,3.706936744e+01,8.102809685e+01,4.272332126e+01,3.061224403e+01,8.804696466e+01,3.098370904e+01
9.782109815e+01,9.633875754e+01,4.190870144e+01,1.200104586e+01,2.932453261e+01,4.748587211e+01,1.511149379e+01
9.706116718e+01,6.688229697e+01,4.312968942e+01,8.887198321e+01,9.173608404e+01,6.414511086e+01,7.284434888e+01
8.463720678e+01,4.360943490e-01,5.219845257e+01,2.942965676e+01,9.214904262e+01,2.000965499e+01,9.721579647e+01
8.441722739e+01,5.135466624e+01,3.866624377e+01,1.704924526e+01,7.031782579e+00,6.792574049e+01,1.164310098e+01
8.539860851e+01,4.182309007e+00,3.526878703e+01,1.000441728e+01,5.307990375e+00,9.938656476e+01,6.087546200e+00
6.497580940e+01,5.764294167e+01,7.592627151e+01,3.037358442e-01,6.430312910e+01,6.085049245e+01,4.069635811e+01
3.782349666e+01,1.953993868e+01,8.589828423e+01,4.857550940e+01,4.105519723e+01,6.574553740e+01,7.189776022e+01
7.059914030e+00,3.875058662e+01,2.118496374e+01,9.043061451e+01,9.807933784e+01,4.921446093e+01,5.856833741e+01
6.231290671e+01,4.206528888e+01,8.279748587e+01,5.412191537e+01,9.132535976e+01,1.629337334e+01,2.468808514e+01
4.073303337e+01,4.095681510e+00,2.465262456e+01,2.750965338e+01,5.830920092e+01,1.774991743e+01,3.897648979e+01
7.769805747e+01,3.131919809e+01,8.892563936e+01,6.087734665e+01,8.978621005e+01,3.326449756e+01,1.735984829e+01
3.741699875e+01,3.273958865e+01,6.487284780e+00,9.420445685e+01,1.499848975e+01,5.528553597e+01,1.752553778e+01
1.966480865e+01,6.029044376e+00,5.283851226e+01,8.000147224e+01,4.375428116e+01,4.607316169e+00,3.015099021e+01
2.219668981e+01,1.122817025e+01,9.025802042e+01,3.865981075e+01,5.724191137e+01,3.454046449e+01,3.667303113e+01
4.255130481e+01,1.074511244e+01,7.023243581e+01,1.724196879e+00,4.152136221e+01,4.139119283e+01,8.829041184e+01
3.201240306e+01,3.151037029e+01,4.998075454e+01,3.814696526e+01,5.907007413e+01,9.264392648e+01,5.798987592e+01
8.801820460e+01,1.964548819e+01,8.296417827e+01,1.465200666e+00,2.380470446e+01,5.062712408e+01,8.880601286e+00
4.240437314e+01,7.646316761e+01,4.933099601e+01,6.126361377e+01,2.014423856e+01,3.296539780e+01,6.589887767e+01
7.893988514e+01,3.953186046e+01,8.460675053e+01,7.885179244e+00,1.767892669e+01,9.330930785e+01,3.306231903e+01
2.974327982e+01,9.815068819e+00,1.553153096e+01,6.440268027e+01,2.034715516e+01,4.355220259e+01,3.384445116e+01
6.044011587e+01,9.568039920e+01,5.751373544e+01,4.822277959e-01,4.281353276e+01,1.960820099e+01,4.621101087e+01
5.588989284e+01,1.170802038e+01,1.305894769e+01,4.068428809e+01,6.868084531e+01,2.776247872e+01,3.713794648e+01
3.303620594e+00,1.194941722e+01,1.179497512e+01,9.407400964e+01,2.766560106e+01,4.974675806e+00,4.907331992e+01
3.926603770e+01,9.833572980e+01,4.341644974e+01,1.684241222e+01,1.306335483e+00,1.307718718e+01,1.632383367e+01
2.809522876e+01,8.344923709e+01,9.237514435e+01,5.704006133e+01,5.996979592e+01,5.793647034e+01,2.062183449e+01
4.218628758e+01,8.700955859e+01,3.969712785e+01,1.419522045e+01,2.590994845e+01,9.442416930e+01,8.116780049e+01
5.843220484e+01,9.732897307e+01,1.486081794e+01,7.201951866e+01,3.382968751e+01,9.976905183e+01,5.417342707e+01
9.376772904e+01,1.511679919e+01,7.164357774e+01,4.795846758e+01,1.281251944e+01,5.197468138e+01,5.309314153e+01
5.072775963e+01,1.701205036e+01,1.418402823e+01,4.327045952e+00,4.394651750e+01,1.234406476e+01,7.969711092e+01
2.299575922e+01,3.802660681e+01,7.198656368e+01,7.178338356e+01,5.506259529e+01,4.111161005e+01,4.967610551e+00
4.665323958e+01,4.799640211e+01,2.586226947e+01,7.122899336e+01,6.948308590e+01,1.914292561e+01,3.467443413e+01
3.989323904e+01,3.315923674e+01,4.550574095e+01,6.472017107e+01,9.706771694e+01,9.229335144e+01,7.916354629e+01
1.581474507e+01,2.540518031e+01,1.937107359e+01,4.533243465e+01,5.682683594e+01,9.437770710e+01,4.844385641e+01
7.230345626e+01,7.444229459e+01,8.513107157e+01,8.707032590e+01,5.958946684e+01,1.279575239e-01,2.491466108e+01
8.181509350e+01,2.602062974e+01,1.737962060e+01,8.216560069e+01,8.321937099e+00,1.346545025e+01,1.603980345e+01
3.714327469e+01,8.226684428e+01,8.422599426e+01,9.050682301e+01,2.347520154e+00,2.283939479e+01,9.797206973e+01
5.058473366e+01,2.053703917e+01,9.809197228e+01,7.238795243e+01,4.826233097e+01,5.055196300e+00,2.348463855e+01
4.530467256e+01,8.546130055e+00,4.110704024e+01,1.351926331e+00,5.608021312e+01,2.101565660e+01,7.192888741e+01
4.507053345e+01,1.431550655e+00,9.891952006e+01,7.341693776e+01,3.168779846e+01,9.815465013e+01,2.715211219e+01
2.070752540e+00,4.832576247e+01,1.429772453e+01,6.108273469e+01,4.634572427e+01,5.658075438e+01,3.076604929e+01
2.449162557e+01,6.070533563e+01,5.362038402e+01,8.632218732e+01,7.168636794e+01,6.726007702e+01,8.021203926e+01
9.539095166e+01,5.022994339e+01,5.800698772e+01,6.331049330e+01,7.278473125e+01,6.401852626e+01,1.400162378e+01
4.571555492e+01,5.821860786e+01,9.296782204e+01,7.610478125e+01,4.348178345e+00,9.244017574e+01,4.957932389e+01
6.451850388e+01,4.108946908e+01,6.223625550e+01,1.545337136e+01,6.062439698e+01,3.246628582e+01,1.296465545e+00
9.282634172e+01,8.824706643e+01,9.688361176e+01,5.094813143e+01,8.178255128e+01,8.250555287e+01,6.317189216e+01
8.423907111e+01,4.623340264e+01,4.409840220e+01,7.834125179e+01,4.929386723e+01,2.614958983e+01,4.432693646e+01
6.702138101e+01,1.222211549e+01,6.550684373e+01,9.810508378e+01,9.544313573e+01,5.700122932e+01,3.031140986e+01
7.911120969e+01,5.322536425e+01,7.944076375e+01,3.600724710e+01,4.714842585e+01,8.123419188e+01,5.641092317e+01
3.340299087e+01,4.829089621e+01,5.472699040e+01,6.776590925e+01,9.049170487e+01,9.235553461e+01,5.090594563e+01
6.865906313e+01,1.932677417e+01,7.729128595e+01,4.705740700e+01,7.838686225e+00,8.114323515e+01,5.931380079e+01
3.083571852e+01,7.709483154e+01,3.826837400e+00,8.555437533e+01,4.533388151e+01,9.579381485e+01,1.373902110e+01
2.284778832e+01,7.002868649e+01,7.765182387e+01,1.408912916e+01,1.305995920e+01,2.918890794e+01,4.407204662e+01
4.278302474e+00,9.490715043e+01,1.187764523e+01,8.334984784e+01,3.792923421e+01,1.050706706e+01,1.479048413e+01
4.466259851e+01,7.519733460e+01,4.842764069e+01,7.199137651e+01,5.731275186e+01,9.047581943e+01,8.880937288e+01
7.541258075e+01,6.447099270e+01,9.226253962e+01,7.256034582e+01,9.715890205e+01,5.253821547e+01,6.279954421e+01
4.311887582e+01,2.086456799e+00,4.983191471e+01,7.571699360e+01,6.365841939e+01,5.392372965e+01,7.236483060e+01
1.174815805e+01,9.053630207e+01,2.053451773e+01,4.303918375e+01,9.634845996e+01,7.763245986e+01,1.867666750e+01
4.836456490e+01,6.198662352e+00,9.161000959e+01,6.327120051e+01,3.814015818e+01,9.635094940e+01,6.925608916e+01
6.034212285e+01,5.185945122e+01,4.526293522e+01,4.873867572e+01,2.950873389e+01,2.126676949e+00,9.769823100e+01
5.130622340e+01,4.744960949e+01,4.244633161e+01,9.118525220e+01,3.196550970e+01,6.280234487e+01,3.611413475e+01
9.774416256e+01,1.095322441e+01,8.079511169e+01,1.746891296e+01,7.205415563e+01,7.918000743e+01,3.159914469e+01
4.599364041e+01,5.210760732e+01,3.294768284e+01,3.704214356e+01,1.743350080e+00,3.806672953e+00,5.392517793e+01
3.570939243e+01,9.773400020e+01,9.666027351e+01,9.135960979e+01,6.758191471e+01,1.189775199e+01,9.352032030e+01
2.163411875e+01,7.498552346e+01,1.752491793e+01,1.317370252e+01,8.368943901e+01,7.135963928e+01,4.370941019e+01
6.602388608e+01,4.868650741e+00,1.083743437e+01,3.453888917e+01,7.951665291e+01,1.014859716e+01,4.566179454e+01
9.744093271e+01,1.448888960e+01,9.594937448e-01,5.605519213e+01,5.120580502e+01,9.197131058e+01,2.522216778e+01
2.853175866e+01,3.330417190e+01,1.746910021e+01,1.291508483e+01,8.281481088e+01,5.565904690e+01,2.749537300e+01
7.401508856e+01,5.676358724e+01,4.583057424e+01,6.141065570e+01,9.350759993e+00,6.157645817e+01,9.046060867e+01
2.586173174e+01,9.761785953e+01,1.667907043e+01,3.772456112e+01,1.743350742e+01,2.498657805e+01,5.541081412e+01
3.037487518e+01,8.405456825e+01,9.354758089e+00,7.979197380e+01,7.963116090e+01,4.840766441e+00,9.452257322e+01
5.836059613e+01,1.766057515e+01,3.184356186e+01,6.941492587e+01,8.343029304e+01,3.536853936e+01,3.126966081e+01
6.517938564e+01,6.805981909e+01,7.114164604e+01,1.754579252e+01,6.688001381e+00,6.948086164e+01,1.487333203e+01
5.110786324e+01,9.195687353e+01,5.456601640e+01,3.686134765e+01,8.390643127e+01,8.020765107e+01,7.721630898e+01
3.607771946e+01,9.426216863e+01,1.635960296e+01,3.412176740e+01,5.222966536e+01,2.205066200e+01,3.471393712e+01
2.180193674e+01,3.267432470e+00,5.591578237e+01,5.175675318e+01,4.278385713e+01,3.768202389e+01,4.526758909e+01
1.072893640e+01,7.469662072e+01,4.298038516e+01,8.764288077e+01,2.179573845e+01,5.262855931e+01,9.560386978e+01
4.945651526e+01,4.703342665e+01,6.863332752e+01,6.202346354e+01,9.318413223e+01,8.103458934e+01,1.573099568e+01
2.759035715e+01,3.646492900e+01,5.723445091e+01,6.064239823e+00,2.336094139e+01,2.220329062e+01,5.921308763e+01
1.598820840e+00,5.647046145e+01,6.398650746e+01,6.052008320e+01,2.473128229e+01,4.797542844e+01,7.413261905e+01
8.894876289e+01,8.504118209e+01,8.624589522e+01,2.233206347e+00,2.784970699e+01,5.974640794e+01,1.992811576e+00
2.735273333e+01,3.777453468e+01,8.170031936e+00,3.272015486e+01,7.437306686e+01,3.773294420e+01,9.364803749e+01
7.721315200e+01,8.759275326e+01,7.120693564e+01,3.939545277e+01,4.296962958e+01,7.604525341e+01,5.968625427e+01
1.894635809e+01,7.140738373e+01,4.539757680e+01,2.586163542e+01,9.911124764e+01,1.452498878e+01,5.431771831e+01
8.275010805e+01,8.472084501e+00,6.631442565e+01,3.940686033e+01,9.586795726e+01,3.433419608e+00,4.286253024e+01
2.636277052e+01,8.767666284e+01,3.474524614e+01,3.255011519e+01,2.522884156e+01,1.078692468e+01,7.268978101e+01
9.893330029e+01,4.664797413e+01,1.179634937e+00,3.481451260e+01,7.466180394e+01,3.961378425e+01,4.228283558e+01
9.695010744e+01,7.156808150e+01,5.812923155e+01,3.749609825e+01,1.389963735e+01,9.466454714e+01,9.104616501e+00
8.598337961e+01,5.243366168e+01,8.938189181e+01,9.936307777e+01,9.697037174e+01,9.349604660e+01,8.615630058e+01
8.041087301e+01,3.029000548e+01,7.018784084e+01,7.112937957e+01,8.435333730e+01,8.976097097e+00,2.204093590e+01
4.798378493e+01,1.728180854e+01,8.479824120e+01,9.799458287e+01,2.954404795e+00,7.550084394e+01,9.744814953e+01
8.207970704e+01,2.335946045e+01,7.137279190e+01,1.191647033e+01,9.035708959e+01,8.178037745e+01,3.133023544e+01
5.200377607e+01,2.241404547e+01,5.096553873e+01,4.337919928e+01,6.723429315e+01,6.374439852e+01,8.317439397e+01
1.936525109e+01,1.036776911e+01,6.207537930e+01,6.431865458e+01,1.904021535e+01,5.574798165e+01,6.298445092e+00
7.817094288e+01,3.726370419e+00,5.883607364e+01,8.646527507e+01,1.954071537e+01,2.154230635e+01,5.000802480e+01
8.831370181e+01,2.063152577e+01,1.146456922e+01,3.736746762e+01,7.231108510e+01,3.853033732e+01,1.155357907e+01
7.586480864e+01,1.339257154e+01,2.390867645e+01,6.000049908e+01,8.654567434e+01,4.730510419e+01,8.703955682e+01
6.421691353e+01,4.043911111e+01,3.677460995e+01,4.090859463e+01,8.603380024e+01,9.451847292e+01,2.082303537e+01
9.638770884e+00,8.582088055e+01,8.017133585e+01,9.777232831e+01,9.029549104e+01,6.749616621e+01,3.188817944e+01
9.339733330e+01,8.739027093e+01,8.047101907e+01,3.985963512e+01,5.432882287e+01,4.094971629e+00,8.294352190e+01
2.414515775e+01,3.238713653e+01,6.015272293e-01,5.989514348e+01,3.996094818e+01,9.582038682e+01,6.049270929e+01
5.448804443e+01,4.299237984e+01,1.066414920e+01,5.483955046e+01,2.154788866e+01,2.608860032e+01,2.897872010e+01
9.381377929e+01,6.858318162e+01,9.984688994e+01,2.635837708e+01,8.536140808e+01,5.817156224e+01,9.328324694e+01
