v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77
2.452693092e+01,8.494679546e+01,2.343479537e+01,5.484823986e+01,5.696365137e+01,2.864302226e+00,2.717149110e+01,1.962935168e+01,1.263000134e+01,6.140349114e+01,3.952148152e+01,9.997880913e+01,8.477381335e+01,2.049628751e+01,5.001634222e+01,3.662359830e+01,6.478766063e+01,2.701864873e+00,1.894121756e+00,4.814559282e+01,1.491019787e+01,2.634821161e+01,3.724429458e+01,1.291036142e+01,6.350573821e+01,8.155230854e+01,7.671069236e+01,7.989592814e+01,4.161633803e+01,4.924473813e+01,3.142825344e+01,5.559265968e+01,1.566150512e+01,4.707433313e+01,9.817930351e+01,9.680381115e+01,2.020965286e+01,7.155945172e+01,6.347190410e+01,7.302826694e+01,2.072287088e+01,8.688901294e+01,4.960997663e+01,9.250453359e+01,3.964483021e+01,2.335054174e+01,5.247765522e+01,9.135824293e+01,9.934555873e+01,8.768684544e+01,5.544920874e+01,4.001973581e+01,7.924138859e+01,3.088040083e+01,9.174966785e+01,4.838319165e+01,4.122802075e+01,1.802143375e+01,8.759426291e+01,9.068126748e+01,4.978619302e+01,6.147560996e+01,6.616019310e+01,3.481446413e+01,9.793571009e+01,4.162454777e+01,3.644934980e+01,7.610419181e+01,5.025456368e+00,8.386748587e+01,4.567396373e+01,6.426551273e+01,6.858172547e+01,8.407405971e+01,8.001326029e+01,1.123660161e+00,2.274295955e+01
9.264614443e+01,4.961353651e+01,4.774303477e+01,8.110050440e+01,9.639022921e+01,2.038625236e+01,1.608242708e+01,6.828682236e+01,6.248069892e+01,2.487711658e+01,5.121300613e+01,5.493944675e+01,2.458025961e+01,7.169395558e+01,7.230174919e+01,5.995823256e+00,6.347833410e+01,9.103390001e+01,3.837612949e+01,5.926687260e+01,7.579502487e+01,1.851195067e+01,7.246628046e+01,7.816305229e+01,4.355119531e+01,8.474090395e+01,7.915688492e+01,5.819883241e+01,7.126447915e+01,9.836078081e+01,5.755181280e+01,6.983368247e+01,1.283829175e+01,4.887810088e+01,7.231403218e-01,5.962269553e+01,8.555731373e+01,6.016388762e+00,2.194034704e-01,9.922375054e+00,1.819786765e-01,6.122547938e+01,4.273924934e+01,5.908437981e+01,1.509921863e+01,9.917757299e+01,2.447634608e+01,9.866507773e+01,8.359988329e+01,6.674147325e+01,3.811753221e+01,9.890055008e+01,3.770090413e+01,4.454326732e+01,9.971490137e+01,4.900162755e+00,5.310805925e-01,5.745262375e+01,9.463051128e+01,3.266176399e+01,2.523351271e+01,8.448865785e+01,9.398013314e+00,2.174073019e+01,2.164272947e+01,2.242743885e+01,1.966436594e+01,6.143355958e+01,5.092164149e+01,7.986028406e+01,3.395110626e+01,7.302286478e+00,7.066565317e+00,9.324400052e+01,4.321265431e+01,4.578512596e+01,1.174946464e+01
3.690832795e+01,7.536912593e-02,4.577363068e+01,4.742653474e+01,2.205638794e+01,4.225485996e+01,4.177342409e+01,8.209371836e+01,8.756729209e+01,5.405510197e+00,6.715605905e+01,6.497767808e+01,7.273892443e+01,4.114566651e+01,6.658846736e+01,2.352970444e+01,4.938390370e+01,7.171645610e+01,8.128854118e+01,3.886380564e+01,3.805761016e+01,9.060643151e+01,3.173636323e+01,7.960889375e+01,1.458941927e+01,5.282571974e+01,9.198576718e+01,4.977295798e+01,5.493767781e+01,3.007622236e+00,6.419895384e+01,4.108793572e+01,5.463312188e+01,6.027237406e+01,7.505432413e+00,3.947291827e+01,4.077058673e+01,7.624391270e+01,9.768027363e+01,8.314199865e+01,5.619341832e+01,5.210676870e+01,1.149314355e+00,9.097209888e+01,3.496260028e+01,4.804542785e+01,2.335494581e+01,2.090208299e+01,6.831251411e+01,9.058454468e+01,5.627026732e+01,4.014197739e+01,2.640674756e+01,1.155278883e+01,5.588358158e+01,1.078762932e+01,1.592420713e+01,7.582486729e+01,5.327872345e+01,2.342342533e+01,5.776080966e+00,4.160850877e+01,4.431165706e+01,1.597195574e+01,8.922285424e+01,1.693348401e+01,2.202663589e+01,1.545469827e+01,4.325563523e+01,9.782769420e+01,3.845434020e+01,6.188487778e+01,9.661959364e+01,4.226693741e+01,5.700072224e+01,2.400733760e+01,4.445719379e+01
1.826418285e+01,7.799118978e+00,6.293402246e+01,8.513568323e+01,6.781054919e+01,2.772591437e+01,4.221133238e+01,5.826914464e+01,7.459294225e+01,7.919519682e+01,7.784515499e+01,7.630012685e+01,3.094885015e+01,3.439158426e+01,3.530583835e+01,6.586485870e+01,2.177821040e+01,7.148963943e+01,7.428349835e+01,3.175052109e+01,4.619528888e+01,2.220505293e+01,2.281151810e+01,3.684239029e+01,9.282237219e+01,7.796599621e+00,8.522843529e+00,5.170200250e+01,5.550321599e+01,4.138541879e+01,5.285684179e+01,7.638158813e+01,7.356189104e+01,6.318061888e+01,8.060140219e+01,7.994604982e+01,8.574620905e+00,7.961541898e+01,2.117767988e+01,2.598679385e+01,1.002318774e+01,4.781860013e+01,7.326909259e+01,8.784986809e+01,4.555201729e+01,2.470814078e+01,2.301718141e+01,9.400342034e+01,5.305369911e+01,8.970752473e+01,2.080156353e+01,8.141579243e+00,7.080018332e+01,8.927562060e+01,9.578241495e+01,9.353307005e+01,9.308795229e+01,9.788441526e+00,3.147660970e+01,7.808176100e+01,5.644692015e+01,6.918066646e+00,1.573565779e+01,7.923441021e+01,2.363801321e+00,7.937877178e+00,5.217808071e+01,6.241382141e+01,1.739898636e+01,7.588891561e+01,9.389733055e+01,9.445786360e+01,4.669359055e+01,9.404856207e+01,5.624118828e+01,1.881765382e+01,5.406669043e+01
2.024520937e+01,8.632658963e+01,8.681132395e+01,9.999745019e+01,8.155604266e+01,1.922751203e+01,8.005190139e+01,6.407219261e+01,7.220191618e+01,4.690097024e+01,7.703453405e+00,9.084650429e+01,7.322593840e+00,5.433637582e+00,9.816745242e+01,2.130473659e+01,6.428846785e+01,7.180880948e+01,8.357396452e+00,5.634702050e+01,6.906816055e+01,3.636240664e+01,1.332131325e+01,6.303423273e+00,1.272190151e+01,8.882891328e+01,2.948391567e+01,2.809270945e+01,4.559525236e+01,7.178899511e+01,4.095313425e+01,1.364399250e+01,5.608701177e+01,6.247048130e+01,3.977750412e+01,8.057843021e+01,2.669737968e+01,7.183548419e+01,3.026613210e+01,3.960602089e+01,6.339551293e+01,8.587649658e+01,7.628701849e+01,3.048155960e+01,5.736757524e+01,3.959048493e+01,1.559485789e+01,3.450498476e+01,5.035037653e+01,7.074669046e+01,9.643819319e+01,1.948637662e+00,9.060035638e+01,3.153106274e+01,5.732693127e+01,2.038058032e+01,6.371750952e+00,3.850908497e+00,9.180867599e+01,1.679416193e+01,6.690283743e+01,8.570357068e+01,8.762786449e+01,4.268487666e+01,2.391552014e+01,4.575775247e+01,8.121284384e+00,3.047206375e+01,3.903328557e+01,4.395677295e+01,7.172799704e+01,8.720070724e+01,7.702689262e+01,3.071898752e+01,5.632193390e+01,8.229658388e+01,5.566343863e+01
5.407943462e+01,2.688982988e+01,3.064185844e+01,1.474989521e+01,1.719421306e+01,3.725920627e+01,1.869361448e+01,3.630778333e+01,7.365788994e+01,7.107525777e+01,4.290043192e+01,2.491097376e+01,6.892912656e+01,3.693580890e+01,1.297113059e+01,2.974475028e+01,2.288742370e+01,1.146716819e+01,8.938080229e+01,2.639533203e+01,4.916458094e+01,3.691312585e+01,3.390314361e+01,2.041349078e+01,6.360539563e+01,9.310192988e+00,5.508232265e+01,2.061869511e+01,1.133305526e+01,4.148436292e+01,1.342062415e+01,9.712438542e+01,1.964947694e+01,2.488080757e+01,2.640392935e+01,7.568892338e+01,2.012499586e+01,7.850305609e+01,2.947955968e+01,8.783464831e+00,3.823198470e+01,8.065188357e+01,6.216984532e+01,3.703178200e+01,3.973261665e+01,8.048296313e+01,6.883101836e+01,1.358305718e+01,4.299960648e+01,9.542142666e+01,4.530469107e+00,9.825046448e+01,1.374133623e+01,4.106810661e+01,9.447313198e+01,5.699193171e+01,3.941236667e+01,1.942616792e+01,3.489626173e+01,3.119399611e+01,5.351578450e+01,8.239167327e+01,7.441250477e+01,8.683766975e+01,5.222022399e+01,6.262358361e+01,8.667256615e+01,3.058013401e+01,9.995308859e+01,9.163954394e+01,4.684541744e+01,2.061178602e+01,7.419385752e+01,9.739560613e+01,2.782531295e+01,4.528186792e+01,5.726131548e+01
2.558221453e+01,8.231513784e+01,3.528645190e+00,3.725257320e+01,2.866350303e+01,1.811703102e+01,9.576580222e+01,9.430303331e-03,3.525660719e+00,5.262039704e+01,2.488771756e+00,3.227355326e+01,7.570092098e+01,7.802032027e+01,5.056695417e+01,7.703182062e+01,4.222862925e+01,9.917592335e+01,9.981246482e+01,5.897732048e+01,9.941607468e+01,6.412475168e+01,7.843413107e+01,5.475194407e+01,8.992475893e+01,1.419312631e+01,5.362823271e+01,8.186194075e+01,7.275274080e+01,7.126286430e+01,4.118916241e-01,1.264467882e+01,5.754835577e-01,5.800070580e+01,3.062476712e+01,4.266970093e+01,4.227540611e+01,4.717934460e+01,7.850518837e+01,2.915202994e+01,2.041892340e+01,3.167000989e+01,2.564317321e+01,7.280986362e+01,5.580756267e+01,7.767547398e+01,9.356285930e+01,1.144405834e+01,7.558694041e+00,9.250911102e+01,2.815892108e+01,6.060871826e+01,8.698011904e+01,4.609248269e+01,2.364200711e+01,1.403821171e+01,7.291432914e+01,3.690745744e+00,6.224352592e+01,6.041743845e+01,2.554010053e+00,5.628299138e+00,1.059403294e+01,1.829204819e+01,8.350849471e+00,7.242545350e+01,4.067739477e+01,8.287383826e+01,4.938879150e+01,6.119159141e+01,9.500165119e+01,9.630242901e+01,8.110172913e+01,8.928774313e+01,4.740511602e+00,1.122628465e+01,7.708790333e+01
5.501335505e+01,6.295466322e+01,5.669665443e+01,5.181359652e+01,3.379670889e+01,2.330584772e+01,5.431995989e+01,7.105286553e+01,8.115953782e+01,9.598650467e+01,4.462984322e+01,1.568581817e+01,5.821110828e+01,4.907763636e+01,9.651714975e+01,6.079839620e+01,8.968598330e+01,4.856291321e+01,8.091732650e+01,2.133900647e+01,4.328891728e+01,6.904283608e+01,5.394722591e+01,5.235761238e+01,2.199878498e+01,7.911177105e+01,3.198099667e+01,2.243895879e+01,4.008640612e+01,2.568384271e+01,9.405267698e+01,1.548784732e+01,3.141421030e+01,8.359601970e+01,1.999978607e+00,9.925687436e+01,3.505362509e+01,3.609300589e+00,8.465707337e+01,1.270543750e+01,9.507247543e+00,5.807078086e+01,6.565081314e+01,4.999387431e+00,6.977254904e+01,4.575277142e+01,8.769345604e+01,3.076717685e+01,6.998649300e+01,1.423705711e+01,7.200676074e+01,3.147422855e+01,1.231841839e+01,7.326925857e+01,7.089691306e+01,8.388897207e+01,1.527085151e+01,5.142220579e+01,7.792881740e+01,1.687184115e+01,9.917767472e+01,5.034390882e+01,7.950306986e+01,9.788840309e+01,3.853654353e+01,4.924853489e+01,1.077024008e+01,4.211647145e+01,3.231380638e+01,5.346654268e+01,6.825843727e+01,4.698205386e+01,8.614372823e+01,5.979897348e+01,4.066688395e+01,6.044461688e+01,1.441281532e+01
6.525334192e+00,8.092195944e+01,9.882306192e+01,4.307377497e+01,1.264850809e+01,8.937250256e+01,7.315018087e+01,6.267279369e+01,3.286145864e+01,6.179645116e+01,8.965806819e+01,2.845460949e+01,9.243170682e+01,8.034161240e+01,9.912427056e+00,3.160015575e+01,2.465953793e+00,1.733869057e+01,5.959924350e+00,1.357086031e+01,9.431955086e+01,6.315224818e+01,7.657189974e+01,5.569884691e+01,4.647477294e+01,7.171854626e+01,4.312704309e+01,3.935918938e+01,9.731448769e+01,8.279816783e+01,7.560221278e+00,4.782714355e+01,4.233543594e+01,8.840219676e+01,8.392371796e+01,5.009588228e+01,2.557830609e+00,3.000240257e+01,5.806259350e+01,9.126938359e+00,3.965911292e+01,1.705150213e+00,8.470511888e+01,6.192428385e+01,8.949247455e+01,4.829631096e+01,8.612003475e+01,1.947813415e+01,9.307930149e+01,2.604708156e+01,8.924333000e+00,3.676222516e+01,2.081387531e+01,5.625914744e+01,7.193006676e+01,9.119620785e-01,1.671354122e+01,6.097623928e+01,7.344739909e+01,6.375120273e+01,8.659730418e+01,8.514685660e+01,8.186059450e+01,1.747278328e+01,2.164384846e+00,6.102335493e+01,4.436567619e+01,7.792789978e+01,6.024196242e+01,4.374613573e+01,2.262326488e+01,8.166228885e+01,8.677398919e+01,3.473849021e+01,6.266993233e+00,8.336474337e+01,4.355473237e+01
4.401617382e+01,9.016454117e+01,6.469759045e+01,1.233110894e+01,3.084218404e+01,9.273092062e+01,1.609889626e+00,2.097227043e+01,6.047945604e+01,5.442343882e+01,4.242814714e-01,9.972526873e+01,4.837007170e+01,4.546778002e+01,6.818661020e+01,8.371300060e+01,2.269558909e+01,8.929352432e+01,2.253762133e+01,6.575968055e+01,6.330343668e+01,1.023287609e+00,3.947285398e+01,9.894104908e+00,4.942686564e+01,1.622254014e+01,6.549496960e+01,5.295016515e+01,2.491170106e+01,6.055007318e+01,2.722633944e+01,5.959770356e+01,4.082421893e+01,3.156493034e+01,5.468105260e+01,4.655340039e+01,4.954728430e+01,9.213853062e+01,9.202259070e+01,3.155422450e+01,3.986844763e+01,6.313711559e+01,9.950261677e+00,4.210938407e+01,6.007495661e+01,5.354853291e+01,9.776707339e+01,4.940045843e+01,9.922786439e+01,7.744869697e+00,9.661302460e+01,2.739168602e+01,6.962123616e+01,4.419184986e+01,8.953008741e+01,3.648957068e+00,5.550001179e+01,2.148360940e+01,6.765238650e+01,5.683041690e+00,7.608093832e+01,5.102043240e+00,2.641491543e+01,8.199376650e+01,9.942618154e+01,8.588164108e+01,8.394833219e+01,1.394485543e+01,7.535206498e+01,3.062582161e+01,9.448536626e+01,6.518056431e+01,2.505203407e+01,4.493305214e+01,6.507485330e+01,5.061125490e+01,2.547165978e+01
6.903884000e+01,9.607525605e-01,2.316006088e+01,6.936691541e+01,7.906101278e+01,3.391447512e+01,7.562192885e+01,1.277245576e+01,7.697445319e+01,3.762610309e+00,6.319889327e+01,3.301672786e+01,6.921303428e+00,2.475257985e+01,9.082115691e+01,8.668236385e+01,1.081361174e+01,1.845582576e+01,3.472781015e+01,2.657431380e+01,9.288589519e+01,1.524818414e+01,8.262688391e+01,8.865922567e+00,2.274940316e+01,3.881364790e+01,4.226491163e+00,9.936029142e+01,5.465304726e+01,5.190223851e+01,6.353996998e+01,2.772783999e+01,7.681266797e+01,2.442422511e+01,9.040461017e+01,8.713808562e+01,5.555737679e+01,4.188821436e+01,5.600965183e+01,9.305941722e+01,4.799161911e+01,9.017631492e+01,8.093774994e+01,5.931198405e+01,4.999591203e+01,3.937780672e+01,3.017749521e+01,5.539636994e+00,8.242851494e+01,3.631349756e+01,5.453687983e+01,5.019854599e+01,4.259048842e+01,3.401243696e+01,9.928718295e+01,3.651804364e+01,4.371950458e+01,4.768642310e+01,5.906497869e+01,4.795481015e+01,3.560163539e+01,6.208528040e+01,9.345245320e+01,4.109632814e+01,4.714588540e+01,7.348153474e+01,8.698362284e+01,5.784017903e+01,8.217623495e+01,8.414653078e+01,7.423022160e+01,2.476280668e+00,7.506896989e+01,4.399682850e+01,6.296637421e+01,2.520879861e+01,5.816808276e+01
7.067397620e+00,6.871422444e+01,4.689064639e+01,8.391299743e+01,4.871173492e+01,8.308857084e+01,9.219188970e+01,8.195659318e+01,3.429827902e+01,4.757008172e+01,7.922359873e+01,9.442190002e+01,6.568249873e+00,7.576244883e+01,6.096351803e+01,9.093108952e+01,4.231441579e+01,3.703517080e+01,6.448434542e+01,4.879690852e+01,6.010181295e+00,5.603528947e+01,5.365786528e+01,2.477696754e+01,5.205783812e+01,5.029877038e+01,2.563131915e+01,1.287355406e+01,4.085315515e+01,9.770307416e+00,4.260300766e+01,3.741322170e+01,7.486886144e+01,3.890559868e+01,9.350058108e+01,9.058709737e+01,1.360841221e+01,5.008766946e+01,5.069035301e+01,1.543505814e+01,2.551230018e+01,6.583161287e+01,7.889836930e+00,5.478037728e+01,1.797118808e+01,6.671154426e+01,5.541962173e+01,8.167644084e+01,5.466196990e+01,2.310901946e+01,4.072066320e+01,9.284079342e+01,6.311934858e+00,7.400918173e+01,6.001082629e+01,4.409029574e+01,3.968226993e+01,6.844726944e+01,7.553589335e+00,2.088078563e+01,7.933844843e+01,1.976110856e+01,6.328265782e+00,1.162420919e+01,7.347604005e+01,7.990910223e+01,8.467588659e+01,6.101274597e+01,7.555482813e+01,8.352623713e+01,9.918233808e+01,4.863827585e+01,7.108846744e+01,4.659997649e+01,2.121948325e+01,6.351507829e+01,2.385340011e+01
1.398817608e+00,7.124628215e+01,3.946141521e+01,2.920219801e+01,7.738636276e+00,7.724967085e+01,9.862715828e+01,6.232222109e+00,3.995820630e+01,1.885704002e+01,5.014913448e+01,2.505931853e+01,2.260257377e+01,8.928685974e+01,7.905206992e+01,1.344282029e+01,6.775535695e+01,1.987586359e+01,3.601498529e+01,7.946202128e+01,9.377096625e+01,7.552227349e+01,2.190493409e+01,3.668940602e+01,7.269368452e+01,1.960631604e+01,3.521573264e+01,9.098634017e+01,4.412602689e+01,6.864462190e+01,4.456771441e+01,1.687834650e+01,9.797131311e+01,7.001600649e+01,6.426059523e+01,6.573383965e+01,3.981984567e+00,2.896661359e+01,4.500722090e+01,6.015598265e-01,3.252444854e+01,6.003919926e+01,9.554725059e+01,1.715425359e+01,7.226430910e+01,9.306677360e+01,1.922663675e+01,6.801645678e+01,1.599401307e+01,6.492555481e+01,2.672220491e+00,7.935655707e+01,2.768201805e+01,5.060126465e+01,3.055795568e+01,7.022223984e+01,5.659022102e+01,2.040435104e+01,4.903208653e+01,4.738423029e+01,6.090359865e+01,7.556141350e+01,8.349663208e+01,1.456601846e+01,6.446114326e+01,7.040843473e+01,9.056030685e+01,5.744462375e-01,4.469191846e+01,7.225158050e+01,8.730202919e+01,1.409038620e+00,8.725150204e+01,9.791484026e+01,4.500797242e+01,3.704080231e+01,4.768053006e+00
4.848751832e+01,3.918035665e+01,9.432175617e+01,3.223195018e+01,9.752704085e+01,5.687486836e+01,1.872675322e+01,9.039715289e+01,4.921962171e+01,4.182897928e+01,6.428494590e+01,7.532685846e+01,4.971531732e+01,7.217923677e+01,9.554243996e+01,2.145940373e+01,1.410355014e+01,1.007051581e+01,9.697028904e+00,1.829010321e+01,6.509296258e+00,5.423555424e+01,9.452560775e+00,7.717517150e+01,7.710748683e+00,5.705318642e+01,8.724273320e+01,6.168321498e+00,6.381355251e+01,6.572556218e+01,7.358405625e+01,4.880913488e+01,1.878793785e+00,5.322500437e+01,3.822656001e+01,1.947805257e+01,1.818835316e+01,3.149780043e+01,6.888111380e+01,5.528372033e+01,1.342447069e+01,3.936741985e+01,1.543896388e+01,2.699365616e+01,5.312422452e+01,5.514514197e+01,4.068996804e-01,6.540980162e+01,9.442338850e+01,9.682613820e+01,8.262525045e+01,3.108733283e+01,5.879170054e+01,2.336566345e+01,8.367254392e+01,5.251993596e+01,8.923697346e+01,9.100750512e+01,2.607919286e+01,5.608886847e+01,7.432470797e+01,9.392311013e+01,2.767880762e+01,7.056354014e+01,4.447216037e+01,9.318324763e+01,2.151709658e+01,5.571618622e+01,9.852532664e+00,5.613782009e+01,9.985269986e+01,8.580030426e+01,4.147051619e+01,5.805714784e+01,4.491218757e+01,4.478233096e+01,9.356000675e+01
7.177159270e+01,1.133732594e+01,2.372517519e+01,7.998161602e+01,3.309142391e+01,2.141437649e+01,8.382577479e+01,7.081035135e+01,8.580478308e+01,1.297665738e+01,1.110015958e+01,6.121469339e+00,4.312255015e+00,9.764599829e+01,2.083412746e+01,1.836425760e+01,7.994399742e+01,1.707515433e+01,6.924105716e+01,1.878845358e+01,4.744620924e+01,3.371920172e+01,4.058406039e+01,4.392226102e+01,8.370127804e+01,4.867657830e+00,3.901208155e+01,9.265306501e+01,5.399100066e+01,1.787094486e+01,4.835819943e+01,3.916751246e+01,7.286646122e+01,9.035651823e+01,4.585066966e+01,2.876419589e+01,4.109234216e+01,1.376404409e+01,2.458412733e+01,7.610344713e+01,4.710912683e+01,2.342421878e+00,3.501726406e+01,4.420565720e+01,6.746509504e+01,2.681892554e+01,6.194723494e+01,2.267030342e+01,9.982592635e+01,3.565323411e+00,7.989074133e+00,4.713730872e+01,2.273336947e+01,4.971574893e+01,1.817652757e+01,5.937292794e+01,8.355185025e+01,4.738949280e+01,6.525832571e+01,3.381163982e+01,9.265191101e+01,7.496587432e+01,9.516164458e+01,1.653571063e+01,6.791118629e+01,8.562026694e+01,2.916087973e+01,5.502280265e+01,5.364958820e+01,7.203868589e+01,7.413190495e+01,9.824020732e+01,1.536769792e+01,4.664430905e+01,1.144955241e+01,4.500096919e+01,5.535529138e+01
5.018718820e+01,6.612952899e+01,1.122617144e+01,5.638293157e+01,5.293113607e+01,3.303919099e+01,6.112038322e+01,4.112465134e+01,3.361799439e+00,6.081257181e+01,4.276815561e+01,3.187258269e+01,2.019693355e+01,7.290531624e+00,3.932309767e+01,3.211024445e+01,8.027768303e+01,3.633161432e+01,4.297585956e+01,2.937701668e+01,6.959266550e+01,4.196690730e+01,1.252947680e+01,5.020621161e+01,6.801272256e+01,5.518428836e+01,4.172848476e+01,3.816629339e+01,9.792389429e+01,1.847440356e+01,2.778035878e+01,4.092173648e+01,6.891918957e+01,5.221493327e+01,3.347644472e+01,2.393748385e+01,1.905902406e+01,2.423849388e+01,2.787454715e+01,4.185492099e+01,9.977802411e+01,4.953748685e+00,7.506057202e+01,6.028539835e+01,4.142092471e+01,7.339733102e+01,4.493628626e+01,3.541899231e+00,6.265472598e+01,4.581014248e+01,5.144513076e+01,2.084422464e+01,9.408691605e+01,9.791174317e+01,8.045241430e+01,5.596757662e+01,6.521096271e+01,8.780208496e+00,7.933424091e+01,4.166143576e+01,2.497557868e+01,1.356376068e+01,8.654185691e+01,4.809887677e+01,9.785547176e+01,8.632760845e+01,5.662335252e+01,8.578839789e+01,8.507079799e+01,5.020832319e+01,4.672872665e+01,1.545582531e+01,8.091921724e+01,6.877971230e+01,6.144531999e+01,8.530618620e+01,6.736781879e+01
1.564728632e+01,8.800774087e+01,7.118958253e+01,2.632532101e+01,7.947787377e+01,6.676981721e+01,4.514328573e+01,3.794233195e+01,8.714493478e+01,5.192361929e+01,2.907047350e+01,9.349404395e+01,3.729820827e+01,8.806592836e+01,6.556183058e+01,2.076279265e+00,7.211961757e+01,6.153152373e+01,3.630362108e+01,8.098857701e+01,1.035734360e+01,2.024126837e+01,3.656915721e+01,1.881247075e+01,2.600573775e+01,5.181800584e+01,3.661375360e+01,5.454753970e+01,9.539795023e+01,7.605359471e+01,5.180900432e+01,6.643664096e+01,3.776929617e+01,1.311250221e+01,8.193064934e+01,7.296432680e+01,5.345039371e+01,6.725375480e+01,8.495281063e+01,4.384558062e+01,5.433468971e+01,1.032722926e+01,5.698620882e+01,5.406197341e+01,2.295270321e+01,1.248299578e+01,9.948405224e+01,6.435058176e+01,4.543347592e+01,3.973832856e+01,2.342504052e+01,5.258238608e+01,9.872956002e+01,8.753464818e+00,2.298410370e+01,1.595666433e+01,1.013236948e+01,3.266949210e+01,8.497988185e+01,8.990423776e+01,9.643070466e+01,5.429653208e+01,3.317829003e+01,7.297915240e+01,7.034987311e+01,3.350655699e+01,6.230682582e+01,1.928875650e+00,5.387870578e+01,9.851888767e+01,1.474175186e+01,2.137550705e+01,3.842866406e+01,8.037907307e+01,5.087241673e+00,6.374149635e+01,1.450411142e+01
7.204409088e+01,9.729868234e+00,4.458590965e+01,7.025935396e+01,4.634343607e+00,8.376907272e+01,1.199635111e+01,6.375631199e+01,2.592094527e+01,6.150130328e+00,9.850792298e+01,8.484985493e+01,7.031867710e+01,6.037027003e+00,4.723589374e+01,4.455386166e+01,9.139770159e+01,7.966134473e+01,1.217470759e+01,6.039305704e+01,1.107697926e+01,1.634834816e+01,7.484109809e+01,8.583009676e+00,1.585427471e+01,8.260393324e+01,8.851020721e+01,3.786586909e+01,1.242336093e+01,2.250251200e+01,1.985764978e+01,5.593927255e+01,4.406744916e+01,2.237916187e+01,3.137008839e+00,8.008981057e+01,9.244017942e+01,6.363930338e+00,9.441596199e+01,1.753440751e+01,7.678295780e+01,8.277935247e+01,4.495974248e+01,9.409860868e+01,7.612230594e+01,8.067122466e+01,2.623786813e+01,8.771577480e+01,6.291258017e+01,5.340912367e+01,9.062547710e+01,4.081967464e+01,9.340175751e+01,2.930590063e+01,7.884426166e+00,6.221473693e+01,5.630000159e+01,4.299685907e+01,2.958187049e+01,9.701941291e+01,4.654872852e+01,1.823426932e+01,8.109376460e+01,2.512128460e+00,3.589043379e+01,4.818697083e+01,4.649895611e+01,9.497070664e+01,1.776568654e+00,2.729043891e+01,8.714053989e+01,1.836581886e+01,4.889430252e+01,2.997018346e+01,8.617509086e+01,8.438147419e+01,1.933248023e+01
4.435343260e+01,8.526863253e+01,8.006229569e+01,7.698395133e+00,8.978613678e+01,6.287367851e+01,1.896172032e+00,3.271203037e+01,5.754021060e+01,5.975317910e+01,1.255462222e+01,5.431854237e+01,7.200608762e+01,1.458877481e+01,1.869573987e+01,5.612941810e+01,1.326571342e+01,4.294657651e+01,6.810435273e+01,4.646072519e+01,2.644493229e+01,6.137926365e+01,4.914919791e+01,3.836230956e+01,2.630630555e+01,3.409206449e+01,4.189402018e+01,3.299755528e+01,5.035697141e+01,2.670089946e+01,4.798206731e+01,9.082499877e+00,9.936993735e+01,7.306304120e+01,4.974589904e+01,5.931446732e-01,6.941160779e+01,2.101616983e+01,9.147908779e+01,8.584009399e+01,1.022310504e+01,6.540662824e+01,2.043422028e+01,1.815322951e+01,4.795631567e+01,3.300859820e+01,1.549184700e+01,8.707184152e+01,2.290185502e+01,2.264005286e+00,6.502371339e+01,5.521060913e+01,3.339131650e+01,9.568790664e+01,2.870339981e+01,8.931756980e+01,7.152951744e+01,8.708153523e+01,5.890499803e+00,6.790910704e+00,5.521059442e+01,4.328889226e+01,9.049995439e+01,3.062894026e+01,7.931651090e+01,9.516315963e+01,8.543458770e+01,8.972533897e+01,9.784021432e+01,6.260127543e+01,5.170709221e+01,5.679212847e+01,6.591304833e+01,8.593152387e+01,9.228066690e+01,8.524387467e+01,6.266799640e+01
