v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27
8.632724986e+01,3.067023346e+01,3.639731042e+01,1.570332867e+01,3.072622038e+01,4.218221467e+01,9.416145611e+01,7.420258495e+01,1.457664356e+01,7.500620193e+01,8.685779163e+01,4.048079671e+01,1.867177404e+00,4.580497092e+01,1.219207177e+01,5.760791950e+00,7.207815074e+00,1.426642956e+01,7.055034514e+01,6.997757941e+00,1.687990129e+01,1.549195629e+01,6.487494617e+01,4.406219265e+01,6.349133073e+01,1.463679679e+01,9.235828312e+01
8.415186770e+01,7.731496237e+01,1.594926573e+01,4.770038861e+01,5.815584980e+01,4.361394159e+01,5.647649281e+01,9.849451370e+00,1.880831200e+01,2.527136338e+01,4.194944472e+01,5.109398104e+00,6.684051695e+01,5.384963376e+01,9.990900812e+01,8.507624437e+01,2.666759427e+01,4.424024581e+00,7.740263852e+01,2.854657629e+00,3.897537688e+01,4.168438646e+01,4.202584457e+01,2.694753533e+01,1.468313770e+01,4.477823563e+01,9.408629574e+01
7.765390224e+01,2.824718757e+01,1.665246624e+01,1.379013705e+01,8.009674743e+01,5.409347357e+01,2.989344971e+01,9.905955856e+01,3.679917772e+01,2.235598387e+01,9.709393478e+01,7.945334334e+01,2.703713313e+01,6.661907073e+01,2.023526629e+00,9.053525505e+01,8.758613301e+01,5.516686356e+01,7.244503464e+01,7.196177967e+01,1.203829433e+01,1.751224808e+01,2.777517404e+01,3.756874351e+01,9.395933803e+01,5.208173057e+01,6.779630934e+01
3.643955463e+01,8.526242589e+01,1.266948423e+01,4.767432039e+01,8.901299330e+01,2.045109093e+01,2.717850392e+01,5.339515543e+01,7.027563460e+01,1.540471803e+01,5.182749361e+01,9.019405711e+01,6.210779418e+01,9.976899018e+01,2.277316136e+01,8.026501872e+01,4.675617460e+00,9.124689382e+01,6.431746669e+00,2.071642882e+01,8.997323666e+01,9.933694794e+01,3.733198358e+01,4.886102562e+01,4.678104269e+01,2.548646525e+01,1.022573041e+01
6.797097941e+01,7.810001480e+00,3.602420900e+01,1.295053902e+01,3.420745047e+01,7.872133699e-01,9.167633545e+01,2.952925069e+01,3.714322909e+01,2.835614435e+01,9.293306902e+01,8.943559761e+01,5.491469086e+01,7.621459939e+01,3.428524528e+01,4.549393364e+01,7.187405726e+01,6.591401525e+01,4.859704896e+01,2.545991378e+01,9.178219894e+01,8.438682386e+01,5.007612603e+01,1.514034829e+01,8.896830647e+01,6.466226290e+00,4.671958355e+01
6.882345636e+01,9.359437111e+01,9.020800371e+00,5.912965491e+01,5.383459103e+01,2.991114539e+01,8.489372926e+01,1.026496549e+01,4.557642044e+01,8.582654660e+01,6.079823826e+01,9.950300398e+01,4.914722002e-01,1.778317280e+01,5.182226817e+01,9.330671558e+01,4.419581144e+01,6.402601767e+01,4.707275166e+01,6.723380129e+01,9.506623346e+01,1.488498576e+01,8.700887773e+00,6.580135859e+01,8.241699231e+01,6.968270309e+01,6.167818255e+01
6.746757120e+01,2.476332839e+01,3.430111192e+01,1.597049822e+01,5.425277914e+01,1.383874985e+01,6.486018325e+01,8.255226529e+00,2.465003788e+01,9.047478965e+01,2.504423997e+01,8.129955460e+01,1.536594757e+01,9.634641803e+01,5.417848747e+01,7.109394395e+01,5.414483741e+01,2.792609816e+01,6.103613394e+00,1.854588585e+01,7.565837025e+01,9.711049061e+01,8.844062340e+01,6.153981011e+01,3.008944116e+01,3.997421323e+01,9.849960685e+01
4.838188648e+01,3.479248629e+01,5.984056405e+01,3.824145772e+01,3.969660134e+01,9.118955011e+01,7.742664065e+01,7.441643688e+01,7.192114008e+01,9.196271476e+00,9.325108012e+01,6.072405964e+01,9.136122005e+01,5.124410017e+01,1.110706444e+01,7.609629964e+00,2.449426865e+01,5.355905862e+01,4.288239423e+01,2.525014952e+01,6.184009289e+01,4.903970818e+01,6.841938377e+01,7.589800431e+01,8.112466054e+01,1.034291391e+01,2.396713765e+01
6.034304690e+01,1.009801290e+01,4.058695890e+00,3.315228695e+01,5.880411777e+01,4.932366593e+01,8.238429854e+01,5.831696986e+01,6.990444971e+01,3.419524738e+01,8.812387180e+01,3.530403785e+01,7.135231257e+00,2.575380103e+01,4.640351686e+01,7.886135452e+01,9.797197435e+01,6.846386149e+01,8.480588793e+01,1.885417670e+01,7.028819221e+01,4.811022839e+01,1.871808399e+01,3.544212805e+01,3.108758847e+01,6.260435272e+01,8.145250018e+01
1.563935282e+01,2.437659278e+01,6.210017632e+01,7.708107000e+01,4.021699242e+00,5.471861444e+01,6.024463698e+01,4.996248325e+01,4.664240741e+00,8.458468733e+01,6.486127500e+01,9.523419723e+01,3.949087768e+01,8.559892744e-01,9.717369775e+01,1.976276956e+01,6.283506729e+01,2.630996629e+01,1.127823687e+01,8.996560704e+00,6.080867221e+00,9.267474772e+01,2.092718457e+01,1.320806267e+01,8.063261292e+01,7.093822256e+01,3.131279617e+00
3.365038757e+01,6.714116097e+01,2.241432346e+01,3.690004193e+01,5.446084369e+01,9.247664288e+01,4.521419094e+01,6.079523662e+00,2.993663225e+01,9.325696227e+01,2.125959881e+01,5.897153015e+01,1.803991852e+01,7.854102415e+01,3.555724682e+01,2.262266826e+01,7.956333601e+01,9.341804985e+01,6.985284955e+01,6.259082701e+01,9.082342053e+01,3.493658888e+01,1.159367670e+01,7.304712717e+00,8.981469847e+01,6.506292506e+01,7.763576515e+01
9.519123533e+01,3.001161692e+01,2.146234578e+01,6.332540835e-01,5.928864339e+01,2.619638353e+01,8.149025202e+01,8.142005226e+01,4.133908595e+01,2.652319532e+01,3.997294277e+01,6.446629778e+01,9.856670994e+01,9.211319192e+01,9.942476817e+01,3.898024589e+01,8.814367479e+01,4.335525041e+01,9.061054695e+01,3.311417157e+01,8.089021396e+01,1.841886427e+01,2.558083520e+01,5.553380237e+01,9.731644741e+01,4.112031754e+01,2.055557592e+01
1.727218965e+01,8.162646948e+01,7.148366203e+01,1.641211747e+01,7.353359298e+01,2.943216617e+01,6.566539764e+01,4.762010428e+01,5.986197429e+00,6.649477118e+01,8.571062534e+01,6.638690276e+01,2.106121936e+01,4.261119489e+01,7.050295684e+01,1.729625585e+01,4.809030697e+01,2.116566500e+01,8.029942240e+00,8.414560604e+01,7.817771816e+00,3.698868290e+01,4.286825298e+00,3.296801253e+00,1.529219062e+01,2.431219914e+01,4.638479219e+01
5.145306105e+01,1.087529969e+01,5.181626058e+00,6.029411901e-02,5.989509108e+01,5.443058022e+01,4.944680087e+01,3.543782679e+01,5.671966180e+01,6.315865202e+01,9.803424939e+01,7.675361592e+01,4.092661394e+01,9.207287058e+01,6.877515608e+01,3.938055405e+01,7.852670439e+01,1.054144684e+01,4.652861303e+01,3.592612901e+01,9.666628395e+01,2.509373812e+01,2.386439305e+01,2.243157407e+01,7.548001787e+01,9.036969582e+01,5.826550655e+01
6.358254960e+01,4.495475867e+01,1.809431280e+01,4.871215522e+00,2.160268634e+01,3.856046712e+01,8.067072947e+01,6.586478313e+01,6.926929897e+01,6.606205183e+01,8.304309883e+01,1.750296588e+00,4.379554528e+01,8.852341918e+01,7.069556191e+01,9.085843565e+01,2.567957291e+01,7.388467502e+01,7.699045737e+01,7.304983752e+01,2.665231973e+01,6.773972768e+01,9.970259659e+01,6.207030920e+01,4.141132502e+01,1.919068768e+01,4.809872362e+01
8.390781129e+01,4.668956801e+01,4.646626248e+01,6.695316089e+01,3.536713233e+01,9.087264339e+01,5.058806180e+00,2.297996677e+01,7.450527124e+01,9.033006420e+01,9.398620007e+01,1.429992819e+01,8.700708203e+01,2.246095267e+01,2.179098665e+00,4.079733737e+01,6.433050799e+01,9.464161450e+01,4.556122930e+00,5.795730998e+01,3.949753243e+00,8.367119357e+01,1.329600000e+01,2.588440725e+01,5.022864855e+01,3.021150563e+01,8.991143217e+01
5.112561878e+01,1.268698670e+01,6.367541757e+01,4.998130044e+01,4.901678256e+01,3.197253127e+01,4.841195391e+00,1.968145731e+01,4.753087705e+01,3.447990962e+01,2.906045310e+01,1.033194410e+01,4.561140372e+01,1.346668337e+01,8.546593209e+01,5.329723450e+01,4.487337154e+01,2.287980802e+01,8.899636427e+01,6.930015341e+01,8.243515806e+01,1.260967223e+01,9.842627301e+01,6.563720208e+00,8.326572354e+01,1.698980090e+01,1.571903778e+01
1.302866771e+01,8.942018503e+01,3.152672419e+01,9.850997250e+01,6.622158290e+01,9.443079446e+01,2.545816834e+01,6.440839305e+01,8.908557461e+01,5.524568670e+01,4.462976064e-01,8.906602831e+01,8.083897913e+01,3.113513294e+01,1.622937841e+01,9.166005463e+01,6.785209693e+00,6.309752839e+01,4.206940366e+01,7.791492065e+00,6.125383578e+01,2.963320300e+01,4.331884922e+01,8.883298077e+01,2.036398353e+01,7.416032853e+01,1.888397727e+00
4.970571779e+01,3.227855352e+01,3.198108554e+01,5.675013165e+01,9.291185180e+01,9.901940587e+01,2.571219149e+01,3.348510894e+00,5.506548538e+01,3.222560475e+01,3.045167525e+01,1.438059372e+01,4.714592964e+01,6.400780634e+01,4.939367054e+01,3.771296969e+01,5.403821109e+01,6.710707599e+01,4.165027720e+01,2.819607523e+01,2.315946673e+01,1.699589893e+01,3.302853612e+01,7.839866255e+01,6.366556654e+01,4.953327481e+01,4.444679346e+00
4.931870595e+01,8.842437732e+00,2.645147488e+01,2.340238293e+01,1.444362603e+01,9.224647883e+01,1.265816318e+00,5.421589367e+01,2.884612934e+01,8.311275596e+01,9.525643089e+01,8.423668353e+01,9.204752862e+01,9.306338618e+01,4.560138514e+01,4.046696829e+01,2.017443069e+01,7.505681556e+01,8.686396726e+01,8.597799010e+01,6.244890344e+01,5.871647410e+00,6.243089499e+01,5.858193880e-02,1.204736178e+01,7.070018671e+01,1.469489089e+00
8.166215537e+01,3.997904905e+01,6.173289385e+01,3.556342973e+01,9.255223500e+01,8.431061469e+01,6.314492742e+01,7.892778985e+01,1.352104609e+01,5.611012066e+01,5.756206195e+01,3.386196103e+01,5.576897514e+01,1.575968966e+01,5.096956716e+01,2.012127144e+01,7.167915884e+01,4.884147412e+01,1.656601687e+01,3.999348026e+01,2.906051672e+01,5.244578329e+00,2.705364100e+01,9.607916069e+00,6.953324452e+01,3.777170328e+01,5.579747472e+01
2.894631698e+01,4.604036201e+01,3.240132785e+01,9.583156167e+01,4.692838537e+01,8.771036339e+01,6.292201239e+01,7.343027985e+01,3.494723912e+01,6.514485675e+01,4.107891778e+01,9.212635202e+01,9.349620556e+01,5.185872811e+01,3.254596825e+01,7.536136631e+01,8.473471434e+01,2.985813312e+00,3.351618962e+01,9.704463704e+01,8.922185227e+01,3.833537395e+01,6.095772396e+01,3.386530185e+00,6.025352026e+01,2.686504469e+01,2.268364841e+01
5.892078257e+01,2.265957554e+01,2.263892764e+01,7.357492935e+01,5.106570330e+01,4.923577171e+01,3.629765580e+01,3.402342623e+01,3.948473411e+01,3.571946200e+01,3.088786316e+01,7.929145411e+01,4.479937529e+01,3.685827994e+00,8.039840064e+01,4.683942404e+01,3.680660652e+01,4.974396723e+01,5.909718603e+01,4.594018943e+00,6.404456863e+01,1.247527211e+01,4.125772853e+01,5.688627996e+01,3.710003345e+01,8.853719928e+01,8.668606976e+01
4.230914079e+01,5.755702090e+01,1.158241339e+01,1.535451830e+01,7.580652387e+01,7.915312001e+01,6.467335674e+01,2.215393187e+01,8.539883770e+01,7.539185721e+01,7.473733015e+00,3.216932831e+00,4.075901626e+01,2.586797345e+01,1.344114346e+00,3.532618046e+01,9.396085371e+01,1.130029726e+01,5.896912633e+01,3.576760388e+01,8.648120443e+01,6.420447697e+00,2.694710900e+01,2.760498888e+01,9.965364386e+01,8.872224787e+01,5.731292636e+01
4.368807908e+01,6.500325965e+01,4.076396151e+01,6.656278840e+01,5.045710085e+01,7.609861689e+01,7.077152686e+01,2.700873472e+01,5.578727002e+01,8.275634020e+01,3.884740630e+01,9.515211379e+01,4.328620612e+00,6.113555571e+01,1.182198275e+01,9.325209186e+01,7.174446787e+01,6.538716561e+01,7.163865610e+01,7.241565455e+01,9.929488940e+01,1.730515973e+00,2.886747403e+01,1.489485784e+01,5.686134322e+00,3.444016311e+01,7.357056540e+01
5.743880895e+01,6.174920128e+01,3.977301893e+01,6.913817573e+01,3.912769636e+01,9.813233426e+01,9.535068793e+01,8.082564314e+01,8.357653626e+01,4.434848221e+01,7.862079461e+01,7.317345920e+01,6.941251983e+01,4.928068419e+01,8.099178897e+01,5.000947675e+01,4.436949828e+01,3.243356177e+01,5.095930240e+01,5.508577949e+01,6.444376477e+01,3.165701551e+00,2.922179865e+01,8.282126128e+01,1.980220143e+01,7.757826111e+01,3.320508644e+01
3.254286186e+01,3.368788375e+01,3.481842577e+01,8.573145211e+01,5.853490011e+01,6.441443391e+01,4.671485269e+01,4.098502364e+01,1.900488679e+01,7.749983675e+01,7.018315231e+01,5.301149636e+01,2.333112501e+01,8.534141475e+01,9.187695770e+01,4.319258202e+01,3.131923133e+00,5.754792660e+01,5.205640308e+01,1.547282557e+01,5.479725160e+01,2.084122354e+01,6.516243324e+01,3.772649950e+01,1.583977870e+01,8.100919710e+01,9.265132575e+01
1.253552958e+01,2.614548711e+01,4.048286758e+01,5.102837028e+01,2.816903736e+01,4.547054438e+01,8.817620459e+01,8.996692823e+01,9.470673329e+01,8.055337743e+01,2.444353609e+01,7.693960938e+01,9.837694536e+00,4.974574870e+01,4.590433868e+01,3.009733395e+01,6.149603098e+01,6.995592333e+00,4.801778241e+01,8.712686523e+01,4.553133616e+00,4.724956077e+00,4.629954067e+01,4.864347024e+00,7.485842482e+01,4.147011317e+01,7.754667742e+01
6.068668807e+01,8.465223272e+01,4.864804593e+01,7.111152954e+01,2.476396701e+01,7.902542757e+01,3.005023371e+00,8.748781545e+01,5.262032432e+00,1.931958477e+01,5.060549033e+01,1.238050011e+01,9.575799427e+01,3.122915869e+01,2.349666765e+01,3.166945830e+01,1.170513334e+01,5.224422231e+01,2.966656005e+01,5.685334405e+01,5.217864650e+01,8.275763311e+01,4.967460334e+01,2.561467327e+01,6.537873979e+01,3.710233357e+01,7.697756967e+01
4.064930494e+01,1.636142566e+01,4.682897717e+01,6.988605475e+00,8.700348468e+01,7.581931320e+01,6.239020585e+01,5.962506130e+01,9.174253624e+01,8.372054211e+01,8.991421107e+01,2.479598727e+01,1.473207382e+01,4.793968032e+01,3.910745031e+01,9.424205538e+00,5.331355397e+01,7.037917874e+01,1.676647511e+01,9.882093403e+01,2.643262512e+01,8.456940461e+01,9.194246139e+01,2.307955962e+01,2.430140856e+01,5.658340599e+01,8.313322219e+01
7.494397749e+01,5.279865331e+01,5.474776001e+01,3.742474938e+00,5.259811188e+00,1.677841962e+01,2.542244282e+00,1.800675067e+01,9.166015462e+01,9.682405278e+01,4.450985816e+01,7.063325263e+00,8.116840831e+01,8.910584403e+01,4.924693184e+01,4.828995978e+01,8.183822336e+01,7.444371986e+01,7.975468333e+01,2.575497268e+01,8.237264089e+01,8.703775367e+01,7.303861639e+01,6.705540210e+01,3.337307391e+01,1.649490735e+01,9.871324777e+01
4.043312673e+01,2.565176317e+01,7.942142575e+01,9.938094810e+01,3.601255070e+01,1.174733275e+01,8.400184937e+01,6.743419548e+01,9.911824502e-01,5.269216321e+01,1.679866198e+01,9.384525920e+01,8.269002847e+01,2.885142077e+01,2.222089438e+01,6.489416877e+01,5.551025077e+00,4.352030203e-01,8.820319403e+01,4.653888044e+01,6.105638178e+01,7.339993106e+01,3.085092684e+00,3.883413523e+01,6.781065791e+01,4.360895194e+00,6.729339161e+01
5.846101332e+01,9.667787464e+01,2.692142313e+00,7.680266837e+01,6.503183540e+00,7.890460700e+01,9.366745400e+01,5.737726188e+01,7.958358989e+01,1.187957328e+01,2.628237638e+01,6.013087636e+00,7.003584738e+01,1.205520824e+00,6.573431439e+01,7.436375344e+00,2.639840391e+01,7.491978768e+01,4.894131196e+01,5.565042443e+01,8.342099123e+01,5.706040816e+00,4.151372901e+01,2.370005349e+01,5.993377193e+01,7.350729659e+01,3.185231076e+01
8.984915388e+01,2.312318284e+01,4.388572321e+01,3.049650910e+01,7.870703846e+01,3.933953402e+01,7.197855696e+01,7.410992638e+01,3.836274069e+01,1.065453790e+01,4.833443658e+01,2.520156960e+01,9.642640210e+01,9.881461041e+01,3.189408091e+01,9.847982813e+01,9.160189999e+00,6.651008089e+01,2.913747615e+00,6.712645097e+01,1.302501272e+01,9.518534607e+01,1.593926440e+01,7.497118713e+01,6.561386267e+01,5.218071294e+01,7.995927778e+01
3.906638158e+01,4.462609714e+01,7.279100423e+01,1.784566111e+01,3.006733344e+01,8.260568150e+01,1.055657546e+00,8.888849634e+01,2.808828120e+01,9.585495700e+01,4.005217335e+01,2.918060647e+01,9.075412427e+00,2.260084272e+01,2.356280538e+01,1.419275582e+01,5.967119602e+01,6.369787532e+01,3.744534737e+01,6.009091453e+01,6.690337998e+01,6.312075499e+01,9.417038164e+01,7.661946322e+01,1.329893544e+01,1.737074809e+01,3.640698691e+01
5.316452458e+01,6.478742151e+01,7.355542330e-01,6.106048760e+01,4.537494919e+01,1.358842419e+01,8.764499525e+01,3.198099093e+01,7.104394553e+00,1.228155819e+01,1.069382568e+01,8.670520439e+00,1.600666720e+01,9.044414031e+01,2.789904489e+01,3.833424755e+01,3.531088075e+01,3.953187774e+01,9.057321823e+01,6.589447333e+01,7.049968850e+01,6.931675402e+01,9.879916750e+01,2.623062598e+00,5.465129955e+01,9.335873995e+01,6.167427613e+00
8.683537275e+01,1.286521520e+01,2.435435988e+01,7.458137202e+01,2.374941603e+01,1.525332830e+01,6.444511152e+01,6.340534943e+01,2.523246084e+01,1.029708090e+01,4.787740849e+01,4.782428666e+01,2.801604792e+01,5.217768866e+01,1.814845333e+00,3.052032770e+01,6.029784043e+01,1.796681755e+00,1.027978684e+01,5.012961026e+01,4.463357781e+01,7.380795685e+01,8.155922941e+01,1.651582712e+01,1.454019785e+01,9.944632926e+01,2.154063841e+01
2.157659792e+00,5.111354469e+01,8.499922427e+01,8.293766623e+00,8.893561963e+01,1.019787949e+01,1.474061319e+01,3.575262601e+01,9.383632695e+00,1.803778112e+01,5.700241353e+01,1.472977342e+01,2.593778054e+01,7.926233142e+01,2.387787647e+01,2.808090325e+01,5.171138570e+00,1.282620522e+01,6.472900960e+01,1.057020012e+01,3.282713842e+01,2.261527025e+01,2.823993658e+00,7.505256754e+01,8.357889262e+01,1.220225702e+01,8.783361813e+01
3.172980634e+00,6.146075171e+01,6.169084890e+01,3.214271374e+01,9.567920705e+01,4.350312960e+01,7.479271727e+01,5.174456111e+01,3.513736528e+01,3.064273878e-02,6.004381133e+00,3.415333257e+01,7.511624335e+01,6.706752151e+01,9.645516002e+01,6.023612534e+01,4.781621751e+01,2.355339073e+01,3.996781662e+01,2.314074065e+01,1.299049555e+01,7.729867982e+01,2.350362328e+01,4.960749684e+01,2.214811554e+01,9.146780031e+01,6.868426176e+01
4.902027262e+01,6.730333406e+01,2.331534087e+00,5.970726385e+00,7.105791964e+01,1.701350112e+01,2.313639747e+01,3.086171935e+01,3.577043472e+01,3.816357159e+01,2.770001724e+01,6.874331963e+01,4.507354958e+01,8.936842419e+01,6.885685777e+01,5.354020831e+01,7.839435168e+01,7.006753910e+01,5.530045876e+01,4.232646703e+01,4.198506486e+01,3.014940581e+01,1.250325164e+01,6.685416426e+01,4.540007462e+01,5.420785642e+01,4.076596724e+01
6.008994640e+00,1.305868264e+01,2.442510656e+01,8.129363292e+01,7.115864511e+00,4.485104505e+01,4.804027268e+01,6.276422474e+01,4.172843936e+01,9.080547317e+01,9.431794858e+01,1.951070861e+01,7.311481361e+00,6.565260455e+01,2.128517339e+01,5.113577723e+01,8.849108480e+01,4.018895419e+01,8.427009249e+01,9.570556706e+01,7.662134346e+01,8.905841834e+01,3.883305912e+01,4.509167379e+01,5.764296603e+01,9.726340161e+01,8.847086520e+01
6.805686376e+01,4.170472312e+01,2.423090666e+01,7.620641448e+01,8.321339082e+01,9.265148323e+01,8.436203126e+01,2.911291192e+01,2.663026532e+00,5.757292218e+00,1.465324826e+00,8.582892362e+01,6.354397202e+01,3.710880308e+01,3.331274305e+01,4.813552967e+01,2.093888942e+01,5.825621601e+01,5.312830823e+01,4.874664923e+01,9.995278316e+01,7.349210443e+01,1.759529816e+01,7.484075653e+00,6.154380898e+01,5.983176765e+01,1.658223556e+01
7.378107792e+01,9.181788724e+00,6.632421540e+01,5.346368317e+01,7.063259511e+01,9.355880680e+01,6.694779119e+00,8.861920103e+01,5.995680534e+01,2.573556766e+01,3.217959319e+01,8.447601640e+01,3.106847937e+00,8.013306566e+01,4.984610218e+01,6.697068797e+01,9.764332086e+01,5.927081365e+01,2.952452465e+01,3.216695259e+01,2.734370032e+01,3.704643663e+01,5.789917037e+01,9.588646623e+01,4.591956163e+01,5.181949733e+01,6.586225196e+00
3.004574169e+01,1.471825137e+01,8.723039479e+01,1.569340774e+01,5.300212132e+01,3.249158738e+01,9.487363798e+00,2.848411852e+01,1.910842772e+01,1.667969740e+01,8.159659235e+01,2.166577877e+01,7.200416926e+01,8.341347298e+01,2.611032447e+01,2.565886446e+01,3.546703182e+01,6.296276605e+01,5.370295695e+01,9.010917925e+01,7.379802478e+01,3.305796713e+01,7.028729297e+01,7.635893046e+01,5.347544044e+01,4.187599507e+01,1.292151492e+01
7.063383872e+01,8.401710835e+01,2.970724827e+01,4.987790805e+01,2.301107912e+01,5.814765186e+01,9.147370038e+01,6.981420129e+01,2.016267020e+01,2.594507338e+01,3.621083456e+01,1.150218800e+01,8.461937051e+00,2.232266856e+01,2.215336106e+01,4.218187792e+01,4.492457661e+01,7.884669285e+01,4.498964480e+00,1.215473837e+01,3.599258430e+01,5.304291106e+01,7.531976161e+01,5.309228842e+01,7.802376186e+01,7.150814723e+01,7.508864012e+01
4.302729200e+01,9.698048224e+01,6.379053988e+00,8.487145244e+01,5.704791021e+01,5.211897692e+01,3.736676937e+01,9.343973469e+01,1.696453954e+00,9.781491863e+00,7.614164940e+01,2.454622242e+01,5.471144367e+00,5.433513545e+01,9.964843155e+01,1.571786422e+01,7.796862528e+01,4.273609224e+01,1.593433756e+01,5.340964413e+00,2.245924062e+01,1.661051399e+01,6.778944563e+01,6.230525221e+00,4.612906512e+01,7.081672753e+01,9.681630694e+01
4.345323226e+01,3.192621556e+01,1.022512814e+01,2.644388964e+01,9.844770320e+01,4.531778109e+01,9.681536478e+01,7.502916330e+01,2.036627146e+01,4.635685534e+01,6.694663935e+01,8.474958860e+01,2.153730091e+01,5.001793087e+01,6.950398539e+01,3.564889283e+01,4.890794175e+01,5.159918995e+01,8.331720365e+01,6.831770386e+01,9.824417014e+01,6.100678949e+01,6.479057951e+01,9.714719840e+01,4.853104387e+01,2.765290847e+01,1.413412178e+01
5.870874271e+01,8.227277245e+01,3.224294524e+00,4.473501036e+01,1.552869761e+01,5.713223635e+01,5.723123189e+01,1.984115271e+01,8.146629311e+01,9.620684576e+01,3.528519230e+01,5.261805317e+01,6.916491949e+01,7.648820188e+01,9.654332540e+01,1.914752139e+01,2.041821736e+01,6.180845756e+01,7.647740447e+01,1.741709369e+01,5.934073627e+01,7.204627492e+01,6.715826119e+01,5.750004782e+01,3.686969572e+01,4.881504772e+01,3.511631794e+01
4.092286189e+01,3.594209932e+00,3.085794421e+01,7.906361489e+01,3.383043416e+01,5.494862464e+01,6.909355697e+01,6.369008347e+01,2.656561992e+01,1.075683569e+01,5.358979233e+01,5.017252515e+01,9.320199162e+01,7.099264045e+01,9.143227438e+00,6.807257981e+01,5.519460530e+01,3.534112421e+01,7.725237524e+01,6.351684474e+01,1.805928048e+01,7.257723360e+00,3.005940636e+01,8.217181354e+00,1.817764482e+01,1.428062093e+01,2.245388321e+00
7.687226193e+01,6.774287358e+01,9.978032391e+01,4.455110501e+01,8.538587411e+01,7.492095232e+00,9.047002763e+01,9.496559542e+01,2.262778307e+00,8.664794231e+01,5.939055424e+01,7.371307703e+01,2.493020235e+01,9.517179030e+01,3.584933218e+01,1.437278998e+00,8.584101128e+01,9.781142765e+01,3.374346680e+01,2.981776150e+00,5.866353872e+01,6.127012628e+00,5.452151541e+01,5.725136921e+01,9.850058603e+01,1.831607907e+01,4.862757732e+01
8.552841558e+01,3.721950240e+01,8.616739780e+01,2.445506254e+01,9.776148326e+00,5.146548781e+01,6.272409133e+01,1.916354251e+01,6.010163308e+01,5.179388382e+01,5.229023516e+01,6.466640681e+01,3.279868373e+00,6.811420797e+01,2.479535330e+01,7.463454639e+01,2.733143903e+01,8.610996491e+01,3.160762315e+01,6.151151847e+01,2.399946382e+01,4.738855094e+01,4.199868584e+01,3.242628134e+01,6.138883034e+01,1.552226021e+01,8.745193706e+00
3.299858585e+01,3.850132649e+01,8.254928832e+01,6.556109899e+01,1.309354882e+01,8.358520550e+01,3.073047768e+01,1.550217267e+01,8.758892641e+01,3.024215997e+01,1.319692451e+01,5.617604949e+01,5.130425359e+01,6.423285448e+01,2.646356559e+01,2.163048727e+00,1.643192292e+01,6.955352013e+01,8.702168797e+00,4.455297460e+01,3.936252018e+01,7.072803155e+01,5.566845055e+01,2.049810652e+01,9.443807204e+01,6.160377143e+01,3.771129930e+01
5.309659466e+01,7.665690374e+01,6.197920290e+01,1.003283890e+01,1.931463967e+00,5.347938179e+01,9.252791546e+01,4.103307124e+01,3.332958851e+01,8.195556064e+01,7.788995368e+01,5.333436121e+01,4.025233036e+01,5.888449498e+01,5.942876129e+01,1.647557192e+01,3.690168838e+00,6.179953789e+01,7.970884471e+00,7.055826375e+01,1.660651343e+01,4.869885460e+01,7.549721090e+01,5.111655559e+01,3.299334695e+01,1.412795452e+01,2.089396962e+01
8.422614032e+01,2.331191202e+01,1.505706600e+01,7.481570696e+01,3.355411095e+01,7.196229545e+01,6.374943194e+01,9.181391502e-01,1.970747875e+01,4.587871322e+01,5.874706037e+01,9.499029779e+01,5.263420737e+01,3.163787206e+01,2.518211386e+01,6.562271287e+01,1.783587509e+01,5.546072043e+01,2.253557864e-01,9.239811315e+01,6.704438875e+01,5.665280555e+01,3.449561540e+01,4.902259108e+01,7.924921937e+01,7.339920526e+01,2.956633479e+00
8.851845828e+01,2.579850326e+01,5.727862137e+01,7.445362488e+01,3.973006501e+01,7.212977656e+01,8.388407134e+01,5.412379105e+01,8.286951785e+01,3.469095307e+01,1.216601471e+01,7.712356672e+01,5.468592741e+01,2.877166576e+01,2.003699063e+01,4.222129820e+01,7.286842844e+01,4.415708510e+01,3.668236615e+01,4.933238279e+01,7.107771214e+01,6.372873664e+01,4.179703014e+00,4.076302416e+01,5.255908908e+01,2.156287246e+01,7.597547164e+00
1.833710614e+01,7.916387692e+01,7.533075932e+01,8.333657222e+01,6.343849666e+01,7.854779338e+00,5.456572234e+01,8.355001412e+01,3.980956069e+01,2.183753459e+01,4.358447508e+01,3.882568624e+01,5.168455889e+00,5.994529314e+01,3.515614969e+01,3.284040272e+01,3.170642931e+01,6.874517233e+01,7.464913942e+01,3.418236025e+01,7.518886170e+01,9.092641447e+01,5.149861979e+01,4.104981928e+01,1.879796284e+01,7.734164929e+01,6.683054229e+01
9.937983884e+01,6.657911791e+01,7.591785835e+01,1.973211797e+01,8.983777587e+01,8.563242179e+01,6.748095342e+01,3.874268491e+01,5.854123645e+01,5.320378663e+01,9.989668106e+01,2.720394448e+01,7.234468866e+01,1.720441840e+01,4.263099887e+01,1.186486153e+00,1.258734854e+01,2.320122888e+01,5.108744794e+01,6.869847737e+01,6.791281140e+01,3.524608765e+01,5.054679308e+01,8.580849067e+01,3.043929068e+01,4.225804932e+01,3.983469014e+01
