v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60
2.889235905e+01,1.140178841e+01,5.469579049e+01,6.339516211e+01,3.052391528e+01,2.269007081e+01,9.677646517e+01,2.497155793e+01,8.760269704e+00,3.240785807e+01,1.766464110e+01,3.271505064e+01,5.975918932e+01,5.678329665e+01,9.038681123e+01,7.805186942e+01,1.436064044e+01,2.971454049e+01,7.843320981e+01,7.469308417e+01,3.376203427e+01,6.483414342e+01,9.584658927e+01,4.697020301e+01,7.833626666e+01,8.187320388e+01,8.784011601e+01,5.332524953e+01,4.314244428e+01,3.331782946e+01,7.302863484e+01,2.554761215e+01,4.266654740e+01,1.976742794e+01,3.459622070e+01,6.523749843e+01,9.454375824e+01,4.067518423e+01,6.379604912e+01,6.721145649e+01,3.600466632e+01,5.793767014e+00,3.224136877e+01,3.488830880e+01,5.853912898e+01,1.391114419e+01,7.477862534e+01,6.627807439e+01,4.024166774e+00,4.332774831e+01,9.781703072e+01,7.451719582e+01,5.700364775e+01,7.318573456e+01,3.701499313e+00,3.023759980e+01,3.921904601e+01,5.825112870e+01,7.690493074e+01,1.053089624e+01
5.092706825e+01,5.083555176e+01,5.203195269e+01,3.479059578e+01,5.828500875e+01,3.439203343e+01,1.368595375e+01,3.723604445e+01,8.083564387e+01,7.012193505e+01,1.621127807e+01,8.302356543e+01,2.091002345e+00,4.655766144e+01,9.017124724e+01,1.535848587e+01,2.694236366e+01,4.576550877e+01,3.843813607e+00,8.474759379e+01,3.955742680e+01,7.527667919e+01,8.916628555e+01,9.930198108e+01,1.782027858e+01,4.130469606e+00,6.615027262e+01,8.147532451e+01,2.958488757e+00,9.572064184e+01,2.848563073e+00,2.534546303e+01,8.733956195e+01,6.284618798e+01,4.001460464e+01,8.231464345e+01,2.366445654e+01,9.882387695e+01,2.783571175e+01,5.063707612e+00,9.295473828e+01,3.596651850e+01,8.339886920e+01,7.986041040e+01,5.031424795e+01,5.803632751e+01,7.994060681e+01,4.357067178e+01,2.985960737e+01,9.943284251e+01,6.242512476e+01,8.199277205e+01,4.685572961e+01,1.824771804e+01,3.256281079e+01,6.225231651e+01,4.395834507e+01,4.360791020e+01,3.795314954e+01,6.357772540e+01
8.039257166e+01,5.413204753e+01,9.025084540e+01,8.970100426e+01,5.385615100e+01,8.689465831e+01,9.813974721e+01,3.260977431e+00,6.098047693e+01,4.241925428e+01,1.210876621e+01,8.490201204e+01,1.084234223e+01,3.965368168e+01,6.902460297e+01,3.868836650e+01,7.259424536e+01,4.307725788e+01,5.463723770e+01,4.270615168e+01,4.491269668e+01,8.336475143e+01,8.351890635e+01,5.948455698e+01,4.699967368e+01,7.007746321e+01,9.688728864e+01,2.306238679e+01,8.305638947e+01,3.322579679e+01,9.020499178e+01,8.167893974e+01,1.940111725e+01,9.837530433e+01,6.105032922e+00,9.998216576e+01,1.826640423e+01,6.967549861e+01,7.595983748e+01,3.683875612e+01,1.510919188e+00,4.244339294e+01,4.875057752e+01,6.672205481e+00,6.955134577e+01,5.298323821e+01,3.121194217e+01,8.082934192e+01,8.620338965e+01,5.470207586e+00,7.267694725e+01,6.453131991e+01,5.395723731e+01,8.847088598e+01,2.057942225e+01,1.109586115e+00,8.452785115e+01,9.274874039e+00,6.756284472e+01,5.380540631e+00
3.920743527e+00,6.453156494e+01,2.379218063e+01,2.042119305e+01,8.970168853e+01,3.821386126e+01,7.090270962e+00,2.046113227e+01,1.675886296e+01,4.613582282e+01,4.295662002e+01,7.329286427e+00,8.299225652e+01,3.981896590e+01,6.515919351e+01,6.658007836e+01,8.800735201e+01,3.641921812e+01,2.295113024e+00,9.449330371e+01,8.804939172e+01,1.098687502e+00,3.235269503e+01,7.960573402e+01,5.422404438e+01,8.986970087e+01,1.645967538e+01,9.758913598e+01,9.866522642e+01,4.624992879e+01,5.730494420e+01,5.006025180e+01,1.330389624e+00,5.888275098e+01,1.398311728e+01,3.309670229e-01,4.212114473e+01,9.401835946e+01,6.894812697e+01,5.110165072e+01,3.252785652e+01,4.282119495e+01,5.530969686e+01,4.863854150e+00,2.345871422e+01,2.735695224e+01,9.971120224e+01,1.581015246e+01,5.052486687e+01,1.188208619e+01,6.741262256e+01,4.702695067e+01,2.859515839e+01,6.543459605e+01,8.067975702e+01,9.130535299e+01,8.946636452e+01,6.875724840e+01,2.814685337e+01,4.018099334e+01
4.493183119e+01,2.858164628e+01,4.174808316e+00,9.647910304e+01,9.655157167e+01,8.111864845e+01,6.913542162e+01,5.679596118e+01,3.824128322e+01,9.442770035e+01,7.020813935e+00,4.036754272e+01,9.146488274e+01,9.012564381e+01,7.366323388e+01,4.333183449e+00,2.817365152e+01,2.960331953e+01,8.149470890e+01,1.315964409e+00,1.300052318e+01,5.837138611e+01,7.554736517e+01,3.849813694e+01,3.682267474e+01,5.190064487e+01,1.686728946e+01,1.027976447e+01,1.314185035e+01,3.267888600e+01,6.688015954e+01,9.928740328e+01,5.170144050e+01,6.204089855e+01,7.217105655e+01,5.918851571e+01,4.159566296e+01,4.052577432e+01,7.371172107e+01,1.412972728e+01,6.930110289e+01,4.629783143e+00,1.765215957e+01,8.907305207e+01,9.906599337e+01,4.846385062e+01,9.709042704e+01,8.580034113e+01,3.118475544e+01,7.091427893e+01,3.441310097e+01,3.275582714e+01,7.558729781e+01,6.104247832e+01,1.243963213e+01,9.505781557e+01,8.541485638e+01,4.766199010e+01,8.078918523e+01,7.788481676e+00
2.694802109e+01,7.246986864e+01,6.929417784e+01,1.117218534e+01,9.440585829e+01,9.275877317e+01,5.678109697e+01,3.846497975e+01,8.906697350e+00,4.627150447e+01,4.787630204e+01,8.077034037e+01,1.599744962e+01,3.420794097e+00,2.695840156e+01,3.233603376e+01,5.959871028e+01,3.179712064e+01,6.130068836e+01,4.364541565e+01,7.227702215e+01,3.331083001e+01,9.574684050e+01,7.583860614e+01,6.625690852e+01,5.379145406e+01,9.381126298e+01,1.966355933e+01,9.033789732e+01,1.076684966e+01,9.422644749e+01,5.603675625e+01,6.818700164e+01,2.233215664e+01,5.450568501e+01,5.389743052e+01,2.471757158e+01,4.116374211e-01,8.286896647e+01,2.275811054e+01,4.506734083e+01,2.293427782e+01,7.741564301e+01,4.330239301e+01,1.206961618e+01,2.917126764e+00,4.673893440e+01,4.026665200e+00,7.231942201e+01,3.403190279e+01,9.022058170e+01,6.283004287e+01,2.612947917e+01,4.261351657e+01,6.791764731e+01,7.826677839e+01,3.299022197e+01,7.904644553e+01,8.710468439e+01,8.957851948e+01
7.790327876e+01,6.145899882e+01,9.960377069e+01,4.074597653e+01,8.552236996e+01,4.515999373e+01,9.912178813e+01,7.258924868e+01,4.779655137e+01,2.005626933e+01,8.256754808e+01,6.105646279e+01,5.354513086e+01,8.105944641e+01,7.045209462e+01,2.273892788e+01,9.110756286e+01,7.930203856e+01,6.698192978e+01,2.854988578e+01,7.557317059e+01,5.698810469e+01,3.542377056e+01,5.230946071e+01,3.537607141e+01,6.606420265e+01,5.039048648e+01,8.543944452e-01,5.486663716e+01,7.209575367e+01,2.181326409e-01,3.168783272e+01,3.449309389e+01,6.242266243e+01,6.665815457e+01,6.593170573e+01,7.455866527e+00,4.133690109e+01,4.868308870e+01,6.124721903e+01,8.948909775e+01,2.869691655e+01,5.051244033e+01,3.186447104e+01,3.751729721e+01,5.621175967e+01,5.444726378e+01,2.861171910e+01,7.344104519e+01,2.436079462e+01,4.204146044e+01,3.419529089e+01,7.283798508e+01,5.121583972e+01,9.286005811e+01,2.360498903e+01,8.290040164e+01,5.583196967e+01,5.221254285e+01,3.851487229e+01
2.528287436e+01,9.835794983e+01,5.808852383e+01,2.283846363e+01,4.222985101e+01,9.154803300e+01,9.252341374e+01,8.191737106e+01,3.570331659e+01,8.819728714e+01,8.310347811e+01,1.864035071e+01,9.131422264e+01,6.076703856e+01,2.547352818e+00,9.318071457e+01,3.982370308e+01,4.457460888e+01,2.956855803e+01,7.729917508e+01,5.502468594e+01,7.821494639e+01,5.447499824e+01,7.013417558e+01,8.500323789e+01,5.459563817e+01,8.337026966e+01,6.744738473e+01,5.857879232e+01,8.435588360e+01,6.097336861e+01,1.167525352e+01,7.245962734e+01,7.582886975e+01,9.475414291e+01,1.476775046e+00,2.029008552e+01,6.604244346e+01,8.845315177e+01,2.746346382e+01,6.868489887e+01,5.250134399e+01,9.086668881e+01,6.826167011e+01,2.592125001e+01,6.058425725e+01,1.728225663e+01,2.715596435e+01,5.854867082e+01,2.989374184e+01,5.561546647e+01,3.077383531e+01,7.021979142e+01,4.045120590e+01,3.476080419e+01,1.819380981e+00,2.766501894e+01,1.711574763e+01,7.167172010e+01,2.311401330e+01
6.999997556e+00,6.483881177e+01,5.717292309e+01,2.359706012e+01,6.127634253e+01,9.884670366e+01,9.174857859e+00,3.661343216e+01,9.223196557e+01,2.425457474e+01,8.780036321e+01,8.266250041e+01,2.234579440e+00,4.712804058e+01,9.673824529e+01,3.404828908e+00,1.177088016e+01,6.182355527e+01,5.201891155e+01,2.795002667e+01,1.509706510e+00,4.919679901e+01,8.829176383e+00,8.161273405e+01,1.056145071e+01,5.039860280e+01,7.582544680e+01,9.108850718e+01,6.573533298e+00,9.958074544e+01,7.654407543e+00,8.832285571e+01,8.169198634e+00,9.723118675e+01,4.425170452e+01,2.159021304e+01,1.680544347e+01,9.994888338e+01,7.946965410e+00,5.765131334e+01,7.517715893e+01,3.036701594e+01,3.710534635e+01,2.222945041e+01,2.155874785e+01,2.720483100e+01,7.143114293e+01,7.408650452e+01,1.528461163e+01,9.132387076e+01,8.711381408e+01,4.845519595e+01,1.487589718e+01,4.082902872e+01,6.222563252e+00,9.904347596e+00,8.729772131e+01,8.854615812e+01,8.877068660e+01,5.068155870e+01
9.283854211e+01,8.003600492e+01,6.482911180e+01,1.491627652e+01,5.924813773e+01,1.547135342e+01,8.582097448e+01,4.844982814e+01,3.848473453e+01,9.131946983e+01,4.263860574e+01,3.085135963e+01,4.442698337e+01,2.291746549e+01,4.374867450e+01,5.069690530e+01,7.684555412e+01,6.154964866e+01,3.937148953e+01,5.458365830e+01,6.513121877e+01,4.134123517e+01,9.558066929e+01,7.539643255e+01,3.476683758e+00,6.716442448e+01,6.420624680e+01,9.515315150e+01,1.487755656e+01,6.591809700e+00,3.749664052e+01,5.111188394e+01,7.182458674e+01,8.019410778e+01,2.726818478e+01,6.662127593e+01,3.811208783e+01,9.583867142e+01,1.379651959e+01,2.798963353e+01,8.345891945e+01,9.109792075e+00,3.127093188e+01,2.568447622e+01,8.151958386e+01,2.866007855e+01,1.076109493e+01,3.621696772e+01,8.768338637e+01,1.533585882e+01,1.589360632e+01,7.728934078e+01,7.994551142e+01,5.277962775e+01,3.907345050e+01,6.369164778e+01,3.883703798e+01,6.041037046e+01,7.288380701e+01,3.247825980e+01
1.429086675e+01,1.256250713e+01,2.360350776e+01,3.258082354e+00,7.122442203e+01,5.130763578e+01,6.184395299e+01,1.244940569e+01,2.101979934e+01,6.156437075e+01,9.973827015e+01,5.609457958e+00,3.049295531e+01,6.277202857e+00,8.025629727e+01,7.127408442e+01,5.429813167e+01,9.216600506e+01,3.088599997e+01,9.765829789e+01,1.794447089e+01,7.867821548e+01,4.383198575e+01,5.343731852e+01,9.758385830e+01,8.816407303e+01,9.700887089e+01,6.086259188e+01,1.826916741e+01,3.181326751e+00,6.831517446e+00,2.701498237e+01,4.540835715e+01,3.753880757e+01,6.459525730e+01,9.075857049e+01,2.622099160e+00,3.586956890e+01,8.034104591e+01,8.258676697e+00,6.143630285e+01,5.260867673e+00,8.874027508e+01,7.928166614e+01,8.822078006e+01,4.940808796e+01,4.335787197e+01,2.046849909e+01,1.502505210e+01,8.054650246e+01,2.166369150e+01,4.380757803e+01,2.814415874e+01,8.575532432e+01,1.016783690e+01,5.963683592e+01,6.954413646e+01,6.235063354e+01,6.775040211e+01,3.895796159e+01
2.024879266e+01,8.066687313e+01,2.706127532e+01,9.596787721e+01,3.256280168e+01,8.833269481e+01,2.689214799e+01,1.701703389e+01,5.875567512e+01,2.662632703e+01,5.570136157e+01,4.735264842e+01,2.812486147e+01,3.616915860e+01,2.066235760e+01,2.429336783e+01,5.193942953e+01,8.711303249e+01,1.657050326e+01,4.523134892e+01,9.106453398e+01,3.145090632e+01,2.592748328e+00,8.151486881e+01,4.312953033e+00,8.803270726e+01,3.970081954e+01,9.676288784e+01,8.720522267e+01,3.608381572e+01,5.278165359e+01,1.365007685e+01,5.782485194e+01,9.917170983e+01,2.803157699e+01,1.312515352e+01,1.188695682e+01,2.090650513e+01,3.564846806e+00,9.112547337e+01,6.813606212e+01,4.670114616e+01,9.722166508e+01,8.277383355e+01,9.884119209e+01,3.469763119e+01,3.305579427e+01,3.929024244e+01,6.995379866e+01,1.564233222e+01,4.899361047e+01,2.255362996e+00,2.848754208e+01,7.568437204e+01,3.127809317e+01,7.057980669e+01,4.564950778e+01,8.020871253e+01,9.852911438e+01,4.692027446e+01
3.924137331e+01,9.374959638e+01,9.051723430e+01,2.920773169e+01,3.088001401e+01,6.482228022e+01,6.970248885e+01,6.433328706e+01,7.176117093e+01,8.464652909e+01,5.934476451e+01,2.541982634e+01,1.960653977e+01,6.800774936e+01,9.301897990e+01,5.856452430e+01,1.548351040e+01,2.493716449e+00,4.173009812e+01,3.237316534e+01,5.568895080e+01,1.074066956e+01,6.115643321e+01,7.037781563e-01,2.535492722e+01,6.526928605e+01,8.683986337e+00,4.400681018e+01,6.454830653e+01,8.600903003e+01,2.899528241e+01,6.662476819e+01,8.997263669e+01,3.111274355e+01,4.984457670e+01,3.311874980e+01,9.364361987e+01,5.208312174e+01,6.258634868e+01,6.557157593e+01,8.532658131e+01,9.954055232e+01,1.417955029e+00,7.827672512e+01,6.366347936e+01,9.641276733e+01,5.144793928e+01,9.217697862e+01,3.183028065e+01,4.200647059e+01,8.952787645e+01,7.540343207e+01,8.264103198e+01,4.744338911e+01,9.028424120e+01,6.941325303e+01,6.448154976e+01,4.599388631e+01,7.463539817e+01,3.621711318e+01
4.445463937e+01,7.804750614e+01,9.365077055e+01,2.999749897e+01,2.741214869e+01,9.035244933e+01,2.774952950e+00,7.281883976e+01,3.226161146e+01,5.763539953e+01,7.033166106e+01,1.522019520e+01,3.906880957e+01,2.409349730e+01,1.210238900e+00,4.501699847e+00,5.661787589e+01,6.853997562e+01,4.515272352e+01,6.512850789e+01,8.900260805e+01,4.259489378e+01,7.150301275e+01,4.440516941e+01,4.201046966e+01,5.587767557e+01,2.673677954e+01,2.761712629e+01,9.579575116e+01,5.890704776e+01,1.975734224e+01,1.689601134e+01,8.347976550e+01,3.622804941e+01,8.087002925e+01,7.352744781e+01,3.426256640e+00,3.194313017e+01,3.154763093e+01,2.014268772e+01,7.085773044e+01,5.917311148e+01,5.442410668e+01,9.859337901e+01,9.044503293e+01,8.617808961e+01,7.305689000e+01,2.996132740e+01,1.722332199e+01,1.129119448e+01,1.310641034e+01,5.230473819e+01,1.538177193e+01,3.995424343e+01,7.702513958e+01,4.453408926e+01,3.093899918e+01,3.264030493e+01,6.075767603e+01,4.859927097e+01
9.243458215e+00,8.682439992e+01,4.819749491e+01,4.820249231e+01,1.545328216e-01,7.461735602e+01,8.264437804e+00,2.171730441e+01,2.081295038e+01,7.865936127e+01,7.273936136e+01,3.639590175e+00,3.185393180e+01,4.410751909e+01,3.108996345e+01,2.120586408e+01,7.725719018e+01,3.017926310e+01,4.509818987e+01,8.568670117e+01,2.165343569e+01,4.696493768e+01,3.565142905e+01,6.246005392e+01,9.240550938e+01,5.529644730e+01,1.403829330e+01,8.034694546e+00,2.361822418e+01,4.710145436e+01,7.954720631e+01,8.769964744e+01,8.840641588e+01,2.685732281e+01,3.001522492e+01,6.584017534e+01,5.718400104e+01,7.514571931e+01,1.418432311e+00,6.704587337e+01,9.895786130e+01,3.877327463e+01,8.858787323e+01,3.638701367e+01,8.561578447e+01,8.127802369e+01,2.644101088e+01,8.755395385e+01,3.752377299e+01,3.491241684e+01,9.902743543e+00,5.827562185e+01,4.691733906e+01,8.860256744e+01,3.984109969e+01,3.484417265e+01,9.681767602e+01,9.729828750e+01,1.555025436e+01,5.834024065e+01
2.904636485e+01,8.860218757e+01,2.532317755e+01,2.242404634e+01,8.197843446e+01,7.793134817e+01,2.895595772e+01,4.422916874e+01,8.464636610e+01,7.469454728e+01,7.995684145e+01,1.010817891e+00,1.611364147e+01,5.360350994e+01,9.845395228e+01,8.459678252e+01,7.918162897e+01,9.915928646e+01,5.143446242e+01,8.462860986e+01,3.415526676e+01,3.775590383e+01,3.165778392e+01,1.053390831e+01,3.885502037e+01,3.126002687e+00,3.541946464e+01,4.479626335e+01,7.685873096e+01,5.077805191e+01,4.299070179e+01,5.790384488e+00,8.594223833e+01,9.091604292e+01,7.357184272e+01,6.811608894e+01,3.717022840e+01,6.512496023e+01,2.988272952e+01,9.848542044e+01,4.435994807e+01,1.816439120e+01,7.704363908e+01,7.780281763e+01,7.864318510e+01,4.428603317e+01,2.823362982e+01,3.658217704e+00,8.280463903e+01,7.287136396e+01,6.571811285e+01,4.602363813e+01,1.332982053e+01,4.315604794e+01,7.763108536e+01,8.458767143e+01,8.819384776e+01,9.187104265e-01,5.622963044e+01,7.278112155e+01
2.386928688e+01,5.930606453e+01,6.430172084e+01,7.287244411e+01,2.522598771e+01,5.411391405e+01,4.245156583e+01,6.665943051e+01,1.737071324e+01,7.692334641e+01,4.711506329e+01,7.121743003e+01,3.539475518e+01,2.902772039e+01,6.832779235e+01,3.662747159e+01,1.449418122e+01,1.744771706e+01,5.778983564e+01,9.581778005e+00,9.295295274e+01,9.239171482e+01,8.026178544e+00,7.085700126e+00,3.324424165e+01,4.454158744e+01,3.714723265e+01,8.167869528e+01,3.058349892e+01,3.251282712e+01,8.231261613e+01,6.885040761e+01,9.866200262e+01,8.129662859e+01,2.187985372e+01,8.736212952e+01,5.885630237e+01,5.158879467e+01,6.544049834e+01,3.663766845e+01,9.564742190e+01,5.480173364e+01,8.251429959e+01,3.908571224e+01,8.382537566e+01,6.521447765e+01,4.990438688e+01,5.131376503e+01,4.134236545e+01,1.931020007e+01,2.649841371e+00,9.669392187e+01,5.689077753e+01,4.090577028e+01,6.796685519e+00,3.086232083e+01,1.976653588e+01,1.700879740e+01,8.633856429e+01,8.765951269e+00
6.061956211e+01,4.312510064e+01,2.192126848e+01,6.910053623e+01,4.668632747e+01,9.768145074e+01,2.662809049e+00,2.749484746e+01,1.173881989e+01,3.842981192e+01,4.649733974e+01,5.885786011e+01,7.989525743e+01,3.292351086e+01,1.782726768e+01,3.440191913e+01,3.810842270e+00,3.440140353e+01,6.528097445e+01,1.846276101e+01,4.471887532e+01,4.906978563e+01,4.723404858e+00,8.030182388e+01,4.885657463e+01,5.475418996e+01,6.058098369e+01,7.455044228e+01,3.424470480e+01,5.265333183e+01,4.557330270e+01,3.051056741e+01,8.638115526e+01,5.108930073e+01,9.755107291e+01,8.326154359e+01,5.823385003e+01,4.813814410e+01,5.017198765e+00,2.275944273e+00,6.745593362e+01,4.329207363e+01,6.692005992e+01,7.325595387e+01,7.601622675e+01,5.081976550e+00,1.143747219e+01,8.326605130e+01,4.666324926e+01,2.263782620e+01,9.212054400e+01,7.403895140e+01,1.239337386e+00,6.008527343e+01,3.005608952e+01,3.810461125e+01,7.984563984e+01,1.193969429e+01,8.098441247e+01,9.921951853e+01
5.551307850e+01,2.023270820e+01,4.083217704e+01,8.119508967e+01,7.661929942e+01,4.683007816e+01,1.177938107e+00,2.242283037e+01,8.214248560e+01,9.655067339e+00,6.097721801e+01,1.604355471e+01,9.892270003e+01,3.024222443e+01,6.869609754e+01,5.695388075e+01,2.718861640e+01,3.195780678e+00,3.321219251e+01,1.287835733e+01,1.028578912e+01,2.247318144e+01,2.273971070e+01,8.419452278e+01,1.089693568e+01,3.102692495e+01,6.202419767e+01,6.004430508e+01,9.110975838e+01,6.070076666e+01,7.880772156e+01,2.150579939e+01,4.467024581e+01,6.093799076e+01,3.525570777e+00,4.235925500e+01,9.941904772e+01,8.700034334e+01,3.962397775e+01,4.223128537e-01,3.925206745e+01,8.148398644e+01,9.122240734e+00,9.571209616e+01,5.267021458e+00,2.283407169e+01,2.549161188e+00,9.879112566e+00,8.249952684e+01,4.429322044e+00,3.713252935e+01,7.105110694e+00,2.147747384e+01,9.000606682e+01,5.516203359e+01,1.084269539e+01,9.399668539e+01,3.600585152e+01,9.259683679e+01,7.563808993e+01
3.434834420e+01,9.594224913e+01,9.123948482e+00,4.880110838e+01,1.959085166e+01,6.423928919e+00,1.790006479e+01,5.710421756e+01,1.926431708e+01,3.398283299e+01,4.420663932e+01,6.788973829e+01,8.381094200e+01,4.125230273e+01,7.242675893e+01,1.503005882e+01,8.317606600e+01,3.373178498e+01,2.819412958e+01,3.363259733e+01,1.159125866e+01,8.394504582e+01,2.652417929e+01,2.608205339e+01,6.200824784e+01,9.790948878e+01,1.924005370e+01,4.115069537e+01,3.937880096e+01,1.924302121e+01,6.853657297e+01,2.111817160e+01,5.140910652e+01,6.752756181e+01,1.036063114e+01,6.369831296e+01,2.617165418e+01,5.178781935e+01,9.926407432e+01,1.123437568e+01,9.543445858e+01,9.906817765e+01,7.877276652e+01,9.181464216e+00,3.659388355e+01,5.273434593e+01,6.588488967e+01,5.688852961e+01,8.684290032e+01,9.303429498e+01,3.553036715e+01,6.898318031e+01,2.080335765e+01,6.890054301e+01,4.240862432e+01,7.049828336e+01,6.436792762e+00,1.504003015e+01,6.912147038e+01,4.594964078e+01
3.485466139e+01,8.748882457e+01,4.943223123e+01,1.575019133e+01,8.929997411e+01,6.134148487e+01,6.250193269e+01,4.109248300e+01,7.251547198e+01,7.278143166e+01,6.540541015e+01,4.290802649e+01,9.388802323e+01,8.734247742e+01,6.268955261e+01,3.279844992e+01,4.354677570e+01,2.316169486e+01,7.962885997e+00,2.242525185e+01,6.956019221e+01,9.224729345e+01,8.314889533e+01,8.087915889e+01,8.871132466e+01,5.493792135e+01,5.026983457e+01,4.461119422e+01,2.753001704e+00,5.627940347e+01,2.265386195e+01,5.529504867e+01,9.564843314e+01,1.626286598e+01,9.093046174e+01,4.648763572e+01,3.303231482e+01,8.900317183e+01,2.643441416e+01,9.584449272e+01,5.490020823e+01,7.429088663e+00,5.964042613e+01,6.203949335e+01,3.314202661e+01,1.306749971e+01,1.136525289e+01,8.855117957e+00,9.797216375e+01,5.995911623e+01,6.005937640e+00,4.394868220e+00,5.339105197e+01,2.982734914e+01,9.696120868e+01,2.007837925e+01,6.760115788e+01,2.258527155e+01,5.480246798e+01,8.789289242e+01
2.156855341e+01,3.783133732e+01,5.081670627e+01,7.931753022e+01,7.748872695e+01,7.998145891e+01,8.247548733e+01,1.910608523e+01,6.079737660e+01,6.879669151e+01,2.389153793e+01,9.502051414e+01,6.096475117e+01,1.923804175e+01,4.384472610e+01,2.697920909e+01,9.849201329e+01,5.413625148e+01,4.831592166e+01,2.149809899e+01,7.907025731e+01,9.609804171e+00,9.286298566e+01,1.562882042e+01,8.292036230e+00,6.646013021e+01,1.617295518e+00,5.658328302e+01,5.560040915e+00,2.193301410e+01,7.390548208e+01,6.929770375e+01,8.741714898e+01,8.717997228e+01,3.067197484e+01,1.106952794e+01,1.983681672e+01,3.367745724e-01,4.881565777e+01,7.962890995e+00,6.101930801e+01,2.737712685e+01,5.586008250e+01,9.283343879e+01,7.683097297e+01,1.717799890e+01,2.154523793e+01,2.008192417e+01,8.699747259e+01,9.464445360e+01,7.730097380e+01,1.019114603e+01,2.291625153e+01,2.477544177e+01,2.191499710e+01,7.652176492e+01,9.798748507e+01,2.164444876e+01,1.010799313e+01,7.762739742e+01
6.760984547e+01,7.164297154e+00,4.096285000e+01,6.923758319e+01,9.780918365e+01,8.074645501e+01,1.817513996e+01,3.680644417e+01,5.464679072e+01,1.797695723e+01,4.690723766e+01,7.015434722e+01,7.708130093e+01,7.182386709e+01,3.285500468e+00,5.915383748e+01,9.157511219e+01,1.931936853e+01,5.301370926e+01,4.519510911e+01,6.053752931e+01,3.968544365e+01,6.348187554e+01,9.783377000e+01,3.383908341e+01,2.316689115e+01,9.853109343e+01,1.518815017e+01,3.049767089e+00,3.902159922e+01,4.412567602e+01,9.695503876e+01,2.012323926e+01,8.473112229e+01,3.367274791e+01,2.899857913e+01,7.407252350e+01,6.285155262e+01,7.268022858e+01,8.273235556e+01,1.731088393e+01,1.722243566e+01,1.781462243e+01,5.493322907e+01,7.035245728e+01,7.028701222e+01,9.645141404e+01,5.446205015e+01,2.633505301e+01,9.450852791e+01,7.987030308e+01,8.647375616e+01,3.984810733e+01,3.107294224e+01,1.689985622e+01,5.169967872e+01,5.592774921e+01,8.148645602e+00,2.087413577e+01,7.960242646e+01
8.051638752e+01,2.832954588e+01,8.769743296e+00,3.946075998e+01,1.073056381e+01,8.802793540e+01,4.613365251e+01,3.328569869e+01,2.181609968e+01,5.203555774e-01,2.599465156e+01,3.524625193e+01,8.667876133e+01,1.101327717e+01,9.475720468e+01,7.191128327e+01,2.480429805e+01,3.001527605e+01,2.717408580e+01,8.509693139e+01,5.259360841e+01,8.949296920e+01,1.564590158e+01,7.251464292e+01,1.534463557e+01,9.391060238e+01,5.750186492e+01,3.774459200e+01,5.138985032e+01,2.429395812e+01,1.395675474e+01,6.632128581e+01,3.545088184e+01,6.183289841e+01,5.267074958e+01,9.017958684e+01,5.061364517e+00,5.848281436e+01,2.584278433e+01,7.479300458e+01,2.542671768e+01,3.985688967e+01,5.136368428e+01,3.713807166e+01,6.507156645e+01,8.437642960e+01,9.092439186e+01,8.661893484e+01,5.106915602e+01,2.314351642e+01,4.275938413e+01,4.155875030e+01,4.801494483e+01,3.709571503e+01,8.253329595e+01,8.751373678e+01,7.522279314e+01,7.835084366e+01,5.010594429e+01,3.655915469e+01
4.922155842e+01,9.017047897e+01,2.886882927e+01,4.676776978e+01,3.801451209e+01,5.639175876e+01,6.075743417e+01,2.348186187e+01,7.650134632e+01,4.537702026e+01,5.812782288e+01,2.694367988e+01,1.354158491e+01,7.611813900e+01,4.419427886e+01,1.198082980e+01,8.701659083e+01,5.110162520e+01,5.227175804e+01,1.511323723e+01,2.414388563e+01,9.113069093e+01,6.409173895e+01,4.132250801e+01,2.124679187e+01,4.139329673e+01,9.872478979e+01,6.168260383e+01,8.051859926e+00,5.374617182e+00,5.967362780e+01,6.985253666e+01,7.002923269e+01,3.005464583e+01,7.652785520e+01,7.552340877e+01,3.109344035e+01,7.717282204e+01,3.030571887e+01,7.499583549e+01,9.491570426e+00,2.827995573e+01,4.411806107e+01,1.830622988e+01,1.039643620e+01,2.354228656e+00,4.988764382e+01,3.534592454e+01,2.516406423e+01,1.324377382e+01,9.892169162e+01,1.542056538e+01,7.812088520e+01,9.861486225e+00,7.326418189e+01,4.004460003e-01,4.666798355e+01,6.050143091e+01,3.873972479e+01,7.475413443e+01
