v1,v2,v3,v4,v5,v6
2.084655007e+01,4.169517373e+00,4.943526233e+01,1.809981117e+01,8.398594199e+01,4.550084639e+00
3.270506496e+01,5.675256105e+01,8.102953779e+01,9.751070797e+01,1.955041738e+01,7.216049816e+01
8.372285330e+01,4.288839351e-01,3.207616272e+01,7.018423564e+01,5.243282325e+01,7.723349064e+01
9.694916120e+01,5.597337243e+01,9.848152326e+01,1.265932639e+01,2.557516277e+01,1.236124216e+01
9.403828174e+01,2.496117560e+01,3.477934825e+01,8.527438057e+00,1.495557121e+01,4.716142983e+01
6.920903361e+01,1.591949958e+01,4.811264744e+01,3.938606200e+01,7.338422720e+01,5.773070640e+00
2.868309962e+01,1.207235549e+01,4.688730016e+01,5.653304246e+01,3.898423846e+01,7.783983350e+01
8.308492427e+01,7.479593558e+01,6.774381676e+01,8.424324753e+01,2.426907695e+01,3.146658620e+01
3.783533562e+01,6.982576691e+01,4.706534289e+01,3.523597120e+01,9.899872340e+01,9.291904454e+01
7.729887591e+01,6.313932583e+01,6.551963402e+01,1.164035831e+01,3.888650307e+01,8.002375593e+01
5.174107108e+01,9.314355018e+00,7.604856357e+01,6.291300345e+01,4.894857865e+01,2.037376454e+00
1.174938118e+01,6.739559972e+01,6.972869762e+01,3.507995114e+01,8.856307364e+00,9.002548729e+01
5.333240528e+01,2.123980988e+01,5.264022195e+01,7.002338267e+01,1.671999362e+01,9.184016148e+01
5.183689980e+01,7.205961903e+01,7.957006088e+01,5.463054453e+01,2.864365045e+01,8.307942657e+01
4.965197683e+01,2.846000667e+01,3.341208179e+01,6.246907463e+01,5.100498466e+01,7.489584327e+01
4.443889397e+01,2.538060470e+01,3.391409348e+01,9.023210513e+01,7.681557259e+01,1.663529744e+01
2.878776993e+01,8.482633097e+01,3.025058886e+01,4.122807749e+01,2.871258858e+01,1.228589254e+01
7.670974400e+01,9.114711512e+00,5.152804865e+01,1.378434374e+01,8.737570201e+01,9.884040591e+01
6.267714182e+01,4.532409735e+01,8.840512863e+01,7.603705947e+01,8.603761726e+01,5.747421468e+01
9.567050733e+01,9.261086498e+01,6.435340313e+01,1.496939695e+01,8.015909635e+01,1.206526555e+01
8.005180474e+01,9.690539714e+01,5.227112864e+01,6.109540145e+01,1.009768701e+01,3.796082896e+01
8.518468134e+00,1.175987854e+00,6.581423597e+01,4.402848766e+01,9.410464555e+01,5.618005677e+01
7.471392735e+01,9.759926476e+01,5.737089900e+00,3.762007019e+01,9.788588325e+01,2.106504872e+01
8.665455607e+01,4.416865487e+01,3.230091240e+01,5.310012544e+01,6.819437682e+01,8.021153986e+01
2.231923093e+01,7.703886194e+01,4.804103255e+01,2.297682526e+01,7.631598037e+01,8.507307719e+01
4.469401224e+01,3.456419688e+01,9.512931720e+01,6.192730198e+01,3.723793985e+01,8.621002588e+00
6.487297935e+01,2.221332759e+01,8.487008149e+00,6.300124825e+01,6.080869223e+01,9.161278315e+01
1.936673888e+01,2.471102924e+01,7.842509413e+01,8.449318162e+01,4.306785057e+01,5.840418482e+00
6.081479768e+01,6.198232659e+01,5.166972597e+01,5.980960337e+01,5.576617072e+01,2.271648223e+00
4.487097286e+01,9.202876195e+00,5.278368514e+01,8.855186601e+01,3.648429449e+01,1.166670212e+00
4.845563491e+01,4.903062041e+01,4.592870544e+01,7.731439366e+01,2.993498516e+01,9.036817136e+01
5.985581926e+01,8.122212475e+01,2.527481747e+01,4.287764880e+01,7.187372006e+01,2.046967177e+01
3.873236561e+01,8.563974837e+00,3.384999461e+01,8.432398046e+01,1.773490138e+00,9.064567657e+01
7.449982799e+01,8.271541739e+01,5.740305297e+01,6.790804584e+01,6.739563875e+01,3.287296569e+01
2.142109443e+00,6.272877899e+01,2.059367700e+01,2.606826191e+00,4.542428878e+01,7.020292271e+01
9.954356562e+01,3.884641526e+01,6.107252023e+01,4.552307467e+01,1.466893546e+01,8.634412065e+01
6.249787302e+01,6.503123498e+01,2.343784363e+01,8.121129639e+01,9.819915474e+01,2.648135342e+01
6.512885527e+01,9.283170087e+01,1.052737575e+01,9.882588811e+01,3.060054643e+00,9.202309108e+01
1.870442826e+01,7.062210023e+01,5.669298104e+01,4.958325548e+01,4.232030913e+01,7.879955427e+01
6.792714175e+01,5.460640309e+01,2.797770250e+01,4.859763253e+01,1.344070381e+00,9.598304431e+01
9.482572257e+01,8.668683492e-01,1.248562440e+01,2.840422192e+01,8.774977712e+01,4.654619836e+01
1.488761427e+01,6.942822033e+01,8.601813370e+01,4.216061755e+01,5.330722554e-01,4.544745238e+01
6.601101823e+01,4.636936324e+01,9.615635562e+00,3.200103844e+01,2.618011601e+01,2.298883464e+01
8.539351665e+01,6.052367178e+01,1.549601102e+01,6.229952195e+01,5.546076013e+01,2.204057432e+01
3.722055889e+01,5.244119371e+00,9.148547794e+01,5.001192147e+01,1.366052607e+01,6.332120701e+01
6.065820403e+01,6.813374201e+01,1.264671620e+01,2.960507802e+01,1.534159142e+01,7.709903727e+01
3.674026929e+01,6.298875085e+01,5.214284601e+01,8.767303419e+00,9.661412500e+01,3.590337148e+01
8.515112576e+01,6.070730782e+01,5.998648658e+01,8.640390938e+01,7.927374718e+01,1.412557845e+00
7.784259267e+01,3.442073970e+01,6.740797869e+01,7.785171454e+01,3.426394590e+01,5.692969510e+01
5.444584564e+01,1.397874648e+01,8.513536715e+01,9.472545819e+01,5.502080522e+01,6.543046982e+01
9.333594723e+01,1.613124608e+01,2.862346768e+01,4.549716843e+01,8.590278147e+01,6.014604335e+01
5.146427418e+01,8.458117328e+00,8.725773297e+01,9.627879791e+01,1.353068968e+01,3.722128744e+01
3.612123035e+01,2.298498072e+01,4.080020228e+01,5.432869676e+01,8.104984109e+01,4.826941327e+01
8.070352165e+01,8.014229866e+01,2.930196979e+00,2.193658826e+00,6.154875901e+01,6.032994625e+01
6.584177566e+01,7.334432556e+01,3.482891672e+01,6.698131809e+01,7.174981590e+01,8.869560549e+01
9.944599225e+01,4.730317308e+01,3.780692312e+01,3.581280349e+01,2.382357655e+01,8.194435131e+01
7.837686310e+01,1.306018493e+01,9.352274534e+01,8.236523448e+01,9.940373052e+01,9.199068765e+01
8.200358843e+01,6.840330068e+01,9.339962581e+01,7.147936537e+00,8.759085797e+01,7.266849728e+01
9.712506349e+01,3.050464131e+01,9.922658719e+01,9.875579791e+01,3.255258278e+01,5.270310843e+01
5.888674309e+01,8.733234060e+01,5.018627910e+01,5.177069465e+01,6.581274620e+01,8.529800482e+01
9.598291520e+01,2.704409427e+01,1.086556118e+01,1.639816768e+01,2.134376406e+01,4.857390920e+01
9.923671702e+01,3.348824591e+01,2.306541023e+01,1.796181757e+01,4.318599378e+01,9.416286194e+01
2.673109456e+01,8.903877283e+00,5.673168990e-01,2.988344380e+01,9.373295952e+01,6.919723468e+00
8.271836306e+01,8.988706968e+01,4.416622187e+01,9.202158846e+01,6.389179720e+01,6.756082178e+01
6.718202901e+01,3.995369582e+01,1.307832032e+01,3.649073060e+01,3.797319837e+01,9.481529975e+01
1.516973595e+01,4.932198403e+01,2.557847122e+01,2.197720639e+01,6.400301960e+01,5.090802397e+01
5.080218076e+01,7.425630247e+01,5.063588841e+00,5.672467540e+01,3.172027720e+01,2.966594383e+01
6.729064144e+01,6.090323179e+01,1.897906721e+01,3.083847490e+01,8.725844954e+01,4.849747769e-01
3.218943189e-01,4.235263037e+01,9.343871698e+01,3.198128854e+01,8.359446349e+01,3.209122894e+01
5.434043326e+01,9.687427909e+01,4.118211784e+01,7.355708179e+01,8.470655097e+01,7.815826315e+01
1.316315857e+01,6.553361971e+01,1.319679102e+01,9.582688769e+01,3.691102185e+01,4.199324980e+01
6.685141635e+01,1.228206386e+01,3.342044418e+00,2.040247439e+01,2.336504023e+01,3.530044042e+01
2.954928858e+01,2.607661391e+01,6.307477650e+01,9.859969547e+01,6.284211377e+01,1.053372697e+01
3.329517808e+01,9.830462762e+01,6.269828454e+01,9.075812407e+01,9.783483451e+00,7.528968507e+00
1.348587726e+01,2.587642719e+01,2.481132401e+01,5.713004474e+01,4.013452845e+01,6.949429988e-01
6.155475881e-01,4.992124631e+01,6.685276722e+01,8.667748614e+01,6.441723548e+01,9.545483888e+01
4.896074724e+01,1.878966303e+01,1.073462983e-01,4.371145072e+01,8.574494661e+01,4.705658786e+01
3.211906991e+01,2.588372801e+00,5.793574495e+01,3.629548474e+01,2.739438994e+01,8.575315347e+01
6.047932574e+01,5.701454833e+01,4.861070584e+01,4.661668025e+01,6.711077950e+01,3.459495565e+01
9.839381780e+01,7.580571801e+01,4.534396137e+01,8.706551389e+01,7.203193910e+01,3.434792026e+01
3.919418985e+01,9.763498167e+01,8.303027234e+01,6.237472678e+01,2.643654555e+01,3.611653658e+01
4.304085706e+01,5.235096602e+01,6.177216306e+01,8.953790405e+01,7.305451981e+00,9.668311062e+01
9.188268424e+01,9.911785632e+01,1.411440348e+01,2.735710956e+01,4.640982194e+01,5.250680493e+01
4.569750078e+01,2.088370899e+01,7.825723131e+01,9.987807823e+01,6.640702137e+01,6.882203723e+01
3.223579045e+01,6.048687071e+01,2.283530432e+01,9.535564664e+01,3.342611593e+01,6.312795567e+01
1.190243706e+01,3.021762952e+01,6.290239912e+01,6.277501711e+01,4.922159913e+01,8.249564727e+01
3.144685229e+01,1.356651482e+01,4.360429716e+01,1.043404032e+01,9.612037256e+01,6.925852283e+01
4.701084726e-01,7.721128545e+01,6.000262520e+01,5.012159938e+01,2.060541901e+01,7.441967435e+01
7.213605060e+01,8.648899482e+01,4.186085907e+00,4.144969560e+01,3.959101259e+01,1.153412256e+01
2.962439225e+01,2.734571870e+00,6.920511051e+01,4.347892346e+01,7.775472617e+01,5.646882863e+01
9.375292818e+01,3.663747072e+01,6.611135031e+01,6.549432051e+01,8.340604231e+00,9.604190721e+01
6.090050804e+00,6.464865834e+01,1.588402993e+01,2.682129103e+01,4.143317294e+01,7.519688999e+01
7.075204471e+01,2.100667515e+01,7.666626741e+01,3.914978895e+01,7.608445913e+01,7.799416213e+01
9.228081470e+01,1.501869176e+01,1.723457433e+01,8.779826225e+01,2.651180268e+01,9.808840924e+01
3.567989689e+01,8.590553686e+01,1.673083240e+01,4.604279055e+01,9.911024472e+01,4.246345187e+01
5.097344864e+01,9.537755627e+01,5.875638804e+01,7.313323257e+01,9.638765828e+01,2.279254611e+01
5.396641758e+01,4.582704246e+01,5.938028595e+01,8.287347089e+01,1.000846846e+00,5.508801744e+01
5.405153583e+01,8.471889755e+01,4.460865914e+01,7.933927102e+01,6.435156613e+01,3.705040344e+01
4.656307395e+01,3.983449968e+01,6.133014662e+01,9.776891897e+01,9.822420067e+01,3.086468060e+01
9.240099514e+01,2.982508690e+01,6.173272888e+00,8.677435207e+01,5.636717032e+01,5.873278826e+01
5.419559843e+01,9.058800152e+01,3.144793098e+01,7.300942353e+01,5.126037369e+01,9.232190063e+01
8.457068289e+01,4.370623198e+01,1.961456493e+00,9.015132868e-01,3.030226425e+01,7.738375310e+01
8.245854641e+01,2.779753806e+01,2.239892167e+01,9.574060012e+01,3.248349176e+01,6.169783959e+01
7.429308993e+01,5.022882715e+01,8.690872747e+01,6.530189696e+00,1.522950690e+01,9.624629196e+01
5.260285648e+00,4.344930489e+01,1.232149404e+01,5.877090377e+01,2.483908293e+01,5.437194726e+01
2.049527054e+01,1.032065671e+01,1.417399419e+00,2.719680309e+01,9.358004122e+01,7.671328816e+00
2.059777298e+01,7.036980504e+01,8.615068605e+01,8.493885144e+01,1.920399760e+01,9.434902259e+00
8.631982262e+01,5.583665979e+01,9.837409942e+01,2.564599381e+01,1.338644339e+01,3.939902009e+01
2.822600839e+01,1.322200993e+01,4.892701451e+00,8.003998334e+01,9.733933579e+01,2.161135773e+00
4.496314312e+01,6.856666144e+01,5.181866224e+01,7.204298322e+01,5.300863412e+01,4.848266882e+01
8.706501512e+01,2.506948627e+01,4.421521328e+01,3.420127124e+01,5.082879564e+01,6.464267246e+01
9.664338191e+01,5.444963945e+01,1.489725019e+01,8.454247254e+01,5.316694559e+00,8.051464345e+01
1.283910634e+01,7.566621936e+01,8.065581152e+01,5.338449775e+01,2.936737433e+01,6.490813339e+01
6.703710262e+01,5.151773830e+01,9.082114509e+01,3.444463110e+01,9.924367133e+01,1.297614727e+01
3.496676295e+01,8.613671077e+01,1.131000396e+01,8.809063303e+01,4.444470047e+01,6.263148653e+01
1.719349750e+01,1.117464236e+01,3.047734979e+00,3.160751938e+01,3.593593169e+01,8.651085391e+01
8.568784493e+01,2.482649568e+01,7.568970471e+01,9.797237353e+01,3.127950217e+01,8.470324288e+01
7.731123279e+00,1.688313249e+01,8.857227933e+01,1.670176085e+01,9.640929360e+01,9.092344512e+01
8.678725718e+01,3.563205385e+01,3.736903257e+01,7.991570927e+01,8.288413622e+01,9.117189026e+01
3.818977262e+01,4.396618198e+01,4.838754401e+01,4.271960479e+01,5.281953394e+01,1.655233785e+01
2.186412093e+01,8.112377264e+01,1.575789850e+01,6.725128001e+01,8.533101136e+01,9.167533540e+00
1.828392321e+01,8.164769425e+01,3.469028569e+01,1.866030893e+01,4.814709836e+01,2.168554865e+01
1.643364340e+00,8.427178983e+01,1.997759499e+01,1.897791570e+01,6.944301613e+01,3.187212338e+01
2.694491759e+01,3.932581270e+01,7.622801197e+01,8.427942934e+00,5.026987492e+01,5.380859938e+00
7.296793599e+01,3.825536061e+01,9.020979153e+01,8.510134836e+01,3.747228304e+01,3.980004627e+01
6.666882878e+01,3.309980424e+00,7.173320194e+01,5.776162337e+01,7.284691914e+01,1.462573641e+01
2.774455577e+01,1.236300591e+01,9.109505158e+01,8.837773196e+01,1.454134563e+01,8.759262532e+01
4.202916405e+01,1.917528938e+01,1.600671727e+01,9.056675724e+01,8.079915975e+01,1.877990708e+01
2.857660343e+01,4.512187980e+01,9.282913515e+01,8.946932519e+01,5.725768142e+01,1.970752039e+01
5.587039077e+01,7.515574335e+01,5.770437625e+01,5.422898126e+01,1.719819226e+01,2.685548191e+00
7.844104224e+01,1.282398685e+01,5.178797175e+01,3.013938774e+01,4.097549702e+01,6.295328367e+01
5.501243007e+00,5.519009097e+01,9.506191623e+01,6.090278126e+01,7.201685661e+00,3.806756096e+01
4.805061888e+01,2.761416031e+01,5.448170623e+01,4.615997654e+01,9.657305775e+01,5.321824519e+01
1.321405385e+01,1.086559088e+01,8.668492799e+01,1.398397989e+00,4.910893663e+01,8.410339079e+01
1.773060794e+00,1.457736105e+00,3.182805986e+01,3.136986223e+01,4.225620586e+01,7.680895301e+01
8.196438991e+01,8.584726007e+01,9.227216610e+01,4.187987519e+01,5.119928783e+01,2.840762442e+01
7.977657934e+01,9.556386135e+01,7.544333143e+01,8.628567420e+01,8.232245257e+01,9.955449915e+01
3.850900706e+01,2.037989278e+01,6.017045002e+01,6.556561322e+01,6.162827906e+00,6.740414771e+01
8.211739186e+01,9.358031253e+01,1.123198217e+01,3.146367554e+01,6.121774337e+01,3.897173982e+01
9.261856607e+01,7.413844702e+01,4.515811167e+01,8.250219244e+00,4.495130552e+01,2.233677277e+01
4.328794997e+01,7.101796773e+00,4.616804073e+01,9.080188060e+01,5.439539724e+00,4.957610686e+01
8.865780235e+01,5.629579419e+00,9.152495251e+01,3.159702491e+01,2.530106444e+01,2.035383487e+01
3.762215563e+01,3.079535116e+01,2.502809930e+01,8.910787885e+01,5.445537867e-02,8.235576008e+00
8.926183458e+00,5.214426761e+01,3.551869309e+01,6.384137762e+01,8.028717256e+01,6.440895198e+01
4.456791815e+00,7.221463810e+01,9.136648439e+01,7.613517993e+01,4.617160880e+01,7.859398255e+01
1.974650409e+01,5.320619754e+01,2.310812804e+01,1.450098418e+01,4.326998810e+01,4.148289216e+01
7.815460422e+01,6.627583402e+01,2.807512851e+01,5.418990235e+01,6.596406877e+01,7.168569931e+01
6.275597916e+01,7.834598271e+01,3.414523441e+00,4.431137870e+01,4.200938121e+01,4.399010931e+01
5.451551050e+00,8.368495782e+01,1.254298830e+01,5.979314537e+01,8.132920296e+01,3.775945309e+01
6.624701520e+01,5.869253866e+01,6.473974859e+00,4.199242318e+01,6.991295118e+01,4.216838922e+01
6.652640098e+01,1.838618533e+01,8.057613789e+01,9.125628309e+01,6.539690854e+01,1.559342177e+01
7.112701042e+01,7.937444294e+00,7.775081479e+00,3.997646736e+01,1.167704417e+01,3.012681218e+01
7.887955978e+01,8.091107357e+01,4.930979613e+01,6.422050263e+01,3.276470133e+01,9.393048723e+01
5.733397189e+01,4.669387973e+01,4.371088437e+01,7.639432438e+01,6.671150803e+01,6.931787540e+01
2.567534295e+01,1.848914465e+01,7.264340708e+01,3.816360828e+01,6.130601942e+01,8.941689044e+00
3.599259957e+01,6.519301216e+01,7.303032355e+01,1.763448945e+01,4.101945163e+00,7.927124847e+01
3.087460504e+01,3.261127788e+01,2.434448216e+01,9.547249323e+01,2.148983556e+01,3.411915695e+00
1.184952449e+01,6.882986034e+01,1.739268445e+01,5.142456178e+01,3.141400804e+01,8.893360931e+01
9.351638475e+00,5.770516307e+01,7.230161713e+01,9.360984865e+01,4.584191855e+01,4.669734424e+01
5.756442825e+01,8.667889336e+01,2.579624401e+01,2.248900569e+01,6.661770492e+01,1.037293308e+01
7.908549591e+01,2.378382875e+01,7.328981395e+01,4.013142445e+01,5.999819097e+00,6.043990509e+01
2.447139420e+01,7.460074355e+01,8.499052194e+01,6.217021720e+01,2.919199072e+01,4.380913164e+01
5.685260196e+01,9.330944577e+01,5.125647769e+01,2.357098465e+01,2.774829515e+01,8.696028882e+01
4.919702828e+00,7.766995833e+01,7.572350983e+01,5.241632691e+01,1.882552121e+01,9.229352926e+01
6.417134903e+01,1.352778476e+00,6.420387653e+01,2.303016969e+01,7.021326417e+01,5.539501957e+01
8.018726061e+01,7.782067484e+01,9.889360799e+01,8.696344532e+01,9.571368921e+01,9.275230360e+01
4.708255868e+01,1.798891021e+01,7.104050047e+00,5.790687293e+01,8.320753272e+01,2.936971763e+01
6.761420734e+01,5.657078906e+01,8.716172617e+01,8.383821223e+01,6.603910538e+01,7.259468933e+01
5.856815215e+01,8.997983543e+01,7.442467423e+01,5.695686177e+01,6.022350412e+01,9.218958593e+01
5.940217987e+01,2.069618248e+01,9.034880093e+01,8.918407558e+00,3.551029261e+01,3.109015806e+01
9.134529301e+01,6.302213135e+01,4.134499310e+01,3.191058507e+00,8.215637911e+01,2.302672364e+01
2.557464550e+01,1.217419525e+01,9.914248953e+01,5.819385885e+01,8.564746509e+01,3.171296844e+01
8.258771471e+01,2.783006476e+01,1.593715341e+01,7.861283082e+01,9.888338499e+01,4.804066738e+01
5.992324198e+01,6.957942662e+01,1.699038256e+01,4.782794852e+01,2.579508991e+01,6.223284190e+01
4.436008254e+01,7.990558432e+01,4.101256579e+01,1.365984083e+01,2.398899268e+01,3.390720523e+00
5.551740000e+01,7.435613732e+01,3.907917596e+01,3.568634332e+01,7.340472263e+01,7.524401923e+01
7.129578027e+01,9.793095225e+01,8.999346963e+01,5.490973776e+01,3.197619946e+01,7.098122174e+01
4.224773235e+01,8.847821566e+01,2.922558859e+01,7.535258886e+01,6.553343343e+01,7.201477719e+01
3.123050374e+00,3.212683038e+01,9.193546206e+01,7.729966867e+01,7.229991931e+01,9.759376549e+01
1.697934205e+01,6.358227974e+01,1.885602780e+01,5.472270543e+01,8.642522318e+01,7.253713076e+00
1.332146440e+01,2.974884983e+01,2.545952077e+01,1.292717076e+01,1.301461313e+01,7.711992262e+01
4.216935602e+01,8.653564300e+01,6.982966617e+01,5.483067406e+01,3.455786875e+01,3.362073647e+01
7.364732422e+01,9.779946219e+01,9.189896688e+01,4.478209901e+00,2.447316917e+01,7.498651018e+01
3.345375343e+00,3.890219722e+01,1.748936808e+01,5.055034258e+01,6.797551199e+01,9.868587753e+01
8.850835102e+01,2.428268918e+01,7.145272481e+01,8.603045137e+01,4.191520195e+01,3.274511072e+01
2.992595820e+00,5.646417590e+01,9.714425076e+01,6.747655150e+01,1.794453305e+01,5.955812563e+01
9.858725110e+01,7.598741157e+01,5.004399552e+01,5.955622302e+01,6.890327980e+01,1.509853558e+01
7.108582609e+01,2.110805975e+01,1.619197736e+01,1.318467174e+01,2.591027592e+01,9.322348300e+01
9.603441776e+01,2.880225742e+01,2.350219771e+01,9.425899504e+01,7.377704816e+01,5.129208816e+01
9.065106772e+01,1.936127865e+01,3.292470002e+01,4.051803418e+01,5.163057174e+00,7.247028955e+01
4.631091120e+00,9.845556606e-01,8.290656102e+01,2.803870095e+01,3.498735783e+01,4.672597291e+01
9.777376171e+01,2.739514798e+01,8.284610118e+01,7.517160028e+00,9.321136055e+01,9.906597183e+01
3.449906260e+01,2.011743463e+01,7.889027875e+01,1.420529774e+00,8.901509162e+01,8.919585379e+01
3.864114344e+01,5.839713026e+01,9.005336088e+01,9.431945506e+01,5.902300935e+01,2.715369498e+01
7.610554767e+01,1.863642142e+01,5.602727590e+01,5.252255425e+01,6.883720286e+01,5.789993872e+01
1.263234724e+01,3.150584919e+01,2.131582583e+01,8.685503976e+01,5.752788927e+01,7.170718739e+01
1.773928796e+01,3.762975902e+01,9.900616412e+01,7.106216910e+01,7.464196301e+01,5.187378192e+01
5.329439057e+01,5.245542493e+01,5.294564312e+01,2.385572324e+01,4.100662969e+01,4.920463080e+01
3.305601924e+01,2.099561973e+01,9.819730510e+01,6.413303738e+01,2.164491056e+00,5.498046001e+01
3.030510664e+01,2.905792762e+01,2.982965808e+01,8.541998424e+01,9.011765860e+01,6.004515428e+01
2.646700455e+00,5.147334914e+01,8.985510233e+00,1.101704584e+01,3.821073737e+01,1.070724727e+01
2.648942798e+01,3.492215042e+01,9.063565998e+01,1.611541188e+01,1.993296157e+01,4.284551190e+01
5.128367005e+00,1.340986830e+01,2.452368889e+01,9.299974532e+01,9.057535075e+01,7.982973802e+01
4.237410329e+01,7.962036896e+01,5.250029837e+01,8.827491730e+01,9.367877948e+01,4.336343494e+00
6.556539592e+01,5.572898187e+01,6.966320040e+01,7.962385297e+01,1.189378719e+01,2.379118478e+00
1.449579444e-01,6.803175791e+01,4.407737490e+00,5.645489891e+01,4.034217800e+01,7.747382684e+01
4.353923665e+01,6.746191159e+00,5.403519937e+01,5.096622868e+01,3.206554992e+01,2.797103287e+01
2.796868560e+01,8.374847436e+00,6.250620440e+01,7.760773103e+01,3.607720045e+01,6.547363359e+00
9.461638494e+01,8.976337075e+01,3.167812397e+01,5.442284130e+01,5.157971562e+01,4.110700394e+01
2.462566990e+01,1.373876863e+01,7.391545958e+01,7.328250460e+01,8.620471278e+00,4.539118667e+01
8.629554040e+01,8.712144190e+01,2.142662232e+01,2.468358426e+01,7.679945809e+01,2.424869826e+01
5.771365275e+01,6.316867871e-01,7.274329372e+01,8.638662873e+01,8.967309667e+01,2.448457174e+01
2.528285276e+01,7.542892221e+01,8.278635805e+01,6.995136765e+00,9.209727482e+01,3.570081949e+01
3.240851159e+01,6.325999985e+01,1.765861826e+01,2.704478044e+01,1.540018573e+01,4.333412557e+01
7.738778767e+01,7.881331290e+01,3.525246897e+01,2.652793762e+01,1.502774125e+01,4.257349416e+01
8.712176932e+01,6.286911268e+01,2.034223469e+01,9.140252435e+01,9.070863473e+01,3.959457232e+01
9.689070151e+01,8.149821098e+01,3.408661736e+01,4.110796187e+01,9.301795775e+01,7.338419696e+01
4.643307264e+01,8.635816307e+01,8.159811167e+01,1.938045524e+01,3.368912877e+01,6.283315634e+01
1.923399320e+01,9.862280087e+01,8.651453916e+01,3.825574249e+01,5.654900919e+01,8.979420202e+01
5.382092214e+01,5.077496854e+01,8.145412391e+01,3.229673516e+01,7.268860579e+01,7.660818108e+01
4.276866431e+01,2.401247268e+01,2.708072030e+01,5.192193936e+01,1.198863367e+01,4.504899478e+01
4.394714836e+00,6.705713588e+01,1.981101591e+01,1.214830845e+01,5.942663908e+01,8.818256946e+01
9.433987260e+01,2.665309313e+00,5.764697541e+01,6.124956238e+01,8.034092861e+01,1.831202198e+01
3.936552191e+01,9.382292971e+01,5.650754178e+01,1.827298862e+01,8.854668321e+01,8.732546664e+01
1.231977169e+01,1.053123948e+00,5.784621473e+01,2.898052933e+01,2.840470187e+01,9.459336163e+01
4.532601555e+00,9.189137145e+01,6.708827057e+01,8.220157418e+01,7.231878326e+01,9.265272580e-01
