v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75
1.125532741e+01,4.786960693e+01,7.344508206e+01,8.521430201e+01,2.675711632e+00,8.126086511e+01,2.450208088e+01,1.721811878e+01,9.557322022e+01,5.133292251e+01,1.857361295e+01,3.392396720e+01,9.737240146e+01,8.742676126e+01,3.127925355e+01,5.332276516e+01,3.915363124e+01,3.933303082e+00,7.471351838e+01,1.208895915e+01,6.685415233e+01,3.625132716e+01,8.861711301e+01,5.710142390e+01,6.912507751e+01,1.293832552e+01,6.520745604e+01,7.895254337e+01,9.311989574e+01,1.437332533e+01,2.834483195e+01,9.074902513e+01,8.412235257e+01,7.373667378e+01,5.419847045e+01,6.144014122e+01,7.144201312e+01,5.552125999e+01,3.486734246e+01,6.952365172e+01,1.302876452e+01,4.758144406e+01,5.511307760e+01,6.648260456e+01,8.231959787e+00,4.229189236e+01,7.722436949e+01,1.398758890e+01,2.668002114e+01,1.465708608e+01,5.658984376e+01,8.811008631e+01,2.561323751e+01,4.760443660e+01,7.603325498e+01,5.399821832e+00,6.556817927e+01,8.674549817e+01,9.097654859e+01,3.554535943e+01,3.263733354e+00,9.216163101e+01,7.595990880e+01,1.728429954e+01,4.034240984e+01,8.985590839e+01,2.141593393e+01,9.075831866e+00,6.314452314e+01,7.000237766e+01,9.832721625e+01,6.880467280e+01,7.293082717e+01,7.732451376e+00,1.500653037e+01
2.034095304e+01,4.557365491e+01,3.428556353e+01,3.071689080e+01,2.222728797e+01,3.187405678e+01,7.624804155e+01,4.101519172e+01,2.277738867e+01,5.613007517e+01,2.752375018e+01,9.765716492e+01,3.666140910e+01,5.161000126e+01,2.004329462e+01,9.815841000e+01,1.393733910e+01,6.598288002e+01,1.313164251e+01,9.956814840e+01,3.269457213e+01,9.799136716e+01,2.879712097e+01,5.881688214e+01,4.453782134e+01,5.887382671e+00,6.753458789e+00,3.745325520e+01,2.769070575e+01,4.152004241e+01,6.869380733e+01,5.326789299e+01,2.191879221e+01,1.144632800e+01,3.007076895e+01,3.990733973e+00,9.283559514e+01,5.781452549e+01,1.936077992e+01,1.513224267e+01,4.507685704e+00,1.599894789e+01,9.799418350e+01,9.451192546e+01,8.274982735e+01,1.991224446e+01,8.634144598e+01,2.971243540e+01,3.850177871e+00,2.702277804e+01,8.126080434e+01,1.608630451e+01,7.069911037e+01,8.705577693e+01,5.052986936e+01,2.143959344e+01,8.405343652e+00,7.888024695e+01,5.287322777e+01,8.659641654e+01,1.313589375e+01,2.077438090e+01,7.684365570e+01,5.621716313e+01,7.368269258e+00,6.811612475e+01,1.618536559e+01,4.995476177e+01,4.921446523e+01,8.395487233e+01,7.863970946e+00,9.399184779e+01,5.767892182e+00,5.021222892e+01,2.300799662e+01
1.352251751e+01,6.094774592e+01,5.516587800e+01,1.506211397e+01,1.220247246e+01,9.831394825e+01,6.112235598e+01,4.068990274e+01,8.164593106e+01,6.988693441e+01,1.379802311e+01,1.674137240e+01,6.094023956e+01,2.286354636e+01,4.058476028e+00,5.191416694e+01,3.907649660e+01,3.785595524e+01,3.930667195e+01,1.749070861e+01,7.910100526e+01,6.108915419e+00,7.957768056e+01,1.216716057e+01,4.133770261e+01,2.998633459e+01,2.141695858e+01,4.130400429e+01,8.875691173e+01,5.682251833e-01,7.277892814e+01,3.594287710e+01,2.174336710e+00,3.929435545e+01,8.820096017e+00,2.810411634e+01,9.805131285e+01,7.975155195e+01,5.306139887e+01,8.261521733e+01,6.135803638e+01,7.747653698e+01,3.543626697e+00,9.075804561e+01,5.338638806e+01,7.983552164e+01,1.671170461e+01,2.736116894e+01,2.227414640e+01,2.108478332e+01,9.395029569e+01,8.686743866e+01,8.432972559e+01,5.133043780e+01,5.742691521e+01,9.583835964e+01,3.511271570e+01,2.885753594e+00,3.451857672e+01,1.082353932e+01,2.343954566e+01,8.284758741e+01,3.128865494e+01,2.328771143e+01,9.563786574e+01,3.746984161e+01,4.239524352e+01,1.983307498e+01,8.398169903e+01,5.001590511e+01,7.508551398e+01,9.442389782e+01,5.427295648e+01,9.749271575e+01,4.995774998e+01
2.289340927e+00,5.677006108e+00,3.181391722e+01,5.353379448e+01,8.371702340e+01,1.385729153e+00,2.572953460e+01,6.671497718e+01,2.648838748e+01,4.393568794e+00,3.169742066e+01,3.382349764e+01,2.381650470e+01,6.367567512e+01,2.105293165e+01,2.538261094e+01,5.873181729e+01,8.293890959e+01,3.325123985e+01,7.066103446e+01,3.192240310e+01,2.387608383e+01,8.668740405e+01,4.320901452e+01,7.250371332e+01,2.427361579e+01,8.032980957e+01,7.744179576e+01,7.253572177e+01,7.274864171e+01,3.684487161e+01,8.973010708e+01,3.208452837e+01,2.422569245e+01,6.494999323e+01,8.789892429e+01,1.320987450e+01,7.039807414e+01,9.232447751e+00,2.723943714e+01,9.823268248e+01,1.178809941e+01,9.293152665e+01,7.125018739e+01,2.013451472e+00,9.653306790e-01,3.259932071e+01,8.036506371e+01,7.480954722e+01,1.568849444e+01,6.657965260e+01,8.672426201e+01,6.099437167e+01,6.604401908e+01,5.663078669e+01,1.180281718e+01,3.213607877e+01,1.241287119e+01,2.733771684e+01,1.998989190e+00,1.316463230e+00,8.479631260e+00,7.335530197e+01,3.265213171e+01,4.084798661e+01,3.256608940e+01,9.609939707e+01,4.658801849e+01,3.817902987e+01,5.352417680e+01,7.542421678e+01,9.065341183e+01,2.014515649e+01,5.212621016e+01,9.063701157e+01
1.633515892e+01,8.282500540e+00,4.693431479e+01,2.511496246e+01,8.088351423e+01,2.944944862e+01,7.516895936e+01,2.993864448e+01,9.562348014e+01,1.021000688e+01,6.880860556e+01,4.170920277e+00,9.240500824e+01,9.270089304e+01,6.804673025e+01,6.493413964e+00,4.933680418e+01,5.434489429e-01,2.225551306e+01,5.391040394e+01,7.145421606e+01,9.638467747e+01,2.895062390e+01,8.705847477e+01,3.148867882e+01,4.730126989e+01,6.942506651e+01,5.867300369e+01,3.607569380e+01,7.208052686e+01,2.029104499e+01,8.834412448e+01,9.816909493e+01,6.487311963e+01,4.726964563e+01,7.707329951e+01,7.368494765e+01,3.358831426e+01,9.017383363e+01,4.948611074e+01,1.435594699e+01,3.986853190e+01,8.375049471e+01,9.363572071e+01,1.886732619e+01,4.051656790e+01,5.007923041e+01,2.913062967e+01,3.035183437e+01,1.649481654e+01,6.029245747e+01,4.461178613e+01,5.246759109e+01,5.555394939e+01,5.713121139e+01,9.960184210e+01,2.591814708e+01,1.490111987e+01,7.868459145e+01,3.028467506e+01,9.228743062e+01,8.264949679e+01,3.716676386e+01,8.321588527e+01,6.453206130e+01,9.962041229e+01,1.475132456e+01,5.224263907e+01,8.119474237e+01,7.166871187e+01,3.941914563e+01,3.815484199e+01,8.271448074e+01,9.180327943e+01,8.467929535e+01
2.767758684e+00,8.860064551e+01,3.886428034e+01,8.272892832e+01,1.675325449e+01,1.595306398e+01,7.651898354e+01,6.996591920e+01,7.605015889e+01,1.098848323e+01,9.759959470e+01,1.222048021e+01,6.502704470e+01,8.557995650e+01,7.522241319e+00,5.065441582e+01,8.589466148e+01,8.767227978e+01,4.294359509e+01,1.288915350e+01,5.115462630e+01,5.455226326e+01,5.856077790e+01,1.746600529e+00,1.382234133e+01,2.338681388e+01,7.396691778e+01,5.940139652e+01,4.683539843e+01,4.019277035e+01,1.246399603e+01,3.321279963e+01,4.698217444e-01,6.075722793e+01,3.987815582e+00,4.788697095e+01,1.648227031e+01,1.176230771e+01,7.875469935e+01,9.618590093e+01,3.681939269e+01,9.675544515e+01,5.332531905e+01,9.986977523e+01,3.827912840e+01,6.910064913e+01,4.294206441e+01,1.108910140e+01,8.589235927e+01,2.233330386e+01,7.069120140e+01,5.346563491e+01,2.119405419e+01,2.821305390e+01,5.541634499e+01,2.799385517e+01,1.515686519e+01,4.989145604e+01,4.717301109e-01,1.636357164e+01,2.020416129e+01,5.058738125e+01,2.271037195e+00,2.861399420e+01,3.897908615e+01,5.147311516e+01,8.123619695e+01,8.168673308e+01,8.371845961e+01,4.467130381e+01,2.072732067e+01,8.219322524e+01,6.534447091e+01,2.257328921e+01,1.323583890e+01
4.404074112e+01,6.696673501e+01,4.172621700e+01,9.959931047e+01,9.858450496e+01,5.626275711e+01,9.669680982e+01,8.181725976e+00,3.523319770e+01,1.881610202e+01,8.842853160e+01,8.634030905e+01,6.334985011e+01,4.482042096e+01,9.752216649e+01,9.087393721e+01,4.776396724e+00,9.754035499e+01,9.577163563e+01,6.298216477e+01,4.435384598e+01,2.220051962e+01,8.503421553e+00,5.774312809e+01,6.109616531e+01,6.125975123e+01,8.278417870e+01,5.762536781e+01,7.757812504e+00,9.648078694e+01,3.025218021e+01,3.455995672e+01,3.040794499e+01,8.019767404e+01,7.682843253e+01,6.760791537e+01,5.885975061e+01,1.443028349e+01,9.654864820e+01,3.356064470e+01,7.427221282e+01,8.927321762e+01,4.469888826e+01,9.013843552e+01,9.440331842e+01,6.881452320e+01,8.078073274e+01,3.521023638e+01,6.058330004e+01,1.894186868e+01,9.320377707e+01,6.726452933e+01,7.101394043e+01,7.561246185e+00,2.386003795e+01,2.648180084e+01,8.998553044e+01,3.679074161e+01,8.598118882e+01,5.353040450e+01,7.175016249e+01,2.506988846e+01,5.036821611e+01,8.184281455e+01,9.310467654e+01,7.297552365e+01,2.823902357e+01,6.109277002e+01,7.180328712e+01,5.037966838e+01,7.214072353e+01,5.537126686e+01,2.252027307e+01,5.590233352e+01,6.634881822e-01
9.658427592e+00,1.015689366e+01,4.042548201e+01,7.742289962e+01,8.690331625e+01,4.242128241e+00,7.524288020e+01,4.607293893e+01,8.570760851e+01,4.030445075e+01,2.185437825e+00,5.663791666e+00,8.392660414e+01,4.100359857e+01,4.819036127e+01,1.489864245e+01,2.768564636e+01,5.091192989e+01,4.664132887e+01,5.328203021e+01,6.247014929e+01,3.331586357e+01,2.921253431e+01,7.767714916e+01,6.204585538e+01,2.968421599e+01,6.538191632e+01,7.634673889e+01,8.495187150e+01,2.644872086e+01,6.693834694e+01,8.346034832e+01,5.451449452e+01,4.239735347e+01,2.956162905e+00,6.774197748e+01,5.242042626e+01,7.545833552e+01,7.560827775e+00,5.678369421e+01,9.664825977e+01,9.149217278e+01,3.578936496e+01,2.879425334e-01,4.599705427e+01,4.594418552e+01,6.497453126e+01,3.126198766e+01,8.154388049e+01,4.046019566e+01,7.153580074e+01,1.754446316e+00,7.968455327e+00,3.714462352e+01,7.031169896e+01,8.074796387e+01,5.507250691e+01,7.865435617e+01,1.373359975e+01,7.810601177e+01,2.399690080e+01,6.647068487e+01,5.972407417e+01,6.076836600e+01,2.092748632e+01,6.131344922e+01,9.239321043e+01,3.327242726e+01,1.050782621e+01,8.679162291e+01,8.022459516e+01,4.477738109e+01,6.638612720e+01,6.193613282e+00,1.058694283e+01
1.216601656e+01,5.810074989e+01,1.935972676e+00,8.843202887e+01,2.336264117e+01,4.876407565e+01,5.618788946e+01,9.822683958e+01,3.027022233e+01,6.499007861e+01,4.466225416e+01,7.316901967e+01,8.266438455e+01,6.444928624e+01,1.962077477e+00,5.322440475e+01,5.575623926e+01,7.457588662e+01,8.531303171e+01,5.318807673e+01,5.863333685e+01,2.753883309e+01,7.451533524e+01,5.470167889e+01,1.214268407e+01,8.030280508e+01,5.140264661e+01,6.549314124e+01,5.471433952e+01,9.580620784e+01,9.489897012e+01,1.345349162e+01,1.508334565e+01,5.338047843e+01,9.912657210e+01,7.048045178e+01,1.755041561e+00,1.308059089e+01,2.274113110e+01,9.601784597e+01,5.950036935e+01,1.197047441e+01,3.634056166e+01,7.212069826e+01,7.661549902e+01,5.419822608e+01,6.330014150e+01,7.858724170e+01,2.052213083e+01,1.211528583e+01,3.623328681e+01,9.441471648e+00,6.059312496e+01,9.242249723e+01,3.987797832e+00,4.272040134e+01,4.453775316e+01,7.526530493e+01,9.065568067e+01,2.551419806e+00,9.197196108e+01,9.670333024e+01,2.117293261e+01,1.490412442e+01,8.808772404e+01,5.560156936e+01,6.529136761e+01,2.804423563e+01,4.988222183e+01,8.570776748e+01,9.855737796e+00,8.857285972e+01,8.531877491e+00,4.594665035e+00,3.946434008e+01
5.470310263e+01,3.676604533e+01,1.812839388e+01,3.597577670e+01,1.522353530e+01,6.332610357e+00,1.528874726e+01,3.782815384e+01,8.531861254e+01,2.050847143e+01,6.591716468e+01,9.491442704e+01,6.808668502e+01,7.234544071e+01,8.094136154e+01,4.104571373e+01,6.061068877e+01,5.975851061e+01,3.625465093e+01,8.596740354e+01,5.553394811e+01,2.920776376e+01,9.855791278e+01,3.322943561e+01,6.779974635e+01,5.685048600e+01,1.330173935e+01,3.405440011e+01,9.598776033e+01,6.211979774e+01,9.807613857e+01,5.805702428e+01,2.761448963e+01,7.626637585e+01,8.883026593e+01,8.067015481e+01,9.039995325e+01,8.244071650e+01,2.177183002e+01,8.541590788e+01,1.859264197e+01,6.121269873e+01,4.688155591e+01,2.534415689e+01,1.143411181e+01,3.689779497e+01,1.541797280e+01,3.185474320e+01,6.557118847e+01,3.426637537e+01,2.084499868e+01,8.886059342e+01,7.114985565e+01,7.254027274e+01,6.748304979e+01,5.167354628e+00,6.659497751e+00,2.195000584e+01,4.250462665e+01,4.559540790e+01,8.466466231e+01,6.996467459e+01,7.437271812e+01,6.724615899e+00,5.094807274e+01,2.064810993e+01,6.694543227e+01,2.164056255e+01,3.039127632e+01,1.034278027e+01,7.782182282e+01,1.709471052e+01,5.924695285e+01,7.426060498e+01,9.624675427e+01
4.103876061e+01,9.201343612e+00,4.151088571e+01,1.220573891e+01,6.874022379e+01,6.914828181e+01,8.319835586e+01,6.725534273e+01,8.139495802e+01,5.107391025e+01,8.724478767e+01,7.836789973e+01,8.530671373e+01,8.993479337e+01,1.138329718e+01,8.514876578e+01,2.017671469e+01,9.226252382e+01,3.246084687e+01,8.308669354e+01,9.089853929e+01,3.082813903e+01,4.167407083e+01,1.983390107e+01,4.219580855e+01,8.398224992e+00,2.393841975e+01,4.410638408e+01,5.245704612e+01,6.286973166e+01,3.972616280e+01,6.143446051e+01,4.108968239e+01,5.046767683e+01,9.863407673e+01,2.690866747e+01,7.214933505e+01,4.683993567e+01,2.720827407e+01,4.444325566e+01,8.593062787e+01,3.241873341e+01,3.950904529e+01,5.564874141e+01,2.679031616e+01,5.600909151e+01,1.095640090e+01,4.685166608e+01,8.711145451e+01,2.816025966e+01,7.606102007e+01,9.651645249e+01,2.758101806e+01,5.950442754e+01,1.032511590e+01,8.880103629e+01,7.645558847e+01,2.260374265e+01,8.695722740e+01,9.845713239e+01,3.175981870e+01,5.355129931e+01,6.150264438e+01,6.797885493e+01,3.736485212e+01,2.307848229e+01,1.414442217e+01,5.503255296e+01,5.599963224e+01,8.562879390e+01,6.958073145e+01,5.079641837e+01,5.585062120e+01,9.805474705e+01,2.495441780e+01
3.763009106e+01,1.286609499e+01,7.589862675e+01,3.085401923e+01,3.549895898e+01,4.158946525e+01,6.741828641e+00,9.543227431e+01,5.384565008e+01,2.911792738e+00,2.431928965e+01,2.086497055e+01,4.142176989e+01,7.871310544e+01,5.085533819e+01,1.236797980e+01,8.868373735e+01,8.813353822e+01,4.518845175e+01,6.521867424e+01,4.043337956e+01,2.475780056e+01,3.506512848e+01,7.426701755e+01,1.244811423e+01,3.462543652e+01,8.195195863e+01,4.535954700e+01,9.203678113e+01,6.257648622e+01,1.022259928e+01,1.076881874e+00,6.006522535e+01,4.095176747e+00,8.571403787e+01,9.638609871e+00,4.374314514e+00,3.964345060e+01,3.995402040e+01,5.276693911e+01,7.797301917e+01,6.242916896e+01,5.686820353e+01,7.302933266e+01,4.642989341e+01,1.935408053e+01,9.313783137e+00,6.143946172e+01,6.653426186e+00,5.588957021e+01,1.038381182e+01,7.516845241e+00,5.867492087e+00,7.170343981e+01,7.922577971e+01,2.400984572e+01,2.228117970e+01,9.843969914e+01,2.072824950e+01,4.184746469e+00,8.958161099e+01,3.602709755e+01,2.497097970e+01,2.001122880e+01,2.747363973e+01,5.253633151e+01,2.373335226e+01,2.059805302e+01,9.474356842e+01,7.845820741e+01,2.277938442e+00,7.191303022e+00,5.297742584e+01,7.406152249e+01,4.228824124e+01
8.813783854e+01,7.008393782e+01,5.694936270e+01,7.238117031e+01,5.769619650e+01,3.374107587e+01,4.345672850e+01,7.263094434e+01,8.544962771e+01,8.447138945e+01,7.519036847e+01,9.269544435e+01,3.935443611e+01,7.523539768e+01,2.124744272e+01,5.582414718e+01,9.785148243e+01,7.822356932e+01,2.342468973e+01,8.607396666e+01,7.384718867e+01,3.273045283e+01,4.006641004e+01,2.376772402e+01,3.457129959e+01,5.011678618e+01,7.481951923e+01,7.470422428e+01,9.909328443e+01,6.839061459e+01,2.327920271e+01,4.861110949e+01,4.989446326e+01,5.154725753e+01,1.465793836e+01,6.970104317e+01,5.936146105e+01,3.825234762e+01,3.191241469e+01,8.765713579e+01,2.507066474e+01,1.362243779e+01,1.431763144e+01,9.762830030e+01,3.807353529e+01,4.667516755e+01,6.966736697e+01,7.950938563e+01,5.539501537e+01,1.832617638e+01,4.233429871e+00,9.064898559e+01,2.417538303e+01,8.695569186e+00,4.370290953e+01,6.106448328e+01,5.666330594e+01,3.722962335e+01,8.845255026e+01,4.593185966e+01,8.991761132e+01,1.144274834e+01,4.869526123e+01,5.040484657e+01,7.221742277e+01,2.925705960e+01,6.943864744e+01,1.232994029e+01,2.539132732e+01,8.077505023e+01,7.669768840e+01,5.567049724e+01,5.441090004e+01,9.191202740e+01,2.156378282e+01
6.820125785e+01,7.593571730e+01,3.792074278e+01,1.906873954e+01,6.808901874e+01,3.091815880e+01,4.411334132e+00,4.665152349e+01,2.845614932e+01,8.603195955e+01,9.187284948e+01,9.990161955e+01,7.254306542e+01,3.488488040e+00,3.499620208e+01,3.849762220e+01,1.546909356e+00,4.202645179e+01,7.802635123e+01,1.518096932e+01,7.723301660e+01,9.170961383e+00,1.216540827e+01,7.475312138e+01,1.470565285e+01,4.956806345e+00,5.728818656e+01,2.009708274e+01,7.484598487e+01,7.374680185e-01,8.442000072e+00,1.594853449e+01,6.733205769e+01,8.249514753e+01,9.754490399e+01,2.696426235e+00,8.443086905e+01,7.554564195e+01,7.028242861e+01,8.565209399e+01,7.137207138e+01,3.645554503e+00,8.239899509e+01,2.016648182e+01,2.916751425e+01,2.273872031e+01,3.498335149e+00,1.779543586e+01,3.361771886e+01,2.845586586e+01,3.975383109e+01,7.059077977e-01,5.887484556e+01,4.628712198e+01,6.572856539e+01,3.006736903e+01,4.008051402e+01,3.829417493e+01,9.954648414e+01,2.403414111e+01,6.058447481e+00,9.625524484e+01,2.738166898e+01,8.247649179e+01,8.270020185e+01,1.202561201e+01,2.727108056e+01,6.244152274e+01,1.595142133e+01,2.628076630e+01,2.940635717e+01,9.480427021e+01,3.538167844e+01,1.617077649e+01,1.048812111e+01
8.708450019e+01,6.170093230e+01,5.804620707e+01,6.377641437e+01,1.536153433e+01,1.396194276e+01,2.010525972e+01,5.872877065e+00,2.473288995e+01,2.081904841e+01,2.209490383e+01,1.032447908e+01,5.799010069e+01,7.954787415e+01,8.204859524e+01,8.890567227e+01,4.029957874e+01,8.025558860e+01,2.066414787e+01,8.436212375e+01,6.266964007e+01,5.793793442e+00,5.609244450e+01,8.426059117e+01,9.937456830e+01,1.124584725e+01,9.711698442e+00,4.698020914e+01,3.480789311e+00,5.033024059e+01,5.427710129e+01,6.491524288e+01,4.566073318e+01,4.356475468e+01,4.423148759e+01,7.835931622e+01,8.717618563e+01,1.253312197e+01,7.326469571e+01,4.005589664e+01,8.248379857e+01,4.348782341e+01,1.206731817e+01,1.230301245e+01,3.092694610e+00,4.218026416e+01,2.213365513e+01,8.597683688e+01,3.611851206e+01,4.168455107e+01,4.286072210e+01,9.007540265e+01,4.418192300e+01,1.734180190e+01,7.733206926e+01,9.394772498e+01,7.438657158e+00,4.334108680e+01,5.397977570e+01,2.709796551e+01,9.629607474e+01,8.452246606e+01,1.862388118e+00,5.141069916e+01,8.309352301e+01,5.497932909e+01,5.104970055e+01,1.681922885e+01,6.950366566e+01,5.718436347e+01,8.177801154e+01,4.341521718e+01,8.377923480e+01,3.843012415e+01,9.611059081e+01
1.667569444e+00,3.149572670e+01,7.748900189e+01,3.991428717e+01,1.713760483e+01,5.825683073e+01,4.576537147e+01,4.483505891e+01,9.341325019e+01,6.830731016e+01,7.870657613e+01,4.562297157e+01,5.391400549e+01,1.213037261e+01,3.930396762e+01,2.260934348e+01,7.414581473e+01,6.419375245e+01,2.396684863e+00,9.230560596e+01,4.034853476e+01,6.549254804e+01,7.511432956e+01,9.832145296e+01,7.159737514e+01,7.317727546e+01,3.421841451e+01,3.633838114e+01,7.204569083e+01,9.176250482e+01,3.009762920e+01,1.311789440e+01,2.878919205e+01,7.237208318e+01,5.702535434e+01,3.131163614e+01,7.904607360e+01,3.809650063e+01,2.755090005e+01,3.121668180e+00,5.643353143e+01,9.190966236e+01,8.341556220e+01,4.001071944e+01,2.901133016e+01,8.969662565e+01,3.758465116e+01,1.396200115e+00,2.509061800e+01,9.664244628e+00,1.836586625e+01,9.156952985e+01,5.949630211e+01,8.254734557e+01,3.741341619e+01,5.379025206e+01,8.646112107e+01,6.164218932e+01,8.775164246e+01,8.436864408e+01,6.721511330e+01,2.947568793e+01,2.055952174e+01,6.947597512e+01,2.611662277e+01,1.156139863e+01,5.845166472e+01,2.435652712e+01,2.157572949e+01,2.536495257e+01,7.695501267e+01,8.282410573e+01,7.912661195e+00,3.774041328e+00,8.790674758e+01
5.254882795e+01,3.327800677e+01,9.752372324e+01,6.670007612e+01,2.177943141e+01,7.938137957e+01,6.902076351e+01,9.796823900e+01,5.786162492e+01,3.501328385e+01,6.245535981e+01,2.044524611e+01,6.256859955e+01,6.510435655e+01,9.499181106e+01,1.541263129e+01,2.705286108e+01,8.166519564e+00,4.111468406e+01,7.073193682e+01,8.991075450e+01,8.356209458e+01,1.846369457e+01,8.442280694e+01,1.367108253e+00,6.378925156e+01,3.033271834e+01,8.933004487e+01,6.281630971e+01,1.475447717e+01,5.592041584e+01,8.276983648e+01,7.964095374e+00,9.663980507e+00,5.505041437e+01,2.430112359e+01,2.398430316e+00,5.155944113e+01,2.391362358e+01,9.640336320e+01,7.438111642e+01,3.841329150e+01,8.957364286e+01,2.615014466e+00,3.795861613e+01,4.378355383e+01,3.624611514e+01,6.152492876e+01,6.582917684e+00,1.938541625e+01,6.240169769e+01,8.172663177e+01,8.577535900e+01,1.560592012e+01,3.019073818e+01,8.855451104e+01,4.264659210e+00,4.630462152e+01,7.408790482e+01,6.405845330e+01,6.138093680e+01,4.466884943e+01,9.905275204e+01,9.821649425e+01,7.194936123e+01,1.178127025e+01,6.663762645e+01,4.148084315e+01,6.956776492e+00,3.568061525e+01,6.420457755e+01,5.084439243e+01,9.571126999e+01,9.365944677e+01,6.956301741e+01
2.749035986e+01,6.502867891e+01,8.423898428e+01,8.796143685e+01,3.697985617e+01,4.524328376e+01,2.418809103e+01,8.311912006e+00,2.050131813e+01,3.654507121e+01,4.322237849e+01,7.001227289e+01,5.997165169e+01,4.794415668e+01,1.337769443e+01,4.732543495e+01,2.397587486e+01,8.081198768e+01,4.465351052e+01,6.771469938e+01,6.097866486e+01,3.723171764e+01,3.332610194e+01,5.666747917e+01,4.226039537e+01,9.807990580e+01,2.356920038e+01,9.358670190e+01,2.055917385e+01,6.577570108e+01,6.269382774e+01,7.921585689e+01,7.769365928e+01,6.103280136e+01,6.836642529e+01,8.368428682e+01,2.012684656e+01,2.126565505e+01,9.020541965e+01,6.595100071e+01,3.364494602e+01,3.997152019e+01,9.608887766e+01,3.657444249e+01,8.164255320e+01,6.084957665e+01,5.674054329e+01,1.828474355e+01,4.894499542e+01,2.001844402e+01,9.344677777e+01,9.044138926e+01,5.319674441e+01,6.814999225e+01,7.668578999e+01,4.659158858e+01,1.527723024e+01,2.064858971e+01,8.261699426e+01,2.973159537e+01,3.935164349e+01,5.523409370e+01,7.476781962e+01,2.911659892e+01,5.720986330e+00,5.551309251e+00,8.620092072e+01,9.002700573e+01,5.965254051e+01,7.928338557e+01,5.434882695e+01,4.839968284e+01,7.282783855e+00,9.175561125e+01,9.674820348e+01
6.654808847e+01,5.082571551e+01,4.572430609e+01,3.226097498e+01,3.280498093e+01,6.923229835e+01,9.716232351e+01,9.133894509e+01,1.373524399e+01,1.417766137e+01,8.680142110e+01,7.664036028e+01,5.471925556e+01,7.540311539e+01,8.195040788e+01,3.359873696e+01,1.995287763e+01,6.358617739e+01,7.389040120e+01,3.223078232e+01,6.327138672e+01,6.800981773e+01,8.508251991e+01,3.762796278e+01,8.106952025e+01,9.356538316e+01,7.607296384e+01,7.600018718e+01,3.480153894e+01,6.948258186e+01,8.822769899e+01,1.113832165e+01,7.378236779e+01,2.746735627e+00,8.752789627e+01,5.581311537e+01,3.007686326e+01,8.747737873e+01,4.829216709e+00,4.117759845e+01,3.374441314e+01,9.446253997e+01,8.456247506e+01,2.192937044e+00,7.317712563e+00,1.971349325e+01,3.523480220e+01,3.964666160e+01,5.016330818e+01,2.764047147e+01,6.232531178e+01,8.809700157e+01,9.673743260e+01,3.723336725e+01,2.564231473e+01,3.104780145e+01,2.344092499e+01,6.336987861e+01,9.497450396e+01,4.917685404e+00,8.604031510e+00,5.155261755e+01,8.851570205e+01,4.636954494e+01,6.334627952e+01,3.509146971e+01,8.481946139e+00,3.238173647e+01,7.087184863e+01,2.731660681e+01,5.417760484e+01,2.851250916e+01,8.777721723e+01,8.081951031e+01,6.970406890e+01
5.120071507e+01,9.786406464e+01,1.865703393e+01,9.099414234e+01,1.029298955e+01,4.173214410e+01,6.242122998e+01,1.410857870e+01,6.966789671e+00,2.340036878e+01,3.709489757e+01,5.367107650e+01,1.580099583e+01,5.445410037e+01,6.521096223e+00,6.351535524e+01,8.915728548e+01,6.249876459e+01,1.981014734e+01,5.145400549e+01,9.850738773e+01,8.503411321e+01,4.616444632e+00,6.310870839e+01,2.345428823e+01,6.513143693e+01,3.060511577e+01,5.805261678e+01,8.685293103e+01,9.885046454e+01,9.498910072e+01,1.795396866e+01,6.294776415e+01,7.699405270e+01,6.751512352e+00,5.645284143e+01,5.869686995e+01,9.789677409e+00,3.313775398e+01,1.962471017e+01,3.295914269e+01,2.684659252e+01,7.656701134e+01,4.290084007e+01,3.214692662e+01,1.254989828e+01,9.259347015e+01,3.478612882e+01,7.237279658e+00,6.116756735e+01,2.856263277e+01,4.682491302e+01,8.850008896e+01,9.730926856e+01,5.566341021e+01,3.835329012e+01,8.128140041e+01,3.386826694e+01,1.802121640e+01,5.398374543e+01,4.329343472e+00,8.110563169e+01,6.923406263e+00,8.636610154e+01,6.645757878e+01,5.133931599e+01,1.937910774e+01,4.734707832e+00,1.450192320e+01,3.063157023e+01,8.189848954e+01,1.715232618e+01,2.704399669e+01,2.620395994e+01,7.730317760e+01
