v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85
5.448551088e+01,6.708480275e+01,1.029801704e+01,6.480318847e+01,9.264385923e+01,9.495091026e+01,3.313826305e+01,9.694930933e+01,5.402147331e+01,9.380460428e-01,3.248465824e+01,7.323927207e+01,6.789972226e+01,7.859457144e+01,7.821649371e+01,6.510532193e+01,5.292694995e+01,7.983632237e+01,4.164519516e+01,2.560944666e+01,7.134727226e+01,4.360699055e+01,6.969210345e+01,3.711010716e+01,9.851676485e+01,8.327029958e+01,5.425691295e+01,6.080455965e+01,5.853862399e+01,6.906948956e+01,5.375785308e+01,6.647659373e+01,4.197705298e+01,4.686950242e+01,7.653023178e+01,5.496500279e+01,9.939966664e+01,3.038188757e+01,4.319700487e+01,6.485048545e+01,5.645764820e+01,6.420685070e+01,9.955094198e+01,1.901764706e+01,5.022359057e+00,5.410452747e+01,8.618613261e+01,4.921558619e+01,8.043495469e+01,7.374062066e+01,9.986294910e+01,4.628598556e+01,4.902016078e-02,6.293018184e+01,4.678093410e+01,5.319114923e+01,6.850425549e+01,6.257914282e+01,6.052749475e+01,6.112807919e+01,1.224720947e+01,7.412527196e+00,8.844801502e+01,6.640945438e+01,8.945989706e+01,2.302542088e+01,7.328639256e+01,1.865859255e+01,9.942959053e+01,5.202312858e+01,7.356337800e+01,7.890058412e+00,4.169000990e+01,6.462390219e+01,4.858240586e+01,7.033817580e+01,1.551745658e+01,5.304008187e+01,6.944838650e+01,4.773319292e+01,8.799962503e+01,5.674416693e+01,8.757655467e+01,6.664929591e+01,1.176824261e+01
5.460359907e+01,6.838515652e+01,9.060571125e+01,5.035044918e+01,9.432042051e+01,9.566451735e+00,5.292073232e+01,3.785560841e+01,1.091551850e+01,8.494319746e+01,8.555739037e+01,4.962989436e+01,1.245971819e+01,6.282357169e+01,9.999346594e+01,1.120082332e+01,5.075745599e+00,7.293766406e+01,5.798746044e+01,4.206141278e+01,7.404434969e+01,3.958857071e+01,2.911734894e+01,6.997794536e+01,4.552229704e+01,2.822143552e+00,5.905807636e+01,8.535056062e+01,5.804119280e+01,9.486245343e+01,9.451603601e+01,1.262985624e+01,9.107259888e+01,6.537524552e+01,5.144594090e+01,8.498074870e+01,9.488346683e+01,7.395070159e+01,9.763976577e+00,2.333568494e+01,9.130402949e+01,3.021730591e+01,7.437085390e+01,4.289970705e+01,1.628427245e+01,3.246278380e+01,3.981502722e+01,2.971308065e+01,5.302885674e+01,7.129919314e+01,8.162082102e+01,4.028051412e+01,8.050318733e+01,2.421588802e+01,2.638920191e+00,8.323584188e+01,1.127988239e+01,6.076391320e+00,5.141693863e+01,3.379370176e+01,9.238912423e+01,4.349559158e+01,8.277223315e+01,1.324255631e+01,7.101871377e+01,5.367769397e-01,1.017703261e+00,5.586564253e+00,9.922763920e+01,7.118219968e+01,2.106282984e+01,2.324625602e+01,3.404452671e+01,3.161703085e+01,2.103321062e+01,3.148295054e+01,4.685989399e+01,6.418074855e+01,3.890246614e+01,5.864834640e+01,2.385858011e+01,3.088082817e+01,1.487154389e+01,2.560030894e+01,5.646773339e+01
2.013150143e+01,1.480765603e+01,1.906292695e+01,4.441510126e+01,1.739016248e+01,1.194043294e+01,9.291473356e+01,1.489909869e+01,2.070608430e+01,1.431954582e+01,4.089812247e+01,5.516631238e+01,1.709566897e+01,3.718214829e+01,8.858471812e+01,1.131146649e+01,4.139143342e+01,7.784710647e+01,5.773915288e+01,9.221334104e+01,1.656113629e+01,7.074197731e+01,8.609726230e+01,9.737274282e+01,2.420867057e+01,7.247060728e+01,9.876747476e+01,1.555898090e+01,3.532359688e+01,7.843034185e+01,1.785757978e+01,9.246109189e+01,2.352052943e+01,2.995108566e-02,1.931485643e+01,2.068546230e+01,9.360420791e+01,9.113835955e+01,6.034989599e+01,2.051000745e+01,6.042366057e+01,1.057454820e+01,7.408211491e+01,3.024042454e+01,8.803059635e+01,1.009458121e+01,7.896430588e+01,2.905088188e+01,9.512932230e+01,6.944221864e+01,3.365304388e+01,9.382560795e+01,4.138768736e+01,4.028638436e+01,1.760289012e+01,8.053643219e+01,7.269703019e+01,5.420877662e+00,5.710471992e+01,7.656144100e+01,6.993552639e+01,9.489761757e+01,4.519036330e+01,5.137577665e+00,3.804880465e+01,3.575602992e+01,2.384888200e+01,7.338926668e+01,3.003281996e+01,7.455146169e+01,2.813514397e+01,2.839152688e+01,8.597306545e+00,1.811613331e+01,4.591619821e+01,9.670537205e+01,3.406076189e+01,8.107134678e+01,7.603929369e+01,7.835758845e+01,9.848751386e+01,6.475061883e+01,1.818063470e+01,7.845141977e+01,5.098033934e+00
9.694396530e+01,9.130463610e+01,6.672107777e+01,9.720771522e+00,4.339855548e+01,8.723010764e+01,4.797668953e+01,7.993441400e+00,1.114825026e+00,8.240698455e+01,4.275651879e+01,8.425702991e+01,1.933729916e+01,9.568221000e+01,2.161255899e+01,9.812830044e+01,9.295215246e+01,3.085482302e+01,6.922397168e+01,9.492707875e+01,5.682446955e+01,8.936908365e+01,2.343034367e+01,7.651030319e+01,2.788895529e+01,8.056351503e+01,1.541322495e+01,7.872075287e+01,4.052039919e+01,3.409622951e+01,4.831038585e+01,2.881334133e+01,7.336166449e+01,2.736522054e+01,9.363143324e+01,3.484116928e+01,3.329337641e+01,2.048432302e+01,2.838187251e+01,8.752306477e+01,7.438599375e+01,2.935348979e+01,2.021275740e+01,7.926996683e+01,8.164865280e+01,8.851216075e+01,4.215581115e+01,2.044233597e+01,3.819798389e+00,5.805500600e+01,9.043797505e+01,6.162607855e+01,4.515596516e+01,7.099700818e+01,5.134682032e+01,4.116094628e+01,6.148190105e+01,9.389169920e+01,6.356617175e+01,3.586098151e+01,9.990910966e+01,6.080835827e+00,4.839083195e+01,4.996542892e+01,6.720479958e+01,6.313740743e+01,9.036671333e+01,7.194623972e+01,9.379974857e+01,9.133236839e+01,7.346020552e+01,1.745659056e+01,4.707431701e+01,9.817508144e+01,6.902804983e+00,2.264369747e+01,3.062214070e+01,2.848860932e+01,5.938852881e+01,8.389997938e+01,6.534000854e+01,8.277005246e+01,1.141238207e+01,6.922980845e+01,7.008748577e+01
4.802626913e+01,6.792281556e+01,6.275141943e+01,3.289603439e+01,7.823778052e+01,9.411071919e+01,2.481011890e+01,8.986955682e+01,6.319242745e+01,1.491290376e+01,3.346034564e+01,5.261387550e+01,1.566433618e+01,2.989457044e+01,5.304274262e+01,5.858883641e+01,1.629650018e+00,1.212770516e+01,3.096372009e+01,5.902105334e+01,6.646673907e+01,6.300219623e+01,6.216563419e+01,8.838286127e+01,9.329238049e+01,9.012040360e+01,6.328575349e+01,4.955742507e+01,1.826320287e+01,5.531401879e+01,9.865051339e+01,8.280912847e+01,9.357916418e+01,7.968981391e+01,3.843493349e+01,1.681963680e+01,4.005398252e+01,4.084092752e+01,4.940178822e+01,3.164935281e+01,2.490026092e+01,4.212634395e+01,3.028566025e+01,8.646054012e+01,6.591439577e+01,6.934786905e+01,7.229621120e+01,3.916792672e+01,1.358306813e+01,2.661118880e+01,3.816051114e+01,4.387286611e+01,9.990381145e+01,4.012564112e+01,5.287170368e+01,8.069996487e+01,3.835626025e+01,9.991629026e+01,9.264367773e+01,8.794116478e+01,9.559117499e+01,8.884822002e+01,1.358708583e+01,8.850538957e+00,1.865086606e+01,7.433959360e+01,4.767266327e+01,6.960876196e+01,7.308190309e+01,1.236391927e+01,3.436283705e+01,6.529144530e+01,2.175676319e+01,6.860598291e+00,3.727952791e+01,2.512019447e+01,6.845306306e+01,5.142764638e+01,6.373438451e+01,5.330434955e+01,9.818557529e+01,2.752831133e+01,3.031476607e+01,4.390509354e+01,2.439245598e+01
7.655800383e+01,5.012500739e+01,1.237473179e+01,2.327732122e+01,6.237790073e+01,5.592209246e+01,7.153858396e+00,1.329075367e+01,7.398314099e+01,1.508901470e+01,7.061254637e+01,9.337329069e+01,3.859787087e+01,3.511651539e+01,2.399006681e+01,9.180884059e+01,9.669738892e+01,3.288280578e+01,5.554775497e+01,6.194520122e+01,6.535534636e+01,3.172673038e+01,6.365460979e+01,3.971789599e+01,7.095646424e+00,2.629043158e+01,8.292265347e+01,2.351018547e+01,1.902043414e+01,1.765864375e+01,2.849980375e+01,2.979074726e+01,9.056413764e+01,9.672678771e+01,4.478665818e+01,7.334056426e+01,7.980060206e+00,9.605084322e+01,7.509731162e+00,5.618330031e+01,6.914162929e+01,5.726918207e+01,1.295216071e+01,3.815283735e+01,2.466852028e+01,8.001509418e+01,4.778617140e+01,8.005746816e+01,1.279516503e+01,1.703359301e+01,4.552765597e+01,4.362259070e+01,8.428808560e+01,3.546115884e+01,1.372187863e+01,3.306111790e+01,4.851631400e+01,5.853014411e+01,1.955736011e+01,1.475011681e+01,2.755110475e+01,2.282246431e+01,7.738628460e+01,4.956602981e+01,7.590627301e+01,6.957214804e+01,6.270271627e+01,8.737405895e+01,8.712575063e+01,1.031763494e+01,4.252910948e-01,1.962175088e+00,9.689899904e+01,9.130555745e+01,1.468165044e+01,4.734593215e+01,1.528640922e+01,9.927838048e+01,4.411794075e+00,6.905678376e+01,8.560958497e+01,4.220646568e+01,1.737027182e+01,5.837159465e+01,8.439343654e+01
4.244482203e+01,7.062200789e+00,8.678889218e+01,6.747289654e+01,8.292619891e+01,2.469395932e+01,7.879892995e+01,2.842975591e+01,5.346035123e+01,4.361591861e+01,1.291669102e+01,3.478790741e+01,2.199070878e+01,9.947649480e+01,7.892211924e+01,9.093067078e+00,3.850476385e+01,3.591664861e+01,7.407549971e+01,4.946195676e+01,9.913922443e+01,6.171917847e+00,9.697102998e+01,8.439942446e+01,6.491369741e+01,9.593228467e+01,5.576808999e+01,4.330632039e+01,6.577953866e+01,1.437032101e+01,9.376880466e+01,9.899742888e+01,5.962321299e+01,2.943702598e+01,6.169446271e+01,2.537411785e+01,2.971615429e+01,2.062563690e+01,6.960346082e+01,9.928030232e+01,7.118052224e+01,5.126499084e+01,8.714325168e+01,8.377260909e+01,5.491590996e+01,4.207027216e+01,8.452163170e+01,9.786125788e+01,7.923554994e+01,7.485110662e+01,7.174328506e+01,9.503235814e+01,2.191195228e+01,7.067267493e+01,2.839531719e+01,9.452345634e+01,1.970604141e+01,1.397462608e+01,9.155267636e+01,3.521058061e+01,2.484686990e+01,5.461998964e+01,9.170644149e+01,3.807304989e+01,8.575746190e+01,2.444154495e+01,2.734795739e+01,7.181349651e+01,4.940084058e+01,8.043493083e+01,1.551729674e+01,2.062981260e+01,3.744014862e+01,2.483967984e+01,1.388847759e+01,9.699507068e+00,6.475201426e+01,4.029476762e+01,5.673456886e+00,2.835908120e+01,3.099815972e+01,5.456277641e+01,2.193981384e+01,4.075800246e+01,5.442864880e+01
2.089207330e+01,4.138638303e+01,4.881949715e+01,5.390413118e+00,9.703985231e+01,7.502936347e+01,5.995220891e+01,5.906897610e+01,9.237982819e+01,2.991835711e+01,3.477212055e+01,8.867836214e+01,5.529391144e+01,6.404263460e+01,6.072255372e+01,1.909230526e+01,6.184640403e+01,5.877311116e+00,9.894684372e+00,1.034961828e+01,1.590225860e+01,5.972801336e+01,7.079926322e+01,2.280529833e+01,7.431981806e+01,7.576192421e+01,7.213057723e+01,7.684891165e+01,6.467709567e+01,6.346814083e+01,3.409427453e+01,6.106381838e+01,1.240748747e+01,4.821793710e+01,6.434092705e+01,2.982087970e+01,8.251866815e+00,1.109116819e+01,2.225092696e+01,3.761720672e+01,5.964774044e+01,7.198385235e+01,8.889455240e+01,9.501108006e+01,5.722368350e+01,5.813716303e+00,8.401053442e+01,8.903323004e+01,4.377214962e+01,4.240645845e+01,4.041481888e+01,9.522642041e+01,3.485927443e+01,4.175949890e+01,6.627468692e+01,6.695141242e+01,8.756889820e+01,5.741725051e+00,8.677108240e+01,6.859603773e+01,1.558055163e+01,5.878443494e+00,8.337465855e+01,7.489596643e+01,2.132667879e+01,8.852120862e+00,4.305931234e+01,5.323794714e+01,3.501046585e+01,7.585703299e+01,1.287944205e+01,2.624504050e+01,5.245960873e+01,7.858007504e+01,2.383468840e+01,6.657322651e+01,8.754821658e+01,6.050494802e+01,8.063896969e+01,2.311463168e+01,7.064385897e+01,9.129015467e+01,1.139630874e+01,6.108957754e+01,2.169558636e+01
6.038245130e+01,7.777795076e+01,1.613146893e+01,8.434681247e+01,6.781292495e+01,4.163940568e+01,7.208558488e+01,4.088542791e+01,3.702831538e+01,9.095360136e+01,7.103958827e+01,2.420939405e+01,4.088933824e+01,7.154244056e+01,8.740990522e+01,3.957123529e+01,9.630561185e+01,2.311061948e+01,2.583157200e+01,6.408749283e-01,2.166785308e+01,6.599770882e+01,7.020892867e+01,2.976052617e+00,5.082010959e+01,1.380198692e+01,5.651342581e+01,5.164063966e+01,2.148599784e+01,9.652633578e+01,7.938293016e+01,2.321281577e+01,6.053327202e-01,1.798795196e+01,2.686821153e+01,9.789209522e+01,5.212431998e+01,7.522049496e+01,5.233360145e+01,8.518951137e+01,3.250641583e+01,2.706868960e+01,9.363513415e+00,4.173992027e+01,6.908451359e+01,4.671805088e+01,5.262676172e+01,4.520131304e+01,2.168479101e+01,1.143049175e-01,6.877216879e+01,4.565297511e+01,9.251262037e+01,6.071176501e+01,6.948632669e+01,1.586443612e+01,7.420964185e+01,4.186451047e+01,5.697584560e+01,9.163514792e+00,2.320723419e+01,6.565441203e+00,8.943995956e+01,6.228694810e+01,1.611808105e+01,6.779944280e+01,9.018849888e+00,7.203860864e+01,8.681347784e+01,4.057929661e+01,4.355196145e+01,2.916970833e+01,9.124990346e+01,9.342668877e+01,2.500733893e+01,2.901709195e+01,5.422326609e+01,4.633371499e+01,1.568499783e+01,1.559656521e+01,2.099899826e+01,6.819791575e+01,8.003427353e+01,6.845477281e+01,4.035716315e+01
6.862307388e+01,5.928333750e+01,9.514748544e+01,6.333979394e+01,7.533810139e+01,7.405438143e+01,9.995918923e+01,2.913369389e+01,4.426119133e+01,8.560040978e+01,6.999002714e+01,1.845250534e+01,8.376308411e+01,4.785996614e+00,7.185100909e+01,2.819302392e+01,4.985904308e-01,7.493063695e+01,2.894950802e+01,3.415478241e+01,3.079872140e+01,4.448547772e+00,5.926359136e+00,9.955597511e+01,1.998833084e+01,9.343391567e+01,6.597844200e+01,2.878380922e+01,1.669627581e+01,6.172675027e+01,5.208108611e+00,3.619669848e+01,8.903411650e+01,9.854422658e+01,7.529158257e+01,3.921299770e+01,1.539312969e+01,7.430622354e+01,9.514268884e+01,7.037133635e+01,8.588923269e+01,8.062914716e+01,2.014061814e+00,3.229361075e+01,6.013453536e+01,6.799498106e+01,8.132497703e+01,5.795673797e+01,6.251868140e+01,6.282586115e+01,1.428502917e+01,7.331801357e+01,7.243425515e+01,2.497962320e+01,2.908762599e+00,3.463541562e+01,1.224646074e+01,9.158973917e+01,2.688376199e+01,8.288935696e+00,3.613959709e+01,8.232788247e+01,4.158682684e+01,9.455022930e+01,4.044790689e+01,1.777864864e+01,9.259089860e+00,2.449534641e+01,8.222538702e+01,7.890400344e+01,1.375531882e+00,5.894065123e+01,5.332587331e+01,5.426678189e+01,6.596327259e+00,7.714402051e+01,8.087730931e+01,3.612004848e+01,9.561496568e+01,3.858666016e+01,4.271800133e+00,4.696326894e+01,9.303898100e+01,1.144831984e+01,4.388371195e+01
4.881058639e+01,2.130279201e+01,8.636570070e+01,2.306289393e+01,1.255092200e+01,2.491604711e+01,4.957747477e+01,2.864229089e+01,3.370350045e+01,3.866557149e+01,9.395271850e+01,5.362507661e+01,7.594922210e+01,9.304721677e+00,6.988011738e+01,1.996793689e+01,9.770974854e+00,6.874429332e+01,2.538332954e+01,3.083484726e+01,2.257276784e+01,9.451066114e+01,9.054513007e+01,5.843109164e+01,1.561324762e+00,4.756346519e+01,4.044149932e+01,9.862606163e+01,8.563256653e+01,1.341316371e+01,8.944441922e+01,5.840670578e+01,5.008169911e+01,4.918428554e+01,2.418488421e+01,4.149916386e+00,4.400112465e+01,4.564929295e+00,8.026509248e+01,7.069579292e+01,5.695292114e+01,1.736291940e+01,9.685182077e+01,7.420180473e+01,3.052663893e+01,7.402589663e+01,3.819390510e+01,1.775173920e+01,7.563902180e+00,2.226690551e+00,6.471515991e+01,1.842749757e+01,8.630033599e+01,2.053577098e+01,9.319334136e+00,3.995671744e+01,7.887094825e+01,5.120539540e+01,8.143805259e+01,2.144499001e+00,3.948246532e+00,4.059421275e+01,7.702252679e+01,6.136066671e+01,3.823378918e+01,5.083912054e+01,5.086784334e+01,1.762859733e+01,4.962547156e+01,3.978669347e+01,9.702479424e+01,1.537814939e+01,4.203508633e+01,9.548792305e+01,8.961772266e+01,4.918927286e+01,9.000502923e+01,3.324710234e+01,4.688787376e+01,9.380521621e+01,1.378718594e+01,7.103712728e+01,8.190076125e+01,1.403003642e+00,9.591662499e+01
5.250210470e+01,4.177221446e+01,9.151543936e+01,8.898503628e+01,6.013112865e+01,8.568711860e+01,5.952837339e+00,9.251228860e+01,7.142923473e+01,2.050170102e+01,3.248448681e+00,3.784119413e+00,4.253643756e+01,3.954384327e+00,3.982410388e+01,5.296719866e+01,6.054021717e+01,4.513749485e+01,4.932284581e+01,5.522913742e+01,6.818909388e+01,3.780231344e+01,7.712246168e+01,8.047166106e+01,7.283304874e+01,4.119319640e+01,3.983566981e+01,2.209069119e+01,5.124636912e+01,8.044114508e+01,7.824000235e+01,9.180268770e+00,7.677378681e+01,8.651766041e+01,4.445689151e+00,5.152411073e+01,5.345008437e+01,5.959008540e+01,3.077209050e+01,5.588874824e+01,2.423209349e+01,6.008550735e+01,1.113631454e+01,2.204224545e+01,5.359406574e+01,1.141325790e+01,2.666692802e+01,4.934462026e+01,3.069699090e+01,7.167849874e+01,7.642076562e+01,3.638736900e+01,9.194060219e+01,6.623381199e+01,6.501384498e+01,7.308112245e+01,2.430395122e+01,8.910143388e+01,1.375914930e+01,5.998839362e+01,8.627857274e+01,5.244642689e+00,3.031625244e+01,6.154835292e+00,9.788802805e+01,1.995206256e+01,1.730127296e+01,2.873009423e+01,2.674576326e+01,8.967101325e+01,1.813422030e+01,6.428693191e+00,3.768021429e+01,4.640757407e+01,2.854764306e+01,8.320624549e+00,7.134333316e+01,2.381478073e+01,8.622696429e+00,1.154084691e+01,6.379933640e+01,6.359377560e+01,7.459865758e+01,9.978491643e+01,4.558183733e+01
4.626092290e+01,4.185571592e+01,1.585363387e+01,7.207756989e+01,9.251457211e+01,7.916746290e+01,4.435525653e+01,7.915892871e+01,8.452375543e+01,6.366082697e+00,1.420266318e+01,9.394787741e+01,6.602682542e+01,4.623794517e+01,4.917505792e+00,5.954130261e+01,5.636887032e+00,3.315004473e+01,9.903975341e+01,3.168680152e+01,9.902974405e+01,1.204788927e-01,7.244073155e+01,5.455889563e+01,1.060165669e+01,1.156803158e+01,8.286298941e+01,4.692598659e+01,8.447317931e+01,4.903756275e+01,9.583950270e+01,9.556534296e+01,9.993092777e+01,5.119171399e+01,8.066626402e+01,3.733405601e+00,8.263930825e+01,7.054085254e+01,6.343249956e+01,4.405346438e+01,5.488577644e+01,4.929489006e+01,5.475378131e+01,6.099106908e+01,4.455515441e+00,7.697492933e+01,8.540330884e+01,4.156763210e+01,4.346502822e+01,4.303521949e+01,5.439307807e+01,2.538422384e+01,2.519012116e+01,7.332938692e+00,1.283277805e+01,8.529240922e+01,7.414340195e+01,8.595313276e-01,1.801640221e+01,3.695724675e+01,3.512510107e+01,4.264217174e+00,4.524354597e+01,7.008264372e+01,1.636682213e+01,6.758788125e+01,3.193749809e+01,5.118854375e+01,3.477238838e+01,8.422183223e+01,1.860874876e+01,6.028593799e+01,9.413745133e+01,8.465947954e+01,3.080139013e+01,8.783700371e+01,7.834267532e-01,6.589806021e+01,5.344190729e+01,4.950462450e+01,9.380744456e+00,7.633517626e+01,3.422064108e+01,9.219748666e+00,3.413449142e+01
9.673220142e-01,8.800904929e+01,6.469336714e+01,7.135280516e+01,5.338394454e+01,8.620368077e+00,8.967253634e+01,5.271028534e+01,9.560753314e+00,4.540352893e+01,4.735418858e+01,3.972165508e+00,1.953467542e+01,6.047006985e+01,5.203006847e+01,4.154605015e+01,8.505384303e+01,3.871992946e+01,2.837927093e+01,5.140525096e+01,4.494412915e+01,4.955174164e+01,6.252498284e+00,7.315468073e+00,7.090700872e+01,8.612618824e+01,9.861165403e+01,5.448454094e+01,7.311432091e+01,2.654375391e+01,9.763616262e+00,6.444051535e+01,1.397355588e+01,8.384882778e+01,8.881804716e+01,1.998242114e-01,5.513875116e+01,5.464243828e+00,5.498827933e+01,9.221393517e+01,1.467865396e+01,9.554839498e+01,1.479684901e+01,1.342710057e+01,6.523259048e+01,4.971603432e+01,8.482888353e+01,7.338011895e+01,8.799881903e+01,3.734337512e+01,8.131841277e+01,5.719988855e+01,7.633112191e+01,1.836707154e+01,4.408530124e+01,7.107782695e+01,8.016876803e+01,5.925566832e+01,8.870576889e+01,1.126969405e+01,2.500619274e+01,1.626473220e+01,9.923535368e+01,4.193551562e+01,5.081238521e+01,9.072660732e+01,2.570821630e+01,7.532285725e+01,6.374457165e+01,8.015159230e+01,7.789145350e+01,9.053020379e+01,5.955341255e+01,6.220050727e+01,3.136121628e+01,8.652515475e+01,6.054666820e+01,5.264952418e+00,7.167280739e+01,3.282247164e+01,9.480524268e+01,6.232334827e+01,4.633267240e+01,2.131961204e+01,5.570540465e+01
1.875936801e+01,8.493342146e+00,7.678341825e+01,8.528298826e+00,3.074711965e+01,1.487402072e+01,5.478749706e+01,3.212536755e+01,6.519539097e+01,1.009995460e+01,3.800788936e+01,3.182596739e+01,3.810795489e+01,2.195489953e+01,5.073950954e+00,2.740702128e+01,3.531338375e+01,9.848720010e+01,2.519113248e+01,6.018657738e+01,7.606550109e+01,1.198692727e+01,9.209201586e+01,5.191432844e+01,6.431119868e+01,7.759523900e+01,7.664975894e+01,8.400902140e+01,6.479758066e+01,5.435555345e+01,2.891185232e+01,5.827610042e+01,8.206290370e+01,1.850021287e+01,6.894433614e+00,4.671476177e+01,2.759191955e+01,6.129686271e+01,1.221442048e+01,1.767454804e+01,7.772464964e+01,7.214175583e+01,8.681552509e+01,5.581929139e+01,4.534721822e+01,4.290427658e+01,3.741331354e+01,1.206324923e+01,1.869589514e+01,1.844428064e+01,1.463818975e+01,8.258639993e+01,8.431079821e-01,5.977801368e+01,2.203642820e+01,1.195788235e+01,3.537554960e+01,3.026347843e-01,7.789657489e+01,3.410505040e+01,1.211767522e+01,9.254189764e+01,8.050415407e+01,6.614180585e+01,6.834758174e+00,6.794446535e+01,8.539744354e+01,9.655766180e+01,8.067675092e+01,9.339594855e+01,6.186229875e+01,2.538412109e+01,8.053738046e+01,9.791219965e+01,2.217951287e+01,5.398555349e+01,5.408298829e+01,9.747277202e+01,7.008244379e+01,9.738549097e+01,9.743328142e+01,7.762619490e+01,3.392355628e+01,4.333762276e+01,5.825836158e+01
2.452670605e+01,2.821456876e+01,5.680303125e+01,6.136775143e+01,5.152455858e+01,9.231868938e+01,2.449866899e+01,4.077527237e+01,3.647832239e+01,9.812542222e+01,9.843258926e+01,7.190439973e+01,7.062520546e+01,5.089147724e+01,3.438917046e+01,5.191585218e+01,6.348090284e+01,5.491592936e+01,8.195423922e+01,9.928792752e+01,5.440833376e+01,4.152985830e+01,2.111221789e+01,9.708957247e+01,8.680154421e+01,8.890206319e+01,9.303677952e+01,4.746043793e+01,6.033387495e+01,7.760635315e+01,4.397642146e+01,6.070055043e+01,4.066259063e+01,2.080704303e+00,5.032641252e+01,9.210107140e+00,8.719848031e+00,7.560993311e+00,5.029335105e+01,1.416580052e+01,3.444559163e+00,4.023149306e+01,7.116147348e+01,7.587393781e+01,6.159644542e+01,6.409889678e+01,4.449340884e+01,5.588767398e+01,4.229650197e+01,9.852575358e+00,2.103907644e+01,6.896988169e+01,2.626580930e+01,9.240352250e+01,7.012872254e+01,5.267247608e+01,1.081792785e+01,1.093065939e+00,9.124382128e+01,8.356579908e+01,2.273829641e+01,8.136004696e+01,8.176224646e+01,9.063294505e+01,8.303795716e+01,5.267797502e+01,3.305705482e+01,5.680904462e+01,4.479159926e+01,6.298021576e+01,3.215282892e+01,2.081782908e+01,8.028018727e+01,9.980858861e+01,9.615152726e+01,4.154491595e+01,4.056499572e+01,4.734713110e+01,5.169873881e+01,7.891060225e+01,6.186152469e+01,7.122220511e+01,7.026697212e+01,5.402156771e+01,4.744555846e+01
6.163561432e+01,9.448241218e+01,9.412855418e+01,5.937128006e+01,4.702113526e+01,5.748162760e+01,9.793449853e+01,8.010416986e+00,2.402926409e+01,1.763715450e+01,9.519950911e+01,4.774499222e+01,4.843209354e+01,1.998886377e+01,8.686889721e+01,5.843471109e+01,5.096415420e+01,3.408414819e+01,7.639375994e+01,6.682844916e+01,4.101310945e+01,5.543600421e+01,2.289956651e+01,1.846979269e+01,1.094954949e+01,2.437624912e+01,2.563143345e+01,2.006071236e+01,4.191140827e+01,6.596984706e+01,4.273968508e+01,2.740382388e+01,9.558492029e+01,8.619244446e+01,1.917013403e+01,7.647483345e+01,6.043501868e+01,2.889917992e+01,2.021565364e+01,4.954121861e+01,3.705708443e+01,7.538352865e+01,5.651881316e+01,8.847994293e+01,4.192953348e+01,6.876281611e+01,2.037306538e+01,8.367290775e+01,9.408301378e+01,1.321037747e+01,1.882098411e+01,6.178934721e+01,8.451426609e+01,7.955150487e+01,6.691419237e+00,2.289212886e+01,4.688812575e+01,8.787719646e+00,8.206035579e+01,8.395393256e+01,5.835620205e+01,2.177023520e+01,3.539759077e+01,2.226623862e+01,9.962788484e+01,5.390962969e+00,1.411097379e+01,4.043800216e+00,7.751487649e+01,5.216058970e+01,6.121121440e+01,1.730131142e+01,1.227685205e+01,4.560877841e+01,3.488781393e+01,4.217302709e+01,7.850486722e+01,8.601123956e+01,9.318405257e+01,8.782888987e+01,9.394284205e+01,8.768625688e+01,9.516957966e+01,8.839689092e+01,4.587717660e+01
