v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14
4.563916779e+00,4.151162363e+01,7.375203460e+01,9.767760308e+01,8.934454959e+01,6.341498359e+01,2.070831160e+01,1.117699053e+01,7.830159235e+01,5.448375325e+01,8.517077621e+01,7.629083812e+01,3.520666476e+00,5.590311197e+00
6.908489001e+01,6.159318246e+01,9.726633538e+01,7.132525461e-01,3.016479946e+01,6.155197495e+01,2.330616713e+01,2.759505575e+01,3.327303349e+01,8.061432446e+01,9.332165320e+01,3.666400091e+01,2.470123599e+01,2.411426116e+01
6.112388966e+01,7.699652077e+01,4.550732865e+01,5.018363341e+01,4.709689436e+01,2.605844495e+01,8.016633795e+01,3.405648637e+01,2.341949901e+01,2.035428052e+00,9.594033527e+01,4.947605681e+01,8.293167477e+01,5.426822477e-01
7.951285546e+01,7.465685799e+01,6.091902390e+01,1.882543316e+01,2.356085543e+01,4.788778950e+01,4.529151843e+01,6.112255659e+01,2.173637929e+01,9.330396102e+01,9.862303819e+01,6.416518260e+01,7.231106776e+01,4.122311520e+01
5.784654879e+01,9.394476704e+00,1.201865971e+00,9.567672224e+01,6.031377135e+00,3.602498114e+01,6.094992683e+01,9.798050231e+01,2.873971021e+01,3.440483977e+01,7.895741674e+01,1.863892539e+01,7.819342215e+01,2.077425737e+01
4.810737559e+01,6.084051911e+01,6.235092156e+01,2.338763504e+01,5.675708159e+01,1.089290376e+01,7.157292104e+01,8.072741985e+01,2.219765878e+01,7.104271546e+01,5.070312981e+01,9.229325430e+01,2.703717254e+01,1.317426188e+01
2.057305869e+01,3.208213980e+01,1.843265895e+01,2.750463867e+01,1.432738525e+00,9.909905292e+01,2.379545831e+01,6.998157878e+00,9.530226222e+00,7.668716922e+01,5.824337984e+00,8.317657089e+01,4.894882134e+01,3.904434695e+00
1.192102906e+01,3.739840927e+01,9.416344736e+01,5.560271236e+01,9.915260751e+01,7.789443130e+01,1.477653521e+01,6.257436904e+00,5.922526357e+00,6.036533191e+01,8.164070365e+01,7.045715210e+01,5.383517378e+01,2.271906557e+01
8.483169244e+01,2.790921278e+01,8.226627872e+01,7.589111739e+01,1.259455250e+01,2.974095370e+01,3.429923934e+01,7.231479871e+01,9.234951754e+01,2.963230844e+01,3.921199798e+01,9.310381668e+00,8.329167020e+01,5.280195429e+01
6.582774862e+01,9.030371344e+01,2.455228587e+00,7.083211215e+01,4.473276492e+01,3.811799395e+00,9.161270288e+00,5.475253901e+01,7.929010763e+01,6.786908845e+01,2.248712123e+01,3.693712346e+01,4.037883108e+01,1.402532818e+01
5.258138108e+00,2.116182269e+01,5.628803988e+01,1.672179466e+00,5.137716747e+01,6.230620920e+01,8.496036034e+01,4.703295724e+01,5.057300713e+00,7.633149335e+01,3.453829731e+01,8.990441642e+01,1.828771481e+01,8.940895390e+00
6.537726172e+01,8.432576594e+01,1.098409361e+01,1.173853230e+01,1.723701230e+01,3.920867860e+01,8.871431934e+01,8.470344138e+01,4.168237351e-01,1.451862924e+01,7.439374041e+01,4.052890898e+01,4.063050523e+00,3.639333867e+01
4.188313627e+01,9.525104994e+01,7.738852051e+01,8.003988033e+01,1.569832545e+01,9.076114159e+00,2.178912897e+01,5.211961632e+01,9.723990205e+01,3.370552655e+01,2.716478304e+01,3.730718053e+01,9.588380319e+01,3.268671184e+01
4.326200007e+01,8.127868186e+01,2.020983250e+01,9.629111787e+01,1.649110421e+01,2.713433156e+01,4.011481502e+01,7.691748821e+01,3.096740457e+01,6.379394699e+01,8.623049277e+01,5.399897482e-01,1.749930943e+01,7.998025810e+01
5.856340728e+00,2.945375435e+01,1.630971018e+01,5.804566289e+01,1.653265271e+01,8.631013236e+01,7.723395537e+01,8.776987327e+01,1.346288952e+01,4.020797023e+01,5.131983185e+01,6.668562258e+01,3.970872294e+01,5.848235637e+01
7.152115366e+01,6.983903262e+01,9.936503137e+01,3.260426048e+01,2.681315901e+01,9.641847436e+01,1.352157152e+01,3.817038346e+01,9.824814111e+01,3.853180479e+01,1.511803190e+01,3.045750954e+01,8.579707689e+01,1.591608547e+00
4.755694881e+01,5.759179797e+01,8.999790338e+01,4.606662652e+01,2.381742349e+01,5.005186008e+01,2.234244973e+01,3.640607665e+01,2.785941951e+01,9.373618631e+01,3.028670910e+01,4.733507667e+01,6.119998890e+01,8.487940803e+00
4.538968219e+01,8.373550408e+01,8.759706698e+01,2.259479136e+01,5.617057141e+01,9.899039176e+01,6.440911904e+01,5.517257480e+01,3.040133665e+01,1.213678810e+01,2.459111129e+01,3.337732506e+01,5.614056311e+01,9.649527068e+01
8.128595426e+01,1.921521081e+01,9.429801378e+01,8.745995058e+01,4.809848458e+01,4.268947851e+01,4.440010244e+01,3.842206820e+01,6.897187664e+01,1.003138072e+01,3.827687816e+00,1.191288507e+01,8.628016895e+00,5.267150558e+01
1.632037698e+01,4.531261581e+01,5.784435204e+01,5.229635555e+01,1.773860432e+00,5.247337544e+01,8.787429868e+01,8.086137597e-01,8.589713888e+01,7.891347519e+01,2.851231594e+01,7.206184978e+01,4.585513691e+01,1.935516716e+01
4.268826421e+00,8.260091467e+01,2.414240930e+01,9.264833716e+01,1.194639156e+01,6.210280227e+01,8.523104759e+01,1.013440370e+01,4.248638641e+01,8.975217611e+01,4.282741887e+01,3.645150223e+00,9.924122437e+01,2.125920622e+01
1.730671726e+01,1.859384470e+00,5.178082088e+01,8.131553330e+01,9.591764959e+01,5.721827227e+01,5.087351774e+01,8.606650898e+01,2.801685933e+01,1.622283252e+00,7.069010303e+01,4.494046023e+01,6.331476364e+01,4.829736591e+01
2.198627516e+01,3.691454063e+01,6.836906427e+01,3.589697827e+01,7.483130396e+01,9.284312379e+01,8.993259445e+01,7.441103780e+01,4.380212330e+01,7.534076828e+01,1.624548318e+01,6.425317636e+01,8.947642686e+01,9.578632462e+01
4.886858925e+01,3.964520318e+01,8.396656834e+01,9.083600810e+01,7.538589584e+01,1.522908155e+01,9.178629736e+01,1.855144616e+01,7.633914612e+01,8.126290692e+01,3.425059414e+01,1.499952577e+01,7.386808894e+01,6.464573834e+01
9.931997454e+01,4.391218419e+01,4.673070668e+01,2.223000451e+01,9.640782124e+01,8.639429775e+00,4.078532719e+01,7.391524191e+00,6.137592101e+01,7.495671010e+01,7.827080691e+01,5.962471411e+01,6.865421732e+01,2.871026632e+01
1.845925400e+01,6.208092011e+01,8.985456495e+00,7.930857006e+01,3.831123810e+01,1.352903535e+01,3.262828607e+01,8.317102047e+01,9.765823201e+00,2.952472728e+01,8.868315988e+01,9.803643428e+01,4.849743509e+01,6.174633860e+01
5.085887063e+01,9.327725621e+01,3.981932263e+01,5.821445444e-01,3.485206395e+01,8.179789661e+01,2.029188023e+01,5.310656696e+01,1.602670076e+01,6.224493159e+01,6.062005487e+01,3.426188497e+01,4.825564048e+01,1.908087668e+01
2.532918012e+01,8.972245155e+01,4.941538940e+01,7.536102527e+01,5.813976253e+01,5.811871994e+01,5.980924056e+01,7.284428711e+01,3.660714590e+01,3.481299051e+01,3.719429302e+01,9.996673076e+01,6.298960326e+01,7.964451547e+01
6.044017987e+01,9.108187825e+01,1.955877520e+00,7.502236867e+01,3.547148959e+01,4.736584822e+01,2.007035983e+01,2.970201364e+01,2.398327779e+01,3.019312233e+01,5.943793439e+01,6.522205327e+00,2.868710973e+01,2.892332896e+01
2.326527890e+01,8.210085386e+01,5.044344081e+01,1.279716909e+01,9.428325799e+01,6.514416153e+01,4.827333318e+01,9.951088541e+01,5.363178288e+01,6.067597783e+01,7.024579558e+01,1.543783493e+01,4.085152740e+01,9.167048944e+01
4.603950449e+01,7.443583872e+01,6.618338936e+01,7.990182278e+01,9.357842029e+01,7.312301758e+01,6.206012452e+01,2.191117495e+01,8.264742132e+01,3.087525628e+01,2.722528149e+01,9.259865342e+01,6.904373091e+01,7.618199784e+01
4.820776086e+01,6.016298615e+01,8.047081867e+01,8.440623370e+01,6.150505218e+01,2.399000661e+01,9.986352595e+01,5.544800483e+01,2.574160636e+01,4.709169312e+01,2.154519582e+01,5.524909399e+01,9.511751939e+01,3.082916589e+01
1.431824131e+00,1.744060976e+01,7.609659668e+01,9.412259621e+01,3.780751263e+01,5.318839115e+01,4.038528164e+01,2.043063632e+01,2.010926090e+01,5.224705750e+01,9.117597698e-01,3.680095931e+01,7.405444937e+00,2.979599737e+00
8.477649220e+01,7.533109365e+01,3.113977899e+01,9.948319516e+01,9.047829788e+01,5.824144953e+01,6.174789171e+01,5.204003068e+01,9.902267884e+01,9.027908439e+01,1.910319722e+01,3.430274314e-01,6.835511492e+01,2.618723999e+01
5.679242988e+01,1.300773415e+01,8.055402513e+01,4.615804535e+01,6.687063118e+01,7.965572057e+01,2.039435604e+01,3.193797299e+01,8.963244109e+01,7.746179860e+01,6.008869570e+01,9.828723261e+01,9.258066400e+01,8.153739356e+01
8.729241288e+01,6.380289377e+01,7.360828503e+01,7.254292436e+01,5.017606198e+01,3.978476192e+01,6.997213016e+01,6.914766909e+01,6.416323009e+01,8.461680433e+01,5.488195520e+01,8.647409078e+01,5.332082277e+01,9.107854210e+01
2.736980337e+01,8.244652483e+00,3.834845672e+01,6.826447191e+01,7.567033464e+00,2.248822909e+01,5.390969022e+01,5.316565682e+00,7.375111389e+01,4.366957921e+01,6.855072536e+01,2.039834110e+01,3.823271449e+01,4.878110627e+01
8.887686675e+01,9.081512890e+01,1.167243730e+01,5.058129916e+01,5.870239916e+01,7.507745059e+01,2.906841391e+01,5.399557056e+01,9.319998696e+01,2.126049213e+01,6.215302056e+01,9.064040320e+01,9.646114014e+01,9.803510945e+00
6.854907649e+01,6.661969715e+01,5.675850218e+01,5.432380314e+01,2.722406162e+01,7.518791181e+01,5.922003464e+01,1.479545260e+01,4.110114464e+01,5.265867152e+01,4.930293073e+01,4.032770094e+01,1.269917655e+00,9.076906729e+01
6.976632152e+01,6.403178610e+01,6.919285884e+01,9.782974853e+01,5.909077377e+01,5.403741813e+00,8.956679272e+01,3.126776978e+01,8.544052721e+00,1.390989684e+01,5.898279200e+01,6.224161187e+01,6.351413044e+01,2.461588025e+01
1.256764559e+01,7.133047501e+01,4.964986621e+00,9.588159121e+01,9.654390144e+00,7.755020129e+01,6.113162607e+01,9.899869821e+01,7.727307575e+01,2.391126063e+01,7.577490627e+00,8.976230572e+01,1.750946117e+01,6.955215862e+01
9.871011138e+01,8.425632284e+00,6.395495111e+01,8.487892698e+01,7.517511582e+01,4.174214781e+01,2.676031018e+01,9.029659585e+01,3.684778576e+01,3.051454374e+01,7.408331409e+01,8.447650352e+01,8.813487774e+01,1.838834539e+01
6.213366712e+01,9.688980002e+01,7.487513886e+00,6.086176252e+01,5.178700507e+01,4.430137237e+01,6.878975729e+01,4.943717222e+01,2.862838532e+01,3.223838904e+01,4.256179284e+01,2.965435389e+01,6.819572187e+01,2.329910219e+01
8.514784105e+01,5.275000427e+01,8.682761574e+00,1.103381226e+01,8.067873312e+01,4.966873350e+01,4.847616211e+01,7.267820343e+01,4.729199999e+01,1.678603095e+01,9.739324037e+01,6.392472352e+01,2.544730256e+01,4.463519528e+01
3.110343720e+01,8.365356433e+01,9.976097520e+01,8.969808464e+01,6.864613909e+01,9.409186348e+01,2.635453714e+01,1.491629328e+01,7.028364947e+01,3.388250702e+01,9.130560292e+01,2.586488274e+01,5.432067734e+01,4.166468152e+01
7.790917693e+01,3.167955829e+01,4.591525110e+01,3.386195395e+01,8.041653652e+01,9.345946629e+01,1.093487287e+01,3.633100122e+01,9.458708803e+01,8.790264076e+01,9.228875954e+01,3.300476723e+01,1.722766514e+01,7.111811463e+01
9.734459159e+01,5.840841334e+01,6.470085911e+01,8.062175275e+01,4.210302038e+01,3.694946714e+01,4.065909201e+01,5.595796329e+01,9.801752456e+01,5.672426963e+01,4.805715508e+01,1.073529893e+01,8.644086373e+01,8.018066891e+01
4.230587934e+01,6.780910367e+01,4.801634147e+01,1.521521467e+01,4.788063953e+01,4.338456530e+01,8.825408418e+01,2.386164986e+01,7.013658214e+01,1.505729708e+01,5.792536219e+01,3.286915012e+01,6.012984607e+01,8.490324385e+01
5.185681981e+01,8.774272042e+01,8.007094092e+01,6.220884788e+01,6.012029721e+01,6.177042777e+00,9.994050477e+01,7.061501704e-02,3.281480815e+01,3.982628142e+00,7.127368480e+01,1.086289428e+01,3.192374877e+01,6.597506019e+01
2.278292753e+01,3.360392009e+01,4.569246747e+01,6.707680079e+00,3.932794175e+01,9.369569484e+01,4.938995394e+01,2.132787033e+00,1.143594338e+01,8.648189825e+01,2.519293011e+01,8.893641024e+01,9.604364952e+01,9.189325425e+01
5.903770717e+01,5.389908813e+00,8.698511031e+01,5.794277350e+01,4.884367459e+01,8.323810616e+01,2.847611630e+01,1.752895381e+01,8.395461969e+01,3.733029767e+01,3.635658388e+01,7.658504288e+01,6.471492363e+01,3.684015020e+01
4.971189430e+01,5.033643305e+01,7.454345843e+01,9.953001156e+01,6.388083993e+01,4.034103842e+01,8.143047822e+01,3.498316143e+01,7.398944925e+01,4.263323764e+00,7.516940229e+01,8.464694648e+01,7.201981523e+01,2.868809324e+01
6.650145662e+01,2.458503836e-01,1.180725977e+01,5.586409461e+01,4.492862105e+01,8.617110402e+01,4.510673622e+01,1.127211072e+01,1.834263498e+01,2.633603583e+01,1.568697024e+01,6.874260173e+01,6.058875412e+01,6.782934497e+01
7.527782426e+01,9.157263157e+01,6.847481713e+01,1.807034308e+01,9.945292747e+01,5.362064589e+01,1.891115308e+01,4.307478966e+01,4.131591110e+01,3.147516812e+01,9.811422096e+01,8.504534551e+01,3.283728020e+01,4.224822796e+01
8.603249948e+01,6.360326909e+01,6.417035401e+01,5.592439146e+01,3.073165148e+01,6.092078355e+01,8.572526238e+01,1.669959608e+01,7.432646439e+01,9.523471468e+01,7.734052239e+01,4.571187434e+01,7.400363006e+01,1.075619181e+01
1.236765949e+01,3.463113853e+01,5.651477771e+01,9.571398291e+01,7.577536690e+01,3.713935366e+01,2.865380352e+01,8.335204583e+01,6.498900452e+01,2.033687259e+01,6.774429916e+01,7.187858707e+01,8.756151575e+01,8.924537023e+01
6.627548361e+01,4.913863508e+01,7.339611709e+01,4.980921121e+01,9.821684322e+00,5.084182412e+01,6.357891798e+01,3.259753774e+01,4.789634782e+01,5.811791710e+01,5.287724972e+01,8.271710891e+01,1.982044047e+01,8.662277657e+01
9.131130910e+01,6.641811435e+01,7.147167281e+01,2.587022299e+01,2.255165865e+01,4.329077464e+01,5.631781951e+01,6.779671928e+01,5.618528117e+01,9.277882673e+01,3.484366780e-01,1.505079422e+01,6.134800442e+01,9.195497958e+01
4.612593578e+01,3.777197734e+01,8.535612456e+00,1.575722993e+01,7.097831622e+01,3.750222188e-01,7.257148994e+01,2.394222679e+00,8.651714327e+01,2.425559536e+01,4.912231071e+01,6.934094166e+01,4.368434785e+01,1.181940638e+01
4.175332988e+01,9.602171903e+01,9.174929292e+01,2.463658845e+01,6.636071334e+00,5.553177314e+01,6.019815187e+01,1.464678120e+01,4.144551774e+00,2.650953409e+01,4.223864355e+01,2.822747000e+01,9.502414283e+01,4.627240680e+00
8.952049348e+01,5.352294948e+01,9.766902249e+01,1.999602529e+01,6.141281335e+00,6.454274274e+01,1.199832830e+01,9.464812852e+01,4.907968828e+01,2.823572653e+01,7.547833641e+01,5.668025059e+01,5.687912698e+01,8.098872718e+01
2.167609952e+01,5.199752365e+01,2.799789320e+01,6.336987741e+01,4.663248186e+01,2.747121602e+01,5.281475037e+01,9.057964252e+01,3.418330352e+01,4.544333232e+01,4.700217604e+01,9.704494808e+01,8.395345758e+01,1.704631364e+01
5.986120537e+01,8.350260528e+01,2.859696175e+01,2.743834330e+00,7.750928262e+01,1.347657719e+00,9.427148742e+01,6.845925418e+01,8.679032134e+01,2.368691663e+01,4.272475110e+01,6.158250859e+01,8.133312023e+01,3.998731835e+01
2.481227633e+01,7.218445197e+01,7.191832707e+01,7.570347231e+01,7.800523866e+01,8.973677741e+01,8.500643263e+01,2.304902779e+01,3.450545780e+01,8.846773164e+01,7.164552515e+01,5.435110785e+01,7.602800419e+01,9.607129320e+01
1.209164564e+01,3.261656767e+01,9.379702850e+01,8.542639169e+01,1.932038668e+01,9.171078838e+01,5.984431566e+00,9.653812471e+01,4.142559997e+01,7.029929575e+00,4.544867172e-02,1.557554222e+01,2.114699807e+01,9.776151698e+01
5.505318405e+01,1.382871128e+01,8.350313037e+01,2.949255444e+01,5.698254442e+01,6.806699325e+01,3.458122753e+00,7.560581413e+01,4.027587724e+01,6.274924626e+01,8.488525878e+01,2.158555168e+01,7.013711126e+01,5.619423121e+01
8.935411555e+00,5.794975852e+01,6.778025328e+01,9.856452245e+01,3.577162020e+01,7.178033076e+01,9.524563232e+01,2.604755037e+01,7.137640694e+01,1.701021247e+01,6.336020045e+01,5.856019173e+01,4.020102577e+01,5.409128479e+01
9.755320079e+01,5.746234010e+01,8.947618979e+01,6.991628601e+01,9.219351176e+01,4.083473142e+01,9.712944813e+01,2.665729382e+01,2.580442364e+01,3.828987713e+01,1.965150013e+01,4.677641088e+01,1.497970755e+01,6.189071035e+01
3.916464561e+01,5.427271512e+01,9.887042712e+01,8.567226753e+01,6.570640091e+01,7.067145129e+01,9.283612457e+01,9.061526518e+01,3.503753931e+01,2.695595660e+01,1.123871639e+01,8.371759007e+01,3.076462676e+01,8.304114506e+01
9.225558891e+01,4.437463341e+01,8.283248642e+01,2.876799584e+01,7.744477758e+01,3.902835303e+01,1.542131325e+01,9.760593702e+01,4.330819815e+00,5.581173503e+01,5.214509904e+01,3.793161432e+01,2.742598458e+01,4.101579437e+01
3.247090192e+01,2.456530984e+01,9.078308744e+01,5.137125904e+01,1.532135841e+01,2.065576979e+01,6.231412419e+00,5.105667751e+01,4.854430334e+01,3.655418815e+01,8.906982283e+01,7.914206970e+01,5.764058276e+01,6.796030087e+01
3.731653637e+01,1.885911409e+01,2.057426320e+01,4.136071646e+01,5.895283390e+01,2.767800408e+01,7.519503911e+01,2.438763491e+01,3.816037039e+01,6.975281462e+01,7.857919169e+01,3.078274877e+01,4.223632730e+01,4.036760363e+01
4.567910958e+01,3.998968755e+01,6.680239029e+01,7.412029682e+01,1.529613962e+01,3.666432903e+01,1.997087819e+01,3.219389566e+01,3.091699333e+00,8.548856316e+01,7.461226446e+01,2.452908398e+01,7.786149135e+01,7.800872210e+01
2.034914525e+01,8.530452972e-01,9.809669301e+01,2.845190643e+01,4.278304520e+00,1.817203529e+01,9.759080256e+01,8.850929159e+01,5.982527856e+01,4.551748395e+01,4.574655065e+01,2.072125511e+01,6.798974134e+01,4.054642183e+01
3.591673204e+01,7.070644621e+00,7.276929725e+01,6.156374151e+01,6.137923326e+01,4.808402155e+01,1.121518529e+01,8.636705884e+01,2.563496720e+01,3.247148768e+01,9.019923016e+00,8.653472783e+01,2.395662658e+01,2.373342886e+00
5.740405607e+01,4.498415343e+01,5.587876740e+01,7.324970333e+01,2.982373479e+01,9.951685797e+01,7.221940953e+01,1.828891997e+01,2.611878982e+00,1.622508685e+01,9.493067172e+01,4.413365633e+01,3.474945917e+01,6.384852750e+01
2.003347961e+01,6.533986806e+01,2.514166620e+01,2.285504318e+01,9.191178863e+01,9.586919156e+01,4.554699927e+01,5.416379100e+00,7.309598433e+01,5.802656926e+01,5.493590984e+01,4.002310797e+01,1.341508316e+00,5.808824992e+01
8.164425325e+01,1.322336767e+01,9.135030891e+00,5.400367744e+01,2.608929108e+01,8.416978195e+01,6.718716254e+01,4.084490991e+01,1.422347580e+01,8.866904014e+01,6.643403855e+01,9.455013823e+01,4.507293068e+01,8.139598256e+01
1.019302506e+01,1.472798164e+01,9.846906658e+01,6.693592649e+01,2.135699565e+00,6.434306821e+01,8.392070903e+01,8.283208295e+00,1.252645561e+01,5.776328604e+01,5.605977057e+01,5.424518644e+01,4.145407602e+01,1.023424827e+01
6.553306309e+01,6.534340947e+00,4.608768078e+01,8.778965342e+01,6.424054375e+01,3.046308053e+01,4.427002048e+01,2.494235157e+01,2.428440169e+01,7.708226169e+01,3.622443609e+01,4.101104175e+01,3.548476425e+01,2.962770327e+01
3.335004239e+01,7.345533469e+01,8.184727751e+01,3.728464907e+01,4.589077981e+00,1.738331980e+01,4.394253058e+01,8.847936501e+01,5.919055731e+01,6.115967090e+01,5.984589664e+01,1.897836992e+01,7.289188284e+01,1.748926146e+01
4.370236406e+01,1.118085624e+01,4.076911840e+01,7.035693277e+01,3.441706728e+01,4.135156051e+01,1.882146428e+01,4.648298801e+01,8.636608696e+01,8.529207393e+01,8.086864023e+01,4.801885268e+01,8.175277540e+01,2.925056780e+01
7.906020748e+01,6.955578775e+01,5.973635395e+01,3.336200582e+01,4.691321619e+01,4.578525804e+01,4.430166661e+01,8.022370666e+01,9.763965551e+01,3.463959974e+01,5.805172923e+01,1.759699284e+01,8.889996246e+01,9.200303205e+01
2.298199602e+01,1.653381755e+01,1.760832488e+01,4.258564617e+01,4.419561920e+01,4.211309641e+01,8.175649822e+00,7.024562089e+01,5.890275970e+00,4.954131822e+01,9.186317145e+01,4.582286742e+01,3.025391503e-01,4.624899254e+01
1.110055230e+01,7.315729077e+01,5.918738104e+00,1.924523670e+01,2.621074826e+01,3.883236623e+01,6.615641610e+01,2.534907771e+01,9.088091916e+01,4.472213269e+01,9.653402506e+01,8.589706722e+01,1.150653294e+01,4.233366163e+01
6.691925543e+01,9.749777288e+01,3.755242660e+01,4.421950887e+01,4.116113610e+01,1.772253229e+01,1.017840994e+01,5.136720009e+01,4.686563814e+01,7.470880565e+01,4.489558817e+01,7.668212281e+01,7.480751586e+01,6.298158525e+01
6.605941852e+01,4.249616630e+01,9.479072683e+01,6.632958136e+01,8.672876928e+01,4.634833207e+01,7.866382182e+01,9.831494197e+01,7.091204624e+01,7.055268410e+01,5.668028564e+01,2.394587302e+01,4.611018140e+01,2.684602166e+01
7.576595055e+01,9.056835241e+00,4.293219464e+01,1.382739826e+01,3.728489774e+01,3.624287565e+01,6.363911472e+01,6.087026928e+01,8.120139678e+01,3.603220798e+01,3.831031477e+01,6.024248200e+01,8.687671875e+01,1.986084383e+01
6.274893434e+00,3.484478811e+01,9.590230116e+01,6.310057700e+01,4.256876213e+01,4.181446898e+01,1.292413996e+01,1.228156079e+01,9.116186668e+01,8.981336027e-01,4.397033850e+01,9.946318957e+01,9.386077786e+01,6.809657437e+01
5.585818639e+01,8.321118114e+01,5.694680804e+01,5.109438349e+01,8.480365919e+01,1.032481363e+01,9.408117515e+01,9.404800640e+01,3.883161208e+01,4.979247194e+01,8.287960462e+01,7.412174902e+01,3.357610769e+00,1.810876656e+01
4.500797237e+01,4.414473226e+00,7.946754721e+01,6.511481262e+01,4.325385166e+01,6.406558639e+01,5.188537948e+01,8.409240934e+01,5.376346891e+01,7.298079843e+00,6.076161213e+01,7.320355564e+01,9.593203681e+01,9.449459527e+01
2.552367995e+01,6.573351170e+01,4.650359084e+01,4.828229443e+01,6.801666230e+01,2.091779095e+00,4.266412948e+01,2.405540875e+01,5.156883719e+01,9.724991739e+01,3.560192385e+01,7.687784359e+01,5.669546554e+01,9.464978614e+01
3.758673390e+01,9.989363951e+01,8.671919040e+01,6.966601449e+01,9.366962977e-01,2.842702499e+00,4.153829616e+01,6.011972208e+01,1.836060996e+00,7.129894319e-01,8.499288441e+01,2.123154367e+01,4.446349343e+01,5.202866466e+01
5.129433185e+01,8.475511749e+01,2.468906444e+01,4.929230347e+01,7.346748774e+01,5.835998845e+00,5.664931790e+01,6.053744786e+01,1.403398527e+01,1.166239147e+01,5.046508068e+01,4.713981664e+01,4.842416307e+00,6.156306758e+00
8.066449367e+00,5.569067418e+01,3.929163582e+01,4.930441933e+01,3.909559055e+01,2.191772962e+01,7.036723558e+01,1.074645653e+01,3.858089722e+01,1.307773479e+00,1.370552129e+01,8.547399432e+01,7.707860824e+01,2.977182468e+01
1.707178686e+01,7.646109270e+01,4.317745582e+00,5.267053159e+01,6.233078517e+01,5.021501762e+01,8.713091161e+01,1.310051095e+01,2.284586171e+01,8.705189963e+01,2.186214902e+01,4.543533854e+01,4.664288969e+01,7.588065333e+01
7.870180130e+00,2.592869966e+01,1.898171811e+01,9.255843702e+01,6.926484186e+01,5.978238587e+01,4.686187652e+01,6.284487681e+01,4.891051984e+01,8.155331734e+01,8.175929161e+00,1.107627812e+00,5.537110442e+01,9.219483141e+01
1.063871282e+01,6.123433273e+01,2.032572403e+01,6.264561899e+01,1.140279126e+01,7.939746680e+01,3.533956806e+01,1.182087232e+01,6.818380399e+00,5.696141117e+01,6.883059905e+01,2.659230774e+01,3.481835372e+01,4.298820498e+01
8.183506041e+01,4.470004493e+01,2.161767561e+01,6.043797958e+01,6.520410632e+01,1.419145408e+01,3.315710092e+01,4.948363692e+00,2.453519239e+00,2.139846994e+01,5.477579416e+01,1.474491253e+01,6.758618443e+01,5.706700646e+01
8.537494002e+01,9.698505171e+01,3.780829581e+01,1.963531362e+01,1.263529083e+01,7.957097719e+00,3.550559329e+01,6.602989944e+01,7.798795716e+00,4.051979101e+01,1.323742577e+00,9.314485677e+01,1.111039178e+00,7.361762943e+00
8.863299522e+00,8.841249659e+01,8.700554440e+01,9.481476064e+01,7.872034392e+00,8.721367344e+01,3.500835603e+01,5.810911239e+01,9.698420136e+01,8.552591540e+01,4.685696325e+00,9.572534633e+01,1.839746516e+01,2.767115206e+01
6.371609338e+01,8.097009822e+01,6.027306764e+00,2.368016533e+01,4.007767889e+00,3.531408779e+01,4.207501876e+00,6.380053484e+00,5.072084405e+01,4.384814704e+00,6.770159766e+00,4.646342057e+01,6.714703378e+01,5.278070005e+01
7.054718671e+01,2.223096508e+01,5.574190466e+01,7.545857364e+01,5.194882406e+01,5.964768377e+00,2.195947299e+01,5.874775304e+01,9.586121361e+01,9.669074505e+01,5.167494382e+01,4.455955233e+01,4.649570697e+01,2.733209294e+01
6.416196963e+01,7.972635242e+01,9.203925097e+01,3.861907269e+00,4.393195576e+00,9.101719461e+01,4.047875710e+00,1.627011806e+01,8.283429240e+01,6.694292082e+01,9.031160944e+01,1.164341499e+01,8.927939186e+01,8.007892225e+01
3.095573679e+01,8.904228072e+01,9.203153976e+00,5.615712450e+01,2.454682878e+01,5.542606215e+01,2.491024560e+01,3.932569460e+01,1.469251090e+01,8.309612323e+00,7.260107298e+01,3.388483343e+01,2.841989882e+01,5.210365218e+01
2.242183779e+01,3.531154130e+00,4.931950118e+01,2.673067065e+01,5.633051931e+01,1.202258080e+01,8.894218817e+01,4.356547408e+01,3.149999965e+01,3.317443242e+00,4.380148011e+01,3.824350623e+01,2.879272815e+01,3.694563206e+01
4.940871036e+01,4.512167979e+01,1.120146689e+01,8.896063778e+01,9.700114014e+01,7.558623852e-01,2.019081503e+01,5.123815712e+01,6.110567830e+01,2.531063213e+01,6.973704624e+01,9.248953477e+01,4.172616689e+01,3.132036313e+01
5.321121473e+01,9.165247087e+01,4.668661712e+01,5.545456585e+01,3.820096734e+01,2.818895854e+01,9.232825054e+01,7.594192408e+01,6.338333961e+01,5.707398360e+01,2.920416237e+01,4.905957985e+01,2.546094109e+00,5.024576659e+00
5.752138770e+01,3.687824084e+01,4.364600894e+01,1.856496648e+01,3.531069146e+01,6.676793060e+01,2.888148682e+00,7.175902141e+01,2.100742382e+01,2.415339678e+01,8.538896883e+01,9.435757206e+01,3.333078017e+01,4.779832589e+01
5.730949148e+01,6.562767476e+01,6.742240722e+01,4.701037053e+01,3.564385929e+01,7.288952786e+01,6.149392845e+01,9.220936803e+01,4.420639022e+01,4.800448809e+01,5.191417837e+01,4.688792739e+01,3.984809251e+01,3.789404241e+01
