v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16
3.605020264e+01,4.141404377e+01,3.894527507e+01,8.765605402e+01,6.846322254e+01,9.544908503e+01,8.819932522e+01,8.375712473e+01,6.821270165e+01,4.715717018e+01,5.298101236e+01,7.289313574e+01,4.983626353e+01,2.937271053e+01,6.651857888e+01,5.820631104e+01
5.036421522e+01,2.780907489e+01,9.827080509e+01,7.799750519e+01,9.721360538e+00,5.600933892e+01,3.675467433e+01,5.129084498e+01,8.270068716e+01,6.852359028e+01,2.460511529e-02,7.241813308e+01,1.330757402e+01,3.388401439e+01,6.155569040e+01,6.424831777e+01
8.704334562e+01,8.001959435e+01,5.206179202e+01,5.834626938e+01,6.260402407e+01,3.389586765e+01,6.091271019e+01,9.161355981e+00,6.301998615e+01,6.373774614e+01,1.476581439e+01,3.566179874e+01,5.445642859e+01,1.995458350e+01,6.177234850e+01,2.607032529e+01
4.838658455e+00,3.754916583e+01,3.585461189e+01,9.110689157e-01,7.667510433e+01,8.175161820e+01,9.402021055e+01,8.862158639e+01,3.947515496e+01,8.592428311e+01,2.196653176e+01,2.556300150e+01,3.803100842e+01,2.287158922e+00,6.591360530e+01,4.229232810e+01
7.192412195e+01,5.527938611e+01,9.996872555e+01,6.189713035e+01,9.131717763e+01,7.298346945e+01,4.829727372e+01,4.951564094e+01,5.880395508e+01,8.208751346e+01,2.373065914e+01,2.897689992e+01,8.934001118e+01,6.808930644e+01,6.366214028e+01,5.398133215e+01
4.380650691e+01,2.078280007e+01,1.287239920e+00,1.466806684e+01,4.525790919e+00,6.058589650e+01,5.420360733e+00,6.965524627e+01,2.593969924e+01,4.702683079e+01,2.591363719e+01,3.269992233e+01,4.089146320e+01,7.549399604e+01,3.489525132e+00,1.950228017e+01
8.592738401e+01,8.428503624e+00,3.067677114e-01,5.270978582e+01,1.431748405e+01,9.945523939e+01,2.594580607e+01,2.809650346e+00,5.956723784e+01,7.290113682e+01,1.647566228e+00,1.407863744e+01,4.634047176e+01,5.850838785e+01,4.252308600e+01,4.699509678e+01
2.452076266e+01,6.332878309e-01,4.186915009e+01,5.392301173e+01,1.876451853e+01,8.336299661e+01,7.427227684e+01,9.570996843e+01,8.229629092e+00,4.991999976e+01,8.698648043e+01,8.383428547e+01,1.366896893e+01,6.945334684e+01,7.629231595e+01,9.101409288e+01
4.648467479e+01,3.951064620e+00,3.640735162e+01,2.145180557e+01,4.324235757e+01,8.715963912e+01,6.072495697e+01,7.646421842e+01,6.372944743e+01,2.796623431e+01,3.272685632e+01,2.015232734e+01,2.356802533e+01,2.831601290e+01,7.956464058e+01,6.738458740e+01
9.452441145e+01,8.718418609e-03,8.092284577e+01,1.148588193e+01,9.084962841e+01,9.912000807e+01,7.266117032e+00,7.804331192e+01,7.629794967e+01,3.142007557e+00,4.601173231e+01,9.629777375e+01,5.442571560e+00,9.913825546e+01,9.379763755e+01,6.861875120e+01
8.350844179e+01,5.015649107e+00,2.619303732e+01,1.320023608e+01,6.622697291e+00,9.219245123e+01,2.657873717e+00,3.059653382e+01,4.469748272e+01,1.221939022e+01,4.867790165e+01,1.492804871e+01,2.744132703e+01,4.359929278e+01,1.766088767e+01,7.699255520e+01
2.975332632e+01,3.714384444e+01,4.084162287e-01,7.119267883e+01,2.416927475e+01,4.635588487e+01,8.116868234e-01,4.547205168e+01,1.833458859e+01,6.614816008e+01,3.449849673e+01,4.265946368e+01,4.738425424e+00,3.852487032e+01,4.313099997e+01,6.402380623e+01
7.305522049e+01,3.359139770e+01,9.403636055e+01,4.071930612e+01,3.418046617e+01,2.321750136e+01,7.483222591e+01,8.290884575e+01,5.151122705e+01,8.742931651e-01,4.734438002e+01,4.360367697e+01,4.382408055e+01,5.952252105e+01,5.639034932e+01,3.655987441e+01
7.019805080e+01,7.589262511e+01,2.699049477e+00,1.175928624e+01,4.169866986e+01,7.265657354e+01,3.815315449e+01,5.349216294e+01,6.094403556e+01,2.979995133e+01,8.936306822e+01,8.587730170e+01,2.170712528e+01,8.037878002e+00,3.463358071e+01,7.734417193e+01
6.388123608e+01,6.823987076e+01,6.880231499e+01,2.419559598e+01,1.034545273e+01,9.578216768e+01,1.486726454e+01,5.314764440e+01,1.457199044e+01,2.880579858e+00,2.359223890e+01,7.349784131e+01,4.853246370e+00,8.705528829e+01,8.319998736e+01,9.891998920e+01
4.453103420e+01,6.610810081e+01,3.518225917e+01,6.330014092e+01,7.488894398e+01,5.414217707e+01,2.010119595e+01,1.297030561e+01,1.281726239e+01,7.855580224e+01,5.680166461e+00,5.572929317e+01,8.977482403e+01,2.895812609e+01,7.740031727e+01,4.748183964e+01
4.328697153e+01,8.211348626e+01,1.447384669e+01,7.407607284e+01,3.564101232e+01,7.371544090e+01,8.493316210e+01,2.043405638e+00,3.084890684e+01,4.752683832e+01,2.556407405e+01,2.248305731e+01,8.620862436e+01,9.098669009e+01,7.859921304e+01,5.630340500e+01
7.214331219e+01,9.657318124e+01,8.686435014e+01,1.261830412e+00,5.629871658e+01,1.177012297e+01,2.478368321e+01,3.084795157e+01,9.479863436e+01,1.593409986e+01,3.617645698e+01,4.317595889e+01,6.457614937e+01,8.930388594e+01,4.489302325e+01,7.318036676e+01
9.473712663e+01,2.308094011e+01,7.150250928e+01,8.645307004e+01,1.580407470e+01,5.946771819e+01,9.557939510e+01,3.065848132e+01,3.915315776e+01,2.168054288e+01,3.119967255e+01,2.234447189e+00,3.589441047e+01,8.463884992e+01,9.197361718e+00,1.317271661e+01
7.360746209e+01,5.880985666e+01,4.863961658e+01,2.258648222e+01,4.758268261e+01,8.574140784e+00,6.190332412e+01,5.427706335e+01,9.240567030e+01,8.999943930e+01,9.357539448e+00,5.871219265e+01,7.385694637e+01,1.208549670e+01,6.066567735e+01,2.491461141e+01
1.005327203e+01,7.765456157e+01,9.951532479e+01,6.215658188e+01,7.827629212e+01,5.828973208e+01,6.898453596e+01,2.346897049e+01,8.890880192e+01,8.720420647e+01,7.505475187e+01,1.669549102e+01,3.365174775e+01,9.301979530e+01,6.574235684e+01,9.823705805e+00
5.430765088e+01,9.270157570e+01,1.695203137e+01,5.993838936e+01,5.941167370e+01,2.632801886e+01,1.231194504e+01,4.948881332e-01,2.461460212e+01,1.743306269e+01,4.750274840e+01,5.753041568e+01,8.593154645e+01,1.278730138e+01,3.674615070e+01,4.521323664e+01
4.581636434e+01,1.089011497e+01,9.549376792e+01,1.764831564e+01,3.960050018e+01,7.947483077e+01,2.985414157e+00,2.720265166e+01,1.134747607e+01,8.567997660e+01,4.033515790e+01,7.725145620e+00,2.891619814e+01,9.495092432e+01,6.404543700e+01,3.157511648e+01
2.280710654e+01,6.520146423e+01,8.303498767e+00,1.197214071e+01,6.033528445e+01,1.324767920e+01,6.438650023e+01,5.464013242e+01,5.845759755e+01,9.362766548e+01,9.007735335e+01,1.905874506e+01,8.056405783e+01,2.907828305e+01,2.862238928e+00,6.539234510e+01
1.126537725e+01,4.997538392e+01,4.102303394e+01,8.758147438e+01,8.341013200e+01,1.125257885e+01,9.757623820e+01,5.015136489e+01,6.448493399e+01,6.594582836e+01,2.823316762e+01,2.359124180e+01,7.614306820e+01,3.421150591e+01,9.111553624e+01,7.434931240e+01
5.219387596e+01,3.681369876e+01,5.637717007e+01,8.372757245e+01,2.234548925e-01,7.827867064e+01,4.187822572e+01,1.556259304e+01,5.282410760e+01,8.847160297e+01,4.624529945e+01,3.723099865e+01,6.981827976e+01,5.488731091e+01,3.241427997e+01,2.935100911e+01
4.065552156e+00,2.181364555e+01,2.083755693e+01,5.725695568e+01,2.778371938e+01,1.038257855e+01,1.355257967e+01,4.781485346e+00,3.344219231e+01,7.917025786e+01,1.059659837e+00,4.346384934e+01,2.661067998e+01,5.118738374e+01,9.967672434e+01,9.222667599e+01
8.680635150e+01,5.459463411e+01,7.668139517e+01,4.965105403e+01,8.571074613e+00,4.430922539e-01,8.153978380e+01,7.400742291e+01,1.112657809e+01,3.926760776e+01,6.681666576e+01,6.556126650e+01,6.467575551e+01,6.442953158e+01,2.823807180e+01,3.117866088e+01
6.804978436e+01,4.610001139e+01,8.847151325e+01,7.965351217e+01,4.689317726e+00,5.259500542e+01,8.161512938e+01,6.106744081e+01,6.429154305e+01,5.980331977e+01,4.252447567e+01,2.581773255e+01,5.816905760e+01,1.017622965e+01,5.965262887e+01,5.788144565e+01
7.867422046e+01,2.505847914e+01,6.284943061e+01,9.544566271e+01,7.039480985e+01,8.396378557e+01,8.748554472e+01,3.951889568e+01,3.330554462e+01,5.719686386e+01,9.690392928e+01,4.459428747e+01,2.039002084e+01,7.988428139e+01,3.078629863e+01,4.069939462e+01
2.916609106e+01,7.263197253e+01,4.375691871e+01,1.527545627e+01,7.198879893e+01,6.760728969e+01,1.120244821e+01,3.398731470e+01,1.630603830e+01,8.776520005e+01,9.471884318e+01,4.785765209e+01,5.822607562e+01,5.802261826e+01,5.198305011e+01,6.482469982e+01
1.002343722e+00,5.934885660e-01,3.791652016e+00,9.742261111e+01,6.497118470e+00,3.278033132e+01,7.862255194e+00,6.681644741e+01,3.069954968e+01,2.020967228e+01,1.350778811e+01,1.265297905e+01,5.594721715e+01,3.673804160e+01,4.511874618e+01,6.363502390e+01
3.687244880e+01,4.485971692e+01,5.787128755e+01,9.142481563e+01,2.516923464e+01,5.876176585e+01,2.783964080e+01,3.812313795e+00,9.684890381e+00,2.127703300e+01,7.533373704e+01,5.105564943e+01,8.311172485e+01,9.406893463e+01,6.741625262e+01,7.470653139e+01
9.874627451e+01,2.027047979e+01,3.458820531e+01,8.120133967e+01,3.081947483e+01,8.563373658e+01,1.287592274e+01,2.734934728e+00,7.385069772e+01,1.502276700e+01,2.384720069e+01,4.179406078e+00,3.992875210e+01,3.681623031e+01,9.366943654e+01,9.272000826e+01
1.089539774e+01,1.395088849e+01,9.424834608e+01,7.995117800e+01,9.899918741e+01,3.091750928e+01,9.438658338e+01,2.986520921e+00,7.533819797e+01,9.534599421e+01,7.645845170e+01,5.277554740e+01,3.551297948e+01,5.736197068e+00,3.251090603e+01,5.732725198e+01
7.852806220e+01,9.853598845e+01,9.530463339e+01,7.214974071e+01,3.254007287e+01,8.976892608e+01,8.934424974e+01,9.697238106e+01,2.029101295e+01,6.976037582e+01,5.471961711e+01,1.056739831e+01,1.434863568e+01,9.858696716e+01,7.834442506e+01,9.616661246e+01
1.055175263e+01,9.620629182e+01,3.793185519e+01,1.733563523e+01,4.577027639e+01,6.870835423e+01,4.869293907e+00,7.826597821e+00,6.620511518e+01,3.526845727e+01,1.417073506e+01,3.502754393e+01,3.446568572e+01,6.316247322e+01,6.699159448e-01,6.983963475e+01
1.046204203e+01,9.399151432e+01,2.229489868e+01,3.752634110e+01,8.564534123e+01,3.680808533e+00,4.567516352e+01,1.114787384e+01,7.893996936e+01,9.999381293e+01,8.782633893e+01,6.769616580e+01,5.955657094e+01,3.380246092e+00,4.871092538e+00,8.777391591e+01
2.057166982e+01,7.573238551e+01,6.821049857e+01,2.597010211e+01,3.481897835e+00,3.965668820e+01,8.211421627e+01,2.479144106e+01,3.812968548e+01,2.763303157e+01,6.873115524e+01,1.683826440e+01,9.599919348e+01,3.221701949e+01,6.624207856e+01,4.672811111e+01
3.784913559e+01,8.655819049e+01,9.470213018e+00,4.158298727e+01,6.703030821e+01,7.530800227e+01,8.230663514e+01,1.511958580e+01,6.646077986e+00,9.905638299e+01,8.046998498e+01,1.009525023e+01,9.699294674e+01,9.204511131e+01,1.353301641e+01,8.100814054e+01
3.232825164e+01,2.437060461e+01,2.826891974e+01,7.762656278e+01,1.890047312e+01,3.364118868e+01,7.130924440e+01,3.428854444e+01,4.033618745e+01,5.642585796e+01,2.456768419e+01,7.668406854e+01,3.420068764e+01,9.831064525e+00,3.033693744e+01,8.005088338e+01
7.059334408e+01,5.870087019e+01,9.943430787e+01,1.934843658e+01,6.371970828e+01,8.889831008e+01,5.848568467e+01,1.809479682e+01,4.573899921e+01,5.839304344e+01,3.874474381e+01,2.720329543e+01,1.347640340e+01,4.760059899e+01,5.811166110e+01,1.017010984e+01
7.619082416e+01,1.356705915e+01,1.751024834e+01,1.541254066e+01,8.388195964e+01,2.524182267e+01,1.558972905e+01,2.417582191e+00,5.783146526e+01,2.359416727e+01,4.935331562e+01,8.214548623e+01,9.285128393e+01,9.186415102e+01,6.977502199e+01,3.312506224e+01
3.643847494e+01,3.629363311e+01,3.858187784e+01,3.185090840e+00,1.948532639e+01,8.590754009e+01,4.536489886e+01,9.642388771e+01,1.194345281e+01,4.151926187e+01,6.791525998e+01,4.120750654e+01,7.674733871e+01,5.262667238e+01,1.857854503e+01,7.138381923e+00
2.732150464e+01,2.998794319e+01,5.774516627e+01,7.924221616e+01,2.785086560e+01,9.365983487e+01,4.525137897e+01,2.999472813e+01,2.143552249e+01,3.780932818e+00,3.640933301e+01,7.418401127e+01,3.257404285e+01,2.063547116e+01,1.909564886e+01,4.893681088e+01
5.193117439e+01,3.784733424e+01,1.031240629e+01,7.063886454e+01,6.618271525e+01,8.324748218e+01,2.430017185e+01,3.693042254e+01,3.706408669e-01,2.309754636e+01,6.851730931e+00,3.357081131e+01,8.358900001e+01,6.749087701e+01,3.796358153e+01,8.750088969e+01
9.359052215e+01,7.718427887e+01,7.199285001e+01,3.169150145e+01,5.042286135e+01,6.969374688e+01,3.229968906e+01,6.954610279e+01,2.844487668e+01,7.156319469e+01,8.049629529e+00,7.860361902e+01,3.109024228e+00,6.211517357e+01,4.784759571e+01,1.612505608e+01
8.631907210e+01,2.105836736e+01,4.813851473e+01,9.868169740e+01,8.600849113e+01,2.822271426e+01,9.874504402e+01,6.340689877e+01,2.524464362e+01,5.927512994e+01,5.634540237e+01,2.931139890e+01,5.732970026e+00,6.331511123e+01,6.509932978e+01,7.117185310e+01
4.385179389e-01,2.804501180e+01,2.634288357e+01,6.649530624e+01,4.909794353e+01,8.871938374e+01,9.464917150e+01,3.544678237e+01,9.880597045e+01,5.648661172e-01,8.154094856e+01,4.756950842e+01,8.158483747e+01,1.497837856e+01,9.178267452e+01,2.814098759e+01
1.381708020e+01,8.948642791e+01,3.144627139e+00,6.475710160e+01,6.250488826e+01,9.353931601e+01,5.430918235e+01,1.332297733e+01,4.627446750e+01,2.910030918e+01,1.085423496e+01,6.474033699e+01,4.262193878e+01,1.347366292e+01,9.759119769e+01,1.549532405e+01
7.402052530e+01,9.030142854e-01,6.842816853e+01,9.435519118e+01,5.515837915e+01,9.071856909e+01,7.296421864e+01,9.778259154e+01,1.894534888e+00,7.700850028e+00,7.714607092e+01,4.582363880e+01,1.741685529e+01,6.429503439e+01,5.673896699e+00,6.236791949e+01
1.287863928e+01,9.600187623e+01,8.004593465e+01,3.200144186e+01,1.092139829e+01,7.938049710e+01,5.941906268e+01,2.304255820e+01,8.710440015e+01,5.414438126e+01,8.678298264e+01,4.353031339e+01,1.231097051e+01,6.798441658e-01,5.573678851e+01,2.397541976e+01
7.006812423e+01,7.478998987e+01,7.024424094e+01,5.617662415e+01,3.800614910e+01,5.384761363e+01,5.420316404e+01,5.379312012e+01,6.073911088e+01,8.279572517e+01,8.022918904e+01,6.394017915e+01,2.009546063e+01,9.732515858e+01,3.843179257e+01,1.224703498e+01
3.851434963e+01,1.401596700e+01,1.062266362e+00,5.521485449e+01,2.539965612e+01,4.670561257e+01,4.232079394e+01,5.199304812e+01,1.819153435e+01,6.201244025e+01,6.360636612e+00,8.685864260e+01,2.119164838e+01,8.272177536e+01,7.811470338e+01,7.146310765e+01
4.203651467e+01,9.689637783e+00,3.529635953e+01,9.926800504e+01,1.272431856e+01,5.814758996e+01,4.546496415e+01,2.582373863e+01,5.049307073e+01,2.083611804e+01,3.438857690e+01,2.536840456e+01,5.185751356e+01,2.381797645e+01,3.067266971e+01,6.955683530e+01
2.954356137e+01,5.730702798e+01,7.709871730e+01,8.581820148e+01,7.273385159e+01,3.170366022e+01,5.393217209e+01,6.325399704e+01,6.900213447e+01,4.796063210e+01,2.226985263e+01,1.151377400e+01,7.073403267e+01,9.810978802e+01,1.237214573e+01,8.893373798e+01
8.642529904e+01,5.397367888e+01,2.423758242e+01,2.207925604e+00,3.791918544e+01,9.827329764e+00,1.783346044e+01,1.254136146e+01,7.239530619e+01,7.340054527e+01,5.255612813e+01,6.371134205e+01,2.137838326e+00,9.236668465e+01,5.776736005e+01,5.907682957e+01
9.785258712e+01,3.856101948e+01,2.910395710e+00,8.219857787e+01,3.459454089e+01,3.941897060e-01,1.593151076e+00,7.439449123e+01,2.104402115e+01,4.247499803e+01,7.650247901e+01,3.341981425e+01,5.544265655e+01,1.458154717e+01,3.052670459e+01,1.005941764e+01
8.078797640e+01,6.067637651e+01,9.111521826e+01,8.177881233e+01,1.687069918e+01,4.812672020e+01,8.266061082e+01,6.900280144e+01,2.372403922e+01,5.103853371e+01,4.217036259e+01,8.913336014e+01,9.792851826e+01,9.340724712e+01,9.142638560e+01,5.206663044e+01
8.114945707e+01,3.518386386e+01,9.071616205e+01,9.654416078e+01,3.425811457e+01,7.836127437e+01,1.528334047e+01,4.120594969e+01,3.281746034e+01,4.346140258e+01,1.308485162e+01,6.784261670e+01,5.000612872e+01,8.420421615e+01,7.861339026e+01,1.776481805e+01
3.906967558e+01,5.543621789e+01,6.256469616e+01,8.089612536e+01,8.308651244e+01,4.540792012e+01,9.608320602e+01,4.755171762e+01,1.355959065e+01,3.761150878e+01,2.620512295e+01,7.281441760e-01,4.528329652e+00,3.475805262e+01,7.697715456e+01,3.889048302e+01
8.816660809e+01,5.380822775e+01,6.462604909e+00,3.659272638e+01,7.780576890e+01,7.674463981e+01,2.315033968e+01,2.363762177e+01,5.992159665e+00,6.740787336e+00,9.019920924e+01,7.723412564e+01,5.506829326e+01,6.089779483e+01,3.985246930e+01,6.859935083e+01
8.414722171e+01,6.194149433e+01,9.673517115e+01,1.008434202e+01,7.766119309e+01,5.457603984e+01,8.576190738e+01,8.924653923e+01,2.659298300e+00,3.098042036e+01,3.390185081e+01,6.225756248e+01,7.134576594e+01,9.763930270e+00,9.264373168e+00,7.614365720e+01
1.062749726e+01,5.165798021e+01,2.965145934e+01,1.204438259e+01,1.823142650e+01,6.243745389e+01,1.258101649e+01,3.777591749e+01,7.825472365e+00,6.403397526e+01,9.882012056e+01,8.171560685e+01,4.117194303e+01,9.245790453e+01,4.421488315e+01,3.638072522e+01
2.350343351e+01,1.606087396e+01,4.087716858e+01,3.493383383e+01,2.189046680e+01,6.698336613e+01,3.503878869e+01,8.028501308e+01,8.956344509e+01,8.213845893e+01,3.552073940e+01,2.513774786e+01,4.006062179e+01,5.141891704e+01,2.220647625e+00,2.095011782e+01
9.156601623e+01,1.597486539e+01,5.761893998e+01,9.174526038e+01,8.984706172e+01,6.089022116e+01,4.266769169e+01,7.694310472e+01,9.411453858e+01,7.815693164e+01,1.972336546e+00,2.771453683e+01,3.374984511e+01,4.380213142e+01,6.647004966e+01,6.506966366e+01
9.446640424e+01,5.244199201e+00,3.960547909e+01,5.093504489e+01,9.302382581e+01,3.595080263e+01,9.691245516e+01,1.430128177e+01,5.255803065e+01,9.243421848e+01,2.683525859e+01,3.018493445e+01,9.805796821e+01,7.481814926e+01,7.819113282e+00,4.021533176e+01
9.726036814e-01,2.311771689e+00,4.145381595e+01,5.595282227e+01,3.207692346e+01,2.459919172e+01,2.085575903e+01,7.552289899e+01,9.924747481e+01,6.568287189e+01,3.510579895e+01,1.576795449e+01,6.804877263e+01,6.973968961e+01,1.714791025e+01,7.000774430e+01
4.244254810e+01,5.625819231e+01,9.591828354e+01,1.398705033e+01,6.208481165e+01,4.566168598e+01,2.658632223e+01,6.315915893e+01,4.893757760e+01,6.199422240e+01,7.262044938e+01,8.026415122e+01,9.523777252e+01,9.363407253e+01,5.595454014e+01,6.594707611e+01
8.164553398e+01,6.092470035e+01,6.476944777e+01,4.587809924e+01,7.708592128e+01,4.234263784e+01,2.052954166e+00,7.564224477e+01,8.043878431e+01,5.317138004e+01,9.293604901e+01,8.616899550e+01,5.933775857e+01,2.555516536e+01,3.684880204e+01,4.481625945e+01
7.413007162e+01,8.183098035e+01,2.328205095e+01,7.949932819e+00,7.086065761e+01,4.371940388e+01,3.150835203e+01,2.022596280e+01,2.999350815e+01,3.465115474e+01,2.881014017e+01,7.622329259e+01,7.584696413e+01,5.761279806e+01,1.280459137e+01,9.056710346e+01
4.512531780e+01,6.985395519e+01,3.245910861e+01,5.449042016e+01,9.282589793e+01,1.850922506e+01,8.354093197e+01,1.374962832e+01,2.973515762e+01,7.381555585e+01,1.914814661e+01,4.221012137e+01,7.275956090e+01,3.709144066e+01,3.288964604e+01,6.180343221e+01
4.811684744e+01,7.753323389e+01,8.775945489e+01,5.143869694e+00,8.125389283e+01,6.425929112e+01,6.496529707e+01,9.073869741e+01,1.527183730e+01,5.272648381e+01,9.932965951e+01,9.654406445e+01,2.085979794e+01,5.396501574e+01,2.134946712e+01,1.931547080e+01
8.269985634e+01,4.097265809e-01,2.929986073e+01,3.029955165e+01,4.582403774e+01,3.533188541e+01,7.804014493e+01,7.854561774e+01,5.713072334e+00,6.342703311e+01,3.045005733e+01,1.568484624e+01,4.723258476e+01,3.141459063e+01,2.723518012e+01,8.133154920e+01
7.920295804e+01,1.873270693e-01,9.626556103e+01,7.955171761e+01,7.579957632e+01,1.985078916e+01,6.842239624e+01,1.782351814e+01,4.109703101e+01,3.790399039e+01,7.992301069e+01,1.472872241e+01,3.392002129e+01,2.614602801e+01,3.019129066e+01,7.306500369e+01
3.693855480e+01,6.089199301e+01,5.681863153e+01,5.692459685e+01,8.186937285e+01,5.923230438e+01,2.715319492e+01,5.130830906e+01,2.705822958e+01,3.963409519e+01,9.916768463e+01,8.498365211e+01,5.669323568e+01,1.234690677e+01,6.468461632e+00,9.170145752e+01
8.712220683e+01,6.850648390e+01,8.931017686e+01,4.904107404e+01,1.479533985e+01,6.319888611e+01,3.232063845e+01,7.840412944e+01,5.136916496e+00,9.354117978e+00,5.330206835e+01,9.267763153e+01,4.211799234e+01,8.559481970e+01,1.375227654e+01,2.678004298e+01
4.340492879e+00,6.653856298e+01,3.682741914e+01,8.156425129e+01,6.946970885e+01,8.659310133e+01,9.857296950e+01,5.517597303e+01,4.370022424e+01,4.299171357e+01,9.685119121e+01,9.010077008e+01,9.331390809e+01,6.700692777e+01,1.779678587e+01,6.212252300e+01
9.521500848e+00,6.405297958e+01,2.105388522e+01,9.570667213e+01,4.368226468e+01,5.337784649e+01,3.468059828e+01,2.135159956e+01,7.907124112e+01,5.216665728e+01,6.366500084e+01,5.319280182e+01,8.796640170e+01,6.563656737e+01,1.272280992e+01,9.743435131e+01
3.592371682e+01,4.590120736e+01,9.215551433e+01,8.705821759e+01,4.834262707e+01,4.392767216e+01,5.067218661e+00,8.662781777e+01,2.039942938e+01,4.934182567e+01,1.647774999e+01,7.433836952e+01,4.569339209e+01,6.552142120e+01,8.133891953e+01,8.087261366e+01
6.753648444e+01,2.319059956e+01,3.006138613e+01,7.426450468e+01,3.029239164e+01,5.862529338e+01,5.672242573e+01,7.689143679e+01,6.531883126e+01,7.845267118e+01,1.218531612e+01,9.546806732e+01,5.032283955e+01,4.464970257e+01,8.299841168e+01,7.126650686e+01
4.479211254e+01,4.937934784e+01,2.240642840e+01,2.942264329e+01,2.572858605e+01,3.014706055e+01,7.115896951e+01,7.456901008e+01,8.732968182e+01,6.429682323e+01,7.214597686e+01,1.366152045e+01,2.865759343e+01,1.670893496e+01,1.501494449e+01,3.561982089e+01
8.514730829e+01,8.022507572e+01,1.193640429e+01,4.495984749e+00,6.537214601e+01,5.059986403e+01,5.025849096e+01,9.329098614e+01,5.351449466e+01,2.537328220e+01,4.283016140e+01,6.852329323e+00,4.460973775e+01,6.694776692e+01,6.964875047e+01,2.135582827e+01
9.265631737e+00,3.386480916e+01,8.237412771e+01,2.326433237e+01,9.932668382e+01,6.034105624e+01,7.797701830e+01,3.491462548e+01,5.529909194e+01,7.400530632e+01,2.676960927e+01,2.046356546e+01,2.040457177e+00,3.341335497e+01,7.445864232e+00,5.454521943e+01
4.540606339e+01,1.647635259e+00,4.724119092e+01,6.388933508e+01,9.600344602e+01,4.708348640e+01,4.819594794e+01,3.910616620e+00,9.913645849e+01,8.924860359e+01,7.603984527e+00,7.670322370e+01,9.704181073e+00,8.866514755e+01,8.644406888e+01,7.680774827e+01
1.530629491e+01,1.469779781e+01,5.372428796e+01,8.337480366e+01,7.568258341e+01,4.765835229e+01,2.569878482e+01,6.925440369e+01,3.140026013e+01,7.612087274e+01,4.179048031e+01,1.913929441e+01,9.021837557e+01,2.647285578e+01,7.544597380e+00,4.196249102e+01
5.024478696e+01,6.104920464e+01,2.043328841e+01,6.655306231e+01,9.845776919e+01,3.419987102e+01,3.556679092e+01,9.931718438e+01,1.234258825e+01,3.073064052e+01,9.737984097e+01,1.080569464e+01,7.758495687e+01,3.362828044e+01,8.893313576e+01,5.405316270e+01
9.727511436e+01,5.086186501e+01,5.472995019e+01,6.147200444e+01,7.567181661e+00,1.342785567e+01,3.022932498e+01,6.711499624e+01,2.171572903e+01,8.147568907e+01,4.331279959e+01,1.108345748e+01,9.192375188e+01,5.167130493e+01,6.273122868e+01,5.809532158e+01
8.243194160e+01,3.175577267e+01,1.934785966e+01,4.727682115e+01,2.665228514e+01,3.863977777e+01,1.690424739e+01,9.194752076e+01,7.505666724e+01,3.271630188e+01,7.966017939e+01,2.413894222e+01,4.823320839e+01,6.498264449e+01,6.426692691e+01,8.160212522e+01
5.113929228e+01,7.061382582e+01,4.546710670e+01,5.566314148e+00,1.692967908e+01,7.879939825e+01,7.160810625e+01,6.351218335e+01,5.574376215e+01,1.376355746e+01,7.136884375e+01,3.141864966e+01,9.324365801e+01,5.360801932e+01,1.876307275e+01,7.166138438e+01
9.793828415e+01,3.113373707e+00,3.078462225e+01,4.106505737e+00,8.806425064e+01,6.822906266e+01,1.721057396e+01,6.023463869e+01,7.281301305e+01,8.474185256e+01,8.959757400e+01,2.751886861e+01,5.418927808e+01,1.901478251e+01,4.196606728e+01,8.346135539e+01
1.899298663e+01,4.497157540e+01,4.071022908e+01,7.304108079e+01,4.919550474e+01,8.479519627e+00,4.801364652e+01,2.145456585e-01,3.318215443e+01,1.512165273e+01,7.831509449e+01,1.861095361e-01,8.330623020e+01,1.406271072e+01,3.412028599e+01,8.122199491e+01
9.969072905e+01,9.887941339e+01,9.007915828e+01,9.257815844e+01,2.491631171e+01,1.539487983e+01,5.773873653e+01,8.053616456e+00,5.807309279e+01,1.719821695e+01,5.289232163e+01,1.725276559e+00,1.151891613e+01,1.070502804e+01,1.036791321e+01,1.632486094e+01
1.318579381e+01,6.350376282e+01,5.188537620e+01,4.558296087e+00,4.282724066e+01,1.769935482e+01,6.715528683e+01,2.600287810e+01,7.023002527e+01,6.587519179e+01,6.681767355e+00,5.963490782e+01,8.500586676e+01,4.803687662e+01,1.187848564e+01,1.170711198e+01
2.146751641e+01,5.320541576e+01,5.987752357e+01,2.550030946e+01,9.496025827e+01,6.257031430e+01,7.250628533e+01,1.874576647e+01,1.611967235e+01,8.430020050e+01,7.343474321e+01,7.017102647e+00,3.356229336e+01,8.997019685e+01,5.546419989e+01,6.767018938e+01
8.616927094e+01,3.964680192e+01,7.441937028e+01,5.564251609e+01,3.635679430e+01,4.795004460e+01,8.583458020e+01,1.474747226e+01,6.142057781e+01,3.152707429e+01,6.592783839e+01,7.648579939e+01,7.529952912e+01,5.101637703e+00,6.160466103e+01,8.310188781e+01
