v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
4.799963582e+01,8.284805495e+01,3.624977864e+01,8.326929706e+01,4.583491870e+00,9.550421876e+01,3.243511954e+01,7.422252820e+01,3.273650258e+01,4.691618651e+01,9.508063827e+01,3.916956357e+01,1.690731495e+00,2.019657120e+01,1.924708252e+01,8.657996697e+01,5.481096066e+01,6.987881047e+01,8.622763749e+00,9.949615841e+01,2.551862859e+01,6.483458008e+01,2.347367787e+01,3.428344582e+01,2.211588786e+01,9.851085920e+01,3.675107935e+01,4.927049893e+01,7.589828438e+01,6.798660031e+01,5.739327323e+01,9.953649744e+01,4.728997636e+01,5.499779903e+01,8.886256221e+00,8.981367790e+01,2.102704479e+01,5.844356191e+01,9.113476297e+01,4.110275905e+01,2.562988569e+01,1.991862895e+01
7.705851428e+01,5.890638150e+01,8.670949784e+01,6.834503149e+01,8.592246140e+01,7.262808314e+01,6.457050404e+01,6.228021291e+01,4.388727025e+01,1.221472560e+01,6.699997037e+01,8.746833316e+01,1.188337719e+01,1.649055895e+00,9.494693111e+01,7.571937171e+01,9.405832504e+01,4.950544458e+01,5.514374575e+01,3.743557623e+00,1.290312619e+00,3.715095738e+01,2.931800327e+01,3.972119448e+01,9.730188644e+01,2.770158086e+01,3.184894544e+01,3.545778789e+00,5.379885824e+01,1.787089583e+01,1.121509049e+01,6.228216091e+01,8.512655803e+01,1.198282486e+01,9.858015570e+01,1.091516627e+01,4.236170014e+01,1.440868426e+01,5.532428238e+01,2.854067231e+00,6.967972365e+01,7.798729992e+01
7.416182687e+01,9.599048679e+00,5.566840179e+01,4.078721268e+01,6.873744827e+01,1.056486412e+01,1.970177446e+01,3.050905223e+01,4.185940253e+01,4.261583962e+01,9.538271793e-01,2.138936454e+01,1.506698631e+01,2.827158925e+01,5.480284651e+01,2.208058700e+01,1.909123767e+00,9.868013659e+01,7.374416293e+01,1.897168763e+01,3.308962069e+01,4.982582221e+01,2.153452929e+00,2.088349460e+01,5.021644427e+01,3.623863735e+00,8.064783523e+01,6.279478421e+01,7.014064238e+01,6.148750653e+01,7.115776487e+01,6.812630344e+01,4.451940170e+01,5.751170902e+00,2.124486565e+01,8.266183457e+01,4.375510392e+01,3.647751630e+01,2.427987670e+01,5.893525512e+01,1.484441664e+01,6.795288333e+01
6.384796385e+01,6.273026834e+01,3.059758240e+01,5.140323996e+01,5.487438527e+00,4.389520498e+01,8.085999807e+01,2.791834531e+01,8.390296197e-01,1.060160936e+01,3.111728215e+01,1.166918602e+01,3.209526069e+01,4.600000513e+01,2.189835108e+01,9.788200597e+01,4.172067772e+01,2.833415201e+01,7.235695021e+01,1.987011021e+01,9.272039352e+00,5.074027628e+01,4.619709948e+01,6.350598390e+01,5.515472019e+01,9.966942844e+00,4.974051725e+01,7.462214150e+01,7.436823573e+00,5.145533149e+01,3.120207040e+01,8.755160913e+01,7.888170780e+00,5.818536292e+01,9.970648246e+01,6.767349020e+01,4.577144722e+01,8.057104847e+01,2.635544664e+01,4.724414482e+01,4.137457227e+01,7.170233258e+01
9.867828557e+01,8.771513398e+01,6.041455468e+01,1.309465514e+01,6.057215621e+01,9.152248904e+01,4.278793404e+00,1.272097192e+01,6.551885044e+01,8.019303238e+01,1.995713463e+01,6.176808835e+01,7.230986486e+01,1.188680652e+01,5.369014512e+01,2.101272148e+01,1.205285411e+01,2.706582367e+01,2.239142300e+01,6.086984736e+01,4.261416686e+01,5.048616027e+01,7.796627620e+01,2.911837665e+00,6.101129132e+00,5.593668350e+00,9.912200767e+00,8.096279333e+01,1.919476896e+01,8.447536414e+01,3.470600879e-01,6.501886045e+01,4.586722321e+01,9.094738038e+01,6.596519003e+01,2.743197459e+01,1.292770931e+01,9.442583276e+01,4.139678450e+01,1.355999444e+00,3.451026574e+00,7.568430626e+00
3.110864343e+01,1.406214763e+01,5.325515862e+01,6.911084623e+01,4.799777344e+01,3.893546908e+01,9.172148489e+01,9.440905809e+01,2.998245679e+01,7.272638876e+01,6.368022294e+01,7.494097084e+01,7.624265077e+01,5.681229388e+01,1.417794814e+01,1.914915317e+01,1.930823769e+01,1.139379382e+01,7.722473903e+01,9.830512063e+01,4.309398248e+01,9.381523497e+01,1.947709261e+01,3.175768429e+01,5.713366445e+01,9.758115810e+01,6.339359086e+01,6.244261709e+01,6.742769791e+01,6.028303534e+01,2.723922589e+01,8.953556065e+01,9.531144405e+01,5.357933845e+00,5.873771916e+00,3.011008894e+00,8.875585937e+01,4.997950177e+01,6.101925267e+01,6.470324888e+01,9.908321455e+01,5.166887284e+01
1.017008743e+01,3.631875116e+01,3.309102669e+01,8.585412509e+01,5.746994220e+01,7.170508183e+00,7.717206366e+01,1.153973084e+00,3.234385715e+01,5.047090503e+01,6.444141890e+01,3.475010663e+01,2.870674833e+01,3.452139511e+01,6.435120418e+01,1.228486386e+01,3.016786784e+00,5.174143391e+01,1.153712333e+01,7.281628875e+00,1.226819671e+01,4.620456412e+00,9.627991635e+01,5.359045241e+01,6.382382833e+01,8.047874530e+01,9.039760890e+01,3.911126959e+01,9.354893897e+01,9.683029214e+01,5.862484265e+01,5.841062490e+01,4.866375493e+01,5.411923053e+01,5.049579166e+01,4.639666354e+01,6.090181134e+00,5.022528230e+01,3.286581694e+01,9.615413413e+01,1.427500107e+01,9.232104011e+01
7.272265860e+01,7.943304121e+01,1.410876552e+00,1.134826773e+01,1.690786630e+01,8.152702564e+01,7.836157512e+01,7.401973300e+01,8.980544173e+01,9.312562640e+01,1.982111061e+01,5.550658955e+01,3.142704332e+01,4.427732227e+00,8.091683775e+01,8.890855511e+00,9.319495841e+00,8.297391736e+01,4.564068823e+01,7.169112274e+01,7.443005065e+01,4.906091852e+01,1.615449854e+01,5.087736479e+01,5.324699875e+00,4.719019530e+01,2.256309035e+01,2.991751931e+01,5.631762706e+01,7.185171840e+01,3.941682890e+01,4.744343972e+01,1.679156076e+01,2.338553960e+01,5.120974846e+00,3.138567543e+00,6.702529544e+01,3.440601947e+01,9.227249327e+01,9.487804828e+01,5.416445884e+01,4.450476666e+01
9.599021081e+01,6.376928441e+00,5.939983716e+01,1.050021811e+01,6.481091934e+01,7.815690316e+00,7.168514169e+01,3.849701015e+01,6.819450048e+01,4.501617343e+01,9.741034812e+01,3.832382305e+01,4.040315236e+01,5.115684270e+00,1.039922910e+01,7.645002790e+01,6.564421339e+01,2.664486364e+01,3.770738455e+01,6.496064778e+01,8.326462098e+00,6.778263156e+01,9.555893296e+00,5.205167029e+01,3.714956092e+01,8.137142956e+01,6.887577938e+01,9.746446597e+01,8.998155659e+01,3.302924883e+01,6.924158903e+01,4.189214823e+01,3.500404601e+01,9.258669872e+01,9.476629049e+01,3.822679514e+01,9.796787657e+01,8.356225825e+01,8.975067318e+01,2.289259898e+00,6.835578928e+01,8.988080363e+01
6.916366676e+01,3.858756795e+01,9.813193981e+01,6.506041388e+01,2.068156569e+01,3.255930167e+01,6.295998980e+01,3.832297567e+01,1.481764025e+01,6.387849798e+01,9.464587735e+01,3.042516689e+01,9.300770946e+00,1.061300154e+00,9.856653022e+01,6.715598227e+01,9.652363881e+01,9.814455486e+01,5.034782873e+01,4.874428509e+01,3.707557555e+01,6.050711940e+01,1.848460242e+01,4.837203683e+01,1.363310850e+01,2.753448389e+01,5.230103245e+01,8.713374957e+01,1.279804938e+01,1.272900867e+01,8.761152896e+00,6.444638404e+01,6.545719331e+01,1.134355406e+01,9.853485457e+00,4.192219555e+01,2.884447293e+01,8.015418192e+01,6.807676393e+01,1.745026492e+01,2.981487679e+01,2.628759369e+01
7.935915416e+01,9.973276318e+01,5.269199945e+01,2.006731286e+01,7.420969166e+01,8.575467051e+01,3.263491834e+01,2.299039733e+01,8.769720767e+01,7.830441463e+01,2.922931970e+01,4.930485314e+01,1.852332663e+01,4.629891170e+01,3.491296894e+01,6.053149953e+01,7.134785305e+01,5.710862362e+01,4.921807509e+01,9.777032288e+01,7.947661970e+01,6.859211987e+01,1.878857493e+01,4.415788979e+00,8.802569858e+01,7.182257650e+01,3.153414921e+01,7.043978449e+01,3.825267231e+01,4.051104112e+01,9.023193468e+01,2.754354593e+01,3.597360113e+01,3.126586190e+01,7.869041744e+01,8.129140595e+01,5.573243930e+01,3.058532842e+01,9.558697274e+01,1.469039696e+01,9.687585048e+01,4.747682214e+01
7.717453690e+01,3.374239513e+01,4.442426516e+01,2.285365872e-01,7.642266515e+01,9.527959875e+01,9.612721553e-01,1.788036271e+01,6.421147560e+01,7.808817749e+00,7.372910725e+01,3.318226256e+01,1.995218807e+00,3.953239653e+01,6.021178941e+01,9.001726961e+01,8.941244220e+01,5.287093656e+01,4.969618706e+01,1.077346672e+01,8.430303444e+01,4.046438859e+01,1.021888747e+00,5.660971830e+01,7.068282852e+01,4.826436648e+01,3.882453700e+01,2.335328111e+01,4.319575208e+00,1.052058155e+01,5.908043029e+01,5.934960460e+01,6.745168673e+00,1.591459551e+01,7.497882958e+01,7.204315278e+01,6.004426847e+01,7.855405983e+01,2.039014951e+01,4.157551470e+01,7.591495237e+01,3.287650388e+01
7.215147083e+01,2.193633558e+01,7.315829166e+01,1.241753977e+00,6.468120645e+01,9.858227275e+01,1.237237428e+01,6.422299152e+01,3.204742446e+01,6.602632212e+01,3.701184880e+01,3.682543090e+01,4.587109793e+01,4.205645922e+01,8.077140764e+01,6.404364846e+01,7.188829061e+00,5.760465785e+01,8.603354967e+01,9.703875588e+01,5.676335914e+01,8.431014980e+01,7.836873452e+01,1.876542048e+01,4.987050993e+01,3.780107883e+00,5.553317853e+01,1.865601553e+01,5.230177185e+01,1.550515636e+01,4.345528292e+01,8.971805049e+01,9.628868457e+01,9.358805484e+01,5.013882495e+01,5.072746640e+01,6.796608372e+01,2.492281247e+01,7.719891836e+01,3.766266970e+01,3.508438298e+00,1.763526760e+01
3.253074896e+01,8.732314437e+01,7.934854397e+01,9.548821473e+01,1.694917245e+00,6.598447957e+01,8.296073758e+01,8.444871895e+01,2.841804794e+01,3.409168678e+01,1.217724997e+01,1.983065573e+01,9.254353856e+01,9.303035411e+01,9.153727498e+01,2.614989688e+01,8.971305099e+01,5.968596053e+01,4.759785348e+01,2.609901690e+01,6.583893455e+01,7.324661080e+00,1.713917288e+00,4.538704699e+01,5.856918379e+01,2.860347053e+01,7.590233789e+01,4.948659274e+01,5.606072099e+01,8.305909886e+00,4.856486559e+01,7.721387740e+01,7.410555501e+01,1.328349075e+01,8.395524493e+01,1.073079821e+01,9.560282008e+01,6.746811045e+01,9.520502527e+01,2.401133105e+01,1.093907611e+01,9.761709330e+01
4.173583046e+01,6.310923738e+01,6.632000711e+01,8.114220490e+01,4.528104701e+01,2.658429976e+01,2.692922105e+01,6.561042276e+01,5.225449624e+01,9.584399252e+01,1.067349906e+01,9.310609431e+01,6.580386052e+01,1.549284410e-01,5.755269778e+01,1.486977107e-01,5.476168834e+01,1.659168444e+01,4.258157730e+00,2.229672283e+01,1.145250815e+01,6.447665024e+01,1.511777097e+01,9.266893188e+01,7.305540194e+00,7.128029528e+01,8.443989334e+01,2.787034407e+01,2.731382631e+01,6.203104175e+01,5.484373158e+01,7.967035226e+01,9.313213733e+01,9.970138527e+01,3.355894244e+01,4.619275975e+01,8.292588619e+01,2.182989330e+01,1.881572112e+01,3.806964140e+00,2.353345892e+01,8.701233052e+01
5.491295615e+01,1.881004096e+01,5.042384892e+01,7.303760114e+01,8.430506605e+01,4.122685649e+01,2.088895940e+00,4.203995607e+01,3.069068385e+01,4.912804394e+01,1.162467546e+01,6.159503429e+01,2.395414356e+00,8.998126581e+01,7.390891538e+01,4.571082908e+01,8.372663344e+01,1.913593060e+01,3.931270504e+01,4.073673766e+00,7.628241064e+00,5.143038353e+01,6.352444910e+01,4.446024611e+01,6.367434068e+01,4.077258878e+01,6.465326804e+01,3.942005362e+01,4.829997187e+01,8.794478427e+01,4.030175502e+01,7.912164299e+00,4.219229607e+01,8.762879473e+01,1.061234777e+01,9.231754816e+01,6.947456998e+01,5.459776166e+01,4.551857873e+01,1.612947816e+01,8.724563702e+01,8.874179334e+01
9.473744355e+01,1.360220159e+01,7.019219475e+01,9.432075618e+01,6.220322158e+01,5.904924615e+01,3.171533039e+01,7.684933931e+01,9.490492696e+01,2.277824977e+01,1.641721281e+01,1.203049681e+01,2.711921871e+01,7.823535725e+01,9.988754503e+01,7.834322703e+01,7.905720346e+01,5.679371754e+01,8.382024564e+01,6.412942673e+01,6.010914423e+01,5.387410349e+01,6.547732497e+00,8.553280928e+01,6.224883222e+01,6.325171127e+01,2.372744250e+01,4.715295986e+01,2.199668204e+01,8.724673007e+01,4.150991000e+01,8.242050965e+01,1.308715395e+01,7.872687990e+01,5.583702164e+01,1.798880812e+01,3.901127912e+01,3.514227367e+01,1.347615240e+01,2.697186508e+01,3.524585860e+01,1.459706771e+00
3.822924978e+01,9.824428276e+01,5.918036961e+01,8.012976961e+01,6.205780450e+01,6.534530443e+01,2.256585901e+01,1.061944847e+01,7.183773030e+01,3.500362033e+01,5.480866360e+01,8.290766166e+01,7.876463242e+01,1.928528263e+01,4.400432849e+01,2.313435135e+01,6.170985933e+00,1.610839004e+01,1.783089814e+01,3.385746177e+01,8.501788605e+01,2.059383256e+01,8.482137518e+01,7.653938681e+01,7.855167533e+01,2.101755121e+01,2.127422563e+01,9.083301758e+01,9.429237198e+01,1.421811996e+01,5.140291271e+01,4.165894215e+01,4.911590661e+01,9.275642946e+01,3.572444285e+01,1.110726922e+01,9.759142630e+01,9.594853584e+01,3.745762420e+01,1.449345880e+01,7.992411207e+01,7.076379977e+00
3.767140446e+01,6.959418220e+01,5.214633809e+00,1.680254219e+01,7.318116636e+01,8.839034085e+01,2.284534112e+01,2.269516541e+01,8.870977286e+01,1.390686688e+01,3.521684504e+01,1.902225118e+01,7.503038644e+01,2.360906910e+01,2.642524682e+01,3.777096821e+01,7.574941833e+01,2.105764200e+01,9.806071268e+01,1.525877769e+00,2.379370967e+00,3.324578457e+01,7.726105070e+01,6.152085742e+01,9.283527581e+01,6.852940146e+01,4.799178779e+01,6.177271963e+01,8.031957060e+01,5.724703427e-04,3.587207682e+01,8.698689166e+01,1.322339243e+01,3.717311328e+01,7.665613349e+01,4.933491278e+01,6.196519788e+01,2.248945770e+01,6.851995725e+01,9.259646884e+01,6.044252975e+01,3.972298591e+01
2.063118132e+01,4.027535520e+01,9.824828830e+01,3.121688316e+01,7.245572762e+01,4.691237891e+01,6.745812660e+00,2.357180492e+01,3.676256345e+01,1.669773445e+01,4.691615488e+01,4.821991885e+01,4.464723145e+01,9.962385018e+01,7.869762990e+01,5.784912131e+01,6.239704145e+01,7.243989032e+01,6.081695238e+01,6.240707233e+01,3.745843140e+01,9.558797185e+01,2.595124974e+01,9.746390981e+00,7.848061152e+01,2.625149049e+01,9.119688004e+01,7.254496295e+01,4.887693181e+01,7.288742195e+01,2.393177374e+01,3.863996421e+01,1.346452622e+01,2.783124025e+01,5.482022309e+01,1.067402528e+01,1.029287811e+01,2.716197266e+01,5.495918888e+01,3.701827332e+01,2.331031410e+01,7.475962840e+01
5.683422286e+01,6.499141279e+01,8.779964762e+01,5.592644985e+01,3.221516773e+01,9.763210885e+01,6.854718439e+01,8.594113462e+01,8.779178255e+01,8.969288290e+01,9.402196113e+01,9.854187569e+01,5.975464796e+01,2.040932408e+01,2.846502233e+01,7.264481357e+00,1.784124270e+01,4.542956393e-01,9.413762682e+01,3.011512845e+01,4.075132663e+01,3.370642040e+01,5.520059928e+01,3.993880565e+01,3.132215668e+01,6.722376260e+01,4.398258002e+01,2.200127945e+01,9.487580624e+01,1.959374212e+01,8.251070230e+01,2.995632000e+01,6.030676258e+01,5.562469073e+01,6.973413090e+01,8.961874112e+01,6.538986409e+01,7.538240360e+01,5.427331125e+01,3.357344213e+01,1.343014584e+01,3.726019511e+01
2.858902298e+01,9.845577577e+01,2.285746516e+01,9.288573579e+01,6.137160477e+00,9.792419924e+01,1.473132016e+01,6.807839107e+01,1.566872795e+01,4.107606558e+01,6.608651339e+01,1.193776314e+01,8.864222472e+01,6.091030488e+01,9.341917604e+01,7.923359326e+01,5.412152112e+01,7.452402013e+01,1.268665257e+01,7.776649012e+01,9.017508148e+00,1.775038879e+01,9.186979892e+01,7.880853584e+01,8.307709997e+01,7.467387449e+01,2.995833576e+01,2.727119428e+01,4.671633886e+01,9.384436202e+01,7.187193815e+01,1.593952324e+01,4.756281930e+01,6.399977551e+01,2.860855536e+01,2.194242985e+01,1.555212471e+01,4.274915762e+00,2.889217606e+01,9.150794325e+01,6.160835362e+01,7.451577101e+01
5.545109127e+01,4.459138784e+01,7.756451448e+01,8.643019937e+01,4.642995037e+01,6.001553148e+01,7.693285820e+01,8.700755580e+01,5.680284599e+01,2.556459885e+01,5.371463566e+01,1.615252341e+01,8.441421406e+01,9.331260392e+00,9.451375417e+01,1.063228847e+01,3.523485308e+01,6.402638680e+00,9.715889943e+01,2.467524070e+01,5.944730822e+01,3.895043415e+01,7.601337843e+01,2.679905428e+01,7.507904567e+01,1.532008991e+01,3.998008017e+01,1.437877514e+01,1.733858161e+01,7.643054821e+01,2.027575050e+00,8.129096919e+01,7.038326905e+01,5.153835078e+01,8.079900090e+01,9.917689322e+01,3.003589195e+01,1.473354255e+01,9.396059135e+01,8.966996641e+01,1.010679828e+01,2.138621598e+01
6.000197686e+01,5.787353150e+01,6.435935176e+01,8.649664991e+00,4.789023311e+01,9.646941502e+01,9.968023929e+01,3.356251161e+01,3.373762984e+01,9.500059321e+01,1.080824132e+01,9.039675062e+01,6.772763310e+01,3.671725104e+01,5.300519708e+01,3.036694660e+01,4.964097298e+01,8.807985748e+01,9.374309299e+01,9.510255496e+01,1.517552383e+01,4.615481781e+01,1.442608030e+01,4.053962719e+01,2.790216446e+01,5.432588705e+01,3.004533499e+01,1.233426432e+01,1.207348079e+00,6.470648807e+01,6.803611004e+01,5.618568839e+00,9.901545590e+01,9.018093701e+01,7.704833723e+01,8.329660721e+01,2.420089044e+01,5.397458999e+01,1.005627144e+01,6.247132915e+01,6.358601988e+01,6.047935409e+01
7.593400210e+01,2.077879193e+01,9.836573031e+01,7.715223012e+01,4.619888005e+01,9.581803877e+01,3.217675600e+01,9.475958611e+01,6.412277860e+01,2.900811630e+01,9.002343082e+01,5.925489364e+00,2.880485155e+01,5.030938754e+01,6.365407686e+01,3.567508684e+01,7.697258558e+01,3.193410148e+01,6.004247463e+01,7.763227135e+01,4.922609011e+01,2.014820665e+01,2.081125163e+01,9.692927040e+01,3.678852751e+01,9.341595347e+01,4.345585709e+01,2.148048631e+01,3.215027284e+01,3.102057469e+01,1.071127653e+01,1.749964004e+01,7.188888414e+01,8.600530478e+01,2.149212932e+01,4.699641767e+00,7.673046625e+01,2.561728816e+01,3.800797486e+01,4.522151895e+01,5.470257428e+01,7.559081787e+01
7.392337216e+01,9.458987320e+01,1.246996120e+00,4.265728049e+01,3.992298999e+01,7.626392237e+01,3.594480759e+01,4.935645833e+01,7.977858934e+01,2.235147010e+01,1.744024783e+01,1.350025887e+01,1.462363303e+01,6.457863737e+01,7.787623721e+01,6.542637420e+01,3.552899163e+01,3.343252578e+01,4.211016559e+01,4.436308482e+01,5.932911431e+01,3.347872501e+01,8.200591194e+01,5.542541289e+01,7.759567711e+01,9.323302973e+01,8.467298694e+01,3.439122338e+01,3.165774380e+01,1.634460259e+00,7.118104854e-01,3.813099782e+01,9.646621841e+01,4.945541735e+01,9.662693800e+01,5.997210900e+01,6.511144459e+01,7.905912501e+01,4.751048379e-01,9.416137327e+01,3.264423590e+01,5.622611360e+01
4.216925139e+01,4.440284777e+01,7.208987600e+01,8.073595480e+01,3.083913057e+01,9.052501905e+00,9.834504864e+01,4.904489631e+01,9.511196704e+01,2.430264456e+01,4.475633216e+00,8.670010576e+01,9.007127008e+00,9.828641546e+01,7.475294009e+01,3.262320172e+00,5.576784403e+01,9.095768340e+00,8.857918114e+01,7.222236823e+01,6.683780148e+01,1.926856831e+01,3.104600204e+01,1.305986169e+01,4.578407972e+01,2.120146656e+01,6.259048903e+01,3.187876958e+01,5.944844162e+01,9.763970766e+01,1.088853499e+01,5.781392560e+01,2.794801563e+01,5.844420153e+01,1.135139844e+01,7.407942625e+01,7.316160100e+01,7.541388825e+01,6.541850241e+01,7.821564870e+01,7.375822712e+01,1.944454726e+01
4.968941402e+01,8.335040586e+01,9.804950062e+01,9.626013712e+01,2.730108818e+01,3.873209536e+00,1.631558540e+01,2.315678233e+00,6.632825272e+01,9.706742096e+01,2.817295435e+01,9.405511646e+01,1.218943503e+01,7.774185814e+01,2.968963511e+01,7.303420770e+01,7.803922713e+01,2.779775484e+01,1.358695582e+01,5.037041160e+01,1.482908697e+01,4.370864756e+01,4.264408659e+01,9.964461837e+00,4.215966290e+01,9.848630112e+01,1.514352067e+01,8.015238454e+01,8.040786559e+01,6.604515814e+00,1.735219859e+01,7.134569347e+01,3.888876192e+01,9.737014059e+01,5.676953290e+01,9.353466350e+01,4.798408713e+01,5.356011956e+01,1.241280943e+01,7.469423074e+01,8.887993029e+01,1.575401490e+01
2.181866983e+01,2.446193292e+01,7.037408287e+01,3.257818073e+01,1.981986044e+01,7.322555020e+01,3.081769663e+01,1.181688444e+01,3.973145507e+00,6.180179397e+01,5.122590832e+01,6.711615931e+01,6.620040145e+01,1.709576471e+01,4.013953140e+01,5.276400081e+01,8.523135957e+01,2.547855180e+01,7.084434029e+00,7.110168171e+01,9.405151236e+01,3.277291519e+01,3.673878380e+01,3.832698750e+01,5.223924021e+00,2.342105345e+01,6.014367788e+01,1.267020469e+01,8.160547356e+01,5.114870340e+00,2.057163243e+01,7.989116878e-01,1.413512427e+01,3.552247440e+01,3.883514910e+01,7.395791892e+01,7.284466777e+01,1.998983505e+01,4.974507617e+01,5.716950938e+01,8.439756368e+01,1.057257855e+01
6.774296809e+01,1.425402995e+01,4.526297418e+01,8.910327159e+01,3.544095343e+01,3.173001281e+01,1.171525800e+01,1.741245837e+00,7.650483591e+01,4.000145455e+01,2.377436293e+01,9.040248576e+01,9.173407097e+01,1.468540993e+01,6.637890191e+01,1.796527017e+01,5.448112940e+01,8.688326060e+00,3.892587784e-01,6.360510416e+01,3.292717711e+01,9.539196839e+01,3.223385465e+01,4.365115026e+01,2.975982188e+01,4.595159876e+01,8.045858172e+01,4.082087291e+01,9.612160014e+01,2.126459502e+01,9.915139837e+01,4.935983990e+01,1.735456316e+01,5.316010770e+01,9.777522097e+01,5.831295247e+01,4.169796053e+01,6.033297725e-01,3.349155042e+01,1.360144053e+01,2.970898480e+01,1.952653528e+01
2.621713772e+01,4.284681690e+01,6.178869812e+01,6.604039848e+01,4.046404987e+01,3.634777295e+00,3.227528837e+01,7.272660354e+01,2.637903965e+01,2.418501146e+01,5.758834930e+01,2.117691329e+01,4.392922108e+01,2.056979112e+01,3.635815859e+01,9.035575342e+01,3.683541128e+01,7.637530209e+01,2.632996226e+01,6.199261555e+01,7.719590803e+01,9.281556554e+01,4.779259733e+01,7.757618014e-01,2.990480967e+01,9.974073081e+01,8.673876177e+01,1.843188695e+01,5.081298827e+01,8.773392742e+01,2.755648773e+01,7.809710932e+01,4.971361764e+01,4.675762717e+01,9.535038050e+01,5.218381355e+00,6.113019942e+01,9.315153552e+01,2.412329687e+01,3.670929836e+01,9.399943592e+01,1.700336733e+01
3.587238030e+01,4.896231207e+01,7.408895535e+01,3.872703429e+00,1.060919299e+01,8.364371136e+01,5.854344349e+01,6.391124558e+01,5.820330376e+01,1.887559511e+01,4.485286840e+01,9.114721609e+01,7.658010882e+01,4.747711524e+01,4.892867350e+01,1.414556090e+01,1.983924672e+01,2.196207402e+01,1.330745177e+01,2.897917422e+01,7.534313349e+01,2.692766333e+01,6.973923143e+01,1.334251240e+01,6.264325870e+01,2.647713119e+01,1.891723950e+01,1.182638021e+01,3.921948752e+01,3.498394058e+01,6.588745743e+01,4.129047656e+01,6.113365151e+01,7.123963596e+01,8.385644340e+01,2.857841919e+01,7.915893874e+01,9.683360637e+00,7.987938370e+01,1.817465072e+01,7.691055547e+01,8.114497738e+00
7.542908112e+01,2.676871330e+01,7.578464344e+01,8.003686613e+01,7.159764134e+01,5.729738898e+01,3.883112317e+01,4.337960380e+01,6.331321981e+01,1.034346333e+00,3.998251976e+01,8.730071014e+01,5.616059274e+01,4.929514333e+01,5.855032269e+01,6.155278984e+01,4.295213779e+01,4.053029615e+01,3.686711105e+01,6.463425659e+00,2.331789373e+01,6.039670178e+01,8.651096669e+01,6.170720193e-02,5.139400856e+00,1.718227395e+00,7.490675618e-01,6.663740226e+01,9.674865684e+01,1.057981790e-01,6.822512101e+01,1.181523360e+01,2.459948353e+01,6.048357787e+01,9.096742356e+01,7.777754765e+01,4.323937860e+01,2.803641480e+00,2.924886744e+01,6.344837218e+01,8.362421362e+01,5.632034904e+01
2.594478339e+01,6.825870932e+01,2.088973439e+01,8.353254584e+01,9.623263036e+01,1.144489351e+01,9.099093410e+01,1.638106131e+01,7.543942087e+00,8.983288376e+00,5.648415241e+01,6.629308283e+01,1.433564761e+01,9.478262825e+01,5.140043006e+01,2.558302933e+01,7.407507794e+01,3.115999799e+01,1.257605350e+01,9.385938289e+01,2.549972344e+01,6.198819251e+01,3.623283388e+01,1.455796185e+01,8.415454335e+01,9.245130936e+01,5.513490329e+01,9.683007430e+01,8.322408165e+01,2.947137453e+01,1.636265936e+01,8.581832751e+01,8.095058608e+01,4.593533061e+01,4.171064635e+01,5.620395161e+01,1.597440969e+01,9.770577122e+01,6.870950181e+01,4.333434219e+01,4.631710835e+01,9.451235214e+01
9.486336696e+01,8.181317857e+01,2.451699764e+01,2.721703859e+01,1.181674499e+01,3.614388949e+01,5.977499014e+01,8.077121528e+01,6.184773093e+01,1.931543886e+01,3.670267817e+01,1.006966493e+01,4.521473033e+01,3.509714451e+01,7.636320327e+01,9.892071074e+01,4.537603668e+01,1.904815730e+01,2.490128494e+01,4.499303238e+01,5.683701626e+01,6.594496559e+00,6.454314842e+01,3.478915202e+00,6.520168684e+01,3.956645155e+01,3.127811072e+01,5.513561909e+00,3.010035378e+01,9.024247491e-01,5.501565556e+00,2.985073979e+01,8.486885392e+01,1.485229222e+01,1.394590936e+01,6.443450443e+01,6.384956174e-01,8.290149742e+01,4.898808811e+01,8.000235320e+01,4.051599855e+01,1.033859364e+01
5.297387297e+01,9.500357482e+01,2.342771796e+01,5.678126584e+01,6.895807529e+01,4.195846256e+00,2.514257391e+00,1.031623933e+01,9.399822064e+01,6.594926363e+01,3.433739044e+01,9.478261388e+00,7.980248394e+01,6.965957641e+01,5.067188843e+01,7.656265562e+01,4.372473087e+01,5.557274495e+01,8.758718418e+01,2.403726053e+00,7.805596080e+01,1.633915349e+01,6.666678888e+01,4.582670353e+00,3.232906782e+01,7.903396624e+01,1.084109765e+01,7.491609381e+01,6.123338716e+01,4.505910715e+01,8.947209225e+01,1.385937087e+01,9.269100018e+01,6.474435103e+01,3.994729435e+00,6.776619121e+00,4.925049349e+01,9.298542894e+01,4.849161427e+01,1.109850195e+01,9.346639343e+01,9.658820760e+01
