v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78
5.756112496e+01,8.716185122e+01,6.915231496e+01,1.190759712e+01,4.367987348e+01,3.306332463e+01,4.560449637e+01,4.790969310e+01,6.796654004e+01,5.693991448e+01,8.213542491e+01,2.775605242e+01,1.093803544e+01,5.778355761e+01,2.157670140e+01,3.335398294e+01,6.556620353e+01,4.934234707e+01,3.303101783e+01,4.590425719e+01,1.033639466e+01,5.018624920e+01,2.764706382e+01,3.739191849e+01,5.596940481e+01,5.924453146e-01,9.527822009e+01,6.429836068e+01,1.667563409e+01,2.578046115e+01,1.651609361e+01,2.316346432e+00,2.346420692e+01,4.546813971e+01,7.411099034e+01,8.905402111e+01,9.270015073e+01,7.918360360e+01,2.947932308e+01,4.702669637e+01,8.918716325e+01,1.698446192e+01,8.414655107e+01,4.258853771e+01,6.529268629e+00,9.308834098e+01,4.255143276e+01,2.285866708e+01,5.835264331e+01,2.947890607e+01,9.987391525e+01,9.008043518e+01,5.004879641e+01,5.768706020e+01,6.207870574e+01,7.419318132e+01,9.653996251e+01,2.839804326e+01,2.140635890e+01,6.289435730e+01,2.533332532e+01,7.581334275e+01,3.742103334e+01,7.564507627e+01,4.512371351e+01,5.527988283e+01,6.222645927e-01,8.905805874e+01,8.823345586e+01,9.421172152e+01,3.993089069e+01,7.047780917e+01,3.276882852e+01,1.252915809e+01,3.494706550e+01,3.673399089e+01,1.934473349e+01,5.997231483e+01
8.440153586e+01,2.193528051e+01,8.493668392e+01,2.799024451e+01,3.990433657e+01,7.315588533e+00,5.437821961e+00,3.322901580e+01,8.883455545e+01,3.565886020e+01,8.972678254e+01,9.831476101e+01,9.903604948e+01,1.748899973e+01,9.424125603e+01,3.139163204e+01,8.967562268e+01,2.436828525e+01,8.547704000e+01,6.015237665e+01,4.969370010e+01,6.376758187e+01,3.390338930e+01,4.647633987e+01,9.258560766e+01,6.283940480e+01,4.263282226e+01,1.318330336e+00,1.222912847e+01,5.116335951e+01,9.548375287e+01,1.664008684e+01,6.619198203e+01,1.985940498e+01,8.467245337e+01,1.845768236e+00,7.547592892e+01,7.769355237e+01,8.253464605e+01,1.520910338e+01,8.286515597e+01,3.149894251e+01,8.921046715e+01,3.713649530e+00,1.544229190e+01,4.382391773e+01,4.891850311e+01,1.240287157e+01,7.258743324e+01,8.483505133e+01,3.073801155e+01,2.386753068e+01,7.215046958e+01,3.295470835e+00,8.020405227e+01,4.099577002e+01,7.391597013e+01,9.564643564e+00,5.583427438e+01,2.536699852e+01,3.898484447e+01,4.241726078e+01,6.573385251e+01,9.660432340e+01,7.108222031e+01,7.279160977e+01,7.260008142e+01,9.580767503e+01,5.675689494e+00,8.233498312e+01,9.956933941e+01,6.766508971e+01,2.490841087e+01,5.027716024e+01,1.765012474e+01,2.993976016e+01,5.510878833e+01,7.559273668e+01
6.891081923e+01,9.813374323e+01,1.590147185e+01,7.084887410e+01,5.231522319e+01,6.296159605e+01,7.481017103e+01,7.315538285e+00,2.035879752e+01,2.036160618e+01,5.330551632e+01,7.947851499e+01,8.656863573e+01,9.349264745e+01,3.756641167e+01,2.334788121e+01,9.441942975e+01,7.604187204e+01,3.200354445e+01,8.346307244e+01,1.762475837e+01,3.686500992e+01,8.976459702e+01,5.702519371e+01,2.816294823e+01,8.808832546e+01,6.532216119e+01,8.722389692e+01,5.673609308e+00,6.422618346e+01,3.180325066e+01,2.049670670e+00,5.476302229e+01,8.991359584e+01,4.322941677e+01,7.618817833e+01,4.176858836e+01,9.416061631e+01,8.678037005e+01,7.197219521e+01,4.160530696e+01,5.417720629e+01,4.634423337e+00,7.950951922e+00,8.072197454e+01,5.396181099e+01,9.772983837e+01,3.708101610e+01,8.407823428e+01,7.107886578e+01,5.794874278e+01,2.217328875e+01,7.837888046e+01,6.468466403e+01,9.661115961e+01,1.386591147e+00,7.961539251e+01,6.149821038e+01,5.266394161e+01,6.278745758e+01,9.405930256e+01,5.858398107e+01,4.477911071e+01,2.166133112e+01,9.481527257e+01,9.749481702e+01,1.802172462e+00,1.612302578e+01,2.233875006e+01,2.344965343e+01,3.002291074e+01,9.047553850e+01,2.251699135e+01,6.970254658e+01,6.704637496e+01,1.265314693e+01,6.842958235e+01,1.683756265e+00
5.947501307e+01,1.176396101e+01,1.045633623e+01,9.482090451e+01,4.003971801e+01,1.043540053e+01,1.888130764e+01,6.885034051e+01,6.625955573e+01,2.701874411e+01,4.987736723e+01,4.892219455e+01,9.883321820e+01,4.633919633e+01,7.412738112e+01,4.079369097e+01,9.006010536e+01,2.658831744e+01,4.758949690e+01,8.700334427e+01,1.933762541e+01,6.460733698e+01,9.623608314e+01,2.906677549e+01,1.389045490e+01,3.083100953e+01,9.491989872e+01,1.594755838e+01,7.022921128e+01,6.290839984e+01,2.857781989e+01,9.895626853e+01,6.448151235e+01,9.625234848e+00,1.387138587e+01,4.531579816e+01,6.378047589e+01,7.968721428e+01,4.090675800e+01,4.737704047e+01,4.367332561e+01,6.427679453e+01,9.311255676e+01,7.243614892e+01,1.577781422e+01,4.700371558e+01,9.146385251e+01,4.489730664e+01,7.408187204e+01,5.526794560e+00,9.403524791e+01,7.073678886e+00,4.568719379e+00,7.399610577e+01,6.323708799e+01,2.267736066e+01,8.228350763e+01,9.083746095e+01,2.491906287e+01,7.798352990e+01,9.130337018e+00,9.913952389e+01,3.849050626e+01,6.986241988e+01,2.228388451e+01,7.011831164e+01,9.206979918e+01,4.666865836e+01,6.704395191e+01,8.911319973e+01,7.468964741e+01,5.628335266e+01,6.993908156e+01,3.228401721e+00,3.195318255e+01,7.344276135e+01,4.532809426e+01,7.250810745e+01
5.656091963e+01,7.455356207e+01,5.814672167e+00,8.766815792e+01,3.264601849e+01,8.302955815e+01,6.674946005e+01,5.995203438e+01,5.998066155e+01,1.107489858e+01,4.350169456e+01,1.174974190e+01,4.944503279e+01,2.074319683e+01,3.409822214e+01,5.763827169e+01,9.177603554e+01,1.211523598e+00,5.938639408e+01,4.729975791e+01,7.712487693e+01,6.865704737e+01,1.580874793e+01,7.502010040e+01,3.994734758e+01,8.056310807e+01,2.879317000e+01,3.383110807e+01,3.223480784e+01,3.166780609e+01,2.585694425e+01,3.085229223e+01,6.572480188e+01,7.162469898e+01,6.655169119e+01,5.322019546e+01,9.641194495e+01,6.338631968e+00,9.294764027e+01,3.858405768e+01,3.219968145e+01,2.944294405e+01,4.259524136e+01,8.061976892e+01,2.160960829e+01,1.586540709e+00,8.033446626e+01,1.274753083e+01,3.433168955e+01,7.673127904e+01,4.302797955e+01,9.406926101e+01,6.656637549e+01,8.836687299e+01,7.480950598e+01,7.515444482e+01,9.470501209e+01,7.844492398e+01,5.213429579e+01,1.043705377e+01,2.581222438e+01,4.956025427e+01,2.705324283e+01,7.088828625e+01,6.273664685e+01,8.529870839e+01,3.603088697e+00,8.352286160e+00,9.320897850e+01,8.180594608e+01,8.096368154e+01,3.851006225e+01,9.158324445e+01,1.963566827e+01,7.833014198e+01,8.200205979e+01,9.730462506e+01,9.770983768e+00
7.471348394e+01,3.162537588e+01,8.195650939e+00,8.740938481e+01,5.840811470e+00,8.902299700e+01,2.284288586e+01,6.458031888e+01,7.574587356e+01,5.163514422e+01,3.247041278e+01,3.338051651e+01,5.622097145e+00,5.150022726e+00,7.739613309e+01,9.492651316e+01,3.419680850e+01,4.407444702e+01,6.283558289e+01,2.583829848e+00,8.977562418e+01,7.762948392e+01,2.901434877e+01,1.364632249e+01,8.768733315e+00,8.431110513e+01,2.348727620e+01,8.804364262e+01,4.824580606e+01,6.395137390e+01,4.457457351e+01,1.538369951e+01,4.357046986e+01,6.821819687e+01,4.047100116e+01,7.458411329e+00,1.002531133e+00,4.092942688e+00,9.312232456e+01,6.398502288e+01,3.725635243e+01,9.041512165e+01,4.137218964e+01,7.508254405e+01,7.117120831e+01,5.480157806e+01,1.452390902e+01,5.909659237e+00,5.815924132e+01,4.409464581e+01,8.067565363e+01,4.819092925e+01,8.934827554e+01,4.048097760e+01,3.919424724e+01,6.512610218e+01,5.502808250e+01,5.639724703e+01,8.845480228e+00,4.482937435e+01,5.377920334e+01,7.839226263e+00,5.736982272e+01,1.211036516e+01,7.113942706e+01,1.049122697e+01,1.791790052e+01,2.919702284e+01,4.886318934e+01,6.918785670e+01,3.221561092e+01,4.507165586e+01,4.335973128e+01,3.330826935e+01,4.007298158e+01,6.148135777e+01,1.361111413e+01,4.321769239e+01
5.504986399e+01,4.552125897e+00,1.636646852e+01,6.827677619e+01,5.593503756e+01,9.574286776e+01,7.445801525e+01,4.208669178e+01,9.171084187e-01,6.781352202e+00,8.362972276e+01,1.141192839e+01,7.750718624e+01,6.587244198e+01,9.506461210e+00,3.677348214e+01,1.982173151e+01,2.236055005e+01,5.513704939e+01,3.652878467e+00,7.033707246e+01,4.973938382e+01,6.455692143e+01,8.509787850e+01,3.874492741e+01,4.133687428e+01,7.975495835e+00,6.072777669e+01,5.378278806e+01,5.256702854e+01,6.953852175e+01,9.676149417e+01,4.586082084e+01,1.595123750e+01,7.230659743e+01,4.418659892e+01,4.095925006e+01,3.069153329e+01,9.079258329e+01,2.087246018e+01,1.287222049e+01,8.141224843e+01,9.766727022e+01,1.800158840e+01,8.513578508e+01,5.011986525e+01,4.579472764e+01,8.197422918e+00,6.632093037e+00,6.188829660e+01,1.348269621e+01,8.707868418e+01,3.797530245e+01,3.199549726e+01,8.052879626e+01,6.675255645e+01,6.217156058e+01,2.059665621e+01,6.880717276e+01,3.783452052e+01,3.397146175e+01,5.752424671e+01,5.829562569e+01,5.434569135e+01,7.218041868e+01,8.109107889e+01,8.421217365e+01,6.056645782e+01,1.952748443e+01,8.138257300e+01,5.224015451e+01,9.629663927e+01,9.266669284e+01,6.214410392e+01,5.477468505e-01,6.293224583e+01,3.376715886e+01,2.454094608e+00
6.536023664e+01,3.059101387e+01,4.367637370e+01,4.392317361e+01,2.983187024e+01,8.529357670e+01,8.468948463e+01,2.448654263e+01,5.981069531e+01,3.393314849e+01,5.490722459e+01,7.281548829e+01,2.559726516e+01,7.580248191e-01,4.275787122e+01,5.075138676e+01,7.324175557e+01,7.182232240e+01,7.967225000e+01,4.049418640e+01,8.684583892e+01,6.300973757e+01,9.258104418e+01,6.403868845e+01,7.227497445e+01,9.328255255e+01,1.489379457e+01,3.532411819e+01,9.259171277e+00,4.138498188e+01,7.254331459e+01,3.753493600e+00,5.807246119e+01,4.848959697e+00,1.035620714e+01,3.793831394e+01,1.335656209e+01,2.745754285e+01,6.172674371e+01,2.355616101e+00,4.726423932e+01,5.496993972e+01,5.917950245e+01,1.424547932e+01,5.252186933e+01,1.559390641e+01,6.114123917e+01,4.616206142e+01,5.996956309e+01,4.440970532e+01,7.382649079e+01,3.823867300e-01,7.959171488e+01,9.915538603e+01,1.780853261e+01,2.280030457e+01,7.782197882e+01,1.830598663e+01,4.541966493e+01,9.474453387e+01,7.752841172e+01,8.201115715e+01,1.954803910e+01,8.733421651e+01,7.672632013e+01,4.608141119e+01,1.889026000e+01,1.357753506e+01,1.594039916e+01,6.083791338e+00,4.377812580e+01,6.577096011e+01,4.637180053e+00,5.989361997e+01,8.297975701e+01,5.404046118e+01,8.319882590e+01,8.162777259e+01
7.302208282e+01,1.910331613e+01,2.681421721e+01,7.012134397e+01,5.032401674e+01,6.419751509e+01,4.932908551e+01,8.135892414e+01,7.432327810e+01,5.405021592e+00,2.270340768e+01,9.880526032e+01,6.086826107e+01,5.337798541e+01,5.325115854e+01,5.657514112e+01,7.070791973e+01,2.336977185e+01,6.293021350e+01,6.188910570e+01,5.228524268e+01,9.902833881e+01,9.651609122e+01,6.560875544e+01,1.985580793e+00,2.614614286e+01,9.179801559e+01,8.934471884e+01,6.493158896e+01,6.400276983e+01,3.898374160e+00,1.492945655e+01,2.695064188e+01,5.454359246e+01,4.886957254e+01,1.685926884e+01,6.395648650e+01,2.430912080e+01,2.869309088e+01,5.458432925e+01,9.713951342e+01,5.405707661e+01,4.248988761e+01,1.565518944e+01,8.561459248e+01,9.202996149e+01,3.000926240e+01,8.530396427e+00,1.213248026e+01,2.310994035e+01,8.285362072e+01,2.223641607e+01,5.056683243e+01,4.727565487e+01,7.038695344e+01,5.376872886e-02,7.080381597e+01,3.310661647e+01,4.181918482e+01,1.368727318e+01,3.041175742e+01,8.925929581e+01,6.443464680e+01,6.163958043e+01,8.851433270e+01,9.766156454e+01,5.550286951e+01,1.186744350e+01,8.889428182e+01,6.427735700e+01,8.591180452e+01,8.092570816e+01,7.035567840e+01,7.077411673e+01,9.900011342e+01,2.382126662e+01,6.950875356e+01,1.207739910e+01
7.595552234e+00,4.723344539e+01,2.795011609e+01,7.419344047e+01,4.773502644e+01,7.810492764e+01,9.883208312e+01,3.097955800e-01,9.167074602e+01,6.932079752e+01,9.650763801e+01,8.970982106e+01,6.867109024e+01,7.906812644e+00,4.173321622e+01,7.966090975e+01,2.465188025e+01,1.188595098e+01,7.958007123e+01,7.636905752e+01,4.293709666e+01,3.045818072e+01,4.278271785e+01,4.139533657e+01,8.513892989e+01,5.346911588e+01,7.062852642e+01,6.336483580e+01,8.505775861e+01,6.890973019e+00,3.407842305e+01,7.937500634e+01,8.220936618e+01,3.708247794e+01,1.864333073e+01,4.325224582e+01,5.861060235e+00,8.008307303e+01,3.857466035e+01,8.499169030e+01,3.593205345e+01,9.463525193e+01,3.751856261e+01,2.917381668e+01,5.753572941e+00,6.498444937e+01,3.897775566e+01,4.381332784e+01,3.292448564e+01,9.169621109e+01,5.854142832e+00,7.836250364e+01,7.456921034e-01,5.703917142e+01,7.764399705e+01,8.927093915e+01,6.733950233e+01,2.235213269e+01,4.894073340e+01,5.178633491e+01,1.843072614e+01,9.358038314e+01,2.189396757e+01,5.301426434e+01,3.140107125e+01,7.744363668e+01,5.940157227e+01,8.821431500e+01,2.646057180e+01,1.808776898e+01,5.699788358e+00,3.145633902e+01,4.573042427e+01,3.006444523e+01,8.047727815e+01,1.374378174e+01,6.603094796e+01,5.155370756e+01
4.334285068e+01,1.634197027e+01,4.058413733e+01,7.902136667e+01,9.920990019e+01,3.458768338e+01,8.346266346e+01,7.104564421e+00,7.241591430e+01,2.476015467e+01,7.797501995e+01,4.455519295e+01,1.303941987e+01,4.814466059e+01,5.220756646e+01,5.128542138e+01,8.589104351e+01,7.583822321e+01,5.138222760e+01,1.030506776e+01,2.846478446e+01,4.912817941e+01,8.467689093e+00,5.149139377e+01,1.251150261e+01,7.598959044e+01,6.951245099e+01,8.336523557e+01,2.186154883e+00,7.560243635e+00,8.412375646e+01,2.909519340e+01,9.138475657e+01,1.600179750e+01,1.097766603e+00,7.960017566e+01,8.019501205e+01,6.063615653e+01,4.026833136e+01,1.390973426e+01,8.143916250e+01,3.608279684e+01,8.952028792e+01,3.991005982e+01,6.556667736e+01,6.729987737e+01,4.371360196e+01,4.991424295e+01,9.390109680e+01,1.279684498e+01,5.644788792e+01,5.984084454e+01,8.470044676e+01,9.833489154e+01,6.465620209e+00,2.682460619e+01,8.739216550e+01,6.643344179e+01,4.801683860e+00,6.195687857e+01,6.050237098e+00,1.903796238e+01,3.062324712e+01,7.507495657e+01,6.813698655e+00,5.891204285e+00,9.726406314e+01,4.040358536e+01,9.086511446e+01,3.019947905e+01,4.292406289e+01,1.505237929e+01,4.243451804e+01,6.980375792e+01,3.186764730e+01,1.742000351e+01,7.985152991e+01,5.595151539e+01
3.042396065e+01,7.186132792e+01,2.775404947e+01,9.102443447e+01,3.061055401e+01,3.581306630e+01,2.355571319e+01,3.190477815e+01,4.275536536e+01,5.892878830e+01,3.886665681e+01,3.215768735e+01,9.742490023e+01,9.409169333e+01,9.047909150e+01,8.326930628e+01,5.850913892e+01,7.110283468e-01,3.008478433e+01,6.737548331e+00,6.506014202e+01,3.267823947e+00,4.369450939e+01,9.279531150e+01,6.117110749e+01,7.564322559e+01,2.070333958e+01,4.871292393e+01,8.136394846e+01,7.071038290e+00,5.041569727e+01,6.338665095e+01,2.264844750e+01,3.395365975e+01,3.518703084e+00,5.075733054e+00,6.709559936e+01,1.128378791e+01,1.547370269e+01,1.135761698e+01,7.197365438e+01,8.450287513e+01,4.874203678e+01,5.706901997e+01,5.554228674e+01,9.322181756e+01,8.362733120e+01,8.152704364e+01,4.120771269e+01,5.291017245e+01,2.840932788e+01,2.978752967e+01,5.474587519e+00,5.178234957e+01,2.359171985e+00,7.380594446e+01,7.425918724e+01,5.784721285e+01,1.102407428e+01,5.207974204e+01,9.605160834e+01,4.641346325e+01,8.701794185e+01,3.068059841e+01,1.716780843e+01,3.360222555e+01,1.304211292e+01,4.232663246e+01,6.584512027e+01,5.818686788e+01,8.418983363e+01,7.601023781e+00,4.489038303e+01,2.717841077e+01,3.279491696e+01,6.988485345e+00,9.371573198e+01,8.821709235e+01
7.196493020e+01,9.134079073e+01,9.419456374e+01,6.965038426e+01,2.502114623e+01,7.662800517e+01,1.867658192e+00,8.592497543e+01,2.066280742e+01,1.404364293e+01,5.103493012e+01,5.096327025e+00,3.495619045e+01,8.849567300e+01,9.252380568e+01,2.974399283e+01,7.562852622e+01,7.225067046e+01,4.509422318e+01,9.306236426e+01,5.190319978e+01,2.770283552e+01,5.262105806e+01,2.881169135e+01,1.770850324e+01,6.797694782e+01,3.508555033e+00,7.888309482e+01,7.257356462e+01,8.309515867e+01,3.147785497e+01,5.436692151e+01,4.568575255e+00,2.237327176e+01,9.163396632e+01,4.162299841e+01,5.662662634e+01,4.702198411e+01,7.306270170e+01,1.129942564e+01,3.460995989e+01,2.775360435e+01,8.856909923e+01,3.910784401e+01,8.210081866e+01,5.553822839e+01,1.427236850e+01,4.426036600e+01,7.415876174e+01,7.232878958e+01,3.412558538e+01,9.326945131e+01,6.459280209e+01,3.023581487e+01,6.157963198e+01,3.878036343e+01,5.813824968e+01,6.794234858e+01,7.657132566e+01,7.256650038e+01,2.909031176e+00,6.824228593e+01,9.947212549e+01,4.834157621e+00,1.540022204e+01,7.282633208e+01,9.286830223e+00,4.033683265e+01,5.183627178e+00,9.186974152e+01,8.475125294e+01,3.201227576e+01,1.271872498e+00,5.101991111e+01,1.005946265e+01,8.399673871e-01,6.610391712e+01,5.705309980e+01
9.168997334e+01,9.469102043e+01,2.179267842e+00,2.562595913e+01,7.338005841e+01,7.693464061e+01,1.995483725e+01,7.233249634e+01,5.438979465e+01,6.837320075e+01,7.746382567e+01,5.909036965e+01,2.799820848e+01,1.384001904e+01,7.498879765e+01,5.923336953e+01,6.306426298e+01,8.449980684e+01,4.647116796e+01,9.882158590e+01,7.978273764e+01,4.089872489e+01,5.428318410e+01,6.711899046e+01,1.786097991e+00,9.189768032e+01,6.013739962e+01,4.975649919e-01,1.949078027e+00,1.458515077e+00,4.942145771e+01,5.557029429e+01,5.268787936e+01,7.585664873e+01,2.598227457e+01,8.447322612e+01,8.611405252e+01,8.667522552e+01,7.698134659e+01,8.587568112e+01,3.668571230e+01,9.246055456e+01,4.271603684e+01,1.521114554e+01,5.876150343e+01,8.091272694e+01,5.526276599e+00,3.461918378e+01,5.034150839e+01,6.431162306e+01,5.934974409e+01,1.561740657e+01,2.712308266e+01,3.926279576e+01,9.928135818e+00,3.234241432e+01,3.005790232e+00,7.487048957e+01,9.337646898e+01,9.849042320e+01,3.206167919e+01,4.538688237e+01,3.664658254e+01,9.903881850e+01,2.017713711e+01,2.961412718e+01,6.638165861e+01,7.292644301e+01,2.774252267e+01,7.841931315e+01,8.026206451e+01,1.879851434e+01,1.253299959e+01,7.814815542e+01,8.914104317e+01,9.262749399e+01,8.435706682e+01,6.306250993e+01
3.024235628e-01,5.862614096e+01,2.124817120e+01,3.986130213e+01,4.918841722e+01,4.577966174e+01,2.037211733e+01,1.101255744e+01,1.593686350e+01,6.457664385e+01,7.422778011e+01,9.215744862e+01,9.251377822e-02,3.801257216e+01,4.750357280e+01,3.200224771e+01,4.733386213e+01,7.471135800e+01,3.087306329e+01,3.349978902e+01,5.105334861e+01,9.288998192e+01,6.017438999e+01,3.235922293e+01,7.691239383e+01,1.867210056e+01,2.284169868e+01,3.108394107e+01,8.965040303e+01,6.759562628e+01,9.494328376e+01,5.130833463e+01,9.655962362e+01,2.221220496e+00,9.799668383e+01,9.892438682e+01,7.942922016e+01,2.149555878e+01,6.975116179e+01,4.607620864e+01,4.344126807e+01,9.892668833e+01,3.996144641e+01,4.522518135e+01,7.708423869e+01,9.026355943e+01,6.661734682e+01,5.121190783e+01,9.369579739e+01,2.789436134e+01,4.483827233e+01,7.098458800e+01,3.444224123e+01,6.568735054e+01,6.581330506e+01,4.519967742e+00,2.404862028e+01,8.866599545e+00,5.231878872e+01,4.324435501e+01,2.718348196e+01,7.737425066e+00,3.018268809e+01,7.537906172e+01,5.699505073e+01,6.916906625e+01,2.519050432e+01,9.245963587e+01,6.607305136e+01,2.752601237e+01,5.135100292e+01,5.727454961e+01,2.762033571e+01,6.887659450e+01,1.039869911e+01,5.165144311e+01,6.577514762e+01,1.365951506e+01
7.341873923e+01,1.855109931e+01,1.394186035e+01,4.430920962e+00,1.706530453e+01,5.091769207e+01,4.781179040e+01,4.845515276e+01,4.130093361e+01,8.782596910e+01,7.439200612e+01,2.164615927e+01,7.177366591e+01,9.071539113e+01,7.377487571e+01,8.051240863e+01,5.238824072e+01,1.340274786e+01,6.620661688e+01,1.183144960e+01,1.791455121e+01,4.326705025e+01,7.533176993e+01,5.975785827e+01,1.927931548e+01,7.421750610e+01,7.799034966e+01,1.876186698e+01,1.632221966e+01,9.544244532e+01,2.236409759e+00,4.533068161e+01,7.717658126e+01,3.861745971e+01,5.944456328e+01,7.861001778e+01,6.492464502e+01,7.581072523e+01,5.047381090e+01,9.999061250e+01,3.933121520e+01,3.588300599e+00,2.065928591e+01,8.841111040e+01,1.641890663e+01,8.729717238e+01,5.226269950e-01,8.229079342e+01,2.525816712e+01,8.084694720e+01,7.023892064e+01,9.678441618e+01,8.484214800e+01,7.541551732e+01,7.741030283e+01,1.864696835e+01,1.082602490e+01,2.780138632e+01,5.317210927e+01,6.361649747e+01,7.891603397e+01,8.169599255e+01,5.427351493e+01,3.201302258e+01,4.931833208e+01,8.204455333e+01,7.594052700e+01,3.547773343e+01,6.476227200e+01,4.765634510e+01,5.040940150e+00,5.643781789e+01,9.306126710e+01,6.810904334e+01,3.631853258e+01,6.802043810e+00,9.002263453e+01,3.314396050e+01
9.069578973e+01,3.947176303e+01,3.990363399e+01,1.903646081e+01,2.953985704e+00,2.221103703e+01,6.614003441e+01,3.121762098e+01,4.928750060e+01,6.074639031e+01,9.268074473e+01,3.433750397e+01,6.691716842e+01,5.839187313e+01,7.109017414e+01,6.885311945e+01,3.204450878e+01,7.503733904e+01,6.700264665e+01,5.701550302e+01,9.522546343e+01,2.343767636e+01,8.796895498e+01,2.204820922e+01,8.870987555e+01,5.976864351e+00,3.867375017e+01,5.644759810e+01,7.081173492e+01,9.476500058e+01,1.235584999e+01,1.107245447e+01,8.931738413e+01,3.254815880e+01,4.448583592e+01,8.513847257e+01,5.677496521e+00,8.618300014e+01,8.719343215e+01,9.845788465e+01,4.833353443e+01,7.259662960e+01,1.461076987e+01,8.249228733e+01,3.730392945e+01,7.262119882e+01,1.666940179e+01,1.037493310e+01,7.789003492e+01,3.551936932e+01,7.625638994e+01,1.111330661e+01,6.762822608e+01,4.155834678e+01,5.411798611e-01,4.288068993e+01,1.531919412e+01,7.501020367e+01,5.017898755e+01,9.905531324e+01,5.834818425e+01,6.394794259e+01,8.672735095e+01,3.765805528e+01,8.659142611e+01,8.329692750e+00,9.299947829e+01,8.305374043e+01,6.462048357e+01,3.883309261e+01,8.849919856e+01,8.528561500e+01,3.544755323e+01,3.902347203e+01,6.529695498e+01,7.407913432e+01,8.521426465e+01,9.763771694e+01
7.229288642e+01,7.234342944e+01,6.409971243e+01,6.471478602e+01,7.689882515e+01,7.636529387e+00,5.489905327e+01,9.300497004e+01,6.110325577e+01,5.372163952e+01,2.155280363e+01,5.407590494e+01,3.784182381e+01,7.056790148e+01,3.491152682e+01,8.193013100e+01,3.564968573e+01,4.584632147e+01,7.247543289e+01,1.136436399e+01,3.768724400e+01,1.903099766e+01,6.939042915e+01,9.670662476e+01,8.443876616e+01,8.091558437e+01,5.402504796e+01,4.947473044e+01,8.162189571e+01,8.738488799e+00,2.185706223e+01,4.887724044e+01,8.419582754e+01,5.649414003e+01,9.150426207e+01,2.425576577e+01,7.108530882e+01,9.645557360e+01,2.633773160e+01,8.910975504e+01,8.612390369e+01,7.114940009e+01,3.929810378e+01,9.782737240e+01,7.162756781e+01,3.836025560e+00,6.573688390e+01,3.720237087e+01,4.152054464e+01,6.535128729e+01,6.120756374e+01,6.816953286e+01,2.669885800e+01,8.305826748e+01,6.880644139e+01,5.865090756e+01,7.604259346e+01,2.226605762e+01,4.438250575e+01,8.561627860e+01,4.452197258e+01,2.540868704e+01,3.579696766e+01,4.891422935e+01,9.729197513e+01,4.880817537e+01,2.217772747e+01,7.778764160e+01,6.896112904e+01,1.896771755e+01,6.612444316e+00,4.450276906e+01,8.302441699e+01,7.295590109e+01,7.591621828e+01,3.017973202e+01,7.087328802e+01,1.725497126e+01
2.818550422e+01,9.783355366e+01,9.375133723e+01,3.443739692e+01,9.134148257e+01,1.169080583e+01,6.719360571e+01,5.421248661e+01,7.608402357e+01,9.217696482e+01,8.584529565e+01,7.743095274e+01,9.030121582e+01,6.340955502e+01,5.939503941e+01,4.759000287e+01,8.025404531e+01,1.089420888e+01,1.217493713e+01,6.280582756e+01,1.792626469e+00,6.353330294e+01,2.411591521e+01,6.264892338e+01,9.742238572e+01,4.937853464e+01,7.658403163e+01,2.685520477e+01,7.119533651e+01,7.605549871e+01,6.834116345e+01,9.105730930e+01,1.632509069e+01,3.138239661e+00,8.086841992e+00,9.287669635e+01,8.330322537e+01,2.002423194e+01,7.030657827e+01,6.133885994e+00,8.003359754e+01,6.713406645e+01,5.685405436e+01,9.190350302e+01,4.640023236e+01,6.264920410e+01,1.535943294e+01,4.211778986e+01,2.657795212e+01,9.608479530e+01,9.975518334e+01,6.963067475e+01,5.288512273e+01,9.070962957e+01,5.425462703e+01,1.622469132e+01,6.602559267e+01,4.141316479e+01,1.536552692e+01,5.521329232e+01,4.740008944e+01,8.158378681e+01,4.411522861e+01,7.927347903e+01,4.774362940e+01,5.713042031e+01,2.744152240e+01,5.618913163e+01,7.311088004e+01,9.197588039e+01,7.089102476e+01,6.121202298e+01,1.096054512e+01,5.903530605e+01,2.688309255e+01,7.498530002e+01,3.303818765e+01,6.566116787e+01
