v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62
6.460531562e+01,5.903176182e+01,9.518467522e+01,8.861807580e+01,7.962218516e+01,2.286247193e+01,5.907070618e+01,9.468033616e+01,4.675985286e+01,5.528025120e+01,7.332556004e+01,6.770683498e+00,5.698027744e+01,3.321309917e+01,5.403355927e+01,7.494869582e+00,1.592592998e+01,3.265429611e+01,7.616548371e+01,8.213665498e+01,6.658691466e+01,5.445644638e+01,8.271309037e+01,9.113622011e+01,2.918830319e+01,3.059035878e+01,3.576068652e+01,9.674912487e+01,6.256937951e+01,4.576873249e+01,1.236162069e+01,2.584152393e+01,4.187797960e+01,8.948720186e+01,9.676105343e+01,9.264380254e+01,7.051920090e+01,9.309347240e+01,4.896475504e+01,4.158345588e+01,2.860805022e+01,8.285898741e+01,3.839074804e+01,4.622570599e+01,4.726399353e+01,3.607667479e+01,4.903111582e+00,1.294686507e+01,3.531453671e+01,3.618138084e+01,1.194124970e+01,3.326656826e+01,3.965594714e+01,8.159315889e+01,6.044494432e+01,3.011975935e+01,2.550342725e+01,6.607357260e+01,3.604155212e+01,6.169807289e+01,4.071492745e+01,9.128958923e+01
3.840685643e+01,8.023624691e+01,5.392654044e+01,2.420669122e+01,9.985716957e+01,5.579737132e+01,5.225112800e+01,8.275797571e+01,5.661256332e+01,1.407178268e+01,9.184287744e+01,6.893358872e+01,3.920000127e+01,4.384261107e+01,7.320599640e+01,3.021885940e+01,6.348779293e+00,3.052964129e+01,7.148201520e+00,4.352185432e+01,2.273361457e+01,1.036945446e+01,3.722147725e+01,6.876337200e+01,7.405777216e+01,6.460916920e+01,4.018416641e+00,4.304674697e+01,1.365982438e+01,9.295291522e+00,1.785286931e+01,1.619228468e+01,1.320470501e+01,8.046422575e+01,9.240908755e+01,9.056426026e+01,2.334149036e+01,1.632939241e+00,8.633341655e+01,4.100898528e+01,2.660913421e+01,4.599662286e+01,1.943751739e+01,8.588234884e+01,7.808833999e+01,5.436515645e+00,2.316397278e+01,2.164593156e+01,3.789995704e+01,4.822833479e+01,2.608784939e+01,5.349930790e+01,2.011263302e+01,9.474703204e+01,8.679442960e+01,2.515683226e+01,8.545035545e+01,2.549815888e+01,8.029096149e+01,2.559705348e+01,5.879510328e+01,5.586941026e+00
5.501522699e+01,9.649738962e+01,2.874369514e+01,5.742166243e+01,3.986365361e+00,7.136793530e+01,6.997202142e+01,6.857193195e+01,7.580421322e+01,4.107263227e+01,2.549527875e+01,5.248864929e+01,6.566171394e+01,6.691909636e+01,3.967729452e+01,6.297006254e+01,8.441968327e+01,3.949165636e+01,9.597049291e+01,8.528789257e+01,9.235808063e+01,9.026120798e+01,7.055843112e+01,1.963903876e+01,7.674590193e+01,7.106365459e+01,3.953437064e+01,4.785390059e+01,5.278262113e+01,4.317585777e+01,1.611436518e+01,7.877695175e+01,3.150992973e+00,9.520129396e+00,7.876056295e+01,2.039274136e+01,4.031654343e+01,1.620426202e+01,1.349259816e+01,2.971708995e+01,9.588252945e+01,8.559306041e+01,5.714394622e+01,7.027173930e+01,1.404258803e+01,9.803944615e+01,3.335474466e+01,4.211036476e+01,3.016972763e+01,3.221452158e+01,5.652247187e+01,6.610099202e+01,7.532424194e+01,4.592130587e+01,1.306110909e+01,5.377559077e+01,4.394415395e+01,9.808247720e+01,3.179062700e+01,4.942622298e+01,2.804325646e+01,1.437378879e+01
2.176234283e+01,3.677513490e+01,5.572243222e+01,6.425173286e+01,9.857989435e+01,6.036894327e+01,6.394141301e+01,6.231058215e+01,2.808045872e+01,5.351399305e+01,8.918525921e+01,9.778104200e+01,3.330505126e+01,4.967252740e+01,5.999985636e+00,8.879621410e+01,4.425833149e+01,6.330744452e+01,7.899198152e+01,1.415087764e+01,2.960995408e+01,2.341359658e+01,1.527079097e+00,3.172650620e+01,1.789229133e+01,3.918358215e+01,8.303526923e+01,4.960732964e+01,9.414890906e+01,3.278793429e+01,8.371790640e+01,3.663839281e+01,7.756847810e+01,6.556098058e+01,9.746361755e+01,5.918987694e+01,6.268763520e+01,7.765279742e+00,6.628742796e+01,6.580637423e+01,2.805835106e+01,8.508417562e+01,6.399740926e+01,4.033269181e+01,3.585531855e+01,6.541637638e+01,8.034907487e+01,6.458759191e+01,5.988575196e+01,5.463051057e+00,6.621137213e+01,3.037153234e+01,2.520598961e+01,7.433781940e+00,4.225109220e+01,8.958201461e+01,7.915016273e+01,4.496969916e+01,3.432627559e+01,1.359961917e+01,6.041892510e+01,2.546324227e+01
8.871526902e+01,5.168413336e+01,2.033254559e+01,6.014979896e+01,1.081879467e+01,6.910729797e+01,9.656144558e+01,4.437282830e+01,7.754579253e+00,3.918512354e+01,3.345962768e+00,9.078396878e+01,9.384602709e+01,3.696627462e+01,3.712349874e+01,8.255126255e+01,4.581434807e+01,4.943971569e+01,7.492824912e+01,3.460049747e+00,1.448657595e+01,6.893754802e+01,5.709873454e+01,1.284848615e+01,2.776749897e+00,3.677509782e+01,4.029977922e+01,2.617866117e+01,3.778843451e+01,5.261988302e+01,2.001343055e+01,5.512768832e+01,7.490285564e+01,6.276212453e+01,9.738158454e+01,2.432537867e+01,8.754537199e+01,1.714765798e+01,9.311736480e+01,6.757072681e+01,7.823498028e+01,2.879119439e+01,1.873275560e+01,4.492701640e+01,7.921766063e+01,3.468061043e+00,5.913559453e+01,2.795564157e+01,1.933933034e+01,5.500018492e+01,7.597239633e+01,4.559309257e+01,8.339347082e+01,5.176869356e+01,2.389294598e+01,6.644802814e+01,6.368062319e+01,2.764345565e+01,5.721886169e+01,5.570591576e+01,6.668428002e+01,1.697604671e+01
5.926331667e+01,9.666827739e+01,5.344450490e+01,1.697580785e+01,7.797945429e+01,7.921148975e+00,4.217870212e+01,5.497742892e+01,4.422538821e+01,1.905854706e+01,1.311050946e+01,5.712601094e+01,1.545017924e+01,1.297282810e+01,6.644856308e+01,4.294957805e+01,6.613295325e+01,8.534109532e+01,9.389924743e+01,8.979559163e+01,2.163627834e+01,6.665183571e+01,8.006288208e+01,5.302163557e+01,4.952127765e+01,7.194078651e+00,3.791613218e+01,2.286638673e+01,5.609156758e+01,5.056371409e+01,9.921349261e+01,5.049316614e+00,6.154363239e+01,3.939773163e+01,3.437044172e+00,6.239632399e+01,1.730283352e+00,7.187122232e+01,6.922093718e+01,1.654829422e+00,6.298353985e+01,4.698567913e+01,3.810034624e+00,7.952679637e+01,9.848090477e+00,9.224041854e+01,4.766666927e+01,8.734266685e+01,4.623577402e+01,2.348909784e+01,4.827371057e+01,6.322404525e+01,2.636888098e+01,9.670045730e+01,1.490459540e+01,1.542169459e+01,3.596671445e+00,7.933158114e+01,7.493000336e+00,5.061534303e+01,9.710113845e+01,7.015552442e+01
6.852384843e+01,4.181454129e+01,6.652191089e+01,7.165357450e+01,4.807654924e+01,5.402010555e+01,6.939893526e+01,2.634235218e+01,3.008170554e+01,7.163932577e+01,1.187393894e+01,9.730531965e+00,9.724920681e+01,5.741035265e+01,8.538698591e+01,8.442527941e+01,3.530103655e+01,8.665944053e+01,9.800156601e+01,5.366592272e+01,9.648402511e+01,8.572405941e+01,1.679856485e+01,9.642633774e+00,2.622387415e+01,6.614855157e+00,3.284344765e+01,2.401727886e+01,5.158943458e+01,2.079422627e+01,3.573898335e+01,8.203517481e+01,5.795718500e+01,9.971127832e+01,2.938177721e+01,3.098082533e+01,1.908903711e+01,3.838248788e+01,2.535940781e+01,2.255408114e+01,6.810165301e+01,4.913949592e+01,5.218274043e+01,7.684151618e+01,1.736907501e+01,4.493744017e+01,1.640873459e+01,4.541640556e+00,7.508890378e+01,8.588783468e+01,6.875146017e+01,1.926368391e+01,2.958782983e+00,1.469347965e+00,6.754324204e+01,4.399372920e+01,8.237320010e+01,2.855358050e+01,2.815719585e+01,3.040268790e+01,9.873130879e+00,6.082656044e+01
1.247794931e+01,7.036903969e+01,6.530794430e+01,8.581925358e+00,7.833111315e+01,9.882558659e+01,8.335615515e+01,4.371327586e+01,8.621012877e+01,9.320672458e+01,3.896140731e+01,8.148332138e+01,5.712485034e+01,6.968377347e+01,6.786500296e+01,4.149819757e+01,5.677899886e+01,9.034527560e+01,4.846727294e+01,8.878874695e+01,3.143021763e+01,8.731385563e+01,3.717383329e+01,2.226032876e+01,9.304028211e+00,5.385363041e+01,4.772058047e+01,3.689666679e+01,4.701675434e+01,2.154607479e+01,3.155481921e+01,2.292124693e+01,4.808496636e+01,8.514055577e+01,5.758955216e+01,8.180833450e+01,6.535368102e+01,1.953675316e+01,2.552977159e+01,5.230641739e+01,1.198330212e+01,8.339573642e+01,6.525997966e+00,5.037068381e+01,5.980688244e+00,3.799778882e+01,7.182125373e+01,3.219936278e+01,5.550998456e+01,5.225424095e+01,2.409960154e+01,3.184270544e+01,1.943032612e+01,6.635123069e+01,4.454607382e+01,4.175230698e+01,5.576564808e+01,5.091836899e+01,4.364568633e+01,7.043374762e+01,8.466030192e+00,2.677036951e+01
6.048663380e+01,9.709956075e+01,7.131911233e+01,7.880247161e+01,9.719820665e+01,8.015489002e+01,9.250583045e+01,4.619777789e+01,9.141578894e+01,2.806612891e+00,6.552164294e+01,1.808961581e-01,6.261143498e-01,6.883388441e+01,3.116391452e+01,4.165827203e+01,5.832448388e+01,4.227905745e+01,4.229442737e+01,9.883972844e+00,2.618714077e+01,4.478832035e+01,7.424130094e+01,4.366893089e+01,7.551165248e+01,4.582612351e+01,9.083627446e+01,1.788192604e+01,3.691196464e+00,7.849487559e+01,7.329485991e+01,3.236910999e+01,8.684750941e+00,4.900985275e+01,9.073497093e+01,9.697838299e+00,5.490129080e+01,2.727570554e+01,1.902806536e+01,6.344919478e+01,4.688243988e+01,6.231750351e+01,7.598648412e+01,3.507878774e+01,5.052316239e+01,3.549119636e+00,4.222132766e+01,9.200602026e+01,2.606231376e+01,5.422436086e+01,3.886607250e+01,3.888751885e+01,5.600009448e+01,1.621219479e+01,2.897771904e+01,6.443031542e+01,7.424693254e+01,7.388318116e+01,6.793357414e+01,9.458076175e+00,5.695680906e+00,7.202579442e+01
8.300718999e+01,7.407480193e+01,3.990127906e+01,9.049451645e+01,5.235468372e+01,9.999846634e+01,9.174470237e+01,3.708938389e+01,5.575296412e+01,3.711233868e+01,4.123419969e+01,3.695638133e+01,8.466357864e+01,5.518847601e+01,9.584091604e+01,9.569738966e+00,8.019676736e+01,3.585121332e+01,3.811160216e+01,2.878102984e+01,4.884616955e+01,9.384807672e+01,3.184011608e+01,7.847932409e+01,6.620294876e+01,1.141818570e+01,9.152094956e+01,7.343819000e+01,3.735255012e+01,5.439435307e+01,1.688153524e+01,7.373697995e+01,2.891167026e+00,4.141667461e+01,3.822110793e+01,6.894655708e+01,3.978580109e+00,8.560756804e+01,7.257053751e+01,6.249818378e+01,8.353192764e+01,6.703670976e+01,8.221055095e+01,9.907561878e+01,4.641757776e+01,7.817804971e+01,4.611561677e+01,3.799654593e+01,5.600739508e+01,9.941997262e+01,3.798725916e+01,3.480873091e+01,7.180010630e+01,7.847082768e+01,1.599068707e+01,3.684990061e+00,4.711168444e+01,8.621575048e+01,4.177655509e+01,3.755918012e+01,9.125010630e+01,8.466402324e+01
5.168160222e+01,9.830338440e+01,6.489634626e+01,1.585577356e+01,2.190670789e+01,4.131418806e+01,1.542629793e+01,5.195603571e+01,9.636219154e+00,7.202181602e+00,8.671914259e+01,3.109839894e+01,6.163241952e+01,2.753897992e+01,4.687469516e+01,1.946629261e+01,4.304700815e+01,3.788135167e+01,7.413706400e+01,8.356013645e+01,8.022315998e+01,9.686127786e+01,4.141008396e+01,9.190593715e+01,3.953458920e+01,3.163456923e+01,3.671817225e+01,7.288174127e+01,6.768869561e+00,4.569418708e+01,1.935925040e+01,5.008301421e+01,6.817095751e+01,2.547554777e+01,7.568132863e+01,2.087884491e+01,7.661133909e+01,5.405933227e+01,9.088622010e+01,9.274871679e+01,9.571294089e+01,8.408196519e+01,7.530787927e+01,9.203672285e+01,3.054856982e+01,3.758850341e+01,4.312776943e+01,8.728288885e+01,1.588067338e+01,9.125905320e+01,2.339045286e+01,4.028937412e+01,3.408457570e+01,9.841857576e+01,9.886120296e+01,7.028941733e+01,9.327490374e+01,9.263701364e+01,2.081949413e+01,6.292120076e+01,7.453339367e+01,8.791858313e+01
6.830882976e+01,1.587103303e+01,1.122086157e+01,1.176623636e+01,6.216850305e+01,6.845709670e+01,8.048716341e+01,5.836048201e+00,2.927651771e+01,4.299652413e-01,7.731653221e+00,1.753291422e+01,8.600032832e+01,9.353015530e+01,3.072694623e+01,5.247569805e+01,3.093742498e+01,8.692104062e+00,2.815377881e+01,8.197015100e+01,6.784585577e+00,6.146447057e+01,7.789031289e+01,4.845682177e+01,5.069124378e+01,7.429273768e+01,6.563214909e+01,1.544266529e+01,2.818350914e+00,9.092951455e+01,2.759131931e+01,7.132482378e+01,6.024100572e+01,2.153502685e+01,1.555216433e+01,3.273238989e+01,4.405487706e+01,6.870689871e+01,2.684180289e+01,8.994048806e+01,8.478234838e+01,7.903885502e+01,1.450323917e+01,9.123912700e+01,9.815041904e+01,1.396428578e+01,7.622097312e+01,1.660958087e+01,2.861656409e+01,3.485748783e+01,1.685636060e+01,5.208932730e+01,9.497683645e+01,3.047461817e+01,5.836448331e+01,7.838626395e-01,9.668144401e+01,6.596110972e+01,2.246246495e+01,9.506547679e+01,9.236234429e+01,2.176238999e+01
1.225221349e+00,3.660270621e+00,5.548287215e+01,4.393806503e+01,1.890837036e+01,8.293437072e+01,9.308196377e+01,8.562349774e+01,2.982700359e+01,2.779823923e+01,2.013027560e+01,5.589727386e+01,9.908216127e+01,5.872006972e+01,1.698924050e+01,3.674112368e+01,8.410448908e+01,2.480524408e+01,5.532574372e+01,9.343469145e+01,6.067903012e+01,6.501320498e+01,5.331607636e+01,6.079110135e+01,9.930284244e+01,3.466866258e+01,8.938720520e+01,3.222516768e+01,1.437631190e+00,6.881343224e+01,2.796467486e+01,4.244443650e+01,4.131804994e+01,4.847989736e+01,5.741125537e+01,9.113749579e+01,6.278469850e+01,2.223369946e+01,7.077205206e+01,5.464322133e+01,4.947761457e+01,2.084850595e+01,2.381969489e+01,2.164657119e+01,2.090663236e+00,5.267398107e+00,9.477385365e+01,8.025115074e+01,6.719036336e+01,1.502368664e+01,7.092045455e+01,1.282768491e+01,9.176508999e+01,4.824771980e+01,4.837038868e+01,4.544193027e+01,5.957142731e+01,3.747863146e+01,7.238134846e+01,7.942857779e+01,1.571611572e+01,9.803522105e+01
3.258171682e+01,3.905684365e+01,5.257091599e+01,4.778440720e+01,8.066258286e+01,4.814333483e+01,9.220817236e+01,4.364477835e+01,4.910796189e+01,2.319106795e+01,3.730151650e+01,1.822263844e+01,3.458060149e+01,7.790506285e+01,4.865255445e+01,2.577049703e+01,4.777304802e+01,4.539960650e+01,8.898656324e+01,4.451206660e+01,8.967584183e+01,3.848246331e+01,6.557197356e+01,5.441837862e+01,3.386570167e+01,9.389945007e+01,6.307668861e+01,5.900112951e+01,7.327010940e+01,7.659295270e+01,1.215623871e+01,5.294460876e+01,9.329823076e+01,1.494422654e+01,5.292825360e+01,4.721099515e+01,8.372853003e+00,1.788167247e-01,5.995520554e+01,4.060561362e+01,3.756761586e+01,2.144556354e+01,8.348954747e+01,3.069320232e+01,4.316910900e+01,1.597572999e+01,9.024673122e+01,1.944641898e+01,3.752923185e+01,3.674777193e+01,8.629275838e+01,9.765715475e+01,7.258002637e+01,8.622668017e+01,6.722340540e+01,4.079613467e+01,2.499749624e+00,4.352073201e+01,3.947041675e+01,1.855335824e+01,8.386595778e+01,3.608377664e+01
9.180527435e+00,6.061416584e+01,6.268228709e+01,7.792904929e+01,7.550242376e+01,9.275114141e+01,8.434116366e+01,5.514710712e+01,8.772079612e+01,2.800451216e+01,9.038981805e+01,7.862599552e+01,1.652817229e+01,3.649267508e+01,5.292344764e+01,5.301642178e+00,5.869295576e+01,5.508788498e+01,4.433285689e+01,3.212646210e+01,9.273711855e+00,9.131088651e+01,8.370227248e+01,9.400907902e+01,7.496658054e+01,2.416563022e+01,4.720255101e+01,2.626740041e+01,3.029983290e+01,9.433988824e+01,8.558738042e+01,1.333789017e+01,2.482615823e+01,5.026024912e+00,2.150552785e+01,8.178684889e+01,5.179977693e+00,5.896030275e+01,8.626447974e+01,6.902867757e+01,8.370624510e+01,1.064844653e+00,7.179866347e+01,3.776106371e+01,8.690697468e+01,4.255741228e+00,3.622178912e+01,6.976089492e+01,4.602583091e+00,2.086955446e+01,1.963639544e+01,8.548543544e+00,2.453901401e+01,4.998632558e+01,2.592201490e+00,5.710211042e+01,8.060260835e+01,5.882729550e+01,3.328919450e+01,9.114109035e+01,9.700121822e+01,6.469345113e+01
5.527688023e+01,4.702627979e+01,4.944441566e+01,2.003972600e+01,8.508189481e+01,2.679199196e+01,4.362520875e+01,9.218048528e+01,4.524495718e+01,6.478523533e+01,7.804678716e+01,6.694665034e+01,2.713382683e+01,2.990604562e+01,3.165194884e+01,1.883008834e+01,8.154054312e+01,3.512355974e+01,1.333356068e+01,4.935812718e+01,4.090658313e+01,1.595288505e+01,6.677839076e+01,5.081864696e+00,2.291161014e+01,6.631955858e+01,4.822576264e+01,9.767576612e+01,1.188115072e+01,3.419495612e+01,7.050715075e+01,7.428246659e+01,5.349073899e+01,3.010044684e+01,1.794918140e+01,5.422512292e+01,6.904202637e+01,7.449438642e+01,7.693417239e+01,6.022746451e+01,9.510802749e+01,4.116634747e+01,1.530668590e+01,2.027477270e+01,2.256500053e+01,2.560686821e+01,2.046101243e+01,5.925699440e+01,7.166306647e+01,9.051459992e+01,6.415239469e+01,4.949191382e+00,2.193095385e+00,1.707179940e+01,2.500826484e+01,6.684396646e+01,8.134067292e+01,7.473257398e+01,1.387769325e+01,2.848183189e+00,5.539661747e+01,2.744747092e-01
8.040443680e+01,6.435872513e+01,3.411954258e+01,8.349332243e+01,3.471812793e+01,4.472384387e+01,7.426973794e+01,8.616194189e+01,1.062232362e+01,7.073941141e+01,2.741847367e+01,8.655334697e+01,1.344203030e+01,5.347319138e+00,8.480539075e+00,7.886181944e+01,8.520983733e+01,7.282516273e+01,9.142690701e+01,9.607919822e+01,3.263609206e+01,2.213198088e+00,7.548180738e+01,5.016123191e+01,8.704857426e+01,1.246283256e+01,7.287605011e+01,1.480618339e+01,8.487253802e+01,2.648481008e+01,2.868868011e+01,4.650061660e+01,5.449598449e+01,5.940831569e+01,5.024463386e+01,6.874905803e+01,1.223094414e+01,4.654037260e+01,6.558869403e+01,5.304442801e+01,9.410368587e+01,7.323221234e+01,6.876245520e+01,1.010584725e+01,2.422573038e+01,2.819158118e+01,4.129074803e+01,3.350538547e+01,7.352148201e+01,2.157091861e+01,5.632935912e+01,5.730222552e+01,8.957471750e+01,5.601888698e+01,4.808017395e+01,2.966071547e+01,2.703770815e+01,9.273182501e+01,7.896979827e+01,7.673333288e+01,6.005600271e+01,6.777950397e+01
1.706037979e+01,5.583699461e+01,4.604997811e+01,6.598319396e+01,9.911804935e+00,7.625183048e+01,8.132568610e+01,4.144090135e+01,4.228925530e+01,7.387625699e+01,5.320821685e+01,8.728508723e+01,3.534468946e+01,4.483243918e+01,9.474792254e+01,6.575845363e+01,9.129063457e+01,6.941577490e-01,3.331609536e+01,5.985002830e+01,8.489503693e+00,7.732108433e+01,1.585141799e+01,7.959074940e+01,8.047050342e+01,2.977761235e+01,3.380880723e+01,9.170832052e+01,9.522022571e+01,6.199452052e+01,9.757526878e+01,8.142314278e+00,7.673249117e+01,9.226068637e+01,8.640176603e+00,2.159297243e+01,3.952852808e+01,1.863646051e+01,2.011821079e+01,8.731228470e+01,9.939868668e+01,6.784697065e+01,8.619586934e+01,1.453762938e+01,3.162347486e+01,1.374471260e+01,8.631571437e+01,8.582177956e+00,4.981172366e+01,2.767747696e+01,3.750315520e+01,5.398381824e+01,8.403465374e+01,7.968793359e+01,2.969593226e+01,4.944988650e+01,7.817605047e+01,4.345974807e+01,9.653693071e+01,1.195699345e+01,4.314552275e+01,8.034178262e+01
7.696712322e+01,3.727392249e+01,7.323281854e+01,3.491232893e+01,3.341214005e+00,2.113139841e+01,1.474137621e+01,1.153701787e+01,8.533304699e+01,7.610253825e+01,5.364455342e+00,1.043096287e+01,1.140159041e+01,9.677534210e+01,6.320886267e+01,1.209639783e+01,6.223632940e+00,6.175940733e+01,5.790823403e+01,1.799710354e+01,6.012410138e+01,1.249759538e-01,8.051836787e+01,5.533460151e+01,3.609544264e+01,9.487819864e+01,9.015058993e+01,7.626712500e+01,1.783095818e+01,8.051409831e+01,1.030033702e+01,2.016821537e+01,8.797707894e+01,8.525361659e+01,8.520286778e+01,9.992645726e+01,9.715570367e+01,6.895209780e+01,2.635157622e+00,6.051329252e+01,2.916165165e+01,9.153012589e+01,5.111467025e+01,6.819054474e+01,2.489426405e+00,7.941900508e+01,7.396094393e+01,8.894975391e+01,6.164577476e+01,6.665752094e+01,7.067396794e+01,3.720302544e+01,4.901275223e+01,2.568434902e+01,9.539567685e+01,5.002577258e+01,2.797199366e+01,9.629447956e+01,1.767490322e+01,7.375801364e+01,9.444812024e+01,1.104718766e+01
2.499397969e+01,9.316069778e+01,7.159218199e+01,4.293774922e+01,9.364291491e+01,4.622016913e+01,6.185894905e+01,3.912169181e+01,7.735862709e+01,1.645809267e+01,7.739941657e+01,7.779825410e+01,7.132541816e+01,3.662486380e+01,9.579702385e+01,5.906103240e+01,6.446050253e+01,7.799190668e+00,1.858167001e+01,3.967614053e+01,2.068969048e+01,2.215164973e+01,1.067331451e+01,1.202921249e+01,1.900317292e+01,3.634743504e+00,9.285757880e+01,3.675275310e+01,4.605410574e+01,1.284522100e+01,9.393305262e+01,9.261958829e+01,5.106157270e+01,6.083524589e+01,8.124333166e+01,3.425976743e+01,8.942091925e+01,3.893452760e+01,5.593235345e+01,9.366328522e+01,5.502988848e+01,6.953504546e+01,8.500082438e+01,6.960531334e+01,5.284540048e+01,2.962006713e+01,8.191774822e+01,8.688785979e+01,5.213496034e+01,8.375425175e+01,7.681146748e+01,2.901607277e+01,6.324337677e+01,3.123439908e+01,9.369695775e+01,7.946413909e+00,6.543747831e+00,6.031181932e+01,9.613867401e+01,9.990924529e+01,4.252335284e+01,8.583619604e+01
9.571679175e+01,5.497722176e-02,6.503491177e+01,5.376056614e+01,7.259393528e+01,7.663856699e+00,1.763018377e+00,7.806625433e+01,6.501602007e+01,4.986665846e+01,2.619676389e+01,5.549482424e+01,2.625844043e-01,1.955580446e+01,7.825997990e+01,2.175769193e+01,2.195231058e+01,9.766950709e+01,6.422832831e+01,2.741410519e+01,6.445503901e+01,7.183915717e+01,2.888734294e+01,4.553472585e+01,3.697105603e+00,5.187995431e+01,9.719526574e+01,3.842391875e+01,2.746783986e+01,5.193348375e+01,1.443995047e+01,3.501706003e+01,6.939125892e+01,9.523687388e+01,6.448015621e+01,3.622500513e+01,9.071739416e+01,5.413292042e+01,3.817763506e+01,2.962494479e+01,8.930763651e+01,5.165878406e+01,6.997559141e+01,9.290634649e+01,1.229314146e+01,3.398303134e+01,3.571382560e+01,5.045750747e+01,4.841524728e+01,7.449420372e+01,1.712863541e+01,4.384734076e+01,6.252917517e+01,4.665123868e+01,3.167585421e+01,1.426853667e+01,3.864550727e+01,4.480529465e+01,7.020680364e+01,2.311002899e+01,1.630684181e+01,6.802922611e+01
6.674541611e+00,7.001610059e+01,4.597923748e+01,7.369331051e+00,1.955274199e+01,4.678481197e+01,5.870969000e+01,7.984733543e+01,5.055743538e+00,9.462086066e+00,9.678597952e+01,7.044086531e+01,2.328484001e+01,2.913925011e+01,3.795681123e+01,7.898222143e+01,1.311592168e+01,7.419304227e+01,4.567342318e+01,9.210864383e+01,3.293929512e+01,4.352474692e+01,7.046934053e+01,7.795522138e+00,8.746280618e+01,1.259557221e+01,5.080953302e+01,9.386740026e+01,5.961129154e+01,3.684385571e+01,7.797992810e+01,2.231270363e+01,7.988487962e+01,7.235882066e+01,6.803828337e+00,5.728628641e+01,4.253702406e+01,1.084843684e+01,9.403424074e+01,3.068598407e+01,1.074896904e+01,7.356859647e+01,8.238578973e+01,8.703933478e+01,4.006113045e+01,2.947966499e+01,5.781079066e+01,4.231830825e+01,9.201812909e+01,5.059777496e+01,6.184352688e+01,7.865796212e+01,3.574587684e+01,7.409354574e+01,6.484081269e+01,2.382394100e+01,3.524399531e+01,3.636213960e+01,8.110267129e+01,2.754788776e+01,7.016652691e+01,4.554118580e+01
9.790196727e+01,3.215845483e+01,3.582418018e+01,7.478128427e+01,3.322664443e+01,8.408786278e+01,9.131214294e+01,8.955387046e+01,7.495806437e+01,7.138978820e+00,2.310837370e+01,8.625851644e+01,5.280135003e+01,4.065746887e+01,8.212268842e+01,7.121830605e+00,3.228735515e+01,3.484027360e+01,2.374658268e+01,6.406464524e+01,4.162205292e+01,6.904188022e+00,1.892477291e+01,8.603315897e+01,7.105942478e+00,1.343794716e+01,8.979812062e+01,3.739156977e+01,6.064546024e+01,1.961693324e+00,7.450207130e+00,3.658616606e+01,1.562797936e+01,9.627457674e+01,1.241305181e+01,2.280293359e+01,1.284117291e+01,4.609453193e+01,6.119482711e+00,1.745297776e+00,4.560594658e+01,3.007875559e+01,6.337652613e+01,4.130879968e+01,2.267573799e+00,6.566423250e+01,9.227594592e+01,5.713940302e+01,3.042719902e+01,2.091476806e+01,7.005371801e+00,1.526065154e+00,7.288957773e+01,5.325170860e+01,9.183886853e+01,5.742238318e+01,4.811001078e+01,5.691220828e+01,5.119666135e+01,2.439245186e+01,5.811366932e+01,7.833647927e+01
6.639611149e+01,5.142304293e+01,8.713042403e+01,4.171767728e+01,6.946659246e+00,4.316450797e+01,4.904676647e+01,4.970024218e+01,1.180961640e+01,6.281590584e+01,2.182645869e+01,7.772604608e+00,2.431657609e+01,7.158421182e+01,4.158215423e+01,1.734925474e+01,4.238932539e+01,5.832911524e+01,6.381572581e+01,3.989042779e+01,9.545639716e+01,5.057388055e+01,6.990803333e+01,8.591189514e+01,1.142198259e+01,7.739542578e+00,5.779680490e+01,4.706060627e+01,8.561184664e+01,4.209717000e+01,8.640579431e+01,1.771315828e+01,2.168960260e+01,1.179940030e+01,4.004072830e+01,3.195667867e+01,5.007725735e+01,5.037407547e+01,3.844054713e+01,7.772330382e+01,7.249098438e+00,7.106984820e+01,4.541927938e+01,7.356138222e+01,1.432055029e+01,1.583666654e+01,3.319214506e+01,2.179218342e+00,1.929842534e+00,5.279425716e+01,5.756352321e+01,3.133475495e+00,2.442338824e+01,8.558129690e+01,9.130451400e+01,3.447911891e+01,7.130916381e+01,5.426050486e+01,1.814109878e+01,4.781167589e+00,6.764080247e+01,3.718909640e+01
