v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37
2.640511648e+01,2.472411023e+00,6.211168224e+01,7.981914359e+01,6.511301346e+01,6.985447318e+00,6.207374864e+01,8.356845150e+01,2.640906115e+01,7.922184022e+01,5.484783503e+01,6.245917393e+01,3.274540328e+00,1.544976030e+01,2.209351721e+00,1.638958293e-01,5.533313025e+01,3.704461660e+01,2.348403121e+01,5.510979856e+01,8.985637045e+01,1.867439440e+01,4.619951689e+01,1.063932784e+01,7.022518283e+01,9.160973559e+00,1.216837289e+01,2.648282540e+00,3.839369187e+01,4.635468421e+01,2.699260792e+01,8.301647197e+01,7.221322474e+01,3.873167436e+01,2.209769405e+01,1.708617957e+01,7.480464681e+01
1.776983161e+01,2.659446788e+01,9.418628819e+01,7.051818923e+01,8.599603317e+01,2.483271512e+01,5.447500035e+00,6.262862623e+01,7.221243814e+01,4.796624612e+01,9.958023355e+01,8.090839022e+01,4.149415832e+01,5.444217706e+01,2.097225517e+01,8.405695547e+01,3.091023487e+01,3.388494475e+01,6.712655383e+01,8.750324899e+01,1.252209494e+00,5.777241369e+01,3.727598874e+01,6.875488801e+00,2.096966910e+01,3.335191796e+01,7.582491410e+01,3.240330975e+01,7.512819692e+01,6.160277871e+01,7.984323887e+00,8.601786884e+01,5.756229245e+01,9.652970491e+01,1.352359002e+01,9.593272861e+01,7.829618193e+01
3.513708543e+01,8.294850325e+01,8.436043798e+01,9.313905922e+01,2.130888289e+01,9.710776824e+01,1.742281134e+01,9.893338626e+01,5.408543987e+01,4.014611075e+01,6.057227489e+01,6.019407153e+01,5.274722458e+00,3.055462648e+00,9.796176135e+01,6.037796598e+01,5.515590511e+01,9.732659561e+01,7.133974664e+01,9.273613868e+01,7.682143771e+01,1.371411335e+01,1.515634938e-01,3.758621025e+01,2.548601355e+01,4.536130971e+01,9.097455226e+01,3.037798311e+01,5.649669449e+01,9.544294885e+01,1.595941103e+01,9.207788967e+00,2.193542587e+01,4.868478177e+01,7.112445094e+01,4.040459395e+01,5.903033480e+01
4.624231979e+01,3.417217465e+01,8.311332598e+01,9.058353858e+01,5.776677019e+01,3.045478174e+01,6.526483552e+01,6.121981664e+01,7.472748254e+01,2.714067182e+01,2.843330712e+01,7.836604864e+01,2.200076198e+00,4.356155450e+01,3.011012782e+01,6.709866390e+00,7.524929419e+01,5.486264672e+01,8.109044332e+01,7.532259289e+01,3.633369906e+01,7.526633245e+00,9.255607930e+01,5.974083989e+01,4.019162779e+01,9.654035414e+01,3.966265494e+01,3.851871508e+01,6.669916627e+01,9.250926214e+01,4.945852955e+01,4.786334072e+01,8.432483478e+01,9.325512966e+01,4.435347094e+01,2.034333525e+01,6.930565842e+01
3.325364316e+01,3.116013230e+01,9.721114848e+01,7.671208883e+01,6.905779409e+01,4.903772004e+01,2.939775360e+01,8.421353321e+01,8.443587393e+01,4.389348029e+01,4.546315948e+01,1.868704079e+01,2.547556102e+01,5.927923043e+01,8.132808587e+01,9.412507601e+00,6.232231305e+01,7.218827041e+01,6.456501454e+00,2.261654589e+01,4.465723365e+01,3.948731514e+01,3.529096411e+01,8.799923840e+00,9.563711272e+01,2.736940776e+01,8.217083503e+01,8.349345533e+01,6.259900490e+01,5.292096628e+01,4.312238773e+00,5.825434030e+00,7.578771553e+01,5.717844107e+01,2.961344818e+01,6.323294133e+00,4.582208561e+01
5.274076675e+01,5.073683845e+01,2.831911713e+01,5.643443102e+01,6.698331357e+00,8.944590630e+01,8.232763521e+01,3.010249464e+01,2.113545341e+01,5.531511398e+01,6.559827199e+01,3.924964459e+00,4.105268166e+01,9.316030587e+01,5.243903486e+01,1.279309592e+01,6.192239444e+01,5.882836073e+01,4.416778605e+01,7.599105559e+01,7.823324968e+01,7.036650211e+01,6.173609570e+01,7.393103883e+01,2.569043033e+01,7.113666130e+01,6.594956158e+01,9.908620942e+01,8.544617217e+01,7.036952135e+01,4.610117934e+00,4.448219396e+01,8.415268733e+01,1.884587904e+01,1.944161912e+01,2.462704380e+01,7.334165631e+01
1.532425719e+00,4.121265298e+01,3.689719806e+01,3.287491884e+01,9.993574136e+01,4.260545105e+01,6.606857598e+01,5.072455696e+01,4.826458430e+01,9.483242946e+01,4.691741188e+01,9.088766622e+01,1.848780156e+01,1.924901122e+01,8.889198294e+01,1.991473493e+01,6.498096704e+01,7.793475442e+00,1.141581459e+01,6.255358604e+01,9.776895136e+01,6.258235586e+01,1.627292589e+01,5.735969754e+01,2.288915625e+01,5.141190255e+01,1.975342790e+01,4.618160102e+01,6.184711856e+01,1.452801472e+01,6.959638314e+01,3.953549486e+01,3.166917878e+01,8.642763077e+00,3.523763114e+01,6.677436550e+00,4.623351311e+01
6.994962400e+01,3.155991260e+01,7.315298316e+01,8.263406246e+01,7.405481565e+01,5.349723877e+01,4.252198457e+01,3.494835450e+01,3.754768493e+01,3.732666289e+01,6.598746892e+01,9.905755486e+01,5.699700770e+01,4.859311557e+01,7.202263909e+00,5.073297597e+01,3.420446088e+01,1.762109974e+01,9.496390547e+01,4.919454750e+01,8.873284804e+01,1.923923386e+01,8.007650855e+01,3.870550240e+01,5.621533936e+01,4.967144021e+00,9.438555125e+01,8.561336031e+01,3.914327665e+01,6.650792305e+01,9.209067042e+00,1.465784518e+01,6.244600269e+01,8.668955970e+01,3.413684697e+01,1.681448849e+01,3.442341473e+01
1.664378832e+01,6.771318567e+01,4.928198394e+01,8.083069425e+01,6.544573374e+01,1.927874030e+01,8.853971738e+01,3.424653870e+00,4.949111288e+01,4.392002559e+01,2.504410597e+01,8.751101032e+01,4.946074417e+01,8.899686843e+01,1.818407854e+01,8.686033129e+01,8.962533647e+01,1.782090144e+01,4.432510698e+01,8.468204265e+01,9.503567764e+01,7.801625642e+01,8.716510668e+01,9.593467889e+01,3.476648515e+01,5.536800150e+01,3.783776808e+01,2.380037679e+01,3.228095986e+01,8.633222643e+01,3.551778622e+01,2.578649784e+01,2.414319496e+01,4.887046582e+01,5.130319484e+01,6.871614926e+01,2.377221856e+01
3.933965479e+01,1.965437982e+01,1.373090745e+01,8.783840446e+01,5.174764636e+01,8.890019277e+01,4.365413542e+01,9.186848253e+01,5.389740259e+01,6.831688787e+01,6.727774551e+01,4.886874489e+01,6.148848064e+01,6.348693989e+01,9.446450699e+01,2.955467157e+01,8.509572451e+01,8.242223028e+01,8.358931796e+01,3.705217315e+01,7.628758696e+01,8.819965303e+01,2.354599912e+01,9.344465657e+01,5.817231711e+01,6.841327452e+01,8.977097804e+01,3.276492263e+01,9.718502124e+01,5.836891331e+00,9.336938515e+01,3.341127047e+01,3.271753507e+01,1.837067868e+01,1.216831676e+01,7.620192196e+01,9.993778090e+01
8.867443920e+01,4.444779095e+01,6.343737814e+01,7.574259384e+00,7.349672951e+01,1.548096893e+01,5.084052580e+01,5.842978530e+01,2.672865487e+01,2.861348081e+00,2.420922262e+01,8.217110896e+01,4.758728029e+01,8.643390338e+01,8.305282776e+01,9.128889512e+01,6.297701264e+01,3.283784192e+01,1.430923367e+01,6.359800010e+01,2.505378445e+01,5.566707010e+01,4.728775365e+01,7.028295148e+01,3.582022248e+01,6.574989355e+01,6.960739014e+01,1.041888058e+01,2.958847472e+00,9.194281706e+01,8.983512418e+00,4.120741186e+01,8.386968277e+01,9.928716307e+01,2.261886357e+01,4.905145988e+01,9.301980760e-01
7.795287166e+01,6.564316558e+01,5.929535349e+01,7.493663221e+01,3.974849652e+01,7.446118433e+01,3.944099719e+01,3.283448090e+01,8.074365130e+01,2.339044038e+01,5.276604230e+01,9.246737646e+01,4.850994955e-01,1.251527873e+01,3.854540995e+01,2.037903282e+01,5.808111762e+01,5.959067984e+01,5.848026353e+01,9.905219726e+01,6.704985035e+01,9.243762824e+01,1.236121551e+01,6.611008888e+01,2.762853888e+01,4.029291471e+01,4.868249444e-01,6.237005872e+00,9.990752645e+01,8.001155982e+01,6.343507262e+01,9.364803460e+01,2.679079693e+01,8.732392929e+01,1.807941152e+01,8.964724943e+01,8.900598147e+01
9.822579327e+01,7.488846052e+01,5.555264723e+01,1.918594249e+01,1.993062702e+01,9.914824812e+01,7.795187442e+01,5.763449414e+00,5.797670276e+01,9.439367043e+01,1.116889174e+01,5.043867606e+01,4.682556589e+01,2.743215656e+01,3.234929916e+01,6.825755886e+00,8.345580821e+01,2.024455393e+00,3.139677774e+00,9.054509408e+01,4.409036287e+01,2.161972069e+01,2.725316539e+01,2.682830385e+01,2.307481296e+01,8.019354961e+01,8.261521828e+01,9.312258839e+01,3.152322760e+01,6.447169300e+01,6.204161549e+01,2.261114085e+01,3.525874257e+01,1.200324922e+01,1.626905797e+01,5.802886809e+01,6.119285854e-01
3.737792274e+01,3.576793658e-01,7.918777253e+01,3.003358237e+01,8.245209195e+01,9.732588115e+01,1.588379567e+01,5.851309113e+01,8.118133173e+01,2.379832788e+01,5.584424244e+01,5.820618487e+01,9.489681369e+01,7.242560308e+01,9.374028743e+01,6.713662144e+01,1.190198459e+01,4.084774870e+01,8.672469730e+01,8.888808831e+01,2.746453047e+01,8.128106069e+01,3.701457971e+01,7.945060281e+01,9.967667851e+01,1.417722053e+01,2.776512452e+00,3.590163683e+01,7.251047060e+01,9.483809207e+00,3.935933453e+01,2.961270698e+01,4.081368115e+01,3.996336126e+01,2.332069767e+01,8.134975402e+01,3.409545696e+01
4.762784088e+01,9.996343472e+01,5.013950092e+01,6.797104814e+01,1.509949519e+01,3.820023031e+01,1.139739562e+01,8.404495852e+01,4.526864663e+00,9.726429313e+01,4.138124872e+01,2.799458692e+01,2.139180707e+01,7.823259948e+01,5.974845098e+01,4.844187317e+01,8.019392138e+01,3.605099518e+01,6.048344865e+01,8.545903316e+01,5.047685814e+01,3.767867984e+00,6.648724446e+01,5.227155012e+01,2.370628237e+00,9.488502400e+01,9.034941059e+01,6.647903622e+01,6.792521733e+01,2.812450644e+01,2.122915087e+01,5.465397756e+01,8.811798134e+01,1.500685275e+01,8.698570660e+01,2.949063973e+00,1.585173350e+01
4.222321102e+01,1.587119095e+01,6.381931667e+01,6.041472677e+01,3.645651990e+01,4.069401603e+01,2.866609865e+00,6.662190754e+01,1.020660505e+01,8.609995840e+01,6.039721807e+01,7.207017854e+01,6.768100550e+01,6.079534057e+01,9.297995189e+01,1.199980315e+01,8.988017897e+01,9.578859590e+01,7.751377159e+01,5.318520479e+01,9.125164918e+01,8.424049651e+00,9.317300801e-01,2.684750771e+00,5.515073499e+01,1.187256373e+01,3.805484840e+01,7.719620445e+01,8.390586643e+01,4.058785078e+00,2.776497395e+01,7.447878693e-01,6.669473020e+01,4.158538198e+01,7.564334416e+00,3.801120920e+01,8.577139989e+01
2.772913360e+01,3.965538609e+01,1.573009464e+01,3.982917584e+01,3.479034795e+01,6.532371235e+01,3.311442641e+01,7.149953806e+01,6.004688951e+01,9.879490705e+00,5.098804054e+01,2.492930638e+01,1.278251771e+00,7.896208683e+01,6.151578315e+01,9.218464427e+01,1.551433663e+01,8.771213890e+01,3.622286554e+01,6.436483771e+01,2.913204184e+01,4.854193551e+01,8.561003684e+01,7.247965790e+01,1.821393315e+01,7.067164188e+01,2.169164119e+01,9.392449038e+01,4.568927437e+01,8.688963889e+01,1.222416116e+01,1.259978750e+01,4.009760793e+01,3.710797775e+01,3.109801591e+01,7.041004212e+01,3.074526392e+00
8.870148868e+01,9.116301711e+01,2.033610695e+01,8.176909908e+01,2.809941516e+01,3.517766333e+01,2.954778309e+01,2.373231380e+00,4.469599422e+01,8.492061374e+01,9.771407351e+01,8.890402985e+01,9.727193537e+01,1.779484941e+01,2.941432918e+01,7.487392291e+01,9.582523680e+01,8.707286962e+01,5.104240016e+01,6.893896757e+01,9.259334919e+01,4.570649960e+01,9.142627685e+01,1.104276406e+01,2.892830904e+00,2.165681921e+01,1.474821110e+01,5.412034644e+01,1.722385345e+01,3.675394234e+01,6.271849883e+01,2.985015681e+01,7.752952832e+01,5.783523459e+01,4.450558445e+01,9.207767470e+01,4.937403315e+01
5.209708730e+01,8.786898495e+00,1.439346318e+01,2.201649336e+00,2.827081121e-01,7.143513629e+01,4.189794653e+01,4.699682997e+01,9.387093175e+01,7.433391024e+01,3.139785150e+01,6.097075416e+01,2.595941763e+01,9.697866212e+00,5.111058476e+01,9.524659372e+01,4.903476342e+01,1.722903717e+01,7.769401636e+01,4.968005193e+01,8.269661775e+01,6.035393980e+01,7.505787362e+01,1.652820522e+01,9.393238476e+01,3.362943117e+01,2.394119048e+01,6.703680344e+01,3.362215031e+01,8.577300984e+01,2.569756463e+01,9.089262961e+01,9.747051513e+01,2.590053831e+01,9.515474595e+01,1.092105175e+01,4.572317722e+01
1.150579268e+01,6.813809515e+01,5.094536351e+01,3.514930678e+01,1.728770668e+01,7.383378481e+00,3.023567619e+01,2.238802051e+01,5.075368148e+00,9.777351491e+01,3.509221974e+01,2.919843802e+01,4.405546568e+01,5.169133797e+01,1.891467414e+01,4.192210991e+01,7.806666758e+00,9.137666406e+01,5.125025210e+01,1.987586860e+01,9.652673322e+01,2.585097687e+01,4.421656494e+01,5.984143808e+00,5.024180792e+01,2.813335966e+01,8.884940994e+00,1.605704433e+01,6.754250642e+01,1.060570827e+01,8.211995478e+01,8.860264552e+01,7.950166111e+01,9.988772152e+00,6.957105969e+01,2.223943446e+01,7.029553947e+01
7.813302710e+01,1.500034809e+01,9.964639559e+01,1.882449029e+01,5.745331600e+01,7.334954862e+01,8.058249247e+01,8.897288216e+01,8.411584409e+01,3.827916096e+01,1.400517865e+01,3.360555918e+01,5.166841358e+00,8.869075235e+01,2.751973230e+01,7.679464812e+01,1.967808488e+01,9.504557414e+01,1.185401521e+01,5.304192374e+01,7.645248384e+01,5.477691250e+01,1.104446260e+01,3.629408371e+01,2.406506522e+01,1.600486282e+01,3.426573987e+01,4.732058761e+00,5.572294571e+01,4.012043360e+01,4.832482242e+01,5.390765259e+01,4.619784921e+01,8.403826172e+01,1.533630898e+00,7.307968087e+01,9.777221738e+00
8.497726543e+01,1.805047047e+01,1.584131048e+01,9.511726692e+01,6.191985140e+01,3.300779976e+01,2.139285092e+01,8.087005946e+01,7.919455521e+01,8.736769279e+01,1.844991543e+01,9.051051094e+01,6.967407780e+01,8.103118570e+01,8.280095194e+01,7.043028984e+01,1.309380134e+01,4.190420503e+01,6.261790567e+01,2.073633475e+01,4.764589911e+01,5.506498016e+01,6.415634391e+01,5.494517438e+01,6.950733396e+01,9.505563187e+01,3.153874848e+01,2.250912112e+01,6.533257888e+01,3.478638858e+01,6.771780914e+01,6.715560559e+01,5.771829334e+01,8.984139223e+01,5.571647782e+01,9.912267037e+01,3.664714364e+01
4.024016171e+01,1.936421805e+01,1.860201980e+01,3.129019691e+01,8.784554606e+01,4.244008457e+01,4.972815646e+01,9.654583186e+01,3.089966302e+01,1.519530943e+01,2.198000975e+01,7.584948807e+01,1.582912769e+01,2.038591238e+01,2.956460179e+01,4.314910362e+01,1.832468953e+01,8.365812979e+01,4.309106805e+01,1.761328052e+01,3.793029917e+01,7.396094319e+01,8.157618733e+01,5.250553827e+00,8.120746297e+01,4.971187435e+01,4.230914490e+01,8.441301335e+01,1.310702809e+00,1.007546546e+01,3.224208365e+01,7.364630755e+01,3.403950255e+01,7.474159576e+01,3.574732769e+01,1.494800914e+01,1.704638408e+01
7.850023999e+01,9.657926714e+01,8.166726862e+01,1.232264849e+01,7.788325309e+01,7.246920368e+01,2.280609023e+01,3.819447716e+01,1.445536442e+01,5.929129417e+01,9.296328206e+01,3.921482484e+01,8.093477873e+01,6.610816336e+01,3.305212869e+01,7.738065337e+00,5.571475463e+00,5.409858663e+01,9.888042492e+01,3.868581895e+01,2.456734428e+01,9.910663606e+01,4.003339880e+01,7.660152827e+01,5.300286218e+01,4.843227664e+01,8.833441297e+01,4.689487590e+01,3.375976282e+00,6.068971986e+01,5.805864296e+01,2.526560342e+01,2.021646448e+01,5.490451537e+01,4.287738925e+01,3.593089236e+01,2.155122106e+01
5.539684543e+01,6.402211463e+01,1.062641105e+01,8.078094928e+01,5.134151959e+01,8.632074188e+01,8.939978217e+01,1.376777159e+01,5.474333003e+01,1.440483506e+01,9.171049597e+01,7.683684912e+01,2.234594848e+01,1.124935633e+01,7.655420057e+01,1.754286630e+01,5.937844816e+01,7.297926577e+01,9.134637903e+01,1.667542011e+01,2.090357191e+01,8.743503352e+01,1.643946536e+01,6.987645221e+01,2.474076007e+01,1.975710763e+01,8.947070625e+01,9.670854857e+01,5.676670924e+01,4.733602868e+01,2.162682349e+01,6.739112787e+01,2.152770488e+01,5.362975564e+01,1.825429940e+01,5.339054396e+01,1.934992285e+01
4.333024074e+01,4.036402939e+00,3.579366079e+01,2.118103679e+01,2.295152579e+01,9.970946888e+01,6.496880296e+01,5.048211090e+01,3.819991780e+01,2.582349721e+01,1.735406101e+00,5.812926109e+01,2.198534980e+01,6.107889076e+01,5.766423561e+01,3.409507724e+01,5.145374781e+01,3.519409734e+01,9.805303628e+01,9.980401834e+01,3.720842483e+01,2.629643154e+01,9.036846700e+01,2.910284274e+01,5.948184162e+01,7.187684476e+01,3.084066587e+01,4.311314489e+01,5.016626183e+00,2.827688612e+01,6.454189930e+01,9.078082404e+01,1.770196651e+01,3.497472673e+01,2.163217328e+01,8.347699803e+01,5.168373749e+01
6.757943719e+01,9.898166062e+01,1.317395520e+01,5.021660328e+01,9.250063174e+01,2.327385366e+01,8.322279701e+01,7.852979925e+01,1.289266125e+01,5.295869922e+01,5.002763988e+01,5.750733730e+01,7.142636608e+01,1.734777514e+01,7.536282700e+01,3.135298308e+01,4.488396311e+01,7.002974049e+01,2.416170863e+01,1.035454396e+01,6.024272740e+01,3.112835491e+01,5.105967218e-01,3.389525073e+01,3.499181083e+01,1.192778653e+01,3.565743414e+01,9.687485763e+01,2.467209631e+01,5.367411740e+01,8.576876529e+01,7.546551109e+01,4.471023467e+01,8.493369555e+00,4.621559661e+01,8.750849695e+01,8.388102692e+01
2.467597522e+01,3.727197066e+01,2.006712746e+01,7.591693286e+01,2.306482769e+01,4.162395873e+00,1.991666736e+01,3.672644397e+01,1.880002830e+01,9.741851318e+00,5.590753540e+01,1.495960399e+01,6.332205642e+01,2.364651997e+01,1.948022635e+01,3.424223127e+01,7.304330736e+01,4.495452247e+01,5.212136774e+00,4.811263190e+01,9.943018751e+01,2.472993706e+01,3.299798415e+01,6.460393684e+00,8.733381136e+01,3.206202291e+01,2.556126668e+01,3.937357128e+01,8.864972865e+01,1.166448066e+01,8.548574714e+01,9.524652955e+01,8.101123467e+01,6.909135018e+01,5.271577509e+01,5.372307215e+01,1.529549261e+00
4.059107855e+01,6.178439613e+01,1.514187702e+01,1.861985910e+01,2.830538214e+01,9.124922138e+01,3.574695132e+01,3.306669412e+01,8.063166595e+01,1.484912306e+01,2.736378817e+01,8.804067920e+01,5.372172900e+01,9.153739256e+01,2.849388272e+01,1.596391431e+01,1.167038719e+01,7.347435009e+01,4.362691301e+00,4.044954025e+01,7.920484034e+01,1.359410119e+00,3.098364487e+01,1.578285960e+01,1.330031468e+01,6.618970165e+01,8.327705934e+01,9.026567909e+00,7.856631321e+01,4.044273174e+01,4.300311739e+01,1.029795315e+01,9.373585342e+00,6.992900959e+01,4.880486090e+00,7.847108430e+01,1.465192786e+01
8.394544124e+01,9.636253654e+01,7.663126025e+01,2.127646458e+01,7.873260714e+01,4.459743041e+01,2.591306917e+00,8.900932598e+01,9.984778400e+00,1.571614270e+01,4.777405131e+01,6.865646613e+01,8.570346598e+01,2.402470515e+01,5.388921185e+01,8.033719095e+01,5.376146904e+01,6.658632221e+01,9.485778408e+01,4.493086226e+00,3.412695969e+01,8.459812489e+01,3.343651365e+01,2.515749442e+00,4.080791517e+01,7.439129398e+01,9.563976917e+01,6.235056925e+01,2.626548405e+01,6.223096414e+01,9.252624888e+01,8.352151751e+00,8.761795011e+01,6.861669555e+01,5.528160481e+01,4.989762529e+01,8.095405791e+01
6.813014012e+01,9.623606144e+00,7.993660631e+01,4.464147059e+01,7.675285013e+01,6.068199288e+01,3.186544991e+00,2.086896071e+01,5.547149895e+01,3.285593052e+01,3.896564981e+01,3.629011891e+01,1.989282568e+01,8.567070684e+01,6.659289299e+01,9.262933348e+00,2.226860248e+01,9.248917954e+00,4.238771106e+00,8.710679560e+01,4.670828418e+01,3.204899306e+01,2.293066544e+01,7.294157937e+01,6.791533739e+01,9.325110036e+01,5.364612872e+01,6.994773305e+01,9.668146170e+01,1.430409156e+01,2.979756840e+01,5.644565583e+01,9.721791509e+01,4.019582008e+01,4.063323029e+01,8.350769048e+01,1.860941006e+01
7.090685089e+01,3.686357727e+01,8.178404910e+01,6.718136269e+01,8.833322554e+01,4.286257923e+01,6.588891265e+00,2.383889885e+01,2.588975503e+01,8.976725308e+01,9.420420819e+01,7.990645326e+01,1.466050170e+01,2.543046310e+01,3.572854942e+01,8.871841599e+01,1.180201979e+01,4.852099287e+01,9.730276847e+01,4.801489747e+01,8.915375774e+01,4.819985813e+01,3.352024851e+01,7.861886074e+01,3.012670062e+01,4.518226693e+01,4.477856050e+01,6.282571479e+01,1.454870547e+01,5.307161433e+01,6.233669821e+01,8.797133263e+01,2.845989664e+01,6.589460178e+01,4.497458455e+01,4.028926057e-01,8.569784296e+01
7.651953624e+00,9.484910072e+00,9.450411612e+00,9.182823895e+01,5.695617940e+01,3.417308976e+01,8.337368656e+01,1.214687641e+01,8.341667334e+01,9.400638303e+01,4.673791217e+01,6.500084529e+01,9.822168367e+01,6.404596722e+01,3.146734259e+01,7.466137605e+01,4.981444475e+01,4.649732546e+01,6.799940313e+01,9.616251114e+01,1.576977940e+01,4.189039642e+01,1.680662951e+01,2.611903864e+01,5.293939295e+01,9.883386337e+01,8.285666542e+01,3.268540806e+01,7.164568671e+01,7.365426346e+01,2.810317769e+01,9.206452241e+01,5.095402992e+01,5.705363803e+01,9.454396221e+01,9.007312872e+01,8.268777110e+01
2.522107548e+01,3.311655499e+01,3.241509046e+01,4.558582038e+01,5.605301663e+00,2.865075638e+01,1.019516383e+01,3.264963149e+01,6.166064242e+01,4.162297593e+01,7.149201494e+01,1.690872920e+01,3.651101758e+01,8.907314193e+01,2.786051509e+01,4.598964752e+01,7.146875966e+01,2.341379651e+01,5.605149469e+01,2.673759790e+01,9.345451976e+01,4.920205651e+01,7.183425082e+01,2.789895513e+01,4.253057299e+01,8.977802244e+01,6.330446351e+01,9.600096737e+01,8.152940618e+01,6.517089006e+01,7.327441644e+01,6.579020772e+01,7.411630892e+01,1.029386817e+01,9.990722729e+00,9.710426166e+00,3.595939364e+01
5.601347351e+01,1.158208310e+01,4.864913426e+01,7.342659275e+01,8.549273835e+01,7.519026849e+01,5.215473044e+01,7.347397621e+01,7.201927699e+00,8.740259486e+01,7.115851562e+01,5.057697474e+01,6.655135182e+01,5.216608805e+01,4.637992290e+00,7.512550554e+01,5.657708249e+01,9.379381198e+01,6.074580748e+01,2.738073222e+01,6.008779934e+01,6.487302527e+01,5.599643054e+01,9.388668503e+00,6.306748240e+01,1.996094261e+01,5.086621952e+01,9.055837552e+01,2.472453746e+01,8.231798816e+01,8.950568767e+01,7.411338637e+01,6.494330091e+01,2.115743349e+01,3.231060645e+01,5.476730510e+01,1.715501108e+01
8.520552998e+01,1.611224590e+01,5.736861723e+01,7.323650547e+01,3.582118697e+01,3.271410256e+00,1.954361187e+01,4.220617941e+01,4.182479709e+01,8.319651519e+01,1.026527342e+01,8.364536815e+00,7.347642430e+01,9.198871580e+01,7.795072000e+01,4.276655376e+01,2.044929093e+01,7.570194024e+01,1.135537456e+01,1.184089189e+01,1.018085382e+01,1.321529408e+01,9.779979141e+01,1.430699170e+01,8.693075283e+01,2.983707577e+01,4.154606404e+01,3.372251616e+01,8.509196923e+01,2.422210054e+01,5.323004022e+01,7.342652367e+00,4.138706803e+01,9.753687376e+01,3.368189521e+01,2.934244041e+01,6.413184105e+01
6.057065847e+01,5.450386262e+01,1.741139629e+01,5.227240811e+01,3.496466037e+01,8.882465913e+01,6.957905944e+01,8.865457131e+01,1.613918417e+01,5.819352778e+01,2.201151414e+01,9.646013586e+01,8.725789041e+01,2.475657934e+01,3.727098518e+01,8.335788246e+01,1.542263229e+01,5.017518363e+01,9.330847312e+01,3.058535115e+01,2.614831322e+01,9.738512944e+01,6.484254969e+01,4.955942631e+01,2.984825840e+00,7.277028596e+00,4.285106748e+01,8.620408850e+00,1.508424076e+01,1.802702327e+01,5.106813645e+01,2.851946281e+01,9.569553149e+01,7.419788154e+00,3.903017235e+01,5.532865794e+01,4.981997563e+00
8.629595101e+01,5.682578842e+01,4.035961539e+01,5.046813545e+01,3.723248951e+01,2.652014831e+01,2.086946117e+01,1.756007182e+01,9.187896893e+01,4.611767113e+01,8.987862370e+01,5.892365172e+01,7.249538698e+01,1.613593990e+01,6.848680898e+01,4.117595561e+01,3.476690656e+00,1.360046278e+01,9.873371212e+01,9.373225585e-01,9.741301213e+01,6.683486756e+01,1.208637719e+01,5.963402497e+01,5.711088630e+01,5.826437739e+01,4.048769732e+01,2.947912213e+01,6.913403689e+01,3.002782578e+01,9.590166704e+01,5.433337585e+01,5.319949835e+01,6.286889265e+01,8.606145266e+01,9.073144629e+01,4.103370964e+01
2.216345752e+01,4.602713096e+01,5.827470403e+01,8.867280871e+01,7.294495847e+01,8.759983022e+01,3.342678204e+01,8.520618469e+00,7.545231106e+01,5.601786466e+01,2.891677476e+01,1.190662687e+01,6.735664697e+01,7.214245156e+01,9.072272059e+01,9.400599978e+01,3.122802922e+01,4.142198708e+01,3.467326445e+01,8.417040683e+01,6.737213647e+01,2.766095878e+01,5.040355841e+00,7.876945512e+01,3.128616588e+01,8.468204207e+01,4.646770655e+01,4.020130263e+01,2.079649128e+01,4.008175244e+01,4.652910222e+01,3.154052314e+01,4.150535644e+01,5.295234431e+01,6.730904805e+01,6.983712854e+01,7.567123653e+01
4.581174959e+01,5.047182995e+01,4.944123102e+01,9.987251381e+01,7.620096110e+01,5.192896355e+01,9.323580324e+01,5.375470780e+01,5.115016175e+01,5.869672307e+01,3.705642599e+01,1.296869583e+01,7.809593855e+01,4.783808830e+01,7.087682305e+01,1.824638285e+01,3.642587108e+01,3.257574474e+01,5.186140118e+01,3.298495940e+01,8.183194003e+00,4.357267660e+01,8.581990323e+01,2.337414057e+01,5.038379866e+00,1.271050220e+01,5.695058161e-01,4.370982981e+01,9.259181032e+01,1.261807175e+01,3.234351396e+01,6.143841774e+01,9.580336033e+01,2.179403186e+01,4.349329226e+01,1.314818108e+01,6.513875339e+01
1.272082765e+01,2.541278066e+01,7.791059776e+01,5.274059772e+01,5.150015098e+01,4.582707756e+01,9.751202932e+01,5.826511039e+01,7.480633169e+01,5.108823978e+00,7.425903617e+01,1.847786549e+01,7.955642616e+01,8.278978268e+01,3.965362420e+01,4.239568783e+01,7.204763100e+01,2.031923733e+01,3.718216215e+01,6.953459984e+01,8.071035679e+01,5.593003344e+01,4.104937569e+01,9.821455524e+01,6.286146894e+01,4.481765547e+01,5.069769578e+00,7.854706534e+01,4.882343129e+01,5.249972609e+01,7.723003048e+01,3.442123318e+01,5.558295982e+01,1.101541823e+01,6.550118980e-01,3.188680198e+01,8.220242672e+01
