v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
2.233311578e+01,4.331672936e+01,8.986602188e+01,8.992057538e+01,8.123057937e+01,8.557883245e+01,8.514273694e+01,6.573829835e+00,3.500561835e+01,1.669318438e+01,5.981846387e+01,5.392405860e+01,9.019296235e+01,5.278766661e+01,2.391090514e+01,3.026451312e+01,2.752315146e+01,3.913195555e+01,3.061377095e+01,3.601300792e+01
9.262016885e+01,7.058842305e+01,2.665297224e+01,5.409361700e+01,3.822471337e+01,1.992230923e+01,1.397910492e+01,9.355931483e+01,6.976161492e+01,5.573305767e+01,9.453995424e+01,3.375330093e+01,4.184341356e+01,5.366509700e+01,1.618465005e+01,7.831126699e+01,3.769977991e+01,6.362954372e+01,8.529226612e+01,4.950815085e+01
9.708608664e+00,5.097106532e+01,2.929884689e+01,6.235182749e+01,8.242520047e+01,2.923685856e+01,3.163135976e+00,4.693079309e+01,8.296244944e+00,1.538962679e+01,2.336294287e+01,4.312304386e+01,5.871695208e+01,7.117083328e+01,2.804062720e+01,2.892571024e+01,9.175982350e+01,1.227984326e+01,7.622973279e+01,4.003746970e+01
5.082732264e+01,7.296644206e+01,1.173225565e+01,4.697324722e+01,1.854230027e+01,8.346105911e+01,4.178486943e+01,1.399244615e+01,5.089361227e+01,7.926066785e+01,7.494986234e+01,1.737068901e+01,1.062250850e+01,9.739347924e+01,4.874504782e+01,4.996766153e+01,5.107057676e+01,7.515015300e+01,6.179168036e+01,5.376281867e+01
4.205105752e+01,4.569568491e+01,5.162602481e+01,8.681885960e+01,8.557821679e+01,3.691590750e+01,2.483102955e+01,7.200024436e+01,6.602680660e+01,6.559912456e+01,4.128695549e+01,9.083574865e+01,4.476962032e+01,1.226139024e+01,5.210617637e+00,7.067807104e+01,4.635530333e+01,7.812198385e+01,6.914322806e+00,2.604587200e+01
4.790851978e+01,1.374454026e+01,9.272544307e+01,9.295541240e+01,4.794697479e+01,5.688365373e+01,6.264067732e+01,9.545292369e+01,7.091864839e+01,4.185327286e+01,9.721505306e+01,9.698977129e+01,2.795527191e+01,9.239397909e+01,9.647210880e+01,5.690955759e+01,5.324584463e+01,8.221504110e+01,3.130045584e+01,5.289960210e+01
3.527498318e+01,6.859296894e+01,8.035040386e+01,7.645856258e+01,9.925281111e+01,7.953920353e+01,8.682092866e+01,7.169683924e+01,5.821554250e+01,8.506672588e+01,4.105237594e+01,1.517572358e+00,8.935548853e+01,2.268986274e+00,7.610405005e+00,4.823948405e+01,9.722017550e+01,9.792772199e+01,4.060083647e+01,8.984889892e+01
7.451284483e+01,2.117659939e+01,2.505872796e+01,3.577956690e+01,8.013966816e+01,1.460954671e+00,2.078936625e+01,5.258308190e+01,1.836595657e+01,3.451066933e+01,7.781709183e+01,2.967298648e+01,6.561270432e+01,5.024504815e+01,5.536516717e+01,3.442826865e+01,3.890464914e+01,8.521017419e+01,6.617055329e+01,2.324611398e+01
2.119362740e+01,5.560727563e+00,7.648960902e+00,8.040353851e+01,2.838289955e+01,2.670511101e+00,2.714908720e+01,3.466891712e+01,9.239309494e+01,1.090402146e+01,6.655019806e+01,4.976455234e+01,7.709107678e+01,4.646727851e+01,2.058180735e+01,3.307253705e+01,7.778461233e+01,5.957154701e+01,5.830807956e+01,2.494247497e+01
2.447155228e+01,8.776455388e+01,2.732224792e+01,2.057033515e+01,3.770945087e+01,3.986621226e+01,5.174121633e+01,6.010393963e+01,4.338090181e-01,5.973739479e+01,5.683375950e+01,5.560170932e+01,2.336375637e+01,8.545347081e+01,5.626754257e+00,3.466907057e+01,8.478478103e+01,2.955625591e+01,7.216863941e+01,8.223686244e+00
4.620577213e+01,9.805728157e+01,7.268081298e+01,6.272315847e+01,4.195171505e+00,5.500511940e+01,3.432004550e+01,3.048733924e+01,7.782223281e+01,8.987136186e+01,1.072276599e+01,2.809653056e+01,9.509620669e+01,1.723525575e+01,9.226035330e+00,7.902225796e+01,9.602206161e+01,7.898361126e+00,8.584106378e+01,1.001427567e+01
1.193710242e+01,1.084471673e+01,9.471713520e+01,3.066852703e+01,9.197698932e+00,2.502830066e+01,2.466534903e+01,8.762219952e+00,5.913118554e+01,2.337565807e+01,2.984593444e+01,4.151855611e+01,2.719181766e+01,4.228621576e+01,2.635086906e+01,2.683094940e+01,4.253782658e+01,1.682724501e-01,4.044140784e+01,4.379064818e+01
9.152994052e+01,5.846453776e+01,6.640600920e+01,1.948984934e+01,3.927956115e+00,3.998076801e+01,6.150642747e+01,9.923520362e+01,8.553005499e+01,8.876961554e+01,8.629963934e+01,6.874609578e+01,2.396800264e+01,7.274634092e+01,9.235856646e+01,7.201273203e+01,9.049987765e+01,2.186274862e+01,8.717790873e+01,9.918761996e+01
6.921214346e+01,7.553577091e+01,6.144525670e+01,8.893654500e+01,1.832843331e+01,3.756397109e+01,4.581780726e+01,6.276473881e+01,6.512880067e+01,1.728166710e+01,1.247589182e+01,2.923027538e+01,9.927553504e+00,9.320543717e+01,6.432694596e+01,2.978186843e+01,1.877602862e+01,1.896936243e+01,4.366910807e+01,1.643325991e+01
1.101571417e+01,5.976339057e+01,8.001096719e+01,9.520786778e+01,3.148231683e+01,4.619943528e+01,5.525639237e+01,3.285590208e+01,4.393075092e+01,1.182132410e+01,5.900817994e+01,3.026335484e+01,4.618050374e+01,1.828772935e+01,3.267071622e+01,7.285056155e+01,2.732349604e+01,4.753948962e+01,9.613257084e+01,5.666174050e+01
1.850119037e+01,7.279765096e+00,7.748681323e+01,9.206860784e+01,1.524566806e+01,4.254257328e+01,8.973398934e+01,1.286400657e+01,1.948592741e+01,3.880335291e+01,3.667412894e+01,3.050242489e+01,6.191466567e+01,1.030972816e+01,9.697701627e+01,8.479206538e+01,6.840872738e+00,8.778624094e+01,9.838690220e+01,5.494284670e+01
6.694153811e+01,2.023861944e+01,2.279107144e+01,1.576788585e+01,8.610334982e+01,1.363708120e+01,9.637284948e+01,1.665546167e+01,9.804768161e+00,1.123475949e+01,6.228308420e+01,5.553352523e+01,1.886778403e+01,7.417494986e+01,8.961274717e+00,8.262663707e+00,4.730813534e+01,8.996075639e+01,6.503296060e+01,5.782634520e+01
4.079979140e+01,8.564965649e+01,9.371140064e+01,8.951008590e+00,5.689545415e+01,4.278584077e+01,1.015548612e+01,1.498194186e+00,1.390483116e+01,7.226087226e+01,8.226843406e+01,7.793977994e+01,3.214525296e+01,9.807910679e+01,6.967120836e+01,3.946219870e+01,6.191341260e+01,2.777564153e+01,3.961945224e+01,7.906695047e+01
4.390564157e+01,5.263428638e+01,6.485106976e+01,4.479419287e+01,1.600062252e+00,4.549873450e+01,9.047752304e+01,7.445268427e+01,2.004471807e+01,4.042343611e+01,2.079498079e+00,8.785213901e+01,5.409089215e+01,7.444458764e+01,9.365989589e+01,5.865846491e+01,2.286365404e-01,6.598008006e+01,7.956228626e+01,5.364170475e+00
3.949627225e+01,7.654729589e+01,8.161633858e+01,1.700383514e+01,4.547663666e+00,7.860029245e+01,8.120865359e+01,3.309468539e+01,5.455612175e+01,9.148049144e+01,9.420961659e+01,6.439789760e+01,8.074531339e+01,6.434897163e+01,7.699198102e+01,8.335032369e+01,2.566856947e+01,9.542866867e+01,7.185982532e+01,6.791370967e+01
6.266416073e+01,4.570821794e+01,5.571955384e+01,8.925558522e+01,7.514382218e+01,1.555519129e+01,8.063197549e+01,1.775460100e+01,8.337510164e+01,3.276109991e+01,9.907853611e+01,1.978560844e+01,1.276375667e+01,7.286024344e+01,6.231414604e+01,6.257835234e+01,6.802982100e+01,9.324622983e+01,6.455474269e+01,4.532369679e+01
8.695121706e-02,1.062396926e-01,5.144005304e+01,5.343418199e+01,5.963023151e+01,2.776577980e+01,9.647118271e+01,3.181792121e+01,9.797068281e+01,5.467229774e+01,9.035043684e+01,3.637990916e+00,6.344415786e+01,2.254155979e+01,6.250464151e+01,1.648493249e+00,4.791357846e+01,6.737438283e+01,6.316653355e+01,6.564505042e+01
6.023248631e+01,9.044251438e+01,9.282630635e+01,5.720025005e+01,5.142017183e+01,7.764342933e+01,5.429106218e+01,7.553105601e+01,8.285864395e+01,9.662360947e+01,5.545122096e+00,9.273447753e+01,1.409873201e+01,6.807480188e+01,5.921163104e+01,2.831397688e+00,3.917036462e+00,4.552290446e+01,5.967868125e+01,4.884023964e+01
5.387687114e+01,2.658220156e+01,9.812891081e+01,9.541348241e+01,6.225160145e+01,9.650852831e+01,2.264799019e+01,9.846145064e-01,1.806629667e+01,4.763794433e+00,6.491601785e+01,9.016930588e+00,9.999241073e+01,1.267368246e+01,5.664900616e+01,1.414314904e+01,5.769352255e+01,1.274510583e+01,5.689071421e+01,3.724643019e+01
7.704280929e+01,9.950525425e+01,6.339257817e+01,4.574426987e+01,9.952164450e+01,6.087792807e+01,2.316804976e+00,1.922875124e+01,4.880236717e+01,1.039614173e+01,5.873034866e+01,2.500459271e+01,3.091446541e+00,6.338367176e+01,1.691622340e+01,7.252056149e+01,4.978091479e+01,3.048588098e+01,6.941644417e+01,1.819906596e+01
6.967282518e+01,9.783391262e+01,4.060651486e+00,2.985290998e+01,5.117728459e+01,4.754764220e+01,2.996243413e+01,1.071592453e+00,1.061691353e+01,3.282195530e+01,5.667329182e+01,1.019702469e+00,2.226787788e+01,7.186809806e+01,8.131861142e+00,8.800155512e+01,9.763278567e+01,7.095302663e+01,2.476108320e+01,4.640953878e+01
4.043899674e+01,2.150213728e+01,4.961534962e+01,7.690041882e+01,8.107786691e+01,5.548681396e+01,9.518024703e+01,1.027277490e+01,2.795752885e+01,2.478530612e+01,2.868995375e+00,3.273264757e+01,5.369689094e+01,5.104868776e+01,7.298656163e+01,3.153442958e+01,1.256745159e+01,2.371502804e+01,1.573773881e+00,6.088456921e+01
8.382038145e+01,6.515059674e+01,2.419734379e+01,2.213553326e+01,6.161293538e+01,3.203745810e+01,5.868824316e+00,4.277217666e+01,4.089117590e+01,5.239097030e+01,6.723455586e-02,2.059139853e+01,7.580543510e+01,5.996101710e+01,2.129762765e+01,5.100423991e+01,9.849733156e+01,3.559691096e+01,7.545078461e+01,5.527010658e+01
6.304842573e+01,9.909730022e+01,2.453343443e+01,9.271943138e+01,8.000497131e+00,9.982620747e+00,8.616612679e+01,6.329856217e+01,6.916296834e+01,8.052282698e+01,7.882853978e+01,6.954285762e+01,2.918129206e+01,1.514329603e+01,7.638567426e+01,3.540893686e+01,3.136350236e+01,1.363151357e+01,2.219598840e+00,3.189264509e+01
4.327702055e+00,5.405782112e+01,4.004975608e+01,3.321172115e+01,3.495954150e+01,7.908072809e+01,6.548631483e+01,2.528334735e+01,6.922818219e+01,5.659568559e+01,9.291934504e+01,8.487611155e+01,3.569952696e+01,2.199268775e+01,8.521919290e+01,4.360672880e+01,7.209865914e+01,1.388597179e+01,5.034879349e+00,5.593077477e+01
6.976186354e+01,3.449133341e+01,7.275627533e+01,3.094000000e+01,7.442473267e+01,9.237512567e+01,3.199352420e+01,7.295161286e+01,8.879754478e+01,5.775543716e+01,6.573212187e+01,9.159175807e+01,5.204444906e+01,2.151170031e+00,8.942328631e+01,2.516779676e+01,3.939630823e+01,3.369901052e+01,4.856988290e+01,4.718370067e+00
9.690274988e+01,4.238069877e+01,6.497673699e+01,2.793959210e+01,3.307562233e+01,2.840267848e+01,3.763046763e+01,6.331163049e+01,7.273080820e+01,8.598123652e+01,7.129623824e+01,8.238225109e+01,9.391684525e+01,2.575588282e+01,7.047801046e+01,4.571110130e-01,9.916497861e+01,5.121745947e+01,7.866345302e+01,3.868662609e+01
9.457110282e+01,6.202256250e+01,7.317237849e+01,3.526016769e+01,2.681247729e+01,7.436350164e+01,3.734181337e+01,8.827085739e+00,9.647015989e+01,6.179189956e+01,6.783521432e+01,1.191776971e+01,6.571668794e+01,5.620439328e+01,5.804906687e+01,2.661617958e+01,8.070182185e+01,2.333973589e+01,4.458959576e+01,7.528295466e+01
5.364307708e+01,8.537839129e+01,3.077248285e+01,6.307192421e+01,4.920071320e+01,7.291597757e+01,3.932695162e+01,2.163980798e+01,6.715301626e+01,4.824745818e+01,2.755742476e+01,7.055876366e+00,9.780414745e+00,5.740951436e+01,3.063665117e+01,4.321916101e+01,2.064430904e+01,4.566115569e+01,7.261134858e-01,9.583402002e+01
9.731440264e+01,2.208884817e+01,6.081681492e+01,9.779862137e+01,2.578536965e+01,2.831452912e+01,3.278353928e+01,1.709943500e+01,1.279887774e+01,5.350892983e+01,1.654984687e+01,3.183595598e+01,2.079506200e+01,3.334059675e+01,2.023421004e+01,3.080286245e+01,6.535453393e+01,6.140899649e+01,9.000965552e+01,4.121072794e+01
3.223286585e+01,5.557989923e+01,8.297212532e+01,4.668452514e+01,5.299920575e+01,4.352376558e+01,3.408722924e+01,7.679275121e+01,1.487732063e+00,8.623784038e+01,7.232909888e+01,3.916871710e+01,9.306607748e+01,3.503922235e+01,6.178485735e+01,9.221477694e+01,7.873192336e+01,4.614869405e+01,1.222338590e+01,4.509421222e+01
6.792107883e+01,4.522558289e+01,6.078415261e+01,3.202882052e+01,5.634401294e+01,9.043316924e+01,6.050565547e+01,9.941553557e+01,6.040027678e+01,5.541654278e+01,5.398665117e+01,5.147406049e+01,3.353962277e+01,9.915637158e+01,5.843239036e+01,9.375351329e+01,4.414415217e+01,1.397945803e+01,7.582668408e+01,3.125358201e+01
2.828394601e+01,4.872851354e+01,6.307071658e+01,8.630694801e+01,9.570126883e+01,9.692879636e+01,6.112571115e+01,4.332220909e+01,8.189759369e+01,3.052381234e+01,1.059526912e+01,4.622814354e+00,1.032718231e+01,3.625171487e+01,7.518650051e+01,7.840052043e+00,1.548600698e+01,6.317595582e+01,6.299700705e+01,8.966602174e+01
5.433020524e+01,3.627463838e+01,4.013327582e+01,8.024093919e+01,4.953969641e+01,2.284339754e+01,4.981966894e+01,9.449195160e+01,6.205191120e+01,2.600234147e+01,1.871203033e+00,1.926133899e+01,2.111787058e+01,3.717128245e+01,7.277639354e+01,4.894326456e+01,4.642555953e+01,9.840952057e+01,6.723454537e+01,2.788270079e+01
9.017497754e+01,5.133927804e+01,6.154952118e+01,7.551890398e+01,4.524613347e+01,9.937729542e+01,8.693601378e+01,3.931023391e+01,2.648318191e+00,3.826326377e+01,7.063923109e+01,6.119940650e+01,3.286442324e+01,7.292414274e+00,9.305805550e+01,4.223182254e+01,3.571407727e+01,6.251546772e+01,9.066169522e+01,2.978563324e+01
1.802645519e+01,3.592740591e+01,4.842082497e+01,3.954829957e+01,3.335255260e+00,3.537229142e+01,3.043589049e+01,3.878813427e+01,4.341742393e+00,3.986167896e+01,3.447822903e+01,7.033673225e+01,2.415178201e+00,5.211677883e+00,6.504217464e+01,3.277209307e+01,1.925398559e+01,5.774920159e+01,2.809550761e+01,8.365112993e+01
2.943179728e+01,4.952125735e+01,6.668638230e+01,4.701272606e+01,4.006118337e+01,4.461625117e+00,3.620721488e+01,1.847394058e+01,8.326657125e+01,2.386301097e+00,2.277680451e+01,1.213676577e+01,7.866567233e+01,6.560626539e+01,8.201427203e+01,9.530726083e+00,1.530829239e+01,4.531650032e+01,4.697973098e+01,9.182368988e+01
7.033127127e+01,5.043886564e+01,7.309236193e+01,6.169803982e+01,4.137000588e+01,5.307029094e+01,9.506873166e+01,6.489314562e+01,5.250020773e+01,4.838574723e+01,3.140871511e+01,7.148905968e+01,4.462155170e+01,1.778609657e+01,3.343967858e+01,6.094373930e+01,9.970903347e+01,9.788840799e+01,4.470429399e+00,6.237028108e+01
5.333297669e+01,9.208239205e+01,1.074697792e+01,5.513529616e+01,5.981090529e+01,2.301737901e+01,9.912906037e+01,2.143594358e+01,8.970518264e+01,6.521340173e+01,3.457806391e+01,7.986947178e+01,4.824710824e+01,3.807918596e+01,9.739979910e+01,9.113614644e+01,5.835690632e+01,4.343056832e+01,5.742553982e+01,5.918429320e+01
4.712776930e+01,5.283094315e+01,5.350475868e+01,3.175078199e+01,2.707107961e+01,5.745462139e+01,4.082838760e+01,8.949056793e+01,2.775996770e+01,1.567142594e+01,6.814153066e+01,9.246970399e+01,9.841435788e+01,9.102771980e+01,7.918667335e+01,8.167525166e+01,9.756870486e+01,1.126192913e+01,2.462195117e+01,3.712233058e+01
4.069880381e+01,1.332536508e+01,5.220419258e+01,5.559094899e+01,9.704292741e+01,2.964943723e+01,4.873799012e+01,4.614024032e+01,2.634515629e+01,6.010326885e+01,4.885487938e+01,2.623312881e+01,7.841976854e+01,3.818854247e+01,4.812477202e+01,1.102279676e+01,5.996635488e+01,9.170353085e+01,5.956651523e+00,7.517825229e+01
3.102940784e+01,2.179933568e-01,5.615331532e+01,1.891680190e+01,4.411374743e+01,9.281441322e+01,6.448279478e+01,7.853128680e+01,9.568100916e+01,5.721627088e+01,9.136846195e+01,6.045635057e+01,8.004932584e+01,6.116749627e+01,9.497384255e+01,8.965291868e+01,6.925611468e+01,6.473393459e+01,7.142421585e+01,8.457570402e+01
4.702550873e+01,6.748475166e+01,5.331002382e+01,9.909264690e+01,8.915934392e+01,5.519768472e+01,3.130653109e+01,1.916625603e+01,2.688202940e+01,4.522196613e+00,8.876590462e+01,9.907743187e+00,3.541183963e+01,2.164549135e+01,8.554955594e+01,1.464529735e+01,2.400428940e+01,1.553728714e+01,5.604562261e+01,8.740120506e+00
1.691925955e+01,3.268803124e+01,4.852010575e+01,2.443753017e+00,2.834681412e-01,2.423803915e+01,4.295998513e+01,2.855875972e+01,4.940658785e+01,6.394102113e+01,5.054547568e+00,6.018999856e+01,2.439403511e+01,8.872246636e+01,7.453647304e+01,3.792023234e+01,6.718705061e+01,7.777703433e+01,4.446172090e+01,7.530359017e+01
5.969203751e+01,7.883501472e+01,2.609917146e+01,4.200398199e+01,1.222901729e+01,2.986770397e+01,5.135353903e+01,6.071428752e+01,2.936816028e-01,5.690787001e+01,1.509705234e+00,8.360244814e+01,3.223050290e+01,1.870663292e+01,8.052255141e+01,7.550523650e+01,8.243089086e+01,9.188002547e+00,8.679319658e+01,2.164064965e+01
3.914111034e+01,4.374477774e+01,5.234101662e+01,5.009221920e+01,1.120567108e+01,6.394054464e+01,5.053282670e+01,8.582210064e+01,1.637378194e+00,2.923499609e+01,9.872655957e+01,1.039628932e+01,3.642839166e+01,2.995603827e+01,8.306378596e+01,9.248438990e+01,9.454284976e+01,2.925764374e+01,2.819077302e+01,8.659426751e+01
2.873981802e+01,8.939314978e+00,8.714680880e+01,2.547249048e+01,8.421327284e+01,9.157706170e+01,4.326912951e+01,9.965855691e+01,3.187606420e+01,5.487858705e+01,1.988766018e+01,1.016223149e+01,7.243535982e+01,1.750673977e+01,1.956192613e+01,7.297695148e+01,8.162925850e+01,9.930333052e+01,2.756933961e+01,2.828614927e+01
7.496915186e+01,9.295830623e+01,9.634642714e+01,3.912233386e-01,9.696615940e+01,8.396237037e+01,7.709712004e+01,1.545218384e+01,6.532035847e+01,8.801498285e+01,2.030214616e+01,4.815966938e+01,2.323995808e+01,7.634667115e+01,2.034914488e+01,6.818321017e+01,5.437685964e+01,7.742577806e+01,3.639073139e+01,1.521977277e+01
1.056959025e+01,7.172809392e+01,2.075668819e+01,6.969365592e+01,9.323990957e+01,4.857035790e+01,2.272722106e+01,8.865727062e+01,6.432415514e+01,5.306567838e+00,5.232988341e+01,9.021165479e+01,3.029663743e+01,1.371793691e+01,6.335037406e+00,5.220658171e+01,5.823605346e+01,1.082797428e+01,7.993371037e+01,1.631592889e+01
6.227879411e+01,7.795411989e+00,9.808613070e+01,8.937634035e+01,4.934461053e+01,5.084796958e+01,5.799791370e+01,7.218627398e+00,9.370728942e+01,9.491334918e+01,2.542828516e+01,1.420873591e+01,4.146477000e+01,3.409075289e+00,2.072553766e+00,5.684303331e+01,7.435633592e+01,8.923094226e+01,7.423585446e+01,2.910457519e+01
7.471568553e+01,8.768743916e+01,8.189782807e+01,4.869644031e+01,4.969111297e+01,9.686563750e+00,5.485706318e+00,1.425455339e+01,9.705705539e+01,4.053932850e+01,4.318322646e+00,7.367622651e+01,8.921397613e+01,5.828598750e+01,7.559242602e+01,8.105514450e+01,9.997876235e+01,7.618070840e+01,6.149578723e+01,1.254885158e+01
2.859980301e+01,9.181208112e+01,7.622561345e+01,6.047705748e-01,3.340378738e+01,9.725896250e+01,3.746855824e+01,9.129478502e+01,9.858486941e+01,3.671287688e+01,7.743547961e+01,3.871298433e+00,5.726564551e+01,3.568090273e+01,7.499828486e+01,5.451444616e+00,9.389745787e+01,4.634970991e+01,3.051438974e+01,4.411741235e+01
1.436487547e+00,4.308698169e+01,5.820898780e+01,7.177195607e+01,6.032837465e+01,6.401419879e+01,2.233357341e+01,7.188556337e+01,5.332403676e+01,6.852929898e+01,7.608479237e+01,9.872982587e+01,6.017386549e+01,1.937365471e+01,6.563192228e+01,4.721406771e+01,3.076120146e+01,1.924759536e+01,6.138415372e+01,1.025583323e+01
6.720622104e+01,2.680231100e+01,7.096749723e+01,8.881051211e+00,3.543941953e+01,9.601795627e+01,4.648720240e+01,1.831457545e+01,4.678063562e+01,8.536609441e+01,8.409625841e+01,5.806617484e+00,2.901186267e+01,2.816201768e+00,9.022101013e+01,3.385112677e+01,7.469078502e+01,9.922910864e+01,9.794386746e+01,2.751803365e+01
9.677138785e+01,1.592325345e+01,5.157531613e+01,2.455557451e+01,8.942274345e+00,4.749102478e+01,6.100595091e+01,1.386718739e+01,4.923284376e+01,9.635117286e+00,8.206664764e+01,5.113581035e+01,4.917267360e+01,3.527715148e+01,8.390582795e+01,5.268275444e+01,7.451338314e+01,2.907497364e+01,3.934247758e+01,1.402789324e+01
1.822856600e+01,8.730629295e+01,2.408320542e+01,9.537125837e+01,3.016097857e+01,5.292020154e+01,7.682462089e+00,9.020405194e+01,2.396937048e+00,6.642858426e+01,9.469097224e+01,2.213792877e+00,7.392342930e+01,5.631012478e+01,7.103211057e+00,8.671154184e+01,8.212240123e+01,8.041525581e+01,1.659600609e+00,1.773046942e+01
6.815218410e+01,7.032311435e+01,9.842916933e+01,6.766180464e+00,8.252626226e+01,6.008383504e+01,5.982823491e+01,5.483555532e+01,3.766413187e+01,6.565808103e+00,1.141104183e+01,9.680659782e+01,6.371290017e+01,8.945364323e+00,3.380308277e+01,6.513828128e+01,3.661665298e+01,2.076773887e+01,8.446275350e+01,7.054933911e+01
5.008866033e+01,8.350495766e+01,3.174589628e+01,7.153880424e+00,3.207330350e+01,3.866838400e+00,9.082224755e+01,2.045765422e+00,1.028655190e+01,2.392394537e+01,8.194210730e+01,7.499327921e+01,6.208972571e+00,5.046585368e+01,9.774791527e+01,5.534824904e+01,5.383108177e+01,3.810699076e+01,2.868722922e+01,7.544257113e+01
5.219037157e+01,4.462677572e+01,1.430027214e+01,1.609456739e+01,4.092342645e+01,7.801983860e+01,5.048942304e+01,1.376128914e+01,8.170871405e+01,9.035260220e+01,9.475868627e+01,6.452072370e+01,6.779944889e+01,8.994181803e+01,5.110930301e+01,4.196462996e+01,9.295221983e+01,1.587947191e+01,4.636113777e+01,9.165123651e+01
6.237360903e+01,7.955472118e+01,7.694413071e+01,6.295996600e+01,9.338683048e+01,8.123651921e+01,6.958354199e+01,6.663114017e+01,5.732621153e+01,5.443941242e+01,3.159149290e+01,8.498147789e+01,7.605797965e+01,4.018911376e+01,1.880320853e+01,7.379186172e+01,9.670293422e+01,3.751460969e+01,5.313599838e+01,7.219668612e+01
1.773443887e+01,1.540656803e+01,9.167845046e+01,2.245541465e+01,7.666980567e+01,2.323708104e+01,7.439520630e+01,2.835729657e+01,3.484998021e+01,4.855686734e+01,3.577096193e+01,3.778328828e+01,6.498063548e+01,9.405395971e+00,8.719498202e+01,1.042291416e+01,1.995043110e+01,7.217754766e+01,9.854731414e+01,8.072987416e+01
6.315736940e+01,1.492090448e+01,2.039674182e+01,8.439284226e+01,9.564822664e+01,1.445983095e+01,8.654037309e+01,8.014422068e+01,2.002488273e+00,6.799261036e+01,2.840857850e-01,1.499618276e+01,7.777400350e+01,1.866750270e+00,4.279525874e+01,8.925984972e+01,3.462222607e+01,8.164356852e+01,2.212580972e+01,4.065599218e+01
4.571767615e+01,1.986986663e+01,2.250402342e+00,5.576107741e+01,1.018951509e+01,7.300125395e+01,5.340799983e+01,1.640999572e+01,8.166685798e+01,1.378488871e+01,3.482389608e+01,1.764576695e+01,5.056040240e+01,4.692726429e+01,1.718881125e+00,7.684140468e+01,5.012623099e+01,9.169360256e+01,3.313182932e+01,7.282397267e+01
4.742109646e+01,8.311280656e+01,7.395131688e+01,1.309318413e+01,3.136312569e+01,7.160203439e+01,3.334384911e+01,7.538062263e+01,8.079870008e+00,2.088621048e+01,3.230377267e+01,2.242327616e+01,1.316180798e+00,8.105233637e+01,9.293910918e+01,6.485513302e+00,7.023680242e+01,7.607746846e+00,2.843251042e+00,1.751468177e+01
5.544607596e+01,5.779241104e+01,8.918356795e+00,8.417920974e+01,2.567500901e+01,5.922378927e+01,6.248470560e+01,1.295947821e+01,6.226498192e+01,2.372926535e+01,2.637441502e+01,3.489545333e+01,1.308650031e+01,8.438341062e+01,1.747921112e-01,4.773804098e+01,9.128820229e+01,1.805425458e+01,1.710632676e+01,3.226483292e+00
5.253426124e+01,3.620878940e+00,2.187628089e+01,1.888608939e+01,2.474747272e+01,4.892420168e+01,2.205269828e+01,1.289231513e+00,3.053667195e+01,9.456046294e+01,2.296314792e+01,9.562330982e+01,7.170887890e+01,5.071977197e+01,3.401705802e+01,9.640842974e+01,2.326339615e+01,4.860080508e+01,4.849482148e+01,2.273356397e+01
1.629379415e+01,1.200605170e+01,2.462750042e+01,5.782694270e+01,8.414734673e+01,3.407183694e+01,9.240763067e+01,2.124710853e+01,2.290143317e+01,5.770455962e+00,3.249861816e+00,7.330698352e+01,4.656169328e+01,8.806668208e+01,3.856776959e+01,4.105604087e+01,6.447678804e+01,4.246433924e+01,8.087754571e+01,7.503385415e+01
5.039935963e+01,1.703304841e+01,3.966853290e+01,7.574442579e+01,3.791370957e+01,1.016595543e+01,4.127305004e+01,6.634080522e+01,4.610898559e+01,6.378177371e+01,1.034419632e+01,2.351957803e+01,2.347892033e+01,4.383418318e+01,2.473973435e+01,5.365279372e+01,9.265604670e+01,5.753632634e+01,2.514676360e+01,6.908221537e+01
5.994470073e+01,8.966014464e+01,3.984705598e+01,4.706323236e+00,8.357845993e+01,7.355765343e+01,5.076294206e+01,1.605219931e+01,1.688361334e+01,6.659337803e+01,8.350329739e+01,8.867860578e+00,9.758022252e+01,1.139397693e+01,9.265043855e+01,6.726040254e+00,3.852546217e+01,2.621863890e+00,4.245513874e+01,4.691921145e+01
3.008546541e+01,2.394291677e+01,9.980091825e+01,4.798747258e+01,3.961410925e+01,4.103044826e+01,8.748306980e+01,3.938741878e+00,6.772265337e+01,6.718472791e+01,3.686795521e+00,6.990670604e+00,3.133431196e+01,2.341353527e+01,1.719599030e+01,7.448777321e+01,6.433357204e+00,4.433113019e+01,5.588254015e+01,5.899345119e+01
8.727277922e+01,6.440233275e+01,9.945719030e+01,5.472012280e+01,3.407772638e+01,5.206721128e+00,9.187832130e+01,1.082697703e+01,4.909688567e+01,9.983536508e+01,5.365086842e+00,7.396093791e+01,5.742790541e+01,6.445776196e+01,1.576805201e+01,7.070623259e+01,4.321862771e+01,1.595605946e+00,4.596364734e+01,5.508163210e+01
1.346433346e+01,8.117866854e+01,1.017187474e+01,7.038374594e+01,5.731661943e+01,3.482401893e+01,6.232010078e+00,7.664766232e+01,9.406399228e+01,7.018151128e+01,2.595577717e+01,9.828616662e+01,3.550308050e+01,3.136709665e+01,4.935551625e+01,2.328563475e+01,7.425504918e+01,4.508926912e+01,6.441606366e+01,5.769646936e+01
