v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88
6.582834204e+01,3.777183837e+01,4.046771167e+01,6.422483061e+01,6.356905918e+01,9.279997407e+01,1.127296424e+01,3.240641201e+01,5.855151422e+00,1.091107127e+01,6.325906735e+01,8.991486941e+01,9.912296682e+01,6.374451375e+01,8.462014120e+01,7.817619432e+01,9.268136903e+01,1.169342868e+01,9.502891884e+01,4.236809588e+00,5.941235758e+01,3.712382526e+01,1.678249688e+00,8.054133423e+01,5.144264993e+01,8.522389340e+01,8.286528644e+01,3.594833633e+01,2.914158984e+00,6.434796224e+01,4.911710996e+01,5.511124464e+01,2.538316711e+00,5.262551005e+01,6.249290220e+01,6.737479783e+00,8.591026714e+01,6.262537524e+01,6.438347648e+01,8.105140824e+01,6.294720091e+01,8.350417487e+01,5.765608161e+01,6.323649245e+01,1.320563186e+01,9.993456901e+01,7.278525970e+01,7.858699758e+00,7.325446401e+01,6.100083599e+00,8.768793520e+01,7.376261294e+01,1.672111522e+01,7.446383319e+01,9.293517719e+00,6.753957180e+01,3.026079391e+01,4.167829620e+01,1.291381614e+01,6.073778769e+00,3.681674731e+01,5.110895639e+01,3.105066909e+01,6.616233812e+01,4.758739718e+01,7.176295794e+01,1.498637626e+01,2.538701728e+01,6.557854123e+01,7.470897608e+01,1.948555107e+01,7.731880212e+01,2.416755052e+01,8.049284046e+01,4.659342090e+01,5.217657456e+01,6.689177315e+01,6.607894086e+01,4.289591876e+00,1.171136618e+01,4.163991546e+01,2.941941856e+01,9.303701125e+01,1.159466455e+01,2.643597450e+01,3.875297707e+01,4.360559452e+01,5.796755225e+00
3.762613140e+01,9.348026663e+01,6.933844610e+01,9.750014973e+01,8.070723663e+01,5.362978312e+01,9.178223571e+01,6.438087692e+01,7.453757585e+01,1.959185151e+00,9.682941136e+01,1.646555239e+00,9.974034833e+01,1.599173146e+01,5.809318125e+01,9.446336882e+01,1.496869703e+01,6.341789841e+01,3.803255980e+01,2.959715676e+01,6.904710370e+01,6.742507290e+01,7.314616431e+01,6.202726439e+01,3.565754680e+01,7.714987144e+00,2.336526326e+01,8.058408925e+00,8.339921811e+01,1.322552359e+00,8.158059138e+01,8.320721279e+01,6.213161322e+01,5.798526326e+01,2.428196424e+01,3.684827814e+01,1.800214325e+01,2.555041714e+01,8.657565655e+01,4.770066714e+01,4.696765139e+01,8.038221252e+01,3.362444783e+01,5.750453856e+01,7.001707792e+01,2.022051952e+01,2.502352781e+01,3.440059124e+01,7.099569234e+01,5.157431874e+00,1.638289420e+01,7.967213992e+01,7.289798320e+01,4.472364802e+01,8.340584017e+01,4.203530590e+01,9.304030690e+01,7.766391006e+01,8.134757290e+01,5.700579733e+01,8.558626610e+01,7.709359145e+01,1.638506780e+01,6.556180435e+01,4.612770517e+01,8.186908378e+01,4.820451547e+01,2.284417348e+01,7.704133749e+01,7.520952130e+01,4.569279758e+01,5.835019165e+01,4.006072777e+01,5.946224881e+01,9.327752541e+01,8.835020326e+01,6.264885019e+01,6.467519343e+01,1.426719214e+01,9.841490331e+01,6.531909374e+00,9.178929627e+01,5.293519453e+01,8.210961623e+01,2.567207923e+01,9.887027813e+01,1.928317473e+01,8.115783233e+00
7.750974971e+00,6.151722137e+01,6.064167701e+01,3.975647066e+01,2.669685793e+01,6.195669480e+01,3.931456718e+01,9.658569092e+01,6.686248410e+00,3.676704536e+01,1.146284464e+01,6.458667650e+01,1.325346121e+00,4.689645590e+00,1.308393816e+01,4.992280329e+01,9.083530114e+01,5.047358064e+00,1.100918154e+01,3.796833898e+01,1.219794847e+01,9.744833554e+01,4.917084242e+01,2.225914998e+01,7.268741776e+01,7.369827796e+01,4.110800423e+01,5.817672275e+01,7.311334979e+01,7.593135830e+01,6.954551587e+01,7.743574757e+01,6.371575209e+01,9.083042684e+01,4.774057529e+01,9.063352559e+01,3.992151273e+01,5.196980542e+01,6.470804037e+01,6.704144956e+01,5.514693552e+01,9.802869089e+01,2.091233108e+01,1.907966265e+01,7.814325992e+01,1.707609222e+01,8.930344067e+01,1.147483891e+01,2.192383869e+00,3.635878540e+01,1.004281229e+01,1.307397878e+01,2.630240751e+01,3.396824415e+01,6.459149455e+00,9.383374112e+01,4.278181952e+01,6.306265051e+01,3.078382965e+01,3.158482634e+01,5.255388700e+01,1.625011900e+01,5.965322438e+01,1.088118547e+01,5.682942063e+01,9.586697729e+00,9.500640794e+01,9.972141487e+01,2.456870655e+00,7.597869729e+01,6.929416071e+01,8.412124400e+01,1.517542137e+01,9.537988730e+01,7.429750337e+01,8.978527414e+01,8.937118186e+01,4.405950229e+01,8.617784477e+01,4.426194432e+00,9.075453067e+01,2.450986942e-01,4.188294287e+01,4.107103895e+00,7.790366535e+01,2.224749092e+01,8.675893681e+01,6.567184643e+01
3.447148976e+01,4.215140110e+01,8.318030784e+01,7.539936693e+00,7.148833175e+01,8.413939654e+01,9.306054032e+01,3.617023302e+01,7.118646018e+01,9.077997196e+01,2.046252121e+01,1.682136558e+01,5.459899572e+01,2.564105099e+01,6.776365171e+01,2.702009654e+01,9.076603643e+01,2.997373268e+01,1.681637945e+01,7.505452429e+01,7.565150029e+01,4.211902092e+01,7.636637795e+00,1.369007920e+01,7.627489391e+01,9.844403894e+01,3.090061955e+01,2.831332727e+01,6.463756743e+01,2.934846307e+01,6.803091446e+01,6.159463686e+01,6.367075442e+01,6.937018479e+01,6.715009581e+01,5.796808011e+00,8.666824237e+00,2.849346758e+01,2.785918563e+01,6.962979164e+01,1.085882412e+01,2.023104267e+01,2.539201995e+01,1.544981969e+01,7.717785557e+01,5.414946869e+01,7.818549152e+01,6.303654510e+01,8.569791710e+01,4.638287900e+01,5.759225653e+00,7.105142582e+01,8.073249992e+00,8.763232825e+01,5.600017679e+01,3.404599084e+00,7.437144189e+01,7.300553197e+01,9.610393865e+01,8.080198495e+01,4.412114113e+01,9.970738272e+01,9.461069323e+01,7.459003874e+01,9.446294364e+00,6.219952699e+01,7.176401814e+01,3.436584647e+01,5.444869509e+01,3.262119472e+01,3.728843796e+01,3.969830199e+01,9.168733805e+01,7.550601579e+01,9.338524666e+01,5.069193143e+01,2.776655714e+01,9.770899343e+01,9.672390296e+00,3.726117124e+01,1.746882748e+01,7.861005804e+01,9.694798975e+01,5.705683243e+00,9.154908582e+01,1.267945902e+01,7.405357060e+01,5.087395520e+01
1.571831999e+01,1.134852487e+01,3.237028920e+01,5.285301905e+01,6.561188554e+01,8.283374805e+01,9.310474021e+01,8.229428729e+01,2.647175318e+01,8.595433160e+01,1.557909818e+01,6.373503902e+01,4.777108080e+01,8.956532129e+00,8.202216859e+01,3.767635531e+00,2.701138017e+00,7.121387661e+01,7.398081532e+01,3.514370858e+01,5.429835877e+01,3.294231178e+01,5.181938236e+01,6.524687148e+01,5.839881896e+01,4.535720197e+01,6.010861944e+01,1.045719285e+01,3.178051356e+01,3.614113759e+01,5.555703340e+01,8.593243229e+01,8.521615033e+01,3.222241148e+01,3.600180630e+01,3.939351146e+01,2.475476399e+01,6.525518670e+01,9.193521733e+01,6.940624207e+01,7.559206230e+01,2.623747621e+01,7.449303449e+01,4.753453253e+01,6.762587686e+01,5.883845736e+00,1.352461060e+01,6.683872683e+00,5.582439822e+01,8.055917708e+01,8.039452693e+01,9.748878950e-01,5.577346335e+01,2.068293211e+01,8.431087925e+01,1.869262206e+00,3.377624423e+01,4.217138162e+01,7.164322804e+01,8.700316081e+01,4.302701844e+01,4.577175845e+00,7.474371579e+01,6.143772201e+01,2.759052846e+00,1.818245948e+01,3.021321128e+01,1.605272356e+01,4.076221931e+01,9.454553871e+01,2.478019282e+01,8.069644200e+01,9.299361112e+01,1.680848617e+01,4.159327394e+01,3.176474725e+01,3.202552031e+01,5.485750652e+01,7.108048329e+01,1.963839716e+01,8.960096574e+01,6.482787348e+01,5.273468699e+01,5.084564339e+01,3.294241982e+01,6.181959125e+01,7.192727028e+01,1.602588841e+01
7.207210417e+01,2.495150121e+01,8.914309353e+01,8.280473756e+01,5.988019910e+01,6.485214094e+01,7.813828627e+01,2.475250708e+01,9.884283074e+01,5.260384320e+01,4.302359677e+01,5.417305785e+01,3.663237120e+01,1.483297326e+01,5.057812144e+01,2.048753574e+01,5.214684598e+01,5.908237254e+01,9.663148031e+01,8.863240765e+01,3.657834982e+01,1.170413436e+00,7.266714776e+01,8.972066593e+00,6.672790167e+01,4.251955983e+01,6.375024718e+01,3.657872987e+01,1.082613463e+01,3.137197299e+01,9.535875618e+00,9.267033402e+01,7.618554776e+01,9.374795169e+01,4.082146004e+01,4.216764023e+01,9.355475675e+01,8.924417188e+00,7.395421321e+01,4.581863368e+01,9.162798247e+01,2.651299799e+00,1.039985829e+01,1.228817183e+01,7.135431444e+01,4.224678324e+01,4.784645423e+01,6.207988532e+01,7.177484216e+01,4.478859408e+01,8.058819877e+01,2.559177070e+01,2.543481142e+01,4.325261862e+01,6.926208574e+01,6.805367328e+01,3.606246216e+01,5.719359513e+01,2.435851928e+01,7.076000050e+00,9.905066756e+01,3.206206000e+01,5.638553398e+01,8.857215130e+01,3.418366402e+01,7.336517044e+01,6.815420461e+01,4.500371101e+01,7.729652008e+01,8.664189084e+01,6.094963660e+01,1.848983830e+01,8.817846767e+01,5.537379611e+00,6.464863347e+01,7.197669163e+01,2.486872421e+01,7.420617151e+00,7.192684430e+01,5.371159822e+01,7.482569105e+00,9.983493561e+01,2.056536885e+01,6.673182851e+01,5.766298740e+00,2.767341920e+01,6.613044865e+00,1.907020610e+01
4.107228527e+00,3.849758895e+00,6.644222977e+01,1.194842333e+01,3.591728012e+01,2.810901068e+01,3.482350337e+01,4.777883965e+01,2.706068027e+01,2.613254678e+01,5.469949669e+01,9.480552747e+01,2.072583749e+01,5.532137730e+00,2.521175447e+01,8.344254236e+01,1.190046407e+01,8.290393221e+01,3.854555325e+01,7.045185779e+01,1.244295830e+01,7.581609171e+01,5.524144204e+01,4.742858589e+01,8.006998282e+01,6.067459887e-01,9.073996993e+01,8.858671363e+00,1.887320293e+00,6.632696156e+00,3.028641618e+01,1.511140188e+01,3.247432383e+01,1.651103913e+01,7.817713525e+01,5.056989382e+01,5.540953461e+01,6.232294534e+01,6.068537552e+01,6.418852877e+01,2.011181934e+01,6.294014363e+01,5.206807173e+00,9.786665840e+01,6.872614424e+01,8.591716608e+01,3.494572059e+00,9.766352147e+01,8.442400518e+00,5.505372931e+01,1.657836902e+01,7.698566574e+01,8.416336610e-01,6.615626495e+00,8.508961342e+01,6.847527205e+01,3.961112336e+01,7.744102311e+01,6.036084961e+01,4.211434191e+01,6.654543521e+00,6.019071197e+01,5.013851583e+01,1.374717072e+01,6.111779720e+01,3.644674563e+00,5.258646879e+01,8.335727533e+01,5.508694437e+01,1.951575854e+00,3.713587155e+01,8.283100149e+01,4.146060156e+01,1.175902951e+01,6.959807679e+01,2.257452270e+01,4.624648952e+00,8.547033806e+01,7.694848020e+01,4.563619874e+01,2.113996344e+01,3.484688964e+01,5.174863983e+01,4.524083639e+01,1.696264011e+01,4.213531567e+01,4.976000530e+01,2.246074651e+01
5.610150350e+01,8.765803513e+01,3.552944313e+01,4.737132602e+01,9.833943703e+01,6.122180090e+01,8.347658122e+01,1.155281196e+00,3.553996066e+01,3.547477159e+01,5.230368092e+01,3.617699962e+00,5.105022699e+01,1.442107817e+01,8.192728898e+01,5.171602088e+01,2.018449895e+01,1.563438896e+01,8.217719611e+01,3.525759020e+01,6.956138182e+01,4.787959500e+01,5.823874995e+01,6.750148910e+01,4.781429748e+01,6.832789261e+01,4.830996615e+01,9.884639743e+01,6.188876596e-01,9.289094877e+00,9.084841567e+01,7.956958845e+01,6.107778477e+01,3.678940413e+01,8.964722445e+01,1.366209738e+01,8.423107924e+01,5.282560896e+01,8.042012473e+01,2.089734684e+01,9.455270869e+01,7.199051743e+01,9.028246041e+01,6.590467472e+01,3.449656299e+00,9.208426686e+01,7.165057266e+01,6.992543654e+01,9.999387010e+01,7.571710365e+01,5.730784037e+01,8.170134215e+01,1.999446014e+01,9.391027953e+01,8.297484245e+01,6.495442267e+01,2.393535369e+01,8.104785361e+01,8.483015283e+01,6.923401696e+01,6.852634947e+01,1.533892863e+00,3.733533033e+01,7.436933296e+00,9.940007124e+01,8.376730136e+01,2.459331026e+01,9.222518944e+01,4.787315774e+01,9.848346907e+01,8.307905310e+01,9.031819611e+01,6.229026947e+01,3.196605869e+01,2.078369887e+01,2.015212893e+01,8.153842932e+01,8.919721699e+01,9.234557068e+01,1.467298519e+01,1.969269044e+01,6.596004341e+01,3.248459383e+01,1.368426602e+01,8.016827080e+01,7.722662905e+01,4.741397105e+01,7.060338379e+01
1.002155328e+01,4.743390069e+00,2.901822917e+01,5.512255823e+01,3.866881590e+01,8.263753554e+00,8.869758116e+01,3.067322407e+01,8.202480435e+00,9.062655875e+00,2.713482636e+01,3.233139981e+01,2.469861045e+01,8.350360284e+01,6.803451758e+01,1.555286047e+01,1.319317658e+01,8.315536356e+01,6.558431360e+01,7.551651765e+01,9.169329822e+01,8.254345219e+01,5.446640394e+01,2.725160049e+01,9.426802100e+01,8.455706393e+01,7.638660759e+00,2.179511086e+01,9.992367666e+01,1.396273505e+01,4.775199727e+01,9.551055355e+01,9.481633406e+01,4.275296570e+00,9.240202100e+01,1.030322060e+01,4.151382407e+01,8.379216673e+01,5.399086419e+01,7.254505055e+01,4.101001945e+01,6.763005225e+00,7.014381867e+01,7.812596081e+01,6.390195997e+01,2.442676669e+01,5.551454544e+01,5.558164091e+01,9.441164535e+01,6.302586769e+01,3.790633723e+01,6.214623526e+00,2.567073606e+01,9.335521883e+01,8.403516135e+01,1.156403266e+01,9.292869407e+01,3.205988208e+01,6.161693545e+01,3.409653547e+01,3.623313443e+01,8.409378833e+01,7.968182283e+01,1.659535831e+00,5.111432918e+01,2.209997532e+01,4.112343281e+01,9.512154014e+01,1.559346437e+01,4.272744485e+00,4.062534001e+01,8.885555541e+01,9.000737924e+00,1.157963673e+01,6.849218629e+01,5.100761775e+01,9.294901040e+00,9.106625417e+01,4.236877970e+01,9.348635088e+01,4.673405303e+01,3.439600728e+01,6.468686672e+01,7.593239712e+01,2.450335171e+01,4.930861062e+01,4.183682969e+01,5.570491252e+01
8.772669088e+01,5.036356479e+01,6.995793071e+01,6.021447290e+01,8.724111744e+01,2.318827650e+00,4.276962187e+01,2.701002317e+01,8.790874258e+01,6.533572826e+01,2.251140607e+01,7.177999297e+01,6.088355971e+01,2.387145753e+01,4.270120671e+01,7.226887284e+01,7.636978050e+01,8.454297735e+01,5.667823542e+01,2.423608210e+01,6.151448308e+01,9.150604675e+01,3.384624171e+01,3.232647427e+01,3.124399205e+01,4.159934649e+01,5.158199883e+01,5.777856650e+01,7.230810326e+01,4.169146191e+01,2.520076258e+01,5.162490768e+01,7.847091444e+01,3.974513874e+01,2.894603138e+01,4.922582163e+01,1.491123325e+01,9.572260128e+01,3.929928376e+00,2.054668429e+01,8.637363771e+01,2.346252802e+01,8.964031960e+01,7.338673888e+01,7.223707872e+00,7.262879356e+01,2.899585746e+01,6.428127739e+01,8.364812757e+01,7.105450669e+01,5.649391858e+00,1.379411100e+01,2.220034903e+01,8.248936443e+01,9.816161259e+01,1.225846345e+00,3.913268051e+01,9.998229395e+01,1.530582503e+01,3.366230002e+01,9.408310759e+01,9.951311321e+01,5.370370310e+01,1.912882547e+01,1.095080956e+01,4.579684568e+01,1.009096068e+01,7.439023754e+01,7.532879728e+01,4.464158297e+00,8.452078071e+01,4.011562668e+01,7.948700513e+01,4.348725411e+01,5.530679647e+01,8.411689619e+01,1.247352111e+01,8.520618904e+01,6.824444056e+01,8.256049306e+01,8.915849944e+01,3.146601093e+01,3.961302467e+01,1.010576478e+01,3.953734855e+01,1.538290511e+01,7.447125903e+01,7.534215892e+01
7.931277977e+00,7.721288296e+01,4.456212827e+01,9.785068687e+01,4.168221456e+00,8.724433991e+01,6.567733302e+01,9.154500064e+01,5.056182599e+00,5.835271038e+01,4.675362980e+01,8.454941395e+01,4.870595929e+01,1.567659501e+01,9.157116663e+01,8.591580601e+01,3.935660538e+01,8.395326037e+01,4.803338924e+01,7.208906659e+01,2.831073192e+01,1.566558942e+01,4.129103079e+00,9.940426182e+01,9.480836254e+01,3.675616127e+01,6.840922483e+01,3.863178588e+01,6.672343492e+01,7.790577577e+01,7.324024032e+01,6.996231026e+01,3.657819609e+01,1.596092765e+01,4.158123804e+01,6.574460972e+00,9.617144350e+01,3.162987624e+01,2.847406373e+01,6.553404164e+01,9.097370968e+01,5.286520349e+01,6.024046130e+01,9.985823627e+00,4.287598112e+01,5.519349557e+01,1.413281022e+01,8.636561891e+01,3.257274580e+01,2.638125171e+01,2.766387654e+01,1.737429441e+01,1.740329372e+01,6.383453910e+01,7.163160642e+01,6.701304237e+00,8.811482715e+01,9.276213486e+01,2.489222247e+01,6.781866798e+01,3.273017257e+00,1.487176863e+01,8.947099654e+01,4.475546967e+01,7.708582668e+01,9.141106923e+01,1.524148986e+01,9.838805566e+01,3.014255947e+01,7.613458532e+01,7.788932572e+01,3.447766035e+01,1.593970612e+01,9.726766481e+01,2.850666336e+01,2.021012170e+01,8.639650012e+01,2.695569725e+01,9.326611659e+01,9.924547577e+01,5.320360966e+01,8.251189676e+01,4.366017986e+01,7.126217417e+01,3.337437329e+01,2.330955885e+01,6.926385038e+01,5.394007710e+01
3.243180620e+01,5.363259006e+01,5.799862884e+01,3.024211878e+01,1.510749551e+01,3.392596379e+01,9.105857905e+01,6.730887873e+01,4.758293441e+01,1.256468823e+01,6.268463549e+01,5.889780516e+01,7.007513849e+01,3.364764849e+01,3.776461287e+01,6.093286033e+01,2.117688373e+01,9.797652261e+01,7.052798403e+01,8.328826152e+01,3.194688064e+01,6.242923556e+01,9.244131437e+01,2.456155832e+01,1.267287549e+01,2.987429158e+01,8.126247758e+01,3.785211917e+01,7.793328945e+01,3.163407073e+01,1.023018266e+01,9.525284990e+01,1.134380363e+01,9.068705410e+01,6.492839367e+01,3.109305728e+01,3.463701131e+01,7.202093402e+00,7.504193793e+01,6.013603862e+01,7.917921349e+01,8.366729025e+01,5.508917490e+01,9.855746459e+01,8.416483956e+01,1.463939184e+01,8.547228634e+01,3.270217796e+01,7.884419705e+01,1.972202861e+01,3.109520332e+00,6.105252341e+01,7.038400826e+01,7.324451171e+01,5.281041365e+01,6.082732163e+01,5.494037908e+01,2.439571666e+01,9.542770527e+01,1.248492296e+01,3.744023379e+01,2.526351951e+00,8.234016321e+01,7.620490807e+01,9.171144386e+00,2.810017631e+01,5.004517484e+01,5.859207792e+00,7.613700609e+01,2.052685473e+01,7.418555919e+01,2.363786175e+01,1.483409808e+01,3.996845054e+01,1.474660506e+01,4.829075165e+00,3.708198594e+01,6.112920199e+01,7.421571111e+01,4.908944688e+00,2.273235423e+01,6.684306854e+01,1.376832475e+01,1.500867411e+01,4.170783951e+01,2.995545451e+00,3.958488617e+00,6.990836918e+01
9.968299727e+01,8.849116207e+01,3.917505786e+01,6.894415428e+01,2.982108637e+01,1.921048111e+01,1.798551705e+01,3.634662420e-01,3.159505258e+01,9.515911616e+01,8.958101457e+01,5.246931263e+01,3.534574006e+01,8.773843543e+01,7.169547629e+01,9.842475873e+01,8.430094602e+01,3.171867873e+01,5.302023411e+01,5.085384817e+01,6.657267227e+01,1.088077443e+01,7.806891132e+00,2.029233127e+00,7.730206232e+01,3.626266056e+01,9.373655404e+01,5.747190677e+01,1.683342512e+01,1.442071845e+01,7.403904702e+01,9.060683810e+01,1.765007801e+01,7.466646545e+01,5.618475849e+01,3.521779242e+01,3.216604660e+01,3.898344986e+01,1.561959210e+01,7.453734491e+01,5.900913918e+01,5.146450641e+01,9.193876787e+01,8.425352628e+01,1.666672029e+01,1.401689764e+01,3.223640578e+01,9.016309479e+01,7.307855133e+01,5.680390339e+01,7.936366817e+01,2.873698118e+01,4.527319666e+01,1.877556606e+01,4.447886991e+01,8.575848199e+01,8.686608214e+01,7.966543779e+01,3.317133200e+01,6.819204878e+00,4.748218592e+01,3.244827456e+01,5.030997722e+01,7.987541859e+01,1.993534524e+01,1.050899735e+01,2.252576797e+01,6.805312967e+00,9.414324265e+01,8.796684740e+01,7.847009399e+01,3.414496309e+01,7.961080946e+00,3.864450549e+01,9.265284365e+01,3.945608352e+01,1.878698404e+01,6.597101662e+01,8.447436968e+01,5.574717918e+01,6.295760818e+01,1.634776914e+01,1.819087205e+01,4.829830248e+01,8.162217710e+01,1.465182734e+01,6.892144412e+00,1.284627381e+01
9.612141980e+01,6.099690591e+01,8.626996204e+01,9.997897023e+01,3.465757303e+01,6.988239121e+01,5.535604473e+01,7.007266956e+01,9.297072479e+01,6.464194695e+01,4.820946946e+01,1.638625351e+01,9.356826645e+01,5.796414733e+01,6.121529378e+01,8.088109010e+01,8.595744752e+01,7.517889514e+01,6.764482009e+00,8.209635085e+01,9.037797564e+01,9.392269977e+01,2.531005926e+01,8.880359189e+01,1.583943356e-01,8.099219129e+01,5.722511454e+01,8.168431948e+01,6.086175965e+01,4.779844246e+01,5.621094875e+01,1.407744147e+01,6.680661757e+01,9.799640887e+01,3.918904132e+01,8.954852854e+01,3.314583306e+01,7.177386704e+01,9.593779429e+01,2.244128068e+01,5.162417699e+01,7.248587446e+01,7.521055089e+01,8.417789572e+01,8.661843434e+01,9.615100284e+01,4.757105613e+01,6.953751998e+01,6.444150512e+01,3.791365529e+01,8.359339941e+01,5.449374709e+01,1.832421894e+01,3.325979465e+01,3.466942589e+01,2.615063566e+01,8.257585499e+01,8.354635048e+01,6.107869230e+01,9.129741579e+01,9.991033914e+00,4.886220731e+01,1.400168849e+00,9.035394539e+01,8.856057965e+01,1.653939554e+00,8.759629266e+01,6.103989537e+01,3.600621261e+01,1.659868994e+01,2.615620544e+01,3.247334772e+01,5.116629303e+01,3.445178563e+01,1.939063117e+01,7.494177977e+01,8.386222743e+01,2.556755947e+01,1.900541867e+01,5.041637653e+01,9.456202151e+01,6.825452469e+01,1.421935870e+01,4.471698894e+01,9.814576445e+01,3.449770750e+01,3.752936923e+01,8.681399112e+01
7.197122617e+01,6.358840368e+01,7.478211174e+01,6.315158422e+01,2.813078884e+00,3.041808755e+01,9.505252133e+01,9.299572620e+01,9.963320988e+01,7.009094993e+01,5.977998653e+01,6.041491459e+00,2.135530137e+00,4.220484860e+01,7.283357677e+01,6.766086287e+01,1.511436591e+01,1.098772923e+01,7.490316778e+01,1.343254819e+01,5.720875808e+01,8.586550030e+01,5.420864190e+01,8.721137158e+01,6.044068958e-01,6.348240489e+01,6.996056315e+01,1.452703286e-01,8.161112566e+01,7.141318797e+01,8.538606379e+01,4.950328945e+01,9.827775386e+01,5.230060106e+01,9.856066318e+01,8.671935963e+01,4.903904837e+01,6.890580980e+01,6.054575571e+01,3.943917162e+01,1.783134784e+01,7.391099719e+01,3.059032448e+01,1.998039297e+01,4.240711586e+01,1.609105353e+00,4.097400376e+01,2.080972573e+01,6.615260807e+01,5.256810764e+01,4.843432658e+01,8.433728998e+01,2.763419594e+01,7.089079680e+01,3.237396542e+01,9.766246439e+01,3.019499411e-01,6.713358202e+00,6.437874167e+01,9.393403497e+01,7.419088670e+01,1.234566856e+01,3.175250505e+01,1.231312819e+00,8.442007611e+01,6.380750407e+01,1.462471226e+01,8.399796002e+01,4.242809275e+01,7.645164332e+01,2.748717860e+01,9.548901215e+01,3.971289640e+01,8.750369725e+01,2.097747287e-01,2.688800661e+01,1.451656405e+01,1.382106068e+01,2.858710409e+01,5.697589995e+01,7.610773876e+01,3.684996764e+01,2.970928184e+01,8.685299910e+01,7.928154448e+01,7.238087998e+00,2.027361376e+01,9.598313464e+01
2.165234248e+01,9.443456162e+01,8.588380202e+01,3.802494560e+01,9.158414874e+01,1.834959570e+01,5.039804311e+01,7.882186311e+00,4.940941368e+01,3.997330604e+01,7.640759287e+01,2.732359613e+01,3.375057564e+00,9.736911352e+01,4.987379161e+01,4.073913575e+01,3.383751759e+01,5.770936741e+01,1.386137497e+01,2.589712047e+01,4.773758657e+01,7.173712025e+01,2.833626436e+01,4.315706796e+01,5.457203365e+01,8.881287800e+01,6.132000875e-01,5.150547643e-01,2.325451676e+01,3.456288024e+01,4.267222857e+01,6.183964396e+01,3.323628726e+00,3.075258438e+01,4.412996578e+01,3.307832511e+01,4.748085880e+01,7.012667819e+01,2.542409361e+01,5.109995071e+01,7.298470437e+01,2.848812284e+01,2.027435865e+01,2.684299169e+01,7.379986039e+01,6.138325731e+01,5.892231796e+01,4.333218360e+01,3.230033216e+01,2.107300475e+01,9.271021539e+01,7.276885769e+01,2.736354329e+01,5.112970931e+01,5.575437371e+01,2.038213500e+01,9.508603817e+01,5.203295618e+01,1.014870448e+01,8.938532030e+01,3.505582079e+01,7.792699789e+01,9.343861917e+01,8.586985965e+01,8.894475324e+01,1.049830701e+01,7.969159445e+01,2.869807054e+01,4.589247612e+01,3.386484250e+01,2.504487242e+01,8.220469122e+01,6.910616659e+01,9.209333530e+01,5.724956816e+01,7.692786283e+01,3.676654418e+01,4.150898743e+01,1.523524078e+00,1.637620603e+01,5.525369247e+01,3.597503616e+01,2.630523807e+01,2.235743789e+01,9.184415463e+01,8.954064785e+01,9.984278880e+01,4.890103694e+01
3.353507619e+01,8.759064733e+01,4.388801670e+00,5.147993763e+01,6.543774414e+01,8.507776956e+00,5.242445331e+01,7.357431262e+01,5.674337275e+01,2.445135042e+01,8.363615349e+01,9.120179546e+01,1.711327018e+01,3.298031374e+01,6.108021183e-01,2.557051029e+01,5.724252646e+01,3.391295680e+01,4.871739591e+00,2.850541829e+01,2.392998748e+01,1.994673078e+00,3.343888044e+01,4.042756856e+01,9.228512962e+01,9.431367178e+01,2.307797459e+01,2.418681362e+01,5.151421253e+01,4.398102007e+01,2.563937293e+01,3.114984677e+01,2.076165559e+01,5.192802650e+01,3.520378205e+01,8.589209079e+01,9.396353836e+01,1.237927638e+01,6.075897539e+01,6.784468001e+01,3.089233531e+00,2.934953302e+01,7.608325823e+00,9.400379844e+01,5.966982859e+01,4.116775575e+01,2.970911157e+01,1.274097749e+01,3.721948862e+01,7.488680927e+01,3.495509440e+01,8.027598833e+01,1.691378568e+01,6.413523701e+01,7.051991568e+01,5.352784699e+01,5.448473838e+01,1.281135255e+01,5.910445690e+01,4.450323186e+01,9.032656170e+01,9.254588929e+01,7.127865654e+01,9.044670990e+01,6.403557347e+01,4.322327019e+01,5.165101854e+01,6.306988039e+01,5.569380640e+01,4.721929764e+01,4.873738651e+01,3.511666833e+01,1.226321291e+01,3.423436173e+01,3.981076660e+01,5.966671332e+01,3.617088956e+01,9.215154721e+00,2.627810317e+01,4.131600739e+00,8.060953453e+01,8.402037868e+01,2.298256485e+01,9.121662064e+01,3.082617094e+01,8.540145666e+01,5.488850915e+01,3.574600049e+01
