v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67
6.373836820e+01,5.956276319e+01,5.450005466e+01,9.990079768e+01,7.347462499e+01,8.940577957e+01,7.324341622e+01,1.996822635e+01,2.863912999e+01,1.713955773e+01,4.221679702e+01,5.940375390e+01,2.226787788e+01,6.980564513e+01,9.365989589e+01,3.346851519e+01,5.561310964e+01,9.612394090e+01,7.073453961e+01,3.226483292e+00,4.677932903e+01,8.738817857e+01,8.481054345e+01,7.501261547e+01,8.032649360e+01,6.025439073e+01,4.691883012e+01,1.872908137e+00,2.799914517e+01,6.671664244e+01,5.262691516e+01,5.751606460e+01,7.820993768e+01,6.503380594e+01,8.256621264e+01,2.180587887e+01,9.270972413e+01,5.036658416e+01,4.820506175e+01,5.022312454e+01,5.029384014e+00,5.303756246e+01,3.818387218e+00,5.710819185e+01,7.402778971e+00,6.476038373e+01,6.159295309e+01,6.366924687e+01,2.523488180e+01,6.932939899e+01,8.138462197e+01,8.464634517e+01,6.724670859e+01,3.117518831e+01,3.821610088e+01,9.073222419e+01,1.264324993e+01,2.167926976e+01,6.422384686e+01,2.509200937e+01,1.604149611e+01,1.401591741e+01,9.567473704e+01,1.368151780e+01,9.313767200e+01,9.815131933e+01,8.640482120e+01
6.747421377e+01,4.167123875e+00,4.626863389e+00,7.301927189e+01,8.892378002e+01,4.267246795e+01,9.528600104e+01,3.391598323e+01,3.932959268e+01,9.148049144e+01,2.095867172e+01,5.540598925e+01,7.895426237e+00,2.221279938e+01,1.105099315e+01,2.463575314e+01,1.372295545e+01,7.892842353e+01,6.365632325e+01,7.201884448e+01,3.192325850e+00,2.366717609e+00,6.382143992e+01,1.095348226e+01,2.632789858e+01,1.040839579e+01,6.380320578e+01,7.836169552e+01,1.406797527e+01,6.694373157e+01,8.086187937e+01,3.961208403e+01,8.096425078e+01,5.207834334e+00,6.322171698e+01,7.141305132e-01,3.773011118e+01,5.849574500e+01,8.177403770e+01,9.125344370e+01,6.019488166e+01,2.761390508e+01,1.748572856e+01,8.267751103e+01,9.219978141e+01,4.920546957e+01,2.800630129e+01,4.835896168e+01,4.756369610e+01,3.484210240e+01,7.372443748e+01,3.481766734e+01,8.554991045e+01,6.698568534e+01,2.569307433e+01,9.821193791e+01,1.035016441e+01,9.221297749e+01,3.046583264e+00,8.186485968e+01,6.884365109e+01,9.462720972e+01,9.455332680e+01,6.039274800e+01,2.787114391e+01,1.956537571e+01,9.742107680e+01
6.680840052e+01,7.590231520e+01,4.709104459e+01,6.478225037e+01,5.021633267e+01,9.577612066e+01,3.467232523e+01,8.215765537e+01,7.346806620e+01,2.372926535e+01,7.612764725e+01,4.409645869e+01,4.115691939e+01,4.922366728e+01,7.518650051e+01,2.401058150e+01,3.175138583e+01,8.151304176e+01,2.109733431e+00,7.054933911e+01,3.127112871e+01,4.804758391e+01,5.716853846e+01,3.467897756e+01,2.565658193e+01,5.988477854e+01,3.741522913e+00,8.520828018e+01,7.501180037e-01,8.428230728e+01,9.325083746e+01,9.168194764e+01,1.971354243e+01,9.626749808e+00,7.304913217e+01,2.033678443e+01,4.621139939e+01,1.254102285e+01,6.452777010e+01,2.346059924e+01,9.612810684e+01,6.499207642e+01,4.836864466e+01,3.224855116e+01,2.030002596e+01,8.063490080e+01,6.971890279e+00,2.917978396e+01,8.266914383e+01,8.879336742e+01,3.502293655e+01,7.646348522e+01,1.717522290e+01,1.269268487e+01,4.748664109e+01,7.776168998e+00,7.927010390e+01,2.763029321e+01,2.448600043e+01,4.173330513e+01,4.492192959e+00,2.384753494e+01,6.113637467e+01,8.556369810e+01,2.878647386e+01,3.316690828e+01,4.053938051e+01
4.383715673e+01,7.412462482e+01,9.127362642e+01,1.051051914e+01,1.904355373e+01,7.552134263e+01,2.130561337e+01,3.551330524e+01,4.511915138e+01,8.783089152e+01,5.272784317e+01,2.338026893e+01,4.683235625e+01,1.816075479e+01,4.946784518e+01,8.364664980e+01,2.767138178e+01,9.155834896e+01,1.682870764e+01,7.787212668e+01,1.428993880e+01,4.406184106e+01,7.219043047e+01,5.013789864e+01,5.959234105e+01,8.934661196e+01,5.680877457e+01,5.146347562e+01,8.862663742e+00,5.300418027e+01,4.377236420e+01,5.926182007e+01,2.090625751e+01,5.128282059e+01,7.175019111e+01,5.605229001e+01,4.968491176e+01,2.519646632e+01,6.013265827e+01,7.313577132e+01,3.246373649e+01,2.818587729e+01,2.837760030e+00,6.743897219e+01,5.799687979e+01,9.595258690e+01,6.757194793e+01,6.286487457e+01,5.652306606e+01,2.296484670e+00,8.861585492e+00,8.914123155e+01,4.696396194e+01,7.202453516e+01,7.767792382e+01,7.497795672e+01,6.536143680e+01,2.475446277e+01,6.150541310e+01,5.541889904e+01,5.359785497e+01,7.113758238e+01,3.050455422e+01,5.685695987e+01,1.365458130e+01,7.052060354e+01,4.107184091e+01
9.928073444e+01,6.346199929e+01,6.144525670e+01,6.133929241e+01,5.795205407e+01,6.730371131e+01,5.238794801e+01,7.152655869e+01,4.466847216e+01,9.945525980e+01,9.721505306e+01,6.903533696e+01,2.323995808e+01,7.611589289e+01,4.254947981e+01,4.741701254e+01,1.413141562e+01,3.380109822e+01,9.329651823e+01,6.055255198e+00,1.087542884e+01,6.084434716e+01,3.659322549e+01,4.246269451e+01,1.250971696e+01,9.402528019e+01,1.469952987e+01,9.026705336e+01,8.519724437e+01,5.290837083e+01,5.612322871e+01,7.498846996e+01,9.039667682e+01,2.351365177e+01,1.052207121e+01,4.007140440e+01,8.958614036e+01,9.044620410e+01,4.367177166e+01,9.766027770e+01,4.139319444e+01,9.589374822e+01,3.789814198e+01,9.477835993e+01,1.909191572e+01,4.099924427e+01,7.489547819e+01,5.629052491e+01,6.750304810e+01,1.915341946e+00,5.034246349e+01,8.522840815e+00,2.960225668e-01,6.581069752e+01,1.727172005e+01,6.044006868e+01,5.598388719e+01,9.314428635e+01,2.142633545e+01,7.412116945e-01,6.450248115e+01,8.127986067e+01,2.415507277e+01,2.546806215e+01,3.802628171e+00,7.536359692e+01,5.847278067e+01
1.510841820e+00,2.943914003e+01,3.597852361e+01,8.362084014e+01,8.349720253e+01,1.876207477e+01,5.355720015e+01,4.649772279e+01,7.934544858e+01,1.115993486e+01,2.990668316e+01,4.356355028e+00,5.127637811e+01,7.884033135e+01,1.813611490e+01,2.424185935e+01,3.708770581e+00,8.955668952e+00,6.316653355e+01,6.156325878e+01,8.159121161e+01,8.856976167e+01,7.799002120e+01,3.228799276e+01,9.350141993e+00,7.307582898e+01,6.285901845e+01,1.405642859e+01,1.085390533e+01,1.691356507e+01,3.104087564e+01,4.195228728e+01,9.498703833e+01,7.646307293e+01,4.000305931e+01,4.350537065e+01,9.377782758e+01,6.681317589e+01,1.647637796e+01,9.926925768e+01,9.788272556e+01,9.164870283e+01,5.976814322e+01,9.740932260e+01,3.140357647e+01,2.029258244e+01,9.891724132e+01,8.838374309e+01,3.925031216e+01,2.684816179e+01,9.702826304e+01,3.897478883e+01,6.407216883e+01,4.581745684e+01,8.641548082e+01,3.678223242e+01,8.605574468e+01,6.150994340e+01,8.305194972e+01,2.761998064e+01,8.693406377e+01,9.400924670e+01,8.163965462e-01,2.424574435e-01,3.923870247e+01,1.719896710e+01,5.563915216e+01
5.461112838e+01,5.764081783e+01,1.960020312e+01,3.031382720e+01,5.387508109e+01,6.381451837e+00,2.477042581e-01,5.164344584e+01,6.040027678e+01,8.948659997e+01,5.028262461e+01,6.341026324e+01,7.122314646e+01,1.313260350e+01,7.501561912e+01,5.523603693e+01,1.395134888e+01,8.327217839e+01,1.244573341e+00,2.200117331e+01,9.555243800e+01,2.808119718e+01,5.600939613e+01,2.511801180e+01,1.850168519e+00,6.636613710e+00,8.616072255e+01,7.806867289e+01,1.233701008e+00,2.798202091e+01,5.571639063e+01,9.302385769e+01,4.032418849e+01,9.117513628e+01,3.991028632e+01,4.431786035e+00,5.365969089e+01,4.761249841e+01,2.046303376e+00,4.716924887e+01,7.585046263e+01,7.539437017e+01,3.208840282e+01,7.294595972e+01,8.349624922e+01,6.755975359e+01,4.243724607e+01,7.283503551e+01,2.073515591e+01,7.556701912e+01,1.166371733e+01,3.148959231e+01,7.617520533e+01,9.847916227e+01,7.489141840e+01,1.358948847e+01,3.608326042e+01,7.647697296e+01,1.244878770e+01,8.797214202e+01,2.188194027e+01,2.795948325e+01,9.649718217e+01,8.332674606e+01,8.669812263e-02,9.018276924e+01,3.712605251e+01
2.368217530e+00,3.154078216e+01,9.321157871e+01,7.248037350e+01,3.831626471e+01,8.290485809e+01,6.215006324e+01,4.579950293e+01,1.900262523e+01,8.459332457e+01,7.858082367e+01,9.897666353e+01,1.981655473e+01,1.568868931e+01,9.684920292e+01,7.867370989e+01,8.964882535e+01,9.730341847e+01,6.323789984e+01,5.906040515e+00,3.612549016e+01,4.436730873e+01,3.703044268e+01,7.315982646e+01,6.181250326e+01,5.075914466e+01,8.738099398e+01,5.822975747e+00,1.523483403e+01,8.386872348e+01,3.234258032e+00,1.132072285e+01,3.040378049e+01,3.141018158e+01,6.188826214e+01,8.280047887e+00,5.738841746e+01,5.966832816e+01,4.944474464e+01,2.220701432e+01,1.074073104e+00,8.036631387e+01,8.916303987e+01,2.580820821e+01,5.323049173e+00,7.572185322e+00,9.980120551e+01,1.427339817e+01,4.035504912e+01,1.902611161e+01,2.632351206e+01,6.349454741e+01,7.172417520e+00,9.635771783e+01,3.390510336e+01,9.834929469e+01,1.623250545e+01,2.626411508e+01,5.277957472e+01,9.134654724e-01,8.822557250e+01,3.317433437e+01,8.324388509e+01,1.918207771e+01,7.010212347e+01,5.494415754e+01,8.914928655e+01
5.191084736e+01,8.966014464e+01,3.817969916e+01,8.681885960e+01,3.340378738e+01,9.675729474e+01,8.645430419e+01,4.183568583e+01,1.338656047e+01,7.836989142e+01,6.820585734e+01,3.244215075e+01,6.651931960e+01,7.240338811e+01,8.039713270e+01,1.538036631e+01,2.607112208e+01,2.759400498e+01,1.826743242e+01,7.271709726e+01,6.505156478e+01,8.091315925e+01,3.970336259e+01,6.174789190e+01,9.731628144e+01,9.225439502e+01,4.762126835e+01,6.314938222e+01,7.268177848e+01,4.263728320e+01,5.548334229e+01,4.653891003e+01,8.308891552e+01,4.416185919e+01,4.555847360e+01,1.196405162e+01,5.486052685e+00,7.158508759e+01,6.559595943e+01,9.986745044e+01,8.906591815e+01,4.718294464e+01,8.664282161e+00,9.069844856e+01,6.813030242e+01,9.897184340e+01,3.597821423e+01,8.370490071e+01,2.790484140e+01,8.905665568e+01,1.760525383e+01,5.930101684e+01,7.347765420e+01,1.972242041e+01,7.830553987e+01,3.458522772e+01,9.419589443e+01,7.204453643e+01,4.588805167e+01,1.103237986e+01,7.080889387e+01,6.080984053e+01,8.046554940e+01,4.897065389e+01,5.343551693e+01,1.413783895e+01,8.928715784e+01
9.778049203e+01,9.894699338e+01,4.052793984e+01,6.386517981e+01,7.641766918e+01,4.714070429e+01,7.622330100e+01,6.663114017e+01,1.438711679e-02,7.018151128e+01,5.826611854e+01,2.129083411e+01,3.673281667e+01,5.564683923e+00,6.124743654e+00,6.106947397e+01,4.560059807e+01,4.090330489e+01,6.951849971e+01,4.132423867e+01,8.971824839e+01,7.174711967e+01,3.053901501e+01,2.562697397e+01,4.195970548e+01,4.406545913e+01,2.166262314e+01,1.447286298e+01,4.566199126e+01,8.485576688e+01,7.210436335e+00,7.947850359e+01,4.230607874e+01,1.527465809e+01,5.672965578e+01,2.595332456e+01,8.016752139e+01,6.608557842e+01,7.582217408e+01,9.151994781e+00,6.512442546e+01,1.151664308e+01,8.164887988e+01,7.904731376e+01,5.069983060e+01,8.230501297e+01,6.992703924e+01,1.392445860e+01,5.738088890e+01,8.856449070e+01,1.424034383e+00,3.650241911e+01,3.417490264e+01,6.573662325e+01,1.701009694e+01,1.722119894e+00,8.417934232e+01,8.588722002e+00,9.664975141e+01,9.302967507e+01,6.310125388e+01,4.376441805e+01,1.389398053e+01,7.867241800e+01,8.173905454e+01,1.763858426e+01,2.943637490e+01
4.702550873e+01,2.997416221e+01,6.672309806e+01,4.526358745e+01,8.610334982e+01,7.451944046e+01,8.739604767e+00,8.956924245e+01,2.989582644e+00,5.823119174e+01,1.004927264e-01,1.651696488e+01,9.762918179e-01,3.568090273e+01,1.025395667e+01,5.082214485e+01,6.074723704e+01,9.324622983e+01,6.852473969e+01,3.179716972e+01,6.385853274e+01,6.122217595e+01,5.452271646e+01,5.797928818e+01,8.054906624e+01,9.364133016e+01,7.822983054e+01,5.316433847e+01,8.293084918e+01,4.552598356e+00,3.551868271e+01,4.703166127e+01,1.310582224e+01,1.829411726e+00,9.864312376e+01,3.006557294e+00,7.734718492e+01,4.800254052e+01,7.939548698e+01,2.025728302e+01,8.373584382e+01,3.420249189e+01,2.288669391e+01,2.306111719e+01,3.036135804e+01,5.196214432e+01,3.221397513e+01,3.817022384e+00,8.891504977e+01,5.901920691e+01,8.912161537e+01,7.970351803e+00,1.188037280e+01,5.301293627e+01,4.456160363e+01,2.952951136e+01,4.243172487e+01,3.976544946e+00,2.766467187e+01,2.280625935e+01,3.226845648e+01,8.228790259e+00,2.801495911e+01,3.508160213e+01,2.287984323e+01,8.037531797e+01,9.005564343e+01
7.759774514e+01,4.415154063e+01,1.010810809e+00,3.675705438e+01,5.316651104e+01,8.801393094e+01,6.100595091e+01,1.693606338e+01,7.081355297e+01,3.310312985e+01,8.650215477e+01,3.644746946e+01,9.339833545e+00,3.658469848e+00,4.310569984e+01,4.196462996e+01,9.960859845e+01,2.361275599e+01,2.223793143e+01,9.844065227e+01,3.739110297e+01,6.374305622e+01,4.613226051e+01,5.406770272e+00,6.193245794e+01,9.758917705e+01,3.341580933e+01,5.172667080e+01,5.611211662e+01,6.362130646e+01,8.797580838e+01,1.030296271e-01,7.943266992e+01,3.421380085e+01,3.317603229e+01,4.244794691e+01,6.525253280e+01,8.300025119e+01,7.892555749e+01,1.582983272e+01,5.918630571e+01,5.160489648e+01,2.434092045e+01,2.125732823e+01,4.170800077e+01,4.983453108e+01,8.654114160e+01,2.608844153e+01,8.745894873e+01,6.764834513e+01,1.399215923e+01,3.867031998e+01,6.550187387e+01,4.111179216e+01,6.024096213e+01,6.746040957e+01,7.864169666e+01,2.632460124e+01,9.629096021e+01,3.695442092e+01,8.213602530e+01,8.475306715e+01,6.715139285e+01,2.281418501e+01,1.588587295e+01,1.826202671e+00,7.499084148e+01
8.690869787e+01,3.103155324e+01,9.927188954e+01,1.644670669e+01,7.522807061e+01,6.353303415e+01,4.891648757e+01,7.647363842e+01,9.036618722e+01,7.379956714e+01,1.684807189e+01,7.060319895e+01,7.650731005e+01,8.507047577e+01,2.184634612e+01,2.904060730e+01,5.296720198e+01,5.158841233e+01,8.247247028e+01,9.140949504e+01,4.103286877e+01,2.127359042e+01,4.504776028e+01,9.899708975e+01,7.160604640e+01,4.911248657e+00,2.386275024e+01,7.325201585e+01,3.390344276e+01,1.276092462e+01,8.549215531e+01,8.348377452e+01,2.868044524e+01,6.265056038e+01,6.111276755e+00,4.376768696e+01,9.744831809e+01,4.918532429e+01,1.224000876e+01,5.819768884e+01,6.608363619e+01,6.214755330e+01,5.328383893e+01,3.230241063e+01,8.695703735e+01,7.116290382e+01,9.612704316e+01,1.681941263e+01,6.602694535e+00,2.523176233e+01,5.618858015e+00,5.073829062e+01,1.006485294e+01,3.644029537e+01,3.715028592e+01,5.248975762e+01,8.943785533e+01,6.343299172e+01,6.936427520e+01,6.805768449e+01,8.150372280e+01,1.080185544e+01,1.294282925e+01,2.805373332e+01,7.126311390e+01,8.453345133e+01,3.379460180e+01
5.937209217e+01,2.335692181e+01,8.941625456e+01,5.521776202e+01,1.768943349e+01,3.085054215e+01,5.258694774e+01,1.273374590e+01,8.382739702e+01,8.490413262e+01,6.950627700e+01,4.745048260e+01,6.542811146e+01,2.758660132e+00,7.226643933e+01,2.541896425e+01,1.435044245e+01,1.508601658e+01,8.942374695e+01,2.036129306e+01,3.206489419e+01,6.214596852e+01,5.824182965e+01,2.235487467e+01,9.088201586e+01,7.115154405e+01,3.154639307e+01,5.686021249e+01,7.145075352e+01,6.341293581e+01,1.808611442e+01,1.437970185e+01,8.637122978e+00,1.648538450e+01,8.579068948e+01,4.338581256e+00,1.563996882e+01,3.128446430e+01,3.893448329e+01,8.744186052e+01,2.382087829e+01,4.057505078e+01,8.298674113e+01,1.801846641e+01,5.812977480e+01,2.906317755e+01,3.645352697e+01,7.334699693e+01,2.514439646e+01,9.496744372e+01,1.015862848e+01,1.877543227e+01,5.640460643e+01,5.907098996e+01,8.391970566e+01,1.243372375e+01,2.040169608e+00,7.959545629e+01,5.611027845e+01,7.751169700e+01,8.578434822e+01,8.228464597e+01,4.041556570e+01,2.450609929e+01,7.269967353e+01,6.025056649e+01,4.850245498e+01
3.759309873e+01,5.587789865e+01,9.555313503e+01,7.177195607e+01,1.347382109e+01,8.740125390e+01,4.300122052e+01,5.768984253e+01,2.436228138e+01,8.630294536e+01,1.247589182e+01,4.589322943e+01,8.033816365e+01,3.173000625e+01,1.230690847e+01,9.523681556e+01,2.231918273e+01,1.483039798e+01,3.430532120e+01,1.341595608e+00,8.429240325e+01,5.606305282e+01,6.044004636e+00,3.931014435e+01,7.879856125e+01,5.826469368e+01,4.835666383e+01,4.474655543e+01,4.686696416e+01,7.123326887e+01,5.708623145e+01,6.933566685e+01,6.391557403e+01,1.850383217e+01,8.311095064e+01,9.835399252e+01,9.321378293e+01,5.897851097e+01,6.420610305e+01,1.573881342e+01,8.217311228e+01,8.045011859e+00,6.277286381e+01,7.938407138e+01,9.639418011e+01,2.754657240e+01,5.273796252e+01,9.630186761e+01,1.545529770e+01,9.577123158e+01,9.471042244e+01,2.870041922e+01,9.483996409e+01,5.973768045e+01,2.494833291e+01,4.571287315e+01,7.072844345e+01,7.349310902e+01,6.896030313e+01,6.861673865e+01,6.064978933e+01,2.803432251e+01,5.384084185e+01,8.898041500e+01,4.769400164e+01,6.214980423e+01,6.244702630e+01
8.576603022e+01,9.452085537e+01,6.262578209e+01,2.429371210e+01,3.115653951e+00,6.936918913e+01,7.120665211e+01,9.409640761e+01,8.544257967e+01,2.863938878e+01,6.455315247e+01,2.787967390e+01,6.811319200e+01,7.231281093e+01,4.715129047e+01,1.919282698e+01,1.137087641e+01,2.734563466e+00,4.392695776e+01,7.273620702e+00,2.523458261e+01,4.347806014e+00,1.101285907e+01,6.339425496e+01,2.340116932e+01,3.516448400e+01,7.889793859e+01,3.575046866e+01,1.785808834e+01,7.862649713e+01,5.658486803e+01,5.077238467e+01,5.364529807e+01,6.928061299e+01,9.119060127e+01,7.134285987e+01,6.968428731e+01,5.331087654e+01,7.685177743e+01,9.409738745e+01,5.712906370e+01,6.641585493e+01,8.076814176e+01,9.937286213e+00,3.875100726e+01,1.660023480e+01,3.635063312e+01,3.996521376e+01,5.458208686e+01,1.823840133e+01,5.297257274e+01,6.857242959e+01,2.871065568e+01,3.591383692e+01,4.817681252e+01,8.413167503e+01,6.688508109e+01,5.682531733e+01,6.481387446e+01,2.825212446e+01,2.874177388e+01,7.473186586e+00,4.531769425e+00,4.349520704e+01,3.500438692e+01,2.749036711e+01,3.285669861e+01
2.578019310e+01,2.576792603e+01,8.140559802e+01,8.310881595e+01,2.367898523e+01,1.820518957e+01,8.973398934e+01,1.295947821e+01,5.184322277e+01,2.462324591e+01,9.190336506e+01,4.845118262e+01,7.313299574e+01,8.896305847e+01,5.552950509e+01,5.220658171e+01,6.919111485e+01,3.345325202e+01,6.750294315e+01,5.307200420e+01,5.249253436e+01,6.077393865e+01,5.536769900e+01,7.511215753e+01,8.482616564e+01,4.415783679e+01,3.933750302e+00,3.507182808e+01,4.928329180e+00,9.791104291e+01,4.746545055e+01,1.687426118e+00,3.698247761e+01,5.946947030e+00,1.755324393e+01,7.095024748e+01,6.210293266e+00,8.733029779e+01,7.813438422e+01,8.150594721e+01,5.737221961e+01,3.167501623e-01,6.732215126e+01,1.897927540e+01,1.122564134e+01,4.668015407e+01,1.790253196e+01,6.266062641e+01,7.382594936e+00,5.476276854e+01,4.969513159e+00,4.702620921e+01,3.866232502e+01,7.214030269e+01,9.804709715e+01,3.182855112e+01,7.048499047e+01,3.099089793e+01,4.936404006e+01,9.883057782e+01,4.209694069e+01,3.769207461e+01,7.131000434e+01,1.802361286e+01,2.095914107e+01,5.104512292e+01,3.901333160e+01
8.533586167e+01,8.291334220e+01,5.053929136e+00,4.711373693e+01,9.911981118e+01,5.661637149e+01,1.528708179e+01,6.286733053e+01,6.706171603e+01,2.600234147e+01,1.351385066e+01,9.451454780e+01,1.093456497e+01,1.464956479e+01,5.210617637e+00,8.494124645e+01,9.436190437e+01,9.741818232e+01,7.447863047e+01,2.415470577e+01,4.126002918e+01,6.972305847e+01,9.101434568e+01,6.294026839e+01,4.837259384e+01,4.780091791e+01,2.034625527e+01,5.065467267e+01,8.678844520e+01,3.710676001e+01,1.492127204e+01,9.085539838e+01,2.896097657e+01,2.777356047e+00,6.104841403e+01,6.717355005e+01,8.371312423e+01,8.479793421e+01,4.335017897e+01,9.626869741e+01,2.234373456e+01,6.927604486e+01,4.450232671e+01,5.380953737e+01,8.888286588e+01,9.367267123e+01,1.515803211e+01,9.533383072e+01,8.676195781e+01,6.089770169e+01,5.260797216e+00,4.559568787e+01,1.627611602e+01,4.590900472e+00,4.562612164e+01,8.460535455e+01,1.198737565e+01,4.825390275e+01,5.741928982e+01,6.414999806e+01,7.813653400e+01,7.731479924e+01,2.269350827e+01,1.419640915e+01,9.510354385e+01,1.504548113e+01,7.754873252e+01
7.716266289e+01,3.386618772e+01,6.443038231e+00,5.715042042e+00,4.487034126e+01,8.931006588e+01,2.055115405e+01,3.175916005e+01,9.473993331e+01,4.487729373e+00,5.730717954e+01,7.053410688e+01,5.553040819e+01,7.117083328e+01,2.298041606e+01,4.971535747e+01,8.480154315e+00,8.493866616e+01,9.929291579e+01,2.993963020e+01,1.248037594e+01,4.269934964e+01,8.369113581e+01,4.154554709e+01,9.119557836e+01,2.525183518e+01,6.582329410e+00,6.518793294e+01,8.049598274e+00,8.963017594e+01,9.019002837e+01,6.540999547e+01,9.897537269e+01,2.476662753e+01,6.895895735e+01,7.042005682e+01,5.956960845e+01,3.253772165e-01,3.214519772e+01,7.843106979e+01,6.651471799e+00,6.206366345e+01,5.169262417e+01,4.449824378e+01,7.200557212e+01,8.297894656e+01,7.932106487e+01,3.802569429e+01,7.621442864e+01,7.985620688e+00,1.181741373e+01,2.845164419e+01,6.874213241e+01,4.076741444e+00,5.502012305e+01,7.772409239e+01,8.560560768e+01,8.697761542e+01,9.886535856e+01,1.597761438e-01,7.787220041e+00,2.003284763e+01,9.839152689e+01,8.795170884e+01,7.206014941e-01,3.353566883e+01,5.901937915e+00
1.802645519e+01,8.629308659e+01,2.164224909e+01,8.176655283e+00,6.712833393e+01,6.727027472e+00,1.414560443e+01,3.593595635e+01,2.229379795e+01,1.257448461e+01,7.533109793e+00,3.841447052e+01,2.245691235e+01,2.757772946e+01,3.071778747e+01,7.643914907e+01,8.402930253e+01,1.659344648e+01,3.552915680e+01,8.332218675e+01,7.532494995e+01,5.059396478e+00,5.184253493e+00,8.108524155e+01,5.571868273e+01,3.506773150e+01,5.977550653e+01,4.972135593e+01,3.463977337e+00,4.878437027e+01,7.760104789e+00,1.210680435e+00,3.227314862e+00,5.964556185e+01,8.463005324e+01,5.038713133e+01,1.162004506e+00,6.140311826e+01,8.032896943e+01,2.499998096e+01,9.665683170e+01,3.779814747e+01,4.767549481e+01,5.989041907e+01,3.685697991e+01,2.257399773e+01,9.697463021e+01,3.054934501e+01,1.494035201e+01,1.319523693e+01,7.648552136e+01,8.234495170e+01,8.829801155e+01,9.171677100e+00,3.580088776e+01,1.440879689e+01,7.331790871e+01,4.847497287e+01,3.076692999e+01,8.687821796e+01,2.944818096e+01,5.710858651e+00,6.636842960e+01,1.159857815e+01,8.253260726e+01,6.476861591e+01,4.532868628e+01
3.493533366e+00,7.720322741e+01,6.902221274e+01,8.427458016e+01,1.462713898e+01,1.865332572e+01,8.240904617e+01,4.513502676e+01,2.290143317e+01,7.926066785e+01,9.239579033e+01,6.518658172e+01,2.527377981e+01,7.598222412e+01,6.764386140e+01,2.988212000e+01,5.282611932e+01,2.793626286e+01,1.219529728e+01,8.829824560e+00,2.693842992e+01,1.497753596e+01,6.890988418e+01,7.736345379e+01,5.061281333e+01,1.619601505e+00,9.984355795e+01,3.387948297e+01,6.716090779e+01,9.846741497e+00,9.785155630e+01,1.619944257e+01,4.501678545e+01,6.331593550e+01,5.045610708e+01,6.471258004e+01,3.213444858e+00,2.849071709e+01,6.321019980e+01,8.405123685e+01,3.706801350e+00,4.722719818e+01,5.724056825e+00,4.115152267e+00,2.122325586e+01,3.986199445e+01,2.534360469e+01,3.798746464e+01,2.060067867e+01,8.863517515e+01,8.395475349e+01,3.929208218e+01,8.289309208e+01,2.990805543e-01,1.926254371e+01,6.098236460e+01,2.660408635e+01,2.430402757e+01,1.106525079e+01,6.041027032e+01,5.937074291e+00,2.884248935e+01,4.927478457e+01,4.572496608e+01,6.322942877e+01,5.410852655e+01,8.354907750e+01
3.775581178e+01,3.247282181e+01,1.995988589e+01,4.017034703e+00,5.770193942e+01,9.644664316e+01,4.512751674e+01,5.258308190e+01,7.100763149e+01,7.071952394e+01,9.950774259e+01,3.172936938e+01,1.814775485e+01,6.939744620e+01,1.681694462e+01,9.053974812e+01,5.310605836e+01,3.398427190e-01,5.435905351e+01,8.115367623e+01,2.668857376e+01,3.379547369e+01,9.814718892e+01,6.792289594e+01,9.656371178e+01,7.812803502e+01,9.998304262e+01,5.958471306e+01,4.583864638e+01,5.262905499e+01,1.568370716e+01,6.179484739e+01,1.024263683e+01,8.871506349e+01,7.784473768e+01,8.773851766e+01,1.664327533e+00,4.690228802e+01,3.478652601e+01,4.365497792e+01,8.329958408e+01,2.686354870e+01,1.675391134e+01,5.072522605e+01,5.623138192e+01,7.720636916e+01,9.356698149e+01,7.096599942e+01,9.402122018e+01,9.325999680e+01,4.780804601e+01,4.890632532e+01,2.449222063e+01,9.332708367e+01,1.232984560e+01,8.949256540e+01,8.542056126e+01,8.868541505e+01,5.219842898e+01,7.407573412e+01,8.600289018e+01,7.615037704e+00,6.372065936e+01,7.059917115e+01,2.575151212e+00,8.893046106e+01,7.679969081e+00
