v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93
6.440270401e+01,7.285690969e+01,2.756572707e+01,7.525366499e+01,1.979613250e+01,6.716371440e+01,1.100640371e+01,6.186691994e+01,5.492972061e+01,1.871944562e+01,1.317643064e+01,5.870897429e+01,4.530783669e+01,8.946050726e+01,7.616311098e+01,4.318496524e+00,6.907138738e+01,4.776378393e+01,3.964153665e+01,4.974922064e+01,8.971689400e+01,2.209037562e+00,7.852854411e+01,2.125626229e+01,3.736937309e+01,1.483907345e+01,5.960421693e+01,2.106584136e+01,6.593053725e+01,7.382270467e+01,6.856759600e+01,3.003926122e+01,2.897470069e+01,7.801477819e+01,2.272835824e+01,9.155090198e+01,2.832861812e+00,9.048546562e+01,1.664955899e+01,7.951781044e+01,9.863009287e+01,5.651887358e+01,6.268291732e+01,7.076238905e+01,1.645063038e+01,9.302740366e+01,6.249606694e+01,4.106267344e+00,5.280067053e+01,8.898511193e+00,7.287727675e+01,5.819716029e+01,9.358878508e+01,6.373377769e+01,5.029073900e+00,3.714294084e+01,6.880680884e+00,9.722114109e+01,8.315966293e+01,9.154839735e+01,5.352339628e+01,6.808052940e+01,9.400256468e+00,6.932979540e+01,7.987683771e+01,3.521004423e+01,3.730702602e+01,5.821002132e+01,9.710792018e+01,8.703951061e+01,8.864996597e+01,2.926259336e+01,3.870222045e+01,4.252697740e+01,4.909288860e+01,2.903864233e+01,3.411082744e+01,5.874358107e+01,1.166028267e+01,9.343051034e+01,6.536406691e+01,7.479392413e+01,4.189827011e+01,2.013227320e+01,5.169551119e+01,1.547090364e+01,1.611108083e+01,1.134934622e+01,2.273900741e+01,9.148327920e+01,1.553287442e+01,2.722419621e+00,1.740108283e+01
5.459448353e+01,8.079243626e+01,7.254000725e+01,7.013097896e+01,9.933559721e+01,1.478897755e+01,2.484860597e+01,1.770094678e+01,2.601045504e+01,7.945588042e+01,1.286110242e+01,5.506861115e+01,1.241887634e+01,2.260135128e+01,5.955318086e+01,3.964354159e+01,3.568587035e+01,3.817492637e+01,9.137655848e+01,1.416602624e+01,1.704489557e+01,6.846422314e+01,1.148522041e+01,5.450222603e+01,7.310963572e+01,4.163213023e+01,5.406051997e+00,2.559849448e+01,4.887999201e+01,6.800044169e+01,4.452431227e+01,6.351205912e+01,5.503500525e+01,3.113746995e+01,4.814791212e-01,9.916964242e+01,1.693952344e+01,2.069915323e+01,8.480090443e+01,9.992815575e+01,8.623653916e+01,2.007057977e+00,2.183362747e+01,8.361006658e+01,5.065836364e+01,6.442067050e+01,2.950061604e+01,5.164313840e+01,6.008862577e+01,2.196892087e+00,4.987265392e+01,5.693237636e+01,9.937955118e+01,9.058106779e+00,9.343287276e+01,2.281679282e+01,6.356387111e+01,7.067733419e+01,8.612236854e+01,9.772397660e+01,1.651901863e+01,3.590657778e+01,9.215153385e+01,3.753551329e+01,1.903453453e+01,6.668642233e+01,7.821844358e+01,6.854533613e+01,7.844800159e+01,9.136480677e+01,9.388245396e+01,5.306310818e+01,7.252291826e+01,7.433507386e+00,5.724020378e+01,3.001013155e+01,8.020203595e+01,1.142397253e+01,6.862241079e+01,5.595281201e+01,2.922758061e+01,7.940129093e+01,2.825946203e+01,1.263907905e+01,5.534230614e+01,7.393643229e+00,4.763596506e+01,3.163347666e+01,5.197833544e+01,5.632490958e+01,2.834010898e+01,2.243739906e+01,5.237011691e+01
1.790842257e+01,4.596758201e+01,7.275818224e+01,8.632875992e+01,3.080868273e+01,3.536735340e+01,7.354757144e+01,4.387826949e+01,1.122010278e+01,1.620292545e+01,5.241110526e+01,7.474802157e+00,5.132452578e+01,8.105508927e+01,6.985209421e+00,6.103096185e+01,8.005983657e+01,1.417106089e+01,2.097085783e+01,5.949405432e+01,3.474402450e+00,6.996483067e+01,8.364978626e+01,3.719746256e+01,8.554681427e+01,3.916285584e+01,6.795411115e+01,7.654027272e+01,8.823324708e+01,4.379285758e+01,7.132626345e+01,9.620620853e+01,8.800946823e+01,2.111987696e+01,8.753663594e+01,8.084892037e+01,5.370774659e+01,5.434446970e-01,8.197435342e+01,8.344755622e+01,2.243826411e+01,6.475332109e+01,9.179009905e+00,5.096526166e+01,6.359369226e+01,8.608929094e+01,8.145331660e+01,5.666471596e+01,4.263551601e+01,6.384766071e+01,9.455363807e+01,8.798084329e+01,3.224408795e+01,1.603838850e+01,7.149840490e+00,4.850496236e+01,4.338094317e+01,5.711279117e+01,1.856872295e+01,1.185958031e+01,7.973098102e+00,6.038527978e+01,6.479239760e+01,8.606939713e+01,4.562027071e+01,7.880355560e+01,6.851197522e+01,8.032549387e+00,1.031729963e+01,4.745986034e+01,6.394806034e+00,9.937415012e+01,3.668139857e+01,1.486923222e+01,6.921018399e+01,4.470075243e+01,6.715958531e+01,9.532539138e+01,9.645327436e+01,7.072966593e+01,7.773321205e+01,7.820753059e+01,3.840069773e+01,6.512416225e+01,5.634604242e+01,6.781737066e+01,8.249436694e+01,8.326406658e+01,2.365719418e+01,7.271558674e+01,7.697720213e+01,9.569533568e+01,4.525926746e+01
3.285180178e+01,7.684441314e+01,8.661004996e+01,7.946871422e+01,3.289738023e+01,2.967450612e+01,8.003865179e+01,6.762288664e+01,8.238106157e+01,6.898242943e+01,9.998233393e+01,5.541002961e+01,3.192771854e+01,8.430779571e+01,7.437879885e+01,9.916795011e+00,8.688892809e+01,6.266173343e+01,9.066948022e+01,1.153257509e+01,2.583953038e+01,1.211203438e+00,7.634320366e+01,4.957139586e+01,8.972973733e+01,9.860825538e+01,8.816209684e+01,6.012777855e+01,1.189815687e+01,3.449808880e+01,6.324596059e+01,7.733662416e+01,1.456063248e+01,5.007433053e+01,9.061700561e+01,7.178325005e+01,9.249927183e+01,8.421762400e+01,3.389903151e+01,1.477082590e+01,9.748411572e+01,4.055413538e+01,4.128375024e+01,7.481085954e+00,5.947074263e+01,2.009683640e+01,4.009565145e+01,4.853887990e+01,5.464527424e+01,1.193133562e+01,9.465416297e+01,5.170927510e+01,6.681138771e+01,8.657134596e+01,1.122139509e+01,6.107500047e+01,7.226739884e+01,2.364167145e+01,2.913127989e+01,4.707286069e+01,1.964596311e+01,7.029679874e+01,8.139886531e+00,2.455645603e+01,4.078278024e+01,6.302569617e+00,3.866964685e+01,2.255780968e+01,6.455540176e+01,7.336050217e+01,7.302244112e+01,2.913530376e+00,9.176659506e+01,2.303464212e+01,7.507920034e+01,3.042016050e+01,6.084099588e+01,5.388478980e+01,3.452236883e+01,7.207418563e+01,7.515984030e+01,4.430799240e+01,4.031484005e+01,4.823773180e+01,2.160719152e+01,5.799732206e+01,7.540741686e+01,9.684524455e+01,8.084022104e+01,7.396342966e+01,4.969460630e+01,5.036337635e+01,3.714863818e+01
2.176522099e+01,6.100713228e+01,6.419484967e+01,5.999700466e+01,4.032965146e+01,8.734029861e+01,9.741092350e+00,7.332512787e+01,2.375179297e+01,3.964014075e+01,3.838433399e+01,1.698439633e+01,4.681003169e+01,3.671058573e+01,3.038004082e+01,3.842961358e+00,1.525399326e+01,3.738418154e+00,3.113246395e+00,2.483452250e+01,5.270123759e+01,7.756297783e+01,8.251801275e+01,1.546253762e+00,6.595475772e+01,8.509296795e+01,9.833189203e+01,2.395399534e+01,7.488275752e+01,3.935595828e+01,7.244199058e+01,8.320948559e+01,5.750715476e+01,3.135827759e+01,5.314547366e+01,7.380641501e+01,9.585514058e+00,3.623176151e+01,7.242673078e+01,8.605798791e+01,4.586056403e+01,9.443342962e+01,3.348630395e+01,2.509806859e+01,2.922769911e+01,2.151536057e+01,7.344706090e+01,6.497306671e+01,9.908134880e+01,4.192136044e+01,3.750550164e+01,8.004559065e+01,9.963723741e+00,2.515098828e+01,4.075054678e+01,1.310139313e+01,4.921234764e+00,3.710819551e+01,9.206469375e+01,9.917854597e+01,1.334128198e+01,8.937221440e+01,9.817538717e+01,5.115645806e+01,9.355217305e+01,2.303902298e+01,3.633640830e+01,6.059012874e+00,7.763416861e+01,3.745247614e+01,6.649447954e+01,2.138488611e+01,3.458016448e+01,3.717040550e+01,8.073866975e+01,8.506738322e+01,6.381495171e+01,8.493325658e+01,6.092339824e+01,6.468866901e+01,9.616784868e+01,3.997396748e+01,5.350376418e+00,2.054129582e+01,2.267260108e+01,4.639043363e+01,7.987865302e+01,4.368507059e+01,7.023288031e+01,9.058209715e+01,4.999161554e+01,5.609045104e+01,7.918403301e+01
1.428097680e+01,3.479533487e+01,9.463658748e+01,4.128396877e+01,3.262973465e+01,1.019645136e+00,2.478647744e+01,3.651353459e+01,3.571425776e+01,4.579214734e+01,8.855180901e+01,1.058182809e+01,8.102744752e+01,8.275439061e+01,3.098328807e+01,6.661362743e+01,7.225981617e+01,2.625002076e+01,4.948147686e+01,4.451826010e+01,8.313264869e+01,5.388648005e+01,9.770526521e+01,4.448644987e+01,8.194319738e+01,1.885049269e+01,3.723240310e+01,7.892550553e+01,7.868937902e+01,3.144193450e+01,7.850177354e+01,2.215617966e+01,3.032322211e+01,7.162427884e+01,9.211527394e+01,8.160548985e+01,8.756256906e+01,8.713553878e+01,5.896649408e+01,8.632646446e+00,8.083185355e+01,6.213721489e+01,8.980557581e+01,7.292493798e+01,5.768025828e+01,4.944520728e+01,3.887991578e+01,2.048049501e+01,6.587581864e+01,6.527645217e+01,6.139162099e+01,9.148674495e+01,1.497216293e+01,8.896559252e+01,3.306276946e+00,5.967319613e+01,5.248368373e+00,8.508238113e+00,8.738354707e-01,2.311619537e+01,4.660339334e+01,8.831135585e+01,1.796571375e+01,2.596065166e+01,9.640371732e+01,2.532533677e+00,9.057800947e+01,1.429773017e+01,5.332090715e+01,6.401511618e+01,5.228183813e+00,6.111644590e+01,5.612705500e+01,6.247984904e+01,3.428650131e+01,9.837104199e+01,5.256719601e+01,9.641781643e+01,6.013815666e+01,4.650284472e+01,5.713201105e+01,7.903563093e+01,1.734421647e+01,2.500680630e+01,1.025222803e+01,6.557549002e+01,1.003511238e+01,2.861357785e+01,4.440295136e+00,5.588158393e+01,4.554557830e+01,1.418985416e+00,2.119721565e+01
1.284001306e+00,1.425651288e+01,6.325525143e+01,6.240531553e+01,7.846288249e+01,4.491455568e-01,1.310507961e+01,3.007885324e+01,3.083509668e+01,7.486308257e+01,7.506040214e+01,3.943227400e+01,8.648035894e+01,1.487537145e+01,5.490854922e+01,1.279895233e+01,5.370373105e+01,2.092834090e+01,6.619375361e+01,9.357149506e+01,4.476479936e+01,5.136835924e+01,7.561284739e+01,9.592253167e+01,4.072758463e+01,4.931468010e+01,6.078177415e+01,9.566215176e+01,4.458234754e+01,1.819750618e+01,8.329755320e+01,9.503797605e+01,3.947919166e+01,4.333762972e+01,8.057191939e+00,9.374876472e+00,3.360708981e+01,4.094202133e+01,2.827513994e+00,6.803899430e+01,5.984083342e+01,3.978946181e+01,2.210813200e+00,2.239645296e+01,9.243213766e+01,5.121989543e+01,9.271899442e+01,1.248987524e+01,4.126065870e+00,7.713571585e+01,2.632405563e+01,6.554861860e+01,2.362876923e+01,1.108935178e+01,7.618988044e+00,3.328437768e+01,3.342542650e+00,6.966160850e+01,3.522687079e+01,6.701615585e+01,9.541491475e+01,8.117630531e+00,7.818812643e+01,3.724557505e+01,8.871134158e+01,9.916658036e+01,8.762468013e+01,6.378277469e+00,9.698924082e+01,1.666522832e+01,2.831910222e+01,4.433907254e+00,4.813339411e+01,7.657787421e+01,7.529190104e+01,8.597405650e+00,6.021502782e+01,5.829318888e+01,3.132211041e+01,7.516985914e+01,7.140419572e+01,8.757637249e+01,7.747695001e+01,4.508795564e+01,5.120799836e+01,8.801608616e+01,7.972716539e+01,4.588016987e+01,2.151071814e+01,8.062103819e+01,7.060388869e+01,2.720166990e+01,4.251666249e+01
2.364101970e+01,7.583141683e+01,5.468638611e+01,6.705669423e+01,9.513745206e+01,4.004545782e+01,1.593924931e+01,4.788429481e+01,5.364380896e+00,1.975419176e+01,1.333102458e+00,2.062062046e+01,6.508132970e+01,3.862405528e+01,7.175539511e+01,4.534673695e+01,8.185409157e+01,2.377360285e+01,5.072120625e+01,2.676919204e+00,1.497650890e+01,6.767985649e+00,2.740079971e+01,6.315416951e+01,7.708237631e+01,9.057553163e+01,1.187551880e+01,4.026859409e+01,3.709001837e+00,2.518209948e+01,3.849837099e+00,6.536209212e+01,9.279558090e+01,2.536414152e+01,9.909773370e+01,3.911547292e+01,2.106881515e+01,7.880316053e+01,3.374564972e+01,2.708052180e+01,2.547164136e+01,8.909745297e+01,5.811980373e+01,8.837153901e+01,9.228233059e+01,2.318568658e+00,3.021215112e+00,3.083530645e+01,7.974281442e+01,5.716874405e+01,5.358302381e+01,9.988269825e+00,6.663303687e+01,2.409653035e+01,6.126734787e+01,1.613696244e+01,8.350539289e+01,9.808676815e+01,3.232066221e+01,3.880683378e+01,4.190080912e+01,7.781670785e+01,7.864756066e+01,5.415024243e+01,9.066899136e+01,3.312195743e+01,4.057100661e+01,8.463144557e+01,6.552081661e+01,2.933454750e+00,2.909769176e+01,3.015657526e+01,1.807609625e+00,9.193514749e+00,4.214536777e+01,7.024043478e+01,5.912037166e+01,7.750936245e+01,7.835070516e+01,9.538951406e+01,4.238923445e+00,2.753248481e+01,8.619494880e+01,9.987720692e+00,5.484211412e+00,9.324532211e+00,2.208878337e+01,9.042259775e+01,1.442283038e+01,2.213644650e+01,9.725348023e+01,9.135565508e+01,1.558299124e+01
4.416424836e+01,3.038651732e+01,5.514909077e+01,2.349464728e+00,1.681432673e+01,3.066640218e+01,1.844981725e+01,4.888674947e+01,5.091187386e+01,9.569663332e+01,9.041445744e+01,4.617111011e+01,1.872459799e+01,6.800271546e+01,8.110284385e+01,1.771770591e+01,7.797407388e+01,5.572352387e+01,6.888510585e+01,5.689714547e+01,2.830910182e+01,9.698905646e+01,9.682127882e+01,8.594362631e+01,1.954862475e+01,3.544641447e+01,8.350746020e+01,4.182701356e+01,2.610301899e+01,4.133837196e+01,3.164931241e+01,4.252287108e+01,6.589121320e+01,3.234678590e+01,2.009803018e+01,6.754296028e+00,1.151136069e+01,7.504298521e+01,3.669887466e+01,7.819793510e+01,7.372788327e+01,9.495840605e+01,4.465055599e+01,8.171345595e+01,4.447873387e+01,1.453907175e+01,4.415821917e+01,7.754367394e+01,5.094151214e+01,7.890457750e+01,1.698475274e+01,4.864020640e+00,5.260126109e+01,2.678680270e+01,7.633567673e+01,3.168792148e+01,8.733639422e+01,6.869126425e+01,1.633228461e+01,8.053578934e+01,3.033446569e+01,8.729339109e+00,3.774589487e+01,4.823008051e+01,2.664981334e+01,3.001774712e+01,2.120631103e+01,6.816411602e+01,9.313548746e+01,6.109321029e+01,6.560353527e+01,1.499881760e+01,7.430755941e+01,2.228585444e+01,4.264481602e+00,8.539256364e+01,5.703370253e+01,8.961703042e+01,7.247711199e+01,5.236531074e+01,7.287237359e+01,9.839088417e+01,7.782747169e+01,4.735456036e+00,5.628783015e+01,4.218191531e+01,3.735078537e+01,7.549996102e+00,4.263825382e+01,6.023274240e+01,7.585606556e+01,5.823329280e+01,7.803581048e+01
1.211234709e+01,4.008675687e+01,1.208451620e+01,1.467753534e+01,5.424339949e+01,3.349362138e+01,3.762948464e+01,4.469384974e-01,7.890497095e+01,9.992787207e+01,5.680502226e+01,1.734281944e+01,6.566516048e+01,4.979369718e+01,6.475401846e+01,7.276161958e+01,1.428461086e+01,6.683757248e+01,7.868708323e+01,4.246783369e+01,1.731958730e+01,2.933900416e+01,1.018747250e+01,8.989921645e+01,4.914991612e+01,1.908641524e+01,6.630153610e+01,6.051693138e+01,9.608153286e+01,6.609314401e+01,4.469391494e+01,7.379534672e+01,8.551367545e+01,7.921538956e+01,4.624741955e+01,3.731200572e+01,1.492934051e+01,7.910727728e+00,6.452111859e+01,6.967805169e+01,5.720263766e+01,8.040116674e+01,6.876869885e+01,9.232491882e+01,2.603069505e+01,2.629195961e+00,9.874866110e+01,2.540098925e+01,3.059230945e+01,6.534368879e+01,9.126745891e+01,4.750004574e+01,3.165185969e+01,2.185591708e+00,7.102907592e+01,4.051833528e+01,5.867575917e+01,3.974030252e+01,5.803427808e+00,7.066768878e+01,1.691013041e+01,7.050281874e+01,7.476864720e+00,2.520956616e+01,3.301300087e+01,8.104993836e+00,2.380263548e+01,5.268319819e+01,6.341151858e+01,5.839315370e+01,6.045585240e+01,8.436746507e+01,7.277466230e+00,7.047852807e+01,7.099271293e+01,7.725730913e+01,2.484656835e+01,5.214752237e+01,5.965368066e+01,2.578107399e+01,4.894699461e+00,4.093333901e+01,6.377301535e+01,3.569164694e+01,4.366818320e+01,5.052655909e+01,4.418610962e+00,6.342397728e+00,7.074007835e+01,3.882690159e+01,8.279631779e+01,3.756949036e+01,3.477550196e+01
3.904233567e+01,6.681484156e+01,4.505829945e+01,2.524783985e+01,1.709225103e+01,7.704334339e+01,7.691330626e+00,2.181491485e+01,2.028751916e+01,1.597481855e+01,3.029188563e+01,7.887792809e+01,6.637017243e+01,6.557337617e+01,5.807305857e+01,4.151475602e+01,1.356948341e+01,3.295646007e+01,7.344114184e+01,2.459992723e+01,4.052196510e+01,8.395797463e+01,2.207268407e+01,6.753412098e+01,9.876370061e+01,1.933756450e+01,9.041775130e+01,3.721280725e+01,1.783850420e+01,4.305386445e+01,9.769599631e+01,5.161480184e+01,8.712530823e+00,4.822942212e+01,1.540364867e+00,1.792480844e+01,2.705044427e+01,4.770573658e+01,1.644674340e+01,9.377174252e+01,1.971621996e+01,6.345274697e+01,1.242653084e+01,1.530740413e+00,7.738758868e+01,6.538343812e+01,4.774219420e+01,5.230298460e+01,8.852899616e+01,8.894192892e+01,7.061103355e+01,8.212517511e+01,8.145422727e+01,6.321764740e+01,8.726777563e+01,7.270450270e+00,7.780922528e+01,7.179071160e+01,4.797519429e+00,9.001648121e+01,2.121418068e+01,3.516011509e+01,6.508989468e-01,4.765825487e+01,4.161942533e+00,1.020684099e+01,3.068738088e+01,1.992974659e+01,2.252313080e+01,4.619442603e+01,6.443001425e+01,2.162121698e+00,4.274808582e+01,1.810167020e+01,6.411637803e+01,4.183952766e+01,5.606474512e+01,1.592573326e+01,6.219528961e+01,4.471193374e+01,4.582365984e+01,8.886898864e+00,9.848116368e+01,5.099052653e+01,9.236297509e+01,3.402455143e+01,4.959018590e+01,5.143211568e+01,3.206623518e+01,5.511614692e+01,1.183212756e+01,2.544648055e+01,2.647330277e+01
1.682809503e+01,7.746383977e+01,8.591775304e+01,3.268489460e+01,8.401652014e+01,3.479402528e+01,1.231793195e+00,7.671811355e+01,6.066253328e+00,3.026964917e+00,1.652087898e+01,8.921263205e+00,3.885740268e+01,8.593212776e+00,2.897472092e+01,5.653286394e-01,2.380484885e+01,5.426333359e+01,7.453106718e+01,9.517658049e+01,4.237536973e+01,7.735512124e+01,9.767661479e+01,8.233538785e+00,3.336716306e+01,5.197295827e+01,5.999528568e+01,6.633057993e+01,2.311105754e+01,5.935622505e+01,3.643730397e+01,3.827092140e+01,6.185577600e+00,2.338030892e+01,9.263867729e+01,5.426580247e+01,8.342449069e+00,2.505106925e+01,2.942543404e+01,1.247350478e+01,9.169924693e+01,6.044305477e+01,4.214322300e+00,6.621439228e+01,5.511427664e+01,8.382970793e+01,6.202624425e+00,7.082313181e+00,3.538916428e+01,1.145966876e+01,1.313805442e+01,7.003605283e+01,6.268435360e+01,6.559851745e+01,2.272246282e+01,9.739050270e+01,6.722042768e+01,9.983500992e+01,3.570205657e+01,3.943253831e+01,8.922452260e+01,3.999313482e+01,3.684744884e+01,6.111394986e+00,4.586178678e+01,6.412180832e+01,1.981563994e+01,3.004347689e+01,2.467142395e+01,9.318863961e+01,2.175313757e+01,6.679071820e+01,6.259942444e+01,1.582457150e+01,4.748392234e+01,6.515456899e+01,7.742305262e+01,3.180759507e+01,4.727628743e+01,7.230329711e+01,1.845685433e+01,4.221341171e+01,4.915288395e+01,8.604860295e+01,5.499346561e+01,2.663498363e+01,3.020173020e+01,2.394468841e+01,4.119061559e+01,3.022417216e+01,8.296065396e+01,1.127139467e+01,7.821224037e+01
8.100537214e+01,9.122954024e+01,7.692720223e+00,7.088514265e+01,7.346071009e+01,6.151485293e+01,8.547057196e+01,3.540148463e+01,1.885559833e+01,6.034507850e+01,4.642189702e+01,7.721417222e+01,5.571950076e-02,3.979296234e+01,2.796124870e+01,6.232607235e+01,6.530537722e+01,6.610330237e+00,2.433043880e+01,8.175103517e+01,2.449016739e+01,8.065616217e+01,4.164338255e+00,4.799808996e+01,4.638149650e+01,8.094837675e+01,5.032429185e+01,5.174050121e+01,9.815211789e+01,2.674878613e+00,5.433059999e+01,9.155276268e+01,1.876388213e+01,8.276006958e+00,1.793577820e+01,4.934543671e+01,2.181564158e+01,6.490638195e+01,8.704400550e+01,3.033260903e+01,6.551690118e+01,1.506637025e+01,6.381056817e+01,9.958115844e+01,8.810224589e+01,7.528094467e+01,5.896732147e+01,2.888812069e+01,3.272436972e+01,3.226022319e+01,5.567237735e+01,9.182150197e+01,3.371471125e+01,7.384455657e+01,5.799580159e+01,2.835423154e+01,6.191350114e+00,3.434655478e+01,9.268415253e+01,9.408314258e+01,3.350042107e+01,7.824895513e+01,5.667205998e+01,1.006369450e+01,6.596447864e+00,4.204011714e+01,7.323085732e+01,3.579875352e+01,5.540418966e+01,2.005582658e+01,2.110110278e+00,9.544658913e+01,5.571467759e+01,5.443833211e+01,6.808702387e+00,1.908848913e+01,4.752009680e+01,7.580038672e+01,5.951457540e+01,5.572826952e+01,2.122937323e+01,7.037559416e+01,3.206892410e+01,9.569533890e+00,1.674088555e+01,6.568947435e+01,1.670534701e+01,3.677818672e+01,6.304390433e+01,2.392573210e+01,6.220681041e+01,9.593392796e+01,5.672740505e+01
7.607472690e+01,9.986257673e+01,5.412538780e+01,8.721150275e+00,1.126513585e+01,4.849582042e+01,6.526352359e+01,2.200193871e+01,3.500565473e+01,9.976839567e+01,3.845147787e+01,9.589084485e+01,1.688979373e+01,6.517917854e+00,9.176899899e+01,1.145653301e+01,9.177737143e+00,7.133252720e+01,3.043429743e+01,2.931594556e+01,7.380993577e+01,5.425107412e+01,4.355440488e+01,1.306851658e+01,1.814540421e+01,8.924880663e+01,3.055417150e+01,9.786928813e+01,4.198561621e+01,9.630931240e+01,6.837582873e+01,9.365246167e+01,4.839718430e+01,9.074650798e+01,2.513778122e+00,4.277027362e+01,8.805519517e+01,8.606660131e+01,6.404900458e+01,8.404516872e+01,1.000137547e+00,7.589910021e+01,2.241714981e+01,1.515639199e+01,9.735423127e+01,6.460660677e+01,8.731492666e+01,1.075195511e+01,2.501036229e+00,8.684475794e+01,1.918715055e+00,8.582979501e+01,5.281676394e+01,6.649351210e+00,4.874625047e-01,2.593692401e+01,8.149412888e+01,1.113421426e+01,1.436133082e+01,3.320674542e+01,6.915225932e+01,5.199156137e+01,4.624975835e+01,5.264194166e+01,3.979873410e+00,1.182080710e+01,1.780361273e+01,1.159087067e+01,3.705332578e+01,7.963889596e+01,5.611498926e+01,8.714115230e+01,2.883480504e+01,7.587666067e+01,2.929345677e+00,7.095406534e+01,6.835215003e+01,2.055019061e+01,4.700512439e+00,7.279009039e+01,3.013484559e+01,9.314631542e+01,7.956226027e+01,6.025266335e+01,5.972018007e+01,6.666196913e+01,6.425105161e+01,9.596057481e+01,1.064060101e+01,6.642310749e+01,8.062170736e+01,7.785740871e+01,4.798641923e+00
9.555275280e+01,9.535436702e+01,6.869640070e+01,3.068581608e+01,5.631022054e+00,4.573129084e+01,1.188758967e+01,4.414755938e+00,5.537189901e+00,5.982966074e+01,7.387773933e+01,3.870966277e+01,2.077501091e+01,9.237687875e+01,1.880666147e+00,4.034632661e+01,4.346739750e+01,3.195326696e+01,7.118302184e+01,1.771039817e+01,5.049338675e+01,9.772558835e+01,6.649090416e+01,4.383015945e+01,2.565579552e+01,6.809638749e+01,2.220178410e+01,2.737035348e+01,8.664262108e+01,5.127296767e+01,9.455611873e+01,5.314098934e+01,5.205106681e+01,1.565134453e+01,9.169112998e+01,5.257206048e+01,5.411931402e+01,5.660767441e+01,4.588787867e+01,2.842189894e+01,3.824543558e+01,1.963048409e+01,1.671076278e+00,7.885718513e+01,1.076466228e+01,3.774085890e+01,8.675477044e+00,7.613754184e+01,6.189495859e+01,6.245997579e+01,1.183578418e+01,6.735454226e+01,3.423191301e+01,2.967938562e+01,1.104601380e+01,1.832182199e+01,6.116418664e+01,3.860533204e+01,3.416163255e+01,2.351856847e+01,4.476425452e+01,6.127406877e+01,3.833604180e+01,3.589751834e+01,9.957328534e+01,7.675047958e+01,1.922031115e+01,2.205843439e+01,9.116634822e+01,7.084622644e+00,9.455804183e+01,4.165737408e+00,5.831004722e+00,9.704736289e+01,2.560059967e+01,8.452510644e+01,4.940496870e+01,1.674693628e+01,6.352876423e+01,5.804365717e+01,5.565609971e+01,1.805822082e+01,8.646516425e+00,9.828960436e+01,9.957625815e+01,4.507502411e+01,6.046429590e+01,4.005916937e+01,4.031549595e+00,2.503274080e+01,2.027494789e+01,8.185122952e+01,7.274560007e+00
1.917113698e+01,5.514434552e+01,4.283100740e+01,6.699356594e+00,8.576225140e+01,5.373177891e+01,9.560802804e+01,6.541172235e+01,6.167812332e+01,3.026898175e+01,9.674563615e+01,4.282052411e+01,4.833592805e+01,9.790862092e+01,6.052922290e+01,5.416782053e+01,6.875627449e+01,6.428768297e+01,4.303080921e+00,3.901700322e+01,2.319078609e+01,9.039968935e+01,7.708155519e+00,4.671640165e+01,1.345717475e+01,5.039975768e+01,2.417076848e+01,7.003237167e+01,9.850947434e+01,7.749997393e+01,3.900622260e+01,7.840967700e+01,1.043883607e+01,6.332581442e+01,5.256288988e+01,9.703794967e+01,9.421776842e+01,1.798065083e+01,3.788514301e+01,1.345005316e+01,3.746039578e+01,7.482688278e+01,8.015138218e+01,3.032520554e+01,6.780669036e+01,6.886729638e+01,3.394836892e+01,8.357260950e+01,6.281701114e+00,6.568233342e+01,2.269724728e+01,9.765434238e+01,7.059098625e+01,9.625942075e+01,6.869857366e+01,1.973135040e+01,2.055614904e+01,5.597414301e+01,4.497249491e+01,5.324591628e+01,7.328235364e+01,1.857096739e+01,9.788685619e+01,3.080504058e+01,7.325312703e+01,5.568050792e+00,9.331884974e+01,5.443942374e+00,7.064140419e+01,9.808084923e+01,4.244442091e+01,4.687614820e+01,3.350170872e+01,7.100793503e+00,1.508480406e+01,4.539364809e+01,2.040634126e+01,1.369181247e+01,6.808380487e+01,3.579739535e+01,4.615172465e+01,9.328702375e+01,3.171978417e+01,6.934143763e+01,6.266063394e+01,7.261091581e+00,4.360277863e+01,1.182489949e+01,6.775082861e+01,3.471641291e+01,5.834213899e+01,1.594994761e+01,7.954215957e+01
