v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97
7.745432835e+01,6.363471771e+01,8.905621643e+01,4.258003803e+01,7.573444346e+01,4.100924722e+01,9.644049846e+01,6.430977733e+01,2.471628968e+01,5.235803745e+01,7.943692226e+00,7.729753469e+01,7.607559355e+01,5.950790048e+01,9.935115612e+01,1.590467562e+01,9.709448927e+01,9.002681477e+01,3.557624559e+01,1.158069085e+01,4.303912322e+01,4.758034958e+01,1.696653187e+01,2.177850229e+01,3.050033018e+01,8.109649977e+01,9.109880484e+01,9.789719431e+01,9.425276141e+01,1.099534059e+01,3.637110954e+01,6.455038273e+01,8.025149389e+01,7.148044914e+01,8.321256950e+01,2.516925978e+01,9.677333758e+01,9.402372591e+01,4.453864035e+01,1.558473817e+01,8.886031177e+01,7.400439001e+01,6.997978620e+00,4.462985121e+01,7.852542781e+01,8.836515057e+01,9.744333927e+01,4.724285789e+01,3.786703969e+00,3.691463683e+01,4.703798708e+01,9.857835850e+01,4.644364386e+01,8.721885955e+01,8.984917072e+01,7.921306329e+01,3.403648605e+01,4.945910642e+01,6.174319108e+01,2.998529772e+00,6.725051685e+01,8.341179271e+01,4.596517870e+01,4.998703829e+01,7.390814562e+01,5.562054722e+01,2.208029815e+00,5.509134473e+01,3.195141234e+01,5.150925455e+01,9.187269397e+01,9.448059888e+01,7.537943422e+01,5.155278256e+01,9.508720380e+01,4.358321364e+01,4.339685487e-01,2.798146714e+01,2.836991816e+01,3.316855827e+00,2.304887084e+00,6.314835881e+01,3.918359437e+01,8.164637525e+01,5.196907833e+01,1.223060017e+00,3.804708872e+01,5.015744183e+00,3.268596758e+01,4.112145445e+01,7.865152555e+01,5.129405716e+01,9.725573303e+01,7.150113817e+00,6.423226757e+00,2.367893955e+01,9.732504972e+00
3.066529844e+01,1.046371595e+01,1.997628502e+01,4.838693741e+01,2.815164152e+01,7.857256800e+01,1.844399912e+01,1.880135071e+00,8.183040456e+01,5.658062926e+01,5.088084687e+01,8.534020426e+00,2.950640339e+01,4.548774330e+01,5.145156127e+01,1.410174414e+01,3.945581679e+01,8.157557425e+01,7.825288287e+00,1.794537943e+01,2.653044168e+01,1.393048040e+01,3.268270016e+01,4.517499660e+00,6.667437859e+01,1.060847044e+01,9.303880983e+01,2.633769009e+01,7.294504879e+01,1.913333595e+01,8.926576039e+01,6.926400197e+01,1.707431797e+00,2.680745781e+01,8.779851395e+01,1.844352492e+01,1.911921592e+01,1.731559926e+01,1.533506422e+01,2.425719579e+01,7.902328473e+01,5.154635739e+01,8.309517526e+01,1.388897411e+01,5.934051613e+01,5.730242230e+01,6.210251805e+01,3.446653859e+01,2.525452141e+01,2.297662495e+01,1.140379295e+01,2.838814977e+01,9.365517459e+01,5.622011870e+01,4.489997552e+01,9.720716948e+01,3.831479744e+01,1.729481540e+01,8.035412923e+01,9.952757549e+01,8.355301548e+00,7.882577555e+01,9.071892405e+01,2.656495576e+01,5.600695287e+01,8.771191600e+01,8.359982541e+01,6.810300818e+01,3.274521292e+01,1.681226700e+01,6.827493238e+01,4.969001150e+01,9.691967599e+01,7.422430607e+01,7.321905747e+01,7.015514509e+01,4.603878456e+01,3.543961484e+01,4.463789735e+01,6.691354460e+01,7.785444420e+01,8.066733245e+01,9.802659218e+01,7.488232628e+01,2.220123610e+01,6.595732476e+01,2.603391023e+01,7.297416731e+00,6.043366046e+01,3.538944239e+01,8.491388107e+01,7.992014666e+01,9.204025653e+01,8.797481962e+01,3.681074156e+01,5.355458797e+01,1.469676123e+01
1.695086416e+01,6.864736040e+01,3.571439510e+01,8.563787747e+01,7.773075235e+01,2.024566971e+01,9.820610284e+01,2.395906011e+01,5.873850430e+01,7.044319016e+01,3.156455317e+01,1.720273128e+01,7.633222959e+01,4.355964624e+01,4.851040738e+01,7.829145774e+01,8.105010065e+01,9.286120202e+01,6.932543159e+01,8.809271893e+01,4.295857384e+01,2.119479514e+00,9.815708393e+00,4.933859028e+01,7.709378183e+01,9.189654088e+01,9.935219568e+01,8.345991594e+01,2.822305506e+01,5.445692309e+01,9.085270675e+01,6.656718106e+01,2.126427265e+01,7.848523350e+01,1.066010033e+01,4.373483372e+01,3.864943840e+01,7.210210612e+01,8.340726160e+01,4.205056486e+01,3.642887718e+01,9.298234367e+01,5.207365681e+01,9.527905295e+01,8.453067458e+01,9.877082583e+01,7.533487128e+01,2.365880801e+01,3.303253351e+01,3.944726066e+01,8.801002988e+01,6.563519661e+00,1.052031141e+01,5.243780750e+01,2.474553554e+01,1.931159658e+01,8.360324898e+01,6.018250288e+01,3.582272067e+01,1.233570460e+01,5.374222721e+01,9.584617362e+01,3.266749033e+01,7.843337912e+01,1.655671434e+01,9.828401159e+01,5.630956812e+01,5.266565437e+01,1.514502881e+01,9.827186999e+01,7.006514104e+01,2.052085551e+01,3.530744060e+01,2.605551907e+01,7.421873877e+01,4.284417933e+01,1.392329486e+01,4.367545949e+01,6.746434255e+01,6.355139649e+01,3.656839246e+00,5.902635934e+00,1.763829946e+01,2.177607538e+01,6.226222843e+01,9.470477786e+01,9.562407059e+01,4.181935957e+01,7.132627224e+01,4.711584855e+01,5.232636885e+01,7.891579683e+00,3.434201184e+01,4.567217287e+01,7.756215436e+00,1.379485683e+01,7.542820084e+01
1.933938581e+00,9.417655228e+01,7.152559275e+01,2.176540836e+01,1.090585522e+01,5.204428712e+01,3.573793740e+01,4.564794945e+01,7.878060304e+01,6.252588697e+01,4.276587721e+01,9.924704148e+01,8.725285492e+01,4.916832428e+01,9.457131177e+01,1.912024598e+01,8.958338886e+01,4.373136038e+01,2.071695733e+01,9.119173316e+01,6.010815266e+01,4.626108404e+01,9.538942995e+01,3.396236452e+01,8.741465745e+01,8.689760885e+01,4.315452647e+01,4.642225987e+01,8.486003189e+01,1.185956802e+01,7.429345731e+01,1.369657907e+01,7.861862999e+01,7.589081986e+00,7.932150393e+01,1.595185373e+01,8.699192362e+01,5.791522132e+01,8.698567680e+01,3.266728074e+01,7.837769110e+01,5.053602934e+01,2.447015131e+01,5.219570413e+01,6.825314426e+01,7.919630777e+01,1.601799062e+01,7.722480291e+00,8.159993470e+01,8.402231182e+01,8.350033940e+01,3.161518623e+01,5.767996128e+01,6.569065571e+01,9.561569393e+01,5.157990544e+01,4.323092727e-01,8.167277211e+01,2.589653867e+01,6.355348717e+01,4.846773106e+01,6.928584642e+01,2.957346573e+01,6.184013330e+01,3.037705122e+01,1.377961593e+01,9.242290319e+01,8.654494092e+01,6.896260515e+00,7.606983463e+01,2.150263749e+01,7.398035611e+01,2.294589122e+01,4.930585371e+01,1.860776020e+01,7.588746558e-01,3.526227279e+01,8.459353056e+00,1.002487557e+01,8.435572590e+01,3.949040355e+01,7.028758367e+01,4.956385063e+01,7.395258869e+01,4.010722272e+00,3.560190569e+01,6.487629054e+01,9.855130961e+01,8.898877953e+01,8.399766707e+00,8.112482052e+01,1.693551144e-01,2.643550542e+01,1.134941641e+01,8.861544717e+01,8.537933930e+01,5.517998221e-01
7.064178268e+01,8.399877766e+01,7.398475638e+01,5.241950076e+01,6.666145569e+01,5.845248192e+01,8.898299464e+01,6.349406695e+01,7.756212240e+01,9.110179145e+01,5.155924597e+01,4.029213057e+01,7.765353315e+00,9.087323675e+01,4.982629190e+01,2.028214776e+01,4.670027328e+01,1.136745428e+01,6.699721265e+01,6.811132642e+00,2.452588278e+01,5.348885095e+01,5.056857634e+00,5.843727522e+01,4.990834984e+01,3.942259047e+01,7.634869148e+01,7.770443545e+01,7.477514587e+01,1.027598586e+01,6.597598246e+01,5.621832386e+01,7.083919294e+00,9.676369215e+01,4.666436312e+01,5.869568250e+01,1.289451339e+01,9.767480237e+01,4.309630319e+01,5.476621363e+01,3.162134328e+01,9.506541548e+00,7.371445416e+01,4.313772598e+01,4.935101530e+01,8.958971683e+01,7.866502340e+01,2.538026424e+01,7.046624592e+01,2.854229983e+01,7.333702255e+01,9.609397919e+01,8.781544334e+01,3.195428390e+01,8.322011590e+01,3.867109783e+01,9.303524363e+01,9.541429905e+01,2.789314839e+01,1.891314615e+00,4.604329560e+01,6.895201091e+01,6.782668714e+01,4.348677480e+01,4.137704566e+01,5.763950834e+01,6.259994981e+01,3.943446393e+01,9.018191725e+01,2.039422413e+01,5.953755078e+01,6.261011869e+01,4.320630865e+01,9.858925875e+00,2.982284949e+01,4.501336315e+01,3.174327539e+01,4.019512738e+01,2.277164231e+01,3.153237205e+01,5.611389334e+01,2.835748261e+01,6.090613489e+01,7.400668904e-02,1.418052579e+00,1.811106215e+00,2.979791867e+01,2.101485939e+00,7.526946719e+01,2.376860898e+00,5.705776260e+01,8.754111442e+01,8.343749885e-01,9.918614150e+01,2.509226816e-01,8.889548864e+01,6.692836416e+00
1.368801547e+01,5.251259831e+01,1.305376796e+01,2.508781948e+00,2.236488772e+01,6.810803064e+01,5.119501258e+01,6.136090958e+00,8.552148745e+01,3.662841659e+01,7.590075639e+01,1.241188206e+01,6.844491933e+01,5.593538707e+01,6.670319791e+01,7.207908026e+01,1.928963115e+01,1.379895905e+01,3.271910121e+01,5.447287805e+01,6.292926327e+01,6.130803872e+01,6.443317457e+01,8.836446782e+01,7.546969077e+01,2.771557217e+01,8.003752319e+01,1.618903346e+01,6.739437448e+01,7.575207840e+01,1.908087623e+01,5.035440321e+01,8.723088265e+01,3.039301000e+01,9.010560756e+01,8.770248885e+01,4.393539567e+01,7.315192193e+01,9.704879468e+01,8.793031174e+01,3.051237790e+01,1.924535264e+01,7.582164307e+01,5.868070501e+01,9.187077035e+01,3.595323503e+01,9.767896858e+01,5.936305544e+01,6.819934154e+01,7.165083924e+01,1.650197267e+01,3.948821727e+01,4.074511159e+01,5.984734138e+01,6.100680341e+01,8.598100561e+01,8.594031255e+01,5.863767066e+01,9.743492173e+01,6.211306899e+01,1.476184762e+01,9.641935992e+01,7.707298235e+00,8.721539413e+01,1.962525396e+01,8.394822805e+01,7.626317449e+01,8.265401922e+01,7.255056559e-01,9.440843784e+01,7.087020947e+01,9.567787206e+01,6.289922606e-01,1.570260918e+01,1.811295394e+01,8.083121210e+01,9.045674788e+01,6.554920836e+01,6.646485647e+01,9.744730702e+01,5.178355306e+00,7.645077945e+01,1.844527818e+01,5.593871634e+01,4.245848294e+01,3.996770585e+01,2.746134547e+00,2.325417609e+01,8.480035497e+01,6.298355535e+01,9.424683095e+01,1.821159202e+01,9.398439569e+01,1.627307838e+01,7.485724365e+01,3.461080057e+01,9.190283286e+01
7.147568737e+00,4.847949876e+00,9.417739685e+01,8.664720183e+01,9.032191355e+01,2.552916151e+01,8.099128019e+01,8.052462216e+01,9.132664816e+00,1.968857407e+00,2.991601407e+01,9.263841453e+01,2.673602242e+01,3.621595065e+01,1.082805063e+01,9.387776609e+01,4.648998961e+01,5.414921061e+01,7.892246282e+01,8.497597162e+01,7.142685599e+01,4.649374511e+01,6.196170463e+01,1.158159686e+01,6.630501893e+00,8.235480943e+01,3.189469713e+01,1.540091169e+01,3.086060210e+01,4.311830477e+00,9.412126512e+01,9.321616907e+01,3.547407643e+01,7.669143225e+01,9.326812563e+01,6.080548456e+01,3.718174466e+01,1.299159035e+01,9.899186319e+01,2.986858453e+01,5.090259140e+01,4.965928265e+00,3.376904166e+01,7.399136442e+00,8.726553792e+01,3.107089889e+01,7.057074726e+01,1.376580044e+01,2.237866351e+01,7.191989493e+01,8.191874672e+01,2.703327572e+00,5.970484157e+01,3.005812888e+01,5.686237444e+01,4.166627927e+01,5.361760154e+01,2.204168830e+01,7.341584716e+01,1.434219689e+01,7.482006882e+01,9.236706036e+01,6.457728635e+01,6.796467764e+01,2.398864304e+01,5.155825340e+01,5.464647914e+01,3.311753732e+01,8.027764789e+01,3.858382183e+01,2.311503945e+01,7.256547666e+01,9.087995308e+01,4.308179567e+01,1.082867972e+01,1.501867943e+01,6.037067565e+01,2.128213409e+01,3.478249160e+01,3.171448409e+01,7.282241903e+01,9.446217963e+01,4.016559837e+00,4.447690533e+01,9.800161916e+01,5.891806725e+01,1.139345766e+00,7.483026686e+01,5.250538312e+01,9.362582615e+01,7.796351962e+01,9.789946021e+01,8.801506484e+00,9.712900673e+01,3.856438960e+01,3.514369289e+00,6.829389641e+01
5.510398810e+01,7.393698063e+01,1.550609424e+01,1.958768036e+01,2.895215541e+01,4.818455286e+01,1.768238605e+01,1.945936670e+01,7.070478569e+01,8.401162584e+01,6.032048493e+01,8.208441341e+01,1.501777646e+01,8.516146473e+01,4.543714516e+00,2.720487801e+01,1.698453974e+01,8.162176271e+01,4.345611579e+01,6.311059845e+00,5.894307929e+01,1.445215875e+01,5.134025230e+01,4.251003509e+01,8.613206758e+01,4.893169871e+01,4.299114873e+01,6.824651414e+01,6.022964400e+01,3.404370602e+01,2.059255086e+01,6.786868997e+01,4.792684709e+01,7.485523700e+01,5.487633363e+01,8.153372630e+01,8.112871339e-01,4.590720285e+01,1.442792720e+01,2.537190057e+01,6.261613502e+01,7.842121951e+01,5.953427763e+01,8.600332558e+01,5.710962154e+00,7.082397189e+01,3.204529410e+01,7.336607746e+01,3.077409656e+01,2.922497769e+01,3.057215078e+00,7.394350953e+00,5.024185275e+01,4.818046427e+01,4.548383565e+01,4.440442773e+00,6.861654328e+01,4.802339180e+01,3.669173935e+01,2.933844844e+01,7.760942296e+01,3.990136488e+01,7.357174271e+01,9.556418408e+00,5.308795322e+01,3.141056493e+01,9.075157563e+01,2.681463547e+01,1.455452535e+01,7.859601172e+01,3.116991736e+01,7.872242972e+01,9.721352198e+01,3.690941983e+01,9.090742228e+01,1.486376436e+01,1.219349070e+01,1.828274636e+01,7.714690615e+01,1.923911383e+01,9.938779348e+01,7.964746628e+01,7.613749184e+01,4.604743288e+01,4.647220959e+01,4.296022864e+01,4.210833976e+01,7.386238349e+01,9.132070563e+01,1.012556064e+01,9.908416511e+01,4.035793299e+01,6.934077121e+01,2.137230838e+01,8.532795167e+00,7.961873635e+01,5.234355898e+01
8.112125161e+01,1.475434491e+01,9.114918927e+00,1.127731533e+01,4.532831947e+00,7.767366811e+01,5.138312321e+01,5.582004784e+01,5.749392869e+01,7.311356427e+01,8.871050536e+01,4.120627923e+01,2.472524645e+01,8.019987856e+01,4.659530646e+01,7.451286750e+01,6.353611677e+01,3.170449064e+01,6.705314816e+01,6.341186610e+01,5.884417032e+01,2.205156747e+01,9.315215002e+01,5.760032007e+01,6.223800222e+01,5.283330222e+01,9.883474064e+01,9.658087836e+01,9.056978379e+01,1.175607213e+00,1.991860027e+01,1.875995124e+01,1.078925734e+01,8.753091543e+01,2.949798299e+01,3.880398227e+01,1.581426053e+01,2.644426067e+01,3.475098913e+01,7.133729594e+01,3.636728669e+00,8.457632424e+00,2.609711031e+01,3.547558549e+01,9.594871338e+01,6.484080078e+01,2.424152665e+01,8.806184352e+01,9.088072835e+01,9.731773709e+01,6.908120615e+00,2.367313128e+01,3.340615232e+01,7.685739152e+01,9.392443864e+01,1.887356730e+01,5.115541963e+01,4.601338081e+01,8.304618156e+01,5.441152000e+01,2.967327443e+00,9.300195355e+00,5.051754049e+01,4.954010266e+01,9.199908889e+00,4.179211061e+01,6.006110513e+01,1.594152753e+01,2.447027025e+01,8.585326114e+01,1.364583725e+00,4.773684323e+01,8.954405316e-01,3.787407287e+01,7.968030354e+01,1.432203699e+01,3.459055035e+00,7.754241162e+01,8.182365830e-01,8.418754299e+01,3.047747828e+01,3.136777481e+01,4.124286753e+01,9.663293563e+01,2.897306762e+01,2.730146134e+01,8.248669018e+01,9.749874789e+00,4.225760959e+00,7.311146394e+01,9.774639794e+01,5.002208164e+00,6.378842285e+01,9.595526972e+01,1.815284264e+01,7.237057591e+01,1.726992675e+01
8.343090610e+00,3.245726277e+01,2.660799010e+01,3.546893783e+01,7.740063429e+01,8.310050210e+01,7.299840657e+00,9.665313991e+01,4.443150512e+01,6.199534780e+00,3.614288183e+01,1.481113943e+01,8.433724673e+01,9.996896687e+01,4.133834347e+01,7.141473089e+01,5.778048214e+01,4.365988772e+01,3.180028941e+01,7.682443989e+00,8.004217125e+01,9.533650072e+01,9.071485377e+01,8.308266586e+01,4.798605545e+01,7.927517843e+01,5.867473538e+01,8.520622689e+01,1.220714017e+01,6.521717865e+01,1.358347207e+01,1.056392695e+01,5.342289149e+01,5.564991954e+00,1.420761173e+01,5.042112969e+01,1.569130237e+01,5.474268161e+01,6.962438392e+00,1.658913031e+00,5.469203546e+01,3.339849762e+00,9.481520158e+00,2.230145627e+01,2.348661345e+01,1.750853680e+00,2.857938786e+01,7.927876288e+00,1.888071405e+01,6.152693622e+00,6.375864991e+01,3.081179874e+01,2.070085759e+01,2.636500582e+01,8.249869113e+01,4.740883870e+01,9.148535914e+01,6.947628578e+01,5.168901655e+01,4.733066708e+01,3.135538792e+01,9.590535266e+01,1.525610023e+01,9.536552813e+01,3.430175273e+01,7.155486328e+00,5.825015026e+01,3.175116413e+01,2.673581064e+01,4.705186268e+01,4.288934732e+01,9.374684038e+01,6.385550767e+01,8.693056036e+01,4.270200608e+01,2.974039452e+01,6.673185267e+01,4.613584195e+01,2.991309823e+01,7.038683304e+01,8.420786054e+01,7.005074949e+01,8.944319853e+01,2.043336938e+01,7.724525240e+01,4.556045438e+01,9.494500767e+01,9.391476857e+01,2.625305293e+01,2.232053209e+00,7.459658054e+01,9.361308249e+01,5.287767099e+01,3.084885141e+01,2.905540637e+01,5.774484165e+01,2.441576681e+01
8.508141487e+01,3.175815799e+01,9.482720792e+01,2.042787007e+01,2.776327319e+01,3.797737372e+01,2.315059222e+01,8.262305638e+01,1.552606803e+01,7.748166373e+01,7.622122226e+01,9.793534480e+01,6.402510178e+01,8.620609033e+01,8.122651240e+01,6.329570065e+01,5.956805957e+01,5.216516139e+01,2.495815890e+00,4.702821241e+01,3.570432363e+00,5.519438832e+01,4.882096648e+01,4.796924864e+01,5.947573325e+01,9.519053132e+01,3.653768731e+01,4.688945492e+01,5.402618891e+01,7.200801662e+01,9.299060385e+01,7.605751186e+01,2.348911342e+01,4.872067921e+01,8.478823955e+00,1.089094135e+01,7.506305955e+01,8.432234993e+01,4.282099963e+01,6.411666260e+01,3.140533804e+01,8.533993426e+01,6.595917270e+01,7.304626605e+01,2.001460888e+01,3.035100819e+01,3.370638809e+01,6.868629035e+00,9.280400890e+01,7.261099654e+01,1.054360050e+00,6.429173015e+01,3.518275607e+01,6.001016718e+01,9.257436466e+00,7.145664335e+01,6.723089611e+01,7.013053603e+01,6.893634542e+01,7.895016544e+01,6.111279668e+01,9.217847177e+01,9.357010624e+01,2.246428892e+01,4.595623585e+00,4.091177687e+01,5.575285415e+00,9.453643470e+01,4.252155878e+01,6.887501806e+01,6.319497560e+01,1.476377020e+01,1.450238109e+00,2.692282490e+01,2.078333120e+01,2.548379998e+01,8.678938731e+00,8.755583655e+01,8.767960178e+01,4.350491424e+01,2.613907668e+01,2.813436355e+01,1.949417810e+01,4.348154053e+01,5.370540319e+01,4.159004374e-01,5.046055418e+01,8.173324020e+00,7.628316440e+01,8.823364303e+01,8.151908808e+01,7.705904968e+01,1.141645139e+01,9.895789930e-01,7.800469027e+01,5.065376768e+01,4.051490458e+01
4.223603009e+01,9.787782623e+01,6.011526552e+01,4.220826451e+01,4.416287814e+01,2.296003284e+01,9.395807299e+01,9.298085723e+01,2.053849635e+01,1.130927235e+01,8.899799628e+01,9.183252664e+01,9.357840098e+01,6.546823587e+01,9.204688496e+01,5.380339890e+01,8.674163046e+01,4.252192681e+01,2.926436710e+01,9.146149979e+01,1.815015105e+01,8.013349974e+01,6.261027379e+00,1.278884615e-01,1.972467528e+01,7.636579195e+01,2.987196869e+01,1.442185895e+00,2.448409493e+01,2.401395360e+01,9.405099108e+01,7.157634340e+01,3.758134248e+01,7.085817986e+01,2.688945467e+01,2.564765062e+01,2.401384170e+01,9.899145821e+01,8.126736944e+01,4.442319880e+01,2.587679714e+00,8.487662629e+01,8.775677264e+01,3.565755619e+01,8.923389243e+01,4.929785037e+01,5.551820838e+01,8.119797182e+01,9.002559839e+01,6.679621827e+01,5.596616114e+01,5.358017030e+01,3.466166663e+01,1.973773470e+01,9.406858839e+01,6.213288333e+01,6.894846501e+01,3.267495739e+01,5.228507099e+01,1.420051123e+00,9.402495321e+01,1.625646012e+00,2.821176592e+01,3.238702986e+01,3.042564636e+01,6.991476949e+00,5.706860972e+01,5.411216492e+01,1.506394390e+01,8.075276312e+01,2.697142344e+01,1.791076278e+01,9.503550396e+01,8.882776464e+01,3.718022231e+01,6.133000149e+01,7.618077876e+01,7.698890043e+01,3.786796854e+01,7.658617825e+01,2.831390462e+00,5.599145182e+01,3.709817887e+01,5.471802304e+01,8.071944944e+01,3.597058916e+01,1.984640561e+01,9.533492790e+01,1.057822856e+01,1.775455458e+00,5.052719287e+01,5.727090348e+01,3.384823974e+01,7.284185927e+01,2.371799801e+01,7.003302774e+00,2.426689831e+01
8.676298113e+01,1.062237684e+01,7.529908675e+01,4.537016874e+01,1.556028804e+01,9.665072474e+01,3.981190668e+01,2.471338011e+01,4.584882710e+01,7.703662066e+00,1.954134190e+01,6.912978730e+01,6.520168308e+01,2.452625541e+01,1.832024291e+01,6.006581242e+01,8.785483235e+01,5.744792875e+01,6.141653103e+01,5.760773741e+01,5.628319477e+01,9.613510067e+01,1.211449040e+01,6.647578328e+01,9.920712044e+01,9.541310334e+01,4.975201897e+01,2.617870530e+01,9.741456554e+01,5.365793660e+01,6.926143016e+01,7.528889894e+01,8.276669931e+01,4.662260054e+01,7.786433603e+01,7.516782606e+01,8.791919326e+01,6.811159741e+01,3.261962353e+01,3.444782170e+01,8.633274072e+01,4.847126224e+01,4.278361862e+01,9.685717278e+01,2.966425477e+00,4.517895430e+01,8.966035537e+01,5.704164337e+01,7.171116093e+01,4.387738582e+01,8.167221950e+01,3.034854475e+01,1.919234992e+01,5.981429535e-01,7.457864325e+01,9.171885116e+01,2.580388184e+01,2.257368513e+01,4.623950111e+01,9.270658393e+01,6.692801132e+01,7.621243550e+01,1.668095377e+01,6.450258011e+00,1.058279622e+01,1.817685656e+00,5.527277445e+01,8.835452187e+01,4.261044420e+01,1.875654174e+01,1.980240821e+01,6.849404115e+01,8.205323200e+01,1.778454452e+01,3.810871547e+01,7.084840072e+01,3.035737610e+01,4.294725138e+01,3.804068920e+01,9.385246513e+01,9.578255389e+01,9.180564273e+01,6.919981902e+00,8.118623414e+01,8.670949642e+01,5.831736274e+01,1.547452972e+01,4.521835747e+00,4.949267341e+00,5.875809250e+01,2.211753708e+01,2.166469309e+01,7.597478790e+01,6.803820821e+01,1.571077639e+01,1.944462486e-01,3.917698379e+01
3.181810356e+01,2.318837497e+01,2.795807547e+01,3.478453697e+01,8.215387595e+01,1.326379046e+01,6.356652325e+00,8.202325671e+01,4.178037798e+01,8.752677082e+01,9.094992431e+01,2.686219684e+01,1.006862085e+00,2.696656202e+01,2.016565983e+00,9.981609644e+01,4.724610066e+01,9.389059643e+01,1.585481467e+01,5.556803048e+01,6.304464848e+01,7.220752649e+00,2.089288201e+01,5.396340035e+01,6.083570065e+01,8.804050099e+01,2.628769959e+00,8.107444265e+01,4.927918138e+00,3.616750545e+01,8.953812264e+01,4.381709993e+01,1.119268715e+01,4.004964290e+01,1.770593198e+01,7.836733546e+01,6.042909903e+01,5.653544551e+00,4.995069161e+01,9.746722295e+01,2.297630690e+01,4.440174777e+01,8.024953328e+01,7.782578396e+01,3.976933136e+01,5.692113665e+01,5.705614015e+01,4.091887509e+01,7.952530154e+01,4.032366667e+01,8.159388060e+01,5.288602371e+01,7.106126662e+01,3.262959034e+01,4.801589670e+01,4.511050359e+01,4.430147121e+01,5.593176268e+01,9.273397980e+01,1.468563424e+01,8.100723868e+01,8.095499546e+01,7.174338675e+01,1.497106502e+00,2.555309355e+01,9.180249294e+01,9.346965338e+01,9.425379615e+01,5.715496741e+01,5.522613984e+01,9.743268505e+01,9.896537064e+01,1.008224116e+01,9.331156341e+01,2.216574218e+01,6.591730939e+01,2.676293525e+01,8.261789613e+01,2.308461597e+01,4.576101642e+01,4.554356383e+01,4.965133133e+01,5.655757671e+01,4.353569428e+01,4.308007990e+01,3.105700758e+00,2.624523365e+01,5.612848017e+01,4.600711877e+01,6.806953336e+01,3.337620854e+01,1.227450878e+01,8.798334142e+01,2.682910902e+01,8.067547967e+01,4.772852450e+01,8.858971544e+01
1.866514363e+01,7.090280630e+01,8.331053878e+01,9.709621107e+01,2.692296060e-01,8.323687439e+01,4.430363849e+01,4.986409137e+01,1.404572675e+00,4.283402545e+01,1.356450346e+01,5.815408281e+01,1.849775584e+01,9.404859636e+01,6.461449003e+01,4.710965914e+01,9.190284894e+01,2.896919399e+01,7.406802004e+01,1.513112681e+01,6.385889336e+01,4.778412787e+01,8.934243788e+00,6.193301477e+01,7.048198551e+01,2.491720112e+01,7.272668369e+01,2.526236781e+01,7.801575943e+01,1.282080935e+01,2.288473053e+01,5.084234957e+00,2.798338396e+01,2.820708910e+01,3.006753530e+01,9.871112439e+01,3.670433775e+01,9.082566186e+01,5.204625161e+01,8.732168560e+01,4.629040278e+01,2.268717482e+01,3.111743586e+00,1.668678821e+01,8.571778576e+01,8.034667456e+01,2.039296310e+01,2.670060722e+01,5.677160218e+01,6.305444619e+01,5.312270694e+01,6.957681620e+01,7.068923486e+01,3.917002967e+01,3.249708834e+01,4.473973196e-01,5.677575030e+01,5.043950851e+01,9.648625118e+01,4.127188280e+01,6.864432715e+01,2.523926541e+01,5.818737222e+01,4.252939928e+00,6.855718118e+01,6.808336769e+01,2.230123250e+01,5.819189058e+01,5.203372420e+01,8.366717332e+01,8.346088680e+01,5.803646280e+01,3.370282085e+01,7.419910336e+01,2.546505514e+01,3.870468490e+01,4.633376433e+01,6.952877414e+01,8.321535579e+01,3.218438164e+01,6.639987895e+00,9.683013211e+01,5.459132969e+01,5.725433930e+01,7.370603601e+01,9.115669877e+01,7.973165802e+01,7.046307121e+01,2.712218297e+00,7.188036590e+01,9.114638838e+01,7.002977561e+01,1.239662541e+01,6.963445632e+01,4.510779020e+01,1.114553346e+01,7.295766522e+01
