v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19
5.757606805e+01,9.334572827e+01,2.725960268e+01,1.008561276e+01,6.845360164e+01,8.769896130e+01,2.361355321e+01,2.998743552e+00,5.684692274e+01,5.657734316e+01,4.038938047e+00,1.853686378e+01,4.239573734e+01,6.508196061e+01,6.114623805e+01,1.765933262e+01,2.045520571e+00,2.544018548e+01,5.368586168e+01
8.924734492e+01,8.483462106e+01,4.847501649e+01,2.092471306e+01,2.265750837e+01,6.013404415e+01,5.056646256e+01,8.735135757e+01,6.370919518e+01,8.736668052e+01,5.494162066e+01,4.416532584e+01,1.882723111e+01,8.505604944e+01,7.299686237e+01,5.628093292e+01,8.593139500e+01,7.322091832e+01,8.325721773e+01
8.283712590e+01,7.296654222e+01,4.743143010e+01,3.832368298e+01,4.783701495e+01,4.277531911e+01,2.416756153e+01,5.099053987e+01,4.574710844e+01,5.892911328e+01,7.401201636e+01,5.099882905e+01,5.849530949e+01,6.632789757e+01,6.207807178e+01,6.664850668e+01,1.016908263e+01,2.622573335e+01,8.641098249e+01
3.637191774e+01,1.343459018e+01,4.520521643e+01,8.907447319e+01,4.040271164e+01,7.941352866e+01,4.620611365e+01,9.055167483e+01,7.630302434e+01,6.610742495e+01,1.247068925e+01,4.548324598e+01,1.560999668e+00,3.136222161e+01,7.536466075e+01,6.020193346e+00,2.823242744e+01,1.705734836e+01,2.463088137e+01
7.014477467e+00,7.302459901e+01,1.417687062e+00,6.398940988e+01,7.697589157e+01,7.518956289e+01,5.131112064e+01,4.407327023e+01,6.816513572e+01,1.064898078e+01,7.430980400e+01,5.217113715e+01,4.148418718e+01,5.574117552e+01,1.216412131e+01,5.207805866e+01,6.291659718e+01,1.490007616e+01,9.828653599e+01
1.289674877e+01,9.314635868e+01,6.914215360e+01,3.019709168e+01,3.443955345e+01,7.888568869e+01,4.159512582e+01,2.857778215e+01,4.963493550e+01,2.596615633e+01,5.547331687e+01,8.415488159e+01,5.008438086e+00,8.326455906e+01,4.053347200e+01,9.546935189e+01,9.942440577e+01,3.268440933e+01,5.427777094e+01
1.335173379e+01,2.513399301e+01,1.852705701e+01,2.320951270e+01,3.906222668e+00,5.997465901e+01,2.482256962e+00,7.540456083e+01,7.810852413e+01,9.880184226e+01,9.012408939e+00,7.148831615e+01,1.610266680e+01,3.948840876e+01,1.279037393e+01,1.204898311e+01,4.706612924e+01,7.719127397e+01,2.893167994e+01
1.120041220e+01,2.961866547e+01,7.282828647e+01,1.784531041e+01,7.716204561e+01,3.739344091e+01,5.584815153e+00,5.841729499e+01,6.973160750e+01,6.481931870e+01,5.389264592e+01,4.366390696e+01,5.294872976e+01,8.275665106e+01,5.015721448e+01,1.759256436e+01,5.714385040e+01,9.045244389e+01,9.008539121e+01
1.013609917e+01,3.446129863e+01,1.347961192e+01,6.011365221e+01,9.062084307e+01,4.961842448e+01,9.860817733e+01,3.240252772e+01,7.458744453e+01,3.873106533e+01,2.759020390e+01,2.628098934e+01,1.068776682e+00,6.054156514e+01,9.808891617e+01,7.269883867e+01,4.008860814e+01,2.148574586e+01,5.859004861e+01
9.358790133e+01,1.282893883e+01,6.525669116e+01,7.676403830e+01,6.140107055e+01,1.929013665e+00,4.310988991e+01,2.616646581e+01,5.993382728e+01,2.145165207e+01,3.159021515e+01,3.167983685e+01,1.184835781e+01,2.253287607e+01,6.834555792e+01,9.274876694e+01,6.716885044e+01,7.142685236e+00,8.875710638e+01
7.571528258e+01,9.144053812e+01,5.431537269e+01,1.206719301e+01,1.066937925e+01,4.047594370e+01,3.990086471e+01,2.995683202e+01,1.440864722e+01,9.106866719e+00,4.561169059e+01,4.890199951e+01,1.287907744e+00,4.227625656e+01,8.437121481e+01,6.613042347e+01,7.922471622e+00,6.029824056e+01,3.117247746e+01
1.179299689e+01,1.118699851e+01,6.822331082e+01,4.914478478e+01,4.412357729e+01,5.935073366e+01,9.524499148e+01,4.993539876e+01,1.510030136e+01,3.466878387e+01,8.179753523e+01,7.337551440e+01,5.579578254e+01,3.784037410e+01,8.765807684e+01,5.813049351e+01,9.241688769e+01,2.429414583e+01,2.431972881e+01
5.653576691e+01,7.741393067e+01,1.074385459e+01,5.420513117e+00,1.011181531e+01,5.790585433e+01,3.855705958e+01,7.032829948e+01,6.202597367e+01,3.811919870e+01,4.684295309e+01,9.526606287e+01,2.584960055e+01,2.785121402e+00,7.285901226e+01,9.662654806e+01,6.737391472e+01,5.768155131e+01,8.673958831e+01
6.053677490e+01,8.575851922e+01,1.522745987e+01,6.959545063e+00,2.058155598e+01,6.285241275e+01,5.980765986e+01,5.787131749e+01,7.582640104e+01,5.218321299e+01,3.939270386e+01,3.096815229e+01,3.340920966e+01,6.656384529e+01,3.082702321e+01,4.074724543e+01,7.808798542e+01,7.226151601e+01,9.010616768e+01
2.672089689e+00,4.744393906e+01,8.066548632e+01,8.106243937e+01,3.364284988e+01,4.152522728e+00,9.858942474e+01,1.022367734e+01,3.736317214e+01,8.547731764e+01,7.800896208e+01,6.164898232e+00,3.478139885e+00,6.200373511e+01,9.373929600e+01,6.922720607e+01,1.500685863e+01,6.441582741e+01,5.554061587e+01
1.562675757e+01,3.338689558e+01,7.289915938e+00,8.521766671e+01,5.645201155e+01,9.462021498e+01,7.572600589e+01,5.710510507e+01,4.646348270e+01,5.378752224e+01,3.150057020e+00,2.540643770e+01,5.529307678e+01,4.239400104e+01,1.905204861e+01,1.347927675e+01,6.965139708e+01,9.887834710e+01,3.001741015e+01
2.814478895e+01,4.966788261e+00,6.511513512e+01,1.113779566e+01,7.639160412e+01,3.110957095e+01,5.968298922e+01,5.734525170e+01,2.725821766e+01,6.814038436e+01,1.126347508e+01,6.404351382e+01,7.556883360e+01,7.249380518e+01,7.654327921e+01,3.405428369e+01,1.593585052e+01,2.230515741e+01,7.355578216e+01
4.714600268e+01,4.170928999e+01,7.121635934e+01,3.685761039e+01,3.491176204e+01,4.944792627e+01,3.921949756e+01,2.424809431e+01,2.282132287e+01,3.101113929e+01,6.125346638e+01,4.524391309e+01,9.237900759e+01,7.617374685e+01,6.051967141e+01,5.546313911e+01,6.456929698e+01,5.716077997e+01,5.157417636e+00
3.507806129e+01,8.943671271e+01,2.909800026e+01,5.677048033e+01,7.300123745e+01,4.472725418e+01,8.361743659e+01,2.115952062e+00,4.761858369e+01,5.710240289e+01,6.827064418e+01,9.714198455e+01,4.581669528e+01,4.415963889e+01,4.936509162e+01,7.106397901e+01,6.114224106e+01,6.365191355e+01,4.131767033e+01
2.897046132e+01,4.015566736e+01,8.320321045e+01,2.723915945e+01,4.104747728e+01,7.759857220e+01,5.380532702e+01,3.172076912e+01,3.195443709e+01,6.953029462e+01,4.775583167e+01,1.242316253e+01,5.669958294e+01,3.791696435e+00,2.037981513e+01,6.988343638e+01,2.186548933e+01,7.730654524e+01,3.883265632e+01
9.203873687e+00,7.376758783e+01,8.995350809e+01,6.944391707e+01,6.137201267e+00,6.216740568e+01,2.396453779e+01,9.855449714e+00,2.504885914e+01,3.167804687e+01,7.775230193e+01,8.867217576e+00,2.155310506e+01,9.965972179e+01,9.656102921e+01,5.297856714e+00,2.165063838e+01,4.763977146e+01,4.169751047e+01
3.245998608e+01,7.194279631e+01,5.636013763e+01,1.577145713e+01,1.273618042e+00,8.161610048e+01,3.673456726e+01,7.077487541e+01,6.318153023e+00,4.641415607e+00,8.763385310e+00,2.611479359e+01,5.001357638e+01,5.842063398e+01,8.776914438e+01,5.530822056e+01,8.278787944e+01,6.454948330e+01,2.779709960e+01
5.610016270e+01,6.231115273e+01,3.465811657e+01,6.996556880e+01,8.398160704e+01,9.206869249e+01,1.474822385e+01,7.949583518e+01,3.232252896e+01,2.275892642e+01,9.058742404e+01,6.606734622e+01,1.945215191e+01,8.811113692e+01,1.750881201e+01,3.591921026e+01,3.652498723e+01,4.872340919e+01,7.139947066e+00
8.620951306e+01,2.336143302e+01,9.676034754e+01,8.398679098e+01,3.061170561e+01,2.867327217e+01,7.926108950e+01,7.623247401e+01,3.052150225e+01,5.337481282e+01,8.502952482e+01,7.602200934e+01,1.024409803e+01,6.896213959e+01,7.044230078e+00,7.055917435e+01,2.376875648e+00,2.931202565e+01,4.069657022e+01
6.124448089e+01,1.407622357e+01,6.403008381e+01,9.664987319e+01,8.500634404e+00,1.286210835e+01,2.684691539e+01,8.313812342e+01,2.377926769e+01,8.245168049e+01,9.175426019e+01,2.661931240e+01,3.100680602e+01,8.370120851e+01,6.580501992e+00,7.569971679e+01,4.627371160e+01,8.356917930e+01,8.652709528e+01
4.054538517e+01,2.474822441e+01,5.071316421e+01,3.990803339e+01,9.778925092e+01,6.735942227e+01,3.023103987e+01,6.989265485e+01,5.321241528e+01,1.438602543e+01,7.648902292e+01,4.472203339e+01,3.891533023e+01,8.153621694e+00,8.299720208e+00,2.077855454e+01,7.499245633e+01,4.264972180e+00,4.537821541e+01
3.477436414e+01,7.617404649e+01,8.710890778e+01,2.862193853e+01,4.180502588e+01,1.012555223e+00,1.066890289e+01,5.891564966e+01,8.108198877e+01,8.193356583e+01,1.008550331e+01,6.978673686e+01,7.431952921e+00,5.225352517e+01,3.731842429e+01,2.754494461e+01,8.807795719e+01,9.024332495e+01,1.765228662e+01
9.972422024e+01,5.431364028e+01,1.409306226e+01,7.594271917e+01,5.194507910e+01,4.255832016e+01,8.431728601e+01,3.220572845e+01,3.873875636e+01,9.230821267e+01,8.530188499e+01,5.994368747e+01,7.622907059e+01,2.313663993e+01,4.646270938e+01,4.040086989e+01,2.587389308e+01,4.007355660e+01,3.042978344e+00
5.060168565e+01,5.787915923e+01,6.467658814e+01,4.753745597e+01,7.780973858e+01,3.129565039e+01,3.673933171e+00,8.160886294e+01,6.526244409e+01,4.604996991e+01,6.423294032e+01,2.359554111e+01,7.377013164e+00,5.826837323e+01,4.820217958e+01,1.129760154e+01,5.239423740e+01,2.092931727e+00,4.369980909e+01
4.700823744e+01,2.092392988e+01,4.554844952e+01,9.793454592e+01,8.706911053e+01,7.786439388e+01,8.448945033e+01,4.502453240e+01,8.639585884e+00,9.354818804e+00,6.012957339e+01,7.202168147e+01,3.750443210e+01,8.452050677e+01,5.889097192e+00,8.336046703e+01,7.881809942e+01,5.818564977e+01,2.765637208e+01
3.815831845e+01,7.236018275e+01,9.474137521e+01,4.713098461e+01,7.749010621e+01,7.420176131e+01,6.061039956e+00,8.425249428e+01,2.765987628e+01,9.091819230e+01,4.812369453e+01,6.328489600e+01,6.111887878e+01,9.888748380e+01,6.264011533e+01,8.958151286e+01,7.205716883e+01,8.885877424e+00,1.846007607e+01
3.105970809e+01,4.204057808e+01,8.009946171e+01,9.950811626e+01,4.427052313e+01,8.772895416e+01,2.247607928e+01,7.371876189e+01,3.415484391e+01,7.513087616e+01,1.190563266e+01,5.437947610e+00,8.116859647e+01,5.172310981e+01,8.609483959e+01,9.377871367e+01,4.297358596e+01,5.254480396e+00,1.632915876e+01
6.697431738e+01,6.969292729e+01,7.434579430e+01,4.444184697e+00,2.571715709e+01,3.422778324e+01,3.132780725e+01,1.057897200e+00,4.913286567e+01,9.116777209e+01,8.536852760e+00,1.460107880e+01,2.452935894e+01,6.541000381e+01,3.987774300e+01,9.626179748e+01,5.352815244e+01,3.869731758e+01,9.768851481e+01
3.339668532e+01,3.669474145e+01,9.230724087e+00,9.978212987e+01,7.022225191e+01,3.931291304e+01,2.635449308e+01,2.175294402e+01,2.923954752e+01,4.808356247e+00,7.999714511e+00,4.081415642e+01,1.572531867e+01,5.442975960e+01,8.589210776e+01,6.077698541e+01,1.248404275e+01,1.453946078e+01,2.240240958e+01
5.363910614e+01,9.489515362e+01,5.094483162e+00,8.435784961e+01,3.835585446e+00,2.646141609e+01,4.703500698e+01,4.005541624e+01,6.465300460e+01,8.926958477e+00,4.219412509e+01,4.049555040e+01,7.306348287e+01,5.766635092e+01,3.322378729e+01,6.505201304e+01,9.974541735e+01,2.533965303e+01,4.757231024e+01
6.263877595e+01,2.035056463e+01,3.595440105e+01,7.425848820e+01,1.472096366e+00,1.178338831e+01,5.808972799e+01,7.233292010e+01,9.911197139e+01,7.869260511e+01,1.479145462e+01,7.395236911e+01,8.338295686e+01,5.986902214e+01,1.853631878e+01,9.482550711e+00,8.355235595e+01,9.686414308e+01,2.122953685e+01
7.096088579e+01,4.270524066e+01,7.912336661e+01,2.687269983e+01,6.487478369e+01,6.939398381e+01,2.436577424e+01,2.267003838e+01,5.520199183e+01,4.714426682e+00,7.031636680e+00,8.540854557e+01,6.624941883e+01,7.783293739e+01,7.977675696e+01,8.899517756e+01,7.110352129e+01,2.237471511e+00,3.716293911e+01
6.228082776e+01,9.086058224e+01,7.246848329e+01,4.175726360e+01,4.732656609e+01,1.273464616e+01,6.852678688e+01,7.342107259e+01,7.028734450e+01,5.093316070e+01,9.452570645e+01,2.822645675e+01,9.138116616e+01,4.216445597e+01,2.578635671e+01,4.573523496e+01,8.216076926e+01,9.431161872e+01,5.226388722e+01
5.987324242e+01,7.247156170e+01,2.018116384e+01,7.336281267e+00,4.966086838e+00,7.541113338e+01,9.383916615e+01,5.995148649e+01,4.774812115e+01,8.999393784e+01,3.700640790e+01,3.230385834e+01,1.810233939e+01,7.573074177e+00,3.669395704e+01,6.351378176e+01,9.062708048e+01,7.465995146e+01,8.821790803e+01
8.504271552e+01,7.487886431e+01,6.555455709e+01,7.200680435e+01,4.277718122e+01,1.998682301e+01,4.408916832e+01,3.470118595e+01,7.265683759e+01,8.826062165e+01,4.101635424e+01,3.523378118e+01,8.268002073e+01,9.750636809e+01,9.345534177e+01,4.648447714e+01,6.991432962e+01,2.039364978e+01,6.349311443e+00
4.774846288e+01,4.541061549e+01,9.758460247e+00,9.823824926e+00,7.975597713e+01,9.622263890e+01,9.799457297e+01,4.322716543e+01,2.686282300e+01,5.258730407e+01,9.158152647e+01,7.218113358e+01,3.138287883e+01,2.149375268e+00,9.747115590e+01,1.037339439e+01,3.393522703e+01,3.803296620e+01,1.660464434e+01
9.451135797e+01,1.599975760e+01,2.427003830e+01,5.246986691e+01,7.225484410e+01,5.146678302e+01,8.414328234e+01,3.002418071e+01,9.164475566e+01,7.670668056e+01,7.382654406e+00,4.067835883e+01,9.931156165e+01,3.168955793e+01,4.507535619e+01,3.474048628e-01,9.753054126e+01,8.430772722e+01,9.059978508e+01
6.162404023e+01,7.713458766e+01,9.858944508e+01,4.089457870e+01,9.092867984e+01,2.222225942e+01,6.775814388e+01,9.366007466e+01,2.570567368e+01,5.027513885e+01,7.488968251e+00,5.338104588e+01,7.126320996e+01,4.763841959e+01,2.099993450e+01,6.963624390e+01,7.250295605e+01,4.272055158e+01,4.054361108e+00
7.646275864e+01,3.659134229e+01,4.691077492e+01,6.803080283e+01,5.483897237e+01,3.242201394e+00,7.306856256e+01,6.807203185e+01,4.656323019e+01,2.259154108e+01,4.718761138e+01,9.424699012e+01,6.117247240e+00,6.071912237e+01,5.332962253e+01,8.605481080e+01,8.829763079e+01,4.718432789e+01,7.881027610e+01
5.399406431e+01,1.866608484e+01,1.366945668e+00,5.196657656e+01,4.432798028e+01,4.314799265e+01,5.364963202e+01,4.103449071e+01,4.075648653e+01,7.651608757e+01,9.591424541e+01,5.442182179e+01,9.354516636e+01,9.038653625e+01,9.338676499e+01,6.026810119e+01,5.305515228e+01,4.605402363e+01,5.584224277e+01
6.904271511e+01,2.810857569e+01,6.854085431e+01,2.009116189e+01,6.454275786e+01,5.341693828e+01,1.927125946e+01,8.197977197e+01,6.394722650e+01,5.925877666e+01,7.505023329e+01,9.671845755e+01,6.589701769e+01,8.661732639e+01,8.391875446e+01,2.938245894e+01,4.455727057e+01,2.633812304e+00,6.159093542e+01
2.526802348e+00,3.565086984e+01,3.752053883e+01,9.239723748e+01,5.316855734e+01,9.729060569e+01,6.544937614e+01,1.095347789e+01,1.421573421e+01,3.448104608e+01,1.366470521e+01,6.953107084e+01,6.754767726e+01,2.731339940e+01,2.975813001e+01,1.266859327e+01,7.935640255e+01,8.936822128e+01,7.425200406e+01
5.947521122e+01,1.050933191e+01,2.764718915e+01,2.219487918e+01,3.831993905e+01,9.370507808e+01,4.104645237e+01,8.694877773e+01,1.757287617e+01,8.215817231e-01,2.035227119e+01,5.641347244e+01,9.045423263e+01,2.705918523e+01,5.088485636e+01,4.860461957e+00,1.613919809e+01,5.809472281e+01,4.819923493e+01
3.211757322e+01,7.331901030e+01,1.913706480e+01,3.084253337e+01,1.364472715e+00,2.598531949e+01,1.388682448e+01,7.602727138e+00,3.037395145e+01,7.427121561e+01,6.028666719e+01,6.555356863e+00,2.267170075e+01,6.513117481e+01,3.127972250e+01,3.215699198e+01,9.771225636e+01,8.774548759e+01,6.079912305e+00
8.742555078e+01,5.425367272e+01,6.818273693e+01,4.726116856e+01,4.741101525e+01,6.065940433e+01,9.836384314e+01,5.766194927e+01,6.321703114e+01,5.971599716e+01,6.498315869e+01,5.302987268e+01,3.351836105e+01,4.604315750e+01,1.355397784e+00,6.527621527e+01,4.424210725e+00,3.074451116e+01,6.997525241e+01
7.569701647e+01,6.079216980e+00,4.148241263e+01,9.679532748e+01,1.362599983e+01,7.441458686e+01,4.967082768e+00,9.303452973e+01,4.794078784e+01,5.013577083e+01,7.600860367e+01,7.986289516e+01,4.884523055e+01,8.973124239e+01,2.113279662e+00,9.810290514e+01,8.446542944e+01,1.040061276e+01,5.959350268e+01
5.469410137e+01,4.475378085e+01,3.836925918e+01,7.757113893e-01,3.640625554e+01,1.573791920e+01,3.405317825e+01,9.352694734e+01,1.221419560e-01,5.646875015e+01,3.120754686e+01,2.410927958e+01,1.488826022e+01,7.196363867e+01,4.531272347e+01,4.117617766e+01,3.755402036e+01,6.099788007e+00,9.961293698e+01
2.724940249e+01,1.010297154e+01,9.486509938e+01,3.327826199e+01,6.122986176e+01,6.431283879e+01,2.348760176e+01,5.983098197e+01,4.602115885e+01,6.479814572e+00,1.556149831e+01,4.674880794e+01,4.375206731e+00,3.653899036e+01,6.081370140e+01,5.025364374e+01,6.160302764e+00,6.048395093e+01,9.486202999e+01
3.568638686e+01,6.565006789e+01,3.009171065e+01,7.646213818e+01,2.250496665e+01,7.419261828e+01,3.919470316e+01,6.482467730e+01,7.722411449e+00,3.636151311e+01,4.201703683e+01,8.074424665e+01,9.140186563e+00,2.075108999e+01,7.432936368e+01,3.387045122e+01,2.496157787e+00,9.087564246e+01,6.430393702e+01
6.175520729e+00,8.320974281e+01,6.761589707e+01,5.958045564e+01,1.776140884e+01,4.502358904e+01,9.775326981e+01,2.869293220e+01,4.271611018e+00,7.920923814e+01,1.852648370e+01,1.455520339e+01,8.772852635e+01,1.743239544e+01,4.769595175e+01,1.436673085e+01,4.799031805e-01,9.594450207e+00,5.805173371e+01
5.826585725e+01,8.455520743e+00,7.229800154e+01,3.207056280e+01,2.878818675e+01,4.745049004e+01,2.073237731e+01,1.365268366e+01,8.486256507e+00,2.558455739e+01,5.090465815e+01,5.557440194e+01,2.212050353e+01,2.219175885e+00,3.673357195e+01,5.599247376e+01,9.179208422e+01,4.944837625e+01,9.713459698e+01
6.186594257e+01,9.447178256e+01,5.791346403e+01,3.009918201e+01,8.683245417e+01,6.124533978e+01,1.129562279e+01,8.986240240e+01,4.530333739e+01,4.756013732e+01,2.929767642e+01,8.269228512e+00,3.855486696e+01,4.778477533e+01,1.549459189e+01,8.933225166e+01,9.831507672e+01,8.134878265e+01,9.894794005e+01
3.728931486e+01,8.000355453e+00,8.777009492e+01,6.022837724e+01,3.603646964e+01,1.968539369e+01,6.955593700e+01,4.887729136e+01,9.238910527e+00,8.803489300e+01,5.778478195e+01,1.347002074e+01,6.338254934e+01,1.765107768e+00,9.507560222e+01,3.039334942e+01,1.937054005e+01,1.322996897e+01,9.542918819e+01
5.611007649e+00,8.921544431e+01,3.994276273e+01,8.139045175e+01,8.343183559e+01,8.433947371e+01,1.184987390e+01,6.398292775e+01,8.453934169e+01,9.103227353e+01,1.046575742e+01,8.770978077e+01,7.056773932e+01,7.822303076e+01,8.542274355e+01,3.208000006e+01,4.068099055e+00,5.204862117e+01,3.558376381e+01
7.790027244e+01,8.761819777e+01,3.326769204e+01,1.031527560e+01,7.739927297e+01,1.488348444e+01,3.872377242e+00,1.776149208e+01,7.513205405e+01,2.003228623e+01,9.552697478e+01,3.652560663e+01,3.703515224e+00,5.346137657e+01,6.384298105e+00,9.763719612e+01,6.939220097e+01,4.458771751e+01,7.552012234e+01
2.053587977e+01,4.934868648e+01,7.578251898e+01,9.815262847e+01,8.202966372e+01,5.499837724e+01,4.736621039e+01,6.553427640e+01,6.365383281e+01,5.743144359e+00,9.372307587e+01,2.594983292e+01,7.490005980e+01,9.654335901e+01,8.444765654e+00,6.166114322e+01,9.459302203e+01,2.004080667e+01,6.550274784e+01
4.382615846e+01,5.291537291e+01,1.081759964e+01,9.654907396e+01,3.901247985e+01,3.475762823e+01,8.138226624e+01,9.124993241e+01,9.307574308e+01,2.621518722e+00,4.118471978e+01,4.688646443e+01,6.656851064e+01,6.978582260e+00,3.576936358e+01,7.389853304e+01,9.642474828e+01,4.158125490e+01,9.650527980e+01
3.195424403e+01,4.408306754e+01,6.413721107e+01,8.069077113e+01,7.537196598e+01,1.743639986e+01,6.121610218e+01,2.086182293e+01,2.199002484e+01,1.922645307e+01,2.844888034e+01,8.507486878e+01,1.861893331e+01,4.471458019e+01,5.572899733e+01,1.098690735e+01,6.230433558e+01,7.264807428e+01,5.280556426e+01
8.830025895e+01,8.459976004e+01,3.644233423e+01,8.821157225e+01,1.840654137e+01,4.805792397e+00,1.265804951e+01,1.211716651e+01,7.421796899e+01,7.409560033e+00,3.354788205e+01,7.316546891e+01,2.196385155e+01,4.665053970e+01,5.490231687e+01,6.334986222e+01,9.598649236e+01,7.001927520e+01,4.455836074e+01
9.704127904e+01,9.595068704e+01,1.197344077e+01,2.976623115e+01,2.462683286e+01,3.408260688e+01,8.750593065e+01,8.357155065e+01,8.725299498e+01,7.471908026e+01,9.570987232e+01,1.110365609e+01,7.190916149e+01,6.465648726e+01,5.998558099e+01,6.221082916e+01,7.647562926e+01,9.871075966e+01,3.172523075e+01
2.756422690e+01,7.772245047e+01,1.095654401e+01,3.336668613e+01,5.629383709e+01,9.582736460e+00,3.306759556e+00,7.536642616e+01,7.093070889e+01,6.317552988e+01,2.220676155e+01,6.835465705e+00,6.900046826e+01,6.217722105e+01,8.386818962e-01,2.112430026e+01,8.550426173e+01,7.302302784e+01,8.178804919e+01
9.736621972e+01,9.842925715e+01,4.781462623e+01,9.101061542e+01,3.959845217e+01,9.288809099e+01,9.944445550e+01,1.652941534e+00,3.714916987e+00,8.899862450e+01,5.983239040e+01,1.063901778e+01,9.495989960e+01,1.941549845e+01,5.278035791e+01,2.153431969e+00,9.398780991e+01,4.011451433e+00,3.104714719e+01
1.372081894e+01,4.445771455e+01,5.317775769e+01,1.158223953e+01,4.056735073e+01,8.211372030e+01,4.756295224e+01,1.130431109e+01,7.221810592e+01,5.381648543e+01,8.566052305e+01,9.455195938e+01,3.147301879e+01,7.043479494e+01,3.032707282e+01,4.812094546e+01,4.580123368e+01,3.970497615e+01,9.617987026e+01
3.159083841e+01,3.365490916e+00,4.213758120e+01,3.754308667e+01,1.794066632e+01,9.954479765e+01,4.951848795e+01,3.960983305e+01,3.384120112e+01,7.118502400e+01,8.050949096e+01,6.674638049e+01,4.113814595e+01,7.721293303e+01,1.729775914e+01,2.837092994e+01,9.736571930e+01,7.865376580e+01,5.675673766e+01
9.986183147e+01,9.943878726e+01,9.841260177e+01,9.084179221e+01,8.975928327e+01,8.477934359e+00,4.507882416e+01,5.311170493e+01,2.667268017e+01,7.814689931e+01,7.264956645e+01,2.759682822e+01,8.247800587e+01,4.514342875e+01,9.442516081e+01,3.490696923e+01,5.294375837e+01,3.539362929e+01,6.417521029e+01
2.966310367e+01,1.168554518e+01,3.180411166e+01,4.483930124e+01,7.914168409e+01,7.838064509e+01,7.018606365e+01,2.255267653e+01,3.946937634e+01,4.523443471e+01,2.778121124e+01,8.759626104e+01,3.981595373e+01,6.337751091e+01,9.945749840e+01,8.862865097e+01,9.079396012e+01,6.663409975e+01,7.261730239e+01
9.716434850e+01,2.662451436e+01,7.311159661e+01,8.918510040e+01,5.083834015e+01,8.323520784e+01,1.537870789e+00,1.906610683e+00,9.321134198e+01,9.640691685e+00,5.961342380e+01,5.358307552e+01,7.415228486e+01,5.086656270e+00,9.813010771e+01,9.256369042e+01,5.263415553e+01,9.513510576e-01,5.814472009e+01
3.664846106e+01,5.612080850e+01,5.009672408e+01,3.449522251e+01,5.462282594e+01,1.503147314e+01,5.489411081e+01,5.937294635e+01,4.311773822e+01,2.190287967e+01,6.791491092e+01,9.481419399e+01,7.086134759e+01,3.009346214e+01,8.011614132e+01,1.488823710e+01,1.581600623e+01,3.088006838e+01,8.665719286e+01
6.192267339e-01,4.483409104e+01,5.352645123e+01,9.289027776e+01,2.682028068e+01,2.813342169e+01,5.654867569e+01,7.525276263e+01,7.351261079e+01,9.261965050e+01,6.979600174e+01,9.614424213e+00,1.652429486e+00,7.119420685e+01,4.420748117e+01,5.698653807e+00,8.613596912e+01,4.528513651e+01,6.205895203e+01
6.395821544e+01,2.374807796e+01,2.025280370e+00,1.931596999e+01,8.599043445e+01,8.515385034e+01,2.427611660e+01,1.291970770e+00,5.572692108e+01,1.008287952e+01,5.484222381e+01,2.247590681e+01,9.084670155e+01,7.512023555e+01,3.359731677e+01,8.871879923e+01,7.715422683e+01,6.575181090e+01,6.692195089e+01
8.535154148e+01,6.800503745e+01,7.333685453e+01,2.229851819e+01,1.919226617e+01,8.731122686e+01,7.118870730e+01,9.913232357e+01,2.839589499e+01,1.755948971e+01,7.377462881e+01,1.909499201e+01,7.270267040e-01,5.545400246e+01,4.660385412e+01,1.452417661e+01,8.816249987e+01,2.851511958e+01,9.839854952e+01
2.217419704e+00,8.350571704e+01,2.163792274e+01,1.382283331e+00,5.875835667e+01,4.443251246e+00,5.439230729e+01,6.813254047e+01,1.029240146e+01,5.868554922e+01,7.757705048e+01,2.958770178e-01,1.687317308e+01,1.339785406e+01,8.990795979e+01,2.730520378e+01,4.737803829e+01,5.233937891e+01,2.531515148e+01
7.654278832e+00,5.688905790e+01,6.998051901e+01,4.975650360e+01,4.804304577e+01,8.698929490e+01,5.177522068e+01,4.536985296e+01,8.799170485e+01,1.909527440e+01,1.717554549e+01,5.015708447e+01,2.776278815e+01,4.715249365e+01,3.182766374e+00,7.797074526e+01,7.336368220e+01,8.208322379e+01,9.368008938e+00
2.093093178e+01,3.724110095e+00,4.028688331e+01,6.845830506e+01,1.312557878e+01,9.311338735e+01,6.551650160e+01,4.614055350e+00,8.502971305e+01,9.210936735e+01,3.430345649e+01,4.172020598e-01,4.928004224e+01,4.747630569e+01,6.873264077e+01,4.856167999e+01,3.160791464e+01,6.833849341e+01,3.999358049e+01
4.950222661e+01,6.382566917e+01,6.223881518e+01,1.135603594e+01,2.616889735e+01,9.038658568e+01,6.908079148e+01,3.583918209e+01,1.222939828e+01,5.951431544e+01,2.101625502e+01,1.580968501e+00,5.462216417e+01,2.919665077e+01,3.880461101e+01,6.908513259e+01,8.868605374e+01,2.047527338e+01,1.785223543e+01
3.062733426e+01,9.050012802e+01,7.231303945e+01,6.231465555e+01,7.860770125e+01,5.504151829e+01,2.817729345e+01,6.776566515e+00,4.292072823e+01,5.405547635e+01,3.000416637e+01,4.327871486e+01,5.230793346e+01,7.908630890e+01,3.704768064e+01,3.861975980e+01,5.192133339e+01,1.521732308e+00,1.451722080e+01
