v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89
7.270707861e+01,6.411538873e+01,9.915695641e+01,8.360362617e+01,8.059906510e+00,5.639441263e+01,2.950645807e+01,7.671369895e+00,9.222610101e+01,3.461975832e+01,4.217273336e+01,7.967641639e+00,6.251090347e-01,2.288878981e+01,5.648027941e+01,3.085375098e+01,7.516130559e+01,8.701508752e+01,8.550609526e+01,1.637718248e+01,9.634786026e+01,1.374677684e+01,6.578110530e+01,2.636108145e+01,4.974060040e+00,1.459683274e+01,7.056329994e+01,5.566633833e+01,5.656955344e+01,8.482466218e+01,1.359193295e+01,6.890915460e+01,5.910630324e+01,9.313484043e+01,6.407456071e+01,5.610234566e+01,6.329300947e+01,2.835310116e+01,5.746405848e+01,9.375172441e+01,7.280307452e+01,6.253481870e+00,4.505205067e+01,5.454385625e-01,3.129645701e+01,6.683060766e+01,1.641725961e+01,3.466503598e+01,9.142411264e+01,8.800534219e+01,2.348301220e+01,8.814058529e+01,1.542572671e+01,4.758078940e+01,4.589075321e+01,7.770438375e+01,1.144596307e+01,4.483307344e+01,7.526083096e+01,1.476670405e+01,7.914690806e-01,8.560685558e+00,1.832619892e+01,7.289034652e+00,6.934153923e+01,2.633066990e+01,7.668866409e+01,2.892572288e+01,4.548777549e+01,2.435083114e+01,4.897396146e+01,9.575326253e+01,6.966234838e+01,3.608547701e+01,5.693806032e+01,4.889902587e+01,8.885294707e+01,5.369428147e+00,3.095542241e+01,6.665101933e+01,5.644206449e+00,3.901065177e+01,5.058593718e+01,9.831677654e+01,1.712384263e+01,1.338802986e+01,3.138874346e+01,6.312921751e+01,2.088810495e+01
3.417531637e+00,7.354743911e+01,5.022548100e+01,1.035001518e+01,3.852488172e+01,4.592865273e+01,5.403285954e+01,7.132162069e+01,9.315219680e+01,6.688242968e+01,2.623784678e+01,5.292789553e+01,2.583509872e+01,9.557839025e+01,5.148810210e+01,4.934411624e+01,4.595512918e+01,8.363517851e+01,1.984801485e+01,9.137499725e+00,3.355822944e+01,7.888901166e+01,7.893279860e+01,2.612896723e+01,4.284228062e+01,3.472903073e+01,8.072855516e+01,7.955461678e+01,5.781075127e+01,5.749836774e+01,5.517866387e+01,1.591764419e+01,2.852261236e+01,4.544383684e+01,3.964584673e+01,5.021115857e+01,3.984368751e+01,6.741681426e+01,2.822922433e+01,2.257846695e+01,7.134517642e+00,5.857115380e+01,6.010542094e+00,2.414415411e+01,7.924628981e+01,7.300095619e+01,8.749783682e+01,2.799353043e+01,6.956235940e+01,4.158092081e+01,6.211205716e+01,4.956569436e+00,5.932228061e+01,5.517937048e+01,4.505129567e+01,1.986615839e+01,3.310330491e+01,6.493197426e+01,7.752967625e-01,9.049637689e+01,3.332993059e+01,9.816703388e+01,3.987197904e+01,5.840243724e+01,6.092691047e+01,1.144544454e+01,6.667033034e+01,4.281196506e+01,4.109621183e+01,6.524733149e+01,6.649868550e+01,8.793017100e+01,4.475783020e+01,4.874523739e+01,9.490929766e+01,7.056564327e+01,6.786601191e+01,3.165224001e+01,1.713361290e+01,5.147777243e+01,8.106538485e+01,6.913732051e+01,1.270496980e+01,9.092236674e-01,9.607573707e+01,1.233086390e+00,7.667423725e+01,8.118699534e+01,5.441584797e+01
3.844689058e+01,5.819267417e+01,1.416701755e+01,1.040350990e+01,5.492894775e+01,8.559650697e+01,1.465080194e+01,3.073875826e+01,5.318290869e+01,7.726915753e+01,3.114017219e+01,3.989854156e+01,7.116967327e+01,6.574930484e+01,8.550849187e+01,9.044313238e+01,7.544319319e+01,7.247358188e+01,8.728681908e+01,4.352956221e+01,4.858001060e+00,5.762909893e+01,8.965351080e+01,8.985367810e+01,1.507763479e+01,7.985685912e+01,3.216059175e+01,8.663851411e+01,3.552425848e+01,2.799019246e+01,7.905855752e+01,4.074046374e+01,8.480313944e+01,2.482601196e+01,8.743679029e+01,7.539545537e+01,5.864944028e+00,2.808043596e+01,4.952911039e+01,4.027189313e+01,8.829287791e+01,8.563208626e+01,1.521674305e+01,3.678201832e+01,2.164778539e+01,4.195397295e+01,8.172807991e+01,2.007999715e+01,4.637232238e+01,6.681899840e+01,7.387944656e+01,2.493056739e+01,7.141491565e+00,7.520898876e+00,9.441828415e+01,9.435018435e+01,6.506758144e+01,8.417182303e+01,3.074194468e+01,4.888433267e+01,4.863393569e+01,4.344421705e+01,9.891984886e+01,8.690328726e+00,9.390966283e+01,8.719528247e+01,3.728132111e+01,6.009205579e+01,7.511686015e+01,8.241424594e+01,7.185156735e+01,3.028177977e+01,6.058766618e+01,8.685884040e+01,2.870821115e+01,9.707002031e+01,3.746768804e+01,3.040070554e+01,6.616259156e+00,1.449155049e+01,6.453356526e+01,1.782298790e+01,2.316757388e+00,7.985905569e+01,3.148160665e+01,3.535816172e+01,3.643011658e+01,6.831116385e+01,5.789040400e+00
3.885086923e+01,2.797441603e+00,7.912525163e+01,1.449669054e+01,2.183231999e+00,7.185991481e+01,6.971030968e+00,3.685573519e+01,8.293108006e+00,6.328057053e-01,6.592954411e+01,1.650399858e+01,9.608825502e+01,7.526490630e+01,9.700741328e+01,4.502803525e+01,4.014501132e+01,5.230488322e+01,8.639418377e+01,8.491369800e+01,2.215772193e+01,8.642170554e+01,2.064962529e+00,6.613838765e+01,3.998986383e+01,8.216016337e+01,5.691261024e+01,7.521012054e+00,4.745192759e+01,7.065281132e+01,3.109316986e+01,9.577352051e+01,2.445276829e+01,9.737349363e+01,4.890325514e+01,7.181711623e+00,8.173293141e+01,3.045891001e+01,4.758922769e+01,4.768530501e+01,1.565911160e+01,9.602342510e+01,7.821339368e+01,1.172442038e+01,7.836547557e+01,4.969087470e+01,8.027769549e+01,3.430519868e+01,4.621793506e+01,9.022773802e+01,8.112065092e+01,6.474935636e-01,3.984006026e+00,2.102058650e+01,7.521997038e+01,5.414256604e+01,6.687242094e+01,6.661540052e+01,7.394290758e+01,9.467774931e+01,9.681507494e+01,1.054486211e+01,2.016294146e+01,2.657620549e+01,6.591399708e+01,6.497313103e+01,9.883536125e+01,7.266838067e+01,2.630686550e+01,6.408972184e+01,4.825668074e+01,3.348708090e+01,2.140779583e+01,6.412536640e+01,3.609300580e+01,2.252520766e+01,5.004232220e+01,8.429185342e+01,4.740487635e+01,4.173299074e+01,3.138727328e+01,1.083109426e+00,9.395213563e+01,3.400052505e+01,9.242924781e+01,1.766709529e+01,4.855455511e+00,7.150487558e+00,9.051206953e+01
8.595010678e+01,4.459435076e+01,5.489493259e+01,2.491081515e+01,9.614691408e+01,9.760611906e+01,7.160954488e+01,7.735265950e+01,2.146634170e+01,5.394935269e+01,7.513965266e+01,3.718551116e+01,7.690272643e+01,4.193150844e+01,5.255487426e+01,1.292314307e+01,7.952139902e+01,4.258505417e+01,9.999989488e+01,1.269104931e+01,6.885538342e+01,7.099273981e+01,8.438646062e+00,6.951990525e+01,8.012945854e+01,5.194881531e+01,2.741312843e+01,1.863232663e+01,5.625830010e+01,5.272275224e+01,5.716961630e+01,7.695373679e+01,8.625747193e+01,4.082296114e+01,4.764539084e+01,3.709861887e+01,7.452454307e+01,3.519737384e+01,8.157814051e+01,5.121174030e+01,6.338145825e+01,8.412206100e+01,7.053196030e+01,7.086935628e+01,1.455448729e+01,1.415074062e+01,1.384160704e+01,5.356321872e+01,4.813890166e+01,5.541740733e+01,7.759337147e+01,4.304567571e+01,7.826131133e+01,5.833936872e+01,6.257066989e+01,9.274081371e+00,8.390128187e+01,8.069994676e+01,8.333979137e+00,8.839050150e+01,5.964109740e+01,2.602993190e+01,4.482140780e+01,6.160459138e+01,2.205133604e+01,1.357339993e+01,5.154561963e+01,5.579930836e+01,6.712408869e+01,6.909491781e+01,4.409504907e+01,7.798036539e+00,2.433210931e+01,8.225275293e+01,9.767998698e+01,1.890008763e+01,6.691166693e+01,6.371928360e+01,1.584934269e+00,4.865478365e+01,8.747062185e+01,8.903418206e+01,5.173876251e+01,6.428180473e+00,4.201076276e+01,2.677083769e+01,3.695921713e+01,9.714044334e+01,6.756173146e+01
3.645815329e+01,4.828537858e+01,7.189868394e+01,3.129688012e+01,1.499780343e+01,7.760506577e+01,4.847725568e+01,3.356498433e+01,5.106923774e+01,3.216957058e+01,3.304665552e+01,2.489741059e+01,3.707867596e+01,5.746020398e+01,2.072939723e+01,6.104675776e+01,6.710781372e+01,9.862688949e+01,8.265237044e+00,9.764271133e+01,6.622293970e+01,3.644676793e+01,4.007333297e+01,8.301546869e+01,4.747013342e+01,4.671262674e+01,4.938151313e+01,4.787040372e+01,6.311139523e+01,8.875396092e+01,6.909638809e+01,1.651728505e+01,9.982259116e+01,4.684316668e+01,2.788023862e+01,3.190692195e+01,8.106239156e+01,8.256385313e+01,5.346339268e+01,5.467795708e+01,9.023674283e+01,3.962874087e+01,3.314422228e+00,5.030678205e+01,9.872316939e+01,4.200430450e+01,2.988866971e+01,5.466767455e+01,7.226179682e+01,9.180767794e+01,2.137308133e+01,9.168285626e+00,4.704677882e+01,1.711742477e+01,1.789022559e+01,4.304577422e+01,3.611804719e+01,4.340931397e+01,9.092857531e+01,4.588079969e+01,7.308799532e+01,8.503404192e+01,2.215607285e+01,7.007005613e+01,8.226760946e+01,5.784613803e+01,4.716245213e+01,8.459429215e+01,8.706669946e+01,9.766076318e+01,8.844754519e+01,2.562388976e+01,9.187343821e+01,8.597894695e+01,4.937157087e+01,3.482731363e-01,9.252085156e+01,8.943659377e-01,9.295769546e+01,1.623668950e+01,9.927624056e+01,5.566074284e+01,5.326430658e+01,5.509240145e+01,7.087171343e+01,3.875345808e+00,6.184284443e+01,4.049556016e+01,9.989423438e+01
4.384118812e+01,9.023318175e+01,5.633408460e+00,5.104872069e+01,7.741188817e+01,9.698134631e+01,5.646636077e+01,4.691067065e+01,5.969172796e+01,6.026564158e+01,2.588273972e+01,6.466055017e+00,9.065203339e+01,9.281367693e+01,1.794112857e+01,1.336607876e+01,8.261808561e+01,7.103531526e+01,9.571158837e+00,1.838307796e+01,2.717514037e+01,2.002999766e+01,2.449180352e+01,9.408707065e+01,1.596481605e+01,4.199977189e+01,5.785259031e+01,9.785295839e-01,9.995404934e+01,6.027506930e+01,3.982520601e+01,9.825756789e+01,9.865345270e+01,2.093027099e+01,1.136144135e+01,9.884313280e+01,5.707162469e+01,2.028049771e+01,5.977979455e+01,2.109767052e+01,4.448971884e+01,5.388080977e+01,3.385865118e+01,8.005743164e+01,7.660138284e+00,2.332601862e+01,3.423508988e+01,6.545232255e+01,3.582281423e+01,6.289188676e+01,9.402943642e+01,6.999816587e+01,7.072538050e+01,1.186134071e+00,8.885003508e+01,2.269041364e+01,4.086940075e+01,7.579020016e+00,1.614677239e+01,4.314224689e+01,2.082049259e+01,7.920973136e+01,8.111540859e+01,5.129446599e+01,2.302453603e+01,1.908836920e+01,4.054792720e+01,6.570781598e+01,9.767810045e+01,9.851501879e+01,7.984672253e+01,3.264549300e+01,9.794204962e+01,9.349725759e+01,8.473955406e+01,2.696958777e+01,5.796674390e+01,7.724185514e+01,3.423844405e+01,7.823508781e+01,6.366304984e+00,2.585731992e+01,4.113888941e+01,2.939634419e+01,3.301879665e+01,5.365382631e+01,8.909424612e+01,5.149910836e+01,5.834739356e+01
7.059764019e+01,2.639830855e+01,1.407419785e+01,2.439417784e+01,4.440648943e+01,6.229846574e+01,7.655323106e+01,4.858895177e+01,6.820840601e+01,9.762520422e+01,3.286693902e+01,8.596065333e+01,3.578549027e+01,2.764143808e+01,3.091835854e+01,1.664346310e+01,4.229461167e+01,9.123547123e+01,7.214088394e+01,1.533669467e+01,5.825426343e+01,4.988900974e+01,2.846021252e+01,5.538939286e+01,4.718388663e+01,3.252635842e+01,1.482829716e+01,9.785006260e+01,2.409944425e+01,9.728738101e+01,4.328024768e+01,6.903223676e+01,7.284622265e+01,3.643954182e+00,2.697671989e+01,5.543093265e+01,9.557101816e+01,4.934386939e+01,7.800249361e+00,1.189782472e+01,4.848472592e+01,8.816538487e+01,5.438179693e+01,6.468393360e+01,5.341863406e+01,3.565482462e+01,1.454474560e+01,9.169917844e+01,3.252169991e+01,4.367548612e+01,9.461585777e+01,3.754574054e+01,8.742849551e+01,5.864888817e+01,8.498981176e+01,1.073190148e+01,3.632456251e+01,6.427612752e+01,8.556285981e+01,9.628538209e+00,4.845496223e+01,4.661203468e+00,6.700748535e+01,3.809756678e+01,4.692078217e+01,2.466408560e+01,8.979589794e+01,8.194372627e+01,3.864733455e+01,2.311634612e+01,5.224537103e+01,5.808218453e+01,5.790058344e+01,4.440799922e+01,6.342115905e+00,6.844928582e+01,8.399122183e+01,6.201742642e+01,1.608923980e+01,7.382899483e+01,3.799266401e+01,4.163785836e+01,9.002485214e+01,2.638354279e+01,1.451475995e+01,8.531266837e+01,1.853251141e+01,1.297727922e+01,7.438194729e+01
9.702099198e+01,6.706799395e+01,3.500688882e+01,6.449687092e+01,5.245075567e+01,9.641536431e+01,6.234331690e+01,1.890153348e+00,7.245689745e+01,3.171075450e+01,6.985257040e+01,4.815875564e+01,8.971052394e+01,9.520365354e+01,2.524043908e+01,7.023094554e+01,3.737401136e+00,8.135883713e+01,8.823516370e+01,3.850699295e+01,3.242296803e+01,2.476453667e+01,7.170379931e+01,2.424557670e+01,9.512035484e+01,7.210610211e+01,2.782082907e+01,9.507558199e+01,5.274141742e+01,7.130395466e+00,2.404454593e+01,2.865487901e+00,4.917676683e+01,4.092821384e+01,9.764046063e+01,5.388915384e+01,4.645603390e+01,5.228367407e+01,1.355746363e+01,9.199585537e+01,3.595218571e+01,4.083607626e+01,6.142639088e+01,1.690063068e+01,3.461962579e+01,2.722150642e+01,4.498919698e+00,8.534327187e+01,8.476370465e+01,3.961954256e+01,5.614106249e+01,2.484525933e+00,6.378119512e+01,7.607088938e+01,5.977424192e+01,7.998166396e+01,4.268698721e+01,2.069782523e+01,9.880904220e+00,1.269564657e+01,2.249908142e+01,1.191370683e+01,5.752897442e+01,7.285424241e+01,1.357357405e+01,3.880800555e+01,3.649171664e+01,9.634033779e+01,5.904781199e+01,4.675600446e+01,2.827341341e+01,7.290836748e+01,8.534632179e+01,1.930187338e+01,3.611247511e+01,3.810760586e+01,5.741419818e+00,9.655020094e+01,2.051795233e+01,6.600182848e+00,6.257403309e+01,2.850907348e+01,5.244855118e+01,4.457269839e+01,2.489227010e+01,6.984453677e+01,9.973020108e+01,7.064133645e+01,4.376782171e+01
8.969849607e+01,3.711558610e+01,1.668817654e+01,7.278432392e+01,6.011798132e+01,3.154682450e+01,4.716909654e+01,4.094711626e+01,5.237273068e+01,6.954026057e+01,5.265945221e+01,5.195417741e+01,9.731651478e+01,3.642474927e+01,2.671320888e+01,2.030854122e+01,4.812989633e+01,9.923516667e+01,4.122020426e+01,2.830619476e+01,8.612809306e+01,2.997454974e+01,4.511397153e+01,3.726497546e+01,5.496752523e+01,8.020934856e+01,5.602558247e+01,2.612657458e+01,1.663533073e+00,2.634357726e+01,8.006847902e+01,8.198001946e+01,1.950290392e+01,7.183405894e+01,9.824685258e+01,5.873088287e+00,7.774266296e+01,5.989446693e+01,4.686187121e+01,8.299925283e+01,2.748183517e+01,9.899050867e+01,3.858169610e+01,6.371594251e+01,3.294568431e+01,1.343586532e+01,1.912620070e+01,6.930040070e+01,1.269826726e+01,7.346436488e+01,4.244025645e+01,2.766712245e+01,6.024883524e+01,4.514446573e+01,7.776488921e+01,6.813693705e+00,9.525097411e+00,5.878562382e-01,5.028969226e+01,2.496170956e+01,5.491065282e+01,3.701356923e+01,9.985585175e+01,7.944180071e+01,4.444533522e+00,2.684894661e+01,8.583651550e+01,6.676012047e+01,5.023865520e+01,1.310669250e+00,3.564173506e+01,4.570385562e+01,9.448280381e+00,3.530015210e+01,3.509096595e+01,3.288211169e+01,7.359397484e+01,8.497423844e+01,4.406514119e+01,5.804009781e+01,9.947452800e+00,8.279664425e+01,1.254350238e+01,8.133154929e+01,1.024802053e+01,2.099803934e+01,9.654590316e+01,8.336937723e+01,1.256494411e+01
2.236922515e+01,2.986397511e+00,5.587708530e+01,2.503452261e+01,3.231730764e+01,2.703292411e+01,3.508444223e+01,2.608616308e+01,8.149045678e+01,7.576024135e+00,9.245811023e+01,3.661605317e+01,6.030631306e+01,6.688443685e+01,4.772834325e+01,3.631332297e+01,3.687035472e+01,1.765166547e+01,7.319716423e+01,6.707232243e+00,3.511956049e+01,9.204782433e+01,2.969529531e+01,2.181114484e+01,1.011762520e+01,8.221376446e+00,4.644985846e+01,1.980578766e+01,9.849285515e+01,3.122707031e+01,6.615642120e+01,3.845787883e+01,1.249466500e+01,9.638760682e+01,4.382289306e+01,5.128277185e+01,6.199242702e+01,4.430351285e+01,4.397705286e+01,3.087940843e+01,5.707872658e+01,1.450855281e+01,3.776988113e+01,3.051738761e+01,7.846156328e+01,3.136310445e+01,8.080442232e+01,4.663645161e+00,6.004195194e+01,4.964007383e+01,3.192670088e+01,3.807782151e+01,2.567330748e+01,6.377127416e+01,7.666599966e+01,3.300079396e+01,6.448838834e+01,8.965669224e+01,9.462767979e+01,5.866480535e+01,4.118683209e+00,9.860264394e+01,5.696327606e+01,2.121262843e+01,6.282102708e+01,2.286247562e+01,1.764163840e+01,6.178432658e+01,8.752076219e+01,3.175668257e+01,6.299121496e+01,8.163001884e+01,4.816691208e+01,1.775370180e+01,9.933594671e+00,9.479214147e+01,3.777017613e+01,2.466544633e+01,5.288926933e+01,6.263454687e+01,1.518831145e+01,3.369863082e+01,3.237263336e+01,1.159917211e+00,5.823090192e+01,6.607668218e+01,8.116175214e+01,8.673038465e+01,6.777943694e+00
2.598203694e+01,4.288423722e+01,6.778514547e+01,6.901533593e+01,8.664024485e+01,7.973457714e+00,7.578598975e+01,1.891331954e+01,7.706037006e+01,5.506290348e+01,4.738368502e+01,5.946295697e+01,7.298694990e+01,9.663764943e+01,9.549139589e+01,7.588550044e+01,5.307352282e+00,3.527848166e+01,3.342640238e+01,5.559139738e+01,4.841236363e+01,9.840248726e+01,6.942983396e+00,8.930334899e+01,5.339149950e+01,4.458927778e+01,8.290369289e+01,9.258439243e+01,9.777038211e+01,2.503796535e+00,5.576886144e+00,2.042582087e+00,3.618638424e+01,4.663171137e+01,5.224130073e+01,6.107157608e+01,1.527872999e+01,9.795384828e+01,4.654399535e+01,4.110209242e+01,3.562895248e+01,9.550139364e+01,9.915846468e+01,3.952199202e+01,4.320486924e+01,8.400573983e+01,8.574731721e+01,6.759873945e+01,5.186229180e+01,8.415457391e+00,5.981450898e+01,6.239962822e+01,7.729798838e+01,6.962004275e+01,6.415350861e+01,6.584798363e+01,3.108236808e+01,5.461029580e+01,9.261779109e+01,1.082708352e+00,6.776803739e+01,9.086517204e+01,2.183943591e+01,9.656369995e+01,9.214410730e+01,9.092642122e+01,1.003896971e+01,5.612302248e+01,7.305517426e+01,4.753026925e+01,9.074507273e+01,2.020314366e+01,8.094247797e+01,7.323476411e+01,2.448565699e+01,2.740463014e+01,7.640437364e+01,7.292809137e+01,2.480701077e+01,9.812395104e+01,5.847172043e+01,4.720619229e+01,2.294265414e+01,7.575827181e+01,1.019055594e+01,5.861874224e+01,8.572096669e+01,3.758362097e+01,2.169245734e+01
5.750616285e+01,2.094361310e+01,7.714555921e+01,3.807911440e+01,5.781826884e+01,2.730679419e+01,2.055620546e+01,9.631843446e+01,4.719384617e+01,5.181911184e+01,6.012101541e+01,2.888887756e+01,9.903838759e+01,6.898141360e+01,6.975681620e+01,6.400763780e+01,4.561742220e+01,5.521574427e+01,2.905308582e+01,7.071043940e+01,7.037960881e+01,4.992101060e+01,2.861908689e+01,1.193549891e+01,6.061159420e+01,7.873415702e+01,8.626061722e+01,4.021286718e+01,5.484739214e+01,3.061048823e+01,9.585114764e+01,9.167467391e+01,2.338755721e+01,7.553421380e+01,2.138347221e+01,1.355494574e+01,5.543598596e+01,7.347791804e+01,3.857735120e+01,2.718223132e+01,7.850381302e+01,8.481953381e+01,3.760686189e+01,7.576009302e+01,6.716946958e+00,4.625777493e+01,2.777621721e+01,8.849053529e+01,2.033456773e+01,7.996808776e+01,2.033837654e+01,5.134030644e+01,3.065457673e+01,6.394970415e+01,3.602575949e+01,3.789410220e+01,8.634528216e+01,7.942236487e+00,4.282180743e+01,9.874740601e+01,6.353461373e+01,3.207616979e+01,1.763387332e+01,5.397210144e+00,5.217255765e+01,1.690115904e+01,8.603951124e+01,3.078678805e+01,6.417092278e+01,6.231818545e+01,8.136528643e+01,8.977107866e+01,9.009189766e+01,5.092103857e+01,1.388619997e+01,5.194305866e+01,4.758692959e+01,2.160345473e+01,5.793477135e+01,7.748454568e+01,5.764327227e+01,9.376960589e+01,9.920472071e+01,8.529620044e+01,3.042536109e+01,6.265860659e+01,1.585194783e+01,7.159074890e+01,3.809190452e+01
7.159796111e+01,1.372898540e+00,9.532316787e+01,5.844987496e+01,5.448392878e+00,5.762081639e+01,7.690455781e+01,4.668392731e+01,2.515273171e+01,1.431635986e+01,8.491882386e+01,5.961305494e+01,9.087784402e+01,3.615736530e+01,5.120635494e+01,8.601372649e+01,9.895258980e+00,4.034715857e+01,3.999290652e+01,1.723477965e+01,5.321445555e+01,7.573501591e+01,6.831573963e+01,7.325965884e+01,7.390314406e+01,2.062526237e+01,3.546790014e+01,9.303176750e+00,6.363871445e+01,2.323943272e+01,7.728071986e+01,4.377678453e+01,7.321062295e+01,2.749039884e+01,5.142152403e-01,3.658878086e+01,2.100119567e+01,3.902572122e+01,4.445372716e+01,9.521309620e+00,5.044106037e+01,4.444740504e+01,7.555063573e+01,9.586407298e+01,2.657834975e+01,8.295585769e+01,3.786395421e+01,3.882264889e+01,3.293386005e+01,1.706384176e+01,1.214710080e+01,8.983751534e+01,3.316958334e+01,9.081659067e+01,8.469008563e+01,9.473746746e+01,6.815838095e+01,7.897415580e+01,2.729675207e+01,3.712122961e+01,3.758058224e+01,8.476315840e+01,8.549695848e+01,2.063448258e+01,3.205425981e+01,3.226626386e+01,5.046790498e+01,7.316408850e+00,9.718255770e+01,1.369964169e+01,2.719661937e+01,4.230820000e+01,3.256145589e+01,9.136979943e+01,2.355998379e+01,7.807424248e+01,5.979279724e+01,7.969105140e+01,3.434870050e+00,3.026265214e+01,6.345431592e+01,3.571851363e+00,8.200993730e+01,2.087415942e+01,8.046828034e+01,4.338656599e+01,9.678929957e+01,4.931941782e+01,6.618931689e+01
6.073940000e+01,2.342660531e+01,3.234308228e+01,2.574259760e+01,7.326106933e+01,5.221327076e+01,3.831859883e+01,3.245923029e+01,8.711362209e+01,3.411965175e+01,8.535430599e+01,1.933892525e+01,3.067129962e+01,4.697211109e+01,2.540183349e+01,4.368866520e+00,3.423790370e+01,5.699302717e+01,7.760898862e+01,8.002981558e+01,1.564555941e+01,8.445107039e+01,8.189108347e+01,4.502554886e+01,9.694590750e+01,8.986621645e+01,4.841776115e+01,9.430141681e+01,6.830834758e+01,7.534302363e+01,1.293422917e+01,3.086072922e+01,6.845825622e+01,4.423239743e+01,1.140381699e+01,7.398754128e+01,7.431651105e+00,2.712673145e+01,6.664213269e+01,9.226841811e+01,4.477220113e+01,4.735959750e+01,8.528468460e+01,5.181472400e+01,9.722463495e+01,1.749531969e+01,6.102302306e+01,3.972012417e+01,7.684762399e+01,9.918130041e+01,3.462514617e+01,2.673924292e+01,1.228157880e+01,6.273262031e+01,1.758594151e+00,9.968952053e+01,9.485720383e+01,8.126519461e+01,1.864929458e+01,3.116819127e+01,9.342007797e+01,2.212326266e+00,5.446675514e+01,1.628212859e+01,5.928758872e+01,1.249152369e+01,9.391839656e+01,3.134975955e+01,9.282133601e+01,9.190668101e+01,1.370211222e+01,1.442716164e+01,4.680713678e+01,4.828072880e+01,7.907080564e+01,3.847500786e+01,6.812265628e+01,2.884158482e+01,7.797897963e+01,4.485664669e+00,2.710039108e+00,7.251730048e+00,6.172378202e+01,4.784587499e+01,4.279245059e+01,5.241610160e+01,9.850023694e+01,8.509269479e+01,9.637041572e+01
4.830838336e+01,7.616992179e+01,9.825663337e+01,6.233857315e+01,3.669499562e+01,5.473083524e+00,3.564238036e+01,7.848426370e+01,5.613428170e+01,1.810040421e+01,6.533082202e+01,8.337465386e+01,1.158710705e+01,5.443213040e+01,6.515528411e+01,6.159049508e+01,9.661826537e+01,8.285557100e+01,4.268498405e+01,7.327915499e+01,8.597794855e+01,2.628081792e+01,6.844348551e+00,1.124170889e+01,1.339564788e+01,5.485065298e+01,5.656057631e+01,5.627666496e+01,8.739406816e+01,9.420630691e+01,8.838259210e+01,5.348829860e+00,5.248679574e+01,3.911275158e+01,9.859006632e+01,7.630751631e+01,6.512824228e+01,5.573521622e+01,5.476444019e+01,6.312777475e+01,8.847674721e+01,3.070384321e+01,8.843284480e+01,2.247774478e+01,4.611863464e+01,3.105538438e+01,1.402607677e+01,5.048629998e+01,8.097571587e+01,7.271073189e+01,9.829410280e+01,9.365542679e+01,7.570686278e+01,3.287033664e+01,6.827429873e+01,8.273446177e+01,4.873546065e+01,1.966527633e+01,3.272932682e+01,9.539295705e+01,9.443438567e+01,3.646561464e+01,8.491116209e+01,9.815120032e+01,5.477104324e+01,7.502668383e+01,5.243105616e+01,8.931970223e+01,7.326216980e+01,2.913894924e+01,5.515548443e+01,4.809490566e+00,1.718204581e+01,8.866133806e+01,3.062927924e+01,6.779714713e+01,6.601705339e+01,1.279383366e+01,4.466026340e+01,7.814074022e+01,7.817921720e+01,6.322050603e+00,1.928388425e+01,4.422649648e+01,3.848033614e+01,3.509016773e+01,1.672200537e+01,3.462230592e+01,9.048420392e+01
2.644193033e+01,9.932024546e+01,3.114353540e+01,3.627600663e+01,6.187990410e+01,4.392550746e+01,1.366998038e+01,2.051560716e+01,5.063707309e+01,4.586572156e+01,6.800424203e+01,5.243800494e+01,9.729571032e+01,5.228981903e+01,3.403723292e+01,9.944576344e+00,3.313525348e+01,4.509341092e+01,2.623060574e+01,4.876861720e+01,9.309634833e+01,9.253109271e+01,7.334441281e+01,8.231702938e+01,9.926059267e+01,7.452427880e+01,7.924321094e+01,3.034333431e+01,7.995145036e+01,4.953195078e+01,6.983769929e+01,3.779125799e+01,8.773059486e+01,4.557248478e+01,5.908276121e+01,2.532609725e+01,7.057650510e+01,4.303638383e+01,4.024928729e+01,8.545710177e+01,8.188532449e+01,4.914191650e+01,2.862264170e+00,9.779209050e+01,3.192219978e+01,2.971686628e+01,6.188346215e+01,1.461031912e+01,7.848093876e+01,9.838102152e+01,2.497330617e+01,3.202788508e+01,1.189137818e+01,9.045718210e+01,7.469262457e+01,7.103973034e+01,5.432754441e+00,4.759268745e+01,7.062327677e+01,3.139180899e+01,6.711807499e+01,3.180822284e+01,4.577528062e+01,9.464867657e+01,8.474804127e+01,3.109123655e+01,1.654663354e+01,2.101963322e+01,1.192227739e+01,3.663997742e+01,4.338920624e+01,1.609789700e+01,9.247941587e+01,8.479662500e+01,5.722197158e+01,2.318468063e+01,7.841611489e+01,3.857564340e+01,3.643131798e+01,3.343079816e+01,1.588535317e+01,6.559702737e+01,4.665671080e+01,1.156385344e+01,1.185245263e+01,2.378603349e+01,5.767925739e+01,9.540888467e+01,9.699894596e+01
