v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39
9.510141767e+01,4.808712812e+01,3.559432667e+01,5.432286644e+00,9.342558847e+01,6.316911355e+01,5.026676315e+01,6.761291448e+00,5.101784588e-01,7.199309398e+01,7.494906948e+01,6.891902947e+01,1.430500031e+01,7.849034430e+01,2.311983389e+01,5.199954093e+01,6.869497618e+01,9.287477700e+01,4.229930460e+01,5.859034089e+01,3.520125367e+01,5.491761519e+01,9.273065882e+01,4.999159000e+00,9.190352321e+01,9.030275233e+01,2.681506774e+01,6.858112613e+01,5.933523059e+00,9.630974626e+01,7.032760024e+01,6.407218542e+01,7.425556661e+01,5.934259314e+01,1.018527394e+01,8.301136882e+01,9.075646273e+00,9.626403528e+01,9.723624108e+01
9.729959980e+01,8.647086375e+01,5.772051775e+01,4.017773329e+00,1.193569169e+01,9.745911070e+01,7.001753036e+01,1.198339759e+01,5.648525862e+01,3.437815611e+01,7.441252229e+00,3.843699746e+01,5.910194875e+01,6.501734802e+01,2.055121295e+01,5.731010712e+00,7.710429301e+01,3.303870251e+01,4.055132509e+01,3.383705235e+01,9.045675516e+01,9.200034933e+00,5.907519769e+01,5.759531759e+01,7.023017091e+01,8.459241937e+01,9.342080661e+01,8.495007470e+01,2.395205932e+01,7.616389066e+01,2.741166639e+00,1.858220606e+01,3.042184464e+01,1.636016660e+01,5.393113516e+01,2.567338362e+01,3.217901518e+01,2.667829519e+00,1.486832551e+01
1.331361662e+01,2.014591288e+01,2.022691590e+01,2.546728854e+01,1.727190167e+01,8.164302014e+01,5.157812803e+00,3.098964922e+01,5.720049432e+01,3.519301492e+01,6.680975752e+01,7.485920289e+01,3.556383161e+01,1.168729757e+01,7.183829615e+01,1.025671063e+01,5.690388456e+01,7.107268093e+01,4.029418470e+01,9.958662615e+01,8.984801880e+01,8.013930768e+01,5.469414978e+01,9.248131002e+01,5.455954071e+01,6.350656120e+01,6.234553402e+01,4.917973138e+01,2.446836444e+01,8.620601928e+01,6.703598858e+01,2.646906065e+01,5.092134173e+01,2.806468777e+01,3.185184010e+01,1.365619236e+01,9.526666545e+00,3.442716003e+01,6.510174740e+01
4.212188860e+01,6.374491184e+01,8.185138020e+01,6.937756850e+01,5.601788338e+01,7.649223833e+01,1.539677035e+01,2.024221202e+01,9.102808709e+01,1.530844007e+00,7.450166003e+01,1.163011355e+01,8.169461278e+01,2.636720093e+01,8.215819550e+01,7.928530636e+01,4.162773062e+01,7.583295623e+01,1.822634084e+01,6.463110226e+01,8.403698442e+01,4.381448988e+01,4.618718283e+01,4.557291394e+01,4.564661849e+00,7.453968862e+01,2.164215682e+01,1.046836278e+01,5.076621584e+00,6.509134948e+00,2.707565748e+01,6.176546801e+01,5.892551020e+01,2.818040589e+01,5.470962040e+01,7.572053600e+01,9.681983609e+01,6.355291205e+01,2.274167866e+01
3.260861894e+01,3.900955978e+01,2.397067443e+01,1.766633042e+01,6.053245866e+01,9.190864378e+01,7.383298251e+01,2.690985234e+00,1.567979572e+01,8.020879692e+01,9.689236659e+01,2.433647464e+01,2.188695037e+01,5.715146620e+01,9.874768157e+01,5.621189670e+01,6.170924646e+01,9.770783631e+01,2.985544768e+01,2.522434438e+01,6.227538749e+01,8.443198552e+01,1.121263621e+00,3.809840839e+01,7.995587596e+01,4.150656541e+01,8.430266799e+01,9.443871108e+00,8.599375919e+00,6.073242539e+01,5.518294573e+01,9.018966879e+01,7.371379673e+01,9.710405952e+00,1.652644777e+01,6.615772678e+01,7.368747937e+01,3.255225429e+01,5.011923515e+01
6.238604796e+01,4.615429570e+01,5.012640780e+01,8.730938134e+01,4.798520137e+01,6.463524743e+01,5.766069945e+01,2.839287499e+01,3.387173870e+01,2.263607369e+01,7.660163238e+01,4.479625134e+01,4.415466937e+01,6.547187916e+01,3.267164146e+01,5.967935836e+01,2.996900289e+00,7.510978874e+01,8.893832347e-01,5.546722818e+01,3.618646443e+01,6.203217486e+01,1.957468476e+01,7.285918953e+01,2.534621593e+01,7.250280802e+01,2.719353189e+01,8.476202588e+01,7.972901927e+01,3.679024367e+01,5.103481478e+00,3.817234589e+00,7.243223522e+01,8.172534235e+01,2.585177349e+01,6.812195275e+01,3.344313920e+00,2.279380025e+01,4.573157663e+01
6.029703987e+01,6.419977159e-01,9.843398222e+01,1.848590691e+01,2.760209398e+01,4.351193980e+01,4.166913670e+00,9.030777106e+01,8.150050655e+01,3.025711355e+01,6.584671715e+01,5.479708451e+01,2.059301070e+01,7.393201011e+01,8.695547313e+01,4.090588439e+01,6.132430542e+01,1.130169260e+01,3.164821699e+01,1.374996482e+01,3.072885711e+01,7.985740392e+01,6.353551765e+01,9.736111904e-01,5.763383452e+01,2.860203026e+01,5.073209854e+01,6.360723893e+00,1.213269412e+01,3.300684413e+01,9.820004264e+01,5.195564018e+00,8.912316364e+01,4.062035873e+01,8.433270151e+01,1.856364758e+01,4.977583965e+00,5.560775601e+01,9.968919498e+00
2.458214497e+00,7.208241451e+01,4.148204330e+01,1.443825663e+01,2.118852266e+01,8.800389443e+00,5.187096231e+01,2.571304773e+01,7.128580637e+01,2.022413586e+01,7.013969213e+01,3.012686855e+01,9.124210612e+01,9.234094440e+01,4.823597904e+01,1.737662226e+01,2.160522956e+01,5.895064868e+01,9.154140644e+01,1.189647445e+01,7.735875041e+00,7.629277878e+01,8.978857440e+01,5.446447084e+01,5.787981709e+01,4.755535912e+01,7.651101730e+01,1.995477571e+01,8.777174714e+01,3.237011154e+01,2.461374454e+01,2.393815001e+01,6.758411417e+01,7.229518119e+01,2.511664588e+01,8.102412854e+01,6.474489407e+01,4.037443637e+01,8.864455558e+01
5.630924243e+01,9.677564214e+01,6.505134724e+01,3.968436938e+01,4.537286864e+01,7.089299820e+01,3.670859606e+01,4.104433066e+01,9.694588597e+01,3.819258504e+01,6.969083759e+01,7.268742193e+01,8.487889585e+01,6.185163079e+01,1.259713201e+00,5.613727054e+01,7.045194478e+00,3.206630629e+01,9.229602018e+01,6.444297544e+01,8.465831372e+00,2.436472317e+01,7.910182615e+01,9.171383846e+01,1.109198441e+01,7.797367676e+01,3.223718303e+01,8.048646884e+01,1.403243694e+01,7.513619511e+01,3.789298040e+01,4.734737627e+01,3.141206296e+01,2.337118995e+01,4.391788137e+01,6.662455147e+01,5.652875860e+00,4.907500828e+01,7.482384697e+01
6.279040770e+01,4.564005539e+01,2.653016580e+01,7.175060787e+01,3.013330998e+01,4.765092884e+01,1.747926202e+00,1.669599136e+01,8.312926302e+01,1.257941151e+01,7.085115136e+01,6.578257820e+01,4.913815368e+01,4.997445801e+01,7.267689496e+01,3.537031418e+00,3.659685738e+01,8.962441712e+01,5.938985279e+00,1.110482222e-01,7.242127886e+01,5.529873174e+01,9.970047409e+01,8.541440349e+01,4.728050172e+01,5.824353301e+01,4.107026527e+01,8.176491745e+00,2.731324082e+01,2.347198066e+01,9.647365887e+00,9.281971919e+01,8.804975921e+01,7.923918823e+01,6.884657067e+01,5.259279087e+01,6.895395530e+01,6.215364668e+01,1.307241181e+01
4.324876759e+01,5.679206282e+01,4.478088906e+01,5.020566202e+01,2.392658869e+01,5.727413005e+01,4.558964843e+01,1.050520377e+01,8.174668124e+01,5.170581862e+00,3.177498653e+01,1.199291962e+01,5.548171483e+01,6.100979093e+01,4.170630129e+01,9.599239518e+01,6.726635962e+01,8.170502718e+01,1.427735800e+01,9.336354964e+01,5.534192445e+01,3.975370771e+00,9.779559769e+01,9.305600319e+01,6.144009060e+01,4.763247052e+01,2.031957898e+01,8.307724603e+01,2.702114884e+01,2.316158805e+00,5.754881231e+01,6.874975451e+01,8.362153489e+01,8.304295681e+01,3.768909460e+01,5.832103294e+01,2.411048005e+00,5.957600674e+01,3.574613742e+01
2.622278935e+01,1.176982438e+00,7.743803854e+01,1.802905641e+01,9.510164083e+01,6.776467690e+01,4.456161842e+01,4.458695548e+01,7.908200335e+01,1.941072604e+01,4.528763202e+01,9.000407427e+01,6.454028086e+01,7.999902627e+00,5.840036119e+01,1.308715938e+01,1.844564796e+01,7.048801850e+01,7.372428388e+01,1.533834083e+00,7.953868690e+01,5.950808456e+01,5.034419055e+01,5.170567898e+01,1.823748462e+01,7.807006030e+00,9.061313844e+01,3.205553092e+01,1.805387861e+01,4.873361843e+01,4.628003711e+01,3.939423860e+01,6.365894556e+01,7.828379991e+01,7.661657171e+00,2.358045414e+01,1.855039423e+01,9.078473191e+01,5.660816961e+01
4.067928100e+01,5.702013473e+01,5.584119185e+01,1.451109814e+01,2.055443835e+01,7.684366467e+01,2.073650531e+01,6.714160232e+01,6.228852926e+01,4.835651970e+01,4.327760983e+01,9.830229518e+00,6.584587032e+01,2.312553752e+01,2.084882694e+01,4.846172957e+01,7.829068052e+01,3.674658432e+01,3.126475942e+01,4.955806211e+01,6.982128713e+01,8.227186326e+01,1.131331193e+01,2.434387145e+01,1.212503189e+00,6.940465629e+01,2.134711646e+01,7.615062975e+01,5.985504595e+01,7.920873015e+01,1.912446270e+01,4.120591972e+01,8.252048981e+01,5.332587574e+01,8.586092947e+01,9.324013763e+01,7.293088327e+01,3.310932527e+01,1.044837269e+01
6.245394510e+01,2.622227775e+01,2.745705069e+01,9.520927878e+01,8.254332322e+01,2.743890435e+01,7.850532722e+01,6.384897906e+01,4.064353246e+01,5.744375268e+01,1.752997286e+01,3.448976996e+01,9.232328605e+01,9.142561020e+01,1.040078370e+01,4.492787207e+01,8.566633434e+01,8.332540198e+01,5.252763228e+01,1.218657847e+01,5.155339316e+01,8.600886530e+01,5.966363802e+01,8.504003203e+01,2.626061058e+01,3.716180983e+01,3.436161929e+01,8.081511376e+01,6.331328944e+01,7.350574286e+01,3.425115105e+01,6.495675795e+00,8.409410456e+01,7.716033831e+01,7.379067316e+01,5.437925316e+01,3.949208660e+01,8.791170460e+01,3.046007885e+01
7.059788317e+01,8.921174942e+01,3.288062381e+01,8.039545559e+01,6.588566081e+01,6.614793596e+01,8.158638447e+01,6.939332179e+01,8.226781631e+01,5.153901620e+01,3.772406900e+01,9.030590991e+01,5.068136938e+00,2.130593657e+01,5.683957661e+01,1.490618986e+00,8.994301550e+01,5.625078684e+01,6.729029840e+01,7.163915834e+01,3.596619324e+01,2.120983175e+01,5.368625581e+00,6.288182735e+01,5.520296526e+01,1.540320187e+01,4.081074488e+01,4.502454205e+00,2.584454606e+01,4.785073613e+01,1.986454001e+01,3.814766294e+01,2.449391069e+01,3.645410406e+01,3.997933427e+01,5.328812279e+01,1.641164548e+01,2.634974347e+01,7.967014001e+01
3.928116613e+01,4.494307910e+01,7.198131566e+01,5.224345284e+01,8.485743593e+01,5.289699979e+01,4.568660377e+01,9.134782587e+01,4.588047135e+00,8.510754263e+01,2.209053826e+01,4.009788330e+01,3.069650271e+01,1.818694211e+01,9.191481613e+01,9.862486553e+01,3.082913678e+01,7.162997167e+01,3.147048511e+01,1.084314930e+01,7.273977502e+01,5.051693375e+01,5.764500094e+01,4.788971671e+01,2.253215609e+01,8.303654713e+01,5.962295095e+01,8.780184779e+01,9.694510065e+01,2.099624366e+01,3.946383215e+01,9.260701991e+01,5.382225724e+01,2.689122964e+01,7.126357209e+01,2.745642533e+01,6.728159240e+01,9.835329451e+01,4.485744462e+01
8.871936217e+01,3.602188506e+01,2.617711233e+01,3.395352340e+01,2.270764392e+01,1.057490640e+01,7.896000336e+01,6.372188194e+01,8.018341420e+01,5.653567856e+01,9.169856969e+01,5.110274524e+01,4.859824442e+01,7.184337600e+01,5.778546986e+01,1.177688697e+01,2.354171710e+01,8.058705474e+01,1.192195999e+01,1.193212070e+01,5.147505338e+01,6.230742073e+01,6.157816258e+01,7.635426250e+01,3.476613431e+01,5.394766365e+01,5.125042759e+01,3.997168653e+01,1.897947892e+01,3.107334792e+01,4.786106852e+00,3.453117189e+01,5.737712450e+01,4.211041650e+01,9.658152726e+01,3.924522882e+01,4.817573135e+01,1.124442523e+01,5.074546181e+01
1.940181626e+01,6.602990066e+00,1.783392813e+01,5.576539645e+00,6.429377348e+01,6.399963038e+01,7.230617614e+00,7.207528537e-02,8.029927147e+01,2.495411725e+01,7.340951412e+01,2.811527716e+01,5.571538365e+01,3.763027952e+01,3.278609607e+01,1.093249766e+01,3.373930831e+01,4.873398646e+01,9.959886860e+00,6.519411337e+01,2.666944283e+01,2.465788384e+01,2.538599905e+01,3.058885923e+00,3.883964561e+01,7.210941811e+01,3.096834567e+01,2.870867283e+01,1.679880394e+01,9.748260718e+01,5.645403820e+01,8.770115931e+01,2.486169996e+01,7.072545167e+01,1.059439574e+01,8.397436996e+00,8.744809187e+01,8.757522282e+01,3.443073201e+01
1.059069275e+01,6.690422975e+01,8.323195417e+01,2.495251159e+01,9.221062637e+01,9.783524970e+01,7.596744912e+01,7.859492687e+01,6.954937350e+01,4.139161235e+01,2.188296258e+01,1.693449296e+01,7.763108559e+01,5.428615077e+01,9.034988660e+00,4.455787238e+01,2.424641982e+01,8.328065489e+01,9.979789749e+01,7.589677558e+01,6.639229417e+01,8.263613145e+01,6.683635944e+01,1.966548043e+01,8.477790021e+01,3.632247511e+01,3.106715777e+01,4.539691381e+01,1.453031137e+01,1.784997708e+01,6.214670296e+01,6.083232850e-01,2.977013590e+01,4.503122649e+01,4.565990524e+01,5.040330172e+01,8.875811439e+01,6.933473920e+01,4.657907954e+01
3.472666150e+01,9.521978771e+01,2.166615444e+01,6.750758662e+01,6.253180351e+01,6.934838645e+01,1.077588573e+01,3.762033795e+00,2.277748639e+01,8.780662510e+01,4.490803623e+01,6.295665146e+01,2.549717561e+01,9.543969403e+00,9.691800158e+00,7.827685185e+01,3.042388462e+01,8.901853130e+01,5.147105954e+01,7.053477973e+00,5.726676930e+01,8.490469710e+00,5.183236359e+00,2.565548227e+01,4.404184102e+01,4.332035236e+01,1.176054715e+01,7.641195242e+01,4.030906271e+01,3.512917181e+01,8.265461525e+01,8.175723504e+01,2.083864880e+00,5.369799616e+01,1.862972133e+01,4.798639867e+01,8.840708693e+01,5.460676084e+01,2.008044325e+00
6.946921290e+01,4.006092010e+01,6.132511598e+01,1.475311000e+01,1.982688043e+01,2.351551370e+01,8.056505325e+01,8.871066294e-01,2.887516139e+01,4.324408915e+00,3.164661020e+01,1.736369729e+01,3.266721556e+01,6.422221109e-01,2.570045792e+00,3.432567527e+01,5.265248206e+01,9.762454667e+01,5.384296599e+01,7.660642715e+01,4.649758453e+00,7.533035628e+00,3.456261454e+01,6.090922035e+01,8.498972019e+01,1.840783137e+01,5.398621829e+01,1.128014180e+01,9.745833146e+01,3.030086010e+01,4.210792431e+01,9.465811449e+01,9.808888810e+01,6.681583059e+01,2.922995677e+01,9.788859851e+00,7.491847521e+01,3.960483709e+01,1.768361709e+01
5.948418528e+01,3.701908261e+01,9.955347909e+01,7.023432297e+01,8.592396858e+01,1.566836258e+00,3.101508563e+01,1.348918819e+01,6.313210068e+01,9.579178199e+01,7.110295073e+01,4.823479992e+01,4.834248860e+00,9.504005695e+01,4.240887076e+01,8.693642754e+01,8.837593975e+01,7.575089834e+01,8.676055284e+01,3.057335051e+01,1.011325724e+01,8.197254545e+01,2.435510442e+01,6.131191444e+01,9.269117846e+01,9.485060596e+00,9.397828163e+01,4.499371929e+01,9.492543992e+01,8.667091763e+01,6.616369017e+01,7.202406815e+01,5.599905081e+01,3.521381688e+00,2.594077564e+01,6.806395482e+01,7.871704524e+01,2.683956378e+01,5.438073580e+01
6.355595351e+00,9.568617004e+00,7.831846623e+01,6.226598231e+01,1.660645422e+01,8.813878312e+01,8.417371034e+01,4.865563750e+00,7.310879341e+01,3.115670705e+01,9.560513505e+01,4.019869446e+01,1.708222119e+01,8.880298803e+01,8.415420586e+01,9.214104602e+01,1.711724142e+00,4.595355354e+01,8.340184300e+01,3.638675169e+01,9.836518083e+01,4.274959690e+01,2.955508269e+01,2.696370686e+00,7.209872976e+01,5.636617021e+01,2.249421597e+01,3.711390507e+01,6.607631807e+01,9.335202261e+01,2.546476827e+01,9.868944684e+01,2.005803386e+01,1.079230397e+01,2.806718375e+01,6.624612537e+01,7.996489168e+01,4.589813386e+00,6.092299884e+01
9.708277639e+01,3.795668178e+01,3.134960387e+01,2.277041179e+01,5.876625583e+01,2.338683674e+01,9.869016393e+01,4.898557129e+01,5.354733189e+01,2.613698912e+01,8.442021751e+01,7.849909365e+01,5.085265774e+01,3.363597653e+01,9.061148929e+01,2.225263741e+01,3.166933883e+01,8.099665192e+01,4.729083660e+01,9.315941865e+01,8.239598882e+01,4.374900275e+00,8.343316664e+01,7.885637480e+01,2.342530017e+01,3.284979335e+01,4.492099588e+01,2.395358321e+01,2.694680972e+01,5.537077267e+00,6.319188986e+01,1.709345158e+01,4.551531623e+00,9.903424502e+01,9.192631877e+01,3.508560415e+00,6.557818535e+01,1.631827003e+01,4.875113130e+01
4.778398140e+01,6.746449720e+01,8.431381420e+01,6.097301915e+01,8.501504100e+01,4.929273170e+01,3.075111430e+01,6.585068140e+01,4.169961986e+01,6.627554310e+01,4.650864864e+01,6.344639889e+01,2.506299003e+01,2.943993280e+01,4.620228380e+01,9.485247733e+01,7.188571151e+01,1.808688874e+01,8.601637319e+01,4.622024431e+01,8.090133890e+01,4.854396449e+01,8.122052745e+01,6.878362515e+01,4.889909083e+01,5.685778586e+01,8.094795917e+01,5.136642415e+01,9.653316399e+01,7.308646689e+00,4.726163400e+01,1.965817325e+01,9.393774777e+01,6.790059038e+01,5.932520483e+01,6.164461139e+01,9.200397843e+01,1.033360991e+01,6.761020265e+01
9.043778334e+00,2.785471114e+01,1.363996331e+01,5.666210426e+01,4.412005550e+01,3.986135998e+01,1.128878556e+01,3.883828269e+01,3.949978613e+01,2.466984416e+01,6.221931554e+01,9.494705933e+01,7.482963456e+01,3.858236985e+01,4.446793440e+01,3.556178565e+01,4.981249208e+01,8.635092585e+01,2.651526854e+01,6.572578311e+01,7.318712897e+01,5.937328938e+01,3.043605673e+01,5.591857673e+01,6.185412453e+01,5.361156244e+01,7.810681786e+01,5.957377826e+00,1.361345740e+01,7.285906922e+01,1.668582020e+01,5.271304265e+01,1.493931746e+01,1.553743417e+01,3.977592794e+01,3.631432211e+01,9.378064106e-01,6.558116733e+01,3.941145467e+01
1.772988459e+01,2.006178759e+01,3.844623334e+01,8.749154513e+01,2.487450977e+01,2.140140342e+01,8.642702967e+01,7.003951435e+01,3.257127325e+01,8.726164670e+01,7.372686934e+01,8.346914972e+01,9.243975219e+01,2.058958039e+01,1.298935698e+01,8.586250379e+01,3.305507133e+01,7.025286551e+01,9.424880304e+01,2.608197402e+00,5.112370016e+01,1.754436309e+01,4.304538409e+01,7.239396435e+01,9.092960143e+01,4.222845705e+01,1.662606821e+01,3.363503480e+01,7.031003821e+01,9.658602164e+01,9.757435112e+01,1.718821275e+01,3.834843771e+01,7.281900953e+01,3.824683861e+01,3.180919271e+01,7.532235435e+01,9.017922358e+01,1.548490646e+01
2.565802837e+01,1.263709595e+01,1.310941337e+01,1.713613003e+01,1.338473432e+01,9.736446131e+01,4.468706194e+01,3.475981450e+01,8.370321804e+01,9.899408849e+01,8.575349851e+01,6.020605083e+01,3.487366718e+01,4.388198626e+01,3.756412114e+01,3.343828656e+01,8.428610902e+00,5.862810328e+01,4.786973313e+01,3.659799158e+01,2.535743109e+00,6.348220459e+01,9.807033200e+01,1.641304829e+01,1.900431804e+01,4.627620196e+01,7.749568249e+01,7.674817378e+01,1.046051921e+01,5.800061164e+01,4.109060105e+01,2.231697113e+01,8.956772836e+01,8.718453683e+01,2.799722253e+01,9.962239013e+01,9.506911518e+01,2.192234281e+01,3.998931612e+01
3.407348854e+00,8.248944373e+01,5.428456707e+01,9.217368161e+01,9.857019443e+00,7.733255800e+01,8.892644863e+01,2.289981912e+01,9.445660828e+01,3.957952804e+01,4.558025790e+00,4.848544147e+01,2.370185355e+00,6.157436717e+01,7.435753916e+01,4.534067380e+01,7.731431034e+01,7.537335377e+01,2.468254664e+01,5.434217405e+01,7.070608126e+01,3.115602099e+01,5.144095886e+01,2.233625761e+01,8.388651217e+01,4.208682191e+01,1.274430172e+01,4.944764739e+01,8.848781338e+01,5.483627623e+01,9.734369995e+01,7.025071806e+01,8.357385881e+01,6.132806099e+01,4.765393438e+01,6.190363093e+01,9.266794281e+00,8.112957861e+01,2.468356324e+01
3.225715751e+01,6.735829443e+01,6.604249724e+01,5.772823921e+01,8.550370011e+00,6.106729795e+01,9.308446871e+01,1.588778309e+01,6.347836625e+01,2.117233889e+01,1.620868443e+01,4.674605501e+01,8.533617909e+01,7.765472128e+01,1.164621157e+01,5.755101449e+01,4.715526297e+01,7.261067798e+01,3.635411135e+01,7.019656215e+01,8.248907728e+01,2.061403935e+01,8.908266621e+01,5.483312421e+01,1.501899027e+01,4.575140383e+01,8.654505284e+01,8.841922989e+01,9.991179745e+01,4.057498619e+00,6.928002748e+00,1.431454591e+01,2.068657229e+01,6.018736534e+01,7.028552434e+01,4.908023949e+01,3.418426059e+01,3.620953289e+01,1.893698283e+00
7.766192924e+01,3.930478905e+01,3.356707541e-02,1.080565570e+01,3.322846759e+01,3.489409021e+01,1.245338100e+01,7.126611052e+01,2.994084936e+01,6.885189541e+01,1.734811445e+01,5.790331537e+01,6.227740990e+01,3.020486237e+01,5.233033865e+01,2.406646310e+01,2.795695998e+01,3.958906592e+01,3.368351793e+01,7.513320550e+01,5.367964993e+01,3.881613677e+01,4.436785484e+01,4.069129441e+01,2.212306316e+01,2.170970754e+01,5.139830123e+01,9.431306503e+01,1.797476599e+01,6.370587889e+01,9.639799102e+01,7.532786411e+01,8.873275583e+01,3.323070213e+01,3.405232035e+01,7.318502927e+01,3.323687320e+01,1.351628481e+01,9.131841499e+01
5.894785340e+01,1.018425649e+01,5.088118326e+00,3.081716043e+01,2.677989775e+01,9.725408961e+01,7.248874034e+01,8.893854541e+01,6.615825123e+01,2.294369495e+01,9.192955010e+01,8.257360276e+01,3.407907134e-01,4.395228310e+01,6.624876654e+01,4.012421862e+01,9.870011334e+01,9.247887341e+01,3.044646845e+01,4.664506453e-01,2.494648610e+01,2.793786775e+01,1.879058126e+01,7.013418324e+01,7.338115150e+01,8.083573458e+01,5.034245932e+01,6.132175719e+01,7.502361428e+01,4.944963028e+01,8.792966577e+01,1.556852047e+01,8.455584426e+00,6.462565194e+00,3.986347884e+01,4.284007477e+01,8.137048982e+01,2.289376676e+01,1.332581303e+01
3.138179207e+01,9.853785696e+01,3.055226677e+00,2.115326604e+01,1.144099144e+00,7.229274506e+01,6.058178842e+01,1.371400965e+01,1.840421348e+01,8.600254877e+01,5.999439942e+01,2.235511804e+01,7.711769043e+01,2.035194961e+00,6.727650065e+01,2.321840468e+01,1.211108285e+01,1.408472622e+01,3.108398759e+01,3.615676152e+01,4.495574360e+01,1.844804289e+01,8.085040705e+00,6.401138922e+01,6.515655205e+01,2.310271075e+01,6.490712897e+01,8.052818710e+01,2.646930608e+01,2.356949522e+01,5.577038773e+01,4.793884053e+01,8.586839060e+01,9.916254647e+01,7.309978432e+01,9.190127807e+01,8.408199970e+00,5.383496334e+01,9.377945336e+01
5.904496169e+01,7.470319573e+01,5.307724855e+01,3.725585307e+00,5.847093961e+01,4.046542926e+01,8.219762068e+01,3.672760010e+01,7.546401806e+01,4.597028038e+01,4.054058112e+00,7.726602906e+01,8.482898536e+00,6.902397360e+01,9.988958827e+01,1.240101163e+01,9.941542572e+00,2.132757671e+01,6.901777251e+01,5.397145826e+01,6.062218905e+01,8.473124440e+01,5.682329552e+01,3.785192647e+01,5.499121377e+00,3.265850324e+01,5.156476852e+00,6.129608778e+01,2.574104525e+01,1.387747825e+01,7.962713095e+01,7.672645480e+01,4.006968547e+01,3.988775484e+01,8.007559168e+01,4.368210467e+00,4.194610803e+01,2.346388302e+01,6.640406871e-01
4.509666146e+01,9.663003500e+00,2.876106616e+01,9.296983888e+01,1.538963609e+00,9.159576584e+01,7.580681993e+00,9.336141225e+01,6.298660920e+01,2.104068678e+01,1.255834163e+01,8.299351152e+01,1.230768658e+01,9.803461459e+00,6.378141296e+01,5.858082991e+01,8.699588303e+01,6.215352675e+01,5.330353194e+00,8.213939492e+01,2.860354700e+01,6.923713714e+01,8.216219165e+01,3.934015429e+01,5.866548642e+01,9.858257093e+01,6.827132883e+01,1.853396201e+01,3.562058736e+01,4.436856539e+01,4.839175743e+01,3.072905525e+01,3.493920844e+01,7.487592193e+00,4.426268761e+01,6.940204629e+01,8.368088107e+01,1.936948701e+01,4.145770452e+01
3.933163467e+01,1.338452608e+01,2.579201050e+01,6.102812673e+01,9.605966403e+01,4.619805572e+01,5.077658835e+01,6.158986936e+01,4.941621862e+01,4.532549211e+01,8.339605191e+01,9.201720324e+01,3.717450757e+01,9.944598753e+00,7.679243807e+01,7.770131385e+01,7.173996747e+01,5.846400272e+00,2.501427709e+01,6.108035458e+01,5.406634743e+01,2.724742938e+01,4.067100363e+01,7.050431173e+01,3.202451333e+01,7.773635485e+01,4.153758053e+01,4.202617049e+01,9.009324456e+01,3.401881009e+01,8.664694877e+01,3.036205189e+01,1.178849494e+01,5.224440026e+01,6.047784706e+01,6.400227658e+01,1.200375833e+01,3.435857105e+01,2.387445741e+00
4.952532648e+01,8.955690149e+01,4.445969149e+01,4.761626132e+01,1.357501913e+01,3.107053417e+01,2.474415332e+01,4.908038143e+01,3.153145339e+01,2.586606674e+01,1.172292224e+01,4.641441702e+01,3.406875940e+01,2.157322500e+01,4.837462936e+01,5.652726219e+01,5.247294969e+01,3.985734581e+01,3.621658296e+01,3.648098188e+01,7.259338996e-01,3.418412232e+01,2.002343357e+01,8.325890016e+01,2.879687146e-01,8.381577744e+01,8.775601538e+01,5.791011234e+01,9.960290598e+01,7.377663012e+01,8.548206723e+01,3.245512692e+01,8.056634334e+01,5.842537499e+01,1.152320149e+01,2.702450590e+01,3.606645895e+01,2.571999995e+01,7.115795996e+01
7.447719482e+01,6.789048959e+01,8.450267500e+01,2.268820582e+01,4.313242392e+01,6.827981074e+01,6.362247750e+01,9.157215041e+01,6.787022042e+01,3.270123951e+01,4.872908997e+01,2.206848901e+01,1.395436594e+01,9.409484853e+01,3.383593585e+01,2.739383971e+01,7.258232438e+01,8.563005918e+00,4.015033524e+01,4.641698297e+01,5.680683468e+01,5.395948026e+01,5.995127074e+01,4.957782659e+01,1.315884168e+01,4.400693525e+01,2.321473689e+01,1.913907509e+00,5.412631315e+01,7.590635229e+01,2.381874928e+01,9.736297517e+01,9.182590497e+01,7.230239207e+01,3.507046341e+00,3.296431270e+01,7.570507837e+01,2.318403026e+01,1.003765298e+00
3.231558568e+01,5.155631804e+01,2.042624327e+01,7.274204371e+01,3.864126037e+01,4.189327916e+01,3.885161259e+00,7.102198268e+01,7.882380034e+01,1.196360909e+01,6.568882657e+01,5.163654929e+01,3.324692557e+00,2.694619687e+01,9.531455807e+01,5.512361591e+01,8.869527981e+01,3.439415501e+00,6.517592794e+01,1.395056056e+01,3.763154802e+01,6.987502628e+01,9.501753582e+01,3.271232871e+01,5.849337151e+01,4.062597631e+01,8.734850250e+01,9.502371657e+01,9.102411356e+01,2.158334381e+01,8.045244985e+01,4.384590373e+01,8.242638071e+01,6.470642161e+01,4.348278151e+01,7.003791338e+01,6.089963728e+01,3.025053122e+01,8.307759590e+01
