v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53
1.015060179e+00,2.116678094e+01,8.447553003e+01,2.771268909e+01,5.719938420e+01,6.139718136e+01,2.002528794e+01,8.543165692e+01,1.122044316e+01,6.039491100e+01,4.249448292e+01,3.105160526e+01,3.317722105e+01,7.042416249e+01,4.582858948e+01,5.311889738e+00,8.639478278e+01,9.322975039e+01,8.095496151e+01,2.054921180e+01,4.290289812e+01,7.309760233e+01,2.524960869e+00,7.648793974e+01,1.331451023e+01,1.751657305e+01,4.134063945e+01,8.719620093e+01,4.218796421e+01,1.534647923e+01,6.798184042e+01,6.331437648e+01,7.165823126e+01,4.123175639e+01,4.764534024e+01,3.397824057e+01,4.648885381e+01,2.682443472e+00,8.124704646e+01,8.554624061e+01,5.900494063e+01,8.072282636e+01,2.446113673e+01,1.076564104e+01,1.868261179e+00,5.874226501e+00,8.886289320e+01,7.669863422e+01,3.772228099e+01,1.610228979e+01,4.090500043e+00,9.085598996e+01,2.795084005e+01
3.932184250e+01,4.412109135e+00,7.216518472e+01,6.202797619e+01,8.599021930e+01,2.515526041e+01,5.501904124e+01,4.055399342e+01,9.231755722e+01,1.610163484e+01,5.402920329e+01,6.878799027e+01,4.901720868e+01,1.184589920e+01,9.937534244e+01,7.725545069e+01,6.763266038e+01,7.281485034e+01,4.795532019e+01,6.431584780e+01,5.128597611e+01,3.259884268e+01,5.052726977e+01,7.440465159e+01,8.825380016e+01,9.707753031e+01,2.819355271e+01,7.825049569e+01,3.789730701e+01,8.416294641e+01,1.467282593e+01,9.086056146e+00,2.534502345e+01,6.040785874e+01,7.852888155e+01,5.018883132e+01,8.439236047e+01,8.770672053e+01,6.953205099e+01,2.372911512e+00,9.734018089e+01,8.418129139e+00,4.286017936e+01,4.971468329e+01,4.151222437e+01,7.679508629e+01,6.633950101e+01,3.792587785e+01,8.898493045e+01,8.771549380e+01,8.019854940e+01,7.325704926e+01,7.022130654e+01
1.587897489e+01,6.482004896e+01,1.091292744e+01,8.801540579e+01,8.442369151e+01,1.575447640e+01,7.191390254e+01,4.708957207e+01,9.464945594e+01,3.033414571e+01,5.994599796e+01,7.315294855e+01,2.361537731e+01,4.270766748e+01,3.887231334e+01,5.910554103e+00,8.363744211e+01,4.210088673e+01,9.374709120e+01,7.873822357e+01,8.381544978e+01,7.921549321e+01,5.710646318e+01,6.145768436e+01,5.857257430e+01,7.846338583e+01,2.300648553e+01,1.519297266e-02,7.012452342e+01,3.101674383e+00,5.890239912e+01,4.838494067e-01,8.576463101e+01,8.246233064e+01,6.438593664e+01,4.183689166e+01,9.993420004e+00,1.128390405e+01,7.224424464e+01,3.261989851e+01,4.423213280e+01,1.771520131e+01,4.140602864e+00,8.731373320e+01,8.928642655e+01,9.310477178e+01,9.229636014e+00,7.941853916e+01,8.659463654e+01,9.155371925e+01,5.873419870e+01,3.183055944e+01,6.129317657e+01
8.290282685e+00,2.194903000e+01,1.154289455e+00,4.357419685e+01,5.879476253e+01,2.170983194e+01,4.766996432e+01,2.312875990e+01,8.837292877e+01,3.685361625e+01,8.015332462e+01,7.102199441e+01,2.401112728e+01,6.549583901e+01,1.227542579e+00,5.745055296e+00,7.416294745e+01,5.983886599e+01,7.880692057e+01,7.442511985e+01,6.012822897e+01,4.327603832e+01,9.550958379e+01,9.543637246e+01,8.887961252e+01,9.175191819e+01,4.710707431e+01,1.431245283e+01,1.776466493e+01,6.516882464e+01,4.511903033e+01,2.557282197e+01,5.257113759e+00,2.870893437e+01,4.775152198e+01,5.530573295e+01,4.625958098e+01,9.560133208e+01,7.516758718e+01,5.922628332e+01,8.239579861e+01,3.867504058e+01,6.755785620e+01,7.665109887e+01,7.624443084e+01,3.640761710e+01,4.750338711e+01,2.619538728e+01,1.978495504e+01,4.403600855e+01,5.906284596e+01,5.996615677e+01,1.709230804e+01
2.735130257e+01,1.064473549e+01,6.395487450e+01,5.892341531e+01,3.424608875e+01,8.214341299e+01,8.322534100e+01,3.786338722e+01,6.317159930e+01,9.723721852e+01,3.942245847e+01,5.792558502e+01,1.900913704e+01,1.220568656e+01,9.314207902e+01,4.003436430e+01,5.618762788e+01,9.238356583e+01,1.067237905e+01,6.106127371e+01,4.018953503e+01,4.640512699e+01,4.672548491e+00,3.896047450e+01,1.774047062e+01,9.849132500e+01,6.791062054e+01,7.182577358e+01,4.304619445e+01,5.925107140e+01,6.525258159e+01,2.462784978e+01,1.657996271e+01,5.472236038e+01,3.300952544e+00,7.480964753e+01,5.679812249e+01,7.448562727e+01,8.445509074e+01,9.031527143e+01,2.230992042e+01,8.752466218e+01,5.776415158e+01,9.155572895e+01,6.832471423e+01,9.240665746e+01,9.977304829e+01,4.367825381e+01,4.237054687e+01,8.171534898e+01,2.680154232e+01,8.953235577e+01,1.028246606e+01
2.431792761e+01,2.586611938e+01,6.813906277e+01,6.272206023e+01,3.607282700e+01,5.220295792e+01,1.149395945e+01,4.401997638e+01,5.001980706e+01,9.050364237e+01,9.803304653e+01,4.062694433e+01,8.981392429e-01,4.333418953e+01,1.683117516e+01,8.517297926e+01,4.796367738e+01,8.777911243e+01,1.499053479e+00,7.221538679e+01,9.001015068e+01,8.427571177e+01,1.275729114e+01,4.118327123e+01,2.151209704e+01,3.948774217e+01,1.341637772e+01,7.026623457e+01,8.998586613e+01,6.600080891e+01,1.724889222e+01,2.214672399e+01,9.815610828e+01,4.724907881e+01,8.328901319e+01,8.127887626e+00,1.970515796e+00,3.177789927e+01,4.003444517e+00,1.108469572e+01,1.192775055e-01,2.049179460e+01,7.522433088e+01,1.901606638e+00,3.453865072e+01,1.607699544e+01,8.320005349e+01,3.196930527e+01,1.533043453e+01,7.544111520e+01,5.257281956e+01,3.122988222e+01,7.406854244e+00
9.069324638e+01,5.271538718e+01,7.157678420e+01,2.093033965e+01,7.957343620e+01,5.510404352e+01,2.338502037e+01,1.580884494e+01,7.015530671e+01,6.543679516e+01,1.863770647e+01,4.566843307e+01,4.561499860e+01,5.181034263e+00,9.389887538e+01,3.088134333e+01,4.034369612e+01,8.809711611e+01,8.660216513e+01,5.320222270e+01,9.338591892e+01,7.171629042e+01,2.489928265e+01,2.040705321e+01,2.576411397e+01,2.493658634e+01,9.745337840e+01,9.393228398e+01,7.781741870e+01,2.865091955e+01,1.629745737e+01,9.929098581e+01,2.309183979e+01,1.902004191e+01,9.645759609e+01,5.080534015e+01,2.010524704e+01,6.508099138e+00,5.635199582e+01,4.402548840e+01,6.038201738e+01,6.556605759e+01,1.954972914e+01,5.292949313e+01,9.266358628e+01,8.089466089e+01,8.722635609e+00,3.291319801e+01,7.482690863e+01,4.419940296e+01,2.432221358e+00,5.697789189e+01,9.665479744e+00
7.510231929e+01,7.059114529e+01,8.992269910e+01,5.615024070e+01,9.487201250e+01,9.932885987e+01,5.066045766e+01,1.237506469e+01,5.756329278e+01,8.590161278e+01,8.785585908e+01,4.652440139e+01,3.472333326e+01,3.555342838e+01,5.484788216e+01,8.933070448e+01,2.512873776e+01,9.826718212e+01,5.122345685e+01,8.421737090e+01,9.969787932e+01,2.570550219e+00,3.496762405e+01,8.452698029e+01,6.879229486e+00,4.388628648e+01,4.325146733e+01,4.144631818e+01,8.659767767e+01,5.794701312e+01,3.011259751e+01,1.197860307e+01,1.924580204e+01,7.461127733e+01,1.225614277e+01,5.176226435e+00,8.609131222e+01,3.926923385e+01,9.628375929e+01,9.698497431e+01,9.935257109e+01,8.406128908e+01,2.762540645e+01,9.238410154e+01,3.982061529e+01,4.296126844e+01,1.703000985e+00,6.363177226e+01,4.863923381e+01,1.253105804e+01,9.522159575e+01,9.310700447e+01,5.309465232e+00
9.112743860e+00,2.012861666e+01,4.785775055e+01,8.115766940e+01,3.634128065e+01,6.174672516e+00,7.067623841e+01,3.732650553e+01,5.013640142e+01,7.791831334e+01,3.685046326e+01,6.735123331e+01,5.363688064e+01,2.472118029e+01,9.190104871e+01,3.706189824e+00,7.157889658e+01,4.137861519e+01,9.334202029e+01,6.628835020e+01,5.200686296e+01,5.630855088e+01,7.734672064e+01,7.888299116e+01,4.426504608e+01,7.292018302e+00,4.588746775e+01,5.803649356e+01,9.626492587e+01,5.106665026e+01,6.590607211e+01,8.029248278e+00,6.996767401e+01,6.752583274e+01,4.301359692e+01,3.478980296e+00,6.642559698e+01,6.984369896e+01,3.289203887e+01,2.667327104e+01,4.391275862e+01,5.373256042e+01,4.846678872e+01,3.650127652e+01,4.907860713e+01,9.522222097e+01,2.403410702e+01,9.790901901e+01,5.486718648e+01,7.108267601e+01,7.812035873e+01,7.363330808e+01,5.775411452e+01
5.191127815e+01,4.618411522e+01,4.968116325e+01,5.501890223e+01,6.473410670e-01,1.179059300e+01,1.830467128e+01,1.713031988e+01,6.921465559e+01,4.324611354e+01,8.019846366e+00,3.639797435e+01,6.766891388e+01,2.933607939e+01,7.823125752e+01,7.127647544e+01,4.967120248e+01,5.062352661e+01,9.576317706e+01,1.824139491e+01,5.924955304e+01,2.503732210e+01,3.489131960e+01,8.346088687e+01,9.046921233e+01,8.647178785e+01,3.686604427e+01,6.976428802e+01,2.410613052e+01,8.363666418e+01,5.247854147e+01,2.304583896e+01,5.039556237e+01,7.203696326e+01,7.311553849e+00,6.511340698e+01,7.119983246e+01,5.335583291e+01,7.040331159e+01,9.911697756e+01,8.029450164e+01,6.454842054e+01,7.657640293e+01,8.220716823e+01,8.835224864e+01,9.261631677e+01,8.403846663e+01,3.765600764e+01,2.617028255e+01,6.591068177e+01,8.514175895e+00,2.730307096e+01,4.968350517e+01
9.237078927e+01,3.865597109e+01,4.661602293e+01,5.222109697e+01,7.889318783e+01,6.589393347e+01,6.921078536e+01,3.432064557e+01,2.782910277e+01,2.872341523e+01,2.114134676e+01,2.272566146e+01,9.033482718e+01,5.045327109e+01,5.469705552e+01,2.118176521e+01,5.888218392e+00,3.989035419e+01,1.516876803e+01,4.285409784e+01,2.174306887e+01,6.736966061e+01,4.940486959e+01,5.097091131e+01,9.194358109e+01,9.745985748e+01,5.722421209e+01,4.248423383e+01,6.452583456e+01,5.066601677e+01,2.664345711e+01,3.637231390e+00,7.915245672e+01,9.304582093e+01,8.344089346e+00,3.086365397e+01,3.410680340e+01,5.815447129e+01,4.399775334e+00,8.690955646e+01,4.407796673e+01,2.522031830e+01,5.311984850e+01,9.921154116e+01,7.892879818e+01,4.335608574e+01,6.065001900e+01,2.864613021e+01,5.380240402e+01,4.607054111e+01,1.923937938e+01,1.344131978e+01,4.802098986e+01
5.742785083e+00,9.740509048e+01,5.735851898e+01,9.807162012e+01,3.587803323e+01,3.624781219e+01,9.507921556e+01,7.358918656e+01,1.089056478e+01,9.539200044e+01,3.247478950e+01,9.978198822e+01,9.102963741e+00,4.103918945e+01,7.205986311e+01,9.174062108e+01,7.354976239e+01,6.133581463e+01,9.487104648e+01,9.334646806e+01,9.132756311e+01,5.370957184e+01,2.653457001e+01,4.295206009e+00,3.221004365e+01,3.181237225e+01,9.991760055e+01,8.421516900e+01,1.906071052e+01,9.662437986e+01,7.271197548e+01,8.106566016e+01,5.589778324e+01,7.166273835e+01,6.499581956e+01,3.206021801e+01,5.026576760e+01,9.629140503e+01,4.808141817e+01,2.179331937e+01,9.835993916e+01,1.926838000e+01,1.679437025e+01,2.205620144e+01,1.609916900e+01,5.690320943e+01,6.855807870e+01,8.546559202e+01,6.067745911e+01,6.705151874e+01,6.459096377e+01,4.467370001e+01,8.076629811e+01
7.200937794e+01,8.911915625e+01,3.776181791e+01,9.342419289e+01,4.074988077e+00,8.304135688e+01,1.290012205e+01,3.536091270e+01,7.595061505e+01,9.080254288e+00,4.147151754e+01,4.849371605e+01,6.144918124e+01,2.624234119e+01,3.165734670e+01,9.168211415e+01,9.327386016e+01,2.521524463e+01,5.563181131e+01,5.261964536e+01,5.879508764e+01,6.334723377e+01,6.975182251e+01,5.864867048e+01,6.804446426e+01,2.734265342e+00,6.649518176e+01,2.310984735e+01,1.265039932e+01,8.978165266e+01,2.329691735e+01,6.262457899e+01,3.978572338e+01,7.890549454e+01,3.044501013e+01,1.794744378e+01,5.958397157e+01,7.284731722e+01,9.177515774e+01,5.651600523e+01,3.850901994e+01,2.628905786e+01,3.771054328e+01,8.086749539e+01,5.629032922e+01,3.638602055e+01,2.376366895e+01,3.850229436e+01,2.110052910e+01,3.208626761e+01,8.430345808e+01,8.301848022e-01,9.481143015e+01
9.036832042e+00,3.579821089e+01,9.118154096e+01,4.991772842e+01,3.885825760e+01,2.080046802e+01,9.560109432e+01,4.712375292e+01,2.828042602e+01,2.212855677e+01,5.728813063e+01,3.705200390e+01,7.021346500e+01,8.150698418e+01,5.337621881e+01,3.928004672e+01,6.259300957e+01,2.731337893e+01,3.025627210e+01,9.545125088e+01,3.696628896e+01,4.149163601e+01,4.330645048e+01,1.821151220e+01,6.706269539e+01,4.581117417e+01,2.749050725e+01,2.401687007e+01,9.030362235e+01,1.810168966e+01,7.921500160e+01,7.135556030e+01,3.202684136e+01,9.199114788e+00,6.036559393e+01,1.054310172e+00,7.055253488e+01,4.354611661e+01,6.777206749e+01,3.734694986e+01,1.046949395e+01,7.461971901e+01,9.520905092e+01,9.410049731e+01,9.407920397e+01,6.168831322e+01,9.835246783e+01,5.526579193e+00,6.088591269e+01,5.423677799e+01,6.425345915e+01,1.074845855e+01,4.424458760e+00
5.847920112e+01,7.626216397e+01,9.101641149e+01,3.852539870e+01,2.744815012e+01,6.692681333e+00,8.931732556e+01,6.952376087e+00,8.729919443e+01,3.148384245e+01,7.169413635e+01,7.223153981e+01,3.238836556e+00,5.288133654e+00,4.627608402e+01,7.553227031e+01,2.670066144e+01,1.245390549e+01,1.089662828e+01,6.440781937e+01,8.788007588e+01,9.488897047e+00,1.832179796e+01,5.273498470e+00,2.543464751e+01,6.168175286e+01,5.858782715e+01,3.273732928e+01,9.972788158e+01,3.736051079e+01,9.082485807e+00,9.118999934e+01,5.407779810e+01,9.141462232e+01,4.107732849e-01,9.297689595e+01,4.857045180e+01,4.802765013e+00,5.201387542e+01,5.118185804e+01,2.750502727e+01,9.515022317e+01,7.750298957e+01,8.108999199e+01,2.599737609e+01,2.420250475e+01,5.742067790e+01,2.815008891e+01,4.826964573e+01,7.799203144e+01,3.789493846e+01,9.008942323e+01,1.150581564e+01
2.585483161e+01,9.337743390e+01,4.250353336e+01,7.964769797e+01,8.654354560e+01,4.543657920e+01,5.455425660e+01,5.359350632e+01,9.781741436e+01,6.711592346e+01,1.553855201e+01,5.137145448e+01,7.398470584e+01,2.002392525e+01,6.972120320e+01,7.385398072e+01,1.838002328e+01,6.424707772e+01,4.370503702e+00,1.680333686e+01,6.268095648e+01,5.124480252e+01,5.065038508e+01,4.679089320e+01,4.857451724e+01,5.061324659e+01,3.968125641e+01,4.165605641e+01,7.688843530e+00,7.149574081e+01,9.835677028e+01,6.416439544e+01,1.830321738e+01,8.030425832e+01,2.316067485e+01,7.313986327e+01,3.915471703e+01,4.767633066e+01,8.616171141e+01,5.534151579e+01,7.747908789e+01,1.739382902e+01,5.308362625e+01,9.374062030e+01,1.879048660e+01,1.352267267e+01,3.376017585e+01,5.672498870e+01,1.022804606e+01,6.175320439e+01,6.009068935e+01,6.474342843e+01,5.160252825e+01
4.753312004e+01,3.792227675e+01,4.143416465e+01,4.884229837e+00,1.479077075e+01,5.328930296e+01,9.260188448e+01,2.433389201e+01,4.223144800e+01,2.974941260e-02,4.536124074e+01,9.927240590e+01,8.492995103e+01,1.719377301e+01,1.410747031e+01,7.649728066e+01,8.697481293e+01,9.454393347e+01,5.397954582e+00,1.141633857e+00,9.744530603e+01,8.835494588e+01,2.410139069e+01,9.296090001e+01,9.658560213e+01,6.267822676e+00,3.704097523e+01,7.600186918e+01,2.710647189e+00,6.305477787e+01,8.001990124e+01,9.342854481e+00,2.035970209e+01,8.327086214e+00,1.830462316e+01,5.028984207e+01,4.917946184e+01,8.985177771e+01,1.463246330e+01,1.683972355e+01,9.294006948e+01,5.563716257e+01,3.017450697e+01,8.760689465e+01,3.394142820e+01,3.235281048e+01,3.182188498e+01,4.632346042e+01,2.069220957e+01,7.584407425e+01,3.855221680e+01,9.462793277e+01,8.176679553e+01
5.183048148e+01,7.618768178e+01,5.600295499e+01,4.653334976e+01,7.286413786e+01,9.173423714e+01,5.568647509e+01,9.413926845e+01,3.133404909e+00,7.787980658e+01,4.411488784e+01,1.192308369e+01,8.072652039e+00,9.274760300e+01,4.138930872e+01,3.181738583e+00,3.429320309e+01,1.168211316e+01,5.691946026e+01,8.056842802e+01,7.389941271e+01,6.566130292e+01,2.056857152e+01,8.784291680e+01,6.767671023e+01,8.145572647e+01,3.564003778e+01,9.123250964e+01,9.992105371e+01,8.119284792e+01,1.297852857e+01,8.022102742e+01,9.753588000e+00,7.308796619e+01,2.522159853e+01,1.643187216e+01,9.470353266e+01,6.326078069e+01,6.051454136e+01,4.191695474e+01,1.787698137e+01,6.907043929e+01,6.695575593e+01,8.539197863e+01,3.078483121e+01,2.548991156e+00,7.078142351e+01,4.491265588e+01,5.672792009e+01,2.032913821e+01,9.422393489e+01,2.719795875e+01,1.310763217e+01
4.204205879e+01,5.024791848e+01,6.648004554e+01,2.257603765e+01,4.886655037e+01,6.321611796e+01,5.159371380e+01,8.425204221e-01,3.367061953e+01,3.276702016e+00,6.083524990e+01,8.070706185e+01,8.859095711e+01,3.823876657e+01,1.900748021e+01,2.418046904e+01,7.848776016e+01,7.483621482e+01,8.259631193e+01,6.028893847e+00,1.081359906e+01,4.277312127e+01,6.164653538e+01,2.228993720e+00,2.979538707e+00,8.543915114e+00,8.913113406e+01,7.731952120e+01,5.442797988e+01,7.732406224e+01,9.477218838e+01,7.533837768e+01,1.721779743e+01,2.192139083e+01,6.072341907e+01,7.348591548e+01,1.704260915e+01,9.195727120e+01,7.129417223e+01,8.572854467e+01,8.576319790e+01,5.360140198e+01,9.140035141e+01,3.040212076e+00,1.735609697e+01,8.632720414e+01,5.504199307e+01,9.844400932e+01,1.841505204e+01,9.371297577e+01,8.802840585e+01,7.878294355e+01,1.307536915e+01
8.100314275e+01,4.971075770e+01,2.071690375e+01,5.097285190e+01,6.938682354e+01,2.005048699e-01,7.519161569e+01,2.093730355e+01,6.702584643e+01,6.966498356e+01,4.286242907e+01,6.829920510e+01,2.499206906e+01,5.141855038e+01,9.893656968e-01,1.751941752e+01,4.878462929e+01,7.162667208e+01,3.711092746e+01,5.054009449e+01,2.780651060e+01,3.463280599e+01,6.218741307e+01,2.406918192e+01,7.272932507e+01,8.891598179e+01,1.001395650e+01,1.171703393e+01,3.672846679e+01,1.521618806e+01,1.690252670e+01,2.509130050e+01,4.871859757e+01,1.660701925e+01,1.638331147e+01,9.389671233e+01,2.236247410e+01,7.995339136e+01,1.426817107e+01,8.252878840e+01,1.481891444e+01,1.754568693e+01,6.603189031e+01,4.914185381e+00,6.334354698e+01,5.875545912e+01,5.474834036e+01,1.644559861e+01,3.188985171e+01,1.081967800e+01,9.121391336e+01,6.838277861e+01,6.500094780e+01
1.895481822e+01,3.800609050e+00,1.441578019e+01,9.016446044e+01,4.748016612e+01,8.195390200e+01,4.789844642e+01,5.193282846e+01,7.035991254e+01,2.070086651e+00,5.579925557e+01,8.143888371e+01,6.388675091e+01,8.530136615e+00,3.116330680e+01,5.156651666e+01,3.634078633e+01,6.010262883e+01,4.148133628e+01,4.975615720e+01,3.932379220e+01,4.712418776e+01,5.667631621e+01,9.750262216e+01,7.982670471e+01,1.161352950e+01,8.516562020e+00,3.559870539e+01,4.239709361e+01,7.984690787e+01,3.206819570e+01,5.688254922e+01,3.955295094e+01,6.594994049e+01,1.577402717e+01,3.573878136e+00,4.766725205e+01,9.353846335e+01,7.554580436e+01,2.042870041e+01,9.856321114e+00,2.779650051e+01,6.720657038e+01,5.161811791e+01,9.069591515e+01,4.497564812e+00,3.712887212e+01,3.510688659e+01,7.672719150e+01,8.135180041e+01,8.987467722e+01,1.594305009e+01,3.595258963e+01
5.743388267e+01,9.278508031e+01,8.530651033e+01,1.523618940e+01,2.479225141e+01,8.177701335e+01,8.825298487e+01,3.480859424e+01,1.316066468e+01,2.096945490e+01,1.450168349e+01,2.566536493e+01,1.549519370e+01,8.091728460e+00,2.586704100e+01,5.178887091e+01,8.613311441e+01,3.564671992e+01,4.746571374e+01,1.288708986e+01,4.205781051e+01,8.491091094e+01,4.205168951e+01,3.011808733e+01,8.584523971e+01,1.049125399e+01,1.911278642e+01,5.095850246e+00,8.805234249e+01,9.593372438e+01,6.523168750e+00,7.542737532e+01,6.533947956e+01,8.646240157e+01,5.766899784e+01,1.064753926e+01,4.374602971e+01,4.989936476e+01,8.550182674e+01,7.857509678e+01,2.439047792e+01,9.173597638e+01,3.029651612e+01,4.544355124e+01,7.156951816e+01,9.426421985e+01,1.037434520e+01,8.558655511e+01,2.381970422e+01,9.544647767e+01,8.498549733e+01,7.736139637e+01,1.834844522e+01
1.102870717e+01,2.778185501e+01,1.997360829e-01,9.354991170e+01,8.380511829e+01,5.105767546e+00,8.393621711e+01,7.839603702e+01,3.461683709e+01,8.000125384e+01,6.877953335e+00,1.729264506e+01,1.449414433e+01,3.595089084e+01,8.426244851e+01,4.250503343e+01,3.989410011e+01,3.589813696e-01,2.332571143e+01,1.763855005e+01,7.446980555e+01,3.985450178e+01,5.136644786e+01,3.582433523e+01,7.520366283e+01,3.767410067e+01,5.750743067e+01,2.163129805e+01,8.720640626e+01,8.896237905e+01,9.549213636e+01,6.459202602e+01,7.600692975e+01,6.158208014e+01,3.199065443e+01,9.969985697e+01,6.312974554e+01,2.349609551e+00,6.594493299e+01,5.554492228e+01,9.277919179e+01,6.270810311e+01,5.470343952e+01,9.147735545e+01,3.763456989e+01,9.492029342e+01,7.815593480e+01,6.892990357e+01,9.686432218e+01,7.967007890e+01,7.231441174e+01,7.019385746e+01,3.341480614e+01
6.499089073e+01,7.244227431e+01,5.796055602e+01,6.610580971e+01,4.503269098e+01,5.652685456e+01,3.043606326e+01,9.559906015e+01,6.337643783e+01,9.830199036e+01,2.869265403e+01,2.294919082e+01,1.042634868e+01,1.730168722e+01,5.416184564e+01,9.407053003e+01,6.523802186e+01,9.034870980e+01,4.646874646e+01,7.392160739e+01,1.974861707e+01,7.577758165e+01,1.880381584e+01,3.576741796e+01,2.789466591e+01,2.908976727e+01,7.553224685e-01,2.517798776e+01,3.759884747e+01,6.356615550e+01,6.059230064e+01,6.933221763e+01,8.749261976e+01,4.594541588e+01,4.640687313e+01,4.051591118e+01,5.224602260e+01,6.793782443e+01,4.845369626e+01,3.287483774e+01,1.328762120e+01,4.826319530e+00,3.090219655e+01,6.052183078e+01,3.490944379e+01,9.063461470e+01,3.124508821e+01,8.343506110e+01,3.317139982e+01,8.713375758e+01,2.222193570e+01,2.856566892e+01,6.650966801e+01
4.129746214e+01,8.451232761e+01,3.067791109e+01,2.654096008e+01,5.990333372e+01,7.044806537e+01,9.075978383e+01,7.037460397e+01,3.741383652e+01,4.944712850e+01,6.916688586e+01,2.932948099e+01,1.324729167e+01,8.458218512e+01,6.471463020e+00,2.025148631e+01,3.127455502e+00,5.180218302e+01,6.089826403e+00,8.424100373e+00,8.274924965e+01,2.194594474e+01,7.375434314e+01,9.846774575e+00,5.416510597e+01,1.104458595e+01,3.808539592e+01,1.155831907e+01,4.143664878e+01,8.122630853e+01,1.077797515e+01,5.992154944e+01,8.690139311e+01,5.151634802e+01,1.347212964e+00,4.470624638e+01,5.743818387e+01,2.907835150e+01,9.105100408e+00,5.425163087e+01,2.019096585e+01,2.484775423e+01,9.406803445e+01,3.784099142e+01,8.464035851e+01,3.045456463e+01,7.959735631e+01,1.940632475e+00,3.340289600e+01,8.811920337e+01,7.753915850e+01,5.729447380e+01,5.231640584e+00
5.998027019e+01,6.228752271e+01,6.167398837e+01,8.313712976e+01,3.367331580e+01,2.811139725e+01,5.267388360e+01,5.831003248e+01,2.738086696e+01,1.964440295e+01,3.459713254e+01,4.933832826e+01,5.515131842e+01,4.179605697e+01,4.304640152e+01,1.155542867e+01,3.995911940e+01,8.483750710e+01,8.343151703e+01,4.673071227e+01,8.119066694e+01,7.744962083e+01,1.983328125e+01,3.183860395e-01,4.250182206e+01,1.678737931e+01,6.101329256e+01,6.591330994e+01,9.260669453e+01,3.867675688e+01,9.534121213e+01,9.388093619e+01,4.937624479e+01,2.441373100e+01,1.492278720e+01,2.749972049e+01,9.609524537e+01,4.966564001e+01,3.854007347e+01,6.224993516e+00,7.457800330e+01,9.707554244e+00,1.925935284e+01,5.243329715e+01,9.339051521e+01,9.600404606e+01,7.710498654e+01,7.379342585e+01,4.466954078e+01,5.622954456e+01,7.409586649e+00,4.144269830e+00,8.721941384e+01
7.267271196e-01,1.808785362e+01,9.122481986e+01,5.633414533e+01,3.139088157e+00,8.496571165e+00,1.024274778e+01,8.931247042e+00,7.618421542e+01,9.436325303e+01,3.282773730e+01,2.454947457e+01,7.849811713e+01,7.107041868e+01,5.703878002e+01,8.618168962e+01,1.726258678e+01,5.074017464e+01,2.789775226e+01,4.036075892e+01,9.422340775e+01,9.839738808e+01,5.501901663e+01,8.423240784e+01,5.460155792e+01,1.418643530e+01,9.476564312e+00,5.038531056e+01,4.422769718e+01,6.915225957e+00,6.887704265e+01,6.387168720e+01,8.817583188e+01,2.864385050e+01,2.696373892e+01,6.847649037e+01,5.366777766e+01,2.042778168e+01,3.729421558e+01,6.766403598e+01,2.798817360e+01,1.308507091e+01,9.808154940e+01,4.499455638e+01,5.505315826e+01,1.748773198e+00,7.507273128e+01,5.721400989e+01,8.179937588e+01,3.280531545e+01,2.515623083e+01,9.339220229e+01,6.106510605e+01
1.769209073e+01,2.184839853e+01,6.822999612e+01,2.473196217e+01,2.053496657e+01,7.799980588e+01,1.279382172e+01,1.639385565e+01,2.412056491e+01,9.407270625e+01,7.700944203e+01,8.417004372e+01,4.152087342e+01,8.386317768e+01,1.068595039e+01,4.612346802e+01,5.168721617e+01,8.083263986e+01,4.898045443e+01,2.331067439e+01,5.314006601e+01,7.524311324e+00,5.912370476e+01,3.272944035e+01,5.560065718e+01,1.598357038e+01,1.323371519e+01,6.999932538e+01,2.466464216e+01,5.848885562e+00,7.465232184e+01,5.347833459e+01,5.625133798e+01,9.439340898e+01,4.179336550e+01,1.334112844e+01,7.397601841e+00,4.556042548e+01,8.498303623e+01,7.691179051e+01,2.613757914e+01,3.825210333e+01,1.482690327e+01,3.802029251e+01,9.004771645e+01,4.816547479e+01,8.598381516e+01,5.190714688e+01,4.881146429e+00,4.075361748e-01,1.917578540e+01,5.275381837e+01,3.370140765e+01
6.558123559e+01,7.404067377e+01,7.243968011e+01,5.982940969e+01,8.776772418e+01,4.467978888e+01,8.200965897e+01,4.071317384e+01,7.630885109e+01,4.905013421e+01,3.343801140e+01,5.367400869e+01,9.051519466e+01,9.028142087e+01,4.640572765e+01,4.934165182e+01,6.994752996e-02,2.604125119e+01,9.418297253e+01,4.779569084e+01,7.296280181e+01,2.662790692e+01,1.617108788e+01,2.247676116e+01,5.634907352e+01,3.045758867e+01,8.656469335e+01,6.380611419e+01,2.846416801e+01,7.339173670e+01,8.475714709e+01,8.471941619e+01,5.979957822e+01,5.549460670e+01,1.234073833e+01,7.189506664e+01,8.312438320e+01,4.905175541e+01,1.035918604e+01,8.017417794e+01,7.408358798e+01,5.972017665e+01,4.965449802e+01,8.469933526e+01,7.275998524e+01,8.914172628e+01,2.439508564e+01,7.902701204e+01,8.992369182e+01,1.919941646e+01,8.381497889e+01,9.759927285e+01,7.222508921e+00
