v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91
8.377743133e+01,6.865589309e+01,6.511633906e+01,1.490626064e+01,1.583606823e+01,6.459890600e+01,7.889964027e+00,8.121392522e+00,3.433044194e+01,5.946405212e+01,9.340108175e+01,5.253746227e+01,7.810425582e+01,9.922617783e+00,8.498696876e+01,6.200197050e+01,1.630894597e+01,3.178949204e+01,1.981598324e+01,6.316484387e+01,4.269733261e+01,2.710944539e+01,2.171967163e+01,5.189559431e+01,9.514057002e-01,5.600671650e+01,6.580953220e+01,9.177663007e+01,6.102247470e+00,7.262124452e+01,5.312811879e+01,7.959793990e+01,9.370436282e+01,9.755269428e-01,2.674087192e+01,4.616585846e+01,5.628697717e+01,3.911866346e+01,7.802180912e+01,1.626740827e+01,1.453686590e+01,7.015764755e+01,5.570953809e+01,7.534823136e+01,5.697270925e+01,6.245366886e+01,8.849680500e+01,9.878266303e+01,6.784230600e+01,7.910530834e+01,2.732541540e+00,6.976183593e+01,1.926956833e+01,8.535461845e+01,7.681523246e+01,9.962997521e+01,9.877763261e+01,2.750770580e+01,2.175987126e+01,5.605331955e+01,4.904672774e+01,7.325023890e+01,3.249632723e+01,5.118061462e+01,7.985859888e+01,9.101429327e+01,9.686273541e+01,4.175602645e+01,9.268411359e+01,8.275062192e+01,4.950738439e+01,1.172500632e+01,8.390737440e+01,9.687743858e+01,8.287932476e+01,3.386180951e+01,6.798220903e+01,1.452693443e+01,3.359115721e+01,7.759448785e+01,2.070884772e+01,7.999288658e+01,5.635851643e+01,8.648894124e+01,6.455429205e+01,7.065539095e+01,2.298530394e+01,1.192196373e+01,1.313815304e+01,8.003554207e+01,9.532582228e+01
7.244234914e+01,2.786154907e+01,3.036915009e+01,4.869255794e+01,9.068759663e+01,7.952236768e+01,4.006945568e+01,3.865607625e+01,6.219485066e+01,1.068122859e+01,5.720631648e+01,6.177307686e+01,7.398482471e+01,1.254893027e+00,7.524318947e-02,1.621703595e+00,8.374750571e+01,5.864013441e+01,8.992645234e+01,3.612418168e+01,8.515732799e+01,2.162217532e+01,4.003245888e+01,7.341595340e+00,1.290380950e-02,8.570373715e+01,4.253291727e+01,1.623907744e+01,3.674134330e+01,1.025114519e+01,4.881375639e+01,3.404704392e+01,8.656007141e+01,3.974753128e+01,8.315724630e+01,2.495427433e+01,4.504423100e+01,7.283605405e+01,9.346671217e-01,3.865290444e+01,7.451017375e+01,7.900044895e+01,7.425544257e+01,7.687870369e+01,7.592932923e+01,8.152898055e+01,4.154395902e+01,2.847166451e+01,1.499260177e+01,9.677039692e+01,2.940760701e+01,6.649152236e+00,3.380007170e+01,2.303317037e+01,9.935374201e+01,4.664337736e+01,3.290241805e+01,8.992803160e+01,4.937742589e+01,7.644195054e+01,8.914404745e+01,9.529119231e+01,2.631712046e+01,1.205518974e+01,3.732828410e+00,1.644014736e+01,8.742635684e+01,1.084512041e+01,2.683243380e+01,9.497775258e+01,7.270275308e+01,6.275691534e+01,3.658043333e+01,9.107036980e+01,9.426210726e+00,9.658153697e+01,7.587804725e+01,4.110951677e+01,4.351713832e+01,7.709586057e+01,1.883663564e+01,3.334670402e+01,6.207968048e+00,9.234703750e+01,2.998107950e+01,9.541901341e+01,9.650357328e+01,5.729597348e+01,2.698738254e+01,1.248071846e+01,4.912868470e+01
6.720716447e+01,1.555313021e+01,2.142395756e+01,5.047366435e+01,1.805717635e+01,1.892829411e+01,2.662615450e+01,6.965777875e+01,1.172299571e+01,9.629275875e+01,2.292746955e+01,8.065918648e+01,8.196359754e+01,7.655285594e+01,2.456800431e+01,9.883979433e+01,6.965231312e+01,8.333001836e+01,1.470591211e+01,5.831649823e+01,2.122373511e+01,3.200511328e+01,9.952647377e+01,1.871332305e+01,5.704770300e+01,3.122765477e+01,5.090004324e+01,8.320705837e+01,8.860314850e+01,1.876816213e+01,9.342630154e+01,2.354705674e+01,6.447937084e+01,5.961783657e+01,2.487452572e+01,5.091137517e+01,2.613577140e+00,2.277433360e+01,5.820020619e+01,8.157285024e+01,2.398114411e+00,6.775161510e+01,7.902414706e+01,4.903406930e+01,7.757943882e+01,4.314694144e+01,7.538230011e+01,3.899319594e+01,6.519737453e+01,7.382603981e+01,7.583760747e+01,3.004358770e+01,1.901243368e+01,8.985992825e+01,8.520475546e+01,2.572787489e+01,7.369300845e+01,7.323073477e+01,4.114407744e+01,5.299062031e+01,8.423372963e+01,8.522571155e+01,5.275185277e+01,1.935404233e+01,6.606106870e+01,6.298761951e+01,2.419229092e+01,2.789353253e+00,7.624270076e+01,6.680167708e+01,2.364512838e+01,2.164119572e+01,4.996197915e+01,5.375552656e+01,3.423865529e+01,2.557259512e+00,2.404905395e+01,1.900224384e+01,9.569422402e+01,7.106115299e+00,2.564561927e+01,2.589761176e+01,6.491040452e+01,5.174872864e+01,6.954048805e+01,9.803118651e+01,1.661738565e+01,1.090814656e+01,1.264673374e+01,3.115646893e+00,5.528884170e+01
6.443953614e+01,2.129940533e+01,1.680646212e+01,7.980525021e+01,6.018382193e+01,4.925634543e-01,5.057671181e+01,1.857091229e+01,1.097747914e+01,6.261466016e+01,4.697510263e+01,6.492501405e+01,8.474753590e+01,1.065343289e+01,2.520180334e+01,6.639489353e+01,5.019527007e+00,7.849295556e+01,4.338865115e+01,3.153944267e+00,5.393942954e+01,1.459542811e+01,5.658868886e+01,9.437728540e+00,4.373904712e+01,8.156552980e+00,2.787480231e+01,7.546144553e+01,7.489373252e+00,6.527260723e+01,4.597687750e+01,5.912772635e+01,1.171019052e+01,2.200572084e+01,2.872098412e+01,8.067799193e+01,4.194787127e+01,4.521413818e+01,3.843316899e+01,5.578502503e+01,6.914230996e+01,4.844525619e+01,2.944512475e+01,6.648018215e+01,9.147970291e+01,3.032164220e+01,7.850241959e+01,7.176677714e+01,4.843924956e+01,1.871189633e+01,1.435169139e+01,5.520719947e+01,7.541294758e+01,6.273855634e+01,9.750612160e+01,5.364892067e+01,7.800289162e+01,2.066992183e+01,6.565000967e+01,3.885624563e+01,5.599985183e+01,7.285634683e+00,5.905514804e+01,7.816561191e+00,4.780928223e+01,1.703925152e+00,3.373123961e+01,7.915345982e+01,7.668195904e+01,3.160170666e+01,4.494008901e+01,6.504439507e+01,6.354855476e+01,1.928489376e+01,8.682888160e+01,2.301358223e+01,8.350766268e+01,4.839787185e+01,7.755783012e+00,1.997645595e+01,8.611258199e+01,7.729855872e+01,8.839497412e+01,2.368524561e+01,6.215537697e+01,3.390348000e+01,7.263707925e+01,5.368014566e+01,8.201809663e+01,3.806074184e+00,1.861994979e+01
9.895466115e+01,9.442365934e+01,6.850608801e+01,4.058164017e+01,9.306651485e+01,4.358153935e+01,9.700018532e+01,6.740946214e+00,4.175348158e+01,8.929020860e+01,9.965442774e+00,3.570475004e+01,7.509535980e+01,3.494322657e+01,4.106501871e+01,2.158293714e+01,6.251626146e+00,6.630080890e+01,5.655171838e+01,6.423434372e+01,2.147696766e+01,1.989352584e+01,9.488277187e+01,3.711159615e+01,1.280856365e+01,7.823433862e+01,9.176882202e+01,8.676806328e+01,3.171257220e+01,3.419560801e+01,3.546778747e+01,3.950248307e+01,5.958212352e+01,3.849431302e+01,4.560266124e+01,8.200027721e+01,2.369513469e+01,3.535137005e-01,3.519511091e+01,6.504945859e+01,8.309578486e+01,3.455714042e+01,4.322263573e+01,4.612314702e+01,1.931931772e+01,1.413254066e+01,7.645670780e+01,2.695920204e+01,4.578824488e+01,4.226961752e+01,8.768894298e+00,7.535629090e+00,5.714220537e+01,4.364664689e+01,6.467990929e+01,8.248231033e+01,5.808040053e+01,1.816331970e+01,9.393908773e+01,8.100384285e+01,4.609994870e+01,8.679714345e+01,2.215005073e+01,5.859327958e+01,5.108817944e+01,4.999294245e+01,2.679145403e+00,8.378248362e+01,3.304962894e+01,3.830956426e+01,8.836986201e+01,3.254942893e+01,2.771469233e+01,7.393826522e+01,7.174388863e+01,1.169083608e+01,4.517411911e+01,4.337835323e+01,2.902590565e+01,3.700240496e+01,9.328883150e+01,7.596835171e+01,4.482225488e+01,8.131614560e+01,9.653936085e+01,4.111504580e+01,4.450031672e+01,2.470048082e+01,9.270879449e+01,4.404697725e+01,9.844433443e+01
4.964578852e+01,7.937921909e+01,7.613220688e+01,9.085715087e+01,6.439831773e+01,9.733216725e+01,4.327937528e-01,3.580840422e+00,5.155346333e+01,9.468173410e+01,5.919285704e+01,7.953522659e+01,9.931192796e+01,9.702119740e+01,4.239869236e+01,9.408858479e+01,1.737719357e+01,4.271398464e+00,2.864405419e+01,5.191301604e+00,3.185688457e+01,1.025669746e+01,4.552302978e+01,4.707423760e+01,1.994299360e+01,8.313614447e+01,4.791407579e+01,8.492017422e+01,6.630777890e-01,2.226133977e+01,9.377893136e+01,2.037838164e+00,3.063019875e+01,1.390773148e+01,4.250711922e+01,6.913631606e+01,4.424419129e+01,5.790919323e+01,7.033562322e+01,3.316608323e+01,8.498204232e+01,5.499689835e+01,1.190647101e+01,4.122376431e-01,1.164469324e+01,8.763126463e+01,6.296819857e+01,1.980523695e+01,1.149958394e+01,1.742291636e+01,2.678191215e+01,6.435665019e+01,2.403560306e+01,9.015985809e+01,5.329221914e+01,3.263638755e+01,2.998537911e+01,6.462802868e+01,7.518084527e+01,3.904504638e+01,7.245495170e+01,2.844077253e+01,5.723202004e+01,4.932331235e+01,1.949950706e+01,6.482898036e+01,7.041928753e+01,4.242767009e+01,6.278689498e+00,3.806199635e+01,8.134591366e+01,6.002165604e+01,8.040670871e+01,7.760739713e+01,3.242483798e-01,7.358798494e+01,2.782187072e+01,1.701746209e+01,2.352341288e+01,1.398106472e+01,6.818101937e+01,3.412670863e+01,5.942575736e+01,5.028269376e+00,3.000211810e+01,9.997548151e+00,4.271008694e+01,2.330126496e+01,3.049059460e+01,3.363765356e+01,4.605397632e+01
5.791509222e+01,4.444763228e+01,1.003645201e+01,1.969186629e+01,5.314605568e+01,1.739118861e+01,9.951101816e+01,8.525222601e+01,2.563189328e+01,5.984362028e+00,1.891641704e+00,7.803781212e+01,7.080525168e+01,1.438824223e+01,6.150391030e+01,3.598201707e+01,9.704933922e+01,6.572396366e+01,6.227611625e+01,2.956113793e+01,9.012492301e+01,6.347483375e+01,4.579238055e+01,7.794765091e+01,4.614355885e+01,4.170743945e+01,9.210041379e+01,5.445172403e+00,7.464359405e+01,6.584177510e+01,2.358959063e+01,7.800758342e+01,1.897913897e+01,1.873511900e+00,2.183386860e+01,5.047081705e+01,9.064259505e+01,1.897411185e+01,5.793315532e+00,6.244080408e+01,5.868911480e+01,6.339128186e+01,7.831723785e+01,6.794058390e+01,2.626645868e+01,1.068535675e+01,5.200190828e+01,5.352458864e+01,8.867432460e+01,7.560680553e+01,5.988971975e+01,3.435290360e+01,3.101938669e+01,6.059490503e+01,5.241235344e+01,3.520475227e+01,1.107282236e+01,6.933902675e+01,6.126262587e+00,8.939948677e+01,6.569093751e+01,4.340904640e+01,8.215768443e+01,4.652844160e+01,4.498983683e+01,4.815703162e+01,4.862725809e+01,4.980832859e+01,1.455280096e+01,6.043031966e+01,1.645933454e+01,2.836175502e+00,3.904943305e+00,8.187539638e+01,2.498780564e+01,4.596857329e+01,3.322957666e+01,6.268941707e+01,2.559091443e+01,3.639173981e+01,3.271009527e+01,5.494311346e+01,3.530953366e+01,1.629438175e+01,9.917154107e+01,5.750778711e+01,9.455465624e+01,5.992602063e+01,5.486511349e+00,4.290333371e+01,3.500899114e+01
3.178132671e+01,4.146852846e+01,9.364920382e+01,3.673859597e+01,6.173562044e+01,3.340139512e+01,8.046605768e+01,4.365238118e+01,4.433206940e+01,3.001815502e+01,9.685254245e+01,7.643799060e+01,1.285645962e+01,7.515285885e+01,7.419745704e+01,9.457636940e+01,4.802629119e+01,4.641466998e+01,9.599046759e+01,2.774675286e+01,7.466740048e+01,6.697785191e+01,1.483672745e+01,1.568635552e+01,4.741010523e+01,8.657389942e+01,2.039879443e+00,8.834481074e+01,5.820091080e+01,2.153646424e+00,7.882064118e+01,8.654971515e+01,7.967176204e+01,3.741951907e+01,4.063408088e+01,7.729005419e+01,9.832841769e+01,6.158664476e+01,1.264315284e+01,9.961064330e+01,1.085079799e+01,1.746949425e+01,3.220541519e+01,8.919488681e+00,5.668452647e+01,7.289245923e+01,7.472843928e+01,3.793487091e+01,7.398313879e+01,8.955408330e+01,5.551503651e+01,7.760184495e+01,9.117312633e+01,8.456552215e+01,3.259999512e+01,4.705128145e+01,7.426704265e+01,2.415823106e+01,1.597064208e+01,5.122006917e+01,6.053333178e+01,9.486136953e+01,6.218927772e+01,3.277070163e+01,3.325400027e+01,2.043908109e+01,3.398235872e+01,5.857878139e+01,5.693625096e+00,5.620106240e+01,6.165512402e+01,2.312628379e+00,9.705937093e+01,3.856966989e+01,5.540759176e+01,6.797412040e+01,3.583336381e+01,6.310869646e+01,9.553336082e+01,3.804189365e+01,3.598179467e+01,8.840884295e+01,6.465464912e+01,2.123429154e+01,6.125818204e+01,8.426496164e+01,7.650736950e+00,8.108457868e+01,9.811285812e+01,4.941526289e+01,4.792259749e+01
9.463006918e+01,7.776127588e+01,4.069973614e+01,1.230966113e+01,5.909412076e+00,6.662796475e+00,2.934981936e+01,1.098223185e+01,2.346469402e+01,3.498157523e+01,7.728536159e+01,5.427623355e+01,7.984246445e+01,2.951014248e+01,9.774776891e+01,8.482440841e+01,1.664401013e+01,1.979742647e-01,6.827483570e+01,9.280672383e+01,6.954361328e+01,8.103962578e+01,7.789785273e+01,1.237651849e+01,6.679513456e+01,6.037817646e+01,6.443446986e+01,9.291149972e+01,5.102980591e+01,9.596205440e+01,4.041810349e+01,9.179808150e+01,7.664483110e+01,4.205996873e+01,1.965865888e+01,4.564389550e+00,8.056155756e+01,2.705539435e+01,6.914680561e+00,7.311726837e+01,2.550621881e+01,6.805802568e+01,1.905395471e+00,3.698011909e+01,4.416545983e+01,9.609430074e+01,1.182306591e+01,6.059388858e+01,6.569130047e+01,1.677470490e+01,1.737613237e+00,5.986707798e+01,8.215746554e+01,5.476772256e+01,3.373432683e+01,2.423110364e+01,5.312681747e+01,8.924953824e+01,7.562172324e+01,7.492779729e+01,4.563306327e+01,4.115233641e+00,8.133044934e+01,7.022371200e+01,1.419991281e+01,9.913661017e+01,9.619053860e+00,8.924808924e+01,7.429336283e+01,2.395157607e+01,7.810877263e+01,7.093009996e+01,5.919381218e+01,2.054663254e+01,4.304561886e+01,4.746110704e+01,2.860372836e+01,9.489956972e+01,2.454542397e+01,7.095748350e+01,2.538456757e+01,2.886949651e+01,1.504047376e+01,2.314576371e+01,8.445771888e+01,5.274220861e+00,2.249158547e+01,6.191978086e+01,5.300253997e+00,6.496272089e+01,4.633131614e+01
9.134419125e+01,9.041628226e+01,9.081269484e+01,2.121446067e-02,6.874698952e+01,9.176111349e+01,4.803254793e+00,8.671286035e+01,6.488009183e+01,6.217854204e+01,1.004160581e+00,4.061147565e+01,3.239215690e+01,4.514081982e+01,6.026213685e+01,9.954875230e+01,7.022635125e+01,3.973956276e+01,3.092427553e+01,4.848934071e+01,6.137638337e+01,5.297953297e+01,4.549882001e+01,3.144969748e+01,8.928237245e+01,7.939007687e+01,2.891792771e+01,7.029304742e+01,7.910283493e+01,7.241179596e+01,6.163076715e+01,8.801802158e+00,9.602751917e+01,4.938340213e+01,9.483495238e+01,1.502831600e+01,3.280408343e+01,7.182932955e+00,5.034470856e+00,1.337291766e+00,6.577831464e+01,1.320404228e+01,8.439677530e+01,3.437609401e+00,3.130750540e+01,5.524459430e+01,1.947929856e+01,1.141893271e+01,9.102719527e+01,2.799403802e+01,8.544251867e+01,3.109449644e+01,4.928538181e+00,5.568589014e+01,7.348579459e+01,5.720495672e+01,1.640059930e+00,1.127974419e+01,5.521146223e+01,2.327617379e+01,5.497730208e+01,9.513703210e+01,3.383774380e+01,3.147432666e+01,3.014554844e+01,1.351812814e+01,9.921242665e+01,4.433442540e+01,8.041898519e+01,8.445141056e+01,6.578401496e+01,5.129565155e+01,9.295285195e+01,4.226324291e+01,9.773530785e+01,4.531635349e+01,5.925854347e+01,5.900627351e+01,5.997632580e+01,6.398240738e+00,9.859748721e+01,5.297872875e+00,2.240225325e+01,6.867713481e+00,9.807734185e+01,2.381609348e+00,8.354326491e+01,5.580418332e+01,8.298776195e+01,2.094035050e+01,3.561886579e+01
2.340373309e+01,9.366436560e+01,1.670809038e+01,1.020126723e+01,5.563114994e+01,6.273695417e+01,8.078498193e+01,9.320299197e+01,1.365077130e+01,9.214413205e+01,9.552396133e+01,1.439658985e+01,8.320554590e+01,8.445967793e+01,1.145591928e+01,1.618641392e+01,4.990434800e+01,4.423946533e+01,4.721998893e+00,6.378127662e+01,3.386050929e+01,6.892624789e+01,4.109070791e+01,9.300893674e+01,6.521826781e+01,5.443261653e+01,9.001136167e+01,8.214461338e+00,2.837222225e+01,1.318030382e+01,3.192790477e+01,7.554318569e+01,1.317024631e+01,1.008263758e+00,4.242055456e+01,2.067668387e+01,1.956316690e+01,7.587062562e+01,5.996265632e+01,3.578140534e+01,2.020518537e+00,6.909034650e+01,3.098621770e+01,9.579625565e+01,8.411856130e+01,3.891113682e+01,5.622465165e+01,7.797011638e+01,8.560472982e+01,5.247139425e+01,9.356191803e+01,5.461963957e+00,4.535089607e+01,3.956404966e+01,4.927183041e+01,4.392883072e+01,6.639209430e+01,9.593360435e+01,2.725629291e+01,3.383892173e+01,3.785049751e+01,8.401170153e+01,1.777575922e+01,7.030479026e+01,4.410795560e+01,5.760030902e+01,5.110800530e+01,7.063471688e+01,3.166070553e+01,5.670424146e+01,1.895788778e+01,6.369381627e+00,1.471716929e+01,4.149931569e+01,5.201407727e+01,1.510774572e+01,2.130675467e+01,4.296018158e+01,9.834339503e+01,4.353862068e+00,7.694393786e+01,7.165451091e+01,1.061514606e+01,5.718551434e+01,2.204427534e+00,3.673493178e+01,1.018247410e+01,3.330577255e+01,4.972107820e+01,5.611145531e+00,1.635003526e+01
8.729286871e+01,6.768862697e+01,9.197137891e+01,9.105195569e+01,3.576303819e+01,9.334793099e+01,7.085122872e+01,2.566396254e+00,7.611051022e+01,4.157255800e+01,7.421119928e+01,6.209592831e+01,3.270610095e+01,6.935282306e+01,2.476283670e+01,9.509929355e+01,9.363944844e+01,5.324899770e+01,4.097357895e+01,4.110367283e+01,7.423135022e+01,9.702288496e+01,2.675287583e+01,9.280914311e+01,8.351169466e+01,9.072481843e+01,2.572496884e+01,9.196149339e+01,2.094439055e+01,7.431690052e+01,3.274303803e+01,1.127900957e+01,7.174808105e+01,3.371214371e+01,7.723876582e+01,3.328014488e+01,8.036642781e+01,8.044642445e+00,9.940944673e+01,1.124695696e+01,3.046708951e+00,7.328692695e+01,4.767723995e+01,2.411880715e+01,8.782641394e+01,9.362399553e+01,5.634729249e+01,8.381306158e+01,4.326009303e+01,2.901850608e+01,9.159389832e+01,6.963071676e+01,9.409108950e+01,8.845975267e+01,9.665020160e+01,4.210021373e+01,2.639310185e+01,4.916902017e+01,5.658328857e+01,3.146355701e+01,6.936003558e+01,2.268959827e+01,8.769148708e-01,4.367546019e+01,1.392069087e+00,5.870119201e+01,9.740149259e+01,6.717369080e+01,9.254862722e+01,6.146335711e+01,7.417077756e+01,7.352828684e+01,5.881269707e+01,4.244966194e+01,1.224891372e+01,9.467239457e+01,1.820419623e+01,5.161689118e+01,8.169509175e+01,5.352350747e+01,5.449086727e+01,6.521103276e+01,6.850277509e+01,2.178737306e+01,2.487298991e+00,3.866299666e+01,1.328301220e+01,4.722686046e+01,4.385719417e+01,3.586711883e+01,7.466435480e+01
2.704517348e+01,7.050179707e+00,1.493841134e+01,4.957516438e+01,1.960587066e+01,2.212242906e+01,3.254556278e+01,8.067007885e+01,8.348471757e+01,6.023620524e+01,5.571126448e-01,1.766659342e+01,1.059789315e+01,7.726093069e+01,7.543063701e+01,6.430493519e+01,2.625641411e+01,6.380694464e+01,5.594024500e+01,9.414218123e+01,6.664624039e+01,4.768858142e+01,4.786758104e+00,4.626868423e+01,5.725085974e+01,4.219141437e+01,9.240202424e+01,4.048881954e+01,4.324015678e+01,6.777784187e+01,3.919348388e+01,6.957881769e+01,9.024533041e+01,7.339386742e+01,6.602925191e+01,7.245035175e+01,2.076425054e+00,7.338710536e+01,4.945724706e+01,2.889935562e+01,1.692230038e+01,7.912306796e+01,2.658933474e+01,4.255284124e+01,3.592439640e+01,1.420482565e+01,3.888653507e+01,2.126508316e+00,8.704451129e+01,4.644022122e+01,3.991186331e+01,2.680416670e+01,2.008965848e+01,3.296003574e+00,3.475742295e+01,9.520496149e+00,4.758187116e+01,3.780093143e+01,2.597162318e+01,2.499376755e+01,6.596337575e+01,3.124345299e+01,1.365458993e+01,7.824988345e+01,9.004923377e+01,2.293581862e+01,2.004674581e+01,6.974137554e+01,9.285182633e+01,1.563440154e+01,2.994354388e+01,1.251594065e+01,5.949596062e+01,4.887719990e+01,2.765629114e+01,7.497555342e+01,3.192875950e+01,9.431863716e+01,5.923597663e+01,9.758020835e+01,6.096568172e+01,9.120605269e+01,6.113383673e+01,9.951077314e+01,9.902625539e+01,5.335064665e+01,1.859528839e+00,4.205211480e+01,3.378420427e+01,2.745827395e+01,9.624033515e+01
1.120522374e+01,7.110919779e+01,9.172357697e+01,1.519490710e+01,3.595299218e+01,5.050174577e+01,9.684281314e+01,9.096501939e+01,4.797325559e+01,4.948626058e+01,8.264390421e+01,8.153962407e+01,2.248236377e+01,9.023042108e+01,9.692591212e+01,5.086364840e+01,2.342068045e+01,6.847312227e+01,7.510333775e+01,4.965103252e+01,9.029732678e+01,1.772896310e+01,6.190490192e+01,8.955152333e+01,4.790283618e+01,6.998409450e+01,6.232142052e+01,5.747920194e+01,1.977858065e+01,5.448020955e+01,2.885405411e+01,5.067670967e+00,7.975374197e+01,3.951751122e+01,1.797233101e+00,3.964873324e+01,7.459139330e+01,1.857803906e-01,9.889795317e+01,1.331106288e+01,8.262500413e+01,7.532526469e+01,7.729235944e+01,4.852798402e+01,9.230215986e+00,8.347280628e+00,1.924563596e+00,4.675824965e+01,1.695761256e+01,3.476637676e+01,9.722346544e+01,6.915126303e+01,2.134327612e+01,8.250134494e+01,4.919935781e+01,8.850329330e+01,3.998171863e+01,3.396223323e+01,7.120467012e+01,3.842675204e+01,9.919405043e+01,7.715553954e+00,1.479109426e+00,8.224040046e+01,6.712536716e+01,6.536921650e+01,8.347830683e+01,8.381732776e+01,1.758936006e+01,5.945214538e+01,6.586646287e+01,3.836680194e+01,6.434964659e+01,3.309531187e+01,3.941430231e+01,2.285127526e+01,6.428933688e+01,6.636319320e+01,5.957354571e+01,7.051135214e+01,1.776287293e+01,5.141000375e+01,7.216895401e+01,7.169613213e+00,4.931011596e+01,2.117378836e+01,4.345068348e+01,4.562942533e+01,8.800336276e+01,9.793043998e+01,7.508324926e+01
6.912254203e+01,7.553892259e+01,1.255600300e+01,2.131859065e+01,9.936798922e+01,4.146167691e+01,1.638725118e+01,3.546283545e+01,9.957048720e+01,6.552561041e+00,4.355040400e+01,9.411602340e+01,6.940923625e+01,7.690533107e+01,3.894550575e+01,8.350030784e+01,6.291739125e+01,9.855001554e+01,3.664972989e+01,5.093060410e+01,9.579560808e+01,9.302099818e+01,5.995866275e+01,4.785290334e+01,3.657314762e+01,3.535255056e+01,9.995090017e+01,2.967696986e+01,8.679023845e+00,7.625567789e+01,7.783691086e+01,5.339968213e+01,2.647215298e+01,4.118051419e+01,9.678979258e+01,8.489225751e+01,2.730746587e+01,5.503680743e+01,2.089470124e+01,4.577331338e+00,2.938293324e+01,1.776474420e+01,9.107386822e+01,6.215639202e+01,3.267158121e+01,2.192944000e+01,8.341974429e+01,8.474973934e+01,7.077909936e+01,2.340132812e-01,7.252363224e+01,7.222168468e+01,8.193572558e+01,3.334202776e+01,2.774039617e+01,4.820088668e+01,1.456101053e+01,5.664126491e+01,2.523871300e+01,6.814574718e+01,1.347548224e+01,1.015745570e+01,9.309662729e+01,3.597026391e+01,5.691571414e+01,7.162322398e+01,5.010378271e+01,3.740480085e+01,9.028229042e+01,4.867402727e+01,3.055543445e+01,1.499160509e+01,6.593695495e+01,6.014217260e+01,3.250870239e+01,9.801831059e+01,8.681941001e+01,5.538332882e+01,5.304228613e+01,6.966835243e+01,3.445109536e+01,8.517492916e+01,8.798933883e+01,8.268086510e+01,7.523489837e+01,3.074651533e+01,6.526476186e+01,1.422888963e+01,9.893891338e+01,3.092553682e+01,5.987608143e+01
2.064621684e+01,6.702637808e+01,5.099692573e+01,5.312826660e+01,7.697422549e+01,9.937239403e+01,1.405470354e+00,5.578747552e+01,5.511166081e+01,7.178476378e+01,9.586525277e+01,7.297129480e+01,1.863594225e+00,9.683520558e+01,7.011495780e+00,2.897126336e+01,5.064064918e+01,9.742416847e+01,8.376023158e+01,1.849363172e+01,1.684054640e+01,7.181948520e+01,3.679952599e+01,6.601862425e+00,5.926201250e+00,1.124343709e+01,6.655508845e+00,4.174670599e+01,2.676137425e+01,4.883604424e+01,5.244811005e+01,7.548945712e+01,1.627147191e+00,6.402917717e+01,2.348145894e+01,5.087652028e+01,1.880111689e+00,2.686167470e+01,2.600079584e+01,9.695816393e+01,2.515486516e+01,3.836729001e+01,1.943822099e+01,1.966577025e+01,7.119709483e+01,2.390646328e+01,5.471792618e+00,3.501293837e+01,3.263328390e+01,8.224024912e+01,2.944836104e+00,7.962534385e+01,5.934080554e+01,3.677860791e+01,9.192461700e+01,9.008866667e+01,7.414387344e+01,8.106556351e+01,4.923506333e+01,5.347198619e+01,7.189332744e+01,7.944699289e+01,7.677897177e+01,3.023885883e+01,8.678495584e+01,2.370059783e+01,6.076224631e+01,4.140479594e+01,1.523704304e+01,1.593501633e+01,5.001397734e+01,3.533668980e+01,6.421440688e+01,1.622354759e+01,9.911075927e+01,6.799428044e+00,9.246770720e+01,1.631134049e+01,6.017042314e+01,1.713870119e+01,5.410381032e+01,3.928422247e+01,6.485576457e+01,9.696901294e+01,7.547857912e+01,4.808040312e+01,7.310420551e+01,2.145636096e+00,8.472083980e+00,8.076996938e+01,3.756715275e+01
