v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90
6.314918359e+01,4.130568755e+01,3.561491893e+01,9.068066974e+01,7.846372532e+01,7.481209036e+01,6.964444434e+01,2.848304331e+01,3.778549633e+01,3.610855192e+01,6.280108262e+01,8.231667130e+01,7.728340639e+01,8.635924030e+01,3.613304111e+01,2.165205105e+01,4.008715767e+01,7.457595707e+01,7.632272937e+01,1.177100704e+01,2.979703466e+00,8.610563490e+01,5.701460009e+01,4.826228073e+01,7.864064622e+01,3.992825220e+01,2.085935137e+01,2.531923834e+00,6.371491300e+01,6.779255475e+00,9.809213351e+01,1.823194182e+01,2.646779822e+01,1.775791455e+00,5.822474780e+01,7.671041330e+01,2.909294864e+01,6.723982775e+01,3.509326917e+01,1.590681684e+01,4.543989408e+01,4.695975968e+01,8.769234783e+01,5.218037652e+01,6.913717586e+01,9.799248252e+01,7.761427531e+01,1.257104132e+01,4.897260674e+01,3.058481442e+00,4.164221664e+01,2.306030456e+01,5.997728116e+01,5.770146819e+01,2.513107248e+01,7.207678135e+00,6.957419972e+01,4.415653124e+01,4.203060316e+01,6.714462977e+00,4.181758380e+01,5.160058485e+00,4.493898063e+01,9.283261150e+01,9.843365920e+01,1.037412576e+01,4.061130591e+00,3.509253440e+01,9.154403913e+01,6.684042072e+01,7.105630128e+00,6.173779157e+01,5.973622552e+01,6.815776744e+01,6.910376427e+01,8.714995842e+01,4.945142095e+01,4.400229103e+01,4.219065276e+01,5.466685809e+01,9.535908969e+01,8.177980819e+01,4.191225188e+01,8.216325915e+01,7.739150425e+01,3.110138937e+00,4.223739771e+01,7.160486186e+01,8.998802023e+01,7.442859762e+01
8.859495043e+01,3.386829714e+01,4.699532960e+01,2.174520645e+01,7.475439330e+00,5.877909467e+01,6.255314361e+01,8.777556010e+01,3.052121965e+01,1.886144339e+01,8.657362931e+01,9.260760326e+01,1.174255605e+01,3.477035129e+01,5.303776527e+01,9.751575345e+01,4.607052233e+01,1.764261358e+01,1.121463199e+01,3.898183872e+01,4.126579636e+01,5.071427648e+01,6.914719320e+01,8.263966708e+01,7.371880777e+01,1.671699895e+01,4.042454237e+01,4.422256235e+01,1.558453063e+00,6.384039722e+01,1.572341583e+01,8.113269439e+01,3.984397722e+01,3.676150680e+01,9.069387989e+01,3.395169020e+01,1.400758463e+01,2.472717595e+01,3.378015095e+01,7.362967942e+01,8.291247944e+01,4.620372316e+01,5.103265664e+01,7.625676951e+01,3.181534602e+00,4.763950002e+01,8.682193863e+01,5.385965951e+01,9.442600684e+01,8.112476785e+01,6.872154838e+00,3.498870492e+01,1.699519539e+01,4.108489518e+01,5.769689892e+01,3.852895772e+01,8.267804144e+01,3.778974118e+01,3.948797209e+01,2.468519238e+01,5.400591995e+01,2.488983052e+00,5.720916946e+01,2.413458594e+01,5.766564486e+01,3.416494507e+01,2.250569472e+01,7.456881245e+01,3.918648975e+00,5.102795982e+01,5.315329573e+01,5.621612818e+01,8.410089693e+01,5.909941839e+01,3.122747955e-01,8.481825792e+01,1.543595185e+01,7.051979308e+01,4.126316031e+01,1.066489914e+01,9.330867915e+01,1.246106669e+01,4.894655898e+01,7.881340110e+01,8.430930797e+01,3.226817320e+01,8.433677281e+01,4.882505658e+01,2.898569477e+01,5.467450169e+01
9.005586831e+01,1.626024575e+01,6.502157146e+01,4.189207188e+01,8.147849532e+01,5.120876349e+01,1.086213977e+01,9.686159871e+01,8.434698017e+01,4.369517682e+00,5.329075976e+01,4.027109171e+01,3.601211234e+00,5.968727245e+01,5.815550232e+01,2.716146102e+01,8.632247491e+00,2.431403111e+00,9.702803749e+01,8.530951449e+01,3.421504963e+01,5.493131488e+00,5.875179265e+01,5.767701065e+01,9.981394516e+01,6.688416154e+01,2.170305287e+01,8.607794568e+01,8.025430557e+01,5.601308486e+01,7.314736536e+01,7.359269815e+01,8.609448042e+01,9.824939994e+01,6.164659491e+00,4.822546851e+01,9.819718742e+01,1.755367948e+01,8.505207817e+01,5.792954926e+01,2.287500085e+01,3.082647469e+01,9.479269704e+01,9.087842831e+01,7.949042530e+01,1.081507310e+01,7.732265178e+01,3.992073572e+01,6.394032434e+01,4.427649678e-01,5.823277093e+01,1.154639154e+01,5.799963594e+00,4.846420736e+01,7.893297545e+01,8.943355209e+01,2.854179734e+01,8.357825037e+01,8.400594239e+00,5.597281264e+01,5.705894499e+01,4.902479452e+01,9.452711934e+01,3.235525627e+01,2.977789281e+01,3.235106564e+01,5.729524092e+01,4.669496695e+01,8.209240797e+01,6.242534908e+01,3.782367288e+01,9.757932046e+01,3.676780300e+01,4.803307765e+01,1.186833219e+01,1.808811234e+01,4.107894644e+01,2.449668157e+01,9.512515354e+01,4.518660490e+01,8.575085850e+01,4.520785543e+01,7.760513618e+00,5.485464201e+01,3.917948944e+01,4.606579232e+01,4.997210348e+01,5.980121905e+01,1.935108132e+01,4.689948362e+00
5.980920918e+01,4.690812084e+01,3.818444676e+01,2.309419434e+00,4.812996805e+01,7.774077637e+01,1.772593559e+00,7.008882684e+01,4.110842201e+01,5.073395409e+01,2.296296754e+01,5.985551716e+01,7.208267620e+01,7.033235484e+01,7.032273423e+01,1.392507346e+01,1.703327196e+01,9.630751681e+01,3.577899495e+01,3.212339349e+01,2.001153252e+01,9.732722418e+01,9.668896423e+01,5.102747343e+01,9.254168386e+01,8.363675054e+01,3.925291097e+01,7.900032861e+01,5.093328733e+00,1.845590773e+01,8.087163499e+00,2.493178273e+01,8.550303456e+01,4.499547434e+01,5.921348537e+01,4.903589647e+00,2.883678134e+01,8.997807837e+01,6.422885446e+01,8.526773339e+01,7.742337728e+01,7.956231198e+01,6.324491521e+01,5.330210600e+01,4.370858011e+01,6.581207979e+00,3.161140961e+01,6.618623246e+01,1.002191410e+01,2.592771502e+01,7.034528667e+01,1.261677814e+01,2.285017684e+01,9.640199098e+01,6.407173552e+01,8.457921388e+01,3.313022454e+01,1.307367822e+01,2.473255624e+01,6.893200335e+01,4.836440036e+00,2.065186005e+01,7.135704297e+01,8.754692848e+01,1.421630893e+01,2.492430368e+01,4.839420428e+01,3.565767467e+01,3.668976837e+01,1.463463430e+01,5.239195187e+01,5.704308779e+00,7.376978578e+01,2.741081300e+01,8.945190278e+01,9.323228172e+01,1.991357675e+01,5.179853785e+01,9.881036076e+01,4.175457883e+01,3.069679460e+01,9.362188082e+01,1.300020702e+01,6.636379655e+01,5.598592200e+01,9.749593537e+01,7.979294623e+01,9.315213614e+01,3.868829417e+01,6.258949808e+01
8.340807104e+00,6.546741407e+01,1.285863309e-01,7.119401370e+01,8.444807623e+01,3.370745533e+01,8.925681020e+00,4.708827741e+00,3.573897642e+01,8.171145178e+01,3.280045420e+00,7.037889440e+01,7.340643400e+01,5.868478848e+01,2.504128851e+01,2.582732191e+01,9.555174249e+01,5.973214875e+01,8.567041774e+01,4.481749679e+01,3.767149534e+01,8.968774638e+01,7.050247986e+01,9.237843158e+01,5.823789896e+01,6.963713173e+01,5.190442332e+01,3.011496110e+01,6.102632248e+01,3.916982442e+00,4.628136425e+01,8.307681340e+01,4.193673571e+01,5.489585798e+01,2.321446267e+01,6.488654176e+01,6.924512304e+01,5.610098400e+01,7.475586616e+01,6.754755109e+01,9.794172167e+01,9.494809761e+00,7.158391424e+01,7.123706708e+01,9.513667536e+01,2.877350662e+01,9.694133298e+01,9.031873809e+01,4.447118575e+01,9.369430212e+01,2.165104974e+01,5.278998495e+01,8.275660286e+01,1.204072682e+01,6.055634845e+00,5.685121644e+01,4.152495926e+01,1.618877883e+01,2.110464353e+01,9.074130710e+00,5.958131438e+01,7.799897983e+01,1.693997368e+00,6.248557271e+01,6.485254794e+01,8.470623093e+01,5.044909220e+00,1.348432635e+01,7.365164636e+01,5.987897060e+01,4.794053117e+01,2.032905206e+01,7.786377479e+01,7.548030627e+01,9.527340195e+01,3.313062453e+01,9.843862193e+01,1.763164663e+00,5.388897666e+00,7.519417268e+00,8.148851016e+01,7.202756942e+01,1.664506894e+01,2.676675608e+01,6.445203861e+01,6.342478385e+01,9.751278190e+00,8.367947112e+01,5.579704327e+01,8.877912101e+01
8.693006875e+01,8.611592723e+01,3.766371803e+00,2.562996898e+01,6.103389955e+01,5.112554641e+01,4.541409427e+01,3.121695772e+01,4.394661646e+01,8.729674765e+01,6.510679435e+01,8.601872913e+01,4.247657194e+00,3.165604183e+01,4.508594531e+01,7.917250360e+01,3.855891886e+01,6.459712366e+01,5.728155057e+01,4.231492590e+01,8.140168319e+01,5.393311596e+01,2.146579387e+01,5.569096149e+01,9.367951881e+01,9.841282584e+00,6.881252607e+01,5.135960410e+01,1.572965710e+01,9.694949219e+01,6.045912038e+01,2.055390283e+01,2.294056129e+01,7.817593460e+01,9.296760671e+01,8.892641408e+01,2.261678840e+01,8.229252513e+01,3.852040059e+01,4.000310634e+01,8.184241001e+00,3.912798593e+01,4.913710865e+00,6.309409299e+01,6.304482683e+01,8.104344561e+00,8.208241713e+01,7.235858147e+01,6.265566004e+01,7.015660304e+01,7.487362046e+01,3.815430519e+01,9.103712108e+01,6.501627486e+01,4.473810935e+01,3.492285759e+01,4.468841326e+01,2.114973488e+01,7.879259256e-01,5.117908364e+01,5.894761297e+01,4.664623670e+01,5.828941816e+01,8.391365247e+01,7.707995080e+01,7.692740186e+00,8.304333346e+01,5.503358681e+01,8.255492869e+01,1.703424897e+01,1.268069416e+01,9.996558823e+01,7.547324669e+00,1.183899277e+01,5.053286936e+01,3.993850428e+01,1.640023817e+01,4.080343230e+00,6.173901100e+01,8.440511543e-01,6.501556185e+01,3.837368237e+01,7.836863243e+00,5.308180539e+01,2.727809342e+01,7.532997662e+01,6.089313263e-01,8.477085530e+01,9.328511884e+01,8.505059117e+01
3.124632400e+01,1.118091601e+01,4.386903208e+01,1.706669037e+01,1.568025188e+00,7.895482638e+01,2.063651788e+01,9.408101625e+00,4.120237512e+01,8.676747570e+01,1.585325944e+01,9.144321841e+00,2.373683712e+00,5.883293816e+01,1.314453462e+01,9.242095077e+01,2.855297492e+01,6.158534517e+01,8.206993928e+01,1.906212156e+01,9.232231913e+01,2.135490952e+01,1.704713850e-01,1.083361042e+01,7.910794035e+01,7.191126446e+01,8.185088835e+01,8.836205387e+01,4.140887093e+01,3.301107647e+00,7.424148746e+01,2.954682929e+01,3.946896561e+01,8.974286522e+01,5.014787556e+01,4.198710550e+01,8.121459693e+01,6.355653222e+01,6.484231112e+00,4.700453811e+01,4.228697362e+01,3.148535560e+01,2.117841008e+01,6.877807620e+01,7.353020273e+01,4.084729543e+01,2.409754819e+01,5.598924768e+01,3.988480672e+01,4.569936017e+01,6.139234461e+01,7.795219305e+01,1.424952311e+01,8.499694393e+01,3.762834447e+01,6.911792596e+01,5.173947922e+01,9.467057546e+01,8.290548861e+01,6.151184763e+01,7.757798897e+00,1.668996307e+01,9.408413162e+01,3.074212842e+01,9.359024419e+01,7.282032966e+01,5.063312073e+01,6.758865234e+01,3.368566075e+01,9.113346329e+01,5.707278026e+01,1.442040007e+01,1.192070317e+01,9.892553306e+00,1.339783237e+01,9.098860998e+01,9.852858086e+01,5.393764121e+01,9.759780977e+01,3.888161494e+01,7.567962170e+01,4.355044614e+01,6.451540669e+01,1.754028540e+01,3.015319411e+01,6.130045345e+01,6.915500359e+01,6.025331945e+01,4.118454165e+00,4.608870890e+01
7.655357202e+01,3.072524488e+01,6.861450436e+01,8.090862223e+01,6.863933411e+00,5.507170520e+00,5.823240876e+01,3.432643721e+01,4.899127642e+01,6.135805798e+01,2.087987945e+01,7.297219129e+01,9.877487755e+01,2.409805916e+01,4.491914419e+01,7.469871208e+01,4.015130841e+01,5.942942127e+01,3.675118627e+01,3.757352901e+01,5.262488645e+01,3.647750408e+00,1.524916110e+01,1.482019675e+01,1.368171234e+00,5.989117415e+01,3.689581840e+01,7.366311158e+00,7.203575659e+01,1.397613734e+01,9.598495927e+01,7.916863985e+01,1.675676345e+01,7.763538141e+01,1.782635203e+01,7.802218539e+01,9.670061303e+01,8.560277144e+01,1.465053108e+01,7.768246062e+01,1.211052643e+01,6.264117604e+01,5.967867004e+01,6.505019377e+01,4.717070277e+01,4.124406187e+01,2.004631052e+01,7.101771957e+01,2.803530101e+01,1.598772583e+01,2.051477535e+01,7.773331267e+01,6.609377532e+01,4.875308916e+01,6.284563372e+01,4.579399665e+01,5.505555482e+01,6.422873517e+01,2.933550058e+01,2.152105081e+01,1.399543834e+00,5.442696104e+01,5.103681964e+01,3.916838462e+01,3.530971015e+00,3.735799989e+01,9.855685390e+01,1.939142977e+01,6.363127386e+01,3.706448910e+01,2.756334045e+01,5.966988647e+01,3.561297737e+01,1.690143430e+01,2.887020045e+01,7.927458890e+00,5.082302602e+01,8.136862121e+01,7.018350339e+01,8.313709542e+01,4.228868191e+01,8.661912157e+01,4.456471808e+01,8.335774194e+01,3.686829455e+01,8.200486983e+01,7.380007188e+01,1.814138020e+01,9.557967773e+01,8.193746586e+01
1.335683820e+01,9.189726379e+01,7.975498980e+01,6.870163760e+00,8.370696563e+01,7.043985716e+01,4.939490492e+01,3.904272560e+01,4.591012058e+01,5.319699393e+01,3.794395088e+01,9.498114168e+01,5.537949643e+01,1.046418899e+01,4.441134072e+01,8.776324185e+01,9.870688351e+01,9.322849988e+01,2.079036649e+01,9.172788927e+01,8.480168009e+01,7.841480184e+00,2.184748841e+00,6.583258353e+00,3.443365614e+01,1.008258105e+00,7.673123179e+01,7.027546431e+01,9.183706157e+01,3.071909110e+01,9.105196757e+01,5.046357422e+01,5.411072324e+01,3.495516320e+01,2.634751916e+01,5.210145162e+01,4.296937741e+01,3.754345050e+00,3.075543914e+01,1.481667605e+01,7.796143851e+01,6.252209520e+01,9.363221386e+01,1.169992069e+01,1.402507149e+01,1.490188707e+01,2.205265225e+01,1.144075971e+01,6.094241696e+01,1.791429694e+01,3.028067611e+01,7.258878755e+01,3.686874394e+00,2.799680544e+01,6.687854781e+01,8.197688037e+01,2.602336949e+01,3.969172321e+01,7.880677530e+01,7.422503578e+01,3.429391781e+01,3.391708537e+01,1.730030024e+01,2.736264731e+01,1.141387355e+01,7.547396437e+01,9.362226029e+01,5.358705831e+01,7.831203452e+01,6.471296770e+01,9.735395492e+01,7.740974887e+01,7.559766745e+01,9.785674481e+01,2.564880056e+01,8.798663302e+01,8.950787532e+01,3.823294546e+01,4.636981500e+01,2.082631991e+01,2.398674253e+01,3.886593398e+01,8.132577724e+00,1.627772192e+01,1.797092343e+01,3.721133492e+01,6.238028364e+01,3.858009404e+01,9.081538629e+01,9.594647429e+01
8.564255880e+01,6.776605269e+01,7.988388914e+01,2.744004203e+01,1.288837137e+01,5.581408216e+01,9.040204091e+01,6.500312543e+01,5.474564717e+01,1.647741752e+01,3.503945149e+01,2.750887986e+01,4.749955787e+01,4.367923077e+01,8.768788972e+01,9.781914291e+01,4.867412677e+01,8.602226178e+01,4.081384121e+01,9.120566446e+01,2.238691210e+01,5.704822100e+01,5.203470007e+01,2.542401712e+01,5.630348225e+01,3.061711876e+01,8.729838047e+01,9.062512259e+01,7.420190936e+01,2.231048042e+01,3.599950341e+01,2.559842764e+01,3.398969379e+01,5.848768342e+01,5.391016748e+01,8.773996872e+01,8.315069656e+00,1.965478547e+01,9.945875370e+01,1.560939325e+01,9.082361214e+01,9.574822883e+01,6.785076581e-01,5.221178689e+01,6.552441264e+01,6.145266488e+01,6.882823541e+01,4.045280380e+01,8.574837042e+01,3.016755857e+01,8.267458587e+01,5.883830991e+00,8.950597411e+00,4.545262601e+01,5.960212854e+01,2.552720925e+01,5.581939194e+01,8.549239506e+01,5.313327554e+01,1.732397516e+00,8.491885285e+01,4.930122860e+01,7.637947817e+00,9.324976735e+01,2.435334770e+01,2.055781151e+00,2.813264049e+01,8.901831257e+01,1.895481138e+00,9.037666791e+01,8.196949860e+01,8.046897409e+01,4.039221208e+01,7.141504579e+00,8.298520881e+01,2.237891637e+01,5.122326436e+01,1.530192506e+01,1.430453811e+01,4.542268812e+01,6.361527305e+01,7.714246156e+01,8.353823448e+01,1.382544790e+01,8.440032435e+01,4.612259016e+01,7.249847225e+01,7.378677985e+01,1.088636326e+01,5.411458440e+01
3.706352649e+01,3.215888678e+01,8.228096799e+00,4.075834180e+01,7.296997798e+01,1.548663877e+01,3.433171626e+01,6.875606472e+01,5.931502007e+01,1.104137958e+01,8.535396361e+01,6.844644032e+01,6.570078940e+01,4.233433204e+01,1.875510474e+01,3.106453251e+01,2.573438975e+01,6.348643144e+00,1.209387359e+01,9.816797272e+01,2.486353043e+01,2.001610631e+01,5.522064044e+01,3.401637033e+00,8.428691416e+01,3.966660970e+01,4.709855215e+01,8.334586101e+01,7.390091466e+01,3.360555114e+01,9.690603048e+01,3.356462921e+01,6.994865903e+01,2.049945164e+01,4.796532109e+01,7.722143561e+01,1.259368009e+01,9.234431237e+01,3.415048016e+00,6.437100179e+01,2.824224027e+01,7.725132834e+01,3.563545599e+01,7.277275267e+01,4.112980503e+01,1.232041886e+01,6.037750781e+01,4.832296181e+01,9.990680716e+01,5.747689143e+01,1.623639266e+01,1.166416027e+01,5.619153655e+00,7.684278454e+01,1.752879392e+01,5.398823319e+01,7.318625010e+01,6.937708627e+01,2.953486229e+01,3.154535540e+01,1.920244826e+01,9.675958342e+00,4.920252677e+01,1.608156120e+00,4.885121383e+01,5.678092807e+01,2.881717987e+01,6.379345041e+00,3.959874359e+01,5.605647397e+01,2.473425341e+01,8.313716062e+01,5.670113994e+01,3.769418982e+01,9.983250955e+01,5.897640919e-01,8.566194608e+01,4.732590514e+01,1.990516287e+01,9.243753583e+01,8.654072422e+01,1.478272213e+01,4.671588182e+01,2.624599070e+01,9.128025325e+01,1.574272891e+01,4.113716324e-01,3.701956796e+01,1.726716339e+01,6.823556017e+01
4.451522796e+01,8.778568050e+01,2.088011319e+01,9.921157944e+01,3.407047078e+00,4.416463463e+01,1.419629435e+01,9.462807057e+01,9.289793684e+01,7.636386130e+01,9.747858325e+01,8.269125188e+01,9.698883586e+01,7.791803142e+01,2.304332248e+01,3.118934336e+01,7.605059504e+01,3.738553135e+01,2.057197411e+01,1.999578660e+01,7.309356772e+01,7.552733812e+01,1.828089085e+01,8.900617730e+01,7.523009708e+00,2.831067165e+01,4.233946391e+01,4.134581140e+01,8.346087288e+00,7.908495039e+01,2.039103784e+01,7.417623762e+00,1.834398927e+01,4.372502889e+01,9.492806679e+01,7.426011292e+01,5.298810567e+00,1.514745209e+01,9.636803803e+01,2.793688422e+01,4.265981682e+01,5.030303813e+01,5.939052100e+01,6.561327151e+01,2.624976325e+01,1.250585875e+01,6.409084761e+01,4.198951170e+01,2.236839645e+01,1.262145765e+01,8.569322424e+01,5.249499236e+01,1.269675934e+01,2.635998059e+01,5.971677327e+01,1.691046638e+01,8.569160172e+01,7.096695290e+01,8.837704661e+01,1.988965409e+01,1.970125352e+01,6.079539353e+01,6.789964531e-01,8.624077929e+01,7.719724992e+01,5.642814658e+01,1.264838137e+01,9.698454072e+01,1.096332701e+00,8.655214628e+01,8.337741656e+01,2.712663775e+01,3.898317787e+01,5.278684315e+00,8.164923933e+01,5.734347218e+01,1.911049066e+01,4.958539445e+01,2.108686985e+01,9.711817276e+01,6.342549416e+01,6.797376836e+01,4.032067378e+01,9.406658229e+01,8.886023598e+01,1.180496190e+01,9.175821260e+01,9.284176657e+01,7.823703249e+00,6.658891938e+01
1.176771070e+01,2.203833921e+01,2.403080261e+01,3.098696943e+01,1.362960529e+01,6.718701584e+01,6.646471611e+01,1.818009216e+01,6.623494814e+01,3.883647813e+01,4.190737818e+01,9.005741232e+01,4.156572349e+01,5.021751000e+01,8.810191852e+01,8.248927373e+01,4.836315861e+01,1.106915631e+01,6.355551832e+01,9.645260653e+01,5.387212119e+01,9.056668978e+01,5.095326776e-01,3.501408572e+01,8.304553428e+01,4.892423651e+01,9.739771835e+01,7.525061800e+01,2.055471891e+01,7.512414581e+00,4.084162280e+01,3.084875769e+00,3.453504132e+01,1.829082570e+01,6.555599104e+01,7.220698626e+01,6.447642985e+01,8.860546708e+01,5.916669186e+01,1.767067020e+01,8.592904761e+01,2.942047750e+01,2.396407886e+01,8.706457652e+01,5.139686711e+01,7.100322959e+01,1.032460913e+01,4.428897427e+01,5.132689878e+01,4.110642572e+01,4.847472288e+01,8.487084133e+01,4.196107378e+01,6.329929730e+01,4.916548090e+01,5.381582280e+01,1.668832309e+00,7.852291360e+01,7.255950793e+01,5.436618199e+01,2.643870649e+01,4.934720048e+00,2.004764636e+01,3.886542678e+01,8.589081068e+01,1.796099885e+01,7.553031646e+01,2.074932485e+01,8.160930403e+01,5.595806630e+01,5.074961457e+01,8.466432188e+01,2.052856579e+01,4.005642825e+01,2.632230555e+01,1.517653371e-01,2.431277336e+01,4.704548234e+01,3.101867562e+01,5.341564473e+00,2.722269534e+01,2.071321145e+01,7.496693167e+01,9.030003502e+01,2.097297700e+01,4.146445891e+01,9.991791105e+01,5.686446529e+01,6.963258275e+01,1.074904478e+01
2.497535379e+01,1.598115490e+01,2.021900058e+01,8.163190828e+01,9.381898043e+01,6.416545234e+01,8.820311703e+01,9.923224136e+01,6.790263549e+01,8.236416417e+01,7.733966132e+01,3.910970531e+01,1.642457421e+01,9.578491897e+01,5.885588629e+01,7.837396332e+01,3.790818361e+01,8.949416330e+00,7.641900251e+01,1.646010286e+01,8.350099867e+01,2.785573856e+01,3.650325479e+01,9.893280392e+01,3.945059537e+01,6.451899650e+01,5.732613714e+01,3.292567474e+01,7.789572601e+01,7.055626499e+00,3.044515953e+01,9.674375905e+01,4.048192465e+01,1.168879457e+01,5.930025893e+01,7.526161403e+01,4.760202173e+00,4.404040819e+01,5.519080796e+00,1.327774899e+01,7.339906813e+01,8.199222369e+01,4.367891199e+01,5.439303123e+01,4.925408689e+01,9.576373864e+01,5.318093732e+01,5.055591550e+01,7.312684579e+01,3.745604790e+01,9.398338392e+01,6.261573092e+01,7.822138793e+01,1.934407179e+01,7.612775808e+00,1.246488446e+01,2.844884867e+01,3.504186451e+01,7.908009948e+01,4.263165962e+01,9.485569648e+01,9.301952613e+01,6.041823220e+01,4.958108451e+01,7.515408126e+00,4.343379655e+01,6.872124358e+01,2.477105719e+00,5.911233753e+01,5.537546998e+01,3.376722225e+01,2.760391875e+01,1.096601010e+01,3.787639684e+01,3.328484718e+01,1.118858072e+01,3.101620085e+01,6.093809655e+01,3.245420040e+01,6.913805160e+01,3.659738751e+01,7.480366003e+01,4.862048005e+01,2.415140055e+01,2.188968888e+00,4.952068963e+01,1.007856602e+01,5.774045461e+01,8.276965429e+01,7.049229778e+01
3.824580209e+01,9.772891561e+01,2.843224566e+01,1.945011918e+00,4.675242418e+01,4.568571331e+01,8.858035678e+01,8.717125012e+01,9.516731803e+00,6.727459254e+01,6.666691009e+00,3.246898787e+01,2.207607833e+01,5.244875727e+01,1.177013308e+01,3.057813097e+01,9.573378003e+01,3.034544853e+01,4.898228563e+01,8.023814974e+01,7.696449913e+01,7.541192607e+01,8.039257603e+01,6.738996249e+01,7.748790994e+01,9.892259532e+01,3.806670032e+01,3.665930370e+01,3.767170487e+01,9.680292008e+01,3.215368383e+00,4.584227481e+01,6.872347567e+01,2.720010110e+01,6.023769042e+01,3.672995991e+01,6.894650474e+01,8.677465388e+01,7.760021812e+01,1.338966307e+01,3.057752633e+00,6.613645523e+01,8.723090292e-01,3.397455749e+01,1.614489311e+01,9.580989943e+01,7.966505117e+01,7.246033721e+01,1.219843984e+01,2.474638042e+01,4.866680304e+01,7.082150839e+01,3.902460199e+01,3.657970396e+00,2.415949246e+01,9.344028462e+01,6.713775377e+01,3.901789644e+01,3.914444174e+01,9.097356901e+01,6.834012972e+01,5.921328520e+01,9.120479613e+01,1.196998726e+01,8.051148261e+01,5.153862849e+01,1.108660141e+01,1.956722342e+01,6.259167547e+01,6.796978051e+01,8.350239281e+01,9.109901117e+01,1.182203573e+01,5.752837483e+01,3.711752788e+01,3.095534576e+01,9.100212619e+01,3.961045631e+01,1.862080651e+01,4.350562656e+01,8.060259608e+00,5.467828709e+00,1.098601285e+01,6.937753368e+01,5.889247657e+01,9.252596861e+01,1.111952356e+01,8.401765031e+01,5.490400487e+00,2.040889914e+01
5.194620373e+01,5.298039141e+01,3.543713112e+01,2.673345914e+01,5.842271246e+01,8.494835491e+01,8.936471761e+01,3.057768673e+01,6.686617847e+01,7.979179101e+01,4.428013410e+00,9.472389995e+01,8.895996438e+01,3.790148806e+01,2.004772134e+01,4.543465710e+01,1.744374730e+01,3.522767392e+01,6.715939551e+01,8.106259799e+01,7.699191204e+00,1.132283203e+01,9.977961680e+01,9.924315801e+01,6.230877263e+01,8.252300418e+01,9.655672912e+01,7.929076016e+00,9.514031749e+01,9.776508656e+01,5.201696719e+01,6.661892551e+01,7.045430940e+01,3.883839383e+01,1.920209601e+01,4.157073291e-01,8.545765602e+01,7.589165533e+00,7.146889912e+01,6.665767355e+01,9.493078514e+01,7.494475020e+01,3.079964279e+01,4.971478144e+01,9.356263673e+01,5.835988561e+01,4.918498703e+01,4.995819426e+01,1.865363772e+01,9.834534161e+01,1.908082245e+01,1.620934582e+01,6.428315800e+01,5.386892109e+01,7.727651059e+01,4.893255804e+01,6.873722212e+01,1.636078076e+01,9.919945563e+01,4.051149300e+01,3.354196148e+01,3.466603423e+01,1.280031416e+00,9.939538926e+00,3.794972534e+00,4.491949519e+01,7.164273822e+01,6.015074315e-01,5.839898190e+01,6.458974412e+01,5.294495587e+01,3.560943854e+01,8.051972024e+01,3.989161530e+01,4.196818690e+01,5.796381670e+01,9.239005486e+01,6.429608277e+01,8.911175285e+01,6.293261099e+01,3.264218998e+01,9.462060928e+01,4.372771707e+00,4.838188448e+01,5.500282888e+01,8.523189523e+01,7.053273608e+01,4.685214623e+01,3.030614726e+01,6.411225585e+01
