v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
1.257143549e+01,7.337337584e+01,8.448260808e+01,7.628140168e+01,3.336408448e+01,3.201068173e+01,8.380045070e+01,4.928914907e+01,6.476866215e+01,2.327813476e+01,6.753731935e+01,7.329462150e+01,1.064453108e+01,7.410341935e+01,3.997609410e+01
3.678981616e+00,1.119124023e+01,1.313141018e+01,2.975080176e+01,5.810865552e+01,9.032987671e+01,1.079171525e+01,7.793994903e+01,9.832421833e+01,2.888584928e+01,4.387223439e+01,7.353763489e+01,2.401676322e+01,4.713971699e+01,6.482302965e+01
9.807067390e+00,9.300021646e+01,4.952559155e+01,5.527378368e+01,2.563567991e+01,6.479478565e+01,4.159277048e+01,2.165495091e+01,4.566862941e+01,1.285441047e+01,2.148123158e+01,5.565988997e+01,7.042910487e+01,3.667482725e+01,1.988966619e+01
1.121840692e+01,1.409973687e+01,5.554737221e+01,4.179206888e+01,9.909870646e+01,3.221138141e+01,6.715169702e+01,3.720405078e+01,5.518230955e+01,2.039421080e+00,4.953345182e+01,5.452645465e+01,4.425104774e+01,2.164372419e+01,1.425347049e+01
8.455497987e+01,9.436406617e+01,6.388592807e+01,7.105194858e+01,6.137206019e+01,8.316686163e+01,3.338561894e+00,2.890566329e+00,7.708768384e+01,7.530954211e+01,2.466932250e+01,6.742293170e+01,4.181722341e+01,3.760043584e+01,4.675022685e+01
5.280394046e+01,2.583975846e+01,3.222614190e+01,6.391727811e+01,9.134397085e+01,6.114593893e+01,3.468131818e+01,9.526805959e+01,4.449399496e+01,5.661483845e+01,9.547033298e+00,8.464892728e+01,7.885697368e+00,3.245593639e+01,6.256004940e+01
9.757446374e+01,1.057745509e+00,8.045803531e+01,5.708856413e+00,5.929102855e+01,8.359929855e+01,1.935423807e+01,1.650195543e+01,8.442910841e+01,3.389610792e+01,1.529658487e+01,9.233772018e+00,1.375212638e+01,2.523850201e+01,5.562863887e+01
5.005267817e+01,2.244240544e+00,1.082898660e+01,7.386777403e+01,6.271794021e+01,2.431051200e+01,5.962821296e+01,1.455670128e+01,7.500038208e+01,4.834981252e+01,1.289827807e+01,1.784687409e+01,9.543344822e+01,4.011373444e+01,2.906838511e+01
6.298313652e+00,6.423453398e+01,1.798013155e+01,5.559114010e+00,4.371916535e+01,7.142869540e+01,3.219712381e+01,7.512731462e+01,6.956217762e+01,7.646257283e+01,7.903933716e+01,4.451285815e+01,2.997073633e+01,8.528512666e+01,2.731169732e+01
1.077676304e+01,1.343699244e+01,2.192608844e+01,7.402860158e+01,9.728787315e+01,8.339170743e+01,8.500137489e+01,3.854294381e+00,3.536147932e+01,7.662946379e+00,4.631141524e+01,6.658864151e+01,9.585325188e+00,5.624186075e+01,9.316559897e+01
4.351092104e+00,5.445050615e+01,9.688227656e+01,1.164330962e+01,5.445643362e+01,5.388694280e+01,8.259095661e+01,1.297552605e+01,8.618892443e+01,7.656902480e+01,7.950462884e+01,7.311578265e+01,8.977064453e+00,4.637465839e+01,7.507411415e+01
2.192993900e+01,7.599341556e+00,5.443190281e+01,8.943414664e+01,7.825028291e+01,8.369894107e+01,4.363981521e+00,3.464912416e+01,1.324897976e+01,8.329774298e+01,6.985691085e+00,8.661231309e+01,1.820631609e+01,8.024239961e+01,7.924339260e+01
5.600248330e+01,5.331471736e+01,1.882932934e+01,7.549506014e+01,6.810252180e-02,5.413058575e+01,3.987436355e+01,3.135591857e+01,7.031323879e+01,2.010876789e+01,6.741062678e+01,4.625284110e+01,4.730339014e+01,6.146330170e+01,1.269468667e+01
4.201465548e+01,5.815485567e+00,3.985998985e+01,1.758252683e+01,6.909201479e+01,5.322187441e+01,1.628825002e+01,7.983412935e+01,2.498506515e+01,9.373886519e+01,8.903205435e+01,5.665313967e+01,6.588735733e+01,3.445139419e+01,5.852872890e+01
1.764119754e+01,3.682014576e+01,1.339080064e+01,9.644898464e+01,5.372237364e+01,4.171411145e+01,1.241999217e+01,5.565584896e+01,8.240629227e+01,2.454413238e+01,1.052060501e+01,9.795734108e+01,6.844886237e+01,8.408128951e+01,4.871046425e+01
4.869904658e+01,1.906136201e+01,8.493524926e+01,5.701324450e+01,8.911313854e+01,2.312948016e+01,2.242608898e+01,3.099047210e+01,5.327828902e+01,2.639575614e+01,5.446562827e+01,6.815926313e+01,6.086865390e+01,8.087344530e+01,6.527157660e+01
9.576369099e+01,7.974155191e+01,9.449000877e+01,4.796820555e+01,7.672251044e+01,7.855400719e+01,4.917352776e+01,1.669722138e+01,7.605461717e+00,3.743572365e+01,7.153472760e+01,5.958836863e+01,7.464021574e+00,5.780322199e+01,8.182967774e+01
4.685949409e+01,4.598265675e+01,2.462700603e+01,4.051413693e+01,4.820517559e+01,8.073631468e+01,6.143385192e+00,2.817859485e+01,5.766088102e+01,4.500128493e+01,9.576020108e+01,1.807524747e+01,2.962910106e+01,2.199699139e+01,2.582991082e+01
6.914380037e+01,1.149185405e+01,1.446788072e+01,3.466335090e+01,6.223600790e+01,5.824585117e+01,3.407870455e+01,8.213561158e+01,2.705551819e+00,2.393756956e+01,5.563142402e+01,6.062667049e+01,9.962235305e+01,1.660514152e+01,4.333546607e+01
2.861435902e+01,5.996512975e+01,8.475181204e-02,7.734045121e+01,9.267255675e+01,1.411029591e+01,5.592895447e+01,9.018287139e+01,7.658209282e+01,4.633771398e+01,3.196546826e+01,3.900775723e-01,7.696930719e+01,9.695848412e+01,4.238969414e+00
7.556020705e+01,6.712308392e+01,4.239932235e+01,1.012416457e+01,1.061601710e+01,4.769523655e+01,3.451186661e+01,7.378799518e+01,2.513362364e+01,1.515177491e+01,2.365971799e+01,3.189380172e+01,5.332094387e+01,2.440102057e+01,6.292302010e+01
2.279875574e+01,1.763240835e+01,5.454473100e+01,2.618549047e+01,1.098284245e+01,5.741163002e+01,3.270966502e+00,1.600678262e+01,8.536544398e+00,3.585447428e+01,4.763219732e+01,6.672577889e+01,3.214469624e+01,4.236274018e+01,7.094712976e-01
6.748177818e+01,9.135722667e+01,8.654284543e+01,1.081252153e+01,2.196330142e+01,6.812809183e+01,7.902045810e+01,7.117444656e+01,1.759906094e+01,2.372743696e+00,9.804005083e+01,2.390448432e+01,1.441968174e+01,1.945594327e+01,5.610782692e+01
3.056382803e+01,3.033878040e+01,6.113418305e+01,9.944211047e+01,2.379283109e+00,8.677999900e+01,7.283309303e+01,8.740215141e+01,6.086727613e+01,5.543892165e+01,8.171768301e+01,8.286052342e+01,3.511979485e+01,9.098698599e+01,9.459688674e+01
1.289196699e+01,3.966852221e+01,7.011223339e+01,8.898325155e+01,2.185176798e+01,2.370576440e+01,1.684548635e+01,6.124511072e+01,8.117025403e+01,8.345430328e+00,5.989350656e+00,3.013650678e+01,1.604122753e+01,8.327497612e+01,1.418212646e+00
5.225250233e+01,2.926821839e+01,8.941641772e+01,5.298038220e+01,7.408018225e+01,4.625572977e+01,8.227500231e+01,8.788085256e+01,5.151788135e+01,9.007273744e+01,8.741769058e+01,1.640333352e+01,3.282660749e+01,5.677850299e+01,9.606253824e+01
1.556135721e+01,9.330826832e+00,2.628974151e+01,9.834200639e+01,7.313745131e+01,3.453278636e+01,5.782390348e+00,3.126037193e+01,7.179253580e+01,4.749633079e+01,6.433079954e+01,2.665151769e+01,2.301469698e+01,1.564673542e+01,1.807325555e+01
1.602216045e+01,8.166256402e+01,6.487988293e+01,6.313464937e+01,1.687936469e+01,3.570935443e-01,7.097218936e+01,8.394851522e+00,2.603615474e+01,2.408076759e+00,9.065110368e+01,3.866767419e+01,7.407179115e+01,6.632322265e+01,3.019891655e+01
2.799293318e+01,9.414103403e+01,3.390097001e+01,1.789277826e+01,5.263825938e+01,8.583780388e+01,7.639825028e+01,9.552635470e+01,3.271870794e+01,6.760481406e+01,8.225480051e+01,2.967421363e+00,5.218222525e+01,3.950812406e+01,3.922870474e+01
9.949449404e+01,8.976655733e+01,1.865147004e+01,6.049472459e+01,6.528821177e+01,3.248806089e+01,6.590647748e+01,5.181933658e+01,3.009186804e+01,9.256518295e+01,7.059643417e+01,2.498229962e+01,9.609076600e+01,2.024971070e+01,4.483479760e+01
7.352370478e-01,1.680254073e+01,9.391705144e+01,2.648352868e+01,4.386177623e+00,2.010517566e+01,8.153437548e+01,1.049486720e+01,7.018904344e+01,5.248748319e+01,6.843206739e+01,2.922126695e+01,3.644089349e+01,4.196783464e+01,3.898099866e+01
8.593270289e+01,7.222880862e+01,5.043143889e+01,9.019729113e+01,9.968930607e+01,6.262426398e+01,2.448861658e+01,1.235021466e+01,1.701806924e+01,3.847217810e+00,4.878563751e+01,3.985429734e+01,5.983467777e+01,8.505961209e+01,6.059460020e+01
5.900225858e+00,8.489765882e+01,4.092344209e+01,5.112248538e+01,8.389031014e+01,9.184350604e+00,9.422448390e+01,8.794070798e+01,7.062250430e+01,8.206225246e+01,8.145049921e+00,2.047788586e+01,7.617746913e+01,2.175423674e+01,9.328729344e+01
2.254015137e+01,5.784420829e+01,5.609035199e+01,2.001686546e+01,5.139719859e+01,2.595296902e+01,1.040137834e+01,4.877101888e+01,1.257026965e+01,8.652501248e+01,9.949933526e+01,6.434127448e+01,9.769316289e+01,2.486961420e+01,6.781390433e+01
6.100920265e+01,8.116739879e+01,7.857502868e+01,7.641396109e+01,6.887196296e+01,7.807154645e+01,1.506449527e+01,6.520172843e+01,1.712009346e+01,4.177143640e+01,4.290493455e+00,6.264755919e+01,4.608911333e+01,1.545353656e+01,1.816400235e+01
2.664169348e+01,5.794151373e+01,9.429144297e+01,1.575487608e+01,9.578290039e+01,7.741453543e+01,6.836833632e+01,1.075415909e+01,7.498130276e+01,3.309690023e+01,6.322331433e+01,7.542459656e-01,6.153636475e+01,2.098604631e+01,6.151195745e+01
8.643905395e+01,1.237740656e+01,5.621083676e+01,5.449891714e+00,1.254549036e+00,2.800667852e+01,8.452649522e+01,4.569502061e+01,7.329276983e+01,3.111814448e+00,2.985070156e+01,4.448078831e+00,8.696530715e+01,9.660201707e+01,3.437516612e+01
3.186683878e+01,3.874658721e+01,8.669279304e+01,1.462894280e+01,7.954904362e+01,8.043899301e+01,7.423069508e+01,9.820464827e+01,2.540945967e+01,7.278529471e+00,4.151369475e+01,8.536478936e+01,5.055166770e+01,7.535031521e+01,9.739713689e+01
2.682418037e+01,6.967204103e+01,6.710677853e+00,8.920807544e+01,2.000917508e+01,7.984214728e+01,1.382748763e+01,9.610691468e+00,4.376715303e+01,5.974980331e+01,6.766417287e+01,5.465723492e+01,1.741102030e+01,1.731765650e+01,7.198042735e+01
3.866743246e+01,5.528774415e+01,1.094107129e+01,9.732417268e-01,2.088433904e+01,5.676148757e+01,5.837412487e+01,8.460083904e+01,2.801595659e+01,2.917256163e+01,8.334670504e+01,2.065042065e+01,7.471781454e+01,7.609398986e+01,6.109394104e+01
1.374310439e+01,9.978973462e+01,5.946475434e+01,9.273885257e+01,5.976598199e+01,2.352469030e+01,6.216590686e+01,6.477537375e+01,8.071862267e+01,6.203671485e+01,4.869822283e+01,2.747825808e+01,3.115112608e+01,6.198948769e+01,7.990640840e+01
6.778578100e+01,7.921749303e+01,9.941468587e+01,5.901517244e+01,6.363222902e+01,8.929807421e+01,4.656458070e+01,3.559806020e+01,2.683333625e+01,7.758324308e+00,8.988637938e+01,3.489671485e+01,8.878934556e+01,5.440903723e+01,6.398007457e+01
3.354619121e+01,9.997927415e+01,6.402800180e+01,7.213393757e+01,4.812833113e+01,4.457111341e+01,5.727792706e+01,9.756384176e+01,9.811411235e+01,4.940957915e+01,8.372373708e+01,5.786317185e+00,2.531719662e+01,3.540915717e+01,6.372567736e+01
3.494138329e+01,9.104473911e+01,2.581578295e+01,8.982878268e+01,2.204210218e+01,1.832831578e+00,1.122609232e+01,6.448369537e+01,4.559553392e+01,9.153132503e+01,5.518505171e+01,6.698936666e+01,9.368362938e+01,3.890259463e+00,4.083259627e+01
5.083728248e+01,8.496989646e-01,4.033308504e+00,4.328353477e+01,3.722629170e+01,9.461946972e+01,7.033642102e+01,7.558493304e+01,1.980063971e+01,4.062240967e+01,4.736269506e+01,5.804322679e+01,7.189787221e+01,6.258441448e+01,1.167517565e+01
2.097174621e+01,7.295801041e+01,9.929954937e+01,7.120891846e+01,9.099233293e+01,3.667753506e+01,8.316456076e+01,1.196821914e+00,7.579585444e+00,6.744078091e+01,7.344588306e+01,4.044240714e+01,6.125827832e+01,2.430987872e+01,4.777335783e+01
6.935762390e+01,8.703003055e+01,6.948632633e+00,5.773074117e+01,2.426280233e+01,2.262947854e+01,1.825444323e+00,1.357976615e+01,6.003969196e+01,6.815824993e+00,5.526261540e+01,1.356179985e+01,6.726523064e+01,1.848021536e+01,4.365821742e+00
4.241834363e+01,1.665845973e+01,4.285297630e+01,7.670630416e+01,8.757448661e+01,7.139150316e+01,7.165270355e+01,9.628882178e+01,3.745525223e+00,4.891073917e+01,6.126240818e+01,8.849193804e+01,8.617393029e+01,5.874508629e+01,1.620544676e+01
9.655701107e+01,1.491617629e+01,2.738428702e+01,4.957573598e+01,8.248454276e+01,1.230004936e+01,8.194124029e+01,8.192690868e+01,8.308130518e+01,9.393276859e+01,9.242010714e+01,1.896812612e+01,1.258294779e+01,2.064382262e+01,3.658439212e+01
2.237626910e+01,9.330306145e+01,2.749458974e+01,6.196939269e+01,7.386756188e+01,2.057095466e+01,7.337027487e+01,4.212224331e+01,6.506582982e+01,5.325105311e+01,3.977721819e+01,5.308842137e+01,7.029364907e+01,2.468289432e+00,1.256898948e+01
5.351456078e+01,7.128209160e+01,8.279352559e+01,1.602644314e+01,4.979978114e+01,1.157540296e+01,2.198843104e+01,6.802452555e+01,7.083726793e+00,4.351351749e+01,6.419663290e+00,5.343346378e+01,3.449595443e+01,6.239233265e+00,6.939076969e-01
1.301094899e+01,4.893401375e+01,2.124246134e+01,1.203635932e-01,9.464265292e+01,2.435227981e+00,6.306590385e+01,2.386640124e+01,4.147863672e+01,7.775688322e+01,3.233486836e+01,7.341849777e+00,8.456397656e+01,7.876180296e+01,6.651707834e+01
1.839302891e+01,4.121961061e+01,1.668053542e+01,4.570839307e+01,8.516596087e+01,3.892649153e+01,8.179502959e+01,2.595070922e+01,6.675280243e+01,9.741054200e+01,5.126474719e+01,8.881218922e+01,7.527361407e+00,1.355554009e+01,3.145171724e+01
8.363438945e+01,6.194818225e+01,1.951048327e+01,2.042603034e+01,7.254844821e+01,7.703485465e+01,7.462144779e+01,1.131704716e+01,6.293087878e+00,5.304705842e+01,9.093194946e+00,8.754047418e+01,8.061297879e+01,9.741103637e+01,4.375208711e+01
7.742995795e+00,6.327417029e+01,1.732397822e+01,1.581661711e+01,4.196772446e+01,1.788788929e+01,3.492797213e+01,5.649487693e+01,6.475897666e-01,8.805005979e+01,4.643800453e+01,1.702627895e-01,5.844976611e+01,3.919476890e+01,3.423053091e+00
6.679693709e+01,8.520852310e+01,3.756280916e+01,2.736855890e+01,7.104383361e+01,5.346639572e+01,7.296769142e+01,5.818940800e+01,8.995841341e+01,5.198120324e+01,7.163386020e+01,5.587933918e+01,6.899622630e+01,6.636651319e+00,5.734813943e+01
2.881791563e+00,4.958186861e+01,1.638769365e+01,4.936697279e+01,8.540068628e+01,5.153839406e+01,1.639239333e+01,3.686793551e+01,9.897002465e+01,8.382155397e+01,4.042176038e+01,7.448923171e+01,6.203752687e+01,3.995476984e+01,8.276527475e+01
3.916777058e+01,6.907958048e+01,4.741495184e+01,5.959377165e+01,7.183814535e+01,1.723673618e+01,9.134552030e+01,1.439719833e+01,7.867062567e+01,2.827816358e+01,5.933171010e+01,9.028296325e+01,1.639638703e+01,5.506784738e+01,4.589491905e+01
5.842526224e+01,7.853220169e+01,7.906549924e+01,1.401360323e+01,2.276788749e+01,8.259781155e+01,4.853941168e+01,9.056092842e+01,8.625088403e+01,8.427915570e+01,6.001488330e+01,7.035140328e+01,7.901245103e+01,2.617142431e+01,1.469390007e+01
6.176185394e+01,6.164165378e+01,4.982367994e+00,8.312228086e+01,7.879500604e+01,6.634040720e+01,1.141213530e+01,9.612052809e+01,9.934752398e+01,7.019004465e+01,6.370778237e+01,6.330505677e+01,2.472420946e+01,1.308969839e+01,4.052362820e+01
4.085704342e+01,5.517989621e+01,8.763220901e+01,5.011291428e+01,1.576609402e+01,2.503723699e+00,4.259060041e+00,8.830670938e+00,3.637440232e+00,7.694411241e+01,1.236927219e+01,4.374766565e+01,8.367673698e+01,7.680463933e+01,5.519024008e+01
9.340883061e+01,2.100724892e+01,9.758362023e+00,1.198190745e+01,2.612111835e+01,1.328604249e+01,5.858979262e+01,3.592554046e+01,8.937532922e+01,3.637823446e+01,7.606289213e+01,3.215538230e+00,3.583772290e+00,7.626088080e+01,4.433049647e+01
7.471708479e+01,3.764346314e+01,9.542120615e+01,2.666181057e+01,9.144556513e+01,2.872232577e+01,9.256845374e+01,6.577305791e+01,2.741959508e+01,2.653554484e+01,8.013355148e+01,4.398483423e+01,4.792038502e+01,8.425043788e+01,4.693582161e+01
1.684258491e+01,2.776411775e+01,6.427882439e+01,3.184647477e+01,7.518847500e+01,6.678510371e+01,1.960107774e+01,5.691153189e+01,4.409702860e+00,2.576788767e+01,1.994705417e+01,8.875562238e+01,8.025577338e+00,7.248251754e+01,7.016869539e+01
7.707276644e+01,5.569360055e+01,9.281258182e+01,9.066653005e+01,1.241195993e+01,1.799011645e+01,3.661433290e+01,3.745351645e+01,5.980077367e+00,7.257967947e+01,9.459805568e+01,8.980898078e+00,2.065594757e+01,7.693154580e+01,6.176200456e+01
2.310261280e+00,3.127630546e+01,9.351780040e+01,9.872629987e+01,7.398180688e+01,8.327491759e+01,9.398986982e+01,3.289012884e+01,5.829483117e+01,9.756261816e+01,9.003740873e+01,6.544953362e+01,6.511420895e+01,8.718617720e+01,5.052363961e+01
8.050742938e+01,8.012369470e+01,7.180849677e+01,2.039377082e+01,8.625618341e+01,5.286912120e+01,7.526160007e+01,6.830107984e+01,2.455625907e+01,3.845613207e+01,3.640929666e+01,4.413947602e+01,6.859898029e+01,4.830957235e+01,2.856217966e+01
5.371417779e+01,2.401284890e+01,3.909083258e+00,2.099119362e+01,8.550996988e+01,4.650127949e+01,2.227276442e+01,9.882660994e+01,6.975137549e+01,3.276390994e+01,3.142576092e+01,5.233850355e+01,5.391441132e+01,3.082468128e+00,4.628701840e+01
7.645664991e+01,7.395877582e+01,6.965793657e+01,4.258189940e+01,9.554997188e+01,1.862692073e+01,1.719969889e+01,2.254851192e+01,4.958507698e+01,5.015025098e+01,3.864898596e+01,4.109050606e+01,7.411298861e+01,8.594406266e+01,4.446922960e+01
8.206888617e+01,4.084277810e+00,3.196117120e+01,4.339368232e+01,2.990257442e+01,4.876380980e+01,8.337408998e+01,2.220948767e+01,2.942075310e+01,9.914930057e+01,2.200580942e+01,1.462517948e+01,9.811906983e+01,3.851096701e+01,1.114838347e+01
2.962162674e+01,3.957067977e+01,5.723219281e+01,7.988966655e+01,5.687765063e+01,8.958341398e+01,7.083221566e+01,3.501700307e+01,3.555695372e+01,6.921291327e+01,1.039001348e+01,7.870198204e+01,8.264878478e+01,1.366407850e+01,5.491288585e+01
1.529058728e+01,5.667223712e+01,6.138338496e+01,7.594724513e+01,1.297639761e+01,7.354994311e+01,2.798182200e+01,2.180253389e+01,2.521554088e+01,5.648000896e+01,7.033381283e+01,7.664841278e+01,9.981134867e+01,1.335092230e+01,2.485648915e+01
4.054917507e+01,9.850142142e+01,3.589956728e+00,7.803404520e+01,3.190915670e+01,9.093152675e+01,2.109140814e+01,6.270911270e+01,4.686975470e+01,2.404606642e+01,3.987917791e+01,3.062759745e+01,8.725317833e+01,3.163868553e+01,5.234169749e+01
3.088663525e+01,6.691000096e+01,4.033576026e+01,9.618108027e+00,3.078972617e+01,4.507225356e+01,7.769757857e+01,6.656544602e+01,7.143089502e+01,7.677166170e+01,9.902497921e+01,2.336442562e+01,3.592435980e+01,1.116997715e+00,6.463875424e+01
8.546052436e+01,5.822889748e+01,2.490957457e+01,8.179860985e+00,2.031336226e+01,7.394010058e+01,9.456085262e+01,3.751433221e+01,4.535847104e+01,9.117124567e+01,5.801523727e+01,8.830421478e-01,2.458618566e+01,9.224042546e+01,8.074958300e+01
4.045972854e+01,6.399443095e+01,6.441103771e+01,7.359213924e+01,4.686598665e+01,7.411450430e+01,1.599133833e+01,2.226770930e+00,9.030567836e+01,9.617332673e+01,2.404421974e+00,1.736121095e+00,8.023999297e+01,7.931007015e+00,2.018420653e+00
4.224950477e+01,1.514128281e+01,3.238004449e+01,5.780887885e+01,8.363030585e+01,2.032821578e+01,5.967184706e+00,2.934445029e+01,5.750158142e+01,1.428115081e+00,8.055766650e+01,1.774789663e+01,2.032512162e+01,7.233361801e+01,8.818639557e+01
4.057120486e+00,8.758313083e+01,6.878590049e+01,2.437185336e+01,5.856906855e+01,5.638408390e+01,7.499788285e+01,2.427376986e+01,2.867481826e+01,7.078905931e+01,6.557646632e+01,4.433293173e+01,4.171767446e+01,2.906914982e+01,1.613102889e+01
6.687561596e+01,2.378901825e+01,8.705477104e+00,6.811683496e+01,3.143069881e+01,1.497337584e+00,6.026034702e+00,1.704175553e+01,9.336578652e+00,8.280833351e+01,6.778040961e+01,9.310547355e+01,1.736619564e+01,7.932447202e+01,6.511366644e+01
3.943999698e+01,5.366473221e+00,3.254772482e+01,4.711288493e+01,6.557830616e+01,1.548075405e+01,2.077640904e+00,5.481442490e+01,7.137139648e+00,2.312213366e+01,9.439349357e+01,3.290363850e+01,1.956886412e+01,3.881265501e+01,2.932891387e+01
7.489492028e+01,1.783835432e+01,5.504330676e+01,2.668641465e+00,4.608657833e+00,4.440081738e+01,5.448460569e+01,8.481768971e+00,5.344659831e+01,9.335254505e+01,4.462382737e+01,9.417658218e+01,5.236780540e+01,7.288479265e+01,3.197317422e+01
9.591343061e+01,2.754605070e+01,9.079595428e+01,9.076478828e+01,6.798990651e+01,6.506687397e+01,8.598863935e+01,8.732712950e+00,6.881615676e+00,5.937002196e+01,2.560394938e+01,7.221255442e+01,9.894446619e+01,1.424872774e+01,8.030028752e+01
3.639542618e+01,7.539668597e+01,5.485698878e+01,1.897585016e+01,3.179926228e+01,8.764669624e+01,3.877352454e+01,4.277806751e+01,6.568397759e+01,6.940813196e+01,4.117226873e+01,4.801364109e+01,9.619482588e+01,6.764881432e+01,4.607143725e+01
6.329379087e+01,8.328113611e+01,3.674028420e+01,7.794890364e+01,2.150560701e+01,9.846538708e+01,3.429060246e+01,5.587481829e+01,1.872903319e+01,1.422667283e+01,2.749711521e+01,9.694266610e+01,9.205638805e+01,3.497400909e+01,8.004310042e+01
3.996667275e+01,3.362443048e+01,4.351447743e+01,7.613614193e+01,4.894750611e+01,6.344032556e+01,1.481429853e+01,4.938663896e+01,9.945030399e+01,4.083987730e+01,8.639149302e+01,3.396308044e+01,2.377083788e+01,5.814967137e+01,7.386364199e+01
5.514865726e+01,2.115964818e-01,6.970098210e+01,9.800653170e+01,4.735783088e+01,5.732175955e+01,9.314085578e+01,6.608916549e+01,2.356652232e+00,2.279549144e+01,5.247335091e+01,7.951155604e+01,9.671544753e+01,9.399303387e+01,9.930443659e+01
7.412910935e+01,9.221062054e+01,3.298040593e+01,7.846673048e+01,1.353766547e+01,2.320543215e+01,7.397023937e+01,8.592838787e+01,9.718107172e+01,4.851151685e+01,9.777860441e+01,9.967977888e+01,5.138827140e+01,8.487404092e+01,5.928803382e+01
6.613033722e+01,7.948154254e+01,8.382566793e+00,3.334346361e+01,6.563505402e+01,9.835377666e+00,3.516355713e+01,2.468486052e+01,2.167643106e+01,6.242249908e+01,4.621476560e+01,4.852934741e+01,1.419541093e+00,4.283920936e+01,5.277569885e+01
7.545284402e+01,3.207943048e+01,4.724817026e+01,6.338800766e+01,3.995593122e+01,6.389837387e+01,1.276835358e+01,6.818888356e+01,2.284842397e+01,2.708315366e+01,6.207782474e+01,9.615590077e+01,3.403926079e+01,5.544766400e+01,5.436665851e+01
5.914333991e+01,5.549481702e+01,6.436137377e+01,5.399580421e+01,2.389190984e+01,3.532612859e+01,9.265103518e+01,4.679078069e+01,2.723758201e+01,6.899766922e+01,5.202260326e+01,1.723957978e+01,3.862102669e+01,2.931290557e+01,8.632097861e+01
8.079538107e+01,9.954491836e+01,2.810692424e+01,7.703193434e+01,2.648944805e+01,1.178365442e+01,2.852819739e+01,7.643423767e+01,7.000663610e+01,8.481629871e+01,7.551499320e+01,4.333968185e+01,1.563917795e+01,8.184837472e+01,4.860742475e+01
7.661926613e+01,3.288052467e+01,6.533654053e+01,7.197713325e+01,1.737937825e+01,8.887428311e+01,1.701838008e+01,1.856644656e+01,1.994468128e+01,8.166009015e-01,5.110549677e+01,4.287779667e+01,8.226160429e+01,6.916382560e+01,8.015120720e+01
9.819563926e+01,6.051576774e+00,4.590967983e+01,1.804422409e+01,9.486244249e+00,5.271179316e+01,6.376378021e+01,8.473416326e+01,9.365617626e+01,2.419068399e+01,4.265648854e+01,4.584511488e+00,8.122230028e+01,7.666855856e+01,4.232508545e+01
2.599522666e+01,9.964195935e+01,4.872666983e+01,6.308386489e-01,7.030381802e+01,2.693434807e+01,4.095936607e+01,6.417332248e+01,8.345959827e+01,4.040158990e+01,8.138582966e+01,3.897297114e+01,9.315609312e+01,5.414014703e+01,1.245236975e+01
2.625120620e+01,6.990747058e+01,3.461886928e+01,2.932238892e+01,2.310802234e+01,6.518060547e+01,1.020804432e+01,3.693110857e+01,4.078530746e+01,6.340733590e+01,1.021786319e+01,3.195533876e+01,5.160994582e+01,3.270801523e+01,7.109214255e+00
6.526273184e+01,7.838037599e+01,4.485894172e+01,2.339106650e+00,3.640953632e+01,1.364441766e+01,8.663580419e+01,4.433654569e+01,6.043526408e+01,2.948903162e+01,2.261510675e+01,1.611354854e+01,2.187907077e+01,9.199830874e+01,3.678668718e+01
2.417298449e+01,3.075938805e+01,7.105961047e+01,5.967608668e+01,8.762536178e+01,8.621045398e+01,5.456423394e+01,6.720821490e+01,4.590503477e+01,8.346029660e+01,3.608336466e+01,7.849827252e+01,2.808507459e+01,2.562432811e+01,3.727757229e+01
6.541731582e+01,2.327728003e+01,3.428083200e+01,4.301885135e+01,2.433694154e+01,7.143306684e+00,5.841380127e+01,9.596373584e+00,5.999907724e+01,9.431809811e+01,3.440959311e+01,5.862057739e+01,4.461905131e+01,2.271906511e+01,9.171719422e+01
5.293297037e+01,5.883939010e+01,5.091945594e+01,3.222347559e+01,8.661239707e+01,8.154676331e+00,2.451264496e+01,3.985373367e+01,8.860164496e+01,7.990237277e+01,1.516053914e+01,2.854405433e+01,6.810421765e+01,5.704249772e+01,9.103032536e+01
6.730875273e+01,4.980014721e+01,7.076113335e+01,4.592788557e+01,9.175152512e+01,8.974641600e+01,9.559377343e+01,3.529356063e+01,2.959937058e+01,2.204195513e+01,2.131805187e+01,6.109487670e+01,2.915187793e+00,8.117172669e+00,4.840794929e+01
9.930354080e+01,4.044492672e+01,3.962730650e+01,6.783942894e+01,6.947341743e+01,3.696982063e+01,4.928499788e+01,2.291696824e+01,2.268804753e+01,3.549354670e+01,2.848195679e-01,9.188125219e+01,1.331034982e+01,2.137465251e+01,4.818680914e+01
5.409915206e+00,4.450438338e+01,6.320831661e+01,1.774871466e+00,6.999161072e+01,7.728598439e+01,1.284148892e+01,1.584059948e+01,1.581669694e+01,8.601870108e+01,6.572516385e+01,6.368856483e+01,2.901605403e+01,3.171811421e+00,3.244055637e+01
6.073270044e+01,6.249132138e+01,7.235310102e+01,3.903358213e+00,3.233427601e+01,4.667903562e+01,8.012043609e+01,8.381995108e+01,8.098173467e+01,3.904399850e+01,3.932341788e+01,9.946442193e+01,8.317626704e+01,9.423783213e+01,3.644830861e+01
