v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94
8.203526488e+01,1.937865431e+00,5.446487222e+01,1.071772981e+01,4.382200128e+01,3.718854547e+00,2.366008599e+01,8.845254656e+01,4.082465660e+01,5.645544888e+01,9.879094391e+01,4.068596360e+01,6.266914940e+01,6.422115054e+01,4.406303157e+00,7.201682105e+01,4.315849377e+01,5.456816718e+01,5.237544172e+01,4.416020562e+01,2.906848805e+01,2.880976587e+01,8.891226395e+01,6.388022135e+00,7.272336487e+01,9.634949878e+01,4.486240998e+01,4.963190552e+01,1.253710426e+01,7.819297060e+00,7.920058861e+01,6.671544885e+01,5.193824302e+01,9.767529561e+00,2.577797475e+01,7.002070196e+01,7.037968727e+01,1.559271097e+01,1.777805373e+01,7.564828023e+01,9.364656594e+01,1.125296383e+01,4.497275064e+01,3.350114175e+01,2.679242233e+01,8.272161935e+01,6.213086432e+01,6.145361346e+01,9.120849398e+01,1.650811473e+01,3.925286806e+01,9.716069166e+01,8.334427245e+01,3.301777617e+01,6.065035740e+01,4.639389704e+01,9.855483491e+01,2.668802219e+01,9.862487348e+01,7.223849461e+01,3.612159838e+01,4.487618260e+01,6.569028413e+01,9.967789948e+01,3.906596462e+01,1.978739744e+01,3.884935220e+01,7.003377757e+01,7.109157396e+01,9.727873190e+01,7.308325231e+01,8.586906954e+01,5.091403919e+01,2.005904713e+01,9.369340399e+01,3.420651578e+01,8.551166839e+01,5.182081104e+01,1.293064605e+01,5.154052449e+01,3.578573047e+01,5.524397367e+00,2.590672394e+01,7.367794207e+01,4.976800610e+01,6.736195931e+01,6.218153141e+01,6.827954767e+01,7.696801420e+01,8.513315680e+01,2.680090223e+01,4.479598155e+01,5.325795837e+01,2.782904455e+01
3.173275837e+01,8.819404373e+01,7.138180455e+01,8.642033083e-01,2.932019635e+01,3.108309408e+01,7.621096905e+01,5.965079145e+01,5.277068322e+00,9.591104797e+01,1.954157904e+01,1.497784992e+01,7.942174047e+01,3.885532390e+01,5.499307476e+01,8.289425812e+01,5.820495983e+01,4.990160935e+01,6.981791894e+01,5.213772679e+01,6.489023101e+01,7.445591079e+01,5.425314297e+01,4.484530385e+01,8.877496076e+01,4.282230017e+01,2.010441872e+01,4.802808930e+01,8.631552301e+01,5.435258255e+01,2.317008582e+01,2.528828706e+01,8.858395000e+01,2.391797801e+01,1.499642542e+01,9.364317597e+01,3.268748959e+01,7.328578457e+01,7.507947060e+01,4.159313142e+01,3.785966686e+00,1.697529796e+01,2.600954728e+01,8.042533169e+01,2.027047932e+01,2.382125121e+01,2.814975270e+01,1.743248105e+01,8.237995616e+01,7.137350787e+01,2.952645223e+01,7.882649783e+01,4.865278344e+01,3.591290544e+01,4.431242801e+01,7.529515515e+01,5.771796565e+01,9.966053577e+01,3.199399822e+01,9.905508698e+01,7.620682959e+01,2.214889068e+01,9.785361183e+01,8.338353951e+01,4.868340912e+01,3.447683524e+01,8.962898676e+01,1.074632676e+00,1.679723953e+01,6.426235689e+01,1.553142045e+01,4.409663432e+01,1.507278462e+01,8.917625675e+01,1.175449711e+01,1.157174987e+01,2.012817940e+01,9.756825405e+01,6.065961566e+01,8.971922783e+00,1.950585519e+01,9.198794179e+01,7.004580943e+01,6.815591494e+01,9.766318669e+01,7.210280845e+01,7.625534268e+01,6.900148203e+01,3.511520140e+01,2.725947460e+01,7.712650992e+01,8.699919193e+01,3.340727296e+01,3.972711022e+01
2.476004481e+01,5.859013776e+01,9.737014299e+01,7.550551364e+01,2.911777183e+01,8.774863500e+01,8.565377753e+00,7.397485923e+01,2.651896477e+01,5.983824236e+01,8.505707680e+01,6.160806475e+01,8.633885310e+01,2.960503164e+01,9.281120515e+01,3.623566799e+01,6.661464272e+01,9.201525614e+01,6.862106339e+01,3.573425757e+01,8.091297374e+00,8.150206436e+01,9.395169960e+01,5.788853871e+01,9.934061227e+01,6.395384895e+01,8.165404748e+01,1.687652130e+01,8.763666478e+01,1.297113000e+01,9.983793788e+01,5.629592804e+00,9.800353665e+00,4.169298375e+01,5.680652258e+01,9.111277289e+01,4.385638471e+01,7.421955760e+00,4.372682542e+01,4.525367762e+01,6.065291952e+01,6.625707867e+01,9.978549050e+01,8.492378599e+00,8.918895260e+01,7.365718664e+01,1.158489836e+01,5.626244267e+00,6.747883029e+01,7.678224908e+01,9.517429618e+01,4.820985121e+00,7.158866280e+01,4.928148809e+01,5.811304792e+01,9.152295161e+01,1.022140960e+00,7.503275288e+01,7.540001081e+01,8.281300975e+01,6.053523393e+01,1.421435861e+01,6.965335587e+01,2.136113742e+01,7.375728897e+01,6.143051016e+00,8.230483508e+01,5.863898691e+01,9.923925565e+01,8.464089056e+01,9.831263274e+01,8.845593088e+01,9.313601437e+01,1.889528349e+01,6.151037764e+00,7.488672119e+01,6.184341780e+01,7.140080368e+00,1.432183935e+01,4.882884413e+00,8.853831180e+01,7.996988558e+01,5.812294810e+01,5.956613568e+01,3.638416853e+01,2.583470148e+01,5.050077279e+01,5.880553161e+01,1.070617293e+01,7.092871328e+01,5.611061017e-01,6.378406447e+01,7.034620207e+01,7.332586880e+01
2.445168951e+01,1.722659061e+01,9.624431640e+01,1.005327023e+01,8.079931092e+01,3.193007119e+01,1.125895368e+01,7.735950184e+01,7.905133564e+01,8.158862422e+01,3.832919596e+01,8.507275793e+01,5.676317599e+01,9.523016318e+01,8.662582426e+00,5.635694034e+01,9.176784866e+01,9.975812890e+00,9.353466083e+01,7.250388468e+01,9.580242046e+01,7.699916656e+01,4.375531331e+01,9.633202450e+01,1.899391686e+01,5.160971899e+01,5.607904910e+01,3.990830098e+01,7.527345641e+01,7.858414983e+01,5.522615834e+01,5.037333706e+01,8.528526264e+01,8.821546699e+01,1.535707343e+01,9.248385229e+01,3.696112217e+00,6.206451532e+01,3.480164558e+01,6.564191230e+01,2.871238781e+01,1.989143694e+01,3.211351373e+01,2.866869022e+01,8.515964434e+01,3.866117498e+01,1.220342846e+01,9.900350099e+00,5.580059637e+01,6.710106377e+01,1.856925859e+01,3.326224014e+01,7.394808971e+01,1.337579818e+01,1.538555077e+01,7.129815785e+01,5.449354661e+01,2.966578078e+01,1.392618780e+01,8.173563948e+01,1.666810491e+00,9.226747364e+01,8.459381596e+01,3.414210813e+01,6.206023186e+01,9.102578999e+01,6.246939310e+01,8.026254128e+01,3.391206265e+01,6.216537438e+01,2.265094799e+01,4.858614756e+01,8.460984828e+01,5.955434228e+01,8.834956757e+01,2.749900525e+01,6.272492080e+01,5.458005237e+01,6.274721366e+01,6.484826691e+01,3.913034346e+01,3.660736543e+01,2.446315080e+01,4.370188155e+01,5.960922935e+01,6.913348406e+01,7.409237043e+01,3.668308675e+01,8.495999928e+01,8.402420182e+01,5.442478549e+01,3.938490114e+01,8.664973456e+01,5.166212442e+00
9.107680714e+01,9.065794046e+01,1.089498303e+01,1.045538677e+01,1.912446501e+01,4.308474483e+01,2.175410475e+01,8.258002702e+01,7.294038116e+01,6.295022779e+01,5.904581556e+01,2.392624766e+01,9.963146841e+01,2.592512418e+00,4.709269928e+01,4.060650555e+01,2.140766142e+01,6.093182555e+01,1.966244530e+01,6.286805178e+01,1.567240430e+01,9.318906966e+01,8.809127227e+01,8.503770478e+01,5.604013319e+01,5.750687682e+01,8.450465796e+01,8.541548552e+01,8.026000488e+01,8.581181492e+01,8.549436580e+01,7.661303912e+01,5.767930873e+01,2.035932796e+01,8.490176764e+01,3.698972894e+01,6.897274213e+01,8.503811722e+01,1.321727065e+01,7.606923360e+00,7.916803479e+01,9.027112514e+01,6.894769891e+01,1.545296626e+00,8.157373451e+01,9.650330967e+01,7.694872259e+01,2.323373992e+00,7.251548990e+01,6.306510806e+01,4.849735397e+01,7.535684958e+00,9.704214826e+01,9.540410629e+01,7.204641794e+01,7.619371103e+01,6.971021938e+01,6.643217102e+00,4.033009158e+01,5.973698145e+01,8.367210893e+01,6.752701204e+01,8.901296900e+01,8.773238550e+01,6.145842265e+01,5.629254433e+01,3.823051079e+01,2.481769515e+01,9.113842556e+01,3.931271219e+01,9.607501296e+01,6.630486653e+01,4.746257437e+01,1.673795207e+01,8.122243288e+01,4.625213019e+01,3.641623050e+01,6.480521652e+01,2.078599566e+01,4.646656114e+01,1.596852192e+01,9.335281380e+01,5.487933589e+01,6.942154692e+01,1.371255885e+01,8.222072127e+01,4.054969317e+01,9.002953681e+01,3.001828374e+00,8.721073950e+01,3.183026008e+01,5.881005117e+01,6.625651310e+01,8.043196298e+01
9.861898248e+01,8.923142432e+01,1.506367139e+01,6.484316166e+01,9.179232444e+01,7.406924130e+01,5.217494297e+01,8.076108893e+01,1.521771848e+01,4.839048100e+01,9.740078349e+01,9.241376022e+00,7.613967990e+01,2.576171326e+01,8.311292673e+01,2.132324015e+00,1.210507032e+01,6.027236040e+01,9.905180406e+01,8.588431410e+01,7.016754964e+01,2.687586363e+01,7.106721032e+01,7.839140986e+01,2.113909689e+01,5.009047508e+01,1.071872850e+01,9.417044036e+01,4.009728982e+01,2.459317128e+01,7.113107830e+01,6.132312682e+01,3.632078360e+01,1.027462147e+01,1.584654124e+01,9.224324298e+01,4.494667729e+01,4.980087137e+01,5.783877036e+01,1.071789364e+01,7.863186970e+00,8.590989145e+01,6.097076426e+01,5.016467887e+01,3.117114984e+00,1.118323804e+01,7.748014440e+01,1.718944282e+01,7.071601424e-01,2.997603921e+01,9.410530661e+01,6.506519381e+01,4.825875842e+01,6.168647348e+01,2.160961864e+01,7.959579339e+01,9.344401103e+00,9.363423051e+01,6.953815723e+01,8.923542068e+01,5.213015466e+01,4.004371907e+01,5.272054541e+01,7.011270177e+01,5.246117635e+01,4.480262398e+01,1.786013398e+01,8.991695608e+01,8.870860400e+01,5.066526364e+01,7.777247475e+01,8.639103621e+01,8.483419616e+01,4.918695643e+01,4.006847464e-01,9.661863460e+01,9.662916673e+01,8.428983065e+00,7.388364090e+01,2.427770300e+01,1.910565974e+01,4.774438357e+01,7.178722127e+01,4.996618244e+00,7.995585780e+01,7.704585988e+01,5.118602476e+01,3.304159170e+01,9.782361814e+01,2.868012279e+00,3.715853515e+01,5.322062295e+01,4.742914640e+01,2.436465961e+01
2.336915746e+00,1.979356582e+01,7.559548469e+01,1.327963393e+01,7.662932040e+01,4.974441681e+01,5.896567664e+01,6.191397414e+00,6.131323641e+01,6.177480622e+01,9.482225498e+01,8.598627836e+01,7.135304396e+00,9.115318548e+01,4.170191997e+01,5.893607209e+01,6.184727863e+01,8.689085074e+01,7.234460849e+01,3.342396431e+01,5.867925595e+01,7.228337776e+00,6.978132206e+01,3.027611331e+01,8.525696669e+01,3.919583718e+01,6.106717737e+01,3.120855246e+01,5.043330348e+01,5.694823775e+01,7.060188639e+01,9.121183334e+01,1.813296065e+01,9.705571672e+01,6.488819684e+01,4.138336178e+01,9.927817404e+01,3.898487050e+01,8.859773913e+01,7.388125084e+01,3.578365288e+01,8.791078957e+01,9.507434863e+01,5.236934932e+01,7.441202991e+01,4.094405105e+01,3.906695819e+01,8.829875638e+01,9.111892099e+01,4.380727240e+01,8.877967402e+01,8.940833808e+01,6.021722149e+01,9.822433285e+01,6.301721692e+00,6.641131252e+01,4.406139769e+01,9.508601886e+01,3.094886322e+01,2.983511131e+01,2.283582576e+00,6.493593678e+01,6.883189114e+01,8.756068798e+01,7.390491640e+01,4.794702674e+01,3.940332647e+01,3.601233832e+00,1.074299147e+01,8.633680565e+01,3.522831788e+00,4.531992125e+01,3.717409231e+01,4.501811261e+01,8.385532645e+01,8.850411132e+01,5.075847569e+01,4.170126022e+01,8.774256476e+01,9.201766011e+01,6.145376350e+01,8.254001403e+01,9.814727262e+00,1.716471325e+01,8.545240169e+00,2.172030302e+01,7.910698273e+01,9.080424326e+01,7.195898946e+01,6.072196188e+01,2.381789048e+01,9.533647057e+01,3.848000274e+01,1.737296516e+01
6.269551416e+01,4.030462437e+01,7.381505506e+01,9.183989516e+01,3.040235870e+01,3.553017492e+00,4.345704668e+01,9.789661087e+01,2.683890391e+01,9.494195055e-01,2.722744382e+01,9.290856135e+01,3.135654525e+01,1.700810280e+01,7.114133047e+01,7.987641289e+01,9.766000093e+01,1.465947139e+01,8.072811829e+01,7.016217377e+00,7.607120448e+00,2.454669468e+00,1.022154684e+00,1.970760290e+01,3.971825989e+01,8.506728810e+01,2.002926509e+01,6.726017493e+01,7.927366456e+01,7.681442542e+01,5.874322777e+01,5.352505813e+01,5.389506451e+00,5.714491754e+01,7.088054755e+01,5.879501916e+01,6.988666683e+01,3.442057062e+00,5.857849444e+01,7.240389125e+01,6.225451586e+01,2.608099800e+01,9.262927316e+01,7.353988464e+01,3.664589313e+01,4.110804548e+01,6.904589011e+01,2.158351061e+01,4.899716920e+01,4.608584665e+01,3.405345402e+01,4.313974322e+01,7.477233992e+01,6.247863862e+01,8.679900855e+01,1.369253071e+01,4.126823515e+01,5.097200553e+01,3.630879613e+01,1.562874042e+01,9.612745476e+01,8.221430225e+01,5.221148661e+01,6.088121306e+01,2.208946794e+01,5.959745224e+01,2.765162851e+01,7.318070144e+01,7.148400884e+00,3.711985760e+01,2.034529501e+00,5.706808948e+01,4.723436588e-01,5.969366768e+01,5.207684025e+01,2.697346791e+01,9.341898974e+01,4.094027718e+01,3.040391307e+00,8.032932097e+00,4.744909141e+01,2.158632699e+00,6.893996653e+01,8.061145698e+01,8.247639311e+01,4.524196251e+01,9.257040851e+01,7.823023725e+01,5.962438851e+01,2.704898344e+01,9.607955408e+01,2.436525373e+01,6.516683875e+01,2.770783385e+01
5.970277184e+01,2.468325118e+00,7.928713836e+01,4.554882345e+01,9.129807891e+01,1.038068671e+01,4.335888205e+01,2.276081994e+00,6.206198128e+01,9.379271382e+01,2.930512302e-01,3.113402820e+01,5.537130680e+01,8.638709496e+01,1.394519273e+01,4.469260154e+01,9.964802720e+01,7.218798533e+01,1.165494406e+01,6.930338118e+01,8.988063464e+01,1.888954517e+01,2.339313284e+01,8.487076142e+00,3.986803610e+00,1.477946475e+01,1.841073836e+01,5.461372336e+01,3.298438856e+01,4.251137238e+01,9.173015296e+01,7.935295346e+01,8.017400263e+01,1.219782239e+00,7.797733013e+01,4.083407136e+01,8.416772497e+01,2.235557221e+01,7.626753331e+01,7.481929093e+01,4.756303464e+01,1.533982803e+01,9.295905270e+01,2.472950823e+01,2.424856147e+01,4.484473976e+01,7.086316798e+01,1.444137293e+01,2.419144976e+01,2.372685155e+01,2.025304069e+01,3.954968532e+01,7.823548013e+01,6.259849491e+01,1.867703509e+01,4.437320317e+01,2.714551897e+01,8.906446487e+00,5.919860193e+01,5.175292400e+01,3.535087252e-01,8.843818930e+00,5.776322326e+01,1.753173631e+01,7.830175104e+01,4.112864111e+01,5.655664674e+00,4.088029079e+01,9.332238058e+01,8.735889868e+01,8.824122644e-02,7.395867015e+01,1.319989237e+01,7.475025196e+00,6.403339633e+01,6.069218251e+01,3.650221226e+01,9.155415820e+01,9.197164845e+01,5.742342150e+01,8.448355912e+01,5.116837560e+01,7.419930000e+01,5.795653647e+01,7.488969159e+01,5.172047977e+01,2.855105525e+00,5.030862647e+01,1.136636832e+01,6.832827340e+01,5.801859731e+00,3.632887187e+00,1.067150340e+01,7.905682174e+01
5.696453793e+01,9.934403526e+01,2.787918443e+00,1.552065234e+01,4.921318968e+01,4.260230141e+01,4.231987998e+01,3.054123608e+01,3.554096397e+01,3.373374248e+01,8.467671596e+01,6.933076794e+01,6.629042048e+01,5.780343067e+01,4.954577303e+01,7.554257180e+01,4.442232471e+01,6.194344665e+01,2.935094561e+01,6.360013640e+01,4.490657592e+01,1.229404292e+01,5.872221973e+01,3.465713835e+01,6.548614750e+01,2.323472872e+01,6.713540594e+01,8.454091850e+01,4.087107728e+01,7.454405464e+01,6.576015238e+01,4.167076775e+01,9.573389576e+01,7.922410583e+01,6.727503525e+01,7.066580328e+01,2.395796845e+01,2.069347674e+01,5.469289455e+01,8.531866821e+01,7.247155249e+01,7.434178893e+01,4.638059483e+01,9.380511844e+01,7.184801010e+01,9.769233186e+01,1.219320209e+01,5.158062598e+01,5.089437167e+01,7.797319622e+01,6.904282972e+00,1.950330478e+01,2.211707441e+00,6.852009823e+01,8.968767713e+01,8.280479556e+01,1.691161245e+01,3.481897478e+01,2.093514966e+01,4.115169859e+01,4.198238096e+01,4.719276284e+01,8.987059407e+01,9.870604635e+01,6.663607660e+01,2.010876998e+01,5.082631538e+01,7.480665078e+01,9.750264893e+00,4.934853767e+01,9.317977016e+00,6.786279095e+01,2.430114500e+01,5.412261990e+01,8.459381220e+01,9.890414044e+01,5.881558213e+01,5.785590091e+01,2.048271473e+01,5.504970522e+00,7.441212736e+00,4.954045909e+00,9.949109761e+01,2.937393521e+01,6.960222199e+00,6.826495608e+00,8.490956121e+01,4.480766776e+01,8.749771288e+01,4.848857701e+01,6.483035967e+01,7.414191719e+01,9.709916689e+01,6.465972185e+00
5.077885553e+01,3.910403031e+01,1.029560929e+01,5.129259036e+01,1.405846361e+01,8.684755482e+01,4.935636012e+01,6.971911258e+01,1.728086149e+01,6.100209246e+01,8.961596750e+01,2.941738592e+01,1.229515485e+01,8.835902461e+01,6.790538179e+01,6.420486251e+01,2.088364236e+01,4.801740481e+01,1.025390497e+01,1.009117935e+01,1.318166161e+01,9.303494674e+00,3.451910190e+01,2.561753439e+01,5.252163838e+01,2.801510203e+01,7.409258870e+01,6.792342810e+01,4.803333956e+01,8.098502609e+01,5.551349064e+01,3.932913390e+01,6.868511611e+01,7.941315364e+01,9.696733360e+01,2.461861214e+01,4.939125982e+01,1.312499435e+00,9.650638088e+01,2.958161024e+01,5.154029663e+01,4.693569248e+00,1.383331033e+01,3.724030293e+01,8.390377727e+01,9.664416739e+01,5.978211996e+01,1.439865190e+01,6.592265261e+01,4.876318403e+01,9.629364802e+01,8.317868070e+01,7.035151976e+01,9.223537563e+01,6.144399070e+00,1.982617048e+01,3.270692378e+01,4.319470836e+01,2.703015563e+01,7.499865716e+00,9.568322866e+01,5.446423689e+01,1.115449968e+01,9.332001846e+01,6.231100785e+01,5.233948985e+01,4.106041000e+01,7.902179950e+01,7.805831898e+01,3.580035105e+01,3.929588489e+01,4.466110175e+01,6.401819404e+01,7.464936781e+01,6.170497079e+01,9.461234465e+01,6.053663554e+01,7.178506319e+01,6.117652341e+01,4.462202968e+01,9.168127623e+01,1.521670033e+01,7.829871152e+01,5.518418015e+01,5.855563431e+01,4.937329876e+01,8.901862082e+01,8.187717258e+01,7.241618380e+01,1.878522609e+01,9.699380415e+01,8.904344553e+01,9.124032359e+01,9.687131361e+01
3.191860498e+01,1.457679811e+01,3.024899056e+01,2.720478231e+01,1.657189445e+01,8.182011715e+01,3.081794588e+00,3.932565396e+01,3.826587834e+01,1.715648385e+01,5.765588763e+01,1.910240466e+01,6.793804114e+01,4.301092006e+01,7.348073685e+01,1.864811881e+01,5.737254256e+01,1.395554081e+01,4.823728099e+01,1.530617582e+01,9.783679746e+01,7.210486848e+01,5.468961550e+01,4.175047665e+01,2.759358787e-01,9.652927264e+01,7.564136925e+01,1.038230063e+01,6.414208708e+01,6.360451212e+01,9.114131291e+01,7.256008209e+01,9.281298241e+01,3.746239282e+01,5.025919918e+01,8.530328181e+01,7.754984385e+01,8.931371850e+01,5.134412317e+01,5.587297741e+01,6.135005812e+01,9.631492371e+01,5.128337980e+01,9.068090590e+01,5.877990135e+00,7.535385317e+01,8.640992545e+01,3.994286658e+01,9.900317617e+01,9.980430718e+01,4.170901119e+01,7.061834403e+01,3.452887146e+01,8.270930220e+01,1.953252580e+01,5.134368264e+01,8.479869283e+01,5.279041265e+01,9.877057465e+01,8.508175218e+01,9.662722336e+01,8.198679542e+01,3.657220717e+01,5.781337839e+01,3.721447405e+01,2.229797012e+01,7.093327652e+01,2.877669203e+01,1.283847115e+01,3.371694066e+01,5.516210005e+01,3.469548555e+01,1.057583638e+01,4.172473265e+01,1.982868704e+01,4.745388884e+01,3.268362042e+01,4.009650874e+01,7.830610490e+01,8.663863990e+00,9.318760837e+01,8.354102701e+00,5.070345835e+01,5.655810729e+01,9.917866587e+00,4.314002829e+01,9.694026977e+01,8.806903355e+01,9.958057622e+01,4.669857084e+01,6.506273885e+01,5.577660973e+01,3.937296916e+01,3.501233532e+01
3.615555846e+01,6.750251559e+01,8.814689138e+01,4.406883817e+01,7.241550502e+01,1.019579692e+01,3.673825297e+01,8.213164459e+01,3.698401628e+01,2.373307868e+01,3.079710904e+01,4.143817807e+01,8.519018664e+01,7.721855244e+01,4.315580256e+01,5.701273264e+01,7.341971412e+00,1.632147708e+00,9.655963596e+01,9.707153058e+01,7.730790253e+01,7.904733712e+01,6.975275620e+00,2.320750096e+01,6.604047293e+01,5.651102494e+01,5.741424749e+01,4.062308786e+01,6.610971855e+01,9.023936278e+01,2.626681386e+01,1.432221110e+01,9.503065873e+01,9.581482609e+01,9.921819005e+00,6.347495616e+00,2.968086228e+01,7.225804845e+01,6.700135156e+01,7.298494563e+01,6.880891988e+01,3.667011436e+01,7.573635780e+01,5.208067748e+00,4.074252987e+01,7.949993565e+01,9.737451770e+01,1.082913761e+01,7.270053374e+01,3.788109372e+01,4.251635713e+01,8.456002531e+01,8.151052783e+01,7.493827139e+01,5.969757339e+01,6.588599136e+01,7.238849848e+01,5.911935423e+01,7.689318786e+01,5.994899863e+01,7.939802571e+01,9.083924490e+01,7.301905255e+01,2.948375879e+01,1.095917835e+01,8.702375590e+01,6.278445643e+01,4.607846923e+01,4.481149371e+01,2.979752350e+01,6.515361276e+01,4.427326309e+01,9.677501152e+01,4.672679795e+01,7.158191331e+01,9.109948930e+00,3.284767122e+01,5.452964920e-01,8.523639505e+01,3.946652706e+01,3.886607893e+01,8.942106689e+01,5.502459359e+01,5.960390594e+01,9.162725604e+01,8.884143978e+01,2.883125864e+01,7.266507995e+01,5.334990745e+01,9.088373862e+01,9.301287678e+00,5.279730381e+01,6.124435079e+01,7.171968171e+01
1.649873579e+01,3.141281610e+01,5.844034376e+01,6.169866481e+01,2.895899661e+01,6.478752084e+01,4.031170081e+01,9.136197406e+01,5.304882225e+01,3.391861488e+01,3.032567764e+01,9.092836118e+01,6.694523859e+01,3.612684138e+01,8.224286844e+01,7.462432534e+01,1.166181496e+01,9.612428424e+01,3.141934943e+01,6.370376211e+01,9.033202204e+01,4.247500723e+01,2.407911440e+01,2.223861950e+01,4.908096282e+01,7.397019025e+01,6.500857513e+01,5.247743010e+00,9.618763787e+01,2.773808470e+01,3.195524971e+01,2.468386016e+01,6.425565431e+01,5.172622579e+01,4.597416134e+01,9.151656725e+01,1.924375677e+01,4.417516554e+01,6.453266164e+01,8.112955831e+01,5.759567039e+01,8.216697142e+01,2.841062386e+01,3.657776654e+01,8.190187242e+01,6.656393417e+01,3.365063013e+01,7.290541851e+01,3.349930922e+01,4.288364169e+01,9.192976939e+01,1.040229473e+01,3.860942603e+01,7.128502081e+01,5.343798095e+01,5.074318536e+01,2.473943560e+01,2.671575557e+01,3.691517208e+01,8.238711449e+01,4.965322615e+01,1.812091978e+01,4.339562242e+01,4.433580533e+01,7.863478212e+00,9.303526482e+01,7.646993928e+01,8.237553638e+01,8.446664104e+01,8.186644806e+01,4.307570735e+01,5.127901322e+00,1.167403024e+01,1.055448373e+01,3.393172941e+01,1.892068596e+01,4.651252343e+01,2.057236503e+01,6.492898450e+01,6.568324901e+00,8.773485136e+01,6.311724058e+01,4.732815183e+01,3.226901010e+01,9.171446285e+01,2.709099365e+00,8.589868231e+01,7.139622840e+01,3.666372218e+00,2.639678009e+01,5.904563509e+01,7.316601282e+01,1.668529279e+01,4.486365733e+01
9.294067056e+01,3.026809263e+01,3.911004283e+01,3.115349619e+01,3.076305697e+01,9.075179714e+01,1.601901090e+01,7.978175848e+01,6.864991427e+01,8.532160388e+01,7.077825756e+01,5.198470370e+00,4.792475585e+01,5.853509646e+01,2.963802709e+01,7.624529584e+01,6.622831868e+01,2.209307751e+01,2.388691623e+01,1.057739104e+01,6.320110187e+01,3.197935421e+01,8.284868386e+00,9.520968939e+01,9.977010648e+01,5.810786755e+01,6.074019767e+01,6.848129450e+01,9.653945842e+01,1.613375543e+01,9.165981977e+01,6.698337507e+00,2.697051857e+01,1.572753552e+01,6.869659507e+01,3.517239924e+01,2.664789886e+00,4.765343030e+01,5.931474235e+01,2.284380790e+01,7.475164939e+01,9.546467989e+01,8.636081972e+01,1.619980946e+00,1.071892402e+01,5.619700988e+01,9.681205487e+01,2.115961377e+01,8.523689524e+01,9.758268076e+01,3.177113421e+01,9.078274962e+01,8.215717385e+00,1.965592078e+01,8.588668806e+01,9.748255184e+01,6.896603418e+01,6.297128908e+01,8.188749419e+01,1.812906452e+01,5.496911083e+01,5.242938371e+01,1.575160387e+01,5.398542773e+01,3.325205281e+01,6.554603387e+00,9.678475776e+01,1.510838724e+01,3.297345820e+01,4.118038164e+01,1.230055869e+01,3.779970213e+01,7.660894985e+00,8.157327006e+00,2.500734640e+01,5.001077502e+01,9.493211007e+01,8.638175318e+01,6.449949670e+00,9.310644884e+01,8.066506660e+01,9.291680088e+01,1.088833364e+01,2.828138694e+01,9.356218878e+01,9.667551577e+01,3.003914836e+01,3.670146619e+01,4.320479933e+00,1.115274732e+01,3.961266140e+01,1.421060714e+01,6.710733748e+01,9.368324538e+01
5.967285476e+01,4.671633113e+01,5.914168431e+01,3.410472601e+01,8.296602696e+01,9.406966328e+01,9.540992614e+00,1.739336096e+01,6.025725344e+01,6.939801692e+01,9.123688506e+01,8.720558214e+00,8.726772652e+01,6.917428698e+01,9.191054049e+01,5.908830477e+01,6.951957618e+01,1.279219753e+01,8.908844960e+01,9.787676983e+01,8.257637078e+01,2.371504256e+01,6.534707302e+01,6.223248726e+01,4.543019195e+01,1.434581255e-01,3.994465900e+01,2.686240321e+01,2.336533818e+01,3.796203531e+01,5.848503695e+01,8.311587844e+00,1.940136172e+01,8.480454680e+01,5.383796544e+01,4.534870405e+01,5.348758146e+01,2.867840620e+01,2.284301486e+01,2.220902979e+01,8.216973284e+01,5.596359868e+01,2.888385150e+01,9.305497882e+01,8.504772189e+01,5.561220737e+01,2.191890640e+01,9.776455079e+01,1.228557677e+01,7.598341887e+00,9.577950888e+01,3.089393919e+00,5.002414690e+00,7.872204992e+01,8.642812334e+01,6.396534795e+01,5.196242352e+01,5.558832519e+00,1.468181984e+01,4.586754412e+01,4.886539456e+01,3.996019011e+01,9.992961983e+01,9.867357346e+01,2.300434352e+01,5.744452862e+01,1.039505400e+01,1.369081964e+01,1.621897066e+01,6.827127957e+01,7.633848800e+01,4.509719446e+01,2.619302410e+01,4.932128487e+01,1.565468068e+01,4.232863195e+01,9.261324013e+01,5.892647416e+01,2.594934690e+01,4.653388451e+01,9.346006259e+00,1.003386394e+01,1.073702447e+01,4.803795730e+01,4.773748293e+01,3.810315520e+01,5.067535513e+01,8.711672119e+01,7.496648979e+00,8.028048200e+01,5.796818367e+01,4.130251219e+01,8.522680811e+01,9.284032850e+01
