v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
8.286525809e+01,3.866286804e+01,6.874579023e-01,6.960807972e+01,1.887530556e+01,8.996702991e+01,4.719449900e+01,8.359724703e+01,5.441484130e+01,4.607452830e+01,8.050706103e+01,1.342746626e+01,6.450167663e+01
8.048435411e+01,6.898594527e+01,5.725929297e+01,7.694102911e+01,8.839111964e+01,6.586825908e+01,1.186626781e+01,2.888373759e+01,2.459150259e+01,1.483870286e+01,4.992828389e+01,1.010363063e+01,7.298129731e+01
8.469422722e+01,9.390281389e+01,9.864473156e+01,4.074282438e+01,8.921160405e+01,6.531840842e+01,8.542303484e+01,1.920355673e+01,1.597283576e+01,9.813164452e+01,2.827731390e+00,4.390056446e+01,8.098213025e+01
4.948506798e+01,9.809357522e+01,7.649752365e+01,4.907536068e+01,9.813284210e+01,6.488731471e+01,8.748350124e+01,9.905490925e+01,1.583375138e+01,5.684605062e+01,2.233960219e+01,2.470613395e+01,4.152093871e+01
9.027383262e+00,9.010830720e+01,4.235510182e+01,8.536557313e+01,7.130660965e+01,5.617292249e+01,1.112954148e+01,6.072693489e+00,6.395980439e+01,3.493971925e+01,9.463787612e+01,8.818685812e+00,7.113099037e+01
6.208086290e+01,1.055787006e+01,4.941777599e-01,2.935430962e+01,5.847889839e+01,2.494542081e+01,8.878668282e+01,3.601153140e+01,2.480191461e+01,7.526842256e+00,7.800830719e+01,5.236020372e+00,5.502516271e+01
1.047533142e+01,7.151999402e+01,7.178168552e+01,7.163675484e+01,3.477540643e+01,1.548160572e+01,8.482822128e+00,7.403042643e+00,2.022317100e+01,2.412526453e+01,6.718359906e+01,5.891893772e+01,4.329343776e+01
1.092342056e+00,8.418898086e+01,8.458684111e+01,3.257840803e+01,3.445750882e+01,3.250212352e+01,5.526824395e+01,5.960923284e+01,4.050240302e+01,9.030812104e+01,6.674357397e+00,2.791739075e+01,3.213827384e+00
8.343040860e+01,8.344573555e+01,7.259612415e+01,1.903484245e+01,6.429796595e+01,4.959007682e+01,6.859205707e+01,6.043252039e+01,8.989610009e+00,2.900157439e+01,5.023350690e+01,8.593642830e+01,9.665672090e+01
1.419947160e+01,9.606606460e+01,3.488900659e+01,9.967651436e+01,6.206120174e+01,6.782684298e+01,3.408872680e+01,9.463147619e+01,3.239360649e+01,8.920521551e+00,6.534146284e+01,3.456750921e+01,8.770095568e+01
2.277388738e+01,3.547231456e+01,8.896254948e+01,5.685007303e+01,4.347980440e+01,7.037962619e+01,5.409351825e+01,6.958620903e+01,3.767434400e+01,1.044495187e+01,8.683474284e+01,8.785155990e+00,3.855480478e+01
7.143793150e+00,6.560569594e+01,8.953641863e+01,9.677905902e+01,5.733226206e+01,4.697697740e+01,4.462547921e+01,9.474362828e+01,6.943305935e+01,4.699555447e+01,1.541236022e+00,4.321035510e+01,8.831862278e+01
9.701534912e+01,8.871899375e+01,5.764732415e+01,6.438700897e+01,1.146436145e+00,2.043980975e+01,7.684213285e+01,3.480414696e+01,5.343114770e+01,1.255343630e+01,4.263457200e+01,8.926314303e+01,5.026520304e+00
8.079014034e+01,9.200858593e+01,4.446412443e+01,6.280338561e+01,1.217801467e+01,7.448781696e+01,1.951583169e+01,2.583111706e+01,4.043770153e+01,9.869511935e-01,9.844627209e+01,3.162422590e+01,4.755353716e+00
2.211911779e+01,3.121979322e+01,2.599137315e+01,2.642848843e+01,5.759883474e+01,6.457834770e+00,2.509689170e+00,9.026532934e+01,5.771369442e+01,4.998234120e+01,1.635120939e+01,9.695664343e+01,3.155358875e+00
9.103639487e+01,2.949966392e+01,9.760838598e+01,7.233200556e+01,3.984808670e+01,5.299896136e+01,7.206609215e+00,1.861390244e+00,9.932281471e+00,1.561936161e+01,8.435803316e+01,3.385201984e+01,4.731140631e+01
5.633218547e+01,9.598166629e+01,7.442255301e+01,9.281327061e+01,1.448870767e+01,8.185138999e+01,9.093957971e+01,1.695549715e+01,8.576329767e+01,4.822728402e+01,1.740729417e+01,3.562927171e+01,3.685393612e+01
8.684258859e+01,2.188823751e+01,4.383680785e+01,5.476184897e+01,9.858215612e+01,5.925700593e+01,3.849369286e+01,4.812839676e+01,5.166176894e+01,9.225554094e+01,5.175357397e+01,4.940771573e+01,6.334025159e+01
6.304952833e+01,5.284410662e+01,5.005680692e+00,7.075854841e+01,2.789909203e+01,5.560602085e+01,4.938542025e-01,2.211707872e+01,3.330208785e+01,1.052429317e+01,3.533911703e+01,8.407542448e+01,1.536729763e+01
2.406091721e+01,8.588019817e+01,6.513317444e+01,8.769383240e+01,8.341883178e+00,5.737757365e+01,3.658140716e+01,1.965957605e+01,6.445853277e+01,2.930220567e+01,4.677344055e+01,8.351711995e+01,4.054944195e+01
3.953788855e+00,8.737661348e+01,3.722984522e+01,4.425685838e+01,9.650507960e+01,6.235492557e+01,6.797548008e+01,9.558822947e+01,5.538314760e+01,2.701196894e+01,6.782813595e+01,7.412622523e+01,5.018989444e+01
2.431001921e+01,6.180080617e+01,2.434212318e+01,3.684303962e+01,3.114717822e+00,5.176556246e+01,5.451505817e+01,1.180354402e+01,6.034959874e+01,9.316185105e+01,4.400257195e+01,2.373472527e+01,9.816202207e+01
3.206516587e+01,5.968860674e+01,7.757281635e+01,9.873940191e+01,6.971049183e+01,7.461264898e+01,5.069204982e+01,8.342000661e+01,8.407684942e+01,6.057627916e+01,4.432051372e+01,1.953817913e+01,4.135992777e+01
5.676779862e+01,8.815997657e+01,6.567383741e+01,6.195436180e+01,5.431467442e+01,9.856462622e+01,9.658711061e+01,7.729711603e+01,8.391213741e+01,5.540648567e+01,4.926952689e+01,8.381631985e+01,8.622649541e+01
6.924813123e+00,7.030678902e+01,6.731466553e+01,6.607714076e+01,4.654746428e+01,8.137063015e+01,3.574743131e+01,2.540057338e+01,3.860758039e+00,4.473325142e+00,2.843323074e+01,9.157653259e+01,6.375649232e+01
3.277799879e+01,6.910906895e+00,4.818433861e+01,8.528862109e+01,7.933098226e+01,9.205404094e+01,9.477296289e+01,5.856786095e+00,6.074095701e+01,3.923514437e+00,2.790505734e+01,1.362122515e+01,4.504820577e+01
6.740014800e+01,5.406341614e+01,8.527350287e+01,9.119765370e+01,4.240465401e+01,3.230543022e+01,6.591845729e+01,5.784018617e+01,9.641678277e+00,6.433118830e+01,2.703285788e+01,9.082418576e+01,3.124395054e+01
4.881719100e+01,5.813382570e+01,3.266785967e+01,8.472277733e+01,2.943420732e+00,1.181284034e+01,7.358314175e+01,1.941144278e+01,6.816411484e+01,3.161800621e+01,7.486836598e+01,2.882737543e+01,7.903656600e+01
1.066774907e+01,2.732400802e+01,6.937134321e+01,2.724941435e+01,2.242646264e+01,6.076378237e+01,9.133135723e+01,5.135971260e+01,7.224544816e+01,2.379788111e+00,5.954086576e+01,4.834511148e+01,4.344892308e+01
9.847345687e+01,4.875230787e+01,2.859015525e+01,1.459687449e+01,3.697716469e+01,2.755800411e+01,5.216164264e+01,9.971704285e+01,9.694765116e+01,8.778085569e+01,1.598377304e+01,3.918542739e+01,7.905809406e-01
6.893786608e+00,9.728996628e+00,7.463587492e+01,4.726999145e+01,2.698372608e+00,5.812840769e+01,3.542369442e+01,2.016275881e+01,8.713696563e+01,2.396793527e+01,7.900988270e+01,6.532971694e+01,7.173835731e+01
1.905889660e+01,7.214870559e+01,3.422922461e+01,5.127972843e+01,9.303105439e+01,4.931950063e+01,3.892564332e+01,4.251938487e+01,6.593851914e+01,9.232716749e+01,9.398770572e+01,9.545720949e+01,5.548756441e+01
2.978488654e+01,7.521774206e+01,8.300995261e+01,5.989742181e+01,8.879430739e+01,2.318377928e+01,4.963778652e+01,6.850072182e+01,4.262247793e+01,7.345493415e+01,4.064394067e+01,3.091855547e+01,4.975464965e+01
4.420037440e+00,8.702097413e+01,4.472916358e+01,2.579523597e+01,8.606928918e+01,1.566829156e+01,4.187614412e+01,9.204016487e+01,1.226373737e+01,7.279459913e+01,9.177062616e+01,1.527002950e+01,8.247752314e+00
4.294815267e+01,7.256820311e+01,6.847632086e+01,3.247521226e+01,3.863273850e+01,5.064298125e+01,9.742389502e+01,5.072374038e+01,1.119154611e+01,5.992181413e+01,8.519581183e+01,9.881858640e+01,2.006177501e+01
4.970058510e+01,7.763934310e+01,4.988513159e+01,4.877167704e+01,7.962216982e+01,9.007858052e+01,2.665761271e+01,6.818327797e+01,6.018010846e+01,5.645506907e+01,4.770871050e+01,2.681939660e+01,5.397172972e+00
2.245620861e+01,4.766956830e+01,8.250963350e+00,3.083375472e+01,5.413876991e+01,8.451160737e+01,5.566892268e+01,3.227610990e+01,5.407376455e+01,3.988174463e+01,7.129469852e+01,7.050665115e+01,1.040225765e+01
5.862556716e+01,6.936200271e+01,4.061365775e+01,1.921827366e+01,3.944788743e+01,6.437504211e+01,4.845722028e+00,4.699834286e+01,4.220514237e+01,9.719542484e+01,9.718854012e+01,3.519186869e+01,7.239548067e+01
7.155290329e+01,3.665698756e+01,5.909995551e+01,2.890636146e+01,8.040221542e+01,8.204002410e+01,3.905043720e+01,4.768976251e+01,9.236261584e+01,1.010480350e+01,1.618078024e+01,7.349739266e+01,2.019909223e+01
1.227749239e+01,9.357402155e+00,1.621719105e+01,6.592590765e+01,7.999026027e+01,5.166581868e+01,2.771777718e+01,3.691703709e+00,2.054702461e+01,6.337162857e+01,8.006198136e+01,9.252434522e+01,7.063973340e+01
1.787793816e+01,9.331615432e+01,2.807267000e+01,8.243222188e+00,1.837470680e+01,1.346492025e+01,1.825774540e+00,4.842885740e+01,8.143376073e+01,5.782301444e+01,8.264507374e+01,5.659818437e+01,7.150359543e+01
1.394961811e+01,7.658035867e+01,7.590319157e+01,4.636335780e+01,6.450457874e-01,7.019924622e+01,8.556257996e+01,9.489892276e+01,7.890755573e+00,4.055021833e+01,7.349179831e+01,4.524582488e+01,4.762536318e+01
4.807372867e+01,5.522148557e+01,4.340079978e+01,1.281545370e+01,6.360116972e+01,6.923999786e+00,9.001117049e+01,7.933229718e+01,1.014904941e+01,7.639978013e+01,4.429602389e+01,6.648479156e+01,4.936227176e+01
6.600188256e+01,1.435318927e+01,6.045008837e+01,8.779030508e+01,1.321210416e+01,5.684898850e+01,4.357832597e+00,6.143310949e+01,7.324076114e+01,6.620678381e+01,6.164313291e+01,4.093307787e+01,8.089457723e+01
5.488241770e+00,4.537550694e+01,5.361910761e+01,1.823631337e+01,2.980505795e+01,3.748272310e+01,5.300900509e+01,3.907458852e+01,1.400434273e+01,2.912404612e+01,9.897462616e+01,1.243528699e+01,9.429314362e+01
6.920285136e+01,8.105000021e+01,1.411421090e+01,9.577256651e+01,1.095452449e+01,1.791532737e+01,9.596406617e-01,3.628222862e+01,2.553069853e+01,1.993828416e+01,9.730948078e+01,4.787665239e+01,6.778709870e+01
3.404604715e+01,7.363836369e+01,6.949014417e+01,8.819883273e+01,3.824561945e+00,2.998608433e+01,2.273421281e+01,4.160042113e+01,3.872405361e+01,2.762221911e+01,1.415797482e+00,6.394348926e+01,5.764430526e+01
9.034197369e+01,4.285969761e+01,3.839788882e+01,3.499803368e+01,5.149083695e+01,1.509841940e+01,5.227809012e+01,1.169531198e+01,8.582032463e+01,7.770786999e+01,6.132213240e+01,5.277994554e+01,2.188749451e+01
1.504740673e+01,5.431668157e+01,2.040915979e+01,5.900751922e+01,1.960852256e+01,9.346261462e+01,2.024088482e+01,6.461954339e+00,1.450126075e+01,8.193364490e+01,1.377649963e+01,9.496536604e+01,8.442616578e+01
8.887215392e+01,5.389062274e+01,3.347985222e+01,6.619256643e+01,9.565946720e+01,8.099868915e+01,2.813400584e+01,6.455607740e+01,7.747233510e+01,8.906632079e+01,7.644604623e+01,9.678444744e+01,6.880447576e+01
4.671199619e+01,5.070785931e+01,4.084960016e+01,1.026747163e+01,9.058248017e+01,8.940033796e+01,4.649484587e+01,9.497476056e+01,9.923835394e+01,2.272827620e+01,5.511987346e+01,4.146505893e+01,2.560144254e+01
4.261403624e+01,8.290906096e+01,9.454795231e+01,8.323307693e+01,4.855867143e+01,2.957165499e+01,4.158682851e+01,5.559455583e+01,7.672953751e+01,5.388325301e+01,7.560328950e+01,3.073453891e+01,2.800522842e+00
5.229050832e+01,1.641035234e+01,7.044850794e-01,3.693232153e+01,2.181666928e+01,8.057643716e+01,2.909961722e+01,1.572660981e+01,3.136042509e+01,5.327139495e+01,8.285349620e+01,8.587291802e+01,7.014111334e+01
1.331244645e+01,4.942061386e+01,7.829676506e+01,8.437430512e+01,8.193115036e+00,6.546924577e+01,1.475417155e+01,6.616842564e+01,7.343094402e+01,6.453057077e+01,7.213150923e+01,4.890153204e+01,7.494560610e+01
5.733767208e+00,6.102618107e+01,2.477123353e+01,3.002943446e+01,9.821007621e+01,5.289145244e+01,8.099133836e+01,4.569138576e+01,3.244550887e+01,8.527695702e+00,3.878628913e+01,7.209022228e+01,8.882036201e+00
3.761082940e+01,2.984196525e+01,1.637573385e+01,4.034838759e+01,5.470267290e+01,5.514408658e+01,5.816028449e+01,9.286552499e+01,9.876605751e+01,1.244471115e+01,4.239728391e+01,5.038276921e+01,5.557069605e+01
3.566120019e+01,2.623769177e+01,1.745063819e+01,6.748611443e+01,7.921594868e+00,1.060412440e+01,3.153471583e+01,6.710460585e+00,4.894099727e+01,7.974457259e+01,4.154008704e+00,7.653404906e+01,5.748942752e+01
3.709168657e+01,8.257559710e+01,6.339559143e+01,2.993719658e+01,5.830183914e+01,3.206332168e+01,3.384299454e+01,1.512399737e+01,8.785722881e+01,7.558021457e+01,4.115302600e+01,4.207502357e+01,9.599393965e+01
9.776612529e+01,1.676309068e+01,8.080866994e+01,9.895568850e+01,5.740679151e+01,3.633904858e+01,8.848624906e+01,7.053465834e-02,2.047956782e+01,6.244505620e+01,7.311144160e+01,9.502610568e+01,9.233368807e+01
1.984515503e+01,2.718849663e+01,5.327945133e+01,7.187785724e+01,9.743729844e+01,3.218244120e+01,1.308487200e+01,4.594203964e+01,4.115680616e+01,3.366499842e+00,1.020808363e+01,2.357269141e+01,2.059847807e+01
5.618011743e+01,7.552736316e+01,7.577430200e+01,9.004618494e+01,4.026914922e+01,2.371009658e+01,2.280172212e+01,9.954621764e+01,6.578265457e+01,6.062736195e+00,6.732242779e+00,7.571821842e+01,6.612724755e+01
5.302153058e+01,2.297143280e+01,2.572163326e+01,9.820920309e+01,3.851540262e+01,7.695340928e+01,9.491791891e+01,9.666136942e+01,5.932642556e+01,8.569821032e+01,3.841889572e+01,4.709603183e+01,3.569005781e+00
4.717029714e+01,9.009988639e+00,4.337163146e+01,8.932961319e+00,3.398646316e+01,3.070364568e+00,6.321042312e+01,1.362138761e+01,3.428215243e+01,5.896803092e+01,6.286257126e+01,2.903755670e+01,7.040408517e+01
3.810223740e+01,9.103047938e+01,8.052172472e+01,8.582131121e+01,9.929098001e+01,4.718935653e+01,1.994317075e+01,4.325981180e+01,4.999404180e+01,2.465511173e+00,9.849480920e+00,4.681279831e+01,4.957316978e+01
1.839385553e+01,2.287574518e+01,3.924761933e+01,1.240770544e+01,5.429820589e+01,6.242806173e+01,2.626051834e+01,6.908955068e+01,8.692779843e+01,6.687065536e+01,8.298341049e+01,4.115749051e+01,4.010880872e+01
3.543504532e+01,2.492341239e+01,5.108007372e+01,7.174100569e+01,5.089539131e+01,6.556633999e+01,9.960215812e+01,9.215464882e+01,6.067117053e+01,6.705676429e+00,4.089456936e+01,5.164189839e+01,8.680457954e+01
1.710300912e+01,6.077902890e+01,7.050859961e+01,6.880601774e+01,9.275570492e+01,1.926701025e+00,5.756989445e+01,6.361526057e+00,2.093210184e+01,6.205363439e+01,8.239542987e+01,9.820316597e+01,6.003471405e+01
8.102117548e+01,5.569166090e+01,8.164342256e+01,2.665006154e+01,5.609960632e+01,5.839728139e+01,1.947262566e+01,6.508120584e+01,6.022185222e+01,8.443907735e+01,4.310416224e+01,3.553369487e+00,3.366373600e+00
5.727639756e+01,2.876167624e+01,9.881461364e+01,8.738059425e+01,9.574936287e+01,9.704433258e+01,6.663390257e-01,8.406792755e+01,8.668782266e+01,4.572315289e+01,6.680016138e+01,3.329527357e+00,2.179655686e+01
1.424251074e+01,8.521231143e+01,4.185553297e+01,3.880627087e+01,4.996323832e-01,4.617370474e+01,6.822772096e+01,3.303929174e+01,6.622737236e+01,7.668676768e+01,2.700804032e-01,2.775019602e+01,1.094867087e+01
6.686263477e+01,5.472180626e+00,5.437619312e+01,7.745441442e+01,4.787629123e+01,4.080757512e+01,5.731486575e+01,6.394973014e+01,3.186092400e+01,6.573607216e+01,1.357065652e+01,3.198923081e+01,1.736070086e+01
9.861567069e+01,3.626721430e+01,6.195724638e+00,7.229027854e+01,5.069092645e+01,4.824317596e+00,2.011942788e+01,6.878278838e+01,6.985742004e+01,5.286512099e+01,9.973705731e+00,4.491973986e+01,9.687799322e+01
7.273493280e+01,9.685925196e+01,2.451781066e+01,7.590871757e+01,6.153658772e+01,2.403688945e+01,5.366612878e+01,4.095993832e+01,3.357767177e+01,9.201750601e+01,3.348229885e+01,2.875674520e+01,1.038171737e+01
1.640486983e+01,5.590615564e+01,5.874944919e+01,1.542292993e+01,4.136481747e+01,1.676526121e+01,2.309280985e+01,5.273096661e+01,9.689441603e+01,8.001884498e+01,1.031190152e+01,9.572974276e+01,2.093054655e+01
7.523574459e+01,6.858139992e+01,6.679765216e+01,8.305214452e+01,7.455575194e+01,3.053397927e+01,8.836434261e+01,2.844772634e+01,2.568397713e+01,3.044756088e+01,7.911858634e+00,4.174931292e+01,7.600036319e+01
7.326196493e+01,8.712126927e+01,5.827207971e+01,6.453263817e+01,3.877684695e-01,3.543264833e+01,5.127132253e+01,1.736155842e+01,8.389368956e+01,4.544227708e+01,1.231227629e+00,2.969873377e+00,2.142442414e+01
8.800435678e+01,1.815721028e+01,2.831124175e+00,4.014431556e+01,9.691050338e+01,2.185757566e+01,2.670601720e+01,6.016763776e+01,7.644153979e+01,5.589453324e+01,3.139993482e+01,4.714770723e+01,1.686898547e+01
3.139038651e+01,6.942981281e+01,5.447484058e+01,9.395581538e+01,3.539657989e+01,6.008148087e+01,7.143940450e+01,1.286582238e+01,1.266219490e+01,9.957144700e+01,2.267339447e+01,7.087980817e-01,2.974686472e+01
7.557543340e+01,7.112535507e+01,9.329855581e+01,1.479944610e+01,3.500104888e+01,8.267748225e+01,2.794796999e+01,7.062536490e+01,2.901781127e+01,1.665047367e+01,6.573037880e+01,5.933131061e+01,2.813765237e+01
2.390242859e+01,9.139629189e+01,3.975763870e+01,2.704726791e+01,1.842683825e+01,6.683788184e+01,9.026672694e+01,3.993492770e+01,5.226352712e+01,5.060426288e+01,8.908565655e+01,2.500204593e+01,3.208055813e+01
2.716685691e+01,2.068737139e+00,4.951488191e+01,5.453700655e+01,2.012398594e+01,6.334513445e-01,1.324055059e+01,4.611892254e+01,4.388973538e+01,3.913229100e+01,4.201440940e+01,8.116329892e+00,3.027985844e+01
2.872494355e+01,7.801112505e+01,8.130107314e+01,9.048727536e+01,7.055905937e+01,8.405115508e+01,4.523498351e+01,2.700010804e+01,2.004673270e+01,4.309382049e+01,8.734752056e+01,1.458445621e+01,9.287823675e+01
8.927906172e+01,7.234755030e+01,6.425325797e+01,4.979754098e+01,4.918392015e+01,3.755205338e+01,3.193767081e+01,6.742544157e+01,5.889962010e+01,3.779545577e+01,5.880073971e+01,2.150647853e+01,3.129212402e-02
3.107846664e+01,4.908849062e+01,7.222919012e+01,7.018150881e+01,7.876610732e+01,6.459990945e+01,7.405670873e+01,4.658554264e+01,6.791187597e+01,6.872561626e+01,1.871939710e+01,8.249041850e+01,7.701587486e+00
5.063551931e+01,4.114036894e+01,6.768273603e+01,9.083260806e+01,5.515236683e+01,6.634426606e+01,6.524099259e+01,3.575308724e+01,7.261963783e+01,8.766779086e+01,5.238472243e+01,9.384705795e+01,3.846879599e+01
7.884558980e+01,9.615232843e+01,4.547689855e+01,8.366014811e+00,9.529941115e+01,7.608839798e+01,8.211997008e+01,3.394989747e+01,5.625362853e+01,8.881106467e+00,4.841459388e+01,6.703597011e+00,2.279224501e+01
7.366035472e+01,4.514344557e+01,4.426815023e+01,1.423564714e+01,9.341084859e+01,6.794721996e+01,1.679278532e+01,2.032309488e+01,1.374099674e+01,4.674194172e+01,9.086187352e+01,2.512583066e+01,7.000629299e+01
5.406302838e+01,8.638794280e+01,2.650987981e+01,1.554927191e+01,5.369185232e+01,2.940935692e+01,3.936397005e+01,4.298201697e+01,4.476858767e+01,4.868668113e+01,7.257747716e+01,4.180349993e+01,2.659433342e+00
7.716864689e+01,2.550046490e+01,4.689854346e+01,9.693770916e+01,6.017616516e+01,6.178663671e+01,8.911794055e+01,7.712068394e+01,1.213220366e+01,7.460675399e+01,8.028415367e+01,8.150559722e+01,8.631481998e+01
7.841597510e+01,2.653667302e+00,2.312251092e+01,1.109360467e+01,8.822490290e+01,6.153456148e+01,6.023560562e+01,1.027730949e+00,6.305009887e+01,3.948592462e+01,3.499186331e+00,7.187862971e+01,9.637000020e+01
2.130829843e+01,2.116983597e+00,9.611906116e+01,7.630698699e+01,5.507633365e+01,6.741887546e+01,2.936985737e+01,6.534301335e+01,1.181220816e+01,7.117159430e+01,2.981385827e+01,2.257679855e+01,5.335421129e+01
4.864804285e+01,3.109823395e+01,9.327880245e+00,5.275076744e+01,1.064667681e+01,6.935145939e+01,3.487655951e+01,1.560548135e+01,9.585743467e+01,8.699035934e+01,4.855144428e+01,6.753151949e+01,7.406044515e+01
4.991116373e+00,3.221435768e+01,2.640516120e+01,5.714824402e+01,6.534671267e+01,1.260162944e+00,1.214316795e+01,1.035927619e+01,8.950784179e+01,8.788407190e+01,8.892315444e+01,4.191830178e+01,2.939777137e+01
2.986385571e+00,7.885695646e+00,4.602269560e+01,6.830126029e+01,8.346689951e+01,1.101471938e+01,2.593062555e+01,8.123937993e+01,5.866190851e+01,7.572686903e+01,4.212442495e+01,7.487214313e+01,8.892978111e+01
6.884204189e+01,7.185368564e+00,9.378646001e+01,1.636885527e+01,3.323763877e+01,4.468774015e+01,1.937126635e+01,2.570141093e+00,9.508657434e+01,2.385401768e+01,5.139167377e+01,6.159201689e+01,9.932924004e+01
2.292556536e+00,4.929236521e+01,8.158333746e+01,4.700681806e+00,6.711986085e+01,3.803548398e+01,6.183249210e+01,8.891673008e+01,5.170158075e+00,8.869211155e+01,9.976567749e+01,2.895386079e+01,8.921457021e+01
2.937304491e+01,2.367691105e+01,3.554558807e+01,7.864810870e+01,9.965079180e+01,2.206857206e+01,9.106658086e+01,6.314802599e+01,9.556519454e+00,9.397408865e+01,3.086980284e+01,6.971691355e+01,2.602589800e+01
8.811074908e+00,2.472274488e+01,7.490581612e+01,1.841339294e+00,7.849083446e+01,3.380848330e+01,7.284823930e+01,4.189267297e+01,1.039846265e+01,8.487246944e+01,6.352974840e+01,6.801615924e+01,4.045154431e+01
8.595253829e-01,7.066521800e+01,5.021283866e+01,1.040423114e+01,1.365959829e+01,8.871211006e+00,5.312169019e+01,4.021322028e+01,7.988932514e+01,5.100186109e+01,1.313697998e+01,6.869080348e+01,3.813575061e+01
5.210039630e+01,6.042422052e+01,1.360585510e+01,3.393824091e+01,5.819473384e+01,6.227897084e+01,8.804578680e+01,1.397694547e+01,3.703248904e+01,8.374903332e+01,8.163263645e+01,6.547189906e+01,3.349114461e+01
5.561500377e+01,2.317727152e+01,8.188348246e+00,2.413630766e+01,8.285401227e+01,5.577364126e+01,2.865616657e+01,7.726305791e+00,1.739650831e+01,1.673307755e+01,3.596612647e+01,7.512080807e+01,1.890973872e+01
1.943159933e+00,8.695472735e+00,7.433766831e+00,8.440471205e+00,7.723815010e+01,7.890839984e+01,6.435109172e+01,4.479204735e+01,3.303747799e+01,8.443517078e+00,3.172742914e+01,1.272970030e+00,8.876887964e+01
3.461334788e+01,4.325263874e+01,6.818854711e+01,4.703125652e+01,6.084267871e+01,4.944097406e+01,1.255207400e+01,4.069157120e+01,2.410663611e+00,9.616059706e+01,8.707134749e+01,3.883260620e+01,9.382320371e+01
5.818386052e+01,4.212004748e+01,8.476874350e+01,9.327987276e+00,9.902033675e+01,2.199738286e-01,9.823538631e+01,3.299394071e+01,5.510237772e+01,1.790522429e+01,4.710456525e+01,6.181955293e+01,9.895005249e+01
4.062113922e+01,5.670210614e+01,3.449904006e+01,9.290982480e+01,9.879957669e+01,9.697756008e+00,2.044319981e+01,4.769857016e+00,4.138336698e+01,8.942110294e+01,3.547363930e+01,8.810295880e+01,6.199652493e+01
6.825023443e+01,7.242820658e+01,2.255867821e+01,4.335138000e+01,4.463544136e+01,2.894373551e+00,2.170346158e+01,2.905375794e+01,3.577977812e+01,7.897876021e+01,2.668965912e+01,4.401969080e+01,9.361036685e+01
4.030479020e+01,6.444089134e+01,9.647841408e+01,2.787379763e+01,5.984148522e+01,8.531102295e+01,3.258020710e+01,1.022992034e+01,8.119061622e+01,3.296432021e+01,3.007208356e+01,6.884315864e+00,3.675436872e+01
5.276534919e+01,2.375241086e+00,4.995115063e+01,6.129575716e+00,7.187828880e+01,2.575665889e+01,2.759953834e+00,4.368848662e+01,4.760688487e+01,4.527442027e+01,7.578485873e+01,7.001589359e+01,6.899774836e+01
6.241830510e+01,5.026916319e+01,1.432499917e+01,9.776333490e+01,9.160634982e+01,8.676260821e+01,9.767579614e+01,3.501904739e+01,5.050988233e+01,1.813348597e+01,3.585552275e+00,7.002355221e+00,3.491832319e+01
1.214710962e+01,7.062572327e-01,6.483588976e+01,7.963355581e+01,6.171507804e+01,6.716929259e+01,8.780147629e+01,7.479380015e+01,8.250361711e+01,6.827465009e+01,4.867686750e+01,1.513181433e+01,7.287934161e+01
3.232357929e+01,8.135664353e+01,7.402809600e+01,3.301219945e+01,8.503563873e+01,5.642524646e+01,1.989361379e+01,9.278037775e+00,3.005818497e+01,3.976361257e+01,1.272464049e+01,2.272317114e+01,2.501584167e+00
7.544488514e+01,7.302479321e+01,1.085253310e+01,3.865522264e+01,4.077901828e+01,3.924442616e+01,8.429373749e+01,7.630334253e+01,3.463040102e+01,7.028715883e+01,3.673892773e+01,2.662968559e+01,7.963315678e+00
6.502314889e+01,8.598090606e+01,6.401350842e+01,5.369203067e+01,2.754737396e+01,1.092771617e+01,7.875597371e+01,8.882727402e+01,4.493089353e+01,8.418553220e+01,1.063243964e+01,7.373368318e+01,5.906753885e+01
7.591348929e+01,7.945085642e+00,7.163267025e+01,9.903132669e+01,1.232718001e+01,9.672928493e+01,3.717556563e+01,3.632049525e+01,6.494880374e+01,6.257223686e+01,4.387742631e+01,2.041979846e+00,9.465601176e+01
9.768673660e+01,7.465945500e+01,6.660319432e+01,1.739888637e+01,1.650649500e+01,6.266688661e+00,4.033379965e+01,2.487126951e+01,2.845978045e+01,1.077394933e+01,3.612321181e+01,6.508903068e+01,5.393661677e-01
3.740925447e+01,8.318827365e+00,6.631899205e+01,9.788252403e+00,8.612514474e+01,3.040829891e+01,2.610013650e+01,7.107658379e+01,6.469868892e+01,9.697530244e+01,2.125902995e+01,2.702838685e+01,9.536797655e+01
3.771730029e+01,2.825281738e+01,9.811753541e+01,4.950629854e+01,4.836339436e+01,6.699205156e+01,1.250067554e+00,1.689604728e+01,9.760011198e+01,5.671852992e+01,3.550572907e+01,1.104090228e+01,7.393182931e+01
6.757095188e+01,5.917558570e+01,7.363686921e+01,3.452616586e+00,1.141857043e+01,3.780611549e+01,3.111870550e+01,7.372929916e+01,7.471664184e+01,3.865708560e+01,5.147453114e+01,1.610020452e+01,3.015113860e+01
9.736100839e+01,4.435618583e+01,3.591823245e+01,1.615437845e+01,2.748880807e+00,8.272410304e+01,4.168095714e+01,2.140631238e+00,3.224804294e+01,9.646831304e+01,2.815091219e+01,7.259074832e+01,9.576796710e+01
