v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22
5.296667396e+01,1.039473560e+01,5.220128958e+00,3.043438342e+01,9.230105295e+01,4.871381824e+01,2.752310487e+00,1.802206395e+01,2.693685671e+01,5.047827841e+01,1.708038825e-01,2.863961619e+01,2.390061501e+01,7.310305287e+01,6.371256985e+01,9.197461131e+01,5.654992602e+00,9.076036518e+01,8.013071088e+01,3.526524940e+01,7.698114335e+01,6.113064292e+01
1.243198618e+01,6.737805374e+01,7.125949093e+01,5.176054230e+01,8.608175793e+01,5.574655911e+01,8.119137470e+01,2.644508682e+01,1.125772972e+01,8.713990265e+01,4.204664032e+01,7.014414786e+00,4.603388534e+01,5.517499945e-01,8.603123507e+01,1.081987010e+01,4.104556178e+00,6.701413427e+01,3.439059536e+01,7.597023606e+00,7.392899330e+01,6.649191315e+00
8.446686244e+01,5.147345281e+01,8.262963813e+00,1.218998008e+01,9.440940764e+01,3.729063771e+01,8.249685188e+01,2.150325906e+01,6.271773599e+01,3.394429790e+01,8.953944672e+01,7.780375562e+01,9.029570857e+01,7.383357292e+01,7.360820980e+01,5.492091161e+01,3.057248105e+01,1.151874917e+01,6.366861890e+01,5.843915848e+01,2.455541648e+01,1.076783654e+01
8.791079765e+01,4.767670251e+01,6.582008628e+01,1.693255984e+01,3.945905811e+01,4.548525734e+01,5.546587882e+01,1.174275555e+01,2.734673493e+01,9.025459170e+01,8.916945484e+01,3.353881744e+01,1.242375636e+00,9.419162489e+01,1.335129272e+01,1.180159379e+01,1.759193707e+01,7.860682142e+01,8.882033463e+01,4.080626757e+01,3.072117726e+01,1.941500795e+01
6.177478298e+01,8.455135288e+01,3.779992498e+01,5.656214967e+01,9.716860184e+01,6.779960100e+01,8.286610049e+00,1.358118370e+01,9.567236082e+01,2.122456148e+01,4.022610607e+01,4.338338553e+00,2.776904812e+01,1.227544744e+01,3.960696056e+01,9.107938773e+01,2.329893148e+01,4.942327270e+01,1.455763231e+01,1.698753401e+01,2.951039254e+01,4.891939089e+01
5.300513939e+01,1.854214436e+01,9.473635077e+00,8.968417523e+01,1.429024881e+01,9.022794875e+01,5.719803969e+01,1.283862665e+01,8.007531708e+01,6.140074839e+01,8.158139960e+01,6.418773046e+01,8.685935096e+01,8.505533396e+01,6.112617517e+01,2.077022456e+01,3.007758233e+01,2.715346302e+01,5.072469591e+01,9.290354929e+01,6.674941645e+01,9.620675844e+00
5.264387741e+01,1.802339169e+01,7.141096737e+01,2.827399326e+01,6.105667990e+00,7.114247149e+01,3.941584469e+01,7.322401556e+01,4.572943818e+01,5.516460954e+01,1.258822251e+01,2.310817490e+01,1.970389417e+01,2.370693880e+01,2.501510863e+00,1.585598980e+01,9.038672932e+01,9.784473672e+01,4.229327218e+01,5.819298324e+01,2.893857443e+01,1.776811294e+01
8.196450126e+01,7.613493664e+01,7.946006288e+01,6.715304036e+00,2.378447431e+01,2.389926819e+01,6.308603980e-01,4.439579488e+01,7.522018513e+01,5.610883548e+00,6.892472866e+01,2.483338901e+01,6.126443253e+01,2.626375068e+01,8.677670482e+01,7.676412396e+01,6.491527497e+01,9.449283243e+01,3.326527004e+01,1.630481940e+01,2.098123003e+01,2.907720346e+01
5.085605004e+01,5.605689346e+01,5.045749735e+01,2.988152929e+01,8.405098568e+01,1.108880274e+01,5.451236102e+01,9.901356766e+01,6.549216328e+00,9.347617125e+01,7.698780294e+01,2.383105530e+00,7.364270316e+01,7.718922967e+01,3.707658978e+01,7.831399831e+01,2.000808702e+01,3.733599607e+01,3.169518416e+01,7.508010295e+01,3.273351593e+01,3.478922192e+01
5.449456893e+01,4.537313828e+01,1.530167498e+01,3.140754756e+01,6.944207667e+01,2.041621794e+01,1.523924285e+01,2.818528746e+01,6.152637982e+01,3.732147939e+01,4.739141197e+01,7.425286489e+01,6.709204984e+01,2.716879471e+01,5.701816014e+01,8.351018610e+01,4.856844068e+01,9.750196624e+00,6.280310866e+01,8.364571385e+01,2.157826065e-01,5.827916761e+01
3.652057692e+01,2.947685478e+01,8.690093838e+01,2.877764927e+01,7.089325304e+01,6.060935556e+01,8.656023793e+01,2.701980072e+01,5.959048624e+01,7.395988042e+01,6.768106456e+01,2.253818152e+00,7.620673431e+01,3.351112917e+01,3.873314351e+01,2.438881871e+01,9.127721928e+01,2.166406517e+00,3.031306594e+01,7.046337153e+01,5.777071129e+01,1.796818194e+01
6.526678119e+01,4.689933644e+01,1.529465932e+00,1.608941224e+01,8.741058366e+01,4.120839887e+01,6.909093068e+01,9.326803547e+01,6.673614518e+01,7.611554976e+01,9.055002286e+01,6.161854776e+01,4.929582391e+01,6.785340165e+01,5.746981067e+01,3.408589364e+01,4.313640478e+01,1.885443003e+01,1.850443395e+01,5.294439371e+01,5.542134281e+01,9.111438913e+01
8.332090229e+01,5.290617572e+01,4.005896219e+01,4.175774429e+01,7.675941394e+01,1.934084238e+01,3.573975442e+01,6.488963036e+01,9.387667064e+01,6.176998652e+01,3.858484657e+01,3.029826200e-02,1.310292471e+01,1.982619902e+01,9.044279127e+01,7.185221458e+00,5.289170582e+01,1.995993484e+01,5.199771446e+01,1.350175407e+01,5.308216728e+01,6.200120425e+01
6.074052329e+01,2.073215924e+01,6.059338185e+01,9.078970501e+01,4.677386972e+01,2.729598858e+00,3.459155132e+01,9.607899070e+01,7.391035661e+01,1.766936787e+01,2.797996049e+01,2.494671852e+01,8.890725644e+01,4.621587009e+01,5.570968248e+01,5.578796437e+01,7.480914950e+01,2.517958734e+01,6.005105371e+01,1.071117653e+01,3.765607534e+01,2.794541272e+01
8.293225101e+00,6.966212845e+01,8.289383043e+01,5.697270261e+01,9.083059728e+01,1.370428620e+01,2.140246054e+01,1.604079162e+01,5.573083170e+01,8.529174818e+01,8.438029484e+01,1.744976467e+01,3.825089292e+01,4.251735764e+01,1.480466583e+01,1.485325990e+01,2.689948136e+01,6.214942339e+01,8.940861619e+01,1.715181462e+01,2.789592979e+01,6.713832860e+01
9.619959611e+01,4.632617695e+01,3.641223165e+01,4.087264643e+01,1.774883074e+01,7.697329564e+01,6.976192479e+01,4.118263097e+00,5.238120526e+01,7.369868675e+01,8.145444399e+01,5.869376433e+01,5.451243864e+01,8.033338599e+00,8.355542627e+01,3.032627900e+01,9.606754738e+01,9.564548500e+01,3.156786619e+01,5.302865065e+01,1.552656666e+01,5.447495230e+01
2.327309166e+01,3.523662611e+00,2.408664689e+01,2.783824088e+01,3.345895559e+01,9.580970002e+01,1.250967623e+01,7.764827521e+01,5.998516841e+01,4.813987547e+00,4.788101641e+01,1.293424564e+00,2.052594364e+01,6.123632735e+01,7.739196976e+01,8.583566384e+01,2.638581859e+01,8.299147806e+01,3.301308976e+01,4.132490347e+01,2.160084035e+00,4.425436311e+01
7.481333719e+01,7.979801971e+00,8.874632524e+01,2.001845010e+01,6.283078977e+01,7.809941311e+00,6.335080917e+01,8.610017799e-01,1.049361721e+01,5.489779764e+01,1.063906518e+01,3.946798752e+01,4.137484459e+01,3.646581248e+01,6.051587514e+01,8.748258877e+01,2.707599953e+01,3.494576556e+01,4.498437064e+01,6.696675729e+01,2.202054163e+01,9.894763819e+01
1.780030314e+01,7.147326129e+01,2.065710555e+01,1.400569467e+01,8.864359598e+01,4.156908021e+01,7.688545885e+00,1.897386278e+01,9.649908796e+01,6.466682636e+01,4.965057391e+00,2.354261867e+01,7.055920314e+01,5.750416983e+01,7.591656997e+01,9.022686745e+01,4.576273567e+01,9.753360496e+01,9.222207904e+01,6.775530038e+01,6.262628769e+01,8.193654474e+01
1.550635712e+00,8.966267740e+01,2.274033515e+01,9.719343029e+01,9.236289505e+00,8.714040852e+01,8.317354975e+01,2.083555683e+01,7.001526391e+01,3.482187030e+01,2.853497312e+01,3.756299194e+01,3.320453324e+01,2.228650489e+01,6.685566916e+01,2.831362188e+01,5.148105215e+01,1.214765283e+01,8.894773556e+01,9.613723361e+01,8.928199254e+01,7.980290360e+01
5.374712502e+01,3.829297286e+01,7.897178910e+01,1.535785751e+00,7.141625942e+01,9.116467267e+01,4.488114233e+01,3.460634860e+01,4.392783355e+01,2.117869889e+01,2.279961235e+01,4.009395936e+01,4.931430399e+01,2.985296541e+01,4.630727712e+01,4.309655623e+01,6.703216113e+01,4.703451859e+01,7.701212827e+01,8.184417540e+01,8.729050618e+01,7.188727090e+01
1.377486619e+01,3.567648555e+01,4.413552773e+01,9.116583340e+01,1.196246115e+01,8.351796336e+01,6.143999520e+01,8.202017291e+01,1.080124062e+01,1.581605707e+01,5.304368555e+01,2.872803654e+01,5.076877112e+01,4.844428011e+01,7.136244108e+00,6.775639619e+01,6.078703560e+00,4.969517572e+01,6.586046063e+01,8.691610769e+01,2.915076116e+01,4.354288471e+01
6.980170609e+01,9.417912186e+01,8.276205766e+01,3.805305609e+01,6.849043947e+01,2.940268745e+01,2.450513732e+01,2.799283551e+01,9.176853430e+01,5.869403448e+01,1.979314908e+01,9.963497052e+01,6.313606118e+01,7.262872613e+01,7.676721429e+00,2.323846993e+01,1.384737166e+01,1.226029025e+01,8.429994569e+01,7.197409035e+00,8.177491496e+01,8.276314363e+01
9.981314707e+01,9.482603842e+00,1.991346018e+01,2.542621843e+01,7.691004466e+01,9.753056928e+01,1.492664035e+01,8.673819273e+01,4.732412437e+00,7.771801970e+01,7.560416861e+01,2.989295997e+01,6.397323664e+01,7.599909242e+00,9.928532986e+01,1.594539873e+01,4.641094457e+01,3.650313103e+01,5.402680017e+00,6.961587152e+01,9.765017756e+00,7.105296352e+01
5.707186858e+01,7.997095323e+01,3.677475288e+01,2.682846181e+01,2.511001191e+01,4.897620477e+01,1.368983680e+01,4.451354938e+00,9.165671031e+01,7.511550336e+01,2.245751842e+01,1.930592937e+01,6.985325012e+01,5.661243677e+01,3.483920561e+00,6.636871254e+01,1.977053228e+01,7.326212261e+01,5.902151881e+01,5.833025708e+01,1.742929362e+01,9.502984034e+01
8.920853070e-01,4.326679669e+01,5.560942935e+01,7.568497849e+01,5.740242928e+01,9.882655157e+01,8.610618051e+01,5.705725617e+01,6.346587654e+01,7.715098801e+01,5.631078980e+01,7.267604367e+01,1.293801788e+01,6.320684651e+01,5.417181266e+01,2.591674104e+01,7.985893950e+01,8.676020901e+01,5.597020192e+01,1.392825617e+01,8.869083106e+01,8.343886445e+01
6.830658589e+00,6.193962881e+01,2.923530912e+01,2.766999739e+01,2.120280017e+01,6.030705357e+00,9.465593608e+01,3.831357208e+01,8.370876366e+01,1.244781402e+01,7.481451766e+01,9.860135909e+01,2.100980246e+01,9.508669918e+01,3.161131717e+00,2.714758469e+01,9.735933735e+01,7.261275506e+01,2.172401474e+01,4.190820597e+01,9.005738371e+01,4.089058758e+01
5.859051312e+01,5.053313134e+01,7.760013898e+01,1.867897628e+01,4.010680622e+01,7.550065570e+01,3.699021926e+01,5.237966300e+01,7.489147193e+01,7.849928877e+01,8.874069999e+01,6.613855026e+01,4.733876575e+01,7.177739521e+01,8.085679929e+01,1.266239074e+01,3.793936062e+01,9.083702705e+01,1.684139266e+01,9.278830561e+01,7.515009031e-01,2.613312738e+00
8.476286794e+01,4.566916494e+01,4.149957025e+01,1.509926761e+01,3.989251746e+01,6.997240786e+01,5.874727003e+01,1.883266968e+01,7.685649436e+01,2.558156876e+01,9.298741693e+00,3.135225152e+01,9.378427009e+01,7.936410412e+01,6.170489834e+01,9.738578126e+01,5.620215425e+01,6.875720476e+01,3.369546837e+01,8.918106922e+00,5.888478235e+00,6.610987690e+01
3.546008034e+01,7.125077496e+01,7.885905458e+01,9.063384845e+01,1.983923140e+01,6.246020085e+01,6.451135031e+01,7.896163841e+00,2.429035553e+01,2.615489711e+01,3.395821416e+00,6.457782686e+01,5.786401272e+00,3.788945709e+01,8.628580213e+01,4.484076969e+01,9.315963944e+01,6.487540374e+01,8.450843451e+01,4.594220230e+00,3.428753031e+01,9.407814063e+00
4.645993200e+01,4.382996856e+01,5.211696247e+01,6.044306705e+01,8.687871920e+01,1.129100412e+01,4.658426326e+01,1.306301906e+01,8.858972625e+00,9.239658730e+01,3.532499877e+01,1.406672327e+01,3.037659106e+01,8.022926396e+01,6.641356029e+01,2.556617449e+01,8.895828606e+01,2.140367447e+01,9.236521670e+01,3.638101889e+01,1.915887314e+01,5.949503075e+01
8.296635897e+01,9.134314609e+01,1.841842252e+01,8.813464493e+01,7.768067801e+01,1.183456096e+01,8.522363388e+01,8.705842811e+01,5.904721229e+01,8.134532728e+01,6.139280336e+01,2.479273225e+00,8.359140161e+01,7.852553235e+01,7.460729972e+01,2.309074315e+01,1.130850330e+01,9.546729654e+01,6.503948590e+01,2.766523866e+01,7.203787246e+01,5.579675876e+01
7.139791762e+01,6.393486495e+01,3.689123232e+01,2.570884873e+00,4.932281165e+01,6.134642426e+01,4.079390338e+01,1.096708864e+00,6.227244075e+01,6.361899690e+01,1.359050203e+01,7.259851949e+01,3.762014098e+01,5.444936259e+01,9.763814678e+01,3.244420778e+01,5.860144145e+01,9.300831627e+00,9.944885639e+01,9.537247619e+00,4.681148340e+01,1.718316368e+01
6.518290674e+01,1.404142335e+01,4.095175451e+01,5.394271237e+00,2.123475683e+00,1.863350551e+01,1.865357317e+01,3.932179593e+01,2.516259356e+01,4.803142146e+01,8.526338294e+01,3.880840349e+00,6.696471555e+01,2.972998730e+01,6.702686029e+01,2.276157064e+01,9.592017262e+01,1.450864002e+01,3.170026081e+00,9.039974069e+01,6.646686918e+01,2.788204656e+01
2.656852774e+01,6.954881760e+00,5.735671490e+01,8.343351809e+01,6.395612760e+01,8.031765649e+01,3.533845080e+01,1.742915090e+01,8.479056850e+01,3.571504638e+01,9.281266087e+01,2.923573769e+01,3.056379930e+01,6.403237841e+01,4.788621636e+01,2.299980019e+01,9.695592038e+01,8.855358315e+01,9.010510628e+01,8.373146278e+01,8.366914374e+01,8.375504934e+00
7.359640368e+01,2.392256949e+01,1.939807054e+01,5.610839978e+01,8.692182028e+00,4.201513636e+01,5.942810932e+01,6.529983866e+01,4.683888877e+01,8.927513766e+01,4.829522273e+01,8.172467885e+01,7.074862423e+01,3.933838252e+01,8.771612847e+00,5.276523535e+01,6.935468735e+01,3.317478472e+01,1.624873761e+01,4.225038170e+01,6.616482889e+01,5.467031487e+01
4.539372901e+01,4.882521320e+01,1.110366150e+01,5.221336914e+01,8.094692164e+01,6.830782116e+01,4.244649870e+01,8.669539627e+01,4.380470278e+01,4.285275863e+01,4.381213953e+01,9.103059543e+01,8.867197003e+01,7.527377142e+01,6.007639786e+01,3.100268535e+01,6.910060951e+00,9.418140456e+01,4.146292692e+01,4.579758956e+01,5.109598378e+00,1.929211783e+01
9.208442707e+00,8.180021327e+01,1.103860311e-01,1.905465872e+01,3.642824149e+01,3.264299723e+01,7.188792735e+01,1.397795268e+01,8.854799878e+01,2.419364763e+01,8.247650767e+01,2.399260047e+01,9.362783009e+01,7.321446454e+01,8.336580309e+01,5.241070725e-01,3.416139160e+01,8.376455423e+01,5.386595792e+01,5.469304072e+01,6.762717860e+01,4.723047120e+00
2.976199106e+01,3.977190807e+01,6.185840113e+01,1.726634501e+01,8.799527716e+01,3.760712423e+01,3.208296357e+01,9.241827303e+01,1.391189600e+01,5.834230058e+01,4.198646452e+01,1.726356973e+01,2.666525104e+01,4.195503021e+01,9.028870463e+01,4.064594796e+01,8.854095967e+01,2.065873902e+01,8.499683740e+01,7.937483297e+01,9.120295431e+00,3.913863975e+01
2.600242980e+01,3.675710570e+01,1.829149984e+01,4.407394325e+01,9.146435486e+01,5.046538017e+00,2.437680936e+01,4.690645057e+01,2.808343600e+01,2.660670425e+01,9.400752821e+00,6.956279351e+01,4.022290731e+01,9.284811869e+01,3.311820596e+00,6.740161491e+01,3.785017434e+01,9.127338008e+01,6.835074667e+01,8.887911472e+01,1.598218552e+01,3.993362975e+01
2.497178530e+01,7.310228822e+01,2.374978748e+01,7.053836455e+01,5.343201281e+01,2.231818290e+01,3.503064428e+01,4.276730545e+00,4.657947218e+01,8.752229750e+01,3.201720365e+01,7.663545460e+01,9.412362229e+01,4.359677834e+01,1.689741830e-01,3.063059322e+01,4.351523818e+01,4.448834600e+01,4.707232211e+01,4.501843703e+01,3.815954748e+01,9.409860176e+01
5.609322774e+01,7.920209451e+01,6.936330888e+01,5.674350386e+00,9.988413738e+01,9.768026657e+01,2.265235728e+01,6.497764534e+01,3.914053340e+01,5.110117621e+00,6.418397794e+01,4.649527441e+01,8.406593016e+01,7.917477652e+01,2.118411289e+01,2.726294536e+01,6.846213234e+00,7.309915269e+01,3.877578734e+01,3.858349746e+01,1.094767291e+01,8.211110963e+01
6.549581596e+01,4.694317808e+01,3.611892734e+01,7.326497987e+01,7.236949931e+01,2.657873480e+01,9.343937787e+00,6.422845468e+00,3.953746339e+01,4.507240331e+01,8.169836774e+01,3.784333807e+01,8.850096886e+01,9.043978584e+01,8.923292087e+01,9.620785630e+01,2.986470336e+01,4.399032542e+01,2.938750719e+01,7.819003157e+01,3.237419000e+01,2.311118941e+01
3.630328631e+01,4.340889555e+00,5.179828295e+01,7.251110314e+01,1.470628974e+01,1.598113617e+01,2.175874781e+01,3.219350491e+01,5.705125081e+01,6.674463859e+01,4.706731433e+01,3.105360543e+00,3.496786983e+01,8.669385630e+01,6.760771868e+01,5.903877620e+01,8.158013543e+01,7.932180981e+01,6.471008888e+01,6.620601467e+01,7.979695465e+01,9.580923415e+01
3.278568630e+01,4.255035768e+00,2.440725644e+01,8.208578711e+01,9.090181874e+01,1.575053350e+01,4.468050217e+01,2.661743336e+01,5.362037768e+01,1.310621573e+01,6.406634917e+01,6.407119889e+01,6.041413961e+01,9.438768232e+01,7.577500216e+01,1.351640353e+01,7.167641490e+01,3.245996146e+00,8.311529011e+01,3.190902908e+01,4.413559878e+01,4.522354909e+01
8.011585809e+01,4.778304144e+01,9.095148907e+00,5.272073023e+01,5.136513619e+01,8.416591732e+00,8.745574272e+01,9.708111121e+01,9.749013742e+01,9.818524220e+00,3.775488249e+01,4.320458758e+01,7.403593250e+01,6.421987971e+01,8.525137771e+01,3.387214004e+01,6.517231510e-01,7.530938878e+01,1.811225413e+01,6.023195177e+01,9.423307009e+01,4.993205031e+01
2.753198060e+01,1.333597413e+01,6.960669838e+01,6.497786896e+01,8.005936850e+00,3.434850496e+01,8.533179243e+01,5.271035077e+01,6.512997758e+01,4.389562496e+01,3.999284244e+01,1.234460264e+01,3.658323055e+01,6.766947903e+01,2.267608893e+00,9.077401164e+01,9.537317337e+01,3.969316355e+01,3.697667488e+01,2.998551004e+01,8.531009805e+01,4.367097948e+01
6.961981922e+01,3.032485203e+01,7.409800903e+01,4.934065291e+01,2.583272202e+01,5.208202878e+00,9.511006432e+01,6.006092709e+01,2.053450755e+01,9.380345427e+01,9.070714437e+01,1.261324790e+01,6.859785993e+01,6.047037202e+01,9.999811071e+01,3.524427547e+01,8.173910805e+01,7.975282647e+01,2.502289645e+01,9.953568087e+00,8.148935903e+01,1.968910249e+00
5.289770177e+01,3.784013271e+01,7.266906814e+01,1.494511983e+01,2.908506171e+01,7.293372799e+01,4.735637841e+01,6.337313696e+01,6.901004747e+01,4.927273100e+01,3.211877770e+01,8.364775804e+01,6.830839961e+01,3.228052147e+01,5.838933203e+01,4.736001490e+01,5.712055019e+00,4.625361480e+01,2.270870608e+01,6.259655049e+01,8.655927612e+01,7.338626925e+01
1.584225471e+01,9.068464984e+01,2.395404028e+01,5.215014156e+01,4.455878090e+00,7.931439194e+01,8.965230784e+01,2.693056606e+01,3.352038235e+01,1.276018716e+01,5.976277251e+01,1.697476580e+01,2.898100292e+00,7.465764111e+01,4.063424277e+01,4.682201142e+01,6.940182834e+01,5.187802178e+01,5.135344800e+01,7.394285897e+01,3.681861651e+01,8.089838036e+00
9.047525691e+01,8.259508189e+01,4.362104324e+01,4.490044777e+01,7.521700616e+01,8.670037065e+01,5.271856590e+01,3.085204763e+01,7.124422289e+01,2.300483223e+01,4.263194285e+01,4.872856287e+01,5.555627036e+01,3.717952357e+01,7.138834785e+01,6.214053663e+01,8.942873067e+01,6.025316666e+01,7.248560337e+01,6.451645448e+01,6.731801751e+01,7.975958819e+01
5.145937530e+01,5.523468194e+01,4.078738228e+01,1.277495916e+01,2.948553729e+01,4.741527080e+01,3.793428193e+01,5.490421458e+01,3.563417469e+01,9.653981125e+01,9.629183619e+01,3.113805587e+01,5.461357641e+01,8.559846335e+01,5.948264086e+01,7.179670705e+01,3.200989261e+00,2.988886701e+01,3.347578666e+01,1.806266160e+01,9.880816529e+01,7.595020934e+01
3.596834208e+01,5.614074666e+01,4.468878059e+01,6.308521586e+01,1.395491355e+00,6.048869282e+01,2.157334552e+01,5.523369813e+01,1.616092438e+01,3.834706638e+01,9.951051730e+01,6.568578231e+01,9.350037284e+01,4.057960404e+01,8.006442837e+01,7.273207294e+01,2.202881794e+01,2.236431154e+01,7.111370656e+01,9.149439526e+00,9.998403149e+01,4.853953127e+01
8.900083169e+01,1.167769552e+01,1.400498005e+01,6.507569111e+01,8.696225453e+01,6.754764280e+01,3.678985975e+01,6.095378564e+01,2.480527711e+01,9.667303635e+01,8.289176809e+01,2.720913841e+01,8.529595573e+01,4.271568562e+01,6.843276589e+01,3.599006515e+01,7.517817390e+01,6.238823938e+01,1.615622443e+01,5.691161091e+01,8.401020690e+01,6.494428636e+01
3.284667598e+01,4.262907534e+01,2.050504520e+01,3.876345719e+01,3.779999667e+01,1.532985600e+01,4.968740751e+01,4.549321832e+01,8.566339100e+00,3.060214604e+01,4.130702228e+01,6.942870723e+01,7.460114561e+01,2.680487598e+01,6.753119980e+01,9.335904255e+01,4.091616727e+01,1.734924788e+01,5.877318567e+01,1.050144852e+01,7.254487144e+01,6.596256445e+01
8.251049411e+01,8.208641468e+01,2.937318554e+01,2.035087022e+01,7.865889161e-02,3.112566001e+01,8.405413095e+01,6.670973558e+01,1.159024738e+01,4.122505229e+01,8.120161383e+01,8.317951901e+01,6.594435554e+01,5.737621776e+00,5.267580351e+01,9.810297598e+01,7.598815010e+01,2.347275807e+01,2.852369773e+01,8.137633507e+01,6.320844885e+01,3.886002174e+01
2.507782175e+01,7.807323777e+01,6.574650044e+01,5.865707471e+01,2.358444392e+01,2.004070727e+01,4.130707395e+01,7.476827100e+01,4.299167631e+01,7.263823999e+01,4.487939585e+01,3.052427678e+01,9.107313373e+01,8.439247744e+01,9.269139729e+01,8.546732011e+01,3.995928935e+01,3.768517525e+01,7.180466289e+01,9.311120336e+01,1.052607035e+00,6.372594074e+01
4.092126360e+01,5.809597221e+01,7.063777988e+01,1.331430014e+01,2.551980854e+01,2.511164907e+01,5.771207543e+01,6.420784250e+01,5.465757862e+01,6.138944695e+01,8.081901075e+01,9.427253873e+00,1.892736715e+01,4.298415778e+01,4.440723627e+01,7.081517114e+01,8.491647751e+01,8.219012494e+01,7.230305680e+01,9.764376883e+01,4.984277902e+01,7.004776932e+01
2.473215831e+01,2.467097874e+01,3.720392046e+01,2.864765785e+01,2.465859697e+01,1.739355280e+01,5.919605640e+01,3.296443519e+01,6.988519012e+01,9.942001368e+01,6.681954644e+01,8.950892913e+01,1.891507965e+00,8.331782635e-01,7.029505905e+01,7.628503716e+01,4.808268098e+01,2.823305184e+01,1.994711234e+01,1.387831568e+01,4.384539257e+01,3.513860146e+01
5.165778244e+01,6.170561234e+01,4.833574967e+00,2.626480793e+01,4.696370914e+01,5.433024468e+01,5.094272269e+01,8.039698909e+01,2.247149582e+01,7.995454502e+01,1.109058681e+01,9.980789207e+01,9.177455958e+00,2.024223781e+01,5.367308192e+01,8.678966302e+01,1.293115297e+01,1.465003722e+01,5.143642583e+01,8.556456524e+01,8.496657439e+00,7.792987282e+01
1.769129517e+01,4.428727527e+01,3.259543986e-01,9.902881871e+01,4.862415745e+01,1.087778247e+01,8.412438915e+01,5.120402822e+01,7.977964687e+01,8.272079810e+00,6.463545498e+01,4.755857950e+01,8.973027959e+01,1.810954136e+01,4.731417854e+01,8.404226754e+01,8.744537518e+01,3.943926960e+01,6.210157030e+01,5.717793818e+01,5.359990044e+01,6.772459996e+00
2.578091612e+01,5.528396364e+00,6.903386800e+00,5.847948717e+00,3.210165734e+01,8.694887445e+01,1.645759012e+01,9.650769144e+01,1.852549153e+01,6.838516411e+01,6.105031016e+01,2.166650521e+01,7.735541965e+01,7.697784769e+01,1.179683828e+01,1.896931602e+01,4.946250005e+01,1.777786199e+01,1.701927799e+01,2.869017487e+00,5.263859430e+01,3.610997922e+00
5.034403443e+01,3.907429297e+01,4.038436634e+01,1.666826825e+01,1.658119661e+01,8.099429243e+01,3.447402848e+01,5.100443879e+01,7.677769878e+01,6.974923819e+01,2.100085293e+01,3.423456749e+00,4.472266946e+01,3.569814984e+01,1.646189942e+01,8.593843818e+01,1.590686860e+01,6.724027140e+01,5.129161716e+01,3.267967069e+01,8.901940434e+01,5.007417189e+01
7.960646390e+01,8.884425652e+01,3.101252318e+01,3.092127365e+01,1.517236154e+01,4.681614652e+01,5.082950776e+01,8.482431620e+01,8.302958960e+01,9.529137400e+01,6.305717313e+01,1.120297110e+01,3.713273000e+01,7.858672047e+00,1.778069641e+01,2.498953191e+01,7.870343081e+01,8.010754687e+01,8.725677653e+01,3.144682001e+01,6.037685249e+01,3.035821024e+00
8.580747071e+01,8.108680982e+01,2.762530358e+01,9.798660522e+01,5.189969837e+01,7.303082011e+01,4.715713538e+01,5.616810624e+01,3.649078928e+01,8.353941808e+01,1.042033606e+00,1.206884959e+01,2.169544783e+01,7.734996250e+01,8.432113211e+01,1.871719318e+01,7.790094643e+01,4.898176214e+01,8.926693734e+01,4.860544426e+01,6.218142784e+01,1.080423400e+01
6.182098417e+01,6.664587452e+01,7.732402819e+01,9.885220211e+01,3.239682811e+01,2.081041782e+01,9.974368737e+01,7.724357770e+00,4.807247988e+01,4.089469580e+01,7.287424097e+01,1.046112289e+01,8.276052155e+01,4.034689170e+01,9.880753891e+01,7.296193217e+01,7.869280854e+01,2.566385882e+01,5.766484999e+01,5.582052759e-01,1.801693560e+01,3.533189954e+01
2.267244289e+00,7.492766615e+01,2.619997920e+01,4.390565031e+01,1.577488499e-01,8.436245531e+01,4.924570735e+01,8.805126617e+01,1.278645430e+01,4.853160533e+01,4.601317722e+01,1.758123948e+01,4.118852677e+01,7.764825796e+01,1.061611141e+01,4.493127386e+01,7.053435805e+01,3.181465698e+01,4.344059147e+01,3.535834606e+01,6.163854058e+01,9.903848429e+01
1.938118701e+01,8.637402312e+01,7.566333258e+00,4.092879162e+01,4.803849604e+01,1.973223216e+01,6.398372329e+01,4.515535745e+01,1.477948912e+01,7.173943839e+01,1.946278124e+01,6.372670896e+01,7.770188489e+01,1.345821485e+01,5.767297180e+01,3.906623873e+00,3.322772561e+01,8.761321620e+00,5.469508496e+01,9.638600526e+01,9.756579960e+01,2.680737161e+01
4.967819497e+01,2.650710529e+01,8.468349340e+01,5.661760935e+01,7.896992756e+01,8.162172363e+01,3.242584754e+01,3.230491861e+00,5.984987327e+01,5.692217628e+01,7.844960057e+01,3.879075707e+01,8.929321914e+00,6.844205617e+01,6.559723952e+01,3.431022834e+01,2.770300740e+01,8.340831044e+01,6.190614539e+01,7.070791580e+01,8.997719807e+01,5.487824026e+01
5.902383812e+01,8.238685911e+01,1.788548573e+01,8.915195167e+01,2.431497517e+01,8.216062992e+01,5.357157173e+01,1.232908761e+01,2.936511855e+01,3.690963993e+01,8.899039889e+01,8.786427827e+01,4.686884281e+01,8.487163565e+01,4.282444476e+01,1.726086596e+01,9.272967731e+01,7.384250896e+01,4.544300028e+01,1.214523196e-01,2.734059448e+00,1.035368186e+01
