v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58
7.240322029e+01,7.585451040e+01,1.014130864e+01,1.092746017e+01,1.976579831e+01,7.472599058e+01,5.988025696e+01,7.532188286e+01,4.919899354e+01,2.192895164e+01,6.883543515e+01,8.186881819e+01,4.913409953e+01,2.105535610e+01,9.333964078e+01,6.781646000e+01,8.291784326e+01,2.639683781e+01,3.292152541e+00,8.491266652e+00,8.693542318e+01,9.535573589e+01,7.833630324e+01,2.505545171e+01,4.665028678e+01,7.044864789e+00,3.599291930e+01,2.097140257e+01,8.091560145e+01,1.163003734e+01,7.766998246e+01,5.176336663e+01,9.644965716e+01,9.972863942e+01,2.782027849e+01,7.852809829e+01,8.961522749e+01,3.310745643e+01,6.693638414e+01,3.441231912e+01,8.444798799e+01,7.156916651e+01,6.925340533e+01,6.932287485e+01,3.896608868e+01,6.369515073e+01,5.964165352e+01,2.927981477e+01,5.581723258e+01,3.409339450e+01,4.297757488e+00,6.891232294e+01,6.981062388e+01,8.428246833e+01,7.784366386e+01,6.210381285e+00,3.879551224e+01,2.902905540e+01
3.527114207e+01,3.664004363e+01,1.818509295e+01,9.671207586e+01,4.614080276e+01,4.069661130e+01,8.807198651e+01,7.380093419e+00,7.618945273e+01,8.442354257e+01,3.036054900e+01,6.134499018e+01,8.969943849e+01,8.737088325e+01,5.065968794e+01,7.993361610e+01,2.820503343e+01,2.095791401e+01,7.991827803e+01,3.256260428e+01,1.199928634e+01,8.529270075e+01,8.732329291e+01,4.690132480e+00,4.584172963e+01,4.163958911e+01,3.363878151e+01,4.919893257e+01,5.347916009e+01,2.132572515e+01,7.477997728e+00,8.361542149e+01,5.732746294e+01,4.615795581e+01,4.759638701e+00,5.943880845e+01,1.376648580e+01,1.049143339e+01,6.409170124e+01,6.753077247e+01,8.863405577e+01,5.708197742e+01,6.195153614e+01,3.102160428e+01,1.584217719e+01,1.054843164e+01,7.765875259e+01,4.845804493e+01,9.251821843e+01,2.935130574e+00,4.080405068e+01,4.706174766e+01,8.095729958e+01,5.342040520e+00,4.879496424e+01,2.910747982e+01,8.883955135e+01,9.733678790e+01
5.616715265e+01,4.970618596e+01,6.768338337e+01,6.529699339e+01,3.293004427e+01,8.966349751e+01,3.338956390e+01,2.456196917e+01,9.812760374e+01,5.870817850e+01,3.086978282e+01,3.591644771e+01,4.567218948e+01,4.082083749e+01,6.346343666e+01,6.093583019e+00,9.365605523e+01,7.831322642e+01,9.906093339e+00,1.597136684e+01,1.143354292e+00,6.661637692e+01,1.271030570e+01,4.513508308e+01,7.267615945e+01,8.529396509e+01,6.941685069e+01,4.587715173e+01,2.187141666e+01,2.286175422e+01,2.798473756e+01,8.222587332e+01,9.198902154e+01,1.108459895e+01,4.812121125e+01,9.962234004e+01,2.912615984e+01,6.840351905e+01,9.771904271e+01,7.516425896e+01,3.776390057e+01,2.095353516e+01,5.921149238e+01,4.496193293e+00,5.741629463e+01,1.876579949e+00,6.028079465e+01,5.602423204e+01,6.917419645e+01,1.391109210e+00,3.664700847e+01,8.881318088e+01,6.702992736e+01,6.628176577e+01,4.725276509e+01,9.570116250e+01,1.534181748e+01,8.355386161e+01
9.659811372e+00,6.537782531e+01,8.238094738e+01,7.286241245e+01,5.673369540e+01,4.970671938e+01,6.669648030e+01,2.994568142e+01,1.841695586e+01,6.367577459e+01,4.265011362e+01,6.047605405e+01,2.936987099e+01,3.109760160e+01,1.970104148e+01,4.743845993e+01,9.812892200e+01,3.022667188e+01,9.929618647e+01,3.781196824e+01,4.774314841e+01,7.171598663e+01,6.684479265e+01,9.004984023e+01,9.832578267e+01,4.854000193e+01,2.048040969e+01,1.165922831e+01,2.821371413e+01,6.447771838e+01,8.752212011e+01,1.888539001e+01,3.356096608e+01,6.410043621e+01,7.258555552e+01,6.047821929e+01,4.268850176e+01,4.800383989e+01,3.342125923e+01,4.379513267e+00,4.107405909e+01,6.431054800e+00,5.942123988e+01,6.148458737e+01,1.167997069e+01,9.548109421e+00,6.223725436e+01,6.019231573e+01,8.454750139e+01,8.380069794e+01,9.872445086e+01,3.092291611e+01,3.353811002e+01,4.998951925e+01,2.683011021e+01,8.204943896e+01,9.560513512e+01,3.785688197e+01
4.681321697e+01,6.954760009e+01,8.178852432e+01,6.966092546e+01,5.495019053e+01,9.978077841e+01,5.098078500e+01,7.586509931e+00,3.889420531e+01,7.567825122e+01,6.242385294e+01,2.262359040e+01,7.553946774e+01,8.640000757e+01,3.791189590e+01,6.759709593e+01,7.887268937e+01,1.262001534e+01,8.165525272e+01,7.963755617e+01,3.301379431e+00,7.227054841e+01,4.226089420e+01,8.457158010e+01,1.093657656e+01,1.000474238e+01,1.657458412e+01,3.163615424e+01,4.790787036e+00,8.987755619e+01,4.940791302e+01,7.643753174e+01,1.957843310e+01,7.237645314e+01,1.567986271e+01,4.359170706e-01,6.995443287e+01,6.873616002e+00,3.372900395e+01,8.690622218e+01,5.264820465e+01,9.053814995e+01,6.579600385e+01,7.751542677e+01,7.251741879e+01,2.159816706e+01,7.145875627e+01,4.079154445e+00,9.867355997e+01,2.954983306e+01,2.845148829e+01,8.344988577e+01,8.425872677e+01,8.945445272e+00,2.988486384e+01,9.443660963e+00,7.896154187e+01,6.686331810e+01
3.564977687e+01,5.631003629e+01,3.932851611e+01,7.897288024e+01,6.397788216e+01,2.783391555e+01,1.864746297e+01,3.175718873e+01,6.782793026e+01,5.584825720e+01,8.238624457e+01,8.219608281e+01,1.286536935e+01,7.501673487e+01,1.153795565e+01,6.346518370e+01,1.269118783e+01,1.479595857e+01,4.303754556e+01,2.463326958e+01,8.949277858e+01,9.066795095e+00,1.726902291e+01,1.787656280e+01,6.853748052e+01,7.158872510e+01,3.336052608e+00,1.699814909e+01,5.432252537e+01,5.943421434e+01,7.482928608e+01,6.175433083e+01,4.860934520e+01,2.718096222e+01,9.079537571e+01,2.931280385e+01,2.894162157e+01,5.451019504e+01,3.245013522e+01,3.985736848e+01,9.688207353e+01,9.675613339e+01,3.505010143e+01,3.884575618e+01,8.194737473e+01,6.378632707e+01,4.300600600e+01,7.814102631e+00,6.779532899e+01,2.834611687e+01,5.069786858e+01,4.128855603e+01,4.378660009e+01,1.876490807e+01,9.022696786e+01,8.375647484e+01,7.312800988e+01,9.714312112e+01
9.222957164e+01,9.089579168e+01,2.300293980e+01,8.833035648e+00,1.581476888e+01,6.483181854e+01,5.763015207e+01,2.408155140e+01,6.280777879e+00,5.615639127e+01,3.068583041e+01,7.215643167e+01,5.177657752e+01,5.312406149e+01,3.912054754e+01,5.760159359e+01,9.336269877e+01,5.968436733e+01,7.104667253e+01,4.648889629e+01,8.863698582e+01,1.421091306e+01,8.791071135e+01,9.214640155e+01,2.351093587e+01,3.320055817e+01,7.144542479e+01,3.770367113e+01,6.604040383e+01,5.010948165e+01,6.585645247e+01,4.584431043e+01,3.298735952e+01,6.665255487e+01,3.091626782e+01,8.969911120e+01,8.662894277e+01,9.810998995e+01,1.239491473e+01,2.161438390e+01,7.344129815e+01,4.227231885e+01,9.533571609e+01,9.114244813e+01,2.324450933e+01,5.235463830e+01,7.121821057e+01,8.901630533e+01,4.123599874e+01,7.950704035e+01,7.679655153e+01,5.346714660e+01,9.627718808e+01,8.326412074e+01,4.372454270e+00,3.902775687e+00,1.775018283e+01,7.519881922e+01
3.622082281e+01,9.115634512e+01,7.368311425e+01,9.431444462e+01,5.966777669e+01,6.510238902e+01,6.330671035e+01,6.421066333e+01,6.476437510e+01,9.870397383e+01,1.444201070e+01,5.937006589e+00,9.983525575e+00,6.160718557e+01,8.486188494e+01,8.637999136e+01,5.816187471e+01,7.549855260e+01,2.120423249e+01,8.694781232e+01,2.751635505e+01,7.464667245e+01,5.855834278e+01,2.442494244e+01,4.443107363e+01,9.841519820e+01,1.338501964e+01,2.127138636e+01,7.160440812e+01,5.516265494e+01,7.504507296e+01,3.406504771e+01,2.577454263e+01,8.163322541e+01,7.024751633e+01,1.063685996e+01,6.416408987e+01,4.686238502e+01,3.998318342e+01,1.146323670e+01,5.825872687e+01,4.158534414e+01,9.154896927e+01,1.536669528e+01,6.019643159e+01,4.394996477e+01,4.021043241e+01,1.458826233e+01,9.122557399e+00,1.020539490e+01,2.540813437e+01,6.995573219e+01,2.191226322e+00,2.329459856e+01,2.452730272e+01,3.335168475e+01,5.944271150e+01,7.949471086e+00
8.105904291e+01,2.420934562e+01,2.071537522e+01,9.708830328e+01,4.326948286e+01,2.735497344e+01,8.210353614e+01,9.780101866e+01,9.551395390e+01,6.399389556e+01,1.288177611e+01,7.702659171e+00,6.345352351e+01,3.011979355e+01,4.569265629e+01,7.334805609e+01,8.708059326e+01,3.634556142e+01,9.931983481e+01,4.294610598e+01,5.777617685e+01,2.334056038e+01,2.771772975e+01,1.533828361e+00,4.552796037e+00,8.692562282e+01,2.162870854e+01,3.285598889e+01,1.587038639e+01,5.136426861e+01,7.599712332e+01,2.375133377e+01,6.243379001e+00,3.085019165e+01,3.443849418e+01,7.096829356e+01,9.186863313e+01,2.046272225e+01,3.502826235e+01,3.922373182e+01,7.949382558e+01,1.725585373e+01,4.333599915e+01,6.131087679e+01,3.454744538e+01,1.242582668e+01,7.385153075e+01,6.282305202e-01,9.382650079e+01,6.886075684e+01,5.080061988e+01,8.868241293e+01,7.638154296e+01,1.595492370e+01,9.466808360e+01,4.550992515e+01,9.309594127e+01,7.784185345e+01
5.114805142e+01,4.464173329e+01,7.241191855e+01,7.004607453e+01,6.200440645e+00,5.489565204e+01,6.446998724e+01,3.200584389e+01,4.556104057e+01,2.240532448e+01,1.978782596e+00,5.229448396e+00,3.269712855e+01,8.009097061e+01,5.956584640e+01,4.325972697e+01,4.515552470e+01,1.565910197e+01,2.130754047e+01,3.485004178e+01,5.171621892e+01,3.627454417e+01,6.713395736e+01,8.537319140e+01,2.845286264e+01,3.201691441e+00,2.661049966e+01,1.990141823e+01,9.105858086e+01,6.832710684e+01,3.465666504e+01,2.445346928e-01,4.058959607e+01,9.614032846e+01,6.339701316e+01,4.037177346e+01,5.000663332e+00,3.461199833e+01,1.071559010e+01,6.515557586e+01,4.961123076e+01,9.132912270e+01,8.768648087e+01,4.734741691e+00,6.420302217e+01,8.185670964e+01,5.679340823e+00,9.983427367e+01,3.047245756e+01,2.775028488e+01,6.516915300e+01,6.226647696e+01,1.912092824e+01,5.453698885e+01,4.129432896e+01,8.965948386e+01,1.800717530e+01,2.880105657e+01
3.091430480e+01,4.965379108e+01,3.496798548e+01,7.658212474e+01,6.412689651e+01,2.959905047e+01,8.241758562e+01,5.170410419e+01,2.561716870e+01,5.682623330e+01,3.538159167e+01,3.439401294e+01,8.022444597e+00,7.586664880e+01,4.483596515e+01,8.945708389e+01,8.145132703e+01,5.441262419e+01,1.291798153e+01,2.559220933e+01,1.861038713e+01,4.330064568e+01,2.456232906e+01,2.700486783e+01,6.975216949e+01,5.104066855e+01,4.161271426e+01,1.547322741e+01,1.696823151e+00,4.190066596e+01,6.577538478e+01,1.178732896e+01,2.181729323e+01,4.571206808e+01,1.642097168e+01,2.861297190e+01,5.721060242e+01,4.235025381e+01,2.666013433e+01,9.567764022e+01,8.700370549e-02,4.821698474e+01,1.914643510e+01,3.940106757e+00,9.734709115e+01,3.482684118e+01,4.539344302e+00,6.301886945e+01,4.233515114e+01,9.993662345e+01,9.696759418e+00,7.698589863e+01,2.263894842e+01,6.818028208e+01,1.820426652e+01,9.637140618e+01,1.640781670e+01,2.892260140e+00
1.205787364e+01,2.612856924e+01,2.386338096e+01,5.063575771e+01,1.888382548e+01,2.346290353e+01,2.269363378e+01,1.667591759e+01,3.715550519e+01,1.049326197e+01,6.215375126e+01,5.797069469e+00,8.210243882e+01,7.734542596e+01,6.489124488e+01,8.470957119e+01,4.757189922e+01,9.773382258e+01,7.043229892e+01,2.325790379e+01,1.056837437e+01,4.994614365e+01,6.705931967e+00,6.654534495e+01,6.528092221e+01,7.498536038e+01,1.042521960e+01,2.778311945e+01,2.773922526e+01,5.694832962e+01,7.359267713e+01,6.490558762e+01,1.607373801e+01,5.273023088e+01,8.500999447e+01,7.353846871e+01,6.720273398e+01,2.229561876e+00,9.158712493e+01,6.132267113e+01,7.903294894e+01,8.884532931e+01,2.508149383e+01,2.858534237e+01,9.456751230e+01,7.299245097e+01,6.743515009e+01,4.893890734e+01,3.463115647e+01,1.494084702e+01,8.346478942e+01,6.118617787e+01,9.316653037e+01,2.174757989e+01,6.612782185e-01,2.590091233e+01,2.799690805e+01,1.756528166e+01
2.118177851e+01,7.440693996e+01,5.111116628e+01,1.562428595e+01,3.996383001e+01,7.526156804e+01,8.473698488e+01,2.019862935e-01,4.256713651e+01,1.673490851e+01,6.950148898e+01,1.564015995e+01,2.463713466e+00,3.143321895e+01,2.035417207e+01,5.293991812e+01,9.613290447e+01,1.362977748e+01,4.468431863e+01,9.228954148e+01,9.299712001e+01,4.682825400e+01,7.564317243e+01,1.899813591e+01,9.007107308e+01,3.491689450e+01,9.972673222e+01,1.444942436e+01,3.182973037e+01,9.786481830e+01,4.410171745e+01,7.402213716e+01,6.937914691e-02,2.233925496e+01,9.786229293e+01,6.127886716e+01,4.813956806e+01,3.038205702e+01,2.040699439e+01,9.292289070e+01,3.241341496e+01,2.314613328e-01,6.868761997e+01,3.134032194e+01,3.810316253e+01,6.935145056e+01,2.989016498e+01,1.090172938e+00,2.167877800e+01,5.910983088e+01,2.125966336e+01,2.193218033e+01,9.796191852e+01,3.874719918e+01,7.491130535e+01,5.488007235e+01,9.241940029e+01,4.869408682e+01
5.478992158e+01,7.702089596e+01,8.725467287e+01,5.810072589e+01,1.756042696e+01,8.770649433e+01,3.357848296e+01,3.666463304e+00,7.824780583e+01,4.438485753e+01,8.954010353e+01,3.297183360e+01,5.084470976e+01,4.136941500e+01,8.227553247e+01,9.547604958e+01,2.578620540e+01,6.130407182e+01,9.790272442e+01,5.772299521e+01,9.684477573e+01,1.925591371e+01,1.237311219e+01,2.672677924e+01,9.626187152e+01,9.358102096e+01,4.652182881e+01,3.885193036e+01,2.839046933e+01,2.206830154e+00,9.775566124e+01,7.821052079e+01,9.817354322e+00,1.567160437e+01,6.242413054e+01,2.106478130e+00,7.137304996e+01,8.925191359e+01,4.765687983e+01,4.000546977e+01,2.082758460e+00,4.379491035e+00,5.691258193e+01,2.902419435e+00,6.728239922e+01,7.088591907e+01,5.993312963e+01,4.407515692e+01,1.680045521e+01,5.437853376e+01,7.703588353e+01,7.409536908e-03,3.546710879e+01,5.939938771e+01,8.751304570e+01,7.067213630e+00,3.576476313e+01,3.036986353e+00
9.454165257e+01,5.323924999e+01,6.325153161e+01,5.480398473e+01,1.627873037e+01,8.782309208e+01,1.647132654e+01,3.745123312e+00,4.229739712e+01,6.321354693e+01,4.359873781e-01,9.821722315e+00,5.234545005e+01,3.066713907e+01,6.029361519e+01,3.976823944e+01,2.304005656e+00,3.365880440e+00,9.955517979e+01,7.370991214e+01,6.845846777e+01,8.611842802e+01,7.205863006e+01,3.025468342e+01,1.245528335e+01,6.808326885e+01,5.606895313e+01,8.529708272e+01,5.821417631e+01,5.601359034e+01,7.782225301e+00,2.511513417e+01,6.576089156e+01,8.598615134e+01,2.110278691e+01,2.175778074e+01,7.280241215e+01,9.247293248e+01,8.610384262e+01,5.449376521e+01,4.243545915e+01,5.528319560e-01,8.213211994e+01,6.972862213e+00,6.217276061e+01,9.324420721e+01,4.587521325e+01,1.963962052e+01,3.572494670e+01,7.117631184e+01,5.500304536e+01,9.481590643e+01,8.928097004e+00,9.186583575e+01,6.462619898e+01,1.117365184e+01,3.045675223e+01,6.933807686e+01
8.338242242e+01,7.085510674e+01,3.689536882e+01,3.058885097e+00,8.818844022e+01,5.550951011e+01,8.711331417e+01,6.137533238e+01,3.345822443e+01,6.303835381e+00,3.017661934e+01,9.191646748e+01,7.877681826e+01,7.694531811e+01,9.944901160e+01,3.162499680e+01,1.191817279e+01,5.343308692e+00,1.030580221e+01,8.647118615e+01,8.831969587e+01,3.414223498e+01,9.788365722e+01,7.088524898e+01,9.416539258e+01,4.645020352e+01,9.252070171e+01,5.603867902e+01,2.847164303e+01,4.764301060e+01,7.286525389e+01,5.449861725e+01,7.867450049e+01,8.961164992e+01,4.626509952e+01,5.075513350e+01,1.445162725e+01,5.106556966e+01,3.895413661e+01,5.207387298e+01,7.560959529e+01,6.943633818e+00,4.366246339e+01,4.072778213e+00,1.475138000e+01,4.477872066e+01,1.073009569e+01,1.136683373e+01,9.772271063e+01,3.582950295e+01,1.307928133e+01,4.340305158e+01,6.089496209e+00,3.509223156e+01,4.416462598e+01,1.329846586e+01,7.859656632e+01,4.415655294e+01
8.353216339e+01,8.625970562e+01,6.878367116e+01,6.626053976e+01,6.476603260e+01,5.639684854e+01,1.530070844e+01,8.279535203e+01,6.625043713e+01,9.195386058e+01,5.743746066e+01,8.441810263e+01,2.954857967e+01,1.481521348e+00,2.486917561e+01,8.810455560e+01,3.426178566e+01,8.508653785e+01,4.421124929e+00,6.446321000e+01,5.202169068e+01,4.393232287e+01,9.635447900e+01,9.154901369e+01,5.240542251e+01,8.865282273e+01,8.360319439e+01,1.361188565e+01,3.199461688e+01,4.132893858e+00,3.408097965e+01,7.784084421e+01,6.178237616e+01,8.320200885e+01,6.854189755e+01,3.443870898e+01,2.409991227e+01,1.705874303e+01,2.422693918e+01,6.813070394e+01,5.401994061e+01,2.941085796e+01,4.477115960e+01,3.691010396e+00,5.004648084e+01,5.163805381e+01,6.785000428e+01,7.343272904e+01,1.834396672e+01,9.955917146e+01,1.814144566e+01,9.939458069e+01,6.259801129e+01,6.649351954e+00,5.320875504e+01,4.036169148e+01,3.197952762e+01,8.384385525e+01
2.579973940e+01,5.294065788e+01,6.121366550e+01,7.825744018e+01,6.865500530e+00,3.318678960e+01,9.485982097e+01,8.139642940e+01,7.330065881e+01,1.418346957e+01,3.907236684e+01,4.363267504e+01,3.064704386e+01,5.705596860e+01,1.230665181e+01,4.321828911e+00,7.019733762e+01,6.892077040e+01,8.248126103e+00,6.259059736e+01,6.877213090e+01,5.962177298e+01,3.353987547e+01,2.169209843e+01,1.777123043e+01,6.909417414e+01,2.837861343e+01,5.529796986e+01,6.717603441e+01,5.675874497e+01,6.591962617e+01,5.409487526e+01,8.390814141e+01,8.424742353e+01,8.518722607e+01,9.930905195e+01,1.355152205e+00,8.229124310e+01,7.899852692e+01,5.924272849e+01,3.449365563e+01,6.198558241e+01,6.766611804e+01,9.963251247e+01,2.791840217e+01,4.642079119e+01,7.232683931e+01,5.270068203e+00,7.649640044e+01,7.158887296e+01,6.345615434e+01,4.839442165e+01,5.957282149e+01,9.678801826e+01,8.468769134e+01,9.121825947e+01,9.428724360e+01,1.734315132e+01
4.964238013e+01,1.010697266e+01,4.622386674e+01,9.775388706e+01,9.711066311e+01,1.534107795e+01,8.898466774e+01,8.644106877e+01,2.809427441e+01,2.714622217e+01,5.721222269e+01,1.804074207e+01,6.350740299e+01,3.811898583e+01,4.523543901e+01,5.738663409e+01,2.832352161e+01,2.089252278e+01,9.407661189e+01,3.810382699e+01,4.948201820e+01,3.341109819e+01,9.048750975e+01,8.460027530e+01,2.915538487e+01,7.095303505e+01,3.538539080e+01,3.059834717e+01,7.478207269e+01,4.108848472e+01,9.044506507e+01,3.444372106e+01,5.458751834e+01,1.746821336e+01,2.262978062e+01,9.307419808e+01,7.348506095e+01,8.873458717e+01,1.974866091e+01,8.264149755e+01,7.748362779e+00,2.927871204e+01,6.268926318e+01,4.739172006e+01,4.350365803e+01,3.956209495e+01,8.139086484e+01,3.100882936e+01,2.625703523e+01,9.149171226e+01,3.354348322e+01,1.706987551e+01,5.450178858e+01,2.187514240e+01,6.505629354e+01,7.164651732e+01,3.059935504e+01,9.496139483e+01
7.638746190e+01,1.860359652e+01,7.973544180e+01,9.996737151e+01,7.310560797e+01,8.725554866e+01,7.548466314e+01,5.085926962e+01,6.865545520e+01,3.800363402e+01,8.791206708e+01,4.260622081e+01,7.026206682e+01,9.766850258e+01,9.353275441e+01,6.002337790e+01,5.297839298e+01,1.272762964e+01,1.916192702e+00,2.839135579e+01,6.993628573e+01,3.458196351e+01,7.530972371e+01,6.799231187e+01,9.811686384e+01,5.253726432e+01,1.295126507e+01,6.698855455e+01,1.401109683e+01,8.072235237e+01,1.122329617e+01,8.716235210e+01,4.282572178e+01,8.707412164e+01,9.204169619e+01,2.250359376e+01,7.292748257e+01,9.683751397e+01,4.077194234e+01,8.668444788e+01,8.182509274e+01,4.938894025e+00,7.059554695e+01,4.967383884e+01,4.305468537e+01,9.693195497e+01,5.021709701e+01,1.697618160e+01,6.652421195e+01,3.188896830e+01,7.646052404e+01,7.927675097e+01,7.989768496e+01,5.328223559e+01,8.351471886e+01,4.873972207e+01,9.671701413e+01,7.082685666e+01
9.174382935e+01,2.116103841e+01,5.521718257e+01,2.094588493e+01,6.699390210e+01,9.462626493e+01,1.375134047e+01,7.174214563e+01,1.983985776e+01,5.924909796e+01,1.834213856e+01,1.459042043e+00,1.088535536e+01,2.432889475e+01,8.209773803e+01,4.112589639e+01,7.052100898e+01,4.748669781e+01,3.748445118e+01,5.380797535e+01,4.111685755e+01,8.329183327e+01,3.212200441e-01,5.802679007e+00,4.741837161e+01,1.798124469e+00,5.831662165e+01,8.791883044e+01,2.338144270e+01,4.134833250e+01,6.837062046e+01,6.798120771e+00,6.808396290e+01,2.874162187e+01,1.583836665e+01,7.843946205e+01,9.824072212e+01,9.700654978e+01,1.267450493e+01,2.314535354e+01,6.631413516e+01,4.394003845e+01,3.540505589e+01,5.171099087e+01,5.409496698e+01,6.758407331e+01,2.498064898e+01,7.175558148e+01,9.681328991e+01,7.058250246e+01,1.040079333e+00,8.091434282e+01,4.894054969e+01,1.652619146e+01,1.801573948e+01,9.656472336e+01,4.100391941e+01,4.843371145e+01
9.356585693e+00,1.883636515e+00,6.312331395e+01,4.064010882e+01,3.808241918e+01,3.068449643e+01,6.981964139e+01,7.847475198e+01,7.388120862e+01,1.782491394e+01,5.429852194e+00,4.547791644e+01,9.011574668e+01,5.955586567e+01,2.764138922e+01,2.717440302e+01,7.872295702e+01,8.326450417e+01,5.434649157e+00,5.922120491e+01,1.743442612e+00,5.202649626e+01,6.566598703e+01,7.967681414e+01,2.491774725e-01,9.511577658e+01,7.527061153e+01,3.890082570e+01,5.040498149e+01,9.703820863e+01,5.751655027e+01,2.653494305e+01,2.493831497e+01,6.607017709e+00,5.515517082e+01,2.902850443e+01,2.554057592e+01,7.569167296e+01,7.632523093e+01,9.952118329e+01,3.596152927e+01,6.454003795e+01,3.884363966e+01,1.129407947e+01,8.537448027e+01,4.537040919e+01,4.612426042e+01,3.307898835e+01,8.628271536e+01,7.147477042e+01,1.950524162e+01,9.144573644e+01,4.925459979e+00,9.302128283e+01,4.796407023e+01,2.050189373e+01,9.777582700e+01,6.983480251e+01
2.022211944e+01,4.221202646e+01,2.113874494e+00,6.359926071e+01,8.514128018e+01,6.395571528e+01,1.986690319e+01,3.694557931e+01,6.108111542e+01,8.536022461e+01,3.914227932e+01,7.184821139e+01,4.994169965e+01,4.809894645e+01,8.373368288e+01,8.073091892e+00,6.735954027e+01,9.554190568e+01,9.724526963e+01,7.284751980e+01,4.545669219e+01,2.310019876e+01,2.190486650e+01,5.908682906e+01,1.336112814e+01,1.230870975e+01,2.419723144e+01,9.677708108e+00,3.177582705e+01,7.378887965e+00,8.890249666e+01,5.458875855e+01,6.046302993e+01,3.808823928e+01,4.235580972e+01,3.383255015e+01,6.483330548e+01,8.678363566e+01,7.215494288e+01,3.792963956e+01,1.314585596e+01,7.384581517e+00,4.174849928e+01,2.386283616e+01,3.967863759e+01,1.266246257e+01,2.582671555e+01,1.409825303e+01,7.006387927e+01,7.097834575e+01,1.033728624e+01,8.915658958e+01,6.858664833e+01,2.604544077e+01,7.118284052e+01,4.788580569e+00,5.926736471e+01,6.882705832e+01
9.438503265e+01,7.378213886e+01,7.665148798e+01,4.232585329e+01,5.286770097e+01,8.871726136e+01,4.158208022e+01,6.086144613e+00,6.507496052e+01,3.275843842e+01,7.468844505e+01,5.340908344e+00,4.794540538e+01,8.035901737e+01,2.734526792e+01,7.307435959e+01,2.723459846e+01,2.412563633e+00,5.043244967e+01,2.644430212e+01,6.535104450e+01,6.136689900e+01,9.559158857e+01,8.601526668e+01,3.455846551e+01,9.065895456e+01,5.114175474e+01,3.028497205e+01,1.563163711e+01,8.761746762e+01,5.653223030e+01,9.650614342e+00,2.311269326e+01,8.437840489e+01,9.360094978e+01,9.483471972e+01,9.420751042e+01,8.769953928e+01,9.067858074e+01,6.410540757e+01,8.834922993e+01,7.442619643e+00,5.427463311e+01,6.563481850e+01,3.182338063e+01,6.970193269e+01,5.286251963e+01,9.777277334e+01,4.925740087e+01,3.287720941e+01,6.210643527e+01,6.819284678e+01,3.387947419e+01,4.595738760e+01,2.726892988e+01,1.049065925e+01,6.881290017e+01,1.775390222e+01
7.303804619e+01,2.003191430e+01,8.060621323e+01,5.145890331e+01,4.061309425e+01,3.102461024e+01,4.639547782e+01,8.047900679e+01,8.925511205e+01,7.283929229e+01,5.293179382e+01,8.814209493e+01,4.590308641e+01,2.413821089e+01,5.192274227e+01,9.779156406e+00,1.102254816e+01,2.695074076e+01,6.061626360e+01,4.941039974e+01,3.274421220e+01,3.070514324e+01,3.279612806e+01,1.613269032e+01,6.772061268e+01,8.390938334e+01,6.655385138e+01,8.165120779e+01,7.410913853e+01,1.989380451e+01,6.616965796e+01,5.631699750e+01,9.021559140e+01,9.183772094e+01,5.379626618e+01,7.780215148e+01,4.560878495e+01,4.841322078e+01,3.075464881e+01,4.536869762e+01,5.078509818e+01,8.620652298e+01,6.747918697e+01,4.036893436e+01,3.475779596e+01,7.362336878e-01,2.831663669e+01,1.838633970e+01,7.388966472e+01,1.856159236e+01,3.499288896e+01,9.268896502e+01,8.482466915e+01,3.753799200e+01,7.119754933e+00,5.508865241e+01,6.258106834e+01,5.251076153e+01
7.935011064e+01,5.863045252e+01,4.675582005e+01,1.595139908e+01,5.041287617e+01,2.962321079e+01,8.191128156e+01,8.068913004e+01,1.285591012e+01,2.665955878e+01,8.912831286e-01,1.636271359e+01,4.553302270e+01,4.773206476e+01,3.096092075e+01,2.215729515e+01,9.994187080e+01,5.309580547e+01,5.355722920e+01,9.020607393e+01,4.589050673e+01,5.767999922e+01,8.499393211e+01,5.192752487e+01,8.196072474e+01,8.316355402e+01,9.245024442e+01,3.311022953e+01,6.209689708e+01,4.245291208e+01,9.631703463e+01,5.015070774e+01,7.651289002e+01,3.693916244e+01,4.654303378e+01,1.118033533e+01,3.012804421e+01,2.769920265e+01,6.395381363e+01,7.634773332e+01,7.067010888e+01,3.624433470e+01,1.618833651e+01,1.051271984e+01,9.384598047e+01,8.209929014e+01,5.753703596e+01,9.613369188e+01,8.958580075e+01,1.669267548e+01,3.442509306e+01,5.103153626e+01,2.173650399e+01,6.155129556e+01,2.943478836e+01,2.879380591e+01,2.297256986e+01,1.194725499e+01
