v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35
6.447216494e+01,2.403866926e+01,1.077044138e+01,2.850163860e+00,1.425165426e+01,9.931186336e+01,4.908200365e+01,3.247922956e+01,7.886396001e+00,2.947917368e+01,7.852671700e+01,2.331571550e+01,8.044427970e+01,1.598015823e+01,2.712681257e+01,9.991547547e+01,3.821244487e+01,8.688818673e+01,2.335340060e+01,3.701500878e+01,8.694898352e+01,7.719701327e+01,7.287223512e+01,8.434457954e+01,3.128108448e+01,9.932520800e+01,4.383572355e+01,2.380169581e+01,4.257232225e+01,5.247332378e+01,8.300454008e+01,6.057784169e+01,5.054560231e+00,6.856872822e+01,8.254351832e+01
4.190437410e+01,8.818542584e+01,5.236100380e+01,3.134878879e+01,7.813432079e+01,4.459158390e+01,9.979930843e+01,4.275663722e+01,3.882436097e+01,4.831528705e+01,4.920691482e+01,6.279703427e+01,6.688195394e+00,5.617101172e+01,6.966874417e+01,7.791448201e+01,4.670139611e+01,5.922992792e+01,8.966339509e+01,2.877241331e+01,2.348763765e+01,1.674793144e+01,4.995895786e+01,8.598493201e+01,9.798409224e+01,7.255130098e+00,1.478737107e+01,3.055545721e-01,9.181432643e+01,3.258111750e+01,2.317967487e+01,3.693772698e+01,2.915268152e+01,5.884937650e+01,5.126362712e+01
3.337486382e+01,1.342653034e+01,7.732811460e+01,5.680674930e+01,3.233344826e+01,7.428491366e+01,2.586148487e+01,6.882753637e+01,8.665231131e+01,6.149896074e+01,8.036926209e+01,4.075554546e+01,4.606001882e+01,9.132689113e+01,6.867298162e+00,9.997424004e+00,4.270788238e+01,5.830574549e+01,4.329294994e+01,4.815026227e+01,9.277661857e+01,1.817779775e+01,4.074811177e+01,7.688349379e+00,7.834128943e+01,2.845357541e+01,5.275485937e+01,9.833707381e+01,3.366675219e+01,2.972522800e+01,3.866398395e+01,4.571647062e+01,3.653463655e+01,8.727260249e+01,2.536232951e+01
8.255702449e+01,4.002063246e-01,1.106223388e+01,1.365023905e+01,8.894186285e+00,9.124549693e+01,2.219969024e+01,1.472223398e+01,7.296744052e+01,1.819020639e+01,4.132522453e+01,6.380632925e+01,3.964466128e+01,5.353322903e+01,1.723630493e+01,5.505295434e+01,3.163790261e+01,7.825578779e+01,7.951329911e+01,2.151397323e+01,9.325182131e+01,5.830632052e+01,3.247844543e+01,7.540488216e+01,2.606069131e+01,2.048108793e+01,5.919297789e+01,2.418785281e+01,1.365264787e+01,5.996774034e-01,1.411236457e+01,9.042716889e+01,3.710290337e+01,1.518299797e+01,4.509320101e+01
2.579704019e+01,7.342305873e+01,9.992115683e+01,6.961645125e+01,4.794875900e+01,1.957319829e+01,8.233290965e+01,3.389428729e+01,4.260867252e+01,5.205851937e+01,3.704380085e+01,7.309953493e+01,3.019729128e+01,3.422596884e+01,8.452252284e+00,9.574088651e+01,6.002991747e+01,2.225080367e+01,2.466901427e+00,9.457826871e+01,5.134106732e+01,3.839135902e+01,2.599208247e+01,5.829416199e+01,7.333697989e+01,2.557322201e+01,4.801899332e+01,2.313273620e+01,2.466700124e+00,1.595701838e+01,8.055636255e+01,5.633467602e+01,6.473640728e+01,4.238238476e+01,8.558234611e+01
3.989162022e+00,3.182002356e+01,3.742160287e+01,7.610655590e+01,6.301565361e+01,3.655019212e+01,8.807037065e+01,2.163103729e+00,9.288167736e+01,3.748460091e+01,6.311460369e+01,9.867591790e+01,9.108355668e+01,6.370954752e+01,4.566884416e+01,3.883365848e+01,7.862366506e+01,8.901494379e+00,2.682918437e+01,4.376774640e+01,8.103548595e+01,6.170840468e+01,8.748895168e+01,7.658892391e+01,8.877780056e+01,7.575411451e+01,6.358190227e+01,3.799212745e+01,3.126437320e+00,1.226027082e+01,4.826505190e+01,2.123289500e+01,5.786953030e+01,5.718967152e+01,9.618352664e+01
3.775005598e+01,9.322330270e+01,8.760416056e+01,1.662275745e+01,6.865216571e+01,6.691892233e+01,4.311465545e+00,6.067972035e+01,2.476286196e+00,1.688942822e+01,6.869297500e+01,9.328956942e+01,4.697372923e+01,6.006305826e+01,3.302010050e+01,2.354928983e+01,1.998803190e+00,7.310391075e+01,7.898262776e+01,9.582676543e+01,8.226053638e+00,8.215100137e+01,3.531706201e+00,4.855553751e+01,7.471721189e+01,5.261244911e+01,6.996019959e+01,4.393576414e+01,4.137171165e+00,7.776226144e+00,8.471455399e+01,1.653212821e+01,1.490614870e+01,5.558840984e+01,9.532551242e+01
1.907090857e+01,4.666435164e+01,9.551179032e+01,4.587775193e+00,3.679735516e+01,9.675177078e+01,3.047812986e+01,3.168732037e+01,3.047016265e+01,8.330238017e+01,5.430193657e+01,8.509371200e+01,5.000026720e+01,5.751828479e+01,5.954441907e+01,7.005633614e+01,4.243227474e+01,8.722796809e+01,1.781978793e+01,1.816234456e+01,9.139068133e+01,7.860244540e+00,9.156265288e+01,8.456851005e+00,1.445484184e+01,1.810074449e+01,4.742933428e+01,5.518314721e+01,2.254092469e+01,7.405062046e+01,9.313776497e+01,5.325049126e+01,6.939963091e+01,8.826692197e+00,5.715425217e+01
9.960126907e+01,8.679221130e+00,8.836765824e+01,9.133875599e+01,2.436901947e+01,2.396221473e+01,6.794420486e+01,8.567802753e+01,5.825358107e+01,3.086375674e+01,9.746080159e+01,6.100627980e-01,5.950300005e+01,1.821198689e+01,2.783185431e+01,6.960626857e+01,3.448248838e+01,1.326590630e+01,8.360466198e+01,8.287345808e+01,2.517059147e+01,7.861524135e+01,5.730715654e+01,6.549743352e+00,4.567709776e+01,3.120840045e+01,3.739347678e+01,9.077110074e+01,1.614094637e+01,7.885514291e+01,8.447774949e+01,7.431039950e+01,2.198195100e+01,9.588077705e+01,6.983353222e+01
7.429785474e+01,4.483068112e+01,3.055802117e+01,7.759343651e+01,8.527832257e+01,7.847347236e+01,6.806566010e+00,1.132581174e+01,9.995863244e-01,3.508659065e+01,4.955908569e+01,6.086290329e+01,2.958198453e+01,2.091536015e+01,5.259027546e+01,3.551115221e+01,1.183089527e+01,6.173037006e+01,5.848299781e+01,9.019253132e+01,4.482852431e+00,1.677340857e-01,5.521333511e+01,9.496044513e+01,9.784498070e+01,9.063368372e+00,8.124507408e+01,7.119453814e+01,6.460936216e+01,2.959069025e+01,9.541616874e+00,9.493388491e+00,4.831682942e+01,9.289163523e+01,2.387099919e+01
7.800655199e+00,4.061814427e+01,8.144219052e+01,9.957583536e+01,9.409608229e+01,8.340937008e+01,9.216295181e+01,9.099815787e+01,1.348358526e+01,2.494599520e+00,3.596497345e+01,1.871650343e+01,4.685030367e+00,3.321876187e+00,5.564789770e+01,1.956394690e+01,5.404715370e+01,9.008650408e+01,9.392830619e+01,1.403405855e+01,6.264382847e-01,7.293191568e+01,3.275632176e+01,6.462668887e+01,9.685718530e+00,8.074819156e+01,9.673381969e+01,2.332733236e+01,2.709184983e+01,7.645101321e+01,4.405923789e+00,5.075176678e+01,9.067958685e+01,2.864013465e+01,7.104922597e+00
5.659106738e+01,8.089337961e+00,9.131221005e+01,1.581592602e-01,7.073508399e+01,8.164171287e+01,6.250452536e+00,5.386463555e+01,6.362386359e+01,6.435700079e+01,2.698068564e+01,4.408663731e+01,9.671761127e+01,7.202076034e+01,9.075674079e+01,5.749116926e+00,7.929607693e+01,4.365525994e+01,2.830923184e+01,4.042448460e+01,4.023788928e+01,6.830051781e+01,4.599630595e+01,5.293135551e+01,5.162869083e+01,9.427334159e+01,5.848819304e+01,2.612018571e+01,8.472633026e+01,7.801502787e+01,6.118903106e+01,6.731436660e+01,7.258513066e+01,7.555505166e+01,9.980676321e+01
5.871919718e+01,4.023759660e+01,2.901298084e+00,5.709597565e+01,1.037536646e+01,8.585592512e+01,4.990490641e+01,7.046210185e+01,5.805452305e+01,2.142000040e+01,3.088687528e+01,4.025546577e+01,2.039087697e+01,6.651330411e+01,1.694353008e+01,1.860105422e+01,1.110676368e+01,5.362109286e+00,9.824905723e+01,8.085764988e+01,4.848034139e+01,7.059174539e+01,1.413178046e+01,2.066667863e+00,6.865614761e+01,7.675397077e+01,7.427746821e+01,2.398701959e+01,3.709913107e+01,9.802769415e+01,7.878205720e+01,3.812774909e+01,3.518142809e+01,1.387650894e+01,4.385303531e+01
3.212373855e+01,3.399228493e+01,8.226814592e+01,6.277727671e+01,9.266676923e+01,1.555055769e+01,3.258425140e+01,1.718601564e+01,7.596007798e+01,1.789040960e+01,1.186694158e+01,9.397142844e+01,6.081466148e+01,1.790475585e+01,9.938957466e+01,8.567825589e+00,1.476235545e+01,5.158896131e+01,3.822914899e+01,6.742705220e+01,1.951491192e+01,6.102218601e+01,8.904558633e+01,9.596103765e+01,9.199778118e+01,8.444169195e+01,9.184331387e+01,1.569706413e+01,7.578276728e-01,9.189728106e+01,3.643656472e+01,9.401689836e+01,8.740573591e+01,5.372501060e+01,2.171867106e+01
9.901225333e+01,5.437018651e+01,9.079821194e+01,1.812376380e+01,5.803157334e+01,5.161804697e+01,4.838887819e+01,2.063601715e+01,2.958142510e+01,2.620282524e+01,9.904202528e+01,4.472059646e-01,2.056089090e+01,9.143641738e+01,9.103077941e+01,7.134027886e+01,8.496487856e+01,4.231332830e+01,2.883060829e+01,1.221709176e+01,8.283507799e+01,2.880021663e+01,1.628066994e+01,3.405109825e+00,4.485116086e+01,6.643507276e+01,9.896243271e+01,7.765350304e+01,4.047683619e+01,1.402965530e+01,6.173545682e+01,7.219243813e+01,1.674310544e+01,4.426853865e+01,2.376435811e+01
5.218134869e+01,4.863111125e+01,3.806146916e+01,4.160459209e+01,5.529337746e+01,7.159433540e+01,1.376574893e+01,4.855602550e+01,2.154634578e+01,3.042922542e+01,7.017415930e+01,1.337172318e+00,3.950786925e+01,8.816004326e+00,1.275249545e+01,7.971912402e+01,8.910492796e+01,1.286090940e+01,7.593251475e+01,9.602421371e+01,3.320722473e+01,6.311190063e+01,7.670429624e+00,3.284873271e+01,9.062267178e-01,5.707720699e+01,4.920999658e+01,5.569438972e+00,3.784848550e+00,1.450721096e+01,8.106639711e+01,4.489077474e+01,9.935403992e+01,2.985264252e+00,4.247399100e+01
5.415592317e+01,5.665005127e+00,9.076006968e+00,7.660987267e+01,3.557916631e+01,8.399450886e+01,8.734283579e+01,6.500582627e+01,9.842816694e+01,4.266756306e+01,2.268577539e+01,8.016675313e+01,7.697684615e+01,4.016296703e+01,3.936183881e+00,3.303856494e+01,1.166721966e+01,8.679552869e+01,6.106355605e+01,6.824277706e+01,3.843824393e+01,4.298685892e+01,3.523116371e+01,8.213586297e+01,7.453126319e+01,3.586046048e+01,3.405675497e+01,1.938568030e+01,9.023108799e+01,5.186561201e+01,9.945454680e+01,1.646772860e+01,2.872354080e+01,9.993515581e+01,5.056035435e+01
8.777676505e+01,5.888978606e+01,7.145875977e+01,7.052489760e+01,2.492127889e+01,7.091060312e+00,7.839845703e+01,2.083368219e+01,8.527769775e+01,1.860893334e+01,4.140104434e+01,3.564339712e+01,5.344476802e+01,5.948700829e+01,1.840181198e+01,9.699592202e+00,8.572026498e+01,3.504417300e+01,3.882684348e+01,2.839644028e+01,9.858658862e+01,7.887462312e+01,6.018362558e+01,5.063937994e+01,6.099462323e+01,1.339291697e+01,5.595089964e+01,9.618105736e+01,6.610255350e+01,3.585885392e+01,6.636179786e+01,7.665207649e+01,6.025459663e+01,8.568323379e+01,2.858243355e+00
8.922352668e+01,4.826183992e+01,7.615477781e+00,3.226103963e+01,3.466930922e+01,4.726591787e+01,8.137390852e+00,4.834269951e+01,3.500484132e+01,1.897327689e+01,7.719819590e+01,9.348202609e+00,3.583134643e+01,3.815445529e+01,4.785718088e+01,4.142554770e+00,2.250570187e+01,1.222119555e+01,5.476343805e+01,8.400593746e+01,8.324220331e+01,1.267124952e+01,8.955350075e+00,8.290147776e+01,2.747831372e+01,2.590174057e+01,4.901253470e+01,8.366445615e+01,7.531399902e+01,5.686682932e+01,4.182055819e+01,2.958091744e+01,3.245739143e+01,2.177659760e+01,2.653456598e+01
9.136761356e+01,9.704904458e+01,4.093548206e+01,6.426213543e+01,4.029231381e+01,4.386094893e+01,7.550759345e+01,7.335060398e+01,2.077307567e+01,3.319396459e+01,1.000678147e+01,2.589529717e+01,8.762481246e+01,9.786478332e+01,7.001541149e+01,4.028517756e+01,1.131598300e+01,1.389371731e+01,1.671400975e+01,1.827101784e+01,7.381447936e+01,9.013151911e+01,9.276149613e+01,6.343547101e+01,7.803081453e+01,6.424025080e+00,2.406488204e+01,6.215380014e+01,2.909493039e+00,8.458112198e+01,1.468323551e+01,8.762499977e+01,2.020467061e+01,9.894240174e+00,5.823356529e+01
9.482466442e+00,6.950146768e+01,1.433403621e+01,6.265798818e+01,3.386144635e+01,8.922645887e+01,7.146518315e+01,4.182818255e+01,8.250311725e+01,7.817843946e+01,4.648476835e+01,2.945817395e+00,9.857469841e+01,8.168755892e+01,3.259783667e+01,4.619404333e+01,6.219554503e+01,9.537448134e+01,6.564369774e+01,3.958669343e+01,9.438767072e+01,4.779234525e+01,8.158445883e+01,2.535805248e+01,7.862016313e+01,5.516174793e+01,5.415833149e+01,3.490475079e+01,6.950335029e+01,9.543798928e+01,2.867921755e+00,5.860556685e+01,5.693194032e+01,7.528743340e+01,7.010510126e+01
6.297433546e+01,8.808556743e+01,6.256896639e+01,4.032083280e+01,6.808127410e+01,3.842381643e+01,6.496046893e+01,1.110948871e+01,3.695681631e+01,7.767626344e+01,4.225610140e+01,5.456837076e+01,6.510726724e+01,6.768767873e+01,3.168722554e+01,3.083962587e+01,2.538608304e+01,2.935499836e+01,8.576438461e+01,7.941136843e+01,4.468626314e+01,1.697945340e+01,8.160715066e+01,4.052155014e+01,5.838397375e+01,6.399930543e+01,1.930419429e+00,8.156747350e+01,5.537557755e+01,3.826200477e+01,9.974063665e+01,9.966028447e+01,1.145792727e+01,8.902149944e+01,8.576560906e+01
6.366417393e+01,8.720198798e+01,8.513781092e+01,5.956592655e+01,8.149977745e+01,7.466512289e+01,1.742582237e+00,8.273848595e+01,8.203062225e+01,8.009153504e+01,6.983338520e+01,5.922632827e+01,9.137319645e+01,1.370655576e+01,5.200710716e+01,7.871579352e+01,9.394210885e+01,3.000570626e+01,4.696915763e+01,1.321555725e+01,7.946702079e+01,1.217671324e+01,8.663413110e+01,1.996704424e+01,2.112122542e+01,7.816841295e+01,3.216092005e+01,4.629932540e+01,1.426838000e+01,5.232520722e+01,3.066271687e+01,9.343881904e+01,3.346208734e+00,1.460446738e+01,9.526727162e+01
2.252575850e+01,7.311214453e+01,3.731310340e+01,6.170960885e+01,9.161458120e+01,9.117303211e+01,3.305391858e+01,4.006227805e+01,1.810083244e+01,2.845075552e+01,7.743713150e+01,4.463736218e+01,6.376738968e+01,6.145297954e+00,4.176766450e+01,2.834546422e+01,4.725525623e+01,8.890016361e+01,3.394793967e+00,1.993616773e+01,2.293638742e+01,8.255425851e+01,4.486053959e+00,2.501346033e+01,2.222759302e+00,2.718036364e+00,4.105539491e+00,5.608186334e+01,7.630561982e+00,6.089366952e+01,7.577698628e+01,4.803054567e+01,1.767460142e+01,5.866523912e+01,1.286019103e+01
6.744493917e+01,9.062234827e+01,8.255323242e+01,5.053834996e+00,8.720107936e+01,3.893241448e+01,6.199898988e+01,3.761867085e+01,9.682502060e+01,7.289801097e+01,1.173580190e+00,4.782363814e+00,2.821577212e+01,9.064558856e+01,2.224348352e+01,3.356439285e+01,2.983064291e+01,6.430214881e+01,7.247292314e+01,6.669653937e+01,4.997349768e+01,7.737319515e+01,7.068772581e+01,6.212553970e+01,9.396299718e+00,1.535506152e+01,5.648524166e+01,4.067107841e+01,5.701261919e+01,3.096698652e+01,3.155490654e+01,3.180431467e+01,4.325257224e+01,1.699655071e+01,4.021942039e+00
1.154088556e+01,5.483539304e+00,6.342533521e+01,8.321915969e+01,3.074523277e+01,7.147306112e+01,7.174582105e+00,6.472298897e+01,6.065848630e+01,3.883510987e+00,1.295318940e+01,5.119118163e+01,6.828414444e+01,4.141423481e+01,9.580980812e+01,3.772394018e+01,1.381435658e+01,5.218086225e+01,6.219060223e+01,5.025297448e+01,9.742559638e-01,7.876971211e+01,3.139396932e+01,2.233544821e+01,3.559151324e+01,6.757134339e+01,8.628631723e+01,4.848064919e+01,8.689091360e+01,9.562177162e+01,1.375022856e+01,6.792953697e+01,5.573663849e+01,9.556347461e+00,2.958924468e+01
6.011783525e+01,3.411120494e+00,8.820023371e+01,1.688224022e+01,5.720718786e+01,9.226463528e+01,3.830815667e+01,6.727328534e+01,8.084796653e+01,5.282025861e+00,9.532322309e+00,9.953119002e+01,5.890609983e+01,8.722243789e+01,4.583127117e+01,9.566005696e+01,2.129802759e+01,5.064322837e+01,5.308383554e+01,5.340236920e+01,1.367435622e+01,6.775364671e+01,8.509289880e+01,6.788601178e+01,9.320822587e+01,2.753893682e+01,4.792392942e+01,3.078690881e+01,4.537434656e+01,6.614548832e+01,7.936186991e+01,4.702939770e+01,2.038477603e+01,2.772885395e+00,8.369813557e+01
8.734171718e+01,2.610453752e+01,1.524604175e+01,7.557335167e+01,6.624766313e+01,5.234899005e+01,3.616692282e+01,8.610292660e+01,2.380398542e+01,3.497433238e+01,7.647711996e+01,5.972567946e+01,4.460791489e+01,4.070208279e+01,4.013186040e+01,9.738667840e+01,6.657421736e+01,2.845289162e+01,5.339490534e+01,4.806801875e+01,3.079604071e+01,5.269680992e+01,4.478655637e+01,8.471061512e+01,6.433338492e+01,7.273077465e+01,8.915032489e+01,8.620446117e-01,9.770402548e+01,4.910690726e+01,3.183219857e+01,1.994456482e+01,6.504608943e+01,5.462566449e+01,5.420012160e+01
9.681946802e+00,8.067757940e+01,5.106575763e+01,8.629828759e+01,9.592902540e+01,7.665419924e+01,5.399341672e+01,1.483485330e+00,4.623649385e+01,1.996416874e+01,3.933493898e+01,6.059632930e+01,2.491342344e+01,3.031894242e+01,2.434414247e+01,9.196871619e+01,1.455753866e+01,1.260926015e+01,4.590735148e+01,8.524214180e+01,9.574146886e+01,5.142904194e+01,1.959509913e+01,6.753561340e+01,4.407022000e+01,3.399262107e+01,4.458281074e+01,5.468895329e+01,5.829685823e+01,6.902929350e+01,6.944002960e+01,1.865153770e+01,3.902187294e+01,4.594202197e+01,1.423561428e+01
6.674979121e+01,6.281310280e+01,5.382118903e+01,9.010085779e+01,7.637960486e+01,2.564696171e+01,5.334811591e+00,5.192240128e+01,1.310165951e+01,6.947608050e+01,4.205004854e+01,6.001142499e+01,7.509229636e+00,8.286686231e+01,2.258303995e+01,1.978488736e+01,4.308153056e+01,2.943052479e+01,2.596835330e+01,3.656084604e+01,6.949195862e+01,1.246415080e+01,5.122971528e+01,7.048439804e+01,1.035842387e+01,5.723028181e+00,9.344225273e+01,2.648689726e+01,7.341393396e+01,8.969022314e+01,4.720816843e+01,6.630720972e+01,7.306009971e+01,8.961415760e+01,4.499154728e+01
4.415612029e+01,8.763572844e+00,8.027898472e+01,5.106877382e+01,4.896088035e+01,1.662304558e+01,9.199247188e+01,2.215442292e+01,7.624576405e+01,6.452934871e+01,3.921083877e+01,1.350433531e+01,4.027378862e+01,2.581669517e+01,1.839072322e+01,4.015403049e+01,7.106947276e+01,9.444619971e+01,9.243944791e+01,5.533103874e+01,5.875911469e+01,9.078356570e+01,8.718946647e+00,5.099434490e+01,4.588238121e+01,2.332563360e+01,4.417946460e+01,2.262880513e+01,8.229328983e+00,3.828373342e+00,5.836773904e+01,4.029232250e+01,3.141191155e+01,1.004881258e+01,4.286212438e+01
7.497283246e+01,3.510513964e+01,1.840989317e-01,8.811911875e+01,3.884607030e+01,5.536418361e+01,3.262773870e+01,6.348264846e+01,6.109810167e+01,8.450922687e+01,1.873977920e+01,3.931321516e+01,4.283155847e+01,3.171768761e+01,7.451123077e+01,9.176379418e+01,4.877649177e+01,7.021602349e+00,2.676306546e+01,8.863560898e+01,3.501689104e+01,2.952679037e+01,6.200612316e+01,2.499501447e+01,9.513745335e+01,5.600083672e+01,1.643887105e+01,7.578117153e+01,1.490218983e+01,3.109064247e+01,7.407360848e+01,9.412263591e+01,8.433638659e+01,8.578262346e+01,6.098447097e+01
3.013341387e+00,3.744702552e+01,2.178950440e+01,8.060484484e+01,1.731454070e+01,2.474095133e+01,3.063921701e+01,8.968191696e+01,4.688742071e+01,5.772810326e+01,8.762772637e+01,1.564130248e+01,7.953909398e+01,6.301483951e+01,1.444390984e+01,7.366984579e+01,8.639583585e+01,1.852994677e+01,3.442231645e+01,9.979209660e+01,8.277884608e+01,5.641607306e+01,2.735440940e+01,2.419273331e+01,3.684488711e+01,9.069605304e-02,3.670760472e+01,3.986847484e+01,5.178493967e+01,8.118848759e+01,4.515246132e+01,8.800547838e+01,3.520746792e+01,9.699092821e+00,6.348370937e+01
9.651590264e+01,9.140753102e+01,2.063303813e+01,1.714662917e+01,6.206080243e+01,8.425589272e+01,6.752435666e+01,8.472835036e+01,3.524004826e+00,2.128833992e+01,4.504961361e+01,1.346065112e+01,2.966312812e+01,2.164842359e+01,7.706097212e+01,4.409374940e+01,6.290012620e+01,5.702367476e+01,7.506149747e+01,3.889384406e+01,8.747679141e+01,9.986563062e+01,4.256656343e+01,3.206040691e+01,2.960013877e+00,1.201108486e+01,6.437350009e+00,2.147758480e+01,4.338963473e+01,1.305843154e+01,1.829127946e+01,3.928294522e+01,8.886932517e+01,1.547264474e+01,1.100434075e+01
1.811764182e+01,7.670165280e+01,9.239375643e+00,2.575837695e+01,7.292205770e+01,4.067766248e+00,5.648875620e+01,3.113418493e+01,9.578276067e+01,5.131495790e+01,9.562686817e+01,9.221934547e+01,1.187754823e+01,2.484249528e+01,1.603191191e+01,1.909711652e+01,9.975086306e+01,6.480514488e+00,8.644038059e+01,6.896370121e+01,8.734281987e+00,9.183741182e+01,6.911922232e+01,1.807503944e+01,7.953770878e+01,3.201706041e+01,6.750347387e+01,4.594102961e+01,6.527255559e+01,3.027226982e+01,2.350060199e+00,8.868762353e+01,2.292219030e+01,8.385893065e+01,8.247723553e+01
5.910332963e+00,8.418515061e+01,6.125821839e+01,5.901549852e+01,5.293776952e+01,9.927917444e+01,6.149941044e+01,5.308519248e+01,1.595991221e+01,4.731651247e+01,2.971014207e+01,8.473635635e+01,7.288616121e+01,1.535261222e+01,3.140853772e+01,2.632262783e+01,9.757669666e+01,1.255238380e+01,3.851678332e+01,1.468335340e+01,2.016102123e+01,3.503228367e+01,6.985992775e+00,5.485013724e+01,5.659031780e+01,2.816795661e+01,5.109278749e+01,6.433132344e+01,8.906048501e+01,7.812625857e+01,6.657028234e+01,4.096965621e+01,3.191613319e+01,8.992390149e+01,8.927525782e+01
6.090763162e+01,6.737666280e+01,9.247440266e+01,3.038677262e+01,8.816480457e+01,5.853908031e+01,5.687949044e+00,9.083101979e+01,5.140260165e+01,7.471608342e+01,8.867142639e+00,7.095108532e+01,4.534020098e+00,2.027763009e+01,2.454700452e+01,2.928207020e+01,7.952566508e+01,6.399471971e+01,9.861380940e+01,8.623636041e+01,5.472283564e+01,5.237823573e+01,4.684475872e+01,5.102903701e+01,4.240009800e+01,5.248571888e+01,7.257921297e+01,3.949860061e+01,7.714921223e+01,9.790917194e+01,9.764701002e+01,6.268565886e+01,4.136031244e+01,9.124795001e+01,1.327997566e+01
9.511959250e+01,4.928860341e+01,6.269323591e+01,4.756026681e+01,6.925272381e+01,7.291404184e+01,6.165164484e+01,6.665956110e+01,3.935122977e+01,5.948721693e+01,1.158600040e+01,3.798492776e+00,6.562573354e+01,4.534258161e+01,5.586197647e+01,1.258706946e+00,4.599842818e+01,4.167110269e+01,9.634589126e+01,8.499629317e+01,6.915331051e+01,9.855661248e+01,7.304529638e+01,2.437210701e+01,8.216530552e+01,6.085538455e+01,1.845813920e+01,4.469040593e+01,4.733163203e+00,8.931519252e+01,5.111113536e+01,2.743434685e+01,5.906424079e+01,8.820590434e+01,2.992924118e+01
1.936806382e+01,1.562376178e+00,7.419024201e+01,6.359180648e+01,5.213488390e+01,3.044769533e+01,2.154183171e+01,4.224699848e+01,3.899456632e+01,6.723332264e+01,9.917873092e+01,7.865421842e+01,2.436034685e+01,2.698669347e+01,6.843649371e+01,8.765709241e+01,2.512446657e+01,5.656978098e+01,2.926161603e+01,1.639919456e-01,5.984438586e+01,1.743030887e+00,5.390378519e-01,6.186305665e+01,5.292339965e+01,4.259715172e+01,9.033485024e+01,1.369495472e+01,8.446698275e+01,6.372627844e+01,5.482894064e+01,2.739968530e+01,3.982562562e+01,8.952312145e+01,4.743586915e+01
9.437464279e+01,7.209155492e+01,6.979584229e+01,1.699079534e+01,4.400271187e+01,5.834833131e+01,6.338214149e+01,9.021446949e+01,2.901465697e+01,8.605167799e+00,5.425860458e+01,2.949498643e+01,2.750349720e+01,7.469840724e+01,7.469944495e+01,5.817114687e+01,8.127694474e+01,8.302565668e+01,2.702611478e+01,9.843734438e+01,7.085316492e+01,2.615508592e+01,8.800965684e+01,1.108791258e+01,2.982035675e+01,1.556947069e+01,7.544859689e+01,1.589932657e+01,7.030913026e+01,4.853675333e+01,3.670669507e+01,8.909162732e+01,9.579993554e+01,1.783529554e+01,5.617761889e+01
9.152763183e+00,1.545658618e+01,1.509808460e+01,2.195717183e+01,9.520374792e+01,1.571751321e+01,9.324524336e+01,2.511541778e+01,3.573994851e+01,1.791734058e+01,1.435524554e+01,8.455949984e+01,2.720654044e+01,1.554897074e+01,8.455615752e+01,8.983193146e+01,5.475479945e+01,9.960350367e+01,4.073059650e+01,8.586027762e+01,7.218116984e+01,2.286416731e+01,7.183228246e+01,5.778646713e+01,3.615826860e+01,7.598316431e+01,3.496068662e+01,5.939212682e+01,9.105392033e+01,2.656183938e+01,5.982895019e+01,3.652095630e+01,3.961432079e+01,2.382690739e+00,7.119618118e+01
4.792922382e+00,4.510679734e+01,5.044368577e+01,5.941054704e+01,2.230012864e+01,6.120063367e+01,2.430143502e+01,4.075439742e+01,8.899773828e+01,2.003759025e+01,4.383082911e+01,2.326690064e+01,8.249364526e+01,7.334961348e+01,6.401992773e+01,6.187792661e+01,5.070067423e+01,8.083049812e+01,6.373471496e+01,9.182868004e+01,6.802752296e+01,7.094681010e+01,7.944728506e+01,1.583052732e+01,2.864784624e+00,1.613393482e+01,3.198215424e+01,4.773318977e+01,2.890949984e+01,1.076951319e+01,1.061612957e+01,6.165360084e+01,1.011911379e+01,7.917213261e+01,5.673076921e+01
3.021136019e+01,8.354948179e+01,5.336724173e+01,1.192458450e+01,3.102130531e+01,9.341871277e-01,4.472898216e+01,8.056073959e+01,7.214256460e+01,4.575940007e+01,5.018811685e+01,1.779862843e+01,2.777671649e+01,2.050401635e+01,6.780903367e+01,1.398637946e+01,8.224570587e+01,5.839121223e+00,3.509305076e+01,8.874446135e+01,7.978450256e+01,2.445254334e+01,3.363718890e+01,9.640142835e+01,7.561238169e+01,1.160842705e+01,4.546611568e+01,9.689182944e+01,8.209368289e+01,1.124599904e+01,3.695066566e+01,8.944535980e+01,4.708638183e+01,4.588460189e+00,2.632531265e+01
9.810784494e+01,2.274661593e+01,5.607210944e+01,3.656839452e+01,8.578632708e+01,6.404905051e+01,2.731599207e+01,6.522175374e+00,9.414624046e+01,1.742689891e+00,6.944025921e+01,5.670582291e+01,8.237736804e+01,1.516965040e+01,1.865133840e+01,4.486788298e+01,8.645625085e+00,1.104226028e+01,9.487408851e+01,4.291940074e+00,1.300923941e+01,3.827268187e+01,2.117970426e+01,1.946972975e+01,3.390691008e+01,3.776048299e+00,4.184818788e+01,3.812852179e+00,8.516698457e+01,5.892562029e+01,8.403752954e+01,5.974505021e+01,1.705797151e+01,5.675026127e+01,2.972093807e+01
