v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52
2.132504367e+01,1.889206429e+01,8.504128000e+01,5.023496627e+01,3.601572499e+01,1.035836666e+01,3.175059392e+01,6.126293657e+01,3.364246682e+01,6.232597886e+01,9.717741440e+01,5.895201047e+00,7.722150303e+01,9.812754889e+01,8.240769773e+01,8.021083516e+01,2.673330007e+01,7.668990997e+01,5.489630727e+01,4.425975192e+01,5.116437761e+01,4.144618386e+01,9.741084739e+01,9.868116735e+01,3.887064345e+01,3.850982926e+01,5.635995247e+01,5.875312429e+01,3.324617369e+01,2.995010180e+01,1.010062596e+01,6.849194310e+01,9.513852180e+01,4.530126033e+01,4.147558339e+01,2.954543129e+01,7.297450888e+01,2.065635686e+01,2.141980980e+01,1.621196678e+01,7.556862039e+01,7.269975931e+01,4.290447250e+01,9.035967587e+01,4.847775377e+01,5.438919529e+01,1.071809340e+00,1.430672307e+01,3.318714536e+01,8.267342857e+00,6.348593190e+01,7.699884150e+01
2.595939373e+01,9.435704945e+01,8.820179136e+01,3.141272696e+01,8.108346607e+01,6.674074737e+01,5.251657881e+01,9.408274239e+01,5.377934925e+01,1.979821255e+01,1.542309480e+00,4.577534556e+01,3.285652401e+01,2.938842748e+01,5.485783380e+01,7.127158806e+01,8.333300829e+01,6.903917975e+01,2.731729347e+00,3.536477537e+01,2.451058959e+01,7.133107955e+01,6.183730004e+01,1.942084771e+00,8.765479084e+01,7.251640313e+00,7.432335081e+01,7.857193295e+01,2.191168723e+01,4.132637970e+01,9.098478119e+01,2.497137036e+00,5.721853907e+01,7.017012108e+01,9.136143199e+01,2.119621281e+01,3.967313688e+01,1.000875266e+01,2.194862880e+01,7.555932639e+00,1.221946891e+01,2.131236704e+01,1.512385276e+01,7.250077840e+01,3.081486293e+01,6.603254274e+01,5.096212417e+01,9.180956744e+01,8.576200800e+01,4.903523365e+01,6.389622733e+01,1.820105621e+01
2.878187713e+00,8.864618012e+01,1.322915206e+01,9.398460069e+00,7.173626199e+01,6.163165542e+01,7.759470502e+00,3.363015265e+00,5.425768905e+01,4.435149545e+01,4.043874349e+01,3.315710876e+01,7.678485720e+01,5.975885917e+01,2.139189024e+01,2.961138822e+01,5.693190005e+01,8.628200326e+01,1.536912863e+01,3.323727666e+01,9.347435243e+01,1.679977507e+01,2.050448630e+01,5.750628618e+01,5.631317561e+01,4.044973575e+01,5.823716421e+01,9.332715648e+01,6.774060517e+01,4.561910084e+01,4.138848536e+01,8.394063344e+01,4.461462872e+01,8.781231790e+01,3.008020943e+01,8.624352202e+01,7.247287212e+01,7.358143271e+01,6.153266876e+01,4.003530033e+01,8.974431404e+01,5.272505142e+01,3.925002231e+01,1.741666400e+01,1.915167441e+01,9.628034029e+01,5.298368725e+01,1.872752648e+01,3.141383195e+01,5.925658904e+01,4.722865742e+01,5.453923303e+01
6.499752096e+01,2.415098128e+01,9.216453976e+00,8.688676628e+01,6.397555457e+01,2.977236707e+01,6.902468041e+01,2.704892053e+01,9.609585193e+01,4.703137332e+01,6.910897512e+01,6.832717198e+01,3.261453916e+01,8.611280035e+01,2.107978789e+01,9.527406610e+01,7.668291026e+01,7.604047317e+01,3.611878024e+01,3.425282930e+01,4.101667169e+01,1.843622330e+01,1.397292550e+01,7.340034015e+01,5.986559935e+01,7.237871692e+01,9.646391208e+01,1.064531443e+00,2.736448386e+01,2.138532047e+01,9.193857842e+01,9.986790590e+01,3.470332302e+01,6.374432377e+01,3.246667100e+01,5.987808826e+01,5.987015875e+01,8.101518291e+00,9.573519096e+01,2.188354388e+01,6.421902874e+01,9.948382318e+01,4.282292156e+01,2.155545843e+01,2.650801490e+01,7.595330508e+01,2.652861491e+00,4.586518205e+01,9.463106887e+01,3.135113267e+01,7.175419052e+01,2.079706262e+01
3.343296878e+01,6.859679603e+01,6.393983378e+01,2.814040690e+01,2.245054323e+01,1.091112694e+01,8.352173304e+01,5.150341225e+01,7.218340675e+01,6.466397908e+01,3.714710259e+01,3.122779466e+01,3.574323373e+01,9.991160102e+01,1.836051911e+01,3.345927021e+01,2.785128179e+01,3.222807354e+01,1.247598805e+01,5.671563058e+01,2.124962783e+01,1.185088063e+01,5.641105674e+01,5.125217478e+01,5.306341593e+01,8.163749050e+01,8.468951519e+01,2.752677933e+01,8.167253696e+01,3.658639819e+01,1.158210999e+01,8.732601549e+01,3.779623402e+01,9.147665919e+01,9.571532477e+01,2.070809345e+01,9.847598545e+01,4.160362298e+01,9.683679810e+01,2.371101213e+01,7.091898357e+01,7.184626220e+01,6.412097333e+00,4.637802606e+01,3.763671429e+01,8.397742225e+01,1.733092941e+01,2.632943422e+01,1.050876482e+01,4.320479553e+01,4.984891969e+01,4.247129405e+01
2.994068810e+01,2.363433575e+01,8.396172179e+01,6.448011757e+01,2.395598600e+01,5.247056065e+01,5.515582952e+00,1.632098239e+01,1.581241416e+01,1.461664208e+01,9.444868546e+01,8.564005365e+01,7.045176052e+01,8.413150751e+01,4.924597456e+00,1.063092154e+01,4.755419886e+01,3.612772374e+01,1.954372880e+01,3.950903874e+01,9.455147823e+01,4.712573846e+01,9.933304413e+01,4.792616456e+01,6.010051032e+00,8.869424168e+01,5.433016136e+01,5.085878534e+01,2.289378759e+01,9.304792616e+01,5.664911158e+01,9.313569698e+01,3.523076332e+01,8.558588684e+01,8.179484951e+01,1.870788050e+01,2.914133645e+00,3.263049641e+01,8.281571111e+01,6.646642992e+00,5.229618031e+00,4.871538296e+01,8.501975887e+01,6.511325303e+01,5.319128037e+01,9.852798791e+01,9.158490726e+01,5.508354938e+00,2.009985074e+01,2.675057406e+01,4.208139969e+00,4.846999462e+00
5.166434233e+01,8.747767157e+01,6.211002353e+01,5.916030842e+01,7.523516210e+01,8.284468823e+01,8.466276261e+01,6.807133443e+01,6.979656863e+01,6.970959187e+01,8.891985496e+01,7.613649451e+01,9.994321686e+01,8.098699424e+01,3.291265379e+01,6.042028279e+01,2.479223742e+01,7.350469941e+00,3.229477781e+01,4.209348780e+01,8.544682447e+01,3.490104198e+01,3.988367675e+01,2.491600806e+01,6.701598885e+01,4.003045521e+01,6.319934447e+01,2.967001510e+01,8.714703172e+01,5.450767920e+01,2.637153352e+00,9.363039008e+01,8.363490697e+01,1.346712661e+01,5.229934637e+01,4.141151406e+01,6.547657150e+01,6.944334911e+01,6.323399937e+01,1.238654120e+01,2.889596889e+01,7.854519845e+01,1.589456829e+01,2.679528048e+01,4.265520068e+00,9.021422419e+01,7.035670774e+01,9.000958150e+01,7.107451924e+01,1.564342272e+01,9.861882710e+00,2.886957276e+01
6.319359303e+01,6.593096952e+01,1.970273316e+01,7.785343627e+01,6.128105759e+01,4.520890928e+01,2.197320919e+01,7.435370660e+00,3.414436882e+01,8.911791373e+01,4.202716532e+01,3.653222144e+01,2.931175660e+01,4.452870117e+01,3.920367305e+01,3.521120323e+01,3.838419978e+01,6.912000181e+01,2.958083783e+01,9.627132682e+01,8.691237297e+01,1.375786430e+01,4.618694588e+01,7.065095008e+00,1.970407938e+01,3.188502438e+01,6.563879221e-01,1.319860347e+01,2.919150361e+01,9.771440527e+01,7.749480463e+01,8.008985625e+00,6.989195358e-02,6.459646479e+01,6.671055006e+01,5.276121562e+01,3.461812826e+01,4.410771733e+01,3.792674802e+01,5.419382142e+01,4.122410979e+01,1.772808169e+01,2.749573567e+01,5.128227249e+01,8.077159451e+01,4.009953519e+01,2.784427146e+00,5.364256236e+01,3.909150611e+01,9.519876540e+01,7.619354553e+01,2.091507831e+01
9.584655233e+01,2.724496210e+01,4.417505773e+01,6.259690238e+01,7.499819334e+01,8.363255787e+01,8.909967429e+01,3.501346332e+01,8.269058616e+01,1.656061075e+01,1.497285704e+01,5.458996730e+01,7.928896878e+01,9.556438703e+01,6.755663910e+01,8.708502905e+01,9.300197269e+01,3.369164689e+01,1.896134569e+01,1.611474065e+01,3.418474567e+01,4.508049107e+01,8.000615135e+01,5.966680956e+01,7.740261882e+01,4.814833161e+01,9.353822246e+01,5.897104069e+01,9.545314079e+01,5.403945729e+01,7.190095486e+01,6.168831725e+01,1.586024345e+01,6.053891080e+01,1.719512472e+01,3.577931114e+01,5.217785317e+01,9.704915104e+01,3.667030797e+01,9.387409329e+01,9.982612064e+00,3.131005023e+01,2.098586648e+01,6.785648865e+01,3.218373006e+01,9.432194386e+01,9.628499111e+01,7.285775956e+01,6.736420903e+01,5.780447001e+01,4.816738914e+01,2.713676613e+01
8.058195963e+01,6.396143548e+01,7.516702642e+01,5.659979885e+01,4.635537448e+01,2.814155203e+01,6.047946951e+01,8.915533114e+01,1.184401860e+00,5.637345490e+01,4.492360514e+00,6.746277562e+01,8.932652221e+01,3.824167373e+00,7.684017333e+01,5.673855276e+01,1.924108038e+01,3.959540951e+01,7.245141137e+01,4.315461208e+01,6.579775212e+01,9.820112660e+01,8.343259112e+01,8.932482379e+01,1.733942114e+01,2.960286630e+01,9.260909720e+01,8.338984166e+01,8.731121587e+01,1.766424788e+01,9.825166757e+01,4.620199808e+00,2.531267442e+01,1.081517482e+01,5.311615689e+01,2.681571765e+01,6.554480385e+01,9.840842202e+00,4.188532211e+01,3.808193032e+01,7.333186577e+01,6.681540044e+00,8.317321626e+01,8.088987059e+01,6.109718806e+01,8.656731221e+01,2.264903257e+00,5.261411986e+01,1.278437783e+01,4.460672929e+01,6.237917638e+01,6.397921088e+01
1.041989130e+01,2.054329137e+00,1.350398378e+01,4.095108266e+01,7.335292033e+01,3.755338139e+01,1.434315748e+01,3.605887854e+01,8.117942606e+01,3.150956031e+01,6.166647893e+01,4.177942456e+01,7.362312671e+01,3.371256922e+01,5.695032995e+01,9.385627678e+01,1.975639135e+01,6.933415039e+01,3.216315987e+01,6.192253646e+01,8.948244205e+01,7.299653812e+01,3.790142132e+01,7.463786555e+00,1.481883111e+01,6.386217969e+00,7.495177064e+01,6.954332439e+01,4.898849345e+01,9.160734348e+01,8.982325682e+01,1.064565605e+01,6.261553062e+01,9.495352856e+01,6.128005217e+00,7.848822960e+01,7.995890214e+01,3.011447651e+01,4.766269855e+01,6.077417415e+01,5.909761168e+00,3.236772636e+01,7.159842637e+01,4.612292929e+01,3.791156896e+01,5.309246021e+01,9.374041528e+01,4.327564659e+00,1.351508299e+00,1.792041630e+01,5.146604406e+01,7.639556509e+01
8.421251563e+01,8.553247651e+01,6.148914820e+01,3.954229177e+01,7.051779019e+01,7.508493898e+01,5.501613285e+01,5.537718228e+01,1.008732233e+01,5.072371926e+01,2.805657781e+01,1.547833921e+01,8.774980338e+01,3.369874755e-01,4.389786907e+01,3.854750338e+00,6.649403042e+01,8.011317027e+01,9.333931256e+01,3.700163232e+01,2.773675915e+01,7.820941043e+01,5.056917846e+01,2.853025099e+01,1.634319308e+01,1.700008388e+01,2.048320762e+01,8.577175178e+01,4.924690390e+01,6.367032577e+01,3.127560742e+01,3.624311921e+01,4.720223871e+01,5.782440324e+01,9.969787786e+01,5.102490323e+01,2.096220051e+01,8.923462191e+01,7.504204317e+01,9.086711698e+00,4.325264802e+01,8.661680684e+01,7.427568727e+01,4.716807849e+01,7.440858923e+01,7.103869484e+01,9.479836195e+00,8.164383743e+01,3.097060350e+01,8.666833020e+01,7.878055469e+00,6.102389199e+01
9.727913083e+01,1.446084006e+00,1.020284200e+01,9.388158887e+01,2.207549143e+01,6.612262059e+01,9.267901366e+01,5.986797850e+01,8.270455968e+01,7.330082165e+00,2.292762287e+01,4.558120362e+01,6.120202117e+01,2.606823603e+01,3.579598357e+01,1.746832627e+01,5.805453103e+01,6.007154861e+01,4.898427933e+00,5.371260270e+01,1.084666456e+01,4.143536339e+00,6.668113013e+01,2.604800970e-01,2.487436672e+01,4.190928900e+01,8.481341781e+01,7.341952596e+01,2.970142217e+01,8.315267088e+01,5.919042347e+01,8.895053692e+01,5.313025756e+01,8.729750436e+01,9.626554704e+01,6.773564451e+01,1.294760267e+01,8.537889458e+01,3.570399114e+01,1.772733463e+01,2.032083744e+01,5.040809545e+00,9.636459308e+01,2.810975758e+01,4.985996300e+00,5.598478442e+01,8.905386635e+01,8.801516285e+01,2.869787423e+01,7.993651690e+01,6.757482891e+01,4.180847137e+01
8.693168009e+01,3.051152439e+01,7.436302081e+01,1.943582143e+01,6.698690467e+01,8.897222818e+01,6.229010896e+01,4.025926393e+01,9.238271141e+01,8.865348846e+01,1.949343461e+01,9.955309583e+01,5.164196325e+01,5.653347262e+01,2.759452670e+01,2.326274546e+01,6.936630875e+01,8.663916469e+01,6.449304083e+01,8.935985913e+01,1.971880485e+01,6.485383481e+01,6.048318848e+01,2.666710988e+01,5.102805899e+01,3.123964152e+01,2.208005650e+01,6.149179341e+01,2.224496137e+01,8.358728315e+00,3.426269454e+01,3.374396064e+01,8.875021861e+01,2.389537266e+01,2.377513790e+01,7.952133379e+01,5.766000731e+01,8.393987813e+01,6.937678153e+01,6.692220948e+01,5.081894566e+01,5.116724342e+01,8.960822272e+01,5.446383164e+01,7.329212961e+01,8.836601005e+00,8.269262294e+01,7.861165894e+01,5.773262030e+01,4.344223432e+01,1.582634418e+01,2.643781876e+01
9.850823560e+01,6.728337266e+01,9.106623179e+01,4.142891731e+01,4.702868930e+01,3.122964562e+01,2.493470801e+00,2.395264751e+01,4.246003263e+01,4.874286465e+01,6.991917235e+01,2.098657111e+01,9.361370723e+01,4.754803346e+01,8.428745890e+01,7.986462460e+01,9.911488594e+01,6.123291014e+01,4.929790876e+01,1.103821711e+01,1.049680632e+01,8.978577469e+01,9.649824079e+01,4.933635102e+01,4.763861614e+01,1.475250227e+01,9.616897820e+01,3.787410776e+01,2.682993754e+01,1.310579224e+01,5.435557048e+01,8.158530745e+01,7.427167523e+01,8.812519598e+01,9.374034758e+01,1.534314815e+01,1.694555907e+01,4.208914244e+01,9.231613235e+01,5.006459849e+01,1.673773557e+01,9.228310962e+00,7.330367729e+01,2.128458403e+01,9.803248212e+01,8.779707416e+01,1.621146962e+01,3.643705524e+01,2.746090865e+01,6.978049677e+01,2.531784160e+00,5.889106427e+01
7.739732732e+01,6.009252912e+01,3.412284708e+01,4.060671292e+01,5.409767958e+01,3.987144770e+01,7.132646499e+01,1.585867362e+01,2.618343646e+00,1.089423662e+01,3.901542512e+01,1.384071462e+01,7.704263077e+01,7.923127630e+00,3.711021739e+01,2.869015855e+01,8.757856508e+01,1.394049803e+01,1.926031272e+01,1.281033666e+01,3.016100018e+00,1.804632740e+01,4.782358129e+01,4.271497099e+01,8.656770589e+01,2.353216071e+01,1.520087439e+01,3.740065121e+01,7.119096605e+01,6.159250618e+01,8.525847861e+01,1.244748712e+01,6.468108783e+01,9.084028979e+01,3.425747456e+01,9.383088250e+01,8.277187626e+01,4.531115179e+01,7.534099628e+01,6.680100821e+01,5.758147576e+01,1.022135352e+01,6.723052011e+01,9.416446117e+01,1.522861631e+01,5.618252993e+01,1.923924565e+01,5.219238339e+01,7.759956206e+00,6.531337855e+01,4.259553696e+01,3.723633056e+00
2.527660016e+01,9.352391195e+00,4.389629185e+01,2.540025507e+01,9.249793221e+01,1.890811478e+01,7.333357189e+01,1.504944501e+01,9.894426093e+01,7.240598430e+00,9.262536048e+01,9.656782330e+00,7.346866277e+01,1.175391248e+01,5.253003265e+01,6.989390300e+01,5.091082733e+01,5.560185286e+01,6.040669804e+01,1.560163581e+01,4.257767142e+01,8.452165494e+01,1.152170529e+01,8.788417275e+01,2.554288634e+01,6.524230769e+01,7.946944999e+01,8.354547140e+01,8.748439281e+01,9.549442660e+01,1.752401047e+01,3.744419628e+01,8.996567008e+01,1.398542444e+00,8.000041809e+01,8.345957274e+01,9.343836023e+01,4.568218762e+01,8.708299635e+01,6.195717184e+01,8.065599807e+01,5.480972553e+01,4.913454612e+01,2.490976069e+01,8.628061753e+01,2.401333707e+01,9.808886399e+01,1.338838141e+01,4.386268849e+01,8.546175536e+01,7.477653478e+01,8.945353117e+01
6.281495333e+01,1.906483740e+01,9.096897077e+01,3.431095754e+01,5.384123650e+01,6.827794489e+01,3.162293849e+01,4.992519162e+01,6.258759661e+01,9.567664086e+01,8.836830510e+01,7.923751304e+01,6.599827926e+01,2.785337392e+01,2.797575074e+01,1.232372165e+01,4.441029585e+01,8.997935986e+01,6.540412042e+01,9.112533113e+01,2.812711348e+01,9.414002799e+01,5.522109885e+01,9.499154441e+01,5.298344696e+01,2.983852575e+01,1.232882339e+01,7.010224385e+01,6.093486138e+01,4.394463323e+01,3.363837631e+01,4.274524960e+01,1.956651142e+01,6.657690967e+01,4.428007446e+01,8.020630858e+01,6.601612478e+01,4.306807864e+01,4.537135403e+01,9.938223522e+01,5.286891435e+01,3.752676021e+01,9.385746042e+01,2.555213424e+01,8.252917332e+01,2.315582102e+01,6.421068447e+01,6.033920931e+00,7.817048737e+01,5.986792909e+01,6.254492093e+01,5.367714274e+01
5.493336287e+01,3.572480088e+01,8.530195100e+01,1.537886055e+01,9.483979322e+01,3.301106589e+01,6.516444286e+01,6.146227620e+01,4.918308199e+01,5.412818262e+01,5.021136911e+00,1.014535387e+01,6.058012407e+00,7.662885368e+01,5.988311855e+01,7.070587926e+01,9.187286134e+01,6.011368381e-02,3.138316116e+01,2.219092596e+01,3.758051385e+01,7.774060898e+01,2.569170289e+01,8.614326962e+01,6.183111923e+01,8.047243039e+01,7.341527768e+01,4.442048477e+01,5.809540959e+00,5.388119873e-01,8.136486040e+01,6.327367968e+00,1.309249706e+01,2.879080580e+01,3.325248286e+01,1.673806547e+01,2.807815041e+01,5.688909962e+01,2.640141378e+01,1.951004643e+01,9.217395562e+01,4.631471233e+00,9.559776625e+01,2.485588866e+00,8.291486692e+01,4.435830801e+01,4.270426243e+01,5.106891637e+00,3.273741882e+01,4.515100647e+01,2.769327266e+01,6.906901935e+01
9.001374062e+01,4.102845225e+01,9.236876421e+01,4.343059763e+01,5.078051705e+01,4.014502865e+01,3.749590176e+01,9.290221629e+01,8.137793776e+01,5.364614565e+01,9.536388609e+01,7.034833533e+01,3.968444806e+01,1.256229822e+01,7.426083413e+01,1.565789058e+01,2.131293679e+01,3.802019187e+01,7.252377129e+01,5.706442184e+01,2.626990601e+01,8.098990570e+01,7.405159765e+01,9.848999962e+01,3.947058528e+01,9.603670228e+01,2.024610717e+01,4.343429584e+01,2.457311043e+01,7.352502088e+01,5.120532815e+01,7.264478555e+01,9.277218011e+01,7.652949308e+01,8.272226787e+01,2.053317451e+01,5.272616879e+01,8.583252087e+01,9.148811680e+01,2.245418578e+01,6.077383167e+01,6.614672888e+01,2.241050269e+01,6.716365356e+01,4.181019023e+01,4.755069709e+01,6.900709658e+01,6.254268044e+01,9.174638174e+00,2.747071395e+01,5.711821690e+01,7.442990566e+01
3.083462511e+00,2.982047704e+01,3.677397885e+01,5.737692009e+00,3.736078812e+01,9.452411919e+01,8.216936360e+01,5.516626377e+01,1.301955016e+01,1.709136923e+01,3.960271427e+01,2.451949486e+01,7.258232296e+01,9.456128223e+01,4.539086275e+01,3.749939102e+01,5.429555142e+01,5.205488871e+01,8.876881789e+01,8.442418736e+01,1.960120032e+01,7.321887522e+01,2.585235104e+01,2.576054006e+01,1.519050896e+01,1.301214221e+00,1.489093746e+01,5.655280872e+01,5.358545441e+01,4.293091267e+00,5.524001777e+01,8.103584276e+01,7.338263165e+01,7.743610455e+01,9.737030883e+01,5.953292182e+01,1.020757952e+01,9.500966052e-01,7.745617482e+01,1.015988841e+01,4.351347135e+01,3.646297821e+01,5.297438182e+01,3.604506446e+01,7.756171999e+01,5.918611372e+01,6.816485771e+01,7.894631675e+01,9.456119265e+01,6.271798354e+01,5.659466639e+01,8.416896733e+01
3.883191140e+00,9.261267639e+01,5.107879372e+01,1.884952291e+01,1.978409514e+00,3.133204528e+01,8.968362352e+01,9.434277698e+01,8.281377207e+01,8.061989461e+01,8.565946739e+01,6.686664169e+01,6.406449935e+01,5.029392176e+01,6.428199378e+01,7.106646806e+01,7.550683491e+01,1.303499145e+01,3.354071557e+01,1.632099291e+01,6.942028216e+01,8.180208382e+01,5.366522283e+01,1.373059773e+01,7.264851962e+01,1.432235362e+01,2.983599969e+01,8.301535847e+01,7.672896501e+01,9.703337928e+01,4.559090681e+01,5.711732828e+01,5.369330392e+00,5.387523639e+01,8.734357092e+01,8.506287631e+01,6.742117692e+01,8.037489973e+01,2.316976750e+01,9.860669360e+01,7.856850531e+01,6.658026967e+01,2.465687717e+01,9.250879726e+01,3.265957947e+01,8.920689840e+01,7.506099340e+01,7.975194806e+01,7.842428842e+01,2.294269633e+01,2.363257859e+01,6.380062698e+01
1.385996849e+01,5.389216976e+01,6.983768308e+01,5.993193461e+01,6.747168143e+01,1.073686827e+01,2.007242730e+01,8.676770901e+01,9.833056176e+01,4.893671852e+01,6.613256044e+01,5.151388472e+01,4.849401716e+01,1.900910313e+01,9.266424481e+01,6.298034289e+01,4.588780919e+00,7.525147098e+01,2.782754653e+01,4.134798922e-01,5.512016173e+01,5.465769612e+01,9.393439054e+01,5.814107343e+01,8.337885753e+01,8.891393812e+01,2.406435346e+01,5.264576762e+01,8.383433056e+01,7.393717699e+01,7.435249462e+01,9.023747601e+01,1.552905439e+01,8.685227182e+01,6.839101425e+01,2.590334728e+01,9.102927336e+01,7.628352909e+01,6.416136788e+01,3.164643340e-01,2.377853257e+01,7.884618188e+01,9.271367808e+01,7.631303770e+01,8.732111689e+01,6.263809735e+01,3.136777231e+01,1.158554868e+01,9.733497628e+01,6.862902418e+01,1.799306104e+00,7.005379382e+01
6.767527253e+01,8.905434182e+00,8.843679560e+01,3.545583518e+01,1.527961956e+01,2.497824332e+01,2.204324955e+01,8.601145780e+01,4.415964153e+01,6.433293897e+01,9.073527169e+01,1.920688245e+01,5.400244162e+01,4.259475449e+00,1.087393082e+01,8.999395869e+01,8.850972801e+01,8.607658078e+01,7.426193195e+01,6.899845877e+00,2.808183023e+01,7.948964533e+01,3.651355349e+01,6.238465846e+01,8.451538509e+01,9.752399499e+01,2.912014658e+01,5.943861188e+01,9.283366575e+01,8.493376509e+00,3.521344392e+01,7.090142618e+01,2.389672623e+01,3.707629118e+01,3.405058543e+01,3.873995281e+01,6.167773217e+00,7.325819866e+01,7.473794467e+01,5.040082565e+01,3.570609857e+01,4.840039032e+01,5.541375668e+01,9.343746847e+01,7.982839291e+01,4.978736370e+01,7.985359770e+01,2.572932034e+01,5.655901207e+00,2.526717130e+01,4.042961335e+00,5.760485163e+01
4.328026499e+01,9.191738349e+01,2.111920110e+00,7.022195038e+01,8.753755715e+01,7.393763683e+01,7.837484431e+01,1.579903194e+01,7.940890755e+01,3.172357648e+01,3.454136097e+01,4.381675389e+01,7.832226659e+01,7.917673522e+01,7.506311583e+01,9.464176109e+00,6.841143572e+01,6.176661561e+01,9.864847646e+01,5.211440318e+01,5.895381449e+01,4.136700153e+01,8.795905820e+01,1.139787940e+01,6.222977991e+01,2.759532753e+01,3.826457298e+01,3.891365869e+01,6.538760247e+00,8.548185085e+01,5.131882255e+01,1.579294835e+01,9.942749166e+01,3.604226316e+00,5.169934183e+01,1.090977974e+01,1.468025086e+01,5.888196260e+01,1.047613190e+00,8.992321643e+01,8.938010461e+01,7.482403972e+01,5.283277812e+01,3.513113026e+01,3.090459916e+01,2.603301539e+01,7.071990842e+01,1.653015383e+01,8.518154350e+01,7.289722738e+01,7.324055438e+01,3.387201046e+01
8.461146908e+01,4.726221527e+01,7.481472669e+01,7.201489707e+01,8.922234089e+01,5.630906075e+01,1.237024813e+00,2.480969183e+01,7.507250867e+01,6.372620602e+01,7.069297789e+01,5.289069059e+01,1.567113844e+01,5.375051315e+01,2.142891626e+01,3.404761459e+01,8.618721951e+01,2.792451691e+01,4.753956873e+01,3.072036121e+01,4.636060091e+00,7.901056823e+01,1.540647287e+01,2.339728434e+01,2.963083604e+00,5.490066652e+01,9.729600671e+01,5.828480511e+01,6.603383804e+01,8.289126059e+01,6.446487386e+00,8.747702632e+01,8.449977297e+01,3.830230719e+01,6.792041459e+01,5.889150221e+01,4.773659039e+01,6.038090307e+01,8.748821701e+01,5.964711528e+01,8.221495499e+01,2.301623450e+01,2.902238497e+00,3.525387218e+01,3.471848651e+01,1.329096649e+01,2.844447663e+01,6.846405802e+01,7.731956533e+01,4.770268368e+01,1.869701210e+01,1.655315546e+01
8.593104785e+01,6.382513880e+00,3.737725730e+01,9.622136838e+01,2.814335293e+01,1.404924533e+01,5.699752546e+01,6.320897114e+01,1.910327675e+01,4.915017258e+01,1.792583966e+01,8.901835743e+01,6.878771951e+00,7.582435041e+00,1.967515334e+01,4.848542913e+01,2.239139814e+01,2.942661768e+01,1.509937740e+01,7.401321329e+01,4.231031982e+01,3.618922637e+01,9.405625652e+01,9.038602998e+01,7.309704615e+01,4.475536724e+01,2.071121633e+01,4.676275434e+00,2.323077613e+01,1.884790951e+01,1.114082418e+01,9.060280243e+00,6.133283813e+00,5.480999577e+01,4.485911395e+01,8.099550748e+01,8.537254193e+01,2.439159416e+01,2.505066898e+01,6.382785678e+01,7.713209953e+01,2.455813454e+01,7.900096806e+01,7.803883296e+01,7.484471303e+01,7.128657260e+01,6.128141080e+01,8.717984072e+01,4.047280619e+00,9.394631382e+01,8.744804756e+01,9.132787846e+01
4.207515734e+01,2.856379843e+01,9.863060927e+01,5.718973348e+01,5.205738720e+01,9.157559620e+01,1.825831510e+01,6.201228058e+01,4.951283682e+01,9.148375127e+01,9.755421526e+00,4.860700984e+01,9.404113737e+01,1.670816244e+01,1.419909243e+01,2.992686698e+01,6.876943396e+01,5.790431066e+01,7.260213117e+01,8.998490890e+01,5.821452092e+01,5.854872819e+01,2.283032605e+01,9.600192131e+01,3.689282217e+01,2.394157233e+01,8.269746489e+01,4.449884166e+00,3.631663117e+01,7.248083046e+01,7.222502260e+00,1.231457731e+01,8.780828267e+01,8.564122497e+01,3.274943762e+01,4.121718865e+01,7.146179482e+01,2.173990204e+01,4.504440942e+01,2.293483523e+01,6.706769820e+00,2.831587233e+01,6.424463943e-01,5.621174356e+01,6.531486183e+01,6.954548720e+01,1.906585651e+01,5.915540668e+01,1.476092341e+01,8.237038190e+01,2.652009374e+01,3.402285771e+01
1.990354113e+00,1.972936116e+01,2.239184232e+01,5.751161519e+01,4.482546418e+01,5.763041653e+00,6.561067707e+00,8.809631819e+01,1.269659461e+01,7.032737919e+01,7.034478170e+01,3.290087027e+01,7.888426023e+01,7.011741463e+01,2.018977917e+01,6.256939470e+01,8.029198125e+01,6.753707146e+01,6.654428336e+01,1.952023877e+00,8.926338318e+01,9.151891691e+01,4.814292031e+01,1.272341897e+01,5.390079648e+01,6.953159068e+01,1.182762613e+01,7.255226510e+01,1.405999706e+01,7.046522382e+00,1.694782936e+01,6.061740855e+01,8.498609194e+01,5.458999775e+01,7.510946773e+01,2.094077655e+01,5.063283196e+01,9.587310474e+01,8.314717050e+01,5.814271422e+01,8.432506561e+01,9.413119496e+01,3.480143449e+01,9.093506554e+01,1.743819043e+01,8.275845071e+01,3.911608930e+01,6.651192077e-01,5.764115516e+01,5.596681024e+01,3.299794357e+01,7.438488682e+01
