v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30
9.281005403e+01,2.594360525e+01,2.060625236e+00,1.317395135e+01,1.541663274e+01,9.710081187e+01,6.873086085e+01,8.101762975e+01,9.356452035e+01,4.521580405e+01,4.090193129e+01,2.713913785e+00,6.532353027e+00,7.547258050e+01,2.218963303e+01,5.258396608e+01,3.200630965e+01,1.995474828e+01,2.667594051e+01,6.641905251e+01,5.023937841e+01,6.934894838e+01,5.316884300e+01,7.357844839e+01,3.442708959e+01,9.332409582e+01,3.937129194e+01,8.988725490e+01,1.622633334e+01,5.559368963e+01
5.384792711e+01,6.375491230e+01,8.765021587e+01,6.067948176e+01,2.264764724e+01,2.934253051e+01,9.965388002e+00,2.729580805e+01,9.426720976e+01,9.068229162e+01,2.437533445e+01,6.157441989e+01,2.173270377e+01,2.208561759e+01,5.397875950e+01,3.796707564e+01,8.970586662e+01,4.890910774e+01,7.841583093e-01,2.341098770e+01,5.691704700e+01,7.338663401e+01,2.938530579e+01,5.539056731e+01,1.346593468e+00,8.806773446e+01,6.995205215e+01,9.147377178e+01,7.649840039e+01,3.252493160e+01
1.079978652e+01,6.762513942e+01,3.696852071e+01,6.156048905e+01,4.598059316e+01,2.382401292e+01,4.098440664e+01,8.880913483e+01,5.254213039e+01,2.015739860e+01,2.700950609e+01,6.402717071e+01,3.629138736e+01,9.098389184e+01,8.942583977e+01,8.361114275e+01,1.622979026e+00,9.607590437e-01,5.442348827e+01,2.088382742e+01,5.136044745e+01,8.010210770e+01,9.382557491e+01,9.233700987e+01,3.780619620e+01,3.067078625e+01,9.760010514e+01,7.044455521e+01,9.964697307e+01,4.527313453e+00
3.432656837e+01,3.595555112e+01,6.942767441e+01,9.645739729e+01,3.460465311e+01,9.322729600e+01,8.530479198e+01,1.878116672e+01,2.769364160e-02,1.363391997e+01,4.312803848e+01,1.063715170e+01,2.122637718e+01,4.082810223e+01,2.267437628e+01,5.457368551e+01,5.660611458e+00,7.466053393e+01,3.465700018e+00,8.821576829e+01,4.584273086e+01,1.082849059e+01,3.080401531e+00,1.048923213e+01,1.853754047e+01,9.318283862e+01,5.495351188e+01,6.531606296e+01,4.192754512e+00,9.102534350e+00
4.985187099e+01,9.261918879e+01,6.447557941e+01,4.942849521e+01,3.822271470e+01,4.396244198e+01,5.039637472e+01,6.599573853e+01,3.447810658e+01,9.616335149e+01,7.740064155e+01,7.660766916e+01,5.397479577e+01,6.235577081e+01,6.513686053e+01,2.354203965e+01,1.652462254e+01,9.310469022e+01,6.830004968e+01,5.957201233e+01,6.914534164e+01,9.969253333e+01,4.615229996e+01,3.628631614e+01,8.928488166e+01,6.786408105e+01,6.673272038e+01,8.009874007e+01,7.307397835e+01,2.035215620e+01
1.686908364e+01,7.357391627e+00,2.465591541e+01,8.506296416e+01,4.764549194e+01,5.931463680e+01,8.307239411e+01,2.306011237e+01,5.318824565e+01,5.933803924e+01,5.938019836e+01,1.951779485e+00,6.087229855e+01,6.099777642e+01,4.683118371e+01,1.683691681e+01,4.679123686e+01,5.606900195e+01,2.267513718e+01,5.372989541e+01,4.240766903e+01,2.491722605e+01,3.097221643e+01,6.635287123e+01,2.450494557e+01,2.942538744e+01,4.163549618e+01,2.191502374e+01,4.757156134e+01,5.681548820e+01
5.869161343e+01,6.074301965e+01,4.884287401e+01,5.139814069e+01,8.380489672e+01,5.256881980e+01,1.596646180e+01,5.026938698e+01,5.647617652e+01,7.279483986e+01,5.061292557e+01,2.401821020e+01,2.187848697e+01,6.515106073e+01,4.536835618e+00,2.509894535e+01,4.484484508e+01,4.828868829e+01,6.953986173e+01,1.939969335e+01,8.635808435e+01,9.276376218e+00,9.056736620e+01,1.138900679e+01,1.222330627e+01,6.872584416e+01,4.841569751e+01,9.219943793e+01,8.606011293e+01,3.917380042e+01
9.886186303e+01,3.913634453e+01,9.325332161e+01,4.097221670e+01,6.963540010e+00,5.226677875e+01,8.053024231e+01,8.170765543e+01,8.645508378e+01,3.487111288e+01,7.072397582e+00,5.833149763e+01,6.059888229e+01,6.862037283e+01,5.066442952e+01,8.449545272e+01,6.951212501e+01,5.625735522e+01,7.303355822e+01,3.748638519e+01,3.096003561e+01,7.271635480e+01,1.116980102e+01,6.321040550e+01,2.180229323e+01,2.950563840e+00,1.968040416e+01,9.860142041e+01,6.545201237e+01,6.200060879e+01
8.708334869e+01,6.089627546e+01,6.098903728e+01,6.946835678e+01,9.690382076e+01,5.000694607e+01,1.986703871e+01,1.683900278e+01,1.123713115e+01,9.124250849e+01,5.449120097e+01,6.432689109e+01,8.592565712e+01,3.610705941e+01,1.671470568e+01,7.812862692e+01,9.875564419e+01,4.094442933e+01,4.563239713e+01,7.357806053e+00,6.792718468e+01,4.082645682e+01,9.938118342e+01,8.366992193e+01,1.462915362e+01,8.682750423e+01,5.438531450e+01,3.683583293e+01,5.741745072e+01,2.635916290e+01
1.925190148e+01,4.395640139e+01,3.047851120e+01,8.932769959e+01,8.327076908e+01,4.342578620e+01,2.462951610e+01,9.608333852e+01,8.618466275e+01,2.097786076e+01,4.853031641e+01,6.427019333e+01,6.716385470e+01,6.986352550e+00,7.038503136e+01,6.584735529e+01,3.101789122e+01,6.233404131e+01,7.279138076e+00,6.688064737e+01,5.360321838e+01,6.928332346e+01,1.830364583e+01,3.860137309e+01,4.422078757e+01,6.944495485e+01,3.187987468e+01,5.351804104e+01,3.422424779e+01,1.589833604e+01
9.886997796e+00,2.143202323e+01,4.743999495e+00,8.769591089e+00,3.832504411e+01,6.719208224e+01,1.926104873e+01,3.659547376e+01,4.511090387e+01,6.374608418e+01,3.304827246e+01,7.780590607e+01,2.013880736e+01,6.126607897e+01,1.351639301e+01,5.346091486e+01,2.833878814e+00,8.849861773e+01,1.192275618e+01,1.469988910e+01,3.531833367e+01,7.702723137e+01,3.331406991e+01,6.007130330e+01,2.054869535e+01,3.173005074e+01,8.608669487e+01,7.038432703e+01,5.266632492e+01,4.753592519e+01
4.647308845e+00,4.025762078e-01,4.576846419e+01,2.704683750e+01,9.374877448e+01,7.903349381e+01,1.665932114e+01,2.698059311e+01,4.614995446e+00,4.144861268e+01,2.758412944e+00,6.280148604e+00,7.897867601e+01,7.259191580e+01,3.646231895e+01,7.924797184e+01,9.189261519e+01,9.297512889e+01,3.845548959e+01,9.445513306e+01,2.917653048e+01,1.374472237e+00,8.670217851e+01,5.677178296e+01,3.760135831e+01,3.304327859e+01,4.807454218e+01,9.316215647e+00,2.056079601e+01,7.329728295e+00
7.673816477e+01,4.468711060e+01,8.879533915e+01,5.303995810e+01,9.606120600e+01,4.493300840e+01,5.164647064e+01,5.606092838e+01,4.852687208e+01,3.521844784e+01,3.642178296e+00,6.522063872e+01,4.424499381e+01,7.610507434e+00,4.655174382e+01,6.241421452e+01,8.309184036e+01,7.293041937e+01,5.722968022e+00,8.042988208e+01,8.819649676e+01,3.040562198e+01,4.688035391e+01,3.058986765e+01,9.870013003e+01,5.443194083e+01,7.828248094e+01,7.109963319e+01,5.957021360e+01,6.616908887e+01
6.909321792e+01,9.409706730e+01,1.445093685e+01,2.252050840e+01,5.618019169e+01,7.879790101e+01,5.121414133e+01,6.334069478e+01,4.552232953e+01,3.740551402e+01,8.402690688e+01,9.325297725e+01,7.771550296e+01,4.619983603e+01,9.380798505e-01,3.807640407e+01,2.718341280e+01,5.128644705e+01,7.751842564e+01,1.355161543e+01,2.563443788e+01,5.260846532e+01,3.768458562e+01,9.337980853e+01,9.736313163e+00,7.301970085e+01,6.125180161e+01,1.870190061e+01,7.142773021e+01,7.561852422e+01
3.369684261e+01,2.996564441e+01,7.188172307e+01,5.764390288e+01,5.694743543e+01,4.798801443e+01,9.006082864e+01,1.690891345e+01,9.159211637e+01,4.306969844e+01,2.170028265e+01,5.254828773e+01,3.873087432e+01,6.312912597e+01,9.374999779e+01,2.737370006e+01,2.900585847e+01,5.942951922e+01,8.468430655e+01,2.196329907e+01,7.190108780e+01,4.776788996e+01,8.069307035e+01,9.113360682e-01,5.021952327e+01,5.407797963e+01,8.714846073e+01,6.141859585e+01,3.357542814e+01,4.880837293e+01
1.700820526e+01,3.155965194e+01,4.121171804e+01,7.429026362e+01,5.952487256e+00,4.634520057e+01,2.528582178e+01,3.392544189e+01,4.873842692e+01,3.881519595e+01,9.155866543e+01,8.306220890e+01,8.206572417e+01,5.663783275e+01,4.743828784e+01,8.911784112e+01,9.606777798e+01,4.138200826e+01,6.253200572e+01,8.307601950e+01,4.798285166e+00,3.441628156e+01,2.050607838e+01,5.249451287e+01,1.816107128e+01,1.851811846e+00,9.533167111e+01,7.313346344e+01,7.107761564e+01,5.973294675e+00
2.236511092e+01,5.825586997e+01,1.487386418e+01,9.490415670e+00,3.156338297e+01,4.837263677e+01,4.874089258e+01,3.070931246e+01,7.726945900e+01,6.940258411e+01,7.671869959e+01,2.005750452e+01,8.770687436e+01,7.390597455e+01,4.566267487e+01,2.252593165e+01,4.196702649e+01,8.929120353e+01,3.021171740e+01,7.833888232e+01,5.170158550e+01,7.166284897e+01,9.106737937e+01,4.855756985e+01,1.985614268e+01,5.415533703e+01,7.033834732e+01,7.898235877e+01,6.797584242e+01,2.218194618e+01
6.060365474e+01,5.239517352e+01,3.802129529e+01,6.701677709e+01,9.545581134e+01,4.401430973e+01,5.242323464e+01,8.856771386e+01,3.093004487e+01,6.270698830e+01,7.456743700e+01,3.950118233e+01,3.173954951e+01,8.401386919e+01,7.297248213e+01,1.194175870e+01,9.435804938e+01,7.814326513e+01,9.949392607e+01,1.734826385e+01,5.225918712e+01,2.884637616e+01,2.476140901e+00,2.992477080e+01,6.171810438e+01,9.344959746e+01,9.897365059e+01,4.002436751e+01,3.601299292e+01,8.585955593e+00
5.956280972e+01,8.489060127e+01,8.065332705e+01,7.704692525e+01,3.876580217e+01,1.657565751e+01,7.043696259e+01,4.054609808e+01,3.943144373e+01,7.498709883e+01,8.728520817e+01,2.553396219e+01,6.373759733e+00,3.966586231e+01,9.610576548e+01,6.381927055e+01,4.402113308e+01,3.126843534e+01,2.426142235e+01,6.720189261e+01,1.336164053e+01,7.321582667e+01,5.697950645e+01,4.839201351e+01,1.616318103e+01,1.805951455e+01,8.731746898e+01,8.922600290e+01,5.308634810e+01,6.699385410e+01
6.154985747e+01,2.485307342e+01,4.690024037e+00,5.910983054e+01,2.898148146e+01,3.654885770e+01,3.866491207e+01,2.773056273e+01,1.395114856e+00,6.310235279e+01,8.342818392e+01,7.463303122e+01,9.856733471e+01,3.729507970e+01,2.820142748e+01,1.606357183e+01,2.781260003e+01,3.351785075e+01,4.754345158e+01,3.624523508e+01,7.347904571e+01,1.146663888e+01,4.591467873e+01,3.482217768e+00,9.222434911e+01,9.851238437e+01,6.019539592e+01,7.720799501e+01,2.737196579e+01,2.138806311e+01
6.969401711e+01,4.246954714e+00,4.851021498e+01,6.608942227e+01,1.715787921e+01,6.930498400e+01,7.652321495e+01,4.890273553e+01,3.110643556e+01,8.684006769e+00,2.463389601e+01,1.954206432e+01,1.434034510e+01,4.800280105e+01,7.249533712e+01,8.327875184e+01,6.477832727e+01,5.097299776e+01,1.266135768e+01,3.107756969e+01,2.448819193e+01,3.418468901e+00,6.388624271e+01,1.085487956e+01,7.354861160e+01,8.057950784e+01,5.834452374e+01,5.898789063e+00,6.365454406e+01,8.509652768e+01
4.713182500e+01,8.543947979e+01,7.626613690e+00,9.119417893e+01,3.712189030e+01,1.361290517e+01,4.782611979e+01,5.217232164e+01,1.551579799e+01,4.985413523e+01,1.611823148e+01,4.876365157e+01,8.236671849e+01,8.249100558e+01,2.670153247e+01,9.788110319e+01,3.271859735e+00,1.015269444e+01,3.717727052e+01,4.571561893e+01,9.286673128e+01,8.372200635e+01,9.721699501e+01,4.672193910e+00,7.486718585e+01,4.364077306e+00,3.557878927e+01,8.446548999e+01,5.622357710e+01,9.885128309e+01
4.541962308e+01,7.684224565e+01,1.213137436e+01,4.211477986e+01,3.726657281e+01,6.537131919e+01,6.433129201e+01,3.682444669e+00,1.040169263e+01,6.874501713e+01,2.098079059e+00,3.757438501e+01,5.328865969e+01,9.822963226e+01,1.774394129e+01,9.561848028e+01,6.986585098e+01,2.531527370e+01,9.807699895e+01,9.959070307e+01,9.238173302e+01,1.967671441e+01,4.076818766e+01,1.982060358e+01,6.695529221e+01,8.871658775e+01,4.605905817e+01,6.429289142e+01,8.305232626e+01,1.344476500e+01
4.766333458e+01,1.920660384e+01,4.826765149e+01,5.859522617e+01,6.751338638e+01,4.388369372e+01,8.904801794e+01,8.193916237e+01,3.207894607e+01,7.306083475e+01,8.130955943e+01,2.763947373e+01,6.402758795e+00,4.846325423e+01,3.134431213e+01,8.281153022e+01,1.221822791e+01,4.661604850e+01,3.212025150e+01,9.910420775e+00,2.836750606e+01,2.331571039e+01,9.842867947e+01,9.437605735e+01,6.886265052e+01,3.158188507e+01,3.645699347e+01,5.731749831e+01,4.954517046e+01,8.746712076e+01
6.363386514e+00,9.630449666e+01,2.139303779e+01,1.338659428e+01,3.749388499e+01,1.841203846e+01,2.813686872e+01,6.842868217e+01,3.590230567e+01,3.601182074e+01,2.246274037e+01,2.138875064e+01,3.143559656e+01,7.300180834e+01,7.072436467e+00,6.884769118e+01,7.976033053e+01,5.718516719e+01,2.895056241e+01,3.201054982e+01,9.342484735e+01,9.410607233e+01,8.437097774e+01,7.847139642e+01,9.565531727e+01,6.451663403e+01,8.152440578e+01,8.328209752e+01,8.379927347e+01,1.415551986e+01
6.977927684e+01,9.151507719e+01,2.378539422e+01,7.081495494e+00,3.019128231e+01,4.532636440e+00,6.097098138e+01,9.595752161e+01,1.753989226e+01,2.783640057e+01,5.094965822e+01,5.340634184e+01,2.688884598e+01,2.716009910e+01,2.620228731e+00,3.759475802e+01,1.012707953e+01,5.677752356e+01,6.072044700e+01,7.201921432e+01,2.945712229e+01,6.685980387e+01,3.800944986e+01,8.376679336e+01,7.289188725e+01,1.348294738e+01,6.732589397e+01,2.220718804e+01,7.053353638e+01,7.629197731e+01
3.112664908e+01,6.581400025e+01,4.702083490e+01,2.573800794e+01,6.388495242e+01,3.982881067e+01,7.058488333e+01,8.221916893e+01,2.657894658e+01,3.761807308e+01,1.705150807e+01,8.322715346e+00,3.804138584e+01,7.264640181e+01,3.647606827e-01,8.544846886e+01,3.055592321e+01,8.740123475e+01,1.495711197e+01,8.538137781e+01,4.988905932e+01,8.335858067e+01,7.742483228e+01,5.277960010e+01,6.520394985e+01,1.480719496e+01,8.276076537e+00,2.676197768e+01,1.395743397e+01,5.322993867e+01
5.261386982e+01,5.186796317e+01,4.036821397e+01,7.417995844e+01,6.891779242e+01,8.228121675e+01,8.722880728e+01,9.811406333e+01,4.708023883e+01,7.674805903e+01,1.356953174e+01,3.442680908e+01,6.812806730e+01,1.394449722e+01,7.426444672e+01,7.908169876e+00,8.591381248e+01,1.872004499e+01,1.409357050e+01,4.529550152e+01,3.197931839e+01,2.937403392e+01,5.368563878e+01,1.723377743e+01,1.577690227e+01,9.062764525e+01,3.711175453e+01,3.082431837e+01,6.385451998e+01,2.820981074e+01
8.079438808e+01,5.371880109e+01,4.200022927e+01,6.004448856e+01,9.087829307e+01,5.477320435e+01,9.836132051e+01,5.800155978e+01,2.849878137e+01,8.697112398e+01,7.150905881e+01,7.023137392e+01,4.237067859e+01,2.229863670e+01,4.709533182e+01,7.002450586e+01,8.346310953e+01,3.344513551e+01,2.338479943e+01,8.506247977e+01,8.969964636e+01,1.625463754e+01,2.831148893e+01,1.054535568e+01,6.541679753e+00,4.343671542e+01,7.625515003e+01,3.594175884e+01,6.712007868e+01,2.441473370e+01
3.816806276e+01,5.729635779e+01,6.659457823e+01,1.329287432e+01,4.353421889e+01,7.430454181e+01,4.532962618e+01,2.231762115e+01,9.378110287e+01,3.350690744e+01,6.222778991e+01,2.334278702e+01,9.643667608e+01,5.442567326e+01,5.831967470e+01,5.975443034e+01,8.885009941e+01,5.863461622e+00,3.041795309e+01,1.832588715e+01,5.023570925e+00,8.723245530e+01,4.953837099e+01,4.253349946e+01,6.935095245e+01,4.294125397e+01,3.307163165e+01,8.939502536e+01,4.242678013e+01,1.307686951e+01
3.391127237e+00,8.072351039e+01,9.679385678e+01,1.827145909e+01,3.431877159e+00,3.558594807e+01,8.440826504e+01,8.750343435e+01,2.761516336e+00,5.725201752e+01,7.654188110e+01,1.428490021e+01,5.916245834e-01,2.659115550e+00,8.862668501e+01,2.720027009e+00,6.299181848e+01,7.413914046e+01,7.861958363e+01,8.328238367e+01,3.129797722e+01,9.938095332e+01,5.331585056e+01,5.780793601e+01,5.210446044e+01,4.102272195e+01,1.853699435e+01,3.299279950e+01,6.328715525e+01,2.314878129e+01
3.692378031e+01,5.197925710e+01,1.862006164e+01,9.849642715e+01,2.920952717e+01,5.848033781e+01,2.375725197e+01,8.010540288e+01,4.739511487e+01,4.572543198e+01,1.062718063e+01,2.283369047e+01,5.047964519e+01,6.652152530e+01,2.276359066e+01,1.556806977e+01,3.634743100e+01,9.916898707e+01,2.352607462e+01,5.715901915e+01,5.425287465e+01,2.842928871e+01,5.195471902e+00,7.496229710e+01,9.881751041e+01,9.414253789e+01,7.768874102e+01,6.906326738e+01,8.760704964e+01,8.035336076e+01
8.290003595e+01,5.337880149e+00,2.949236337e+01,6.200591733e+01,7.035627916e+01,6.835583697e+01,8.796849093e+00,5.316245302e+01,3.259384915e+01,4.689925384e+01,4.304994561e+00,8.796836478e+01,3.062548698e+01,8.564358510e+01,2.143871915e+01,9.322131302e+01,8.100884903e+01,9.775190100e+01,8.439817288e+01,6.150867267e+01,1.001583529e+01,4.589564007e+01,2.815118596e+01,7.545628287e+01,9.336911410e+01,9.805174189e+01,9.518951767e+01,8.167886689e+01,7.960846366e+01,4.320088215e+01
4.996155300e+01,6.578841918e+01,1.876107831e+01,9.480254788e+01,2.766069769e+00,2.292693425e+01,1.806725424e+01,8.949281469e+01,9.569793949e+00,2.756026405e+00,2.607560081e+01,8.167080762e+01,6.364739558e+01,5.127080865e+01,2.532080231e+01,7.145057017e+01,6.350059013e+01,3.778401957e+01,9.514897612e+01,8.384097715e+01,2.042791914e+01,8.826427485e+01,2.781232114e+01,5.220686776e+01,3.773926144e+01,4.548354272e+01,9.848294247e+01,9.442254235e+01,2.454475399e+01,4.068806791e+01
8.374746737e+01,4.716766943e+01,9.713512106e+01,8.402914648e+01,7.458445489e+01,9.462281316e+00,1.974684614e+01,9.688523099e+01,5.510287916e+01,7.543276073e+01,2.253030734e+01,6.982177017e+01,1.059439024e+01,9.779312774e+01,3.667358374e+00,7.719737240e+01,6.559610812e+00,8.508388114e+01,4.797962236e+00,6.137673910e+01,5.859368935e+01,7.547984144e+01,7.594186868e+01,3.600474189e+01,9.219210356e+01,3.223091504e+01,1.552173277e+01,9.539950522e+01,9.054464206e+00,9.526230733e+01
9.154726960e+00,7.149668497e+01,2.761193778e+01,1.460688110e+01,3.583082900e+01,9.319027017e+01,8.063718315e+01,6.355167164e+01,5.544063167e+01,4.346431575e+01,8.651710397e+01,4.217738739e+01,8.620722442e+01,6.022066181e+01,1.334584580e+01,2.240880339e+01,6.677567773e+00,8.381869364e+01,2.559997631e+01,4.041510991e+01,8.992648751e+01,7.925848938e+01,1.009563760e+01,4.989784580e-01,8.501690303e+01,2.981956504e+01,6.139785899e+01,4.023840071e+01,4.326980334e+01,7.413619718e+01
5.704276353e+01,8.257039840e+01,8.231043701e+01,8.589170644e+01,1.962062344e+01,9.055961609e+01,1.727808372e+00,6.370876056e+01,5.079080642e+01,6.261791683e+01,6.720304663e+01,2.448132153e+01,4.304652661e+00,4.895531176e+01,7.632232353e+01,4.798737389e+01,1.917410703e+01,3.100037046e+01,9.215158043e+01,6.089820368e+01,7.445113263e+01,6.591852031e+01,7.844189389e+00,1.379337680e+00,7.115769876e+01,8.527618494e+00,4.796342500e+01,6.610231967e+01,6.572143766e+01,3.492915066e+00
5.375045793e+01,7.616882451e+00,2.535388192e+01,2.822179501e+01,7.725345355e+01,5.015504293e+01,1.490366396e+01,7.049710657e+01,9.522910550e+01,5.714568677e+01,2.516286012e+00,8.443140842e+01,7.096315503e+01,2.651600776e+01,6.156246786e+01,2.019481140e+01,4.277645132e+01,3.228020976e+01,5.012690207e+01,6.821334835e+01,5.797438708e+01,3.137759744e+01,6.367935567e+01,4.742249759e+01,1.898494217e+01,2.172380149e+01,4.564780780e+01,1.058689072e+01,4.067986635e+01,9.680976909e+01
9.361460781e+01,4.262574194e+01,7.305363672e+01,9.479694112e+01,1.805654034e+01,5.538383980e+00,4.628752188e+01,4.099013928e+01,3.211635613e+01,3.116074031e+00,2.036625934e+01,9.907053849e+01,6.344054928e+01,4.117652465e+01,8.123081146e+01,7.179762893e+01,2.113465248e+01,4.860535457e+01,2.863884807e+01,5.463791986e+01,6.513408013e+01,2.610038726e+01,6.270024293e+01,3.454217866e+01,1.978461732e+01,4.682532293e+01,2.037598515e+01,9.049885460e+01,6.468488314e+01,8.657433044e+01
3.969881002e+01,3.322399616e+01,5.453341811e+01,1.084017259e+01,7.466016487e+01,1.258163880e+01,5.420491709e+01,3.660100484e+01,6.847899854e+01,8.837155930e+01,4.703348505e+01,8.936073401e+01,5.309315643e+01,4.292117330e+00,9.697396550e+01,3.712186240e+01,5.205745299e+01,4.780771797e+01,5.676381455e+01,2.147016524e+00,2.508812756e+01,4.750537004e+01,5.027037123e+01,8.590596019e+01,8.917843223e+01,3.986956902e+01,5.072208677e+01,9.288770098e+01,7.066579683e+01,5.075335604e+01
9.434011825e+01,2.244959516e+01,8.439724211e+01,1.485614303e+01,7.412253675e+01,2.556840290e+01,8.217716258e+01,7.276046466e+01,4.674692940e+01,5.185742602e+01,7.394838588e+00,5.911762719e+01,9.299952899e+01,7.121779444e+00,3.620329296e+01,5.048387788e+01,1.523910379e+01,7.709674787e+01,1.740204850e+01,4.489932008e+01,8.728201858e+01,2.409165685e+01,7.944616234e+01,5.074285577e+00,3.464991068e+01,7.154754853e+01,1.946539192e+01,2.897486374e+01,8.513488650e+01,1.816910089e+01
1.201138571e+01,5.752342428e+01,7.708117152e+01,8.604392343e+01,3.449487687e+01,6.455106331e+01,3.840671633e+01,1.329564387e+01,6.805350696e+01,4.436048128e+01,6.641564619e+01,3.866019207e+01,8.037380428e+01,7.496148538e+01,9.866116843e+01,3.051816722e+01,1.846372729e+01,1.604357768e+01,5.875997732e+01,8.746282330e+01,4.916264653e+01,4.592916325e+01,4.624499344e+01,2.275941619e+01,7.144436568e+01,7.387713962e+01,9.402043822e+01,3.822815781e+01,2.018201508e+01,5.228394722e+01
2.332179158e+01,1.053174181e+01,6.391363035e+01,4.813236505e+01,8.226249679e+00,3.327254552e+01,5.809796113e+01,5.641981445e+01,8.921954512e+01,3.490589654e+00,9.926744664e+01,4.406346059e+01,6.018975861e+01,4.401227395e+01,6.520173534e+01,4.608705359e+01,6.942367783e+01,4.012144636e+01,8.573922896e+01,6.481923272e+01,7.662087271e+01,8.286663066e+01,2.648177572e+01,6.232332211e+01,5.363943552e+01,5.151853405e+01,8.523677326e+01,5.693741177e+01,3.521121487e+01,1.351834652e+01
4.603754850e+01,3.107460750e+00,3.550131279e+01,4.052665828e+01,3.590664344e+01,8.034057579e+01,7.545858704e+01,1.146124594e+01,2.815888376e+01,6.081508660e+00,2.119153552e+01,8.101770941e+01,1.653618878e+01,9.741986742e+01,2.244362448e+01,9.541261091e+01,4.073226883e+00,2.525259800e+01,8.769372447e+01,4.618966388e+01,9.195119320e+01,9.215657336e+01,1.473878435e+01,8.421509205e+01,8.494314320e+01,4.276383006e+01,7.933154421e+01,1.081324184e+01,7.161954521e+01,7.222244915e+00
1.156943160e+01,4.960411204e+01,7.433179775e+01,5.560933746e+01,3.943035895e+01,1.807793006e+01,9.659309198e+01,3.980489626e+01,8.258504074e+01,3.958673558e+01,3.391271703e+01,5.995472337e+01,3.794395185e+01,6.921510308e+01,6.254130221e+01,6.313284872e+01,1.692935365e+01,6.917171618e+01,8.088325024e+01,3.034436301e+00,4.884122177e+01,6.260965048e+01,9.116691744e+00,9.344365713e+01,5.833869605e+01,8.101818988e+00,6.861277446e+01,4.548508330e+01,2.540967870e+01,3.951394516e+01
5.307273159e+01,9.450727828e+01,3.996779236e+01,3.379932900e+01,7.014466503e-01,3.066891869e+01,7.696801891e+01,4.412734109e+01,7.755424153e+01,9.447402342e+01,6.269960486e+01,1.456953334e+00,9.101938976e+01,7.700671363e+01,6.134607864e+01,6.335774258e+01,3.166269851e+01,8.343844203e+01,2.438520841e+01,4.370877487e+01,6.234665502e+01,5.336100724e+01,3.752489501e+01,1.524100105e+01,9.781765662e+01,7.655258058e+01,1.478808471e+01,5.933189873e+01,5.236298192e+01,4.953634801e+01
7.847612165e+01,8.845295826e+01,5.272496858e+01,8.898490726e+01,3.148470804e+01,1.483979902e+00,9.517885766e+01,9.297476162e+01,8.290026086e+01,1.809781371e+01,8.232533557e+01,8.579974727e+01,1.179009369e+01,7.192188420e+01,4.502010676e+01,6.204196232e+01,9.008164355e+01,9.075584493e+01,3.862955091e+01,4.025652807e+01,5.047255062e+01,2.138483602e+00,1.589188596e+01,6.204554159e+01,6.857098470e+01,7.260412717e+01,8.696163128e+01,1.197699283e+01,9.353237776e+01,4.259439127e+01
7.700608785e+01,8.905474340e+01,9.073239619e+01,5.968854813e+01,5.581405415e+01,8.239148759e+01,2.888971806e+01,1.373821683e+01,1.422347909e+01,7.153209398e+01,8.198948085e+01,9.416157408e+01,5.833519681e+01,1.644289197e+01,6.014790921e+01,8.903594571e+01,3.975422404e+01,4.480454635e+01,1.184338552e+01,1.521742259e+01,8.344910211e+01,9.510273185e+01,5.610934701e+01,1.974709344e+01,4.051379200e+00,3.335514311e+01,6.690982301e+01,7.145183197e+01,7.253118235e+01,8.778980997e+01
2.352472202e+01,8.016224364e+01,2.828186972e+01,3.950053480e+01,8.177782490e+01,3.309613784e+01,7.738379224e+01,3.791420238e+01,5.993268837e+01,8.000356536e+01,3.964027726e+01,6.449139877e+01,5.201289406e+01,8.601965254e+01,9.043993187e+01,2.896868134e+01,7.735906320e+01,9.559165423e+01,1.149075927e+01,7.644402992e+01,4.183354553e+01,5.272358665e+01,7.835791700e+01,8.993250042e+01,8.788172825e+01,7.143087865e+01,1.767122425e+01,3.915031271e+01,2.633998840e+01,8.648260271e+01
8.979708492e+01,2.891767045e+01,9.450925726e+01,4.028800367e+00,3.125429179e+01,4.926135290e+01,7.099700054e+01,8.833337779e+01,3.753881802e+01,9.873802690e+01,1.126528895e+00,1.194079495e+01,5.347712961e+01,5.277946055e+01,8.267351983e+01,7.399250913e+01,4.553356372e+01,9.760551683e+01,5.748689196e+01,8.792628983e+00,4.676107460e+01,8.070086105e+01,8.521322513e+01,7.943881506e+01,8.551375433e+00,8.432968084e+01,9.527375031e+01,1.295942311e+01,4.391164735e+00,4.395759217e+01
6.999857432e+00,5.328535458e+01,1.151536187e+01,1.459703130e+01,4.297882139e+01,1.517528473e+01,9.187991631e+01,3.164005974e+01,4.922747669e+01,3.856473661e+01,8.824882372e+01,2.727345753e+01,4.260004793e+01,1.656243779e+01,7.409518254e+01,4.565656512e+01,6.159402143e+01,8.295419369e+01,8.028859380e+00,6.847243863e+01,7.266649550e+01,1.206997489e+01,4.976728911e+01,3.997871684e+01,4.983634994e+01,6.218318743e+01,2.196632201e+01,7.618585654e+01,6.847611554e+01,9.380535800e+01
