v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69
6.319336690e+00,1.985150787e+00,3.655488406e+01,2.943873614e+01,6.116356872e+01,4.847471870e+01,6.217213010e+01,3.148724441e+01,8.483620701e+01,6.632955564e+01,4.372022643e+01,9.353680384e+01,2.472790622e+01,2.772362932e+01,8.789857294e+01,5.274593554e+01,8.756161812e+01,4.220562768e+01,2.984573003e+01,4.463964939e+01,5.392046450e+01,5.430389893e+01,8.032342644e+01,3.759629211e+00,1.321632058e+01,1.512565682e+01,7.910851125e+01,3.745668700e+01,9.109432486e+01,6.547576638e+01,5.279788567e+01,6.249885196e+01,7.193873135e+01,8.557762765e+01,3.679630150e+01,7.707012974e+01,5.002067922e+01,1.351110486e+01,1.855980983e+01,5.508659078e+01,5.972615669e+01,9.912607181e+00,5.045129497e+01,3.085724649e+01,3.766968643e+01,4.046403212e+01,5.218719518e+01,8.624659422e+01,8.996089103e+01,3.016455722e+01,7.098874605e+01,7.344081040e+01,2.568905735e+00,7.502984677e+01,4.042154848e+01,8.918072253e+01,1.503901509e+01,2.140902946e+01,4.375107539e+01,2.793667760e+01,8.024988785e+01,4.829018971e+01,4.318591086e+01,5.977316997e+01,8.272963464e+01,8.225170252e+01,4.567953025e+01,5.561294701e+01,2.985102509e+01
4.418302470e+01,5.944033692e+01,4.334629903e+01,9.752413116e+01,4.094912583e+00,3.286910161e+01,1.112744583e+01,4.325356630e+00,9.307685478e+01,5.338910369e+01,6.271729373e+01,4.474408625e+01,8.470630969e+01,8.907057675e+00,9.588198830e+01,7.380775049e+01,3.372475919e+01,3.383956543e+01,5.781563726e+01,5.382968889e+01,7.213965055e+00,8.703323643e+01,4.519112211e+01,8.139916380e+01,2.170609944e+01,1.986094787e+00,5.025539218e+01,3.077901022e+01,4.611849105e+01,7.185810340e+01,1.203837949e+01,2.314506122e+01,2.854086275e+01,9.150484653e+01,9.482840444e+01,2.991775525e+01,1.761002408e+01,3.309774080e+01,3.676652685e+01,7.781351441e+01,7.192857744e+01,3.769702241e+01,8.876572100e+01,3.662455118e+01,4.337813310e+01,5.883660853e+01,6.652781562e+01,3.295721874e+01,5.855341643e+00,3.883482758e+01,8.669363669e+01,7.239278847e+01,2.773904455e+01,4.253494967e+00,1.730755077e+01,1.859567012e+01,8.305195190e+00,3.724587867e+01,5.685467951e+01,7.654040074e+01,7.032290030e+01,2.087750865e+01,3.673613388e+01,7.504136926e+01,9.885709811e+01,6.306451554e+01,9.587010909e+01,3.292543850e+01,2.902266676e+01
4.316336996e+01,8.050575198e+01,6.682210142e+01,4.417569145e+01,7.539943674e+00,2.659503920e+01,6.859409339e+01,5.516753169e+01,6.118650050e+01,6.935178860e+01,4.628035895e+01,7.360300069e+01,6.918172765e+00,9.753838120e+01,6.153874416e+01,6.373168119e+01,4.226334480e+01,8.914907477e+01,9.799395526e+01,3.106638035e+01,7.080185157e+01,4.624986889e+01,5.910687613e+01,9.702068466e+01,2.342263813e+01,2.555321379e+01,1.942995754e+01,6.229143191e+01,6.023023569e+01,3.646659316e+01,5.107888065e+01,1.971337613e+01,4.955250437e+01,8.179308576e+01,1.537150841e+01,1.679141868e+01,4.109980365e+01,2.497187717e+01,3.053274613e+01,8.851357687e+01,5.350607094e+01,8.864633507e+01,2.535002634e+01,8.504848260e+00,1.339826306e+00,8.088031064e+01,2.838857830e+01,6.424041158e+01,7.853787927e+01,7.747299788e+01,7.873225665e+01,4.970080092e+01,8.313116933e+01,2.280014081e+01,1.655585391e+01,1.604061628e+00,5.509224916e+01,9.583210538e+00,6.170139952e+01,7.696689535e+01,3.622987226e+01,6.018623278e+01,5.889168310e+01,6.062958663e+01,8.604575259e+01,9.141529079e+01,6.106916896e+01,7.072231462e+01,5.186920750e+01
5.557837486e+01,6.729959542e+01,5.073847898e+01,5.073312119e+01,5.426471451e+01,4.341015877e+01,4.862193702e+01,7.298471556e+01,7.160960106e+01,6.297006752e+01,4.558910599e+01,1.249611774e+01,1.145662443e+01,3.466696474e+01,4.650270246e+01,4.026670707e+01,9.804410628e+01,3.372661353e+01,4.687338729e+01,2.410874205e+01,5.361131177e+01,9.577630940e+01,5.807791158e+01,4.080850843e+01,4.519661181e+01,1.364489458e+01,8.411530001e+00,9.897433870e+01,8.304886330e+01,4.175204119e+01,7.135085509e+01,6.552603065e+01,2.556738446e+01,7.689491467e+01,6.560619987e+01,5.236363749e+01,6.598297793e+01,6.071210110e+01,4.890144827e+01,8.523875166e+01,8.204244779e+01,8.194194441e+01,7.397804665e+01,4.949745673e+01,6.457257013e+01,3.741621617e+01,6.116550487e+01,8.476354367e+01,9.679806757e+01,8.655391275e+00,5.120653247e+01,8.293116966e+01,3.865234901e+01,3.577186949e+01,3.732032332e+01,9.161801984e+01,6.630321977e+01,7.573950633e+01,1.946478965e+01,1.953039088e+01,7.000128769e+01,2.882311074e+01,8.808977872e+01,6.785753345e+01,5.751387145e+01,7.149585280e+01,7.206147493e+01,5.977590365e+01,7.640236214e+01
8.875111227e+00,6.250107426e+01,5.383148450e+01,3.589561812e+01,3.939728080e+01,7.717096267e+01,5.005718600e+01,3.396330426e+01,9.425510652e-03,6.110497384e+01,5.691924719e+01,4.931878561e+01,7.529641338e+01,8.183731792e+01,6.177605538e+01,6.788031618e+01,1.079359766e+01,4.376253169e+01,6.361436650e+01,2.652695342e+01,5.238230987e+01,4.354105099e+00,6.618166361e+01,2.898153287e+01,9.449492640e+01,7.854279707e+01,6.447127816e+01,9.520047243e+00,8.160316848e+01,6.365957205e+01,5.932668096e+01,9.272707437e+01,2.992896873e-02,7.217681714e+01,8.244183624e+01,9.071904641e+01,7.704839451e+01,8.653270712e+00,2.206954638e+01,3.798969239e+01,9.089448508e+01,5.890856117e+01,4.227738028e+01,6.535781216e+01,2.130148684e+01,5.072319766e+01,3.970098573e+01,1.427332852e+01,3.222147809e+01,1.268588046e+01,3.973555973e+01,4.899412269e+01,9.231400999e+01,3.674907619e+01,1.718391354e+01,5.783295193e+00,5.431910514e+01,9.659148220e+01,2.408617696e+01,9.668977571e+00,2.791603941e+00,8.160589712e+01,8.247026597e+01,2.732388902e+01,8.659260986e+01,4.799072313e+01,1.308190962e+01,3.622196540e+01,1.059098938e+01
6.147469957e+01,8.287096773e+01,6.705527354e+01,4.302408996e+01,3.318911476e+01,5.585119738e+01,5.497044801e+01,7.039640055e+01,8.345770483e+01,6.172236831e+01,8.884849205e+01,6.452476441e+01,3.799983664e+01,5.183878618e+00,9.473833456e+00,2.596532438e+01,3.695276472e+01,1.266913151e+01,3.634034208e+01,1.244335736e+01,8.034593627e+01,1.109385766e+00,8.177635188e+01,1.514830676e+01,7.322196077e+01,6.592507479e+01,9.386225375e+01,5.299854853e+00,7.888723661e+00,3.315528391e+01,1.113151641e+01,5.559528215e+01,4.478119822e+01,1.064712931e+01,2.827775907e+01,7.755571053e+01,7.815407644e+01,8.703751828e+01,8.714248032e+01,2.792854449e+01,3.820213957e+00,9.355117890e+01,4.033213845e+01,3.874019310e+01,4.708670693e+01,7.440526490e+00,7.060709759e+01,6.745554110e+01,6.190241817e+00,6.078936736e+01,7.123425149e+01,9.261696176e+01,5.587102840e+01,9.438393411e+01,5.073825586e+01,4.984163225e+01,6.322714945e+01,8.593235398e+01,4.844543677e+00,2.316825362e+01,1.684871126e+01,4.956374072e+01,3.824145239e+01,3.286595393e+01,6.976348114e+01,4.451509302e+01,4.610904629e+01,6.332761889e+00,2.754655483e+01
6.593645863e+00,3.674640804e+01,5.694611843e+01,6.984862512e+01,1.429803845e+01,1.330609090e+00,4.497642931e+01,5.694704706e+01,5.316289925e+01,1.199507653e+01,4.797668618e+01,8.138968051e+00,7.168327199e+01,2.273149518e+01,4.753104048e+01,8.341805022e+01,2.562279370e+01,6.884237089e+01,3.197751411e+01,3.335496487e+01,2.158864119e+01,7.472318340e+01,1.408127891e+01,1.846117553e+01,8.952261060e+01,7.268126013e+01,1.611488303e+01,3.245903309e+00,3.738164276e+01,3.036832528e+01,9.812855402e+01,8.562419305e+01,6.420217446e+01,2.892261020e+01,9.473599395e+01,6.442779588e+01,4.477226189e+00,8.907533913e+01,4.644668443e+01,2.264237139e+01,2.941547292e+01,3.378926325e+00,9.092546433e+01,5.977610685e+01,9.797909297e+01,8.831073041e+01,4.886522664e+01,3.973581731e+01,2.320922116e+01,3.432152333e+01,9.359930163e+00,5.070825521e+01,6.117366044e+01,2.062318857e+01,1.064479863e+01,1.034465838e+01,5.872018068e+01,3.411577440e+01,4.877953165e+01,3.221085825e+01,3.654324469e+01,4.205160747e-01,5.051704935e+00,5.081354698e+01,8.359010118e+01,3.392334830e+01,6.286613644e+01,7.935263599e+01,6.309723402e+01
8.847161508e+01,8.070793028e+01,9.727043334e+01,1.730492747e+01,8.470855560e+01,2.614509745e+01,5.419244121e+01,3.119735356e+00,6.127210485e+01,2.278694790e+01,5.234720595e+01,4.379253710e+01,7.890640783e+01,9.536222445e+01,8.857667256e+01,9.552357332e+01,7.947498987e+01,5.539756436e+01,5.256495749e+01,5.972443053e+01,4.776666479e+01,8.351655295e+01,9.296167710e+01,4.311775424e+01,6.672479039e+01,5.770677763e+01,4.671505449e+01,4.933869970e+01,3.799533726e+01,3.066913949e+01,9.289171795e+01,5.998272620e+01,2.027930865e+00,1.229556665e-01,3.098946639e+01,9.350511476e+01,9.759440331e+01,9.751257682e+01,8.266651502e+01,8.391974568e+01,9.995107937e+01,6.797343504e+01,8.117124757e+01,2.174908112e+01,8.156801796e+01,2.454569646e+01,6.731529341e+01,6.771182470e+01,5.433664813e+01,7.787416410e+01,9.312115456e+01,4.931720369e+01,7.459075144e+01,4.239238401e+01,7.629924564e+01,8.017105295e+01,7.487314447e+01,5.110690820e+01,3.110327492e+01,3.868121957e+01,3.960970574e+01,8.347788807e+01,6.400231694e+01,7.953389789e+01,6.416329129e+01,6.622888495e+01,1.409952095e+01,4.306901118e+01,1.789915952e+01
9.191319613e+01,3.118745874e+00,5.115286820e+01,6.437245556e+01,1.817088654e+01,8.809746334e+01,7.585055629e+01,8.959812326e+01,6.306315841e+01,2.356335722e+01,8.618376912e+01,4.728759663e+01,7.594764876e+01,4.075527840e+01,5.256219169e+01,2.947999802e+01,4.721259558e+01,2.392378474e+01,4.983856157e+01,4.579376606e+01,7.581919980e+01,4.202062202e+01,4.920223246e+01,6.029717048e+00,2.815735453e+01,1.192753896e+01,9.167986581e+01,6.133013552e+01,4.912087666e+01,9.926185919e+01,2.472662883e+01,2.808284139e+01,7.377294136e+01,8.316593180e+01,7.918387668e-01,3.425027973e+01,7.333171760e+01,2.882066983e+01,7.061187288e+00,5.289496824e+01,8.467488132e+00,3.320924732e+01,5.882425190e+01,8.492660204e+01,9.035067517e+00,3.635218247e+01,6.452357117e+01,1.023351027e+01,8.602084240e+01,4.313879236e+01,6.216710504e+01,5.348233947e+01,3.793121847e+01,2.841989037e-01,4.813091688e+01,1.312786685e+01,5.283690973e+01,7.305435068e+01,5.066892304e+01,9.158899674e+01,2.951029550e+01,1.821196566e+01,5.937801521e+01,8.515666929e+01,7.187100811e+01,1.425592974e+01,3.548115113e+01,9.958823552e+01,1.477873301e+01
8.128165524e+01,5.448835056e+01,3.883729148e+01,2.254131275e+01,8.429450655e+01,8.413205312e+01,1.578906284e+01,8.553803028e+01,5.390507690e+01,5.510589371e+01,3.777620924e+01,5.123160837e+01,9.236922768e+00,3.683010679e-01,8.443867998e+01,2.961657971e+01,2.905398775e+00,9.743626029e+01,4.484749064e+01,1.304059938e+01,5.013417937e+01,9.851341242e+01,8.539912044e+01,6.135405641e+01,2.281247772e+01,7.310543969e+01,1.320377354e+01,7.121562777e+01,2.952801637e+01,2.013061967e+01,9.596342402e+01,5.457682859e+01,8.354263030e+01,3.484785280e+01,2.937762594e+01,1.659802958e+01,4.242259097e+01,2.084579901e+01,8.771427739e+01,3.625958879e+01,9.498344050e+01,7.691580325e+00,3.314336888e+00,1.908722749e+01,5.362814128e+01,5.222382909e+01,7.084262159e+01,4.490448837e+01,8.752827252e+01,1.647053508e+01,7.442768057e+01,7.587022322e+01,4.428493466e+01,1.898646738e+01,7.608175144e+01,9.335332595e+01,5.126960166e+01,7.956803297e+01,1.108242784e+01,4.099596872e+01,7.683887413e+01,5.558964932e+01,9.531628274e+01,5.483004831e+01,2.175351929e+01,8.876457639e+01,3.383632016e+01,1.791647638e+01,9.441655054e+01
2.604700577e+01,8.903244917e+01,1.797304525e+01,8.935435958e+01,1.025084276e+01,7.326324939e+01,6.330775043e+01,7.615090148e+01,4.469376678e+01,6.267664026e+01,7.782630401e+01,2.940903250e+01,4.219546324e+01,9.540441575e+01,2.690443823e+01,8.154969234e+01,7.706571098e+01,6.542374726e+00,5.454396285e+01,8.848391530e+01,4.289004760e+00,5.574039376e+01,4.865682597e+01,6.646134198e+00,8.012886117e+01,9.652547411e+01,4.458527321e+01,3.543056358e+01,1.781621220e+01,2.859168795e+00,5.725833776e+01,8.628406952e+01,1.730484882e+01,4.792656602e+01,9.118320107e+01,2.985430564e+01,3.213982167e+01,7.208454401e+01,8.707254295e+01,9.972349623e+01,2.046737627e+01,9.976535192e+01,3.946503603e+01,1.803781813e+01,8.619372157e+01,5.666627799e+01,6.044452559e+01,4.415924621e+00,7.937435198e+01,2.483228509e+01,9.223698009e+01,9.993469269e+01,4.595940745e+01,4.983187473e+01,5.120156474e+01,1.115208806e+00,9.001353807e+01,2.741933094e+00,7.676997310e+01,6.122700577e+01,8.183511346e+01,8.187973966e+01,7.399422817e+01,3.409680032e+01,7.515761706e+01,5.501807208e+01,8.123517490e+01,9.407152158e+01,1.965315245e+01
1.833149701e+01,2.585745723e+01,3.485904092e+01,2.599010947e+01,6.286232162e+01,6.178316501e+01,9.185959209e+01,6.412274907e+01,5.504715022e+01,7.610151500e+01,7.671499955e+01,2.310428571e+00,1.913365280e+01,5.681985269e+01,3.238545716e+01,4.024364709e+00,1.931058145e+01,4.295394935e+01,7.682259413e+01,7.393357883e+00,7.136586372e+01,3.498796493e+01,6.887033654e+01,1.123313491e+01,3.973396673e+01,3.570326540e+01,7.232121944e+00,6.043553736e+01,9.743712285e+00,5.290813614e+01,5.020045846e+01,9.103302702e+01,7.677509456e+00,4.876474401e+01,6.496503944e+01,9.691989636e+00,7.402099714e+01,5.037383828e+01,2.658148910e+01,3.928944146e+01,7.030660811e+01,7.282026420e+00,6.515635946e+01,8.548531925e+01,1.188490146e+01,2.071874516e+01,4.148228920e+01,6.148268367e+01,1.950760165e+01,8.032351722e+00,8.182446857e+01,5.718580038e+01,7.267454474e+01,6.310903884e+01,8.348457670e+01,6.694389452e+01,9.608729562e+01,4.677123710e+01,9.088794501e+01,4.195578305e+01,7.501942066e+01,4.256587213e+00,5.681205690e+01,5.771883079e+01,3.524082955e+01,4.127689685e+01,9.438961551e+01,1.874763023e+01,9.006704948e+01
2.239691886e+01,9.077146283e+01,9.470301222e+01,1.754059417e+01,4.649948677e+01,4.236648761e+01,1.184829060e+01,8.288052599e+00,4.282841577e+00,4.789727593e+01,3.645111257e+01,4.283182220e+00,8.924987721e+01,7.423109654e+01,7.271287659e+01,8.473440927e+01,3.954754331e+01,3.238790560e+01,5.481242643e+01,5.604266660e+01,9.922247701e+01,1.054742220e+01,1.651698632e+00,6.386410253e+01,4.363508063e+01,5.855308096e+01,9.611511043e+01,4.868082985e+01,1.842342602e+01,6.585047767e+01,9.315033541e+01,4.034203028e+01,2.707108511e+01,9.664346161e+01,8.039036787e+01,3.278518788e+01,9.042160346e+01,4.080625213e+01,3.755194031e+00,6.245972602e+01,6.506401430e+01,4.974275134e+01,7.353361457e+01,2.721325744e+01,1.936902781e+01,1.794606848e+01,7.627760866e+01,1.965758084e+01,7.753803732e+01,4.856909198e+01,5.607474502e+01,7.877784691e+01,6.836051645e+01,5.372672413e+01,7.535202440e+01,6.815816145e+01,4.214312501e+01,2.907283623e+01,5.706540302e+01,8.543015706e+01,2.072013079e+01,7.304412074e+00,1.426273078e+01,3.661583327e-01,1.551255858e+01,8.396525616e+01,4.524679251e+01,7.356006684e+01,6.600198406e+01
4.393366781e+00,6.072000539e+01,3.074978762e+01,2.211014174e+01,4.710255067e+01,5.947876401e+01,3.227849875e+01,3.260110399e+01,9.998051771e+01,6.228514585e+01,7.963726678e+01,7.377056762e+01,1.184142640e+01,2.384634250e+01,5.125602692e+00,1.610084811e+01,8.991563157e+01,2.941993059e+01,1.574068997e+01,5.685038584e+01,2.930189950e+01,9.486363278e+01,1.708488969e+01,9.249161397e+01,6.172272483e+01,5.976120742e+01,7.957639690e+01,8.084285741e+01,4.886427283e+01,6.259981735e+00,8.375864396e+01,9.561716345e+01,5.537860269e+01,9.991884322e+01,2.586301102e+01,5.782068924e+01,2.171803329e+01,5.091146727e+01,1.532948788e+01,5.259624302e+01,9.686805669e+01,4.202113809e+01,4.847207116e+01,8.527783717e+01,8.678349642e+01,7.831562525e+01,3.726575159e+01,4.849835271e+01,4.994583580e+01,4.958010494e+01,5.814812529e+01,7.681164065e+01,3.289790827e+01,6.722282083e+01,4.054844196e+01,3.240307338e+01,6.248188107e+01,9.169799266e+01,3.592345831e+01,3.825066806e+01,4.526695302e+01,3.759587991e+01,9.312561459e+01,6.772298025e+01,9.406926913e+01,4.082173197e+01,1.537760918e+01,6.265298273e+00,9.776188261e+01
9.878846609e+01,9.952960502e+01,3.227065343e+01,2.454555272e+01,9.406435640e+01,7.877628310e+01,7.513474132e+01,4.299361686e+01,8.101814484e+01,8.066456027e+01,3.277358944e+01,3.204237795e+01,6.997780597e+01,1.342778946e+01,5.835668692e+01,6.527446442e+01,8.111236429e+01,2.089886248e+01,3.303608786e+01,1.505802013e+01,3.708204315e+00,2.957930181e+01,1.565892729e+01,5.525425139e+01,5.626725639e+00,2.209725062e+00,3.135301291e+01,7.992009435e+01,7.194448888e+00,2.810843270e+01,4.681576943e+01,5.223308850e+00,7.468892341e+01,4.907964617e+01,1.709231658e+01,3.107176325e+01,9.060841442e+01,4.499509469e+01,9.934469455e+01,6.981588698e+01,7.316901241e+01,6.333826683e+01,3.433677662e+01,6.660903391e+01,7.183129190e+01,6.173502343e+01,1.219741858e+01,5.847861613e+01,2.707850678e+00,4.144191785e+01,2.364849984e+01,8.056748875e+01,3.656126766e+01,5.006426977e+01,8.151154133e+01,9.497351477e+01,1.400760160e+01,4.993184848e+01,8.485585087e+01,2.283065801e+01,6.115270853e+01,2.982351377e+01,9.370162221e+01,2.489242828e+01,9.489855829e+01,3.332063312e+01,7.303466937e+01,5.131077982e-01,1.496890088e+01
1.675180749e+01,7.422483513e+01,8.542783520e+01,2.198027061e+01,2.797302538e+01,7.197036425e+01,8.453038931e+01,3.888201382e+01,6.045927079e+01,1.786038382e+01,6.963620262e+01,9.911722894e+01,1.261144113e+01,2.098565315e+00,8.184641154e+01,4.861229785e+01,1.031967599e+01,3.476993495e+01,5.183515914e+01,6.066983903e+01,2.596264146e+01,8.624034150e+01,3.944753065e+01,1.332367515e+01,5.376148719e+01,5.243931196e+01,9.436355997e+01,1.980240194e+01,5.691862834e+01,3.302542914e+01,3.455673076e-01,6.066545446e+00,2.642329809e+01,5.516881801e+01,1.198295650e+01,5.445035534e+01,4.028898803e+01,2.682829218e+01,1.458795687e+01,3.607115921e+01,6.059011955e+01,4.135301589e+01,6.645520795e+01,5.903529946e+01,8.644936527e+01,3.956498931e+01,3.196432216e+01,1.758271281e+01,1.717438520e+01,2.071404198e+01,7.952579965e+00,2.850888521e+01,2.986042064e+01,8.239504671e+01,9.777894683e+00,2.510182475e+01,3.919682030e+01,4.750419446e+01,9.502504954e+01,2.535826389e+01,7.740607958e+01,3.589194156e+01,9.926883518e+01,7.141768090e+00,5.181396129e+01,6.733442062e+01,7.275175716e+01,8.860189286e+01,2.526630617e+01
7.834701653e+01,4.124351981e+01,2.499911226e+01,1.058923494e+01,5.470411929e+01,5.396928073e-01,6.048669175e+01,4.396688308e+01,2.707385018e+01,3.596756766e+01,7.899806979e+01,5.877192512e+01,5.417712574e+01,3.181013315e+01,2.479108117e+01,8.651918938e+01,3.555228049e+01,1.786490758e+01,3.570836215e+01,1.042977947e+01,5.440337562e+01,3.798517961e+01,9.501466627e+01,3.675103996e+01,9.124675242e+01,4.791292643e+00,1.526298958e+01,6.020386050e+01,7.290022812e+01,4.481513438e+01,3.110041730e+01,5.165448062e+01,5.812385311e+01,9.519803995e+01,1.046007682e+01,6.906631972e+01,2.464764502e+01,1.179425340e+01,3.101524615e+01,3.737933534e+01,5.593420061e+01,9.384352537e+01,5.202481334e+01,5.795749192e+01,5.243125362e+01,8.512976000e+01,7.610208609e+01,3.310106641e+01,6.942018162e+01,1.203312828e+01,9.344570132e+01,6.030258269e+01,2.265828215e+00,1.880240505e+01,5.477689749e+01,6.999840767e+01,8.978562266e+01,4.668688245e+01,3.357910336e+01,8.277339813e+01,4.930557300e+01,4.173741654e+01,4.144418640e+00,4.745745317e+01,3.754551830e+01,6.870470654e+01,1.511721891e+01,5.983735004e+01,6.324027804e+01
3.844571441e+01,4.752523490e+01,4.956176519e+01,3.159416533e+01,7.110316437e+01,7.493239731e+01,2.424755563e+01,6.129971771e+01,9.270625984e+01,4.953201125e+01,6.450045750e+01,4.837949935e+01,7.083917613e+01,4.083337270e+01,1.635349437e+01,1.509065297e+01,2.474619881e+01,8.566334600e+01,8.327504466e+01,4.940918234e+01,5.346631833e+01,6.771606944e+01,6.456374062e+01,3.081167711e+01,8.682645696e+01,9.828454625e+01,7.158327708e+01,5.896446502e+01,3.805285972e+01,9.945569401e+01,8.887556958e+00,9.379906369e+01,7.314475297e+01,5.170199514e+01,4.952997305e+01,9.247165259e+00,2.233078018e+01,5.078601239e+00,2.109805540e+00,3.743551777e+01,2.479341508e+01,8.965766516e+01,8.543371707e+00,1.482029431e+01,7.898244502e+01,9.414566076e+01,5.372510354e+01,2.158762099e+01,4.471505821e+01,7.424991772e+01,5.481187564e+00,7.251672471e+01,1.694280091e+01,3.531452298e+01,2.922070301e+01,3.106423882e+01,5.277058414e+01,4.886011503e+01,9.566048420e+01,7.346152561e-02,4.369052730e+01,3.610165373e+01,4.106270791e+01,2.994092945e+01,7.639065743e+01,5.556343129e+01,7.844547107e+01,1.657083155e+01,1.306673915e+01
7.846349614e-01,6.960521331e+01,3.017500203e+01,3.909795699e+01,8.857089281e+01,4.862928619e+01,6.078971864e+01,1.993407565e+01,9.898760976e+00,2.949945582e+01,6.767459887e+01,1.659358263e+01,7.023678585e+01,6.913197785e+01,8.619432975e+01,7.925995487e+01,4.185848720e+01,4.459315562e+01,7.515266535e+01,4.750752883e+01,2.692755362e+01,7.374649272e+01,7.429172482e+01,2.913419731e+01,2.477390243e+01,7.661868941e+01,5.738941165e+01,5.759037509e+00,6.685577545e+01,4.807040758e+01,8.428922514e+01,3.580259828e+01,5.780451497e+01,3.285061887e+01,6.035108691e+01,6.268322227e+01,2.868798286e+01,6.455365172e-01,9.991257901e+01,3.650392021e+01,3.029088143e+01,3.441282799e+01,8.321339567e+00,2.187685432e+01,6.330916166e+01,2.737643556e+01,7.971209856e+01,2.804684930e+01,9.820278763e+01,8.192194981e+01,7.631467692e+01,9.534364118e+01,9.966945280e+01,9.130903199e+01,3.382495567e+01,1.080143233e+01,1.422033429e+01,5.857088762e+01,8.015905467e+01,8.994390263e+01,6.845363394e+01,1.484731528e+01,4.865568405e+01,7.158467253e+01,5.587240319e+01,6.766272963e+01,5.360868134e+01,8.614262635e+01,8.204250847e+01
6.507075509e+01,3.694748020e+01,9.870257337e+01,4.743181586e+01,5.365206100e+01,4.974367447e+01,8.956096129e+01,8.298989045e+01,5.566169998e+01,2.958422429e+01,3.100489448e+01,9.250257370e+01,9.738341794e+01,5.130889331e+01,1.588630175e+01,5.380073007e+01,4.355626317e+01,8.355433769e+01,1.259216574e+01,5.772520939e+01,3.586569615e+01,6.545645876e+01,4.667639378e-01,3.710083332e+01,9.684874425e+01,3.490545654e+01,8.881956223e+01,5.544447612e+01,1.363121763e+01,9.362096625e+01,4.673321967e+01,9.797855523e+01,4.003104320e+01,9.975633838e+01,5.611214410e+01,1.550705507e+01,4.182661924e+00,6.954031586e+01,1.780811754e+01,5.743029618e+00,7.278370228e+01,5.213904108e+01,8.234027590e+01,5.419979327e+01,4.881936449e+01,9.156938087e+01,1.835293760e+00,3.501066280e+00,7.063661826e+01,4.879222349e+01,6.110125187e+01,9.199797794e+01,5.596881605e+01,6.141899476e+00,9.680673312e+01,7.853951213e+01,2.530740318e+01,7.078581335e+01,6.027593143e+01,5.045140722e+01,3.204586989e+01,9.209150669e+01,9.350039290e+01,7.223285722e+01,3.949595022e+01,8.801054902e+00,6.803131645e+01,7.177809639e+01,3.128657129e+01
9.092590128e+01,4.295055772e+01,3.470242199e+01,9.288544961e+01,2.828622394e+01,9.395486461e+01,7.072367195e+01,3.892979560e+01,2.674462793e+01,3.830090754e+01,7.729391117e+01,3.146248440e+01,7.503209386e+01,2.695904259e+01,9.886473908e+01,6.540559522e+01,6.281971005e+01,7.821290172e+01,3.036835896e+01,6.828128860e+01,4.384150719e+01,3.326575576e+01,2.187519060e+01,5.981899438e+01,9.193100529e+01,9.361257930e+01,3.451530414e+01,6.285413541e+01,2.356914591e+01,3.225987690e+00,4.994856446e+01,5.060886075e+01,8.446077329e+01,8.335130919e+01,2.349880880e+01,4.397767866e+01,6.229671087e+01,1.884409418e+01,1.922758313e+01,4.118212317e+01,7.803052530e+00,1.369343917e+01,4.863083368e+01,2.157523059e+01,5.424692691e+01,8.274250423e+01,4.391429027e+00,1.675262209e+01,4.084095355e+01,7.541063845e+01,3.659989379e+01,4.242944168e+01,7.902411610e+01,8.030928824e+01,3.756345037e+01,7.814046378e+01,7.513949632e+01,5.027957464e+01,9.690527715e+01,7.532991086e+01,2.698313835e+01,4.446376263e+01,8.086314576e+01,5.982715506e+01,9.326983415e+01,7.091724355e+01,1.096657015e+01,5.391243432e+01,3.479059679e+01
5.682988675e+01,5.092545962e+00,9.258028016e+01,8.517451077e+01,4.303698506e+01,2.573163362e+00,9.732351112e+01,7.337617145e+01,2.620805249e+01,4.205601198e+01,9.171107782e+00,8.778086509e+01,2.799931051e+01,7.397000503e+01,4.557256503e+01,9.812500490e+01,1.169227021e+01,4.926175219e+01,8.190086111e+00,8.633729151e+01,5.518912593e+01,6.487827286e+01,4.417824333e+01,5.101012172e+01,6.641303022e+01,7.975927362e+01,3.376268674e+01,3.204865325e+01,9.907942567e+01,7.280031209e+01,1.808647984e+01,5.122528994e+01,5.850042954e+01,2.910251085e+01,2.724689089e+01,1.286058145e+01,9.063014836e+00,9.906539330e+01,5.459467637e+01,8.642249631e+01,5.054127829e+01,4.841269898e+01,4.169380613e+01,2.267118163e+01,1.019171597e+01,3.496070496e+01,6.779835285e+01,7.580674077e+01,2.424912447e+01,5.268894340e+01,4.587157155e+01,3.328969937e+01,5.432797997e+01,3.504953390e+01,5.051474600e+01,9.358037829e+01,8.506707804e+01,6.990352125e+01,7.660572653e+01,9.270124204e+01,2.143821076e+01,9.745099394e+01,4.898873781e+01,7.247280561e+01,3.655526882e+01,4.909819347e+00,9.141634999e+01,6.095267288e+01,4.258623295e+00
