v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98
1.530040485e+00,8.222700285e+01,8.903857535e+01,3.608416639e+01,7.815613659e+01,3.429026055e+01,1.370416378e+01,7.712830991e+01,6.677166895e+01,3.824039416e+00,7.534754833e+01,2.333885159e+01,1.751654228e+00,3.044225017e+01,2.273183074e+01,6.494539799e+01,9.292021299e+01,4.205738887e+01,6.132317254e+01,5.075884715e+01,4.564607571e+01,3.622350040e+01,5.100236180e+01,1.758153243e+01,7.894389046e+01,6.793111316e+01,6.254659326e+01,3.512885119e+01,2.164184524e+01,7.393642196e+01,3.984564782e+01,1.280528872e+01,5.466828863e+01,4.606644022e+01,1.235423196e+00,8.061064958e+01,1.185308699e+01,8.164867876e+01,5.894639285e-01,7.685093772e+01,4.708200262e+01,3.011412315e+01,9.807037245e+01,1.295344143e+01,9.544995889e+01,9.106496557e+01,8.776424665e+01,5.533447492e+01,3.457115093e+01,7.522624241e+01,2.289787675e+01,2.403869468e+01,1.650783982e+01,5.480291229e+00,1.060539442e+01,2.622561175e+01,2.335485885e+01,2.731822217e+01,9.229316083e+01,5.334811614e+01,8.051914215e+01,5.723940363e+01,4.375340438e+01,5.053462835e+01,7.727068529e+01,9.988578128e+01,5.750137881e+01,6.427609110e+01,6.574266449e+01,9.943375421e+01,2.520366240e+01,6.988132901e+01,5.756502437e+01,4.612583765e+01,1.410254690e+01,1.032048967e+01,4.029027694e+01,2.158988581e+01,9.100541913e+01,2.472908128e+00,9.434299903e+01,1.730385046e+01,6.929785802e+01,3.311015156e+01,5.006386258e+01,7.022734117e+01,5.106708782e+01,5.552703256e+00,8.047310456e+01,1.291525866e+01,2.793393062e+01,1.530150802e+01,8.805270473e+01,2.302600088e+01,3.906465297e+01,3.339602554e+01,7.726554076e+01,6.110035398e+01
6.449811136e+01,8.846356133e+01,1.552463574e+01,2.882088077e+01,6.515564026e+01,1.224983936e+01,2.150988374e+01,5.094488798e+01,2.529098180e+01,5.628532103e+01,6.298581172e+01,6.369395761e+01,3.555260622e+01,5.534250727e+01,8.082857686e+01,6.323294871e+01,9.192691829e+01,1.491251416e+01,8.754150468e+01,6.315315893e+01,5.829828605e-01,4.775657433e+01,8.300257349e+01,9.922718333e+01,7.063730939e+01,7.524248261e+01,5.240410787e+00,5.385321565e+01,6.903362841e+01,8.715881727e+01,3.009602519e+01,4.141122280e+01,5.470451476e+01,8.707027959e+01,8.219373187e+01,3.867118527e+01,4.883192699e+01,8.372752907e+01,4.015444388e+01,1.352663813e+01,3.237157929e+00,5.506072907e+01,2.789191454e+01,2.678731824e+01,2.734493389e+01,2.715384145e+00,9.080155719e+01,9.321284506e+01,7.000039548e+01,1.555900824e+01,6.357468644e+01,6.562271836e+01,4.826120950e+01,5.211206640e+00,1.408267885e+01,6.055637353e+00,4.527661699e+00,8.684365642e-01,9.273031562e+01,2.076812625e+01,5.747475237e+01,4.005719958e+01,3.297388532e+01,2.044233872e+01,6.266104562e+01,6.729764782e+01,3.841777437e+00,7.275865061e+01,2.556407550e+01,6.330680897e+01,9.058578921e+01,5.869696016e+01,1.548573385e+01,4.258123569e+01,4.916712243e+01,3.873505855e+01,4.540168773e+01,4.604809780e+01,1.915450000e+01,3.624374419e+00,9.800679569e+01,2.505066415e+01,5.846268722e+01,3.546080304e+01,8.735735052e+01,4.470433866e+01,4.780137093e+01,2.442144578e+01,4.445309097e+01,9.714768213e+01,6.558012089e+01,1.845776830e+01,5.806282988e+01,6.993226763e-01,5.002959257e+01,3.556536928e+00,3.149044729e+01,7.088850228e+00
9.309267968e+01,5.063206664e+01,3.663062130e+01,5.829810327e+01,1.911344947e+01,7.543417330e+00,9.925179932e+01,4.099401398e+01,3.898458681e+01,6.274779007e+01,2.055452476e+01,9.537875574e+01,4.144981265e+00,9.120737610e+01,2.326164549e+01,4.531078069e+01,5.812197848e+01,4.852217648e+00,4.196697509e+01,3.758285264e+00,4.276969384e+01,2.953492603e+00,9.165739875e+01,2.055739017e+01,1.498366590e+00,2.775419475e+00,2.546864255e+00,3.238689278e+01,4.437853490e+01,5.774460666e+01,1.491980183e+01,1.344247714e+00,9.940573945e+01,6.656697567e+01,3.803725510e+01,6.481154124e+01,7.172503778e+01,2.743700301e+01,1.188714146e+01,6.233690077e+01,1.451807001e+01,9.095633410e+01,6.309917947e+01,9.215217382e+01,8.961300363e+01,7.712995894e+01,3.500762984e+00,2.069636502e+01,3.374544152e+01,9.057314632e+01,9.402815663e+01,4.114762744e+01,3.699919653e+01,5.997843704e+01,6.302806675e+01,9.478128455e+00,2.636911720e+01,9.649583807e+01,8.540701065e+00,9.075802949e+00,4.964179569e+01,4.319155848e+01,7.182261867e+01,3.369139288e+01,7.522017889e+01,2.622453264e+01,1.804369835e+01,3.053834776e+01,7.937840064e+01,7.881893508e+01,5.402244796e+01,1.737770412e+01,3.356592289e+01,5.737842695e+01,5.822497965e+01,1.875626235e+01,4.226928609e+00,3.198199790e+01,1.144194021e+01,4.203856152e+01,6.793116325e+01,9.232702922e+01,6.088358207e+01,3.630708468e+01,2.528092895e+01,2.174799366e+01,3.085472067e+01,4.405769377e+01,7.569906515e+01,9.080572826e+01,2.816038146e+01,5.856403730e+01,7.640790240e+01,9.285116773e+01,2.492152788e+01,4.303188162e+00,7.127148721e+01,1.301463658e+01
9.988094383e+01,2.883099509e+01,7.323319606e+00,1.953914598e+01,2.169080464e+01,5.532651926e+01,7.881686120e+01,6.174930365e+01,1.600508352e+01,9.930000290e+01,1.671036003e+01,2.004153785e+01,8.227056040e+01,3.004859510e+00,3.205277303e+01,3.610116738e+01,1.021128640e+01,9.852560882e+01,8.654198305e+00,8.475697927e+01,4.139217274e+01,2.726739948e+01,5.860581973e+01,9.639006339e+01,6.448938090e+01,4.384936117e-01,1.301347488e+01,7.653464044e+01,1.150015770e+01,4.293736348e+01,7.577349643e+01,4.838987053e+00,7.380402301e+01,8.540425153e+01,8.316221695e+01,4.715688289e+01,4.212273752e+01,3.204447117e+01,2.974777763e+01,9.409739563e+01,6.723469754e+01,1.076035307e+01,7.875970015e+01,3.230733178e+01,8.464558149e+01,2.585359075e+01,9.041440580e+00,5.671362433e+01,9.477899972e+01,1.305331744e+01,8.547352168e+01,1.065405428e+01,3.477846956e+01,6.724313807e+01,2.894587180e+01,2.476327660e+01,3.367833985e+01,3.067262727e+01,5.999855477e+01,5.669072111e+01,2.857580518e+01,6.247768527e+01,2.127949575e+01,6.676821578e+01,7.009456782e+01,1.255834395e+01,5.514984931e+01,4.887688232e+01,9.905189742e+01,5.934317481e+01,5.094172019e+01,7.178443742e+01,7.993628590e+00,9.775433611e+01,5.914477349e+00,1.452355831e+01,2.459551613e+01,5.262977351e+01,6.045453559e+01,9.003465352e+01,9.560232570e+01,9.295991897e+00,1.922256588e+01,8.085980340e+00,7.579418091e+01,2.334633394e+01,7.728299341e+01,5.795182526e+01,6.310005716e+01,7.879551544e+00,4.288783147e+01,2.342757472e+01,1.424696764e+01,6.309385629e+01,9.240045243e+00,7.896324255e+01,6.687113000e+01,4.890905956e+00
8.338289631e+01,1.279272236e+01,6.017849649e+01,6.856717194e+00,4.941010794e+01,7.290928692e+01,4.773777014e+01,9.352915902e+01,1.596492355e+01,5.359733133e+01,5.841773515e+01,1.383217374e+01,5.340633621e+01,8.249276756e+01,9.881524200e+01,1.962120133e+01,9.936714054e+01,8.969824241e-01,6.204731110e+01,7.089891032e+01,6.597939424e+01,6.390599810e+01,2.841125344e+01,8.215173645e+01,6.146670230e+01,2.538222162e+01,7.140517322e+01,2.981784301e+01,6.959219695e+01,7.592491111e+01,9.495964370e+01,3.642238540e+01,9.358640484e+01,8.325423937e+01,1.491400601e+01,1.854345163e+01,2.140007474e+01,3.396868004e+01,5.584688467e+01,9.368763084e+01,7.734516111e+01,2.980223457e+01,6.129151145e+01,5.766913259e+01,3.049507365e+01,4.484154034e+01,6.347415919e+01,3.265959250e+01,1.945930977e+01,5.344500938e+01,6.117826141e+01,7.252464013e+01,7.702345482e+01,5.940620304e+01,8.418688454e+01,8.057621530e+01,8.898902992e+00,1.345967747e+01,6.346824849e+01,5.328947020e+01,1.525329754e+01,7.956463760e+01,6.316696049e+01,7.167448353e+01,7.231466482e+01,1.641138473e+00,2.598002708e+01,4.435246763e+01,8.201776238e+01,7.201793090e+01,3.014813864e+01,1.364719335e+01,6.009713164e+01,5.359836804e+01,1.516179212e+01,1.053541231e+01,9.566214786e+01,5.589881479e+01,3.405336564e+01,6.778119449e+01,9.011645877e+01,8.650805966e+01,5.253921059e+01,6.043156105e+01,1.050515948e+01,4.880764056e+01,1.539102993e+01,1.637393869e+01,7.989530563e+01,9.774571058e+01,3.657294491e+01,3.941356111e+01,5.505422056e+00,7.325526451e+01,4.481831301e+01,1.270888320e+01,6.497093276e+01,7.336383912e+00
4.511009152e+01,2.981734115e+00,8.092566982e+01,8.320178822e+01,4.345150533e+01,2.009030343e+01,8.184499353e+01,8.788971931e+01,4.153098924e+01,9.327329277e+01,4.512609983e+01,5.933477520e+01,1.555963837e+01,6.080955286e+01,5.065070838e+01,3.414591026e+01,8.312145062e+01,8.016894006e+01,2.971904985e+01,2.572619251e+01,8.584683343e+01,4.568671261e+01,5.511731115e+01,3.971164401e+00,3.576024123e+01,3.201760197e+00,1.066701278e+01,4.216024977e+01,5.216878592e+01,7.025630352e+01,2.674490922e+01,7.916031251e+01,1.732706416e+01,3.162086947e+01,1.616101947e+01,4.623207203e+01,7.757975733e+01,5.930871228e+01,3.040964502e+01,4.512463838e+01,3.527550079e+01,5.060120279e+01,1.680680540e+01,6.359675485e+01,8.163199851e+00,6.918435024e+01,8.614661432e+01,8.590526634e+01,5.212729499e+01,5.410975314e+01,9.502878866e+01,1.518591102e+01,7.130932109e+01,7.238069566e+01,8.008925080e+01,1.639073460e+01,6.163231417e+01,7.979451182e+01,7.200256771e+01,3.313202727e+01,2.023686528e+01,4.125730750e+01,9.915602292e+01,8.281337409e+01,1.428807568e+00,8.311153502e+01,1.300892009e+00,8.854263985e+01,8.029891428e+01,4.548891606e+01,3.185146908e+01,5.537345650e+01,4.653457352e+01,5.128720529e+01,3.361955141e+01,2.958059076e+01,1.106890789e+01,7.276924653e+01,1.053983659e+01,2.374747307e+01,5.946091248e+00,8.428045868e+01,2.981151764e+01,3.036240705e+01,5.559490011e+01,9.255313301e+01,3.371705416e+01,5.184642385e+01,5.651884307e+01,4.996510968e+01,3.878401543e+01,2.280561906e+01,9.750373253e+01,5.421308572e+01,1.131714028e+01,4.433559527e+01,1.611787068e+00,2.321477760e+01
8.259784538e+01,2.039985511e+01,7.340654813e+01,4.267732764e+01,4.662651952e+01,2.934781181e+01,1.383753181e+01,5.226343953e+01,2.593739323e+01,9.271422374e+01,5.988145817e+01,4.438846413e+01,9.460433180e+01,4.742453104e+01,1.906105849e+01,5.267926369e+01,2.743201269e+01,7.972433050e+01,4.124131861e+01,6.445162732e+01,2.930651213e+01,9.280022261e+01,4.773573159e+01,4.165548683e+01,9.717358493e+01,1.225865800e+01,8.010903262e+01,6.770447140e+01,5.893702371e+01,2.846946759e+00,8.957652127e+01,2.048475284e+01,4.531764447e+01,6.834012188e+01,7.073093416e+01,9.274326475e+01,7.494493899e+01,8.236919534e+01,2.013314989e+01,1.604942825e+01,2.831165910e-01,6.140401839e+01,6.444758862e+01,2.152080303e+01,2.555600704e+01,7.291229803e+01,1.747285908e+01,1.656056467e+01,7.038289566e+01,5.609448769e+01,3.680149214e+00,5.487842333e+01,3.088217781e+01,1.206852285e+01,8.275890288e+01,5.778227055e+01,1.620358666e+01,7.627681098e+01,7.950360535e+01,7.799748343e+01,6.622767112e+01,5.332583891e+01,4.297479997e+01,4.158178751e+01,3.340813939e+01,2.498787577e+01,4.012753239e+01,9.028132670e+01,2.663701244e+01,4.023524038e+01,8.836078601e+01,9.764724836e+00,3.314369112e+01,4.800622771e+00,7.150309075e+00,4.020662858e+01,1.329997362e+01,7.076717406e+01,2.941364880e+01,6.541364794e+01,8.994443212e+01,4.527239208e+01,7.163629936e+01,6.855922983e+01,1.160139266e+01,1.029738225e+01,8.779257775e+01,7.007779677e+00,6.474547594e+01,8.225413795e+01,1.797948968e+00,3.958543916e+01,5.041305194e+01,3.672083020e+00,4.007399653e+01,6.099674590e+01,2.230128426e+01,3.598295609e+01
3.531179189e+01,6.158070890e+01,3.540526058e+01,8.870935843e+01,2.228439806e+01,6.374585463e+00,1.138922026e+01,4.834660694e+01,1.492875231e+01,9.178481807e+01,1.703839513e+01,1.089988098e+01,3.002745817e+01,6.190161810e+01,5.481694326e+01,3.093121877e+01,4.468773780e+01,3.280627081e+01,9.127377345e+01,2.764551982e+01,2.794737824e+01,2.126219146e+01,7.353970569e+01,1.526402914e+01,5.210993508e+01,7.613931491e+01,6.798372189e+00,5.236632983e+01,7.935380278e+01,3.300722928e+01,5.424307810e+01,3.390150694e+01,9.526309971e+00,9.203742885e+00,7.852296339e+01,4.080269093e+01,5.034915955e+01,4.835263787e+01,4.942577444e+01,8.682067287e+01,5.250011719e+01,3.544182260e+01,5.696192201e+01,4.711434146e+01,4.071379806e+01,9.064784351e+01,1.406323471e+01,9.192940522e+01,6.570071296e+01,2.616596514e+01,5.783642815e+01,1.086032344e-01,1.032889256e+00,8.362602614e+01,4.279005721e+01,5.367728603e+01,5.618966835e+01,4.949242466e+01,4.657786637e+01,2.628514792e+01,4.723504297e+01,7.602718483e+01,6.445965119e+01,1.848992114e+01,3.306383979e+01,5.997604616e+01,4.216729516e+01,2.124836483e+01,3.862813421e+01,9.006437230e+01,6.195376625e+01,3.581755465e+01,6.348890045e+01,2.691270190e+01,6.335865157e+01,6.591383170e+01,4.672550980e+01,4.882995105e+01,1.609661017e+00,5.280260774e+01,5.102299886e+01,7.668628178e+01,8.686430141e+01,2.746505672e+01,1.279031323e+01,3.478546916e+00,6.632049750e+01,2.023636391e+01,6.767363525e+01,3.623866414e+01,6.008078807e+01,9.164904440e+00,9.475864363e+01,1.542605422e+01,1.846562911e+01,1.541462057e+01,5.774607424e+01,6.638548805e+01
5.669645262e+01,2.454769323e+01,5.845549419e+01,1.460555201e+01,7.874081380e+01,2.129541615e+01,5.648674624e+01,3.151726566e+01,7.321334817e+01,1.262200955e+01,8.166901568e+01,2.225416149e+01,4.034197258e+01,7.094282952e+01,1.320592819e+01,4.077250849e+00,6.329841194e+01,5.005685433e+01,7.835920004e+01,7.048064027e+00,7.349597863e+01,1.215749851e+01,5.567589104e+01,9.548327740e+01,4.782890631e+01,2.001791051e+01,4.423523611e+01,2.896009030e+01,9.504806274e+01,4.612017706e+01,6.735034247e+01,2.376735246e+01,7.177673884e+01,7.263088383e+00,3.385684887e+01,4.739493748e+01,8.756701854e+01,1.002910289e+01,4.639894694e+00,9.024881218e+01,8.520632556e+01,4.736915933e+01,2.936466017e+01,7.423256363e+01,1.332216802e+01,6.620668077e+01,6.485826212e+01,3.356634925e+01,3.050134416e+01,3.803589360e+01,9.517562977e+01,6.516611972e+01,4.992043211e+01,8.384878269e+01,5.867077934e+01,2.709285754e+01,7.180630449e+01,5.603968142e+01,9.795313633e+01,2.891702344e+01,5.334838036e+00,6.939661447e+01,6.750545517e+01,7.802624843e+01,1.783126344e+01,1.690377112e+01,4.799468091e+01,3.161475528e+01,4.724316899e+01,7.713235547e+01,5.891441674e+00,2.437309973e+01,9.691266822e+01,5.477651561e+01,6.894472673e+01,1.719725532e+01,1.939213934e+01,7.017555873e+01,9.959260853e+01,6.183243842e+01,4.585543997e+01,4.674600111e+01,5.344325366e+01,6.786709982e+01,1.453001692e+01,1.903989926e+01,4.310212844e+01,1.765630810e+00,4.510481405e+01,7.722621680e+01,5.860470550e+01,5.681564457e+01,4.910209459e+01,7.887798385e+00,2.427858839e+01,1.287216845e+01,7.522397413e+01,8.648099118e+01
8.416735970e-02,9.775275057e+01,7.761736009e+01,8.165599092e+01,1.874843395e+01,5.636171850e+01,6.461651848e+01,9.726827821e+01,9.166215138e+01,7.095559665e+01,2.166678896e+01,1.019856659e+01,2.202770913e+01,7.584338505e+01,9.360420592e+01,3.971207406e+01,5.899774787e+01,1.613037870e+01,6.892313879e+01,6.475589183e+01,3.120392315e+01,9.100534483e+01,6.271328861e+01,7.035753782e+01,3.990488894e+01,9.438384019e+00,2.719469714e+01,9.504517943e+01,5.580706974e+01,9.756065549e+01,9.874371339e+01,1.278751519e+01,2.732059298e+01,5.916966582e+01,5.027961051e+00,7.553044695e+01,9.406661326e+01,7.907329134e+01,9.541224044e+01,7.284651335e+01,9.468333019e+01,3.307731589e+01,4.000699889e+01,2.068900740e+01,7.370600748e+01,9.096123561e+01,3.397320968e+01,3.388805016e+01,6.513852509e+01,5.617117745e+01,7.830499163e+01,5.917122295e+01,8.158101584e+01,1.369143612e+01,9.382060991e+01,6.606447137e+01,7.279806135e+01,5.736693649e+00,1.758394455e+01,7.496551983e+01,3.843916611e+01,1.744876148e+01,5.843062243e+01,2.868549035e+01,4.420084463e+01,4.780431793e+01,7.446436364e+01,1.018963286e+01,1.224638449e+01,9.539626120e+01,8.474425458e+01,5.449197107e+01,6.491122189e+01,2.418657002e+01,3.003019850e+01,2.965786433e+01,4.213066410e+01,5.781670965e+01,2.162441007e+01,5.379890635e+01,9.991314149e+01,1.322923266e+01,4.783366156e+01,4.271561212e+01,6.557540382e+01,4.659372830e+01,5.013054653e+01,1.468343831e+01,7.887239035e+01,9.994573487e+01,3.280979566e+01,4.270104956e+01,7.115214190e+01,4.040852100e+01,6.143688761e+01,2.338419075e+01,9.671289341e+01,8.963937735e+01
1.751728116e+01,7.191845904e+01,1.633036470e+01,4.804103335e+01,6.815309554e+01,2.997976906e+01,5.121241041e+01,9.174198793e+01,7.726926936e+01,7.282575355e+01,4.279095889e+00,4.267302310e+01,4.290496957e+01,9.168004328e+01,6.937766090e+01,3.165310523e+01,7.498572977e+01,7.827821695e+01,5.043293003e+01,4.571552669e+01,1.523800398e+01,5.160863068e+01,5.568088595e+00,5.236454666e+01,2.551155634e+01,5.373930764e+01,6.482326380e+00,7.179927038e+01,5.718980811e+01,6.853163978e+01,3.896914547e+01,4.817703930e+01,1.494352297e+01,1.549197903e+01,4.936431934e+01,6.979304267e+01,2.645626062e+01,8.260477848e+01,7.997378913e+01,9.215935751e+01,5.234439677e+01,9.737125450e+01,4.721356162e+01,2.691041180e+00,7.159019241e+01,4.071550666e+01,5.654383308e+01,5.798238029e+01,4.063257001e+01,2.466376397e+01,2.089789747e+00,5.709605461e+00,3.220835520e+00,5.193269146e+00,9.018790983e+01,3.559631315e+00,1.444238389e+01,7.540181521e+01,1.644790232e+01,6.058044103e+01,3.436345637e+01,3.992355931e+01,1.762461627e+01,8.306209984e+01,9.525618612e+00,4.440942782e+01,7.639026344e+01,6.674801296e+01,5.972844972e+00,3.765380307e+01,9.525882475e+01,4.216801864e+01,3.570297200e+01,3.283831816e+01,1.131432867e+01,9.038966530e+01,4.286817182e+01,4.700634337e-01,5.881928911e+01,6.912195144e+00,6.103946168e+01,1.210413601e+01,2.832001646e+01,3.320177943e+01,4.228444657e+01,7.992548739e+01,3.203957302e+01,2.485766709e+01,4.141300521e+01,2.072700253e+01,3.597126197e+01,8.894181295e+01,3.189925389e+00,5.628232834e+01,7.198957416e+01,1.925646695e+01,4.243554221e+01,8.062072898e+01
5.516178384e+01,9.726248211e+01,7.398340271e+01,2.121233157e+01,8.057851270e+01,6.042095134e+01,3.196140217e+01,8.500560099e+01,6.929372081e+01,8.410947031e+01,9.471163210e+01,9.863386822e+01,8.194314587e+01,6.594263763e+01,8.102834997e+01,7.512922736e+01,3.804983140e+01,4.801558933e+01,2.380626143e+01,2.612935494e+01,9.944636119e+01,1.347474908e+01,8.462137134e+01,6.212272097e+01,3.500616495e+01,1.176207333e+01,7.589154513e+01,1.622951656e+01,3.442214570e+01,8.044246018e+01,7.830918371e+01,3.088423301e+01,7.787597241e+01,6.781232919e+01,6.907714575e+01,2.192859696e+01,6.711976489e+01,4.443639094e+01,8.676951904e+01,4.639976368e+01,7.511055994e+01,3.908501156e+01,1.207898920e+01,5.471122062e+01,9.957774862e+01,7.127160340e+01,2.217363541e+01,9.069261729e+01,2.553041593e+01,9.501888790e+01,7.102557971e+01,1.200357692e+01,3.813056845e+01,4.978229509e+01,3.887417417e+01,4.370154213e+01,9.505777829e+01,9.877608327e+01,7.506979430e+01,7.502011479e+01,7.541526273e+01,3.999700452e+00,4.030535397e+01,7.649980063e+01,5.034038984e+01,2.390708677e+01,3.688699007e+01,2.446151159e+01,4.341162472e+01,7.739319325e+01,2.435714158e+01,1.181541596e+01,4.968356635e+01,1.621638966e+01,1.304491819e+01,8.347070067e+01,1.242143668e+01,2.701872654e+01,8.862238419e+01,6.304019835e+01,2.282005736e+01,3.098940008e+01,9.005238599e+01,1.645519075e+01,8.954066165e+01,4.050060051e+01,1.459807694e+00,1.824093921e+01,7.753805726e+01,8.173264490e+01,5.199049377e+01,7.432440307e+01,7.297744347e+01,3.122485448e+01,5.036657731e+01,5.439071117e+01,4.230280956e+01,6.187678634e+01
1.783106584e+01,3.568701853e+00,3.390831157e+01,9.247081321e+00,5.831283335e+00,8.414677409e+01,2.811426284e+01,2.153238540e+01,6.769003766e+01,8.366251600e+01,6.940161148e+01,9.577693372e+01,8.089196822e+00,8.471437468e+01,6.518044853e+01,9.056936352e+01,1.455784676e+01,3.116169863e+00,7.162560818e+01,5.966743259e+01,4.596132140e+01,7.316617064e+01,8.472189197e+01,5.319030835e+01,6.466793419e+01,9.383245983e+01,4.432605412e+01,3.569463562e+00,2.248940424e+00,8.274377567e+01,3.249135394e+01,9.065647791e+01,5.866196283e+01,6.866345624e+01,6.526994641e+01,4.903859576e+01,5.848875363e+01,4.567557846e+01,3.992758433e+01,2.573816498e+01,9.327785387e+01,3.229873673e+01,3.130125848e+01,1.474189577e+01,7.204195955e+01,1.812826262e+01,6.862645325e+01,2.298219948e+01,1.984884205e+01,4.078040906e+01,4.562797580e+01,1.950123917e+00,8.719400802e+01,2.378192967e+01,2.952642845e+01,5.335717352e+01,5.727341547e+00,6.609591793e+01,9.576368260e+01,1.780062636e+01,8.311738081e+01,4.837935072e+01,8.635509987e+01,8.373251685e+01,1.018691524e+01,6.000388324e+01,6.518654197e+01,1.071560039e+01,3.730979303e+00,5.997059516e+01,2.417858682e+01,6.629615891e+00,5.364826145e+01,5.028568380e+01,9.863870393e+01,9.433493530e+01,4.321531910e+01,7.358265860e+01,4.671331608e+01,3.827430549e+01,9.447609567e+00,7.538565968e+01,4.675650292e+01,8.732000748e+01,6.324842085e+00,5.622224183e+00,1.402876543e+01,4.669824497e+01,9.041818111e+01,8.327264632e+01,7.823353392e+01,3.680095645e+01,7.770219492e+01,8.218021674e+01,2.245142977e+01,3.008733530e+01,6.216927223e+01,5.077379068e+01
5.416867916e+01,6.919093771e+01,7.208637103e+01,4.968273073e+01,2.367592535e+01,5.487520559e+01,9.518979742e+01,2.416383567e+01,6.399422977e+01,8.255377825e+01,2.787877658e+01,4.728398602e+01,4.230870483e+01,4.381020137e+01,9.730122772e+01,8.078759059e+01,3.677637077e+00,3.864301673e+01,6.513325484e+01,4.469213958e+01,6.637684003e+01,1.242168245e+00,7.349776233e+01,3.136500401e+01,4.633649199e+01,2.074084605e+00,1.152471195e+00,4.669810109e+00,5.946214756e+01,9.473195870e+01,8.797383250e+01,3.229877531e+01,5.916124527e+01,4.057566289e+01,5.352847133e+01,6.321360492e+01,2.889923596e+01,8.181359940e+01,1.720266164e+01,3.147847692e+01,2.566275798e+01,8.590414354e+01,3.425343240e+01,8.208428788e+00,1.950377104e+01,8.642247791e+01,8.428048007e+01,6.723314514e+01,4.530968415e+01,8.285718748e+00,2.869553959e+01,2.595884701e+01,6.064693818e+01,3.646241162e+01,5.757152336e+00,1.540433144e+01,6.506730757e+01,6.328894472e+01,1.053030200e+01,1.346329060e+00,1.247845465e+01,7.426568006e+01,1.437902950e+00,8.059694189e+00,4.513559311e+01,1.818148786e-01,3.829401253e+01,2.302986670e+01,8.879157129e+01,9.279123859e+00,5.863397331e+01,1.628680405e+01,8.650888077e+01,8.285949660e+01,3.761147960e+01,2.027506754e+01,9.470936195e+01,5.526586230e+01,3.383534518e+01,3.743257663e+01,2.650708394e+01,6.110090864e+01,3.255232409e+01,7.841971582e+01,3.639621234e+01,2.498776789e+01,4.813597236e+01,2.846628269e+01,3.659853578e+01,4.987179978e+01,8.617603003e+01,9.094501445e+01,2.248852620e+01,1.978258005e+01,1.642005736e+01,9.340040267e+01,5.291240906e+01,7.519613510e+01
1.219192650e+01,9.074912068e+01,1.431174899e+01,1.873596761e+01,3.235279317e+01,2.959130570e+01,1.056549542e+01,7.444904371e+01,5.918877468e+01,2.106556119e+01,7.081826891e+01,6.524868638e+01,5.088415686e+01,2.170323384e+01,4.661041985e+00,1.762662571e+01,1.918055621e+01,2.607235353e+01,8.634226874e+01,6.190195278e+01,6.777293540e+01,8.199250276e+01,4.311193068e+01,2.652356956e+01,8.915169189e+01,2.405467199e+01,3.328350060e-01,5.341709667e+01,4.805245478e+01,3.929236026e+01,5.612480551e+01,4.212434959e+01,2.818275463e+01,9.148385830e+01,3.972835217e+01,6.679952293e+01,3.395801506e+01,7.501274452e+01,6.738119591e+01,1.195244985e+01,4.790328403e+01,2.723888233e+01,4.291202450e+01,6.726580489e+01,9.334982069e+01,3.410075502e+01,8.717361560e+01,3.276642134e+01,2.440610306e+01,2.313806422e+00,3.254871078e+01,6.813333401e+01,1.569517648e+01,7.700712444e+01,3.776431390e+01,7.116425608e+01,9.882737704e+01,9.005023300e+01,4.356766325e+01,6.668763298e+01,6.846681082e+01,8.603244388e+01,6.563920686e+01,4.019310721e+01,3.388106138e+01,7.680208912e+01,1.272178193e+01,8.174723384e+01,7.837996310e+01,3.194999385e+01,5.938496351e+01,2.957307670e+01,7.099828141e+01,4.505291802e+01,2.888754160e+01,8.100992624e+01,5.368656680e+01,5.695361312e+01,9.855898695e+01,5.834445808e+01,8.240189744e+01,2.257505331e+01,2.197265868e+00,9.884861957e+01,5.528973507e+00,5.243476203e+01,8.806479628e+01,7.873006995e+01,5.036903751e+01,9.404683691e+01,8.686480654e+01,8.413429397e+01,5.595094071e+01,8.821525149e+01,8.945102875e+01,4.699612119e+01,8.532195226e+01,3.018475916e+01
