v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
7.024551869e+01,2.123491858e+01,8.441762677e+01,4.366379418e+01,3.357230401e+01,7.271878232e+00,3.775596726e+01,3.884949965e+01,5.625598738e+01,6.128720465e+01,6.938605316e+01,5.418889459e+01,7.878092225e+01,8.897330613e+01,7.171234138e+01,2.943387295e+01,6.975788554e+01,8.534472562e+01,7.656581877e+01,3.290951095e+01,4.394972520e+01,9.782529812e+01,4.369594243e+01,4.863385609e+01,1.684318598e+01,9.385137272e+01,9.096206593e+01,4.466764168e+01
3.795876523e+01,1.465906509e+01,7.513021183e+01,5.150533864e+01,7.276875429e+01,1.199101696e+01,1.497045265e+01,6.175880017e+01,9.739715476e+01,9.232053618e+01,2.620873465e+01,3.538121759e+01,6.135269707e+01,5.771051872e+01,1.838618125e+01,4.701688059e+01,4.962881706e+01,9.821414558e+01,9.335659821e+01,2.691330266e+01,4.653639461e+01,5.818403504e+01,6.251806477e+01,8.458338519e+01,5.296931730e+01,3.840907955e+01,4.910967496e-01,5.526124616e+01
2.589584475e+01,7.483816440e+01,9.648540764e+01,7.634618375e+00,5.594768170e+00,2.862337665e+01,3.092923716e+01,3.085807804e+01,8.511433085e+01,5.219632738e+01,7.770553504e+01,6.266434777e+01,8.950684485e+00,3.263076386e+01,1.780970185e+01,6.976024624e+01,1.996448738e+01,3.419768217e+01,3.906252073e+01,9.623702423e+01,9.742739424e+01,9.962353497e+01,7.895792765e+01,9.031032502e+01,8.044382987e+01,3.643041700e+01,1.338303360e+01,1.888957103e+01
5.866504937e+01,2.396783188e+01,3.718992496e+01,6.997415243e+01,8.144753778e+01,7.626959663e+01,3.384520131e+01,5.932260381e+01,8.482772207e+01,5.132354501e+01,1.943792621e+00,4.209477021e+01,3.517047584e+01,2.926191330e+01,1.309766940e+01,1.353168755e+01,6.130202013e+01,6.965651681e+01,3.026530012e+01,4.545133626e+01,7.908520766e+00,5.533104324e+01,2.328078238e+01,8.968078085e+01,4.931808059e+01,1.583412715e+01,1.368917888e+01,5.877836584e+01
7.350478634e+01,9.593752102e+01,9.753370463e+01,3.750985367e+01,4.071992731e+01,4.577701444e+01,5.392886248e+00,8.827984528e+01,3.805389497e+01,8.041752253e+01,2.072407893e+01,9.340990327e+01,6.741822087e+01,6.524795158e+01,6.888122512e+01,3.873996522e+01,2.890187838e+01,3.669422580e+01,1.636230451e+01,9.316267406e+01,9.573936749e+01,4.732388717e+01,2.233337073e+01,9.389143669e+01,5.916334756e+01,9.258543453e+01,1.504731107e+01,4.791861457e+01
1.316742316e+01,9.798574447e+01,4.086351774e+01,3.541429221e+01,8.704922069e+01,6.408364150e+00,3.845284120e+00,5.760102854e+01,6.958222886e+01,9.288462670e+01,1.779404034e+01,2.164444384e+01,4.444133035e+01,3.932824161e+01,7.762078567e+01,3.200548988e+01,2.533071256e+01,1.412049584e+01,3.470630250e+01,6.181805928e+01,5.631395932e+01,7.025417958e+01,3.962912425e+01,6.793737541e+01,4.536692276e+01,5.253418602e+01,6.008136875e+01,2.447451806e+01
6.358652754e+01,9.653838524e+00,4.847805525e+01,4.281022980e+01,4.864611093e+01,6.544728367e+01,1.106914837e+01,8.904892682e+01,3.478700466e+01,3.704735526e+00,8.353525432e+01,8.640929236e+01,4.356274614e+01,9.960479875e+01,6.504245309e+01,8.462641377e+01,9.334025288e+01,2.462212652e+00,3.660663646e+01,5.589110707e+00,6.701588880e+01,4.837910247e+01,1.267968123e+01,3.978013071e+01,4.227619605e+01,6.950407623e+01,1.271174956e+01,1.429557656e+01
8.475757376e+01,2.015672528e+01,6.413271478e+01,3.830189031e+01,4.252211184e+01,9.972366616e+01,7.712003328e+00,6.581193616e+01,1.512982815e+01,9.549429162e+01,9.707236303e+01,6.243975054e+01,2.284949980e+01,6.861531028e+01,4.193028067e+01,3.684925245e+01,4.812344151e+01,4.418445491e+00,1.321620087e+01,6.269812323e+01,5.471929249e+00,4.592577536e+01,3.220027964e+01,2.814340721e+00,6.584838148e+01,9.152826379e+01,5.230234324e+01,1.341132675e+01
2.302995069e+01,6.308025247e+01,7.772239025e-01,4.537116682e+01,7.337761535e+01,9.711910214e+01,8.389008637e+00,6.783106663e+01,7.246208471e+01,8.448895412e+01,4.265208617e+01,1.402032865e+01,7.948465129e+01,8.573922394e+01,5.078190452e+01,4.022008650e+01,7.829516204e+01,6.351652485e+01,4.390860408e+01,4.116518117e+00,4.885329034e+00,6.507486633e+01,4.635620805e+01,5.047139320e+01,6.451863537e+01,8.679258312e+00,1.778571257e+01,7.623653631e+01
9.944564951e+01,5.003627091e+01,6.302819622e+01,7.676874787e+01,1.318503692e+01,4.489658384e+01,1.891409021e+01,6.598375822e+01,2.973329103e+01,1.992805548e+01,2.421746851e+01,5.654144807e+01,9.953574703e+01,8.034663583e+01,9.603870561e+01,7.121204627e+01,6.083087451e+01,4.544463027e-01,7.039157805e+01,9.656700624e+01,9.689421411e+01,6.833515414e-01,5.817757419e+01,3.785014712e+01,9.460273381e+01,4.403531846e+01,3.357444438e+01,9.441382533e+01
8.693173361e+00,8.636407178e+01,6.126892231e+01,7.022047305e+00,5.487386258e+00,1.786565810e+01,7.821837491e+01,2.361420306e+01,3.425289312e+01,6.011081003e+01,2.043835158e+01,7.701036795e+01,8.500690216e+01,2.510497362e+01,5.863680320e+01,2.486939594e+01,9.496018932e+00,7.464724090e+01,2.731303905e+01,1.632998410e+01,8.855097064e+01,8.767201567e+01,8.477231489e+01,1.168702827e+01,3.997978656e+00,8.853235925e+01,2.233993960e+01,4.482251291e+01
1.722955611e+01,7.606457042e+01,1.693081251e+01,4.457798696e+00,6.805334723e+01,6.279869867e+01,9.284718908e+01,7.169649516e+01,8.800764111e+01,7.411970816e+01,9.181783711e+01,9.540164418e+01,5.798628811e+01,4.839789720e+01,4.673925941e+01,2.106636994e+01,8.150091829e-01,5.828464317e+01,1.439010743e+01,1.811275937e+01,2.330350066e+00,5.593777256e+01,6.606655991e+01,9.751461312e+01,3.294367113e+01,2.955146056e+01,4.372636697e+01,5.509440160e+01
8.033976416e+01,9.814015630e+01,5.638726423e+01,6.717175579e+01,3.518139994e+00,3.394298359e+01,4.949380975e+01,2.116183720e+01,1.373037201e+01,2.688342523e+01,7.236565528e+01,3.601893435e+01,8.748784619e+00,1.485249692e+01,1.457359897e+01,2.671232333e+01,4.910287803e+01,4.573409699e+01,1.047564423e+01,4.924823371e+01,5.202164257e+01,3.389276842e+01,9.318366127e+01,9.495725182e+01,2.864016958e+01,7.281934102e+01,2.426738538e+01,3.154203076e+01
5.525788492e+01,7.308151262e+01,7.684125052e+01,5.410012087e+01,7.098820549e+01,5.264330025e+01,8.601450600e+01,9.492627925e+01,5.191331528e+01,8.802895416e+01,6.589137009e+01,9.138080486e+01,1.335788634e+01,3.594168533e+01,2.468834439e+01,1.424062366e+01,3.148235219e+01,5.384695071e+01,5.825646922e+01,4.116943142e+01,1.668715695e+01,7.525107962e+01,5.850474792e+01,1.035248051e+01,1.837022594e+01,3.789427206e+01,7.717055405e-01,3.004973525e+01
1.531415375e+01,5.308247738e+01,1.246797023e+01,7.799447589e+01,3.094092664e+00,9.945345991e+00,1.356629779e+01,8.979034857e+01,3.831344552e+01,3.245589290e+01,9.199042340e+00,5.951078043e+01,5.998627403e+01,8.647323605e+00,7.628741560e+01,7.587003454e+01,2.500603228e+00,2.758387176e+01,3.923783848e-01,4.912107528e+01,1.413363226e+01,2.122065722e+01,3.361038767e+01,3.626557703e+01,3.749913346e+01,8.870496196e+01,5.427274410e+01,6.027571965e+01
4.219949959e+01,8.477873586e+01,5.397650998e+00,6.716750888e+00,2.693901260e+01,6.654714919e+01,7.549808991e+01,9.303983207e+01,7.027695709e+00,7.995489141e+01,5.367436565e+01,2.470699110e+01,9.444966646e+01,9.638111542e+01,7.423963719e+01,1.769538686e+01,2.804163579e+01,7.654505575e+01,9.035315010e+01,4.278125060e+01,5.585565978e+01,5.755175904e+01,6.723094690e+01,6.533073985e+01,6.612939360e+01,6.828028389e+01,9.399663421e+00,2.851769184e+01
8.934482380e+01,4.627080803e+01,2.528815737e+01,8.331731102e+01,3.318800411e+01,6.839046350e+01,9.499835072e+01,5.492654638e+01,7.864986284e+01,8.687739325e+01,2.560380905e+01,8.585239770e+01,4.270127275e+01,1.120884531e+01,3.832844653e+01,8.484094934e+01,9.220996049e+01,9.138175242e+01,7.814601091e+01,9.687090981e+01,8.051829576e+01,5.739128580e+01,4.995925239e+01,9.372326929e+01,7.552253298e+01,8.367534314e+01,8.678470844e+01,4.412023905e+01
4.132985023e+01,7.374485232e+01,2.041777497e+01,2.511535810e+01,4.920358540e+01,6.820622479e+01,4.446287910e+01,4.851670208e+01,1.618207206e+01,9.326367407e+01,3.626130518e+01,7.757631642e+01,5.947004075e+01,8.713027396e+01,4.470096282e+01,9.439726920e+01,9.266914084e+01,6.998788297e+00,6.685776899e+01,5.576460212e+01,9.423994227e+01,7.291075136e+01,6.459236982e-01,2.193893065e+01,7.387972595e+01,7.728038614e+01,5.754973483e+01,6.088127255e+01
6.181306572e+00,5.425502220e+01,3.464655620e+01,5.426483758e+00,8.403139383e+01,7.844176164e+01,9.961466254e+01,9.208522653e+01,2.551691727e+01,6.559792598e+01,4.344175169e+01,9.242039115e+01,2.514046585e+01,5.248576243e+00,1.043839586e+01,5.311572237e+01,2.642192421e+01,3.287603473e+01,7.573286630e+01,5.413943805e+01,1.826714064e+01,9.488208365e+01,6.359668973e+01,8.945273881e+01,5.003936098e+01,4.716270037e+01,2.385601828e+01,8.564721144e+01
9.506314673e+01,4.672799957e+01,1.890281340e+01,4.510578664e+01,4.129418087e+01,7.608010278e+01,4.807956509e+01,4.964212069e+01,1.597911123e+01,3.957594652e+01,3.419493388e+01,1.915354789e+01,1.983959710e+01,1.193078251e+01,8.519892405e+01,2.145640578e+01,5.931041651e+01,7.242539032e+01,9.878147718e+01,7.043623363e+01,9.090254316e+01,8.535830282e+01,3.466022097e+00,7.284078471e+00,8.668227519e+01,7.302500685e+01,5.304139043e+01,5.918435790e+01
4.340891265e+01,1.421053598e+01,4.274385633e+01,2.441437920e+01,6.527996168e+01,7.136445024e+01,8.643351312e+01,1.693458806e+01,6.573457340e-01,5.291060584e+01,3.055172464e+01,6.398653116e+01,3.843433396e+01,3.017712524e+01,7.507730172e+01,8.342324049e+01,2.166318678e+01,8.921209404e+01,3.579960177e+01,3.569589162e+01,5.558972176e+01,3.362783261e+00,4.776303130e+01,4.902795604e+01,5.026421315e+01,4.885447394e+01,1.897394837e+00,1.772075925e+01
1.902436960e+01,2.290519535e+01,7.851860327e+01,6.243398688e+01,2.099870184e+01,6.235291155e+01,9.273678381e+00,9.055113875e+01,8.570841716e+01,8.975400375e+01,4.952892958e+01,3.515080433e+01,6.054438428e+01,4.048847062e+01,8.553450602e+01,7.930943650e+01,2.034796160e+01,7.124616880e+01,5.417505370e+01,8.265675809e+01,6.211365127e+01,1.193875271e+01,9.192213713e+01,9.100410456e+01,1.924403346e+01,4.485964203e+01,8.386891477e+01,4.584174450e+01
1.246654672e+01,6.868877872e+01,4.713090653e+01,1.065044118e+00,9.477628090e+01,1.598118700e+01,6.430720942e+01,4.032704022e+01,2.633831089e+01,8.913372979e+01,8.761867106e+01,1.148748427e+01,5.082297337e+01,7.310166511e+01,8.466704626e+01,7.832670441e+01,1.092988351e+01,9.903575566e+01,1.243739564e+01,6.963606988e+01,1.298542986e+01,9.927591570e+01,3.695993478e+01,5.388347477e+01,3.715103483e+01,2.510129845e+01,5.494109501e+01,2.945312831e+01
5.249766403e+01,9.261144128e+01,2.703591854e+01,1.898114075e+01,3.252257888e+01,2.990439453e+00,8.278917626e+01,6.238407303e+00,7.438221467e+01,1.034649602e+01,7.121045560e+01,1.668020902e+01,4.867789827e+01,6.939774824e+01,7.985561180e+01,3.718188881e+00,6.552931406e+01,4.184103678e+00,1.354860734e+01,3.530031700e+01,4.493600948e+01,7.054502383e+00,1.981840824e+01,9.701690801e+01,8.003380622e+01,7.481835869e+01,9.296190992e+01,9.070739513e+01
2.090197414e+01,4.656269139e+00,6.982086269e+00,4.488482004e+01,3.752227152e+01,2.235536336e+01,9.711993454e+01,4.762594808e+01,1.761708697e+01,5.808117373e+00,9.970372611e+01,4.066170588e+01,8.473410030e+01,6.375253437e+01,4.105997704e+01,3.125406199e+01,2.174512742e+01,5.153489696e+00,9.548799383e+01,2.370536250e+01,5.965086453e+01,4.995806455e+01,8.371044622e+01,6.095085373e+01,4.169615137e+01,7.272719840e+01,7.985005720e+01,3.121965722e+01
6.505765583e+01,1.922112424e+01,5.813131663e+01,5.164280352e+01,1.758837149e+01,1.347687231e+01,1.705687838e+01,7.844388505e+01,3.363088943e+01,8.265873979e+01,9.044720369e+01,4.125347709e+01,3.827942954e+01,1.751199966e+01,5.047141125e+01,2.615758248e+01,2.876579771e+01,4.591085026e+01,6.887336312e+01,8.158683616e+01,3.312471545e+01,8.830926389e+01,6.245948037e+01,5.363688108e+01,9.267838516e+01,4.208572725e+01,8.437115415e+01,4.066264915e+01
7.930296263e+01,5.766949829e+01,1.139047973e+01,7.819437457e+01,9.062498493e+01,2.310576041e+01,2.462995291e+01,9.120209083e+01,3.918754380e+01,6.466627530e+01,5.349917061e+01,8.122870805e+01,9.036730074e+00,7.816602658e+00,7.935513234e+01,7.139440098e+01,8.210773756e+00,3.895891813e+01,9.970881661e+01,4.975793064e+01,8.507365468e+01,2.322574080e+01,8.973971353e+00,4.160687838e+01,7.986303905e+01,2.897062719e+01,5.290022711e+01,5.440937431e+01
7.876458344e+01,4.043197416e+01,2.244479754e+01,2.910917164e+01,9.390972600e+01,6.864432486e+01,6.542232716e+01,2.664246232e+01,2.846264243e+01,3.788497890e+01,8.964732878e+01,1.287012341e+01,5.273893089e+00,7.223316090e+01,4.585176154e+01,7.429605499e+00,5.187276744e+01,3.136507905e+01,1.920503854e+01,8.984095932e+01,4.140545282e+01,7.705206817e+01,3.107965143e+01,5.296654900e+01,7.337860657e+01,5.518370551e+01,6.481752115e+01,1.999326325e+01
9.058981342e+01,2.744339483e+01,4.693724674e+00,4.144553352e+01,9.727619461e-01,1.940589430e+01,6.625468258e+01,6.000487108e+01,3.008586353e+01,4.382009193e+01,3.395674865e+01,6.199116847e+01,9.510615275e+01,6.502074590e+01,1.935236561e+01,6.743387589e+01,2.682581973e+01,9.845583691e+01,7.935145768e+01,9.767228877e+01,4.203268366e+01,8.812302859e+01,6.178209110e+01,8.097309799e+01,2.831512154e+01,8.623310586e+01,3.249301139e+01,4.282225241e+01
6.235755518e+01,4.433935075e+01,6.271941738e+01,1.321191989e+01,4.948442719e+01,4.763154578e+01,3.859288281e+01,9.544088799e+01,4.303336301e+00,8.222293147e+01,8.130335692e+01,9.700923355e+00,3.535481430e+01,8.800416079e+01,2.085984402e+01,2.383698202e+01,2.408576167e+01,9.546321982e+01,9.383985394e+01,6.923718462e+01,4.686699363e+01,8.782174524e+01,2.331956735e+01,5.234820648e+01,4.079294620e+00,1.642100739e+01,7.651781461e+01,6.104902874e+01
8.883023308e+01,7.464127128e+01,7.893672984e+01,5.690791749e+00,4.986139420e+01,9.411464603e+01,7.864806884e+01,9.049356354e+01,1.046868850e+01,9.618955601e+01,6.575944196e+01,1.439255697e+01,3.392350320e+01,3.148026907e+01,2.382271814e+01,9.898038887e+01,4.654488429e+01,6.955679268e+01,8.335757770e+01,8.428333149e+01,3.146466576e+01,1.614878917e+01,9.269269501e+01,5.393972166e+01,5.199147095e+01,7.226586089e+00,3.985033313e+00,6.553720054e+01
9.657896865e+01,1.410423440e+01,8.788491974e+01,2.815005423e+01,3.429047512e+01,3.930504775e+01,9.066787487e+01,7.916279591e+01,6.901255343e+01,9.699050338e+01,5.535294487e+01,1.362705921e+01,7.488214635e+01,4.382803214e+01,4.611765388e+01,2.068498982e+01,1.695016524e+01,9.258357829e+01,3.338815792e+01,1.310133206e+01,2.846750934e+01,1.430822550e+00,8.247839391e+01,3.233712160e+01,3.815653905e+01,2.684462508e+01,7.825085378e+01,9.784775583e+01
9.883687635e+01,5.416884046e+01,5.886175232e+01,9.120305873e+01,3.621375339e+01,3.231970523e+01,1.157426943e+01,2.250020776e+01,6.782061907e+01,8.880018717e+01,2.110897672e+01,3.831473847e+01,2.770893049e+01,6.667820539e+01,1.336486658e+01,8.819928012e+00,7.218532680e+01,6.740408120e+01,3.303923617e+01,8.188200168e+01,9.563287938e+01,8.289634442e+01,2.265889038e+01,3.545841668e+01,9.971762574e+01,6.705395839e+01,9.038127515e+01,4.528023463e+01
3.532541958e+01,6.104070188e+01,5.824967900e+01,5.273219210e+01,8.300017589e+01,7.610530298e+01,9.761641720e+01,8.866466331e+01,3.718230499e+01,7.687640858e+01,2.026545612e+01,4.849450595e+01,2.438283829e+01,2.638075473e+01,6.579838101e+01,9.874091097e+01,1.256822541e+01,8.191471559e+01,4.911613984e+01,3.758090957e+01,4.150969911e+01,9.344543343e+01,6.063686992e+01,5.494044026e+01,8.598324562e+01,3.445286156e+01,2.817852226e+01,5.890358884e+01
1.761188381e+01,4.010956034e+01,1.946344558e+01,5.782068772e+01,1.114144501e+01,8.321255996e+01,5.375073727e-01,3.450413035e+01,3.773886620e+01,3.965922502e+01,6.821782195e+01,5.647900143e+01,1.494043316e+01,8.284619777e+01,9.070254273e+01,6.019918515e+01,8.903738531e+01,6.663708981e+01,9.588835389e+01,9.824604898e+01,3.356814009e+00,4.623533482e+01,8.238315100e+01,3.167023502e+01,7.919057072e+01,6.812976595e+01,9.588784195e+01,6.073358184e+01
5.650416863e+01,7.538425949e+01,7.351002547e+01,5.071047305e+01,8.882853520e+01,6.282062354e+01,2.861619635e+01,3.348580345e+01,4.880220538e+01,7.785057336e+01,3.013161349e+01,6.498256990e+01,6.961204988e+01,7.438852154e+01,6.519397541e+01,3.365296482e+01,7.450691779e+01,1.527824193e+00,4.716733654e+01,1.413136121e+01,8.587606042e+01,5.050919465e+01,5.881713910e+01,8.214841553e+01,8.205870111e+01,6.453550568e+01,2.666694764e+00,2.053496590e+01
7.981524515e+01,6.133707981e+01,9.897547836e+01,9.432625745e+01,3.146573953e+01,3.944010308e+01,4.717522311e+01,2.591215201e+01,2.690015197e+01,2.982767824e+01,3.190042390e+01,3.973865430e+00,7.614909408e+01,5.323163734e+01,2.215490262e+01,4.747030543e+01,4.005329893e+01,8.320275196e+01,5.566796752e+01,8.946015541e+01,4.910770383e+01,5.865559855e+01,5.519400375e+01,3.630762612e+01,9.005287052e+01,9.517658543e+01,3.654434127e+01,5.735233679e+01
8.429239158e+00,4.357011523e+01,1.331992996e+01,7.186369014e+01,7.469203509e+01,3.596247703e+01,8.631644193e+01,1.793629360e+01,4.612871489e+01,8.241325254e+01,8.802970847e+01,7.604446750e+01,4.801912216e+01,6.452633716e+01,5.351627856e+01,3.079768997e+00,9.939447203e+01,2.627980041e+01,2.684093123e+01,6.051303480e+01,9.768188641e+01,9.911925607e+01,4.030913604e+01,2.954551749e+01,7.366245680e+01,9.806412260e+01,7.892567477e+01,7.572130070e+01
1.829705914e+01,7.273613987e+01,7.280052539e+01,9.517969767e+01,3.899870077e+01,6.227843022e+01,5.088371824e+01,7.697752231e+00,8.218104049e+01,1.705603350e+01,1.534138044e+01,2.824657766e+01,1.700450184e+01,7.463474433e+01,5.230450530e+01,2.401299727e+01,5.153607656e+00,9.399935100e+01,5.891808949e+01,6.346577054e+01,6.952338205e+01,9.513597149e+01,2.837169923e+01,9.768494008e+01,2.760003222e+01,8.556105534e+01,6.169056502e+01,9.157870728e+01
6.150902187e+01,2.692826789e+00,7.448504897e+01,2.656861773e+01,5.064466652e+00,9.672668977e+01,1.769486496e+01,1.965180735e+01,3.696241261e+01,3.770551157e+01,4.108300851e+01,1.953968298e+01,5.668355385e+01,7.235608354e+01,6.930734164e+01,8.517999739e+01,8.631637655e+01,6.591011637e+01,8.491182434e+01,3.395775833e+01,3.514880477e+01,6.760197922e+01,7.412748251e+01,6.778773187e+00,1.207701754e+01,9.063155607e+00,5.662618164e+00,6.485636960e+01
8.952257242e+01,9.423316535e+01,2.381918231e+01,7.511960179e+00,4.674797252e+01,8.367604139e+01,5.748184470e+00,6.211276163e+01,1.691704753e+01,6.845335525e+01,2.368842456e+01,4.310204493e+01,6.341293480e+01,7.848802705e+01,9.599488656e+01,9.242032378e+01,5.161363989e+01,2.846524783e+00,8.992367317e+01,3.507944928e+01,2.298150514e+01,1.122066839e+01,8.978286940e+01,3.081563452e+01,8.103905620e+01,3.648017826e+00,2.435085464e+01,7.247993641e+00
9.582214371e+01,4.539647851e+01,3.612937705e+01,1.718059370e+01,6.840459119e+01,9.019874645e+01,2.518324569e+01,5.059831058e+01,1.072330212e+01,2.808315215e+01,1.030822346e+01,6.504467969e+01,9.161101870e+01,3.719756223e+01,3.850217922e+01,8.275325023e+01,7.545037079e+01,1.106291149e+00,5.461022848e+01,1.622447278e+01,4.818511576e+01,1.994937198e+01,9.308062387e+01,9.474728533e+01,9.405505765e+01,7.334993038e+01,5.467573568e+01,9.364794352e+01
3.564277788e+01,3.517520148e+00,4.686689492e+01,7.594090492e+01,6.348629192e+00,7.917358493e+01,1.013210519e+00,7.011321687e+01,9.409761937e+01,8.849427796e+01,7.857823601e+01,7.264880526e+01,4.403563361e+01,3.556347600e+01,2.527420169e+01,9.994679532e+01,3.756585562e+01,2.892219420e+01,4.608462334e+00,7.303209366e+01,9.542161837e+01,1.294352607e+01,1.726821625e+00,9.817667929e+01,7.746595523e+01,5.241393194e+01,8.785206144e+01,3.453009309e+01
8.763092595e+01,1.260172792e+01,5.430053847e+01,5.475883556e+01,8.547146963e+01,7.228228101e+01,3.633439937e+01,9.965635180e+01,9.575099223e+01,9.527779863e+01,4.079655481e+01,1.310250589e+01,5.260017478e+01,7.950478665e+01,5.532016124e+01,3.928821690e+01,1.442534766e+00,4.193648141e+01,7.954252800e+01,9.878928814e+00,2.898383330e+01,8.590670970e+01,5.542349555e+00,7.504436921e+01,2.456286673e+01,6.488446189e+01,6.240136047e+01,3.073285420e+01
2.861385901e+01,8.670978529e+01,3.761781487e+01,9.044164509e+01,6.419859382e+01,9.800199004e+01,6.711079173e+01,4.805888396e+01,6.273750304e+01,5.125480571e+00,4.424907657e+01,9.268453215e+01,1.370687399e+01,3.166989872e+01,3.388265403e+01,5.611083030e+01,6.179916532e+01,2.361573170e+01,8.202703478e+01,1.082069588e+01,9.212777177e-01,8.876717960e+01,2.578943672e+01,9.992329717e+01,6.852582523e+01,1.214472414e+01,3.258847319e+01,5.238020338e+01
4.572181672e+01,8.921697267e+01,7.227861332e+01,8.834007888e+01,9.606195040e+01,7.464907736e+01,4.374389874e+01,9.397919413e+01,4.475793965e+01,9.720068859e-01,1.714034197e+01,9.648582714e+01,3.674450372e+01,9.488336093e+01,5.452260419e+01,4.884336088e+01,1.167304278e+01,1.359381341e+01,6.382034321e+00,7.421616106e+00,8.763739497e+01,9.007874973e+01,3.765411076e+01,7.608445448e+01,7.309282004e+01,4.634717421e+00,6.251733599e+01,8.063711382e+01
4.148691109e+01,4.635943948e+01,4.093904065e+01,2.906880512e+01,8.842770984e+00,9.767747319e+01,6.202168354e+00,6.021237829e+01,5.782134817e+01,8.647213696e+01,2.976835610e+01,5.074477353e+01,8.368202285e+01,3.938692005e+00,2.699614871e+01,8.600257357e+01,8.235197840e+01,5.748588906e+01,7.223293149e+01,1.482069266e+01,9.453790853e+01,9.637583166e+01,2.496012871e+00,9.799859108e+01,3.248317931e+01,5.978212884e+01,8.792708772e+01,2.767229322e+01
7.758813491e+01,7.827187340e+01,4.910990325e+01,8.539320920e+01,5.110551783e+01,6.398586897e+01,4.083065992e+01,7.758934798e+01,4.494388912e+01,1.520617385e+01,9.810214816e+01,4.753176751e+01,2.445916008e+01,2.465372465e+01,1.167183053e+01,3.593687488e+01,3.799291055e+01,7.641905543e+01,8.811658645e+01,8.656363875e+01,4.037754743e+00,6.542442147e+01,6.389675541e+01,5.481641953e+01,9.015679149e+01,7.018361882e+01,6.612672150e+01,1.567725976e+01
3.591366099e+01,1.547398832e+01,1.750183186e+01,6.275270061e+01,3.382998076e+01,5.448252437e+01,3.731862567e+01,3.677416543e+01,8.042770314e+01,3.368381741e+01,5.486579026e+01,7.337339466e+01,9.409603370e+01,4.605050513e+01,4.450698249e+01,9.801929962e+01,1.609373619e+01,1.139989139e+01,5.337798209e+01,5.226157166e+01,9.190070122e+01,5.626287397e+01,7.403477083e+01,7.705589510e+00,6.237680026e+01,2.259157168e+01,2.013904644e+01,9.335060688e+01
3.958316201e+01,7.989397705e+01,8.548950441e+01,2.729307723e+01,9.037679988e+01,8.404715473e+01,9.810801605e+01,9.587053816e+01,6.622727769e+01,1.443437611e+01,8.937404779e+01,6.485902427e+01,2.063413918e+01,2.909704434e+01,7.953383567e+01,6.770611670e+01,9.347266956e+01,4.623352617e+01,4.261158100e+01,6.977667127e+01,6.054965299e+01,3.522434420e+01,9.419277423e+01,4.137968508e+01,5.353290421e+01,3.543055203e+01,3.821268211e+01,2.840035376e+01
4.875035948e+01,4.767681748e+01,7.012522359e+01,1.193049914e+01,1.251407899e+01,1.367960400e+01,8.337674353e+01,4.778781426e+01,8.349611450e+01,2.692021284e+01,6.371502264e+00,3.310485433e+01,7.732572393e+01,9.947273081e+01,2.668390132e+01,2.044715017e+01,6.418874915e+01,6.704357810e+01,4.081458904e+01,3.235722595e+01,2.192432233e+00,4.274969657e+01,1.067277387e+01,1.570333281e+01,2.478217432e+00,7.354392910e+01,5.670074275e+01,7.279076058e+01
1.945047226e+01,3.090606743e+01,3.841666455e+01,9.399834142e+01,2.931774100e+01,1.507402711e+01,8.237281681e+00,7.790557613e+01,2.334559778e+01,2.278138179e+01,7.910956058e+01,3.254947943e+01,8.064217062e+01,2.380454043e+01,2.185504101e+01,1.900085948e+00,4.182038878e+01,7.611240743e+01,5.927372781e+01,9.350850307e+01,5.670028750e+01,6.624908232e+01,2.312095574e+01,6.015657131e+01,6.945674488e+01,5.814569501e+01,1.403474653e+00,3.373656861e+01
4.065128555e+01,2.159960775e+01,1.854552138e+01,3.322408706e+01,3.817847799e+01,8.690849832e+01,1.575367175e+01,9.848274297e+01,7.032406841e+01,2.956067823e-01,1.267813807e+01,9.377765097e+01,2.794942786e+01,6.057387248e+01,5.001274195e+01,1.403654833e+01,1.045706868e+01,8.598919413e+01,8.612235993e+01,2.120411162e+01,6.384090568e+01,7.373127213e+01,5.849626624e+01,8.183590028e+01,9.065179002e+01,9.529316768e+01,4.209943742e+01,6.370109871e+01
8.605569802e+01,1.354448035e+01,1.932773198e+01,3.508384826e+01,4.680036117e+01,8.610786902e+01,7.593275440e+01,6.769750588e+01,4.592045277e+01,7.189468611e+01,6.226068188e+00,8.627211386e+01,7.953410465e+00,9.040356899e+01,8.765506944e+01,8.419318313e+01,4.132486782e+01,7.280252910e+01,6.364458688e+01,9.028429378e+01,1.648003756e+01,4.021375630e+01,6.881165789e+01,7.011686019e+01,7.049316023e+01,8.888105577e+01,2.680390195e+01,9.552763927e+01
4.787021980e+00,1.905773286e+01,7.503473283e+01,6.348561118e+01,3.670292238e+01,4.114855896e+01,6.883550152e+00,5.432666152e+00,7.519794778e+01,5.627975396e+01,7.295302794e+01,3.845560219e+01,9.849340427e+01,5.910654999e+01,4.212833256e+01,5.152444707e+01,5.227803003e+01,8.957739677e+01,6.726474843e+01,2.192508675e+01,7.841273584e+01,1.671049372e-01,4.757668126e+01,6.954047548e+01,8.099301965e+01,4.081610912e+01,3.915938047e+01,2.504263856e+01
