v1,v2,v3,v4,v5,v6,v7,v8,v9
8.593196992e+01,8.841184570e+01,8.865764776e+01,2.339354605e+01,6.580043525e+01,4.642484324e+01,6.182151738e+01,3.531201502e+00,7.722558741e+01
2.410842087e+00,2.202564815e+01,3.648588322e+00,8.296596108e+01,7.859494475e+01,2.944852293e+01,3.651928891e+00,9.090025746e+01,4.851505127e+01
4.044665131e+01,3.312855566e+01,9.706563428e+01,3.603041739e+01,6.150406882e+01,8.925976636e+01,2.857124278e+01,5.748522941e+01,5.752547647e+01
5.342502862e+01,9.150644673e+01,9.827464192e+01,9.840626350e+01,1.659066038e+01,7.872297444e+01,4.721415334e+01,3.075880843e+01,9.710292419e+01
4.064386148e+01,2.197837754e+01,9.778399797e+01,5.868622531e+00,5.934360025e+01,2.382577254e+01,8.290155631e+00,5.956754388e+01,4.025329961e+01
1.389875631e+01,7.330714870e+01,2.841778980e+01,5.699616853e+01,5.787373666e+01,9.937513813e+01,2.236390872e+01,6.475055153e+00,1.173159380e+01
2.746360004e+01,2.152446945e+01,2.358125407e+01,9.657378059e+01,3.571026521e+01,2.683123083e+01,3.940505077e+01,6.765799356e+01,5.966027815e+01
7.313065708e+01,8.954263592e+00,1.545773958e+01,8.799000852e+00,4.559335459e+01,3.155063480e+00,6.921514035e+01,6.315374531e+01,8.922461389e+01
8.644134533e+00,3.359177376e+01,5.722995208e+01,6.726383567e+01,2.405642917e+01,4.077218533e+01,5.779124489e+01,9.869923229e+00,3.260487740e+01
6.441721307e+01,5.206563225e+01,9.523449499e+00,9.404197300e+01,1.244241004e+01,5.607133444e+01,3.682331323e+01,3.922681027e+01,5.160240812e+00
8.066296473e+01,1.242430660e+01,1.054930800e+01,7.415981624e+01,1.809511709e+01,7.107866441e+00,6.503914955e+01,8.446752306e+01,8.527666684e+01
1.529058604e+01,5.775934836e+01,4.112436674e+01,4.228154617e+01,7.907474698e+01,7.364722824e+01,8.617844524e+01,8.035006896e+01,1.997842730e+01
8.270601023e+01,2.970034682e+01,6.235893731e+01,8.756899434e+01,6.458122519e+01,8.939796380e+01,2.748368570e+01,1.150612275e+01,2.296834636e+01
3.164473521e+01,6.538560977e+01,7.755378147e+01,9.676618444e+01,6.493032034e+01,4.397635475e-01,7.660264944e+01,9.895916869e+01,5.004592866e+01
9.598386387e+00,1.223008859e+00,2.764234415e+01,9.514019545e+01,1.370423810e+01,9.467524781e+00,3.767872896e+01,8.627240023e+01,7.087796297e+01
6.718720561e+00,4.088204328e+01,4.256063176e+01,7.015777105e+01,6.371857651e+01,9.062836828e+01,5.616420326e+01,2.617320923e+01,3.744529198e+01
4.309254525e+01,2.617042669e+01,7.439436030e+01,2.445722821e+01,9.908799634e+01,4.826972576e+01,3.928423280e+01,5.335594344e+01,2.822042390e+01
7.839787047e+01,6.047423714e+01,8.098799342e+01,2.451787022e+01,1.691984926e+01,3.440293550e+01,2.649043555e+01,5.619777044e+01,4.702498723e+01
2.668018121e+01,1.465574524e+01,9.597516577e+01,6.324038056e+01,2.009668295e+00,9.859166893e+01,3.646272584e+01,3.009281706e+01,5.372012582e+01
6.353460945e+01,3.333621244e+00,9.022781998e+01,6.781340831e+01,4.510606063e+01,4.794352982e+01,1.275675871e+01,7.609808793e+01,5.565489225e+01
7.232121021e+01,8.968324454e+01,5.472923743e+01,2.687635776e+01,1.951705284e+01,9.481306434e+01,3.597620080e+01,8.943546501e+01,9.058863113e+01
9.231652651e+01,3.512673514e+01,1.152693847e+01,3.689976889e+01,8.426626757e+00,3.306468183e+01,9.857995914e+01,5.413640508e+01,6.737194380e+01
9.976499055e-01,6.354661521e+01,9.074416346e+01,6.223866246e+01,5.647395477e+01,1.530349834e+00,7.579237502e+01,4.453625793e+01,4.642441520e+01
3.635757617e+00,6.396235347e+00,2.080414624e+01,4.253850296e+01,8.776196668e+01,3.829192919e+00,5.097246824e+01,4.384350816e+01,2.200478198e+00
1.060799352e+01,5.440071921e+00,3.923262321e+01,5.099321625e+01,6.966439752e+01,8.751302458e+01,4.827049074e+01,2.211625235e+01,9.290895953e+01
7.986733336e+01,6.158765460e+01,2.767440705e+00,5.851890103e+01,5.000485436e+01,3.400970137e+01,1.730807837e+00,1.956442399e+01,7.320547965e+00
9.376021681e+01,1.040512504e+01,7.356862342e+01,1.046754195e+01,4.169570173e+01,7.201678566e+01,1.407187723e+01,1.846432613e+01,9.527665312e+01
8.588269114e+01,2.946318577e+01,7.639617668e+01,6.802751220e+01,5.103107909e+00,1.616453324e+01,9.755296846e+01,7.746583315e+01,3.936397367e+01
4.593920094e+00,7.110281084e+01,4.406653223e+01,2.866126318e+01,5.817051426e+01,9.171473004e+00,2.240338912e+00,1.830516200e+01,5.929155506e+01
3.199835277e+00,2.263218700e+01,5.414763333e+01,3.867689104e+01,4.543518096e+01,4.350583958e+01,6.855092823e+01,5.058890295e+01,9.151432216e+01
1.932468483e+01,5.928699226e+01,6.341887773e+01,5.578306175e+01,6.485991607e+01,6.581867067e+01,2.996832078e+01,8.281626186e+01,8.677143088e+01
5.311658103e+01,6.439609238e+01,7.944325645e+01,2.756765036e+01,4.520828724e+01,1.536246915e+01,3.459705501e+01,9.622346332e+00,7.767011649e+01
2.307912096e+00,4.261826056e+01,2.809483863e+01,5.412901695e+01,7.861638460e+01,8.408967827e+01,9.204763377e+01,2.010719376e+01,1.320533465e+01
5.351296596e+01,6.176522759e+01,1.692209439e+01,3.401898234e+01,7.261193664e+01,5.652485682e+01,5.054097824e+01,7.481844052e+01,7.488001781e+00
5.149911437e+01,3.306058999e+01,8.606496462e+01,6.029155355e+01,3.560083261e+01,8.968912769e+01,6.615782506e+01,3.446830388e+01,1.928373326e+01
7.021476250e+01,4.241596003e+01,6.624790280e+01,7.643117258e+01,2.583264137e+01,1.708952711e+01,2.705536818e+01,2.330257207e+01,1.849376610e-02
7.863638733e+01,5.784817763e+01,7.600870169e+01,3.165825716e+01,5.420948136e+01,8.977678643e+01,4.075395470e+01,2.582454470e+01,7.815415016e+00
7.058011812e+01,3.732905706e+00,4.303010572e+01,6.315611650e+01,4.786895505e+01,3.146795080e+01,7.830241798e+01,9.156995370e+01,1.685907637e+01
3.242374212e+01,1.236915194e+01,7.803675514e+01,2.712016080e+01,8.520946839e+01,7.992582906e+01,2.936917800e+01,5.995599107e+01,7.885250218e+01
5.873538413e+01,6.473250310e+01,1.796074282e+00,5.877095230e+01,4.755085472e+00,5.589252255e+00,6.696789774e+01,9.960368786e+01,2.135750792e+01
1.437682061e+01,6.771523258e+00,6.410931786e+01,9.372697791e+01,1.171631183e+01,2.732280638e+01,5.996814633e+01,7.266775892e-01,9.085802417e+01
7.683402923e+01,5.072984026e+00,8.700336700e+01,1.693945370e+01,8.617539999e+01,2.453223278e+01,1.834811158e+01,2.842365694e+00,5.961640026e+00
2.720237771e+01,8.337273811e+01,8.157096552e+01,3.293153657e+01,7.775555801e+01,9.904832045e+01,9.379455967e+01,6.274320277e+01,5.405040818e+01
7.714400128e+01,8.294382643e+01,7.218621964e+01,9.541810838e+00,6.771761178e+01,1.962567765e+01,8.295316425e+01,5.434790500e+01,2.372364032e+01
5.689010234e+01,9.971613517e+01,9.782003774e+00,2.449223539e-02,3.690549567e+00,6.135870264e+01,1.529265738e+01,4.676416905e+01,1.614419459e+01
1.859172589e+01,5.471103113e+01,5.344727439e+01,3.256379866e+01,9.074236277e+01,8.197651934e+01,8.085135622e+01,3.248403692e+01,9.914258162e+01
4.371037653e+01,2.992153560e+01,3.066701150e+00,5.343090237e+01,9.750355402e+01,2.064928188e+01,8.942139108e+01,6.801751117e+01,2.497252600e+01
6.725507204e+01,7.144813230e+01,4.123117575e+00,3.656936522e+01,5.318326451e+01,7.269020851e+01,7.948909483e+01,6.814226688e+01,7.243929439e+01
1.098863656e+01,3.394856631e+01,7.846971208e+01,5.909828785e+01,9.975234200e+01,2.536343404e+01,5.085839339e+01,3.326852798e+01,5.869155084e+01
2.670029905e+01,8.947604991e+01,8.783091751e+01,9.128759186e+01,2.870906649e+01,8.261589022e+01,3.891902182e+01,6.228970892e+01,6.098592605e+01
6.689356783e+01,4.263333801e+00,8.320569286e+01,6.710272870e+01,9.329221924e+01,2.830694405e+01,7.247604399e+01,4.128896268e+01,5.958987041e+01
3.745768381e+01,5.099605926e+01,9.895728016e+00,7.062548326e+01,3.810196005e+01,4.516813804e+01,1.658404191e+00,7.687463353e+01,5.381382045e+01
9.930445722e+00,2.801239289e+01,9.385527222e+01,9.206566058e+01,1.378956265e+00,9.553582687e+01,8.920613099e+01,8.437592735e+00,8.333138156e+01
1.919811308e+01,7.373547087e+01,5.059224595e+01,5.361005264e+01,6.465962341e+00,5.366044353e+01,2.909885341e+01,7.498005251e+01,3.891648756e+01
6.664691189e+01,6.717646261e+01,7.729753942e+01,2.233095993e+01,7.095857916e+00,9.273067998e+01,3.577441706e+01,8.064703617e+01,5.116541145e+01
6.329955993e+01,1.036064055e+01,8.679859059e+01,8.007457501e+01,5.280603937e+01,9.548844684e+01,8.010138785e+01,5.209126174e+01,3.577354448e+01
5.057878807e+01,5.724250159e+01,1.409937818e+01,9.350227781e+01,1.496056537e+01,4.099919954e+00,3.080825487e+01,1.412231881e+01,6.375980302e+01
7.013312650e+01,1.154702352e+01,1.590675195e+01,9.345563897e+01,3.831987625e+01,2.442212729e+00,7.118491761e+00,4.695210128e+01,1.864985327e+01
6.187845025e+01,7.803107771e+01,5.632638058e+01,7.592580436e+01,9.760692372e+01,7.409069231e+01,1.134449645e+01,4.808469464e-01,7.287570252e+01
2.750218543e+01,7.824055556e+01,4.281835879e+01,9.419333490e+01,7.542207264e+01,7.965136893e+01,8.604710745e+01,1.182458074e+01,2.773153808e+00
5.520185971e-01,6.290430078e+01,8.717548381e+01,7.022176718e+01,7.496539792e+01,3.068249772e+01,7.743727465e+01,1.550901634e+01,1.936403569e+01
1.148101444e+01,4.536563346e+01,8.108274549e+01,7.911379046e+01,3.366336258e+01,3.785448620e+01,3.294070184e+01,8.238612383e+01,8.891369227e+00
3.632219863e+01,4.932327989e+01,4.644206332e+01,5.988923444e+01,2.364044324e+01,4.015827049e+01,1.252787839e+01,6.929021897e+01,8.351905008e+00
1.993055836e+00,4.098417420e+01,7.325869994e+01,3.610283425e+01,3.433853914e-01,8.884474163e+01,4.786487943e+00,1.506879118e-01,1.891295669e+01
2.110405110e+01,1.439712794e+01,3.220615065e+01,3.436009894e+01,8.371024083e+01,5.719758470e+01,6.091364265e+01,1.969116237e+00,7.705136822e+01
7.921642248e+01,7.524326076e+01,2.296176996e+01,8.867271845e+01,6.621708863e+01,8.374369230e+01,2.387909105e+01,8.988274305e+01,5.120072797e+01
6.139344280e+01,7.345103540e+01,9.569639968e+01,9.826129133e+01,9.595813988e+01,1.819877659e+00,3.314524792e+01,5.970235693e+00,4.679338845e+01
8.911762230e+01,4.214604341e+01,5.425050136e+01,3.965104974e+01,4.854537822e+01,2.935225808e+01,5.135083071e+01,5.269673211e+01,2.857757065e+01
1.831710630e+01,5.768675692e+01,8.546874798e+01,6.868304215e+01,5.553661252e+00,1.371933426e+01,4.608498476e+01,9.733367378e+01,6.066565164e+01
5.126762199e+01,7.351580886e+01,3.265190107e+00,4.345598068e+01,4.305419949e+01,9.133079326e+01,1.428158638e+01,3.428994403e+01,4.665683353e+01
1.722216518e+01,1.295256430e+01,4.301080343e-01,9.734466934e+00,8.183630870e+01,8.509034237e+01,1.467541469e+01,3.160547130e+01,8.131229296e+01
7.338353241e+01,4.582396932e+01,1.456568491e+01,1.841162795e+01,5.198586469e+01,8.660726039e+00,8.279606804e+01,7.589298171e+00,2.911757715e+01
6.282916899e+01,9.299706837e+01,7.296020417e+01,6.477808652e+01,6.513286917e+01,7.053594175e+00,4.899538143e+01,4.567184715e+01,7.356701182e+01
2.555512695e+01,6.456173774e+01,5.084983186e+01,8.504950292e+01,6.030114880e+01,2.240597336e+01,1.493677356e+01,2.547505430e+01,1.963021957e+01
2.837585156e+01,5.800608843e+00,5.579350768e+01,1.058634903e+01,1.931416317e+01,7.288638799e+01,7.079655225e+01,3.274363108e+01,7.153680730e+01
5.275373302e+01,8.722412430e+01,8.421084027e+01,1.982745024e+01,6.902794204e+01,5.949605285e+01,3.752954405e+01,1.383855126e+01,6.704313998e+01
9.487500333e+01,6.750517324e+01,3.776576691e+00,8.488854260e+01,2.202783343e+01,4.474146288e+01,2.220925447e+01,2.328680471e+01,4.143460771e+01
7.149133587e+01,1.635387595e+01,2.103078456e+01,5.788737335e+01,1.142160884e+00,1.595885912e+01,5.049368555e+01,9.842184013e+01,4.952906614e+01
4.092952133e+01,7.170787952e+01,6.961359315e+01,7.365496223e+01,5.996699540e+01,6.493475616e+01,2.003783562e+01,5.022844162e+01,7.401166284e+01
9.531147399e+01,8.955190938e+01,6.902244415e+01,5.860942607e+01,4.143114990e+01,2.994309710e+01,5.252281697e+01,3.821997961e+01,5.806328651e+01
1.243497167e+01,5.383025226e+01,4.677275041e+01,8.564303704e+01,8.114550773e+01,9.190450241e+01,9.362954331e+01,5.347885442e+01,9.874881272e+01
5.791369779e+01,4.117490766e+01,9.747548119e+01,5.158597605e+01,5.627778013e+01,1.222029526e+01,6.077183361e-01,1.647966699e+01,7.953032031e+01
8.759157235e+01,2.372689312e+01,8.402584231e+01,2.431851105e+01,9.733157711e+01,3.769273155e+01,6.992120633e+01,9.055769134e+01,1.711637018e+01
9.096791840e+01,8.177211520e+01,5.211733665e+01,6.157234149e+01,4.404235358e+01,2.044458121e+01,7.598014683e+01,2.656473951e+01,3.320480409e+01
5.477001811e+01,8.090900288e+01,9.037802526e+01,9.500822852e+01,4.214964974e+01,7.507500605e+00,2.282047758e+01,7.070877978e+01,3.787638576e+01
3.459875953e+01,3.687480788e+00,8.121303759e+01,5.765345473e+01,2.042122017e+01,3.625023896e+01,1.573313164e+01,8.571774252e+01,4.428665070e+01
2.120162431e+01,4.730926865e+01,8.336212620e+01,5.505279937e+01,4.067067613e+01,9.809391839e+01,6.115537356e+01,9.904520942e+01,7.637701835e+01
3.138421688e+01,5.399302516e+01,4.197505393e+01,9.537360014e+01,2.003009633e+01,5.177134479e+00,5.455788427e+00,1.962948956e+01,8.761591002e+01
1.494428217e+01,9.303681335e+01,9.472594426e+01,3.218124968e+01,1.632828172e+01,9.754151416e+01,8.070944747e+01,4.372854702e+01,2.608471305e+01
8.256731851e+01,4.022060105e+01,4.577032941e+01,1.332532977e-01,8.702982348e+01,1.913238522e+01,6.312110754e+01,2.181670933e+01,5.678581009e+01
8.874830093e+01,5.756884156e+00,5.941934246e+01,5.071150168e+01,6.198554764e+01,6.483704445e+01,3.115142754e+00,5.100256485e+01,4.931197881e+01
7.725524382e+00,8.813943244e+01,1.437417812e+01,2.486485378e+01,9.398195716e+00,7.617126003e+01,3.175546131e+01,5.062230489e+00,2.720597506e+01
5.138893311e+01,1.451107471e+01,3.122024782e+01,8.909720823e+01,9.187345444e+01,6.066827205e+01,5.710126406e+01,3.222522005e+00,9.407371589e+01
6.111256036e+01,5.711956575e+01,4.052380838e+01,1.372285020e+01,9.203070595e+01,2.218187376e+01,8.048259043e+01,7.757351069e+01,5.290104407e+01
8.089900654e+01,2.418184872e+01,9.531208683e+01,9.943775932e+01,9.330182930e+01,3.770358795e+01,1.951400460e+01,1.063836729e+01,6.841266881e-01
8.852311545e+01,5.489568437e+01,8.554444826e+01,5.511868047e+01,5.890092256e+01,8.399373077e+01,9.696710610e+00,5.373440081e+01,9.162118041e+01
1.221604015e+01,2.420773105e+00,2.200663917e+01,3.905936412e+01,1.720919374e+01,3.746533189e+01,4.044607193e+01,3.766613649e+01,3.155823187e+01
9.790492931e+01,7.772423854e+01,2.486526183e+00,9.887943818e+01,8.064052284e+01,4.818258440e+01,7.686057399e+01,3.879450966e+01,9.752437807e+01
6.431146440e+01,4.104471826e+01,7.240262973e+01,1.759016384e+01,2.906879495e+01,7.318399875e+01,5.568158626e+01,7.156547682e+01,2.321688904e+01
2.924284806e+01,7.695801046e+01,2.063692973e+01,6.579562297e+01,5.525836466e+01,9.744642072e+01,3.424176130e+00,4.721552837e+01,3.100866684e+01
9.810947778e+01,5.999416889e+01,1.164721824e+01,3.927719911e+01,6.344434666e+01,6.955790277e+01,9.677207760e+01,7.269855292e+01,8.869192082e+01
5.435850282e+01,4.654482561e+00,1.819751084e+01,7.007485449e+01,5.064242094e+01,3.116645618e+01,9.419072975e+00,6.422310433e+01,2.384905551e+01
1.602423329e+01,2.989987199e-01,8.448016281e+01,9.752790722e+01,4.705045220e+01,7.959908410e-03,5.958940662e+01,3.119202662e+01,8.937115210e+01
9.307208913e+01,6.069545306e+01,4.798113559e+01,9.163149114e+01,6.258149587e+01,4.278110981e+01,1.972203167e+01,6.468115595e+01,2.318319764e+01
1.619545500e+01,6.315802926e+01,8.992374608e+01,7.308108778e+01,2.938029729e+01,9.162001726e+01,2.521500767e+01,7.318049227e+01,5.870093948e+01
5.645490113e+01,4.002125967e+01,4.360320043e+01,4.236531746e+01,3.026930183e+01,9.463196342e+01,7.648409074e+01,3.331443348e+01,4.171075528e+01
6.933216885e+01,3.647770467e+01,6.121105949e+00,6.058747757e+01,4.356357480e+01,6.548011943e+01,4.119313316e+01,6.555529944e+01,8.505571939e+01
8.480708920e+01,7.939844599e+01,9.817895514e+01,9.548612166e+01,2.135579467e+01,3.012528907e+01,9.646671395e+01,5.891411804e+01,1.521720323e+01
4.802438226e+00,8.747376285e+01,4.629772189e+01,6.515194246e+01,1.837910487e+01,8.350993161e+01,1.216724169e+01,5.544702798e+01,2.360841031e+01
6.648615412e+00,2.018958886e+01,4.893868768e+01,8.656797201e+01,7.982882392e+01,8.546858946e+01,2.409172139e+01,1.466783887e+01,4.941495195e+01
8.443816032e+01,3.000793403e+01,9.256230483e+01,8.022325470e+01,9.169865654e+01,2.240474272e+00,8.219971187e+01,7.969648617e+01,1.703750258e+01
9.195323841e+01,3.165071380e+00,6.894128831e+01,2.966636655e+00,7.635575283e+00,9.319797189e+01,7.972828779e+01,2.594150812e+00,9.636482211e+01
5.362492894e+01,7.750890383e+01,7.320698201e+00,6.567218037e+01,4.345636723e+01,7.234202147e+01,8.114075900e+01,7.523668167e+01,7.410955558e+01
5.854399211e+01,3.522383201e+01,7.741409782e+01,9.491053537e+01,2.448720590e+01,5.137209333e+01,4.220777289e+01,8.403129700e+01,6.970785520e+01
2.383085076e+01,9.412427213e+01,1.019774625e+01,7.059929967e+01,7.060444538e+01,3.173848587e+01,7.769357657e+01,1.507145643e+01,1.398726900e+01
5.017863881e+01,8.438262901e+01,8.730951577e+01,5.734066474e+01,1.757358232e+01,8.529858663e+01,8.121622195e+01,2.252966315e+01,7.861187609e+01
4.527329932e+01,4.920945914e+00,2.894513853e+00,6.844788689e+01,8.202405451e+01,4.535553862e+01,5.941744140e+01,8.399491986e+01,2.792028295e+01
9.154281201e+01,4.371240333e+01,4.101409720e+01,8.383062074e+01,7.533909853e+01,2.877923228e+01,5.225492969e+01,9.559471758e+01,6.618858102e+01
8.920182197e+01,3.062816684e+01,1.286813813e+01,9.863644268e+01,4.602561852e+01,6.648022505e+00,6.134029482e+01,7.563967099e+01,3.351285707e+01
9.853082527e+01,2.234026893e+01,9.010276066e+00,4.364035537e+01,5.079533708e+01,1.173687977e+01,6.060834674e+01,3.093274441e+01,1.272605067e+00
8.282474215e+01,8.757466110e+01,6.577438598e+00,8.348765797e+01,8.851098131e+01,7.664278135e+01,8.054107658e+01,9.752258216e+01,2.306651298e+01
8.766172779e+01,5.222306601e+01,6.331100900e+00,1.790899014e+01,5.888858083e+01,8.480817405e+01,4.786335591e+01,2.355257281e+01,7.182785373e+01
9.359948797e+01,6.931779855e+01,1.348907352e+01,7.605385732e+00,2.244162044e+01,1.732496361e+01,5.715305162e+00,2.167865208e+00,7.059411798e+01
4.254867000e-01,5.851889800e+01,9.270527577e+01,3.246524972e+01,7.473318690e+01,5.154206743e+01,7.454880268e+01,4.108920098e+01,3.121553926e+01
5.377106455e+01,5.274902337e+01,4.427145445e+01,5.661004363e+01,7.320081128e+01,6.715428263e+00,4.139716710e+01,8.350696545e+01,7.790515720e+01
6.469842794e+01,5.251774067e+01,7.814502974e+01,5.715175031e+01,7.828884413e+01,1.493949845e+00,8.384086807e+01,8.377050830e+00,1.468474505e+01
9.251725775e+01,1.486748479e+01,8.401621075e+00,3.212555380e+00,3.712193221e+01,3.136421654e+01,4.841901910e+01,8.454834347e+01,2.396905348e+01
8.704284093e+01,1.013401907e+01,9.285897903e+00,5.452833856e+01,4.334775658e+01,1.130764303e+01,2.094636973e+01,5.366660886e+01,2.081539316e+01
2.071074094e+01,9.802106733e+01,1.233133737e+01,7.083536780e+01,1.111949863e+01,3.956172158e+01,9.313463497e+01,8.747624019e+01,2.508957270e+01
6.274070718e+01,5.353750659e+01,5.652864167e+01,5.298260552e+01,3.346069123e+01,6.565391006e+01,6.009572916e+01,1.169831857e+01,8.078980297e+01
2.378946663e+01,2.236686378e+00,9.111605825e+01,9.484614386e+01,4.449313847e+01,1.086551107e+01,7.859134029e+01,5.420482824e+01,4.072203428e+01
4.711966601e+01,2.447634397e+01,2.998300440e+00,1.506543959e+01,5.953111026e+01,6.519755832e+00,3.091161989e+01,7.761238712e+01,2.594962594e+01
9.924745958e+01,4.876743730e+01,5.488590014e+01,1.028973159e+01,7.938965012e+01,2.634821188e+01,6.452783491e+01,6.419042466e+01,7.712507030e+01
3.282394411e+01,3.622335619e+01,8.065264145e+01,6.997943204e+01,8.070422104e+01,6.163663236e+01,5.802782372e+01,5.010464578e+01,1.225030445e+01
9.155674391e+00,5.640704934e+00,9.459858566e+00,2.812274408e+01,8.924441966e+01,9.949868919e+00,3.351199052e+01,1.537186021e+01,9.109399148e+01
7.546694141e+00,8.413343822e+01,9.831931989e+01,7.880752463e+01,4.070967623e+01,2.809981299e+01,4.249417039e+01,6.110725711e+01,1.137624564e+01
6.947988652e+01,3.617199909e+01,9.410642734e+01,4.080643451e+01,1.682058383e+01,4.485604709e+01,6.727714989e+01,4.416710540e+01,2.616900695e+01
9.449754171e+01,4.802224305e+01,2.598929826e+01,3.364046444e+01,6.948736858e+01,1.899389887e+01,9.608281356e+01,7.783688693e+01,4.111447091e+01
9.476126969e+01,3.273966647e+01,5.394423957e+01,7.186637483e+01,7.577070485e+01,6.192101003e+01,1.038926534e+01,6.125634084e+01,6.779674294e+01
7.948920898e+01,2.773602754e+01,3.269451182e+01,8.713796076e+01,2.636123034e+01,9.508736262e+01,8.556246178e+01,7.199078855e+00,6.103560407e+01
2.989615475e+01,3.812201563e+01,3.080646542e+01,9.138986837e+01,8.675455044e+01,9.920027626e+01,9.470391284e+01,3.907994998e+01,8.010016362e+01
6.192535969e+01,4.495510216e+01,2.217246114e+01,7.704839814e+01,5.537918190e+01,8.590746174e+01,5.539157103e+01,9.464571105e+00,9.572924463e+01
9.616085693e+01,8.837569759e+00,7.504404283e+01,6.810239557e+01,8.721142625e+01,2.446492023e+01,6.966419864e+01,9.815234227e+01,9.666809724e+01
6.789168000e+01,9.182881281e+00,1.719565355e+01,1.233569241e+01,8.717919738e+01,1.398653026e+01,9.216468048e+01,8.134354386e+01,8.962132438e+01
3.859717784e+01,7.897759819e+01,4.299407796e+01,4.559121925e+01,3.827055076e+01,4.085845418e+01,4.545007115e+01,7.627503781e+01,8.369584364e+01
1.348029924e+01,1.823311760e+01,7.523725879e+01,4.804376208e+01,3.227612949e+01,2.184002293e+01,8.007908047e+01,3.211078072e+01,2.582135510e+01
7.634658146e+01,8.604445845e+01,5.286741817e+01,6.590324280e+01,9.871042651e+01,7.079493191e+01,4.666233524e+01,1.134192670e+01,9.530820976e+01
1.334799068e+01,2.930058731e+01,7.981859735e+01,5.837437664e+01,4.036709740e+01,7.600321435e+01,4.253751563e+01,5.737045900e+01,9.977842652e+01
7.694586182e+01,6.387664423e+01,5.967551836e+01,2.579142090e+01,3.968230800e+00,2.971902948e+01,9.612123026e+01,2.936740428e+01,9.902492761e+01
1.192548427e+01,8.673260899e+01,3.461729023e+01,4.562153691e+01,8.430441177e+01,2.523427327e+01,1.373378346e+01,4.021265068e+01,8.239262462e+00
7.816470300e+01,3.347422983e+01,3.392061810e+00,4.844766475e+01,6.669616085e+00,9.729061703e+01,7.397972023e+01,3.505396765e+01,6.004049371e+01
9.569541143e+01,7.109867797e+01,7.933433600e+00,8.799088978e+01,3.743093619e+01,2.360397547e+01,5.917459414e+01,4.930128106e+01,8.222381151e+01
9.273022467e+01,8.100255461e+00,1.351021203e+01,8.209389250e+01,3.238518916e+01,9.588117909e+01,1.411473260e+01,9.856219159e+01,8.543281668e+01
4.499847163e+01,1.275076514e+01,1.842132040e+01,1.200779771e+01,6.397076748e+01,9.564615119e+01,9.083855678e+01,4.646319947e+01,5.323901266e+01
3.825248205e+00,4.552847321e+01,8.721599098e+01,4.816756183e+01,3.879561765e+01,9.307599232e+01,8.645680452e+01,8.028037257e+01,9.256725428e+01
5.946193763e+01,8.970593379e-02,2.038377388e+01,9.227383795e+01,9.988171028e+00,8.656119532e+01,5.468542370e+01,1.471280257e+01,1.268158681e+01
1.586043250e+01,3.687120036e+01,6.247217028e+01,8.812742443e+01,9.156525162e+01,8.861325464e+00,7.346377705e+01,9.025545147e+00,5.421739658e+01
7.673628971e+01,9.405567785e+00,6.799560339e+01,8.766122620e+01,3.420514390e+01,4.918487557e+01,3.553169933e+01,5.071602916e+01,2.074355689e+01
4.614073829e+01,8.661139100e+01,5.976836331e+01,8.579123067e+01,3.786534578e+01,5.994714267e+00,9.330727951e+01,1.660274920e+01,1.724384134e+01
9.148081517e+01,3.754203990e+01,8.373807360e+01,6.434021935e+01,5.711923996e+01,7.344282007e+01,4.274652100e+01,6.786330094e+01,7.482716317e+01
3.893311129e+01,5.798865844e+01,5.869452020e+01,6.759950656e+00,3.798582381e+01,7.642460299e+01,3.285174699e+01,8.144731368e+01,3.785282468e+00
7.772542118e+01,6.512436308e+01,2.092448086e+01,1.808516813e+01,7.801321183e+01,7.791901831e+01,4.523386833e+01,8.569498368e+01,1.974626015e+00
5.531032110e+01,3.895791051e+01,6.457797003e+01,3.324366293e+01,5.826006706e+00,6.977659674e+01,4.594199564e+01,1.943236394e+01,6.023123129e+01
8.645963214e+01,5.893247096e+01,9.698630125e+01,3.058995610e+01,4.504764411e+01,5.874881345e+01,7.039184090e+01,1.576749002e+01,8.809824405e+01
4.438809676e+01,2.322419476e+01,4.600971402e+01,6.453638814e+01,2.023819448e+01,6.469859725e+01,5.672206468e+00,8.615429382e+01,1.792734922e+01
8.801062633e+00,3.407785122e+01,4.685956944e+01,3.736409172e+01,2.975415468e+01,1.725875070e+00,3.724452855e+01,3.451020583e+01,8.704392760e+01
1.920802147e+01,5.748859009e+01,1.326755089e+01,3.150751239e+01,9.520801491e+01,7.054271301e+01,3.232937177e+01,2.918737936e+01,5.709926247e+01
9.510964606e+01,9.432162089e+01,7.906195622e+01,2.549973991e+01,6.747919707e+01,2.408782479e+01,8.332415790e+00,8.532873944e+01,1.818048459e+01
1.259332646e+01,1.574960623e+00,9.202253166e+01,3.389075487e+01,7.216834406e+01,9.425801334e+01,3.667931874e+01,2.399188757e+01,7.970364064e+01
8.367575679e+01,9.131706778e+01,2.369934133e+01,8.929554140e+01,9.450488715e+01,6.005757218e+01,5.667626482e+01,3.061338779e+01,1.422301383e+01
4.141669007e+01,1.806758564e+01,1.184618369e+01,8.179685603e+01,4.192353089e+01,7.139496024e+01,9.955365409e+01,1.283994149e+01,1.771225947e+01
8.310987259e+01,5.149490625e+01,2.799187507e+01,6.183909746e+01,5.351948946e+01,9.848639908e+01,7.751911477e+01,7.735905512e+01,1.275055198e+01
