v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17
4.234643775e+01,2.341831013e+01,1.390098167e+00,7.879320300e+01,8.386973959e+01,8.541599090e+01,5.547514205e+01,8.782612542e+01,9.205135840e+01,2.183795270e+01,7.926984169e+01,8.195900742e+01,2.775156529e+01,7.277366992e+01,3.828977299e+01,4.923959656e+00,9.564538115e+01
7.169614763e+01,2.256372843e+01,3.050717258e+01,1.719072746e+01,6.113286505e+01,1.944381983e+01,4.206786327e+01,3.673702471e+01,1.957523584e+01,6.183201956e+01,3.473439661e+00,2.243773030e+01,6.327570841e+01,4.849294649e+01,4.449565992e+01,6.068074321e+00,5.208629443e+01
2.017896821e+01,6.973007115e+01,1.088792401e+01,5.411233980e+01,1.755138482e+01,2.611763017e+01,1.321417276e+01,9.287952064e+01,2.842989691e+01,6.651305627e+01,7.563831088e+01,7.092542781e+01,2.980282663e+01,4.960912615e+01,8.530279563e+01,6.030087457e+01,8.878901988e+01
4.189344828e+01,3.874860519e+01,8.821904926e+01,1.236360081e+01,5.486786074e+01,5.702944854e+01,5.102284109e+01,7.296005618e+00,4.911374090e+01,9.253170996e+01,1.153870759e+01,5.510750448e+00,3.821983961e+01,5.830656715e+01,2.807850446e+01,1.175619890e+01,5.830683776e+01
4.241759441e+01,8.902612870e+01,3.634318587e+01,1.140046095e+01,8.887153331e+01,8.672353001e+01,6.870137585e+01,9.363462897e+01,4.086510637e+01,3.206284258e+01,2.899994799e+01,9.744149136e+01,5.117790891e+01,6.277685170e+01,9.057575623e+01,8.356681927e+01,7.900818853e+01
3.583452338e+01,7.760163781e+01,7.438212543e+01,2.161564982e+01,1.343163800e+00,3.140468085e+01,8.757140904e+01,2.463480023e+01,8.587940062e+01,9.474479920e+01,7.274292060e+01,5.372869005e+01,3.958912116e+01,7.897825777e+01,2.470618170e+01,8.878500863e+01,2.021616871e+01
4.276193705e+01,3.472195989e+01,3.288554325e+00,4.665873199e+01,3.080778550e+01,5.334837352e+00,6.500195307e+01,6.376848218e+01,1.236181477e+01,8.263269391e+01,3.349631190e+01,2.178265114e+01,2.360171751e+01,8.967985571e+01,6.890445178e+01,2.126078751e+00,5.699113874e+01
5.150749939e+01,2.073297016e+00,1.017166459e+01,9.831863787e+01,4.045086086e+01,8.077834693e+01,1.919828975e+01,6.230702533e+01,1.849417830e+01,9.639240740e+01,6.349328203e+00,1.675191931e+00,6.488897747e+01,1.621492983e+01,8.178638697e+01,5.392335577e+01,3.183540639e+01
1.370737373e+01,6.616553503e+01,1.124099363e+01,8.811958507e+01,8.940271431e+01,3.078378286e+01,4.726620270e+01,2.700125017e+01,8.015081550e+01,1.354084968e+01,5.094773907e+01,4.022925223e+01,9.536816375e+01,7.953923915e+00,4.737619609e+01,2.503494744e+01,8.534760307e+01
1.280225314e+00,1.307012231e+01,4.538704197e+01,7.314153370e+01,6.176055538e+01,1.270419807e+00,2.928346414e+01,8.052322303e+01,1.732270589e+01,9.567896377e+01,5.742803056e+01,5.383430147e+01,1.009921494e+01,7.115099384e+01,7.996734856e+01,8.340756846e+01,7.391654705e+00
8.802510271e+01,8.923357142e+01,1.724624149e+01,4.423735936e+01,8.100814251e+01,8.325906328e+01,2.892707345e+01,6.551054422e+01,6.361554251e+01,5.730899370e+01,8.776558112e+01,7.829547086e+01,9.155190271e+01,3.691681533e+01,4.634998957e+01,7.255715772e+01,5.938992618e+01
1.031121728e+00,4.361242626e-01,3.218139356e+01,9.029968001e+01,8.970458628e+00,6.380146547e+01,7.770827886e+01,1.462087094e+01,4.566194989e+01,1.499693652e+01,2.785709051e+01,9.864294778e+01,8.642382450e+01,5.175570674e+01,5.700150212e+01,9.280429555e+01,9.669769677e+01
5.893207807e+01,7.863756312e+01,7.912534300e+01,5.850351665e+00,4.032410724e+01,9.754371541e+01,6.180525072e+01,2.166470456e+01,9.732568801e+01,9.674775984e+01,6.362406051e+01,5.007464992e+01,7.111875946e+01,6.284179647e+01,3.192612926e+01,3.703122839e+01,1.788904869e+01
5.183035577e+00,4.080334521e+01,9.675617799e+01,3.171380427e+01,4.855159396e+01,4.971786111e+01,4.384917956e+01,4.519323605e+01,1.340651330e+01,2.819151913e+01,8.419264744e+01,2.802823044e+01,1.627027423e+01,8.262314163e+01,5.601669651e+01,3.980431392e+01,7.375069893e+01
9.758413111e+01,4.226239006e+01,8.139973439e+01,7.824446030e+01,1.681265847e+01,9.170663541e+01,7.511992786e+01,3.221488345e+01,4.316308411e+01,4.574062494e+01,5.006562125e+01,4.294768839e+01,2.732473947e+01,2.780099408e+00,5.928020844e+01,6.124018686e+01,1.286017421e+01
7.614888619e+01,6.375677175e+01,6.712568253e+01,7.639928654e+01,4.266766559e+01,6.449469662e+00,4.998722413e+01,4.822688033e+00,3.078153790e+00,8.638775436e+01,1.170021946e+01,6.384922596e+01,5.520854542e+01,1.373250291e+00,3.002214071e-01,6.666055721e+00,8.953346285e+01
2.096518159e+00,3.248906370e+01,8.562919352e+00,3.590616682e+01,2.863021602e+01,1.914810557e+01,9.807036720e+01,3.418777841e+01,7.278713734e+01,7.997037266e+01,4.159614653e+01,8.380377215e+01,2.450622470e+01,7.333067122e+01,3.310876496e+01,2.914709839e+01,4.241448699e+01
8.277557551e+01,3.745176226e+01,4.594489354e+01,2.805962380e+00,8.423094808e+01,6.882760495e+01,8.402914028e+01,5.208671629e+01,1.677564019e+01,1.778699985e+01,4.643859438e+01,9.884170398e+01,7.500063510e+01,2.976817571e+01,5.303752481e+01,9.017943319e+01,8.983077757e+01
1.603101216e+01,6.576077539e+01,8.732161737e+01,6.350290266e+01,1.548213303e+01,6.234883803e+01,1.902595297e+01,8.246693353e+01,7.200392594e+01,3.904641111e+01,9.787195658e+01,7.507287747e+01,3.843480868e+00,9.457482730e+01,9.688366159e+01,1.432210060e+01,8.789064671e+01
9.518992499e+00,1.928604016e+00,1.561546656e+01,2.280027048e+01,9.000425438e+01,8.042947429e+01,4.567214686e+01,8.348562593e+01,4.795898669e+01,2.960110250e+01,6.136521999e+01,6.913795040e+01,7.853036881e+01,6.629478258e+01,8.767095953e+01,9.940377827e+01,2.272216264e+01
4.769972287e+01,5.513943397e+01,5.909444339e+01,2.833299000e+01,1.345632386e+01,2.237727669e+01,2.798085253e+01,8.086340483e+01,8.607657431e+01,7.799838720e+00,6.519456604e+01,9.793532396e+01,1.945490832e+01,4.807938537e+01,7.660518557e+01,2.557107313e+01,8.121408196e+01
3.936297095e+01,9.653106432e+01,2.607059768e+00,8.092535380e+01,7.684796088e+01,4.622115682e+01,2.728915808e+01,2.139778872e+00,4.762261704e+01,7.877687553e+01,7.001772371e+01,8.271944196e+01,3.010150471e+01,8.543760994e+01,1.763916581e+01,1.919004088e+01,6.944548037e+01
7.972014153e+01,5.352584957e+01,3.183777482e+01,9.534880716e+01,3.961136174e+01,2.901723483e+01,9.472429108e+00,3.955887350e+01,1.500834230e+01,3.639603695e+01,9.023699579e+01,5.828140067e+00,2.475853617e+01,6.309131370e+01,3.369415127e+01,4.556798060e+01,8.213432832e+01
1.688421085e+01,2.282446385e+01,8.190792484e+01,9.520947601e+01,4.051572035e+01,3.121417133e+01,3.599694429e+00,8.633476169e+01,2.485072100e+01,8.896562522e+01,2.047618418e+01,8.082059355e+01,6.045394025e+01,2.843010683e+01,9.694216504e+01,9.195616031e+01,7.571496223e+01
5.433034030e+01,3.490923013e+01,5.920943719e+01,6.230117918e+01,8.033893026e+01,6.118143292e+01,4.909092080e+01,6.539370117e+01,9.212220615e+00,5.269600534e+01,1.621931946e+01,6.258904313e+01,2.714058800e+01,2.046897438e+01,3.324684109e+00,8.699078883e+01,5.242489717e+01
6.970549654e+00,5.011259788e+01,9.937126683e+01,6.264980141e+01,6.269589646e+01,1.470249840e+00,2.309851370e+01,6.040959242e+01,5.325922211e+01,7.287377335e+01,8.150338936e+01,5.011048219e+01,7.120805157e+01,9.430376161e+01,1.752858916e+01,4.818163211e+01,6.319483742e+01
8.859742077e+01,8.614865316e+01,5.303591244e+01,1.114224216e+01,2.854569919e+01,4.607415239e+01,9.562598139e+01,4.768432451e+01,1.533520935e+01,7.847556722e+01,4.017761343e+01,7.102184418e+01,3.089315447e+01,6.598179755e+01,5.216758145e+01,9.884826071e+01,3.849777301e+01
8.642047883e+00,5.880478146e+01,9.195442117e+01,6.221340267e+01,3.186647171e+01,8.984477698e+01,6.551607067e+00,4.526889914e+01,9.172668885e+01,2.546747084e+01,6.649712488e+01,3.905716808e+01,4.238608523e+01,3.827223154e+01,2.632752672e+01,9.455023568e+01,8.050509745e+01
8.385980593e+00,1.640174894e+01,3.803478521e+01,4.723302660e+01,8.635184949e+01,1.073396271e+01,3.598690721e+01,2.939313802e+01,5.269908594e+01,5.538620587e+01,4.242098621e+01,6.829500014e+01,8.265601709e+00,6.863533992e+01,4.878787972e+01,3.898506045e+00,5.749279427e+01
6.688857185e+01,2.444092319e+01,6.898323899e+01,6.255670253e+00,6.621313914e+01,2.853204906e+01,9.921444683e+01,3.318178845e+01,6.563421458e+01,8.592211456e+01,8.432799910e+01,5.957532644e+01,6.738105380e+01,9.646617819e+01,7.088593396e+01,7.194189642e+01,8.761646547e+01
3.598661321e+01,1.063284269e+01,7.337826141e+01,6.726066525e+01,9.317346107e+01,2.382561230e+01,1.735920520e+00,5.963739922e+01,1.216720816e+01,1.364861626e+01,7.908128204e+01,2.914506991e+01,1.043774462e+01,6.243684106e+00,7.236351388e+01,3.090285054e+01,9.630796024e+01
3.357317548e+01,6.058836370e+00,9.405639477e+01,9.079484422e+00,8.395103648e+01,8.975743609e+01,8.280499192e+01,4.236764206e+01,1.477218657e+01,8.282545367e+00,3.701093262e+01,9.271078475e+01,9.502393694e+01,2.942731369e+01,5.822173488e+01,5.817444560e+01,1.194588011e+01
9.220979134e+01,6.859190782e+01,9.363126598e+01,2.066822509e+01,7.026737682e+01,5.357807618e+01,3.052124677e+01,5.005640043e+01,3.960057772e+01,6.055316980e+00,1.798710598e+01,8.885820552e+01,5.768540049e-01,8.319069639e+01,3.284963401e+01,6.517528657e+01,2.508785344e+01
4.391111706e+01,7.708856717e+01,8.446309616e+01,5.833292537e+01,5.829700627e+01,1.457378852e+01,5.427171118e+01,1.894528773e+01,2.629310102e+01,3.459912805e+01,2.076306675e+01,8.043592519e+01,4.870296588e+01,5.100506848e+01,5.947165773e+01,4.064406436e+01,4.984969100e+01
8.144903869e+01,6.804004789e+01,1.447329454e+01,8.768950118e+01,8.008890275e+01,5.891027386e+00,6.710973007e+01,4.018341632e+01,2.387021590e+01,4.920502295e+01,6.807666539e+01,7.157873194e+01,3.520701404e+01,9.836102612e+01,8.291707310e+01,4.998283772e+01,4.274570480e+01
3.731377973e+00,7.990679429e+01,9.093026962e+00,4.787737585e+01,8.319925255e+01,2.090805053e+01,5.776804169e+01,1.244234158e+01,2.524572676e+01,4.829883462e+01,6.741200498e+01,6.561091619e+01,4.742735714e+01,3.641898638e+00,4.647391398e+01,6.419122385e+01,4.813268125e+01
6.154217034e+01,4.311542232e+01,6.874867106e+01,8.412321241e+01,6.352060473e+01,4.719297107e+01,1.686282320e+01,3.030161141e+01,8.189252233e+01,2.870986935e+00,5.986540774e+01,5.250544334e+01,8.807975142e+01,3.836954479e+01,8.100466703e+01,5.808164672e+01,9.378934627e+01
1.618858375e+01,4.738613406e+01,4.744462196e+01,1.100925751e+01,2.959721379e+01,1.608386246e+01,2.447580897e+01,2.539280966e+00,9.718716292e+01,2.869978235e+01,9.831080138e+01,3.557106264e+01,6.394579107e+01,6.813924365e+01,3.077383825e+01,9.570021219e+00,3.239378592e+01
7.954992466e+01,9.682764956e+01,5.003473911e+01,1.348801257e+01,9.418037439e+01,9.059119146e+01,2.523626255e+01,8.264046489e+01,9.790797494e+01,4.411751497e+01,2.104489101e+01,1.111231042e+01,5.999154699e+01,1.739469707e+01,7.789144151e+01,8.031451254e+01,3.724327830e+01
5.874167427e+01,3.919489208e+00,2.838299404e+01,3.142670847e+01,7.430369545e+01,2.110749117e+01,1.207350819e+01,4.048632297e+01,5.086399789e+01,4.363689620e+01,1.923074612e+01,3.948098600e+01,5.463442718e+01,9.683348001e+01,4.750170128e+01,9.508350015e+01,6.161018532e+01
7.314421262e+01,2.763897364e+01,2.201892700e+01,4.080893767e+01,4.844039366e+00,6.662454761e+01,1.672347585e+01,9.900509698e+01,4.647472248e+01,1.881646383e+01,8.447210241e+01,3.567563414e+01,1.081729900e+01,2.729389524e+01,4.948422049e+01,1.355216079e+00,6.439875108e+01
4.663137018e+00,4.213425902e+01,7.364830104e+01,1.944379310e+01,4.003963976e+01,3.739338474e+01,3.034706892e+00,3.849645554e+00,2.425267567e+01,4.715624970e+01,7.678538989e+01,1.296724003e+01,8.681463820e+00,8.196954102e+01,3.774845595e+01,9.119799069e+01,4.973734191e+01
6.446572617e+01,6.365632953e+01,4.888180156e+01,4.829020296e+01,2.559106142e+01,8.449632245e+01,5.808938847e+01,2.043572245e+01,5.408928747e+01,7.158924867e+01,9.155448406e+01,1.875988724e+00,2.571297341e+01,1.946696421e+01,4.090806917e+01,1.066878488e+01,1.125425635e+01
7.297575966e+01,7.035183833e+00,3.393121465e+01,4.254154731e+01,5.705961617e+01,1.753966665e+00,9.433951911e+01,5.576335040e+01,6.992337856e+01,1.954646866e+01,8.051560307e+01,4.636147603e+01,5.763710142e+01,2.144478576e+01,5.376658529e+01,7.996352073e+01,8.444799357e+01
2.845585720e+01,3.010468126e+01,5.382922823e+00,6.687706369e+01,9.226909000e+01,1.883535529e+00,6.301715266e+01,9.875416436e+01,6.596013393e+00,8.186963361e+01,5.969561082e+01,6.914671032e+00,4.954058218e+01,8.421996090e+01,4.817698233e+01,7.472949544e+00,6.274364253e+01
1.340887895e+00,9.530828771e+01,1.633897560e+01,8.244046890e+01,7.677262958e+01,2.243155133e+01,4.018195761e+01,5.658793537e+01,3.975187521e+01,2.604591913e+00,2.295564532e+01,7.121394789e+01,1.589329238e+01,8.121337838e+01,5.287641885e+01,8.302478751e+01,2.096327420e+01
8.739103467e+01,9.733805530e+01,5.819842841e+00,9.783203534e+01,6.607023071e-01,4.565307782e+01,9.553409045e+01,6.385833290e+01,7.996462315e+00,3.061041282e+01,3.847508180e+00,9.016679532e+01,7.589177185e+01,3.187991505e+01,7.505184820e+01,2.842817195e+01,2.281240168e+01
3.875000842e+01,5.044073702e+01,5.961428574e+01,3.944068470e+01,4.221841681e+01,2.255062064e+01,5.313229795e+01,3.803866949e+01,1.163177331e+01,2.729435008e+01,2.122675751e+00,8.787243129e+01,5.880285903e+01,7.064565485e+01,5.125637517e+01,9.625271402e+01,8.920872543e+01
3.556650326e+01,1.289975945e+01,3.608086474e+01,2.599244353e+01,9.346972873e+01,3.697905465e+00,6.513247799e+01,9.951216080e+00,9.313646318e+00,8.994089816e+01,2.124202964e+01,3.488103557e+01,1.802905872e+01,3.236559410e+01,5.952101912e+01,3.308491307e+01,1.474129373e+01
4.115467037e+01,5.398539025e+00,6.809580654e+01,4.986000662e+01,5.672216289e+01,3.099835627e+01,6.961759418e+01,6.492370347e+01,3.225006730e+00,4.208829718e+01,1.614127440e+01,3.524811244e+01,1.203838854e+01,2.688802362e+01,3.345650741e+01,4.140725423e+01,1.923991330e+01
2.410577271e+01,6.536174687e+01,4.506492585e+01,9.879892450e+01,5.934747551e+01,6.890651974e+01,9.738650409e+00,5.358260210e+01,5.093595273e+01,9.168883790e+01,8.621572177e+01,2.576744025e+01,7.828511207e+01,5.822118876e+01,5.768293848e+01,6.819227888e+01,6.589301971e+01
7.781530761e+01,3.126201787e+01,3.445960159e+00,2.580511251e+01,1.863004015e+01,7.218115080e+01,5.485865959e+01,8.065509555e+01,9.940163444e+01,8.683161592e+01,3.828523558e+01,6.240732317e+00,7.317897153e+01,8.722171856e+01,6.557834311e+01,8.781323651e+01,6.663055379e+01
6.828625439e+01,2.988126791e+01,8.168059187e+01,9.045359193e+01,8.251905948e+01,2.669848700e+01,2.637725367e+01,4.872840131e+01,9.411278909e+01,5.117838950e+01,8.139091450e+01,2.226061273e+00,2.700907969e+01,9.479503036e+01,9.186988686e+01,1.185269571e+01,3.589459556e+01
3.096324045e+01,4.401233754e+01,7.495266256e+01,8.326199101e+01,2.833237840e+01,1.510958182e+01,6.062659146e+01,6.959583369e+01,6.004234186e+01,5.239675937e+01,2.280401259e+01,4.550480606e+01,5.843517404e+01,2.268697119e+01,3.295867700e+01,7.061598798e+01,7.326423327e+01
6.100656861e+01,9.933355690e+01,2.175947200e+01,5.283362135e+01,7.007496268e+01,3.634395979e+01,5.282309046e+01,8.740558106e+01,4.691781927e+01,3.265198707e+01,5.865140111e+01,9.787881592e+01,2.237004488e+01,1.840301393e+01,1.818559192e+00,5.725965971e+00,2.356486993e+01
5.734230519e+01,4.695930328e+01,3.278109792e+01,2.814245125e+01,7.750234739e+01,6.832597916e+01,5.890813858e+01,8.218518775e+01,3.221665562e+01,1.385662465e+01,6.027459938e+01,7.224588261e+01,6.876576368e+01,4.669521942e+01,2.185989667e+01,3.612022203e+01,4.082917705e+01
7.429873351e+01,3.524909404e+01,1.856683858e+01,1.492426177e+00,1.445648726e+01,9.310925995e+01,5.405460611e+01,3.765308271e+01,2.984730049e+01,5.989388065e+01,8.871866319e+01,5.080779124e+01,1.433206679e+01,6.067870901e+01,2.068320651e+01,4.718528168e+01,8.676557745e+01
4.035863842e+01,1.317174290e+01,8.918506372e+01,8.778300476e+01,6.692029661e+01,9.902881577e+01,5.845590158e+01,7.930542322e+01,9.830995207e+01,1.634760587e+01,8.269978828e+01,8.656372154e+01,6.846188907e+01,7.138278131e+01,2.147331880e+01,3.109207425e+01,8.601065853e+01
9.115703325e+01,1.290736314e+01,4.691855703e+01,9.459065790e+01,2.896375607e+01,3.559536433e+01,9.302665459e+01,3.856070199e+01,2.147597413e+01,2.451950651e+01,1.878183253e+01,3.739118297e+01,5.212121599e+01,9.912103679e+01,4.600733218e+01,2.416340103e+01,5.571689150e+00
6.353793334e+01,3.404975611e+01,3.911199896e+01,7.083527377e+01,5.414058365e+01,5.506674084e+01,3.256480570e+01,7.202000381e+01,5.993978260e+01,5.501431830e+01,4.497359215e+01,6.992534431e+01,1.131280857e+01,5.190960804e+01,3.902764179e+01,9.782517930e+01,1.856120916e+01
9.258610028e+01,9.462094554e+01,7.625595807e+01,3.272206706e+01,7.811522318e+01,6.745402483e+01,7.827768538e+01,7.588620171e+01,5.581536015e+01,2.474439160e+01,4.102000055e+01,6.732663329e+01,8.697953342e+01,1.405352168e+01,5.776424191e+01,7.847854478e+01,6.681511487e+01
1.296217979e+01,7.269950800e+01,7.300241020e+01,7.883059924e-01,9.716968103e+01,3.264290679e+01,1.633479174e+01,6.469225384e+01,3.596199972e+01,5.634718637e+01,3.171706513e+01,4.730292832e+00,1.536698424e+01,1.719285675e+01,6.909272039e+01,1.496478967e+01,9.089964384e+01
8.845648013e+00,1.177791867e+01,8.055729581e+01,6.532648327e+01,7.711608087e+01,2.211048089e+00,9.023058408e+01,4.162268086e+00,3.161997889e+01,7.746949397e+01,8.028326057e+01,3.634708306e+01,5.927229304e+01,6.574756327e+00,6.445320759e+01,8.975823488e+01,6.019738081e+01
4.593623732e+01,4.765453420e+00,6.754855199e+01,3.215204800e+00,7.734395843e+01,7.903898610e+01,4.401244482e+01,7.398799607e+01,9.255089514e+01,9.998283695e+01,5.235620523e+01,2.734472518e+01,7.790917543e+01,6.704520349e+01,1.047078899e+01,8.378906814e+01,6.170680163e+01
8.272592824e+00,7.347132932e+01,5.537496853e+01,4.204898345e+01,9.549939640e+01,9.046752924e+01,8.896125825e+01,9.562862611e+01,3.475528539e+01,3.994085491e+01,3.752355379e+01,6.206636349e+01,8.268912377e+01,2.386230981e+01,2.376666534e+01,1.538006508e+01,9.506369923e+01
1.580257170e+01,2.061637045e+01,9.923438684e+01,9.849970473e+01,1.379715921e+01,3.745191258e+01,4.872964427e+01,8.151041345e+01,1.377163143e+01,9.411008018e+01,1.074698250e+01,1.029311872e+01,3.072226048e+01,1.371886210e+01,4.072410283e+01,7.891207787e+01,1.802808344e+01
4.481114757e+01,9.885995594e+01,7.731444404e+01,3.710734645e+01,9.278350682e+01,6.550912530e+00,6.086147494e+01,1.651260885e+01,2.874339668e+01,5.149503212e+01,5.140991910e+01,2.095968547e+01,8.482146584e+01,5.856321556e+01,6.430444537e+01,4.915019553e+01,8.104748247e+01
6.287741147e+01,7.652312184e+01,6.794869324e+01,5.171560061e+01,8.203257450e+01,9.813365043e+01,7.394794178e+00,7.141988467e+01,1.879404452e+01,6.871482129e+01,3.838877435e+01,1.758830774e+00,9.193044148e+00,1.889375852e+00,6.659630700e+01,4.261449883e+01,8.298103483e+01
9.653468105e+01,4.621289886e+01,8.891517241e+01,5.706478104e+01,8.553782318e+01,1.043688070e+00,7.879331270e+01,4.400572173e+01,7.684072676e+01,6.267639660e+01,5.273202415e+01,4.450220046e+01,4.529270290e+01,2.850842931e+01,9.179923649e+01,4.606438225e+01,7.341200164e+01
8.263447896e+01,3.431427329e+01,2.101471807e+01,1.047974884e+01,9.615018351e+01,8.068203502e+01,6.519002758e-01,9.509334581e+00,2.113560434e+01,4.904242928e+01,3.946191285e+01,7.739320589e+00,6.968319807e+01,7.924209514e+01,3.532282545e+01,6.077230794e+01,1.595209459e+01
7.107372152e+01,4.177357947e+01,9.891396796e+00,6.309584714e+01,4.366527075e+01,5.679145685e+01,6.555509686e+01,6.568035214e+01,5.479789664e+00,1.975078918e+01,2.246324433e+01,8.964574740e+01,8.036747850e+01,9.315399383e+01,6.685669827e+00,6.568987016e+01,1.028396273e+01
8.725713202e+01,2.671739877e+01,3.504595200e+01,6.284713257e+01,1.235154259e+00,1.881673561e+01,6.800786233e+00,9.899619843e+00,8.691605875e+01,1.543606003e+01,7.573769371e+01,3.888830178e+01,4.500737063e+01,2.826749337e+00,9.151872290e+01,5.980898104e+01,3.730905501e+01
2.163147075e+01,9.494643122e+01,3.924828240e+01,5.408072121e+01,3.612563942e+01,4.433211197e+01,5.852835655e+01,6.029524943e+01,1.026771804e+01,1.400056131e+01,2.830259370e+01,3.476246412e+01,1.849709327e+01,7.439634620e+01,9.763471926e+01,7.339662434e+01,8.960777281e+01
9.615340091e+01,8.505246047e+00,2.724635143e+01,2.919469410e+01,3.984479555e+01,7.618053078e+01,3.737022700e+01,9.418038507e+00,1.511582037e+01,8.129743762e+01,2.638210403e+00,7.190759970e+01,1.747167663e+01,7.502596001e+01,3.330923309e+01,2.856802588e+01,7.993742690e+01
6.608791986e+01,5.623485065e+00,3.437331666e+01,6.128153390e+00,7.207767210e+01,8.743789979e+01,1.147106999e+01,9.976509630e+01,2.371043683e+01,8.093235962e+01,3.922490887e+01,2.311669137e+01,8.018780509e+01,9.098490498e+01,9.657408859e+01,4.662871214e+01,5.553171338e+01
5.006276077e+01,4.884631860e+01,2.478600478e+01,4.346812525e+00,2.782313630e+01,2.885555672e+01,4.138285994e+01,5.137053218e+00,7.102526676e+01,2.664819991e+01,5.329381934e+01,2.538230627e+01,3.581339067e+00,5.653969922e+01,7.034723289e+01,2.307366330e+01,4.676403227e+01
7.241192533e+01,3.221753897e+01,7.797931461e+01,4.867314358e+01,2.156927055e+00,7.227128729e+01,6.576849468e+01,9.540938533e+01,3.362166584e+01,7.459043415e+01,9.744639237e+01,2.889932030e+01,4.518503006e+01,7.516166356e+01,9.364857073e+01,8.803166459e+01,5.112945590e+01
1.189539034e+00,3.584881143e+01,2.441004394e+01,3.244977024e+01,4.841316215e+01,7.917975576e+01,9.935938109e+01,8.688366778e+01,1.011803814e+01,2.880458009e+01,3.884459048e+01,4.909061920e+01,6.227092238e+01,9.030108830e+01,4.436148402e+01,2.723716099e+00,3.439331726e+01
5.693737430e+01,5.442212696e+01,8.995804958e+01,4.884699391e+01,3.582347401e+01,2.672729391e+01,7.976681289e+01,1.843370705e+00,7.132341044e+01,5.150419786e+01,6.215514083e+01,3.977478247e+00,3.181064974e+01,5.108435844e+00,9.668102143e+01,1.221725440e+01,4.928451504e+01
9.947172877e+01,7.591166381e+01,8.151786961e+01,5.560466967e+01,7.159410840e+01,4.182523435e+01,1.061959480e+01,9.966242135e+01,2.851741186e+01,5.622090136e+01,2.540669621e+01,2.107342062e+01,2.687221608e+01,9.307145875e+01,8.838262771e+01,5.851501673e+01,4.497218014e+01
5.407345813e+01,5.110231622e+01,4.567761413e+01,8.587312343e+01,9.666595261e+01,1.412606385e+01,3.962984570e+01,8.756217248e+01,6.183890456e+01,5.761415079e+01,9.510465464e+01,5.674794298e+01,8.005405856e+01,6.201774374e+01,1.427183236e+01,2.310307922e+01,2.462402696e+01
4.712878293e+00,3.888095934e+01,3.249524065e+01,2.277792667e+01,3.470485346e+01,8.009754158e+01,7.654019111e+01,5.640252346e+01,8.162151811e+01,8.444966342e+01,1.263949373e+01,4.387560410e+01,3.200640704e+01,6.466415411e+01,1.827143525e+01,8.577373876e+01,1.170250404e+01
4.581437147e+01,5.563482338e+01,7.663156503e+01,8.379962095e+01,5.126187944e+01,8.086994536e+01,9.106609336e+01,7.160645784e+01,3.711911635e+01,9.163578388e+00,7.141320284e+01,2.423632756e+01,2.671507867e+01,1.497146808e+01,5.758304082e+01,2.002420039e-01,2.413316790e+01
6.216587150e+01,6.367602383e+00,9.439924504e+01,4.320548716e+01,5.979379691e+01,4.542759765e+01,2.605720341e+01,6.340116132e+01,5.467633858e+01,1.429870847e+01,1.829604318e+01,3.666647609e+01,9.876883483e+01,4.763819913e+01,6.005464718e+01,4.851307491e+01,8.542632716e+01
2.442168211e+01,7.903824666e+01,8.857104586e+01,5.381706525e+01,6.638716218e+01,2.814081069e+01,3.421889260e+01,2.440097971e+01,3.397784191e+01,4.736740091e+00,3.302902845e+01,8.845552385e+01,4.697031701e+01,7.145861315e+01,7.776126445e+01,9.969181935e+01,2.362463587e+01
7.865722436e+00,8.044947857e+01,8.473540271e+00,9.190447528e+01,6.281812034e+00,2.968898664e+01,3.546289404e+01,2.299499992e+01,9.068184327e+01,9.959560391e-01,9.486296938e+01,1.577477173e+01,9.096037172e+01,2.180401742e+01,3.840637207e+00,8.626927854e+01,9.031115773e+01
1.859547999e+01,8.357957265e+01,5.429905796e+01,8.924370785e+01,5.885667341e+01,5.576776748e+01,6.951833827e+01,8.231248346e+01,6.703953486e+01,7.348612891e+01,5.984892257e+00,8.944882600e+00,5.570155921e+01,3.610113504e+01,2.072378040e+01,9.766553463e+01,6.469999189e+01
8.673741167e+01,7.945601669e+01,1.037250664e+01,6.818289774e+01,2.825876080e+01,4.203248628e+01,6.053870422e+01,7.043512971e+01,7.195828819e+00,9.938221261e+01,6.414695498e+01,7.541588937e+01,9.601645502e+00,2.215411640e+01,2.590255212e+01,8.751711787e+01,6.081929558e+01
8.810624535e+01,8.979702520e+00,1.257300179e+01,5.341817387e+01,7.320332767e+01,7.847656120e+01,7.939111509e+01,5.158116975e+01,6.834040656e+01,6.419256206e+01,9.807872132e+01,2.350977489e+01,5.671250280e+01,5.051977818e+01,9.602185547e+01,3.294479578e+01,1.661910154e+01
2.272186160e+01,8.024407307e+01,2.071013721e+01,6.212096401e+01,1.525096004e+01,5.653746285e+00,9.708543447e+01,2.097085937e+01,3.851214203e+01,1.854326183e+01,6.792619562e+00,5.346407328e+01,8.599462475e+01,6.457441070e+01,7.456154474e+01,2.366100191e+01,6.363714692e+01
2.148188720e+01,8.514988811e+01,2.767465766e+01,5.974527097e+01,5.632536285e+01,9.303396166e+01,8.196975285e+01,4.557240751e+01,5.147498333e+01,4.231822209e+01,9.405952348e-01,3.451238759e+01,8.792073078e+01,8.409820351e+01,6.390370677e+01,4.207658703e+01,4.748089994e+01
