v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84
4.992069794e+01,2.077162470e+01,1.674964542e+01,5.992423337e+01,8.552921405e+01,1.535288951e+00,8.187801785e+01,5.845540630e+01,5.820035625e+00,8.090957743e+01,9.233883737e+01,1.130887316e+01,4.790957709e+01,7.753853056e+01,3.059316458e+01,2.853055373e+01,2.665873386e+01,8.803664321e+01,3.223841713e+01,4.445942236e+01,1.234752365e+01,1.830099135e+01,7.283265118e+01,7.878849955e+01,9.905997914e+01,4.960164963e+01,7.707524054e+01,9.700829996e+01,6.653669017e+00,7.107623259e+01,8.395462548e+01,3.063532215e+01,9.850527204e+01,3.660409756e+00,9.336583535e+01,6.184911589e+01,7.047079903e+01,8.754120488e+00,9.935263144e+01,2.024910418e+01,7.805797385e+01,9.411743486e+01,8.394636991e+01,2.872646561e+01,5.624073158e+01,4.924135866e+01,4.351361900e+01,7.463166219e+01,2.808992595e+01,9.323137242e+01,1.679269624e+01,4.755474493e+01,6.074116429e+01,6.291009365e+01,6.454450891e+01,3.335756731e+01,9.668804272e+01,9.836017054e+01,8.981449880e+00,2.596456238e+00,4.907323989e+01,5.218559454e+01,6.606185791e+01,8.024244524e+01,5.149885056e+01,6.186408996e+01,1.825906885e+01,4.407115247e+01,2.553736529e+01,2.677487089e+01,5.525239873e+00,4.267846992e+01,9.913159476e+01,5.543083201e+01,3.743709823e+01,7.259978730e+01,3.204022800e+01,4.674412490e+01,1.330021518e+01,5.805157170e+01,7.521587611e+01,8.570972847e+01,3.619628045e+01,2.845903222e+01
1.889129939e+01,6.360900120e+01,6.073505874e+01,8.316044456e+01,2.597706728e+01,7.634575618e+01,2.448329190e+00,7.678990356e+01,1.932069979e+01,5.980328287e+01,4.995258151e+01,3.593925492e+01,6.348988075e+01,8.098408385e+01,3.183645243e+01,1.152433111e+01,8.438168718e+01,7.921549876e+01,5.991111577e+01,3.407458342e+01,4.032426526e+01,3.384559957e+01,3.434936840e+01,6.322270513e+01,1.149369098e+01,4.460173715e+01,2.756606623e+01,3.045035525e+01,9.637909328e+01,9.400008644e+01,9.906601204e+01,9.649868175e+01,9.406406229e+01,1.572635252e+01,4.663418141e+01,4.922305314e+00,4.430833630e+01,8.435505308e+01,1.329230908e+01,5.538521680e+01,1.039181440e+01,7.322690486e+01,3.844599285e+01,1.975626493e+00,6.155748210e+00,6.614393671e+01,7.729041325e+01,9.459100208e+01,9.839074454e+01,8.326513382e+01,3.582802633e+01,9.637966598e+01,6.684903057e+01,4.447227262e+01,3.467357191e+01,8.877987621e+01,2.875093906e+01,6.824320908e+01,6.990058509e+01,6.713863027e+01,6.341261675e+01,3.648623274e+01,3.981614763e+01,8.216234576e+01,9.325083584e+01,9.459073393e+01,1.357324729e+01,7.292314509e+01,6.531349389e+01,3.679803485e+00,6.416446144e+01,5.276456928e+01,7.471291502e+01,2.488430100e+01,5.516205382e+01,9.537155133e+01,2.258670780e+01,9.161659078e+01,1.758797322e+01,2.829320083e+01,5.946088862e+00,9.076248835e+01,5.935969422e+01,4.443010705e+01
1.943319218e+01,3.296574836e+01,1.024035051e+01,1.068468181e+01,9.937715779e+01,5.446156448e+01,8.518618882e+01,1.245839987e+01,6.929121842e+01,9.086315111e+01,3.157827368e+01,8.111008654e+01,6.789929492e+01,2.682598358e+01,8.978927866e+01,3.308316690e+01,1.950869531e+01,7.080759632e+01,4.280849119e+01,6.547693476e+01,1.967769403e+01,6.741797142e+01,1.712570768e+01,3.182513084e+00,7.738099824e+01,1.913189804e+01,4.152978581e+01,7.917988788e+01,8.390811723e+01,4.042047239e+01,5.212658102e+01,3.703344102e+01,4.491502375e+01,6.747902955e+01,1.712579033e+01,4.861749225e+01,5.128784454e+01,6.102598819e+01,2.123314381e+01,5.217856044e+01,7.786733062e+01,2.035875692e+01,1.331165476e+01,5.439584500e+00,4.638496639e+01,7.376479120e+01,6.345474240e+01,8.177039154e+01,8.927210151e+01,2.881279575e+01,9.980915991e+01,2.003115192e+01,1.542310258e+01,6.897912923e+01,8.366221769e+01,5.168477914e+01,9.807040641e+01,6.921719849e+01,3.321151010e+01,5.849120502e+01,6.437252227e+01,5.089656848e+01,2.338419716e+01,7.711897877e+01,5.913869067e+00,2.811985026e+01,7.572550402e+01,2.002772293e+01,4.464262240e+01,8.666634944e+01,7.470150533e+01,4.350946939e+01,8.190675162e+00,7.566926327e+00,1.371781493e+01,7.391969386e+01,7.733541843e+01,3.427162069e+01,7.262882805e+01,1.149370607e+01,6.135980972e+01,8.207315370e+01,9.633862253e+01,8.924903580e+01
7.699749184e+01,5.248525297e+01,6.278277903e+01,4.676393024e+01,6.404245683e+01,7.699523538e+01,2.188729229e+01,1.095242338e+01,6.602193386e+01,5.731866321e+01,9.521463291e+01,9.820517889e+01,2.933303650e+01,3.566683128e+01,4.516064252e+01,9.492287764e+01,8.986629945e+01,4.385066624e+00,4.118733912e+01,2.337437182e+01,7.547891934e+01,9.645589271e+01,7.368165849e+00,9.841945766e+01,4.972460840e+00,3.899000655e+01,8.355748290e+01,9.278614287e+01,1.157303242e+01,7.127056485e+01,6.703869684e+01,6.092460714e+01,9.104441023e+01,4.165169461e+01,7.042850181e+01,4.545952588e+01,8.669883646e+01,3.864704601e+01,8.362545699e+01,6.033057495e+01,3.906889292e+01,4.263702984e+01,8.145393172e+01,9.283794305e+00,5.726934510e+01,7.926025629e+01,6.187180961e+01,6.549512881e+01,9.873231844e+01,9.839626685e+01,4.516163498e+01,8.622368232e+01,7.863921224e+01,8.836905411e+01,2.671457563e+01,5.938428820e+01,2.915258380e+01,1.496215453e+00,8.182577154e+01,3.952623087e+01,2.136433184e+01,6.075733162e+01,2.471971569e+01,9.404775814e+01,7.575061155e+01,6.251834735e+01,5.386967026e+01,6.181008680e+01,6.020532333e+01,1.992517585e+01,7.964142776e+01,6.311317735e+01,1.742479445e+01,4.461402016e+01,7.675685494e+01,9.103641252e+01,5.901088061e+01,1.327332560e+01,2.602918874e+01,5.698315015e+01,7.153186439e+01,2.723204846e+01,4.006026978e+01,9.584046542e+01
8.228151609e+01,4.914698359e+01,8.367621063e+01,3.495941944e+01,6.220733826e+01,1.945746008e+00,8.534392503e+00,6.762346514e+01,4.570777848e+01,4.725200507e+01,2.768213702e+01,9.605554155e+01,4.777972314e+01,6.199580672e+00,5.043157219e+01,6.640843770e+01,7.921420245e+01,2.858484874e+01,1.706985502e+01,7.977975803e+01,4.893164366e+00,7.677088523e+01,6.588211410e+01,9.764841980e+01,3.480466826e+01,1.463229555e+01,5.694562485e+01,9.970521154e+01,8.870125530e+01,3.266301413e+01,3.600574928e+01,9.464269054e+01,6.234736214e+01,9.287576454e+01,2.797504078e+01,5.913319586e+01,1.625020180e+01,9.852776405e+01,4.537171333e+01,2.151482996e+01,4.956587321e+01,2.410362882e+01,6.947250287e+01,7.214809020e+01,1.290957282e+01,9.230972151e+00,4.335274408e+01,9.093196096e+01,8.872913908e+01,2.089614331e+01,8.315072481e+01,4.608579506e+01,1.438710298e+01,3.192687813e+01,5.927151217e+01,9.809893669e+01,6.167124770e+00,6.843443281e+01,2.951775353e+01,6.030441784e+01,5.136343861e+01,5.555074052e+01,7.021017730e+01,7.459119983e+01,4.508845492e+01,2.929481918e+01,5.213026334e+01,1.571801507e+01,8.174190451e+01,6.977673109e+01,4.054614665e+01,1.180697800e+00,3.076015590e+01,1.956115799e+01,3.413105390e+01,7.799571685e+01,9.936900141e+01,2.605091630e+01,5.033048781e+01,9.637327148e+01,7.441041547e+00,8.490238519e+01,3.393296314e+01,6.951976390e+01
5.143951364e+01,1.664485475e+01,5.640581541e+01,3.286221708e+01,1.513628287e+01,5.205771832e+01,8.670861208e+01,6.879845834e+01,2.511503841e+01,2.378253316e+01,2.426604528e+01,7.565273716e+01,5.750827670e+01,6.589490390e+01,8.302722639e+01,9.623183207e+01,2.333145204e+01,7.272976335e+01,4.024939715e+01,5.441274649e+01,3.172857438e+00,8.153407626e+01,8.367952785e+01,5.631035464e+00,8.876442576e+00,6.665019447e+01,1.029250782e+01,5.177848874e+01,7.812106199e+01,5.100620201e+01,1.627516869e+01,6.648799881e+01,1.691124087e+01,3.331346230e+01,5.735857231e-01,9.390767986e+01,1.028173279e+01,5.367465395e+01,3.651214440e+01,4.265922705e+01,1.782204598e+01,4.788455295e+01,4.116942273e+01,4.335960783e+01,6.451862626e+01,8.935276973e+01,8.918417176e+01,1.945877201e+01,6.108172268e+01,9.120419776e+01,2.854076139e+01,7.218954583e+01,5.069125972e+01,7.945948305e+01,2.717033019e+01,9.336978912e+01,6.153441414e+01,4.010901677e+00,4.530841245e+01,5.959920268e+01,4.716906044e+01,4.768553234e+00,8.467779764e+00,5.421316894e+01,5.506405828e+01,4.171738987e+01,2.518827779e+01,8.379022514e+01,6.895540814e+01,7.334194288e+01,5.432638035e+01,6.360481197e+01,5.528477739e+01,9.238812933e+01,9.232420193e+01,6.672155861e+01,3.686352970e+01,2.743683034e+01,6.477495058e+01,2.951283105e+01,7.547041982e+01,9.830566152e+01,2.636877458e+01,2.306623942e+01
1.464669248e+01,9.912220120e+01,7.173346449e+01,3.576826434e+01,7.130855820e-01,1.264221337e+01,8.266697563e+01,3.256706065e+01,6.767717605e+01,8.953020289e+01,3.699329334e+01,9.882618383e+01,7.046846637e+01,5.408879661e+01,9.472911404e+01,2.082083891e+01,6.612815942e+00,3.032917105e+01,5.108386928e+01,7.760818362e+01,4.739480531e+01,3.560072697e+00,8.724590715e+01,2.921751224e+01,6.546503337e+01,2.693261991e+01,4.686565549e+01,1.513774470e+01,9.052638830e-01,3.186169851e+01,4.538323808e+01,8.030027567e+01,7.757437817e+01,7.775874759e+01,2.850211405e+01,7.758700105e+01,9.595830049e+01,2.474137229e+01,6.232175132e+01,3.168572267e+01,2.981817566e+01,2.192841713e+01,8.883695204e+01,9.161585012e+01,6.342874988e+01,8.307987808e+01,7.800816051e+00,9.519139862e+01,5.644817489e+01,6.426341961e+01,5.234221552e+01,8.198807492e+01,4.096475580e+01,6.577483056e+01,5.365247408e+01,6.692668559e+01,3.475204801e+01,5.925719779e+01,3.249214879e+01,7.010220965e+01,6.653433603e+01,5.700179436e+00,5.571442958e+01,7.226920051e+01,5.041573253e+01,6.032286921e+01,1.934295297e+01,2.486464385e+01,6.873986206e+01,6.569021289e+01,4.941871458e+01,1.460914491e+01,5.898073893e+01,6.227225475e+01,6.868084673e+01,8.857952094e+01,2.937371156e+01,8.196418967e+00,9.817789242e+01,4.883672874e+01,7.129891719e+01,8.146988297e+00,7.425792319e+01,6.455455177e+01
8.774958717e+01,9.460004615e+01,4.915948288e+01,7.791786632e+01,8.797317581e+01,5.521721228e+01,2.838375912e+01,6.517993173e+01,5.976633287e+01,1.765025483e+01,7.981060172e+01,9.800034330e+01,2.470411133e+01,9.766767207e+01,4.079554558e+01,3.544563503e+01,3.232478807e+01,1.768582376e+01,8.927364218e+01,1.223887686e+01,9.039176566e+01,4.068056459e+01,8.291857612e+01,2.338046502e+01,7.382254361e+01,9.345245485e+01,9.332348308e+01,6.883592024e+01,4.670002002e+01,5.844542174e+01,5.565730149e+01,2.898607629e+01,6.188002264e+01,3.977301211e+00,7.434534412e+01,5.111626742e+01,1.210707836e+01,5.729731816e+01,4.507803417e+01,1.025640149e+01,6.194347584e+01,7.532802527e+01,6.399113681e+01,6.149840032e+01,4.291579063e+01,5.144287951e+01,4.377729834e+01,8.971171197e+01,9.668797842e+01,3.930072829e+01,2.968193297e+00,8.446827852e+01,6.291308614e+01,5.063277573e+01,7.073386534e+01,2.541214261e+01,2.073916502e+00,2.951578301e+01,7.570399709e+01,3.884299319e+01,1.105231249e+01,7.460632759e+01,4.984579505e+01,9.022974551e+01,4.693683491e+01,8.515665159e+01,7.994105861e+01,6.846379333e+01,3.952280988e+01,8.914707778e+01,7.607487870e+01,1.925173331e+01,1.522461366e+01,2.953432836e+00,3.149262494e+01,6.284143505e+01,4.965191319e+01,1.056458721e+01,4.994930519e+01,9.842577019e+01,4.744801158e+01,6.481033621e+01,5.698736765e+01,4.074448489e+01
6.073214367e+01,6.831951496e+01,7.025117928e+01,4.634504095e+01,5.450256200e+00,4.199618127e+00,6.512971338e+01,3.420469344e+01,7.041639078e+01,1.066270192e+01,3.226141589e+01,2.014666439e+00,8.612564071e+01,3.320934371e+01,4.061432607e+01,4.034077902e+01,9.825439499e+01,9.042253362e+01,9.770670204e+01,2.717682141e+01,7.486072698e+01,9.215597222e+01,5.520331334e+01,7.405182952e+01,6.801461831e+01,1.529151408e+01,1.853115319e+01,6.955553480e+01,2.682023011e+01,7.462939861e+01,5.778903626e+01,4.219527429e+01,7.091750540e-01,2.975678709e+01,2.052835147e+01,6.664469180e+01,4.880860841e+01,9.891114163e+00,5.947022269e+01,4.042314040e+01,6.775384998e+00,7.060424140e+01,7.630159141e+01,5.413107098e+01,1.632585548e+01,3.177782578e+01,1.941171553e+01,7.895418179e+01,3.080815249e+01,3.482962618e+01,9.323935623e+01,9.612508071e+01,2.358395034e+01,8.504140381e+01,1.570507209e+01,6.336047875e+01,7.006091733e+00,9.661287058e+01,2.234867593e+01,3.271068019e+01,3.921270744e+01,4.508445883e+01,8.443738349e+01,1.021872488e+01,8.730302837e+01,1.306603956e+01,7.832064780e+01,5.585378099e+01,2.151031829e+00,7.664365113e+01,9.402213275e+01,5.088547673e+01,1.881514871e+01,3.275120655e+01,5.012357246e+01,2.369564499e+01,4.564986489e+01,1.636364491e+01,9.272148982e+01,5.055261182e+01,8.653511078e+01,9.119221458e+01,3.662658906e+01,5.689593880e+01
9.050132196e+01,4.172989879e+01,4.114675513e+01,5.647956630e+01,9.795997165e+01,6.292465260e+01,2.510178184e+01,2.106986321e+01,9.019448655e+01,6.903107814e+01,9.931341446e+01,5.474158489e+00,1.045390187e+00,2.523399210e+01,8.072983452e+01,4.443270980e+01,2.867357863e+01,6.408206311e+01,6.307060711e+01,5.477124352e+01,5.000016037e+01,1.326991804e+01,3.428268139e+01,1.404479309e+01,5.001230015e+01,3.222746141e+01,7.697601181e+01,7.248944071e+01,6.444019317e+01,3.839599609e+01,4.052447987e+01,3.844086893e+01,1.763139319e+00,1.480564906e+00,9.783521008e+01,3.937560370e+01,4.242776639e+01,3.559303558e+01,3.707331289e+01,1.846655843e+01,5.948154450e+01,6.422936026e+01,4.768822112e+01,3.801113821e+01,3.077483041e+01,7.298371273e+00,8.493832553e+01,2.860289233e+01,7.453845350e+00,7.591385861e+01,9.904512849e+01,1.160585825e+00,7.480944100e+01,5.936701165e+01,1.929983590e+01,1.375693119e+01,4.707872416e+01,8.562222643e+01,5.591936918e+01,8.329110888e+01,9.934019725e+01,6.843093402e+01,8.915610878e+01,4.404255156e+01,3.912152433e+01,4.627835196e+01,8.997886831e+01,3.891457283e+00,6.223823354e+01,7.903547334e+01,1.569476670e+01,8.688540035e+01,3.319868345e+01,7.953816854e+01,8.370584616e+01,9.862865407e+01,2.241263644e+01,6.886620435e+01,9.719780004e+01,4.730736239e+01,8.596880024e+01,6.194426793e+01,5.912708888e+01,5.773672094e+01
4.725671061e+01,5.987752851e+01,2.973460794e+01,8.367632404e+01,1.179840943e+01,8.145990142e+01,2.708324565e+01,8.807617559e+01,3.949306418e+01,6.840429119e+01,5.987772851e+01,3.235539012e+01,5.877288192e+01,9.441018768e+01,4.900396859e+01,7.495216073e+01,8.180195432e+01,8.298390716e+01,2.948447576e-01,5.684065457e+01,2.643695446e+01,2.877524319e+01,8.645941300e+01,7.630385567e+01,2.202339766e+01,6.671109378e+01,9.347282804e+01,4.517679539e+00,6.550216387e+01,6.074749905e+01,9.575965817e+01,1.975052612e+01,5.470093097e+01,9.181833705e+01,7.511135086e+01,9.648137747e+01,9.268381652e+01,3.667046872e+01,2.465721548e+01,5.230633995e+01,8.922012057e+01,4.917487210e+01,6.268048514e+01,1.585603312e+01,9.298567388e+01,6.760336411e+01,1.272711228e+01,4.367864143e+01,4.353051101e+01,3.204426535e+01,4.823360048e+01,2.356852780e+01,9.546690702e+01,5.647167478e+01,8.415972103e+01,3.949447111e+01,2.750180635e+01,8.119163696e+01,7.147022626e+01,8.772739259e+01,3.157846814e+01,8.755492070e+01,7.535881839e+01,4.319333601e+01,5.618246124e+01,6.308006228e+01,2.338239841e+01,7.949641321e+01,7.784437889e+01,2.825844559e+00,1.383256813e+01,4.624068140e+00,5.397670007e+01,1.185912204e+01,8.180848472e+01,5.162634230e+01,5.049930522e+01,6.421532431e+01,2.031582403e+00,7.292870806e+01,2.229070356e+01,4.709948552e+01,1.953798151e+01,9.796036817e+01
9.613505749e+01,9.125025553e+01,3.232964247e+01,8.790847037e+01,1.672489242e+01,7.012463674e+01,4.691462273e+01,3.594361458e+01,4.888331543e+01,1.901713790e+01,7.217508037e+01,9.452446313e+01,8.337598437e+01,5.743374223e+01,1.874891274e+01,9.586221451e+01,4.311905423e+01,5.829718072e+01,3.719630117e+01,4.383473941e+00,3.257348577e+01,2.888365416e+01,1.706803136e+01,5.102081323e+01,2.919610292e+01,3.688909846e+01,4.438823359e+00,2.425805447e+01,4.931673745e+01,4.700697514e+01,4.683005979e+01,8.484050055e+01,9.806474824e+01,4.996938285e+00,6.234612295e+01,4.241381389e+00,8.775347939e+01,9.442876907e+01,7.828718725e+01,7.654007865e+01,3.991210977e+01,1.195239664e+00,8.033844483e+01,3.334950633e+01,9.636603243e+01,3.393493322e+01,5.292240710e+01,7.974295452e+01,4.550721833e+01,9.997238173e+01,2.426341475e+01,7.254405082e+01,4.566765242e+01,4.246769731e+01,8.186770374e+01,4.298959532e+01,2.152975357e+01,5.196156296e+01,2.726716899e+01,3.580829399e+01,9.996184512e+01,7.115358180e+01,3.091560008e+01,5.196095182e+01,7.712167883e+01,5.080942312e+01,9.249729919e+01,1.015491981e+00,2.496541494e+01,8.211409094e+01,1.881632703e+01,7.923998815e+01,1.823736753e+01,9.837433664e+01,4.823583734e+01,4.534079259e+01,5.431120201e+01,4.439448518e+01,7.903724683e+00,9.746369572e+01,5.262191385e+01,7.847895814e+01,7.502638563e+01,5.415424671e+01
6.186231569e+01,6.854062053e+01,2.610736726e+01,8.030058255e+01,9.949154453e+01,1.624120735e+01,5.544611487e+01,7.830389410e+00,9.608905205e+01,6.577985982e+01,5.127241085e+01,3.671573758e+01,4.956104216e+01,2.471987272e+01,5.024532316e+01,4.755820220e+01,7.014053032e+01,5.916097930e+01,3.128890363e+01,2.468140288e+01,8.442336220e+01,2.993012986e+01,3.280383896e+01,4.017486490e+01,3.511075107e+01,5.924490822e+01,9.979863617e+01,4.600985226e+01,2.855366514e+01,5.519800517e+00,4.972929888e+01,3.279425080e+00,8.402246265e+01,4.896417632e+01,7.213470521e+01,1.824474785e+01,2.471783754e+01,3.405835038e+01,2.576346921e+01,2.200179075e+01,7.452397290e+01,4.447848048e+01,9.675737549e+01,8.085713820e+01,6.312688632e+01,2.753810824e+01,8.466745771e+01,1.767055990e+00,6.281915434e+01,4.417910942e+01,2.774229695e+01,9.955623741e+01,6.748767057e+01,8.853806908e+01,6.640098587e+01,7.481848333e+01,5.165753680e+01,1.382403744e+01,2.274574409e+01,9.002143274e+01,4.865468717e+01,5.494663948e+01,1.954094398e+01,4.597910564e+01,7.980982176e+01,9.826346731e+01,6.447540097e+01,9.270112838e+01,2.720318464e+01,2.789038974e+01,6.450460532e+01,4.324124368e+01,1.156512635e+01,9.946086702e+01,6.381511439e-02,6.907977980e+01,5.457400800e+01,4.218014744e+01,5.820341682e+01,9.994446595e+01,1.495166398e+01,5.333904464e+01,4.126939900e+01,7.427092110e+01
6.993703001e+01,1.972372185e+01,9.336320228e+00,9.516965015e+01,1.608556605e-01,4.716560561e+01,3.374344187e-01,3.290625392e+01,8.868442035e+01,1.367938848e+01,8.274650817e+01,4.372789616e+01,2.916381393e+01,1.941678348e+01,7.598914115e+01,4.264340202e+01,5.638074305e+01,7.518803211e+01,3.309699477e+01,2.474044923e+01,7.770142576e+01,8.767328981e+01,2.923881200e+01,8.280480179e+01,7.423412694e+01,6.487038448e+01,8.394683228e+01,2.161630050e+01,1.266069335e+01,3.970993816e+00,8.776850317e+01,5.351042275e+01,5.697177730e+01,9.600985792e-01,9.948241399e+01,6.410862229e+01,6.211868472e+01,8.866051199e+01,1.636035349e+01,7.828379156e+01,5.580094022e+01,8.021233981e+00,6.922766310e+01,9.683204991e+01,6.821689607e+00,7.578097406e+01,4.821764746e+01,6.556502468e+01,6.750185789e+01,4.833890484e+01,8.902995031e+01,5.674222078e+01,1.173014449e+01,3.364185768e+01,9.152699432e+01,4.776067007e+01,2.207595230e+01,1.074551315e+01,1.385977678e+01,6.629928079e+00,7.977157761e+01,5.914151494e+01,6.031998038e+01,5.103490063e+01,9.307524699e+00,3.656542518e+01,6.707801484e+01,2.126727720e+01,1.572423570e+01,2.601759321e+01,3.238144095e+01,3.564010496e+01,3.878573662e+01,1.064913860e+00,7.848719774e+01,1.400503929e+01,5.219176358e+01,6.507547393e+01,3.804304079e+01,9.929530137e+00,7.527036071e+00,6.228467842e+01,1.281463159e+01,3.923413624e-01
2.270604725e+01,9.242797379e+01,7.245373102e+00,9.802247057e+01,1.376525715e+01,7.990170758e+01,9.551326195e+01,2.570220725e+00,9.661602382e-01,9.383232660e+01,6.297619408e+01,1.778173308e+01,6.218852233e+01,5.550550924e+00,5.201829817e+01,1.808847702e+01,2.399056169e+01,2.459172431e+01,9.263472014e+01,2.598541710e+01,5.825882998e+01,9.132210881e+01,4.977829293e+01,6.393515826e+00,1.485355781e+01,1.192072052e+01,7.372068603e+01,3.098618216e+00,2.666717514e+01,2.735091481e+01,9.349867815e+01,7.053229025e+01,4.361627671e+01,1.371079488e+01,8.612474116e+01,2.228699093e+01,1.615745753e+01,5.579882612e+01,6.466934441e+01,8.970382273e+01,7.578077206e+01,2.599840300e+01,8.667181980e+01,4.711464726e+01,3.687871416e+01,5.816592541e+01,1.157016442e+01,7.052075922e+01,1.249075701e+01,9.141510190e+01,7.624847701e+01,4.021356211e+01,8.359032563e+01,9.999573509e-01,7.750093010e+01,7.557667506e+01,1.986611901e+01,2.458576886e+01,1.071782410e+01,4.787714227e+01,9.147392044e+01,9.283014639e+01,5.992125101e+01,9.179443672e+01,3.603327441e+01,9.987244493e+01,8.630794184e+01,8.812507891e+01,2.266175330e+01,1.241405586e+00,4.630150420e+01,3.858046976e+01,6.316094526e+01,4.780997395e+01,9.403118154e+01,2.104980516e+01,4.420323054e+01,6.328649422e+01,6.056540812e+01,5.513587773e+01,8.168235098e+01,8.277188908e+01,7.111436405e+01,4.430257460e+01
1.444960110e+01,6.479839098e+01,3.937857156e+01,1.324905158e+01,8.850836564e+01,1.540661335e+01,7.908838774e+01,4.558984935e+01,7.899885361e+01,3.563954615e+01,5.604718177e+01,2.047788860e+01,9.011176624e+01,6.839504504e+01,1.432049227e+01,5.301717062e+00,3.769248553e+01,5.692903196e+01,8.421423755e+01,1.517326933e+01,4.246961435e+01,6.621053121e+01,1.275033222e+01,3.238231664e+01,9.629312661e+01,1.622535771e+01,9.194157104e+01,2.183564042e+00,6.878750711e+00,1.679485159e+00,3.034534070e+00,5.246654122e+01,6.322423628e+01,9.088619712e+01,5.429805738e+01,3.444091749e+01,1.844759327e-01,5.938284931e+01,2.468147885e+00,3.307511267e+00,4.710675942e+01,5.050580959e+01,5.565229942e+01,1.332988001e+01,5.135505926e+00,9.439623849e+01,3.105248259e+01,2.385590115e+01,6.999945602e+01,5.809934128e+01,2.297578597e+01,5.458140412e+01,3.737023049e-01,1.003479845e+01,3.263084194e+01,4.919621680e+01,9.117260855e+01,5.606366981e+01,5.110840498e+01,1.505762990e+01,7.779383434e+01,1.621049914e+01,3.523970189e+01,5.909034655e+01,6.602752415e+01,6.327782443e+01,2.056999485e+01,5.002203318e+01,7.343785865e+01,2.468978583e+01,1.761322850e+01,8.229099630e+01,6.732325714e+01,9.425768967e+01,2.133820112e+01,3.870263088e+01,2.995756400e+00,5.454098496e+01,4.901959255e+01,1.262322470e+01,8.989713867e+01,2.664386829e+00,9.086380798e+01,8.455935947e+00
6.569795137e+01,7.053658690e+01,9.833500870e+01,5.095362297e+01,1.394173086e+01,7.328042815e+01,9.234064460e+01,4.652946737e+01,3.364701306e+01,4.088415279e+01,6.203604691e+01,1.443278009e+01,4.982444165e+01,4.533474811e+01,2.770678833e+01,9.873188838e+01,1.434229632e+01,1.314737176e+01,6.232782422e+01,3.441030390e+01,6.838673354e+01,7.520387760e+01,9.404136236e+01,8.791283487e+01,7.907697709e+01,3.598413529e+01,5.925080048e+01,8.523707674e+01,7.515550898e+01,2.815327114e+01,3.086874927e+01,3.449822813e+01,7.949903690e+01,7.922592548e+01,8.665426811e+01,2.698110801e+01,6.903749554e+01,3.883937510e+01,6.805372214e+01,3.325014791e+01,1.859440465e+00,4.378610285e+01,9.230286350e+01,8.003982809e+01,8.720340814e+01,7.262970773e+01,4.255131819e+01,6.711098773e+01,8.303090370e+01,5.395603521e+01,3.844324341e+01,6.013639903e+00,6.088498896e+01,2.335154091e+01,7.422928492e+01,6.910515813e+01,8.315661291e+01,1.522343543e+01,1.348803369e+01,8.269387324e+01,7.070896033e+00,3.175290109e+00,6.932638809e+00,1.935076150e+01,8.333928713e+01,9.542322478e+01,9.469621806e+01,6.479069544e+01,2.806090200e+01,4.294114306e+01,6.067014897e+01,2.577657733e+01,8.266386033e+01,8.586049437e+01,1.289426224e+01,1.985645133e+01,1.093805851e+01,5.470598199e+01,8.963938793e+01,8.891088374e+01,9.521869976e+01,2.998384503e+01,4.969487042e+01,6.448151877e+01
7.431141920e+01,8.500949521e+01,1.970550457e+01,3.869154512e+01,9.043794301e+01,5.854362088e+01,3.132832842e+01,1.227233931e+00,5.261450942e+01,7.559250404e+01,7.571630839e+01,5.453321491e+01,5.276791412e+01,2.585229858e+01,5.855590134e+01,7.464597925e+01,1.034266575e+01,8.630093983e+01,5.604805815e+01,3.664373943e+01,1.177088260e+01,6.966170573e+01,8.075092860e+01,3.373859115e+01,8.279086710e+01,3.129636523e+01,9.619674385e+01,9.656902617e+01,1.765011851e+01,2.659183843e+01,9.475787950e+01,9.783615869e+01,5.515665006e+01,3.519894801e+01,8.449418089e+01,1.040690572e+01,8.623419522e+01,2.530721743e+01,7.780092046e+01,8.435306132e+00,8.153256960e+00,1.013074975e+01,7.366882888e+01,5.346164970e+01,1.491354654e+01,2.284526261e+01,4.517136588e+01,6.215878660e+01,7.645527182e+01,2.480636233e-01,2.061482826e+01,4.096711089e+01,9.894971956e+01,9.256769560e+01,3.430919893e+01,1.029495687e+01,2.437734849e+00,3.035241749e+01,4.171258668e+01,3.420555154e+01,3.163597572e+01,1.170141340e+01,6.061923401e+01,2.919240683e+01,3.149850360e+00,3.202091988e+00,3.993478176e+01,2.713708168e+01,9.158074927e+01,2.547316975e+01,3.549613083e+01,4.245835166e+00,8.836118184e+01,5.939728343e+01,1.123446567e+00,2.170934603e+01,2.546220603e+01,7.087192769e+01,4.058370850e+01,6.253245276e+01,7.488104891e+01,5.798451668e+01,4.726971019e+01,5.598565432e+01
