v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26
4.280612214e+01,2.911831320e+00,4.897281356e+01,5.579543360e+01,7.570917441e+01,9.233808153e+01,4.958952054e+01,7.936982882e+01,6.854518238e+01,2.579518597e+01,8.539948313e+01,6.515898053e+01,4.838389643e+01,9.993636078e+01,9.602503841e+00,9.330415031e+01,5.716006003e+01,6.238930946e+01,3.016109018e+01,9.013317474e+00,7.384149132e+01,9.951613217e+01,5.678567002e-01,6.410467731e+01,9.798174605e+01,6.371748310e+01
6.922922428e+01,8.770474998e+01,3.144263836e+01,7.062836208e+01,5.417279065e+01,3.408484857e+01,3.517445216e+00,4.587610678e+01,6.895800394e+01,7.304430705e+01,2.127075421e+01,6.252341204e+01,4.574025208e+01,4.600732298e+01,2.075396324e+01,2.706317253e+01,8.011391564e+01,5.010361054e+00,1.244361626e+01,6.664475283e+01,4.103873492e+01,7.287037148e+01,4.171363800e+00,1.455299905e+01,4.148557293e+01,9.603701933e+01
8.808202634e+00,7.690963199e+01,6.152175153e+01,2.429429196e+00,3.463407747e+01,4.039641111e+01,3.425159823e+01,5.238090116e+01,3.665672329e+01,2.449652506e+01,1.760838675e+01,1.731114266e+01,2.343292754e+01,3.230355781e+00,9.527460638e+01,4.451167989e+01,7.546910984e+01,3.267808882e+01,5.493125919e+01,9.894803120e+01,7.759143243e+01,7.670985551e+01,8.364856569e+01,2.780687206e+01,4.012105762e+01,8.112467880e+01
1.729651842e+01,9.643162050e+01,1.834017931e+01,2.939593888e+01,3.895063130e+00,8.790307515e+01,1.315061623e+01,6.320643237e+01,3.401578344e+01,9.161893307e+01,2.603366006e+01,4.823455975e+01,3.858903077e+01,3.149628421e+01,7.141578674e+01,3.682344834e+00,2.806818362e+01,5.994687130e+01,9.384597967e+01,8.452153899e+01,4.249131564e+01,8.695764262e+01,2.800136710e+01,6.467605526e+01,3.885752492e+01,4.513808467e+01
8.805674965e+01,5.491127814e+01,2.009830973e+01,7.776498243e+01,7.338954823e+01,5.761825540e+01,7.116385687e+01,8.711978816e+01,3.419119026e+01,5.790955362e+01,7.070709581e+01,1.440551860e+01,9.875616539e+01,7.198726227e+01,3.190779868e+01,2.502782720e+01,7.109776377e+01,1.591838718e+01,6.543712264e+01,2.789213907e+01,3.053634031e+01,7.509017071e+01,1.590727136e+00,2.089111806e+01,5.308150459e+01,8.844308537e+01
8.629561698e+01,4.298118361e+01,2.052473608e+01,2.669823540e+01,6.496673830e+01,4.798954657e+01,2.119367191e+01,4.504714541e+01,3.535152878e+01,3.077183750e+01,4.183409963e+01,6.823185672e+01,3.952505082e+01,1.556265163e+01,9.924380214e+01,8.568347101e+01,2.190802858e+01,7.502249236e+01,8.950613683e+01,7.178481002e+01,4.433712945e+01,8.277104580e+01,2.451071380e+01,8.624097327e+01,8.311062752e+01,3.982050028e+01
5.976076522e+01,1.168536572e+01,3.215780989e+01,4.534081286e+01,7.184139899e+01,5.387195033e+00,1.185368241e+01,1.274549223e+00,6.911867773e+01,1.269977727e+01,8.357742047e+01,1.402715548e+01,2.534773252e+01,3.229484750e+01,1.486033887e+01,3.541605491e+01,8.155222776e+01,8.009111110e+01,8.106756630e+01,1.424004640e+01,7.999382447e+01,6.362365219e+01,1.468540711e+01,5.877452499e+01,9.590990174e+01,9.079595360e-01
3.254577704e+01,6.527021678e+01,8.881738366e+01,4.641169590e-01,7.929922281e+01,8.425608732e+01,5.039425179e+01,1.155168193e+00,2.377056901e+01,5.094479164e+01,4.453795187e+01,2.818639721e+01,3.195515474e+01,1.241547220e+01,4.010576017e+01,4.504380721e+01,2.874377232e+01,1.112746685e+01,6.024488661e+01,9.513436905e+01,2.057126514e+01,3.758231706e+01,5.459062647e+01,1.227973024e+01,2.395863106e+01,8.292514787e+01
8.870688719e+01,6.045039709e+01,5.850720778e+01,3.940540786e+01,1.656944782e+01,6.376331611e+01,3.140397441e+01,1.224826406e+01,3.392821684e+01,6.684315148e+01,3.445109159e+01,1.911873322e+01,2.721463259e+01,1.449436946e+01,4.593186977e+00,5.207072471e+01,7.135764918e+01,5.918242160e+01,3.232851613e+00,3.382947989e+01,6.740633194e+01,2.444350543e+01,4.023224920e+01,2.914481873e+01,5.657990596e+01,9.255602936e+01
8.906038133e+01,2.225406053e+01,9.470176218e+01,7.465492630e+01,7.141260250e+01,6.136777653e+01,6.071297574e+01,5.500713293e+01,3.155010041e+01,8.114681066e+01,8.646274458e+00,5.677613789e+01,9.621562247e+01,2.618142247e+01,8.014582953e+01,3.304023897e+00,8.089807871e+01,1.619394290e+01,7.509180582e+01,4.312703295e+01,6.771325835e+01,2.601125913e+01,2.175537496e+01,3.262884384e+01,2.634069075e+01,6.790364208e+01
4.526858459e+01,6.298369028e+01,5.044384953e+01,5.851058126e+01,4.453296228e+01,1.507589502e+01,7.024436550e+01,7.615323861e+01,1.920155177e+01,1.864010447e+01,2.731645627e+01,5.494951166e+01,3.617515993e+01,3.806982305e+01,1.053810357e+01,8.436052726e+00,6.014772383e+01,4.813690694e+01,7.175623627e+01,9.215167332e+01,1.352137793e+01,3.801397574e+01,5.137830225e+01,2.656985070e+01,6.511361177e+01,9.846511588e+01
4.402922546e+01,5.988298467e+01,2.375799444e+01,8.049890189e+01,1.464816156e+01,3.143267272e+01,3.871191382e+01,9.319857736e+01,2.253479842e+01,1.951979233e+01,5.848416813e+01,7.726382354e+01,9.478706341e+01,7.852183490e+01,7.879475981e+01,9.321149404e+00,8.094060540e+01,4.951250885e+01,2.702912103e+00,1.073353654e+01,8.623432856e+01,9.821685998e+01,1.450587679e+01,4.098583425e+01,9.952309356e+01,5.811907834e+01
9.782160206e+01,3.459129516e+01,5.617959539e+01,7.813955202e+01,3.059290633e+01,9.794752912e+01,1.848603836e+01,3.566143856e+01,2.052866819e+01,5.303281718e+01,9.409421690e+00,2.700511585e+01,3.652652074e+01,2.251201705e+01,8.121193584e+00,1.010129643e+01,3.028870202e+00,4.394857514e+01,4.430355311e+01,1.499166497e+01,3.418836812e+01,4.074051580e+01,8.848588620e+01,8.543323905e+01,4.056490664e+01,1.211615862e+01
9.636048909e+01,3.724614685e+01,1.148110370e+01,6.736743389e+01,4.765858576e+01,6.728394588e+01,9.760635860e+01,9.821544575e+01,1.548477543e+01,1.016123131e+01,9.574346293e+01,6.143902878e+01,5.196060593e+01,2.211859477e+00,8.792516850e+01,2.990057624e+01,5.103751235e+01,5.492985144e+01,9.981375082e+00,9.957044181e+01,5.939584237e+01,9.989759084e+01,8.804029131e+01,5.281041852e+01,3.113754060e+01,3.344956777e+01
9.096041402e+01,6.026210764e+01,6.122891167e+01,7.298524691e+01,2.085114499e+01,3.286842489e+01,8.240068943e+01,4.416064392e+00,2.369354949e+01,1.931152405e+01,1.434310098e+01,7.593973415e+01,5.292073420e+01,2.963522079e+01,4.947782040e+01,7.077210807e+01,9.155264505e+01,4.897106733e+01,5.006135285e+01,6.406055923e+01,9.701696713e+01,8.401308489e+01,7.808717835e+01,4.459644881e+01,7.261041250e+00,3.594029283e+01
4.071049173e+01,7.659519936e+01,4.716287917e+01,6.158143684e+01,5.648212812e+01,9.862974320e+01,8.110445245e+01,7.397556180e+01,9.061596785e+01,1.211744746e+01,3.123670468e+01,5.099826744e+01,8.940381522e+01,4.900063188e+01,5.132411825e+01,4.660493728e+01,5.547308745e+01,5.789537708e+01,6.506278632e+01,8.375773404e+01,6.974612347e+01,1.436339696e+01,3.478946953e+01,5.442057656e+01,3.707501350e+01,5.185723719e+01
4.753800594e+00,1.394346706e+01,4.367005104e+01,1.476245565e+00,8.421782922e+01,6.665579953e+01,8.482236187e+01,5.907627825e+01,8.413938212e+01,6.265215226e+01,6.985935348e+01,8.575755274e+01,1.153796638e+01,9.632109188e+01,4.463264655e+01,6.357074423e+01,1.039759267e+01,9.541242491e+01,3.485667965e+01,8.765629827e+01,7.588510230e+01,2.791147773e+01,8.966540430e+01,7.503526023e+01,8.442145062e+01,7.161573603e+01
8.832911488e+01,2.149474966e+01,3.124079363e+01,6.074384912e+01,4.055416754e+00,7.746437064e+01,5.901389250e+01,2.673021556e+01,2.921457069e+00,3.468695561e+01,9.857035375e+00,8.293011636e+01,4.468566133e+01,4.775380065e+01,8.405942684e+00,7.613877095e+01,6.305268059e+01,6.595889858e+01,7.625783847e+01,4.135589463e+01,3.235325393e+01,1.996812845e+01,5.952114149e+01,6.501458622e+01,2.119417968e+01,2.392499339e+01
4.856181450e+01,3.352623913e+01,6.744906277e+01,7.508815113e+01,4.520747449e+01,6.594998590e+01,4.512609823e+01,4.153091054e+01,2.717139766e+01,2.483223324e+01,4.983319470e+01,5.201787490e+01,2.337082014e+01,7.795299194e+01,5.171572234e+01,3.446254272e+01,1.513872860e+01,8.064731492e+01,6.353544526e+01,4.958784773e+01,7.724057961e+00,3.496530179e+01,4.344230542e+01,8.989323022e+01,6.620781739e+01,4.038675440e+01
5.907972384e+01,8.824352163e+00,8.755252302e+01,9.836436570e+01,9.876364839e+01,5.309109046e+01,2.530269954e+01,2.873491202e+01,1.010829549e+01,1.375084178e+01,6.400588214e+01,4.269220469e+01,4.856177112e+01,2.287243416e+01,6.361984152e+01,1.858296201e+01,3.892374238e+01,2.014397653e+01,4.861854830e+01,5.547475190e+01,5.800452889e+01,6.137259927e+01,6.708221195e+00,5.538457540e+01,6.955118876e+01,3.095757707e+01
4.427703538e+01,8.563096740e+01,3.694077040e+01,7.571623537e+01,9.631390554e+01,6.313766274e+01,6.684133165e+01,1.859164139e+00,5.460943026e+00,8.806722167e+01,5.670194499e+01,8.425749866e+01,1.969279000e+01,5.755928473e+01,7.815231224e+01,5.811789989e+01,8.585286480e+00,1.995033139e+01,3.226626819e+01,9.353401810e+01,7.970351321e+01,3.839148831e+01,6.145987397e+01,7.032272679e+00,6.216332422e+01,9.828551922e+01
6.839750502e+00,4.336795070e+00,3.382052835e+01,6.715687068e+01,5.871881085e+01,8.963326224e+01,3.394723776e+01,3.769082950e+01,7.140429341e+01,4.609578162e+01,1.516810536e+01,4.846305346e+01,9.807894263e+01,1.318552846e+01,8.411404723e+01,5.724175551e+01,6.164562845e+01,6.807858667e+01,9.110886857e+01,8.285329269e+01,2.879025525e+01,9.869936961e+01,9.363118437e+01,6.643242421e+01,5.152359245e+00,7.977821107e+01
8.911124923e+00,5.887986696e+01,7.204443846e+01,3.470476502e+01,5.803955884e+01,9.497458391e+01,4.316938840e+00,2.138113357e+01,3.360323692e+01,9.138978702e+01,7.979041019e+01,8.760305810e+01,9.451269998e+01,8.513455111e+01,1.650720862e+01,1.985179397e+01,5.956030852e+01,6.824783362e+01,3.459677196e+01,2.260918051e+01,9.638015496e+01,7.459399280e+01,7.540671924e+00,8.644672762e+01,2.956109938e+01,8.731708643e+01
7.586349874e+01,9.626590612e+01,9.473496092e+00,9.080975993e+01,6.936267302e+01,8.186426312e+00,4.781462853e+01,8.578971285e+01,2.070407772e+01,1.026182263e+01,5.341621538e+01,2.414604343e+01,7.004731406e+01,7.967098287e+01,6.588373555e+01,9.299596654e+00,7.664094269e+01,3.174505281e+01,5.860043563e+01,1.241323356e+01,6.955134710e+01,3.990214524e+01,3.917994789e+01,5.156914661e+01,9.834561272e+01,1.734111840e+01
6.620731271e+01,4.757681340e+00,2.441125403e+01,2.273316403e+01,8.367334329e+01,8.715041048e+01,5.532051472e+01,3.639371874e+01,7.108156143e+01,1.125511857e+01,1.409527237e+01,7.009471607e+01,3.733744072e+00,6.767445633e+01,8.992218547e+01,7.881162843e+01,9.500243118e+01,2.624494836e+01,7.222760919e+01,8.939989479e+01,3.984418825e+01,6.129040385e+01,1.441998877e+01,5.669386266e+01,3.071718759e+01,4.491802257e+01
6.586876675e+01,4.515990481e+01,3.863010417e+01,4.756845987e+01,5.026812116e+01,6.818887132e+01,3.684498343e+01,5.553674603e+01,5.803391125e+01,1.333950055e+01,7.754072507e+01,5.973325919e+01,2.759799664e+01,1.902476722e+01,5.530170613e+01,1.009316387e+00,9.927697056e+01,1.261245732e+01,8.244927564e+01,6.824983290e+01,2.725371955e+01,7.596772002e+01,8.325868081e+01,4.343625339e+01,8.771331079e+01,7.223216383e+01
4.892579784e+01,9.928966881e+01,8.292802112e+01,7.140578525e+01,4.206761016e+01,6.122109326e+01,4.411662919e+01,1.131623287e+01,6.666617743e+01,6.134016187e+01,4.567589090e+00,1.811858346e+01,1.055197150e+01,2.119811658e+01,8.898291369e+01,1.567437609e+01,2.128737964e+01,9.321189650e+01,8.869383881e+01,4.898984378e+01,5.565190615e+01,6.876761198e+01,4.399436258e+01,2.141884898e+01,7.233724779e+01,5.822199443e+01
8.829426270e+01,3.119376866e+00,1.607546906e+00,1.464589790e+01,4.502814908e+01,3.315689617e+01,7.313177225e+01,1.628195071e+01,6.137957556e+01,3.780389825e+01,5.330584419e+00,4.232837365e+00,5.528424685e+01,9.642279717e+01,1.141576984e+01,2.518929709e+00,4.568325789e+01,4.247873542e+01,8.735800001e+01,3.472385226e+00,6.817884214e+01,1.944839175e+01,5.113058864e+00,9.709145174e+01,5.602725088e+01,9.942469771e+01
4.747330978e+01,8.157569023e+01,7.615885396e+01,9.156007473e+01,1.052050299e+01,8.015871145e+01,9.664380843e+01,6.431913806e+01,6.795396184e+01,9.522582719e+00,4.228903464e+01,5.576305712e+01,9.077974287e+01,9.201331805e+00,3.055352214e+01,3.812286062e+01,5.386792307e+01,6.544592251e+01,6.207609011e+01,6.335267164e+01,5.693854867e+01,9.429970166e+01,2.000881993e+01,5.936138446e+01,2.357062231e+01,3.200976850e+01
9.166802275e+00,9.741445262e+01,3.114026152e+00,5.479242257e+01,2.525783499e+01,4.628123426e+00,5.490650242e+01,5.822693967e+01,9.654965087e+00,8.911182563e+01,4.028908063e+01,1.023431925e+00,1.996061429e+01,8.373077929e+01,2.491905529e+01,9.751783176e+01,3.572057701e+01,4.787191290e+01,1.011965794e+01,8.577005977e+00,9.152845634e+01,7.003457265e+01,6.761029679e+01,2.905600988e+00,5.931891574e+01,4.240472193e+01
1.286567331e+01,5.774251472e+01,4.509710139e+01,8.998736751e+01,7.267730019e+00,8.926558736e+01,5.424825726e+01,3.948582015e+01,1.353770632e+01,4.276475755e+00,5.223697533e+01,7.138062713e+00,5.953077006e+01,7.071514210e+01,2.202265286e+01,9.128876301e+00,7.750136409e+01,9.034268748e+01,5.858831317e+01,2.719277290e+01,8.164878749e+01,1.924791025e+01,4.487505481e+01,1.514855301e+01,9.008073286e+01,8.500371322e+01
1.893701675e+01,8.535567634e+00,1.569778487e+01,6.377760196e+00,1.631401294e+01,7.125566445e+01,4.598423240e+00,4.536370466e+01,8.653349901e+01,1.280384825e+01,4.976653576e+01,6.618385456e+01,7.467009349e+01,7.581913563e+01,5.806697976e+01,9.855473443e+01,2.030787587e+01,6.275610635e+01,3.230735391e+01,9.912133081e+01,2.911683442e+01,6.883087542e+01,4.379953549e+01,7.819212001e+00,1.217840875e+01,9.768230533e+01
1.816937434e+00,6.570609122e+01,6.840996933e+01,2.983751057e+01,8.373552554e+01,9.637857777e+01,7.252935505e+01,1.318771107e+01,8.968171919e+01,3.901290260e+01,9.313131910e+01,5.396544436e+01,4.470902316e+01,9.589315042e+01,3.188571477e+01,3.185964067e+01,5.875222688e+01,8.110871261e+01,6.485551424e+01,9.223025412e+01,6.476700546e+01,6.526327385e+01,1.147950450e+01,8.291018593e+01,7.135080209e+01,3.491114293e+01
7.948611651e+01,7.756322486e+01,4.515941703e+01,2.758282922e+01,4.922633621e+01,3.759692557e+01,2.699974045e+01,8.233811657e+01,2.145145337e+01,6.180090313e+01,4.148909678e+01,1.609730024e+01,2.385098437e+01,5.577071228e+01,9.373809789e+01,3.899919725e+01,2.841234212e+01,4.364700865e+01,4.890140694e-01,1.097904126e+01,9.203610658e-01,1.078576016e+01,7.290684989e+01,1.618695246e+01,4.556214344e+01,1.085603471e+01
1.061803283e+01,5.574565586e+01,1.342987942e+01,3.136031363e+00,7.661083812e+01,7.716415704e+01,3.291529136e+01,4.822018254e+00,4.566232090e+01,7.338077604e+01,4.918745427e+01,5.664731205e+00,8.457625018e+01,1.616723360e+01,6.025691617e+01,8.176008360e+01,9.266791864e+01,2.966094587e+01,2.061314046e+00,2.209214021e+01,2.800629504e+00,9.267283333e+01,4.605692846e+01,3.862287523e+01,1.204757588e+00,7.879121140e+01
6.916510347e+01,4.799681372e+01,7.511318668e+01,3.966184177e+01,9.198085708e+01,6.553511239e+01,9.303818488e+01,9.259698135e+01,2.174567725e+01,4.186056714e+01,1.467727991e+01,9.818595525e+01,4.712540428e+01,5.005620454e+01,2.240325332e+01,1.186542047e+01,8.131546688e+00,3.591865052e+01,2.803714145e+01,2.943467849e+00,9.955185379e+01,2.999475275e+00,9.836633934e+01,1.481920761e+01,5.013666036e+01,8.886682927e+01
8.633719056e+01,9.682174313e+01,1.313265307e+01,8.809242864e+01,5.572356737e+01,7.505685704e+00,2.815352127e+01,4.820516493e+01,1.005032054e+01,1.444699162e+01,6.630024955e+01,5.947392548e+01,3.074535491e+01,5.010500965e+01,9.343524024e+01,1.257652487e+01,8.786769147e+01,4.707396700e+01,1.058249840e+01,5.793762428e+01,2.180703543e+01,5.582165821e+01,9.677386339e+01,4.593127893e+01,2.323245637e+01,8.647750330e+01
2.575310616e+01,8.455113112e+01,3.296797213e+01,8.642152559e+01,1.063593336e+01,5.564533902e+01,2.041118336e+01,4.450421820e+01,5.552520710e+01,4.207614894e+01,6.434768343e+01,2.690537531e+01,8.661151120e+01,1.846340780e+01,5.561607859e+01,4.857287506e+01,8.174502908e+01,9.927497249e+01,4.299748618e+01,3.315128070e+01,3.226016073e+01,3.058744025e+00,6.012376264e+01,3.077318088e+01,6.700693088e+01,4.979598782e+01
9.726234849e+01,4.938672105e+01,7.929842706e+01,5.922227076e+01,6.310137561e+01,2.447764875e+01,4.215258927e+01,4.466820340e+01,9.588078037e+01,4.067565487e+01,8.708367297e+01,8.671222716e+01,6.969300867e+01,6.571320002e+01,6.469655545e+00,2.586427234e+01,4.092752825e+01,7.829073116e+01,8.162531267e+01,7.457885378e+01,6.589261301e+00,8.381386507e+01,6.556339559e+01,7.972632939e+01,5.492029075e+01,6.672174156e+01
5.065727396e+01,9.979080860e+01,2.829716402e+00,6.751775308e+01,8.552747017e+01,2.460718158e+01,1.057044268e+01,6.625708484e+01,8.392647183e+01,2.560590870e+01,5.149938272e+01,7.521831023e+01,1.838192560e+01,1.664370091e+01,1.343882907e+00,2.643361155e+00,5.139772542e+01,1.249742228e+01,4.104330596e+01,3.634207100e+00,4.991257177e+01,8.515399170e+01,5.931680157e+01,3.622107776e+01,5.978024216e+01,4.353492234e+01
1.043030696e+01,8.244386137e+01,9.256521060e+01,8.947744837e+01,2.278347024e+01,4.777098295e+01,3.516978528e+01,9.215052299e+01,4.973989061e-01,7.491475543e+01,6.769634721e+01,6.853523304e+01,1.527510476e+01,2.010339386e+00,8.196716579e+01,4.808609825e+01,3.199115155e+01,9.789968838e+01,7.061688064e+01,6.516657915e+01,7.892897441e+00,4.437236074e+01,4.920926461e+01,3.631645160e+00,5.511797139e+01,6.963168626e+01
4.020636387e+01,7.004459373e+01,9.160882993e+01,8.574569744e+01,4.134965874e+01,3.065826729e+01,2.505416412e+01,1.865434305e+01,6.779064725e+01,1.239269173e+01,3.461768517e+01,5.229036456e+01,2.372771593e+01,2.056916696e+01,7.322946820e+00,3.968856294e+01,3.904808422e+01,9.237995126e+01,1.568534398e+01,9.721229312e+01,4.806535802e+01,3.140972015e+01,7.261741724e+01,8.853910667e+01,2.761456336e+01,5.628063202e+01
4.751872754e+01,2.806244450e+01,4.430300301e+01,1.864021346e+01,8.639260636e+01,6.544021345e+01,7.674684164e+01,4.088282198e+01,1.160767014e+00,9.744053852e+01,8.212839333e+01,4.423900608e+01,9.489683572e+01,1.009847452e+01,5.763655198e+01,6.306821575e+01,5.221456649e+01,9.569285878e+01,3.832945279e+00,1.767880198e+01,9.215680817e+01,4.484210555e+01,1.784206461e+01,9.790109644e+01,9.175648663e+01,8.101535681e+00
3.397313009e+01,6.623734384e+01,4.332765595e+01,7.011162739e+00,7.415732333e+01,2.947824753e+01,7.261927657e+01,9.636240078e+01,6.698171754e+01,7.085278836e+01,4.049489595e+01,7.946698784e+01,3.886646003e+01,4.432992160e+01,1.579469486e+01,9.041334271e+01,7.788861275e+01,2.455206969e+01,9.579537335e+00,3.928251491e+01,9.282627021e+01,2.749339780e+01,1.286457964e+01,4.874256745e+01,7.852296412e+01,7.498093723e+01
9.840834137e+01,2.789367585e+01,7.652386054e+01,5.720286694e+01,8.806979712e+01,1.674355297e+01,3.282742743e+01,3.907959797e+00,7.160084077e+01,4.147152467e+01,9.841918298e+01,2.942649894e+01,5.656509424e+01,3.253864829e+01,6.732427787e+00,6.735629216e+01,2.441609788e+01,8.498772593e+01,4.803815887e+01,7.837016216e+01,3.552264870e+01,4.856326828e+01,2.362535713e+01,5.591690483e-01,7.285962792e+01,3.370404752e+01
3.717637844e+01,3.941052815e+01,6.778138947e+00,6.847559382e+01,6.687351756e+01,1.301578928e+01,8.711139675e+00,3.032456971e+01,5.535363144e+01,7.321012846e+01,5.804395897e+01,7.253946612e+01,9.520786635e+01,5.867767449e+01,6.777575174e+01,8.920477184e+01,5.773562897e+01,5.318394314e+01,3.297509397e+01,6.502516177e+01,7.704958989e+01,3.403346343e+01,3.463210879e+01,8.888338241e+01,5.423586526e+01,2.402793509e+01
2.406536045e+01,4.463388279e+01,3.592802556e+01,9.757225030e+01,3.664242902e+01,6.907545729e+01,3.485499780e+01,3.370039828e+01,4.639049691e+01,5.263438235e+01,2.401883786e+01,6.649689248e+01,9.540587792e+01,8.703741669e+00,9.036716509e+01,6.034019314e+01,9.881327453e+01,5.232366734e+01,3.588283506e+01,5.667310236e+00,5.797960374e+01,4.737628841e+01,5.681890502e+01,6.743288218e+01,6.806958790e+01,8.190611482e+01
7.734699220e+01,5.557115595e+00,7.498490290e+01,7.247074143e+01,5.119125653e+01,9.528431273e+01,6.800130095e+00,2.743215752e+00,3.712920683e+01,5.134364077e+01,5.380317956e+01,3.865869874e+01,2.780345307e+01,3.023152276e+01,1.087969459e+01,4.469869396e+01,7.995842666e+01,6.089863335e+01,5.054570328e+01,6.326660426e+01,5.068756673e+01,5.598244546e+01,1.075935581e+01,9.049428776e+01,4.574690437e+01,2.884480421e+01
3.014404702e+01,9.365855950e+01,9.430863925e+01,4.739773134e+01,2.454436365e+01,1.267203023e+01,2.970126319e+01,5.403823010e+01,2.872965726e+01,8.971928979e+00,9.639085142e+01,4.928342633e+01,3.925985975e+01,2.815395161e+00,8.704109615e+01,4.159679526e+01,3.484873193e+00,2.671186927e+01,5.647190925e+01,7.594115958e+01,2.513595876e+01,3.633568542e+01,1.569825485e+01,1.528771466e+01,1.353563928e+01,6.644544515e+01
8.789153948e+01,2.764356693e+01,7.603939242e+01,5.331359370e+01,5.163540373e+01,7.669820815e+01,1.386316614e+01,7.983983266e+01,5.301415570e+01,5.078057005e+01,1.232344480e+01,7.790435054e+01,1.266336829e+01,1.736485866e+01,1.667163271e+01,8.592201717e+01,7.503007807e+01,2.387143571e+01,4.735684342e+00,4.291935368e+00,5.157539269e+01,5.065157660e+01,4.118736932e-01,9.909926094e+00,4.308070262e+01,7.183367959e+01
4.144029848e+01,5.532447356e+01,8.126917594e+01,2.209257392e+01,9.500177300e+01,8.740851186e+01,7.517388242e+01,3.601626765e+01,9.333137972e+01,6.126252948e+01,4.386303806e+00,7.536854458e+01,5.837543778e+01,6.860512211e+01,6.100685443e+01,7.347006496e+01,2.896050182e+01,6.045225118e+01,4.081543331e+00,3.621167150e+01,5.027276162e+01,9.775499631e+01,3.968550067e+01,1.034198117e+01,8.140464806e+01,6.927354959e+01
6.457952430e+01,1.969909121e+01,2.732309113e+01,4.368681441e+01,9.159768092e+01,5.357320792e+01,4.703272160e+01,8.739112116e+01,9.621553480e+01,8.601177495e+01,4.660380246e+01,6.921457579e+01,6.605762882e+01,7.462868370e+01,5.294041749e+01,8.986640329e+01,8.821012862e+01,7.523278027e+01,9.878140436e+01,1.237727777e+01,3.520126770e+00,4.210175446e+01,8.839650328e+01,9.110899426e+01,3.806074249e+01,7.836141469e+01
6.999698457e-01,6.692379025e+00,2.879941804e+01,7.965202651e+01,3.796743067e+01,4.234962294e+01,4.257307458e+01,2.047917827e+01,1.705499192e+00,1.633116310e+01,9.459596425e+01,1.325938818e+01,4.384556300e+01,7.316465875e+01,8.311617213e+00,6.136742826e+01,6.078322437e+01,5.850210777e+01,2.492622149e+01,2.570955634e+01,4.730174193e+01,3.704563656e+01,7.953826118e+01,7.530146792e+01,6.470362342e+01,6.385207313e+01
1.537065983e+01,6.223787354e+01,8.595774356e+00,3.281789689e+01,2.907055119e+01,5.406020695e+01,2.162408075e+01,6.260092050e+01,8.675532053e+01,2.024682243e+00,1.352262988e+01,5.085500616e+01,9.699023811e+01,7.504058005e+01,8.271362263e+01,1.702777531e+01,3.500775104e+01,2.522203330e+01,1.068326456e+01,2.485637466e+01,4.877215260e+01,2.569453187e+00,8.649388991e+01,5.011924228e+01,5.990481139e+01,1.489821036e+01
1.784028098e+01,1.645575569e+01,1.920109138e+01,8.480480137e+01,5.995407106e+01,1.284835426e+01,6.155709601e+00,3.425908943e+01,9.736966211e+01,1.727729331e+01,4.280041163e+01,5.351425318e+01,3.183065572e+01,2.867747049e+01,3.477117458e+01,5.073666486e+01,1.864268960e+01,1.774610958e+01,6.553860384e+01,5.252616286e+01,3.840662369e+01,3.395112895e+01,3.850778487e-01,2.442196339e+01,6.947165007e+01,1.020472866e+01
6.077783008e+01,7.983296967e+01,4.081579348e+01,2.970481110e+01,6.960175890e+01,1.834380580e+01,2.032711432e+01,9.792165212e+01,2.591512185e+01,6.160127710e+01,4.356306344e+01,8.407475398e+01,8.936166227e+01,2.624665700e+01,4.957050940e+01,6.743584895e+00,5.112430551e+01,1.646148302e+01,7.268135245e+01,9.105128480e+01,3.625020399e+01,3.260582616e+01,3.278657561e+01,2.192242493e+01,6.748807907e+01,7.207126141e+01
8.007946564e+01,1.688081547e+01,5.149760168e+01,3.999947752e+01,8.946852796e+01,7.119624086e+01,9.117151467e+01,9.134217631e+01,8.273377801e+01,2.149472663e+01,6.482756600e+01,6.174135753e+01,7.544582804e+01,2.191019370e+00,1.295629317e+01,4.760367452e+01,1.827895210e+01,5.516068616e+01,2.421080472e+00,6.618617365e+01,3.705208669e+00,1.008133811e+01,5.695262815e+01,4.220274490e+01,1.151558419e+01,3.111024215e+01
6.803856383e+01,8.619131518e+01,2.127157335e+01,2.406383808e+01,3.505839514e+01,4.349843426e+01,5.893272803e+01,6.789399230e+01,7.670752722e+01,8.182948942e+01,2.518885607e+01,5.506685055e+01,4.045836828e+01,2.168051809e+01,9.095198450e+01,1.503093953e+00,4.018164809e+00,4.502155477e+00,7.301388213e+01,1.263769564e+01,1.129072123e+01,4.372171489e+01,1.627971036e+01,6.056856070e+01,2.869164017e+01,7.968460223e+01
3.194700118e+01,8.987110764e+01,6.671008565e+01,2.946355005e+01,5.126352875e+01,1.990973250e+01,6.069732625e+01,6.587920036e+01,2.913321103e+01,6.409688001e+01,6.449133511e+01,7.380053229e+01,9.663630943e+01,5.304456790e+01,4.824771121e+01,5.910683807e+01,5.438417015e+01,6.053594567e+01,7.053639930e+01,5.699766958e+01,4.159636904e+01,9.087201302e+01,3.182676718e+01,9.554744838e+00,1.108712492e+01,7.310214927e+01
