v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76
1.369120223e+01,2.978178068e+01,4.212551645e+01,6.797029970e+01,2.866876776e+01,8.161531411e+01,1.874251261e+01,7.798638862e+01,5.148606291e+01,6.496747643e+01,8.472184365e+01,2.836062858e+01,1.682784876e+01,5.459365645e+01,2.034890992e+01,8.803327748e+01,1.856108046e+01,8.583611270e+01,7.566681924e+00,5.778014314e+01,2.425972280e+01,2.692445792e+00,9.047645474e+01,7.712289262e+01,6.825266569e+01,6.342965058e+01,5.779395461e+01,4.332014448e+01,2.216542941e+01,5.855766229e+01,9.378648391e+00,4.384667435e+01,3.923640281e+01,8.193836043e+01,8.065137308e+01,6.568509083e+01,3.268230170e+01,8.725147775e+01,5.006802232e+01,2.361662777e+01,3.763419643e+01,5.019825175e+01,8.997023055e+01,2.224065128e+01,5.859375780e+01,3.309412797e+01,5.216540862e+01,1.578805946e+01,3.630051366e+01,4.623962710e+01,2.767171363e+01,5.597697768e+01,5.674513898e+01,4.012231395e+01,2.521126802e+01,8.318111418e+01,7.552027232e+01,1.684328374e+01,3.095118377e+01,9.244589578e+01,2.231493750e+01,7.630184476e+01,2.437358005e+01,1.283235007e+01,9.879427297e+00,7.952501400e+01,4.543548398e+01,7.152103190e+01,7.229842212e+01,3.028652205e+01,7.126267270e+01,6.969987533e+01,2.210758509e+01,8.232356077e+01,3.714230683e+01,4.578799198e+01
5.154809108e+00,7.546217847e+01,6.472861506e+00,9.108063142e+01,6.878299721e+01,6.533984319e+01,7.518281951e+01,3.607444728e+01,2.332411298e+01,5.321021397e+01,9.892246801e+01,5.966473597e+01,7.155686036e+01,8.925985046e+01,4.887081073e+01,7.981680971e+01,4.215705095e+00,8.153750105e+01,6.299701807e+01,8.304656117e+01,6.486989116e+01,8.212527664e+01,3.845710815e+01,4.009550345e+01,5.233964030e+01,7.292668653e+01,5.323798496e+01,8.155852825e+01,8.335540312e+01,7.728208858e+01,5.189874838e+01,7.575765432e+01,7.197232683e+01,5.887642891e+01,6.702649413e+01,9.612785973e+01,8.143105140e+01,7.358222695e+01,5.218546062e+01,6.770847249e+01,5.907887628e+01,3.331194019e+01,6.135040936e+00,7.999278874e+01,8.040603756e+01,7.094311412e+01,1.597904007e+01,6.819070819e+01,7.857039338e+01,4.136511559e+01,2.871235366e+01,9.546869974e+01,5.543006746e+01,4.099534830e+01,4.556420680e+01,6.797599556e+01,3.519536225e+01,3.684845129e+01,9.903327338e+01,2.795870736e+01,9.665153970e+00,5.510750227e+01,3.585668955e+01,4.669582772e+01,7.015917354e+01,9.985772816e+01,5.449318780e+01,5.636181133e+01,2.330194002e+01,6.272278560e+01,1.548050619e+01,7.860895513e+01,4.204848750e+01,2.145228026e+01,7.420206289e+01,1.215604019e+01
8.237192428e+01,7.876697971e+01,4.126747237e+01,3.952478795e+01,3.352348376e+01,6.695953863e+01,9.685098714e+01,9.506306045e+00,3.688523665e+01,5.432411184e+00,9.828093514e+00,1.723028100e+01,9.855930880e+01,2.614812112e+01,6.547423454e+01,1.266008503e+01,2.797924509e+01,6.732417607e+01,4.458621244e+01,1.300529720e+00,6.345045460e+01,2.272322684e+01,3.922561448e+01,1.709978904e+01,8.141964142e+01,4.487908152e+01,9.550646263e+01,7.116344518e+01,7.566432672e+01,7.288148461e+01,3.695423126e+01,6.579254224e+01,2.934095748e+00,5.289281498e+01,4.999023946e+01,4.754631003e+01,8.033652178e+01,7.609076073e+00,6.596925921e+01,9.038390978e+01,1.646426521e+01,4.253859348e+01,9.951977674e+01,5.404257540e+01,7.955216627e+00,3.350117784e+01,5.601348109e+01,9.521346171e-01,4.365816353e+01,8.914171691e+01,2.748070498e+00,5.662516600e+01,3.935130551e+01,2.502349501e+01,7.554483419e+01,1.177183068e+01,5.188033208e+01,4.464739888e+00,9.011992727e+00,1.602816689e+01,6.260210181e+01,8.722155843e+01,2.600964374e+01,2.116484286e+01,5.694457847e+01,6.837286139e+01,6.917394171e+01,4.492869313e+01,8.339534275e+01,1.139364168e+01,1.038743831e+01,2.188737162e+00,7.632431925e+01,4.355225061e+00,7.673178512e+00,5.479811605e+01
5.511199563e+01,9.185335442e+01,6.882602060e+01,3.678885914e+01,9.450209673e+01,7.428018361e+01,9.910528113e+00,4.654742415e+01,8.397865426e+01,2.645326800e+01,8.493715379e+01,4.580018493e+01,1.058759524e+01,2.030273154e+01,3.792604875e+01,2.907890680e+01,8.139414464e+01,1.630723245e+01,4.542875978e+01,2.025715486e+01,3.763409564e+00,2.091587939e+01,3.733286275e+01,9.949711154e+01,2.139451367e+00,5.624359258e+01,6.132992348e+01,3.218439112e+01,9.033096949e+01,4.048291639e+01,2.012490834e+01,3.802447425e+01,9.712057651e+01,3.975447627e+01,1.653662936e+01,8.433417957e+01,2.120816692e+01,3.481377348e+01,1.024505899e+01,5.611936777e+01,7.933793088e+00,5.960584389e+01,2.437216132e+01,1.582300593e+01,3.583596484e+01,2.842228465e+01,2.799425311e+01,3.997606805e+01,7.125323224e+01,9.304162670e+01,6.248122261e+01,6.419013460e+01,2.928102131e+00,1.995209816e+01,7.735688249e+01,1.651186836e+01,3.877680545e+01,4.598759909e+01,2.455102213e+01,9.840247012e+01,9.314016780e+01,2.335118399e+01,3.374807971e+01,2.724540890e+01,6.612775800e+01,5.692396790e+01,2.043094465e+00,4.667504104e+01,9.099082659e+00,6.134825943e+01,6.225999716e+01,1.962542504e+01,8.501050001e+00,6.696409044e+01,5.338862356e+01,1.745511317e+01
3.686300289e+01,6.111006580e+01,6.368621656e+01,6.445203637e+01,8.790991437e+01,6.423666187e+01,1.044408979e+01,4.782603187e+01,6.688976517e+01,8.961149900e+01,3.418896348e+01,9.142714578e+01,4.141209885e+01,9.195727087e+00,5.910260215e+01,2.083249574e+01,4.903992472e+01,6.833211277e+01,4.982587859e+01,5.700474016e+01,5.515783993e+01,9.724742814e+01,1.027195276e+01,1.973118744e+01,2.355924004e+01,6.604748962e+01,9.403394215e+01,3.788534529e+01,5.349459374e+01,9.631267987e+01,2.551949238e+01,6.297623496e+01,4.233183218e+01,8.655552062e+01,7.607976532e+01,7.927409050e+01,3.257760076e+01,2.931476020e+01,5.547696345e+01,1.233453847e+01,8.750414924e+01,6.701207881e+01,7.553835985e+01,8.068873059e+01,8.983030197e+01,3.549408829e+01,1.373717153e+01,6.391552007e+01,8.613958570e+01,4.006669238e+01,4.736906601e+01,3.004966089e+01,2.831253484e+01,7.866400957e+01,2.260324676e+01,2.373516037e+01,3.215491974e-01,6.381197551e+01,8.896063526e+00,8.013849056e+01,3.115458002e+00,2.512773466e+01,4.547810162e+01,1.220634780e+01,7.033269484e+01,3.607300582e+01,1.654121517e+01,5.938682462e+01,6.856495449e+01,6.791298549e+01,1.890110949e+01,8.327060550e+01,8.662191993e+01,8.366354270e+01,3.516653585e+01,5.388339660e+01
4.684926109e+01,7.345271999e+01,3.320464403e+01,8.422854414e+01,6.856895534e+01,2.894906590e+01,7.280647256e+01,9.006991130e+01,1.342302162e+01,1.466310686e+01,1.435497820e+01,9.766017896e+01,2.794130709e+01,9.460897992e+01,5.450327311e+01,3.946610851e+01,6.693947816e+01,1.476164123e+01,9.476377838e+01,7.331929278e+01,8.903336742e+01,8.661843651e+01,2.451008836e+01,3.107204788e+01,6.924040757e+01,2.499611558e+01,4.255713666e+00,7.168819406e+01,9.317269301e+01,1.708502847e+01,2.328187377e+01,7.641779049e+01,2.929278251e+01,3.834149756e+01,7.230953625e+01,1.402882412e+01,9.683500021e+01,8.009963469e+01,4.407010624e+01,7.187093538e+00,7.313544557e+01,9.519338253e+01,2.598965548e+01,6.439325238e+01,2.360143782e+01,5.066022315e+01,7.897815292e+01,4.470608418e+01,9.606020253e+01,9.062712595e+01,3.662573473e+01,6.057374493e+01,3.989044821e+01,2.615895658e+01,4.801959522e+01,9.751067709e+01,2.085700914e+01,9.340916496e+01,2.228215453e+01,6.782770105e+01,3.035502338e+01,9.168220083e+01,6.335207802e+01,3.003458422e+01,2.594627025e+01,6.408587093e+01,6.084120278e+01,4.938708847e+00,1.881664220e+01,5.179192492e+01,3.260983449e+01,7.893611019e+01,5.953274618e+01,8.111822306e+01,9.483205918e+01,9.896479233e+01
1.110403588e+01,3.059780053e+01,9.668547824e+01,3.448619347e+01,1.048420018e+01,7.598094894e+01,8.400544530e+01,6.257299172e+01,1.998846586e+01,5.722903096e+00,7.957754594e+01,6.989739916e+01,7.308073647e+01,4.048256621e+01,4.394340986e+01,6.302810421e+01,5.212741983e+01,6.758103752e+00,1.919201531e+01,7.509388362e+01,5.315447644e+01,2.625151427e+01,9.551909527e+01,8.966905967e+01,5.901453650e+01,2.439067405e+01,1.914327873e+01,6.111473712e+01,8.004056652e+01,8.528368290e+01,9.335681603e+01,3.208742118e+00,1.650625701e+01,6.347334260e+01,1.702256055e+01,3.922715165e+01,5.848915785e+01,2.969232995e+01,9.104357430e+01,5.291481881e+01,5.244393178e+01,3.551323328e+01,7.070089320e+01,4.574491584e+01,8.029005998e+01,2.783867010e+01,1.408357183e+01,3.125566862e+01,6.555418956e+01,8.378811744e+01,3.955298347e+01,4.114448683e+01,7.839585029e+01,5.516513250e+01,5.673079876e+01,4.389691959e+01,6.616965792e+01,9.029180927e+01,5.424679473e+01,9.815382045e+01,6.974218933e+01,6.791055146e+01,1.959558406e+01,7.010185479e+01,3.215569583e+01,4.470230107e+01,5.621963951e+01,4.612056262e+01,1.222075041e+00,8.674987049e+01,1.420059505e+01,2.656318947e+00,2.070442414e+01,2.931506366e+01,3.182566775e+01,8.694381978e+01
9.408411501e+01,1.068306165e+01,9.145093000e+01,9.491153657e+01,2.946524014e+01,3.738224798e+01,7.952274541e+01,2.181795390e+01,5.179542424e+01,4.975466440e+01,6.948404838e+01,6.303240301e+01,2.089802522e+01,5.283499620e+01,7.596404705e+01,8.543164680e+01,6.293738826e+01,2.350439493e+01,8.798885890e+01,9.506826531e+01,2.683987801e+01,4.352757266e+01,8.764531075e+01,1.310238498e+01,3.749587032e+01,3.776273856e+01,3.277009983e+01,6.801273784e+01,3.110768286e+01,3.772565431e+01,8.737910968e+01,1.516576966e+01,8.771391286e+01,6.654869922e+01,2.477166985e+01,6.730140713e+01,4.884729585e+01,5.623279963e+01,8.544049300e+01,4.946868328e+01,9.683451529e+01,4.574887598e+01,8.895698478e+01,4.819001635e-01,4.936629717e+01,2.090322967e+01,6.119818453e+01,1.157092673e+01,3.047615263e+01,1.197619443e+01,3.980415664e+01,7.725989430e+01,9.989307407e+01,1.151765019e+01,2.071757368e+01,3.137647492e+01,9.895031730e+01,7.435014998e+01,1.030031092e+01,6.723018769e+01,9.426503643e+01,7.364140348e+01,1.154410443e+01,6.397805699e+01,6.089719589e+01,6.967394381e+01,1.971626032e+01,8.668583591e+01,7.484654642e+01,9.379056618e+01,4.540488178e+01,1.267983350e+01,7.472827949e+01,7.755058709e+01,6.653077286e+01,7.806178131e+01
2.073980684e+00,4.176212025e+01,3.007690560e+01,1.549030061e+01,2.052640437e+01,3.432101730e+00,4.331682876e+01,9.201454098e+01,2.512626021e+01,4.280358656e+01,6.398428190e+01,1.019824890e-01,5.210860417e+01,1.162836731e+01,9.398185213e+01,4.017668312e+01,2.132691979e+01,2.367825369e+01,8.763363874e+01,8.503021622e+01,5.715684597e+01,6.002521338e+01,6.636480149e+01,6.017455965e+01,4.698278398e+01,7.330245408e+01,5.244312898e+00,9.649287336e+01,5.565055435e+01,5.290510780e+01,4.632021426e+01,4.037891795e+01,2.689114078e+00,6.873953741e+01,6.755709496e+01,8.409589360e+01,9.565949473e+01,1.667061014e+01,8.007691894e+01,6.244372126e+01,2.739433645e+01,8.620137541e+01,3.320572652e+01,8.382945870e+01,2.472963801e+01,6.176757964e+01,4.061897531e+01,7.638610855e+01,5.332541688e+01,2.828148942e+01,6.625505308e+01,2.322160161e+01,1.091627134e+01,2.343180901e+01,2.399950758e+01,5.407998874e+01,1.746226203e+00,1.438227048e+01,3.253899009e+01,3.909832903e+01,3.434759767e+01,4.953266392e+01,2.154555042e+01,8.991705112e+01,5.028636486e+01,3.829199905e+01,4.859565287e+01,7.752733437e+01,9.713641645e+01,5.484049447e+01,8.000740673e+01,9.918183112e+01,2.077123268e+00,6.358335734e+01,7.856659523e+01,1.934632972e+01
4.800535930e+01,2.966449391e+01,9.303539399e+01,8.863620816e+00,7.920101224e+01,5.602250816e+01,8.078466863e+01,9.708103260e+01,1.768728067e+01,2.682117966e+00,3.944180437e+01,8.770448185e+01,2.849119256e+01,3.497977997e+01,2.545924367e+01,5.220837502e+01,8.972968199e+01,9.136997143e+01,3.553383042e+01,3.629691667e+01,1.158584658e+01,6.363248915e+01,4.518453030e+01,9.159112537e+01,8.101666597e+01,9.480444175e+01,7.590147344e+01,7.400257161e+01,7.052356856e+01,4.837975834e+01,3.207235554e+01,5.401110624e+01,2.646180835e+01,4.372594399e+01,6.855956651e+01,6.028887652e+01,5.926593620e+01,2.197965283e+01,6.719359007e+01,9.684696316e+01,3.438626900e+00,9.155041003e+00,6.616625132e+01,5.052962998e+01,6.917813536e+01,4.186676008e+01,4.941703979e+01,7.297720976e+01,1.155112800e+01,1.443197057e+01,4.899049651e+01,1.796753236e+01,3.773092367e+00,7.237240326e+01,7.206442067e+01,7.288360553e+01,2.270827118e+00,7.349304136e+01,5.009734229e+01,7.221653641e+00,1.133290479e+01,2.926648690e+01,5.661564773e+00,1.936844012e+01,4.858458494e+01,7.515480299e+01,5.251810805e+01,5.088146992e+00,4.773015350e+01,5.034603460e+01,4.121269118e+00,9.794712302e+01,7.515573383e+01,3.788108527e+01,4.573368757e+01,4.521431457e+01
6.914192856e+01,7.671703419e+01,1.179320410e+01,3.703912035e+01,7.168835716e+01,2.509838851e+01,1.158341063e+01,6.644328944e+01,9.515489408e+01,3.462229112e+01,3.681638186e+01,6.527669928e+01,4.401171856e+01,6.351473968e+01,8.360053914e+01,9.017753185e+01,9.226515725e+01,4.955238270e+01,1.695129664e+01,3.760024083e+01,9.026335618e+01,5.913795500e+01,5.726719464e+01,7.678204276e+01,5.721551533e+01,9.543597906e+01,4.780882323e+01,9.887348139e+01,8.350481693e+01,8.245394520e+00,6.400426567e+01,4.521391049e+01,4.198503400e+01,7.653969761e+01,7.014261256e+01,2.510892113e+00,6.122241659e+01,7.382901483e+01,2.468889704e+01,7.802535419e+01,8.122865068e+01,6.038015108e+00,8.423907864e+01,2.922647905e+01,7.792222826e+01,3.977584683e+01,1.918927859e+01,1.374182498e+01,1.806930807e+01,8.210874301e+01,9.667156125e+01,2.745443916e+01,8.231172956e+01,2.911211104e+00,1.342117328e+01,3.206672946e+01,6.031746510e+01,3.832133373e+01,6.207819738e+01,1.242643868e+01,2.796665146e+01,2.180598651e+01,3.800179880e+01,9.461405260e+01,5.748251081e+01,2.530877031e+01,3.260486024e+01,6.646865304e+01,1.785710411e-01,4.897574009e+01,1.009698896e+01,8.508126110e+01,7.279189124e+01,9.766246361e+01,4.683280095e+01,1.557825831e+01
4.713017268e+01,9.512477871e+01,2.037607511e+01,6.861862038e+01,4.305678178e+01,4.068918085e+01,3.546340298e+01,6.586987080e+01,7.995257616e+01,7.156081955e+01,2.990836133e+01,5.271284252e+01,7.896815169e+01,4.017750832e+01,6.187587315e+01,8.103481569e+01,1.540212315e+01,8.377365050e+01,3.088228118e+00,3.448792313e+01,8.125909626e+01,3.697404897e+01,6.216292803e+01,2.918520041e+01,3.010483821e+01,6.477412386e+01,7.497639595e+01,4.124940658e+01,4.070660188e+01,4.412195997e+01,1.507003687e+01,1.191706936e+01,1.643513599e+01,4.910516125e+01,1.012755463e+01,2.576934996e+01,1.662503385e+01,4.770729533e+01,3.840112249e+01,8.633090370e+00,4.894901813e+00,2.538159634e+01,6.057495037e+01,2.736777076e+01,1.744570423e+01,5.194256156e+01,4.786338937e+01,3.302076884e+01,1.347586842e+01,7.901862756e+01,4.833307258e+01,7.271147359e+01,5.169484460e+01,5.912347793e+01,3.026552432e+01,9.792052279e+01,2.091743567e+01,7.760347511e+01,3.444907956e+00,7.571439002e+01,5.493835008e+01,6.602605787e+01,6.089119380e+01,4.087639625e+01,7.254816525e+01,8.078467118e+01,6.157613526e+01,6.789785593e+01,2.294532081e+01,8.935445301e+01,9.623224923e+01,7.750433138e+01,2.038676730e+01,6.377614509e+00,2.446695840e+01,4.281295211e+01
5.622654506e+00,7.958408525e+01,5.519600269e+00,1.466395609e+01,6.619291936e+01,7.890326480e+01,3.217766406e+01,4.319972269e+01,2.853679264e+01,5.535327314e+01,9.870352267e+01,5.552886376e+01,2.186505984e+01,3.627707480e+01,6.439890005e+01,4.071591386e+01,2.600046657e+01,1.008198322e+01,7.980160397e+01,3.490779753e+00,8.739550996e+01,8.671527234e+01,8.306846514e+01,1.635459948e+00,5.192634362e+01,2.543329091e+01,5.140489581e+01,8.356668379e+00,6.577516020e+01,8.226716294e+01,9.524237996e+01,7.906239513e+01,7.680163143e+01,5.230696740e+01,4.008973580e+01,9.627450845e+01,6.444570324e+01,5.316102852e+00,9.500585025e+00,7.105638172e+01,2.209617319e+01,9.862709915e-01,3.502345695e+01,5.510111561e+01,8.698313262e+01,1.351541483e+01,9.402018050e+01,3.191536740e+01,6.845532691e+01,2.057435899e+01,6.198133984e+01,2.851266511e+01,8.886488021e+01,7.114073656e+01,8.840278468e+01,8.805677332e+01,2.532917536e+01,8.201989702e+01,5.275807206e+01,6.634654390e+01,4.046673891e+01,5.358436168e+01,3.392026793e+01,6.535982154e+01,7.071376757e+01,2.860208891e+01,5.530949349e+01,1.936421720e+01,6.701944849e+01,7.339539944e+01,4.695301409e+01,9.612715493e+01,4.301893175e+01,2.803487929e+01,1.545062417e+00,1.079919595e+01
4.978297844e+01,8.266066352e+01,2.478312887e+01,3.036999981e+01,8.573963145e+01,1.378210947e+01,7.173109107e+01,5.600834025e+01,7.958896049e+01,3.578154245e+01,2.365793118e+01,8.506557092e+01,8.146151602e+01,7.059569397e+01,3.230421602e+01,6.960315148e+01,3.752373134e+01,1.783784831e+01,8.611535016e+01,9.271704154e+01,5.152953433e+01,4.934343047e+01,4.788604445e+01,1.416946553e+01,4.849963454e+01,3.565327666e+01,8.451137905e+01,9.488056699e+01,9.352417038e+01,9.466839110e+01,9.209058845e+01,5.146269264e+01,1.685183687e+01,3.602586579e+01,3.242087997e+01,2.823038945e+01,2.886617907e+01,9.409689532e-01,2.757831828e+00,3.506553648e+01,3.425912508e+01,1.925333817e+01,5.765431500e+01,3.666859165e+00,7.239785835e+01,3.361912319e+01,1.805093957e+01,1.334510397e+00,8.355227416e+00,5.037933265e+01,6.671693646e+01,5.201554449e+01,4.409818976e+01,2.121805964e+00,2.538184886e+01,1.531125450e+01,2.234472859e+01,7.500700400e+01,6.702241431e+01,1.551945169e+01,7.304182245e+00,5.117005982e+01,9.674150168e+01,8.259911182e+01,6.129898187e+01,6.856613754e+01,9.313573104e+01,8.694262152e+01,5.930771323e+01,3.597720414e+01,3.300786515e+01,2.822385422e+01,7.681114130e+01,9.592651190e+00,5.349913567e+00,9.802376512e+00
6.657960546e+01,4.333328004e+01,2.609671793e+01,3.658258842e+01,4.890354643e+00,8.398230419e+01,3.931993513e+01,1.511248675e+01,6.148337318e+01,3.822861103e+01,7.183213457e+01,3.394862474e+01,8.852297282e+01,4.153404608e+01,1.683919621e+01,7.015071147e+01,2.059314627e+01,7.081751579e+00,3.510907979e+01,5.953430250e+01,6.434214350e+00,4.817762310e+01,1.841036235e+01,3.771377912e+01,7.737655266e+01,3.753626624e+01,1.337586560e+01,8.124199221e+01,7.698782616e+01,7.255204955e+01,2.917471745e+01,5.821078548e+00,2.877080787e+01,5.862898340e+01,3.520960374e+01,9.256266221e+01,4.927308602e+01,2.350034128e+01,4.647952895e+01,6.635633004e+01,6.113683009e+01,5.737254067e+01,7.545100195e+01,9.894963877e+01,2.195121428e+01,3.665663551e+01,5.855341285e+01,7.315061905e+00,6.750628495e+01,3.995111793e+01,2.464211439e+01,3.513169670e+01,3.050060607e+01,8.074380381e+01,7.686923692e+01,3.486174339e+01,6.147194607e+01,7.544265618e+01,9.008329817e+01,4.326514517e+01,4.776958987e+01,2.882582904e+01,3.982873166e+01,4.240296791e+01,3.397630177e+01,9.695409822e+01,6.329432232e+01,2.870458810e+01,5.904632748e+00,7.932441098e+01,3.432797147e+01,6.058815476e+01,3.086714776e+01,4.377818602e+01,9.190734728e+00,6.338249605e+01
2.756872580e+01,6.224276193e+01,9.274346411e+01,2.414703391e+01,6.512174942e+01,9.054474449e+01,2.009793412e+01,8.940762350e+00,4.074974462e+01,6.734451706e+01,7.981353686e+01,7.763421353e+01,2.694643356e+01,1.037009622e+01,8.760207374e+00,3.875551513e+01,2.517265050e+01,4.387012330e+01,9.503018377e+01,9.308913427e+01,3.327487349e+01,7.589889908e+01,5.210360299e-01,7.505012835e+01,2.236634174e-01,8.565254567e+01,4.609546102e+01,8.597212845e+01,6.262597946e+01,4.505462770e+00,5.920017990e+01,2.741952805e+01,7.500755379e+01,5.935717418e+01,3.257027446e+01,6.189621700e+00,5.567227039e+01,5.967828518e-01,1.309679706e+01,2.091432827e+01,7.426504707e+00,8.043817495e+00,8.280198440e+00,3.124643273e+01,8.945943571e+01,3.243974731e+01,7.780127179e+01,1.331818504e+01,8.870840384e+01,3.986574710e+01,4.801174529e+01,3.284418059e+01,5.526191229e+01,6.978153240e+01,4.643563612e+01,6.492967745e+00,6.873874615e+01,2.925760323e+01,8.674879054e+00,2.911092369e+01,4.459714262e+01,3.845539500e+01,1.238198599e+01,6.403859251e+01,8.244162781e+01,6.661505815e+01,4.381628743e+01,3.073985880e+01,1.776243842e+01,9.550425371e+01,6.439397541e+01,4.500839976e+01,7.914897065e+01,9.772040948e+01,1.793778657e+00,8.357274304e+01
9.525107462e+01,5.774318157e+01,5.047827078e+01,5.502036252e+01,6.563573136e+01,2.764125879e+01,6.919572737e+01,3.919367585e+01,7.332420677e+01,2.973313693e+00,9.013739758e+01,8.762178665e+00,1.531147972e+01,3.780512608e+00,6.234084806e+01,7.148199739e+01,4.671456466e+01,5.419870299e+01,8.671840021e+01,5.897799451e+01,1.409367588e+01,9.849270614e+01,8.050172654e+01,8.642673010e+01,3.228222699e+01,4.709878093e+00,6.151507132e+01,2.260684733e+01,2.937309680e+01,3.631993799e+01,5.680814627e+01,8.873574772e+01,9.908468661e+01,6.183288113e+01,6.123201795e+01,1.326328928e+01,8.927381581e+01,3.830641179e+01,5.315719947e+01,3.302275189e+01,5.027409484e+01,7.791587135e+01,7.701937973e+01,2.277123441e+01,2.239172007e+00,6.655807174e-02,3.517153050e+01,3.325780446e+01,4.797987142e+01,9.714663035e+01,2.386464086e+01,4.160478985e+01,5.669467470e+01,8.359918641e+01,1.473545603e+01,1.803763477e+01,9.336750571e+01,6.457644693e+01,9.691587940e+01,7.512390690e+01,9.104262026e+01,4.231238778e+01,6.273460041e+01,8.285804320e+00,9.512211853e+01,9.464252766e+00,9.292859318e+01,4.811463938e+01,2.064738082e+01,7.859227892e+01,4.399153426e+01,6.457553376e+01,7.489738748e+01,3.915876819e+01,1.664058568e+01,7.219127739e+01
5.419999598e+01,9.506475882e+01,2.635812619e+01,6.536900298e+01,9.623260836e+01,9.394697273e+01,7.942800914e+01,1.287002945e+01,7.807938355e+01,4.603529403e+01,5.201537387e+01,1.117430276e+01,8.917550025e+01,2.381925936e+01,3.199569363e+01,9.401197436e+01,8.715476905e+01,4.331614081e+01,1.263138254e+01,6.640126686e+01,9.462944068e+01,5.854277612e+01,5.583643261e+01,5.084666295e+01,2.176188406e+01,8.831489162e+00,1.805102659e+01,8.726123921e+01,1.007904691e+01,4.565914784e+01,5.879285313e+01,9.525373025e+01,9.504690063e+01,5.576943332e+01,4.519762903e+01,6.985275113e+01,7.252677190e+01,1.612886617e+00,4.202159963e+01,5.073818866e+01,5.962457021e+00,6.295843060e+01,6.697103914e+01,7.114854038e+01,3.796695277e+00,5.023180626e+01,3.038688467e+01,7.481667858e+01,6.679053971e+01,9.038145962e+01,4.529659250e+01,4.047732176e+01,2.348048366e+01,5.900620306e+01,2.226928644e+01,2.503254769e+01,3.997731685e+01,7.812311359e+01,2.952976849e+01,1.414003667e+01,6.509047154e+01,1.662945605e+01,3.542316728e+01,6.761730183e+01,3.448812846e+01,2.456326066e+01,8.335277451e+01,7.624440804e+01,3.748400976e+01,8.968764692e-01,2.656030460e+01,8.916019879e+01,6.031500005e+00,7.749984284e+01,1.002416187e+01,5.655375004e+01
6.806341933e+01,2.164027563e+01,7.782185752e+00,6.997654468e+01,1.557734252e+01,2.588694674e+01,6.293445217e+01,9.421548716e+00,6.011499745e+01,1.933728667e+01,5.853246117e+01,7.167750011e+01,8.702599989e+01,4.543222325e+01,6.380300244e+01,5.620260345e+01,4.028559664e+01,6.477720529e+01,4.618207503e+01,4.381127725e+01,1.561119855e+01,2.398413687e+01,3.538722847e+01,6.596125362e+01,7.463750784e+01,6.839518188e+01,2.110531712e+01,9.185963237e+01,5.534565018e+01,5.156310682e+01,1.203793698e+01,3.451629381e+01,4.445184581e+01,2.100278447e+01,9.059958422e+00,8.505605944e-02,5.373807329e+01,4.789115379e+01,8.466151892e+01,8.643538232e+01,4.305689669e+01,7.560921924e+01,3.597783931e+01,2.214901860e+01,7.573587180e+01,3.432267357e+01,1.750861622e+01,2.284584057e+01,1.904265809e+01,8.338843536e+01,5.128285113e+01,5.408441569e+01,9.366594990e+01,7.368721846e+01,4.361335123e+01,8.299414823e+01,3.569325223e+01,3.159003910e+01,6.061440839e+00,4.877855167e+01,8.246913410e+01,2.446966163e+01,8.379625082e+01,2.712395390e+00,8.326543765e+01,5.983065533e+01,5.967143924e+01,7.731922236e+01,3.416117927e+01,9.225313092e+01,8.990871783e+01,9.777083553e+01,6.114016237e+01,6.862569017e+01,6.506893321e+01,9.618799165e+01
1.483337068e+01,5.505369848e+01,7.734610491e+01,8.947179739e+01,4.071676408e+01,6.294506180e+01,2.141346183e+01,4.894216032e+00,9.956683242e+00,7.511374113e+00,1.943488800e+01,1.409116604e+01,1.162025794e+01,3.922472150e+01,6.496169428e+01,8.720730915e+01,6.540984488e+01,3.943473217e+01,6.263343152e+01,6.288636017e+01,4.924565446e+00,9.940611785e+01,4.557865416e+01,7.755297496e+01,8.601997080e+01,3.715520110e+00,8.128015091e+01,8.117808741e+01,5.225613338e+01,7.833666902e+01,2.493993859e+01,1.487198853e+01,9.788801745e+01,9.339381407e+01,1.781226584e+01,8.923623686e+00,3.304456569e+01,2.177209193e+01,4.624458009e+01,9.806775894e+01,2.064772181e+00,3.566684478e+01,9.358739347e+01,8.307488744e+01,6.812463746e+01,6.698734561e+01,7.655087853e+01,6.660617980e+01,1.628197721e+01,4.784871436e+01,8.367467818e+01,1.722029563e+01,1.463529730e+01,1.582284025e+01,2.732392183e+01,9.709497205e+01,1.608005540e+01,3.209963258e+01,8.715737184e+01,3.003784551e+01,1.176233664e+01,1.652594409e+01,6.809454275e+01,3.510761639e+01,6.603777319e+01,7.277091211e+01,7.117163816e+01,2.714066889e+01,2.344004542e+01,7.127588590e+01,1.281436445e+01,1.296891630e+01,8.233754816e+01,7.392919221e+01,4.702881845e+00,2.189461095e+01
