v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82
2.599412246e+01,8.383142545e+01,1.571572500e+01,6.024038248e+01,9.218301848e+01,7.391277684e+01,7.734826233e+00,6.985711749e+01,3.873949097e+01,2.942860608e+01,7.880087830e+01,1.501711929e+01,7.034816883e+01,4.903084124e+01,9.593604922e+01,7.253324230e+01,1.370488935e+01,2.002023130e+00,5.895228426e+01,9.028959653e+01,7.107457622e+01,3.127764234e+01,5.641646259e+01,2.461105559e+01,4.609342693e+01,2.930333379e+01,4.080857620e+01,6.427084940e+01,8.336393032e+01,7.780493979e+01,3.598094187e+01,1.216473213e+01,2.307715488e+00,1.708945371e+01,3.063285837e+01,9.783103639e+01,9.040612345e+01,9.762109643e+01,8.742648950e+01,3.477750395e+01,4.938403344e+01,4.788730396e+01,3.780825226e+01,4.546671401e+01,8.339331883e+01,1.308538662e+01,5.001988617e+01,3.819963694e+01,2.264515417e+01,1.320577548e+01,3.151770771e+01,8.684141371e+01,6.078755438e+01,2.267560770e+01,6.816626618e+01,5.202001563e+01,6.164629836e+01,4.159877330e+01,3.327845626e+01,1.583540955e+01,3.113314454e+01,2.440832169e+01,3.025116981e+01,2.852918188e+01,9.432339076e+01,5.604322479e+01,1.031595684e+01,1.335640453e+01,5.228356359e+01,3.355295564e+01,4.864959716e+01,2.323088391e+01,3.212358338e+01,8.240221566e+01,5.886629796e+00,9.938099753e+01,2.267335958e+01,5.006351451e+01,9.881057442e+00,9.051781325e+01,2.280252672e+01,6.096446531e+01
4.533670281e+01,1.347846040e+01,3.904017133e+01,4.431588384e+01,1.961996334e+01,1.377593883e+01,5.331906739e+01,1.297068551e+01,8.507633372e+01,3.154651230e+01,6.929592876e+01,4.222974107e+01,5.495237010e+01,5.284891806e+01,3.783676835e+01,5.139264768e+01,2.800184446e+01,1.910431275e+01,2.984263967e+01,1.086677694e+01,9.525357965e+01,5.135814005e+01,5.492270954e+01,5.836023883e+00,8.511389971e+01,6.934583204e+01,4.068239064e+01,9.108924499e+01,1.224795096e+00,5.880212491e+01,3.274063318e+01,2.965846651e+00,4.286466682e+01,4.856485914e+01,6.179186987e+01,4.304262004e+01,5.333309055e+01,5.769787168e+01,5.515249994e+01,7.757465847e+01,2.062463808e+01,3.944097883e+01,4.165351475e+01,5.890886643e+01,5.495947058e+01,7.844982502e+01,5.983519084e+01,2.188982657e+01,4.404215380e+01,6.468712315e+01,1.264852544e+01,9.537214020e+01,4.509352317e+01,7.293431864e+00,8.488409745e+01,2.231081245e+01,6.273939634e+01,2.190506982e+01,2.114367980e+01,6.689152414e+01,4.364455388e+01,7.539235235e+01,6.123538852e+01,6.863294545e+00,8.619582102e+01,6.464465713e+01,7.199936480e+01,7.665276955e+01,6.233422717e+01,4.502063274e+01,2.237882474e+01,9.401709669e+01,9.001808845e+01,6.208452751e+01,9.819047858e+01,8.215996595e+01,9.505580819e+01,4.835940323e+01,9.895319790e+01,6.748481473e+01,2.636979447e+01,9.432887212e+01
7.097166603e+01,3.720313261e+01,7.676248700e+01,7.194584348e+01,5.959403966e+01,6.827569064e+01,5.686406943e+01,3.013205653e+01,8.645091362e+01,4.452703541e+01,2.207762395e+01,1.866233418e+01,4.271196921e+01,6.423217679e+00,1.256894792e+01,4.524970417e+01,2.626361130e+01,9.804108272e+01,3.432774341e+01,9.092373590e+01,6.403613575e+01,3.349752157e+01,4.590974735e+01,5.146216676e+01,2.503886067e+01,4.598171722e+00,1.392331728e+01,8.499324652e+01,7.416390688e+01,8.568766899e+01,8.046607048e+01,8.359876198e+01,4.932083183e+01,5.873909332e+01,6.954071700e+01,1.498683385e+01,7.130911540e+01,3.876254862e+01,9.407600956e+01,3.021364435e+00,5.867184982e+01,9.977523639e+01,1.235375740e+01,5.304257002e+01,1.395322906e+01,6.707014909e+01,5.407036802e+01,8.857003575e+01,9.000639009e+00,5.451286711e+00,1.606221166e+01,1.103624166e+01,6.062733313e+01,3.764106358e+01,1.333807496e+01,4.901096925e+01,3.995081455e+01,8.959717902e+01,6.663770480e+01,2.707720046e+01,5.958276503e+01,3.560672090e+01,2.631015041e+01,1.945168798e+01,2.216358550e+01,8.575387321e-01,7.518614628e+01,9.349360142e+01,1.800437589e+01,5.321329846e+01,5.593974144e+01,3.865809056e+01,4.635860366e+00,8.060542702e+01,6.945799621e+01,4.331075005e+01,4.924530964e+01,8.669638277e+01,6.379812272e+01,7.968442464e+01,9.988596701e+01,6.532824351e+01
2.928403873e+01,6.596550728e-01,3.793174524e+01,9.385879430e+01,5.421481800e+01,5.362418660e+00,9.789368578e+01,6.063390955e+01,3.706448824e+01,3.985048219e+01,5.844130710e+01,7.134708165e+01,6.593416845e+01,7.484500582e+01,2.812835133e+01,4.458366747e+01,1.239838945e+00,2.623323603e+01,6.607615179e+01,8.506249096e+01,8.610110767e+01,9.422352395e+01,5.893507229e+01,2.833706634e+01,9.654204145e+01,1.281322713e+01,8.956859640e+01,4.437549165e+01,8.382000606e+01,7.655576011e+01,2.903655710e+01,5.744005799e+01,3.624448715e+01,5.611249259e+01,7.500075055e+01,2.945049620e+01,8.873784519e+01,3.909536651e+01,4.932135859e+01,8.221698200e+01,5.775133530e+01,2.246131831e+01,8.865751317e+01,1.401988231e+00,3.945018822e+01,7.780806195e+01,5.092995294e+01,6.787109981e+01,2.747378014e+01,2.819493468e+01,3.749250320e+00,1.673505807e+01,9.254077094e+00,4.826618543e+01,2.035144808e+01,5.219346402e+01,9.905629251e+01,5.190324048e+01,3.769337310e+01,4.550837031e+01,1.595835523e+01,8.086773632e-01,2.107120070e+01,2.593038894e+01,4.216388204e+01,4.625084086e+01,3.752257834e+01,8.068384387e+01,9.232090887e+01,4.815634472e+01,6.478853472e+01,8.378205000e+01,2.413145434e+01,4.673346221e+01,4.790301915e+01,5.084985607e+01,2.869491403e+01,9.824183694e+01,3.658908139e+00,3.307296251e+01,6.215509679e+01,1.897221253e+01
7.997504936e+00,1.282675350e+01,8.258174904e+01,4.992092047e+01,7.606043193e+01,8.351315685e+01,2.401721576e+01,9.015656227e+01,8.667509154e+01,8.320245403e+01,5.947739553e+01,2.214720418e+01,5.692238321e+01,6.463854420e+01,1.198288213e+01,8.616148289e+01,8.035631427e-01,3.167120325e+01,8.017460552e+01,7.650803125e+01,6.361371701e+01,7.989117238e+01,1.964776993e+01,1.123077526e+01,9.181363163e+00,7.170227832e+01,3.090851038e+01,8.437788975e+00,5.945247497e+01,6.597759297e+01,9.390346209e+01,4.426972922e+01,8.453133535e+01,6.567811757e+01,5.169680234e+01,5.822494239e+00,4.858144920e+01,8.214548950e+01,2.264244301e+00,7.482135757e+01,4.035772805e+00,8.024171591e+01,1.836596085e+01,6.722404589e+01,6.610649510e+01,7.565463929e+01,6.688149993e+01,9.723657381e+01,2.364546363e+01,5.231406572e+01,4.985658883e+00,9.186809491e+01,7.530554682e+01,8.246017237e-01,8.867117574e+01,1.657233735e+01,2.112686713e+01,9.623042882e+01,9.532030099e+01,7.856414566e+01,7.471157841e+01,7.133374946e+01,3.233308641e+01,9.337160105e+01,8.245072847e+01,8.713093049e+01,1.430439696e+01,4.531196047e+01,9.499046643e+01,5.413158514e+01,5.092307031e+01,8.465475393e+01,6.484707806e+01,2.427656573e+01,3.514863518e+00,4.757310840e+01,1.691201491e+01,4.910785288e+01,3.886186871e+01,9.279160874e+01,1.835220826e+01,1.350007681e+01
9.949247661e+01,4.036342742e+01,8.434068547e+01,3.282263740e+01,9.099483319e+01,1.557148995e+01,6.305353032e+00,7.890750891e+01,4.031059053e+01,2.293454877e+01,3.141627008e+01,5.463176430e+01,9.444062964e+01,2.519840146e+01,5.106003597e+01,5.067293345e+01,3.540053254e+01,5.206936646e+01,3.847084501e+01,9.112676120e+01,7.191163084e+01,5.596744347e+00,5.192431151e+01,7.467477851e+01,2.331239357e+01,6.512940543e+01,9.817971368e+01,5.700014351e+01,7.409748984e+01,1.987011871e+01,1.620683577e+01,6.839574888e+01,5.137753391e+01,7.587816466e+01,1.083475944e+01,1.197743996e+01,3.953361844e+01,7.483076967e+01,6.268681564e+01,3.307329751e+01,3.824692026e+01,1.855132937e+01,2.282375985e+01,7.018345775e+01,2.928522349e+01,1.594127786e+01,5.836930951e+01,9.155770917e+01,6.180967236e+01,8.906151506e-01,1.065228278e+01,3.785967489e+01,9.833557783e+01,5.464618509e+01,9.689114660e+01,5.503423449e+01,7.813985364e+01,7.535322423e+00,5.552923502e+01,1.938853306e+01,1.037173749e+01,2.305075936e+01,1.965402800e+01,9.554874258e+01,7.518589302e+01,6.929984049e+01,3.500374901e+01,7.521768517e+01,8.460811467e+01,9.878299531e+00,3.893467087e+01,3.995020768e+01,2.338474306e+01,8.551838674e+01,1.058909381e+01,1.046742550e+01,5.237394102e+01,4.877559757e+01,8.836737920e+01,3.723945287e+01,8.147994563e+01,7.468425411e+01
7.467404153e+01,9.948022003e+00,8.280143530e+01,9.055577077e+01,6.508036304e+00,3.046261575e+01,6.627507786e+00,3.532316273e+01,5.893490655e+01,2.742459344e+01,9.583421985e+01,6.891712858e+01,1.023241477e+00,8.543883760e+01,9.419089033e+01,7.180057507e+01,3.604449483e+01,1.384308478e+00,2.977610180e+01,7.617334923e+01,2.694686782e+01,9.910649302e+01,6.909182510e+01,7.426228377e+01,9.466909769e+01,1.561971911e+01,3.108235695e+01,7.178251839e+01,9.404582433e+01,1.105550396e+01,8.547227212e+01,7.495760110e+01,1.757163641e+01,2.667009099e+01,8.333583143e+01,6.291018824e+01,1.923691660e+01,6.446470541e+01,1.905856022e+01,1.545549733e+01,8.624315862e+01,2.854356581e+01,6.695700991e+01,3.021260567e+01,6.309175675e+01,5.547994695e+01,2.102321538e+01,1.161103631e+01,2.237660055e+01,3.912422932e+01,3.046471116e+01,2.121420470e+00,5.842671375e+01,9.895952202e+01,8.701044811e+01,6.506698757e+01,8.498596083e+01,4.230522295e-01,3.138250786e+01,7.034412005e+01,7.135833573e+01,6.606878475e+01,6.446064733e+01,9.187484707e+01,1.627041753e+01,7.254299537e+00,9.791752721e+01,2.441589872e+01,7.234634120e+01,7.603233970e+01,9.606317386e+01,5.358406228e+01,7.609443396e+01,9.949480462e+01,4.860540866e+01,7.246663517e+01,3.345978772e+01,7.892013068e+01,5.083833531e+01,7.330604005e+01,4.993065693e+01,8.920124852e+01
8.082419772e+01,7.034814331e+01,6.251054455e+01,3.065091435e+01,4.845756322e+01,6.812667085e+01,7.115982087e+00,9.479297360e+01,5.278779640e+01,4.425025383e+01,2.566403900e+01,3.959529979e+01,2.884726644e+01,2.438633505e+01,9.710799730e+01,7.595433335e+01,4.763625706e+01,7.899574240e+00,5.251007502e+01,2.752236647e+01,8.161403302e+01,2.774436222e+01,4.738630252e+01,3.190980612e+01,4.293317138e+01,1.227945750e+01,1.738028112e+01,5.830984899e+01,3.534357015e+01,5.096975531e+01,4.710239440e+01,2.659346133e+01,2.724942858e+01,3.898306335e+00,9.057351512e+00,1.917989490e+00,8.604798708e+01,8.528271809e+01,7.910683752e+01,1.536725873e+01,6.899574109e+00,6.362557760e+01,9.515673280e+01,2.363483958e+01,6.247362388e+01,8.817613086e+01,6.029577739e+01,8.498219122e+01,5.079357239e+01,9.858741292e+01,8.953852822e+01,1.295520760e+01,1.320502640e+01,8.229276263e+01,3.530056488e+01,7.503802746e+01,9.310215634e+00,6.765524220e+01,2.659812389e+01,7.890864170e+01,3.853933833e+00,9.698030405e+01,7.554661740e+01,1.356713853e+01,8.846612887e+00,3.623610792e+01,4.544389795e+01,2.199321623e+01,5.250503595e+01,3.509382287e+01,9.955325786e+01,9.103466546e+01,5.811852083e+01,9.877072723e+01,3.493014694e+01,7.615229780e+01,3.155999179e+00,9.679719248e+00,5.553956980e+01,9.078389526e+01,7.767519670e+00,5.113148894e+01
1.023507088e+01,2.639962042e+00,9.855728638e+01,5.403341842e+01,9.680163088e+01,1.874140972e+01,8.661304684e+01,7.859114477e+00,9.920795592e+01,2.103528314e+01,5.016427486e+01,8.639021357e+01,7.098561674e+01,6.582279172e+01,2.667262685e+01,9.208066545e+01,6.730913183e+01,8.991051894e+01,9.339002969e+01,9.144138814e+01,4.389492356e+01,3.894778718e+01,2.128940644e+00,6.217522714e+01,9.013877372e+01,2.857370722e+01,8.204295231e+01,4.928803363e+01,2.467242039e+01,9.828729719e+01,2.457422707e+01,2.575209045e+01,9.635647560e+01,4.202341708e+01,7.253369268e+01,1.336506602e+00,9.627369177e+01,8.106132048e+01,8.806097596e+01,4.304747252e+01,1.618155717e+01,1.280793810e+01,5.912674633e+01,8.397675249e+01,6.283618240e+01,7.427500696e+01,3.525234249e+01,5.049527182e+01,7.404607216e+01,2.917168659e+01,7.844697493e+01,1.578613172e+00,9.188135110e+00,6.062976001e+01,8.617922877e+01,5.768594817e+01,9.300100028e+01,1.517520832e+01,5.247451979e+01,2.185140627e+01,3.764560290e+01,5.888052323e+01,2.835159772e+00,6.228992872e+00,4.801008475e+01,1.031533359e+01,7.298281338e+01,8.968991307e+00,1.155784068e+01,6.212552707e+01,2.886189503e+01,6.295634905e+00,7.488802716e+01,1.440252185e+01,9.830394673e+01,2.463306335e+01,7.807378148e+01,2.580535215e+01,2.239172827e+01,6.518445835e+01,9.585035360e+01,5.813985386e+01
1.683132725e+01,7.139264705e+01,1.721647937e+00,2.438659319e+01,6.998614791e+01,4.099286871e+01,7.583319531e+01,5.595620192e+01,7.452099654e+01,2.916768281e+01,1.983386228e+01,2.294732857e+01,4.269184689e+01,5.664712016e+01,5.308145097e+01,2.660526106e+01,2.736706530e+01,9.218651671e+01,6.687071071e+01,1.713998992e+01,3.219170876e+01,7.287955111e+01,4.244809767e+01,6.489506786e+01,7.045731398e+00,8.046655313e+01,5.524806035e+01,6.630311601e+01,8.353874787e+01,8.050686869e+01,5.987767584e+00,8.923610845e+01,5.540947728e+00,6.141896467e+01,1.808843822e+01,3.239278398e+01,6.012504545e+01,8.869712883e+01,9.963234161e+01,9.617888817e+01,5.814952399e+01,2.539228885e+01,4.786717745e+01,6.466823910e+01,1.021057023e+01,1.183083072e+01,9.983775582e+01,4.462440578e+01,8.868445138e+01,1.334713704e+01,4.136282633e+01,6.482212370e+01,3.729637184e+01,3.836371186e+01,5.101737076e+01,2.863764086e+01,7.715345328e+00,4.777550511e+01,4.562418906e+01,2.739940853e+01,6.928053758e+01,6.349776700e+01,6.718274236e+01,3.629044020e+01,8.378450591e+01,6.594835821e+01,1.181068807e+01,3.713193889e+01,5.057005160e+01,9.391008719e+01,5.896000145e+01,5.475508097e+01,8.739105894e+01,9.642113791e+01,3.190865681e+01,3.529669332e+01,9.465400606e+01,2.951689047e+01,6.265866556e+01,8.898356915e+01,5.766303229e+01,7.780785158e+01
8.962434087e+00,8.040643280e+01,2.174259818e+01,9.622173648e+01,7.687674123e+01,9.699474197e+01,3.722419104e+01,1.715411036e-01,3.351985951e+00,8.548020266e+01,7.071373602e+01,9.901294800e+01,5.051073904e+01,4.094470566e+01,3.559467713e+01,2.866020230e+01,1.972194110e+01,5.789863037e+01,5.389933824e+00,4.307874359e+01,6.543671078e+01,6.679205288e+01,4.776788571e+01,2.971204718e+01,7.369988914e+01,9.389334724e+01,8.654063683e+01,8.109688984e+00,8.937549900e+01,3.095760286e+01,6.642036575e+01,4.196514519e+01,6.398526054e+01,6.059670863e+01,4.643060885e+01,8.458402172e+01,8.812029036e+01,3.250725913e+01,3.107031044e+01,4.824478570e+01,3.986039335e+01,1.941501477e+01,3.017129915e+01,6.629396786e+01,5.001348794e+01,9.315642920e+01,4.914242823e+01,6.932014204e+00,2.681347448e+01,2.720117233e+01,1.757415501e+01,8.258409136e+01,2.149966931e+01,2.216321393e+01,1.908136350e+01,3.409231603e+00,3.556615366e+01,3.848582512e+01,5.069016141e+01,4.987997144e+01,9.073540175e+01,5.930163390e+01,2.448040221e+01,5.953700769e+01,2.016193476e+01,8.953154471e+00,9.383243079e+01,1.983503112e+01,4.987282788e+01,8.390994227e+01,9.689423911e+01,4.389536054e+01,6.477288315e+01,7.415125480e+01,2.827022678e+01,3.640868805e+01,7.311037911e+01,1.843961079e+01,1.244074521e+01,6.856624188e+01,9.139412792e+01,8.942449446e+01
8.675015988e+01,2.513031230e+00,7.773829645e+01,4.236492211e+01,9.969765182e+01,4.526350350e+01,6.034527220e+01,8.192145802e+01,6.542883242e+01,5.339396512e+01,8.165475080e+01,1.836655895e+01,2.430252266e+01,9.663772026e+01,7.969846681e+01,6.516802305e+01,2.568274809e+01,8.872667775e+01,8.549830264e+01,1.195470575e+01,9.165986067e+01,1.992838906e+01,3.015279942e+01,8.630352405e+01,7.012669559e+01,4.030420872e+01,2.839865439e+00,9.425196146e+01,7.275055150e+00,4.715597993e+01,5.455769973e+01,4.092679089e+01,6.183789317e+01,8.809767932e+01,1.747650169e+01,5.117206754e+01,7.599540944e+01,6.181949167e+01,3.967736656e+01,1.263419511e+01,8.113910066e+01,7.669940388e+01,3.301763622e+01,9.016555729e+01,2.438121441e+01,3.814108796e+01,7.691571605e-01,4.241666611e+01,3.480876754e+01,3.905529934e+00,2.706559095e+01,5.027274821e+01,3.125267355e+01,5.716128039e+01,3.103718796e+01,2.857409891e+01,3.394198751e+01,3.638139055e+00,4.529661939e+01,6.462479057e+01,2.209821863e+01,6.454022505e+01,9.279480123e+01,5.229180309e+01,9.498234667e+01,4.826761007e+01,6.608368202e+01,8.703733248e+01,3.458791352e+01,5.023355886e+01,1.593932219e+00,5.988034309e+01,7.963720277e+00,9.189893990e+01,7.206109048e+01,8.591781981e+01,9.696484749e+01,2.345277900e+01,4.937569367e+01,9.787734541e+01,4.507475687e+01,1.992843374e+01
2.041589622e+01,6.902047471e+01,9.494916411e+01,6.487785902e+01,1.844071361e+01,2.529958928e+01,1.849117633e+01,1.577078262e+01,6.198224047e+01,9.316854225e+01,1.504812279e+00,3.197831720e+01,8.487148765e+01,9.138776491e+01,8.879405966e+01,7.065263387e+01,7.267919106e+01,6.005275471e+01,9.842603674e+01,3.757560433e+01,5.762847928e+01,6.620231768e+01,4.746435912e+01,5.051424327e+01,2.017274709e+01,3.087789591e+01,5.727785273e+01,5.110219621e+01,7.591086714e+01,3.139288938e+01,9.293716583e+01,8.779624674e+00,6.702717467e+01,2.523460776e+01,5.366621845e+01,6.693291185e+01,6.578266603e+01,4.975780503e+01,7.774771926e+01,6.631753263e+01,8.673373522e+01,6.385272979e+01,2.377323580e+01,6.545399639e+01,2.343607570e+00,8.237525687e+01,4.560853718e+01,7.710985006e+00,1.036547375e+01,6.267103032e+01,2.272369418e+01,5.220643418e+01,2.184432737e+01,8.823738288e+01,9.614316664e+01,4.283264554e+01,6.066968484e+01,3.823102391e+01,6.133040977e+01,8.126615867e+01,8.548267994e+00,6.018807379e+01,1.168706175e+00,9.786870734e+01,1.858638736e+01,2.794382101e+01,7.930378770e+01,5.156029600e+01,8.703429846e+01,7.855816936e+01,5.346486472e+01,2.637744908e+01,7.844390349e+01,6.245862237e+01,1.576438361e+01,9.874435508e+01,6.055701353e+01,2.613377601e+01,1.202856613e+01,3.239038608e+00,8.870857028e+01,6.541429159e+01
4.426384400e+01,6.591447474e+01,2.960804885e+00,5.039216441e+01,3.020977876e+01,2.052246462e+01,7.265591625e+01,8.917704018e+01,7.159750753e+01,1.848458880e+01,8.988792399e+01,1.268700054e+01,1.792149584e+01,8.490679528e+01,6.621257903e+01,6.541395599e+01,9.964160568e+01,1.948926712e+01,2.788033339e+01,9.705324226e+01,2.642543919e+00,1.372125857e+01,4.769479886e+01,4.098006353e+01,8.455774262e+01,7.986938896e+01,7.465706706e+01,3.034779836e+00,2.641356825e+01,7.883541133e+01,1.964102011e+00,6.620578368e+01,4.129137070e+01,6.067117518e+01,4.030502501e+01,3.914430776e+01,2.337520021e+01,7.144557608e+01,2.873999229e+01,1.248899189e+01,6.573192757e+01,2.661400628e+01,2.111800551e+01,6.102644187e+00,7.333950471e+01,2.823763583e+01,4.443543512e+01,2.786189833e+01,9.022336217e+01,2.980529615e+01,9.194309718e+01,4.209524975e+01,9.374209597e+01,2.844486188e+01,4.524261034e+01,1.228715895e+01,2.533240725e+01,3.758034635e+01,6.323724156e+01,1.847633126e+01,7.194702962e+01,7.854263117e+01,2.406373952e+01,3.021593356e+01,8.926017905e+01,7.786885067e+01,2.555512357e+01,5.724720162e+01,8.904967976e+01,8.909848762e+01,5.974243074e+01,8.999074383e+01,6.585433954e+01,7.076161766e+00,4.064672716e+01,6.745423692e+01,1.192640459e+01,1.481036137e+01,5.548278068e+01,6.934497541e+01,3.316040251e+00,9.288422097e+01
1.301632324e+01,7.253514989e+01,8.778509192e+01,8.769240600e+01,9.415525884e+01,3.145067606e+01,4.657201749e+00,4.255489509e+01,2.278570336e+01,5.208336467e+01,8.261311514e+01,9.348315652e+01,4.385339387e+01,7.660177503e+01,5.714326203e+01,8.343598934e+01,8.687999847e+01,9.657425566e+01,3.334725269e+01,4.624664768e+01,7.116172682e+01,6.860981487e+01,5.724915473e+01,4.207404370e+01,6.216104618e+01,6.339601854e+01,9.967925043e+01,6.261904775e+01,3.665608072e+01,4.181510236e+01,3.108940989e+01,9.005380731e+01,5.326851811e+01,7.847514765e+01,9.302933643e+01,2.974588520e+01,8.015952088e+00,8.537751887e+00,5.145634925e+01,1.300754116e+01,6.020023320e+00,9.773346135e+00,4.418333318e+01,7.746309272e+01,9.967005701e+00,1.100915333e+01,4.057308909e+01,2.373842352e+01,6.423318800e+01,4.770581221e+01,1.825955829e+01,2.108964691e+01,4.309988438e+01,9.218033575e+01,4.480116512e+01,8.119860426e+00,9.082956444e+01,5.519664465e+01,8.942907378e+01,5.862355691e+01,7.727483166e+01,4.878104258e+01,3.592849320e+01,8.678295594e+01,4.750414043e+01,3.676787304e+01,1.577492505e+01,1.465462352e+01,9.579255846e+01,7.387092184e+01,8.318161723e+01,4.520443172e+01,2.922113567e+01,3.287104403e+01,5.543795102e+01,7.324714668e+01,3.328081224e+01,6.029386301e+01,4.565442639e+01,8.748730377e+01,9.490437324e+01,9.503408099e+01
9.020866418e+00,4.129708505e+01,6.001388703e+01,9.310884803e+01,1.918386292e+01,4.081132328e+01,8.143461069e+01,1.184419899e+01,2.708380569e+01,6.514905234e+00,2.551769679e+01,2.548792395e+01,2.318202898e+01,7.364305960e+01,4.209004093e-01,9.020151457e+01,2.355203181e+01,1.923322112e+01,3.040648120e+00,8.099932703e+01,2.324591085e+01,2.204648786e+01,7.649769903e+01,1.540228817e+01,8.092558502e+01,7.601269478e+01,4.471051630e+01,2.278447125e+01,7.869981958e+00,4.559249415e+01,3.126147172e+00,9.308762211e+00,7.536076327e+01,8.028301880e+01,5.760448259e+00,6.198007494e+01,9.787423683e+01,8.538588840e+01,5.446901202e+01,9.733204874e+01,3.627586085e+01,9.047572234e+01,7.657176965e+01,9.229313346e+01,4.571762961e+01,1.588467943e+01,4.795722464e+01,9.968750953e+01,5.961014414e+00,4.353755152e+01,8.877523261e+01,2.804763377e+01,4.421908852e+01,5.724051874e+01,8.232048975e+01,8.919634525e+01,4.401743088e+00,4.593368338e+01,6.369032582e+01,1.345754001e+01,5.096405289e+01,3.820344742e+01,5.161654494e+01,1.079800790e+01,8.171660484e+01,5.112734541e+01,1.195063055e+01,8.176807182e+01,3.928125416e+01,9.139356943e+01,8.200280162e+01,7.892979614e+01,3.961620424e+01,3.396817370e+01,6.362263738e+01,6.907693335e+01,6.936959357e+00,2.176599150e+01,3.729459836e+01,1.920926099e+01,4.459233615e+01,7.360519510e+01
8.538529619e+01,2.953484208e+01,5.627492322e+01,6.200501252e+01,7.359623132e+01,5.181357647e+01,5.668632920e+01,6.098276312e+00,3.543579725e+00,8.235760965e+01,3.101000247e+01,3.078671460e+01,3.290284307e+01,3.106201083e+01,2.604989954e+01,5.536972026e+01,4.963234025e+01,4.722167164e+01,7.873246758e+00,7.333247454e+00,2.220224674e+01,8.716070386e+01,8.124599131e+01,2.913943378e+01,8.189979745e+00,9.108263350e+01,6.864225640e-01,2.263632006e+01,9.983786811e+01,5.236336798e+01,4.254371963e+00,7.993983829e+01,8.242098775e+01,5.314847420e+01,7.390631871e+01,1.654784886e+01,2.122777458e+01,4.912004703e+01,2.589477947e+01,3.018739509e+01,5.216817970e+01,5.955483852e+01,8.216922139e+01,2.458689974e+01,5.632972125e+01,3.286124562e+01,1.990492576e+01,3.662013046e+01,8.274608083e+01,7.932010185e+01,4.158946246e+01,5.860181911e+00,7.505784045e+01,7.239928790e+01,1.600352066e+00,1.216875519e+01,5.787171555e+01,3.056600645e+01,7.856681393e+01,7.385949800e+01,2.348006603e+01,1.325696282e+01,3.771364970e+01,6.166968103e+01,6.818332523e-01,1.873215067e+01,9.258062727e+01,9.240760498e+01,6.617925392e+01,2.335186522e+01,2.481545314e+01,2.079458399e+01,3.178541408e+01,2.463410899e+01,8.947870303e+01,9.495871019e+01,1.458880175e+01,3.093365376e+01,3.989497686e+01,5.702469845e+01,6.107262011e+01,3.420671962e+01
2.193355370e+01,7.918451131e+01,6.689082047e+01,6.500170282e+01,6.085228105e+01,2.380070245e+01,2.753536929e+01,6.949471793e+00,9.394974573e+01,6.221395498e+01,2.900623890e+01,7.340341998e+01,4.025066318e+01,2.690454921e+01,4.040448971e+01,5.553648047e+01,6.369596315e+01,2.952382266e+01,6.822840656e+00,8.574403667e+01,8.462709087e+01,9.697459776e+01,6.316530495e+00,9.242221526e+01,1.894295226e+01,3.266510680e+01,3.039304477e+01,1.516956149e+01,4.294099836e+01,4.788521096e+01,8.506552365e+01,2.976558378e+01,1.294697094e+01,3.294844594e+01,9.784628485e+01,6.556532960e+01,6.950511891e+01,8.723948000e+01,7.474251808e+01,6.936492667e+01,3.078408050e+01,3.151875419e+01,5.647171756e+01,6.735169069e+01,1.237178865e+01,1.520980960e+01,5.390445127e+01,9.878949153e+01,8.796470780e+01,7.314093198e+01,3.352566357e+01,6.458265285e+01,7.351599574e+00,4.455633503e+01,5.045254542e+01,7.362136185e+01,3.522250566e+01,8.338191804e+01,8.263352088e+01,4.388235884e+01,7.016046370e+01,4.139993003e+01,3.693095767e+01,5.137259857e+01,2.103920053e+01,3.369933196e-01,5.011956868e+01,6.929250131e+01,8.560525314e+01,3.668602264e+01,1.697034185e+00,3.014491225e+01,4.004639922e+01,1.755503150e+01,4.818967061e+00,2.068483577e+01,9.236890684e+01,8.146740887e+01,3.937567723e+01,6.037738143e+01,9.112198929e+01,7.514913208e+01
