v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
6.314756624e+01,3.873000325e+01,3.677812895e+01,5.098985698e+01,3.305156140e+01,7.187156092e+00,9.359840594e+01,5.895621887e+01,1.542189774e+01,3.844678064e+01,9.374718698e+01,3.405128790e+01,1.717063126e+01,6.117439232e+01,6.524690599e+01,4.491908862e+01,3.596259070e+01,1.503302631e+01,1.403775875e+01,7.993293687e+01,4.417222106e+01
2.754520842e+01,5.672379334e+01,7.136570387e+01,6.717377176e+01,8.119015710e+01,8.479578179e+01,4.554972796e+01,6.287917228e+01,3.793369422e+01,8.358799011e+01,6.878330963e+01,6.519979415e+01,2.985827862e+01,7.822764527e+01,8.950866158e+01,4.613504544e+01,4.279517812e+01,1.656828279e+01,8.100251879e+01,8.456579723e+01,5.646774892e+01
9.697897402e+01,1.807063363e+00,5.632959550e+01,9.633508205e+01,8.492127620e+01,7.458966547e+01,9.188327311e+01,6.598587989e+01,8.999873425e+01,9.566525440e+01,5.712964996e+01,9.789025959e+00,5.953563407e+01,5.926576970e+00,8.017363762e+01,4.763955051e+01,1.826582195e-01,3.501170314e+01,2.201453649e+01,7.770076719e+01,9.940166949e+01
6.170468726e+00,3.381409383e+01,6.055230133e-01,6.890445630e+00,8.750903605e+01,7.689542653e+01,8.064582429e+01,7.416907515e+01,3.969938544e+01,1.903296345e+01,2.177317880e+01,1.964032641e+01,8.089298466e+01,1.108645706e+01,3.342371569e+01,6.963711192e+01,8.679383068e+01,6.565807371e+01,2.830925140e+00,2.683445117e+01,2.782757083e+01
2.557307659e+01,2.053945790e+01,9.252248655e+01,4.786858495e+01,9.320662213e+01,8.669363683e+01,9.383031900e+01,4.963767117e+01,8.722770357e+01,2.013315817e+01,2.415309045e+01,3.857591365e+01,2.167257940e+01,3.492756955e+01,1.590875332e+01,1.971899046e+01,7.337362085e+01,9.657425566e+01,3.186145533e+01,2.488756336e+01,7.676891650e+01
1.324438305e+01,3.978813996e+01,8.383297512e+01,9.179182220e+01,6.642144779e+01,5.214801010e+01,1.097169163e+01,2.274079720e+01,8.645091362e+01,6.873320549e+01,8.821231942e+01,5.244301770e+01,1.979712086e+01,2.803752426e+01,5.284836480e+01,4.814191115e+01,2.916311089e+01,3.123489424e+01,4.161544502e-01,5.661039356e+00,9.031107685e+01
3.941285381e+01,1.714552122e+01,9.816822702e+01,9.755397382e+01,2.558545256e+01,9.566742871e+01,4.439180099e+01,4.581844027e+01,2.629924612e+01,3.526502740e+01,8.462166965e+01,5.288812901e+01,1.004397966e+01,2.534588625e+01,3.891344435e+01,1.349413570e+01,9.736066297e+01,5.434393189e+01,3.892385340e+00,1.418247935e+01,1.253312760e+01
4.091610299e+01,6.004866051e+01,7.690080892e+01,3.377341235e+01,8.454314885e+01,9.084076854e+01,3.755294588e+01,7.282909856e+01,3.093134385e+01,9.906372955e+01,9.321027765e+01,7.847949559e+01,5.524533637e+01,9.558756586e+01,9.073447592e+01,8.884989289e+01,9.304928667e+01,4.959421681e+00,6.031196235e+01,3.706628255e+00,3.295947114e+01
1.187065694e+01,5.080862316e+01,7.211544196e+01,9.213548372e+01,5.012011160e+01,8.410559984e+01,4.480547580e+01,1.408697026e+01,7.213909452e+01,9.669193046e+00,9.804589133e+00,2.614562292e+01,7.031283018e+00,6.697554096e+00,2.856749826e+01,9.155151860e+01,2.125334939e+01,7.592433149e+01,5.746366839e+01,1.893723517e+01,8.174134978e+01
9.899376994e+01,7.014724529e+01,5.437528985e+01,3.053718718e+00,8.972956577e+01,3.083121225e+01,5.790077212e+01,8.390313040e+01,5.263456535e+01,2.696091584e+01,4.525371195e+01,6.011549506e+01,8.124234481e+01,2.365851643e+01,8.664791144e+01,5.067293345e+01,8.846140488e+01,1.697023039e+01,5.943400316e+01,4.299710349e+01,8.656837760e+00
7.512595966e+01,6.521839071e+01,2.401313714e+01,8.090246740e+01,9.771985049e+01,9.205445446e+01,8.921096781e+01,1.288730533e+01,3.084267127e+01,4.925457384e+01,6.202578493e+01,9.862036598e+01,7.198004627e+01,4.514659746e+00,9.647975302e+01,3.723506922e+01,1.638413255e+01,8.707083300e+01,9.475780487e+01,4.158460444e+01,3.676201500e+01
3.613647755e+00,4.809958163e+01,3.589119610e+01,7.016734556e+01,2.404003868e+01,5.963342996e+01,7.431891301e+01,9.975458549e+01,1.985380592e+01,8.658947688e+01,9.363177110e+01,9.096225223e+01,6.832621610e+01,7.844329112e+00,4.098004358e+01,5.155428473e+01,3.973722967e+01,4.249727328e+00,3.801522700e+01,3.786526169e-01,5.965700631e+01
2.270973203e+01,8.068784986e+01,9.757108000e+01,6.804032061e+01,7.614605833e+01,7.076576957e+01,7.601097052e+01,4.909237830e+01,6.580201535e+01,2.650489691e+01,7.696599072e+01,5.372214923e+01,5.852189718e+01,4.065397574e+01,7.407506741e+01,8.092114107e+01,9.623355231e+01,1.586278980e+00,9.003995840e+01,4.612759647e+01,5.606729491e+01
7.256235040e+01,3.019937278e+01,1.465022675e+01,2.402812740e+01,8.044098285e+01,3.816658558e+01,4.699869889e+01,4.274656152e+01,5.964364607e+01,2.409312261e+01,7.794738505e+01,2.910669368e+01,2.339272778e+01,6.393687002e+01,2.721065034e+01,1.776142654e+01,5.781250829e+00,1.728913822e+00,6.433768162e+00,1.854998400e+01,1.943234886e+01
5.795523991e+01,2.766493902e+01,6.556330264e+01,9.184241910e+01,8.050575111e+01,5.892264299e+01,8.828895918e+01,5.361516181e+00,9.317852366e+01,7.313680939e+01,4.453987030e+01,9.279444855e+01,9.194967705e+01,6.632230651e+01,4.251064043e+00,5.825885381e+01,2.250268240e+01,7.772393987e+01,2.406016682e+01,2.335684121e+01,5.588256337e+01
4.618289599e+01,1.522562151e+01,3.816610982e+01,7.090248479e+01,7.496102406e+01,6.340843239e+01,9.815090565e+01,9.375549346e+01,6.276913028e+01,3.102632430e+00,2.969104340e+01,9.504393075e+01,6.641476456e+01,9.194410726e+01,6.367785148e+00,3.094429092e+01,5.338281564e+01,8.803967045e+01,3.296585569e+01,2.490822397e+01,9.125946563e+01
7.704881443e+01,4.660311619e+01,4.430553733e+01,7.703031131e+01,8.379782577e+01,3.008612676e+01,2.714732631e+01,9.218452381e+01,2.925425602e+00,8.908404699e+01,2.588992861e+01,4.989273152e+01,2.960215431e+01,4.079439393e+01,9.736897902e+01,8.750950209e+01,6.615561083e+01,3.019858615e+01,8.910762641e+00,7.216474250e+01,5.932916634e+01
1.023507088e+01,8.901467230e+01,1.670238774e+01,5.079151004e+01,4.386393128e+01,5.994629643e+00,9.329658414e+01,9.828259151e+01,2.671585428e+01,2.313401154e+01,6.363647464e+01,2.621110272e+01,4.388698688e+00,5.467293195e+01,1.106510817e+01,3.611146266e+01,7.182019833e+01,2.334428668e+01,2.677367475e-01,4.118634005e+01,5.003752643e+01
8.849235559e+01,8.640047803e+01,9.288942279e+01,4.574256021e+01,3.715586169e+01,1.119958069e+00,9.163083689e+01,9.513719136e+01,9.110479712e+01,7.389693849e+01,8.735040033e+01,5.860685464e+01,2.258637533e+01,7.650066157e+01,5.830398802e+01,6.386912536e+01,5.879776587e+01,3.954302276e+01,1.039090984e+01,6.873080356e+01,3.269743856e+01
7.126533657e+01,9.985760820e+01,3.132451412e+01,6.557419849e+01,7.843218501e+01,2.080801010e+01,6.063858777e+01,1.376473689e-02,8.672283213e+01,6.375940638e+01,9.274655351e+01,9.984006066e+01,2.001596368e+01,6.042611477e+01,5.506232433e+01,8.689195223e+01,1.126309788e+01,5.653142547e+01,1.602791955e+01,8.528608480e+01,2.926277357e+00
3.877484254e+01,3.370787687e+01,9.204424438e+00,7.605419058e+01,8.847877533e+01,7.608451276e+01,7.406341591e+01,8.850090219e+01,8.746623449e+01,8.497808144e+01,1.034231927e+01,2.135343939e+01,8.864244003e+00,4.378138582e+01,1.033362305e+01,3.274086544e+01,7.713094466e+01,1.750239031e+01,6.253886292e+00,7.982935494e+01,7.776175731e+01
1.557111374e+01,1.379193915e+01,8.457043028e+01,7.194584348e+01,2.503304070e+01,7.214634630e+01,5.266409170e+01,3.000573135e+01,5.319512402e+01,9.774366788e+00,4.273464129e+01,6.891712858e+01,6.692625331e+01,2.417383329e+01,7.691468191e+01,9.361011119e+01,5.265476543e+01,3.982445497e+00,1.292097321e+01,8.993402755e+01,6.425503305e+01
9.124703876e+01,4.537913874e+01,2.987862704e+01,2.044028154e+01,4.303061551e+00,8.284120491e+01,7.429484439e+01,9.003627643e+01,2.526239293e+01,3.285211727e+01,1.868736688e+01,1.254286359e+01,6.286464831e+01,1.831180119e+00,9.696452296e+01,4.431876869e+01,1.025991783e+01,2.594086099e+01,4.892707049e+01,4.925103116e+01,4.271936154e+01
2.664319039e+01,1.983170833e+01,2.578449287e+01,7.516239254e+01,3.613617682e+01,1.422557091e+01,9.205902311e+01,9.400374442e+01,8.842076399e+00,4.030382613e+01,9.128610583e+01,6.758626148e+01,2.245179547e+01,2.841450422e+01,7.235383067e+01,8.627698793e+01,3.141155248e+01,2.785891723e+01,6.881836591e+01,5.539022714e+01,8.492349455e+01
4.315017953e+01,7.162154425e+01,9.469061402e+01,7.456710540e+01,6.145521066e+01,1.734356737e+01,9.527742569e+01,4.894979932e+01,9.183178032e+01,3.194075903e+01,8.908012413e+01,1.016736738e+01,4.816945066e+01,6.456000129e+01,4.958052916e+00,8.216439344e+01,5.038007750e+01,6.188103689e+01,2.089806204e+01,4.207222751e+01,4.612563754e+01
1.254925105e+01,2.741333662e+01,3.500281658e+01,7.695927949e-01,2.884447312e+01,6.980580569e+01,1.495624663e+01,4.095512208e+01,7.518103022e+01,2.497233760e+01,2.652062063e+01,3.563354361e+01,4.519052424e+01,5.431648431e+00,9.222958950e+00,2.593223493e+01,8.101672981e+01,9.360715777e+01,1.784944573e+00,8.973042559e+01,6.218550152e+01
7.966479337e+01,6.509604680e+01,5.844379755e+01,3.438533279e+01,1.762442129e+01,6.382758576e+00,3.649214488e+01,9.089847657e+01,9.791628629e+01,8.722511212e+01,6.128165390e+01,3.111366807e+01,9.889563229e+01,2.142549508e+01,2.442693881e+01,6.599047786e+01,5.178049449e+01,5.338549907e+01,7.512833762e+01,8.341579634e+01,3.403056437e+01
6.622780536e+01,6.178083298e+01,1.006041032e+01,1.189747560e+01,7.943109312e+00,4.647227009e+01,5.975716962e+01,8.121273314e+01,7.956601973e+01,9.499869382e+00,3.188904073e+00,1.242393318e+00,4.829045764e+01,5.426380292e+01,3.248586025e+01,4.235956854e+01,7.394964881e+01,7.661826379e+01,5.867595078e+01,1.404443609e+01,8.833301996e+01
7.303378318e+01,6.185804282e+01,5.020609153e+01,6.635976702e+01,4.704518577e+01,8.140441791e+01,4.950309318e+01,7.906543315e+01,2.840102536e+01,4.168265405e+01,2.394299153e+01,7.718765446e+01,8.114810148e+00,2.686139173e+01,2.395868741e-01,6.905447981e+01,1.712047819e+01,9.142223643e+00,4.297232784e+01,1.789367502e+00,7.345071527e+01
4.437276466e+01,2.953484208e+01,8.054450654e+01,4.816142119e+01,5.868934198e+01,3.406511181e+01,5.198991569e+01,7.833531700e+01,1.188785938e+01,6.208928540e+01,8.875834993e+00,6.047223290e+01,4.750651817e+01,3.724907155e+01,5.687863624e+00,2.165813280e+00,4.532990655e+01,9.086997557e+01,7.250258807e+01,9.152101229e+01,5.194939743e+01
8.806238285e+01,1.606055729e+01,2.533708610e+01,5.626380301e+01,6.381929864e+01,5.924596649e+01,9.920148632e+01,5.234399849e+01,9.597186400e+00,4.415193666e+01,4.307045360e+01,4.359023454e+01,9.246859923e+01,8.825775107e+00,6.545092842e+01,1.236565164e+01,2.164277274e+01,2.476154180e+01,1.974909033e+01,7.546698599e+01,6.470802680e+01
1.584787126e+01,3.622973099e+01,4.614158702e+01,3.807875797e+01,5.094313064e+01,4.609227906e+01,8.427109097e+00,5.736092742e+01,3.899906791e+01,3.202111367e+01,5.179282014e+01,5.815324688e+01,6.456491368e+00,4.776060415e+01,6.124004738e+01,6.491184391e+01,9.348948579e+01,1.811806215e+01,7.504822228e+01,7.968906381e+01,3.539710639e+00
9.440731542e+01,7.198684475e+01,4.075834483e+01,4.076576927e+01,1.274627833e+01,3.236574827e+01,4.499317612e+01,6.760209646e+01,4.363996426e+00,8.597851474e+01,4.839895179e+01,4.483472988e+00,7.878760756e+01,3.503607987e+01,3.580868620e+01,2.933290481e+00,4.656228582e+01,7.037800016e+01,9.501299888e+01,1.991939305e+01,5.088370060e+01
7.975055901e+01,3.997706365e+01,8.071776813e+01,6.244980943e+01,3.979343404e+01,2.167477274e+01,3.761252212e+01,9.854111947e+01,7.432173949e+01,9.610173381e+01,1.669511768e+01,9.032606758e+01,8.253154801e+00,1.236582610e+01,8.917749534e+01,9.823550916e+01,6.730913183e+01,6.527733344e+01,6.945797837e+01,9.310743882e+01,5.094098590e+01
8.912159375e+01,5.798662943e+01,3.026659097e-01,3.869970513e+01,2.874737695e+01,2.187133869e+01,7.645003309e+01,3.048745317e+01,7.272180299e+01,7.655553840e+00,6.763353781e+01,3.510228280e+00,2.079404453e+01,5.731918527e+01,9.154596211e+01,9.149325882e+01,5.565906177e+01,6.354286914e+01,6.674039632e+01,6.187821792e+01,6.016340377e+01
1.940108078e+01,9.490012761e+01,9.018655198e+01,5.835384708e+01,7.968141300e+01,6.180801743e+01,1.147856818e+01,7.171613407e+01,8.229372883e+01,9.425833602e+01,7.085601660e+01,4.050315113e+01,5.161843790e+01,5.284891806e+01,7.220539094e+01,1.869259569e+01,5.628218802e+01,3.942885117e+01,5.160082489e-01,4.015033265e+01,6.311279498e+01
3.168950374e+01,7.748405322e+00,3.614501121e+01,2.326186995e+01,1.430418833e+01,2.856556694e+01,4.592421864e+01,8.514526326e+01,4.360440719e+01,6.147226311e+01,7.041999780e+01,9.978716472e+01,4.115840476e+01,3.018539989e+01,8.330299927e+00,3.464786525e+01,7.493010906e+01,8.441401127e+01,8.272191285e+01,7.602459692e+01,3.944109445e+01
2.419812892e+01,8.544788461e+01,6.784770503e+00,7.897497790e+01,9.474486270e+01,8.452658117e+01,3.292647255e+01,4.101978817e+01,2.801894779e+01,8.486824489e+01,6.186852446e+01,7.152319507e+00,9.351573267e+01,7.114408670e+01,9.091944632e+01,7.772023724e+01,9.585201233e+01,2.829457102e+01,5.170319250e+01,6.006394943e+01,6.809561512e+01
2.622064439e+01,8.814006940e+01,4.541422143e+01,6.835455520e+01,5.612308546e+01,2.393928441e+01,3.368173922e+01,6.934739362e+01,4.859150508e+01,6.406233760e+01,8.951264957e+01,2.654697868e+01,2.450661685e+00,6.823884583e+01,9.318786976e+01,2.619660202e+01,6.405322598e+01,8.936937834e+01,5.158132388e+01,3.782522353e+01,6.022349281e+00
8.774522756e+01,5.448425283e+01,2.690932838e+01,9.813409097e+01,5.836996788e+01,3.820519968e+01,7.934214113e+01,6.493602037e+01,5.147647103e+01,3.047026545e+00,2.169517966e+01,5.993164155e+01,8.648385573e+01,3.363824254e+01,7.822126412e+01,1.244610483e-01,8.206196494e+01,8.969183972e+01,1.749479377e+01,2.746327337e+01,1.478053722e+01
8.719360593e+00,4.293144085e+01,6.074863147e+01,6.546081245e+01,3.003570036e+01,2.839749441e+01,9.424082673e+01,2.205814324e+01,4.607896097e+01,2.587760352e+01,4.868025045e+00,4.724862912e+01,3.871664302e+01,4.820656013e+01,3.009885217e+01,6.607747364e+01,7.426429638e+01,3.789455502e+00,5.266665279e+01,5.862906169e+00,9.996941893e+01
2.534069020e+01,5.606907566e+01,3.711289781e+01,8.213761142e+01,3.562319820e+01,4.871550410e+01,8.882165093e+01,7.618050456e+01,9.733645904e+01,1.207970393e+01,8.959703296e+00,2.520419851e+01,8.519462948e-01,6.030458902e+01,7.216630606e+01,2.929529220e+01,6.460781822e+01,8.738234376e+01,1.666449920e+01,8.014900447e+01,9.507763810e+01
8.600304110e+01,9.182437772e+01,4.298775191e+01,2.835673062e+01,5.959403966e+01,6.003271679e+01,7.333869460e+01,7.220460830e+01,2.030784000e+01,6.656696793e+01,7.992144829e+01,7.933137234e+01,2.979646511e+01,4.912568036e+01,2.105575451e+01,2.632141250e+00,4.087397789e+01,1.948926712e+01,2.539004437e+01,6.309580058e+01,7.121670036e+01
9.316550516e+01,2.729423566e+01,8.484831929e+00,8.969684642e+01,1.884042704e+01,8.882377417e+01,9.994766188e+01,2.062525001e+01,8.470092822e+01,1.354860382e+01,2.937112937e+01,8.669668083e+01,8.978654355e+01,4.042373226e+01,6.642678259e+01,9.345293299e+01,8.259867014e+01,5.704169186e+01,8.286712049e+01,4.054059235e+01,8.899137948e+01
6.602876226e+01,8.193086364e+01,7.397181218e+00,2.898157213e+01,9.390104341e+00,1.717864704e+01,3.928194162e+01,2.760547937e+00,2.362899166e+01,7.506194530e+01,7.760443945e+01,8.307490401e+01,4.699255203e+01,5.159646458e+01,4.745621035e+01,7.857144624e+01,6.122418062e+01,6.095885316e+01,1.217613236e+01,9.233389133e+01,7.651167887e+01
8.984403069e+01,8.323035762e+01,1.747180073e+01,3.011107771e+01,1.155986997e+00,8.203491193e+01,3.147433186e+00,1.755975586e+01,7.792516153e+00,1.727666506e+01,6.551316440e+01,2.704605334e+01,6.365244130e+01,9.781167696e+01,8.205675589e+01,2.991020485e+01,3.031381207e+01,1.382471011e+01,3.863167818e+01,6.633797537e+01,7.616232447e+01
7.030028985e+01,6.902047471e+01,6.647609855e+01,8.597357047e+01,9.704201566e+01,8.574930720e+01,9.194778147e+01,4.870686724e+01,7.181135883e+00,4.871004374e+01,3.015493882e+01,3.259617633e+01,3.805979937e+01,9.432724870e+01,5.962093776e+01,8.799412094e+00,4.884603046e+01,8.845367618e+01,4.456256959e+01,1.061948599e+00,7.705352690e+01
2.203885716e+01,9.350427570e+01,7.098514817e+00,8.876285372e+01,9.257391193e+01,4.104838577e+01,3.957551597e+01,1.853551371e+01,4.570757479e+01,8.765241631e+01,2.427917820e+01,9.630202597e+01,4.230506565e+01,6.582279172e+01,4.544891017e+01,5.459061538e+01,8.443237685e+01,1.034540969e+01,8.624571861e+01,4.973262544e+01,7.930064739e+01
7.108234135e+01,2.653179291e+01,9.682684803e+01,4.492885778e+01,9.800865026e+00,9.540238626e+01,4.247736878e+01,5.924428749e+00,8.969228336e+01,2.103528314e+01,4.815487828e+01,9.309493035e+01,4.860386710e+01,5.589381124e+01,9.234982904e+01,9.102054335e+01,9.288930946e+01,5.961773984e+01,8.496988182e+01,5.276366075e+01,7.975661188e+01
3.495569560e+01,3.581158323e+01,7.228667455e+01,1.494632119e+01,4.436560931e+01,8.308421073e+01,7.762930938e+01,2.609515956e+01,2.337427794e+01,1.027389712e+01,4.889092629e+01,5.649118569e+01,6.940160602e+01,8.972700278e+00,8.883685150e+01,8.004778005e+01,8.511611082e+01,7.904643413e+01,1.536204018e+01,6.557581211e+01,7.643145604e+01
7.150495872e+01,5.253562424e+01,8.969785935e+01,9.567680181e+01,5.717831415e+01,4.398090449e+01,6.787883408e+01,4.862498074e+01,3.066403029e+01,7.553631049e+01,9.392479713e+01,5.859831972e+01,4.493131021e+01,2.123364387e+01,1.556612198e+01,1.955715503e+01,6.553106817e+01,6.301855540e+00,2.111608682e+01,2.704906084e+01,4.663878010e+01
3.573313300e+01,9.106237997e+01,8.515377325e+01,9.826712990e+01,2.619937534e+01,4.981143260e+00,1.717432148e+01,4.185709072e+01,7.706833238e+01,9.622692892e+01,5.964715015e+01,3.479189403e+01,5.081340316e+01,4.700469814e+01,9.593604922e+01,9.197959188e+01,7.700872401e+01,6.318176467e+01,2.467018632e+01,3.270345806e+00,2.109222309e+00
8.905972855e+01,6.328082589e+01,7.249018846e+01,9.622173648e+01,4.289807224e+01,5.766129860e+01,9.308079260e+01,5.507065333e+01,6.957411738e+01,7.240826595e+01,8.016640748e+01,4.626357621e+01,2.663749611e+01,4.454453691e+01,5.279881948e+01,7.271590433e+01,8.278822362e+01,3.481272327e+00,7.437138019e+01,5.231840122e+01,4.767585235e+00
2.081302314e+00,8.208592437e+01,2.225528577e+01,8.739448526e+01,1.076842827e+01,8.104690603e+01,2.134759926e+01,9.951216444e+01,6.348546424e+01,6.866611220e+01,6.908505083e+01,5.931782596e+01,7.634776618e+01,1.685193459e+01,3.115970258e-01,6.688419591e+01,4.567376968e+01,5.540357678e+01,4.575509434e+01,7.680326011e+00,8.610110767e+01
5.864201032e+01,3.267386781e+00,6.882618486e+01,3.378130291e+00,8.544036200e+01,4.065752327e+01,1.316854675e+01,2.359542663e+01,1.831295728e+01,9.042339489e+01,5.590546970e+01,6.121191454e+01,7.923408231e+01,4.148694402e+01,3.635831752e+01,2.358016465e+01,1.848259840e+01,9.426213284e+01,3.076386335e+01,6.751377701e+01,1.780989097e+01
8.339454895e+01,4.609037220e+00,5.993719483e+01,1.418895220e+01,6.022829176e+01,3.389068054e+01,2.245856654e+01,1.808446502e+01,6.698117109e+01,5.112377580e+01,1.722676320e+01,9.676917404e+01,1.692554837e+01,7.742872135e+01,6.781342648e+01,7.595433335e+01,3.285598732e+01,7.419068046e+01,5.880816916e+01,9.346423227e+01,7.721561129e+01
5.068045962e+01,1.909013428e+01,7.176795361e+01,3.622841782e+01,5.741454615e+01,1.511078211e+01,6.361093014e+01,1.904500032e+01,4.833551806e+01,2.175757464e+01,8.653314357e+01,2.103185155e+00,4.419457331e+01,7.009483598e+01,1.247032832e+01,3.581720829e+01,4.162602650e-01,4.673083431e+00,6.326644988e+01,5.923340453e+01,3.446395140e+01
2.296133101e+01,5.900962021e+01,7.081869615e+01,1.588778945e+01,8.854900357e+01,3.341206971e+00,6.235702686e+01,6.847502905e+00,1.647513517e+01,3.726340470e+01,3.224372347e+01,9.544378175e+00,8.118194228e+01,8.946709664e+01,2.862644808e+01,5.785116114e+01,2.146032192e+01,9.601130972e+01,2.298548253e+00,3.541506791e+01,4.927511989e+01
1.131209047e+01,1.868123634e+01,9.761896008e+01,5.082922115e+01,2.917665330e+01,7.879284147e+01,3.914720961e+01,6.232673319e+01,9.624584216e+01,4.838527048e+01,8.496178140e+01,1.855710841e+01,1.435468473e+01,7.465139882e+01,6.986126267e+01,3.704042046e+01,3.624280612e+01,6.410564717e+01,2.944989565e+01,1.680927345e+01,3.877780731e+01
8.743956228e+01,1.768012552e+01,1.958300824e+01,9.770145667e+01,5.147697569e+01,5.563886679e+01,5.523313229e+00,8.323323777e+01,4.758234968e+01,4.850412601e+01,6.929592876e+01,3.353799243e+01,1.771432019e+01,9.510991129e+01,1.211321833e+01,1.014529264e+01,6.396486170e+01,9.527612437e+01,4.376845994e+01,8.808004833e+01,4.551252738e+01
8.059899910e+01,8.165768548e+01,5.613284729e+01,9.664265119e+01,8.467794308e+00,5.661202482e+01,2.850968959e+01,2.809974135e+00,4.273160596e+00,9.233398401e+01,2.481472433e+01,5.496398415e+01,3.679456051e+01,1.729383788e+01,3.869985180e+00,7.540362362e+00,2.366242339e+01,1.304374196e+01,6.651474262e+01,9.125389573e+01,6.274972448e+01
6.720091670e+01,2.163439334e+01,8.534656151e+01,8.638050929e+01,1.460761093e+01,3.321925081e+01,3.103751305e+01,3.757470785e+00,8.266202401e+01,5.912398781e+01,2.064247475e+01,6.096561305e+01,7.125633193e+01,8.871747369e+01,5.223192416e+01,8.063671684e+01,1.224304020e+01,7.445087587e+01,9.527202593e+01,6.103047870e+01,5.439823485e+01
9.829175179e+01,9.177191490e+01,2.725923605e+01,9.541977041e+01,5.221674309e+01,6.636783802e+01,6.182799153e+00,7.454441553e+01,1.195302575e+01,8.852902674e+01,9.890117989e+01,5.299007929e+01,9.574912546e+01,3.763968809e+01,4.329045509e+01,7.333136747e+01,4.970691723e+01,4.618088677e+01,5.641006964e+01,2.954507125e+01,9.317403779e+00
3.285418940e+01,8.512548707e+01,5.962438764e+01,4.086534295e+00,2.890364990e+01,8.515093533e+01,5.922417097e+01,3.574277819e+01,9.801128329e+01,2.780403196e+01,9.166028999e+01,6.576674707e+01,1.070250623e+01,5.664712016e+01,9.169250503e+01,4.631992270e+01,4.101567809e+01,1.468093918e+01,7.019605654e+01,8.549144242e+01,9.599969682e+00
1.618083093e+01,3.308703091e+00,2.971168827e+01,6.024038248e+01,5.370991256e+01,3.281582560e+01,3.171330209e+01,5.287818244e+00,7.131600080e+01,4.823078071e+01,9.533440073e+01,5.269069481e+01,6.097904689e+01,1.478129250e+01,2.152225983e+01,5.900411978e+01,3.497592082e+01,6.893432809e+01,5.009122306e+01,9.969409730e+01,2.732372038e+01
1.936649372e+01,1.310539769e+01,1.119365861e+01,6.513918301e+01,4.030176926e+01,2.761541655e+01,7.759519443e+01,7.228836569e-01,6.758394293e+01,4.137539313e+01,8.171339063e+00,8.941749632e+01,3.377245685e+01,1.815732644e+01,6.688842618e+01,7.424226598e+01,4.706120259e+01,7.151304149e+01,8.292072688e+01,7.469655783e+01,9.643935045e+01
9.032308768e+01,2.817706696e+01,2.026825533e+01,7.961595634e+01,1.690435005e+01,7.972046965e+01,2.843770370e+00,1.118477062e+01,1.486434017e+01,6.386541377e+01,1.047250107e+01,3.320641777e+01,4.722350150e+01,9.015450440e+01,5.149414115e+01,2.241581079e+01,6.688271013e+01,2.153952515e+01,6.763759692e+01,7.316390472e+01,6.376609769e+01
9.570116225e+01,4.717847842e+01,5.931307550e+01,2.341484567e+01,3.058924854e+01,7.186563405e+01,7.313512493e+01,5.551908808e+01,6.232196409e+01,5.396042370e+01,3.984463190e+01,1.046179059e+00,2.189640367e+01,5.943926307e+01,2.283447816e+01,6.863137411e+01,1.308831983e+01,1.346801008e+01,9.939541090e+01,6.782010355e+01,9.705537104e+01
2.599412246e+01,9.923148782e+01,7.548741527e+01,3.051873448e+01,2.317392881e+01,3.059406830e+01,3.357776012e+01,1.529876947e+01,7.988577114e+01,2.274420047e+01,3.028726721e+01,2.094970712e+01,4.218228793e+01,9.924204517e+01,4.351862336e+01,6.063619894e+01,2.674196760e+00,6.836771880e+00,9.017844154e+01,4.518148329e+01,6.491271298e+01
4.935120160e+00,4.854680807e+01,5.553384995e+01,1.845225047e+01,6.952958553e+01,9.526754852e+01,1.853563905e+01,5.793515170e+01,1.457700961e+01,7.231364808e+00,4.430202285e+01,9.519771361e+01,2.378467048e+01,8.640457219e+01,9.689164212e+01,1.570637608e+01,1.163145005e+01,3.660748068e+01,3.694612595e+01,6.885306770e+00,8.695113184e+01
3.234780041e+01,1.067548736e+01,3.459384172e+00,7.202488690e+01,8.387720413e+01,9.713670712e+01,5.426842690e+01,9.028823694e+01,5.678726930e+01,6.621504042e+01,9.975820545e+01,2.641603273e+01,7.467951172e+01,6.598007817e+01,7.798725634e+01,9.219340446e+01,2.002790004e+00,2.616277391e+01,6.607615179e+01,6.322212521e+01,4.034401274e+01
4.002884485e+01,5.989164791e+01,8.434068547e+01,2.070556966e+01,9.088009592e+00,5.709891225e+01,5.003854682e+01,7.091148202e+01,6.526653099e+01,8.624010891e+01,6.266228353e+01,1.278644545e+01,5.412599757e+01,8.307768581e+01,7.629115611e+01,5.359413168e+01,4.508433959e+01,2.763950950e+01,4.754366295e+01,2.675254258e+01,1.621436562e+01
6.201976874e+01,2.695321779e+01,7.658303589e+01,1.967933908e+01,2.178305394e+01,4.370726470e+01,2.010017402e+01,6.665342055e+00,3.448086074e+01,5.628996422e+01,1.056015107e+01,7.189775986e+01,9.272385199e+00,1.948973579e+00,1.432723001e+01,2.076270607e+01,1.370488935e+01,6.075722569e+01,4.496650222e+01,4.908883215e+01,1.875716438e+00
