v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
3.607209247e+01,7.872486206e+01,2.315723224e+01,4.572100129e+01,3.221844746e+01,1.003400169e+01,6.822772887e+01,1.052128308e+01,8.305356711e+01,8.313343034e+01,4.317967561e+01,5.040443408e+01,7.109510862e+01,1.378057510e+01,8.934636143e+01,2.265660616e+01,5.955633124e+01,8.742569585e+01,2.841047646e+00,2.924122110e+00,8.165390592e+01,7.037853869e+01,8.064399247e+01,3.923788699e+01,3.334388886e+01,6.311150951e+01,3.921637582e+01,9.385897779e+01,4.072943177e+00,5.077618257e+00,1.130828290e+01,9.737902658e+01,6.744323217e+01,9.441750828e+01,2.904143957e+00,7.785415295e+01,6.753168575e+01,1.199410825e+01,7.804766453e+01,2.155857954e+00,7.496614188e+01,4.035258933e+01,1.979014233e+01,8.741028133e+01,5.098695162e+01,2.728928452e+01,5.355375206e+01,6.584211732e+01,8.977025802e+01,2.102834663e+01,8.981918339e+01,3.709829413e+01,2.277351789e+01,8.241573275e+01,7.900993593e+01,3.249279868e+01,7.325803551e+01,9.328143583e+01,1.146301778e+01,5.189590928e+01,9.256662109e+01,5.543020440e+01,2.187390068e+01,3.525722378e+00,3.941753224e+01,2.594923143e+01,2.559740542e+00,2.835520746e+01,9.476084347e+01,4.870262402e+00,7.379707996e+01,4.647202403e+01,3.109000884e+01,2.430814487e+01,6.597669999e+01,5.773130194e+01,5.382258553e+01,4.894066866e+01,6.326425151e+01,6.218675581e+01,4.789168839e+01
4.812972530e+01,2.145286499e+01,9.921483915e+01,3.534500862e+00,4.102441262e+01,4.996751205e+01,6.396234952e+01,9.605891309e+01,9.691300983e+01,5.127919347e+01,5.668816036e+01,5.583073100e+01,6.684266300e+01,4.430061111e+01,3.517143027e+01,1.618588662e+01,6.886190341e+01,8.063840995e+01,2.684472279e+00,3.406277255e+01,3.347577898e-01,6.721011957e+01,5.391215112e+01,1.212257976e+01,6.123193615e+00,8.850816796e+01,6.775809117e+01,9.121610057e+01,5.758113234e+01,7.158145046e+01,5.703165736e+00,5.838033625e+01,4.376283283e-01,7.253548175e+00,4.828712363e+01,9.480234678e+01,3.638540789e+01,3.930046391e+01,7.208044649e+01,9.615685569e+01,7.052798895e+01,3.485488754e+00,8.198933867e+00,3.385232357e+01,5.246842554e+01,2.477206253e+00,4.935309715e+01,6.912689471e+01,8.094938122e+01,6.597517349e+01,6.725672338e+00,2.554890499e+01,7.981444486e+01,3.081698699e+01,7.852821443e+01,7.113077959e+01,4.294255459e+01,9.943180022e+01,5.670012747e+00,2.939332888e+01,5.129955673e+01,9.611058930e+00,3.823912733e+01,9.881508915e+00,3.404363554e+01,2.339273967e+01,5.983378828e+01,3.493104329e+01,6.852007294e+01,5.543050619e+01,3.930999131e+01,3.786045708e+01,1.779159859e+00,1.668648180e+01,4.450504667e+01,5.856764732e+01,2.519029843e+01,2.268780666e+01,1.100530326e+01,3.097578242e+01,7.280553110e+00
1.404617631e+01,8.525918823e+01,6.054490647e+01,3.555860944e+01,7.478197898e+00,8.065926452e+01,1.696075713e+01,4.737167600e+01,4.643162480e+01,9.947998089e+01,5.231057383e+01,6.491566478e+01,7.426345760e-01,9.428158890e+01,3.639018240e+01,5.980702279e+01,4.354427485e+01,7.615357152e+01,4.487016820e+01,7.931650734e+01,1.165450529e+01,5.134449294e+01,3.068173219e-01,8.802321015e+01,8.165368077e+01,5.806503881e+01,8.931880664e+01,9.741246201e+01,4.383721248e+01,9.159128989e+01,1.897440637e+01,1.237216723e+01,6.972525822e+01,3.711908999e+01,5.083218702e+01,3.326368436e+01,6.053676099e+01,9.859559335e+00,2.761959768e+01,7.001794078e+00,4.269573013e+01,6.835571038e+01,6.055113318e+01,8.949917463e+01,6.247958910e+01,7.155440854e+00,9.229152147e+01,9.032833394e+00,6.473255645e+01,9.527222811e+01,2.368954814e+01,4.397666231e+01,6.940714929e+01,5.103503384e+01,3.790416104e+01,2.656083162e+01,5.161529711e+01,7.804686516e-01,7.724397621e+01,6.585489000e+01,3.470491903e+01,2.415433305e+01,8.229413087e+01,8.799571931e+01,8.342167540e+00,7.259184599e+01,5.863576157e-01,4.185545901e+01,4.446020274e+01,9.957620516e+01,7.768208624e+01,8.488286669e+01,6.701185946e+01,4.447184458e+00,4.988391089e+01,8.056037084e+01,6.913987547e+01,3.404123690e+01,5.039342503e+01,8.679117318e+01,2.528780339e+01
9.261340118e+01,1.822667844e+00,4.900001844e+01,4.998133460e+01,9.230317122e+01,5.598705681e+01,9.963000926e+01,3.479547546e+01,8.144985294e+01,9.457375122e+01,9.034078407e+01,8.940217165e+01,3.048243765e+00,8.163552158e+01,5.457799021e+01,6.932607819e+01,7.586918832e+01,5.591210749e+01,6.577047597e+01,3.003533639e+01,1.243440268e+01,3.053354335e+01,3.672515677e+01,6.144400099e+01,9.366305209e+01,1.444929005e+01,5.281310487e+01,5.195773899e+01,1.558850148e+01,8.402658441e+01,2.720217249e+01,2.790058482e+01,9.236546593e+01,4.061286212e+01,9.195533497e+01,4.561175201e+01,2.279786700e+01,3.667051809e+01,2.826321210e+01,9.741222952e+01,4.640883611e-01,1.774191647e+01,6.478790631e+01,4.487588421e+01,6.264005488e+01,2.845917950e+01,6.743838058e+01,6.655299233e+01,4.203060671e+01,8.203305960e+01,6.067629496e+01,4.447655580e+01,7.160841132e+01,6.242221767e+01,8.827349582e+01,8.888277285e+01,1.402429387e+01,1.115787261e+01,4.755109098e+01,8.429527323e+01,5.065579030e+01,6.103463130e+01,2.486092339e+01,1.625760635e+01,9.237856044e+01,1.777238851e+01,4.626328846e+01,3.570457377e+01,5.120162148e+01,9.012716510e+00,2.713227133e+01,7.113527775e+01,2.353289106e+01,3.767637050e+01,2.099293768e+01,2.437998714e+01,1.171816357e+00,9.493271942e+01,2.306424179e+01,2.711920304e+00,7.792176439e+00
3.637173767e+01,7.969397994e+01,1.343737728e+01,8.958569555e+01,4.579054648e+01,5.861661520e+01,1.501166981e+01,8.240036554e+01,9.311211946e+01,1.146399689e+01,7.745077959e+01,1.422215591e+01,9.463175531e+01,2.198371936e+01,8.108278177e+01,4.885497155e+01,1.614663474e+01,2.634287170e+01,1.482298591e+01,8.449408027e+01,4.612250915e+01,3.788445434e+01,1.903408961e+01,6.723883078e+01,5.435599619e+01,1.921869251e+01,9.434104962e+01,3.424293284e+01,9.483495404e+01,7.144666089e+00,1.245734755e+01,6.730067109e+01,9.221541052e+01,9.822050259e+01,7.683445788e+00,4.236181378e+01,5.206002114e+00,7.605467387e+01,7.217731708e+01,4.266634379e+01,7.714832324e+01,5.292905147e+00,9.764552099e+01,9.049735843e+01,9.986474650e+01,6.794030939e+01,8.898865558e+01,1.725623461e+01,9.412566132e+00,6.836134990e+01,8.747957227e+01,1.152806101e+00,5.211612896e+01,4.213308160e+01,7.678684503e+01,4.896018737e+01,9.525328543e+01,5.570736933e+01,5.869598393e+01,1.814926833e+00,4.782312568e+01,5.550409170e+01,7.470174540e+01,4.699725858e+01,7.820890145e+01,8.390741566e+01,7.640850530e+00,2.613764631e+01,4.637663411e+01,8.814911075e+01,2.626847429e+01,3.204644090e+01,3.009338579e+01,6.169976465e+01,4.695690797e+01,5.288238771e+01,3.817583229e+01,3.270024059e+01,3.466030933e+01,5.696209614e+01,5.948786889e+01
6.905277923e+00,6.703645662e+01,5.257293576e+01,9.064767198e+01,2.748686377e+00,8.903088397e+01,8.243720114e+01,5.806080840e+01,3.107220089e+01,5.055547606e+01,9.002912283e+01,7.350805424e+01,1.038005461e+01,9.453785423e+01,9.568764877e+01,6.411864809e+01,7.379641629e+01,7.308934126e+01,7.733280708e+01,4.806273941e+01,2.894513667e+01,6.834197958e+00,4.393242766e+01,8.312987666e+01,5.095015813e+01,7.672591688e+01,7.541785769e+01,3.616343468e+00,5.841827839e+01,2.114791068e+01,7.978624849e+01,8.904164414e+01,4.426300511e+01,3.315202215e+01,2.261798538e+01,5.257192578e+01,5.032283093e+01,4.876866059e+01,5.866971583e+01,4.185664335e+01,9.353134973e+01,8.965040169e+01,7.792220506e+01,4.532840717e+01,9.005228168e+00,6.141638997e+01,2.222036062e+00,9.390864867e+01,9.240972922e+01,9.843289744e+01,1.841113987e+01,1.492931753e+01,2.582355477e+00,7.503926583e+01,1.098840391e+01,5.912930790e+01,9.745971905e+01,7.988428972e+01,9.344890265e+01,5.561551833e+01,4.449973376e+01,5.516750949e+01,6.480905213e+01,5.552565083e+01,2.408505321e+01,5.623886143e+01,3.637324613e+01,9.087343847e+01,7.913668660e+00,3.425898557e+00,4.471198305e+01,3.951664047e+01,6.731076188e+01,6.824328274e+01,6.836406771e+01,4.824218262e+01,3.829100296e+01,7.077990813e+00,9.980434970e+01,8.759340664e+01,8.666690448e+01
1.842281081e+01,5.072850263e+01,2.339052662e+01,9.233193745e+00,6.403683223e+01,9.698177952e+01,9.217723898e+01,7.374453421e+01,1.712062633e+01,9.356728336e+01,6.598583963e+01,2.881614965e+01,3.017680638e+01,3.349713890e+01,9.327928135e+01,8.542710067e+01,9.249571986e-01,5.381373224e+01,7.045232204e+01,6.183803728e+01,2.968182314e+01,1.808440496e+01,1.553791628e+01,5.300476238e+01,6.323506416e+01,5.068490091e+01,3.571443383e+00,1.905050292e+01,1.004950853e+01,2.061338331e+01,1.100926488e+01,1.193750090e+01,4.804243710e+00,1.344698076e+01,5.384919979e+01,2.258966865e+01,5.104057640e+01,8.335542801e+01,6.824346228e+01,2.015164260e+01,2.587820532e+01,6.508666759e+01,1.393305107e+01,3.871499268e+01,5.360050596e+01,6.599923018e+00,9.135072232e+01,7.652043634e+01,8.265612911e+00,8.646598349e+01,1.667829559e+01,1.553534819e+01,2.833809572e+00,6.959313351e+01,3.114267741e+01,5.716957046e+01,2.032594956e+01,7.961586162e+01,9.358014902e+00,5.841415781e+01,5.515671095e+00,6.300159174e+00,5.974659022e+01,4.086681666e+01,9.796498943e+01,7.433901855e+01,1.973761217e+01,8.811598754e+01,6.182363772e+01,3.489868455e+01,4.103512351e+01,2.224873088e+01,6.919515661e+01,2.857613146e+01,1.267385974e+01,6.619658971e+01,5.477551876e+01,9.691733368e+00,7.753634061e+01,7.752517163e+01,1.062493982e+01
2.918295985e+01,5.521855692e+01,5.843485386e+01,3.382672390e+01,2.810185617e+01,5.342100905e+01,2.278930366e+01,2.610844456e+01,3.922607329e+01,5.492845530e+01,3.489349717e+01,4.599835201e+01,2.729975135e+00,8.715138952e+01,8.556312875e+01,6.178902006e+01,6.898199167e+01,2.560646779e+01,2.403797629e+01,8.615318611e+01,3.443333123e+01,4.514221059e+01,1.379801072e+01,7.184416099e+01,2.822687965e+01,9.104834377e+01,8.299535811e+01,3.411853420e+01,9.212513851e+01,6.955540296e+01,7.961392244e+01,7.137004509e+01,1.535317035e+01,9.787920528e+01,8.159886655e+01,7.582439429e+01,5.622129327e+01,9.121866093e+01,6.883464521e+01,8.443205634e+01,2.418303213e+01,8.928277823e+01,6.822139924e+01,1.600148742e+01,6.365146361e+01,2.969064579e+01,6.930352585e+01,3.632766801e+01,7.800158590e+01,8.040461650e-01,9.798230048e+01,7.530661305e+01,5.360312420e+01,7.193087877e+01,2.971030942e+01,5.844119199e+01,7.361549787e+01,2.556234440e+01,4.269289170e+01,1.760730493e+01,8.893399264e+00,7.836895531e+01,4.773085827e+01,9.002831227e+01,1.671003758e+01,8.614291568e+01,4.776791635e+01,2.188522496e+01,2.308416202e+01,5.626700942e+01,4.124180013e+01,3.522067378e+01,8.916228506e+01,6.960508212e+01,2.147983403e+01,8.304330734e+01,7.185802356e+01,3.193311072e+01,6.356574719e+01,2.213037941e+00,2.896727446e+01
9.834209365e+01,7.651182784e+01,5.283949242e+01,5.336116211e+01,1.633398017e+01,7.059811060e+01,2.183748247e+01,2.069438990e+01,7.947166834e+01,1.311664825e+01,6.435899538e+01,2.441054319e+01,2.402734555e+01,5.413255109e+01,6.464078058e+01,1.915165153e+01,7.348460911e+01,3.859773642e+01,5.922345201e+01,4.569030907e+01,8.314378447e+01,4.889897014e+01,9.874170221e+01,7.993516081e+01,1.879956248e+01,6.097812171e+00,1.470818832e+01,3.747006065e+01,8.447981287e+00,5.404651451e-01,9.077014741e+01,6.669324608e+01,7.191690782e+01,4.912605415e+01,8.491967970e+01,9.121426023e+01,5.710298052e+00,1.074441845e+01,7.312443310e+01,1.520944190e+01,1.598598147e+01,7.458096172e+01,4.780954649e+01,1.453344923e+01,5.504402684e+01,2.283751136e+01,2.123956197e+01,4.009627778e+01,3.342678544e+01,7.836428181e+01,5.124319775e+01,3.440958874e+01,6.682683382e+00,7.533957476e+01,4.791443009e+01,3.159034661e+00,4.740602893e+01,8.831434754e+01,2.285859153e+01,9.872957435e+00,7.369165134e+01,2.366835154e+01,4.698350604e+01,9.448188704e+01,9.983133519e+01,6.858262143e+01,4.046650886e+01,7.682414876e+01,1.854600735e+01,3.990442351e+01,6.523276288e+01,1.845667107e+01,6.766000115e+01,7.877044101e+00,2.169384398e+01,9.836730122e+01,6.538638288e+01,6.433428428e+01,6.137055124e+01,2.241220490e+01,1.449226452e+01
8.793208027e+01,1.892570279e+01,6.036459338e+01,7.205849751e+01,1.380209679e+01,1.260693247e+01,4.852519028e+01,1.341261431e+01,1.052375223e+00,7.557864633e+01,7.030971071e+01,6.589713752e+01,2.654474832e+01,1.670597193e+01,4.877909789e+01,5.603090607e+01,6.096727543e+01,4.367496695e+01,3.554451536e+01,1.610745779e+01,6.851599371e+00,2.193157287e+01,8.670318837e+00,9.375462803e+01,8.304523670e+01,4.821402854e+01,9.879387803e+01,7.885580071e+01,1.362688563e+01,3.513319221e+01,6.223578091e+01,2.132645684e+01,1.868633919e+01,3.216901901e+01,4.611798189e+01,6.823971148e+01,1.177040498e+01,9.636767682e+01,3.494539070e+01,1.836683374e+00,2.177473793e+01,8.562301950e+00,4.944020092e+01,9.336110173e+01,7.469025235e+01,8.316711849e+01,7.996823261e+01,6.496069801e+01,8.774330800e+01,1.462489348e+01,3.079494195e+01,2.446401009e+01,6.535284911e-01,6.418867050e+01,3.425403701e+01,4.278390785e+01,7.253407061e+01,8.745276724e+01,7.473436573e+01,7.636986700e+01,1.487997097e+01,4.347719349e+01,9.063913766e+01,8.576328409e+01,9.397776681e+00,1.394092032e+01,6.640157972e+01,6.799936903e+01,2.159921774e+01,8.739483819e+00,8.401428438e+01,2.076316138e+01,4.854070348e+01,1.894910223e+01,3.154843168e+01,1.880536515e+01,6.569892713e-01,4.987734388e+01,4.160360732e+01,4.197603394e+01,1.330379793e+01
3.874232869e+01,3.007475859e+01,7.844482223e+01,8.174867851e+01,2.668492350e+00,7.147564987e+01,5.874794214e+01,5.731982667e+01,5.882539559e+01,4.441765680e+01,1.995773645e+01,2.248237740e+01,2.462978592e+01,5.306619634e+01,5.202874356e+01,9.761326839e+01,6.305674737e+01,8.296462326e+00,2.089306662e+01,4.558667308e+01,1.912976203e+01,3.395397810e+01,1.741763572e+01,3.797485234e+01,7.934608782e+01,2.371766736e+01,9.699594403e+01,2.044375841e+00,1.472502761e+01,7.659231587e+01,9.571528155e+01,2.926162208e+01,7.600643429e+01,9.072646218e+01,5.744930742e+01,1.432054436e+01,9.512152012e+01,2.986619515e+01,7.848850293e+01,4.193608564e+01,4.416309182e+01,4.843670237e+01,9.075717231e+01,6.320475213e+01,7.707117366e+01,4.704216753e+01,7.938033973e+01,3.087020677e+01,3.502937650e+01,7.758634484e+01,4.070120850e+01,1.829716235e+01,7.580964355e+01,1.934639681e+01,7.447932109e+00,5.136072677e+01,6.292720105e+01,6.975893511e+01,9.296649468e+01,8.662674748e+01,5.437187831e+01,9.632751374e+01,6.817182132e+01,4.912768616e+01,3.427127801e+01,2.242992776e+00,1.593589442e+01,5.193456689e+01,9.446495571e+01,2.176071563e+01,9.981371948e+00,7.482106976e+01,7.502726154e+01,8.750286792e+01,8.026221902e+01,7.833288505e+01,7.781871723e+01,5.439702781e+01,9.462027613e+01,5.789573323e+00,5.048481873e+01
1.515395894e+01,7.728299736e+00,8.535111479e+01,8.646657559e+01,8.540226549e+01,3.551127031e+01,3.133943068e+01,2.360322827e+01,2.522870707e+01,1.320410468e+00,1.308465708e+01,6.697328162e+01,3.133735036e+01,6.606979464e+01,8.929936999e+00,8.457890737e+01,3.247895931e+01,8.264573613e+01,1.151293162e+00,1.089320967e+01,9.734402318e+01,2.345597027e+00,5.309823223e+01,5.705368765e+01,8.696673343e+01,3.411761964e+01,4.413871252e+01,4.563013334e+00,3.602079117e+01,5.660104307e+01,1.490033700e+01,1.315315829e+01,9.329290146e+01,9.476469895e+01,5.763459455e+01,7.167917139e+01,8.693380557e+01,3.976681553e+01,2.368657249e+01,5.208363770e+01,3.418324756e+01,5.373994601e+01,4.544549033e+00,8.328278492e+01,6.192371167e+01,2.229523605e+00,3.370515766e+01,7.830580999e+01,7.624996966e+01,6.030549785e+01,4.065854908e+01,3.856312894e+01,8.631107189e+01,5.577515679e+01,1.060381299e+01,5.690390577e+01,6.526634558e+01,6.286135936e+01,8.836773813e+01,5.072244201e+01,9.032638148e+01,6.742419049e+00,5.919820703e+01,4.015689843e+01,6.281529948e+01,1.273284596e+01,9.837593404e+00,6.736863679e+01,2.203346814e+01,4.748826893e+01,1.141806216e+01,4.100709489e+01,4.362540488e+01,2.361205947e+01,5.636602172e+01,2.959433482e+01,1.041304662e+01,8.014325238e+01,6.458709869e+00,9.627307667e+01,3.782620563e+01
1.491834994e+01,6.917633817e+01,2.707730142e+01,7.930034266e+01,2.298634460e+01,2.568721079e+01,4.233359026e+01,5.241827860e+01,6.876348278e+01,2.661115787e+01,8.850231212e+01,5.798709452e+01,8.252142480e+01,2.669125049e+01,5.939743465e+01,2.680507165e+01,8.726314847e+01,1.343593211e+01,2.904767674e+01,8.807520441e+01,8.237467324e+01,3.511490605e+01,5.342833967e+01,9.186259035e+01,8.132505865e+00,3.935308985e+01,5.460072002e+01,6.200800293e+01,7.887960827e+01,1.454476485e+01,6.651815704e+01,2.531948732e+01,3.664415117e+01,9.882874041e+01,1.536514037e+01,6.893963144e+01,5.495156552e+00,8.712608736e+01,9.193028325e+00,1.500219739e+01,7.682616225e+01,7.442482176e+01,2.378869894e+01,9.228198081e+01,4.393912113e+01,7.035508737e+01,5.454475845e+01,6.552868479e+01,7.513770939e+01,9.585653072e+01,1.482426653e+00,6.235742642e+01,8.755623453e+01,5.825331688e+01,3.090093408e+01,1.465260275e+01,3.509774755e+01,9.581316540e+01,5.453769536e+01,8.003090759e+01,6.265001656e+01,9.431422700e+01,7.582917024e+01,7.534400612e+01,6.393976410e-01,4.875065023e+01,4.676784122e+01,9.078992138e+01,5.859494962e+01,5.523002469e+01,4.073451438e+01,2.582673585e+00,9.830380277e+01,8.923398671e+01,4.112294359e+01,1.872490636e+01,4.441918565e+01,1.395325747e+01,7.742611906e+01,5.274962961e+01,4.921151497e+01
3.937517440e+01,8.141267040e+01,1.917733397e+01,4.131574179e+01,1.913212207e+01,9.206091833e+01,4.445022793e+01,6.334595397e+01,8.601389257e+01,2.365955847e+01,2.321177527e+01,6.249058560e+01,4.307918558e+01,1.857865191e+01,4.617976686e+01,2.982469992e+01,9.917580253e+01,1.327151336e+00,7.559610986e+01,7.470428069e+01,3.656857061e+01,7.663719392e+01,3.035493288e+01,9.803205631e+01,2.478409609e+01,2.535515192e+01,8.724783969e+01,9.726981362e+01,8.070060534e+01,7.169674222e+01,9.912367405e+01,7.121683156e+00,1.489532809e+01,6.567175631e+01,7.766956108e+01,7.953970532e+01,3.238402757e+01,6.887559380e+01,2.397600837e+01,7.685399250e+01,2.886371872e+01,1.422754992e+01,5.698911760e+01,9.182264917e+00,6.630925471e+01,8.823557261e+01,6.662668250e+01,4.628860233e+01,4.859484411e+01,5.506984460e+01,6.189699282e+01,4.954709612e+01,2.391859063e+00,8.087201721e+00,6.801932185e+01,4.869951227e+01,2.071617269e+01,3.821802852e+01,2.461928523e+01,9.065640153e+01,1.812050978e+01,7.383655131e+00,3.150265834e+01,8.143476730e+01,2.382753090e+01,4.536296152e+01,3.894153040e+01,1.846473058e+01,6.889619613e+01,4.309605352e+01,1.138881975e+01,5.808899719e+01,5.716679610e+01,1.918067782e+01,9.734193002e+01,1.528878720e+01,6.445162804e+01,9.789724289e+00,8.090908043e+01,5.457070527e+01,4.945222976e+00
7.156098536e+01,4.053642797e+01,8.342325292e+01,7.496534135e+01,8.261549310e+01,7.771401609e+01,6.773240894e+01,3.171045789e+01,3.759898096e+01,7.237429449e+01,6.275983257e+01,4.411128614e+00,4.352274686e+00,4.713790244e+01,7.816077908e+01,6.470791991e+00,5.039594645e+01,5.719176329e+01,4.581630540e+01,3.064385551e+01,9.437100528e+01,2.002237569e+01,8.765564875e+01,6.342233554e+01,1.311439630e+01,6.753378177e+01,7.118311695e+01,8.894012764e+01,5.110953196e+01,3.522053548e+01,3.451574242e+01,2.072021559e+01,6.283231656e+01,3.938289491e+01,7.015499100e+01,3.219253525e+01,5.601644472e+00,3.757070418e+01,5.574414334e+01,6.238887716e+01,3.882247784e+01,9.365021187e+01,4.071697966e+01,3.709237248e+01,8.483506358e+01,5.083897519e+01,4.856626512e+00,3.952873914e+01,3.293005461e+01,6.117797270e+01,5.559147542e+01,9.187823477e+01,5.234655755e+01,8.322850242e+01,9.135510284e+01,9.294490176e+01,9.500590945e-01,7.057767388e+00,3.069894709e+01,4.221277332e+01,1.752452941e+01,2.801997528e+01,8.230796778e+01,6.250690025e+01,2.677522504e+01,6.840351825e+01,8.573764162e+01,3.066193958e+01,1.754908298e+00,2.024666049e+01,1.379244353e+01,5.109361845e+01,3.656424592e+01,4.763016933e+01,7.059999393e+01,3.026962941e+01,6.908010614e+01,1.708148275e+01,3.640648578e+01,9.411392657e+00,8.975953532e+01
9.297614304e+01,8.156056550e+01,8.773812344e+01,1.171676123e+01,7.808608454e+01,8.584185617e+01,4.272834959e+01,5.572144847e+01,3.041944939e+01,3.264808124e+01,6.043270551e+00,8.414758171e+01,1.667826060e+01,5.229315346e+01,4.896296266e+00,7.082359062e+00,8.039772949e+01,7.204421115e+01,9.205996104e+01,8.992956190e+01,7.755673466e+01,8.823691781e+01,4.850432160e+01,6.288393678e+01,9.890603397e+01,5.242603797e+01,2.776466456e+01,7.179370747e+01,5.293762317e+01,3.798016800e+01,5.963786073e+01,3.845860070e+01,6.254183140e+01,2.186570315e+01,2.327439474e+01,2.634829389e+01,9.420986790e+01,6.699839786e+01,7.584290224e+01,4.750266801e+01,6.372642307e+01,8.082477255e+00,6.734393142e+01,1.986170509e+01,4.394469898e+00,3.988020011e+01,5.646055576e+01,3.568458909e+01,4.391502501e+01,1.996469787e+01,6.104537617e+01,9.096048535e+01,9.004446131e+01,8.848880735e+01,1.835678722e+01,5.628371927e+01,3.416652254e+01,3.577949287e+01,3.326885691e+01,8.486607378e+01,1.587274722e+01,5.950959519e+01,5.047438437e+01,5.733726906e+00,3.190381338e+01,9.418020138e+01,4.292711934e+00,2.322179513e+01,1.699178247e+01,4.337208059e+00,9.071372149e+01,8.234108111e+01,7.880638421e+01,2.198268478e+01,4.865037826e+01,3.794813708e+01,6.654389652e+01,5.979206524e+01,9.907585661e+01,9.331718627e+01,7.230702827e+01
4.938898181e+01,9.717633656e+01,7.618930417e+01,2.471675420e+01,9.964030856e+01,6.874136368e+01,4.808156774e+01,4.059678014e+01,1.355508431e+01,1.463217618e+01,8.150412619e+00,8.102462337e+01,8.572704004e+01,8.679313511e+01,5.688296682e+01,8.790099447e+01,9.915628828e+00,8.220658225e+01,2.322551979e+01,9.470455215e+01,1.701118025e+01,8.835369485e+01,7.511209594e+01,9.088311301e+01,7.944585240e+01,3.317454647e+01,1.552236347e+01,5.031890874e+01,1.401919991e+01,9.553966540e+01,2.976419549e+01,6.804900357e+01,1.883117251e+01,4.340790615e+01,2.142526983e+01,6.641183650e+01,9.201313144e+00,4.628817600e+01,6.130234057e+01,8.658032736e+01,4.066263195e+01,1.835717553e+01,3.911776744e+01,3.829339981e+01,2.851093740e+01,1.749364819e+01,3.236873829e+01,6.945940413e+01,9.901628049e+01,9.025840725e+01,1.585441860e+01,9.700170627e+01,4.793578763e+01,3.169596663e+01,9.296013129e-01,2.678735352e+00,4.651784921e+01,6.146599813e+01,5.575385962e+01,6.246323962e+01,2.208362664e+01,9.281209809e+01,7.934432788e+01,7.443511338e+01,2.904338830e+01,9.042483144e+01,2.139467836e+01,1.506520383e+01,1.913508123e+01,9.099796505e+01,7.668360884e+00,9.598588425e+01,6.124167326e+00,3.105978766e+01,1.307696594e+01,6.357630251e+01,8.488124315e+01,7.064876302e+01,8.855469547e+01,3.013828832e+01,5.496107761e+01
4.477751894e+01,7.979873674e+01,1.863647223e+01,5.941745852e+01,7.110014270e+01,3.848382061e+01,4.438509948e+00,9.353952350e+01,1.060962677e+01,6.203052782e+01,5.757987251e+01,3.676360292e+01,7.587843675e+01,8.453495265e+00,3.924550308e+01,6.355898582e+01,6.167459794e+01,3.268783018e+01,8.365141445e+00,2.796387454e+01,3.175903112e+01,1.189723844e+01,1.782569009e+01,8.024561742e+01,8.683224664e+01,4.062756756e+01,8.831269889e+01,4.288974417e+01,8.601735293e+01,3.941676402e+01,4.997508981e+01,8.585696708e+01,7.887547743e+01,5.125259167e+01,1.819633542e+00,8.192053619e+01,5.658736249e+01,3.906311966e+01,1.335954280e+01,3.456878551e+01,2.989058179e+01,7.604271777e+01,8.452625429e+01,4.453508884e+01,8.050570068e+01,1.204883413e+00,3.526744673e+01,8.698879658e+01,6.748063209e+01,1.799052724e+00,6.378507240e+01,1.212529932e+01,1.605444709e+01,4.654986557e+01,9.561069252e+01,5.185860893e+01,6.708400392e+01,9.477592036e+01,2.700409920e+01,1.797808521e+01,7.582097737e+01,1.186398756e+01,9.037379914e+01,7.622190064e+01,8.415984504e+01,8.939807367e+01,3.993138084e+01,3.994093005e+01,9.915353570e+01,9.740931418e+01,1.836766357e+01,6.110772046e+01,5.902682115e+01,6.326263191e+01,5.702550557e+01,7.799113568e+01,2.742599872e+01,5.762736273e+01,9.010668227e+00,6.319831185e+01,3.841554159e+01
