v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47
9.554667044e+01,9.144602456e+01,5.405605288e+01,3.374150791e+01,8.752456323e+01,6.876796095e+01,1.955763463e+01,5.769274670e+00,1.730888238e+00,9.354424478e+01,2.749839704e+01,2.676668572e+01,2.276057872e+01,6.613706994e+01,5.630441160e+01,8.662303152e+01,8.723436237e+01,6.624401319e+01,5.164067951e+01,8.279360671e+01,2.382592428e+01,4.031252099e+01,3.189926601e+01,5.890756154e+01,2.897431927e+01,7.282068163e+01,7.545819515e+01,9.076237522e+01,9.083014970e+01,1.612710108e+01,5.885033676e+01,4.262351121e+01,4.877580381e+01,2.890842897e+01,2.166422955e+01,4.384083148e+01,6.382190718e+01,1.730842784e+01,5.094109856e+01,5.669634452e+01,1.548094506e+00,1.073235234e+01,8.457620089e+00,2.187377822e+01,5.088556100e+01,2.422205739e+01,6.342957893e+01
5.286455985e+01,7.374355921e+01,9.392132511e+01,7.369965055e+01,8.984348898e+01,8.015433488e+01,9.607834437e+01,6.601664123e+01,7.607656159e+01,9.499406782e+01,2.023420093e+01,7.659889729e+01,1.361081554e+01,6.545570733e+01,6.681177671e+01,9.940397368e+01,1.823725685e+01,2.522220153e+01,5.703646842e+01,2.327847068e+01,3.019979576e+01,7.816424833e+01,5.373632955e+01,2.811957096e+01,9.718481058e+01,5.178338165e+01,6.743242170e+01,6.401852674e+01,4.431565714e+01,2.850049790e+01,9.997641165e+01,2.990221342e+01,5.384354641e+01,9.790036458e+01,9.375625730e+01,5.774054667e+01,8.247167132e+01,4.916707224e+01,1.679715359e+01,8.637968919e+01,1.141976571e+01,4.243751305e+01,5.346271414e+01,8.309988909e+01,5.390670357e+01,7.680026691e+01,4.907545753e+01
5.500064290e+01,3.099221160e+00,3.019712051e+01,9.621625237e+01,2.307482334e+01,4.560678624e+01,9.589393868e+01,2.943436845e+01,8.076484090e+00,2.356165125e+01,6.337078642e+01,3.509397185e-01,6.844987740e+01,5.693164485e+01,7.906934533e+00,8.500821098e+01,4.263094524e+01,1.859658334e+01,1.291126335e+01,7.954189355e+01,1.517056927e+00,9.658117690e+01,6.899303236e+01,3.004083418e+01,2.944027381e+01,7.565948408e+01,6.631971160e+01,5.735220010e+01,6.815815732e+01,2.266640576e+01,2.457993491e+01,5.698885313e+01,4.332810463e+01,7.710602190e+00,5.067245279e+01,8.665728990e+01,7.715499347e+01,1.396932510e+01,8.582380106e+01,4.476793819e+01,2.169277987e+01,6.073103943e+01,6.748416534e+01,9.545230276e+01,6.993755013e+01,2.530178189e+01,3.900383227e+01
2.770315284e+01,9.375196034e+01,4.202758178e+01,7.519836429e+01,8.080854809e+01,1.715162954e+01,7.312765884e+00,3.516982405e+00,5.669823715e+01,2.196092737e+01,6.765410460e+01,1.061637109e+01,1.472321525e+01,3.258485696e+01,6.332253063e+01,3.393591854e+01,2.926153771e+01,8.261296194e+00,9.860768922e+01,4.389486635e+01,2.566699187e+00,4.091508037e+01,4.496519511e+01,3.553886107e+01,8.597869209e+01,5.155503548e+01,6.304291995e+00,1.667056617e+01,3.203142241e+01,4.275452774e+01,9.562101855e+01,1.657338878e+01,3.369340779e+01,9.889698664e+01,9.356595518e+01,1.685838859e+01,5.076938907e+01,3.631871182e+01,1.467374420e+01,8.195233707e+01,7.648595768e+00,4.063345404e+01,4.751835875e+01,4.033494104e+00,3.219392230e+01,7.823561826e+01,8.070425807e+00
4.576134390e+01,3.186579088e+01,1.756729871e+01,2.660851226e+01,7.826968601e+00,8.039876302e+01,5.945844200e+01,3.263240391e+00,8.091970447e+01,6.812535339e+01,3.135112536e+01,9.059001582e+01,7.635218852e+01,3.002065778e+01,8.458614888e+01,1.558820085e+01,9.758089615e+00,5.032242280e+01,7.943748678e+01,6.674630074e+01,1.949001615e+01,5.423470641e+01,5.885277968e+01,4.200837565e+01,2.513419780e+01,1.107698890e+01,5.913536321e+01,7.429366564e+01,7.285164254e+01,1.563266311e+01,8.722579295e+00,2.429079048e+01,8.795769929e+01,6.818086800e+00,6.322186103e+01,1.897908905e+01,5.543121105e+01,7.499378091e+01,2.783361183e+01,1.080210157e+00,2.947928284e+01,3.139025333e+01,9.909860482e+01,9.038989963e+01,6.750286067e+00,1.404863263e+01,5.059305524e+01
6.465176176e+01,6.953762347e+01,8.902058211e+01,4.535704929e+01,4.580709355e+01,3.748991683e+01,6.915999486e+01,6.069418171e+01,2.979482396e+01,6.281444806e+01,3.477106703e+01,4.474587980e+01,6.503424357e+01,2.925655375e+01,1.274074860e+01,8.982552349e+00,7.278361786e+01,6.909315180e+01,7.199679760e+01,2.026516007e+01,5.407647850e+01,9.766443225e+01,5.392969797e+01,5.235344161e+01,8.753773417e+01,8.874590557e+01,4.015292754e+00,7.229828633e+01,4.383727129e+01,7.731909706e+01,8.629672257e+01,9.748654259e+01,3.957629968e+01,2.918315045e+01,2.817673215e+01,5.624034771e+01,6.261402189e+01,9.559768021e+01,7.113795351e+01,3.931377009e+01,1.292214041e+01,8.488522625e+01,6.321109757e+01,3.531273153e+01,4.504234430e+01,6.608602452e+01,5.788153696e+00
9.504070859e+01,3.027672880e+01,4.753124426e+00,2.146814323e+00,4.662118149e+01,4.987319389e+01,9.731407417e+00,6.649761254e+01,6.001992818e+01,1.274929712e+01,5.944101168e+01,8.384143786e+01,2.881049884e+01,2.659860909e+01,1.092385128e+01,8.966245270e+01,2.739393806e+01,1.999283601e+01,6.561313218e+01,5.024216741e+01,3.927133440e+01,8.554730085e+01,3.277126165e+01,8.848185707e+01,2.187630076e+01,7.862515472e+01,1.438849591e+01,6.313201457e+00,2.835531156e+01,1.944314024e+01,3.805074861e+01,8.984525999e+01,7.870308851e+01,3.986213933e+01,3.661232680e+01,5.799599517e+01,9.443311070e+01,3.451488169e+01,6.721992825e+01,3.890228760e+01,2.496491584e+01,8.820163070e+01,6.822512606e+01,7.488918008e+01,9.888301703e+00,3.815370052e+01,3.202132512e+01
5.733153874e+01,5.437814227e+01,5.782545160e+01,2.723035886e+01,6.541059766e+01,8.728749956e+01,3.808546834e+01,6.178309731e+01,3.887922372e-01,2.846902059e+01,8.624113363e+00,3.040195614e+01,1.957074614e+01,2.823905657e+01,2.483719211e+01,1.212856107e+01,5.170181475e+01,6.247473426e+01,5.661125796e+00,9.983130425e+01,8.841764286e+00,2.294702323e+01,5.245424244e+01,1.855332553e+01,6.120622946e+01,8.385161550e+01,5.102535558e+00,9.750440920e+01,7.059889253e+01,4.409430057e+01,8.771377163e+01,9.671460522e+00,8.929277149e+01,4.811986895e+01,7.918526989e+01,4.512289003e+01,4.578621909e+01,6.999395345e+01,4.677999259e+01,6.279094689e+01,9.854269101e+01,6.365136727e+01,9.202882071e+01,2.799895372e+01,2.840400902e+01,9.637008486e+01,6.710819502e+01
3.329348523e+01,6.116240841e+01,4.543917738e+01,7.777865405e+01,1.237123079e+01,6.726620040e+01,6.634446642e+00,2.994072358e+01,2.826419608e+01,3.279393891e+01,8.699621438e+01,1.255922362e+01,6.693714350e+01,6.216540368e+01,3.780475741e+01,8.061139349e+01,1.800431564e+01,7.560244770e+01,7.770993900e+01,9.315075400e+01,5.419707942e+01,4.169270122e+01,6.688935976e+01,6.762352233e+01,8.211207832e+01,5.526787532e+01,9.546569865e+01,7.180697811e+01,5.620628921e+01,6.361059698e+01,6.346569199e+01,2.921593122e+01,7.502557833e+01,5.127395912e+01,5.596783689e+01,4.356865935e+01,6.565291234e+01,4.707487533e+01,6.981218087e+01,3.105803985e+01,1.211100313e+01,1.888937936e+01,6.235195628e+00,3.613732620e+01,6.563081164e+01,8.598390516e+01,9.271482561e+01
5.482417793e+01,7.952441847e+01,4.796903128e+01,5.898248053e+00,5.832896120e+01,5.588495454e+01,3.775699785e+01,7.294601077e+01,3.381602396e+01,2.448441779e+01,5.432061615e+01,9.438858458e+01,7.675500169e+01,3.038267726e+01,2.871933189e+01,7.677330896e+01,5.641338755e+01,4.738217031e+01,7.394225262e+01,9.376515465e+01,8.442240751e+01,2.013902097e+01,9.539546720e+01,9.552049211e+01,6.931065873e+01,4.939561162e+00,6.412472941e+01,8.084347005e+01,8.764482067e+01,6.743186770e+01,7.504885829e+01,8.904257430e+00,9.912631527e+01,6.858664514e+01,1.233480857e+01,9.178909792e+01,7.235306673e+01,3.827222267e+01,1.222327490e+01,3.944990582e+01,6.678719607e+01,8.425469062e+01,1.114637412e+00,3.067124037e+01,6.092276727e+01,2.746635878e+01,5.267245329e+01
7.463044377e+01,9.718352237e+01,5.257522026e+01,4.886960146e+01,3.291210321e+01,5.514195104e+01,1.880872447e+01,2.541596592e+01,3.635036439e+01,6.868125127e+01,8.482728487e+01,8.193705680e+00,5.311622273e+01,7.021850761e+01,9.814330806e+01,7.420245775e+01,9.279160077e+01,1.395092475e+01,8.025017697e+01,3.671221397e+01,2.019496120e+01,4.468445949e+01,2.955432491e+01,8.643282689e+01,9.724121555e+01,1.885806256e+01,2.503945267e+00,7.754475439e+01,4.465869696e+01,9.776537681e+01,7.066589169e+01,7.506082916e+01,5.770116316e+01,9.467125803e+01,9.304263397e+01,3.451074155e+01,9.207188144e+01,2.511999784e+01,4.190096304e+01,7.356542654e+01,5.763568461e+01,4.399355065e+01,8.485972525e+01,1.840841201e+01,1.629225196e+00,9.712221951e+01,3.652756645e+01
4.261434566e+01,5.199547758e+01,1.764408682e+01,3.906414030e+01,3.827462990e+01,5.951514628e+01,1.861422936e+01,5.482256841e+01,2.844095326e+01,2.746320738e+01,9.104133182e+01,1.330862536e+00,3.668261794e+01,6.229925892e+01,1.177713914e+01,3.027585640e+01,6.865236690e+01,4.681048506e+01,4.614250710e+01,4.284359435e+01,9.206132884e+01,4.146693399e+01,8.278782211e+01,6.193826351e+01,1.148618641e+01,6.609663805e+01,8.602651055e+01,5.001844091e+01,1.579842639e+00,8.910028077e+01,4.221925565e+01,3.639909513e+01,9.503496131e+01,1.076922989e+01,4.785875752e+01,4.215164144e+01,5.127033067e+01,5.492477448e+01,5.963818997e+01,3.538662133e+01,8.090909064e+01,2.031789854e+00,6.579249974e+01,4.455192038e+01,5.986848961e+01,8.431859022e+01,1.275869029e+01
8.821598881e+01,1.985825418e+01,3.571456307e+01,7.046947214e+01,9.073179349e+01,1.326590241e+01,8.705706387e+01,5.849853884e+01,5.218510780e+01,6.249225240e+01,1.059551031e+01,9.756378458e+01,3.447853326e+01,4.239289431e+01,9.789703771e+01,5.163702781e+01,9.753395145e+01,9.152355527e+01,5.248491025e+01,7.718109699e+01,1.758657195e+01,2.632296305e+01,3.709169471e+01,6.548972322e+01,9.815484852e+01,1.006543133e+01,4.522206245e+01,7.904675102e+01,1.680064618e+01,2.287328629e+01,5.250612889e+01,4.444971972e+01,7.327733511e+01,4.273147871e+01,6.325927025e+00,5.441941269e+01,2.279587126e+01,2.470009055e+01,7.312582737e+01,1.955213777e+01,5.642456069e+01,1.337497644e+01,8.911838641e+01,7.241017704e+01,7.310207427e+01,7.701983126e+01,2.773714564e+00
5.875630529e+01,6.701822109e+01,5.115123945e+01,6.527650722e+01,1.313724054e-01,6.716480283e+01,1.261478076e+00,4.245084129e+00,8.346619598e+01,6.069011297e+01,5.601076039e+01,5.957060967e+01,9.960705127e+01,7.622427391e+01,5.408057854e+01,9.366413389e+01,4.753689917e+01,5.205265000e+00,6.907116162e+01,7.423693690e+00,6.698622256e+01,7.161585743e+01,5.403957969e+01,9.287625615e+01,5.914444390e+01,2.201612156e+01,8.814997325e+00,5.651597250e+01,1.882813348e+01,3.034114625e+01,3.295048346e+01,6.870915928e+01,6.490205545e+01,1.652451033e+00,5.005199931e+01,9.370461356e+01,3.875883583e+01,9.561627236e+01,4.511868593e+01,2.183852857e+01,9.571143551e+01,1.754360642e+01,3.771741311e+01,4.902327411e+01,8.749157935e+00,3.579599527e+01,1.331374548e+00
5.573302202e+01,2.453109306e+00,6.195631386e+01,7.623207645e+01,3.185224202e+01,6.552807753e+00,4.169360086e+00,2.502925657e+01,8.793968528e+01,1.378466894e+00,7.884611933e+01,4.232286510e+01,2.554634489e+01,3.434526398e+01,5.720433027e+01,5.127087495e+01,6.076956417e+01,9.564001709e+01,3.669915765e+01,8.831283726e+00,3.555957988e+01,9.150389947e+00,3.730258945e+01,5.990003039e+01,1.054135183e+00,3.106072052e+01,7.140498434e+01,8.797123573e+01,7.783033269e+01,8.426206670e+01,3.103475904e+01,4.345488824e+01,3.899310189e+00,7.096844477e+01,7.108349700e+01,2.777329585e+01,5.841108861e+01,1.334172567e+01,7.611161470e+01,1.227219235e+01,5.632775206e+01,2.661173023e+00,6.752890364e+01,3.346663831e+01,4.673483529e+01,6.736577579e+01,8.379080768e+01
2.937488376e+00,3.680306813e+01,8.442279509e+01,8.674121966e+01,6.621188296e+01,8.453705333e+01,8.823652302e+01,4.304280660e+01,7.378606291e+01,4.091987443e+01,6.507215472e+01,7.445336237e+01,8.012668769e+01,3.400678139e+01,3.108499819e+01,6.068991327e+01,9.192306371e+01,2.614910752e+01,4.566061694e+01,3.303045844e+01,9.175674777e+01,1.561324636e+01,9.211984563e+01,9.599049830e+01,9.531557957e+01,8.494562426e+01,5.137265302e+01,9.062234626e+01,5.813209871e+01,5.983882218e+01,7.489004606e+01,8.883204013e+01,2.995056773e+01,2.403357304e+01,3.990730778e+01,9.419381874e+01,7.513831524e+01,1.684424582e+01,2.257007461e+01,9.722211494e+00,1.310345961e+00,9.621560135e+01,2.681805125e+01,6.475842870e+01,8.209333182e+01,6.036950596e+01,6.162346968e+01
9.642190518e+01,8.975961785e+01,6.830892472e+01,3.030978778e+01,8.067317110e+01,3.330109236e+01,6.174051938e+01,1.836838315e+01,2.181073123e+01,4.941455629e+01,2.808176174e+01,8.141367590e+01,6.332601687e+01,6.945334191e+01,1.433144821e+01,4.313011764e+01,3.415497196e+01,6.492645124e+01,8.659858202e+01,2.739377410e+01,4.612436688e+01,5.512190833e+01,8.810707577e+01,5.484611529e+00,9.835826343e+01,3.121927127e+01,9.498005838e+01,3.670700420e+00,3.505574407e+01,1.048694820e+01,2.046845057e+01,7.727573874e+01,5.032245017e+01,3.369853435e+01,1.093546393e+01,8.068960644e+01,1.630514689e-01,8.200467241e+01,1.891821122e+01,7.633522343e+01,5.129988362e+01,9.692399260e-01,4.954745323e+01,6.689402129e+01,6.503133159e+01,9.834632160e+01,9.596305366e+01
8.339257094e+01,4.730338810e+01,1.509300333e+01,7.738495531e+01,6.886920208e+01,9.522717981e+01,4.558080710e+01,1.157184560e+01,6.496825120e+01,9.256169317e+01,4.119996299e+01,2.955458926e+01,3.665295777e+00,3.628871895e+01,4.599229752e+01,6.469041006e+01,3.331124776e+01,4.129797763e+01,5.597289457e+01,8.217987760e+00,9.815877955e+01,8.338988806e+01,7.384120995e+01,1.812706387e+01,4.045090869e+01,9.392684473e+01,4.250042531e+01,4.320260785e+01,2.197257536e+01,6.662797834e+01,6.155688020e+01,7.872843803e+01,4.182090241e+01,2.132070617e+01,6.933183776e+01,9.250251070e+00,4.427089452e+01,2.711775736e+01,7.746216959e+01,3.883559823e+01,5.422839024e+01,9.802638443e+01,8.632879460e+01,9.892987877e+00,4.694400986e+01,6.790493348e+01,7.940201788e+01
6.143413872e+01,5.155000136e+01,6.173941055e+00,8.706526932e+01,2.460325443e+01,3.698197210e+01,1.481225749e+01,6.070975961e+01,9.966326044e+01,5.165967266e+01,5.691257323e+01,4.461270576e+01,7.339012979e+01,4.134391736e+01,3.519396831e+01,5.028329775e+01,4.559918259e+01,9.649545657e+01,5.218810329e+01,2.389388653e+01,4.994551334e+01,7.612401434e+01,8.421062704e+01,3.942469205e+01,1.952681311e+00,5.497661932e+01,2.938204770e+01,6.757656736e+01,6.244059857e+01,3.959576554e+00,5.980341108e+01,4.292104741e+01,5.488511328e+01,5.657841621e+01,6.380196842e+01,6.982526166e+01,4.855433151e+01,1.843318152e-01,5.445439871e+01,7.233415458e+01,5.890875928e+01,4.428153694e+01,7.793563330e+01,2.623031487e+01,3.929593119e+01,3.643285122e+01,1.412293023e+00
6.548760966e+01,7.920376750e+01,7.709041231e+01,4.981413162e+01,3.642906485e+01,8.929624218e+01,7.812134413e+01,9.195298290e+01,7.714324182e+01,9.089095608e+00,9.442518535e+01,1.465659848e+01,4.552414084e+01,8.696957674e+01,5.176697128e+00,7.154178436e+01,9.226553807e+01,9.118634281e+01,2.584781078e+01,7.773411079e+01,5.368555384e+01,6.002759132e+01,9.326639492e+01,4.861399258e+01,6.451165677e+01,3.821165338e+01,8.885280667e+01,6.027439779e+01,4.688118278e+01,7.531401585e+01,9.853481832e+01,1.025657660e+01,6.251880393e+01,5.646616939e+01,7.244101457e+00,1.676752168e+00,1.459945076e+01,1.871842439e+01,8.673800424e+01,7.456175046e+01,9.725229602e+01,5.932341434e+01,8.543433390e+01,1.142805998e+01,4.927113049e+01,2.398307892e+01,7.712125111e+01
9.958444401e+01,3.143548789e+01,4.971358205e+01,8.307297149e+01,9.150414836e+01,9.384096748e-01,8.313874083e+01,2.974133260e-01,8.488801218e+01,4.331129411e+01,9.259180468e+01,1.374013695e+01,6.718059074e+01,8.033958723e+01,7.474307547e+01,7.319526868e+01,1.552585256e+01,6.593172234e+01,3.319456887e+00,9.289553628e+00,8.064285450e+01,5.399115380e+01,3.478371970e+01,8.447586706e+01,1.129693616e+01,7.739382473e+01,8.071183308e+01,2.591780447e+01,8.713341685e+01,7.630013175e+01,6.818009661e+01,9.898252902e+01,3.919524870e+01,7.172115656e+01,7.263577878e+01,1.217843074e+01,1.790324189e+01,8.294051842e+01,3.149718520e+01,3.384731804e+01,9.750530720e+01,8.042756958e+01,5.660319865e+01,8.441658692e+01,9.179095002e+01,5.374782772e+01,4.831419323e+01
9.868323798e+00,3.509785375e+01,1.136124358e+01,2.634643707e+01,8.033244048e+01,4.539483576e+00,3.348909558e+01,2.908452612e+01,9.710705904e+01,6.126282277e+01,5.429451354e+01,5.485661214e+01,5.278120709e+01,3.394843413e+01,9.736681425e+01,7.890627912e+01,3.238104644e+00,5.609878030e+01,5.455794796e+01,3.006437669e+01,8.439402304e+00,4.809470094e+01,6.781207325e+01,5.184697922e+00,1.720797182e+01,6.544407548e+01,7.788520718e+01,6.658551387e+01,5.778628244e+01,4.916590045e+01,6.494014025e+01,3.168954319e+01,4.017967514e+01,1.836599109e+01,3.017161364e+00,4.124043170e+01,8.030060275e+01,4.251169726e+01,9.811418194e+01,6.500912912e-01,6.621806689e+01,7.802566931e+01,8.304153532e+01,5.032087274e+01,5.206305610e+01,9.187759334e+01,5.599860175e+01
8.029312140e+01,6.512236729e+01,2.243452012e+01,3.338408150e+01,8.459694016e+01,6.150520666e+01,2.688196598e+01,4.601837816e+01,7.063370229e+01,2.685324858e+01,4.155433989e+01,2.566158973e+01,7.983875941e+01,2.341073781e+01,3.372492125e+01,7.067509523e+01,9.855570668e+01,7.294615443e+01,9.328880190e+01,7.084098177e+01,6.223630162e+01,3.849989328e+01,9.870484527e+01,1.656561886e+01,1.380983059e+01,5.766450985e+01,4.352459094e+01,4.137972603e+01,2.529695270e+01,1.362090685e+01,6.509702857e+01,3.298350522e+01,1.343869911e+01,5.103584944e+01,7.909833737e+01,4.286922268e+01,9.998828627e+01,5.262973231e+01,8.323116813e+01,1.102155482e+01,9.950898973e+01,6.033060236e+00,2.070821522e+00,6.799943630e+00,7.570358831e+01,6.201031712e+01,6.669033263e+01
3.034954786e+01,6.067703857e+01,1.706892092e+01,1.292329344e+01,9.659576993e+01,1.208422660e+01,3.555283966e+01,5.929745903e+01,7.841597952e+01,9.083153757e+01,2.895334647e+01,2.433898444e+01,4.246547383e+01,2.841211943e+01,1.414158092e+00,2.827822300e+01,4.949690851e+01,2.588473212e+01,3.621802657e+01,9.498580066e+00,5.350543685e+00,3.253761537e+01,4.420892268e+01,3.479979723e+01,5.718284658e+01,8.419940933e+01,4.733241607e+01,1.868340556e+00,2.048570917e+01,2.290475260e+01,2.940144312e+01,4.200737004e+01,7.215444053e+01,6.083262918e+01,4.801319165e+01,4.671502882e+01,2.486371072e+01,3.884250955e+01,6.237670934e+01,6.632578121e+00,8.795776973e+01,7.226241166e+01,3.613744352e+00,2.642301101e+01,8.325812657e+01,6.252348264e+01,1.064611646e+01
1.935080157e+01,6.473971679e+01,5.051345860e+01,3.264984676e+01,7.713505287e+01,8.627142819e+01,6.189898136e+01,1.341550129e+01,9.342391925e+01,7.678944092e+01,2.262811766e+01,8.352289357e+01,1.723644774e+01,6.736158551e+01,4.168658698e+01,4.028642009e+01,3.094393658e+01,2.053243672e+01,6.317635987e+01,9.264257824e+01,7.286331115e+01,9.907171274e+01,6.945246024e+01,5.758347718e+01,1.540802647e+01,5.889561715e+01,4.348184872e+01,2.108645556e+01,5.596614745e+01,8.529909944e+01,3.390569557e+01,8.594437812e+01,8.034389705e+01,1.716131660e+01,4.287285237e+01,8.259938851e+01,3.357131796e+01,5.452858472e+01,1.942840571e+01,9.592156840e+01,5.858401711e+01,1.302429106e+01,3.425500791e+01,4.649242458e+01,7.870951473e+01,1.008327563e+01,8.301794987e+01
7.201220163e+01,8.215472065e+01,4.295170469e+01,7.526476949e+01,6.925208731e+01,5.491569040e+01,5.363676848e+01,7.721677571e+01,6.291421570e+01,9.653924850e+01,3.990301763e+01,7.029609995e+00,5.146494696e+01,2.209687412e+01,4.017696788e+01,5.089075094e+01,7.167337240e+01,5.194552328e+01,9.110341834e+01,4.893791791e+01,4.774119400e+01,1.698307500e+01,9.602273956e+01,8.281109364e+01,1.100723735e+01,4.541775570e+01,6.589073933e+00,3.297955711e+01,2.571520712e+01,4.573834118e+01,5.697360132e+01,5.108835472e+01,5.632644791e+01,7.957447506e+01,6.830268337e+01,8.226425969e+01,3.646013566e+01,7.009128586e+01,3.713210382e+00,7.060039753e+00,3.555594337e+01,2.432078364e+01,7.327747133e+01,4.463525713e+01,1.875587956e+00,4.748443247e+01,2.513023411e+01
2.240761008e+01,2.217261719e+00,5.220192506e+01,8.393067283e+01,8.275980623e+01,9.267366578e+01,5.746958845e+01,2.962656207e+01,3.160655815e+00,4.437667672e+01,3.385373773e+01,9.210868437e+01,9.152180368e+01,7.074643014e+01,1.827844177e+01,9.248288022e+01,2.344267487e+01,2.468198134e+01,8.798412671e+01,5.365656778e+01,5.371613973e+01,1.380056310e+01,4.513712824e+01,8.828546400e+01,1.606379588e+01,2.472244286e+01,4.754338019e+01,1.904830877e+01,9.789602846e+01,4.091930576e+01,4.047233471e+01,1.021549065e+00,7.087296753e+01,5.324181133e+01,2.127682554e+01,1.130889265e+00,3.686734900e+01,6.548537561e+01,6.531649512e+01,6.598303829e+01,1.040142753e+01,7.326111349e+01,2.294264445e+01,2.377394164e+01,4.310235191e+01,8.353952463e+01,5.771304005e+01
2.074818128e+01,7.332996711e+00,4.342317027e+00,2.077066801e+01,6.182628413e+01,3.032041021e+01,1.892542954e+01,6.789683462e+01,5.064105660e+01,5.774848099e+01,7.922163219e+01,3.264825372e+01,3.122889987e+01,4.064117923e+01,6.456222944e+01,8.750970916e+01,6.064813916e+01,7.738026036e+01,9.041205972e+01,8.967887976e+00,2.472570033e+01,2.971532632e+00,5.266337558e+01,6.923978692e+01,3.277785096e+01,3.381651067e+01,7.895514651e+01,1.095395316e+00,3.815381969e+01,6.141611270e+01,3.774643992e+01,8.534662801e+01,1.383282130e+01,8.739398625e+01,8.812212956e+01,5.971098298e+01,9.678803460e+01,1.048580127e+01,3.072394952e+01,7.895089420e+01,8.463346993e+00,5.772095420e+01,4.833653759e+01,1.776335693e+01,4.746224553e+01,1.695100467e+01,1.849917689e+00
1.065175422e+01,8.627778779e+00,2.523246084e+01,5.780000316e+01,6.481169379e+01,7.099953955e+01,4.237785303e+01,8.116255679e+01,8.777573545e+01,3.406667572e+01,7.831638523e+01,4.300756494e+01,4.976799675e+01,7.740867306e+00,9.190881776e+01,6.487045081e+01,3.833781359e+00,3.339815275e+01,4.914945785e+01,3.800556504e+01,2.628995597e+01,7.884048249e+01,8.805488799e+01,3.390899705e+01,8.994377297e+01,2.501171346e+01,6.786401624e+01,1.028981237e+01,3.923779796e+01,1.118396762e+01,3.558560768e+01,9.225180394e+01,3.248661473e+01,6.997109613e+01,6.249846259e+01,9.110808960e+01,6.689832585e+01,1.130664351e+01,6.648607032e+01,7.516507667e+01,2.198489121e+00,6.163706629e+01,2.403397526e+01,2.778342247e+01,8.383857812e+01,5.642324200e+01,5.975727187e+01
2.090203397e+01,3.114712766e+01,7.049650884e+01,4.937060546e+01,5.216982510e+01,9.191046965e+01,2.223170826e+01,5.340238826e+01,8.594465847e+01,4.206291325e+01,9.651028662e+01,5.857161839e+01,1.564083701e+01,4.318839581e+01,3.664502688e+01,8.919451995e+01,6.825052311e+00,8.787076266e+01,7.907665564e+01,1.881009650e+01,7.056243806e+01,8.444955424e+01,7.210699027e+01,7.105851536e+01,6.534441978e+01,2.779660808e+01,9.964223439e+01,2.866294862e+01,7.732974076e+01,5.734691249e+01,9.766672579e+01,9.596300697e+00,1.811655169e+01,3.911697014e+01,1.334164301e+01,1.386447736e+01,6.447890938e+01,3.998839729e+01,2.594065440e+01,7.274396276e+00,9.151782963e+01,9.540343786e+01,1.968925860e+01,7.130558881e+01,2.951276049e+01,4.634615169e+01,3.864652620e+01
3.343214414e+01,5.462813690e+01,3.476064831e+01,4.445103888e+01,5.633837676e+01,7.667880490e+01,6.112677430e+01,3.129859621e+01,7.107064593e+00,1.855334597e+01,8.576377414e+01,7.149031377e+01,7.980635692e+00,3.844580524e+01,1.225378748e+01,8.498016310e+00,1.340184256e+01,9.915341025e+01,8.349047031e+01,7.416656239e+01,1.193614199e+01,4.825932770e+01,8.656606312e+01,7.305985246e+01,7.985242773e+01,7.249760033e+01,7.170264792e+01,2.113102853e+01,7.256413717e+01,2.309724797e+01,1.671215809e+00,2.906740012e+01,2.246024157e+01,5.429080608e+01,2.510088689e+01,1.993161527e+01,5.061284084e+01,6.231451430e+01,8.412559949e+01,5.045944918e+01,8.337451463e+00,3.373099422e+01,2.171953380e+01,2.844891093e+01,4.160865367e+01,5.465684562e+00,7.381880618e+01
8.293497953e+01,8.017421804e+01,9.324293115e+01,1.596112120e+01,8.561686724e+01,4.995174854e+01,5.755464063e+01,9.712130074e+01,7.949086014e+01,6.576727842e+01,8.569507987e+01,1.530997006e+01,1.521490180e+01,7.885761118e+01,6.725809248e+01,3.237721449e+01,5.213837324e+01,5.158202648e+01,9.610182008e+01,4.585050636e+01,9.031426314e+01,7.511318264e+01,6.181233019e+01,8.581882122e+01,4.899350485e+01,4.745039901e+00,9.955573770e+01,6.527741863e+01,6.124415259e+01,5.122753860e+01,3.261390875e+01,7.937965302e+01,2.725979819e+01,2.060705634e+01,4.108243448e+01,3.819162891e+01,5.442371632e+01,7.356389762e+01,8.779073534e+01,5.371332321e+01,5.247086408e+01,9.345048309e+01,7.990622051e+01,3.821764018e+01,8.656887063e+01,8.213454087e+01,3.989735188e+00
