v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92
6.724042985e+01,8.026442793e+01,8.317724302e+01,4.283944922e+01,8.535736769e+01,4.532148581e+01,8.129420744e+01,2.991358640e+00,6.870385746e+01,7.959578916e+01,2.804879042e+01,9.402653477e+01,7.502972320e+01,9.923219484e+01,8.449533245e+01,2.260224662e+01,5.250416104e+01,7.361298438e+01,4.183313681e+01,1.590932609e+01,8.270449060e+01,4.232096098e+00,1.550891058e+01,3.725195955e+01,3.876681390e+01,2.959231391e+01,9.278545379e+01,2.785953207e+00,9.254362134e+01,4.315974091e+01,5.922586037e+01,3.456064872e+01,6.435582497e+01,3.757932924e+00,5.085539301e+01,7.021284263e+00,2.350879904e+01,8.552090688e+01,9.796966576e+01,7.330810011e+01,4.196206741e+01,2.054559812e+01,4.114964363e+01,7.776664824e+01,3.367445697e+01,9.001845467e+01,9.027062608e+01,3.778241709e+01,9.598320183e+01,3.293308401e+01,2.657679123e+01,7.518754049e+01,9.606728591e+01,8.948075548e+01,8.945213756e+01,3.761751371e+01,9.176029002e+01,1.777126316e-01,4.723863660e+01,5.032939881e+01,5.736583240e+01,1.477711151e+01,6.552447450e+01,7.902533342e+01,7.926429326e+00,8.936778673e+01,7.255782459e+01,1.857982317e+01,1.218411488e+01,5.693749943e+01,2.930879799e+01,4.339164535e+01,5.938504527e+01,6.226359293e+01,2.009708887e+01,6.600987056e+01,3.510646767e+01,1.533494234e+01,5.492707514e+00,3.056505069e+01,4.912896710e+01,2.730630084e+01,7.546592453e+00,1.556312485e+01,4.538473880e+01,8.671160420e+01,8.777808479e+01,8.219242400e+01,4.576716478e+01,8.861066975e+01,7.996497210e+01,6.985115237e+01
4.932221199e+01,5.099073791e+01,2.921081553e+01,5.126307923e+01,2.943428523e+00,6.850825084e+01,6.124434198e+01,2.497005792e+01,3.330206149e+01,8.348496021e+01,2.724572979e+01,3.091239530e+01,5.027524267e+01,4.506429263e+01,7.926692695e+01,4.021832178e+01,8.252619506e+01,3.888019030e+01,3.805604146e+01,5.436196059e+01,9.337854690e+01,7.754687543e+01,6.019141799e+00,4.703027240e+01,7.072048846e+00,7.240520112e+01,1.913228940e+01,6.294035445e+01,6.260339380e+01,6.326505899e+01,2.297353791e+01,4.783051290e+01,9.181257042e+01,9.469683756e+01,9.841890655e+01,4.161912845e+01,4.483885721e+01,4.873661413e+01,2.634758771e+01,1.319187451e+01,2.746415096e+01,9.612982633e+01,3.858615741e+00,4.765273488e+01,7.247499383e+01,5.432574934e+01,5.388439508e+01,1.827161192e+01,1.291494214e+01,8.798837100e+01,3.430241869e+01,3.341776228e+01,1.275020847e+00,5.728455772e+01,2.305272346e+01,1.143414792e+01,3.366429905e+01,9.322589882e+01,8.495644926e+01,6.762955060e+01,4.455195870e+01,6.439730051e+01,7.471383779e+01,9.375346556e+01,8.404861844e+01,3.815981999e+01,3.710184651e+01,2.000967932e+01,6.972567530e+01,4.991591233e+01,4.349589139e+00,3.987228812e+01,4.309382446e+00,5.425187129e+01,3.563940696e+01,7.167136156e+01,9.675904734e+00,7.571362583e+01,6.936803692e+01,3.894273642e+01,7.638636775e+01,2.757079765e+01,9.644905241e+01,3.391933007e+00,1.201570136e+01,3.679428885e+01,8.613797091e+01,6.551468579e+01,7.622527017e+01,7.558473657e+01,3.022938074e+00,9.754575920e+01
4.363877943e+00,8.660325891e+01,3.710116723e+01,6.417989146e+01,5.256268187e+01,8.015240690e+01,9.290261314e+01,2.327571481e+01,2.904095087e+00,6.408582160e+01,7.852187065e+01,6.153267605e+01,1.116524042e+00,2.772558693e+00,1.280903638e+01,7.311925324e+01,9.123661472e+01,8.902146617e+01,5.663033603e+01,6.711371199e+01,1.656819037e+01,3.801142507e+01,8.731641477e+01,2.424553530e+01,2.321912556e+01,7.850713858e+01,2.679518753e+01,7.847106806e+01,1.683041407e+01,2.683778953e+01,7.736025355e+01,5.619403841e+01,2.330949998e-01,6.027356622e+01,5.739721386e+00,6.104084050e+00,6.343027768e+00,6.775511988e+01,9.198811303e+01,2.316493101e+00,7.296619926e+01,2.265464472e+01,3.115477906e+01,8.438697574e+01,1.469968359e+01,5.092149053e+01,2.635184455e+01,6.684812505e+00,7.310606605e+01,6.558627503e+01,7.054898520e+01,9.166013771e+01,4.758195844e+01,3.895431973e+01,4.707099214e+01,6.731954511e+01,8.454600758e+01,7.185694978e+01,9.759735250e+01,2.365261588e+01,1.085154787e+01,5.012151867e+00,9.463766690e+01,6.212095653e+00,8.769111637e+01,4.868477780e+01,8.457268568e+01,6.685663509e+01,7.375536176e+01,6.246784382e+01,2.898952033e+01,4.406151873e+01,3.150590231e+01,6.974110213e+01,8.043296276e+01,7.494759822e+01,4.018262163e+01,5.186345468e-01,1.803915298e+00,3.089119611e+00,2.022679157e+01,3.238934462e+01,5.432756504e+01,5.782469962e+01,9.642953077e+01,1.003600927e+01,1.369663955e+01,1.446654686e+01,3.819739900e+01,6.461680092e+01,1.169284516e+01,6.753476382e+01
5.421626927e+01,7.504570158e-01,5.251329387e+01,5.264541814e+01,9.863158282e+01,8.663623005e+00,1.532943155e+01,8.521892460e+01,7.183656265e+01,7.321921067e+01,5.351513914e+01,3.377208650e+01,9.525892095e+01,5.115240362e+01,2.054741973e+01,7.205650490e+01,8.807303769e+01,2.031936844e+01,6.814238291e+01,9.466382282e+01,7.654022677e+00,5.408127502e+01,9.070169686e+01,1.626847636e+01,8.767682702e+01,6.943904486e+01,1.177846782e+01,1.539509915e+01,2.917922319e+01,2.126721542e+01,8.775256976e+01,1.844638342e+01,8.922257888e+00,6.942833481e+01,3.352350781e+01,2.679894686e+01,9.539174721e+01,5.572109909e+00,7.936094544e+01,3.498007732e+01,1.559525741e+01,3.759625444e+01,1.799674067e+00,4.061257869e+01,1.588919766e+01,3.745629407e+01,3.433141955e+01,3.565101496e+01,3.817258096e+00,9.419110310e+01,5.274015161e+01,7.303731726e+00,7.023782859e+01,9.163275683e-01,7.157744947e+01,5.502232434e+01,2.087263214e+01,5.423929186e+01,4.693685849e+01,3.037293486e+01,1.044506588e+01,4.300764640e+01,9.429975487e+01,7.583452752e+01,8.387312490e+01,2.819808436e+01,6.166726345e+01,6.971441510e+01,8.497426997e+01,9.013660911e+01,2.015353362e+01,6.380800306e+01,8.362219615e+01,1.339939132e+01,3.723123593e+01,6.992871083e+01,2.303298009e+01,2.546397539e+01,1.933680633e+01,1.952996524e+01,6.759844891e-01,2.880461047e+01,4.524387369e+01,9.631889692e+01,3.749557100e+01,6.476913763e+01,4.222713528e+01,3.041983730e+01,8.983230762e+01,6.394886404e+01,9.381644115e+01,8.243799260e+01
6.440328129e+01,2.151482888e+01,6.881962274e+01,2.036808995e+01,4.406142483e+01,3.702267465e+00,3.476084681e+01,7.106279808e+01,1.685019544e+01,7.365120751e+01,2.002766513e+01,6.656847354e+01,1.604291959e+01,5.239318477e+01,6.154813314e+01,7.545537449e+01,7.595065364e+00,9.121074997e+01,2.918193270e+01,9.291613965e+01,6.020050603e+00,8.942206292e+01,4.569629566e+01,5.004719971e+01,8.864651121e+01,5.011999683e+01,9.862266060e+01,8.956040641e+01,7.992326840e+00,8.108472375e+01,3.062131855e+01,8.062493238e+01,1.631880437e+01,7.091265353e+01,3.415021168e+00,5.933925539e+01,9.247407227e+01,9.153489130e+01,6.726717507e+01,5.337204532e+01,4.184630133e+01,7.714985858e+01,4.544205870e+01,3.898477804e+01,5.174616111e+01,2.398267248e+01,7.634890631e+01,7.918311472e+01,5.591291113e+01,1.625230741e+01,2.219758686e+00,5.451924674e+01,9.651088510e+01,8.646187202e+01,7.433396122e+01,5.719969552e+01,7.708432806e+01,4.291435736e+01,2.552365079e+01,3.399524533e+01,6.072933562e+01,6.956405538e+01,4.028002500e+01,5.314441077e+01,5.795935337e+01,7.115845458e+01,9.286485109e+01,6.069102649e+01,6.316119327e+01,2.615507470e+01,9.041170934e+01,3.011356133e+01,2.784586214e+01,5.903293707e+01,7.296648604e+01,2.566575621e+01,1.731265047e+01,9.232364252e+01,4.103191773e+01,4.068638259e+01,9.577293996e+01,4.591687976e+01,2.708105464e+01,6.252653800e+01,1.103862820e+01,1.012066281e+01,2.642928612e+01,1.752839363e+01,5.399721141e+00,3.332052528e+01,2.931666035e+01,5.061270461e+01
7.144099289e+01,4.083773070e+01,3.955377796e+01,3.033402836e+01,2.530393085e+01,1.709796050e+01,5.585876281e+01,3.546460854e+01,4.509063805e+01,5.216410085e+00,2.434383875e+01,7.341266467e+01,6.098953801e+01,6.377676880e+01,8.980843383e+01,4.672600654e+01,7.083325810e+01,5.801825075e+01,5.926814919e+01,7.033376532e+01,1.605335973e+01,6.871150635e+01,4.602762376e+00,7.389814376e+01,9.153514510e+01,8.334371443e+01,7.530192191e+00,4.586224264e+01,7.578217847e+01,1.579150414e+01,7.701807675e+01,2.858159954e+01,2.881407282e+01,2.646896268e+01,5.714997645e+01,4.500267821e+01,5.852383592e+01,4.996464717e+00,5.583950541e+01,3.270906047e+01,7.140929286e+01,7.095106433e+01,1.696282117e+01,7.125106275e-01,3.948323049e+00,2.027574472e+01,1.447871736e+01,3.264385311e+01,2.736330792e+01,9.628187906e+01,5.440996771e+01,5.294565954e+00,1.870615156e+00,7.715732328e+01,1.138729223e+01,6.267120124e+01,9.281129509e+01,2.282637521e+01,7.202397133e+01,9.092192960e+01,4.960680181e+01,5.485764417e+01,3.289430930e+01,7.503598668e+01,6.138739798e+00,8.149542606e+01,8.971352018e+01,5.200390764e+01,9.910006537e+01,8.776063769e+00,2.431419041e+01,9.516059984e+01,5.253683740e+01,3.904010439e+01,9.982218615e+01,8.423031576e+01,7.830168890e+01,2.618032810e+01,2.083428645e+00,6.830755854e+01,1.822545637e+01,3.326605057e+01,7.199785957e+01,4.196329138e+01,1.276907871e+01,9.934705312e+01,8.252010287e+01,1.362612887e+01,9.955366851e+01,3.245265931e+01,1.100030489e+01,4.743374631e+01
1.382603644e+01,3.911295804e+01,7.162482192e+01,3.825007266e+01,7.562150719e+01,4.207353404e+01,1.609002819e+00,2.257054417e+01,9.394471496e+01,7.290804595e+01,5.401666624e+00,8.330127636e+01,7.199141337e+01,4.663848384e+01,9.865142680e+01,2.507727230e+01,1.843910206e+01,5.496696049e+01,6.299445318e+01,5.604703529e+01,7.376788664e+01,5.368444683e+01,7.061932647e+01,8.524836760e+01,3.304152751e+01,7.282488082e+01,9.697394330e+01,8.328167088e+01,2.529846648e+01,7.364186942e+01,9.004953791e+01,8.976642211e+01,2.727528309e+01,6.518673719e+01,6.807821082e+01,7.711645357e+01,9.887182733e+01,8.321225230e+01,5.453727179e+01,3.029343542e+01,9.050105567e+00,9.276561603e+01,7.089706572e+01,1.618005157e+01,4.437629546e+00,8.949323679e+01,3.152897868e+01,5.799021609e+01,5.203635033e+01,1.872683390e+01,6.897140467e+01,6.807924137e+01,2.385179187e+01,9.966570209e+01,1.517952109e+01,5.628709387e+01,3.564921665e+01,9.144594923e+01,5.665839688e+01,4.226286214e+01,2.715340086e+01,6.442735172e+01,9.110737883e+01,1.141347755e+00,7.466632040e+01,3.966988883e+01,4.227164356e+00,1.843313909e+01,2.758716841e+00,9.592307418e+01,2.252662011e+01,8.456835203e+01,5.618212910e+01,9.577063901e+01,2.744279421e+01,3.269312619e+01,9.376297805e+01,6.844602803e+01,3.567184620e+00,9.729466206e+01,4.614399947e+01,4.864931610e+01,9.236079125e+01,2.113017128e+01,6.793667154e+01,1.324259203e+00,3.920583499e+01,3.607752951e+01,8.204070268e+01,7.386633475e+01,1.625097283e+01,5.279502651e+01
1.532707044e+01,9.124699758e+01,3.659145676e+01,4.022525482e+01,3.058751583e+01,7.950597522e+01,1.263163336e+01,8.225855833e+01,3.595626873e+01,5.716827301e+01,8.834029065e+00,2.796014627e+01,8.375798896e+00,4.956020092e+01,9.544238534e+01,8.846645983e+01,6.641219447e+01,3.016376881e+01,5.430829168e+01,5.250805074e+01,1.357609317e+01,9.157136199e+01,1.600480451e+01,2.975470290e+01,9.510679901e+01,5.120850071e+01,9.203657790e+01,4.008933204e+01,9.087764954e+01,3.999046654e+01,1.197328544e+00,7.671214537e+01,5.974930750e+01,8.436514734e+01,4.375735662e+01,6.731764684e+01,8.320693212e+01,1.035159194e+01,3.029731924e+01,8.459512453e+01,3.117850268e+01,8.454863386e+01,1.048813012e+01,6.025762648e+01,4.291787703e+01,6.844276547e+00,6.592059145e+01,6.554290773e+01,8.407447509e+00,2.377143852e+01,4.239872138e+01,9.878065210e+01,8.286223903e+01,3.796932630e+01,3.817914334e+01,3.245231859e+01,6.445535897e+01,3.344247129e+01,4.122860837e+01,5.435046040e+01,9.260163876e+01,3.028053021e+00,9.603233262e+01,4.711832107e+01,6.816131901e+01,1.323429880e+01,7.117401137e+00,6.386479786e+01,8.788455852e+00,9.246004569e+01,8.664409131e+01,2.574284310e+01,8.592533133e+01,1.856417119e+01,7.767335751e+01,3.333664273e+01,6.596428365e+00,9.114900372e+01,7.638641647e+01,6.575749120e+01,6.505493576e+01,1.660229987e+00,4.142110659e+01,5.761929559e+00,3.417249888e+01,3.899236024e+01,5.208231369e+01,2.692589598e+01,4.564574960e+01,1.615592330e+01,6.122056696e+01,3.737027477e+01
1.832042662e+01,9.026331799e+01,9.419922721e+01,7.630410138e+01,6.561513974e+01,5.067368449e+01,2.098229212e+01,4.974780977e+01,6.844867159e+01,8.456122602e+01,5.927279036e+01,7.239778108e+01,7.952271726e+01,2.072030538e+01,1.997186669e+01,3.265158024e+01,6.430226183e+01,1.848738949e+01,6.736979112e+01,1.021659221e+01,7.203028368e+00,9.429014371e+00,2.422662119e+01,8.695744693e+01,7.889292106e+01,8.634347057e+01,1.730878405e+01,9.042423682e+01,6.878536912e+01,8.414939618e+01,6.716599166e+01,2.056971139e+00,1.892305706e+01,1.140437862e+01,8.972035773e+01,6.034978914e+01,6.601266756e+01,6.674270681e+01,9.004366157e+00,3.132444087e+01,2.637753359e+01,7.949653318e+01,2.609382173e+00,9.853504743e+01,6.865107896e+01,3.020556339e+01,6.412592271e+01,8.427115383e+01,2.654109694e+01,8.607271146e+01,9.426072161e+01,9.661030015e+01,2.414061415e+01,3.698112540e+01,8.254310396e+01,6.754475127e+01,1.663658544e+01,2.826115039e+01,5.952834931e+01,4.042565847e+01,7.226698330e+01,7.953169913e+01,6.352647748e+01,4.253328254e+01,1.325593869e+01,1.362627558e+00,3.098312110e+01,2.804315689e+01,7.899656302e+01,7.775662099e+00,7.289556568e+01,4.596169444e+01,5.156562810e+01,9.859315451e+01,8.221992858e+01,9.580140239e+01,8.159176973e+01,2.776706942e+01,2.906188692e+01,8.329990174e+01,5.750626899e+01,5.586527055e+01,7.876957844e+01,1.354935589e+01,3.151266376e+00,4.504589165e+01,8.208597553e+01,2.783546065e+01,4.911456863e+01,1.633455648e+01,3.983628195e+01,6.422952344e+01
2.761304884e+01,1.975058128e+01,4.463818862e+01,7.433048307e+01,7.459871218e+01,9.308730358e+01,7.186023540e+01,7.424071932e+01,4.979067664e+01,3.897964672e+01,4.321572773e+01,1.810058237e+01,2.864730322e+01,6.306661176e+01,1.815492343e+01,5.227105247e+01,4.432110896e+01,6.511646529e+01,2.047019490e+01,9.625724572e+01,8.694182160e+01,9.017260270e+01,5.946663915e+01,2.532218867e+01,3.896630629e+01,9.792492551e+01,9.701150237e+01,9.338186082e+01,1.753042897e+01,2.371516332e+01,7.835245356e+01,3.422817970e+01,2.558494843e+01,2.970293099e+01,5.525113071e+00,5.991801501e+01,2.086581834e+00,6.798521952e+01,2.447111282e+01,3.677454716e+01,8.927232484e+01,3.505767877e+00,3.208428731e+01,8.503426547e+01,7.013872352e+01,9.386249293e+01,1.286880487e+00,1.098215235e+01,1.549717394e+01,2.563238783e+01,6.382983489e+01,9.498467108e+01,5.581904610e+01,5.173592828e+01,6.880604348e+01,8.947074946e+00,7.723317360e+01,2.651598764e+01,1.699623809e+01,9.707322396e+01,5.115357654e+00,9.005968713e+01,4.958484560e+01,1.327625441e+01,5.193875090e+01,2.847067717e+01,4.899243976e+01,9.465102354e+01,7.590854241e+01,5.995241295e+01,3.731195340e+00,8.011580178e+01,6.675252309e+01,3.242417918e+01,1.404899459e+01,7.230314291e+01,7.227631881e+01,9.673278957e+01,7.761587975e+01,5.513434824e+01,7.408640721e+01,7.822293889e+00,7.831191604e+01,2.194926713e+01,2.266599986e+01,8.625520293e+01,2.923327053e+00,7.612420405e+01,9.180253925e+01,9.793378703e+01,4.276734412e+01,7.785793724e+01
6.382462432e+01,2.729389423e+01,5.647957614e+01,9.645574406e+01,7.190176774e+01,8.420772960e+01,4.268071085e+01,7.704280104e+00,2.288307564e+01,4.819723502e+01,1.924096877e+01,6.518748311e+01,5.604601946e+00,6.440074443e+01,7.524191006e+01,7.111946330e+01,6.987632017e+01,2.983008591e+00,5.584914961e+00,7.230008652e+01,1.165102144e+01,1.019793891e+01,5.590677548e+00,8.483399511e+01,9.871122657e+00,3.131571681e+01,8.209864386e+01,3.578181685e+00,1.591678143e+01,5.865658059e+00,4.972960806e+01,8.364819304e+01,6.861593438e+01,4.089872123e+01,2.171346949e+01,1.254852992e+01,1.295304127e+01,3.500597074e+01,6.314388565e+00,1.870103819e+01,6.882572660e+01,6.521393926e+01,7.581552312e+01,5.155663363e+01,6.552841221e+01,3.306186016e+01,3.736304653e+01,8.238560764e+01,1.495412654e+01,3.693762992e+01,8.694405036e+00,4.306998865e+01,2.563168637e+01,1.509647181e+01,3.328675806e+01,4.071025901e+01,1.424014454e+01,9.381761972e+01,7.918243474e+01,6.222412422e+01,7.590421675e+01,7.685693722e+01,5.057577653e+01,5.610797495e+01,4.061940664e+01,3.062360540e+01,5.561129963e+01,5.530281421e+00,6.528447950e+01,5.559711233e+01,9.854403360e+01,2.764778905e+01,2.161019169e+01,7.549784880e+01,9.081298798e+00,7.964132603e+00,8.655025628e+01,1.755793183e+01,4.681767375e+01,9.963575381e+00,1.570822308e+01,3.196308578e+00,4.951626337e+01,5.918857763e+01,1.518833785e+01,3.135490574e+01,5.065321578e+01,5.312426928e+01,4.718596068e+01,8.962538835e+01,5.921019951e+00,7.116923989e+01
9.813501144e+00,9.642892667e+01,6.565701817e+00,7.640368684e+01,7.625710163e+01,5.126860853e+00,5.972058963e+01,1.683274970e+01,5.295183916e+01,5.129321324e+00,5.851294162e+01,9.009699300e+01,2.056766357e+01,3.472536298e+01,8.036759951e+01,9.503056927e+01,1.695906810e+01,7.063090999e+01,8.437187224e+01,6.775164656e+01,4.030730024e+00,9.058200164e+01,3.351070769e+00,9.176915857e+01,4.855248987e+01,9.404597964e+00,2.033668155e+01,5.954141294e+01,7.383975608e+00,9.291807982e+01,7.308596530e+01,4.413589558e+01,5.743789854e+01,5.165480240e+01,2.331794980e+01,2.159510293e+00,1.699659465e+01,7.475727321e+01,6.210912136e+00,4.991154731e+00,8.438623541e+01,5.187499332e+01,4.549053708e+00,1.416714439e+00,1.507161075e+01,7.387106460e+00,7.732377291e+01,1.235354297e+01,7.865747325e+01,7.997686604e+01,4.460628078e+01,5.226020153e+01,3.365505155e+01,6.313214237e+01,9.146737384e+01,5.742138503e+01,2.617586276e+01,9.464227749e+00,8.309522263e+01,7.497338349e+01,3.594891071e+00,7.669723786e+01,3.774157079e+01,6.850487967e+01,7.190050655e+01,9.908276075e+01,2.752579002e+01,2.305130942e+01,2.066340465e+01,5.341744739e+01,9.624171941e+01,3.862458926e+01,8.319538352e+01,2.408770246e+01,8.352652891e+01,4.842918952e+01,3.589949631e+01,5.303283001e+01,5.642313738e+01,1.314596317e+01,5.490675908e+01,6.048771474e+01,9.678021340e+01,7.805286179e-01,5.055474167e+01,8.747118125e+00,7.477016089e+01,8.625097097e+01,5.223409650e+01,4.364233278e+00,1.501272445e+01,4.020440569e+01
4.595129642e+01,2.518460695e+01,5.427594017e+01,9.448026816e+01,8.758011019e+01,9.353666061e+01,5.062897522e+01,4.956873543e+01,6.618728832e+01,5.489655925e+01,8.993469082e+01,4.458612753e+01,3.194211619e+01,4.823430584e+01,8.702278066e+01,5.205950712e+01,7.430399247e+01,9.616303549e+01,8.971299352e+01,2.124592950e+01,6.951275634e+01,4.807769985e+01,8.988610709e+01,2.410477313e+01,6.052554232e+01,7.231751460e+01,2.463981545e+01,6.301521329e+01,2.979919621e+01,9.551741663e+01,2.770073962e+01,7.699578737e+01,5.275247742e+01,6.284895083e+01,5.663204200e+01,6.997816813e+01,5.193579656e-01,7.493990543e-02,5.416684171e+01,1.434900359e+01,4.351570560e+01,1.350301527e+00,5.673042254e+01,7.862996728e+01,4.589984346e+01,2.346259947e+01,8.296744207e+01,3.364351159e+01,1.378478821e+01,4.866044607e+01,5.690692627e+01,5.150299121e+01,2.067799504e+01,2.140922349e+01,8.321287422e+01,9.649472235e+01,1.891778544e+01,8.681112155e+01,7.889506327e+01,8.249719450e+01,3.486334769e+00,1.700110651e+01,5.481997925e+01,8.052199710e+01,3.970222525e+01,2.135251446e+01,6.292702192e+01,2.388990585e+01,6.497787814e+01,5.958320976e+00,5.956114808e+00,3.858248464e+00,2.463820581e+01,9.940591441e+01,6.701666784e+01,6.394193787e+01,8.864899484e+01,4.247653522e+01,4.954883845e+01,7.440914928e+01,7.877918960e+01,4.346554585e+01,7.310789327e+00,2.578592294e+01,6.824567864e+01,5.455461967e+01,8.327653708e+01,4.549101039e+01,1.670781647e+01,5.070108744e+01,8.077344295e+01,8.662684228e+01
9.125543578e+01,3.327428028e+01,1.261493644e+01,1.739269523e+01,8.568187312e+01,9.041017546e+01,3.855359140e+01,4.650338440e+01,5.971331154e+01,6.895585551e+01,9.886797002e+01,7.054216586e+01,3.606978169e+01,2.929792845e+00,8.526412523e+01,9.697629683e+01,5.687150465e+01,9.968320610e+01,7.761982912e+01,3.261991534e+01,6.718064965e+00,5.302690579e+01,7.911290605e+01,6.445284021e+01,7.438060039e+01,8.207050790e+01,1.740900237e+01,2.801785539e+01,1.875692585e+01,2.342275903e+01,6.882781937e+01,6.030408814e+00,3.578223546e+01,5.793376021e+01,1.075032432e+00,9.858605527e+01,2.027452641e+01,8.229374356e+01,5.098591639e+01,1.684203704e+01,1.611901153e+00,3.116604747e+01,4.517135966e+01,1.789606421e+01,5.302953800e+01,9.573757646e+01,7.414875694e+00,9.887715322e+01,8.132666693e+01,1.439821141e+01,5.368845303e+01,9.064263068e+01,4.435923514e+01,4.845899298e+01,1.319481407e+01,1.058001848e+01,1.487961847e+01,6.464095531e+01,6.407453440e+01,7.241108616e+01,7.848086698e+01,7.325994090e+01,6.613697902e+01,9.522115271e+00,2.223949207e+01,1.860204157e+01,9.902439973e+01,8.477585291e+01,9.280364581e+00,1.496503966e+01,6.124812598e+01,2.996574267e+01,6.100281392e+01,3.762540083e+01,4.978149252e+01,9.475173173e+01,3.653419610e+01,4.421672828e+01,4.243950278e+01,6.101135163e+01,5.717861073e+01,7.454260546e+01,3.531144238e+00,1.235505758e+01,5.707713075e+01,9.371760290e+01,7.166761778e+01,6.193110020e+01,5.244788505e+01,6.828688307e+01,2.682136978e+01,6.191730050e+01
4.946036776e+01,5.592483213e+01,6.627752814e+01,6.542897021e+01,9.501169461e+01,9.774103442e+01,1.458959879e+01,8.816482358e+00,4.155357044e+01,9.844480287e+01,5.169444274e+01,2.798871794e+00,4.941838342e+01,3.293918374e+01,5.064236449e+01,9.230411688e+01,8.498311912e+01,5.866666539e+00,5.220138760e+01,9.964326952e+01,9.825129193e+01,8.506560808e+01,2.311752369e+01,7.077526448e+01,3.832628148e+01,1.400761199e+00,8.313466885e+01,5.714065159e+01,5.022379211e+01,4.237243167e+01,6.422778316e+01,7.024327595e+01,1.001717966e+01,9.770423416e+01,2.986275354e+01,8.720933643e+01,2.554829188e+01,7.302905396e+01,9.930634099e+01,8.764632535e+01,4.163787975e+01,5.210021353e+01,5.055674349e+01,7.674940107e+00,4.697712031e+01,5.207666558e+01,2.998663016e+01,4.172472480e+01,2.137251591e+01,3.903733653e+01,5.265742043e+01,1.071002022e+01,9.097227465e+00,2.318919168e+01,8.430971340e+01,7.808970703e+01,6.688801756e+01,4.622699650e+01,4.360440421e+01,5.539872883e+01,4.358831042e+01,3.950910934e+01,6.103999656e+01,1.791633806e+01,4.413595423e+01,5.595566959e+01,2.523387774e+01,7.750242695e+01,3.397648476e+01,5.752526767e+01,5.737876774e+01,2.847198950e+01,8.667411899e+01,8.468720017e+01,4.404635710e+01,1.313219126e+01,7.005986342e+01,8.571225296e+01,1.290839741e+01,8.444279081e+01,7.335201996e+01,7.899878051e+01,7.495811293e+01,3.518769343e+01,7.765792813e+01,3.684238821e+01,5.272535651e+01,2.878320296e+01,1.856323926e+01,7.352682712e+01,4.935270624e+01,9.443223971e+01
1.357117885e+01,8.484015295e+01,5.797080109e+01,8.366885555e+01,5.427534750e+00,7.578639422e+01,6.469134258e+01,6.156091466e+01,1.527427313e+01,2.661697925e+01,9.824833235e+01,7.659327313e+01,4.736772451e+01,2.282869585e+01,6.130652418e+01,4.402684393e+01,7.270761285e+00,1.083219958e+01,9.842144231e+01,4.738080588e+01,4.366950668e+01,7.358655706e+01,7.663365712e+01,5.986363109e+00,8.522027870e+01,6.849949588e+01,6.461673009e+01,7.210981590e+01,3.481661768e+01,3.351948034e+01,1.383102801e+01,3.338724256e+00,2.085492501e+01,5.440224293e+01,2.927771970e+01,3.403253381e+01,9.938872249e+00,6.972660774e+01,5.165621484e+01,4.459751699e+01,3.675048905e+01,2.102866381e+00,7.857790068e+01,5.202640611e+01,1.999150391e+01,5.564910521e+01,2.142739183e+01,7.525851183e+01,8.771220611e+01,5.703272883e+01,9.021876755e+01,3.718655716e+01,9.521405431e+01,7.449917936e+01,1.146164710e+01,4.374398882e+01,1.926688625e+01,1.037684657e+01,1.132582635e+00,1.737747776e+01,1.645854834e+01,7.018581132e+01,9.955305483e+01,1.905319043e+01,8.502553233e+01,3.334269793e+01,4.934887858e+01,8.442463526e+01,7.779569069e+01,8.179486181e+00,4.942494577e+01,2.197523601e+01,8.810475017e+01,7.131663156e+01,1.671028346e+01,1.236684305e+01,5.385814850e+01,7.830323522e+01,6.365140706e+01,7.539410335e+01,8.442640458e+01,3.989884460e+00,3.885420325e+01,4.433957333e+01,3.621994844e+01,1.247591849e+01,5.924230324e+01,4.344599780e+01,1.054299337e+01,7.255945330e+01,5.770618062e+01,2.645457832e+01
