v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43
1.897082568e+01,7.849395197e+00,1.864132265e+01,8.480627184e+01,9.284322921e+01,9.677372005e+01,2.132857262e+01,5.581912641e+01,6.176977309e+01,3.263619572e+01,7.932551537e+01,2.583099012e+01,2.136373582e+01,8.766894124e+01,4.476200869e+01,7.229823741e+01,4.295756806e+01,5.424295702e+01,3.724719956e+01,1.418159143e+01,6.580301001e+00,9.165979996e+01,4.067820883e+01,4.538611532e+01,3.623736065e+01,9.135768514e+01,1.342010809e+01,4.030614162e+01,4.155463083e+01,7.360816152e+01,2.035424783e+01,4.792886101e+01,4.228652826e+01,8.702028176e+00,2.103877272e+01,6.268244597e+01,1.672325162e+00,8.049228008e+01,7.840462699e+01,4.705048706e+01,7.979721804e+01,9.057113432e+01,3.251690584e-01
1.053737871e+00,8.214830784e+01,4.689752568e+01,7.469217182e+01,3.674236932e+01,4.583987699e+00,4.125549257e+01,4.130671073e+01,2.876008383e+01,2.493247188e+01,2.445882751e+01,6.057730628e+01,9.645499913e+01,7.918852004e+01,9.307433890e+01,3.514181925e+01,6.167726687e+01,6.695909645e+01,1.028612698e+01,9.097797102e+00,2.925140470e+01,7.050881867e+01,6.680250379e+01,5.636388815e+01,6.317329934e+01,6.349004153e+01,8.582618717e+01,5.444244106e+01,2.663030366e+01,9.668513272e+00,6.550149918e+01,9.885116365e+01,1.345504344e+01,5.290159786e+01,7.682842808e+01,1.626739635e+01,4.012013976e+01,5.856443608e+01,8.935106973e+00,8.432540676e+01,3.131907406e+01,8.306745811e+01,9.770399977e+01
1.448141765e+01,1.626241141e+01,1.628475251e+01,7.601122633e+01,7.436978443e+01,6.941039094e+01,9.383842644e+00,4.949963220e+01,6.068217569e+01,2.481838026e+01,1.794240947e+01,5.172551501e+01,7.488895421e+01,6.686341556e+01,7.461400767e+00,2.018290780e+01,6.027302560e+01,4.434064121e+01,9.659540558e+01,9.315225602e+01,7.207006821e+01,5.821694325e+00,1.002498599e+00,6.065963619e+01,1.184812489e+01,6.524868983e+01,2.999226378e+01,5.437716624e+01,9.057715972e+01,7.005830950e+01,5.799953430e+01,8.262732376e+01,8.455147667e+01,9.937806163e+01,4.168920272e+01,4.705010597e+01,4.288028204e+01,6.653802304e+01,9.589619974e+01,6.040666982e+01,4.315615542e+01,1.953192256e+01,1.955127715e+01
8.057291177e+01,5.709558802e+01,2.602885551e+01,9.768774124e+01,8.735846655e+01,3.824228101e+01,6.509869752e+01,3.643475827e+01,4.018462458e+01,9.527571338e+01,6.613681443e+01,4.380613982e+01,3.053773034e+01,7.264678758e+01,9.239953395e+01,4.083672470e+01,3.039021562e+01,9.677295310e+01,7.311509163e+01,7.425563730e+01,2.389498998e+01,4.996815676e+01,2.691071444e+01,4.132753124e+01,6.072793992e+01,2.081464004e+01,9.527707757e+01,8.059495081e+01,4.136731859e+01,3.863359640e+01,8.841031715e+01,8.609428962e+01,3.738979776e+01,9.014616368e+01,9.925055798e+01,8.113345074e+01,6.770806079e+01,6.440370287e+01,8.135263856e+01,3.147123933e+01,7.413514432e+01,3.928281909e+01,5.194760171e+01
9.433976490e+01,8.195554490e+01,8.635227055e+01,8.791899411e+01,4.595202801e+01,8.620809854e+01,6.020481874e+00,5.720822660e+01,2.455710742e+01,7.731328393e+00,3.727209509e+01,2.999966877e+01,4.305469824e+01,8.287106991e+01,6.680852770e+01,9.125365244e+01,4.627534611e+01,6.858899493e+01,4.051156800e+01,6.447036384e+01,3.660598129e+00,8.695307935e+01,7.211365588e+01,5.180462531e+01,1.852771228e+01,4.496934490e+01,1.441646584e+01,6.306210169e+01,3.955009188e+01,5.530020774e+01,7.955099322e+01,5.289251041e+01,9.885608531e+01,5.871705028e+01,4.884671489e+01,9.564578989e+01,8.731035972e+01,1.084376917e+00,6.562690343e+01,9.413936005e+00,9.413358430e+00,7.847231111e+01,4.178494805e+01
4.677097864e+01,8.299232864e+01,9.078519452e+01,7.056446300e+01,8.700201903e+01,2.208340258e+00,6.043363504e+01,4.191223592e+01,8.422909865e+01,1.438310075e+01,6.136391327e+00,7.193636336e+01,9.774482104e+01,1.624927001e+01,7.141130385e+01,6.795547113e+01,9.866830910e+01,7.256432815e+01,6.978981886e+01,1.139866572e+01,9.342927643e+01,3.407295626e+01,9.565545507e+01,2.173545901e+01,9.464532178e+01,3.106370256e+01,3.934978325e+01,2.414300776e+01,9.277844574e+01,4.280803617e+01,6.237497709e+01,7.197245135e+00,7.935991601e+01,9.844961149e+01,7.279086142e+01,4.814325820e+01,6.373537571e+01,7.302439818e+01,6.236974850e+01,3.490718122e+01,8.628075654e+01,4.624465947e+01,2.744054680e+01
3.097156468e+01,7.522809285e+01,9.112307941e+01,4.042375303e+01,8.122289485e+01,6.901290012e+01,9.874479113e+01,2.806952890e+01,2.958760893e+00,4.093626415e+01,1.881758674e+01,7.993897185e+01,2.861205447e+01,2.366183958e+01,9.146343395e+01,3.084994167e+01,7.081818413e+01,7.954455816e+01,6.660464517e+01,9.268650718e+01,8.176143493e+01,1.833444005e+01,9.718998983e+01,5.488551042e+01,1.820354750e+01,5.830990936e+01,2.120793449e+00,1.199512765e+01,5.808777979e+01,6.518704390e+01,1.281876910e+01,7.173665656e+01,4.964077194e+01,2.075513625e+01,9.908246522e+01,4.627914878e+01,8.986835876e+01,2.049018696e+01,6.989598515e+01,3.478365614e+01,7.061148864e+01,5.255409216e+01,3.190649168e+01
1.880771198e+01,6.518198328e+01,2.039225475e+01,8.425317956e+01,7.111746907e+01,6.998337641e+01,5.147721240e+01,9.725231715e+01,9.206016795e+01,9.809836528e+01,4.622164030e+00,5.455504765e+01,5.438766035e+01,3.458402351e+01,9.721243371e+01,9.060182452e+01,8.304228778e+01,2.268388127e+01,3.732915497e+01,7.324203003e+01,5.324665525e+01,4.478282702e+01,3.231357373e+01,9.209953853e+01,1.125102593e+01,5.849587954e+01,1.092300746e+01,2.029884885e+01,2.907097210e+01,4.113751873e+01,8.374061312e+01,4.167982033e+01,2.392487491e+01,2.114893506e+01,6.610037817e+01,3.136936376e+00,8.703762744e+01,1.624640348e+01,3.619960869e+01,8.874549302e+01,1.978664151e+01,5.363303390e+01,1.227787581e+01
8.831575312e+01,2.718934003e+01,6.772689345e+01,1.138259969e+01,9.484088571e+01,3.996339547e+01,2.361194216e+01,1.320829808e+01,9.188446214e+00,4.696801673e+01,5.923278392e+01,9.203269125e+01,1.206987231e+01,8.515282317e+01,9.129786735e+01,2.360007278e+00,4.093949612e+01,9.467011281e+01,1.410158928e+01,9.199115724e+01,6.577884132e+01,4.159188980e+01,2.032206696e+01,4.584504291e+01,6.307482155e+01,4.746204471e+01,4.403193245e+01,1.086193828e+01,5.057821264e+01,3.543610011e+01,8.682117222e+01,7.105908151e+01,5.789309231e+01,7.648372728e+01,5.804258747e+01,3.488590887e+01,4.904068801e+01,3.140708230e+01,9.609302382e+01,2.032805392e+00,2.805697769e+01,8.636367319e+01,3.488514305e+01
4.223655749e+01,4.966865581e+01,4.611426115e+01,5.832157649e+01,5.055252160e+01,5.346898071e+01,4.582548355e+01,6.870535528e+00,9.515604649e+01,9.456270102e+01,1.496861572e+01,7.162444801e+01,5.890257003e+01,5.986943538e+01,9.719074949e+01,7.685738672e+01,2.581302520e+01,2.253308828e+01,8.552056537e+01,5.429679027e+01,5.910555309e+01,9.333431314e+01,1.509674390e+01,9.269076363e+01,7.247087257e+01,1.855796485e+01,3.415949023e+01,2.234867140e+01,9.451538296e+01,1.889511315e+01,7.194805090e+01,5.701596056e+01,6.805847317e+01,6.349488351e+01,7.989588057e+01,5.823579772e+01,1.342160747e+01,2.539970921e+01,5.392852913e+00,4.326247883e+01,5.254213301e+01,1.937917068e+01,4.014361221e+00
6.026190382e+01,9.518335503e+01,3.478146581e+01,6.818152045e+01,8.344481551e+01,1.087438790e+01,4.661883938e+01,5.356631990e+01,7.538599023e+01,2.725717292e+01,2.125732733e+01,5.839555545e+01,3.224016783e+01,6.185320004e+01,5.624421334e+01,9.257217494e+01,4.004741012e+01,4.544523128e+01,6.013962569e+01,5.543634072e+01,4.805976926e+01,2.618499023e+01,4.681377648e+01,6.821725875e+00,7.227883913e+01,4.392830921e+01,5.538961702e+01,3.593771894e+01,2.837586884e+01,3.241338242e+01,7.056942000e+01,9.212044398e+01,5.619022358e+01,8.369957999e+01,6.397354394e+01,8.535091478e+01,2.952859743e+01,2.618154226e+01,8.935702175e+01,8.527180149e+00,1.228172529e+01,1.323935475e+01,7.445197722e+01
7.390877034e+01,1.162046726e+01,2.479610360e+00,4.086551833e+01,8.823462247e+00,1.124899442e+01,9.491749210e+01,9.404061800e+01,8.808652258e+01,9.358730257e+00,1.143508428e+01,3.432397892e+01,8.613708494e+01,6.093061592e+01,6.502640476e+01,9.871525660e+01,8.644878689e+01,5.536735167e+01,8.776907784e+01,9.903112064e+01,1.602671293e+01,1.818245234e+01,1.569321535e+01,4.702365201e+01,9.258957334e+01,9.258754974e+01,4.019898094e+01,3.588332034e+01,9.120424092e+01,9.091846431e+01,1.577656647e+01,9.751440112e+01,8.193902684e+01,1.646761299e+01,4.677510512e+01,4.148047906e+00,3.060465729e+01,2.872876144e+01,8.735438623e+01,8.524370099e+01,9.945725548e+01,1.792367034e+01,6.297937074e+01
1.310086016e+01,7.223230167e+01,3.245026590e+01,4.183388040e+01,2.238584111e+01,9.690676028e+01,4.598351522e+01,6.163747315e+01,4.125608719e+00,7.048276617e+01,3.530376545e+01,3.085790413e+01,4.937231846e+00,7.754207922e+01,2.616415075e+01,4.864479201e+01,6.494444961e+01,3.587461452e+01,8.914657329e+01,5.080674627e+01,8.404500329e+01,8.168160075e+01,6.939253634e+00,8.067758203e+01,3.336241527e+01,3.123903807e+01,7.588107395e+01,1.246396983e+01,6.426825792e+01,5.900975818e+01,1.874655466e+01,5.424636527e+01,2.534127572e+01,1.804894309e+01,6.665451804e+00,5.801569360e+01,8.152692852e+01,3.078598934e+01,1.900992731e+01,7.699032887e+01,7.713059056e+01,3.175650323e+01,9.501229178e+01
8.475133313e+01,5.620259537e+01,2.143802752e+00,3.196743724e+01,1.985066766e+01,4.759196988e+01,4.527837802e+01,9.189339903e+01,3.362716309e+00,4.817192067e+01,1.845904110e+01,7.241017105e+01,5.158880439e+01,7.202219570e+01,9.196997791e+01,4.563020690e+00,1.253148122e+01,3.437144334e+01,7.099731664e+01,5.399502528e+00,6.548020273e+01,3.997964944e+01,5.800327081e+01,7.243233786e+01,1.788242849e+01,1.297529034e+01,3.953751555e+01,4.891221960e+00,6.544433938e+01,8.123608199e+01,8.122230063e+01,7.436423198e+00,6.748330214e+01,1.250673059e+01,6.853176800e+00,4.078880004e+01,1.647679849e+01,3.632508477e+01,9.348409236e+01,6.745673982e+01,4.627771547e+01,6.851238940e+01,2.903379635e+01
2.596629123e+01,4.186692679e+00,3.330674498e+00,2.072107348e+01,9.014504329e+00,8.633532427e+01,2.343086253e+01,3.132894305e+01,7.122477025e+01,9.051128181e+01,7.199112848e+01,5.008256597e+01,4.369068836e+01,4.071371256e+01,3.793453039e-01,8.191618318e+01,3.154880305e+01,2.880512435e+01,4.073846566e+01,9.590902189e+01,3.337667171e+01,9.837296917e+01,9.690246503e+01,2.681352431e+01,3.242026508e+01,9.177659277e+01,3.194851337e+00,3.905469554e+01,9.319718967e+01,6.219343379e+01,3.527553977e+01,4.915729784e+00,1.373546082e+01,6.712722633e+01,6.733154721e+01,1.812062137e+01,4.299043433e+01,7.958374897e+01,8.668749117e+01,7.230510388e+00,8.943079804e+01,9.788161360e+01,9.515136837e+01
3.408450942e+01,9.861087957e+01,4.111241326e+01,1.067832252e+01,7.719403032e+01,3.896710426e+01,5.915450659e+01,3.343618496e+01,4.581564331e+01,3.475857903e+01,6.859378679e+01,4.418266627e+01,2.271228263e+01,4.961871851e+01,7.341172670e+01,2.176975719e-01,3.184770090e-01,7.210941482e+01,2.274773342e+01,1.640006963e+01,6.918111084e+01,4.744301066e+01,3.798888000e+01,5.158008531e+01,4.484525711e+01,5.480609206e+01,5.891645804e+01,8.070508187e+01,7.133534164e+01,3.501824123e+01,8.828297604e+01,7.884327818e+01,7.199896473e+00,4.108172638e+01,2.509581902e+01,8.282218175e+01,2.369937564e+01,7.850578816e+01,6.643847152e+01,9.552539933e+01,6.950698698e+01,4.161370096e+01,1.131666521e+01
5.552756288e+01,1.095874505e+01,7.942941470e+01,4.560012073e+01,9.081674184e+01,4.962712329e-01,7.964202988e+01,6.412257260e+01,6.996614473e+01,5.092930565e+01,5.946593466e+01,9.629837136e+00,2.770003857e+01,1.193247772e+01,3.632356101e+01,5.911706959e+01,9.466619787e+01,6.932181535e+01,6.211556484e+01,8.343733506e+01,8.623048945e+01,9.897651570e+01,5.497434303e+01,2.890323154e+01,1.907181542e+00,7.648514139e+01,7.523661634e+01,7.612710395e+01,4.107225194e+01,8.003972004e+01,9.434702210e+01,8.281076610e+01,5.717634017e+01,6.325481304e+01,6.145891497e+00,9.286594172e+01,8.978720167e+01,5.336368960e+01,7.028671288e+01,3.365594063e+01,1.977645883e+00,2.187340696e+01,4.701985960e+01
3.578494344e+01,9.221323596e+01,1.471620464e+01,3.010213980e+01,8.258678393e+01,5.250036535e+01,9.397210206e+01,5.142330479e+01,3.760373102e+00,5.052355311e+00,3.172305291e+01,1.456113902e+00,2.972029367e+01,1.982151269e+01,9.619749823e+01,7.303401768e+01,8.692030379e+01,8.425840685e+01,9.820186927e+01,1.734548888e+01,2.512481155e+00,6.562611287e+00,5.330188149e+01,7.050942588e+01,8.267468180e+00,5.332371084e+01,5.626413960e+00,6.230644704e+01,3.648551119e+01,4.635197475e+00,5.738245723e+01,3.697702828e+01,9.108067321e+01,9.367980996e+01,9.933270335e+01,7.676358487e+01,2.122037021e+01,9.590748924e+01,1.036176815e+01,1.128447365e+01,9.448802136e+01,5.280207838e-02,9.570937710e+01
7.919113887e+01,3.503323535e+01,1.489025582e+01,1.171797684e+01,9.634662984e+01,8.088757497e+01,8.021693041e+01,4.017854426e+01,1.713088781e+01,1.279787834e+01,9.840332696e+01,9.406434406e+01,7.032114843e+01,4.002454499e+01,2.396753273e+01,3.484216769e+00,5.910954753e+01,2.759993319e+01,3.709835211e+01,7.686428666e+01,3.155671652e+01,9.230835060e+01,2.844481910e+01,8.716026532e+01,2.572826448e+01,6.784927373e+01,6.363048917e+01,3.873309742e+01,9.979781096e+01,1.210157714e+01,9.686547124e+01,8.973016678e+01,9.456186009e+01,3.727241256e+01,3.686226283e+01,4.155027866e+01,9.761062434e+01,7.945024750e+01,6.789965898e+00,7.557420489e+01,9.210142256e+01,1.105601790e+01,4.938881019e+01
2.460706059e+01,5.421257859e+01,7.329350249e+01,4.944250614e+00,2.693615534e+00,2.281775707e+01,6.212290501e+00,7.762787241e+01,8.894255103e+01,3.537162237e+01,5.019241414e+01,8.409604844e+01,9.684185473e+01,4.206609395e+01,2.529562916e+01,4.630673477e+01,4.164231177e+01,7.967527985e+01,7.615292049e+01,6.688255668e+01,1.070395437e+01,8.093702935e+01,5.420603991e+01,6.481981840e+00,6.369631996e+01,2.898362093e+01,1.777150462e+01,4.833933344e+01,4.390873905e+01,4.799299005e+01,3.229024462e+01,2.678058573e+01,6.635895648e+01,2.282798354e+01,3.516720784e+01,5.830021760e+01,8.226940325e+01,5.983255740e+01,2.378863324e+01,6.982786576e+01,5.927787853e+01,2.280934345e+01,5.281073688e+01
6.144488309e+01,4.567934551e+00,8.775805592e+01,9.934312744e+01,7.657109597e+00,4.200817980e+01,3.740901777e+00,6.653682410e+01,4.149346019e+01,5.444141123e+01,9.156503588e+01,9.361417679e+01,4.050611243e+01,2.637614373e+01,5.195970986e+01,7.468575286e+01,2.805245460e+01,6.305411906e+01,8.568639430e+01,3.031665089e+01,6.305558593e+01,2.321050806e+01,5.685007076e+01,5.822821427e+01,7.468677764e+01,8.809724284e+01,8.593559785e+01,7.094312592e+01,4.370789605e+00,9.682702532e+01,5.308969218e+01,5.501792184e+01,7.044185941e+01,3.209281383e+01,2.841646887e+01,2.671921196e+01,5.781797466e+00,6.587966554e+01,2.496654892e+01,5.860334512e+01,4.940042508e+01,7.854438181e+00,5.135405097e+00
1.085758975e+01,6.158821233e+01,7.064222854e+01,9.719691068e+01,5.560531767e+01,7.252882177e+01,8.657583472e+01,8.873000778e+01,1.397888833e+01,2.112374005e+01,9.096489207e+01,5.037967238e+01,1.801128872e+01,2.435682571e+01,4.874601443e+01,8.113789203e+01,7.370902095e+01,5.090108996e+01,3.409878464e+01,5.991911892e+01,1.247656504e+01,4.590015496e+01,8.907759800e+00,1.356026536e+01,1.613948043e+01,7.930743756e+01,4.191622872e+01,5.272345788e+01,3.834876684e+01,3.458532745e+01,8.743118782e+01,3.365695571e+01,9.683731702e+01,1.690912868e+01,4.634850315e+01,5.326617504e+01,1.675022382e+01,5.813888459e+01,8.965462852e+01,8.276213896e+01,4.653294041e+01,2.715955416e+00,7.413447395e+01
1.824487792e-01,7.617098924e+01,9.672101986e+01,6.724854582e+01,7.584994574e+00,4.957320911e+01,1.976153004e+01,1.865421670e+01,7.827852522e+01,3.281416158e+01,1.223432393e+00,2.592421651e+01,3.127068044e+01,8.755799154e+01,1.902771231e+01,7.797851769e+00,9.370254113e+00,5.045177932e+01,7.577394324e+01,3.965757479e+01,8.600929125e+01,6.485923398e+01,6.695199592e-01,9.020261704e+01,1.285809666e+01,3.779396642e+01,6.699020244e+00,4.578705953e+01,1.062757651e+01,5.136800615e+01,4.931285920e+01,3.015484487e+01,5.639928996e+01,9.501106117e+01,8.947988790e+01,7.808239267e+01,2.059247093e+01,4.855168487e+00,3.682248158e+01,3.856185698e+01,1.280612156e+01,6.453567097e+01,5.431249316e+01
7.474481418e+01,3.650974333e+01,6.325437414e+01,9.065030389e+01,2.759152953e+01,7.617348716e+01,5.265916143e+01,7.318959361e+01,8.240000447e+01,8.553821483e+00,6.354342255e+01,1.330842937e+01,1.709187871e+01,3.929243555e+01,5.426642878e+01,9.242333298e+00,2.308366750e+01,7.145934289e+01,3.813829804e+01,9.244011077e+01,3.796083276e+01,1.052243180e+01,9.805128002e+01,1.473919278e+01,9.904729037e+01,7.205036601e+01,1.805974751e+01,9.311325869e+01,3.065096313e+01,8.301594533e+01,9.167455387e+01,2.799235524e+01,6.342776899e+01,5.661522175e+01,8.677642503e+01,1.930892347e+01,1.740300310e+01,3.397344509e+01,5.752425599e+01,3.775240913e+00,9.541403553e-01,3.795347812e+01,4.657040953e+01
4.660813633e+01,7.591132165e+01,3.332792491e+01,2.499670951e+01,1.248155519e+01,8.122421799e+01,8.281027949e+00,4.461515416e+01,9.370243085e+01,2.755991538e+01,4.438887286e+01,1.149345706e+01,7.258171638e+01,4.318040321e+01,8.555888335e+01,8.616859056e+01,7.908594727e+01,5.148773118e+00,5.230084259e+01,1.560229807e+01,8.848615031e+01,9.702034296e+01,9.615107709e+01,8.832658867e+01,1.927176789e+01,8.281390279e+01,4.913077212e+01,1.787418640e+01,3.423710492e+01,7.579239440e+01,4.210183604e+01,6.121131736e+01,8.486520452e+01,1.133937526e+01,3.073977241e+01,9.193423267e+01,4.971656262e+00,1.857851623e+01,5.624048340e+01,4.797843476e+01,2.583360400e+01,5.856227496e+01,6.995289560e+01
9.136926422e+01,2.703732768e+01,5.045966330e+01,5.313162517e+01,1.098345604e+01,8.646568770e+01,4.480914074e+01,9.095084558e+01,7.709219516e+01,4.083131801e+01,7.595786478e+00,2.006859664e+01,4.969988792e+01,3.428474249e-01,6.067933391e+01,6.227557753e+01,4.556283096e+01,6.704367271e+01,8.931780954e+01,9.775716934e+01,5.344683196e+01,8.460020625e+01,8.283435702e+01,5.836604945e+01,4.534465591e+01,3.766670864e+01,4.954979408e+01,1.298908053e+01,3.247776398e+01,5.079164526e+01,7.705505114e+00,3.063982245e+01,9.857161801e+01,5.098562976e+01,5.068513977e+01,1.138063726e+01,7.410966600e+01,9.544460747e+01,8.111492035e+00,3.291874483e+01,1.540047037e+01,8.272938449e+01,7.128178138e+01
5.801230628e+01,3.242285574e+01,7.410027919e+01,7.275308930e+01,9.167593811e+01,6.677692747e+01,8.557933243e+01,3.919310764e+01,7.459267998e+01,4.137429075e+01,9.172865452e+00,1.210773040e+00,8.216012980e+01,3.466033295e+01,8.938700619e+01,7.489623117e+01,9.158052739e+01,3.675162227e+01,8.679514714e+00,4.303001467e+01,4.775311327e+01,3.458723602e+00,5.267951103e+01,3.008619913e+01,9.808955240e+01,2.190547994e+01,1.398813739e+01,6.214931616e+01,1.887020952e+01,3.536469848e+01,3.834580186e+01,6.247258055e+01,3.173895899e+01,8.024299621e+01,5.155383187e+01,7.019976531e+01,5.157108326e+01,7.931046751e+01,3.679657309e+01,1.078016689e+01,7.386698180e+01,9.469814614e+01,3.282283786e+00
3.990195450e+00,4.802989092e+01,4.278766213e+01,4.728821800e+01,6.675353397e+00,3.515130993e+01,2.861468762e+01,8.794191661e+01,8.646473570e+01,4.614054151e+01,2.941069177e+01,8.855313132e+01,8.823124319e+01,5.539411755e+00,7.011867373e+01,3.647896426e+01,3.448479791e+01,9.838731842e+01,3.597775211e+01,8.975699581e+01,2.883309206e+01,6.501948949e+01,2.861774901e-01,8.797614062e+01,8.294742686e+01,5.982965328e+01,2.839388061e+01,8.290487689e-01,8.893463793e+01,7.115984839e+01,9.525178204e+00,1.776881030e+00,8.706550126e+01,5.150787009e+01,4.708608259e+01,5.606280773e+01,2.549992197e+01,2.789150404e+01,3.904242658e+01,6.707674441e+01,3.085678490e+01,5.416369526e+01,6.643404499e+01
9.898316306e-02,3.304659877e+01,1.764326272e+01,1.930695646e+01,7.451406213e+01,8.050008330e+00,5.099048925e+01,5.953359513e+01,7.480239139e+01,6.136724208e+01,9.126493528e+01,7.399939429e+01,7.162369673e+01,2.894993464e+01,2.195120632e+01,1.177129043e+01,5.789853016e+00,5.481877928e+00,4.488024516e+01,9.211554401e+01,8.681918853e+01,6.860021706e+01,8.896316531e+01,5.584030306e+00,4.389489077e+01,9.958578751e+01,1.729534112e+01,9.393876382e+01,3.597718726e+01,6.247625204e+01,2.814772214e+01,3.155129340e+01,7.580943298e+01,1.053720985e+01,7.097615798e+01,6.531436928e+01,1.928103349e+01,1.210281708e+01,8.178293526e+01,5.679521106e+01,9.250848272e+01,4.398987763e+01,2.036037772e+01
2.905566349e+01,9.124376357e+01,4.352240575e+01,4.633485094e+01,9.845318064e+01,8.440790484e+01,4.187090633e+01,5.686600729e+01,1.957565806e+01,5.667037434e+01,2.539938240e+01,2.521189787e+01,9.219964600e+01,2.698458721e+01,6.970306938e+01,9.775894894e+01,6.938207560e+01,9.023641509e+01,3.758617334e+01,8.280130643e+01,9.800382510e+01,2.116240857e+01,9.040192242e+01,9.342501701e+00,6.130793072e+01,2.858298389e+01,5.340700346e+01,7.923975003e+01,9.105745894e-01,2.346266643e+01,2.379184688e+01,5.530870752e+01,4.848071043e+01,2.531483110e+01,3.915042682e+01,7.659727205e+01,8.066060499e+01,2.671278153e+01,1.711579048e+01,3.810745303e+01,4.683518187e+01,3.663833674e+01,4.915681331e+01
9.852409998e+01,2.797308202e+01,6.151528155e+01,1.210110358e+01,2.979433554e+01,6.926632080e+01,5.356905711e+00,5.058929433e+01,5.246525926e+01,2.557154506e+01,1.784872986e+01,4.580524355e+01,2.911940871e+01,1.930756586e+01,9.462190454e+01,5.440544228e+01,2.043862006e+01,2.339982591e+01,3.172234045e+00,5.380608093e+01,5.038801458e+01,5.929574117e+01,4.559742317e+00,4.354524686e+01,6.951824866e+01,8.750267184e+01,7.494327650e+01,3.114338982e+01,8.264597082e+01,2.776170434e+01,8.676788671e+01,7.804649816e+01,9.064450934e+01,2.562233472e+01,4.399808163e+01,5.273992598e+01,2.063449235e+01,7.143121645e+01,3.585615305e+01,8.171172111e+00,7.318822225e+01,9.989951213e+01,9.618478892e+00
7.702914454e+01,5.569680454e+01,2.986669033e+01,9.092898426e+01,6.383104885e+01,3.426404613e+01,6.119388600e+01,8.766750958e+01,3.742065738e+01,2.384262167e+01,4.069815919e+01,8.125679113e+01,3.061336761e+01,6.736657361e+01,3.216819069e+01,6.268006421e+01,3.529996743e+01,2.510756141e+01,3.794949991e+01,5.246586729e+01,8.928545587e+01,4.967473978e+01,8.901722526e+01,6.594145621e+01,3.983329048e+01,1.374430970e+01,1.221858401e+01,9.058555209e+01,7.505811938e+01,8.540921164e+00,8.475283848e+01,4.898560205e+01,7.730869355e+01,2.735868533e+01,8.073743172e+01,2.105967667e+01,5.652648112e+01,7.787561474e+01,5.701274930e+01,6.827587996e-01,8.852206428e+01,7.348479563e+01,3.025719728e+01
7.295308739e+01,2.950004375e+01,4.097293602e+01,8.568040070e+01,7.414498745e+01,5.884007619e+01,8.463640640e+01,3.679247225e+01,8.987923247e+01,8.199775392e+01,1.537660548e+01,2.466565600e+01,8.928006754e+01,1.900400047e-02,9.857467572e+01,9.761186020e+01,5.732293568e+01,4.509772175e+01,8.100379141e+01,3.768478024e+01,9.316188879e+01,7.939415430e+01,4.314587178e+01,1.109521824e+01,1.957154735e+01,7.606147918e+01,3.037285963e+01,7.455092985e+01,2.495090339e+01,6.475395143e+01,9.213498560e+01,4.212300325e+01,6.890015564e+01,2.874482205e+01,2.234659167e+01,3.409996168e+01,8.250510856e+01,6.300211221e+01,5.007568846e+01,1.544875098e+01,4.596201199e+01,3.185526675e+01,6.122810440e+01
1.853464391e+01,3.064974664e+01,5.274041584e+01,2.241344689e+01,2.149309605e+01,9.782226194e+01,5.104088213e+01,1.944366366e+01,3.099054482e+01,5.608691208e+01,1.172022140e+01,1.103487286e+00,8.502419744e+00,4.017076417e+01,5.359521141e+01,9.613956267e+01,9.854469350e+01,9.949884682e+01,8.452929419e+01,8.014316038e-01,8.711662372e+01,5.931526590e+00,1.752225608e+01,2.940548939e+01,7.710206115e+01,6.742581372e+00,5.938738846e+01,6.165835584e+01,5.305574919e+01,6.355492483e+01,7.344203885e+01,2.511907591e+01,6.482722508e+01,7.698613434e+01,2.255320519e+01,3.558485154e+01,9.478665879e+01,3.153551626e+01,7.240764891e+01,1.090004092e+01,8.502300207e+01,7.877770834e+01,4.126898921e+01
7.267756944e+01,9.672303518e+00,8.162125904e+01,2.430317286e+01,1.184635766e+01,2.494055359e+01,5.658400055e+01,2.533755376e+01,3.137235790e+01,7.284954881e+01,1.619198527e+01,9.506530219e+01,9.328515732e+01,9.438962250e+01,4.902002675e+01,4.672621716e+01,5.004333896e+01,4.845748490e+01,3.110110456e+01,4.180480003e+01,2.040969919e+01,2.898226566e+00,4.964048106e+01,1.583094066e+01,3.045373045e+01,3.642072528e+01,6.836439070e+01,8.513634867e+01,4.846528100e+01,9.328696948e+01,5.143116493e+01,2.634415790e+01,5.042697060e+00,9.864303941e+01,9.147175710e+01,9.167335013e+01,1.275985140e+00,9.305639991e+01,7.918294307e+00,9.540496085e+01,9.542037906e+01,6.318177763e+01,9.080508632e+01
