v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50
2.208497802e+01,1.091645442e+01,2.795337072e+01,1.045452405e+01,8.141737709e+01,2.337107136e+01,9.583411817e+01,1.248605442e+01,7.261185548e+01,3.587978705e+01,5.624980737e+01,4.870182744e+01,9.431198867e-01,6.662832551e+01,8.637177023e+01,3.791199384e+01,4.552199529e+01,9.035394239e+01,9.915873106e+01,8.140864770e+01,7.519276429e+01,6.780241770e+01,9.288472393e+01,8.868622375e+01,2.394028820e+01,3.599706833e+01,9.036898019e+01,2.737636075e+01,4.802369608e+01,7.101284457e+00,9.266204611e+01,9.398382375e+01,5.349029896e+00,4.690023397e+00,1.045642070e+01,7.658975495e+01,4.010602192e+01,5.633908570e+01,3.505468043e+01,3.087418239e+01,4.202839672e+01,5.300488437e+01,8.394435357e+01,9.686004256e+01,7.118514787e+01,1.135613836e+01,7.884112380e+01,8.293752319e+01,2.586970016e+01,2.044998180e+01
8.420884228e+01,6.925914715e+01,9.826528006e+01,5.868476341e+01,9.239758162e+01,6.093039503e+01,7.989648945e+01,7.839624961e+01,2.133431471e+01,4.793834197e+01,7.725172989e+01,4.168032204e+01,2.120545984e+01,2.126525881e+01,6.165122423e+01,2.527895114e+01,5.022327289e+01,1.814271711e+01,1.457646842e+01,3.510872600e+01,4.344313261e+01,7.958846371e+01,7.909563886e+01,8.835432914e+01,4.522344132e+00,7.745253758e+01,2.788595256e+01,4.931431119e+01,9.009399508e+01,2.850275440e+01,6.119484827e+01,9.598938421e+01,8.350293629e+01,5.205601270e+01,3.760693664e+01,2.035849483e+00,4.922346253e+01,3.108342058e+00,1.219089719e+01,5.369942227e+01,9.020806154e+01,4.923662470e+01,4.843329164e+01,2.410298760e+01,8.233049059e+01,6.648687902e+01,9.672298751e+01,1.126854069e+01,9.964200247e+01,5.900769143e+01
2.962512629e+01,1.777737278e+01,5.436821531e+01,1.164631588e+01,1.503748081e+01,9.707757512e+01,3.633707499e+00,3.359479674e+01,4.557580964e+01,1.874822030e+01,7.736728684e+00,2.896107009e+01,8.532514843e-01,6.117274550e+01,4.615620098e+00,5.603746245e+01,6.268986824e+01,3.741481869e+00,9.340668517e+01,9.129312940e+01,4.485638644e+01,3.315087367e+01,5.894065634e+01,2.596660040e+01,6.857442343e+00,7.571096277e+01,6.285072521e+01,1.249302366e+01,7.486192693e+01,6.092550144e+01,2.999750192e+00,4.717436659e+01,3.121146357e+00,8.352756803e+01,3.575474888e+01,9.818207642e+01,6.954849532e+01,9.302959397e+01,9.171465335e+01,2.554979689e+01,6.374517905e+01,8.128601794e+01,3.137111070e+01,7.191560733e+01,9.465977027e+01,3.964011879e+01,7.992677818e+00,9.908615549e+01,3.863616929e+01,9.127940032e+01
3.901519205e+01,4.752700931e+01,1.152657717e+01,2.680922203e-01,2.280265252e+01,3.093393525e+01,7.351075605e+01,7.919636832e+01,6.094093056e+01,6.107548263e+00,4.420885356e+01,1.962295669e+01,4.276504309e+01,5.252500668e+01,7.383331470e+00,1.441131541e+01,5.457204494e+01,7.400348693e+01,4.265641702e+01,8.514795554e+01,8.107073544e+01,2.880594271e+01,4.815478502e+01,5.913127500e+01,1.361874840e+01,3.632335637e+00,3.478895074e+01,8.824582342e+01,2.685996563e+01,4.681579247e+01,5.246355019e+01,4.630913584e+01,4.647989583e+01,5.924688219e+01,2.567784536e+01,4.342048784e+01,1.919955441e+01,9.675995259e+01,6.282165296e+01,1.921381400e+01,1.084300292e+01,4.832446954e+00,4.762155020e+01,6.996517242e+01,5.902754460e+00,7.846181157e+01,8.368282576e+01,3.057746755e+01,6.386800144e+01,5.282518246e+01
9.450300731e+01,2.545389963e+01,1.994505099e+01,2.019202113e+01,9.310269301e+01,4.731050917e+01,3.203318140e+01,9.926224360e+01,6.529741692e+01,1.912604749e+01,9.305303717e+01,7.263766788e+01,6.311626648e+01,9.315789558e+01,2.089810514e+01,9.793780110e+01,4.333449609e+01,7.054666146e+01,3.720524061e+01,3.315590596e+00,6.815783641e+01,9.244695069e+01,5.634015248e+01,4.933782162e+01,3.546266759e+01,8.899600710e+01,6.705113100e+01,7.715255031e+01,6.579367587e+01,1.958678474e+01,4.065590776e+01,9.017357607e+01,9.553883289e+01,7.220858461e+01,3.740838720e+01,9.197404379e+01,6.034407309e+01,5.745012916e+01,9.924083228e+01,6.792529125e+01,9.098311039e+01,4.655547476e+01,2.619098229e+01,1.394535509e+01,7.124090964e+01,2.632411044e+01,1.829488349e+01,4.985072481e+01,1.495802670e+01,2.542956273e+01
3.720004558e+01,2.451173297e+01,3.620399316e+01,9.741315135e+01,7.063938433e+01,8.439336481e+01,4.870685909e+01,2.289799199e+01,2.202212469e+01,8.628469549e+01,1.035301505e+01,6.965046229e+01,8.423107912e+00,5.824103333e+01,9.832457903e+01,1.842205777e+01,7.602300156e+01,1.755974171e+01,9.300933620e+01,4.602842242e+01,8.369715017e+01,3.143119784e+01,1.926298278e+01,6.570029103e+01,2.975685209e+01,8.997850110e+01,8.417777962e+01,9.330345925e+00,2.128994392e+01,1.418371504e+01,8.563720053e+01,2.946801767e+01,5.772328839e+01,9.558721544e+00,5.300740651e+01,4.299927132e+01,3.881845980e+01,4.165264899e+01,3.313876457e+01,6.305734992e+01,6.660503549e+01,7.632087134e+01,3.077659884e+01,3.316875409e+01,4.197116316e+01,8.008690146e+01,7.677495820e+01,2.045941835e+00,9.253352819e+01,4.260652574e+01
8.213141411e+01,9.094473669e+00,5.667820217e+01,2.339071101e+01,9.079329128e+01,9.016852267e+00,9.450675478e+01,4.978552014e+01,5.611891341e+01,9.232188815e+01,4.860454504e+01,6.944953838e+01,3.467292760e+00,6.305121015e+01,5.578027013e+01,7.008029306e+01,4.765432203e+01,7.699974871e+01,1.592509737e+01,1.552542962e+01,5.518587749e+01,4.088187126e+01,4.511250558e+01,5.812622474e+01,1.232861428e+01,9.806950300e+01,7.065206567e+01,7.126754736e+01,8.013699850e+01,4.168160843e+01,3.693753444e+01,6.292856766e+01,6.306911278e+01,1.620670634e+01,7.557529253e+00,7.641966700e+01,7.093442621e+01,8.456012058e+01,6.461412626e+01,4.842794090e+01,7.389584888e+01,1.294959923e+01,9.080494618e+01,1.636780845e+01,7.772729264e+01,2.704799072e+01,2.073044917e+01,2.831214414e+01,2.339763525e+01,5.668423251e+01
2.700627309e+01,5.259823279e+01,3.441972814e+01,1.899822375e+01,8.328284188e+01,2.627667339e+01,6.427970217e+01,6.469953300e+01,6.657798213e+01,1.202241959e+01,3.913795031e+00,4.280390354e+01,4.554996467e+01,9.493341342e+01,9.754576164e+01,1.868437292e-01,8.812905051e+01,3.189337434e+01,2.812140745e+01,2.512335599e+01,5.492054943e+01,3.361362024e+01,4.884828960e+01,5.873078096e+01,1.376143648e+01,1.663803698e+01,6.155730868e+01,6.771418579e+01,2.559703500e+01,9.648206617e+01,3.152633409e+01,4.655148607e+01,2.527964986e+01,6.179823325e+01,9.267133810e+01,5.293253025e+01,4.208167686e+00,6.413252334e+01,6.089760871e+00,8.829800681e+01,8.523084459e+00,7.008035746e+01,1.138416533e+01,8.958905969e+01,3.070038418e+01,4.761727341e+01,8.296304776e+01,2.241326492e+01,3.577261166e+01,2.984937754e+01
9.789891820e+01,3.647069511e+01,5.872324384e+01,1.721978576e+01,7.972680353e+01,5.891834994e+01,1.249587313e+01,8.805341272e+01,5.801150646e+01,5.521105475e+01,2.081249734e+01,4.939650674e+01,9.674500858e+01,9.178153716e+01,6.654877752e+01,9.059969980e+01,6.425438740e+01,9.064118833e+01,7.220251463e+01,3.213535849e+01,7.073361438e+01,1.467711771e+01,6.266824062e+01,4.993835009e+01,2.604054049e+01,3.301909557e+01,8.961414044e+01,7.036695182e+01,8.550719686e+01,5.821643632e+01,4.425061226e+01,8.665942778e+01,6.219815829e+01,8.418434450e+01,6.910990009e+00,3.997640310e+01,2.586483790e+01,5.782082484e+01,5.421140168e+01,2.929668188e+01,8.241853068e+01,3.274006258e+00,6.048453572e+01,1.593891255e+01,8.654618088e+01,5.192243723e+01,1.785182294e+01,8.777998920e+01,7.574021538e+01,7.726957374e+01
9.485202355e+01,2.428663091e+00,8.637589876e+01,2.088848183e+01,7.436991448e+01,4.520362603e+01,7.740286858e+01,1.017728119e+01,6.342497824e+01,2.526496079e+01,3.858139719e+01,9.685453604e+00,1.852913938e+01,4.404971773e+01,8.719263022e+01,9.563161915e+01,9.011678107e+01,3.240191012e+01,6.637723457e+01,3.843271794e+01,2.819466433e+01,4.304181940e+01,6.000873973e+01,1.751335711e+01,9.461042964e+01,7.129415412e+01,4.019708455e+01,9.418339248e+01,7.006303318e+01,8.736082699e+01,5.918247622e+01,2.643099067e+01,8.802245944e+01,4.743509773e+01,1.580820563e+01,5.023723014e+01,2.970770764e+01,9.229970831e+01,5.948449267e+01,7.413584796e+01,6.045741369e+01,3.177584264e+01,5.275661401e+01,8.275747270e+01,1.111408074e+01,4.144723435e+01,9.642346023e+01,1.965787121e+01,3.936366079e+01,8.679285384e+01
6.974080946e+01,4.271697289e+01,4.581165784e+01,4.737584464e+01,6.665933960e+01,6.870603434e-01,7.423398851e+01,2.857446730e+01,5.370155657e+01,3.983652233e+01,4.661281125e+01,9.592517883e+01,6.437989450e+01,5.614216338e+01,1.462571237e+01,2.860136343e+01,4.345787514e+01,5.272683646e+01,5.127680567e+01,5.544171331e+01,6.232438763e+01,3.212241809e+01,9.917026388e+01,1.375849856e+01,9.150478695e+01,2.174901114e+00,2.410643830e+01,1.927366552e+01,7.022145571e+01,1.854486119e+00,1.595879925e+01,1.170740479e+01,8.952051863e+01,9.557455095e+01,6.931400493e+01,4.652723942e+01,2.500216978e+01,2.023254409e+01,4.973536391e+01,7.021296889e+01,2.405578327e+01,7.552979253e+01,4.406779656e+00,3.770866795e+01,7.963704877e+01,1.029730720e+01,3.214892454e+01,7.109291547e+01,7.928014319e+01,2.688217317e+01
7.390867112e+01,4.266557562e+01,2.604021657e+01,3.194183402e+00,5.216000343e+01,7.415491979e+01,9.794733746e+01,3.198720900e+01,4.714491050e+01,2.091959765e+00,6.311861191e-01,2.408383494e+01,1.830417005e+01,7.702599651e-01,6.830296198e+01,2.347822404e+01,2.363998555e-01,1.501138797e+01,6.138459381e+01,1.902230070e+01,8.992608816e+01,7.837462669e+01,3.269398569e+01,4.324629480e+01,1.670199217e+01,3.909304654e+01,9.676984153e+01,5.187856448e+01,9.103580041e+01,2.337712872e+01,9.638069681e+01,2.058526518e+00,3.667664688e+01,8.125251471e+01,1.646407011e+01,9.157551341e+01,7.351151871e+01,9.805242506e+01,7.380061976e+01,8.424631272e+00,3.640298376e+01,2.920962617e+01,5.187759919e+01,3.825602401e+01,5.362471021e+01,7.359023130e+01,7.506155600e+01,9.694424031e+01,1.598096054e+01,9.111424981e+01
2.326339868e+01,5.486270660e+01,6.971065895e+01,5.974833396e+01,3.623012297e+01,6.713495045e+01,4.247159334e+01,3.337540336e+01,7.409089706e+01,7.240484085e+01,2.662688974e+01,7.945633361e+01,5.050548539e+01,2.940815950e+01,4.960707440e+01,4.631638992e+01,6.652184850e+00,9.614858730e+01,5.742170325e+01,2.301421723e+01,9.452048784e+01,1.991131183e+01,5.550632321e+01,1.281432895e+01,8.920476059e+00,8.874784218e+00,8.629554383e+01,2.639319478e+01,2.209988427e+01,2.829625052e+01,1.550122965e+01,1.108474325e+01,2.589261413e+01,3.801883652e+01,8.971106500e+01,4.891649949e+01,3.477143013e+01,8.206930746e+01,4.307556732e+01,4.339931694e+01,8.235203369e+01,4.020053251e+01,6.321243532e+00,4.823502601e+01,8.477559774e+01,6.808778974e+01,8.920741050e+01,1.001456034e+01,6.295887018e+00,7.028533455e+01
6.007737289e+01,5.230459218e+01,9.159696520e+01,8.059786491e+01,5.519032952e+01,2.115787460e+01,5.705126091e+01,4.555568603e+01,2.012427413e+01,5.776160737e+01,9.920256483e+01,1.988595099e+01,8.071331173e+01,7.072618963e+00,4.388767415e+00,1.188208004e+01,1.178795300e+00,2.460675604e+01,5.753801283e+01,5.490351533e+01,3.788848649e+01,2.737569724e+01,8.483460273e+01,6.502137962e+00,9.843820802e+01,9.338933666e+01,4.522644677e+01,4.400049774e+01,6.667957412e+01,9.509164792e+01,3.458131981e+01,7.616832187e+01,5.102760338e+01,1.210353884e+01,6.114075340e+01,7.168457499e+01,2.035547561e+01,1.870638506e+01,1.694692618e+01,5.864092436e+00,9.520399203e+01,5.514850093e+01,5.130386775e+01,5.359669807e+01,7.543646456e+01,2.575774626e+01,4.046434575e+01,7.905254365e+00,7.642743701e+01,4.579942289e+01
8.085968376e+01,6.269412792e+00,6.367057500e+01,8.882204520e+01,6.787517002e+01,1.341158134e+01,5.941195163e+01,1.848724807e+01,7.823112232e+01,5.620870853e+01,1.786334532e+01,8.504257875e+01,8.571464828e+01,8.191329438e+01,9.132991020e+01,4.589961656e+01,7.398931925e+01,1.444688686e+01,6.178419350e+01,5.583092526e+01,9.952274752e+01,1.191058597e+01,3.238112211e+01,6.849463965e+01,6.722058073e+01,6.607379262e+01,8.565606434e+01,6.143543891e+01,2.474896341e+00,1.538346841e+01,3.985147922e+01,6.441573233e+01,8.837451844e+01,5.309171557e+01,2.277730978e+01,7.549234798e+00,3.987313629e+01,1.628792272e+01,5.659388230e+01,7.375316226e+01,2.642827549e+01,1.287463116e+01,7.041682407e+01,3.117173202e+01,7.298505746e+01,4.860482352e+01,1.282617818e+01,5.760244029e+01,5.569301122e+01,4.408047010e+01
2.622819356e+00,3.715443747e+00,3.804065225e+01,2.307594271e+01,2.815169207e+01,4.501709863e+01,7.862543226e-01,6.800516712e+01,3.867730214e+01,8.683573451e+01,4.805376720e+01,8.562370941e+01,3.364547147e+01,5.656449367e+01,3.637426031e+01,7.081802541e+01,6.972162570e+01,5.744976650e+01,2.532885448e+00,8.442633817e+00,5.652286445e+01,1.422681997e+01,6.788246992e+01,8.439916356e+01,6.203969311e+01,8.412554912e+01,3.308341681e+01,9.474212718e+01,1.990304384e+01,9.131842381e+01,6.833512370e+01,2.336017112e+00,7.243856347e+01,3.529530775e+01,9.607597278e+01,3.692630830e+01,8.911837447e+01,3.417274806e+01,6.022175414e+01,4.418934082e+01,9.698208873e+01,2.014506614e+00,7.827148340e+01,3.678028371e+01,8.629790186e+01,7.538168606e+01,8.342542908e+01,6.158342329e+01,4.361779024e+01,1.036963289e+00
8.396532022e+00,6.457058949e+01,1.278820343e+01,9.733667491e+01,2.518236451e+01,3.665030657e+01,9.196505833e+01,6.761180023e+00,1.280289557e+01,2.898352423e+01,9.444620753e+00,4.753966271e+01,3.761642930e+01,4.868835985e+00,4.134707188e+01,2.260503536e+01,2.748401517e+01,4.854597497e+00,3.403032112e+01,8.592721094e+01,9.536078388e+01,7.614128862e+01,1.684344566e+01,2.294848930e+01,4.733682744e+01,7.193225530e+01,1.748645007e+01,9.049063715e+01,8.101289439e-01,5.618895680e+01,8.224840966e+01,1.125691752e+01,9.470152617e+00,2.678930318e+01,7.289882998e+01,3.051950130e+01,8.503470883e+01,3.329894223e+01,3.943681277e+01,7.605821130e+01,1.703482560e+01,4.111702469e+01,8.584395305e+01,1.223155696e+01,9.763713923e+01,8.440050882e+01,4.585500956e+01,9.808636586e+01,9.299791649e+01,8.602444514e+00
4.197826402e+01,1.746302835e+01,8.723078747e+01,6.927409571e+01,3.010211389e+01,1.143787896e+01,5.023984636e+01,1.926853733e+01,1.387537738e+01,5.655172089e+01,6.533749090e+01,3.255690635e+00,5.720835351e+01,3.009257422e+01,1.109951970e+01,8.876965412e+01,6.016422411e+01,9.981748680e+01,3.504353029e+00,4.719062906e+01,7.807048669e+01,1.371392668e+01,6.970645667e+01,3.284733042e+01,2.434694231e+01,5.827737821e+01,9.348271847e+01,8.920502585e+01,3.333309151e+01,6.894180696e+00,8.294154356e+01,2.681877182e+01,9.348147700e+01,3.201686063e+01,3.524701568e+01,4.818647119e+01,3.092159624e+01,6.936059199e+01,4.216554184e+01,9.554703513e+01,8.827019263e+01,5.102547680e+01,4.753550817e+01,6.870536510e+01,8.255018648e+01,3.026858794e+01,4.508682062e+01,2.545843270e+01,7.553976844e+01,2.633717121e+00
4.754617342e+01,5.456522338e+01,8.828307461e+01,1.758005928e+01,4.311644878e+00,8.064222433e+01,3.757080688e+01,7.065186953e+01,2.844410753e+01,4.842746620e+01,4.325596621e+01,7.200478500e+01,4.011929845e+01,8.159150252e+01,5.156768014e+01,1.309429029e+01,1.290262457e+01,6.819467720e+01,2.979048089e+01,8.824887531e+01,1.053416911e-01,1.574508528e+01,3.123411895e+01,3.670667426e+01,6.539754158e+01,9.976624100e+01,1.118575786e+01,6.545723808e+01,4.957517502e+01,6.418078853e+01,2.889619175e+01,7.222398078e+01,4.749138672e+01,4.680805423e+01,9.152055489e+01,8.858259001e+01,1.938409513e+01,9.985836618e+01,8.617672947e+01,8.303169815e+01,3.169538054e+01,8.766889676e+01,9.824902078e+01,7.464473236e+01,7.315514021e+01,8.466737882e+01,8.159765228e+01,4.742112584e+01,6.785744337e+01,2.166804034e+01
1.188265500e+01,3.934498060e+01,8.060621819e+01,2.280604988e+01,2.710790914e+01,8.639472171e+01,7.839932386e+01,2.519476458e+01,5.185236314e+01,8.491158886e+01,9.655643490e+01,7.702632176e+01,9.560833949e+01,9.945278203e+01,7.525673827e+01,3.468663292e+01,5.938709730e+01,7.602478132e+01,2.033085266e+01,2.901714607e+01,9.493782614e+01,9.963753067e+01,2.748576194e+01,3.937350379e+01,6.063122208e+01,3.748914509e+01,1.488452792e+01,8.449377187e+00,8.574702179e+01,1.994286207e+01,4.955149409e+01,2.168069229e+00,4.097623077e+01,6.078619210e+01,7.646949163e+00,7.352365378e+01,2.558488004e+01,7.280710379e+01,3.573298923e+01,5.140864365e+01,4.440166257e+01,1.056608771e+01,1.766081129e+01,1.978904059e+01,8.349080095e+01,3.611347658e+01,7.541639487e+01,2.849169394e+01,8.799509385e+01,4.886891299e+01
3.449685952e+01,1.495391684e+01,5.654485801e+01,1.050594853e+00,1.544409127e+01,6.142040962e+01,1.885184094e+01,3.486548257e+00,2.819556268e+01,9.766509859e+00,3.228587449e+01,7.235329871e+01,3.852146349e+01,3.448178350e+01,8.835282352e+01,8.616157633e+01,2.933194738e+01,6.260520139e+01,4.162887504e+01,4.170162910e+01,8.784393769e+01,3.036960278e+00,8.438393981e+01,4.825998892e+01,1.565902475e+01,7.307238520e+01,2.663237974e+01,5.905573621e+01,1.396440015e+01,8.984886831e+01,9.910836788e+01,3.060809737e+00,6.240499118e+01,2.556002625e+01,7.898111200e+01,8.663508220e+01,3.384342909e+01,5.653288992e+01,9.778827586e+01,9.118642204e+00,9.557596176e+01,2.770390788e+01,5.293284556e+01,5.329426430e+00,9.922908444e+01,5.099289185e+01,6.977539248e+01,2.397557365e+01,9.820562916e+01,9.876664235e+00
8.462443010e+01,2.942199674e+01,8.813860254e+01,6.304089404e+01,3.749075287e+01,6.128596027e+01,6.013838866e+01,5.387879385e+01,3.273641252e+01,9.276279257e+01,7.471121428e+01,1.225140575e+01,1.791570062e+01,8.738863678e+01,8.514837114e+01,3.907984207e+01,9.575555344e+01,7.165644243e+01,9.958673093e+01,3.781130256e+00,5.344811347e+01,2.591471834e+01,3.883186274e+01,2.713290786e+01,6.016939386e+01,6.076567494e+01,9.695341196e+01,4.776614797e+00,9.389489553e+00,8.969483947e+00,3.646092441e+01,3.715954799e+01,7.867671999e+01,9.481107983e+01,3.653133642e+01,2.055731777e+01,3.975201380e+01,2.868432171e+00,3.729793119e+00,1.771911321e+01,6.609458794e+01,4.696799862e+01,7.928738063e+01,8.531368162e+01,7.388697584e+01,9.651038954e+01,3.232821753e+01,6.027249480e+01,4.137798197e+01,4.327253527e+01
2.885856643e+01,3.988670505e+01,8.622946798e+01,6.572510469e+01,9.712137787e+01,2.153486867e+01,2.429869564e+01,1.918714842e+01,3.946712760e+01,4.593281513e+01,7.252577556e+01,7.589285504e-01,3.562557020e+01,6.682340314e+01,3.413955046e+01,9.816774445e+01,2.457389623e+01,4.189826635e+01,6.888484604e+01,9.605713063e+01,9.406625382e+01,7.063928946e+01,8.192625773e+01,5.608166710e+01,7.629844168e+01,1.586128395e+01,3.704438061e+01,4.416046668e+01,5.297189280e+01,6.616687030e+01,7.981848333e+01,2.741681772e+01,4.253411533e+01,7.276080246e+01,8.818041927e+01,4.305391170e+01,3.593910249e+01,9.383181082e+01,3.230217398e+00,9.847869627e+01,2.396688981e+01,4.865510817e+01,3.885583567e+01,8.905000142e+01,3.459938989e+01,1.463560073e+01,8.419285712e+01,5.804528208e+01,9.428972419e+01,6.652142445e+01
5.423291997e+01,2.744367766e+01,4.566889390e+01,3.999458968e+01,1.698634260e+01,6.494405022e+01,2.241465464e+01,1.587014827e+01,1.076381452e+01,5.618390645e+01,1.738466182e+00,4.840506147e+01,2.492806633e+01,5.977292151e+01,8.575025668e+01,4.893343761e+00,6.084364917e+01,1.957609592e+01,5.109192701e+01,2.331585781e+01,9.394887178e+01,5.359505823e+01,8.396019706e+00,1.278960998e+01,9.774123425e+01,1.868501212e+01,2.683116140e+01,6.606466677e+01,5.430637652e+01,3.101228385e+01,2.562711158e+01,8.885015358e+00,8.772765524e+00,6.814235294e+01,7.580355087e+01,3.741730392e+01,2.984248160e+01,9.394703160e+00,5.115927477e+01,1.652096130e+01,1.333898199e+01,8.180594094e+01,7.788956019e+01,2.511232073e+01,1.238644263e+01,9.122692645e+01,8.498908240e+00,8.166618408e+01,6.062563347e+01,3.003252160e+01
5.411223520e+01,9.197392424e+00,4.040011692e+01,9.263989167e+01,2.101010290e+01,7.273575288e+01,1.229756349e+01,6.863832370e+00,8.447671020e+01,4.119484111e+00,3.648684825e+01,4.440550113e+01,8.948863545e+01,3.933489856e+01,6.961887986e+01,6.435216699e+01,9.303310860e+01,4.871363409e+01,5.061551204e+01,5.648332925e+01,2.454094359e+01,9.108015779e+01,5.533923852e+01,3.816610705e+01,4.805849029e+01,1.618756632e+00,2.145407993e+01,4.665277645e+01,2.196726277e+01,2.329657440e+01,3.167477742e+01,9.984159568e+01,3.629361648e+01,9.768796760e+01,7.888370062e+01,9.033842746e+00,2.519676948e+01,3.633823235e+01,1.055158751e+01,5.787645830e+01,9.657512721e+01,8.508543781e+01,7.627662978e+01,9.998766404e+01,3.018174726e+01,8.536412306e+01,3.898737956e+01,1.243658752e+01,8.324800971e+01,5.546911287e+01
2.794311164e+01,7.477456962e+00,3.906509337e+01,4.842038800e-01,8.095434409e+01,6.370785296e+01,5.387762609e+01,4.934175014e+01,7.160566520e+01,9.423899406e+01,8.110929985e+01,2.821306149e+01,2.687126076e+01,9.540258846e+01,5.712238960e+00,6.136401215e+01,8.768433898e+01,2.216496014e+01,4.022900397e+01,8.962878379e+01,3.528534338e+01,1.069985635e+01,5.887758776e+00,1.413857210e+01,7.126322534e+00,3.754249626e+01,4.736825653e+00,8.901815751e+01,5.770688377e+01,8.205241225e+01,7.393380709e+01,3.441652738e+01,2.850198734e+01,9.642403299e+01,1.783644691e+01,1.238906970e+00,7.268973975e+01,8.465866112e+01,7.859179288e+01,1.345242305e+01,8.199676450e+01,1.910998229e+01,5.868884850e+01,3.868939748e+01,7.397414204e+00,6.722748737e+01,6.414406773e+01,4.733227939e+01,4.070409727e+01,8.092786032e+00
9.580758660e+01,4.810589654e+01,6.835252960e-01,5.417803041e+01,4.225489210e+01,7.238504704e+01,1.279335053e+01,6.924329455e+01,3.835506436e+01,4.310112163e+01,2.923460120e+01,8.375790008e+01,4.283680145e+01,2.405028941e+01,4.489955488e+01,4.301498434e+01,6.885954586e+01,8.557377248e+01,2.425880504e+01,3.954342044e+01,1.652021247e+01,6.319534901e+01,8.424772149e+01,1.629929836e-01,4.785493666e+01,7.906894867e+01,8.523225784e+01,7.416642092e+01,2.996221026e+01,6.939677565e+01,7.086755087e+01,2.147165559e+01,4.420725590e+01,7.824719442e+01,3.490922656e+01,4.929900280e+01,1.514901875e+01,4.779153909e+01,5.736764026e+01,7.649205661e+01,5.254666773e+01,6.065850286e+01,6.370129068e+01,6.142150551e+01,7.990851113e+01,2.324726269e+01,1.415154909e+01,2.315352249e+01,5.768417662e+01,7.037398549e+01
2.416349375e+01,4.243029581e+01,9.269766772e+01,4.727168812e+01,4.254903716e+01,6.673291651e+01,3.904103716e+01,3.019721657e+00,1.270859602e+01,5.857713530e+01,9.063948304e+00,7.862786204e+01,1.915713411e+01,9.981997461e+01,3.236133267e+01,1.690128579e+00,3.428448382e+01,8.528391861e+01,1.248845753e+01,4.656265165e+01,7.858688718e+01,6.870792168e+01,7.921506022e+01,5.018130210e+01,3.364060427e+01,4.171483940e+00,6.233550459e+01,2.652807796e+01,2.522866924e+01,8.297065217e+01,7.519298423e+01,8.027080395e+01,2.841339984e+01,6.611416198e+01,6.645186994e+01,3.238744646e+00,3.555540621e+01,3.923437030e+01,9.264374426e+01,9.729382302e+01,4.646643310e+01,1.659092678e+01,9.020611304e+01,1.079390064e+01,5.233150673e+00,3.093031564e+01,5.681609345e+01,6.874328052e+01,8.593975163e+01,9.625274616e+01
4.510463579e+01,7.831937011e+01,9.293944224e+01,2.209972265e+01,7.629181445e+01,5.867876864e+01,1.088720007e+01,9.629550242e+01,9.084779807e+01,5.797399057e+01,7.889363470e+01,8.611478650e+01,2.577454504e+00,5.388954698e+01,6.485527276e+01,1.984298855e+01,3.709982311e+01,3.976078493e+01,3.742762783e+00,7.206455485e+01,4.119417057e+01,5.159234659e+01,2.160874758e+01,7.352634143e+01,2.188242599e+01,7.156743414e+01,2.814917090e+01,2.887254922e+01,8.936136409e+01,7.369100169e+01,2.538202085e+01,5.857966703e+01,3.859484694e+00,7.759081454e+01,3.701176530e+00,4.376939824e+01,9.539753458e+01,6.843321578e+01,9.947227783e+01,6.634630590e+01,6.883164791e+00,3.997473635e+01,9.798362568e+01,6.684669230e+01,7.305957211e+01,6.118541027e+01,1.323744258e+01,2.957415184e+01,4.300796774e+01,1.447017053e+01
8.067466936e+01,9.543406248e+01,2.770873422e+01,4.842382783e+01,6.179275379e+01,6.212722253e+01,1.369492952e+01,5.173817084e+01,9.460877036e+01,5.353279355e+01,6.659554816e+01,1.566682863e+01,7.926024494e+01,3.101377459e+01,8.797473565e+00,6.259177758e+01,6.643702663e+01,5.196836530e+01,2.053170487e+01,7.409119378e+01,5.890547584e+01,3.590340198e+01,2.612936983e+01,6.373329683e+01,8.290168220e+01,9.825389164e+01,7.873315211e+01,7.765598449e+01,5.934810242e+01,4.563671843e+00,3.785122096e+01,6.335805367e+01,8.987156688e+01,3.765132467e+01,5.389799068e+01,2.759827577e+01,1.490655434e+01,2.693348091e+01,3.622767688e+01,2.975772679e+01,6.072183007e+01,2.110551438e+00,3.171737252e+01,6.419556997e+01,2.752178606e+01,2.489219595e+01,4.659876394e+01,2.702396380e+01,3.708647905e+01,9.098143784e+01
