v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
8.521913235e+01,5.258455103e+01,8.814516258e+01,2.121794930e+00,4.259910547e+01,2.314106589e+01,4.503398836e+01,2.534166122e+01,8.395739072e+01,4.239570246e+01
9.565156172e+01,5.772719509e+01,5.207563638e+01,4.616925938e+01,4.178359113e+01,8.461982681e+01,4.529399869e+01,7.664071094e+01,8.926628597e+01,7.860350161e+01
6.725185296e+01,4.709577311e+01,3.860495276e+01,7.864920351e+01,3.935840468e+01,8.137886707e-01,4.437064778e+01,9.639555884e+01,4.859038986e+00,3.519077449e+01
9.629336474e+00,6.422913917e+01,4.543481279e+01,4.355640556e+00,4.793278940e+01,3.494675697e-01,6.124673615e+01,7.484263630e+01,1.702551687e+01,1.985232148e+01
6.919359492e+01,8.887710578e+01,3.763232513e+01,1.447194646e+01,9.003152974e+00,6.770969347e+01,5.936611287e+01,8.110032730e+01,5.825119557e+00,4.817122661e+00
9.748199513e+01,2.701524475e+01,9.083944927e+01,3.296308848e+01,5.433262650e+01,1.944576856e+01,2.836811727e+01,6.390204086e+01,6.038017104e+01,6.170407868e+01
6.449471083e+01,6.705740526e+01,3.008333925e+01,8.050077900e+01,7.086537124e+01,6.642689241e+01,1.085460949e-01,4.525246435e+01,6.483299482e+01,2.540148205e+01
6.344464169e+01,5.668737861e+01,4.945647479e+01,1.591734172e+01,1.662708809e+01,2.080860246e+01,5.116024013e+01,7.373543351e+01,8.585222268e+01,1.312730903e+01
8.729078063e+01,6.041957039e+01,7.755886038e+01,9.405843190e+01,4.140613971e+01,1.228620007e+00,6.089714638e+01,7.678502789e+01,9.240401022e+01,5.653850833e+01
3.797453012e+01,3.479276643e+01,8.719098698e+01,7.987807034e+01,4.287919669e+01,3.735239840e+00,5.836735458e+01,8.158361951e+01,8.811915040e+01,3.980142591e+01
8.674717331e+01,5.999134978e+01,3.926909769e+01,7.880239114e+01,1.046719315e+01,3.436385340e+01,7.511374868e+01,4.417470102e+01,4.652546371e+01,2.277302601e+01
7.399872306e+01,5.510519629e+01,9.728635975e+01,5.050103399e+01,9.733270571e+01,1.742070427e+01,8.814169570e+01,4.241836191e+01,6.235738672e+00,7.207157025e+00
6.106804549e+01,2.588578853e+01,4.996579391e+01,3.628381619e+01,9.045888605e+01,6.149687984e+01,3.859706061e+01,8.846757301e+01,5.182597286e+01,2.679194050e+01
1.088309966e+01,7.318799454e+01,6.815242470e+01,4.278068384e+01,3.145751729e+00,4.169977767e+01,2.450158850e+01,5.038889075e+01,2.059268786e+01,5.053379445e+01
2.351500880e+01,9.063282982e+01,5.563302720e+01,6.042770667e+01,6.415657057e+01,8.371792042e+01,9.659606937e+01,7.820903339e+01,4.565844213e+01,2.853885823e+01
1.791982520e+01,1.037455019e+01,9.548860667e+01,8.297876016e+01,2.679421039e+01,4.139640685e+01,8.860556665e+01,3.456477395e+01,4.438554246e+01,4.637490124e+01
8.502575758e+01,1.205618521e+01,1.845706083e+01,5.277270856e+01,9.392389621e+00,5.252601809e+01,1.804537222e+01,9.838811421e+01,8.327608326e+01,6.484908482e+01
3.805314452e+01,9.813126721e+01,1.118318871e+01,9.582781998e+01,5.982456667e+01,7.591709851e+01,3.893429224e+01,3.482582879e+01,1.835293370e+01,4.735187930e+01
5.757666600e+01,8.277296062e+01,1.190182352e+01,7.103658119e+01,9.842008823e+01,7.605685709e+01,4.766073257e+01,2.732091519e+01,4.461854691e+00,9.649905452e+01
1.879833112e+01,3.324394976e+00,5.032959258e+01,4.112235440e+01,8.373925360e+01,4.402194477e+01,6.749054735e+01,4.472552302e+01,7.371503461e+01,9.571311361e+01
1.100474657e-01,6.403469444e+00,9.451642233e+01,7.771377802e+01,8.237539059e+00,3.049422475e+01,7.384842472e+01,4.005762921e+01,2.195122067e+00,5.036183977e+01
7.385470444e+01,9.005529229e+01,5.325771914e+01,9.436870649e+01,6.775930912e-01,5.054261439e+01,1.018805623e+01,6.730836998e+01,9.674775382e+00,3.687713073e+01
1.531189448e+01,7.454458875e+01,2.578033103e+01,7.953484897e+01,1.077609756e+01,6.929970865e+01,8.332376098e+01,7.477730501e+01,3.065912729e+01,9.895547591e+01
2.099277408e+01,8.043536929e+01,5.006645495e+01,1.939890154e+01,7.444327600e+01,5.827475857e+01,5.971419996e+01,5.785441481e+01,5.468792512e+01,6.264032227e+01
6.768183906e+01,3.360449482e+01,9.539736789e+01,9.194662286e+01,8.197904756e+01,5.526205419e+01,4.638513048e+00,9.811241660e+01,3.903220906e+01,4.417419272e+01
4.883011405e+01,5.431530985e+00,8.629577557e+01,6.124014324e+01,4.268653215e+01,6.872042843e+01,3.934677140e+01,3.932914361e+01,7.169018927e+01,8.525499878e+01
5.598810227e+01,9.229112520e+01,8.652084314e+01,9.492887695e+01,8.491703406e+01,9.396015929e+01,4.759018613e+01,9.195494323e+01,7.450782580e+01,7.510701781e+01
4.660935276e+01,8.196331542e+00,9.463598003e+01,8.580316361e+01,4.890024083e+01,9.641111700e-01,8.721925502e+01,2.666628492e+01,5.211416972e+01,7.248496342e+01
1.744948492e+01,3.962309650e+01,7.435574807e+01,2.718586493e+01,1.466630234e+01,1.982428977e+01,9.337218333e+01,8.078710246e+01,2.594083945e+01,1.703792328e+01
3.922088032e+01,9.231036068e+01,2.276737564e+01,6.365060403e+00,3.141229319e+01,9.681743986e+01,1.457279774e+01,1.254854678e+01,3.035847308e+01,4.068429266e+01
2.662236486e+01,7.041373095e+01,2.211630500e+01,9.573359373e+01,7.056716889e+01,1.724138960e+01,4.266759380e+01,7.178080677e+01,7.407105738e+01,7.728086858e+01
8.809295119e+01,9.734178950e+00,8.546636126e+01,6.533231121e+01,3.130480727e+01,7.309375530e+01,1.066339292e+01,1.195169597e+00,5.717716875e+01,6.067419631e+01
4.577871692e+01,3.647055462e+01,3.492128337e+01,4.381325098e+01,5.788122022e+01,8.630479574e+01,8.985198279e+01,2.711649493e+01,2.933494998e+01,5.151012066e+01
8.036669845e+01,1.080352436e+01,3.163377048e+01,5.297580369e+01,9.014381588e+01,8.831812902e+01,2.141965238e+01,2.039786832e+01,2.791878441e+00,4.816029546e+01
4.772689426e+01,3.173481869e+01,7.686848601e+01,4.202929258e+01,6.893712445e+01,8.802609574e+01,3.461873167e+01,2.894103112e+01,2.923643380e+01,1.886518854e+01
4.696033995e+01,7.364674967e+01,9.924284737e+01,9.543015145e+01,5.547211276e+01,3.659610012e+01,1.184990159e+01,4.197445114e+01,8.486256901e+01,3.241344317e+00
5.072437873e+01,5.273854908e+01,7.520909959e+01,8.775921112e+01,6.826456376e+01,2.880145357e+01,6.004625821e+01,8.687589731e+01,9.056649421e+00,8.068340132e+01
1.064107270e+01,9.362437193e+01,9.292395252e+01,9.604330100e+01,7.289935040e+01,5.482352793e+01,2.093819189e+01,7.878809667e+01,5.132135350e+01,9.675074629e+01
8.291701939e+01,3.761266511e+00,7.934865256e+01,7.150090561e+01,4.725318877e+01,1.155151097e+01,5.590410341e+01,1.632435996e+01,1.200295294e+00,6.370544853e+01
1.067214602e+00,4.556615908e+01,6.747908721e+01,6.734563840e+01,1.630147344e+01,2.046727242e+00,5.315499840e+01,8.405298541e+01,4.988380371e+01,3.103655031e+01
7.736017518e+01,5.413329640e+01,1.136807313e+01,7.469257103e+01,6.517848788e+00,9.587533815e+01,9.534608978e+01,2.674846206e+01,5.663411345e+01,8.985374062e+01
5.790257409e+01,8.624428908e+01,7.164221594e+01,8.875716383e+01,7.860313882e+01,4.431034631e+01,9.104025799e+01,7.795234973e+01,5.169386391e+01,9.390786937e+01
6.369569310e+01,8.778001439e+00,4.110000020e+00,3.115616427e+00,7.787948703e+01,2.261986965e+01,7.595624758e+00,9.852021941e+01,8.134849085e+01,2.747019346e+01
7.140584475e+01,5.189331981e+01,6.582965003e+01,9.696022952e+01,3.864372372e+01,1.046854845e+01,1.286278232e+01,2.522708778e+01,8.937158261e+01,3.975661743e+01
9.876998882e+01,9.681187541e+01,8.891150616e+01,8.197919020e+01,9.644482293e+01,4.016997317e+00,7.832191589e+00,1.421278946e+01,9.265611320e+01,5.450291693e+01
4.048402972e+01,7.348330331e+01,2.837616162e+01,1.255472695e+01,5.326372518e+01,6.323064699e+01,7.236962643e+01,3.019897928e+01,6.419486566e+01,8.786002040e+01
7.515264724e+01,4.958082372e+01,1.906732670e+00,3.924964034e+01,4.639130315e+01,3.113796679e+01,4.876570224e+00,9.045983859e+00,1.809893732e+01,8.301473253e+01
2.845742708e+00,1.189287527e+01,4.555953555e+01,2.670945406e+01,5.356798790e+01,9.195286435e+01,7.826718456e+01,2.683389495e+01,3.558785323e+01,2.997794580e+01
7.948422274e+01,6.064431141e+01,8.970192018e+01,9.743538023e+01,1.734768397e+01,7.988734845e+01,5.845756259e+01,9.518358939e+01,3.011906413e+01,8.359061611e+01
7.676268495e+01,5.951496150e+01,6.875709238e+01,8.309799850e-01,2.219024796e+01,2.525372808e+01,4.279013595e+01,6.728878731e+00,6.455750948e+01,9.541828001e+01
1.754755819e+01,6.694295210e+01,9.382841051e+01,7.310767044e+01,8.696882391e+01,7.107647623e+01,8.965843363e+01,3.382394558e+01,9.164269991e+01,3.196430698e+01
2.725407217e-01,2.156718693e+00,2.994018139e+01,8.242901390e+00,1.542736832e+01,8.478280294e+01,4.475928531e+01,8.101221020e+01,6.913057971e+01,8.383281984e+00
6.057951381e+01,8.391016166e+01,4.336393531e+01,9.847206703e+01,6.963162591e+01,9.672948439e+01,3.520570760e+01,4.539940605e+01,9.064046458e+01,8.110996633e+01
3.035161959e+01,2.878911955e+01,4.571809011e+01,3.286749104e+01,5.556728415e+01,2.203675512e+01,4.912746557e+01,8.923482568e+01,9.494932219e+01,4.459040180e+01
3.562034496e+01,6.925428446e+01,9.871994706e+00,1.064006906e+01,3.797962384e+01,3.859640148e+01,2.691898352e+00,8.030385318e+01,2.837328349e+01,8.638231031e+00
1.500653479e+01,3.151662852e+01,9.248641367e+01,4.475700810e+01,3.674206642e+01,4.124505590e+01,9.451421833e+01,2.148479031e+01,9.930281979e+01,9.014382418e+01
4.486460168e+01,7.747225030e+01,1.452016932e+01,2.776392866e+01,7.040873778e+01,8.568947098e+01,9.821696401e+01,7.127468738e+01,5.968455237e+01,4.868806777e+01
1.784019082e+01,9.198665934e+01,3.126171249e+01,8.811146513e+01,1.561581218e+01,9.786875125e+01,1.427398213e+01,3.240458093e+01,3.355007545e+01,4.585955632e+01
8.553411889e+01,3.388200512e+01,2.241742107e+01,4.935693998e+01,2.754369290e+01,8.450078834e+01,7.332196236e+01,9.242335948e+01,1.770430488e+01,4.051640287e+01
7.883929194e+01,6.382327411e+00,3.119829089e+01,2.082697154e+01,1.510558589e+01,6.379204940e+01,1.954503178e+01,5.877530136e+01,1.736071515e+01,9.868712468e+01
7.721756722e+01,3.074182808e+01,9.771303388e+01,1.636788688e+01,3.469718977e+01,1.122241774e+01,9.903326285e+01,3.230764066e+01,2.507220054e+01,8.775515776e+01
4.160231507e+01,1.434943648e+01,7.657176234e+01,7.135964446e+00,6.393740472e+01,7.831566062e+01,9.272484283e+01,5.093699917e+00,5.807199651e+01,5.945980766e+01
8.379371835e+00,5.015324506e+01,2.022815743e+01,6.505508180e+01,1.223741339e+01,6.635869025e+01,9.771780318e+01,4.869175242e+01,3.560847917e+01,6.784150041e+01
4.627846623e+01,3.439474912e+01,9.066031107e+00,6.793516487e+01,1.321912859e+01,3.960085985e+01,6.688733825e+01,4.381144249e+01,3.762382495e+01,5.095785898e+00
4.407033769e+01,3.760543512e+01,6.750141836e+01,4.499747375e+01,9.884156494e+01,7.733001986e+01,6.943684483e+01,1.487484007e+01,7.295663624e+01,8.700021273e+01
2.829007245e+01,8.235673727e+01,1.905991780e+01,4.091230002e+01,2.811295711e+01,3.632081363e+01,7.293391450e+00,9.841996913e+01,1.370420926e+01,3.052944595e+01
8.840412347e+01,1.052777947e+01,6.550123758e+01,9.118099575e+00,1.640829457e+01,3.246735397e+01,4.420713075e+00,3.063112518e+01,7.710709250e+01,1.858007346e+01
2.801563737e+01,2.385568705e+00,7.249779993e+00,6.315895763e+01,4.314160682e+01,4.302443182e+01,6.811217656e+01,2.834696061e+01,7.473432795e+01,6.348192408e+01
2.291956073e+01,6.204828582e+01,5.426712983e+01,8.078537103e+01,1.585005044e+01,3.718393788e+01,9.028547936e+01,9.452822848e+01,8.879892728e+01,9.338721705e+01
4.762662822e+01,1.166114672e+01,1.976820755e+01,8.531015460e+01,7.816960878e+01,5.470746275e+00,2.790102131e+01,6.822332761e+01,1.634098041e+01,9.376073487e-01
5.715377244e+01,9.079456933e+01,2.985936270e+01,1.486426247e+01,4.605262563e+01,7.287377896e+01,2.201535313e+01,7.208555362e+01,7.366263473e+01,2.575210648e+01
7.262954307e+01,7.112400119e+01,2.976376919e+01,2.061830811e+01,1.178946332e+01,7.823473819e+01,1.850887053e+01,8.884024997e+01,3.745015023e+01,7.160289178e+00
4.955199466e+01,4.000208892e+01,4.737779817e+01,1.867518242e+01,9.123002940e+01,3.217546275e+01,1.906126554e+01,6.564912062e+01,4.118193975e+00,8.574533099e+01
2.481626095e+01,1.442780493e+01,9.096690506e+01,3.689924401e+01,8.803170867e+01,5.432103273e+01,7.215314571e+01,4.965731890e+01,8.951749534e+01,7.051356325e+01
3.550884373e+01,4.756839205e+01,5.481073621e+01,1.335257549e+01,2.631184867e+01,6.897739382e+01,6.255309291e+01,5.134389933e+01,2.911613140e+01,3.011453509e+01
1.022126726e+01,3.157726422e+00,3.714780345e+01,1.404571492e+01,7.832733988e+01,9.874430486e+01,8.168181287e-01,4.691183704e+01,1.484469906e+01,6.378613890e+00
4.063574869e+01,8.029076540e+01,3.378037976e+01,1.777075455e+01,2.081838277e+01,2.506604839e+01,5.811799583e+01,8.714551759e+00,8.451551084e+01,2.712427103e+01
8.289047294e+01,6.796777557e+01,3.548556171e+01,8.746727001e+00,5.093495940e+01,9.432263650e+00,1.491033995e+01,9.421967629e+01,5.954255238e+01,4.298627583e+01
9.547044578e+00,5.134006714e+00,3.737711922e+01,3.915626959e+01,9.513300021e+01,6.343150906e+00,9.201648873e+01,7.395339856e+01,2.649364476e+01,2.481011598e+01
4.828556361e+01,3.810150472e+01,1.774506089e+01,4.772643598e+01,6.605130869e+01,2.302165955e+01,5.439700605e+01,3.541524847e+01,7.919381978e+01,6.745677043e+01
4.332840204e+01,9.890290602e+01,8.577594600e+01,7.387809010e+01,6.986759698e+01,4.235616136e+01,8.527048683e+01,2.126518797e+00,1.002572915e+01,5.871689434e+01
7.855386350e+01,2.102616417e+01,2.610125751e+01,4.555724643e+01,8.930746072e+00,9.142831630e+01,9.316327981e+01,4.031851408e+01,7.230589086e+01,2.594064091e+01
9.684852890e+01,8.019723450e+01,6.710375936e+01,1.904777851e+01,6.866425869e+00,8.255816628e+01,8.119279699e+01,1.495268029e+01,5.682941049e+01,3.644909137e+01
7.609318910e+01,6.471296209e+01,3.079335797e+00,5.336707672e+01,7.498968543e+01,1.763757125e+01,1.842320558e+01,5.397153719e+00,1.332699029e+01,3.677272667e+00
2.231558147e+01,2.303298793e+01,3.880476057e+01,8.188607021e+01,3.219989961e+01,4.055141014e+01,2.239480871e+01,8.016861686e+00,4.196327595e+01,9.889320074e+01
6.124488604e+01,9.076743791e+00,3.746970319e+01,7.029636426e+01,1.269622728e+01,6.095430211e+01,6.649178281e+01,1.231557222e+01,4.233461267e+01,4.114325196e+01
1.512043582e+01,6.843434766e+00,3.019137222e+01,9.890786242e+01,3.442049058e+01,4.804802906e+01,3.107686400e+01,6.036057749e+01,7.356073428e+01,1.782409093e+01
3.585787714e+01,6.983422143e+01,3.081401402e+01,6.334633196e+01,1.501613182e+01,1.916438253e+00,8.369355263e+01,7.324732968e+01,7.441667784e+00,5.180746288e+01
7.375839109e+01,7.389957650e+01,2.810433721e+01,2.303228356e+01,1.204023493e+00,2.091079154e+01,2.278579809e+01,2.974630915e+01,4.957240578e+01,4.287047208e+01
9.074423688e+01,1.925277977e+01,6.184662916e+01,5.906944069e+01,7.656819012e+01,8.302943904e+01,3.410667748e+01,8.551412390e-01,3.436703294e+01,7.316180290e+01
8.110217189e+01,7.056917655e+01,7.856214579e+01,9.027066268e+01,3.356642458e+01,8.432428068e+01,3.044306312e+01,8.828922804e+01,1.615042021e+01,5.302428514e+01
3.469110106e+01,4.034126920e+01,7.059423562e+01,6.753595977e+01,9.158163803e+01,3.667296837e+01,7.624158973e+01,6.411797108e+01,6.283315862e+01,1.896457308e+01
6.036483387e+01,3.619763198e+01,7.426342492e+01,7.604469631e+01,9.110168209e+01,8.617920660e+01,4.967771516e+01,8.595794317e+01,6.043954228e+01,5.239115179e+01
5.413945570e+00,4.057463030e+01,2.729416314e+01,2.118575564e+01,4.800953780e+01,5.502886472e+01,5.302029929e+01,6.437991360e+00,7.527168742e+00,3.751282955e+01
8.904455993e+01,8.155935315e+01,1.880872983e+01,4.465714463e+01,1.177389474e+00,6.116284916e+00,2.167557581e+00,4.837775244e+01,1.375713314e+00,4.570202332e+01
9.963063504e+01,2.866790795e+01,5.286742688e+01,7.782111823e+01,3.617043897e+01,3.989372936e+01,9.017866348e+01,1.832529851e+01,5.835677636e+01,8.831248904e+01
8.086346773e+01,4.639499290e+01,9.784931644e+01,3.166481091e+01,1.722425593e+01,3.822223198e+01,8.219512839e+01,5.483413876e+01,5.671616561e+01,3.659252174e+01
7.963130242e+01,8.093378885e+01,6.445008664e+01,7.749097064e+01,6.708264909e+01,9.802955403e+01,1.516320665e+01,1.825227279e+01,7.009109498e+01,7.822354733e+00
9.923276339e+01,9.186158010e+01,4.794686120e+01,2.598689590e+01,9.491540000e+00,9.345845468e+01,6.242681621e+01,9.643017723e+01,6.172950692e+01,3.821110428e+01
4.283573983e+01,8.837822880e+01,4.043058057e+01,4.558931793e+00,7.076365414e+01,3.408158560e+01,8.784298614e+00,1.660331478e+01,9.532244579e+01,8.564947397e+01
7.705625855e+01,5.337687186e+01,5.160297105e+01,8.555031962e+01,6.221189376e+01,8.982405320e+00,9.509483170e+01,7.086960555e+01,7.559264419e+01,4.761115853e+01
2.176049624e+01,4.435025068e+01,1.493755123e+01,2.414169775e+01,9.953215561e+01,7.751497624e+01,2.648321062e+01,7.187386587e+01,8.407247999e+01,8.962710603e+01
1.041539226e+01,2.456322741e+01,8.171186636e+01,8.922726383e+00,7.107633239e+01,7.673876252e+01,2.890637833e+00,7.425598598e+01,5.300482796e+01,5.765062820e+01
8.430400370e+01,2.281661660e+01,9.977553204e+01,7.333286372e+01,6.527125762e+01,3.130931766e+01,2.703204690e+01,9.468481330e+00,1.363633206e+01,6.956382162e+01
1.997864779e+01,5.575569932e+01,2.479625768e+01,6.000612308e+01,8.999856206e+01,8.730933661e+01,1.662912577e+01,9.055433067e+01,3.456961906e+01,8.843382846e+01
6.236689428e+01,2.692652562e+01,1.526850055e+00,9.530608231e+01,1.655348197e+01,9.081701181e+01,1.327132199e+01,5.221817523e+01,4.578969430e+01,5.555326761e+01
7.497136922e+01,9.322559052e+01,6.990804888e+01,2.824286050e+01,7.735752329e+01,4.937380908e+01,4.034503353e+01,4.535052700e+00,5.706633679e+01,3.946357195e+01
5.213913387e+01,6.440527028e+01,4.274807289e+01,2.448200477e+01,4.749970529e+00,7.629356074e+01,3.927237763e+01,7.722410684e+01,9.095725154e+01,9.376413688e+01
7.273181891e+00,7.957012601e+01,2.232532605e+01,9.756019426e+01,1.451930537e+01,7.150763537e+01,2.503642259e+01,2.573776238e+00,5.502768294e+01,8.520764872e+00
9.320331131e+01,2.007343136e+01,2.667786982e+01,2.276148655e+01,8.727468659e+01,3.689382499e+01,2.425234063e+01,4.352593349e+00,1.591903126e+01,5.960655277e+01
9.971685999e+01,4.589357068e+01,6.162738133e+01,2.744490475e+01,5.262151817e+01,2.911328359e+01,7.498272918e+01,9.938972221e+01,7.896286781e+01,8.251978718e+01
2.881262552e+01,8.114378881e+01,4.917446632e+01,5.146519702e+00,5.819042002e+01,9.235730964e+01,7.576873182e+01,8.415598208e+01,8.845863731e-01,6.565467202e+01
8.818945401e+01,2.539417692e+01,9.824646675e+01,7.284674645e+01,3.884918577e+01,8.030764423e+01,6.924670520e+01,4.027839542e+01,6.530295300e+01,6.967121589e+00
7.904203694e+01,2.552911056e+01,1.246592422e+01,3.857519367e+01,8.018811897e+00,2.245672098e+01,7.281342267e+01,8.468097731e+00,9.373067920e+01,7.167732500e+01
6.980940177e+01,2.971925017e+01,4.473281489e+01,4.196950258e+01,8.517219559e+01,4.883918604e+01,7.493953151e+00,4.109047961e+01,4.283605402e+01,6.147438178e+01
3.677528932e+01,7.480709968e+01,4.980212742e+01,3.242443350e+00,3.596893118e+01,5.424692735e+01,9.757741517e+01,8.964647284e+01,2.291136438e+01,5.137398244e+01
6.003191446e+01,1.521719142e+01,2.353555643e+01,8.667900288e+01,4.522819644e+01,3.949829463e+01,7.429348144e+01,9.601913182e+01,1.889264133e+01,8.910389027e+01
1.529121641e+00,5.525854518e+01,2.082795585e+01,9.863249789e+01,6.421451729e+01,7.036282017e+01,9.890166818e+01,1.067452601e+01,9.026058084e+01,6.711762329e+01
7.748361898e+01,2.642158077e+01,2.522333672e+01,8.085159616e+01,3.664715636e+01,2.539050788e+01,8.794985140e+01,4.970097054e+01,6.606061135e+01,1.607061407e+01
9.197931730e+01,9.591712133e+01,4.415091837e+01,9.502881566e+01,5.136460371e+01,3.934833917e+01,8.249044780e+01,4.078322341e+01,9.865219598e+01,5.273235498e-01
5.516928228e+01,9.956423070e+01,4.660348676e+01,1.748213122e+01,5.803414681e+01,4.396679127e+01,1.693504785e+01,5.290234035e+01,9.685492404e+01,8.138885999e+01
9.999861856e+01,5.342004262e+01,6.909172712e+01,1.876926282e+01,9.217952174e+01,8.929733152e+01,3.767170159e+01,8.952948407e+01,1.262306709e+01,7.960544936e+01
2.835725428e+01,3.600783688e+01,7.128700315e+01,5.314029529e+01,8.492327818e+00,7.191779901e+01,8.146428619e+01,3.704956464e+01,6.500450090e+01,9.758804773e+01
9.411595582e+01,1.105554403e+01,4.249555573e+01,2.531571122e+01,8.145830545e+01,6.305520325e+01,8.482982800e+01,2.805119295e+01,8.967863450e+01,8.608500515e+01
2.549588713e+01,5.408979216e+01,8.333176106e+01,2.591221892e+00,7.888760962e+01,8.772553702e+01,5.634407956e+01,8.525901005e+01,1.179568582e+01,7.892642393e+01
5.839989574e+01,6.682651660e+00,5.366131896e+01,6.865242526e+01,9.161813423e+01,4.080616431e+01,2.406498752e+00,5.237562327e+01,1.407826028e+01,7.000034622e+01
8.633254072e+01,2.489683723e+01,8.147271624e+01,8.792882583e+01,8.110496607e+01,5.799478519e+01,4.223926851e+01,4.871651227e+01,3.692535238e+01,4.351787472e+01
6.881937367e-01,1.857580310e+01,4.816140570e+01,7.052571452e+01,5.617771301e+01,4.164631994e-01,3.210297853e+01,6.651893071e+01,4.933195456e+01,6.443710649e+01
5.731522774e+01,8.144687427e+01,3.802599103e+01,6.446676638e+01,2.970461753e+01,7.314162580e+00,4.378382080e+01,9.977015412e+01,4.386222019e+00,4.372346239e+01
1.108144070e+01,2.164954043e+01,5.238503998e+01,1.017499351e+01,6.302047474e+01,1.673588241e+01,5.364434865e+01,9.743618892e+01,7.266396718e+01,7.682212972e+01
7.586441175e+01,6.167322182e+01,2.642231634e+01,7.372417355e+01,8.743680930e+00,1.055283426e+01,6.462751156e+01,5.863523155e+01,1.060466385e+01,6.947456835e+01
7.650768465e+01,4.781146174e+01,8.236402476e+01,5.980724742e+00,4.166354222e+01,5.694354635e+01,3.502135086e+01,3.726409523e+01,6.785848239e+01,5.671036393e+01
5.746013446e+00,2.017657222e+01,3.318963280e+01,5.938744471e+01,1.850779483e+01,5.288836767e+01,8.689382082e+01,4.823745840e+01,3.500050301e+01,1.826040741e+01
8.915769710e+01,3.139201160e+01,8.022643764e+01,4.882417644e+01,5.397280710e+01,3.060950754e+01,3.718154918e+01,4.374542731e+01,4.241232860e+01,8.026730777e+01
9.115673619e+01,9.575346029e+01,2.324140630e+01,5.474604933e+01,9.266312776e+01,5.703194029e+01,5.034604977e+01,3.944734076e+01,6.798181101e+01,8.922502213e+01
3.218741382e+01,5.495232887e+01,5.537019967e+01,3.716095719e+01,2.329145175e+01,5.985613825e+01,8.328127893e+01,4.150815513e+01,9.996363626e+01,9.508455916e+01
6.275904227e+01,2.250657949e+01,2.774422876e+01,4.076806157e+01,7.002076925e+01,7.913562853e+01,3.994748942e+01,1.691875670e+01,7.207108630e+01,7.904194261e+01
9.634377610e+01,1.733653219e+00,8.743167259e+01,5.738994545e+01,5.038725208e+00,8.387379253e+01,2.467563000e+01,8.877312341e+01,4.908794925e+00,7.042394290e+01
9.065719695e+01,1.497268909e+01,7.837328593e+01,1.478836463e+01,2.468748524e+01,4.976016571e+01,2.020762478e+01,7.462381869e+01,7.016404100e+00,3.766374353e+01
5.501328407e+00,1.415777622e+01,6.196504109e+01,4.242321598e+01,7.800725005e+01,9.945473586e+01,9.552151826e+01,7.278756506e+00,9.289131525e+01,1.496430852e+01
1.259752118e+01,6.484988174e+01,9.864575928e+01,6.280492747e+01,5.370746121e+01,9.928986059e+00,5.563846004e+01,7.065807487e+01,3.361201573e+01,9.433345528e+01
4.763986948e+00,7.760833794e+01,5.305405287e+01,6.021687789e+01,7.110681767e+01,9.982208870e+01,6.666510168e+01,1.643271647e+01,1.562854127e+00,5.085770100e+01
2.910528999e+01,1.024892661e+01,5.530570344e+00,2.906073245e+01,1.379133886e+00,4.339179660e+01,6.888058719e+01,8.855784016e+01,6.709511481e+00,7.141309719e+01
4.805084461e+01,7.147164766e+01,4.191284552e+01,5.384726933e+00,2.931266321e+01,7.296697308e+01,6.809542433e+01,8.616946233e+01,2.549581189e+01,4.549137638e+01
3.401949457e+01,5.560112057e+01,9.629964505e+01,5.064821559e+01,3.689960602e+01,5.306407346e+01,6.048804567e+01,4.719279479e+01,4.008633706e+01,4.257794757e+01
6.396203590e+01,4.100186358e+01,3.024251845e+01,9.104126924e+01,8.160973824e+01,3.272725011e+01,2.120932253e+01,8.814731339e+01,4.533415338e+01,8.059625051e+01
9.158250373e+01,8.933089645e+01,9.938211260e+01,9.822723772e+01,3.911238836e+01,4.679784717e+01,7.525315310e+01,3.957841560e+01,5.637240410e+01,9.717720464e+01
1.667694449e+01,1.091043758e+01,3.850180271e+01,1.165382731e+01,1.445304382e+00,5.686542298e+01,9.971439009e+01,5.589058912e+01,6.965748887e+00,4.957387520e+01
3.684161136e+01,9.164799067e+01,6.769422115e+01,7.546466894e+01,9.773105153e+01,6.078979506e+01,4.134482820e+01,9.730050892e+01,9.927860985e+01,4.139492195e+01
7.300921595e+01,7.787210291e+01,6.673234406e+00,6.883506400e+00,9.141564345e+01,7.472818624e+01,3.266692124e+01,8.052479423e+01,1.853930528e+01,7.943306046e+01
8.048558158e+01,2.833174506e+01,9.754705840e+01,7.539680557e+01,1.346937722e+01,6.186512942e+01,1.310994369e+01,6.167340930e+01,8.616747336e+01,7.121820287e-02
5.642991032e+01,5.040984984e+01,1.149097595e+01,4.833602220e+01,3.339049109e+01,9.491864780e+01,4.774391668e+01,8.745016415e+01,8.757314402e+01,6.499107393e+01
9.032487086e+00,6.573714231e+01,1.350472081e+01,6.812020252e+01,1.766783200e+00,4.927828000e+00,8.747557007e+01,5.623559078e+00,4.026423860e+01,4.202053319e+01
6.466635915e+01,5.295894337e+00,1.828772863e+01,6.931371465e+01,7.612840567e+00,1.655778133e+01,2.005974194e+01,8.312674101e+01,9.226966780e+01,3.694505334e+01
2.527191686e+00,8.243394551e+01,3.641894049e+01,9.294318897e-01,8.698189127e+00,2.855835821e+01,2.939652849e+01,9.446917643e+01,8.419271349e+01,6.603824686e+01
